propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,floor,exterior,hasLift,newDevelopmentFinished,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107408743,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/d5/41/1311858948.webp,Vivienda 3,21,4500000.0,chalet,sale,1104.0,6,6,"de las Adelfas, 63",Madrid,Boadilla del Monte,Urb. este - Montepríncipe,es,40.4118329,-3.8553245,True,https://www.idealista.com/obra-nueva/107408743/,"En Monteprincipe Blossom presenta Qhomes3.  Ubicada en una de las mejores zonas de Boadilla del Monte, en la urbanización de Montepríncipe, esta impresionante vivienda unifamiliar cuenta con seguridad 24 horas y destaca por su diseño moderno y amplios espacios. Con una parcela de 2.500 m² y una superficie construida de 1.103 m² en total, la vivienda se distribuye en tres plantas. En la planta baja, encontramos un elegante salón-comedor con grandes ventanales que inundan el espacio de luz natural y permiten el acceso directo al jardín con piscina. La cocina, totalmente equipada y con un diseño vanguardista, es ideal para los amantes de la gastronomía. En esta misma planta, hay tres dormitorios, todos con baño en suite, además de un aseo de cortesía. El diseño de los espacios interiores está inspirado en un concepto abierto que permite una transición fluida entre los diferentes ambientes.  La planta primera está destinada exclusivamente al dormitorio principal ocupando una posición privilegiada, con vistas al monte y sin presencia de otras casas a la vista, garantizando su total privacidad. Además, integra un amplio vestidor, un baño en suite con un gran ventanal y terraza privada con vistas al entorno. La planta bajo rasante alberga un amplio dormitorio de invitados con baño en suite, el dormitorio de servicio, además de una zona multiusos que puede usarse como sala de juegos, gimnasio o despacho. Además, dispone de dos patios ingleses permiten una iluminación natural excepcional, convirtiendo esta zona en un espacio habitable y funcional. Gracias a sus distintas orientaciones, las viviendas reciben luz natural durante todo el día, maximizando el confort y creando un ambiente cálido y acogedor. Además, las viviendas se enfocan en la eficiencia energética lo que garantiza un menor impacto ambiental y una gestión eficiente de recursos. El paisajismo de estas viviendas se ha diseñado para ofrecer una experiencia única de bienestar. La piscina exterior, la amplia zona de porche y terraza se convierte en el lugar perfecto para compartir reuniones familiares o con amigos, garantizando confort y privacidad. Por último, la vivienda dispone de un garaje con capacidad para cuatro vehículos en el sótano y una plaza adicional en la planta baja. Todo ello rodeado de un magnífico jardín diseñado para disfrutar de la tranquilidad y privacidad que ofrece esta propiedad.",True,newdevelopment,True,4076.0,True,False,False,False,[],False,False,4500000.0,€,True,True,chalet,independantHouse,"Urb. este - Montepríncipe, Boadilla del Monte","Casa independiente en de las Adelfas, 63",Top,,,,,False,,,,
107799869,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/27/1c/1324117604.webp,2018,28,385000.0,flat,sale,143.0,4,2,calle de Reinosa,Madrid,Fuenlabrada,La Serna,es,40.2977888,-3.8063675,False,https://www.idealista.com/inmueble/107799869/,"MB GESTION INMOBILIARIA VENDE ESTUPENDA VIVIENDA DE 4 DORMITORIOS CON PLAZA DE GARAJE EN ZONA PARQUE DE LA PAZ - NARANJO DE FUENLABRADA! Vivienda de 115m2 distribuidos del siguiente modo:  Hall distribuidor de entrada, SALÓN COMEDOR MUY LUMINOSO E INDEPENDIENTE, cocina espaciosa y con gran capacidad de almacenamiento y salida a tendedero acristalado, 4 estupendos dormitorios y 2 cuartos de baño completos de los cuales uno dispone de plato de ducha siendo muy funcional y el principal con bañera. La vivienda nos ofrece excelentes calidades en sus acabados y en muy buen estado como pueda ser suelos de tarima, cerámicos en cocina y baños y el resto parquet de espiga de roble, carpintería interior de sapelly, calefacción individual de gas natural, armarios empotrados, carpintería exterior de aluminio climalit en color blanco, aire acondicionado en todos los dormitorios y en el salón, puerta principal blindada.  PLAZA DE GARAJE OPCIONAL INCLUIDA La zona dispone de todos los servicios necesarios a sus alrededores como comercios, Carrefour express, paradas de autobuses, zonas verdes, Parque de la Paz, Centro Cultural La Paz, Teatro Josep Carreras, Farmacias, Centro de salud, Escuela Infantil El Naranjo, Escuela Infantil Peluches, CEIP Manuel de Falla, Colegio Los Naranjos, CEIP Loranca, CPEE Sor Juana Inés de la Cruz, IES Victoria Kent, Polideportivo Naranjo, CD Ciudad de Fuenlabrada, comunicación con carreteras de acceso y salida del municipio como M-506, R-5, A-5, A-42, M-407.. . Precio: 385.000 Euros   MB GESTIÓN INMOBILIARIA ""Su satisfacción, nuestro compromiso"" Tu inmobiliaria de referencia en la Zona Sur de Madrid.",False,good,False,2692.0,False,False,True,False,[],False,False,385000.0,€,,,flat,,"La Serna, Fuenlabrada",Piso en calle de Reinosa,Top,,,True,True,,,,,
107671134,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/25/0e/ba/1319330870.webp,OH965,37,2095000.0,penthouse,sale,300.0,4,4,Barrio Bernabéu-Hispanoamérica,Madrid,Madrid,Chamartín,es,40.4566283,-3.6782051,False,https://www.idealista.com/inmueble/107671134/,"Oasis House les presenta esta exclusiva propiedad de unos 300 m² en el codiciado barrio de Hispanoamérica, muy próximo a El Viso. Se trata de un impresionante ático dúplex con terraza privada y vistas despejadas, ubicado en una finca con piscina, pista de pádel y garaje comunitario, donde cada detalle está pensado para disfrutar de un estilo de vida sofisticado y cómodo en el corazón de Madrid. Distribución perfecta, luz y espacios que enamoran En la planta principal, un amplio y luminoso salón-comedor con orientación norte se convierte en el centro de reuniones. La cocina, independiente y totalmente equipada con zona office, ofrece funcionalidad y confort. Este nivel se completa con tres dormitorios, uno de ellos en suite, y un baño completo adicional. La planta superior es un verdadero oasis de privacidad: un segundo salón ideal como family room, una espectacular suite con vestidor y acceso a un porche cubierto y climatizado, perfecto para disfrutar en cualquier época del año. Desde aquí se accede a una terraza privada en la azotea con vistas privilegiadas, ideal para desconectar o recibir invitados. Calidades y confort durante todo el año La vivienda cuenta con calefacción individual por gas y aire acondicionado, garantizando confort en todas las estaciones. La urbanización ofrece servicios exclusivos: piscina, pista de pádel y amplias plazas de aparcamiento disponibles en alquiler. Ubicación inmejorable Situado en la prestigiosa zona de Hispanoamérica, junto a El Viso, el inmueble goza de una excelente conexión por transporte público (líneas de autobús y metro Colombia a 5 minutos) y rápido acceso a la M-30. Rodeado de colegios, supermercados, centros de salud, farmacias, restaurantes y todo tipo de servicios, vivir aquí es sinónimo de comodidad y calidad de vida. Una oportunidad única para vivir en un ático de ensueño en una de las zonas más exclusivas de Madrid. En Oasis House sabemos que la compra venta de una vivienda es una de las mayores inversiones de su vida y para ello disponemos de: - asesoramiento financiero para su crédito hipotecario gracias a nuestros acuerdos con los principales bancos - servicio de reformas y de proyectos de interiorismo - profesionales inmobiliarios con formación superior, para encontrarle la vivienda que busca en la zona! - Certificados de eficiencia energética - Le acompañamos en todo el proceso de la compra venta, hasta el notario para que disfrute de la mayor tranquilidad - Experiencia, eficacia y seriedad Disponemos de un amplio catálogo de viviendas que no publicamos en los portales inmobiliarios por deseo expreso de los propietarios. Pueden verlos accediendo a nuestra web De igual forma, disponemos de un amplio catálogo de viviendas off market, no publicadas, contáctenos para mayor información.",True,good,False,6983.0,True,False,True,False,[],False,False,2095000.0,€,True,False,flat,penthouse,"Bernabéu-Hispanoamérica, Madrid",Ático,Top,Bernabéu-Hispanoamérica,6,True,True,,130.0,,,
108381526,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/6a/2b/1342418165.webp,Atico A,12,478000.0,penthouse,sale,180.0,2,2,"calle Parcela 6.18.2 Etapa, 3",Madrid,Madrid,Vicálvaro,es,40.3744496,-3.5730637,True,https://www.idealista.com/obra-nueva/108381526/,"INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos bajos con jardín, áticos con amplias terrazas. Además, todas las viviendas contarán con cocina amueblada, al menos con una plaza de garaje y trastero. Con altas calidades y eficiencia energética, con sistema de climatización mediante suelo radiante/refrescante por aerotermia. El nuevo desarrollo de Los Berrocales está emplazado en una magnífica ubicación, facilita la conexión con el centro de la capital, que se encuentra a tan sólo 15 minutos en coche, y a otros barrios cercanos como El Cañaveral, Vallecas o Rivas, gracias a que delimita al este con la M-50, al sur con la autovía A-3 y al oeste con la M-45. Todos los servicios que necesitas a escasos minutos en coche como; colegios, centros comerciales, hospitales, centros educativos, etc. Los Berrocales y el Ensanche de Vallecas están conectados por 2 nuevos puentes sobre la A-3 que permiten el paso vehículos, bicicletas y peatones. ¡Estas a tiempo de elegir la mejor tipología de vivienda que se adapte a tus necesidades! Solicita más información.",False,newdevelopment,True,2656.0,True,False,False,False,[],False,False,478000.0,€,True,True,flat,penthouse,"Los Berrocales, Madrid","Ático en calle Parcela 6.18.2 Etapa, 3",Top,Los Berrocales,,True,True,False,,,,
106260544,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/36/a5/5a/1277532691.webp,P2,20,3300000.0,chalet,sale,1075.0,5,5,"Retama, 17",Madrid,Boadilla del Monte,Valdepastores - Las Encinas,es,40.4255099,-3.8740431,True,https://www.idealista.com/obra-nueva/106260544/,"En Monte de las Encinas, Blossom presenta QHomes4. Se ubica en Boadilla del Monte, en la exclusiva urbanización Monte de las Encinas. Rodeado de impresionante naturaleza, estas viviendas de diseño moderno se asientan en una parcela de 2.000 m2 y ofrece total privacidad con seguridad 24 horas. El exterior de Qhomes 4 se distingue por su diseño moderno con líneas limpias, colores neutros y una cuidadosa combinación de materiales. Esta simplicidad atemporal respeta el entorno y se centra en la eficiencia energética. El diseño equilibrado se integra armoniosamente con el entorno natural circundante. Amplios ventanales proporcionan luz natural y conectan de manera fluida el interior con el exterior. Todas las estancias de la casa están diseñadas para ofrecer la máxima comodidad. Se ha prestado atención a cada detalle, incluyendo los amplios vestidores en las habitaciones. La cocina cuenta con un concepto abierto al comedor, lo que crea un flujo continuo y una transición suave a la amplia terraza. La piscina interior es un oasis de relajación y entretenimiento durante todo el año, con sistema de filtración y climatización para mantener la calidad del agua y la temperatura adecuada. También podrá disfrutar en la piscina exterior, espacio ideal para disfrutar del aire libre y el ocio en familia. El paisajismo exterior se complementa con la arquitectura, agregando belleza y privacidad, y realzando la estética de la vivienda. **Planos actualizados disponibles.",True,newdevelopment,True,3070.0,True,False,False,False,[],False,False,3300000.0,€,,,chalet,independantHouse,"Valdepastores - Las Encinas, Boadilla del Monte","Casa independiente en Retama, 17",Top,,,,,False,,,,
108042313,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/b3/d1/1332076861.webp,Calamita,41,479900.0,flat,sale,191.0,4,2,"calle Gonzalo Calamita, 1",Madrid,Villaviciosa de Odón,Centro,es,40.3598373,-3.9016976,True,https://www.idealista.com/inmueble/108042313/,"Agencia inmobiliaria en Villaviciosa de Odón. HOGARES VILLAVICIOSA DE ODÓN vende en EXCLUSIVA espectacular PISO, con urbanización privada, piscinas, zonas ajardinadas y acceso para personas de movilidad reducida. ¡Descubre tu nuevo hogar en Villaviciosa de Odón!  Este espectacular piso en venta, ubicado en una urbanización privada, ofrece un estilo de vida inigualable. Con una superficie construida de 191 m². Amplio hall de entrada, con armarios empotrados que conecta con la cocina, salón y la zona de dormitorios.  Cuenta con cuatro luminosas habitaciones y dos cuartos de baño. Además, todas las estancias disponen de armarios empotrados y salida a terraza. Amplia cocina office totalmente equipada y con zona de lavado, se conecta directamente con un amplio salón comedor que da acceso a una terraza de 14 m², perfecta para relajarse y disfrutar de las vistas a los jardines. La urbanización dispone de piscina y zonas ajardinadas, creando un ambiente tranquilo y seguro. Además, el acceso es apto para personas con movilidad reducida, lo que garantiza comodidad para todos.   La ubicación es inmejorable: en pleno centro de Villaviciosa de Odón, cerca de colegios, paradas de autobús y diversas opciones comerciales y de ocio. Dispone de un trastero abuhardillado de 36 m² con luz natural, gracias a las dos ventanas velux que tiene. También ofrece una plaza de garaje y cuenta con calefacción por hilo radiante y aire acondicionado.  No pierdas la oportunidad de vivir en un lugar que combina comodidad, seguridad y una excelente ubicación.  ¡Ven a visitarlo y enamórate!",True,renew,False,2513.0,True,True,False,False,[],False,False,479900.0,€,True,True,flat,,"Centro, Villaviciosa de Odón","Piso en calle Gonzalo Calamita, 1",Top,,1,True,True,,,,,
108598062,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/f9/a6/1349572147.webp,,46,594900.0,chalet,sale,295.0,3,3,"calle Río Tajuña, 46",Madrid,Arroyomolinos,Zona el Caño,es,40.2757638,-3.9246184,True,https://www.idealista.com/inmueble/108598062/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS VENDE ESPECTACULAR CHALET PAREADO EN UNA DE LAS ZONAS MÁS EXCLUSIVAS DE ARROYOMOLINOS, LAS CASTAÑERAS. Este impresionante chalet de renta libre se encuentra en una ubicación privilegiada, cerca de todos los servicios y del centro del pueblo.  La propiedad se distribuye de forma práctica y funcional, maximizando la comodidad y el espacio en cada una de sus plantas. PLANTA PRINCIPAL: Al entrar, un elegante hall distribuidor con armario empotrado te da la bienvenida. En esta planta, se encuentra un aseo de cortesía, con ventana, una cocina de generosas dimensiones, con espacio para mesa office y un amplio salón con chimenea y aire acondicionado. El salón ofrece acceso directo a la terraza desde la cual accedemos a la parcela privada, encontramos una zona solada con cenador y otra área de césped artificial, que incluye una barbacoa de obra. Desde la parcela se accede directamente a la zona común, que cuenta con piscina y amplias áreas verdes. PRIMERA PLANTA: En esta planta se encuentran tres luminosas habitaciones, todas con armarios empotrados. También dispone de dos baños completos. La suite principal, equipada con aire acondicionado, destaca por su amplitud y reciente reforma. Ofrece una amplia zona de vestidor —anteriormente otro dormitorio— y un espacioso baño en suite con plato de ducha, creando un ambiente ideal para el descanso y el confort. PLANTA BAJA: La planta baja alberga un garaje con capacidad para un vehículo, con puertas automáticas, cuarto de despensa y almacenaje, así como una gran estancia actualmente reformada y habilitada como bodega-salón. Además, cuenta con acceso directo a la parcela lo que aumenta la funcionalidad de la propiedad y ofrece espacio adicional para almacenamiento. BUHARDILLA: Espaciosa área diáfana con potencial para crear varias estancias. Cuenta con dos ventanas Velux que aportan abundante luz natural y ofrece una excelente capacidad de almacenamiento. Este chalet ha sido mejorado con numerosas prestaciones, entre las que se incluyen dobles ventanas de Climalit, rejas en la planta principal, toldos y preinstalación para sistema de alarma. Con su excelente distribución y generosas dimensiones, ofrece infinitas posibilidades. Es la opción ideal para aquellas familias que buscan un hogar espacioso, cómodo y lleno de comodidades en una de las mejores zonas de Arroyomolinos.",True,good,False,2017.0,True,True,False,False,[],False,False,594900.0,€,True,True,chalet,semidetachedHouse,"Zona el Caño, Arroyomolinos","Chalet pareado en calle Río Tajuña, 46",Top,,,,,,,,,
108103496,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/73/89/1333923447.webp,,24,354900.0,duplex,sale,108.0,3,2,"avenida de la Unión Europea, 62",Madrid,Arroyomolinos,Las Castañeras - Bulevar,es,40.2868979,-3.9174331,True,https://www.idealista.com/inmueble/108103496/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS VENDE EN EXCLUSIVA FANTÁSTICO Ático Dúplex de 3 Dormitorios en urbanización con piscina y en PLENO BULEVAR. Descubre este espectacular ático dúplex, ubicado en la mejor zona de Arroyomolinos, en frente del NUEVO CENTRO COMERCIAL y cerca de colegios, paradas de autobús, la salida a la carretera.. . ideal para quienes buscan confort y estilo. La vivienda se distribuye de la siguiente manera: En la planta baja, encontrarás un espacioso salón, una cocina totalmente reformada y que cuenta con muchísima capacidad de almacenamiento y un útil aseo de cortesía perfecto para dar servicio a las visitas. En la planta superior encontramos tes dormitorios, siendo uno de ellos el dormitorio principal con salida a una preciosa terraza equipada con una pérgola, a parte también disponemos de un baño completo con plato de ducha que da servicio a los dormitorios secundarios, ambos equipados con armarios empotrados. Además, este maravilloso dúplex incluye plaza de garaje y trastero. La urbanización ofrece piscina comunitaria para relajarse y disfrutar del buen tiempo y zona infantil. La vivienda se encuentra actualmente en proceso de descalificación. No dejes pasar esta oportunidad y ven a conocer tu nuevo hogar. ¡Te encantará!",True,good,False,3286.0,True,True,False,False,[],False,False,354900.0,€,True,True,flat,duplex,"Las Castañeras - Bulevar, Arroyomolinos","Dúplex en avenida de la Unión Europea, 62",Top,,2,True,True,,,,,
108099767,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/4c/3a/1333804958.webp,1º C,67,787000.0,flat,sale,112.0,2,2,"calle Trujillos, 9",Madrid,Madrid,Centro,es,40.4189758,-3.7075175,True,https://www.idealista.com/obra-nueva/108099767/,"Piso a estrenar en el corazón de Madrid (las fotos son de la 4ª planta) Obra nueva, ubicado en un edificio señorial renovado y rehabilitado con ascensor, en el histórico Barrio Sol del Distrito Centro de Madrid. Características del piso: Dos dormitorios dobles, uno de ellos en suite, ambos con balcones a la calle. Dos baños modernos y funcionales. Salón con cocina americana, ideal para disfrutar de momentos en familia o con amigos. Sistema de climatización por conducto para tu confort durante todo el año. Armarios empotrados y acabados de excelente calidad. Ubicación inmejorable: Situado en el centro histórico de Madrid, con una gran oferta comercial, de restauración, ocio y cultura. A pocos pasos de Ópera y el Palacio Real. Una oportunidad única: Vive en una de las zonas más demandadas de Madrid y disfruta de un piso nuevo con todas las comodidades. ¡No pierdas esta oportunidad! Ponte en contacto con nosotros y coordina una visita.",True,newdevelopment,True,7027.0,True,False,False,False,[],False,False,787000.0,€,,,flat,,"Sol, Madrid","Piso en calle Trujillos, 9",Top,Sol,1,True,True,True,,,,
107408784,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/b6/25/1311858773.webp,Vivienda 1,21,4500000.0,chalet,sale,1104.0,6,6,"de las Adelfas, 63",Madrid,Boadilla del Monte,Urb. este - Montepríncipe,es,40.4118329,-3.8553245,True,https://www.idealista.com/obra-nueva/107408784/,"En Monteprincipe Blossom presenta Qhomes3.  Ubicada en una de las mejores zonas de Boadilla del Monte, en la urbanización de Montepríncipe, esta impresionante vivienda unifamiliar cuenta con seguridad 24 horas y destaca por su diseño moderno y amplios espacios. Con una parcela de 2.500 m² y una superficie construida de 1.103 m² en total, la vivienda se distribuye en tres plantas. En la planta baja, encontramos un elegante salón-comedor con grandes ventanales que inundan el espacio de luz natural y permiten el acceso directo al jardín con piscina. La cocina, totalmente equipada y con un diseño vanguardista, es ideal para los amantes de la gastronomía. En esta misma planta, hay tres dormitorios, todos con baño en suite, además de un aseo de cortesía. El diseño de los espacios interiores está inspirado en un concepto abierto que permite una transición fluida entre los diferentes ambientes.  La planta primera está destinada exclusivamente al dormitorio principal ocupando una posición privilegiada, con vistas al monte y sin presencia de otras casas a la vista, garantizando su total privacidad. Además, integra un amplio vestidor, un baño en suite con un gran ventanal y terraza privada con vistas al entorno. La planta bajo rasante alberga un amplio dormitorio de invitados con baño en suite, el dormitorio de servicio, además de una zona multiusos que puede usarse como sala de juegos, gimnasio o despacho. Además, dispone de dos patios ingleses permiten una iluminación natural excepcional, convirtiendo esta zona en un espacio habitable y funcional. Gracias a sus distintas orientaciones, las viviendas reciben luz natural durante todo el día, maximizando el confort y creando un ambiente cálido y acogedor. Además, las viviendas se enfocan en la eficiencia energética lo que garantiza un menor impacto ambiental y una gestión eficiente de recursos. El paisajismo de estas viviendas se ha diseñado para ofrecer una experiencia única de bienestar. La piscina exterior, la amplia zona de porche y terraza se convierte en el lugar perfecto para compartir reuniones familiares o con amigos, garantizando confort y privacidad. Por último, la vivienda dispone de un garaje con capacidad para cuatro vehículos en el sótano y una plaza adicional en la planta baja. Todo ello rodeado de un magnífico jardín diseñado para disfrutar de la tranquilidad y privacidad que ofrece esta propiedad.",True,newdevelopment,True,4076.0,True,False,False,False,[],False,False,4500000.0,€,True,True,chalet,independantHouse,"Urb. este - Montepríncipe, Boadilla del Monte","Casa independiente en de las Adelfas, 63",Top,,,,,False,,,,
108911391,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/2e/b3/1358696105.webp,AMR - DT1119,41,414000.0,penthouse,sale,103.0,3,2,calle las Dehesillas,Madrid,Parla,El Nido-Las Fuentes,es,40.2401515,-3.7803721,False,https://www.idealista.com/inmueble/108911391/,"AMR INMOBILIARIA vende EXPECTACULAR ÁTICO con impresionante TERRAZA de 94m² de RENTA LIBRE, con plaza de GARAJE y TRASTERO, en Urbanización privada y cerrada con PISCINA, en EL NIDO - LAS FUENTES EN PARLA. ” TIPOLOGÍA: PISO (ATICO) con GARAJE y TRASTERO. DESCRIPCIÓN: Dispone de 3 dormitorios, 2 baños, salón comedor independiente con acceso a una impresionante terraza de 94m², cocina independiente, con plaza de GARAJE y TRASTERO, en una de las mejores urbanizaciones de RENTA LIBRE de Parla, dispone de zonas comunes, con PISCINA, PORTERO FÍSICO. CALIDADES: Vivienda SEMINUEVA, Reformada lista para entrar a vivir, pintura lisa, armarios empotrados, vestidor, tarima, puertas de roble, aire acondicionado en salón y suite principal, cenador pérgola acristalado con barra de bar y terraza con barbacoa con fregadero y ducha, cocina con muebles altos y bajos. UBICACIÓN-ORIENTACIÓN: Se encuentra en una zona privilegiada, una zona nueva, a escasos metros de la A-42, con todos los servicios a su alcance, supermercados, farmacias, parques, centro de salud. Vivienda con Orientación SUROESTE. SOLICITE INFORMACIÓN SIN COMPROMISO. Atendemos también WhatsApp, comercial encargado Damian:  SERVICIOS AL COMPRADOR: - Estudio de financiación GRATUITO. - Nos ocupamos de tú financiación, a través de financieros con titulación cualificada y con la colaboración de distintas entidades bancarias y centros hipotecarios. - Nosotros nos ocupamos de todo lo relacionado con la compra de tu vivienda, desde la primera visita, hasta la entrega de llaves. AMR PROFESIONALES INMOBILIARIOS CON MÁS DE 18 AÑOS DE EXPERIENCIA. Gestionamos todo tipo de inmuebles: herencias, inversiones, segunda mano y obra nueva.",False,good,False,4019.0,False,False,False,False,[],False,False,414000.0,€,True,True,flat,penthouse,"El Nido-Las Fuentes, Parla",Ático en calle las Dehesillas,Top,,5,True,True,,,,,
108491058,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/3c/2a/1346480459.webp,VL2,68,1390000.0,chalet,sale,753.0,5,6,de Atenas s/n,Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,40.5334508,-3.9050835,True,https://www.idealista.com/obra-nueva/108491058/,"¡EN CONSTRUCCIÓN! ¡NO PIERDA LA OPORTUNIDAD! Disfrute de maravillosos atardeceres en su CASA GEOSOLAR DESENCHUFADA, la casa que usted mismo, de la mano de nuestros técnicos, podrá distribuir y elegir calidades según sus necesidades y gustos. Incluye: - Garaje cubierto - Piscina - 5 dormitorios - Cocina amueblada y electrodomésticos* - Sótano acabado - Suelo porcelánico - Geotermia - Placas solares - Suelo radiante No tarde en llamar si quiere reservar ya una CASA GEOSOLAR DESENCHUFADA en VILLA LICABETO, Las Rozas.",False,newdevelopment,True,1846.0,True,False,False,False,[],False,False,1390000.0,€,True,True,chalet,independantHouse,"El Pinar- Punta Galea, Las Rozas de Madrid",Casa independiente en de Atenas s/n,Top,El Pinar- Punta Galea,,,,False,,,,
108002302,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/47/e0/1241894984.webp,9938,10,1316317.0,chalet,sale,275.0,5,4,"avenida de los Ángeles, 13",Madrid,Pozuelo de Alarcón,Somosaguas,es,40.4094986,-3.7826254,True,https://www.idealista.com/obra-nueva/108002302/,"¡80% Comercializado! Imagina despertar cada mañana en tu casa, a un paso de la Casa de Campo, en un entorno privilegiado donde la vida florece en armonía, al igual que la vibrante flor de la Lantana.  iKasaClass Lantana se compone por 16 chalets pareados ubicados en Colonia de los Ángeles, en Pozuelo de Alarcón, el proyecto se desarrollará en régimen de Cooperativa. La Cooperativa Residencial Canavalia S.Coop. ha sido propuesta por parte del Ayuntamiento de Pozuelo como adjudicataria de las parcelas que forman parte de iKasaClass Lantana.  Estas viviendas espectaculares cuentan con 5 dormitorios, 5 baños (más 2 aseos) y dos plazas de garaje en el exterior. Se distribuyen en planta sótano, planta baja y planta primera.  En el diseño interior de las viviendas se han cuidado al máximo los detalles y las calidades, y se han aprovechado los espacios, creando rincones únicos. Los amplios y luminosos salones se encuentran en el corazón de cada vivienda, abriendo paso a un generoso jardín. En iKasaClass Lantana, cada hogar está cuidadosamente diseñado para satisfacer todas las necesidades, adaptándose a cada estilo de vida:  - Amplias y luminosas cocinas, con espacios para disfrutar de momentos en familia.  - Dormitorio en planta baja que también puede ser un estupendo despacho. - Cuatro dormitorios en planta primera, con posibilidad de convertirlos en 3, y el principal contará con un amplio vestidor.  - Sala de estar y comedor que fluyen hacia el jardín a través de su amplio ventanal.  - Espacios en planta sótano, para que darles la funcionalidad que más se adapte a tu familia.  - Además, tienes la opción de añadir una piscina privada a tu jardín (con coste adicional), creando un espacio exterior de lujo y relajación. iKasaClass Lantana se ubica en Colonia de los Ángeles. La Colonia de los Ángeles se ubica a pocos pasos de la uno de los parques con más extensión de la ciudad de Madrid: La Casa de Campo.  La zona cuenta con todos los servicios necesarios, entre los que destacan:  - Centro Comercial Ciudad de la Imagen - Colegios y Escuelas Infantiles - Hospital Universitario Quirón Salud - Restaurantes Cuenta con excelentes conexiones de transporte público, con el metro ligero, y también para transporte privado, con conexión directa con la ciudad de Madrid a través de la autovía A-5, M-503, M-502 y M-40. Ven y descubre la magia de vivir en iKasaClass Lantana, donde sentirás que, como las flores más bonitas, la vida florece en los lugares más inesperados y en los momentos más sencillos. Para acudir a la oficina comercial será necesario concertar una cita previa a través del teléfono de contacto o el formulario que encontrará en nuestra web.",False,newdevelopment,True,4787.0,True,False,False,False,[],False,False,1316317.0,€,True,True,chalet,semidetachedHouse,"Somosaguas, Pozuelo de Alarcón","Chalet pareado en avenida de los Ángeles, 13",Top,Somosaguas,,,,False,,,,
108491438,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/93/58/1346536523.webp,VL7,69,1415000.0,chalet,sale,737.0,5,6,de Atenas s/n,Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,40.5334508,-3.9050835,True,https://www.idealista.com/obra-nueva/108491438/,"¡EN CONSTRUCCIÓN! ¡NO PIERDA LA OPORTUNIDAD! Disfrute de maravillosos atardeceres en su CASA GEOSOLAR DESENCHUFADA, la casa que usted mismo, de la mano de nuestros técnicos, podrá distribuir y elegir calidades según sus necesidades y gustos. Incluye: - Garaje cubierto - Piscina - 5 dormitorios - Cocina amueblada y electrodomésticos* - Sótano acabado - Suelo porcelánico - Geotermia - Placas solares - Suelo radiante No tarde en llamar si quiere reservar ya una CASA GEOSOLAR DESENCHUFADA en VILLA LICABETO, Las Rozas.",False,newdevelopment,True,1920.0,True,False,False,False,[],False,False,1415000.0,€,True,True,chalet,independantHouse,"El Pinar- Punta Galea, Las Rozas de Madrid",Casa independiente en de Atenas s/n,Top,El Pinar- Punta Galea,,,,False,,,,
