propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology
108536461,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/90/bc/d5/1349468890.webp,11,8,224000.0,flat,sale,82.0,True,3,2,La Serna,Madrid,Fuenlabrada,La Serna,es,,40.2939847,-3.7941919,False,https://www.idealista.com/inmueble/108536461/,"Agencia inmobiliaria TECNOCASA de FUENLABRADA – LA SERNA, VENDE piso de 82m2 construidos. Compuesto por: entrada, salón, cocina, 3 dormitorios, 1 aseo, 1 baño completo con ducha. Finca con ascensor y trastero. ¡OPORTUNIDAD ÚNICA! Piso reformado con espacio ampliado ¡Viva en un hogar espacioso y acogedor en el corazón de la ciudad! Estamos emocionados de presentar este increíble piso que, a pesar de tener pocos metros originales, ha sido reformado para ampliar su espacio y funcionalidad. Características destacadas: Hall amplio que da una sensación de espacio y elegancia. Cocina en buen estado puede ser reformada para adaptarla a tus gustos y necesidades. , con zona de lavadero para mayor comodidad. Salón ampliado gracias a la incorporación de parte de la terraza, creando un espacio amplio y luminoso. La terraza restante comunica con dos habitaciones, con posibilidades de usos múltiples. Tres habitaciones amplias y luminosas, con un espacio adicional perfecto que puede ser utilizado como vestidor, despacho o cualquier otro uso que desees. Un aseo y un baño reformado con plato de ducha, con buenos y bonitos acabados. No pierda la oportunidad de hacer de este piso su hogar. ¡Contacte con nosotros hoy mismo para programar una visita! FINCA CON ASCENSOR Y TRASTERO. El inmueble está situado en una zona ya consolidada con multitud de servicios alrededor, a escasos metros de colegios, supermercados, farmacias, bien comunicada por la red de transportes del municipio. Además, te ofrecemos asesoramiento financiero gratuito con Kìron y la posibilidad de financiar hasta el 100% del valor del inmueble. ¡No pierdas la oportunidad de visitar este piso y hacer de él tu nuevo hogar! No dude en llamarnos para concertar su cita para visitar el inmueble en la que además recibirá el asesoramiento gratuito de nuestro departamento financiero KÌRON. FINANCIACION 100%.",False,good,False,True,2732.0,False,False,False,False,[],False,False,224000.0,€,flat,"La Serna, Fuenlabrada",Piso,,239000.0,15000.0,6.0,,,
108480020,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/ab/40/1346189035.webp,31,1,385000.0,flat,sale,122.0,True,3,2,Barrio Valderas - Los Castillos,Madrid,Alcorcón,Valderas - Los Castillos,es,Valderas - Los Castillos,40.3494746,-3.8073002,False,https://www.idealista.com/inmueble/108480020/,"Piso con PISCINA frente al METRO de VILUMBRALES Piso con Muchas Posibilidades! Urbanización Ajardinada y Arbolada con Amplias Piscinas en Avda. de los CASTILLOS Frente al Metro de VILUMBRALES (L/10) 1º Planta Exterior con ASCENSOR El Acceso al Portal es con Mando a Distancia y Video Portero (Doble Puerta de Seguridad) Tiene Vigilancia Privada (en especial Nocturna) La CALEFACCIÓN y el Agua Caliente es CENTRAL Tuberías y Electricidad Cambiadas La Cocina es Amplia y Cómoda, Tipo Isleta El Salón tiene TERRAZA Abierta que mira hacia los Magníficos Jardines Los Suelos son de Cerámica y Tarima La Puerta de Entrada es de Seguridad Es un Piso, con Orientación SUR Este/Oeste La Sala de Bicicletas es Propia para cada Portal El acceso al mismo, es por medio de Rampa y está adaptado para Minusválidos Dentro de la Urbanización y para mayor comodidad, tiene FARMACIA y RESTAURANTE Hay Disponibles Actualmente, Plazas de GARAJE dentro de la misma Mancomunidad, Debajo de los Jardines, pero la vivienda no Dispone) La MANCOMUNIDAD es BIEN Conocida por su SÓLIDA CONSTRUCIÓN, que ha sido Renovada y También para deleite de lo mismos Residentes por sus EXTENSOS JARDINES con Añosas Arboledas y VIGILANCIA Constante (Especialmente Nocturna) Tener una Hermosa PISCINA OLIMPICA y otra más pequeña para los niños es una Refrescante Opción y es de Gran COMODIDAD estar Ubicados, casi en Frente, del METRO de VILUMBRALES (L/10) Y de distintas LÍneas de AUTOBUSES También, La RENFE de San José de Valderas está a 10 minutos andando y cuenta con Rápidos accesos por carretera M-40, N-V, y M-406 y a Leganés. Además de todos los Servicios y tiendas que le rodean, La Oferta Educativa es Variada y el Centro de Salud está a pocos pasos Al Igual que LOS CASTILLOS con sus Restaurantes, parques y Hermosas Fuentes, También está cerca de Grandes Tiendas como el CORTE INGLÉS, la UNIVERSIDAD y el HOSPITAL Por Todo esto y Mucho más! ELEGIR esta vivienda como Tú Futuro Hogar, es darle a tú FAMILIA una Muy Buena CALIDAD de VIDA! MEJOR Ven a VISITARLO!",False,good,False,True,3156.0,False,False,False,False,[],False,False,385000.0,€,flat,"Valderas - Los Castillos, Alcorcón",Piso,,,,,,,
108631841,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/a3/e0/1350710968.webp,23,9,240000.0,flat,sale,70.0,True,3,1,Barrio Zarzaquemada,Madrid,Leganés,Zarzaquemada,es,Zarzaquemada,40.3367276,-3.7554347,False,https://www.idealista.com/inmueble/108631841/,"Agencia inmobiliaria de LEGANÉS zona ZARZAQUEMADA - AVENIDA REY JUAN CARLOS I Oficina Tecnocasa TECNOCASA VENDE EN EXCLUSIVA - Piso en el barrio de Zarzaquemada. Vivienda muy luminosa y con ascensor. La vivienda esta REFORMADA, consta de 70 m2, compuestos por salón, amplia cocina con buena distribución, baño con plato de ducha y ventana, 3 dormitorios y TRASTERO.   Cuarto de baño con plato de ducha. Salón luminoso y bien distribuido.  Aire acondicionado. ASCENSOR TRASTERO Barrio ideal para familias con todo tipo de servicios en la zona, comercios de barrio y colegios. Servicios de transporte público: línea de metro Julián Besteiro a 5 minutos a pie y estación de Renfe de Zarzaquemada, a menos de 10 minutos. No dude en ponerse en contacto y visitar el inmueble sin compromiso, y si lo precisa, le ofrecemos asesoramiento financiero gratuito con unas inmejorables condiciones hipotecarias. Si esta pensando en un cambio de vivienda también le ofrecemos el servicio de VALORACIÓN GRATUITO.",False,good,False,True,3429.0,False,False,False,False,[],False,False,240000.0,€,flat,"Zarzaquemada, Leganés",Piso,,,,,,,
104641363,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/f1/9d/1233233472.webp,1,1,630000.0,flat,sale,111.0,True,3,2,calle del Caballero de Gracia,Madrid,Madrid,Centro,es,Sol,40.4212805,-3.7025337,False,https://www.idealista.com/inmueble/104641363/,"Magerit Homes ofrece en exclusiva un piso JUNTO A LA GRAN VIA Y A SOL, PERPENDICULAR A LA CALLE MONTERA. El piso está para hacer entero. La actual planificación es hacer un piso de tres dormitorios y dos baños con el salón totalmente exterior, pero tiene múltiples opciones de reforma.  Es un sitio espectacular para invertir. NUNCA VA A PERDER VALOR. Mejor ver!",False,renew,False,False,5676.0,True,False,False,False,[],False,False,630000.0,€,flat,"Sol, Madrid",Piso en calle del Caballero de Gracia,,,,,,,
108653140,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/b3/61/67/1351157917.webp,30,,690000.0,chalet,sale,260.0,,5,3,Parquelagos - Puente Nuevo,Madrid,Galapagar,Parquelagos - Puente Nuevo,es,,40.5952925,-3.9592385,False,https://www.idealista.com/inmueble/108653140/,"Se vende magnifico chalet adosado en urbanización espectacular Consta de 3 plantas. Planta sótano: garaje muy amplio de 107 m2 para cuatro coches Planta primera: Hall de entrada, dormitorio en planta con baño, cocina que da acceso a salón muy amplio y con mucha luz que a su vez tiene salida a jardín trasero. Patio delantero que da acceso por cocina o por entrada principal Planta segunda: 4 habitaciones muy amplias con armarios empotrados, dos baños (uno de ellos en suite). Suelos de gres Calefacción Gas Natural Ventanas Climalit Piscina comunitaria A 5 minutos de A-6 Cerca centro comercial Mejor ver!",False,good,False,,2654.0,False,False,False,False,[],False,False,690000.0,€,chalet,"Parquelagos - Puente Nuevo, Galapagar",Chalet adosado,5,,,,True,True,terracedHouse
108877434,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/1f/01/1357692385.webp,15,4,245000.0,flat,sale,57.0,True,3,1,plaza Alosno,Madrid,Madrid,Vicálvaro,es,Ambroz,40.4076643,-3.6166306,False,https://www.idealista.com/inmueble/108877434/,"VISITAS A PARTIR DE SEPTIEMBRE. Globalpiso Vicálvaro vende en exclusiva, vivienda muy luminosa íntegramente reformada totalmente exterior en junto a la Universidad Rey Juan Carlos. 4ª planta sin ascensor, 57m2 construidos, 54 m2 de vivienda, 3 dormitorios muy luminosos con ventanas al exterior y están totalmente equipados. Los suelos de toda la vivienda son de porcelanosa, paredes lisas, calefacción y agua caliente por gas natural. Cocina totalmente equipada, los electrodomésticos son nuevos: caldera, nevera, lavadora y microondas. Baño; ducha con mampara, ventana con luz natural, halógenos y espejo. Salón muy luminoso con ventanas al exterior.  Terraza cerrada.  Excelente ubicación a 5 minutos a la universidad andando y 7 minutos metro Vicálvaro (L9) y multitud de buses al centro de Madrid destacando el E-3 que tarda 10 min al intercambiador de Goya. Renfe Vicálvaro a 2 paradas de metro. (C3 y C7).   Gastos de comunidad 50€. Vicálvaro- Valderrivas, situado al sureste de la Comunidad de Madrid, cuenta con una red de transportes única donde llega el Cercanías, Metro (línea 9) y diversos autobuses como linea 4, 30, E2, Servicio Nocturno N7, 287 Coslada, Vicálvaro, Plaza de Alsacia, además de estar ampliamente comunicado con la m40, A2 y la A3. Farmacias, cafeterías, mercados, tiendas de todo tipo, supermercados y lugares de estudio, como la Universidad de Ciencias Jurídicas y Sociales, crean la imagen de un Vicálvaro lleno de vida y ocio para todos los que buscan pisos de alquiler en Vicálvaro o comprar piso en Vicálvaro y establecer su vida en esta maravillosa zona. No lo dudes, pasa por nuestra inmobiliaria en Vicálvaro y te asesoraremos sin compromiso en todo aquello que necesites. Para poder ver todos nuestros inmuebles puede visitar nuestra página web y puede descargarse nuestra APP Globalpiso totalmente gratuita. *Globalpiso nunca solicitará documentación ni dinero sin haber realizado antes una visita a la vivienda. *Ofrecemos financiación del 100% a través de nuestro departamento financiero, H2b Hipotecas. La aprobación de la financiación está sujeta a las condiciones de la entidad financiera y se evaluará el perfil y solvencia del cliente. *De conformidad con el Artículo 6 del RD 515/1989, de 21 de abril, informamos a los clientes que los gastos notariales, registrales, Impuesto de Transmisiones Patrimoniales (I.T.P.) gastos financieros e intermediación inmobiliaria y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda. ""Se cumplen todos los requisitos y derechos referidos en la Ley 12/2023 por el Derecho a la Vivienda"".",False,good,False,False,4298.0,False,False,False,False,[],False,False,245000.0,€,flat,"Ambroz, Madrid",Piso en plaza Alosno,VIC1201,,,,,,
108568664,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/aa/33/f4/1348705737.webp,7,4,175000.0,flat,sale,60.0,True,2,1,travesía Zurbarán,Madrid,Parla,Pintores-Ferial,es,,40.2397509,-3.7610894,False,https://www.idealista.com/inmueble/108568664/,"¡Descubre tu nuevo hogar en este encantador piso de 60 m²! Situado en una cuarta planta exterior, este inmueble ofrece una luminosidad excepcional gracias a su orientación este. Con 2 acogedoras habitaciones y un baño completo, es el espacio perfecto para disfrutar de la comodidad y la tranquilidad. La calefacción individual de gas natural y el aire acondicionado garantizan un ambiente agradable durante todo el año. El piso cuenta con armarios empotrados que optimizan el espacio, ideal para mantener todo organizado. La terraza es un rincón perfecto para relajarse al aire libre o disfrutar de una buena lectura. Además, el edificio dispone de ascensor, facilitando el acceso a todas las plantas. Construido en 1980, este inmueble se encuentra en buen estado y listo para entrar a vivir. No dejes pasar la oportunidad de visitar este piso que combina confort, ubicación y calidad de vida. ¡Tu nuevo hogar te espera! ¡Llama al 607_498_298 (también whatsapp.",False,good,False,True,2917.0,False,False,False,False,[],False,False,175000.0,€,flat,"Pintores-Ferial, Parla",Piso en travesía Zurbarán,bg29-005,,,,,,
103454780,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/15/1b/1190023632.webp,1,4,90000.0,flat,sale,72.0,True,3,1,calle Segovia,Madrid,Torrejón de Ardoz,Noroeste,es,,40.4623099,-3.4760523,False,https://www.idealista.com/inmueble/103454780/,"Piso en CENTRO, con 72 m² construidos, 3 dormitorios, 1 baños, para reformar, planta 4, portero, gastos de comunidad/mes de 45 €, acepta animales. Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta situado en Torrejón de Ardoz, provincia de Madrid. Cuenta con una superficie de 66 m² distribuidos en 3 dormitorios, 1 baño, salón comedor, cocina, terraza y galería. En sus inmediaciones dispone de todo tipo de servicios alrededor. Tiene buena comunicación tanto por transporte público como por transporte privado.",False,renew,False,False,1250.0,False,False,False,False,[],False,False,90000.0,€,flat,"Noroeste, Torrejón de Ardoz",Piso en calle Segovia,8350-CG-00280-0001,101000.0,11000.0,11.0,,,
108645001,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/49/46/1350892815.webp,22,4,480000.0,flat,sale,63.0,False,2,1,Barrio Argüelles,Madrid,Madrid,Moncloa,es,Argüelles,40.4278378,-3.7168583,False,https://www.idealista.com/inmueble/108645001/,"En Templo Consulting ponemos a la venta magnífica cuarta planta en Argüelles, de 63m2 que se distribuye de la siguiente forma: Hall de entrada, luminoso salón comedor, cocina independiente, dos habitaciones y un baño con plato de ducha. El inmueble tiene una orientación este y se encuentra en condiciones para entrar a vivir, los suelos son de tarima, paredes lisas y calefacción central de gas natural. TRASTERO INCLUIDO EN EL PRECIO! La finca cuenta con ascensor y portero físico. Excelente ubicación: a cinco minutos andando de la estación de metro Argüelles y parada de buses a unos pasos de la vivienda. Tiene el encanto de la arquitectura señorial combinada con una oferta inmejorable de servicios, comercios, cultura y zonas verdes. Cercano al Parque del Oeste, al Templo de Debod y a la Casa de Campo. En pleno centro urbano, ideal para pasear, hacer deporte o desconectar del ritmo diario. Además, su ubicación estratégica permite un acceso rápido a universidades, centros educativos, hospitales y a zonas tan emblemáticas como la Plaza de España o la Gran Vía. ¡Hay una foto generada con IA! (Esta foto se señala en la parte inferior derecha de la misma). Con nuestro sistema de Virtual Home Staging, mejoramos la puesta en escena de la vivienda. Cambiamos muebles, cortinas y ciertos elementos de la decoración para ayudarte a tener una mejor idea de cómo quedaría el inmueble con un estilo diferente. Si necesitas financiación, y no sabes si tu banco te ofrece las mejores condiciones, en nuestra agencia inmobiliaria ofrecemos un servicio de intermediación gratuita, con respuesta en 48 horas. Consulta nuestra página web (temploconsulting. com), para agendar una visita al inmueble. Por otro lado, ¿Te interesa este piso y estás pensando en vender tu propiedad? ¡Estamos aquí para ayudarte! Nos encargamos de toda la gestión de venta por 2.950€ + IVA.",False,good,False,True,7619.0,False,False,False,False,[],False,False,480000.0,€,flat,"Argüelles, Madrid",Piso,MR ARGUELLES,,,,,,
108842397,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/ff/1d/1356716030.webp,14,1,185000.0,flat,sale,85.0,True,3,1,calle de Gustavo Torner,Madrid,Mejorada del Campo,,es,,40.3949483,-3.4854038,False,https://www.idealista.com/inmueble/108842397/,"FINCAS QUIÑONES ofrece esta estupenda vivienda en pleno corazón de Mejorada del Campo cerca de la catedral, encontramos esta estupenda vivienda en una zona muy tranquila y cerca de todo, con parque cerca para los niños, grandes zonas de aparcamiento a escasos metros, tienes cerca parada de autobús, el parque del VAllejo, el centro comercial a pocos metros. La vivienda es acogedora de tres dormitorios, un baño con bañera, cocina amueblada y equipada, calefación electrica, salón con terraza cerrada y acristalada, no deje pasar esta oportunidad, llame y pregunte por la financiación.",False,good,False,False,2176.0,False,False,False,False,[],False,False,185000.0,€,flat,Mejorada del Campo,Piso en calle de Gustavo Torner,,,,,,,
108678072,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/e1/c3/1351874683.webp,2,4,192000.0,flat,sale,74.0,True,3,1,calle del Corregidor Diego Cabeza de Vaca,Madrid,Madrid,Moratalaz,es,Media Legua,40.4078032,-3.6539485,False,https://www.idealista.com/inmueble/108678072/,Este inmueble debido a su estado ocupacional no admite visitas!,False,good,False,False,2595.0,False,False,False,False,[],False,False,192000.0,€,flat,"Media Legua, Madrid",Piso en calle del Corregidor Diego Cabeza de Vaca,07295,,,,,,
108287786,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/b3/1c/1349528444.webp,76,,899000.0,chalet,sale,543.0,,5,5,Castillo - Campodón,Madrid,Villaviciosa de Odón,Castillo - Campodón,es,,40.3578741,-3.8786703,False,https://www.idealista.com/inmueble/108287786/,"CAPITAL FINCAS Vende en exclusiva magnífico chalet independiente de esquina, en la urbanización Campodón. Construido por el propietario en 1992, sobre una parcela de 1250 aproximados, este espectacular chalet le ofrece la posibilidad de vivir en esta tranquila y cercana urbanización de Villaviciosa de Odón. La vivienda se distribuye en 3 plantas del siguiente modo. Planta principal: Hall de entrada, despacho, amplio salón con 2 ambientes, chimenea y salida a porche cubierto, aseo y gran cocina con salida a la parte trasera de la parcela. En esta planta se encuentra el garaje para dos vehículos. Planta primera: Cuatro amplios dormitorios con armarios empotrados y dos cuartos de baño completos (uno en suite en el dormitorio principal). Planta sótano: Aseo, cuarto de caldera, bodega y gran espacio diáfano. Esta planta también cuenta con iluminación natural en todas las estancias. En el exterior podemos disfrutar de una soleada piscina rodeada de césped natural y otra construcción de 40 m2 aproximadamente, con baño y varias estancias. Riego automático en toda la parcela. Está vivienda, aunque no tiene una reforma reciente, está perfectamente mantenida por el propietario y, gracias a su buena construcción, es una magnífica base para poder actualizarla estéticamente a su gusto. Suelos de mármol en planta principal y primera, escaleras con barandilla de hierro forjado, sistema de calefacción por suelo radiante por caldera de gasoil (fácil instalación de sistema de aerotermia). Carpintería de roble, ventanas climalit, etc. Sistema de alarma. Situado en una tranquila calle de la urbanización, muy independiente al ser de esquina, cercana a colegios y rápida salida tanto a M50 y A-5, como al centro de la localidad. No dudes en concertar una cita para visitar esta magnífica construcción!",False,good,False,,1656.0,False,False,False,False,[],False,False,899000.0,€,chalet,"Castillo - Campodón, Villaviciosa de Odón",Casa independiente,4194HP,,,,True,True,independantHouse
108165869,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/55/49/1335821704.webp,21,ss,98999.0,flat,sale,50.0,True,2,1,Barrio Amposta,Madrid,Madrid,San Blas,es,Amposta,40.4282355,-3.6230337,False,https://www.idealista.com/inmueble/108165869/,"Te presentamos este acogedor local convertido en vivienda (no dispone de cédula de habitabilidad) de 50 m² situado en la zona de Simancas, una ubicación bien comunicada y con todos los servicios al alcance.  La vivienda se encuentra en un semisótano en buen estado, ideal tanto como primera vivienda como para inversión (esta alquilado hasta Marzo de 2026) tiene tambien un amplio trastero para almacenaje  Distribución y acabados: Dispone de 2 dormitorios, 1 baño completo, una cómoda zona de estar y cocina funcional. Suelos de tarima en las estancias principales y gres cerámico e n zonas húmedas, que aportan calidez y durabilidad. Puertas de madera lacadas en blanco, que añaden un toque moderno y elegante. Ventanas de aluminio blanco, que garantizan un buen aislamiento térmico y acústico. Puerta de acceso blindada, para una mayor seguridad. Ubicación y comunicaciones: Situado en el consolidado barrio de San Blas - Simancas, este piso disfruta de una excelente conexión con el resto de la ciudad: Metro Simancas (Línea 7) a escasos minutos a pie. Varias líneas de autobuses urbanos cercanas. Acceso rápido a las principales vías de comunicación: M-40, M-30 y A-2, facilitando la movilidad en vehículo propio. Zona tranquila con todos los servicios: comercios, supermercados, colegios, zonas verdes y centros de salud. CONCIERTA UNA VISITA Y VEN A VERLO!",False,good,False,False,1980.0,False,False,False,False,[],False,False,98999.0,€,flat,"Amposta, Madrid",Piso,,,,,,,
108362298,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/3c/3e/1341841871.webp,30,6,547000.0,flat,sale,77.0,True,2,1,Barrio Acacias,Madrid,Madrid,Arganzuela,es,Acacias,40.4048186,-3.7052389,False,https://www.idealista.com/inmueble/108362298/,"En Templo Consulting ponemos a la venta magnífica sexta planta en ACACIAS, de 77m2 que se distribuye de la siguiente forma: hall de entrada, salón comedor, cocina independiente, dos amplios dormitorios con armarios empotrados y un baño completo con plato de ducha. El inmueble tiene una orientación sureste y se encuentra en condiciones para entrar a vivir. Es totalmente exterior, los suelos son de tarima flotante, las paredes son de gotelé muy fino y las ventanas de rotura de puente térmico. La calefacción es central de gas natural y el agua caliente tiene dos calentadores uno de gas y otro eléctrico.  La finca cuenta con 2 ascensores y portero (el piso del portero corresponde a todos los propietarios).  Excelente ubicación: Al frente de la estación de metro Acacias (Línea 5), cerca de la estación de Embajadores (Línea 3 y Cercanías Renfe) y con parada de autobús muy próxima a la vivienda. Asimismo, el acceso en vehículo privado es a través de la carretera M30. Respecto al entorno podemos destacar la cercanía al Museo Banksy Madrid y diversos comercios como farmacias, entidades bancarias, cadenas de supermercados como tiendas de ropa y restauración. Muy cercano a Madrid Río! ¡Hay una foto generada con IA! (Esta foto se señala en la parte inferior derecha de la misma). Con nuestro sistema de Virtual Home Staging, mejoramos la puesta en escena de la vivienda. Cambiamos muebles, cortinas y ciertos elementos de la decoración para ayudarte a tener una mejor idea de cómo quedaría el inmueble con un estilo diferente. Si necesitas financiación, y no sabes si tu banco te ofrece las mejores condiciones, en nuestra agencia inmobiliaria ofrecemos un servicio de intermediación gratuita, con respuesta en 48 horas.  Consulta nuestra página web (temploconsulting. com), para agendar una visita al inmueble.  Por otro lado, ¿Te interesa este piso y estás pensando en vender tu propiedad? ¡Estamos aquí para ayudarte! Nos encargamos de toda la gestión de venta por 2.950€ + IVA.",False,good,False,True,7104.0,False,False,False,False,[],False,False,547000.0,€,flat,"Acacias, Madrid",Piso,MR ACACIAS,,,,,,
108252872,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/96/b0/1338544108.webp,1,4,659900.0,flat,sale,92.0,False,1,2,"calle de Barbieri, 7",Madrid,Madrid,Centro,es,Chueca-Justicia,40.4210266,-3.6983083,True,https://www.idealista.com/inmueble/108252872/,"PRÓXIMAMENTE REPORTAJE FOTOGRÁFICO TIERRA ESPAÑOLA INMOBILIARIAS VENDE: ¡Vive en el corazón de Chueca con estilo y comodidad! Te presentamos esta magnífica vivienda en una de las zonas más vibrantes y demandadas de Madrid. Situado en el barrio de Chueca, este luminoso piso de 2 habitaciones y 2 baños combina diseño, confort y una ubicación inmejorable. Con una amplia terraza privada, ideal para disfrutar del buen clima madrileño, organizar cenas al aire libre o simplemente relajarte con vistas a la ciudad, esta propiedad es perfecta tanto para vivir como para invertir. La distribución es funcional y moderna: Dos dormitorios cómodos, con buena luz natural. Dos baños completos, uno de ellos en suite. Cocina equipada y abierta al salón, creando un espacio diáfano y acogedor. Suelo de madera, climatización por aire acondicionado y acabados de alta calidad. Ubicado a pocos pasos de la Gran Vía, rodeado de restaurantes, tiendas, galerías y con excelente conexión de transporte público. Una oportunidad única para disfrutar del estilo de vida madrileño en una de sus zonas más emblemáticas.",False,good,False,True,7173.0,False,False,False,False,[],False,False,659900.0,€,flat,"Chueca-Justicia, Madrid","Piso en calle de Barbieri, 7",,,,,,,
108397253,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/40/07/6a/1342977946.webp,20,bj,168000.0,flat,sale,60.0,True,1,1,Velilla de San Antonio,Madrid,Velilla de San Antonio,,es,,40.3653674,-3.4863861,False,https://www.idealista.com/inmueble/108397253/,"Azzure pone a la venta esta inmejorable y exclusiva oportunidad. Piso de 60m distribuidos en vestibulo, amplio salón comedor independiente, cocina totalmente amueblada, 1 amplio dormitorio con gran armario empotrado vestido, un baño completo con plato de ducha. Puerta principal blindada, puertas de roble, suelos de tarima, paredes y techos en liso, ventanas de aluminio abatible, calefacción individual por gas natural con radiadores de aluminio y caldera mixta. La vivienda cuenta con plaza de garaje en la planta sótano del propio edificio con acceso directo por el ascensor. Muy buena situación y cerca de todos los servicios del pueblo. Hoy como siempre las mejores ofertas con el mejor servico las encontrará en azzure, simplemente compruebelo y sin cobrarle ni un 3 ni 4% al comprador como es practica habitual en el resto de empresas. ¡azzure! 27 años en velilla haciendo realidad el sueño de nuestros vecinos. ¿quiere cumplir el suyo? llamenos.",False,good,False,True,2800.0,False,False,False,False,[],False,False,168000.0,€,flat,Velilla de San Antonio,Piso,VE-1388,,,,True,True,
107980048,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/d5/1a/1332654757.webp,16,bj,172000.0,flat,sale,56.0,False,1,1,Barrio Puerta del Ángel,Madrid,Madrid,Latina,es,Puerta del Ángel,40.4074743,-3.7334289,False,https://www.idealista.com/inmueble/107980048/,"BONITO BAJO EN PUERTA DEL ÁNGEL! Se trata de una vivienda muy acogedora, para entrar a vivir, es un bajo interior con luz, se accede desde un patio comunitario luminoso. CONSTA DE: - Amplio salón, muy tranquilo - Amplia cocina independiente totalmente amueblada y equipada. - Amplio dormitorio muy luminoso con gran armario empotrado - Baño completo con plato de ducha La vivienda tiene suelos de gres, aire acondicionado, agua caliente y calefacción de gas natural individual, paredes lisas. ventanas de aluminio climalit. La ubicación es fantástica, a tan sólo 15 minutos andando a Madrid Río y a Casa de Campo! Múltiples líneas de autobuses. Metro a 10 minutos andando paseo de Extremadura. Excepcional conexión a autovía. COMUNIDAD: 35 EUROS/MES No dude en venir a visitarlo, le encantará!  (url oculto)  ref: PIS_834.",False,good,False,True,3071.0,False,False,False,False,[],False,False,172000.0,€,flat,"Puerta del Ángel, Madrid",Piso,PIS_834,,,,,,
108165099,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/99/56/04/1335795025.webp,28,1,249300.0,flat,sale,85.0,True,3,2,Velilla de San Antonio,Madrid,Velilla de San Antonio,,es,,40.3785325,-3.4882423,False,https://www.idealista.com/inmueble/108165099/,"Azzure pone a la venta esta inmejorable y exclusiva oportunidad. Piso de 85m distribuidos en vestibulo, amplio salón comedor de 20m con inmejorables vistas, cocina totalmente amueblada, terraza tendedero cerrada, 3 dormitorios con armarios empotrados vestidos, un baño completo y un aseo. Puerta principal blindada, puertas de roble, suelos de tarima, paredes y techos en liso, ventanas dobles de aluminio, calefacción individual por conductos en toda la vivienda. Piso muy luminioso, cuenta con un trastero de 6m y plaza de garaje en la planta sótano del propio edificio. Muy buena situación y cerca de todos los servicios del pueblo. Hoy como siempre las mejores ofertas con el mejor servico las encontrará en azzure, simplemente compruebelo y sin cobrarle ni un 3 ni 4% al comprador como es practica habitual en el resto de empresas. ¡azzure! 27 años en velilla haciendo realidad el sueño de nuestros vecinos. ¿quiere cumplir el suyo? llamenos.",False,good,False,False,2933.0,False,False,False,False,[],False,False,249300.0,€,flat,Velilla de San Antonio,Piso,VE-1388,,,,True,True,
