propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished,parkingSpace.parkingSpacePrice
108879983,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/9f/1b/1357773641.webp,,38,280000.0,flat,sale,113.0,3,1,CL CAMINO VIEJO,Madrid,El Escorial,Navalquejigo - Los Arroyos,es,40.6052145,-4.0572435,False,https://www.idealista.com/inmueble/108879983/,"Descubre esta luminosa y acogedora vivienda situada en la exclusiva urbanización Los Arroyos del Escorial, un enclave natural privilegiado dentro del Parque Regional de la Cuenca Media del Río Guadarrama, a solo unos minutos del embalse de Valmayor. El piso, reformado, se encuentra en una tercera planta y destaca por su extraordinaria luz natural durante todo el día, gracias a su altura y orientación. Distribución: • Tres dormitorios. El principal muy amplio y con ventanal. • Un baño completo. • Salón muy amplio con chimenea, perfecto para disfrutar de tardes acogedoras en invierno. • Terraza, con vistas despejadas. • Cocina independiente con office y mirador. La urbanización Los Arroyos es un lugar muy valorado por quienes buscan calidad de vida, tranquilidad y naturaleza, sin renunciar a los servicios. Cuenta con: • Colegio. • Centro médico, supermercado y comercios de proximidad. • Conexión con transporte público y buen acceso por carretera. Una oportunidad única. Ideal como vivienda habitual o segunda residencia en un entorno natural incomparable.",True,good,False,2478.0,True,True,False,False,[],False,False,280000.0,€,,,flat,,"Navalquejigo - Los Arroyos, El Escorial",Piso en Cl Camino Viejo,3,True,,False,,,,,
108493674,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/f3/4d/1339918955.webp,P1 2ºC,6,261000.0,flat,sale,106.0,3,2,"calle Santón, 12",Madrid,Valdemoro,Centro,es,40.1925613,-3.6773235,True,https://www.idealista.com/obra-nueva/108493674/,"Residencial San Antón. Viviendas de 1, 2 y 3 dormitorios de renta libre, garajes y sala polivalente. 60 % VENDIDO  Suelo radiante por aerotermia.  Cocinas completamente amuebladas incluidos todos los electrodomésticos.  Con el privilegio de vivir en el centro de Valdemoro.",False,newdevelopment,True,2462.0,True,False,False,False,[],False,False,261000.0,€,True,True,flat,,"Centro, Valdemoro","Piso en calle Santón, 12",2,True,,True,,,,False,
107673541,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/57/6f/1324470594.webp,W-02WB17,23,212500.0,studio,sale,90.0,0,1,Pol. Industrial sur,Madrid,San Sebastián de los Reyes,Pol. Industrial sur,es,40.5415484,-3.6137405,False,https://www.idealista.com/inmueble/107673541/,"Loft duplex para inversores en Sebastián de los Reyes Engel & Völkers se complace en presentarles esta propiedad única que supone una excelente oportunidad para invertir, ya que actualmente se encuentra alquilado, en un exclusivo loft dúplex en la zona de Vega de la Moraleja, en el límite entre San Sebastián de los Reyes y Alcobendas. El loft está situado en la primera planta de un edificio emblemático con una fachada exterior muy singular totalmente acristalada pero su condición de dúplex hace que sus dos alturas sean en realidad un 1º y un 2º piso. Una vivienda muy luminosa con orientación sureste cuyos grandes ventanales ofrecen unas espectaculares vistas despejadas.  La superficie total comprende espacio para salón con cocina americana totalmente amueblada y equipada, un amplio dormitorio y un cuarto de baño completo con plato de ducha, todo ello distribuido de un modo muy funcional en dos plantas. La urbanización cuenta con una exclusiva piscina privada con solárium situada en la azotea del edificio que nos regala unas impresionantes vistas 360º de todo el entorno, incluyendo el skyline de Madrid. El resto de las zonas comunes se completa con una segunda piscina con pradera de césped natural en la zona de jardín, pista de pádel y un gimnasio muy completo equipado con toda clase de aparatos y material para la práctica de actividad física. La urbanización cuenta con conserjería en horario comercial todos los días de la semana excepto domingos. El precio incluye una plaza de garaje en el aparcamiento subterráneo del edificio. Disponemos de más unidades de características similares y distintos tamaños. No deje escapar esta magnífica oportunidad de inversión. Estamos a su disposición si necesita información adicional o desea concertar una visita. Vega de La Moraleja, también conocida como Moscatelares o La Hoya, es una de las más atractivas y recientes zonas de San Sebastián de los Reyes; de hecho, la mayoría de las propiedades aquí ubicadas apenas superan los 15 años de antigüedad. A tan solo 20 minutos del centro de Madrid en coche, se accede de manera cómoda y directa por la salida 17 de la A1, contando también con incorporaciones cercanas a las vías de circunvalación M40 y M50. Cuenta además con una extensa red de transporte público: numerosas líneas de autobús, dos estaciones próximas de la línea 10 de Metro y estación de Cercanías a poco más de 1 km. Al aeropuerto Adolfo Suárez de Madrid-Barajas y a la Estación de Chamartín se llega respectivamente en 10 y 15 minutos.  Cerca del entorno natural protegido de la Dehesa Boyal, se trata de una zona eminentemente residencial con numerosas zonas verdes y parques públicos, así como con una amplia oferta educativa, pública y privada, tanto de colegios como de universidades. Dispone de una magnífica dotación de servicios: diversos supermercados, instalaciones y clubs deportivos, gimnasios, dos centros de salud, el Hospital Infanta Sofía, al que se llega en tan solo 5 minutos, y parque de bomberos.  La oferta comercial, de ocio y restauración está garantizada con los centros comerciales Alegra y Diversia pero sobre todo con el más próximo Parque Comercial Megapark, donde se ubican Ikea y Media Markt entre otros, así como la emblemática galería comercial Plaza Norte 2.",False,good,False,2361.0,False,False,False,False,[],False,False,212500.0,€,True,True,flat,studio,"Pol. Industrial sur, San Sebastián de los Reyes",Estudio,1,True,,True,,,,,
108239498,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/1e/7d/1338116827.webp,TLC 3ºC,4,250500.0,flat,sale,76.0,1,1,"travesía de Los Curas, 7",Madrid,Torrejón de Ardoz,Noroeste,es,40.4605833,-3.4787638,True,https://www.idealista.com/obra-nueva/108239498/,Edificio de 21 viviendas con trasteros y plaza de garaje (según vivienda) en el centro de Torrejón de Ardoz. Excelentes calidades.,False,,True,3296.0,True,False,False,False,[],False,False,250500.0,€,True,True,flat,,"Noroeste, Torrejón de Ardoz","Piso en travesía de Los Curas, 7",3,True,,True,,,,False,
108829269,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/f3/4d/1339918955.webp,P. 5 Bj C,6,233000.0,flat,sale,71.0,2,2,"calle Santón, 12",Madrid,Valdemoro,Centro,es,40.19257,-3.6773149,True,https://www.idealista.com/obra-nueva/108829269/,"Residencial San Antón. Viviendas de 1, 2 y 3 dormitorios de renta libre, garajes y sala polivalente. 60 % VENDIDO  Suelo radiante por aerotermia.  Cocinas completamente amuebladas incluidos todos los electrodomésticos.  Con el privilegio de vivir en el centro de Valdemoro.",False,,True,3282.0,True,False,False,False,[],False,False,233000.0,€,True,True,flat,,"Centro, Valdemoro","Piso en calle Santón, 12",bj,True,,True,,,,False,
108896616,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/d6/0d/1358249248.webp,,8,895000.0,penthouse,sale,70.0,2,1,calle de Lagasca,Madrid,Madrid,Barrio de Salamanca,es,40.4272457,-3.6870147,False,https://www.idealista.com/inmueble/108896616/,"No es solo un apartamento. Es una forma de estar en Madrid. En una ciudad que nunca se detiene, hay lugares que parecen moverse a otro ritmo. Este es uno de ellos. Un apartamento en la calle Lagasca, donde el ajetreo queda fuera y dentro solo queda calma. Todo está pensado, todo está en su sitio. La luz entra como debe. El silencio suena bien. Y el espacio, sin ser inmenso, tiene algo que te envuelve. Aquí no se vive de más. Se vive mejor. Con lo esencial, con lo bello, con lo justo. Un refugio para quien sabe que el verdadero lujo no está en lo grande, sino en lo bien hecho. Pasear por la mañana por las calles del Barrio de Salamanca. Tomar un café sin prisa. Cerrar la puerta al volver y sentir que todo encaja. No necesitas más metros. Solo necesitas este lugar.",True,good,False,12786.0,True,False,False,False,[],False,False,895000.0,€,True,True,flat,penthouse,"Recoletos, Madrid",Ático en calle de Lagasca,4,True,Recoletos,True,915000.0,20000.0,2.0,,
107885791,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/cd/2f/1327716331.webp,V04 ,14,1245000.0,chalet,sale,199.0,4,3,"calle Cerro de la Curia, 1",Madrid,Las Rozas de Madrid,Rozas Centro,es,40.49644,-3.87685,True,https://www.idealista.com/obra-nueva/107885791/,"Hacienda Las Rozas es un exclusivo proyecto compuesto de 12 chalets pareados localizado en una de las zonas más privilegiadas de Las Rozas, Madrid. Cada vivienda cuenta con jardín, piscina privada, luminosas y amplias estancias para disfrutarlas con la familia y amigos.",False,newdevelopment,True,6256.0,True,False,False,False,[],False,False,1245000.0,€,True,True,chalet,semidetachedHouse,"El Caño- Maracaibo, Las Rozas de Madrid","Chalet pareado en calle Cerro de la Curia, 1",,,El Caño- Maracaibo,,,,,False,
107206287,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/10/6f/1316884568.webp,W-02YCH7,26,275000.0,studio,sale,90.0,0,1,Zona Industrial,Madrid,Tres Cantos,Zona Industrial,es,40.6044978,-3.6975121,False,https://www.idealista.com/inmueble/107206287/,"Exclusivo dúplex en Tres Cantos. Estupendo dúplex tipo loft en la zona industrial de Tres Cantos. Una oportunidad interesantísima para inversores, ya que actualmente la vivienda se encuentra alquilada, con inquilino al corriente de pago, que comienza su tercer año de alquiler. Contrato registrado en IVIMA.  Al entrar, se aprecia un espacio diáfano y lleno de luz natural, característico de un loft moderno. Los grandes ventanales y los techos altos permiten la entrada de abundante iluminación, destacando los tonos cálidos del suelo de madera y creando un ambiente acogedor.  El área central está organizada con un diseño funcional que integra una cocina abierta al salón, perfectamente enmarcada dentro del área social. Este espacio cuenta con un amplio y acogedor salón que se conecta visualmente con una pequeña terraza, logrando una fusión armoniosa entre el interior y el exterior.  La doble altura es uno de los elementos más llamativos del dúplex, aportando una sensación de amplitud y luminosidad. Una elegante escalera de estructura metálica y peldaños de madera conecta las dos plantas, mientras que los conductos expuestos añaden un toque urbano y contemporáneo.  En la planta superior se encuentra un dormitorio muy amplio, con la posibilidad de alargar el suelo, añadiendo una segunda estancia, adaptándose a diversas necesidades. Desde esta planta se accede a una gran terraza con vistas panorámicas, ideal para relajarse o disfrutar de reuniones al aire libre. Esta planta cuenta con un baño con ducha y un espacio con utilidad de armario-vestidor. Este dúplex ofrece una distribución moderna, materiales de alta calidad y un ambiente acogedor gracias a la combinación de madera, hormigón expuesto y detalles industriales. La terraza privada se convierte en el complemento perfecto para quienes buscan disfrutar de un espacio único y funcional en la ciudad. La urbanización está cerrada y cuenta con pista de pádel, piscina y zonas verdes. Además, incluye una plaza de garaje en el precio. Nota: Las fotos del anuncio han sido realizadas en 2025. Loft situado en la zona industrial de Tres Cantos. Conocida por su actividad empresarial y comercial, con presencia de servicios que atienden tanto a trabajadores como residentes locales. Cercano a Soto de Viñuelas y fácil incorporación a M-607. Tres Cantos tiene una estructura urbana que equilibra la edificación con los espacios libres, zonas verdes y parques urbanos. Viven unos 50.000 habitantes con un crecimiento constante de 1.000 vecinos al año. Situado a tan sólo 15 minutos de Madrid. Tres Cantos cuenta con instalaciones educativas como Universidad UNIE, Colegio Casvi International American School, King´s College School, entre otros. En ámbito Hospitalario, HM Hospitales y centro médico Quirón. Estudios Netflix, ha elegido Tres Cantos como localización de sus  22.000 m2 de sede.",False,good,False,3056.0,False,False,False,False,[],False,False,275000.0,€,,,flat,studio,"Zona Industrial, Tres Cantos",Estudio,4,True,,True,,,,,
100458501,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/9d/eb/1321303825.webp,2398,20,1335000.0,penthouse,sale,291.0,3,3,calle del Carril de los Caleros,Madrid,Madrid,Moncloa,es,40.4596664,-3.7968938,False,https://www.idealista.com/inmueble/100458501/,"Impresionante piso de 290 M2, de 2020 con mucha luz y excelentes calidades. La vivienda se distribuye en hall de entrada con gabanero, aseo de invitados, amplio salón-comedor, amplia cocina con isla central y office, y tendedero. Cuenta con 3 dormitorios, el principal en suite y un baño completo que comparten los otros dos dormitorios. La terraza tiene 132m2 y rodea toda la vivienda. Incluye además dos plazas de garaje y un trastero. El sistema de calefacción es por suelo radiante regulable en cada estancia, aire acondicionado central regulable por habitación, domótica, alarma, puerta blindada, suelos de madera de roble claro, carpintería interior aluminio lacado en blanco. Excelente ubicación en zona del Barrial. Dispone de un rápido acceso a M-40 y A-6. Aravaca te permite vivir en la periferia estando a la vez muy próximo a Madrid por estar perfectamente comunicada. Lo cual hace de ella un lugar ideal para vivir y una inversión que seguro será rentable. Level Real Estate dispone de sedes en Madrid, Pozuelo de Alarcón y La Moraleja.",True,good,False,4588.0,True,False,False,False,[],False,False,1335000.0,€,True,True,flat,penthouse,"Aravaca, Madrid",Ático en calle del Carril de los Caleros,2,True,Aravaca,True,,,,,
108369287,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/c8/f9/1342743287.webp,ENC2672,21,325000.0,flat,sale,49.0,2,1,calle de Vallehermoso,Madrid,Madrid,Chamberí,es,40.4367611,-3.7068946,False,https://www.idealista.com/inmueble/108369287/,"GLOBALPISO CHAMBERI VENDE EN EXCLUSIVA Acogedor piso en venta en el corazón de Chamberí – Zona Arapiles Esta excelente oportunidad de inversión o primera vivienda en una de las zonas más demandadas de Madrid. Se trata de un piso interior en planta baja, con una superficie construida de 49 m², en muy buen estado de conservación y listo para entrar a vivir. La vivienda se distribuye de manera funcional en: Dos dormitorios, ambos con armarios, salón luminoso, con ventana al patio interior, cocina independiente, completamente amueblada y equipada con electrodomésticos, baño completo, con plato de ducha. Los suelos son de gres, y se entrega semiamueblado, lo que facilita su inmediata habitabilidad o puesta en alquiler si se desea como inversión. A pesar de ser una vivienda interior, cuenta con ventanas de climalit en las habitaciones y el salón, lo que garantiza una buena ventilación y entrada de luz natural. Ubicación inmejorable Situado en el barrio de Arapiles, dentro del prestigioso distrito de Chamberí, a pocos minutos a pie de las estaciones de metro Quevedo y Canal, lo que permite una excelente conexión con el resto de la ciudad. En sus alrededores encontrarás una amplia oferta de servicios: supermercados, colegios, centros de salud, zonas de ocio, restaurantes, cines y parques, lo que lo convierte en un lugar ideal tanto para vivir como para invertir. Gastos y documentación Gastos de comunidad: 50 €/mes. IBI anual: 300 €. No dejes pasar esta oportunidad de adquirir una propiedad en una de las zonas con mayor proyección y calidad de vida de Madrid. ¡Contáctanos para concertar una visita! *Globalpiso nunca solicitará documentación ni dinero sin haber realizado antes una visita a la vivienda. *Ofrecemos financiación del 100% a través de nuestro departamento financiero, H2b Hipotecas. La aprobación de la financiación está sujeta a las condiciones de la entidad financiera y se evaluará el perfil y solvencia del cliente. *De conformidad con el Artículo 6 del RD 515/1989, de 21 de abril, informamos a los clientes que los gastos notariales, registrales, Impuesto de Transmisiones Patrimoniales (I. T. P. ) u otros gastos relacionados con la compraventa no están incluidos en el precio de venta de la vivienda. ¡Tu nuevo hogar te espera!",True,good,False,6633.0,True,False,True,False,[],False,False,325000.0,€,,,flat,,"Arapiles, Madrid",Piso en calle de Vallehermoso,bj,False,Arapiles,True,,,,,
108918553,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/59/56/1358909308.webp,C6-04520-0001,5,132000.0,flat,sale,40.0,1,1,calle del Vizconde de Arlessón,Madrid,Madrid,Puente de Vallecas,es,40.383955,-3.6666906,False,https://www.idealista.com/inmueble/108918553/,"Piso de 40 m² ubicado en Puente de Vallecas, Madrid. Se trata de un piso de 40 m² distribuidos en salón-comedor, cocina, 1 dormitorio y 1 baño. Este acogedor piso se sitúa en una zona céntrica de Puente de Vallecas, teniendo buenos accesos por la Avenida de la Albufera y la Calle de la Oca. La ubicación ofrece excelentes comunicaciones públicas, con varias líneas de autobús que conectan con el centro de Madrid y la estación de metro más cercana, la de Puente de Vallecas, a solo unos minutos a pie. En la zona podemos encontrar servicios como supermercados, restaurantes, instalaciones deportivas y centros educativos. Además, se encuentra cerca del Parque de las Tres Culturas, un espacio verde ideal para disfrutar de actividades al aire libre. También está a poca distancia del Hospital 12 de Octubre, lo que garantiza un acceso rápido a servicios de salud. Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,3300.0,False,False,False,False,[],False,False,132000.0,€,,,flat,,"San Diego, Madrid",Piso en calle del Vizconde de Arlessón,,,San Diego,False,,,,,
108603828,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/1a/dd/1349723680.webp,EG6416,105,372999.0,chalet,sale,248.0,5,3,Valdeavero,Madrid,Valdeavero,,es,40.6369469,-3.3363462,False,https://www.idealista.com/inmueble/108603828/,"Alcalá Inmobiliaria presenta esta magnífica oportunidad de adquirir una elegante casa en venta, ubicada en el encantador municipio de Valdeavero. Esta propiedad sobresaliente ofrece un ambiente acogedor y amplio, ideal para familias que buscan confort y tranquilidad en un ambiente único. Con sus 248 metros cuadrados de construcción y 193 metros útiles, esta casa se destaca por su distribución espaciosa y funcional.  Desde su construcción en 1993, esta vivienda ha sido cuidada con esmero, conservando su esencia original y ofreciendo a su próximo propietario la posibilidad de adaptarla a sus propios gustos. Dotada de cinco amplias habitaciones, cada una brinda el espacio perfecto para la relajación y el descanso, asegurando el bienestar de cada miembro de la familia. Las habitaciones están diseñadas para aportar luminosidad, creando espacios confortables y acogedores.  Los amplios garajes son un valor añadido en esta propiedad, proporcionando espacio suficiente para el estacionamiento y almacenamiento adicional. Esta característica es especialmente ventajosa para aquellos que valoran la comodidad de tener su vehículo resguardado en su propio hogar, sin preocuparse por el espacio o la seguridad.  La propiedad también cuenta con una encantadora zona ajardinada, donde se pueden disfrutar momentos al aire libre rodeados de vegetación, ideal para reuniones familiares, tardes de barbacoa o simplemente relajarse y disfrutar de un entorno natural. Este rincón verde es perfecto para los amantes de la naturaleza que desean tener su propio espacio de tranquilidad y belleza en el hogar.  Situada estratégicamente, la zona residencial donde se encuentra la casa es conocida por su serenidad y su acceso a los servicios esenciales. Un punto a destacar es la proximidad a una parada de autobús, lo que facilita el transporte hacia otras áreas de la región y hace que esta ubicación sea aún más conveniente para las familias activas y ocupadas.  Valdeavero es un municipio que ofrece una calidad de vida inigualable, con todos los servicios necesarios cerca, desde tiendas locales hasta instalaciones educativas y deportivas. La combinación de un ambiente residencial sereno con la proximidad a servicios y vías de comunicación hace de esta propiedad una opción inmejorable para quienes buscan un hogar con todas las comodidades.  Para quienes valoran el espacio, el confort y la practicidad, esta magnífica casa ofrece todo lo necesario para una vida plena y en armonía. Cada rincón de esta vivienda está diseñado para maximizar el espacio y la luz, creando un entorno acogedor y atractivo que invita a hacer de esta casa un verdadero hogar.  Les invitamos a descubrir esta encantadora propiedad en Valdeavero. No pierdan la oportunidad de visitarla y experimentar por sí mismos todas las ventajas y encantos que ofrece. Estamos seguros de que al recorrer esta magnífica casa, quedarán tan cautivados como nosotros por su atmósfera acogedora y sus múltiples posibilidades. Para más información o para concertar una visita, no duden en ponerse en contacto con nosotros. Esta es la casa que han estado buscando.  No cobramos comisión al comprador.  Nos encargamos de toda la gestión de la compra.  Y además ponemos a tu disposición nuestro departamento de hipotecas totalmente gratuito para buscarte las mejores condiciones del mercado.  ¿Quieres saber cuánto se te quedaría la letra al mes?  ¿Quieres saber qué impuestos conlleva una compra-venta?  Llámanos sin compromiso y programaremos una visita.  Los metros de la vivienda están contrastados según catastro/registro.  Los muebles que aparecen en la vivienda no son vinculantes y pueden No estar incluidos.  Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.   En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",False,good,False,1504.0,False,False,False,False,[],False,False,372999.0,€,True,True,chalet,,Valdeavero,Chalet,,,,,,,,,
108892256,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/2a/dd/1358125920.webp,109,53,325000.0,studio,sale,93.0,0,1,avenida de Severo Ochoa s/n,Madrid,San Sebastián de los Reyes,Vega de la Moraleja,es,40.5418469,-3.6218115,True,https://www.idealista.com/inmueble/108892256/,"OCASIÓN: Se vende loft COMPLETAMENTE AMUEBLADO en excelente zona de San Sebastián de los Reyes, con piscina, gimnasio y sauna comunitaria. Si estas buscando un inmueble también para ARRENDAR, es tu ocasión, con una renta de más de 800 euros mensuales. Calefacción central por AEROTERMIA, TANTO FRIO COMO CALOR. En el precio entra la PLAZA DE GARAJE. Loft a la venta en zona de San Sebastián de los Reyes, CERCA DEL PLAZA NORTE, así como de todo tipo de comercios, Centro de Salud, farmacias, y supermercados (Carrefour, Mercadona, Ahorramás.. . etc. ), y de la parada de metro Marques de Valdavia y la estación de RENFE Alcobendas. La vivienda consta de un precioso y amplio salón-comedor muy luminoso con grandes ventanales, y una cocina americana con estilo clásico. El salón tiene acceso a la terraza, también grande, donde poder disfrutar de ratos de ocio y tiempo libre, con privacidad, así como de aire limpio y mucho Sol. El inmueble es muy acogedor, los amplios ventanales, con PERSIANAS MOTORIZADAS, convierten la vivienda en un hogar muy luminoso durante todo el año. Así mismo, podrás gozar durante todo el año en la comunidad de espacios como un gimnasio amplio y una sauna, así como, de una piscina en la etapa estival de verano. Y para terminar, repetimos que se vende completamente amueblado, incluso con la caja fuerte dentro del armario empotrado. Aprovecha la ocasión. Esperamos su llamada.",True,good,False,3495.0,True,False,False,False,[],False,False,325000.0,€,True,True,flat,studio,"Vega de la Moraleja, San Sebastián de los Reyes",Estudio en avenida de Severo Ochoa s/n,13,True,,True,,,,,
108133376,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/47/c2/1354639172.webp,KWONE250509,35,299000.0,flat,sale,64.0,2,1,calle de Francos Rodríguez,Madrid,Madrid,Tetuán,es,40.4588594,-3.7124723,False,https://www.idealista.com/inmueble/108133376/,"Piso situado en planta baja de finca rehabilitada en 2024. Actualmente se está procediendo a la instalación del ascensor en la finca. Vivienda totalmente reformada, prácticamente a estrenar.  En plena calle de Francos Rodriguez, rodeada de todo tipo de servicios cotidianos al alcance de la mano. Transporte público, comercios, tanto a nivel tradicional como colegios, iglesias, carnicería, frutería, farmacias, Mercadona... Dia... y amplia oferta de restauración. Todo! al alcance de tu mano para hacerte la vida sencilla. La vivienda cuenta con menos de un año de antigüedad desde su construcción y en cuanto a distribución nos ofrece un espacio abierto dedicado a la zona de salón comedor y cocina tipo americana de diseño moderno y con todos los electrodomésticos. Baño completo con plato de ducha y dos dormitorios, teniendo acceso desde el principal a un agradable patio privado.",False,good,False,4672.0,True,False,False,False,[],False,False,299000.0,€,,,flat,,"Bellas Vistas, Madrid",Piso en calle de Francos Rodríguez,bj,False,Bellas Vistas,True,325000.0,26000.0,8.0,,
108613200,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/18/1b/1353494701.webp,76234,24,312000.0,chalet,sale,90.0,3,1,calle Julio Antonio,Madrid,Madrid,Carabanchel,es,40.3847548,-3.7314454,False,https://www.idealista.com/inmueble/108613200/,"Fantástica vivienda unifamiliar de 2 plantas, 3 habitaciones y 1 baño, en Puerta Bonita.    90 m2 construidos. 85 m2 útiles. Orientación Oeste.    Salón de paso de 28 m2.    Cocina americana.    Calefacción con gas natural.    Armarios empotrados, suelo porcelánico y tarima, ventanas climalit y puertas lacadas.    PLANTA PRINCIPAL  Salón  Cocina   Baño    PLANTA SUPERIOR  3 habitaciones    NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA.    Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra venta sea nuestra la vivienda o no.    INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio.    Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.",True,good,False,3467.0,True,False,False,False,[],False,False,312000.0,€,,,chalet,independantHouse,"Puerta Bonita, Madrid",Casa independiente en calle Julio Antonio,,,Puerta Bonita,,319000.0,7000.0,2.0,,
106150095,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/f5/ce/1281834336.webp,75439,86,4400000.0,duplex,sale,400.0,4,5,Barrio Bernabéu-Hispanoamérica,Madrid,Madrid,Chamartín,es,40.4549132,-3.682674,False,https://www.idealista.com/inmueble/106150095/,"Álvora Capital Properties, estudio de arquitectura y consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, tiene el placer de ofrecerles este sensacional dúplex con jardín y piscina privada en uno de los edificios más exclusivos de Madrid. Esta joya urbana, se ubica en Hispanoamérica, unos de los barrios más cotizados de Chamartín, siendo una zona residencial con alta calidad de vida, con amplia oferta de ocio y comercial y con muy buenas comunicaciones. Esta exclusiva propiedad, se enclava un edificio singular con premio de arquitectura en 2021, de tan solo 11 viviendas y con todo tipo de servicios, zona de piscina, jardines, gimnasio, servicio de portería, cuatro plazas de garaje, tres son dobles, con acceso directo a la vivienda y cuarto trastero de 8m2. El proyecto de gran belleza visual, se fue tallando, como un objeto escultural en que la relación directa entre volúmenes y texturas. La planta baja se elevó, dotando de monumentalidad el área común abierta.  Un edificio energéticamente eficiente. junto a un cuidado tratamiento del aislamiento, del factor solar y de la estanqueidad. Estos factores permiten, junto a la aerotermia de última generación, optimizar la eficiencia energética. El edificio está climatizado, tanto en régimen de frio como en el de calor, con suelo radiante apoyado en cortinas verticales de barrido de aire en todos los paños acristalados. La vivienda cuenta con 350m2 construidos más una gran terraza con jardín y piscina privada de más 100m2 se desarrolla en dos plantas, se accede desde un hall de entrada de bienvenida con amplios armarios gabaneros que nos conducen a la zona de día compuesta por un espectacular salón en doble altura con una imponente cristalera con una altura de techos de 5,70 metros, proporcionando a la estancia una intensa luminosidad. Desde esta maravillosa estancia, nos adentramos en la impresionante terraza con zona de comer, jardín para tomar el sol, zona de tumbonas y una piscina privada de agua salada. En esta planta se ubica, un dormitorio individual con baño privado y un aseo de cortesía. A la planta superior se accede desde una escalera privada o desde la zona común en ascensor, donde nos encontramos un comedor con vistas al salón y al jardín, la cocina, que se encuentra totalmente equipada con electrodomésticos de primeras marcas y tres dormitorios en suite, el principal con una pequeña terraza.",False,good,False,11000.0,True,False,False,False,[],False,False,4400000.0,€,True,True,flat,duplex,"Bernabéu-Hispanoamérica, Madrid",Dúplex,2,True,Bernabéu-Hispanoamérica,True,,,,,
107450734,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/af/be/97/1355672688.webp,15393-13,13,320000.0,chalet,sale,269.0,6,3,avenida Copenhague,Madrid,Eurovillas,,es,40.3633249,-3.2684932,False,https://www.idealista.com/inmueble/107450734/,"¡ Oportunidad! Vivienda unifamiliar independiente para reformar a la venta en el municipio de Nuevo Baztán, Madrid. La vivienda consta de dos plantas y está distribuida en salón-comedor, seis dormitorios, cocina, tres cuartos de baño, balcón, patio y vestíbulo. Además la vivienda posee trastero, garaje, jardín y piscina. Cuenta con suelos de gres, ventanas de madera, chimenea, armarios empotrados.. . Precisa reforma integral para entrar a vivir, pero ofrece muchas posibilidades. Muy bien comunicado por carretera (M-219). Próximo a servicios e infraestructuras básicos como centros educativos (Colegio Internacional Eurovillas), comercios, supermercados, farmacias, zonas verdes... SIN COMISIÓN.",False,good,False,1190.0,False,False,False,False,[],False,False,320000.0,€,,,chalet,independantHouse,Eurovillas,Casa independiente en avenida Copenhague,,,,,,,,,
