propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished,parkingSpace.parkingSpacePrice
107923654,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/b1/ce/1328446678.webp,00173,26,7,499000.0,flat,sale,130.0,True,4,3,calle de Poza de la Sal,Madrid,Madrid,Villa de Vallecas,es,Santa Eugenia,40.3786874,-3.6057719,False,https://www.idealista.com/inmueble/107923654/,"¡Enhorabuena! Si tu búsqueda de un hogar cerca del corazón de Madrid, con la tranquilidad de una urbanización, bañado por la luz y perfectamente conectado para comenzar esa nueva etapa que tanto anhelas, ha llegado a este punto... ¡es porque tu búsqueda ha terminado! ASR Home te presenta en exclusiva la joya que estabas esperando: un maravilloso piso de 4 habitaciones, con terraza, donde cada rincón será testigo de tus mejores momentos. ESTE PISO ES ESPECIAL PORQUE: Imagina despertar cada mañana con la luz inundando cada estancia. Piensa en esas noches de verano disfrutando de una deliciosa cena en tu preciosa terraza, compartiendo risas con tus amigos. Y para esos días de relax y diversión, una piscina y zonas comunes pensadas para cubrir todos tus deseos te esperan. DISTRIBUCIÓN: Al cruzar la puerta, un acogedor recibidor te dará la bienvenida, ofreciéndote la opción de acceder a una cocina independiente con su propia terraza, ideal para tus momentos culinarios. A continuación, una puerta te abrirá paso a un gran salón, el corazón de la casa, perfecto para compartir comidas familiares y crear recuerdos inolvidables. Además, encontrarás un práctico aseo y el acceso a tus cuatro habitaciones, un espacio generoso diseñado para tu confort y el de los tuyos. EQUIPAMIENTO Y CALIDADES: Imagina las posibilidades... Este hogar te recibe con la calidez de un espacio listo para que comiences a disfrutarlo desde el primer día. O quizás, sueñas con darle tu toque personal, creando un espacio completamente a tu medida.  COMUNICACIONES: Olvídate de los problemas de transporte. La vivienda goza de una ubicación privilegiada, con la estación de tren de Santa Eugenia a un paso y un acceso inmejorable a la A3 y M45 a tan solo unos metros. COMERCIO, SERVICIOS, OCIO: Todo lo que necesitas para tu día a día está a tu alcance en Santa Eugenia: centros comerciales para tus compras, restaurantes para tus momentos de ocio... cualquier cosa que puedas imaginar, la tienes a pocos minutos. HOSPITALES: Tu tranquilidad es importante, por eso contarás con el Hospital Infanta Leonor a menos de 10 minutos en coche. CENTROS EDUCATIVOS Y DEPORTIVOS: Si tienes familia o te gusta mantenerte activo, la zona te ofrece una amplia variedad de colegios, guarderías y centros deportivos. Comunidad 190€ IBI 413€. Estoy deseando abrirte las puertas de este fantástico piso y que sientas cómo se convierte en tu nuevo hogar. Te aseguro que, al cruzar la puerta, ¡te enamorarás! FINANACIAMOS HASTA EL 100% El precio no incluye el Impuesto de Transmisiones Patrimoniales, ni los gastos notariales y/o registrales. Aviso legal: recordamos a nuestros señores clientes que la información facilitada no constituye una autentica oferta vinculante no contractual. Este anuncio publicitario es provisional, las fotografías y datos en el incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de los propietarios.",False,good,False,True,3838.0,True,False,False,False,[],False,False,499000.0,€,True,True,flat,"Santa Eugenia, Madrid",Piso en calle de Poza de la Sal,,,,,,
108389785,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/ac/99/1350022750.webp,07495,17,bj,245000.0,flat,sale,55.0,True,2,1,calle del Canal del Bósforo,Madrid,Madrid,San Blas,es,Canillejas,40.4392745,-3.6110268,False,https://www.idealista.com/inmueble/108389785/,"Oportunidad en Canillejas: Piso luminoso de 2 dormitorios. Se vende acogedor y luminoso piso nuevo en la zona de Canillejas, ideal para familias, parejas o como inversión. ESTA PROPIEDAD ES ESPECIAL PORQUE: Se trata de un apartamento recién reformado, con altas calidades, en el que se aprovechan al máximo los espacios, y muy luminoso a pesar de ser un bajo. DISTRIBUCION Y CARACTERÍSTICAS: La superficie útil son 47m², con un diseño moderno y funcional, ideal para quienes buscan comodidad y buena ubicación.  La vivienda se distribuye en un luminoso salón-comedor con cocina americana totalmente equipada con electrodomésticos y armarios de almacenamiento.  Consta dos dormitorios con ventanas al exterior, el principal con armario empotrado vestido por dentro.  ES IMPORTANTE SABER QUE: Climatización por bomba de frío-calor. Ventanas de climalit oscilobatientes, que garantizan un buen aislamiento térmico y acústico.  Carpintería de madera blanca lacada. Puerta de entrada blindada. SERVICIOS Y COMUNICACIONES: La vivienda se encuentra junto a la Avenida de Canillejas a Vicálvaro, una zona muy consolidada de Canillejas. Muy cerca del estadio Riyadh Metropolitano, la zona ofrece una amplia variedad de comercios, colegios, servicios y zonas verdes. Además, disfruta de excelentes comunicaciones tanto en transporte público (estación de metro Torre Arias a 8 minutos andando), como por carretera, con fácil acceso a la M-30, R-3 y N-II. A tan solo 10 minutos de IFEMA y del Aeropuerto Adolfo Suárez Madrid-Barajas. El precio de venta no incluye los gastos de Notaria, registro, impuestos (10% IVA), ni honorarios de la agencia por la compra.",True,good,False,False,4455.0,False,False,False,False,[],False,False,245000.0,€,,,flat,"Canillejas, Madrid",Piso en calle del Canal del Bósforo,,,,,,
108299146,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/da/b4/1339962387.webp,4526-06904,40,bj,460000.0,flat,sale,206.0,True,3,2,calle Sigrid,Madrid,Rivas-Vaciamadrid,Rivas Centro,es,,40.3521445,-3.5201843,False,https://www.idealista.com/inmueble/108299146/,"� Tu Nuevo Hogar en Rivas Vaciamadrid: Confort, Espacio y Calidad de Vida ¿Buscas una vivienda lista para entrar a vivir en una de las zonas con mayor crecimiento y calidad de vida de la Comunidad de Madrid? ¡Esta es tu oportunidad! Te presentamos este encantador bajo ubicado en Rivas Vaciamadrid, una ciudad que combina la tranquilidad de un entorno natural con todas las comodidades urbanas. �️ Características de la Vivienda: Superficie: Generosa distribución que maximiza cada espacio. Dormitorios: 3 amplias habitaciones, ideales para familias o para quienes buscan espacio adicional para oficina o invitados. Baños: 2 baños completos, diseñados para ofrecer comodidad y funcionalidad. Cocina: Espaciosa y luminosa, perfecta para los amantes de la cocina. Terraza: Estupenda terraza donde podrás disfrutar de las tardes de verano y momentos al aire libre. Patio trasero: Un espacio adicional que ofrece múltiples posibilidades, desde zona de juegos hasta jardín privado. � Listo para Entrar a Vivir: Esta vivienda se encuentra en un estado impecable, no requiere reformas ni inversiones adicionales. Solo necesitas traer tus pertenencias y comenzar a disfrutar de tu nuevo hogar desde el primer día. � Vivir en Rivas Vaciamadrid: Rivas Vaciamadrid es una localidad en auge, reconocida por su compromiso con el medio ambiente y la calidad de vida de sus residentes. Entorno natural: Más del 30% de su superficie está dedicada a zonas verdes, ofreciendo un ambiente saludable y espacios para el ocio y el deporte. Servicios: Amplia oferta educativa, sanitaria y comercial, todo a pocos minutos de tu hogar. Conectividad: Excelentes conexiones con Madrid capital a través de la línea 9 de Metro y varias líneas de autobús. Comunidad: Una ciudad joven y dinámica, ideal para familias y profesionales que buscan un equilibrio entre trabajo y vida personal. � ¡No Dejes Pasar Esta Oportunidad! Viviendas como esta, que combinan ubicación, calidad y precio, no están disponibles por mucho tiempo. Contáctanos hoy mismo para más información o para agendar una visita. ¡Estamos aquí para ayudarte a dar el siguiente paso hacia tu nuevo hogar!",True,good,False,True,2233.0,True,False,False,False,[],False,False,460000.0,€,True,True,flat,"Rivas Centro, Rivas-Vaciamadrid",Piso en calle Sigrid,,,,,,
102172047,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/96/8e/1146719724.webp,JAPL22-91-v,44,1,2550000.0,flat,sale,510.0,True,5,2,calle de Maldonado,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4331383,-3.6844781,False,https://www.idealista.com/inmueble/102172047/,"¡En venta! Te ofrecemos toda una planta bien espaciosa de 223 m2, perfecta para ti si buscas un consultorio médico, odontológico, un espacio de coworking o cualquier otro negocio. Incluso, si lo prefieres, puedes convertirla en dos coquetas viviendas. Y eso no es todo, ¡también hay una planta baja con un increíble garaje de 268 m2 para ni más ni menos que 16 coches! Esta joyita se encuentra en una zona inmejorable del distrito Salamanca, muy cerca de la estación de metro Núñez de Balboa y de la famosa calle Velázquez. No tienes excusa para no darle una oportunidad. Te recomendamos que nos llames y pidas una cita para visitarla y evaluar todas las posibilidades que este espacio ofrece para tu futura inversión. ¡Te esperamos! An entire first floor is SOLD with 223 m2 open plan, excellent for medical, dental, coworking, or other offices, with a 268 m2 garage for 16 cars. Excellent area of the SALAMANCA neighborhood, near the Nuñez de Balboa metro, and Velázquez street. Better to make an appointment to visit and be able to value it for your business.",False,good,False,True,5000.0,True,False,False,False,[],False,False,2550000.0,€,True,True,flat,"Castellana, Madrid",Piso en calle de Maldonado,,,,,,
108409701,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/71/d8/1344083608.webp,,28,4,320000.0,duplex,sale,80.0,True,2,2,calle Daoíz y Velarde,Madrid,Alcalá de Henares,San Isidro - Los Almendros,es,,40.4851782,-3.3680006,False,https://www.idealista.com/inmueble/108409701/,"AGENCIA INMOBILIARIA DE ALCALÁ DE HENARES, TECNOCASA VENDE EXCELENTE VIVIENDA EN EL BARRIO DEL PARQUE O´DONNELL: La vivienda es un dúplex, tiene una superficie construida de 80 m², con un trastero y una gran plaza de garaje. Está distribuida en: Una primera planta en la que podemos encontrar un amplio salón muy luminoso gracias a sus grandes ventanales, con una cocina americana totalmente equipada, 1 dormitorio amplio y luminoso con armario empotrado y un cuarto de baño completo con bañera de hidromasaje. En la segunda planta tenemos todo el espacio dedicado a un dormitorio con armarios empotrados y con un baño en suite con plato de ducha. Destacar de la vivienda su gran luminosidad natural, lo bien ubicada que esta en una de las mejores zonas de Alcalá de henares a 5 minutos andando de la estación de RENFE y 7 minutos de la Plaza Cervantes. Cuenta con un inmejorable acceso a la nacional A2, además de numerosas paradas de autobús urbano e interurbano. La zona tiene todos los servicios a su alcance, como centros de salud, hospitales, colegios, institutos, supermercados, farmacias, zonas verdes además de numerosos comercios a pie de calle. La finca cuenta con ascensor, aparte de trastero. NO LO DUDE Y VENGA A VISITARLO SIN COMPROMISO!",True,good,False,True,4000.0,True,True,False,False,[],False,False,320000.0,€,True,True,flat,"San Isidro - Los Almendros, Alcalá de Henares",Dúplex en calle Daoíz y Velarde,duplex,,,,,
107652032,https://img4.idealista.com/blur/480_360_mq/180/id.pro.es.image.master/47/7c/05/1322254857.webp,AA00340,50,,614000.0,chalet,sale,320.0,,4,4,calle Canarias,Madrid,San Agustin de Guadalix,,es,,40.6830958,-3.6227278,False,https://www.idealista.com/inmueble/107652032/,"AA00340 AALTO MADRID PROPIEDADES EXCLUSIVAS, vende en San Agustín de Guadalix, este espectacular chalet adosado de 320 metros, jardín privado y con piscina comunitaria. La distribución es muy práctica: PLANTA de ENTRADA: Esta planta es la zona social de la casa, nos recibe un hall de entrada, con aseo de visitas, subimos un pequeño tramo de escalera y nos encontramos con la cocina con office, salón comedor con chimenea, ambas estancias con salida directa al jardín con acceso a la zona comunitaria. PRIMERA PLANTA: 3 dormitorios. El dormitorio principal con el baño en suite y vestidor con armarios empotrados. Los otros dos dormitorios comparten un baño completo. BUHARDILLA: Gran espacio diáfano que se utiliza de sala de juegos y TV. Se puede dividir en dos amplias habitaciones con ventanas en velux. Terraza con unas vistas impresionantes. PLANTA BAJA: Despacho o cuarto de servicio con baño, garaje para 4 coches. La zona común con piscina. La Vivienda está ubicada en un sitio privilegiado con acceso directo al campo y unas vistas espectaculares. Calefacción de gas.  San Agustín de Guadalix está junto a la A1. El municipio que dispone de todos los servicios: Comercios, supermercados, farmacias, Iglesia, centros de salud, colegios públicos, restaurantes, bancos, gimnasios, oficina de correos, veterinarios, peluquerías, etc. Tiene en la salida anterior, el CLUB RACE y en la misma urbanización con campo de Golf, hípica, piscinas, escuela de Tenis y Pádel, restaurante, zona de ocio para niños y adultos. Está a 5 minutos del Colegio privado bilingüe SEK y a 10 minutos en coche el Trinity College colegio concertado bilingüe, ambos colegios con oferta hasta el bachillerato. San Agustín de Guadalix dispone de transporte urbano con parada final en Plaza de Castilla y paradas intermedias en Alcobendas y San Sebastián de los Reyes en la parada de metro. A 15 minutos, encontramos el Hospital público de la Seguridad Social Infanta Sofía, con todas las especialidades. A 20 minutos en coche del Aeropuerto Internacional Adolfo Suarez.",True,good,False,,1919.0,True,False,False,False,[],False,False,614000.0,€,True,True,chalet,San Agustin de Guadalix,Chalet adosado en calle Canarias,terracedHouse,,,,,
108722962,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/d3/bf/1353202975.webp,María de Molina,74,1,690000.0,flat,sale,70.0,True,2,1,"CL MARIA DE MOLINA, 56",Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.43718,-3.6797138,True,https://www.idealista.com/inmueble/108722962/,"Calle María de Molina  Ubicado en una de las zonas más emblemáticas y exclusivas de Madrid, en pleno Barrio de Salamanca, este piso en primera planta con ascensor y plaza de garaje incluida representa una oportunidad única tanto para vivir como para invertir.  La vivienda cuenta con 70 m² construidos (59 m² útiles), distribuidos de manera funcional y con amplias posibilidades de actualización. El piso dispone de un luminoso salón con ventana exterior a la calle, dos dormitorios que dan al patio interior, un baño completo y una cocina independiente. Además, cuenta con aire acondicionado, y se encuentra en un edificio con ascensor, portero físico y plaza de garaje, la cual le otorga al inmueble un valor muy añadido, ya que es una prestación muy apreciada en esta zona, y está incluida en el precio total de venta. La ubicación es inmejorable. Situado a escasos metros de la estación de metro Avenida de América (Líneas 4, 6, 7 y 9) y de varias líneas de autobús (12, 9, 19, 51, N4), ofrece una conectividad excelente con toda la ciudad. También se encuentra cerca de accesos rápidos a la M-30 y Paseo de la Castellana, y dispone de una gasolinera a solo un minuto a pie. En los alrededores encontrarás todos los servicios necesarios para el día a día: supermercados como Mercadona y Carrefour Market a menos de cinco minutos, el tradicional Mercado de Diego de León, centros médicos, farmacias, oficinas bancarias y la Agencia Tributaria a escasos metros. La zona también destaca por su oferta educativa, con prestigiosos centros como EF Language School o IE Business School muy próximos. Para los amantes de las compras y el ocio, se encuentra a tan solo unos minutos caminando del centro comercial ABC Serrano y El Corte Inglés de Castellana, además de contar con una amplia oferta gastronómica y cultural en los alrededores. El piso se encuentra vacío, en buen estado, y ofrece un excelente punto de partida para reformarlo a tu gusto y crear un hogar a medida en una de las mejores ubicaciones de Madrid. *Honorarios de mediación inmobiliaria no incluidos en el precio de venta, se cobran aparte. * Llámanos para concertar una visita.",True,good,False,True,9857.0,True,False,False,False,[],False,False,690000.0,€,True,True,flat,"Castellana, Madrid","Piso en Cl Maria De Molina, 56",,,,,,
108819008,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/0c/61/1356050748.webp,ESTACIÓN,23,1,299999.0,flat,sale,150.0,True,4,2,"calle de la Estación, 9",Madrid,Fuenlabrada,Centro,es,,40.28261,-3.7979701,True,https://www.idealista.com/inmueble/108819008/,"LOZANO vende magnífica vivienda de 140m2, con 4 dormitorios, 2 baños, salón independiente con terraza. Ideal para: Familias numerosas. Para inversores, porque se puede alquilar por habitaciones. Se podría realizar segregación de la vivienda indicada, siempre cumpliendo el Plan General de Ordenación Urbanística de Fuenlabrada. Sacar 3 viviendas. -Habitación principal de 20 m2 con salida a terraza. -Cada habitación tiene unos 10-12m2. -Salón comedor independiente de 20m2 -Cocina independiente de 12m2. -Suelos de terrazo. -El agua caliente funciona con calentador  Fotografías, planos, datos, medidas orientativas, no contractuales, el anuncio puedo contener errores gráficos o de imágenes, no vinculante. Está situada a 1 minuto de la estación de CERCANÍAS RENFE FUENLABRADA CENTRAL, en una zona con buena conexión a transporte público y servicios como colegios, comercios al lado del nuevo Ayuntamiento de Fuenlabrada, parques, farmacias, centro de salud ¡Tienes todo lo necesario a tu alcance! Cuota: 75€/mes Derramas: no ITE: no IBI: 486,58 €.",True,renew,False,True,2000.0,True,False,False,False,[],False,False,299999.0,€,,,flat,"Centro, Fuenlabrada","Piso en calle de la Estación, 9",,,,,,
105979323,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/fc/c6/1268856525.webp,28-01992,51,1,184500.0,flat,sale,91.0,True,3,2,Morata de Tajuña,Madrid,Morata de Tajuña,,es,,40.2299002,-3.4386561,False,https://www.idealista.com/inmueble/105979323/,"ALQUILER PROTEGIDO REAL ESTATE, Ofrece a la venta vivienda seminueva en el corazón de Morata de Tajuña. Piso muy Luminoso todo exterior con buhardilla muy amplia. Se distribuye en amplio salón muy luminoso, dormitorio principal con una terraza grandísima con espectaculares vistas, otros dormitorios dobles ambos con armarios, excepto una de las habitaciones empotrados, 2 baños completos uno con plato de ducha y otro con bañera, cocina completamente amueblada. Buhardilla diáfana con muchas posibilidades, ventanas de climalit, calefacción eléctrica. Bien ubicado en el centro de Morata de Tajuña. Muy bien comunicado por carretera (M-302). Todo tipo de servicios e infraestructuras en la zona como comercios, supermercados, farmacias, restaurantes.. . Con nosotros, tienes POSIBILIDAD DE FINANCIACIÓN hasta del 100% más gastos* (de acuerdo a tu historial crediticio). Somos Alquiler Protegido-Real Estate, con más de 15 años de experiencia. Contamos con más de 13,000 propietarios, 24,000 inquilinos satisfechos y hemos alquilado más de 8,000 inmuebles. Tenemos un equipo humano de profesionales altamente cualificado. Puedes visitarnos en nuestras oficinas situadas en: Carabanchel, Vallecas, Tetuán y alicante. *Este anuncio puede contener errores, se muestra a título informativo y no contractual.",False,good,False,False,2027.0,False,False,False,False,[],False,False,184500.0,€,,,flat,Morata de Tajuña,Piso,,190000.0,5500.0,3.0,,
108168127,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/c6/f9/1335891087.webp,Álvaro,26,4,210000.0,flat,sale,66.0,True,2,1,calle de San Nicomedes,Madrid,Madrid,Usera,es,Moscardó,40.3888135,-3.7142952,False,https://www.idealista.com/inmueble/108168127/,"Agencia inmobiliaria de MADRID - zona USERA - MOSCARDO - PLAZA ELÍPTICA Vende vivienda para entrar a vivir en la calle San Nicomedes, compuesta de 2 Dormitorios, Salón, Baño y Terraza. Tiene varios puntos a destacar: - Finca residencial. - Vivienda en buen estado. - Vivienda luminosa. - La cercanía a metro de Usera a 10 minutos. - La cercanía a Plaza Elíptica a 2 minutos. Zona perfecta para las familias con zonas verdes en el entorno, bloque muy tranquilo A 15 MINUTOS A PIE DE MADRID RÍO. Fácil acceso a A42, M40, M30 Calle de Antonio López, Avenida de Andalucía, Hospital 12 de octubre, a 10 minutos del metro almendrales línea 3 (Villaverde - Moncloa), autobuses (47, 247 y 60 y búho Nº12 ). Zona con todos los servicios, supermercado próximo. PROXIMAMENTE TOUR VIRTUAL. AVISO LEGAL: Recordamos a nuestros Señores clientes que la información facilitada no constituye una auténtica oferta vinculante ni contractual. Este anuncio publicitario es provisional, y las fotografías y datos en él incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de la propiedad. La información aquí contenida procura reflejar una orientación sobre los inmuebles a la fecha de su publicación. La totalidad del contenido que aparece tiene carácter meramente informativo y aproximado, no teniendo, en modo alguno, carácter contractual. Tanto los datos, como las imágenes y planos pueden estar sujetos a cambios, por lo que le invitamos a que, si precisa una información más exacta y detallada, contacte con nosotros y le atenderemos a la mayor brevedad posible. Los contenidos tienen únicamente finalidad informativa y bajo ninguna circunstancia deben usarse ni considerarse como oferta de venta o financiación, solicitud de una oferta de compra o financiación, ni recomendación para realizar cualquier otra transacción, salvo que así se indique expresamente. La información y documentación a ofrecer de acuerdo con lo dispuesto en el Real Decreto 515/1989 (de 21 de abril, relativa a la protección de los consumidores en cuanto a la información a suministrar en la compraventa y arrendamiento de viviendas), será puesta a disposición de los potenciales compradores en las respectivas delegaciones territoriales gestoras del inmueble.",False,good,False,False,3182.0,True,False,False,False,[],False,False,210000.0,€,,,flat,"Moscardó, Madrid",Piso en calle de San Nicomedes,,225000.0,15000.0,7.0,,
108694180,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/a2/51/1352357685.webp,575,23,1,251100.0,duplex,sale,89.0,True,3,3,calle la Colonial,Madrid,Pinto,Centro - Ayuntamiento,es,,40.2419689,-3.7038326,False,https://www.idealista.com/inmueble/108694180/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. ¿Te imaginas disfrutando de tu hogar en propiedad en una excelente ubicación en Pinto? ¡Testa Homes lo hace realidad! *La vivienda y fotos publicadas corresponden a una vivienda tipo, para más información consulte a su gestor comercial. Dúplex de 89 m² construidos en el centro de Pinto, con 3 dormitorios y 3 baños, ideal para quienes buscan amplitud, funcionalidad y ubicación. Esta vivienda sin amueblar ofrece una distribución cómoda y luminosa, con suelos de gres en todas las estancias, armarios empotrados en los dormitorios y una cocina parcialmente equipada, lista para adaptarse a tu estilo. Espacios amplios, bien definidos y con gran potencial para personalizar. Incluye plaza de garaje en el precio y se aceptan mascotas. La comunidad ha sido recientemente renovada y ofrece zonas comunes modernas y cuidadas. Un entorno pensado para el bienestar diario, con jardines, áreas de descanso y espacios compartidos que elevan la experiencia residencial. Perfecto para quienes valoran la tranquilidad sin renunciar a servicios de calidad. Ubicado en el centro urbano de Pinto, con todos los servicios esenciales a pie de calle. Colegios, centro médico, supermercados, restaurantes y zonas verdes conforman un entorno consolidado y familiar. Excelente conexión mediante transporte público gracias a la estación de cercanías Pinto, y acceso rápido a la M-506 para quienes se mueven en vehículo privado. Una ubicación estratégica que combina comodidad, conectividad y calidad de vida. Horario de atención telefónica de lunes a viernes de 9:00 a 21:00 y sábados de 9:00 a 14:00 horas. Consulte condiciones y disponibilidad. *Imágenes orientativas sin carácter vinculante. **Las imágenes corresponden a un apartamento tipo. **Viviendas sujetas a disponibilidad y viviendas no amueblada. En Testa Homes, te acompañamos durante todo el proceso de compra de la vivienda y te contamos todo con la mayor transparencia. Además, te ponemos en contacto con un asesor financiero que te informará de las mejores condiciones disponibles. *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre.",False,good,False,True,2821.0,False,False,False,False,[],False,False,251100.0,€,True,True,flat,"Centro - Ayuntamiento, Pinto",Dúplex en calle la Colonial,duplex,,,,,
108050774,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/26/07/d8/1333114907.webp,WGI00914,63,,463000.0,chalet,sale,279.0,,5,3,calle Mercado,Madrid,Cobeña,,es,,40.5682817,-3.5093312,False,https://www.idealista.com/inmueble/108050774/,"WGI INMOBILIARIA vende en exclusiva CHALET con MAGNIFICAS CALIDADES y PISCINA PROPIA. DESTACAMOS el maravilloso JARDIN que tiene la propiedad con estupenda PISCINA, la gran SUPERFICIE CONSTRUIDA con 279m2 habitables contando con 5 HABITACIONES y 3 BAÑOS, y posibilidades de mas habitaciones. El CHALET se distribuye en TRES PLANTAS, mas BUHARDILLA de la siguiente manera: En la planta de acceso al inmueble encontramos, un BAÑO COMPLETO y una gran HABITACION, un GRAN SALÓN con chimenea ZONA COMEDOR, con acceso a la PISCINA, COCINA con espacio para mesa y sillas. En la segunda planta se distribuyen 4 habitaciones, un baño, una de las habitaciones con baño en suite. ultima planta amplia BUHARDILLA con gran variedad de oportunidades, sala de juegos, despacho, sala de cine. etc. Planta baja dispone de Garaje cerrado, mas otras 2 plazas de garaje al aire libre con tejado porche y foso, entramos en la vivienda y encontramos 2 habitaciones mas, para lavandería, trastero, etc, y otra estancia destinada a depuradora de sal para la piscina y deposito de gasoil para calefacción. VIVIENDA PARA DESCUBRIR EN UNA VISITA. Si estas interesado en ver esta vivienda contacta con nosotros y pondremos a tu disposición nuestro equipo de especialistas en el sector inmobiliario, así como nuestro DEPARTAMENTO FINANCIERO para obtener la hipoteca y te daremos asesoría legal y fiscal en la operación.",True,good,False,,1659.0,True,False,False,False,[],False,False,463000.0,€,True,True,chalet,Cobeña,Chalet pareado en calle Mercado,semidetachedHouse,,,,,
108569187,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/7b/82/1349016293.webp,TGG-2200255,70,bj,1398000.0,flat,sale,211.0,True,2,3,avenida de Luis García Cereceda,Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.4049401,-3.7996676,False,https://www.idealista.com/inmueble/108569187/,"TGG INMOBILIARIA tiene el placer de presentarle este maravilloso BAJO CON JARDÍN en la urbanización más prestigiosa de Madrid, LA FINCA. Una vivienda que representa la excelencia en diseño, confort y elegancia, con un salón amplio y extraordinariamente luminoso gracias a sus grandes ventanales, que inundan el espacio de luz natural. Rodeada por dos terrazas exteriores, una en la parte delantera y otra en la trasera, permite disfrutar del aire libre con total privacidad y estilo.  Cuenta con dos habitaciones, una de ellas con baño en suite y un gran ventanal que regala vistas espectaculares al jardín exterior. Dispone de dos baños completos y un aseo, acabados con materiales de la más alta calidad. Los armarios empotrados están presentes en ambas habitaciones y también en el pasillo, aportando funcionalidad sin perder sofisticación. La cocina es un espacio moderno, elegante y lujoso, con una isla central y vistas a un pequeño jardín acristalado, equipada con mobiliario de diseño y todos los electrodomésticos necesarios para un estilo de vida contemporáneo. La propiedad incluye dos plazas de garaje y un trastero.  Como parte de una comunidad exclusiva, se puede disfrutar de gimnasio, piscina de gran tamaño, zonas ajardinadas, una sofisticada sala coworking y seguridad las veinticuatro horas del día. Esta es una oportunidad única para vivir rodeado de lujo, privacidad y bienestar en uno de los entornos residenciales más codiciados de Europa. Contáctenos para más información y agendar su visita. SI ESTÁ PENSANDO EN VENDER O ALQUILAR UNA PROPIEDAD, CUENTE CON LA INMOBILIARIA MEJOR VALORADA DE NUESTRA ZONA: TGG INMOBILIARIA. Los datos de este anuncio son meramente informativos, no vinculantes ni contractuales, y pueden ser susceptibles de contener errores. Se informa al cliente que los gastos de notaría, tasación, registro, gestoría, impuesto de transmisiones, gastos financieros, gastos de gestión u honorarios de intermediación de la agencia, y/o cualquier otro gasto inherente a la compraventa, no están incluidos en el precio.",True,good,False,True,6626.0,True,False,True,False,[],False,False,1398000.0,€,True,True,flat,"La Finca, Pozuelo de Alarcón",Piso en avenida de Luis García Cereceda,,,,,,
