propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
108524668,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/31/6e/1347831051.webp,2,1,1400000.0,flat,sale,240.0,False,5,2,CL CORREDERA BAJA SAN PABLO,Madrid,Madrid,Centro,es,40.4236197,-3.7047988,False,https://www.idealista.com/inmueble/108524668/,"Amplia vivienda exterior con orientación sur y 240 m² en pleno centro de Madrid ¡Oportunidad única en una de las zonas más emblemáticas de Madrid! Se vende espectacular piso exterior de 240 m² construidos, ubicado en la Corredera Baja de San Pablo, a pocos pasos de Gran Vía y con excelente comunicación. La vivienda se encuentra en buen estado de conservación, lista para entrar a vivir. Destaca por su luminosidad natural gracias a su orientación sur y grandes ventanales en la zona de día. Características principales: 5 dormitorios amplios, ideales para familias grandes o para trabajar desde casa. 2 baños completos. Salón muy espacioso, perfecto para reuniones y momentos familiares. Cocina independiente con zona de office. Ascensor en el edificio. Exterior con orientación sur. Trastero incluido. Gastos de comunidad: solo 116 €/mes. Clase energética G y emisiones D. Ubicación privilegiada en el corazón de Madrid: A pocos pasos de Gran Vía, cerca de Plaza del Callao, Teatro Lope de Vega, Teatro Lara, Teatro Rialto, Primark, ZARA, Casa del Libro, Mercado de San Antón y una amplia oferta de restaurantes, hoteles y zonas de ocio. Ubicado en una finca representativa de 1946, muy bien cuidada y con encanto histórico. La zona cuenta con todos los servicios a pie de calle: supermercados, colegios, transporte público, centros culturales y comercios tradicionales. Ideal tanto como vivienda habitual, segunda residencia o inversión de alto valor por su ubicación y tamaño. Precio de venta: 1.400. 000 € ¡Llámanos y agenda tu visita hoy mismo!",False,good,False,True,5833.0,False,False,False,False,[],False,False,1400000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en Cl Corredera Baja San Pablo,,Malasaña-Universidad,,,,,,,
105745692,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/23/ef/1313428352.webp,1,,340000.0,flat,sale,80.0,,1,1,calle de Santa Ana,Madrid,Madrid,Centro,es,40.4100986,-3.7106072,False,https://www.idealista.com/inmueble/105745692/,"Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta situado en Madrid, más concretamente en el barrio de La Latina. Cuenta con una superficie de 80 m² distribuidos en varias dependencias. Se localiza en calle Santa Ana y en sus inmediaciones dispone de centros hospitalarios, centros comerciales, pequeño comercio, zonas verdes, instalaciones deportivas, monumentos, zonas de ocio y transporte público. Tiene buena comunicación M-30, A-5 y M-40. Con los servicios de Solvia podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - El inmueble se encuentra ocupado ilegalmente por terceros y sin los suministros debidamente contratados. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros.El Adquirente asumirá (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble.La Propiedad no responderá de/l (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) la responsabilidad en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior.Si a fecha de venta, la Propiedad hubiese demandado judicialmente la ocupación, podría el adquirente subrogarse en dicha demanda, no pudiendo reclamar importe alguno a la Propiedad como consecuencia de ello, salvo por los honorarios de abogados y procuradores que hasta la fecha de la transmisión se hubiesen devengado que, en cualquier caso, serán por cuenta de éste. Si en la fecha de venta, la Propiedad hubiese interpuesto una denuncia penal, que se encontrase en curso, se comunicará al Juzgado la venta, apartándose la Propiedad del procedimiento como acusación particular. El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado, en consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética.El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser expresamente aceptadas por el adquirente en la formalización de la transmisión del Inmueble. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra.",False,good,False,False,4250.0,False,False,False,False,[],False,False,340000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de Santa Ana,CH-52852-0001,Lavapiés-Embajadores,,,,,,,
108315083,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/09/07/1340446372.webp,1,,164100.0,flat,sale,100.0,,3,2,calle del Sacramento,Madrid,San Sebastián de los Reyes,Centro Urbano,es,40.5445328,-3.6321582,False,https://www.idealista.com/inmueble/108315083/,"Piso de 100 m² en San Sebastián de los Reyes, en la provincia de Madrid.Situado en una zonas residencual tranquila, dipone de todo tipo de servicios cerca (colegios, parques, gasolinera, restaurantes y bares, supermercados, etc.), y cuenta con buenas comunicaciones, tanto por medio de transporte público, como a través de vehículo privado. La vivienda esta distribuida en varias dependencias y servicios.Por ello, es una opción en la que invertir. Con los servicios prestados podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.La renta mensual actual de este inmueble es de 297,73€, siendo un contrato de renta antigua. A fecha de publicación del presente anuncio el arrendatario se encuentra al corriente de pago de sus obligaciones siendo la renta estimada y la fecha de vencimiento (sin perjuicio de las prórrogas que conforme a ley correspondan) la que se hace constar en el anuncio. Las rentas devengadas hasta la fecha de transmisión corresponderán al vendedor y las que se devenguen a partir de la transmisión corresponderán al comprador. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor. El Adquirente asumirá (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble. La Propiedad no responderá de/l (i) la solvencia del arrendatario ni de las condiciones del contrato de arrendamiento, (ii) estado de conservación (iii) los vicios vistos y aparentes (iv) la regularización registral o catastral (v) las discrepancias de cabida, que pudieran existir (vi) la responsabilidad en la obtención de la cedula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vii) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior. Si a fecha de venta, la Propiedad hubiese demandado judicialmente al arrendatario, podría el adquirente subrogarse en dicha demanda, no pudiendo reclamar importe alguno a la Propiedad como consecuencia de ello, salvo por los honorarios de abogados y procuradores que hasta la fecha de la transmisión se hubiesen devengado que, en cualquier caso, serán por cuenta de éste. El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado. En consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética. En el caso de que a la Propiedad no le consten depositadas las fianzas o garantías que se constituyeron en el contrato de arrendamiento por no haber sido el arrendador inicial del contrato, el adquirente exonerara a la Propiedad de la entrega de dichas fianzas y/o garantías. El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser exp",False,good,False,False,1641.0,False,False,False,False,[],False,False,164100.0,€,flat,"Centro Urbano, San Sebastián de los Reyes",Piso en calle del Sacramento,CG-35861-0001,,,,,,,,
107565145,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/d5/ec/1316362210.webp,1,,525000.0,chalet,sale,150.0,,4,3,Soto del Real,Madrid,Soto del Real,,es,40.7483407,-3.7850129,False,https://www.idealista.com/inmueble/107565145/,"Estupenda casa unifamilar de 150 metros cuadrados en amplia parcela de 550, y con magnificas vistas a la Sierra de Madrid. Se distribuye en una sola planta con: -Amplio salón comedor con preciosos ventanales de acceso al jardín. -Cocina americana. -4 dormitorios, uno principal con baño completa en suite y vestidor. -2 baños mas, tambien ambos completos. Esta vivienda está en fase de proyecto.",False,good,False,,3500.0,True,False,False,False,[],False,False,525000.0,€,chalet,Soto del Real,Casa independiente,,,True,True,independantHouse,585000.0,60000.0,10.0,
102965244,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/7d/a2/1314331688.webp,3,st,129000.0,flat,sale,60.0,,3,1,calle Carlos Domingo,Madrid,Madrid,Latina,es,40.3927088,-3.742557,False,https://www.idealista.com/inmueble/102965244/,"Se trata de una Vivienda situada en un edificio de cinco alturas sobre rasante, ubicado en la calle Carlos Domingo, en la ciudad de Madrid. El edificio dispone de una cierta antigüedad, por lo que carece de ascensor. La vivienda tiene la siguiente distribución un hall de entrada, que da acceso a una cocina independiente, y un pasillo que distribuye a un salón comedor, varias estancias que se considerarían dormitorios, y un cuarto de baño completo con bañera. Se localiza en una zona consolidada con carácter urbano y residencial, situado a pocos minutos del centro de la población, rodeado por fincas de similares características. Dispone de equipamientos suficientes en el entorno como: médico-sanitario, docente, religioso, comercial, restaurantes. Cuenta con buenas comunicaciones con el resto de la localidad. Buen acceso a través de carreteras principales que rodea al municipio y lo comunican con el resto de la provincia - El inmueble ha sido adquirido a través de un procedimiento judicial (concursal o hipotecario) por el vendedor, el cual no ha tomado todavía posesión del mismo. El Inmueble se transmite sin conocerse por parte del Vendedor el estado de conservación actual, ni su situación ocupacional, arrendaticia, de servicios y de suministros. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros.El Adquirente asumirá: (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble.La Propiedad no responderá de/l: (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) responsabilidad alguna en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior.El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado, en consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética.El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser expresamente aceptadas por el adquirente en la formalización de la transmisión del Inmueble. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra.",False,good,False,False,2150.0,False,False,False,False,[],False,False,129000.0,€,flat,"Aluche, Madrid",Piso en calle Carlos Domingo,CS-07065-0001,Aluche,,,,,,,
107111032,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/4d/b4/1258022099.webp,39,,860000.0,chalet,sale,239.0,,5,3,"Francisco Pizarro, 8",Madrid,Boadilla del Monte,Valenoso,es,40.4154463,-3.9105277,True,https://www.idealista.com/obra-nueva/107111032/,"OBRA TERMINADA- LLAVE EN MANO - FINANCIADA POR BBVA - FORMA DE PAGO FLEXIBLE Las Fuentes de Valenoso, es una promoción de 52 viviendas unifamiliares de 5 dormitorios, en una urbanización cerrada con conserjería y vigilancia con circuito cerrado de televisión, que comparten unas zonas comunes espectaculares, libres de coches, con amplias zonas ajardinadas, entre las que destacan sus dos piscinas desbordantes de cloración salina y su gran pradera solárium, pista de pádel con paredes de vidrio e iluminación, gimnasio equipado, sala polivalente con Gastro Bar, zona de juegos infantiles y múltiples zonas de esparcimiento y paseo. Todas las viviendas disponen de dos plazas de garaje en parking subterráneo que están conectadas con el interior de las viviendas. La parcela se sitúa en un alto, y desde ella se domina el paisaje circundante. En la promoción, las viviendas se disponen alrededor de las zonas comunes, volcando los salones hacía los jardines privativos que se orientan todos hacia el exterior para garantizar en todo lo posible su privacidad. Las viviendas disponibles son de 5 dormitorios y se desarrollan en tres plantas (baja, primera y sótano. Son distribuciones con amplias estancias pensadas para la vida familiar. La planta sótano, dispone de una versátil sala de gran tamaño que se encuentra conectada a un amplio patio inglés-terraza de más de 18 m2 que la inunda de luz. A través de esta planta, la vivienda se conecta con sus dos plazas de aparcamiento en garaje subterráneo. La planta baja da acceso al jardín privativo y a las zonas comunes del conjunto. En ella se ubican la cocina con office, el salón-comedor de más de 36 m2 con vistas al jardín de la vivienda, un baño y un despacho-dormitorio. En la planta primera se ubican los cuatro dormitorios, con un amplio dormitorio principal en suite, con gran superficie de armarios, y tres dormitorios dobles con otro baño completo. Las viviendas se han proyectado para obtener una Calificación Energética A. Para conseguirlo, se han reforzado los aislamientos térmicos mediante mejora considerable de la envolvente de las viviendas con incremento de aislantes en fachada y cubierta, carpinterías exteriores con rotura de puente térmico y mejoras de sus vidrios. La promoción, tiene contratados controles de Calidad con empresas independientes en proyectos y ejecución de las obras y de calidad. Mientras lo permita el ritmo de ejecución de las obras, se admitirán mejoras propuestas en paquetes de personalización con coste, en los acabados de la vivienda, tales como color de pintura, solado general de la vivienda, solados y alicatados de baños y cocina, mamparas de ducha, sustitución de bañera por ducha, etc. Las obras se encuentran muy avanzadas, estando prevista su finalización para el último trimestre de este año 2024. La promoción está financiada por la entidad bancaria BBVA; las cantidades entregadas a cuenta se encuentran garantizadas mediante contrato de seguro de caución suscrito con la entidad aseguradora. Si lo desea, puede ampliar su información solicitando una visita a nuestras oficinas centrales en Madrid, de la calle Alcalá, 96, 5º-D, frente a El Corte Inglés de Goya.",False,newdevelopment,True,,3598.0,False,False,False,False,[],False,False,860000.0,€,chalet,"Valenoso, Boadilla del Monte","Chalet adosado en Francisco Pizarro, 8",a01Jy00000XTivWIAT,,True,True,terracedHouse,,,,False
107155514,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/da/ac/1304653504.webp,7,11,130000.0,flat,sale,83.0,True,3,1,plaza Pinazo,Madrid,Madrid,Villaverde,es,40.3439324,-3.6927631,False,https://www.idealista.com/inmueble/107155514/,"Oportunidad de inversión: inmueble sin posesión. Imposibilidad de visita interior, no se puede financiar la compra de este inmueble. Advertimos que la información contenida puede no estar actualizada, solicita más información sobre el activo sin compromiso.",False,renew,False,True,1566.0,False,False,False,False,[],False,False,130000.0,€,flat,"San Cristóbal, Madrid",Piso en plaza Pinazo,MYRE-01021,San Cristóbal,,,,,,,
108581424,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/84/22/1349068693.webp,14,bj,250000.0,flat,sale,58.0,True,2,1,Barrio Pilar,Madrid,Madrid,Fuencarral,es,40.4772113,-3.7163357,False,https://www.idealista.com/inmueble/108581424/,"Agencia inmobiliaria de MADRID | zona BARRIO DEL PILAR – PEÑAGRANDE | Oficina Tecnocasa de MADRID. Vivienda en BUEN ESTADO, CON TRASTERO y ORIENTACIÓN OESTE, que consta de 58 metros cuadrados construidos según catastro. La vivienda dispone de ascensor, distribuidor, salón, cocina independiente, 2 dormitorios y baño completo. Orientación oeste. La vivienda se transmite con trastero. Vivienda situada en la zona Norte de Madrid, en el barrio de EL PILAR, muy buena UBICACIÓN GEOGRÁFICA, cuenta con excelente COMUNICACIÓN tanto por carretera (M-30, M-40, M-50, A-6, A-1…) como por transporte público (Metro: L. 9-BARRIO DEL PILAR, L. 7-PEÑAGRANDE); Autobuses urbanos: 42, 32, 133, 137, 138, 147, N22. Cercano a LUGARES DE INTERÉS GENERAL como: Centro Comercial LA VAGUADA, Cuatro Torres Business Área, Hospital LA PAZ, Hospital Carlos III, el CENTRO NACIONAL DE INVESTIGACIONES, Campus de MEDICINA de la UAM, Hospital Ramón y Cajal, el PARQUE de la Vaguada, (con toda su oferta de ocio y deporte), el POLIDEPORTIVO MUNICIPAL Vicente del Bosque… Por su consolidación como barrio, cuenta con todo tipo de ESTRUCTURA DOTACIONAL Y DE SERVICIOS PÚBLICOS: comercio de todo tipo, oficinas bancarias, farmacias, centro de salud, biblioteca municipal, centros de culto, etc. Con fácil acceso tanto a la M30 como a la M40. Zona tranquila con parques y aparcamiento con y sin regulación horaria. Excelente situación, rodeado de todos los servicios: bancos, farmacias, supermercados. A escasos minutos andando del Centro Comercial La Vaguada. Con diferentes colegios alrededor, como Colegio Bravo Murillo, Colegio Herrera Oria, Colegio La Salle, Colegio Valdeluz. La vivienda se sitúa cerca de los Hospitales La Paz y Ramón y Cajal. Financiación de hasta el 100% con nuestro departamento financiero, KIRON. ASESORAMIENTO GRATUITO Y SIN COMPROMISO, no dude en consultarnos.",False,good,False,True,4310.0,False,False,False,False,[],False,False,250000.0,€,flat,"Pilar, Madrid",Piso,z32h1b250,Pilar,,,,,,,
108853461,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/15/59/1357044808.webp,7,bj,192900.0,flat,sale,84.0,True,1,1,Manzanares el Real,Madrid,Manzanares el Real,,es,40.7292963,-3.8673564,False,https://www.idealista.com/inmueble/108853461/,"INMOAJALVIR ofrece este magnífico piso situado en una de las mejores zonas de Manzanares El Real, con una ubicación inmejorable que combina tranquilidad y cercanía a todos los servicios. La vivienda destaca por su extraordinaria luminosidad, gracias a su excelente orientación y amplios ventanales. Cuenta con un dormitorio con armario empotrado, un baño completo, y un salón muy amplio, ideal para disfrutar de momentos de descanso o reuniones con amigos y familia. La cocina está completamente equipada, lista para entrar a vivir sin necesidad de reformas. No menos importante, dispone de trastero, lo que añade un espacio extra de almacenamiento muy práctico. Una opción ideal tanto para vivir como para invertir en una de las localidades más encantadoras de la Sierra de Madrid.",False,good,False,False,2296.0,False,False,False,False,[],False,False,192900.0,€,flat,Manzanares el Real,Piso,,,True,True,,,,,
108686787,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/02/1d/1352827236.webp,16,3,1500000.0,flat,sale,121.0,True,3,3,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,40.4205316,-3.675102,False,https://www.idealista.com/inmueble/108686787/,"**ABSTENERSE AGENCIAS E INTERMEDIARIOS** Espectacular vivienda situada en una tranquila zona del barrio de Goya, reformado y con los muebles incluidos para que la puedas disfrutar desde el primer día. Vivienda, exterior, donde podrás disfrutar de una increíble luz todo el día. Orientación este. El inmueble de 120 m², está distribuido en salón con cocina incorporada, tres dormitorios, tres baños, aseo de cortesía y zona de lavado. Según accedemos a la vivienda nos encontramos con un recibidor que da paso a un amplio y agradable salón comedor y una cocina de diseño totalmente equipada donde podemos disfrutar de una decoración elegante y acogedora, perfectamente integrada con el comedor y salón. Aire acondicionado por conductos y calefacción central, son algunas de las ventajas de las que disfrutar en esta vivienda. Rodeada de todas las comodidades que presenta el barrio de Salamanca donde residir o invertir es siempre garantía de éxito y comodidad.",False,good,False,True,12397.0,False,False,False,False,[],False,False,1500000.0,€,flat,"Goya, Madrid",Piso,,Goya,,,,,,,
105778237,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/a5/1b/1313433010.webp,1,,285000.0,flat,sale,141.0,,4,2,calle Lagunas de Neila,Madrid,Madrid,Villaverde,es,40.3520769,-3.7069394,False,https://www.idealista.com/inmueble/105778237/,"“Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.” Apartamento de segunda mano en venta situado en la provincia de Madrid. Cuenta con una superficie de 141,8m² distribuidos en 4 dormitorios y 2 baños. Se localiza en la calle Lagunas de Neila y en sus inmediaciones dispone de parada de metro, servicios de transporte público, zonas verdes y zonas de ocio y comercio. Tiene buena comunicación mediante transporte público y privado a través de la A-42 y la M-40. Con los servicios de Solvia podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor. El Adquirente asumirá (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble. La Propiedad no responderá de/l (i) la solvencia del arrendatario ni de las condiciones del contrato de arrendamiento, (ii) estado de conservación (iii) los vicios vistos y aparentes (iv) la regularización registral o catastral (v) las discrepancias de cabida, que pudieran existir (vi) la responsabilidad en la obtención de la cedula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vii) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior. Si a fecha de venta, la Propiedad hubiese demandado judicialmente al arrendatario, podría el adquirente subrogarse en dicha demanda, no pudiendo reclamar importe alguno a la Propiedad como consecuencia de ello, salvo por los honorarios de abogados y procuradores que hasta la fecha de la transmisión se hubiesen devengado que, en cualquier caso, serán por cuenta de éste. El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado. En consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética. En el caso de que a la Propiedad no le consten depositadas las fianzas o garantías que se constituyeron en el contrato de arrendamiento por no haber sido el arrendador inicial del contrato, el adquirente exonerara a la Propiedad de la entrega de dichas fianzas y/o garantías. El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser expresamente aceptadas por el adquirente en la formalización de la transmisión del Inmueble. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra.t Prioridad:t1Texto regla en castellano:tEl inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo.",False,good,False,False,2021.0,False,False,False,False,[],False,False,285000.0,€,flat,"Villaverde Alto, Madrid",Piso en calle Lagunas de Neila,CG-10087-0001,Villaverde Alto,True,True,,,,,
107240309,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/76/f0/1313514213.webp,3,,11000.0,flat,sale,61.0,,2,1,calle Marmolistas,Madrid,Madrid,San Blas,es,40.4277334,-3.6124513,False,https://www.idealista.com/inmueble/107240309/,"PROINDIVISO. Se vende SOLO una parte de la propiedad (16,67) y no se tiene acceso a la vivienda porque está habitada por otros copropietarios. Esta situada en una planta baja en un edificio de 4 plantas, siendo solo 2 vecinos por planta, en la calle Marmolistas, en el municipio y provincia de Madrid. La zona está consolidad con todos los servicios a poca distancia del inmueble: parada de autobús, varias paradas de metro. Se sitúa enfrente de un colegio. Tiene una salida rápida a la M40. - La parte vendedora es propietaria de una participación indivisa del Inmueble, no siendo por ello, propietaria del 100 en pleno dominio. Dicha participación indivisa podría ser objeto de adquisición por parte del resto de copropietarios. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de Gastos e Impuestos que por Ley corresponda al Vendedor sobre el porcentaje de propiedad que ostenta la parte vendedora. y (vi) sin dotación de servicios y suministros. El Adquirente asumirá: (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble. El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser expresamente aceptadas por el adquirente en la formalización de la transmisión del Inmueble. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra.",False,good,False,False,180.0,False,False,False,False,[],False,False,11000.0,€,flat,"Arcos, Madrid",Piso en calle Marmolistas,CS-12954-0001,Arcos,,,,,,,
