propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,newDevelopmentFinished,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice
108702974,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/c8/2f/1347579125.webp,PR-C-762@TipoB2,7,1,386000.0,flat,sale,141.0,True,3,2,"calle Virgen de Loreto, 12",Madrid,Alcalá de Henares,El Pilar - Bripac,es,,40.5019006,-3.3453506,True,https://www.idealista.com/obra-nueva/108702974/,"CIELO DE ALCALÁ II Un magnífico residencial con grandes zonas comunes El residencial Cielo de Alcalá II está formado por amplias viviendas de 1 a 4 dormitorios. Zonas comunes privadas tanto exteriores como interiores. La piscina dispone de iluminación nocturna, zonas verdes y sistema de cloración mediante electrolisis salina. La zona infantil-recreativa cuenta con suelo amortiguado y está equipada con juegos infantiles. Las zonas comunes incluyen una sala comunitaria y espacios para bicicletas. En el garaje existe una zona con carritos para facilitar la carga y descarga de los vehículos. Vive en Ciudad del Aire, un enclave único en Alcalá de Henares Ciudad del Aire es una de las zonas más prometedoras y consolidadas de Alcalá de Henares, ciudad declarada Patrimonio de la Humanidad por la UNESCO. Situada al este del municipio, este área residencial se caracteriza por su tranquilidad, amplias zonas verdes y excelente conexión con el centro urbano y con Madrid. Conectividad inmejorable. - La zona dispone de rápidos accesos a la A-2, así como estaciones de Cercanías Renfe (líneas C-2 y C-7) que conectan en menos de 30 minutos con el centro de Madrid. También cuenta con varias líneas de autobús urbano e interurbano. Esta accesibilidad convierte a Ciudad del Aire en una ubicación ideal para quienes desean combinar la serenidad de una zona residencial con la cercanía a los principales ejes económicos. Servicios y equipamientos. - Ciudad del Aire está rodeada de centros educativos, sanitarios, deportivos y comerciales, lo que garantiza una vida cómoda y funcional para toda la familia. A pocos minutos se encuentran supermercados, colegios, centros médicos y todo tipo de comercios de proximidad. Además, la cercanía al aeródromo militar y a la Universidad de Alcalá aporta un dinamismo especial al entorno. Entorno natural y calidad de vida. - El urbanismo de la zona ha sido cuidadosamente planificado para potenciar la calidad de vida: calles amplias, zonas ajardinadas, áreas infantiles y senderos peatonales permiten disfrutar de un entorno saludable y seguro. Su cercanía al Parque Natural de los Cerros de Alcalá y al río Henares brinda oportunidades inmejorables para actividades al aire libre y en contacto con la naturaleza.   Entrega de llaves Entre septiembre y noviembre de 2028.",False,newdevelopment,True,True,2738.0,True,False,False,False,[],False,False,386000.0,€,flat,"El Pilar - Bripac, Alcalá de Henares","Piso en calle Virgen de Loreto, 12",False,,,,
105074493,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/b1/40/1058283768.webp,CH-52,54,,978000.0,chalet,sale,249.0,,4,4,"calle Cabo de Palos, 1",Madrid,Boadilla del Monte,El Pastel,es,,40.4192954,-3.9140246,True,https://www.idealista.com/obra-nueva/105074493/,"Visita chalet piloto En construcción Promoción de 78 viviendas de 4 y 5 dormitorios. Todas incluyen sótano, amplias terrazas y dos plazas de aparcamiento privadas subterráneas con acceso directoa la vivienda. Además, Zimara dispone de piscina infantil y de adultos con carril de nado, área de juegos exterior, aparcamiento exterior de bicicletas, gimnasio y gastroteca con una ludoteca infantil al lado. También tendrás una sala que podrás usar como espacio de coworking para trabajar, como sala de lectura o como despachos.  Igualmente contarás con una pantalla exterior hacia zona de graderío que actúa como cine de verano. En el bajo rasante habrá dos cuartos de bicicletas con bancada para hacer pequeñas reparaciones, uno de los cuartos con zona de lavado. También habrá un cuarto con una lavadora y secadora de tipo profesional para prendas voluminosas (edredones, colchas, etc. ); así como un cuarto de lavado de mascotas. La urbanización dispone de cuidados accesos peatonales y contarás con garita de vigilancia y un circuito de cámaras de videovigilancia. Dirección PUNTO DE VENTA: Avda. Isabel de Farnesio, esq Avda. Nuevo Mundo (Boadilla).",False,newdevelopment,True,,3928.0,True,False,False,False,[],False,False,978000.0,€,chalet,"El Pastel, Boadilla del Monte","Chalet pareado en calle Cabo de Palos, 1",False,semidetachedHouse,True,True,
108629789,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/75/9f/1244280214.webp,B3 1H ,20,1,380000.0,flat,sale,82.0,True,2,2,"calle Albaricoque, 11",Madrid,Madrid,Carabanchel,es,Buena Vista,40.3726289,-3.7488666,True,https://www.idealista.com/obra-nueva/108629789/,"FASE 2 YA A LA VENTA Brooklyn es un exclusivo residencial de obra nueva de Kronos Homes en Carabanchel que ofrece 143 viviendas de 1, 2 y 3 dormitorios y estudios ubicadas en un edificio moderno y vanguardista.  Ubicación:  Su emplazamiento en el barrio de Buenavista, en Carabanchel, te permite disfrutar de un entorno consolidado en uno de los barrios con mayor proyección de la capital, cerca de colegios, hospitales, instalaciones deportivas, redes de transporte y a un paso del centro de Madrid.  Las viviendas:  Con obras ya avanzadas, las viviendas han sido diseñadas por el reconocido arquitecto Manuel Clavel, donde ha combinado la arquitectura tradicional madrileña con detalles singulares, aportando personalidad y dinamismo al conjunto. Estas destacan por su luminosidad, su óptima distribución y su calidad de materiales y acabados. Gracias a ello, los interiores se abren a la ciudad a través de ventanales que respetan la estética de balcones típica del entorno y generan unos ambientes acogedores y con carácter propio.  Zonas comunes:  Los residentes tienen acceso exclusivo al espacio comunitario de la azotea, donde se encuentra la piscina con solárium, un gimnasio y un espacio gourmet. Todo con unas vistas privilegiadas del skyline de Madrid. Horario de oficina de ventas:  De lunes a viernes, desde las 10:00 a 14:00 y 16:00 a 19:00 y sábados de 10:00 a 14:00. Dirección: C/ Albaricoque 2, 28044, Madrid  Estaremos encantados de recibirte y ampliarte todos los detalles del proyecto.",False,newdevelopment,True,True,4634.0,True,False,False,False,[],False,False,380000.0,€,flat,"Buena Vista, Madrid","Piso en calle Albaricoque, 11",False,,True,True,
106081661,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/dc/b3/1285794172.webp,2A 1ºA,69,1,216300.0,flat,sale,46.0,True,1,1,"Torote, 2",Madrid,Soto del Real,,es,,40.7518457,-3.790015,True,https://www.idealista.com/obra-nueva/106081661/,"LEODOMUS REALTORS VENDE sobre plano una nueva promoción de DIEZ viviendas proyectada en pleno corazón de Soto del Real. Las fotografías del interior son de una promoción recién terminada en otro municipio con los mismos acabados. Zona tranquila, con buenos vecinos y bien comunicada por carretera y autobuses, ¿Qué más se puede pedir a Soto del Real? UNA ESTACIÓN DE TREN QUE LLEGARÁ A MEDIADOS DE 2025. Los pisos serán dotados de máximas calidades que otorgarán una calificación energética de doble A (tanto en consumos como en emisiones) para que, disfrutando de un máximo confort, el gasto económico de los suministros sea mínimo para los propietarios. Sistema de climatización por Aerotermia, placas solares, SATE, etc. DISPONEMOS DE MEMORIA DE CALIDADES PARA SU CONSULTA. LAS CALIDADES SON DEMOSTRABLES TOMANDO COMO REFERENCIA LA ÚLTIMA PROMOCIÓN YA CONSTRUÍDA Y VENDIDA.",False,newdevelopment,True,True,4702.0,True,False,False,False,[],False,False,216300.0,€,flat,Soto del Real,"Piso en Torote, 2",False,,,,
108391897,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/b3/06/1342740208.webp,1 ATI E,18,3,699000.0,penthouse,sale,64.0,True,1,1,"de San Enrique, 3",Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4563269,-3.7010997,True,https://www.idealista.com/obra-nueva/108391897/,"Un lugar que te cambiará la vida.   Magnífico conjunto residencial de Darya Homes en una de las zonas con más proyección de Madrid.    Serentia Gardens es un proyecto de 1 dormitorio con impresionantes zonas comunes, firmado por los arquitectos Cano y Escario, y certificación de sostenibilidad BREEAM.   Una ubicación imbatible, entre Cuzco y Azca, a 10 minutos del Bernabéu.   Zonas comunes:   - Jardín con piscina  - Piscina en azotea con sauna  - Coworking  - Gimnasio  - Sala de cine  - Huertos urbanos  - Garaje Viviendas con amplios ventanales, completamente equipadas con materiales y electrodomésticos de primer nivel.",False,newdevelopment,True,True,10922.0,True,False,False,False,[],False,False,699000.0,€,flat,"Cuatro Caminos, Madrid","Ático en de San Enrique, 3",False,penthouse,,,
107923648,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/8f/b8/1328582226.webp,1C,6,1,290000.0,flat,sale,78.0,True,2,1,"avenida SAN DIEGO, 59",Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3873188,-3.6685995,True,https://www.idealista.com/obra-nueva/107923648/,"Se vende vivienda de obra nueva, a estrenar en el corazón de Vallecas    LICENCIA CONCEDIDA. Inicio de obras junio 2025.    Edificio singular, con diseño y calidades superiores a cualquiera de la zona. Con fachada ventilada, trastero en planta baja y terraza en la azotea para disfrute de todos los vecinos. Todas las viviendas son exteriores y cuentan con balcón a la calle.    El edificio consta de 10 viviendas de 2 dormitorios en planta y dos estupendos áticos de 1 y 2 dormitorios con una amplia terraza de mas de 20 metros cuadrados  La Avenida de San Diego, calle que da nombre al barrio donde se ubica, es la más ancha de la zona y une la zona nueva de Méndez Álvaro con la plaza de la Asamblea de la Comunidad de Madrid, siendo el centro neurálgico del barrio. En sus aledaños esta la parroquia de San Diego, el colegio Raimundo Lulio, la parada de autobús de la EMT de la línea 24 y multitud de tiendas y servicios.  No deje pasar esta oportunidad.",False,newdevelopment,True,True,3718.0,True,False,False,False,[],False,False,290000.0,€,flat,"San Diego, Madrid","Piso en avenida San Diego, 59",False,,,,
108045595,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/ef/c9/1335218685.webp,BAJA 103,17,bj,320000.0,flat,sale,53.0,True,1,1,"Toscana, 4",Madrid,Galapagar,Parquelagos - Puente Nuevo,es,,40.6004816,-3.9678272,True,https://www.idealista.com/obra-nueva/108045595/,"¡Obra nueva en marcha en Parquelagos! Últimas viviendas disponibles – Apartamentos turísticos con altas calidades y zonas comunes de ensueño Exclusiva promoción de 35 apartamentos turísticos (Categoría 1 Llave) en la Urbanización de Parquelagos, rodeados de naturaleza y a solo 30 min de Madrid.  Obra ya iniciada – ¡No pierdas la oportunidad! ✨ Bloque en venta orientado al sur, con viviendas en planta baja accesibles y dúplex con bajo cubierta. � Urbanización privada de 5.900 m² con piscina, pádel, gimnasio exterior, zonas ajardinadas, lavandería y servicios de vending. � Seguridad con videovigilancia, conserje y acceso controlado. � Calidades premium: Aerotermia + suelo radiante y refrescante Carpintería PVC con Climalit y persianas motorizadas Cocina con encimera de cuarzo y diseño moderno Domótica (clima, persianas, luces desde el móvil) Vídeoportero, cerradura inteligente y preinstalación de alarma Preinstalación para coche eléctrico � Últimas viviendas disponibles. Ideal como inversión o segunda residencia. ¡Contacta ya!",False,newdevelopment,True,True,6038.0,True,False,False,False,[],False,False,320000.0,€,flat,"Parquelagos - Puente Nuevo, Galapagar","Piso en Toscana, 4",False,,,,
106189458,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/23/e5/1072951172.webp,CC79,46,2,671500.0,duplex,sale,215.0,True,4,4,"camino de la Corredera, 3",Madrid,Colmenar Viejo,El Mirador,es,,40.6686678,-3.7731732,True,https://www.idealista.com/obra-nueva/106189458/,"Un refugio para disfrutar, sin necesidad de escapar En Las Cumbres de Colmenar, a solo 5 minutos del centro, te espera unos dúplex excepcionales: 4 habitaciones, 4 baños, dos terrazas (una de ellas enorme) y espacio de sobra para tu día a día… o para desconectar del mundo. Más que un hogar, es un lugar donde tus hijos crecen seguros, donde puedes teletrabajar con vistas o invitar a tus amigos a una barbacoa al atardecer. Y eso no es todo: •Piscina, jardines, pistas deportivas y zona infantil •2 plazas de garaje y trastero incluidos •Una urbanización privada con todo lo que necesitas � El precio no es un gasto, es una inversión en tu bienestar, espacio y libertad. ¡Ven a verlo y redescubre lo que significa “hogar”!",False,newdevelopment,True,True,3123.0,True,False,False,False,[],False,False,671500.0,€,flat,"El Mirador, Colmenar Viejo","Dúplex en camino de la Corredera, 3",False,duplex,True,True,
104622727,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/20/4e/1132819349.webp,Atico A,39,3,316950.0,penthouse,sale,68.0,True,1,1,"Fernando Mora, 8",Madrid,Madrid,Carabanchel,es,San Isidro,40.3955979,-3.7375259,True,https://www.idealista.com/obra-nueva/104622727/,"7 viviendas, con siete trasteros y solárium  7 plazas de garaje Edificio de 7 viviendas en altura de cuatro plantas, más garajes y trasteros.  Viviendas exteriores por dos fachadas, anterior y posterior.  Los dormitorios dan a patio ajardinado de 11 metros de largo por 14 de ancho.  La plaza de garaje es opcional.  Edificio de 7 viviendas.  Con solárium  Con aerotermia Con terraza propia y tendedero  Zona de Vía carpetana  Metro: a cuatro/cinco minutos andando tenemos el metro Carpetana.  A 2 minutos en coche conectamos con la radial M-30  Hospital a 1 minuto. Varios centros deportivos de gran tamaño, como el de Gallur o el antiguo canódromo, ahora polideportivo, con pistas de tenis, padel, piscina cubierta, gimnasio, balonmano, otros entrenamientos dirigidos por técnicos o profesores, etc.  Parque grande de arboleda: a dos minutos.  La entrega será en el tercer trimestre del 2024. Para más información pueden contactar con nosotros.",False,newdevelopment,True,True,4661.0,True,False,False,False,[],False,False,316950.0,€,flat,"San Isidro, Madrid","Ático en Fernando Mora, 8",False,penthouse,True,False,12950.0
108629825,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/29/63/1283537359.webp,B1 4H,21,4,422000.0,duplex,sale,84.0,True,2,2,"calle Albaricoque, 11",Madrid,Madrid,Carabanchel,es,Buena Vista,40.3726289,-3.7488666,True,https://www.idealista.com/obra-nueva/108629825/,"FASE 2 YA A LA VENTA Brooklyn es un exclusivo residencial de obra nueva de Kronos Homes en Carabanchel que ofrece 143 viviendas de 1, 2 y 3 dormitorios y estudios ubicadas en un edificio moderno y vanguardista.  Ubicación:  Su emplazamiento en el barrio de Buenavista, en Carabanchel, te permite disfrutar de un entorno consolidado en uno de los barrios con mayor proyección de la capital, cerca de colegios, hospitales, instalaciones deportivas, redes de transporte y a un paso del centro de Madrid.  Las viviendas:  Con obras ya avanzadas, las viviendas han sido diseñadas por el reconocido arquitecto Manuel Clavel, donde ha combinado la arquitectura tradicional madrileña con detalles singulares, aportando personalidad y dinamismo al conjunto. Estas destacan por su luminosidad, su óptima distribución y su calidad de materiales y acabados. Gracias a ello, los interiores se abren a la ciudad a través de ventanales que respetan la estética de balcones típica del entorno y generan unos ambientes acogedores y con carácter propio.  Zonas comunes:  Los residentes tienen acceso exclusivo al espacio comunitario de la azotea, donde se encuentra la piscina con solárium, un gimnasio y un espacio gourmet. Todo con unas vistas privilegiadas del skyline de Madrid. Horario de oficina de ventas:  De lunes a viernes, desde las 10:00 a 14:00 y 16:00 a 19:00 y sábados de 10:00 a 14:00. Dirección: C/ Albaricoque 2, 28044, Madrid  Estaremos encantados de recibirte y ampliarte todos los detalles del proyecto.",False,newdevelopment,True,True,5024.0,True,False,False,False,[],False,False,422000.0,€,flat,"Buena Vista, Madrid","Dúplex en calle Albaricoque, 11",False,duplex,True,True,
105074536,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/9c/1c/1058283770.webp,CH-65,54,,965000.0,chalet,sale,251.0,,4,4,"calle Cabo de Palos, 1",Madrid,Boadilla del Monte,El Pastel,es,,40.4192954,-3.9140246,True,https://www.idealista.com/obra-nueva/105074536/,"Visita chalet piloto En construcción. Promoción de 78 viviendas de 4 y 5 dormitorios. Todas incluyen sótano, amplias terrazas y dos plazas de aparcamiento privadas subterráneas con acceso directoa la vivienda. Además, Zimara dispone de piscina infantil y de adultos con carril de nado, área de juegos exterior, aparcamiento exterior de bicicletas, gimnasio y gastroteca con una ludoteca infantil al lado. También tendrás una sala que podrás usar como espacio de coworking para trabajar, como sala de lectura o como despachos.  Igualmente contarás con una pantalla exterior hacia zona de graderío que actúa como cine de verano. En el bajo rasante habrá dos cuartos de bicicletas con bancada para hacer pequeñas reparaciones, uno de los cuartos con zona de lavado. También habrá un cuarto con una lavadora y secadora de tipo profesional para prendas voluminosas (edredones, colchas, etc. ); así como un cuarto de lavado de mascotas. La urbanización dispone de cuidados accesos peatonales y contarás con garita de vigilancia y un circuito de cámaras de videovigilancia. Dirección PUNTO DE VENTA: Avda. Isabel de Farnesio, esq Avda. Nuevo Mundo (Boadilla).",False,newdevelopment,True,,3845.0,True,False,False,False,[],False,False,965000.0,€,chalet,"El Pastel, Boadilla del Monte","Chalet pareado en calle Cabo de Palos, 1",False,semidetachedHouse,True,True,
108528841,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/59/f3/1347588041.webp,W-02WCK0,19,,1598000.0,chalet,sale,400.0,,5,4,"calle Arroyo del Tesoro, 3",Madrid,Pozuelo de Alarcón,Zona Estación,es,Zona Estación,40.4539127,-3.8005207,True,https://www.idealista.com/obra-nueva/108528841/,"Engel & Völkers le ofrece esta oportunidad única de adquirir una magnífica casa pareada de obra nueva. Pertenece a una promoción exclusiva de dos viviendas, situada en Pozuelo a un paso de la Estación de Renfe, y la zona residencial y de servicios de Avenida de Italia. Y muy cerca de la zona comercial del centro de Aravaca. Esta exclusiva vivienda comparte con su melliza la peculiaridad de estar unidas sólo por la espalda. Lo que permite que funcionen como casas unifamiliares independientes. Esta ingeniosa solución arquitectónica es posible porque la parcela da a dos calles, permitiendo la entrada independiente a cada casa. Esta intimidad está garantizada por los materiales y técnicas de construcción empleados en toda la estructura, especialmente reforzada en el único parámetro de unión.  Las calidades están alineadas con el valor del diseño arquitectónico. Las prestaciones técnicas responden a las más altas expectativas del comprador más exigente, y en línea con los estándares de una casa moderna de lujo. Como ejemplo, el sistema de climatización con paneles fotovoltaicos y aerotermia con suelo radiante. O en el apartado de la seguridad, el sistema de Domótica con pantalla táctil para control de iluminación, persianas, detección de inundaciones, intrusión, incendio y humo. O el sistema de iluminación LED en todas las estancias. Esta propiedad tiene una superficie construida de 399,52 m², distribuidos en tres plantas más terraza (aprox.100m2) en la cubierta, con instalación de agua y luz. Este espacio puede convertirse en un oasis privado, con la opción de incluir jacuzzi, pérgola retráctil, tomas de TV y fibra óptica. El jardín tiene una superficie útil total de 283 m², con piscina opcional. La distribución interior es cómoda, y con amplios espacios. En planta principal se desarrolla la zona social con aseo de cortesía, gran salón/comedor y cocina abierta, con amplios ventanales que garantizan la luminosidad en este gran espacio. La segunda planta se dedica a dormitorios, con posibilidad de personalizar según necesidades, de tres dormitorios (todos con baño en suite, y el principal con vestidor), a cuatro con tres baños. Igualmente, la planta sótano (93m²) permite personalización para convertirlo en un espacio de ocio y disfrute para toda la familia, con minibar y home cinema; o destinarlo a habitación de servicio con baño, y sala de juegos. Ambas opciones incluyen lavandería/planchador y baño completo. En definitiva, una magnífica vivienda, referente en obra nueva en Pozuelo, por sus altos niveles de diseño, calidad y eficiencia energética, avalado por la garantía del grupo Empresarial Constructor Unitecnia.  ¡No pierdas esta oportunidad! Contáctanos para más información.",False,newdevelopment,True,,3995.0,True,False,False,False,[],False,False,1598000.0,€,chalet,"Zona Estación, Pozuelo de Alarcón","Chalet pareado en calle Arroyo del Tesoro, 3",False,semidetachedHouse,True,True,
104904977,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/41/52/1235392636.webp,,19,1,285000.0,flat,sale,93.0,True,2,2,"avenida de Madrid, 5",Madrid,El Molar,,es,,40.7305149,-3.5826089,True,https://www.idealista.com/obra-nueva/104904977/,"Residencial LA MOLA es una promoción de 68 viviendas, de 2 y 3 dormitorios, con amplias terrazas, bajos con jardín y áticos. Situada en El Molar, Avenida de Madrid 5. Todas las viviendas son exteriores, luminosas y con terrazas. Las zonas comunes contarán con piscina, área de juegos infantiles y zonas ajardinadas. Adicionalmente contarán con trastero y plaza de garaje incluido en el precio. Esta promoción se ubicará junto al próximo BULEVAR QUE SE VA A CONSTRUIR EN LA ANTIGUA CARRETERA A1, destinado a actuar como una gran avenida articuladora de la ciudad, con carril bici, zonas peatonales y de aparcamiento, y con parada de autobús para el transporte de viajeros situada a pie de calle de la misma promoción. Igualmente se instalarán luminarias, vegetación y diverso mobiliario urbano, que supondrá una mejora muy importante en la imagen urbana de El Molar y en la calidad de vida de sus vecinos. Todas las viviendas cuentan, entre otras, con las siguientes características: -Elegante fachada tipo revestimiento continuo monocapa -Aerotermia y suelo radiante -Cocinas amuebladas -Amplias terrazas y zonas comunes El Molar está situado al norte de Madrid en la carretera de Burgos A1, a 39 km desde el centro de Madrid, a 25 minutos en coche desde la Plaza de Castilla y a 15 minutos desde San Sebastián de los Reyes. Bien comunicada con transporte público (existen varias líneas de autobús). Si estás interesado, no dudes en ponerte en contacto con nosotros para más información.",True,,True,True,3065.0,True,False,False,False,[],False,False,285000.0,€,flat,El Molar,"Piso en avenida de Madrid, 5",False,,True,True,
106320924,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/b9/31/1307611214.webp,1 Segundo E,19,2,192000.0,flat,sale,54.0,True,1,1,"paseo de la Estación, 6",Madrid,Móstoles,Centro,es,,40.325069,-3.8666472,True,https://www.idealista.com/obra-nueva/106320924/,"Próxima construcción de viviendas de renta libre, en régimen de cooperativa, de 1 y 2 dormitorios, con plaza de garaje y piscina comunitaria. El edificio cuenta con planta baja y cinco alturas.  Una nueva promoción que combina su construcción, con los más nuevos avances tecnológicos para lograr unas terminaciones y excelentes acabados de primera calidad para su disfrute y comodidad, con una eficiencia energética de clase “A”, con sistema centralizado para aerotermia, con el confort de una climatización con suelo radiante-refrigerante. Las viviendas están diseñadas con acabados modernos y materiales de primera calidad. Ubicada en pleno centro de la ciudad, próximo a Estación Renfe Central (L 12 y C5), autobuses urbanos e interurbanos, Ayuntamiento, Juzgados, Teatro El Bosque colegios, hipermercados, centro de salud, finca Liana.",False,,True,True,3556.0,True,False,False,False,[],False,False,192000.0,€,flat,"Centro, Móstoles","Piso en paseo de la Estación, 6",False,,True,True,
106477206,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/a3/e0/1284058606.webp,,23,3,3150000.0,flat,sale,244.0,True,4,4,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4227914,-3.6821602,False,https://www.idealista.com/inmueble/106477206/,"EMMANUEL INTEGRA INMOBILIARIA OFRECE!  Exclusiva vivienda señorial en VENTA, situada en el codiciado barrio de Recoletos, en plena Milla de Oro de Madrid y a escasos metros del emblemático parque del Retiro. Disfrute de una ubicación privilegiada en una de las zonas más elegantes y valoradas de la ciudad, donde se fusiona la tranquilidad residencial con el vibrante estilo de vida madrileño. Este piso se encuentra rodeado de una oferta inigualable de servicios de lujo, desde boutiques de diseñadores de renombre hasta galerías de arte, restaurantes gourmet y cafeterías con encanto. Además, la proximidad al parque del Retiro brinda un espacio verde ideal para paseos, deporte al aire libre o simplemente para desconectar en plena naturaleza, un verdadero lujo en el centro de Madrid. Ubicada en la tercera planta de un edificio señorial, la propiedad cuenta con 244 metros cuadrados construidos y está diseñada para satisfacer las exigencias más altas de confort y estilo. Al acceder, un espacioso hall conecta con la zona social, que incluye un salón amplio y luminoso con dos grandes ventanales y vistas despejadas. Los altos techos decorados con molduras añaden un toque de elegancia a esta estancia, mientras que, frente al salón, el área de comedor y una habitación contigua ofrecen un espacio versátil y acogedor. El área de descanso dispone de tres amplios dormitorios dobles en suite, ofreciendo la máxima privacidad para cada uno de sus ocupantes, además de un cuarto de baño completo adicional que da servicio a la zona social. Esta residencia es el equilibrio perfecto entre el carácter clásico de un piso señorial y la modernidad de vivir en el corazón de la Milla de Oro, con todas las ventajas de la vida urbana y el parque del Retiro como extensión de su hogar.",False,good,False,True,12910.0,True,False,False,False,[],False,False,3150000.0,€,flat,"Recoletos, Madrid",Piso,,,,,
108702792,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/73/99/1347579126.webp,PR-C-762@TipoB3,7,1,383000.0,flat,sale,141.0,True,3,2,"calle Virgen de Loreto, 12",Madrid,Alcalá de Henares,El Pilar - Bripac,es,,40.5019006,-3.3453506,True,https://www.idealista.com/obra-nueva/108702792/,"CIELO DE ALCALÁ II Un magnífico residencial con grandes zonas comunes El residencial Cielo de Alcalá II está formado por amplias viviendas de 1 a 4 dormitorios. Zonas comunes privadas tanto exteriores como interiores. La piscina dispone de iluminación nocturna, zonas verdes y sistema de cloración mediante electrolisis salina. La zona infantil-recreativa cuenta con suelo amortiguado y está equipada con juegos infantiles. Las zonas comunes incluyen una sala comunitaria y espacios para bicicletas. En el garaje existe una zona con carritos para facilitar la carga y descarga de los vehículos. Vive en Ciudad del Aire, un enclave único en Alcalá de Henares Ciudad del Aire es una de las zonas más prometedoras y consolidadas de Alcalá de Henares, ciudad declarada Patrimonio de la Humanidad por la UNESCO. Situada al este del municipio, este área residencial se caracteriza por su tranquilidad, amplias zonas verdes y excelente conexión con el centro urbano y con Madrid. Conectividad inmejorable. - La zona dispone de rápidos accesos a la A-2, así como estaciones de Cercanías Renfe (líneas C-2 y C-7) que conectan en menos de 30 minutos con el centro de Madrid. También cuenta con varias líneas de autobús urbano e interurbano. Esta accesibilidad convierte a Ciudad del Aire en una ubicación ideal para quienes desean combinar la serenidad de una zona residencial con la cercanía a los principales ejes económicos. Servicios y equipamientos. - Ciudad del Aire está rodeada de centros educativos, sanitarios, deportivos y comerciales, lo que garantiza una vida cómoda y funcional para toda la familia. A pocos minutos se encuentran supermercados, colegios, centros médicos y todo tipo de comercios de proximidad. Además, la cercanía al aeródromo militar y a la Universidad de Alcalá aporta un dinamismo especial al entorno. Entorno natural y calidad de vida. - El urbanismo de la zona ha sido cuidadosamente planificado para potenciar la calidad de vida: calles amplias, zonas ajardinadas, áreas infantiles y senderos peatonales permiten disfrutar de un entorno saludable y seguro. Su cercanía al Parque Natural de los Cerros de Alcalá y al río Henares brinda oportunidades inmejorables para actividades al aire libre y en contacto con la naturaleza.   Entrega de llaves Entre septiembre y noviembre de 2028.",False,newdevelopment,True,True,2716.0,True,False,False,False,[],False,False,383000.0,€,flat,"El Pilar - Bripac, Alcalá de Henares","Piso en calle Virgen de Loreto, 12",False,,,,
108392204,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/52/a7/1342760736.webp,3 3º J,18,3,479000.0,flat,sale,52.0,True,1,1,"de San Enrique, 3",Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4563269,-3.7010997,True,https://www.idealista.com/obra-nueva/108392204/,"Un lugar que te cambiará la vida.   Magnífico conjunto residencial de Darya Homes en una de las zonas con más proyección de Madrid.    Serentia Gardens es un proyecto de 1 dormitorio con impresionantes zonas comunes, firmado por los arquitectos Cano y Escario, y certificación de sostenibilidad BREEAM.   Una ubicación imbatible, entre Cuzco y Azca, a 10 minutos del Bernabéu.   Zonas comunes:   - Jardín con piscina  - Piscina en azotea con sauna  - Coworking  - Gimnasio  - Sala de cine  - Huertos urbanos  - Garaje Viviendas con amplios ventanales, completamente equipadas con materiales y electrodomésticos de primer nivel.",False,newdevelopment,True,True,9212.0,True,False,False,False,[],False,False,479000.0,€,flat,"Cuatro Caminos, Madrid","Piso en de San Enrique, 3",False,,,,
