propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108819564,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/b6/f5/1356067191.webp,2110/21100022/1,28,247500.0,flat,sale,125.0,3,1,Barrio Santa Eugenia,Madrid,Madrid,Villa de Vallecas,es,Santa Eugenia,40.382602,-3.6161797,False,https://www.idealista.com/inmueble/108819564/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 3 dormitorios y 1 baño. Se encuentra en la planta 1 de un edificio residencial y cuenta con ascensor y armarios empotrados.  La vivienda se distribuye en 3 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Santa Eugenia, Villa de Vallecas (Sureste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Villa de Vallecas y se encuentra a menos de 20 minutos andando. La parada de autobús más cercana es Enrique Garcia Alvarez y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 10 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 680 metros, el hospital más cercano se encuentra a 410 metros, la farmacia más cercana se encuentra a 140 metros, existen 4 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 2 supermercados, 3 bancos, una lavandería, una comisaría de policía.  La zona cuenta con una amplia oferta de entretenimiento con un teatro, 12 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, un parking público y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Autovia del Este, Plaza Martinez Olmedilla y la Calle Real de Arganda. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 25/12/2030 Renta mensual actual: 1.083€ Rentabilidad estimada: 5.2% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S.L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento."".",True,good,False,,1980.0,True,False,True,False,[],False,False,247500.0,€,,,flat,,"Santa Eugenia, Madrid",Piso,1,True,True,,,
108819692,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/c2/6b/1356072149.webp,2201/22010039/377,69,260500.0,flat,sale,80.0,3,1,Barrio Canillejas,Madrid,Madrid,San Blas,es,Canillejas,40.447037,-3.6056443,False,https://www.idealista.com/inmueble/108819692/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 3 dormitorios y 1 baño. Se encuentra en la planta baja de un edificio residencial.  La vivienda se distribuye en 3 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias. dispone de calefacción individual.  Se encuentra ubicado en Canillejas, San Blas. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Intercambiador de Canillejas y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana se encuentra a menos de 10 minutos andando. La parada de taxi más cercana se encuentra a menos de 10 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 630 metros, la farmacia más cercana se encuentra a 210 metros. Además, a menos de 500 metros también puedes encontrar 2 supermercados, 2 bancos, una oficina de correos.  La zona cuenta con una amplia oferta de entretenimiento con una biblioteca, un teatro, 13 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Autovia del Nordeste, Calle de Alcala y la Avenida de Logrono. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 25/09/2030 Renta mensual actual: 1.024€ Rentabilidad estimada: 4.7% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,,3256.0,True,False,True,False,[],False,False,260500.0,€,,,flat,,"Canillejas, Madrid",Piso,bj,True,False,,,
108598431,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/07/e8/1349579201.webp,2,13,464500.0,chalet,sale,157.0,3,3,"calle Solana Alta, 3",Madrid,Valdeolmos-Alalpardo,,es,,40.6319671,-3.4717531,True,https://www.idealista.com/obra-nueva/108598431/,"Oasis Alalpardo es una exclusiva promoción de 46 chalets unifamiliares en un entorno natural privilegiado, a solo 30 minutos del centro de Madrid. Las viviendas, de 3 o 4 dormitorios, cuentan con jardín privado, terraza, dos plazas de aparcamiento y amplias zonas comunes con piscinas, zona ajardinada, parque infantil y espacio biosaludable, ideales para el disfrute de toda la familia. Diseñadas con los más altos estándares de calidad y confort, incorporan sistema de aerotermia con suelo radiante y refrescante, climatización por estancias y aislamiento térmico y acústico de alto rendimiento. Todo ello con calificación energética A, garantizando un consumo eficiente y un mayor bienestar. Oasis Alalpardo ofrece además la posibilidad de personalizar tu vivienda, eligiendo entre cocina abierta o cerrada, 3 o 4 dormitorios y diferentes acabados y mejoras preseleccionadas. Ubicado en una zona residencial consolidada con todos los servicios a tu alcance: colegios, supermercados, instalaciones deportivas, zonas verdes y transporte público con conexión directa a Plaza de Castilla y Cercanías en Algete. Un entorno tranquilo, bien comunicado y en plena naturaleza. Para ampliar información, no dudes en visitarnos en nuestra oficina en Paseo de la Castellana, 123, Esc. Dcha, 3B, 28046, Madrid.",False,,True,False,2959.0,True,False,False,False,[],False,False,464500.0,€,True,True,chalet,semidetachedHouse,Valdeolmos-Alalpardo,"Chalet pareado en calle Solana Alta, 3",,,,,,
108790195,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b9/5d/62/1355194124.webp,P.2 3ºC,6,243000.0,flat,sale,88.0,2,2,"calle San Antón, 23",Madrid,Valdemoro,Centro,es,,40.1927923,-3.6774153,True,https://www.idealista.com/obra-nueva/108790195/,"""Residencial San Antón"" está situado en pleno centro de Valdemoro, entre las calles Doctor Jiménez Díaz y San Antón, es una promoción de 103 viviendas de 1, 2 y 3 dormitorios con garaje.  Está situada en una plaza ajardinada de uso general y en todos los casos cuentan con plaza de garaje incluida en precio. Las viviendas contarán con calefacción/refrigeración por suelo radiante mediante AEROTERMIA, puertas lacadas en blanco, suelos de gres imitación madera, puerta blindada, cocinas completamente amuebladas, INCLUIDOS TODOS LOS ELECTRODOMÉSTICOS.  El plazo de entrega de las viviendas esta previsto para el 4º Trimestre del próximo año 2026.",False,,True,False,2761.0,True,False,False,False,[],False,False,243000.0,€,True,True,flat,,"Centro, Valdemoro","Piso en calle San Antón, 23",3,True,True,,,
106461659,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/4e/a3/1283596418.webp,Portal 1 - 6 B,11,450000.0,flat,sale,119.0,3,3,"avenida de los Abogados de Atocha, 6",Madrid,Móstoles,Norte - Universidad,es,,40.33126,-3.87782,True,https://www.idealista.com/obra-nueva/106461659/,"ÚNICA VIVIENDA DISPONIBLE. Cadmia Residencial, la nueva promoción de Asentis en Móstoles con 102 viviendas de 2, 3 y 4 dormitorios con plazas de garaje y trasteros. Estas viviendas, ubicadas en una zona muy consolidada de Móstoles, destacan por el diseño, calidad y confort, así como por su gran luminosidad, gracias a sus amplias terrazas. Además, Cadmia Residencial cuenta con zonas verde, pista de pádel, piscina y área de juegos infantiles, para compartir momentos en familia, con amigos o para divertirse con los más pequeños. En Asentis trabajamos para construir casas que miran al futuro, donde hemos cuidado cada detalle, desde acabados de primera calidad hasta una eficiencia energética excepcional. Además, dispone de una preinstalación de puntos de recarga para coches eléctricos y así incentivar la movilidad sostenible. Promotora Asentis, comercializadora Novogar. Plazas de moto opcional, sujeta a disponibilidad.",True,newdevelopment,True,False,3782.0,True,False,False,False,[],False,False,450000.0,€,True,True,flat,,"Norte - Universidad, Móstoles","Piso en avenida de los Abogados de Atocha, 6",6,True,True,,,
107567357,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/c0/34/1316402366.webp,N1.1I,13,472000.0,duplex,sale,132.0,3,3,"calle Cebadillas, 2",Madrid,El Escorial,Centro,es,,40.5872959,-4.1283283,True,https://www.idealista.com/obra-nueva/107567357/,"Diseño, Sostenibilidad Y Naturaleza. El proyecto incorpora 61 viviendas de 1, 2, 3,4 y 5 dormitorios, con jardines hasta 360 m² y terrazas en Áticos Dúplex. Su arquitectura elegante, sus viviendas amplias y luminosas, y la excelente calidad de sus materiales y acabados, la convierten en la promoción de referencia en el municipio y su entorno. Las viviendas contarán con parámetros de CERTIFICACIÓN BREEAM, gracias a diferentes elementos que le otorgan la más alta calificación de eficiencia energética.",False,newdevelopment,True,False,3576.0,True,False,False,False,[],False,False,472000.0,€,True,True,flat,duplex,"Centro, El Escorial","Dúplex en calle Cebadillas, 2",1,True,True,,,
107567327,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/05/4c/1316402406.webp,N2.1H,13,462000.0,duplex,sale,127.0,3,3,"calle Cebadillas, 2",Madrid,El Escorial,Centro,es,,40.5872959,-4.1283283,True,https://www.idealista.com/obra-nueva/107567327/,"Diseño, Sostenibilidad Y Naturaleza. El proyecto incorpora 61 viviendas de 1, 2, 3,4 y 5 dormitorios, con jardines hasta 360 m² y terrazas en Áticos Dúplex. Su arquitectura elegante, sus viviendas amplias y luminosas, y la excelente calidad de sus materiales y acabados, la convierten en la promoción de referencia en el municipio y su entorno. Las viviendas contarán con parámetros de CERTIFICACIÓN BREEAM, gracias a diferentes elementos que le otorgan la más alta calificación de eficiencia energética.",False,newdevelopment,True,False,3638.0,True,False,False,False,[],False,False,462000.0,€,True,True,flat,duplex,"Centro, El Escorial","Dúplex en calle Cebadillas, 2",1,True,True,,,
108819783,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fb/a4/3c/1356076692.webp,2201/22010039/368,39,280500.0,flat,sale,108.0,3,2,Barrio Palomeras sureste,Madrid,Madrid,Puente de Vallecas,es,Palomeras sureste,40.3879937,-3.6385585,False,https://www.idealista.com/inmueble/108819783/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 3 dormitorios y 2 baños. Se encuentra en la planta 6 de un edificio residencial y cuenta con ascensor y terraza.  La vivienda se distribuye en 3 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias. dispone de calefacción individual.  Se encuentra ubicado en Palomeras Sureste, Puente de Vallecas (Sureste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Miguel Hernandez y se encuentra a menos de 5 minutos andando. La parada de autobús más cercana es Palomeras y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 5 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 90 metros, existen 5 farmacias a menos de 300 metros, el colegio más cercano se encuentra a 280 metros. Además, a menos de 500 metros también puedes encontrar 2 supermercados, 2 bancos.  La zona cuenta con una amplia oferta de entretenimiento con un teatro, 3 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, 3 parkings públicos y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la M-40, Avenida de Rafael Alberti y la Avenida de Pablo Neruda. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 04/02/2031 Renta mensual actual: 1.150€ Rentabilidad estimada: 4.9% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S.L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento."".",True,good,False,,2597.0,True,False,True,False,[],False,False,280500.0,€,,,flat,,"Palomeras sureste, Madrid",Piso,6,True,True,,,
107011350,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/23/23/1300909614.webp,,20,632812.0,chalet,sale,214.0,3,4,"las encinas, 16",Madrid,Collado Villalba,Villalba Estación,es,,40.6222019,-3.9941998,True,https://www.idealista.com/obra-nueva/107011350/,"REMAX LEGEND presenta esta magnífica autopromoción de obra nueva de 2 chalets independientes en parcela de 1.048 m2 o 1.265 m2 con dos tipologías de tamaño y estilos a elegir. Ubicada en la exclusiva urbanización Colonia Avenida en Villalba, un entorno natural y cerrado perimetralmente con control de acceso y vigilancia 24 h. ¡Personalizamos tu casa y nos adaptamos a tu estilo! El diseño de las viviendas se caracteriza por la amplitud y luminosidad de los espacios interiores, con zonas abiertas, dobles alturas y grandes ventanales que permiten la entrada de luz natural con visión panorámica a jardín y piscina. Cuenta con un tipo de arquitectura extensible diseñada para modificar la distribución del interior y exteriores en función de las necesidades de la familia. Dos estilos de exterior a elegir:  Opción 1: diseño moderno con cubiertas plantas.  Opción 2: diseño clásico con cubiertas inclinadas.  Dos tamaños a elegir:  Opción A: chalet independiente de dos plantas en un área construida de 316 m2 y 117 m2 de solados exteriores. En planta baja accedemos a una espaciosa entrada de 6 m de altura y visión a través de la escalera hasta el final de la parcela. La cocina, salón y comedor se integran en un gran espacio central con salida al porche, que crea sensación de continuidad y conexión con el exterior. Además, la cocina cuenta con zona de despensa-lavandería y salida independiente a porche. También encontramos una sala de estar adicional y un aseo. En primera planta está la zona de descanso con una habitación principal de grandes dimensiones con baño en suite, vestidor y acceso a terraza, 3 dormitorios adicionales (uno de ellos con baño en suite) y un baño compartido.  Opción B: chalet independiente de dos plantas en un área construida de 214 m2 y 75 m2 de solados exteriores. En planta baja accedemos hacia un hall-recibidor que nos da acceso a un amplio e iluminado salón comedor con salida a porche, un dormitorio con baño en suite, cocina independiente y aseo. En primera planta encontramos dos grandes dormitorios con baño en suite y vestidor tipo walk-in.  Parcela 1048 m2:  1.A. Opción moderna con superficie de 316 m2: 714.708 €. 2.A. Opción clásica con superficie de 316 m2: 780.901 €. 1.B. Opción moderna con superficie de 214 m2: 632.812 €. 2.B. Opción clásica con superficie de 214 m2: 698.363 €. Parcela 1265 m2:  1.A. Opción moderna con superficie de 316 m2: 760.383 €. 2.A. Opción clásica con superficie de 316 m2: 826.576 €. 1.B. Opción moderna con superficie de 214 m2: 679.096 €. 2.B. Opción clásica con superficie de 214 m2: 744.647 €. Cuenta con materiales de alta calidad, sistema de aerotermia con solado porcelánico para mayor eficiencia energética con el suelo radiante-refrescante con termostatos independiente en cada estancia, carpintería exterior PVC de triple acristalamiento, revestimiento exterior SATE para eliminar puentes térmicos, grifería y sanitarios marca Roca, iluminación de leds cálida en cocina y baños. Cumple con el estándar de casa pasiva (passive house) con certificado energético A y opción adicional de instalar placas solares. Entrada a parcela con puerta automática en acero galvanizado y dos plazas de parking techadas con una pérgola y soladas con hormigón impreso.  Colonia Avenida es una urbanización residencial cerrada perimetralmente con vigilancia 24h formada por zonas verdes y parques. Cuenta con colegios a menos de 10 minutos y buena comunicación con la A6, paradas de autobús en la entrada de la urbanización y a 5 minutos de la estación de cercanías. Gracias a las empresas del GRUPO LEGEND, aportamos Asesoramiento Fiscal, Financiero y un Arquitecto a su disposición para cualquier consulta o servicio que necesite, todos estos servicios son incluidos sin coste adicional a nuestros clientes. Contáctanos para más información y para concertar una visita. ¡Te esperamos!",True,newdevelopment,True,False,2957.0,True,False,False,False,[],False,False,632812.0,€,True,True,chalet,independantHouse,"Villalba Estación, Collado Villalba","Casa independiente en las encinas, 16",,,,,,
108819505,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/24/1c/1356064545.webp,2110/21100022/345,42,231000.0,flat,sale,50.0,2,1,Barrio Puerta del Ángel,Madrid,Madrid,Latina,es,Puerta del Ángel,40.410946,-3.7303156,False,https://www.idealista.com/inmueble/108819505/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 2 dormitorios y 1 baño. Se encuentra en la planta 1 de un edificio residencial y cuenta con terraza y armarios empotrados.  La vivienda se distribuye en 2 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Puerta del Angel, Latina (Suroeste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Puerta del Angel y se encuentra a menos de 5 minutos andando. La parada de autobús más cercana se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 5 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 400 metros, el hospital más cercano se encuentra a 740 metros, existen 7 farmacias a menos de 300 metros, existen 3 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 5 supermercados, 7 bancos, una lavandería, una oficina de correos, 2 comisarías de policía.  La zona cuenta con una amplia oferta de entretenimiento con 7 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, 3 parkings públicos y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Calle 30, Paseo de Extremadura y la Paseo Imperial. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 28/02/2029 Renta mensual actual: 895€ Rentabilidad estimada: 4.6% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S.L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento."".",True,good,False,,4620.0,True,False,True,False,[],False,False,231000.0,€,,,flat,,"Puerta del Ángel, Madrid",Piso,1,True,False,,,
107687615,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/58/1f/1319813344.webp,VT07,15,590000.0,flat,sale,129.0,3,2,"avenida de los Abogados de Atocha, 11",Madrid,Móstoles,Norte - Universidad,es,,40.33137,-3.87974,True,https://www.idealista.com/obra-nueva/107687615/,"Descubre Cadmia Residencial 2, el nuevo proyecto del grupo Asentis en Móstoles. Una promoción de 51 viviendas, en un área consolidada y en constante crecimiento, con buenas conexiones de transporte, cercanía a centros de servicios, hospitales, y centros de educación. Te ofrecemos una amplia variedad de tipologías de viviendas, podrás elegir entre viviendas de 2, 3 o 4 dormitorios, bajos con jardín y áticos, todas ellas con plaza de garaje y trastero. Estas viviendas cuentan con sistemas de Aerotermia, suelo radiante y refrescante. Asegurando un clima agradable todo el año y reduciendo el consumo energético. En esta promoción podrás disfrutar de zonas comunes para toda la familia: piscina para adultos, piscina infantil, zonas ajardinadas, zona de juegos infantiles y conserjería en el acceso principal. Solicita una cita para ampliar información a través de la inmobiliaria Novogar. También puedes visitar sus oficinas en Calle del Pintor el Greco, 2, 28932 Móstoles.",True,newdevelopment,True,False,4574.0,True,False,False,False,[],False,False,590000.0,€,True,True,flat,,"Norte - Universidad, Móstoles","Piso en avenida de los Abogados de Atocha, 11",bj,True,True,,,
108819527,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/41/59/1356064742.webp,2110/21100022/338,30,242000.0,flat,sale,65.0,3,1,Barrio Aluche,Madrid,Madrid,Latina,es,Aluche,40.3909243,-3.7619647,False,https://www.idealista.com/inmueble/108819527/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 3 dormitorios y 1 baño. Se encuentra en la planta 2 de un edificio residencial y cuenta con terraza y armarios empotrados.  La vivienda se distribuye en 3 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Aluche, Latina (Suroeste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Empalme y se encuentra a menos de 5 minutos andando. La parada de autobús más cercana es Maqueda-Tembleque y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 20 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 670 metros, existen 4 farmacias a menos de 300 metros, existen 4 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 2 supermercados, 2 bancos, 3 lavanderías, una oficina de correos.  La zona cuenta con una amplia oferta de entretenimiento con una biblioteca, un gimnasio, 5 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Autovia del Suroeste, Avenida de los Poblados y la Glorieta de Los Carmenes. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 01/08/2030 Renta mensual actual: 1.000€ Rentabilidad estimada: 5.0% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S.L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento."".",True,good,False,,3723.0,True,False,True,False,[],False,False,242000.0,€,,,flat,,"Aluche, Madrid",Piso,2,True,False,,,
108118560,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/05/4c/1316402406.webp,N1-0D,12,297000.0,flat,sale,62.0,1,1,"calle Cebadillas, 2",Madrid,El Escorial,Centro,es,,40.5872959,-4.1283283,True,https://www.idealista.com/obra-nueva/108118560/,"Diseño, Sostenibilidad Y Naturaleza. El proyecto incorpora 61 viviendas de 1, 2, 3,4 y 5 dormitorios, con jardines hasta 360 m² y terrazas en Áticos Dúplex. Su arquitectura elegante, sus viviendas amplias y luminosas, y la excelente calidad de sus materiales y acabados, la convierten en la promoción de referencia en el municipio y su entorno. Las viviendas contarán con parámetros de CERTIFICACIÓN BREEAM, gracias a diferentes elementos que le otorgan la más alta calificación de eficiencia energética.",False,,True,False,4790.0,True,False,False,False,[],False,False,297000.0,€,True,True,flat,,"Centro, El Escorial","Piso en calle Cebadillas, 2",bj,True,True,,,
108819686,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/bb/bc/1356070297.webp,2201/22010039/361,58,291500.0,flat,sale,103.0,4,2,Barrio Los Rosales,Madrid,Madrid,Villaverde,es,Los Rosales,40.3509594,-3.6920421,False,https://www.idealista.com/inmueble/108819686/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 4 dormitorios y 2 baños. Se encuentra en la planta 1 de un edificio residencial.  La vivienda se distribuye en 4 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias. dispone de calefacción individual.  Se encuentra ubicado en Los Rosales, Villaverde (Sureste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Villaverde Bajo - Cruce y se encuentra a menos de 5 minutos andando. La parada de autobús más cercana se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 5 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 370 metros, existen 4 farmacias a menos de 300 metros, existen 2 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 2 supermercados, una oficina de correos, una comisaría de policía.  La zona cuenta con una amplia oferta de entretenimiento con 10 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, 2 parkings públicos y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la M-45, Avenida de Andalucia y la Carretera de Villaverde a Vallecas. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 09/01/2031 Renta mensual actual: 1.124€ Rentabilidad estimada: 4.6% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,,2830.0,True,False,True,False,[],False,False,291500.0,€,,,flat,,"Los Rosales, Madrid",Piso,1,True,False,,,
