propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,hasLift,neighborhood,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107102534,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/f3/6d/1303048575.webp,PRINCIPAL,27,269900.0,chalet,sale,75.0,3,3,calle Principal,Madrid,Galapagar,Casa Amarilla,es,40.5803232,-4.0020526,False,https://www.idealista.com/inmueble/107102534/,"Agencia inmobiliaria de GALAPAGAR zona GALAPAGAR Oficina HOGARES GALAPAGAR-COLMENAREJO EN VENTA: ESPECTACULAR CASA EN GALAPAGAR, cercano a zonas verdes, colegios, parada de autobús, etc… Te presentamos una exclusiva casa independiente de tres plantas, diseñada y construida a medida con las últimas calidades. Una oportunidad única para estrenar un hogar pensado para ofrecer comodidad, funcionalidad y estilo en cada detalle. Al acceder, encontrará un acogedor patio privado con todo lo necesario para disfrutar del exterior: un trastero para almacenamiento adicional, un cuarto de lavandería independiente y un elegante cenador con sofás, ideal para reuniones al aire libre o momentos de relax. En la planta baja, la vivienda te recibe con un luminoso salón integrado con una moderna cocina abierta, perfecta para disfrutar de momentos en familia o con amigos. Además, cuenta con un aseo práctico que evita la necesidad de subir escaleras, garantizando comodidad en el día a día. La segunda planta está diseñada para ofrecer versatilidad, con dos habitaciones llenas de luz natural, una de ellas con acceso a un balcón privado. Estas habitaciones pueden unirse fácilmente, creando un espacio más grande si así lo prefieres. Un baño completo con acabados actuales y elegantes completa esta planta. La última planta está destinada a la privacidad y el descanso. Aquí se encuentra la habitación principal, que ocupa toda la planta, convirtiéndose en una suite de lujo con baño integrado y un balcón privado, perfecta para disfrutar de momentos de desconexión y tranquilidad. Esta casa es mucho más que una vivienda; es un hogar pensado para adaptarse a tus necesidades, donde cada espacio ha sido diseñado con cuidado para maximizar el confort y la calidad de vida. No pierdas esta oportunidad única de vivir en una casa totalmente nueva y hecha a medida. Contacta con nosotros para obtener más información o concertar una visita. No dudes en ponerte en contacto con nosotros para poder ver la vivienda y ver condiciones de FINANCIACIÓN 100%. Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual.",True,good,False,3599.0,True,True,False,False,[],False,False,269900.0,€,,,chalet,semidetachedHouse,"Casa Amarilla, Galapagar",Chalet pareado en calle Principal,Destacado,,,,,,,,
108120155,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/98/5e/1334443345.webp,,19,295000.0,penthouse,sale,171.0,3,2,calle de Gómez del Campo,Madrid,El Escorial,Centro,es,40.5860369,-4.1307039,False,https://www.idealista.com/inmueble/108120155/,"Ático exclusivo de tres dormitorios y dos baños ubicado en la prestigiosa zona de Los Lares, en la calle Gómez del Campo de El Escorial. Esta luminosa vivienda destaca por sus tres terrazas privadas que ofrecen espectaculares vistas despejadas, aportando una sensación de amplitud y conexión con el entorno natural. La distribución interior es amplia y funcional, con estancias bien diferenciadas y una excelente entrada de luz natural durante todo el día. La cocina y los baños están completamente equipados, y los acabados reflejan un estilo cuidado y confortable, ideal tanto para residencia habitual como para segunda vivienda. Situado en una urbanización privada con piscina, el inmueble incluye una amplia plaza de garaje y trastero, lo que garantiza comodidad y espacio adicional de almacenamiento. La localización es inmejorable, con todos los servicios a pocos minutos: colegios, supermercados, transporte y zonas verdes. Una oportunidad única de vivir en una de las mejores zonas de El Escorial, combinando tranquilidad, vistas y calidad de vida. La vivienda se encuentra actualmente alquilada con contrato en vigor hasta el mes de enero de 2026, por lo que en caso de compra se deberá respetar el contrato hasta dicha fecha. *Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual. *.",True,good,False,1725.0,True,True,False,False,[],False,False,295000.0,€,True,True,flat,penthouse,"Centro, El Escorial",Ático en calle de Gómez del Campo,Destacado,3,True,True,,,,,
108502896,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/d6/07/1346819090.webp,,16,185000.0,flat,sale,78.0,2,1,calle Marte,Madrid,Ciempozuelos,Casco Antiguo sur,es,40.1581327,-3.6253542,False,https://www.idealista.com/inmueble/108502896/,"Agencia Inmobiliaria de CIEMPOZUELOS – SAN MARTÍN DE LA VEGA Zona CIEMPOZUELOS – Oficina HOGARES CIEMPOZUELOS – SAN MARTÍN DE LA VEGA: EN VENTA: ESPECTACULAR BAJO EN EL CENTRO DE CIEMPOZUELOS, cercano a todos los servicios: comercios, transporte público, zonas verdes, colegios, etc. Si estás buscando una vivienda especial en una ubicación céntrica y bien comunicada, este bajo es ideal para ti. Te ofrece una excelente orientación y un patio privado, perfecto para disfrutar del aire libre y del buen tiempo durante todo el año. La vivienda está en perfecto estado para entrar a vivir, sin necesidad de reformas. Distribución Funcional y Espacios Luminosos Este bajo de 2 habitaciones cuenta con una distribución práctica, estancias cómodas y mucha luz natural. El salón-comedor es un espacio acogedor, ideal para el descanso o para recibir visitas, con acceso directo al patio. Las dos habitaciones ofrecen un entorno tranquilo y confortable, pensadas para el descanso y la privacidad. La cocina independiente está totalmente equipada y bien distribuida, permitiéndote disfrutar de un espacio cómodo y funcional. El baño completo cuenta con todo lo necesario para garantizar tu confort diario. Además, incluye aire acondicionado, lo que asegura una temperatura agradable tanto en verano como en invierno. Gracias a su orientación, disfrutarás de una vivienda luminosa, cálida en invierno y fresca en verano, haciendo de este bajo una opción perfecta para vivir todo el año. Ubicación Inmejorable Vivir en esta zona te garantiza cercanía a todos los servicios esenciales, como colegios, tiendas, zonas verdes y transporte público. Un entorno ideal para disfrutar de una vida cómoda, práctica y bien conectada en el centro de Ciempozuelos. ¡Posibilidad de Financiación al 100%: Una Oportunidad Que No Puedes Dejar Escapar! Si buscas un hogar diferente, con patio, céntrico y listo para entrar a vivir, esta es tu oportunidad. Además, puedes optar a una financiación del 100%, facilitando el proceso de compra y permitiéndote dar el paso con total tranquilidad. No lo pienses más. Contacta con nosotros para más información y agenda tu visita. Estaremos encantados de mostrarte esta magnífica vivienda y ayudarte a encontrar tu nuevo hogar. Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual.",False,good,False,2372.0,True,True,False,False,[],False,False,185000.0,€,,,flat,,"Casco Antiguo sur, Ciempozuelos",Piso en calle Marte,Destacado,bj,True,False,,,,,
108342060,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/b5/79/1341265631.webp,,31,439900.0,chalet,sale,425.0,4,3,calle de Antonio Cabezón,Madrid,Ciempozuelos,Los Cestos - Belén - Las Eras,es,40.1553927,-3.6304554,False,https://www.idealista.com/inmueble/108342060/,"Agencia inmobiliaria de CIEMPOZUELOS – SAN MARTÍN DE LA VEGA Oficina HOGARES CIEMPOZUELOS – SAN MARTÍN DE LA VEGA EN VENTA: ESPECTACULAR CHALET UNIFAMILIAR EN CIEMPOZUELOS, con piscina privada, placas solares y aerotermia, ideal para disfrutar de la máxima comodidad y eficiencia energética. Ubicado en una zona residencial tranquila, cercana a zonas verdes, colegios, parada de autobús y todos los servicios necesarios, este chalet independiente ofrece una vivienda única por su diseño, amplitud y equipamiento de última generación. En la planta principal, se encuentra una cocina independiente, amplia y luminosa, ideal para el día a día. El gran salón-comedor, con salida directa al patio, ofrece un ambiente acogedor perfecto para disfrutar en familia o con invitados. También dispone en esta planta de un aseo de cortesía para mayor comodidad. En la segunda planta, se distribuyen cuatro dormitorios. Dos de ellos comparten un baño completo, mientras que el dormitorio principal cuenta con baño en suite, garantizando privacidad y confort. La vivienda también dispone de una buhardilla diáfana, un espacio versátil que puede adaptarse como dormitorio adicional, despacho, sala de juegos o zona de ocio. En el exterior, la propiedad ofrece un impresionante patio privado con piscina, zona ajardinada y una barbacoa integrada, ideal para disfrutar del buen tiempo, celebraciones o simplemente relajarse al aire libre. Uno de los grandes valores añadidos de esta propiedad es su sistema de aerotermia y las placas solares, que garantizan una alta eficiencia energética y un importante ahorro en consumo, además de contribuir al cuidado del medio ambiente. Una vivienda pensada para quienes buscan calidad de vida, espacio y sostenibilidad en una ubicación privilegiada. ¡Posibilidad de Financiación al 100%: Una Oportunidad A Tu Alcance! Si estás buscando un hogar completo y eficiente para tu familia, no dejes pasar esta oportunidad. Además, ofrecemos condiciones de financiación adaptadas a tus necesidades, con posibilidad de financiación total. Contáctanos para más información o para programar una visita. Estaremos encantados de acompañarte en todo el proceso. ¡Tu nuevo hogar te espera! Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual.",False,good,False,1035.0,True,True,False,False,[],False,False,439900.0,€,,,chalet,independantHouse,"Los Cestos - Belén - Las Eras, Ciempozuelos",Casa independiente en calle de Antonio Cabezón,Destacado,,,,,,,,
107765555,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/07/66/1323480508.webp,,49,800000.0,countryHouse,sale,300.0,6,3,camino de Matagallegos,Madrid,Ciempozuelos,Cuevas - Ilustración,es,40.1367865,-3.6352715,False,https://www.idealista.com/inmueble/107765555/,"Agencia inmobiliaria de CIEMPOZUELOS – SAN MARTIN DE LA VEGA zona CIEMPOZUELOS Oficina HOGARES CIEMPOZUELOS – SAN MARTIN DE LA VEGA EN VENTA: IMPRESIONANTE FINCA RÚSTICA EN UNA SOLA PLANTA CON PISCINA Y AMPLIAS ZONAS DE OCIO Ubicada en un entorno tranquilo y rodeado de naturaleza, esta finca rústica es ideal para quienes buscan amplitud, privacidad y comodidad en un solo nivel La vivienda cuenta con una distribución espaciosa y funcional, perfecta para disfrutar en familia o con amigos Dispone de seis amplios dormitorios y tres baños completos, lo que proporciona comodidad y privacidad a todos los miembros del hogar El salón-comedor es amplio y acogedor, con grandes ventanales que permiten la entrada de luz natural y vistas despejadas al exterior La cocina es independiente, espaciosa y totalmente equipada, ideal para quienes disfrutan de la gastronomía en casa EXTERIOR: UN ESPACIO PARA EL DISFRUTE Y EL RELAX La finca cuenta con una gran parcela que ofrece múltiples zonas diseñadas para el ocio, el descanso y el entretenimiento Piscina privada de grandes dimensiones, perfecta para refrescarse en los días calurosos y disfrutar del verano en total privacidad Zona de barbacoa, ideal para reuniones con familiares y amigos donde se pueden organizar comidas al aire libre en un entorno natural Pista de tenis, un espacio ideal para los amantes del deporte y la actividad física Pozo propio, proporcionando un suministro autónomo de agua, una ventaja clave para el mantenimiento del jardín y la finca Zona de sauna, pensada para el confort y la relajación, ofreciendo un espacio de bienestar sin necesidad de salir de casa Amplias zonas ajardinadas y arboladas, perfectas para pasear, desconectar y disfrutar del entorno natural en un ambiente de tranquilidad y exclusividad Esta finca rústica destaca por su amplitud, funcionalidad y exclusivas zonas de ocio, convirtiéndose en el lugar perfecto para disfrutar de la naturaleza con todas las comodidades ¡Posibilidad de Financiación al 100%: Una Oportunidad A Tu Alcance! Si estás buscando un hogar para ti y tu familia, esta es tu oportunidad. Además, ofrecemos la posibilidad de financiación al 100%, lo que hace de esta propiedad una opción aún más atractiva para quienes desean dar el siguiente paso en la compra de su vivienda sin preocuparse por la financiación. No dejes pasar esta oportunidad única. Contacta con nosotros para más información y para programar una visita. Estaremos encantados de mostrarte esta maravillosa propiedad y ayudarte a conocer todos los detalles sobre las condiciones de financiación. ¡Tu nuevo hogar te espera! Este anuncio no es vinculante.",False,good,False,2667.0,True,True,False,False,[],False,False,800000.0,€,True,True,countryHouse,countryHouse,"Cuevas - Ilustración, Ciempozuelos",Finca rústica en camino de Matagallegos,Destacado,,,,,,,,
108285619,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/a3/6b/1342627433.webp,3887,18,540000.0,flat,sale,83.0,2,1,Barrio Fuente del Berro,Madrid,Madrid,Barrio de Salamanca,es,40.4268175,-3.66112,False,https://www.idealista.com/inmueble/108285619/,"Se trata de un piso acogedor y funcional situado en un edificio construido en el año 2001.   La vivienda cuenta con una superficie bien distribuida, que incluye dos dormitorios, un cuarto de baño completo, una terraza privada y acceso a garaje en el propio edificio. Al ingresar al inmueble, se encuentra un salón-comedor luminoso, con salida directa a la terraza. La cocina a doble altura integrada. El edificio, construido en 2001, cuenta con ascensor y zonas comunes en buen estado de conservación. Además, la vivienda incluye una plaza de garaje, lo que añade comodidad para el día a día. Es ideal para parejas, familias pequeñas o como inversión. Esta zona residencial ofrece una combinación única de espacios verdes y comodidades de una vida cosmopolita. El barrio Fuente del Berro ofrece a sus habitantes un ambiente familiar y seguro, sus calles con amplias aceras y las áreas verdes del Parque Fuente del Berro contribuyen a la calidad de vida de sus habitantes. La vida en Fuente del Berro es tranquila y al mismo tiempo se puede disfrutar del movimiento cotidiano que ofrece una ciudad como Madrid, estar en el centro de la ciudad y cerca de los barrios más populares de Madrid hacen tener todo a la mano. Los barrios vecinos y pertenecientes a Salamanca son: Recoletos, Goya, Guindalera, Lista y Castellana. Este barrio ofrece a sus habitantes todo tipo de comercios y servicios, desde escuelas, jardín de niños, deportivos, estudios de arte, supermercados, restaurantes y cafés.",False,good,False,6506.0,True,True,False,False,[],False,False,540000.0,€,True,False,flat,,"Fuente del Berro, Madrid",Piso,Destacado,1,True,True,Fuente del Berro,40000.0,,,
105663259,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/2b/7f/1259238354.webp,,32,519900.0,chalet,sale,255.0,5,3,"calle Río Duero, 67",Madrid,Guadarrama,,es,40.6681458,-4.0839809,True,https://www.idealista.com/inmueble/105663259/,"Agencia inmobiliaria de GUADARRAMA zona GUADARRAMA Oficina HOGARES: EN VENTA: ESPECTACULAR CHALET INDEPENDIENTE EN GUADARRAMA, cercano a zonas verdes, colegios, parada de autobús, etc… Descubre este espectacular chalet independiente, ubicado en una tranquila zona residencial que combina a la perfección la cercanía al pueblo con la serenidad de un entorno privado. Esta propiedad única ofrece una calidad de vida excepcional, rodeada de servicios de primer nivel y una comunidad con piscina, pista de pádel, pista multideportiva y un bar donde podrás disfrutar de momentos agradables con amigos y familiares. El chalet destaca por su construcción hecha al gusto, utilizando materiales de alta calidad que aportan un toque de elegancia y durabilidad. En el interior, el mármol resalta menos en las habitaciones que disponen de Gres, ofreciendo un acabado sofisticado y un excelente aislamiento térmico y acústico. Al entrar en la vivienda, serás recibido por un amplio y acogedor recibidor que conecta con un aseo, una cocina espaciosa ideal para los amantes de la gastronomía, y una habitación en planta baja que ofrece versatilidad y comodidad. El salón muy amplio y un comedor, a doble altura, siendo el corazón del hogar, un espacio impresionante que invita a disfrutar de momentos inolvidables con tus seres queridos. Desde el pasillo de la entrada, se accede a un trastero interior de grandes dimensiones que proporciona espacio de almacenamiento adicional y alberga la zona del depósito de gasoil, asegurando la eficiencia energética de la vivienda. En la segunda planta, encontrarás cuatro habitaciones amplias y luminosas, todas ellas diseñadas para ofrecer el máximo confort. La habitación principal cuenta con un baño en suite y una terraza privada, el lugar perfecto para disfrutar de las vistas y relajarte en tu propio espacio. El exterior del chalet es igualmente impresionante. Una entrada exterior muy amplia ofrece estacionamiento adicional, mientras que la zona de barbacoa se convierte en el lugar ideal para organizar reuniones al aire libre y disfrutar del clima. La excelente orientación de la vivienda garantiza luz natural durante todo el día, creando un ambiente cálido y acogedor. Este chalet independiente no solo ofrece una ubicación privilegiada y servicios de lujo, sino también la oportunidad de vivir en un hogar diseñado con buen gusto y atención al detalle. No pierdas la oportunidad de conocer esta propiedad excepcional y hacer de ella tu hogar ideal en Guadarrama. ¡Ven a visitarla y enamórate de su encanto y posibilidades! ¡No pierdas la oportunidad de visitarla y hacerla tu nuevo hogar!  Consulta nuestro servicio de Financiación hasta el 100%. Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual.",False,good,False,2039.0,True,True,False,False,[],False,False,519900.0,€,True,True,chalet,independantHouse,Guadarrama,"Casa independiente en calle Río Duero, 67",Destacado,,,,,,,,
108508978,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/c4/08/1347011898.webp,W-030ECI,22,680000.0,chalet,sale,401.0,5,3,Pinosol - El Alcor - Peralejo,Madrid,El Escorial,Pinosol - El Alcor - Peralejo,es,40.5529877,-4.1201291,False,https://www.idealista.com/inmueble/108508978/,"Chalet independiente con dos viviendas diferenciadas Se presenta un magnífico chalet independiente de dos plantas, situado en una amplia parcela que cuenta con jardín y piscina privada. La propiedad dispone de un garaje cubierto para dos vehículos, además de espacio exterior suficiente para estacionar hasta cuatro coches adicionales. Ubicada en una de las urbanizaciones más demandadas y bien comunicadas de El Escorial, esta vivienda combina confort, funcionalidad y exclusividad. La planta baja, con acceso directo al jardín, destaca por sus grandes ventanales que proporcionan abundante luz natural durante todo el día. En esta planta se encuentra un recibidor que da paso a un luminoso salón-comedor con cocina abierta y zona de juegos, además de una habitación y un baño completo. La propiedad cuenta con dos trasteros que ofrecen espacio adicional para almacenamiento. En la planta superior, se sitúa un hall-recibidor que conduce a un amplio salón de aproximadamente 50 m², presidido por una elegante chimenea de cassette marca Lacunza, equipada con turbinas que distribuyen aire caliente a las habitaciones. El salón está rodeado por una terraza con grandes ventanales, permitiendo disfrutar de una excelente iluminación natural. La planta también alberga cuatro habitaciones espaciosas y dos baños completos de diseño moderno y funcional aparte de su cocina completa cerca del salón. La vivienda ha sido actualizada con aislamientos nuevos y cuenta con calefacción por gasoil, mediante un quemador Ferroli y radiadores con termostatos controlados vía Wi-Fi. Además, dispone de sistema de riego automático alimentado por pozo propio, y existe la posibilidad de instalar placas solares, dado que la propiedad no se encuentra en el área de influencia del Patrimonio del municipio. La Urbanización Pinosol en El Escorial se ubica en un enclave excepcional y privilegiado, caracterizado por su excelente comunicación tanto por la carretera M-600 como por transporte público. La zona cuenta con paradas de autobús (líneas 669 y 666) y acceso cercano a la estación de Renfe, facilitando desplazamientos cómodos y rápidos. Además, se encuentra próxima al Campo de Golf, al Palacio del Enebral y al Mirador de Pinosol, ofreciendo un entorno privilegiado y de gran belleza natural. Se trata de una zona tranquila y residencial, ideal para familias que buscan un entorno apacible y seguro. La urbanización dispone de una buena oferta de servicios en sus alrededores y se encuentra a tan solo 6 minutos del centro de El Escorial, lo que permite disfrutar de la tranquilidad del entorno sin renunciar a la comodidad de estar cerca de las principales comodidades y servicios urbanos.",False,renew,False,1696.0,True,True,False,False,[],False,False,680000.0,€,True,True,chalet,independantHouse,"Pinosol - El Alcor - Peralejo, El Escorial",Casa independiente,Destacado,,,,,,,,
97465670,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/98/d1/980310346.webp,T003,58,1290000.0,chalet,sale,4092.0,10,12,M-120- KM 2 Carretera Talamanca a Valdepielagos,Madrid,Talamanca de Jarama,,es,40.7454019,-3.5128126,False,https://www.idealista.com/inmueble/97465670/,"Amavento Talamanca de Jarama!.  ¡Vende exclusiva Finca Rústica para uso Industrial y Turístico!. Ideal para proyecto relacionado con la naturaleza, para uso agropecuario, plantación de árboles frutales, negocio hotelero y muchas otras cosas que puedes tener en mente. ¡Tengas el proyecto que tengas en mente, esta magnífica Finca te ofrece todas las oportunidades para desarrollarlo! Esta Finca de cereal secano, que anteriormente fue desarrollada como finca agropecuaria, cuenta con una superficie de terreno de 41.787 m2 y una superficie construida de 4.092 m2, distribuidos en: 2 Naves, 1 Hotel a ""estrenar"", 2 Casas rústicas, 3 Caballerizas o Almacén. La naturaleza de la Finca es para doble uso, uno Residencial y otro Industrial, con una magnífica ubicación a solo 40 minutos del centro de Madrid. La parte Residencial cuenta con un lindo Hotel, dos encantadoras casas, tres caballerizas o almacén y dos baños a los que se accede desde el jardín. El hotel cuenta con una superficie de 250 m2 en una sola planta.  Dispone de un amplio salón-comedor, muy luminoso, al igual que todas sus habitaciones, dos aseos para damas y caballeros, 6 dormitorios dobles en suite, el dormitorio principal cuenta con bañera de hidromasaje y vestidor.  Otro dormitorio está adaptado a personas con discapacidad. Cocina independiente equipada con todos los electrodomésticos.  Aire acondicionado en todo el recinto con bomba frío-calor, persianas eléctricas en el salón y el dormitorio principal. Pintura lisa en las paredes, carpintería exterior de aluminio-madera con climalit, oscilobatiente, calefacción de gasóleo.  Una construcción de 102 m2, dividida en dos bonitas viviendas de una sola planta, con acceso, a través, de un precioso porche de techos de madera y suelo de lajas de piedras.  Cada una de las casas cuenta con salón comedor, dos dormitorios, cocina equipada con todos los electrodomésticos y un baño completo con plato de ducha y mampara.    Una de ellas tiene en la estancia del salón una acogedora chimenea con un mini-bar, todo enmarcado en un hermoso techo con listones y vigas de madera.  Ambas casas tienen carpintería exterior de aluminio blanco con climalit, las dos tienen calefacción de gasóleo y una de ellas tiene adicional calefacción eléctrica, el agua caliente es distinta en las dos casas, una es por gasóleo y otra por electricidad. Las caballerizas, que también puede convertirse en un almacén, son de una sola planta de 150 m2, consta de tres espacios y dos aseos. En la parte Industrial cuenta con un extenso terreno de cereal secano, sin división horizontal, con dos grandes Naves, de una sola planta, con una superficie de construcción de 1.260 m2 en cada una de ellas, que miden 105 m2 de largo por 12 m2 de ancho y depósitos de agua independientes. Dispone de cargador eléctrico de coches, ""Tesla"". Estas naves se encuentran separadas entre sí y están destinadas para el uso que se quiera desarrollar: agropecuario-de almacenamiento, entre otros.",False,good,False,315.0,True,True,False,False,[],False,False,1290000.0,€,,,chalet,independantHouse,Talamanca de Jarama,Casa independiente en M-120- Km 2 Carretera Talamanca a Valdepielagos,Destacado,,,,,,,,
106219263,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/3a/66/1276223502.webp,,21,144900.0,flat,sale,121.0,3,2,"plaza de la Aurora, 4",Madrid,Robledo de Chavela,,es,40.4995531,-4.2393161,True,https://www.idealista.com/inmueble/106219263/,"Agencia inmobiliaria en SAN LORENZO DE EL ESCORIAL INMOBILIARIA HOGARES ROBLEDO DE CHAVELA VENDE, en exclusiva, este magnífico y exclusivo piso en el mismo centro de la localidad! ¡Oportunidad Única en Robledo de Chavela! Te presentamos un espectacular piso en una urbanización privilegiada, justo en el corazón de Robledo de Chavela, junto al ayuntamiento. Con 121 metros cuadrados de espacio, este hogar cuenta con 3 dormitorios (anteriormente 4), 2 baños y armarios empotrados, ideal para adaptarlo a tus necesidades. Disfruta de dos terrazas con impresionantes vistas a la sierra y a los jardines de la urbanización. Su amplio salón independiente con chimenea es perfecto para relajarte y disfrutar de momentos en familia. La cocina también cuenta con terraza, y gracias a su orientación sur y oeste, ¡la luz natural inunda cada rincón! Ubicado a solo unos minutos a pie de todos los servicios públicos: colegios, paradas de autobús hacia Madrid y la estación de Renfe, supermercados como ""La Huerta de la Sierra"", farmacia, restaurantes y centros deportivos, incluyendo un polideportivo con piscina cubierta climatizada y gimnasio multifuncional. Además, tendrás fácil acceso a la carretera y una amplia piscina comunitaria para disfrutar en verano. La distribución y localización de esta urbanización te brindan la intimidad que necesitas en tu día a día. Este piso luminoso es una excelente oportunidad para reformar y personalizar a tu gusto. ¡No dejes pasar esta oportunidad, ya que es uno de los pisos más amplios y exclusivos de la zona! � ¡Reserva tu cita para visitarlo hoy mismo! Tu nuevo hogar te está esperando.  ¡No pierdas la oportunidad de crear el hogar de tus sueños en un entorno inmejorable! Para más información y visitas, ¡contáctanos! No pierdas la oportunidad de conocer este increíble piso y disfrutar de una vida en contacto con la naturaleza en Robledo de Chavela. ¡Ven a visitarlo y enamórate de tu nuevo hogar! HOGARES SAN LORENZO también ofrece financiación al 100% de su préstamo hipotecario, a través de nuestro departamento de intermediación financiera ""FINANHOGAR"", para hacer su compra aún más accesible. Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual.",False,renew,False,1198.0,False,True,False,False,[],False,False,144900.0,€,,,flat,,Robledo de Chavela,"Piso en plaza de la Aurora, 4",Destacado,1,True,False,,,,,
108602863,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/49/6c/1349704044.webp,2488,80,360000.0,chalet,sale,329.0,5,2,calle Principal,Madrid,Serracines,,es,40.6378254,-3.4146794,False,https://www.idealista.com/inmueble/108602863/,"OPORTUNIDAD UNICA EN SERRACINES CHALET CON 2100M² DE PARCELA! Fantástico chalet independiente en la Urbanización Jardín de Serracines, Rodeado de un entorno tranquilo con amplias zonas verdes, para disfrutar de toda la naturaleza a menos de dos cinco del municipio de Daganzo. Vivienda de 270 m² distribuida en dos plantas. con una gran parcelas de 2.100 m² Chalet con construcción de altas calidades, con una distribución única en la zona con las plantas invertidas. La planta ppal. consta de 5 dormitorios dobles, el principal con vestidor. Los dormitorios tienen su propio armario empotrado, para finalizar. Varios de los dormitorios cuentas con aire acondicionado frio calor, también en esta planta contamos con un baño con cabina hidromasaje. Salida al exterior, porche delantero de la vivienda. Planta inferior, la cual hace las funciones de estancia principal de la vivienda, distribuida en gran salón con cocina americana todo ello en un espacio de mas de 88 m² siendo la parte idílica de la vivienda, con zonas diferenciadas de salón comedor una de relax junto a la fantástica chimenea y otra mas con espacio suficiente para el comedor, esta parte de la vivienda cuenta con dos aires de frio calor con potencia de sobra para los metros que disponemos, también contamos con despensa, además de contar un baño completo con ducha. Tiene acceso al garaje para dos vehículos y al exterior. Que nos depara el exterior? Gran Parcela de 2.105 m² distribuida en varias zonas, en la parte delantera accionada contamos con un porche de entrada de acceso a la vivienda, por la parte lateral un gran espacio de hormigón impreso con paso al garaje y la planta inferior destinada a aparcamiento supletorio. Desde la parte posterior de la vivienda damos paso al gran jardín de la casa en varias zonas diferencias, una primera zona con jardín natural cenado de la casa y su preciosa barbacoa, De aquí bajamos unos escalones para encontrar la piscina de la vivienda de obra y un tamaño mas que familiar toda ella rodea de jardín en césped natural con riego automático y unos grandes arboles frondosos para esa grandes tardes de verano. La ultima parte de la vivienda y el jardín cuenta con una gran caseta de obra para hacer las partes de taller o almacén de amplia dimensión y con dos porches que le rodean, dando paso al aparte final de la parcela con una zona destina a los animales de la casa. También hay una parte de zona verde ideal para huertos o zona de relax además de la parte de arboles frutales. Ubicado dentro de la urbanización Jardín de Serracines, la cual dispone de trasporte escolar y restaurante. A menos de 5 minutos en coche de El Municipio de Daganzo, se encuentra cercano a lugares de interés, como colegios, institutos, paradas de autobús, parques y zonas verdes, centro de salud, supermercados, bares y restaurantes entre otros. También se encuentra a 25 minutos de Guadalajara y a 30 minutos de Madrid. NO BUSQUES MAS Y VEN A VISITAR LA VIVIENDA QUE TANTO ESPERABAS! ESTAREMOS ENCANTADOS DE PODER ASESORARTE! ¡Llama e infórmate sin compromiso! *Anuncio válido salvo error tipográfico o de trascripción creado por los portales inmobiliarios. En PROCOLBI además también podremos asesorarle para que pueda encontrar la mejor financiación para su compra.",False,good,False,1094.0,False,True,False,False,[],False,False,360000.0,€,True,True,chalet,independantHouse,Serracines,Casa independiente en calle Principal,Destacado,,,,,,,,
