propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108907680,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/0d/b0/1358572259.webp,25,1,224900.0,flat,sale,65.0,True,3,2,calle Crisantemo,Madrid,Getafe,Universidad,es,,40.3193619,-3.7246175,False,https://www.idealista.com/inmueble/108907680/,"Vivienda reformada para entrar a vivir. Se encuentra en una 1º planta sin ascensor,  ubicada en la zona de Las Margaritas junto a la Universidad, situada en zona comercial a escasos minutos de la Renfe y del centro con todo tipo de servicios, tales como colegios, guarderías, zonas comerciales, supermercados, ambulatorio, bancos, etc. Bien comunicada a través de diversos tipos de transporte, tales como Renfe (estación de cercanías Las Margaritas), metro sur Juan de la Cierva (L12), y líneas de autobuses urbanas e inter-urbanas (2, 4, 441, 442, 443, 448) comunicándonos con Madrid capital en apenas 20 minutos, así como por carretera a través de la A-42, M45, A4. Totalmente exterior y muy luminoso de 65 m2, distribuidos en salón,  cocina ampliada, pasillo distribuidor, tres dormitorios,  y dos baños completos con plato de ducha, uno de ellos en suite con el dormitorio principal. Cuenta con calidades como suelos de tarima, paredes lisas,  ventanas de aluminio blanco climalit en todas las estancias y calefacción de gas natural individual. La fachada del edificio ha sido rehabilitada con SATE (Sistema de Aislamieno Térmico Exterior) de alta densidad y el tejado con plancha aislante bajo teja para mejorar su eficiencia energética y confort interior. Para más información o visitar ésta vivienda, no lo dude, llame al 672 669 244 o  Luis Miguel - Asesor de zona   Vivienda Madrid inmobiliaria oficina de Getafe cuenta con la experiencia y mejor servicio para todos nuestros clientes. Disponemos de 30 oficinas en toda la Comunidad de Madrid y nos avalan más de 20 años de experiencia en el sector inmobiliario. Estamos especializados en compraventas, alquileres, trámites de herencias y cambios de domicilios. Valoraciones gratuitas y sin compromiso de inmuebles, asesorando a nuestros clientes de forma personalizada. Le esperamos en Avenida de España 47 de Getafe o recibir más información en el teléfono  Horario comercial de lunes a viernes por la mañana de 9:30 a 14:00, y por la tarde de 17:00 a 20:30.",False,good,False,False,3460.0,False,False,False,False,[],False,False,224900.0,€,flat,,"Universidad, Getafe",Piso en calle Crisantemo,VMF14 - Crisantemo,,,,,,
108843955,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/10/f1/1356761977.webp,54,,935000.0,chalet,sale,270.0,,5,3,LUXEMBURGO,Madrid,Villaviciosa de Odón,Centro,es,,40.3643624,-3.9126418,False,https://www.idealista.com/inmueble/108843955/,"¡Te presentamos esta fantástica propiedad en Villaviciosa de Odón! Chalet pareado en excelente estado, ubicado en una de las zonas más demandadas de Villaviciosa de Odón. La vivienda se distribuye en tres plantas y cuenta con 270 m² construidos sobre una parcela de 300 m². Planta principal: Amplio recibidor. Cocina totalmente equipada con electrodomésticos incluidos. Aseo de cortesía. Espacioso salón-comedor con salida directa a la terraza, donde se encuentra un jacuzzi (incluido en la propiedad). Gran despacho con vistas a la entrada de la vivienda, ideal para teletrabajo. Primera planta: 3 dormitorios con armarios empotrados. La habitación principal dispone de un gran vestidor y baño en suite. Baño completo con plato de ducha que da servicio a las otras dos habitaciones. Originalmente la vivienda contaba con 4 dormitorios; actualmente uno se ha incorporado al dormitorio principal como vestidor, pero se puede volver fácilmente a su distribución original. Planta sótano: Amplio garaje con capacidad para dos coches, bicicletas o motos, y espacio adicional de trastero. Habitación adicional junto al garaje, ideal como trastero, sala de juegos o habitación de invitados. Características destacadas: Suelos de madera. Carpintería de aluminio oscilobatiente con doble acristalamiento y rotura de puente térmico. Calefacción por gas natural. Aire acondicionado centralizado. Año de construcción: 2009. Jardín con césped artificial y lateral con piedra y vegetación consolidada. Iluminación en patio trasero y lateral. Sin gastos de comunidad. Todos los electrodomésticos y el jacuzzi están incluidos en la venta. Ubicación: A pocos minutos del centro urbano, de la Universidad Europea de Madrid, y de prestigiosos colegios como Casvi y Agora Madrid International School. Muy cerca también de la Ciudad Financiera de Boadilla del Monte, con excelentes conexiones por carretera y transporte público. Villaviciosa de Odón se ha convertido en uno de los destinos favoritos para familias e inversores gracias a su entorno seguro, su amplia oferta comercial, y su cercanía con Madrid (a tan solo 30 minutos del centro). No dejes pasar la oportunidad de conocer este fabuloso chalet. ¡Contáctanos para concertar tu visita!",False,good,False,,3463.0,True,False,False,False,[],False,False,935000.0,€,chalet,semidetachedHouse,"Centro, Villaviciosa de Odón",Chalet pareado en Luxemburgo,,True,True,,,,
106791058,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/3c/93/48/1294117964.webp,20,6,330000.0,flat,sale,63.0,True,1,1,avenida de José Hierro,Madrid,Rivas-Vaciamadrid,Rivas Futura,es,,40.3439151,-3.5238295,False,https://www.idealista.com/inmueble/106791058/,"¡Descubre tu nuevo hogar en Rivas! Este moderno piso de 63 m², construido en 2023, te ofrece un espacio diáfano donde el salón y la cocina se fusionan en un ambiente acogedor y luminoso. La cocina, amueblada en blanco y equipada con electrodomésticos en inox, perfecta para los amantes de la gastronomía. Disfruta de una terraza con vistas a la calle principal,  ideal para relajarte al final del día. El piso cuenta con un dormitorio con 3 armarios empotrados y aire acondicionado por conducto, garantizando confort durante todo el año, además de calefacción con suelo radiante. Cuenta con  1 baño completo con plato de ducha a medida y mampara, además de toallero. El inmueble cuenta con plaza de garaje y trastero anexo, todo ello en la misma escritura. La ubicación es inmejorable: a un paso del metro, con un gran parking exterior y cerca del nuevo Hospital HM y la residencia geriátrica Valdeluz. Rodeado de restaurantes, zonas de ocio, un centro comercial, parques y centro de salud, tendrás todo lo que necesitas al alcance de tu mano. , La entrada/salida a la A3 está a solo dos minutos. Este piso se encuentra situado en la sexta planta, orientado al norte y este, cuenta con ascensor, piscina, zona de coworking, gimnasio y spa incluido en la cuota de la comunidad, además de conserje 24h. Con una clase energética A, este inmueble es una oportunidad única para vivir en un entorno moderno y sostenible. ¡No dejes pasar esta oportunidad y ven a visitarlo!",False,good,False,True,5238.0,False,False,False,False,[],False,False,330000.0,€,flat,,"Rivas Futura, Rivas-Vaciamadrid",Piso en avenida de José Hierro,,True,True,,,,
105571141,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fb/a3/f5/1281464146.webp,24,bj,58000.0,flat,sale,33.0,True,1,1,calle de Peironcely,Madrid,Madrid,Puente de Vallecas,es,Entrevías,40.3801777,-3.66932,False,https://www.idealista.com/inmueble/105571141/,"OPORTUNIDAD INMUEBLE SIN POSESIÓN, NO SE PUEDE VISITAR, PROPIO PARA INVERSORES O VECINOS QUE CONOZCAN EL INMUEBLE. Disponemos de una amplia cartera de inmuebles sin posesión en Madrid y en toda España, PROPIO PEQUEÑO Y GRAN INVERSOR. Madrid es un municipio y una ciudad de España.  La localidad, con categoría histórica de villa, es la capital del Estado y de la Comunidad de Madrid.  En su término municipal, el más poblado de España, se constituye como la segunda ciudad más poblada de la Unión Europea, así como su área metropolitana. Como capital de España, alberga las sedes del Gobierno de la Nación y sus departamentos ministeriales, de las Cortes Generales (Congreso de los Diputados y Senado), del Tribunal Supremo y del Tribunal Constitucional, así como la residencia oficial de los reyes de España y del presidente del Gobierno. Es la 8. ª ciudad del mundo con mayor presencia de multinacionales.",False,renew,False,False,1758.0,True,False,False,False,[],False,False,58000.0,€,flat,,"Entrevías, Madrid",Piso en calle de Peironcely,ASRE-00200,,,,,,
107642118,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/49/b9/1318513099.webp,63,,335000.0,chalet,sale,294.0,,5,3,avenida Ibiza,Madrid,Eurovillas,,es,,40.3571873,-3.2534042,False,https://www.idealista.com/inmueble/107642118/,"DSI-V2504. Chalet Independiente. Eurovillas. Nuevo Baztan. Madrid. ¿Vida en plena naturaleza, pero a un paso de todo? ¡Tu búsqueda ha terminado! Descubre este espectacular chalet independiente en el corazón de Eurovillas, Nuevo Baztán, donde la tranquilidad y la comodidad se fusionan. Imagina: Despertar cada mañana con el canto de los pájaros y el aire puro de la sierra madrileña. Disfrutar de amplios espacios llenos de luz, diseñados para la vida familiar y el entretenimiento. Ver a tus hijos jugar en una parcela enorme, donde la imaginación no tiene límites. Organizar barbacoas inolvidables con amigos, creando recuerdos que durarán toda la vida. Relajarte en tu propio oasis de paz, sabiendo que Madrid, Alcalá de Henares, Arganda del Rey y Torrejón de Ardoz están a un corto trayecto en coche. Este chalet lo tiene todo: Construcción sólida y de alta calidad, pensada para durar generaciones. Distribución inteligente que maximiza el espacio y la funcionalidad. Ubicación privilegiada en Eurovillas, con todos los servicios a tu alcance. Excelente comunicación por carretera, para que nunca te sientas aislado. En Eurovillas, encontrarás una comunidad vibrante y acogedora, donde la naturaleza y la vida moderna se complementan a la perfección. ¡No dejes pasar esta oportunidad única! Haz clic para ver el tour virtual y enamórate a primera vista. Solicita una visita personalizada y siente la magia de este hogar. Comparte este anuncio con tus amigos y familiares, ¡quizás ellos también estén buscando su paraíso! Domum Soluciones Inmobiliarias ofrece, tanto al propietario como al comprador, todos los servicios necesarios. Asesoramiento y gestión de alto nivel en los sectores, financiero, inmobiliario y jurídico. Domum Soluciones Inmobiliarias Haz suceder lo que quieras vivir! Honorarios profesionales incluidos en precio de venta. NO COBRAMOS AL COMPRADOR.  ref: DSI-V2504.",True,good,False,,1139.0,True,False,True,False,[],False,False,335000.0,€,chalet,independantHouse,Eurovillas,Casa independiente en avenida Ibiza,DSI-V2504,True,True,,,,
108907105,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/4d/75/1358554991.webp,19,3,180000.0,flat,sale,46.0,True,2,1,calle del Castillo de Oropesa,Madrid,Madrid,San Blas,es,Simancas,40.4293722,-3.6272424,False,https://www.idealista.com/inmueble/108907105/,"Agencia inmobiliaria de Madrid zona San Blas - Canillejas, Simancas Tecnocasa Desarrollo Simancas Slu PISO EN VENTA PARA ENTRAR A VIVIR EN EL BARRIO DE SIMANCAS Es un piso de 46 metros distribuido en recibidor, salón luminososo, cocina independiente, dos habitaciones y baño con plato de ducha El piso dispone de suelo de tarima, ventanas de climalit, termo eléctrico, aire acondicionado y puertas de madera. Es una tercero planta con ascensor. El piso se encuentra cerca de la avenida de Garcia Noblejas. Tiene una excelente comunicación mediante el transporte público con las paradas de metro de Simancas y Garcia Noblejas a menos de cinco minutos, así como tambien de diversos comercios como bares, farmacias, supermercados, tambien cuenta con colegios e iglesia en sus cercanías. Cuenta con los accesos a la M-30 y M-40 a menos de cinco minutos.",False,good,False,True,3913.0,False,False,False,False,[],False,False,180000.0,€,flat,,"Simancas, Madrid",Piso en calle del Castillo de Oropesa,,,,,,,
104954875,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/7d/50/1353626585.webp,47,3,355862.0,flat,sale,59.0,False,3,3,calle de Tomás Esteban,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3898119,-3.6646842,False,https://www.idealista.com/inmueble/104954875/,"SOLO INVERSORES - INMUEBLE ALQUILADO Propiedad con inquilinos construida en el 1970 en Madrid, Madrid. Es un piso en la tercera planta dividida por apartamentos, que cuenta con 51,30m2 útiles, 3 apartamentos, cada uno con salón-comedor, cocina, habitación y baño. Dispone de calefacción y aire acondicionado. Alquiler por apartamentos  APARTAMENTO A: 01/05/2023 01/05/2028 renta 725 APARTAMENTO  b: 01/05/2023 01/05/2028 renta 675 APARTAMENTO c: 01/05/23 01/05/2028 renta 750 Inviertis es la web de inversión inmobiliaria nº1 en España. En inviertispro. com puedes ver y comparar inmuebles en rentabilidad en todo el país. Todos los activos publicados son en EXCLUSIVA y están alquilados y al día de pago. Si entras en la web tendrás acceso al contrato de alquiler vigente, renta mensual, rentabilidad y un completo análisis financiero del comportamiento de ese inmueble a lo largo del tiempo. Se trata de inmuebles procedentes de propietarios y grandes fondos que no encontrarás en ningún otro sitio porque Inviertis solo trabaja con: Inmuebles en exclusiva Pisos y casas con contrato de alquiler vigente Inquilinos al día de pago Rentabilidades por encima del 5% En Inviertis nos encargamos de todo, para que el inversor solo tenga que comprar y rentar. Así de fácil.",False,good,False,False,6032.0,True,False,False,False,[],False,False,355862.0,€,flat,,"San Diego, Madrid",Piso en calle de Tomás Esteban,IH1949,,,,,,
108055899,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/26/57/1332502122.webp,81,,449900.0,chalet,sale,285.0,,4,2,calle Río Duero,Madrid,Villamanta,,es,,40.2987716,-4.1151395,False,https://www.idealista.com/inmueble/108055899/,"Ari Home Inmobiliaria, te ofrece en exclusiva este increíble chalet de 285m2, con 579 m2 de parcela, piscina, jardín, barbacoa.. . Casa independiente dividida en 2 plantas, garaje con capacidad para varios automóviles. Con una excelente ubicación a tan 40 minutos de Madrid, 20 minutos de Móstoles y 10 minutos de Navalcarnero. Construcción del chalet con materiales de primera calidad, justo para comprar y entrar a vivir.  El inmueble tiene la siguiente distribución:  Planta Baja:  - Porche espacioso con increíbles vistas a la parcela y al pueblo.  - Hall de entrada con puerta blindada.  - Salón comedor amplio con chimenea, muy luminoso. - Sala de estar como una biblioteca privada.   - Cocina amueblada y equipada con gran espacio de almacenamiento, cómoda para cocinar, tiene una salida al patio. - Baño completo con plato de ducha, con una ventana.  - Escalera con acceso a planta inferior y planta arriba.  1ª planta:  - Hall desde donde se distribuyen todas las habitaciones. - 4 dormitorios luminosos con gran espacio, y muy buena vista. - Baño completo con ventilación, muy espacioso  Sótano: - Salón muy grande, con varias ventanas, que de momento es un taller, es muy luminoso, y con buena ventilación. - Habitación con ventana, que tiene muchas posibilidades. - Bodega con espacio de almacenamiento.  - Garaje con capacidad para varios automóviles.  Parcela:  - Piscina muy moderna, bien diseñada.  - Cuarto de caldera y depuradora.  - Barbacoa  - Pérgola de madera.  - Zona verde con césped y varios arboles.   - Estanque típico asiático El inmueble destaca por las calidades de sus materiales de primera y su reforma echa a conciencia para vivir con la mayor comodidad en un entorno familiar y rural muy cercano a Madrid.  Villamanta es un municipio y localidad española de la Comunidad de Madrid. En Villamanta existen distintos centros formativos. Uno de ellos es la guardería pública La estación, para niños de cero hasta tres años de edad. Hay un único colegio, el CEIP San Dámaso, de Educación Infantil y Primaria.   Villamanta tiene 5 líneas de autobús que comunican este municipio con otros de la zona y a su vez, con la capital, de forma directa. Son operadas por la empresa Interbus y son: 541,  545, 546, 547, 548. Si quieres una visita personalizada para que te ayudemos a encontrar la casa de tus sueños, no dudes en contactarnos.",False,good,False,,1579.0,True,False,False,False,[],False,False,449900.0,€,chalet,,Villamanta,Chalet en calle Río Duero,1042,True,True,,,,
107533368,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/6a/78/1340397824.webp,35,3,2050000.0,flat,sale,225.0,True,4,3,calle de Altamirano,Madrid,Madrid,Moncloa,es,Argüelles,40.4285624,-3.7205566,False,https://www.idealista.com/inmueble/107533368/,"Vive Frente al Parque en el Corazón de Madrid — Exclusivo Piso Exterior de 220 m² en el barrio de Pintor Rosales ¡Luz, espacio y ubicación privilegiada te esperan! Descubre este impresionante piso exterior de 220 m² ubicado en la tercera planta de un edificio en una de las zonas más exclusivas de Madrid: Pintor Rosales. Solo cruzando la calle, podrás disfrutar del Parque del Oeste y los Jardines de Debod, y en tan solo 5 minutos estarás en Plaza de España. � Luz natural todo el día gracias a su orientación y amplios ventanales. � 3 dormitorios dobles en suite, incluyendo una Master Room con baño privado y vestidor. � Espacioso despacho ideal para teletrabajo o zona de lectura. � Cocina americana de diseño, abierta al salón, con electrodomésticos de alta gama. � Zona de lavado independiente y despensa. � Trastero incluido, perfecto para almacenaje adicional. � Posibilidad de segregación en dos viviendas independientes, lo que lo convierte en una opción perfecta tanto para familias, como para expatriados o inversores que buscan rentabilidad o flexibilidad de uso. Todo está pensado para ofrecerte una experiencia de vida elegante, práctica y acogedora en pleno centro de Madrid, rodeado de naturaleza, cultura y vida urbana.  ¿Buscas algo más que una casa? Aquí tienes un hogar con alma. No dejes pasar esta oportunidad única de vivir o invertir en una ubicación inmejorable. Contáctanos hoy mismo para agendar tu visita. ¡Tu nuevo hogar en Pintor Rosales te está esperando!",True,good,False,True,9111.0,True,False,False,False,[],False,False,2050000.0,€,flat,,"Argüelles, Madrid",Piso en calle de Altamirano,ATR-GV642,,,,,,
103281942,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/94/1c/1278183358.webp,133,1,1770000.0,flat,sale,220.0,True,3,2,calle de Narváez,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4232524,-3.6742215,False,https://www.idealista.com/inmueble/103281942/,"Espectacular vivienda completamente reformada en plena calle Narváez, casi esquina con Jorge Juan.  Se trata de una preciosa vivienda exterior, reformada íntegramente con máximas calidades, de 220 metros construidos (199 sin zonas comunes), ubicada en la primera planta de un señorial edificio de 1962.  Entramos a la vivienda a través de amplio hall recibidor con puerta blindada de seguridad y armario gabanero. La vivienda se distribuye en: Amplio hall recibidor. Luminoso y amplio salón comedor exterior, con cocina acristalada semi-americana con electrodomésticos de alta gama. Espectacular habitación principal con baño en suite con mucha luz natural (con bañera + ducha), y un gran vestidor. Amplio despacho. Segundo dormitorio con baño separado con ducha, con amplios armarios empotrados hasta el techo, con gran capacidad de almacenaje. Zona de lavandería y almacenaje muy amplia.  Cabe mencionar la moderna distribución que se le ha dado a la vivienda tras la reforma integral, creando espacios abiertos y luminosos, haciendo que sea una vivienda muy actual, atractiva y práctica, aprovechando cada metro cuadrado de superficie, y dando siempre sensación de amplitud y luminosidad. Destacan la alta calidad de los materiales empleados en la reforma; se ha puesto especial interés en que sean de muy alta calidad: maderas nobles en la carpintería, tanto en puertas como armarios, puertas lacadas, y armarios empotrados hasta el techo. Sistema de iluminación de alta calidad, ventanas de doble acristalamiento con rotura de puente térmico, y aire acondicionado por conductos en todas las estancias. Portero físico en el edificio.  La superficie útil de la vivienda es la siguiente: Dormitorio principal + despacho + baño en suite + vestidor: 60,54 m2 útiles. Dormitorio secundario: 22,67 m2 útiles. Salón comedor: 35,14 m2 útiles. Cocina: 11,68 m2 útiles. Baño secundario: 6,56 m2 útiles. Lavandería: 12,52 m2 útiles. Hall de entrada: 9,38 m2 útiles. Pasillo distribuidor: 16,49 m2 útiles. Total m2 útiles de la vivienda: 175,08 m2 útiles.",True,good,False,True,8045.0,True,False,False,False,[],False,False,1770000.0,€,flat,,"Goya, Madrid",Piso en calle de Narváez,,,,,,,
108612861,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/94/cd/1349947976.webp,7,3,820000.0,penthouse,sale,103.0,True,2,1,Barrio Palacio,Madrid,Madrid,Centro,es,Palacio,40.4133673,-3.7131025,False,https://www.idealista.com/inmueble/108612861/,"**Ático encantador en el corazón de La Latina, Madrid** Descubre este espectacular ático en el vibrante barrio de La Latina, donde la historia y la modernidad se entrelazan. Con 2 acogedores dormitorios y un baño, este espacio está listo para que te mudes y empieces a disfrutar de la vida madrileña. La distribución abierta permite que la luz natural inunde cada rincón, creando un ambiente cálido y lleno de personalidad. Imagina relajarte en tu terraza privada mientras disfrutas de las vistas de la arquitectura tradicional que rodea el área. Este ático no solo ofrece comodidad con armarios empotrados y aire acondicionado, sino que también cuenta con calefacción por gas natural para esos días más frescos. La ubicación es inmejorable: a pasos de restaurantes, tiendas, bares y espacios culturales, tendrás todo lo que necesitas a tu alcance. La conexión con el resto de la ciudad es excelente, gracias a su cercanía a diversas paradas de transporte público. Este edificio, con su toque de misterio e historia, te invita a ser parte de una comunidad animada y vibrante. No pierdas la oportunidad de vivir en uno de los barrios más emblemáticos de Madrid. ¡Ven a visitarlo y enamórate de tu nuevo hogar!",False,good,False,True,7961.0,False,False,False,False,[],False,False,820000.0,€,flat,penthouse,"Palacio, Madrid",Ático,c9ca8cbe-ec0e-4e4c-a9e3-880ae90c6059-0,,,,,,
108845100,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/63/bf/1356794083.webp,15,1,225000.0,flat,sale,75.0,True,3,1,calle Adrada de Haza,Madrid,Madrid,Puente de Vallecas,es,Portazgo,40.388594,-3.6482349,False,https://www.idealista.com/inmueble/108845100/,"¡SIN COMISIÓN DE INTERMEDIACIÓN PARA EL COMPRADOR! � ¡Excelente oportunidad de adquirir tu nuevo hogar! Ponemos a tu disposición esta espaciosa propiedad ubicada en un edificio residencial, ideal para quienes buscan confort y cercanía a todos los servicios. Desde el primer momento, su cálido ambiente te hará sentir en casa. Distribuida de forma funcional, esta vivienda ofrece múltiples estancias que se adaptan perfectamente a las necesidades de una vida moderna.  Características destacadas: Con grandes posibilidades de reforma o actualización para personalizar a tu gusto. Espacios amplios y muy luminosos, perfectos para disfrutar en familia o con amigos. Suelos de parquet, armarios empotrados y cocina con galería acristalada. Amplio balcón ideal para disfrutar del aire libre desde tu propio hogar. Ubicada en una zona tranquila, pero a escasos minutos del centro de la localidad, donde encontrarás supermercados, comercios, hostelería, plazas y mucho más. Una excelente inversión para crear el hogar de tus sueños o como proyecto de reforma. ¡No dejes pasar esta oportunidad!",False,renew,False,False,3000.0,True,False,False,False,[],False,False,225000.0,€,flat,,"Portazgo, Madrid",Piso en calle Adrada de Haza,LIRE-03527,,,,,,
108666482,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/6e/0c/1359046329.webp,21,1,510000.0,flat,sale,68.0,False,2,2,PS INFANTA ISABEL,Madrid,Madrid,Retiro,es,Jerónimos,40.4084411,-3.6861626,False,https://www.idealista.com/inmueble/108666482/,"**Piso Reformado en el Corazón de Madrid** ¡Bienvenido a tu nuevo hogar! Este espectacular piso reformado integralmente se encuentra en una primera planta interior de un elegante edificio señorial, ubicado en uno de los barrios más deseados de Madrid. Con una superficie de 68 metros construidos, este espacio ofrece un diseño cuidado en cada detalle, ideal para quienes buscan confort y estilo. Al entrar, te recibe un acogedor salón comedor a la derecha, perfecto para disfrutar de momentos en familia o con amigos. A la izquierda, un baño bien distribuido y funcional. El piso cuenta con dos dormitorios, uno de ellos en suite, con armarios empotrados que maximizan el espacio. La cocina, con techos altos y dos amplias ventanas, está equipada con electrodomésticos apanelados, creando un ambiente luminoso y moderno. Además, el aire acondicionado frío-calor en todos los ambientes garantiza el máximo confort durante todo el año. Las ventanas de PVC ofrecen un excelente aislamiento y eficiencia energética. Para mayor comodidad, el inmueble incluye un amplio trastero, ideal para almacenar todo lo que necesites. La ubicación es inmejorable: a pocos pasos del Parque del Retiro y cerca de importantes museos como el Prado y el Reina Sofía. La cercanía a la calle Atocha te permite disfrutar de una variada oferta gastronómica con restaurantes y bares de moda. La comunicación es excelente, con acceso a la estación Atocha, la línea 1 de metro y varias líneas de autobuses. No pierdas la oportunidad de vivir en este maravilloso piso que combina elegancia, comodidad y ubicación privilegiada. ¡Contáctanos para más información y ven a verlo! El piso se encuentra en las últimas semanas de la reforma, en breve se actualizaran las fotos de la publicación.",False,good,False,True,7500.0,True,False,False,False,[],False,False,510000.0,€,flat,,"Jerónimos, Madrid",Piso en Ps Infanta Isabel,,,,,,,
107474486,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/e6/94/1313878855.webp,41,2,790000.0,flat,sale,70.0,True,2,1,calle de Gonzalo de Córdoba,Madrid,Madrid,Chamberí,es,Trafalgar,40.4333318,-3.7026503,False,https://www.idealista.com/inmueble/107474486/,"TORALIA CAPITAL ofrece: Luminoso piso exterior con balcón en Calle Gonzalo de Córdoba, Madrid Te presentamos este acogedor piso de 70 m², dos habitaciones, un baño completo, salón espacioso con acceso a un balcón. Ubicación y entorno: Situado en Calle Gonzalo de Córdoba, este piso se encuentra en una zona consolidada con una excelente oferta de servicios y conexiones de transporte. En pocos minutos, encontrarás supermercados, comercios locales, colegios, centros de salud y diversas opciones de ocio y restauración. La cercanía a parques y zonas verdes hace que sea una opción ideal para quienes buscan un entorno tranquilo sin renunciar a las ventajas de vivir en la ciudad. Conexiones y transporte: El inmueble goza de una ubicación estratégica, con acceso rápido a diversas líneas de metro, autobuses y principales vías de comunicación, lo que facilita los desplazamientos tanto dentro de Madrid como hacia otras zonas. Un hogar ideal para vivir o invertir Gracias a su luminosidad, distribución y ubicación, este piso es una gran oportunidad tanto para familias, parejas o personas que buscan una vivienda lista para entrar a vivir, como para inversores interesados en una zona de alta demanda.  ¡No pierdas la oportunidad de visitarlo! Contáctanos para más información y agenda tu cita hoy mismo.",True,good,False,True,11286.0,False,False,True,False,[],False,False,790000.0,€,flat,,"Trafalgar, Madrid",Piso en calle de Gonzalo de Córdoba,4145,,,,,,
106085677,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/78/a9/1337457327.webp,63,,435000.0,chalet,sale,196.0,,4,3,calle Río Tajuña,Madrid,Valdemorillo,Cerro Alarcón,es,,40.4618236,-4.0834728,False,https://www.idealista.com/inmueble/106085677/,"¡Bienvenidos al hogar de tus sueños en la Urbanización Cerro de Alarcón I de Valdemorillo!  Descubre este impresionante chalet independiente, ubicado en una de las zonas más tranquilas de Valdemorillo.  Con una amplia parcela de 990 m², totalmente llana, disfrutarás de amplios jardines y una magnífica piscina, creando el espacio ideal para la vida al aire libre y momentos inolvidables con familiares y amigos. La sólida construcción de 196 m² se distribuye en dos plantas, optimizando cada rincón para ofrecerte la máxima comodidad. Al entrar, te recibe una encantadora terraza, perfecta para relajarte y disfrutar del entorno. En la primera planta, encontrarás un acogedor salón-comedor con salida a una amplia terraza que conecta directamente con la piscina. La funcional cocina es perfecta para tus creaciones culinarias. Esta planta también alberga tres luminosos dormitorios y dos baños completos. En la planta inferior, te sorprenderá un espacioso salón-comedor, ideal para reuniones familiares o con amigos. Además, contarás con un dormitorio fresco, el refugio perfecto durante los calurosos meses de verano, y un baño completo. Desde aquí, tendrás acceso directo a la piscina y al jardín facilitando tus actividades diarias. No dejes pasar esta oportunidad única en el mercado inmobiliario. Tu nuevo hogar te espera. Contáctanos para más detalles y ven a descubrirlo.",True,good,False,,2219.0,False,False,False,False,[],False,False,435000.0,€,chalet,independantHouse,"Cerro Alarcón, Valdemorillo",Casa independiente en calle Río Tajuña,3486-05514,,,,,,
