propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology
108207592,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/e8/42/1337126348.webp,OK1PMADRID39,2,2,327000.0,flat,sale,89.0,True,2,1,Barrio Almendrales,Madrid,Madrid,Usera,es,Almendrales,40.38658,-3.7030953,False,https://www.idealista.com/inmueble/108207592/,"Oportunidad de inversión: inmueble sin posesión. Imposibilidad de visita interior, no se puede financiar la compra de este inmueble. Advertimos que la información contenida puede no estar actualizada, solicita más información sobre el activo sin compromiso. Investment opportunity: property without possession. Impossibility of visiting the interior, the purchase of this property cannot be financed. We warn that the information contained may not be updated, request more information about the asset without obligation. [IW].",False,good,False,False,3674.0,False,False,False,False,[],False,False,327000.0,€,flat,"Almendrales, Madrid",Piso,,,
108679128,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/8a/7d/1351896512.webp,29233,3,1,169900.0,flat,sale,50.0,,1,1,Barrio El Carrascal,Madrid,Leganés,El Carrascal,es,El Carrascal,40.3366458,-3.7404839,False,https://www.idealista.com/inmueble/108679128/,"MAYA Consulting presenta este loft en una de las mejores zonas de Leganés un espacio único, funcional y con mucho estilo. Características destacadas: •50 m² construidos en planta diáfana, ideal para espacio de trabajo o vivienda moderna. •Reforma integral a estrenar con materiales de máxima calidad. •Diseño open concept, solo cuarto de baño independiente, creando amplitud y versatilidad. •Grandes ventanas exteriores que inundan el espacio de luz, estilo loft moderno, muy luminoso •Baño completo con grifería de calidad, revestimientos porcelánicos y sanitarios modernos, manteniendo el estilo pulcro y funcional. •Climatización con aire acondicionado frío/calor  •Instalaciones nuevas, cocina equipada estilo office  Uso mixto y versatilidad •Propio como vivienda o despacho/oficina, apto para profesionales, emprendedores, ejecutivos o parejas que busquen un espacio innovador, ideal para teletrabajo o proyectos creativos.  Este loft es perfecto para quienes valoran el buen gusto y un ambiente vibrante.  ¡Contáctanos hoy y agenda tu visita!",False,good,False,True,3398.0,False,False,False,False,[],False,False,169900.0,€,flat,"El Carrascal, Leganés",Piso,,,
108705636,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/a0/62/1352694307.webp,,14,1,519000.0,flat,sale,80.0,True,3,1,Barrio San Juan Bautista,Madrid,Madrid,Ciudad Lineal,es,San Juan Bautista,40.4546213,-3.6600263,False,https://www.idealista.com/inmueble/108705636/,"Piso reformado a medida en finca en buen estado con ascensor. Consta de 3 dormitorios, baño y cocina. En nuestras reformas se cambian todas las instalaciones y tabiquerías interiores, incidiendo en la eficiencia energética y el aprovechamiento del espacio. La instalación eléctrica se compone de cuadro elevado y cambio de acometida para que esté libre de halógenos obteniendo un nuevo boletín eléctrico. La instalación de fontanería y gas se renueva totalmente, con caldera de Saunier Duval Thelia Condens y nueva instalación de gas con nuevo boletín y contador. La tabiquería interior se renueva utilizando doble tabiquería de pladur con fibra de vidrio para asegurar el nuevo aislamiento tanto térmico como acústico. En muchos casos, se mejora también el aislamiento de fachadas y medianeras y suelos y techos por petición, con materiales de especiales cualidades que ocupan el menor espacio posible. Nuestras reformas han sido cuidadosamente diseñadas realizando viviendas totalmente equipadas con gamas medias altas pensadas para una primera vivienda. También ayudamos a gestionar la financiación más competitiva para cada perfil.",False,good,False,True,6488.0,False,False,False,False,[],False,False,519000.0,€,flat,"San Juan Bautista, Madrid",Piso,,,
104838849,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/27/60/5e/1233145989.webp,4390,3,,106000.0,flat,sale,86.0,True,3,1,calle del Olvido,Madrid,Parla,Calle Pinto-San Roque,es,,40.2374464,-3.7653033,False,https://www.idealista.com/inmueble/104838849/,"PONEMOS EN VENTA ESTE INMUEBLE ILEGALMENTE OKUPADO, SITUADO EN LA CALLE OLVIDO 4, PISO 2,   PUERTA B, PARLA, MADRID No se puede visitar, no se puede tasar ni se puede hipotecar. Se tiene que comprar pagando al contado y el comprador asume la tarea de la desocupación. Piso en Parla, Madrid, perfecto para parejas. El inmueble dispone de una superficie de 86 m² construidos distribuidos en salón-comedor, cocina. Está ubicado en el corazón de Parla, en sus alrededores encontramos la Escuela Infantil Los Abetos, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos, varias paradas de autobús y la estación de tren Parla. Cuenta con fácil acceso a R-4.",False,good,False,False,1233.0,False,False,False,False,[],False,False,106000.0,€,flat,"Calle Pinto-San Roque, Parla",Piso en calle del Olvido,,,
108705294,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/d6/50/1352679038.webp,C6-04434-0001,6,1,140900.0,flat,sale,78.0,True,3,1,Mejorada del Campo,Madrid,Mejorada del Campo,,es,,40.3957377,-3.4819681,False,https://www.idealista.com/inmueble/108705294/,"Mercaser grupo Inmobiliario vende.Piso de 79 m² ubicado en Mejorada del Campo, Madrid. Se trata de un piso de 79 m² distribuidos en salón-comedor, cocina, 3 dormitorios y 1 baño. La vivienda se encuentra en una zona residencial consolidada, en el núcleo urbano de Mejorada del Campo, concretamente en la calle Salvador Dalí, una vía tranquila y bien comunicada. El edificio presenta una estructura tradicional, con fachadas de ladrillo visto y zonas comunes cuidadas, lo que garantiza un entorno agradable y seguro para toda la familia. La ubicación del piso ofrece excelentes accesos tanto en vehículo privado como en transporte público. Desde la vivienda se accede fácilmente a la M-203, que conecta rápidamente con la M-50 y la A-2, facilitando la movilidad hacia Madrid capital y otras localidades del Corredor del Henares. En cuanto a transporte público, Mejorada del Campo cuenta con varias líneas de autobús interurbano (líneas 2 87 y 288) que enlazan con Madrid (Avenida de América y Ciudad Lineal) y municipios cercanos como San Fernando de Henares, Coslada y Velilla de San Antonio. La estación de tren más próxima es la de San Fernando de Henares (Cercanías C-2 y C-7), a unos 10 minutos en coche, lo que amplía las opciones de movilidad. En el entorno inmediato se encuentran todos los servicios necesarios para el día a día: supermercados (Mercadona, Día, Ahorramás), restaurantes, farmacias, instalaciones deportivas municipales, centros educativos (CEIP Miguel Delibes, IES Los Olivos), oficinas bancarias y otros comercios de proximidad. Además, el municipio dispone de un centro de salud (Centro de Salud Mejorada del Campo) y está próximo al Hospital del Henares, situado en Coslada, a menos de 15 minutos en coche. Para el ocio y el esparcimiento, destacan el Parque Justo Gallego y el entorno natural del Parque Regional del Sureste, ideal para actividades al aire libre. Gastos de escrituras y impuestos no incluidos. No cobramos comisión al comprador. Mejorada del Campo es un municipio que forma parte de la Comarca del Corredor del Henares. Es una localidad que tradicionalmente se ha dedicado a la agricultura por la confluencia de los ríos Jarama y Henares, donde a lo largo de la ribera se encuentra el Parque Regional del Sureste. A partir de los años 70 el municipio comenzó una transformación urbanística radical por la llegada de emigrantes en busca de trabajo, donde también se construyeron nuevos equipamientos y servicios públicos, convirtiéndose en un lugar atractivo por su proximidad a la capital y por las buenas comunicaciones. SOCIODEMOGRAFÍA Habitantes: 22.900Número de hogares: 8.770Edad media de las personas: 36 años% extranjeros: 13%Nivel medio de estudios: Secundaria.",False,renew,False,False,1806.0,False,False,False,False,[],False,False,140900.0,€,flat,Mejorada del Campo,Piso,,,
106798075,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/fb/ce/1294322112.webp,1027,46,,300000.0,chalet,sale,432.0,,9,1,Talamanca de Jarama,Madrid,Talamanca de Jarama,,es,,40.7462404,-3.509978,False,https://www.idealista.com/inmueble/106798075/,"Vivienda unifamiliar de gran tamaño en zona céntrica de Talamanca de Jarama. Distribuido en dos plantas, encontramos en la planta baja 4 habitaciones y salón de 40 metros, ademas de la cocina y un baño. La planta superior dispone de desván diáfano de 100 metros y 5 habitaciones mas. Cuenta con un patio de 215 metros y una zona de almacenaje. Esta propiedad ofrece muchas posibilidades, desde un posible hotel rural o alquiler por habitaciones hasta una división horizontal o vivienda unifamiliar excepcional. Contáctenos sin compromiso.",False,good,False,,694.0,False,False,False,False,[],False,False,300000.0,€,chalet,Talamanca de Jarama,Chalet,,,
108330287,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/71/6a/1340860046.webp,OK1PMADRID60,2,bj,114500.0,flat,sale,60.0,True,2,1,Barrio Hellín,Madrid,Madrid,San Blas,es,Hellín,40.4286169,-3.6164383,False,https://www.idealista.com/inmueble/108330287/,"Oportunidad de inversión: inmueble sin posesión. Imposibilidad de visita interior, no se puede financiar la compra de este inmueble. Advertimos que la información contenida puede no estar actualizada, solicita más información sobre el activo sin compromiso. Investment opportunity: property without possession. Impossibility of visiting the interior, the purchase of this property cannot be financed. We warn that the information contained may not be updated, request more information about the asset without obligation [IW]. [IW].",False,good,False,False,1908.0,False,False,False,False,[],False,False,114500.0,€,flat,"Hellín, Madrid",Piso,,,
108602977,https://img4.idealista.com/blur/480_360_mq/180/id.pro.es.image.master/a7/b4/3d/1349704928.webp,,20,bj,210000.0,flat,sale,65.0,True,2,1,real,Madrid,Valdemorillo,Valdemorillo pueblo,es,,40.5022441,-4.0667926,False,https://www.idealista.com/inmueble/108602977/,"Piso muy luminoso muy bien ubicado y con pequeño patio 2 habitaciones, 1 baño, 1 salon y 1 cocina con salida a un pequeño patio.",False,good,False,True,3231.0,False,False,False,False,[],False,False,210000.0,€,flat,"Valdemorillo pueblo, Valdemorillo",Piso en real,,,
108148460,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/a3/3f/1335298504.webp,ARG CEDRO OKU,1,3,125000.0,flat,sale,74.0,False,3,1,calle Cedro s/n,Madrid,Torrejón de Ardoz,Sureste,es,,40.4548156,-3.4545599,True,https://www.idealista.com/inmueble/108148460/,"Oportunidad sólo para inversores. INMUEBLE OKUPADO. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Vivienda piso situado en un edificio residencial en la localidad de Torrejon De Ardoz, en la provincia de Madrid. Comprende una superficie construida aproximada de 75 metros cuadrados, distribuida en varias dependencias y servicios.",False,renew,False,False,1689.0,False,False,False,False,[],False,False,125000.0,€,flat,"Sureste, Torrejón de Ardoz",Piso en calle Cedro s/n,,,
104930915,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/4c/19/1313755728.webp,SP ARG SAHARA 85,1,2,99000.0,flat,sale,78.0,True,3,1,"calle de Sáhara, 85",Madrid,Madrid,Villaverde,es,Los Rosales,40.3538671,-3.6918761,True,https://www.idealista.com/inmueble/104930915/,"SOLO INVERSORES: NO ES VISITABLE, NO SE PUEDE PEDIR HIPOTECA Piso sin posesion: te vendemos la propiedad pero no entregamos la llaves, ya que las tiene que recuperar por su cuenta o por el juzgado.  Se autoriza a subrogarse en el procedimiento abierto. Esq Izquierda PISO 2º 1. [IW].",False,renew,False,False,1269.0,False,False,False,False,[],False,False,99000.0,€,flat,"Los Rosales, Madrid","Piso en calle de Sáhara, 85",,,
