propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,district,neighborhood,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108590834,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/db/a8/1359832487.webp,24,1,388000.0,flat,sale,118.0,True,3,1,Ensanche,Madrid,Alcobendas,es,40.5420972,-3.6519688,False,https://www.idealista.com/inmueble/108590834/,"Descubre esta vivienda con infinitas posibilidades ubicada en una de las zonas más tranquilas y verdes de Alcobendas. Todo exterior y una distribución muy versátil, este piso es ideal para quienes desean crear un espacio a su medida desde cero. Dispone de tres dormitorios, una cocina independiente y una agradable entrada de luz natural durante todo el día, gracias a su excelente orientación y ubicación. Su estado para reformar te ofrece la oportunidad única de diseñar un hogar completamente personalizado, adaptado a tu estilo y necesidades. A tan solo unos pasos del Parque Castilla-La Mancha, disfrutarás de un entorno ideal para pasear, hacer deporte o simplemente desconectar entre árboles y zonas verdes. Además, la zona cuenta con todos los servicios: colegios, centros de salud, comercios y excelente comunicación en transporte público. Una propiedad con gran potencial, tanto para vivir como para invertir. ¿Te imaginas el hogar que podrías crear aquí? Ven a descubrirlo.",True,renew,False,True,3288.0,True,False,False,False,[],False,False,388000.0,€,,,flat,"Ensanche, Alcobendas",Piso,01790,Ensanche,,,,,,
107455477,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/46/39/1313116149.webp,42,,1300000.0,chalet,sale,251.0,,5,4,Zona Monte el Pilar,Madrid,Majadahonda,es,40.4564851,-3.8568875,False,https://www.idealista.com/inmueble/107455477/,"Esta impresionante casa independiente se encuentra en la exclusiva urbanización ""El Pinar del Plantío"", ofreciendo una ubicación inmejorable cerca de las principales zonas comerciales. Con una parcela de 1.428 m², este chalet de una sola planta destaca por su distribución única y funcional. Construida en 1976, esta propiedad de 251 m² es una oportunidad única para reformar y personalizar a tu gusto. El amplio salón comedor, con chimenea y salida directa al jardín, es perfecto para disfrutar de paz y tranquilidad o, de momentos inolvidables en familia. Además, un precioso patio inglés, alrededor del cual se distribuye toda la vivienda, inunda de luz natural cada rincón, creando un ambiente cálido y acogedor. La cocina, equipada con zona de office, también tiene acceso directo a la parcela, facilitando el día a día. Con CINCO dormitorios, incluyendo uno principal con baño en suite, dos baños adicionales Y dos aseos, esta vivienda ofrece espacio y comodidad para toda la familia. Aire acondicionado en algunas estancias y, armarios empotrados en la mayoría de dormitorios. El garaje y el porche cubierto completan las prestaciones de esta vivienda. La ubicación es ideal para quienes buscan tranquilidad sin renunciar a la cercanía de Madrid, con fácil acceso a la M-503 y transporte público directo a Moncloa. Además, cuenta con centros educativos y sanitarios cercanos, como el Hospital Universitario Puerta de Hierro. No pierdas la oportunidad de vivir en una de las mejores zonas residenciales de Majadahonda. ¡Ven a visitarla y enamórate! La reserva del inmueble sólo se producirá después de que una propuesta de compra haya sido expresamente aceptada por el vendedor. El precio publicado NO incluye los impuestos ni los gastos derivados de la transmisión.",True,renew,False,,5179.0,True,False,True,False,[],False,False,1300000.0,€,True,True,chalet,"Zona Monte el Pilar, Majadahonda",Casa independiente,3395-02064,Zona Monte el Pilar,,independantHouse,,,,
106562310,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/25/cb/1332319349.webp,8,5,1459000.0,flat,sale,97.0,True,2,2,calle del General Pardiñas,Madrid,Madrid,es,40.4247893,-3.6775163,False,https://www.idealista.com/inmueble/106562310/,"Homely One le ofrece una Magnífica Vivienda Reformada, Exterior con Balcón en Barrio de Salamanca! Un recorrido por la zona que posiblemente es una de las más demandadas de la Capital, dado su cercanía a el maravilloso Parque El Retiro, entre las conocidas Calles de Jorge Juan y Calle de Ayala, donde disponemos de una excelente red de transporte público. La zona dispone de todo tipo de comercios así como grandes Almacenes como el Corte Inglés entre otros.     La Finca con fachada Clásica muy bien conservada con Ascensor. Iniciamos el recorrido en la Vivienda. Consta de 97,00 m2 Hall distribuidor nos conduce a Salón Comedor con muy buena luz natural al ser una 5º Planta con Balcón. Paredes en tonalidad clara con Molduras clásicas, Foseado de techo con instalación de luces de Led de bajo consumo al igual que en toda la Vivienda proporcionado un magnífico impacto visual de las estancias y importante ahorro energético.  Preciosa Cocina en Península con materiales de 1ª calidad, equipado con electrodomésticos (Horno, Microondas, Lavavajillas, Frigorífico entre otros). Grifería en tonalidad oscura proporcionado elegancia y sofisticación. Zona de Descanso Consta de Dormitorio Principal con Baño en Suite y Armario empotrado de Suelo a Techo con mucha capacidad de almacenaje. Acceso a Balcón privado desde esta estancia de la Vivienda. Segundo Dormitorio con posibilidad de cama Doble, zona de Tocador o escritorio funcional para pequeño Despacho o Teletrabajo con buena luz natural y ventilación. Contigua a segundo Dormitorio ubicamos Baño Completo con Plato de Ducha, Mamparas instaladas y grifería en tonalidad oscura. Nota: La Vivienda se entrega totalmente amueblada con mobiliario de Diseño. Ventanas con rotura de puente Térmico que proporciona un óptimo aislamiento acústico y de temperatura Frío-Calor. Climatización frio y calor por Aerotermia. Instalación de controlador de sistema de la Vivienda por Domótica. Le invitamos a visitar con nosotros esta interesante propuesta que solo Homely One le puede ofrecer.  .",True,good,False,True,15041.0,True,False,False,False,[],False,False,1459000.0,€,,,flat,"Goya, Madrid",Piso en calle del General Pardiñas,4479,Barrio de Salamanca,Goya,,,,,
106429450,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/2f/9f/1282694572.webp,26,bj,199999.0,flat,sale,103.0,True,3,2,calle de Hernán Cortés,Madrid,San Martín de la Vega,es,40.2125681,-3.571553,False,https://www.idealista.com/inmueble/106429450/,"TECNOCASA SAN MARTIN DE LA VEGA- Vende vivienda en exclusiva, a tan solo excasos minutos del pasillo verde, en urbanización cerrada, cercano a comercios, colegios, restaurantes, farmacias.  La vivienda es una planta baja, salón amplio, cocina amueblada con tendedero, dispone de tres amplios dormitorios con armarios empotrados, uno de ellos baño en suite y otro baño también con bañera.  La vivienda dispone de plaza de garaje y trastero.  PARA LA REALIZACIÓN DE VISITAS ES IMPRESCINDIBLE EL ESTUDIO DE VIABILIDAD, PARA EN CASO DE COMPRA GARANTIZAR LA OPERACIÓN.",False,good,False,False,1942.0,False,False,False,False,[],False,False,199999.0,€,True,True,flat,San Martín de la Vega,Piso en calle de Hernán Cortés,,,,,205000.0,5001.0,2.0,
108595714,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/58/5e/1353495414.webp,18,5,203000.0,flat,sale,60.0,True,3,1,calle de Alfonso XIII,Madrid,Madrid,es,40.4008545,-3.6606032,False,https://www.idealista.com/inmueble/108595714/,"Estupendo piso de 3 habitaciones y 1 baño, en Numancia.    60 m2 construidos. 56 m2 útiles. Orientación Este.    No dispone de ascensor.    Salón de paso de 13 m2.    Cocina amueblada y equipada.    Calefacción y aire acondicionado.    Armarios empotrados, suelo de tarima, ventanas de aluminio y puertas de roble.    Amueblado negociable.    NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA.    Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra venta sea nuestra la vivienda o no.    INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio.    Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.",False,good,False,False,3383.0,False,False,False,False,[],False,False,203000.0,€,,,flat,"Numancia, Madrid",Piso en calle de Alfonso Xiii,56230,Puente de Vallecas,Numancia,,,,,
108873158,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/3c/9b/1357595295.webp,60,8,562000.0,penthouse,sale,203.0,,3,2,Barrio Ensanche de Vallecas - La Gavia,Madrid,Madrid,es,40.3621452,-3.5918641,False,https://www.idealista.com/inmueble/108873158/,"Ático luminoso con espectacular terraza de 105 m² en Ensanche de Vallecas  Descubre este exclusivo ático de 3 dormitorios en una de las zonas con mayor proyección de Madrid. Con 98 m² construidos y 85 m² útiles, este hogar combina amplitud, luz natural y comodidad en cada rincón.  El dormitorio principal cuenta con baño en suite, mientras que los otros dos dormitorios comparten un segundo baño completo. Todas las habitaciones con armarios empotrados y excelente distribución.  La cocina independiente es amplia, luminosa, junto con el salón dan a la terraza y están separados de los dormitorios mediante una puerta para mayor privacidad y confort.  Confort todo el año gracias al sistema de aire acondicionado por conductos (frío/calor) y calefacción por gas natural. Ventanas dobles Climalit que aseguran aislamiento térmico y acústico.  ¿Lo mejor? Una impresionante terraza de 105 m² con orientación sureste y norte, perfecta para disfrutar del sol durante todo el día, montar una zona chill-out, jardín urbano o incluso un espacio de trabajo al aire libre. ¡Un auténtico oasis en la ciudad!  Incluye plaza de garaje y trastero. Ubicación inmejorable: A un paso del Centro Comercial La Gavia Excelente conexión con la red de carreteras de la Comunidad de Madrid, M45 y 50. A solo 10 minutos del aeropuerto de Barajas y 20 minutos de Atocha Rodeado de colegios, zonas verdes, transporte público y todos los servicios Una vivienda ideal para quienes buscan espacio exterior, buena distribución y una ubicación estratégica en Madrid. No dudes en llamarnos para organizar una visita.",False,good,False,True,2768.0,True,True,False,False,[],False,False,562000.0,€,True,True,flat,"Ensanche de Vallecas - La Gavia, Madrid",Ático,cs0009,Villa de Vallecas,Ensanche de Vallecas - La Gavia,penthouse,,,,
107786650,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/2a/8f/1323711315.webp,5,3,420000.0,flat,sale,151.0,True,3,2,Los Villares,Madrid,Arganda,es,40.3075098,-3.4491414,False,https://www.idealista.com/inmueble/107786650/,"GPF- 19103- 2-¡Atención, amantes del confort y la elegancia! Tenemos el placer de presentarles una verdadera joya inmobiliaria en una de las zonas más codiciadas de Arganda del Rey. Este magnífico piso, con una construcción de 151 m², se erige como el hogar ideal para quienes buscan lujo y comodidad en un mismo lugar. Imagina despertar cada mañana en una de las tres amplias habitaciones que ofrece esta vivienda, y comenzar tu día con la vista de un entorno luminoso y acogedor. Con dos baños completos, nunca más tendrás que preocuparte por largas esperas o falta de privacidad en las horas pico.  Además, con una plaza de garaje de gran tamaño a tu disposición, decir adiós a los problemas de estacionamiento será algo cotidiano. Déjate sorprender por la majestuosa terraza, el espacio perfecto para disfrutar de tus momentos de relax al aire libre o para organizar inolvidables veladas con tus seres queridos. Y si buscas un lugar para guardar tus enseres sin ocupar espacio en casa, el trastero de 6 m² será tu aliado perfecto. Pero eso no es todo. Este espectacular piso cuenta con todas las comodidades que puedas desear: ascensor, calefacción y aire acondicionado, que harán que tu día a día sea una experiencia de máximo confort en todo momento. Vivir aquí es sinónimo de vivir sin preocupaciones, rodeado de detalles que marcarán la diferencia en tu calidad de vida. No dejes pasar esta oportunidad única de hacer realidad el sueño de tener un hogar donde cada detalle ha sido pensado para ofrecerte el máximo bienestar. ¡Contáctanos ya para más información y haz de este piso en Arganda del Rey tu próximo destino! ¡No te arrepentirás! ¡Bienvenido a tu nuevo hogar! Sobre nosotros: GEPPCO es una Inmobiliaria que ofrece tanto al propietario como al comprador todos los servicios necesarios para que pueda convertir su sueño en una realidad y para ello en todo el proceso contarás con asesoramiento y gestión de alto nivel con una amplia experiencia de más de 25 años y todo un equipo multidisciplinar en el sector: Financiero, Inmobiliario y Jurídico.",False,good,False,True,2781.0,True,False,False,False,[],False,False,420000.0,€,True,True,flat,"Los Villares, Arganda",Piso,GPF-19103-2,Los Villares,,,,,,
108567853,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/cc/51/1348680108.webp,6,3,919000.0,flat,sale,112.0,True,3,3,"CL MONTERA, 39",Madrid,Madrid,es,40.4191677,-3.7023207,True,https://www.idealista.com/inmueble/108567853/,"Con tres habitaciones, una de ellas con baño en suite, y tres baños en total, esta vivienda ha sido renovada con esmero para combinar lujo y funcionalidad. La cocina está equipada con electrodomésticos de alta gama, ideal para los amantes de la cocina gourmet. Situado en la 3ª Planta de un edificio con ascensor, este inmueble cuenta con calefacción a gas y aire acondicionado para garantizar el máximo confort durante todo el año. El barrio de Sol es conocido por su vibrante vida urbana, con acceso a una amplia gama de servicios y lugares emblemáticos como la Puerta del Sol, la Plaza Mayor, y el Teatro Real.",False,good,False,True,8205.0,False,False,False,False,[],False,False,919000.0,€,,,flat,"Sol, Madrid","Piso en Cl Montera, 39",,Centro,Sol,,,,,
108462581,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/cd/5e/1345665260.webp,5,bj,164000.0,studio,sale,25.0,False,0,1,calle de Zurita,Madrid,Madrid,es,40.4092669,-3.7010581,False,https://www.idealista.com/inmueble/108462581/,"""HMS Real Estate vende PISO BAJO INTERIOR en la calle ZURITA en LAVAPIES. una de las mejores zonas de ocio y gastronomía de la ciudad, super bien comunicado por metro y autobuses. SE PERMITE EXPLOTARLO COMO ALQUILER TURISTICO! . COMPLETAMENTE REFORMADO Y AMUEBLADO. Distribuido en zona de cocina- estar-descanso y baño. Zona de cocina completamente equipada, horno, microondas, vitrocerámica, campana extractora, frigorífico y lavadora-secadora) Zona de comedor con mesa plegable. Zona de estar con sofá y TV, Zona de descanso con cama doble y armario empotrado. Baño completo con plato de ducha y mampara. Aire acondicionado con bomba frío/calor. Recién reformado. Comunidad: 24€ IBI: no tiene  El precio es de 164.000€. No cobramos honorarios al comprador. Para cualquier cuestión, no duden en contactar. Preguntar por María de Pablo. "". Precio 164.000€.",False,good,False,True,6560.0,False,False,False,False,[],False,False,164000.0,€,,,flat,"Lavapiés-Embajadores, Madrid",Estudio en calle de Zurita,HMS-VJN001,Centro,Lavapiés-Embajadores,studio,179000.0,15000.0,8.0,
107864738,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/f1/85/1351458036.webp,30,3,86000.0,flat,sale,65.0,True,3,1,Barrio Palomeras sureste,Madrid,Madrid,es,40.3801077,-3.6481253,False,https://www.idealista.com/inmueble/107864738/,"VENTA DE LA NUDA PROPIEDAD. SOLO INVERSIONISTAS Inmobiliaria Eduardo Molet te presenta esta espectacular oportunidad de adquirir la NUDA PROPIEDAD de un piso exterior ubicado en el barrio Palomeras Sureste, en el distrito de Puente de Vallecas, Madrid. La actual propietaria tiene 67 años, que seguirá manteniendo el usufructo vitalicio. La vivienda cuenta con una superficie catastral de 65 m², distribuidos en 63 m² de vivienda, 2 m² de elementos comunes, más un trastero incluido en el precio. La distribución interior es muy funcional: desde el hall de entrada se accede a una cocina independiente y un amplio salón-comedor que se conecta con una terraza acristalada, ideal como espacio extra o rincón de descanso. El piso dispone de tres dormitorios y un baño completo, con una orientación oeste que garantiza mucha luz natural durante la tarde. Es una vivienda totalmente exterior, lo que refuerza su luminosidad y ventilación. Entre sus calidades destacan los suelos de parquet, las ventanas de aluminio, el aire acondicionado, y la calefacción y agua caliente por caldera de gas. El estado general del piso es bueno, lo que permite disfrutar de una vivienda cómoda desde el primer momento. La finca fue construida en 1964, pero cuenta con la fachada completamente rehabilitada, lo que garantiza mayor eficiencia y una buena conservación estética. Dispone de ascensor, y los gastos de comunidad son reducidos, con una cuota mensual de solo 60 euros. La vivienda se ubica en Palomeras Sureste, una zona residencial tranquila y con todo tipo de servicios al alcance. A pocos pasos se encuentra el Centro de Salud Campo de la Paloma, lo que aporta una gran comodidad y seguridad en el día a día. También hay supermercados, farmacias, colegios, zonas deportivas y comercios locales en las inmediaciones. Una inversión segura en una zona consolidada y con alta demanda. Para más información o concertar una visita, no dudes en contactar con Inmobiliaria Eduardo Molet. ¡Estaremos encantados de ayudarte! En el precio de la vivienda no están incluidos los siguientes gastos:   Impuesto de transmisiones patrimoniales ( 6%)  Notaria ( entre 0,2 y 0,5%)  Registro de la propiedad ( entre 0,1% y 0,3%) Estos costes se pagan aparte y deben tener en cuenta al calcular el gasto total de la compra.",False,good,False,True,1323.0,False,False,False,False,[],False,False,86000.0,€,,,flat,"Palomeras sureste, Madrid",Piso,IEM-VILLA-ENMA,Puente de Vallecas,Palomeras sureste,,,,,
108226308,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/db/ce/1337700246.webp,33,,498000.0,chalet,sale,386.0,,4,5,Valdetorres de Jarama,Madrid,Valdetorres de Jarama,es,40.6974631,-3.5090667,False,https://www.idealista.com/inmueble/108226308/,"BOSS INMOBILIARIA ofrece maravilloso chalet independiente, con ascensor, en Valdetorres del Jarama. Chalet estilo mediterráneo, de 3 plantas, con 386m2. construidos en una parcela de 500m2. , encuadrado en una tranquila urbanización unida al núcleo urbano de Valdetorres del Jarama, con un montón de servicios cercanos. El chalet es muy luminoso y goza de un agradable porche directo al jardín y a la piscina privada desde la planta de calle. Nivel semisótano: 1 aseo, bodega, minibar con fuente de cerveza, 1 cuarto multiusos, sala polivalente que bien se puede utilizar para celebraciones, como despacho, home-cinema, zona de billar, gimnasio o lo que se prefiera. Garaje con una capacidad para 4 vehículos, motos, bicicletas y material deportivo, ya que dispone de 53 m2. y sólidas estanterías perimetrales y toma trifásica de carga para vehículos eléctricos. El ascensor que conecta todas las plantas, hace que el traslado de maletas, bolsas de la compra, etc. , resulte comodísimo. PLANTA BAJA: Representativo hall que conecta, un aseo de visitas, el amplio salón/comedor con puerta directa al gran porche, su elegante chimenea propicia acogedores ratos en invierno y la cocina /office de muy buena calidad da al jardín también, aportando comodidad y confort e invitando al aprovechamiento de la zona exterior al aire libre. PRIMERA PLANTA: 3 habitaciones cada una con baño (estilo suite), la principal tan amplia que permite diferenciar dos ambientes y el baño dispone de hidromasaje. CALIDADES: La grifería de los baños es de Hans Gröhe. Grandes ventanales oscilo-batientes, de aluminio lacado en blanco con persianas blindadas, eléctricas la mayoría.  Sólidos muros de hormigón, 3m2. de altura en toda la planta semisótano, en termo arcilla aislante. Calefacción modulable. Carpintería lacada en blanco. Suelos de gres, mármol y tarima. Concierte una visita sin ningún compromiso, estamos a su disposición.",False,good,False,,1290.0,False,False,False,False,[],False,False,498000.0,€,True,True,chalet,Valdetorres de Jarama,Casa independiente,BS101631,,,independantHouse,,,,
108919512,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/8e/cb/1358933534.webp,10,,997750.0,chalet,sale,463.0,,5,4,Valenoso,Madrid,Boadilla del Monte,es,40.414623,-3.9169349,False,https://www.idealista.com/inmueble/108919512/,"VIVIENDA PAREADA EN BOADILLA DEL MONTE Arquitectura contemporánea, eficiencia y diseño al servicio de la vida real. En uno de los entornos residenciales más valorados de Madrid encontraras esta vivienda pareada ubicada en la prestigiosa zona de El Pastel: una vivienda concebido desde el equilibrio entre forma, funcionalidad y contexto. Un desarrollo exclusivo en Boadilla del Monte, rodeado de naturaleza y perfectamente conectado con el centro de la ciudad. Diseño sobrio, elegancia estructural y materiales de gran calidad que hablan por sí mismos. Cada vivienda pareada está planteada bajo los principios de claridad espacial, integración paisajística y eficiencia energética. La arquitectura busca responder a las necesidades reales del habitar contemporáneo: espacios abiertos, luminosos, flexibles y conectados visual y físicamente con el exterior. Viviendas pareadas con carácter y autenticidad: •Distribución en tres niveles con amplia versatilidad en las estancias para adaptarse a todo tipo de clientes. •En la planta baja, encontrarás un amplio vestíbulo con amplio gabanero, aseo de invitados, salón-comedor, cocina independiente, despensa y un dormitorio en suite que también podría ser reconvertido en despacho. Además, podrás disfrutar de un amplio jardín privado, con la posibilidad de instalar una piscina individual. En la primera planta, encontramos el dormitorio principal con baño en suite y amplio vestidor así como con terraza privada. También hay dos dormitorios con baño completo compartido. Todos ellos con armarios empotrados. En la planta sótano, se encuentra la despensa, zona de lavandería, cuarto de instalaciones y una estancia polivalente donde podrás diseñar tu área de trabajo, habitación de juegos, sala de estar adicional, dormitorio de servicio o incluso gimnasio debido a su amplio espacio y luminosidad, con acceso a un patio inglés grande. •Jardín privativo, porche integrado, piscina comunitaria con gran zona ajardinada y de césped, área de juegos para niños, gym y parking para dos vehículos. •Estancias principales orientadas para maximizar luz natural y vistas. •Cocina de diseño, funcional y equipada con electrodomésticos de alta gama. •Sistema domótico, climatización por aerotermia y alto rendimiento térmico-acústico. Una propuesta firmada por Werk Estudio: arquitectura minimalista, precisa y sensible. Este proyecto refleja un nuevo concepto de arquitectura con líneas puras, materiales nobles y una mirada crítica sobre lo esencial. Viviendas donde lo estético no es superficial, sino una consecuencia directa de lo funcional y lo emocional. Cada hogar se concibe desde una estrategia proyectual clara: modulación, orden, sencillez y respeto por el entorno. Características esenciales del proyecto: •Arquitectura de líneas limpias, proporción, escala y textura. •Altos estándares de eficiencia: ventilación cruzada, aislamiento natural, orientación solar optimizada. •Posibilidad de personalización integral en acabados y distribución. •Paisajismo integrado como extensión natural de la vivienda. CONECTIVIDAD Y ENTORNO: VIVIR CERCA DE TODO SIN RENUNCIAR A NADA Ubicado a minutos del Metro Ligero (ML3), con acceso directo a líneas de autobús y principales vías de conexión con Madrid. Boadilla ofrece una combinación inmejorable de calidad de vida, tranquilidad y servicios: •Colegios internacionales, centros deportivos y zonas verdes. •Restauración, comercio de proximidad, supermercados y centros comerciales. Vivir en ÍCARO es elegir una arquitectura que respeta tu estilo de vida. Solicita más información y forma parte de una comunidad residencial diferente. Porque el verdadero lujo es la coherencia entre lo que necesitas y lo que habitas.",False,good,False,,2155.0,True,False,False,False,[],False,False,997750.0,€,True,True,chalet,"Valenoso, Boadilla del Monte",Chalet pareado,,Valenoso,,semidetachedHouse,,,,
108216770,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/e8/e1/1338151873.webp,31,2,399000.0,flat,sale,98.0,True,3,2,El Bercial,Madrid,Getafe,es,40.3220985,-3.7404787,False,https://www.idealista.com/inmueble/108216770/,"Agencia inmobiliaria Tecnocasa de Getafe - zona El Bercial - vende piso REFORMADO en urbanización cerrada con TERRAZA ABIERTA, PLAZA DE GARAJE y TRASTERO. La vivienda se distribuye en salón independiente de 21m2 con salida a terraza abierta, cocina totalmente REFORMADA y equipada, con zona office y tendedero anexo cerrado, 3 amplios dormitorios y 2 cuartos de baño, uno de ellos ubicado en suite principal. Armarios empotrados en todos los dormitorios y hall de entrada; suelos en tarima gris; pintura en liso; puertas blancas; aire acondicionado en salón y dormitorio principal.  En la zona encontrarás todo tipo de servicios, colegios e institutos, transporte público (línea 12 de MetroSur, línea C-4 de Cercanías Renfe y líneas de autobús), centro médico y Hospital Universitario de Getafe, zonas comerciales, fácil acceso a carreteras A-42 y M-45.",False,good,False,True,4071.0,True,False,False,False,[],False,False,399000.0,€,True,True,flat,"El Bercial, Getafe",Piso,BERCIAL-91,El Bercial,,,,,,
105088725,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/44/5c/dd/1241308026.webp,13,6,3600000.0,flat,sale,292.0,True,4,4,calle de Miguel Ángel,Madrid,Madrid,es,40.4346301,-3.6906217,False,https://www.idealista.com/inmueble/105088725/,"En el corazón vibrante de Almagro, en la emblemática calle Miguel Ángel, se alza una residencia que destaca entre la multitud ofreciendo un refugio sereno y luminoso en medio del bullicio de la ciudad. Madrid, una ciudad para aquellos que buscan un hogar lleno de cultura, diversidad y vitalidad. Madrid cautiva con su mezcla única de historia, arte, gastronomía, vida social y calidad de vida. Vivir en Almagro es sumergirse en la esencia de Madrid, un lugar donde la historia y la modernidad se mezclan para crear un ambiente auténtico. Sus calles y edificios guardan  historias antiguas que nos transportan a tiempos pasados llenos de encuentros y de relatos. Pero Almagro no solo es pasado, también es presente vibrante y futuro prometedor. Sus cafés bulliciosos y sus restaurantes de sabores exquisitos nos recuerdan que aquí la vida late con intensidad. Su ubicación privilegiada te permite estar conectado a la vida más actual de la ciudad. La vivienda cuenta con 292 m² y una terraza de 15 m², distribuidos en un amplio salón, comedor y cocina, 3 dormitorios en suite, un cuarto de baño de invitados y dormitorio de servicio completo con zona de lavandería. Una vivienda versátil que te permite personalizar cada una de las estancias, para construir el espacio que siempre has deseado. Zonas amplias, rodeadas de ventanas que inundan cada rincón de luz natural, con unas vistas preciosas hacia la calle Miguel Ángel. Miguel Ángel 1 destaca por sus excepcionales y lujosas calidades, ofreciendo un estándar superior en cada detalle.",False,good,False,True,12329.0,True,False,False,False,[],False,False,3600000.0,€,,,flat,"Almagro, Madrid",Piso en calle de Miguel Ángel,,Chamberí,Almagro,,,,,
108632598,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/a9/4f/1354830085.webp,25,2,374900.0,flat,sale,138.0,True,4,2,avenida del Alcalde de Móstoles,Madrid,Móstoles,es,40.3361961,-3.8701458,False,https://www.idealista.com/inmueble/108632598/,"Inmobiliarias Encuentro vende magnífico piso exterior de ESQUINA en Móstoles - Zona Estoril II con amplia terraza. El inmueble de 138 m2, cuenta con espacioso hall, amplio salón comedor, el cual dispone de una amplia terraza que da a unas preciosas vistas, dispone de cocina amueblada y equipada esta cuenta también con acceso a terraza, cuatro dormitorios cada uno con ventanas que aportan una excepcional luminosidad y dos cuartos de baño completos de gran amplitud y recién reformados, uno con plato de ducha y otro con bañera (este último en la suite principal). Dispone de plaza de garaje incluida en el precio. Las calidades de la vivienda son inmejorables. Cuenta con suelos de tarima, amplias ventanas (climalit), y puerta blindada. Dispone de aire acondicionado por splits con salida a todas las estancias de la vivienda, también incluye calefacción de Gas Natural. La finca en la que se encuentra está en perfecto estado de conservación. Su ubicación es inmejorable. Amplia oferta comercial, ocio, gastronomía, y servicios. Dispone de todo lo necesario para el día a día al alcance de la mano. Se encuentra perfectamente conectada con las principales redes de transporte público; se encuentra a escasos metros de la parada de metro Universidad Rey Juan Carlos. También tiene al alcance de la mano varias lineas de autobus y cuenta con fácil acceso a la carretera M-50, permitiendo una comunicación perfecta y accesible. Si necesita vender su inmueble para adquirir este u otro inmueble publicado, contacte con nosotros, disponemos de servicio: // “CAMBIA Y DESCANSA” //. La solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble. ¡Financiación a tu medida! Con finmoo tendrás los mejores tipos de interés y hasta el 100% de financiación. ¡Consulta nuestras condiciones!",False,good,False,True,2717.0,False,False,False,False,[],False,False,374900.0,€,True,True,flat,"Norte - Universidad, Móstoles",Piso en avenida del Alcalde de Móstoles,IE11-OPE,Norte - Universidad,,,389900.0,15000.0,4.0,
108817794,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/3a/81/1356011824.webp,25,1,550000.0,flat,sale,327.0,True,3,2,calle Isabela Saverana,Madrid,Madrid,es,40.3684974,-3.7616743,False,https://www.idealista.com/inmueble/108817794/,"Liv House Gestión Inmobiliaria vende EDIFICIO COMPLETO situado en Calle Isabela Saverana, Carabanchel, Madrid. Edificio construido en 1970, con un total de 327 metros cuadrados construidos según catastro, 298 útiles y 212 metros de parcela repartidos en dos plantas Planta baja: Completamente diáfana con 192 metros cuadrados destinados a aparcamiento de vehículos con acceso directo desde la vía pública con su correspondiente paso de carruajes dado de alta. Cuarto aseo y acceso a la vivienda principal desde el portal. Planta primera: Recibidor, salino con salida a la terraza de la fachada exterior, cocina completa, cuarto de baño, tres dormitorios y amplia terraza abierta de 102 metros cuadrados. IBI: 1140,00€/año.",True,renew,False,False,1682.0,False,False,False,False,[],False,False,550000.0,€,True,True,flat,"Buena Vista, Madrid",Piso en calle Isabela Saverana,,Carabanchel,Buena Vista,,,,,
