propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,newDevelopmentFinished
108435053,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/18/2f/1357747363.webp,W-02ZTYK,27,1,1800000.0,flat,sale,216.0,True,5,3,Barrio Ibiza,Madrid,Madrid,Retiro,es,Ibiza,40.4151522,-3.6796774,False,https://www.idealista.com/inmueble/108435053/,"Gran piso frente al Retiro para reformar Presentamos una magnífica propiedad situada en esquina con impresionantes vistas directas al Parque del Retiro, ideal para reformar y diseñar una vivienda única a medida.  La superficie total es de 216m² construidos incluyendo zonas comunes. Se distribuye en un hall de entrada, un gran salón-comedor con ventanal en esquina que proporciona abundante luz natural, cuatro dormitorios, una habitación de servicio, tres cuartos de baño y una amplia cocina con despensa.  Dispone de puerta principal y de servicio, portero, ascensor y montacargas en una finca de estética moderna y cuidada de finales de los 50 Ubicada en una de las zonas más exclusivas y demandadas de Madrid, frente al Retiro. El barrio de Ibiza en el distrito de Retiro es un barrio residencial tranquilo, rodeado de todo tipo de servicios y con todas las comodidades para el día a día; supermercados, colegios, instalaciones deportivas, centros de salud y el prestigioso Hospital Universitario Gregorio Marañón, con una situación privilegiada junto a la zona comercial de Goya, la Plaza Felipe II, la Puerta de Alcalá o el Barrio de Salamanca. Además, el barrio de Ibiza es uno de los grandes referentes culinarios de la ciudad convertido en un paraíso gastronómico con grandes referencias en el sector. Pero sin duda, el auténtico protagonista de este barrio de Madrid es El Parque del Buen Retiro, uno de los lugares preferidos de madrileños y turistas, considerado como uno de los mayores referentes de la capital y un oasis verde en pleno centro, que ofrece también cultura, ocio y deporte. Las comunicaciones y medios de transporte son excelentes con varias estaciones de metro como las de Ibiza, Retiro o Sainz de Baranda y con salida rápida y directa a la M-30.",True,good,False,True,8333.0,True,False,True,False,[],False,False,1800000.0,€,,,flat,"Ibiza, Madrid",Piso,,,,,
108899258,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/27/ba/9e/1358324104.webp,1720,13,3,325000.0,duplex,sale,93.0,True,1,1,Vega de la Moraleja,Madrid,San Sebastián de los Reyes,Vega de la Moraleja,es,,40.541312,-3.6220362,False,https://www.idealista.com/inmueble/108899258/,"Gentile Home RE/MAX presenta este elegante y funcional dúplex de 93 m², situado en una de las zonas más dinámicas y consolidadas del entorno de Plaza Norte 2, a solo diez minutos a pie de una de las principales áreas comerciales y de ocio del norte de Madrid. Distribuido con inteligencia y estilo, este dúplex ofrece una cómoda y luminosa estancia gracias a su orientación norte y este. La planta principal acoge un amplio salón comedor con acceso a una terraza ideal para desconectar y una cocina totalmente equipada. En la planta superior, un baño completo y una generosa habitación con armarios empotrados brinda privacidad y tranquilidad. La vivienda se entrega completamente amueblada, lista para entrar a vivir. Dispone de un moderno sistema de climatización por aerotermia, gimnasio, sauna y piscina comunitaria, y plaza de garaje incluida en el precio. Construido en 2007, se encuentra en excelente estado de conservación, lo que lo convierte en una opción segura y atractiva tanto para residir como para invertir. Vivir aquí significa tenerlo todo al alcance: conexiones ágiles con Madrid mediante transporte público, acceso rápido a la A1, variedad de restaurantes y cafeterías, zonas verdes para pasear, farmacias, mercados y todos los servicios esenciales. Para más información o para concertar una visita, contáctanos.",False,good,False,True,3495.0,False,False,False,False,[],False,False,325000.0,€,True,True,flat,"Vega de la Moraleja, San Sebastián de los Reyes",Dúplex,,,,duplex,
108921587,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/00/30/1358992654.webp,1000,20,2,279000.0,flat,sale,101.0,True,3,2,Covibar - Pablo Iglesias,Madrid,Rivas-Vaciamadrid,Covibar - Pablo Iglesias,es,,40.3659083,-3.5511753,False,https://www.idealista.com/inmueble/108921587/,"INMOBILIARIA HAUSS vende en exclusiva esta excelente oportunidad en la zona de Covibar. Se trata de una vivienda de 101 m² según catastro, completamente exterior, ubicada en una segunda planta sin ascensor. La distribución es muy cómoda: dispone de tres habitaciones (dos de ellas equipadas con aire acondicionado), dos baños completos con plato de ducha, amplio salón luminoso con aire acondicionado y cocina totalmente equipada con salida a tendedero. Además, la vivienda cuenta con trastero, ideal para almacenamiento. Entre sus calidades destacan las doble ventanas de aluminio, suelo de parquet y calefacción individual de gas natural. Una propiedad perfecta para quienes buscan amplitud, luminosidad y una ubicación privilegiada en Covibar. No dude en contactar con nosotros para concertar una visita, y asesorarse con nuestro departamento financiero CreditHauss, que le conseguimos hasta el 100% de tu hipoteca. GASTOS Y COMISIONES NO INCLUIDOS EN EL PRECIO.",False,good,False,False,2762.0,False,False,False,False,[],False,False,279000.0,€,,,flat,"Covibar - Pablo Iglesias, Rivas-Vaciamadrid",Piso,,,,,
108382014,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/78/50/1342440611.webp,W-0306OF,26,6,1400000.0,flat,sale,166.0,True,4,3,Barrio Vallehermoso,Madrid,Madrid,Chamberí,es,Vallehermoso,40.4420097,-3.7135714,False,https://www.idealista.com/inmueble/108382014/,"Maravillosa 6º planta reformada con terraza en Vallehermoso Engel & Völkers tiene el placer de presentarles este fantástico piso de diseño familiar, recientemente reformado con altas calidades, teniendo en cuenta todo los detalles y utilizando la máxima calidad en todos sus materiales. Es una sexta planta con una luminosidad incomparable. La reforma ha optimizado cada espacio, creando un equilibrio armonioso entre las estancias. El salón-comedor se integra perfectamente con la cocina, equipada con electrodomésticos y gran zona de almacenaje, cuenta con una práctica zona de lavandería en la terraza cerrada de la cocina. La vivienda ofrece cuatro dormitorios espaciosos con armarios en todas las estancias y tres baños completos.   El diseño neutro de la reforma permite personalizar la decoración al gusto de cada uno. Los suelos de madera aportan calidez y elegancia, mientras que la agradable terraza orientada al sur invita a disfrutar del sol.  Edificio muy bien mantenido y el portal recientemente reformado, dispone de dos ascensores y acceso adaptado para personas con movilidad reducida. No pierdan esta oportunidad de adquirir un hogar único y exclusivo. Contáctenos hoy mismo para concertar una visita y descubrir todo lo que este maravilloso piso tiene para ofrecer. La vivienda está situada en el distrito de Chamberí, en una de las calles más emblemáticas de Vallehermoso, disponiendo de una importante variedad de comercios y servicios: red de transporte público y autobuses, destacando la estación de metro de Islas Filipinas permitiéndonos acceder de forma rápida y eficaz a todo el centro de la capital. Zona tradicional de ocio, desde el Teatro del Canal, y la zona “verde” e instalaciones deportivas del parque de Santander, dispone de una amplia oferta de colegios, así como instalaciones hospitalarias de la Fundación Jiménez Díaz y Hospital Clínico. En breves minutos podemos incorporarnos desde la carretera de La Coruña N-VI a la carretera de Barcelona N-II, camino del aeropuerto. Muy próxima a la Ciudad Universitaria y Moncloa.",True,good,False,True,8434.0,True,False,True,False,[],False,False,1400000.0,€,,,flat,"Vallehermoso, Madrid",Piso,,,,,
107693873,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/e0/06/1320006789.webp,W-02Z4TF,25,5,995000.0,flat,sale,95.0,True,2,1,Barrio Sol,Madrid,Madrid,Centro,es,Sol,40.4141462,-3.7069354,False,https://www.idealista.com/inmueble/107693873/,"Piso con encanto y vistas a la Plaza Mayor Engel & Völkers comercializa para los clientes más exclusivos este singular piso tipo ático con excelente vista a la Plaza Mayor y los monumentos más representativos del centro de Madrid. El edificio data de 1850, es típico de la zona y mantiene la arquitectura característica de la época como unas escaleras de madera original y detalles de madera en paredes que nos traslada en el tiempo. Al ingresar al portal del edificio y subimos en el ascensor llegamos a un área común bastante luminosa. Accedemos al piso a través de un hall de distribución que por un lado nos conduce al área social del salón y comedor y por el otro lado nos lleva a la zona de cocina, baño y dormitorios. El salón de doble altura, da una sensación de luminosidad y amplitud, existe una escalera que nos conduce a un balcón típico de la época, el cual se destinó a presenciar los espectáculos públicos que se daban en la Plaza Mayor. En este balcón que actualmente se puede colocar una mesa y dos sillas uno puede disfrutar de unas vistas magníficas al entorno arquitectónico de Madrid. Junto al salón se encuentra el comedor con una pared revestida de madera que da un toque cálido al espacio. La casa tiene dos dormitorios dobles cada uno con armarios empotrados. La cocina y el baño completo están reformados pero mantiene las características típicas de la época.  Los suelos de la vivienda son de baldosa de barro antiguos, la calefacción es por gas natural, el aire acondicionado es tipo split en zona de dormitorios y salón. Sin duda, una excelente ocasión de adquirir un inmueble especial para sentirse como parte de la historia de Madrid. La propiedad se encuentra en el barrio de Sol, situada en el centro neurálgico del centro histórico de Madrid, en la Plaza Mayor y junto a la Puerta de Sol. Cuenta con una ubicación inmejorable, donde se puede disfrutar de todo tipo de oferta de ocio como teatros, bares, restaurantes, oferta comercial y tiendas. A escasos minutos se encuentra el mercado de San Miguel con su amplia oferta gastronómica, el Teatro Real, el majestuoso Palacio Real y la Galería Canalejas con el Hotel Four Seasons. Muy cercana a la vivienda se encuentra la estación de metro de Sol, Tirso de Molina y Ópera, donde se encuentran varias líneas de metro así como el tren de Cercanías. También numerosas líneas de autobuses tienen parada en los alrededores de la vivienda.",True,good,False,True,10474.0,True,False,True,False,[],False,False,995000.0,€,,,flat,"Sol, Madrid",Piso,,,,,
108664293,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/4d/5e/1347973560.webp,a01Jy00000unYy1IAE,10,bj,369000.0,flat,sale,101.0,True,3,2,"calle de Amadeo I, 1",Madrid,Madrid,Puente de Vallecas,es,Numancia,40.4038332,-3.6576815,True,https://www.idealista.com/obra-nueva/108664293/,"NO DEJES PASAR ESTA OPORTUNIDAD DE INVERSIÓN  BIENVENIDO A AMADEO I BIENVENIDO A MADRID Nuestro residencial Amadeo I representa una oportunidad única reservada para aquellos clientes que buscan realizar una gran inversión. Se trata de la única promoción de vivienda de obra nueva que se desarrolla en el Ámbito.  Vivir en Amadeo I, es vivir en Madrid, frente al barrio de Moratalaz, en un lugar consolidado del distrito Puente de Vallecas con todo lo que necesitas para el día a día. Su ubicación estratégica, te ofrece la oportunidad de tener todos los servicios esenciales a tu alcance y estar situado a escasos 5 minutos en coche tanto de la Glorieta del Conde Casal o del parque El Retiro como del Centro Comercial de La Gavia.  A la vez, dispones de inmejorables comunicaciones en transporte público, con conexiones con Madrid centro, barrio de Moratalaz y con el resto de Vallecas, y en coche, conectada directamente con la A3, M-30 y M-40.  Amadeo I te ofrece un singular conjunto residencial de 65 viviendas, todas con terraza privada, con viviendas de 1, 2 y 3 dormitorios, en una urbanización con tipología de manzana cerrada y patio comunitario interior, que dispone de piscina comunitaria, solárium y espacios ajardinados y de esparcimiento, sala multiusos, aparcamiento para bicicletas, 1 o 2 plazas de garaje y trastero incluidos. Gran parte de las viviendas disponen de inmejorables vistas a Madrid o hacia las zonas comunes, Nuestra nueva promoción de viviendas libres asequibles en Madrid ha sido concebida, no solo como un gran proyecto residencial excelentemente situado pensado para ti. sino también como una apuesta segura en un mercado inmobiliario en continuo crecimiento donde la demanda es altísima y la oferta muy escasa.  Amadeo I se va a gestionar en régimen de cooperativa. La compra del suelo, con importes muy favorables para la cooperativa, ofrece a sus socios una verdadera oportunidad para obtener costes de adjudicación por debajo del mercado, debido a los condicionantes de la adjudicación que realizará el Ayuntamiento de Madrid en esta parcela. CONCIERTA UNA VISITA EN NUESTRAS OFICINAS CENTRALES EN MADRID, calle Alcalá 96, 5º-Dcha, frente a El Corte Inglés de Goya.",False,newdevelopment,True,True,3653.0,True,False,False,False,[],False,False,369000.0,€,True,True,flat,"Numancia, Madrid","Piso en calle de Amadeo I, 1",,,,,False
107811870,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/cb/b7/1324528966.webp,W-02YOQO,24,3,360000.0,flat,sale,52.0,False,2,1,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4076609,-3.702581,False,https://www.idealista.com/inmueble/107811870/,"Exclusivo Apartamento Reformado en Lavapiés Bienvenido a un exclusivo apartamento en el corazón de Madrid, una joya de 52 metros cuadrados que combina historia y modernidad. Construido en 1945 y reformado integralmente en 2017, este elegante espacio ofrece dos habitaciones y un baño, ideal para quienes buscan un refugio sofisticado en la ciudad. Al entrar, se percibe una atmósfera de calidez y estilo. La distribución optimizada maximiza la luz natural y el confort, creando un ambiente acogedor y funcional. Cada rincón del apartamento refleja un diseño cuidado, pensado para ofrecer una experiencia de vida excepcional. Este apartamento se distingue por su sistema de calefacción y aire acondicionado, que garantiza un ambiente confortable durante todo el año. La reciente reforma ha incorporado acabados de alta calidad, asegurando que cada detalle cumpla con los estándares más exigentes de lujo y comodidad. Descubra la esencia de la vida urbana en Madrid con este apartamento que combina a la perfección el encanto histórico con las comodidades modernas. Una oportunidad única para disfrutar de la elegancia y el dinamismo de la capital española. Ubicada en el vibrante barrio de Lavapiés, en el corazón de Madrid, la propiedad ofrece una experiencia de vida inigualable para los compradores más exigentes. Lavapiés es conocido por su ambiente cosmopolita y su rica diversidad cultural, lo que lo convierte en un lugar altamente deseable para quienes buscan una vida urbana sofisticada. Este barrio combina a la perfección la tradición madrileña con un toque moderno, ofreciendo una amplia gama de restaurantes gourmet, galerías de arte contemporáneo y boutiques exclusivas. La infraestructura de la zona es excepcional, con múltiples opciones de transporte que facilitan el acceso a toda la ciudad. La estación de metro de Lavapiés está a solo 5 minutos a pie, conectando rápidamente con el resto de Madrid. Además, la estación de Atocha, el principal nudo ferroviario de la ciudad, se encuentra a menos de 15 minutos en transporte público, facilitando viajes nacionales e internacionales. Para los amantes del ocio y la cultura, el barrio ofrece una variedad de actividades. A pocos pasos se encuentra el Museo Reina Sofía, hogar de algunas de las obras maestras del arte moderno. El Parque del Retiro, un oasis verde en medio de la ciudad, está a solo 20 minutos caminando, ideal para disfrutar de un paseo relajante o un picnic al aire libre. Este enclave único no solo ofrece una ubicación privilegiada, sino también un estilo de vida exclusivo que combina lo mejor de la tradición y la modernidad. Vivir en esta zona es disfrutar de la esencia de Madrid en su máxima expresión, un lugar donde cada día se convierte en una experiencia extraordinaria.",True,good,False,False,6923.0,True,False,True,False,[],False,False,360000.0,€,,,flat,"Lavapiés-Embajadores, Madrid",Piso,,,,,
108779967,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/2f/3e/1354904711.webp,V-14,7,,539800.0,chalet,sale,348.0,,3,3,"calle Aries, 23",Madrid,Móstoles,Sur,es,,40.3083977,-3.8506154,True,https://www.idealista.com/obra-nueva/108779967/,"Nueva promoción exclusiva en el Pau - 4 de Móstoles. JJhomes inversiones presenta una espectacular promoción de obra nueva iniciadas en régimen de cooperativa compuesta por 12 chalets únicos de 3 y 4 dormitorios adosados y 250 metros con aerotermia y suelo radiante diseñados para ofrecer el máximo confort, espacio y calidad de vida.   características destacadas:  - chalets de 3 y 4 dormitorios.  - amplias parcelas privadas con jardín.  - diseño moderno y funcional- primeras calidades en todos los acabados. - espacios luminosos y perfectamente distribuidos. - posibilidad de personalización.  ubicados en un entorno tranquilo, bien comunicado y rodeado de naturaleza, servicios, colegios públicos y privados, transporte público, acceso a vías principales y zonas comerciales. Entrega prevista próximamente! no pierdas la oportunidad de vivir en un chalet a estrenar en una de las mejores zonas del sur de Madrid!  solicita más información sin compromiso.  Posibilidad de financiación con el banco subrogado de la promotora.",False,newdevelopment,True,,1551.0,True,False,False,False,[],False,False,539800.0,€,True,True,chalet,"Sur, Móstoles","Chalet adosado en calle Aries, 23",,,,terracedHouse,False
100479607,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/27/1f/1089232165.webp,425411,51,4,2500000.0,flat,sale,252.0,True,3,3,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4279413,-3.680709,False,https://www.idealista.com/inmueble/100479607/,"ÚNICA Inmobiliaria presenta inmueble situado en finca señorial con servicio de portería.  Cuarta planta exterior con amplios ventanales, gran recibidor, salón en dos ambientes, comedor independiente, cocina con zona de servicio, dos dormitorios en suite con vestidor, el principal con terraza de 10 m² a patio de manzana.  Excelente oportunidad de inversión en exclusivo espacio del Barrio Salamanca, elegante y selecto, es uno es uno de los barrios de mayor nivel de vida de Europa, representativa y señorial zona de la capital, de calles anchas y elegantes edificios.  Destaca su tranquilidad, magnífica arquitectura y la variedad de servicios, sus edificios gozan de especial interés gracias a su calidad arquitectónica y la belleza de sus fachadas.  En los últimos cincuenta años el carácter residencial del Barrio Salamanca, espacio tradicionalmente habitado por las élites políticas y económicas del país, convive con otras actividades como la empresarial, la diplomática y, especialmente la comercial, ya que es una de las áreas de moda de lujo más importantes de la capital. Aquí se localiza la ""Milla de Oro"", exclusiva área comercial donde están concentradas las tiendas de las marcas de lujo más prestigiosas: Chanel, Dior, Prada, Tiffany. No faltan las galerías de arte y los espacios dedicados a la cultura como la Fundación March o el Museo Lázaro Galdiano, sin olvidar la cercanía al Parque del Retiro, el gran pulmón verde del centro de Madrid. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,good,False,True,9921.0,True,False,False,False,[],False,False,2500000.0,€,,,flat,"Recoletos, Madrid",Piso,,,,,
108787384,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/55/17/1355112214.webp,404,11,4,1420000.0,penthouse,sale,112.0,True,2,2,"Juan de Austria, 11",Madrid,Madrid,Chamberí,es,Trafalgar,40.4326959,-3.6995336,True,https://www.idealista.com/obra-nueva/108787384/,"Be Grand Olavide se sitúa junto a la emblemática Plaza de Olavide, en la prestigiosa Calle Juan de Austria, una ubicación privilegiada que combina vida urbana, encanto y accesibilidad. En una zona rodeada de parques, centros culturales y todos los servicios, este proyecto ofrece una experiencia única de vida. El edificio contará con zonas comunes diseñadas para el bienestar: un elegante vestíbulo, sports-bar con salón comunitario y un gimnasio completamente equipado. Be Grand Olavide es sinónimo de estilo, confort y calidad de vida en pleno centro de Madrid.",False,,True,True,12679.0,False,False,False,False,[],False,False,1420000.0,€,,,flat,"Trafalgar, Madrid","Ático en Juan de Austria, 11",,,,penthouse,False
108816669,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/49/17/1301294226.webp,1 D 1 BJ C,32,bj,730000.0,flat,sale,181.0,True,3,2,"de Servicio A6, salida 24 s/n",Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,El Pinar- Punta Galea,40.529377,-3.8892393,True,https://www.idealista.com/obra-nueva/108816669/,"Oficina de Atención Comercial en Calle Camilo José Cela, 16. Puede visitarnos mediante cita previa o hacer una videoconferencia para recibir atención personalizada. Uno de los proyectos más esperados del noroeste de Madrid, El Quintanar The Residences es una propuesta residencial única dividida en tres extraordinarias fases — La Retorna, Las Dovelas y El Lindal — que respiran calidad y bienestar en todos los sentidos. Seguridad, accesibilidad, confort y cuidado de las personas, unidos a logros auténticos en ocupación sostenible.  El Quintanar The Residences cuenta con la calidad de los proyectos de Levitt y tanto el diseño como el concepto están firmados por el prestigioso estudio Lamela referente internacional de la arquitectura contemporánea. Y todo ello con el exigente sello Breeam, que certifica la sostenibilidad real en todos los aspectos desde la eficiencia en el manejo de todos los recursos y suministros energéticos al cuidado y la integración de las personas y el entorno. Viviendas de 1 a 5 dormitorios que se abren a generosas terrazas, donde la luz, el entorno y unas vistas extraordinarias son el hilo conductor desde cualquier punto. El Quintanar The Residences cuenta con magníficas zonas de disfrute común según cada una de sus fases: áreas ajardinadas y de paseo, piscina desbordante de adultos e infantil, gimnasio al aire libre, pádel, tenis, pista de running, zona de juegos infantiles y huertos urbanos. Además de espacios interiores de ocio diferenciadores, como gastrobar, club social, sala audiovisual y sala infantil, espacios especialmente diseñados para coworking y estudio, gimnasio interior equipado, sala de yoga y área de spa. El Quintanar “The Residences” plantea su concepto urbanizador desde el absoluto respeto al entorno natural en el que se encuentra. Así, las edificaciones se organizan de forma de peine para integrar a la perfección el bosque del Lazarejo en la propia urbanización y conseguir, además, una orientación óptima de los edificios. El Quintanar es un proyecto único en Madrid, una emblemática parcela de más de 300.000 m2 situada en Las Rozas. Consta de tres conceptos: “The Residences”, un conjunto residencial que aúna la excelencia y valores de la marca Levitt con la vanguardia e innovación de un ambicioso concepto; “PlazA6”, donde el emblemático edificio Kodak, recuperado, se pone en valor como punto neurálgico que articula todo el complejo, su vida social y sus conexiones con el entorno; y Campus, 40.000 m2 de edificios para distintos usos: espacios de coliving, coworking, hotelero y oficinas.",False,newdevelopment,True,True,4033.0,True,False,False,False,[],False,False,730000.0,€,True,True,flat,"El Pinar- Punta Galea, Las Rozas de Madrid","Piso en de Servicio A6, salida 24 s/n",,,,,False
108577139,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/a6/b9/1348943163.webp,BHHS-MAD-0775,16,5,1239000.0,flat,sale,102.0,True,2,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4258524,-3.6719091,False,https://www.idealista.com/inmueble/108577139/,"Te presentamos esta exclusiva vivienda de 102 metros cuadrados catastrales, con salida a amplio balcón, se entrega totalmente reformado a estrenar, ubicado en la quinta planta de una finca clásica con portero y ascensor. La vivienda se encuentra perfectamente ubicada, en el barrio de Goya, entre las calles de Claudio Coello y Serrano, dos de las arterias principales de la zona, y a pocos minutos de la plaza de Colón Cerca de las famosas calles de Goya y Velázquez, ejes de la Milla de Oro madrileña, está rodeada de una gran oferta de restauración y ocio. La vivienda se distribuye en zona de estar con amplio salón doble con salida a gran balcón exterior, seguido de cocina semi abierta con gran zona de comedor, completamente equipada con electrodomésticos de gama alta y totalmente panelada. En la zona de descanso encontramos dos habitaciones una de ellas en suite, cuenta con un segundo baño completo que presta servicio al segundo dormitorio y de cortesía. La reforma cuenta con calidades muy buenas y es un inmueble perfecto para invertir o vivir en una de las mejores zonas de Madrid. Disponemos de varios inmuebles similares que solo pueden ser anunciados en nuestra web por expreso deseo de sus propietarios. Si desea verlos puede hacerlo pinchando en el enlace ubicado al final del anuncio.",False,good,False,True,12147.0,True,False,False,False,[],False,False,1239000.0,€,,,flat,"Goya, Madrid",Piso,,,,,
108779932,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7f/22/22/1354908103.webp,V-9,7,,511800.0,chalet,sale,287.0,,3,3,"calle Aries, 23",Madrid,Móstoles,Sur,es,,40.3083977,-3.8506154,True,https://www.idealista.com/obra-nueva/108779932/,"Nueva promoción exclusiva en el Pau - 4 de Móstoles. JJhomes inversiones presenta una espectacular promoción de obra nueva iniciadas en régimen de cooperativa compuesta por 12 chalets únicos de 3 y 4 dormitorios adosados y 250 metros con aerotermia y suelo radiante diseñados para ofrecer el máximo confort, espacio y calidad de vida.   características destacadas:  - chalets de 3 y 4 dormitorios.  - amplias parcelas privadas con jardín.  - diseño moderno y funcional- primeras calidades en todos los acabados. - espacios luminosos y perfectamente distribuidos. - posibilidad de personalización.  ubicados en un entorno tranquilo, bien comunicado y rodeado de naturaleza, servicios, colegios públicos y privados, transporte público, acceso a vías principales y zonas comerciales. Entrega prevista próximamente! no pierdas la oportunidad de vivir en un chalet a estrenar en una de las mejores zonas del sur de Madrid!  solicita más información sin compromiso.  Posibilidad de financiación con el banco subrogado de la promotora.",False,newdevelopment,True,,1783.0,True,False,False,False,[],False,False,511800.0,€,True,True,chalet,"Sur, Móstoles","Chalet adosado en calle Aries, 23",,,,terracedHouse,False
108779933,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/96/23/1354904194.webp,V-12,7,,539800.0,chalet,sale,348.0,,3,3,"calle Aries, 23",Madrid,Móstoles,Sur,es,,40.3083977,-3.8506154,True,https://www.idealista.com/obra-nueva/108779933/,"Nueva promoción exclusiva en el Pau - 4 de Móstoles. JJhomes inversiones presenta una espectacular promoción de obra nueva iniciadas en régimen de cooperativa compuesta por 12 chalets únicos de 3 y 4 dormitorios adosados y 250 metros con aerotermia y suelo radiante diseñados para ofrecer el máximo confort, espacio y calidad de vida.   características destacadas:  - chalets de 3 y 4 dormitorios.  - amplias parcelas privadas con jardín.  - diseño moderno y funcional- primeras calidades en todos los acabados. - espacios luminosos y perfectamente distribuidos. - posibilidad de personalización.  ubicados en un entorno tranquilo, bien comunicado y rodeado de naturaleza, servicios, colegios públicos y privados, transporte público, acceso a vías principales y zonas comerciales. Entrega prevista próximamente! no pierdas la oportunidad de vivir en un chalet a estrenar en una de las mejores zonas del sur de Madrid!  solicita más información sin compromiso.  Posibilidad de financiación con el banco subrogado de la promotora.",False,newdevelopment,True,,1551.0,True,False,False,False,[],False,False,539800.0,€,True,True,chalet,"Sur, Móstoles","Chalet adosado en calle Aries, 23",,,,terracedHouse,False
108816434,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/64/42/1301294118.webp,2 b 1 BJ A,32,bj,661000.0,flat,sale,180.0,True,2,2,"de Servicio A6, salida 24 s/n",Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,El Pinar- Punta Galea,40.529377,-3.8892393,True,https://www.idealista.com/obra-nueva/108816434/,"Oficina de Atención Comercial en Calle Camilo José Cela, 16. Puede visitarnos mediante cita previa o hacer una videoconferencia para recibir atención personalizada. Uno de los proyectos más esperados del noroeste de Madrid, El Quintanar The Residences es una propuesta residencial única dividida en tres extraordinarias fases — La Retorna, Las Dovelas y El Lindal — que respiran calidad y bienestar en todos los sentidos. Seguridad, accesibilidad, confort y cuidado de las personas, unidos a logros auténticos en ocupación sostenible.  El Quintanar The Residences cuenta con la calidad de los proyectos de Levitt y tanto el diseño como el concepto están firmados por el prestigioso estudio Lamela referente internacional de la arquitectura contemporánea. Y todo ello con el exigente sello Breeam, que certifica la sostenibilidad real en todos los aspectos desde la eficiencia en el manejo de todos los recursos y suministros energéticos al cuidado y la integración de las personas y el entorno. Viviendas de 1 a 5 dormitorios que se abren a generosas terrazas, donde la luz, el entorno y unas vistas extraordinarias son el hilo conductor desde cualquier punto. El Quintanar The Residences cuenta con magníficas zonas de disfrute común según cada una de sus fases: áreas ajardinadas y de paseo, piscina desbordante de adultos e infantil, gimnasio al aire libre, pádel, tenis, pista de running, zona de juegos infantiles y huertos urbanos. Además de espacios interiores de ocio diferenciadores, como gastrobar, club social, sala audiovisual y sala infantil, espacios especialmente diseñados para coworking y estudio, gimnasio interior equipado, sala de yoga y área de spa. El Quintanar “The Residences” plantea su concepto urbanizador desde el absoluto respeto al entorno natural en el que se encuentra. Así, las edificaciones se organizan de forma de peine para integrar a la perfección el bosque del Lazarejo en la propia urbanización y conseguir, además, una orientación óptima de los edificios. El Quintanar es un proyecto único en Madrid, una emblemática parcela de más de 300.000 m2 situada en Las Rozas. Consta de tres conceptos: “The Residences”, un conjunto residencial que aúna la excelencia y valores de la marca Levitt con la vanguardia e innovación de un ambicioso concepto; “PlazA6”, donde el emblemático edificio Kodak, recuperado, se pone en valor como punto neurálgico que articula todo el complejo, su vida social y sus conexiones con el entorno; y Campus, 40.000 m2 de edificios para distintos usos: espacios de coliving, coworking, hotelero y oficinas.",False,newdevelopment,True,True,3672.0,True,False,False,False,[],False,False,661000.0,€,True,True,flat,"El Pinar- Punta Galea, Las Rozas de Madrid","Piso en de Servicio A6, salida 24 s/n",,,,,False
