propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
107078661,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/54/22/1307611694.webp,LO-205215,46,3395000.0,chalet,sale,363.0,5,5,La Moraleja urbanización,Madrid,La Moraleja,La Moraleja urbanización,es,,40.5247798,-3.6274916,False,https://www.idealista.com/inmueble/107078661/,"Gilmar Moraleja Consulting te invita a descubrir el hogar de tus sueños EN EXCLUSIVA en esta impresionante chalet pareado. Situada en una de las urbanizaciones más exclusivas de la zona, esta propiedad ofrece comodidad y seguridad con vigilancia 24 horas. Con casi 400 m² construidos, distribuidos en tres amplias plantas, encontrarás todo lo que necesitas para una vida de lujo y confort. En la planta principal, disfruta de una gran zona social con diferentes ambientes, chimenea y acceso directo a un extenso jardín con piscina, zona de barbacoa y vestuarios. La cocina, equipada con zona de office, conecta directamente con el comedor, ideal para reuniones familiares, en esta planta baja también encontramos habitación o despacho secundario, guardarropa y aseo de cortesía. La primera planta alberga la zona de descanso con dos habitaciones secundarias, un baño compartido y una espectacular suite principal con vestidor y baño privado. El sótano es un espacio polivalente que incluye garaje para dos vehículos, despensa, habitación de servicio con baño y una habitación secundaria. Además, la parcela de 1.000 m² ofrece un amplio espacio exterior para disfrutar al máximo.  La casa dispone de calefacción por suelo radiante y splits de aire acondicionado No pierdas la oportunidad de vivir en este magnífico hogar a pie de los colegios y zona comercial. Ven a visitarlo y enamórate de cada rincón de esta propiedad. La Moraleja es el área residencial de lujo por excelencia de Madrid y la más conocida de España. Se sitúa en la zona Norte de la capital y está compuesta por La Moraleja, El Soto de la Moraleja y El Encinar de los Reyes. Según algunas publicaciones de prestigio mundial, La Moraleja es la mejor urbanización del mundo, teniendo en cuenta sus cualidades: situada a 10 minutos del centro de Madrid y a 5 minutos de la Terminal Internacional 4 del Aeropuerto Adolfo Suárez Barajas, en el término municipal de Alcobendas. Tiene una extensión de 950 hectáreas, con 1.050 viviendas independientes sobre parcelas de 1.500, 2.500 y 10.000 m2 y con 400 chalets adosados en nueve urbanizaciones diferentes. La Moraleja cuenta con el mayor número de colegios privados nacionales e internacionales de toda España, entre otros, el International College, King’s College, San Patricio, Runymede, Los Sauces, Brains, Saint George, Highlands, Aldovea, Liceo Europeo…. Acoge además uno de los dos campus que la Universidad Europea de Madrid tiene en la Comunidad de Madrid. Cuenta asimismo con varios centros comerciales y médicos, dos campos de golf de 18 hoyos, club de tenis, club de paddle, y una de las ofertas gastronómicas más atractivas de Madrid. Hay que destacar La Plaza de la Moraleja, donde se encuentran los principales y más prestigiosos restaurantes de Madrid (A’Kangas, La Máquina, Aurea, La Penela, Sushi99), cafeterías como Pino, Embassy o farmacia y bancos. La Moraleja es un área que goza de gran seguridad gracias al sistema de alarmas que está conectado con la Entidad de Conservación de La Moraleja y las garitas de seguridad ubicadas en las diferentes entradas de acceso a la zona. Vivir en la Moraleja significa calidad, exclusividad y comodidad en un entorno inigualable y con los mejores servicios.",True,good,False,9353.0,True,True,False,True,[],False,True,3395000.0,€,True,True,chalet,semidetachedHouse,"La Moraleja urbanización, La Moraleja",Chalet pareado,Top+,,,,,,,
94172175,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/5f/37/881776129.webp,,104,2890000.0,chalet,sale,568.0,6,5,calle del Camino de Hoyarrasa,Madrid,La Moraleja,La Moraleja urbanización,es,,40.5293918,-3.6055123,False,https://www.idealista.com/inmueble/94172175/,"LA MORALEJA, chalet independiente construido en el 2002, vivienda de 2 plantas distribuida de la siguiente manera: Planta calle: Salón comedor en varios ambientes, amplio porche junto a la piscina, dormitorio principal con vestidor y baño completo, cocina independiente, aseo de cortesía. 1º Planta: 2 habitaciones que comparten un baño + dormitorio con gran baño incorporado con jacuzzi y sauna. En esta planta hay grandes terrazas tipo solarium. Planta sótano: Salón multiusos con baño completo. Garaje independiente para 2 vehículos y un cuarto multiusos. La calefacción es por acumuladores, A/AC. La parcela es muy plana y el jardín está bien mantenido. Anexa a la vivienda hay una construcción cerrada de garaje para 4 coches.",True,good,False,5088.0,True,True,False,True,[],False,True,2890000.0,€,True,True,chalet,independantHouse,"La Moraleja urbanización, La Moraleja",Casa independiente en calle del Camino de Hoyarrasa,Top+,,,,,,,
108007748,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/a5/0a/1333082585.webp,,82,3950000.0,flat,sale,415.0,5,6,paseo del Pintor Rosales,Madrid,Madrid,Moncloa,es,Argüelles,40.4268732,-3.7186571,False,https://www.idealista.com/inmueble/108007748/,"Paseo Pintor ROSALES, 5º planta con unas VISTAS impresionantes a la Casa de Campo, Parque del Oeste y Sierra de Madrid. El piso fue integralmente reformado en el 2020 con calidades de lujo, electrodomésticos NEFF, domótica sencilla de operar con programación de escenas, control de climatización independiente en cada estancia, persianas automáticas unidas a la domótica, gestión de alarmas técnicas de humos e inundación, red wi fi en todos los puntos de la vivienda. Sistema de sonido SONOS. La propiedad está distribuida de la siguiente manera: Amplio hall de recibo que distribuye Salón con vistas en 2 grandes ambientes y acceso a la terraza con vistas, gran comedor, aseo de cortesía y pasillo al resto de la vivienda. Cocina con comedor de diario, gran zona de almacenaje, cuarto de lavado y plancha y dormitorio de servicio con baño completo. Sala de estar junto a los dormitorios 4 dormitorios con baños completos, uno de ellos se puede unir al principal por si se quiere dotar al principal de un vestidor más grande y 2 baños completos.",True,good,False,9518.0,True,True,False,True,[],False,True,3950000.0,€,True,True,flat,,"Argüelles, Madrid",Piso en paseo del Pintor Rosales,Top+,5,True,True,,,,
106595801,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/49/65/1315416271.webp,W-02XLFI,26,855000.0,penthouse,sale,80.0,1,1,calle de Alonso Cano,Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.4368861,-3.6988497,False,https://www.idealista.com/inmueble/106595801/,"Ático con reforma de lujo en Chamberí Engel & Völkers presenta exclusivo ático con reforma integral en altas calidades en una de las zonas más cotizadas de Chamberí. Por su ubicación, este luminoso sexto piso, disfruta de unas privilegiadas vistas despejadas al skyline madrileño. Además, cuenta con una gran oferta cultural y de ocio, ya que se sitúa a poca distancia de museos, teatros, cines y centros culturales, sin olvidar todas las ventajas que ofrecen los exclusivos barrios de Almagro o Ríos Rosas. Este inmueble no solo ofrece una ubicación excepcional, sino también lujo, comodidad y la privacidad que buscas en un hogar de alto nivel. La vivienda con una superficie aproximada de 55 metros cuadrados y 25 metros de terraza, se compone de un amplio y luminoso salón comedor con cocina integrada, un dormitorio, un baño, y su exclusiva terraza completamente equipada. A destacar su muy estudiada reforma, cuidada al mínimo detalle. Cerramientos de salón que permiten la complementa integración de la terraza con el mismo, estéticos paneles de madera decorativos, que con sutileza esconden una gran capacidad de almacenaje; suelos de cemento pulido, y un hermoso baño con ventilación y luz natural.  En definitiva, una vivienda de gran confort, magníficas calidades y el privilegio de poder disfrutar del maravilloso skyline de Madrid desde su propia terraza. Hablar del Triángulo de Oro de Chamberí (Almagro, Ríos Rosas, Trafalgar) es hablar de exclusividad, prestigio y seguridad.  Históricamente conocido por albergar las residencias más señoriales de la capital, esta reducida zona dispone asimismo de todos los servicios e infraestructuras imaginables. Acoge también diversas embajadas, organismos oficiales, numerosas galerías de arte, museos, teatros y una excelente comunicación con cualquier otro punto de la ciudad, incluyendo y destacando su excelente conexión con el aeropuerto de Madrid.  En concreto, esta propiedad se ubica muy cercana al barrio de Almagro, disfrutando de todos los servicios que ofrece un barrio consolidado. Próximo a vías principales como Paseo de la Castellana, José Abascal, o Santa Engracia.",True,good,False,10688.0,True,True,False,False,[],False,True,855000.0,€,,,flat,penthouse,"Nuevos Ministerios-Ríos Rosas, Madrid",Ático en calle de Alonso Cano,Top+,6,True,True,895000.0,40000.0,4.0,
107556123,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/9e/fe/1316042074.webp,W-02YGZ2,42,1315000.0,flat,sale,161.0,3,2,calle de Raimundo Fernández Villaverde,Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.4481546,-3.6985793,False,https://www.idealista.com/inmueble/107556123/,"Bonita propiedad en urbanización Géminis con garaje y trastero Engel & Völkers se complace en presentar este lindo apartamento ubicado en el corazón de Ríos Rosas, en Chamberí. Situado en la reconocida urbanización Géminis, se encuentra cerca de Raimundo Fernández Villaverde y cerca del Paseo de Castellana. Al ingresar, se accede directamente a un salón-comedor orientado al sur, lo que permite la entrada de luz natural durante todo el día. Este inmueble se encuentra en un tercer piso, ofreciendo vistas a una calle tranquila y poco ruidosa. Dispone de una cocina independiente y cuenta con tres dormitorios y dos baños, optimizando eficientemente el uso del espacio en general. Esta propiedad está situada en una de las mejores zonas del distrito Chamberí, al lado de la Castellana y detrás de Nuevos Ministerios. Es una zona muy tranquila, dotada de todo tipo de servicios: comercio y mercados tradicionales de proximidad, centros comerciales como el Corte Inglés de Castellana, diferentes Centros Educativos, Hospitales, gran oferta de restaurantes y ocio, como cines, teatros… Excelente comunicación con varias líneas de autobús y metro, con las estaciones de Nuevos Ministerios, Alonso Cano, y Ríos Rosas. Es de destacar la cercanía a la conexión vía metro al aeropuerto de Madrid así como las salidas de Madrid de la A-6 o la A-1.",True,good,False,8168.0,True,True,False,False,[],False,True,1315000.0,€,True,True,flat,,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso en calle de Raimundo Fernández Villaverde,Top+,3,True,True,1370000.0,55000.0,4.0,
108495428,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/44/dc/1346607962.webp,W-02XC7F,37,920000.0,flat,sale,147.0,2,2,calle de las Fuentes,Madrid,Madrid,Centro,es,Sol,40.4184804,-3.7085814,False,https://www.idealista.com/inmueble/108495428/,"Exquisito Apartamento Histórico en el centro con 4 balcones Engel & Volkers tiene el placer de comercializar este exclusivo apartamento en el corazón de Madrid,entre la Plaza de la Opera y la Famosa Plaza Mayor, una joya arquitectónica construida en 1880 que ofrece una experiencia de vida única. Con una superficie total de 147 metros cuadrados, este elegante hogar combina historia y modernidad, ideal para quienes buscan lo mejor de la vida urbana. Al entrar,el confortable y cálido pasillo nos transporta a un espacio de vida de 128 metros cuadrados que transmite sofisticación y calidez. El amplio y moderno salón comedor ha sabido combinar lo moderno con lo histórico conservando sus columnas de hierro que junto con sus dos balcones nos inunda de luz desde primeras horas del dia La espectacular cocina americana, con su diseño minimalista, con su isla central integrada con electrodomésticos de última generación, decorada al máximo cuidando hasta el último detalle, cuenta además con una pecera de diseño que vale tanto de despacho como de habitación de invitados  La zona de descanso la componen dos amplios dormitorios,con sus dos baños, cada uno con su balcón, el principal en suite, con su amplio vestidor, nos invitan a disfrutar de ese merecido descanso  A pesar de su construcción histórica, el apartamento está equipado con todas las comodidades modernas que se esperan en una propiedad de lujo. Suelos de parquet, luces led, armarios empotrados otorgan una sensación de lujo y comodidad inigualable  Además, sus balcones nos invitan a disfrutar de las vistas de una calle tranquila en el corazón de la capital  Este apartamento es más que una residencia; es un testimonio de elegancia y estilo de vida sofisticado. Con un ascensor que llega a la propia casa para mayor comodidad y un diseño que armoniza el encanto del viejo mundo con el lujo contemporáneo, esta propiedad representa una oportunidad única para vivir en uno de los lugares más deseados de Madrid. No deje pasar la oportunidad de hacer de este magnífico apartamento su nuevo hogar. Entre el barrio de Sol y Palacio con una ubicación excepcional,en pleno centro de Madrid,rodeado de los edificios más emblemáticos de la capital,como el Palacio Real,la Catedral de la almudena, La real basílica de San francisco el grande,El Teatro real, y por supuesto la famosa y emblemática Puerta del sol, junto con su famosa Plaza Mayor, la oferta cultural es asimismo inigualable,con teatros, exposiciones,galerías de arte. Calles llenas de historia para pasear y deleitarse con lo mejor de la gastronomía nacional e internacional, con dos de sus mercados más característicos,el de San Miguel y el de la Cebada. Unido a una amplía red de transportes,hacen de este distrito un lujo peatonal para poder vivir y disfrutar de la vibrante vida que ofrece la capital.",True,good,False,6259.0,True,True,False,False,[],False,True,920000.0,€,,,flat,,"Sol, Madrid",Piso en calle de las Fuentes,Top+,3,True,True,980000.0,60000.0,6.0,
108365584,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/ba/9d/1342046096.webp,PV9115I,63,2980000.0,chalet,sale,580.0,6,7,Bonanza,Madrid,Boadilla del Monte,Bonanza,es,,40.4467771,-3.902195,False,https://www.idealista.com/inmueble/108365584/,"Impecable y exclusiva vivienda independiente diseñada para vivir conectado con la naturaleza sin renunciar al confort de las últimas prestaciones técnicas. Sin duda lo que más nos llama la atención de esta vivienda es que se trata de una vivienda única, con un impecable diseño donde se ha priorizado la comunicación con la naturaleza y el confort por encima de todo. Con una parcela de más de 1.800 m² rodeada de naturaleza, con absoluta privacidad y vistas despejadas, nos encontramos con esta vivienda de 580 m² para vivir sin renunciar a nada. Cómoda distribución en dos plantas con una comunicación fluida y espacios muy equilibrados, con vistas al exterior desde todos sus ángulos y amplios espacios comunicados entre sí logrando una armonía perfecta. La vivienda, de construcción reciente, ha sido diseñada al detalle y cuenta con todas las prestaciones para lograr un hogar sostenible y eficiente. Cuenta con sistema de climatización por suelo radiante/ refrigerante que funciona con aerotermia de última generación con la caldera nueva de 2025. Instalación de 38 placas solares para un consumo energético cero. Excelentes carpinterías con persianas eléctricas, máxima calidad en acabados, instalación de sistema de seguridad y SAI.  Distribución: PLANTA PRINCIPAL: Zona de día: · Hall de entrada amplio, con gran armario gabanero y aseo de cortesía. · Impresionante salón- comedor en varios ambientes; una zona de comedor comunicada con la cocina y con vistas a la piscina, una sala de living con sistema de cine integrado con impresionantes vistas verdes y con salida directa al jardín. · Sala de estar o family room, actualmente utilizado como gimnasio. · Amplia cocina con isla central, completamente equipada, con gran capacidad de almacenamiento y elecrodomésticos de alta gama. Desde la cocina tenemos salida directa al jardín y unas impresionantes vistas a la piscina y al porche que hacen que toda la zona social quede comunicada e integrada. · Fabuloso porche con zona de barbacoa, completamente equipada con instalación de obra. Zona de noche: · Dormitorio de invitados o family room, con baño en suite. · Dormitorio de servicio con entrada independiente y una segunda cocina propia, con acceso independiente. · Cuarto de baño completo. · Cuarto de instalaciones. PRIMERA PLANTA: · Impresionante master suite con vistas privilegiadas al monte de Boadilla, con baño en suite de diseño y gran vestidor. · Dos dormitorios dobles, ambos con baño en suite, grandes armarios y vistas despejadas. · Un dormitorio doble adicional, con baño en suite que mantiene cierta independencia del resto de dormitorios. Amplio trastero de más de 60 m², que actualmente no tiene acceso directo desde la vivienda pero que se puede comunicar sin problemas. Esta estancia tiene además posibilidad de ampliación y es ideal como estudio, despacho, sala de eventos o apartamento independiente. Garaje cerrado y con acceso directo a la vivienda con capacidad para 5 coches, pudiendo estacionar más coches en superficie. Impresionante jardín con zona de porche pensada para disfrutar al máximo de la vida en el exterior. Cuenta con piscina salina de gran formato climatizada y con acabado de diseño sobre la que destacamos su gran isla para tomar el sol con los más pequeños. Además la piscina cuenta con una cuidada iluminación y un cerramiento a través de una persiana que mantiene el agua caliente y evita accidentes con los más pequeños. Pista de juegos y zona infantil con vistas a los montes de Boadilla. Impecable paisajismo.  Ubicada en la exclusiva urbanización Bonaza, junto a Las Lomas, en Boadilla del Monte, a pocos minutos del club Deportivo David Lloyd. Tanto las Lomas como sus urbanizaciones aledañas; Bonanza y Valdecabañas, se han convertido en las urbanizaciones más demandadas en la actualidad, gracias a su excelente calidad de vida, con seguridad 24 horas, a menos de 20 minutos del centro de M.",True,good,False,5138.0,True,True,False,True,[],False,True,2980000.0,€,True,True,chalet,independantHouse,"Bonanza, Boadilla del Monte",Casa independiente,Top+,,,,,,,
108545835,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/07/ee/1348091419.webp,,32,850000.0,penthouse,sale,198.0,4,4,"avenida Selección Española de Fútbol, 18",Madrid,Boadilla del Monte,Valdepastores - Las Encinas,es,,40.4160488,-3.8836722,True,https://www.idealista.com/inmueble/108545835/,"Agencia inmobiliaria en Boadilla del Monte INMOBILIARIA HOGARES BOADILLA DEL MONTE VENDE exclusivo ático dúplex en El Encinar, una de las zonas más tranquilas y exclusivas de Boadilla del Monte. La vivienda que cuenta con un diseño moderno y funcional, se distribuye de la siguiente forma: En la planta principal, encontramos un amplio hall de entrada que da paso a un gran y luminoso salón comedor que cuenta con acceso directo a una amplia terraza con orientación sur y toldo eléctrico, lo que permite hacer uso durante todo el año y disfrutar de momentos en familia, una gran cocina independiente con tendedero acristalado y con orientación norte, dos amplios y luminosos dormitorios y dos baños completos, uno de ellos en suite junto a uno de los dormitorios. En la segunda planta contamos con otros dos amplios dormitorios, ambos con baño en suite y cada uno de ellos cuenta con una terraza privada donde poder disfrutar del sol. La vivienda cuenta con todo tipo de actualizaciones las cuales hacen que sea un entorno acogedor y funcional para el día a día, como tener en la cocina espacio para office, electrodomésticos de gama alta y gran capacidad de almacenaje. En toda la vivienda contamos con suelo porcelánico, puertas interiores lacadas en blanco con acabados en acero inoxidable y domótica integrada junto con una climatización de suelo radiante, disponemos de dos plazas de garaje, Además, dispone de aire acondicionado por conductos y una excelente calificación energética A. Construido en 2021 se encuentra en urbanización cerrada con extensas zonas comunes y servicios premium como una de las piscinas más grandes de todo Boadilla del Monte, dos pistas de pádel, sala de fitness, parque infantil y circuito cerrado de videovigilancia junto con portero físico las 24 horas. Muy bien comunicado, con fácil acceso a la M-50 y al centro de Madrid, este espectacular bajo con jardín será el oasis perfecto de tranquilidad y confort que siempre habías buscado. ¡NO PERDAIS LA OPORTUNIDAD DE VENIR A VISITARLO!",True,good,False,4293.0,True,True,False,False,[],False,True,850000.0,€,True,True,flat,penthouse,"Valdepastores - Las Encinas, Boadilla del Monte","Ático en avenida Selección Española de Fútbol, 18",Top+,2,True,True,,,,
107264664,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/c7/2c/1308430094.webp,AG206221,31,1690000.0,penthouse,sale,145.0,2,2,calle Mayor,Madrid,Madrid,Centro,es,Sol,40.4166697,-3.7043173,False,https://www.idealista.com/inmueble/107264664/,"Descubre este exclusivo ático de lujo en pleno corazón de Madrid, concretamente en el emblemático barrio de Sol, una de las zonas más codiciadas de la capital. Con una superficie construida de 145 m², esta vivienda es el epítome de la elegancia y el confort. Su diseño moderno y materiales de alta calidad se combinan con una distribución impecable que incluye dos dormitorios, dos baños y una espectacular terraza orientada al noreste, desde donde podrás disfrutar de vistas privilegiadas a la Puerta del Sol y al majestuoso Palacio Real. El dormitorio principal, diseñado en suite, se distingue por su luminosidad y amplitud gracias a un gran ventanal que inunda la estancia de luz natural. Además, cuenta con un vestidor que aporta funcionalidad y estilo. El segundo dormitorio dispone de un armario empotrado revestido, ideal para maximizar el espacio de almacenamiento. Los baños, modernos y de diseño, completan esta joya residencial. La vivienda ofrece calefacción individual de gas natural, aire acondicionado, suelos de parquet y un ascensor que garantiza comodidad y accesibilidad. Ubicado en un edificio señorial de 1900 completamente renovado, este ático combina el encanto histórico con las comodidades de la vida moderna. El barrio de Sol, epicentro cultural y social de Madrid, te ofrece una experiencia urbana incomparable. A solo pasos de tu puerta encontrarás restaurantes de alta cocina, boutiques exclusivas y una vibrante vida nocturna. Además, la ubicación es inmejorable en términos de transporte: las líneas de metro 1, 2 y 3 están a pocos minutos a pie, al igual que la estación de cercanías de Sol (C3 y C4). Para los más pequeños, el prestigioso Colegio Público Nuestra Señora del Carmen se encuentra a menos de 10 kilómetros. En cuanto a compras, el famoso centro comercial El Corte Inglés de Preciados está a solo unos pasos. Este ático no solo es una vivienda, sino un estilo de vida en el corazón palpitante de Madrid. Su diseño, ubicación y características lo convierten en una oportunidad única para quienes buscan lujo y exclusividad. Desde 1983, **GILMAR** se ha dedicado a hacer realidad los sueños de sus clientes, ayudándoles a encontrar propiedades que se ajusten a sus necesidades y aspiraciones. Si deseas más información sobre esta propiedad con referencia 206221, no dudes en ponerte en contacto con nuestro equipo especializado en la oficina de Centro, ubicada en Plaza de Herradores, 4. Llámanos al ** ** o escríbenos a ****. ¡Estamos aquí para ayudarte a encontrar la casa de tus sueños!",True,good,False,11655.0,True,True,False,False,[],False,True,1690000.0,€,,,flat,penthouse,"Sol, Madrid",Ático en calle Mayor,Top+,6,True,True,,,,
108699960,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/68/8b/1352530538.webp,DS-P22762,44,2450000.0,flat,sale,181.0,4,5,calle de las Mártires Concepcionistas,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4290657,-3.6709664,False,https://www.idealista.com/inmueble/108699960/,"En una de las calles más exclusivas de Goya, presentamos esta magnífica vivienda de 181 m² situada en un elegante edificio señorial con servicio de portería. La propiedad destaca por su excelente distribución, su luz natural y una reforma de alta calidad pensada para el confort de una familia exigente. Al entrar, un espacioso hall recibe con luz natural gracias a dos amplias aperturas que conectan con un luminoso salón-comedor orientado al este y con salida directa a un balcón. La cocina, independiente y separada mediante una elegante puerta corredera de cristal, está equipada con electrodomésticos Siemens, una gran isla central con zona de cocción, encimera porcelánica efecto mármol y zona de desayuno. Además, cuenta con ventilación exterior y abundante luz natural. El dormitorio principal, al que se accede desde el hall a través de una puerta oculta, ofrece generosas dimensiones, un vestidor y un baño en suite. La zona de descanso se completa con tres dormitorios adicionales, dos de ellos con baño propio, más un cuarto baño completo situado en el pasillo. También dispone de aseo de cortesía y zona de lavandería independiente. La reforma integral combina elegancia clásica con detalles contemporáneos: suelos en espiga, porcelánicos de gran formato en los baños, puertas y armarios lacados en blanco con molduras, rodapiés y cornisas decorativas, que contrastan armónicamente con elementos actuales como el panelado de madera del hall, grifería de diseño y carpintería exterior renovada. La climatización por conductos se divide en dos zonas para mayor eficiencia y confort. DIZA Consultores. Convertimos Sueños en Hogares.",True,good,False,13536.0,True,True,False,False,[],False,True,2450000.0,€,,,flat,,"Goya, Madrid",Piso en calle de las Mártires Concepcionistas,Top+,4,True,True,,,,
107719614,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/85/e6/1326650636.webp,ST1930,65,1565000.0,chalet,sale,485.0,5,8,calle de Atalayuela,Madrid,Santo Domingo,,es,,40.6262156,-3.5767976,False,https://www.idealista.com/inmueble/107719614/,"HOUSE AND HOUSE VENDE.- Vivienda reformada integralmente en 2001, ubicación excelente a 5' andando del centro comercial con parcela totalmente plana de 1.800m2 con jardín totalmente consolidado, piscina climatizada, baño de piscina y vestuario, sauna y preciosa zona de barbacoa con horno de leña y cenador. Cuenta con climatización por suelo radiante frío/calor con aerotermia y placas fotovoltaicas. Garaje para dos coches con cargador para coche eléctrico. La vivienda se distribuye:  PLANTA PRINCIPAL: Hall de entrada, salón comedor a doble altura con grandes ventanales, cocina con zona de office e isla central con salida directa al jardín, zona de barbacoa y piscina, aseo de cortesía, despacho y dormitorio muy amplio con vestidor y baño en suite. PLANTA PRIMERA: Tenemos dos amplias habitaciones con vestidor y baño en suite y un espacio ideal como zona de estar, biblioteca o despacho. PLANTA BAJA: Segundo salón muy amplio (perfecto como zona de juegos, gimnasio, etc.) con entrada independiente desde el jardín, dos dormitorios de muy buen tamaño ambos con su baño en suite, cuarto de lavandería y almacenaje, despensa y cuarto de instalaciones. Precioso jardín muy amplio, piscina climatizada, zona de barbacoa con horno, cenador, garaje con cargador para coches eléctricos. HOUSE AND HOUSE.- EMPRESA ESPECIALIZADA EN LAS URBANIZACIONES DE SANTO DOMINGO, CIUDALCAMPO, FUENTE DEL FRESNO Y VALDEALGUA DESDE HACE MÁS DE 16 AÑOS. La vivienda está ubicada dentro de una urbanización, situada en el kilometro 28 de la N-I, con seguridad privada las 24 horas los 365 días del año. Además está controlada con cámaras perimetrales de video-vigilancia. Dispone de una zona comercial que cuenta con todo tipo de servicios; supermercado, farmacia (abierta los 365días del año), zona de restauración, tiendas de regalos, banco, gimnasio, oficina de correos, veterinario, peluquería. Junto a la zona comercial, se encuentra el centro de Salud, con botiquín y asistencia las 24 horas del día. Tiene un Club Social, totalmente reformado, con campo de entrenamiento de Golf, piscina, escuela de Tenis, zona de ocio para niños y adultos. Junto a la Iglesia, hay un colegio-público bilingüe, con primaria y secundaria. En la urbanización de enfrente (Ciudalcampo) está el Colegio privado bilingüe SEK, y a 5 min por la vía de servicio en dirección Madrid se encuentra también el Trinity College colegio concertado bilingüe, ambos colegios con oferta hasta el bachillerato. La urbanización dispone de un autobús privado que recorre la urbanización y con parada final en Plaza de Castilla y paradas intermedias en Alcobendas y San Sebastián de los Reyes.  A 10 min, encontramos el Hospital público de la Seguridad Social Infanta Sofía, construido recientemente y con todas las especialidades.",True,good,False,3227.0,True,True,False,False,[],False,True,1565000.0,€,True,True,chalet,independantHouse,Santo Domingo,Casa independiente en calle de Atalayuela,Top+,,,,,,,
