propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,neighborhood,hasLift,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108846191,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/c8/c5/1356829651.webp,,10,249900.0,flat,sale,90.0,3,1,CL RIO DUERO,Madrid,Móstoles,es,40.3148181,-3.8766308,False,https://www.idealista.com/inmueble/108846191/,"Vivienda en planta de 3 habitaciones  SOBRE LA VIVIENDA Y EDIFICIO: . Edificio de Ocho alturas construido en 1974 La Vivienda tiene una superficie de 90m2 construidos, 801m2 útiles  Excelente distribución, nos encontramos en el acceso de entrada con un vestíbulo distribuidor y armario de cortesía cocina amueblada con salida tendedero con vista al exterior, un cuarto de baño completo, tres habitaciones, actualmente cinco habitaciones en rentabilidad, salón comedor a dos ambientes con grandes ventanales recibiendo una gran luminosidad  SOBRE LAS CALIDADES  FACHADA:  - Acabado en revestimiento ladrillo  CARPINTERIA EXTERIOR: -Carpintería de aluminio, con rotura de puente térmico. -Capialzado monoblock, persianas de aluminio enrollables  -Acristalamiento con vidrio doble luna S4+4  CARPINTERIA INTERIOR: -Puerta de entrada de seguridad barnizada  -Puertas de paso Sapelly barnizado  SOLADOS: -Suelo laminado y gres porcelánico en diferentes estancias  PINTURA: -Paredes y techo pintura plástica  VARIOS: -Ascensor -Acceso a vivienda para personas con movilidad reducida  UBICACIÓN Y SERVICIOS: El barrio dispone de gran cantidad de servicios públicos, colegios, zonas de compras, autobuses, centro de salud, zonas verdes hostelería, Hospital, centro comercial etc …. a 5 minutos en coche de la carretera 506 y M50. EN DEFINITIVA ….  Una vivienda en un lugar privilegiado para el disfrute suyo y de su familia, privado y discreto. ¡NO DEJE PASAR LA OPORTUNIDAD DE VISITAR ESTA MARAVILLOSA VIVIENDA SIN NINGUN COMPROMISO!.",False,good,False,2777.0,False,False,False,False,[],False,False,249900.0,€,flat,,"Suroeste, Móstoles",Piso en Cl Rio Duero,3,True,Suroeste,,True,,,,,,
105637080,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/1d/0d/1258396565.webp,MVA0099,12,130000.0,flat,sale,85.0,2,1,calle de la Zarza,Madrid,La Cabrera,es,40.8646939,-3.6128988,False,https://www.idealista.com/inmueble/105637080/,"¡Descubre tu nuevo hogar en este encantador dúplex de 85 m² construidos! Situado en una zona tranquila y bien comunicada, este inmueble ofrece un diseño moderno y funcional que te enamorará desde el primer momento. En la planta superior, encontrarás una cocina abierta y un salón-comedor muy luminoso, perfecto para disfrutar de momentos inolvidables con familiares y amigos. La planta inferior alberga dos amplios dormitorios con armarios empotrados, proporcionando un espacio de almacenamiento más que suficiente. Además, cuenta con un cuarto de baño equipado con una cómoda bañera, ideal para relajarte después de un largo día. Este dúplex también incluye un trastero, añadiendo aún más practicidad a tu vida diaria. Construido en 2007 y en excelente estado de conservación, este dúplex ofrece calefacción eléctrica con bomba de frío/calor, asegurando tu confort durante todo el año. Ubicado en una planta baja exterior, el edificio cuenta con ascensor para tu mayor comodidad. No dejes pasar esta oportunidad única de vivir en un hogar que combina estilo, comodidad y funcionalidad. ¡Contacta con nosotros y ven a visitarlo!",False,good,False,1529.0,False,False,False,False,[],False,False,130000.0,€,flat,,La Cabrera,Piso en calle de la Zarza,bj,True,,,False,,,,,,
108887842,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/bf/e7/1357990125.webp,LIRE-05459,3,105000.0,penthouse,sale,94.0,3,1,Campo Real,Madrid,Campo Real,es,40.3381215,-3.3796132,False,https://www.idealista.com/inmueble/108887842/,"Inmueble sin posesión y sin acceso al interior. Las fotografías del interior y las características del activo, pueden no ajustarse al estado actual. NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR  ¡Tenemos en exclusiva una vivienda para ti! Disponemos de una vivienda que puedes adquirir en propiedad, muy bien distribuida y con distintas dependencias, ofreciendo todo lo que necesitas para una vida cómoda y moderna. Desde el momento en que cruces la puerta de entrada, te sentirás acogido por su ambiente cálido, ubicado en Alcalá de Henares. Dispone de buenos accesos y está perfectamente comunicado.  Cuenta distribuciones de manera eficiente para garantizar un máximo aprovechamiento del espacio. Su diseño versátil y funcional la hace ideal para vivir cómodamente. Situado en una zona residencial tranquila, disfruta de una ubicación estratégica. A poca distancia, encontrarás todo lo necesario para tu día a día; supermercados, colegios, centros de salud, farmacias y una variada oferta de tiendas y restaurantes. Además, la excelente conexión con las principales vías de acceso te permitirá llegar rápidamente a otras áreas de interés y sus alrededores. ¡No dudes informarte y no pierdas esta oportunidad! Estaremos encantados de poder ayudarte a hacer tus sueños realidad. ¿Quieres más información sobre este inmueble? ¡Contáctanos! Visita sin compromiso, sin comisiones de intermediación. Más información rellenando el formulario de contacto o por teléfono. Estaremos encantados de atenderte. Hipoges es una plataforma inmobiliaria donde podrás acceder a miles de activos inmobiliarios de diferentes tipos como viviendas, locales comerciales, terrenos, nueva obra, tanto a nivel particular como para inversores. Hipoges cuenta con una amplia cartera de activos inmuebles tanto en España como en Portugal y Grecia. ¿Necesitas financiación? Te ofrecemos la posibilidad de financiaciones de hasta el 100% para la compra de este inmueble. Entra en Finanwin. com, haz tu simulación y obtén la mejor oferta para tu Hipoteca de la manera más ágil y sencilla.",False,good,False,1117.0,False,False,False,False,[],False,False,105000.0,€,flat,penthouse,Campo Real,Ático,2,,,,False,,,,,,
108653448,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/13/d7/1350399905.webp,6380,33,249950.0,flat,sale,79.0,2,1,CL RAFAEL ALBERTI,Madrid,Collado Villalba,es,40.6261631,-4.0036328,False,https://www.idealista.com/inmueble/108653448/,"Piso muy céntrico, junto a Renfe y Estación de Autobuses. 80 m2 en vivienda en 3ª planta con ascensor. Edificio con buenas calidades. Salón con terraza. Cocina comunicada con el salón. 2 dormitorios. Suelos en parquet, calefacción de gas natural, climalit. Con mobiliario. Garaje incluido. NO SE COBRA GESTIÓN AL COMPRADOR. REF 6380.",False,good,False,3164.0,False,False,False,False,[],False,False,249950.0,€,flat,,"Villalba Estación, Collado Villalba",Piso en Cl Rafael Alberti,3,True,Villalba Estación,,True,True,True,,,,
104589757,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/6b/76/1225344716.webp,,53,119000.0,chalet,sale,189.0,4,2,Colmenar de Oreja,Madrid,Colmenar de Oreja,es,40.1064935,-3.38524,False,https://www.idealista.com/inmueble/104589757/,"""VISITA TU HOGAR"" te presenta en exclusiva esta encantadora casa de pueblo muy bien ubicada con PATIO Y SOLARIUM en todo el centro de COLMENAR DE OREJA. Estas invitado a conocer este maravilloso inmueble llámanos y visítalo sin compromiso!  La vivienda cuenta con dos plantas: PLANTA BAJA: Amplio recibidor, salón independiente, cocina independiente con despensa, baño completo, patio, salón de reuniones, aseo, habitación versátil. PRIMERA PLANTA: 4 habitaciones, pasillo distribuidor, pequeño vestidor, solárium y habitación que puede ser muy útil como trastero o habitación adicional. PLANTA BAJA: Al ingresar a la vivienda nos encontramos una entrada amplia que te invita a disfrutar de un ambiente de comodidad y confort, este gran recibidor da acceso a un hermoso salón-comedor, meticulosamente diseñado para ofrecer un ambiente reconfortante y versátil. El salón está equipado con aire acondicionado de bomba frío/calor para asegurar el confort en cualquier estación del año. La cocina es independiente con mucha comodidad y luz natural, por ser cuadrada y contener una muy buena despensa la cual está a un lado de la cocina ideal para almacenaje. También cuenta con muebles altos y bajos los cuales están en muy buen estado y se han cambiado hace poco tiempo. Contiene microondas empotrado para mayor comodidad. Cuenta con horno, agua caliente por electricidad, campana y vitrocerámica. En planta baja encontramos un hermoso baño de muy buen tamaño con ventana, completamente REFORMADO y EQUIPADO con plato de ducha blanco y mampara, los cuales son de excelente calidad. Esta hermosa casa cuenta con un espectacular patio o jardín que da mucha comodidad para esos días de verano los cuales quieres disfrutar del sol y de tu familia en el lugar mas importante e intimo que es ""Tu Hogar"". Cuenta con un salón de reuniones de 30 m2 con chimenea, con aseo y una gran habitación que puedes adaptar a tus necesidades. PRIMERA PLANTA: Accedemos a ella por escaleras en mármol y madera, ya en primera planta nos encontramos con pasillo distribuidor que da paso a 4 habitaciones todas ellas de muy buen tamaño amplias y luminosas.  Esta maravillosa casa también cuenta con un solárium impresionante para poder disfrutar al igual que en el patio de unos hermosos atardeceres. Está vivienda te proporcionará todo lo necesario para poder vivir con todas las comodidades que necesitas.  VIVIENDA IDEAL PARA INVERSORES. Solo queda decir que estas invitado a visitar esta maravillosa casa la cual te cautivará con su belleza y encantos únicos.  Te esperamos! Si necesitas financiación te podemos ayudar sin compromiso. Los gastos del comprador e impuestos NO están incluidos en el precio. Impuesto de Transmisiones Patrimoniales (ITP), notaria, registro, gestoría, tasación etc.",False,good,False,630.0,False,False,False,False,[],False,False,119000.0,€,chalet,independantHouse,Colmenar de Oreja,Casa independiente,,,,,,,,,,,
106994763,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/91/b6/1301797624.webp,,2,1250000.0,penthouse,sale,135.0,3,3,calle de Guzmán el Bueno,Madrid,Madrid,es,40.4386073,-3.7113982,False,https://www.idealista.com/inmueble/106994763/,"Magerit Homes ofrece este maravilloso hogar en el corazón de Chamberí. Ático con terraza y plaza de garaje Junto al metro de islas Filipinas vendemos este ático con terraza reformado hace 5 años. La reforma está hecha con las mejores calidades y con muy buen gusto. La distribución es muy buena, con tres dormitorios, el principal en suite y zona de vestidor, dos habitaciones secundarias amplias, cocina espectacular con gran office y en el mismo ambiente el salón. Terraza exterior. La vivienda cuanta con plaza de garaje en el edificio de enfrente. Mejor ver!",False,good,False,9259.0,False,False,False,False,[],False,False,1250000.0,€,flat,penthouse,"Gaztambide, Madrid",Ático en calle de Guzmán el Bueno,7,True,Chamberí,Gaztambide,True,True,True,,,,
108398475,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/88/79/1343352455.webp,,13,275000.0,flat,sale,56.0,2,1,Universidad,Madrid,Getafe,es,40.3117687,-3.7246081,False,https://www.idealista.com/inmueble/108398475/,"Luminoso piso a estrenar de dos dormitorios y un baño con plato de ducha, cocina amueblada con electrodomésticos excepto nevera. Aire acondicionado en salón y habitaciones, con bomba de frío/calor, y plaza de garaje en el mismo edificio e incluida en el precio. Muy buena zona, cerca de la universidad, la calle Madrid y todos los servicios. Mejor ver!",False,good,False,4911.0,True,False,False,False,[],False,False,275000.0,€,flat,,"Universidad, Getafe",Piso,bj,True,Universidad,,True,True,True,278000.0,3000.0,1.0,
107054990,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/9b/e1/1301624216.webp,,9,140000.0,flat,sale,64.0,2,1,calle Almagro,Madrid,Getafe,es,40.3056408,-3.7383026,False,https://www.idealista.com/inmueble/107054990/,"INMOPISO VENDE; Piso en C/ Almagro de 60 m2 para reformar. Se trata de una quinta planta con dos grandes dormitorios, salón amplio con gran luminosidad, cocina, baño con bañera y terraza luminosa. Gran oportunidad para INVERSORES dado la gran demanda de alquiler por la zona. Zona con gran comunicación, colegios, bares, restaurantes y zonas verdes Para más información contacta con nosotros o ven a visitarnos a la Calle de los Yébenes 121 sin ningún tipo de compromiso y concierta una cita en la que además de conocer la vivienda, si te interesa, se te informara sobre las condiciones de financiación actuales.",False,renew,False,2188.0,False,False,False,False,[],False,False,140000.0,€,flat,,"La Alhóndiga, Getafe",Piso en calle Almagro,5,True,La Alhóndiga,,False,,,,,,
108201561,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/8e/d3/1339605179.webp,,16,350000.0,penthouse,sale,94.0,2,2,Buenavista,Madrid,Getafe,es,40.2988468,-3.7585874,False,https://www.idealista.com/inmueble/108201561/,"¡Descubre este espectacular ático en venta que combina comodidad y estilo! Con 94 m² construidos, este luminoso hogar cuenta con 2 acogedores dormitorios y 2 baños, uno de ellos en la habitación principal. La cocina está perfectamente equipada y el salón independiente ofrece un espacio ideal para relajarse. Tiene acceso tanto desde el salón como desde el dormitorio principal y la cocina a una amplia terraza que se convierte en el lugar perfecto para disfrutar de las vistas y del aire libre. Ubicado en una zona consolidada, este ático ofrece todas las comodidades que necesitas a tu alcance. Con transporte público cercano y fácil acceso a las carreteras A-42, M-45 y M-50, estarás a un paso de Madrid. Además, cuenta con 2 plazas de garaje y un trastero, lo que añade valor y funcionalidad a tu nuevo hogar.  El edificio, construido en 2012, está en buen estado de conservación y dispone de acceso adaptado para personas con movilidad reducida. Con calefacción de gas natural, te sentirás cómodo todo el año. No dejes pasar la oportunidad de vivir en este maravilloso ático que lo tiene todo. ¡Ven a verlo y enamórate!",False,good,False,3723.0,False,False,False,False,[],False,False,350000.0,€,flat,penthouse,"Buenavista, Getafe",Ático,5,True,Buenavista,,True,True,True,,,,
108713300,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/97/db/1352907210.webp,MP302025,33,380000.0,flat,sale,90.0,3,2,Buenavista,Madrid,Getafe,es,40.2992553,-3.7561957,False,https://www.idealista.com/inmueble/108713300/,"¡Mi Piso Inmobiliaria vende en exclusiva esta magnífica vivienda con PISCINA en la zona de BUENAVISTA (GETAFE)! Esta moderna segunda planta con ascensor, construida en el año 2012, es ideal para familias ya que se encuentra situada en una tranquila y agradable zona de Buenavista. Disfrutarás de un entorno sereno sin renunciar a la comodidad y al estilo de vida que buscas. La vivienda dispone de 78 m² útiles, distribuidos de forma funcional pensado para el confort diario. Al entrar, tras dejar atrás el hall, nos recibe un amplio y luminoso salón-comedor, con espacio más que suficiente para crear dos ambientes diferenciados: una acogedora zona de estar y un comedor ideal para reuniones en familia o con amigos. La cocina, de estilo moderno y líneas limpias, se entrega completamente amueblada (sin electrodomésticos) y ofrece una excelente capacidad de almacenaje. Además, cuenta con un práctico tendedero cubierto y acristalado, perfecto como espacio de apoyo para la colada o para aprovecharlo como pequeño almacén extra, aportando mayor comodidad y orden al hogar. A través del pasillo distribuidor accedemos a la zona de descanso, compuesta por tres dormitorios de buen tamaño, todos ellos equipados con armarios empotrados de gran capacidad, ideales para mantener el orden sin renunciar al espacio. La habitación principal cuenta con un baño en suite (con puerta corredera) con plato de ducha, aportando privacidad y comodidad, mientras que el segundo baño, de uso general, está equipado con bañera, perfecto para familias o para quienes disfrutan de un momento de relax. Esta vivienda destaca por su distribución funcional, su excelente aprovechamiento del espacio y por contar con acabados de calidad que marcan la diferencia: suelos de tarima, calefacción individual por Gas Natural, aire acondicionado por conducto, ventanas tipo climalit que garantizan un buen aislamiento térmico y acústico, puertas de roble y paredes lisas, todo pensado para ofrecerte un hogar cómodo, moderno y listo para entrar a vivir. Como valor añadido, la vivienda incluye dos plazas de garaje, lo que garantiza comodidad y facilidad de aparcamiento, así como un trastero independiente, perfecto para almacenamiento extra y mantener el hogar siempre despejado. Todo ello dentro de una urbanización privada que ofrece seguridad y tranquilidad, con servicio de conserjería, sistema de videovigilancia y una fantástica PISCINA comunitaria donde disfrutar del buen tiempo en un entorno cuidado y familiar La vivienda se encuentra en una de las zonas más tranquilas y modernas de Buenavista (Getafe), rodeada de todos los servicios necesarios: colegios, supermercados, zonas verdes, centro de salud y oferta de ocio. Está muy bien comunicada tanto en transporte público como por carretera, con acceso cercano a la estación de Cercanías Las Margaritas, MetroSur (Conservatorio), varias líneas de autobús y conexión rápida con la A-42, M-45 y M-50. Si deseas más información y/o concertar una visita llámanos al o visítanos en Avenida Ingenioso Hidalgo Nº7 (Local 2) Los Molinos. Getafe. Este anuncio puede contener errores y el precio indicado puede sufrir variación sin previo aviso. Si tu preocupación es la hipoteca confía en nosotros; la gestionamos con todos los bancos y tú decides cuál deseas, completamente GRATIS.",False,good,False,4222.0,False,False,False,False,[],False,False,380000.0,€,flat,,"Buenavista, Getafe",Piso,2,True,Buenavista,,True,True,True,,,,
108857070,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/20/93/1357153291.webp,Piso Pinto,8,245000.0,flat,sale,87.0,2,2,plaza de Juana de Coello,Madrid,Pinto,es,40.24446,-3.6991518,False,https://www.idealista.com/inmueble/108857070/,"¡Descubre tu nuevo hogar en el corazón de Pinto! Este espectacular piso de 87 m² ofrece un espacio ideal para disfrutar de la vida urbana sin renunciar a la comodidad. Con 2 amplios dormitorios equipados con armarios empotrados, tendrás todo el espacio que necesitas para organizarte. El gran salón, bañado de luz natural gracias a sus 2 balcones al exterior, se convierte en el lugar perfecto para relajarse o recibir a amigos y familiares. La cocina independiente es funcional y práctica, ideal para los amantes de la gastronomía. Además, cuenta con 2 cuartos de baño, uno de ellos en suite, lo que garantiza privacidad y comodidad para todos los miembros del hogar. El aire acondicionado (Split) en el salón y el dormitorio asegura un ambiente agradable durante todo el año. Situado en una ubicación inmejorable, este piso está rodeado de todos los servicios que puedas necesitar: zonas verdes, transporte público, colegios, farmacias, centros médicos, supermercados, restaurantes y bancos. La propiedad, construida en 2001 y en buen estado, también es accesible para personas con movilidad reducida. Si buscas un hogar que combine confort y ubicación, este piso es la opción perfecta. Además, tienes la posibilidad de adquirir una plaza de garaje y trastero por 25.000 € adicionales para mayor comodidad. ¡No dejes pasar esta oportunidad! Ven a visitarlo y enamórate de tu nuevo hogar.",False,good,False,2816.0,False,False,False,False,[],False,False,245000.0,€,flat,,"Centro - Ayuntamiento, Pinto",Piso en plaza de Juana de Coello,1,True,Centro - Ayuntamiento,,True,True,False,,,,25000.0
108658690,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/e2/82/1351347585.webp,1040,24,248000.0,flat,sale,97.0,3,1,Coslada Pueblo,Madrid,Coslada,es,40.426441,-3.5655045,False,https://www.idealista.com/inmueble/108658690/,"INMOBILIARIA HAUSS pone a la venta  en exclusiva amplio y luminoso piso en Coslada Pueblo. Ubicado en una de las zonas más solicitadas de Coslada, este piso ofrece una excelente calidad de vida, con todos los servicios al alcance: supermercados, colegios, zonas verdes, parques infantiles y, próximamente, el nuevo Ayuntamiento. La vivienda dispone de tres dormitorios con armarios empotrados, un salón independiente, cocina con terraza-tendedero, un baño completo y una amplia terraza ideal para disfrutar del aire libre. Destaca por su magnífica luminosidad gracias a su orientación sur, calefacción individual por gas natural y agua incluida en la comunidad. Perfectamente comunicado mediante Renfe, Metro, líneas de autobús y con rápido acceso a la M-40 y M-45. Actualmente alquilada hasta marzo, lo que la convierte también en una excelente opción para inversores. ¡Una oportunidad ideal para vivir o invertir en el corazón de Coslada, con amplitud, comodidad y excelente ubicación! No dude en contactar con nosotros para concertar una visita, y asesorarse con nuestro departamento financiero CreditHauss, que le conseguimos hasta el 100% de tu hipoteca. GASTOS Y COMISIONES NO INCLUIDOS EN EL PRECIO. Con la inmobiliaria Hauss estas en las mejores manos.",False,good,False,2557.0,False,False,False,False,[],False,False,248000.0,€,flat,,"Coslada Pueblo, Coslada",Piso,3,True,Coslada Pueblo,,True,,,,,,
106760803,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/42/7e/1293200311.webp,,10,470000.0,chalet,sale,500.0,6,4,calle Teruel,Madrid,Casarrubuelos,es,40.1691898,-3.8202411,False,https://www.idealista.com/inmueble/106760803/,"Gran Casa de particular o para uso de casa rural! Con una amplitud extraordinaria, compuesta por un jardín con zona de barbacoa, piscina, dividida en 3 plantas. La vivienda se encuentra en una magnífica zona rodeada de naturaleza, parques, a 5 minutos de la estación de Renfe Parla en vehículo, en cuya calle existen cafeterías bares restaurantes, gasolineras, bazares, gimnasio, una zona perfecta para la paz y la tranquilidad.  Además nuestra vivienda en su primera planta dispone de 4 dormitorios amplios y luminosos, uno de ellos con cuarto de baño con bañera hidromasaje, ventanas PVC, y otro cuarto de baño con doble lavabo, en la planta planta de entrada disponemos de un amplio salón, con un dormitorio, otro cuarto de baño con plato de ducha, además de una cocina muy amplia, en la entrada el garaje, y en la planta menos uno una bodega de vinos, con otro lavado y aseo, además de una sala de juegos, dos trasteros, y otro dormitorio. Más información consúltenos y le daremos una visita sin compromiso. Financiación gratuita, no cobramos comisiones. Hipoteca a su medida.",False,good,False,940.0,False,False,False,False,[],False,False,470000.0,€,chalet,independantHouse,Casarrubuelos,Casa independiente en calle Teruel,,,,,,True,True,,,,
107517997,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/ff/25/1314824654.webp,,19,350000.0,chalet,sale,203.0,3,3,callejón del Plantío,Madrid,Griñón,es,40.2136795,-3.8545721,False,https://www.idealista.com/inmueble/107517997/,"**Vivienda en Venta en Griñón - A-Casa Consulting**  A-Casa Consulting pone a la venta una excelente vivienda adosada de cuatro plantas ubicada en Griñón, una localidad tranquila y bien comunicada. La propiedad se distribuye en varias plantas y ofrece una excelente calidad de vida tanto en su interior como en sus exteriores. - **Planta Sótano**: Cuenta con una habitación/trastero y acceso directo a dos plazas de garaje, proporcionando un amplio espacio para almacenamiento y aparcamiento. - **Planta Baja (0)**: En esta planta encontramos una cocina independiente, un hall de entrada, un distribuidor, un aseo de cortesía y un luminoso salón con salida directa a un patio exterior privado, ideal para disfrutar del aire libre. - **Planta Alta (1)**: Compuesta por tres amplias habitaciones, una de ellas en suite con baño privado, y un cuarto de baño completo para las otras dos habitaciones. - **Buhardilla**: Espacio diáfano completamente revestido en madera, que puede adaptarse a diferentes usos, como sala de estar, oficina o zona de ocio. La vivienda está situada en Griñón, un municipio que destaca por su tranquilidad y calidad de vida. La localidad está perfectamente comunicada con Madrid y Toledo, permitiendo un fácil acceso a ambas ciudades, lo que la convierte en una opción ideal para aquellos que buscan la comodidad de vivir en un entorno rural con la cercanía a las grandes urbes. ¡No pierdas la oportunidad de visitar esta fantástica vivienda en venta! Posibilidad de financiación de hasta el 100% con doble garantía y hasta 85% sin avales.",False,good,False,1724.0,False,False,False,False,[],False,False,350000.0,€,chalet,terracedHouse,Griñón,Chalet adosado en callejón del Plantío,,,,,,True,True,,,,
108587994,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/37/f6/1349561650.webp,,39,480000.0,chalet,sale,161.0,4,3,El Boalo,Madrid,El Boalo,es,40.7117983,-3.9176751,False,https://www.idealista.com/inmueble/108587994/,"**Chalet Pareado en Venta - Ideal para Tu Familia**Para Entrar a Vivir** Descubre este encantador chalet pareado de 161 m², situado en una parcela de 251 m², que ofrece todo lo que necesitas para disfrutar de la vida en familia. Distribuido en dos plantas, en la planta baja encontrarás un acogedor porche cerrado que te da la bienvenida, un garaje, un hall, un dormitorio, una moderna cocina-office y un luminoso salón-comedor con chimenea, perfecto para las noches de invierno. Desde aquí, accede a un hermoso jardín que cuenta con jacuzzi, riego automático y ducha de agua caliente, ideal para relajarte en los días soleados. En la primera planta, se sitúan tres amplios dormitorios, siendo el principal un verdadero refugio con terraza y baño en suite con bañera de hidromasaje. Además, hay un segundo baño completo para mayor comodidad. La casa destaca por su carpintería interior de roble macizo y su carpintería exterior de aluminio con climalit, garantizando un excelente aislamiento. La calefacción por gas asegura un ambiente cálido durante los meses más fríos, la vivienda tiene puerta blindada y el garaje puerta automática. Ubicada en una urbanización que cuenta con pistas de pádel y piscina comunitaria, esta propiedad se encuentra a pocos minutos del casco urbano, facilitando el acceso a todos los servicios. Con armarios empotrados en cada dormitorio y su orientación sur-este, este chalet es una opción perfecta para quienes buscan comodidad y calidad de vida. ¡No pierdas la oportunidad de visitarlo!",False,good,False,2981.0,False,False,False,False,[],False,False,480000.0,€,chalet,semidetachedHouse,El Boalo,Chalet pareado,,,,,,True,True,,,,
108008909,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/5e/e5/1331026468.webp,SH.Vallecas,2,138000.0,flat,sale,97.0,3,2,calle de Felisa Méndez,Madrid,Madrid,es,40.3932338,-3.6686836,False,https://www.idealista.com/inmueble/108008909/,"Oportunidad sólo para inversores! El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta situado en MADRID. Cuenta con una superficie de 97m² distribuidos en 3 dormitorios, 2 baño y un patio de 40m² aproximadamente. Se localiza en la planta baja de un edificio residencial y en sus inmediaciones dispone de todo tipo de servicios. Tiene buena comunicación tanto por transporte público como por transporte privado.",False,good,False,1423.0,False,False,False,False,[],False,False,138000.0,€,flat,,"San Diego, Madrid",Piso en calle de Felisa Méndez,bj,True,Puente de Vallecas,San Diego,False,,,,,,
108293900,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/10/53/62/1339787404.webp,,42,320000.0,chalet,sale,108.0,3,2,Centro,Madrid,Fuenlabrada,es,40.2807329,-3.7920125,False,https://www.idealista.com/inmueble/108293900/,"""Agencia inmobiliaria de FUENLABRADA zona CENTRO Oficina Tecnocasa VENDE en exclusiva magnifica CASA DE 163M2 DE PARCELA: La casa esta distribuida en 2 plantas: En la PLANTA DE ARRIBA podemos encontrar 3 habitaciones, sala de estar, baño y balcón. En la PLANTA BAJA encontramos salón comedor, cocina, entrada y acceso al jardín. Amplio jardín donde podemos encontrar espacio para aparcar, una cocina y un aseo. MUY BUENA OPORTUNIDAD para poder tener tu casa particular con patio en pleno centro de Fuenlabrada o para CONSTRUIR. Vivienda en una zona rodeada de todo tipo de servicios. Zona muy bien comunicada a 5 minutos de Renfe, metro, autobuses.. . La zona cuenta con comercios, supermercados, centro de salud, farmacias, colegios.. . "" Posibilidad de financiación 100% con nuestro departamento financiero KIRON. "".",False,renew,False,2963.0,False,False,False,False,[],False,False,320000.0,€,chalet,semidetachedHouse,"Centro, Fuenlabrada",Chalet pareado,,,Centro,,,True,True,,,,
98510622,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/9a/64/734701216.webp,,15,275000.0,flat,sale,52.0,1,1,Barrio Valdeacederas,Madrid,Madrid,es,40.4682094,-3.7087087,False,https://www.idealista.com/inmueble/98510622/,"Ideal inversores, en este momento alquilado. Apartamento en segunda planta soleado en edificio, con ascensor acceso a personas con movilidad reducida de un dormitorio, con mirador y armario empotrado salón comedor con terraza. bonita cocina amueblada con electrodomésticos, . el piso dispone de un trastero, aire acondicionado, y bomba de calor, salón con terraza cubierta y baño con plato de ducha. Suelos de madera y pintura lisa. Edificio del año 2006 y al lado en la Avd de la Dirección del Nuevo RASCACIELOS.",False,good,False,5288.0,False,False,False,False,[],False,False,275000.0,€,flat,,"Valdeacederas, Madrid",Piso,2,True,Tetuán,Valdeacederas,True,,,,,,
