propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,exterior,neighborhood,hasLift,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice
108433974,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/52/68/1344743667.webp,ALI0000156368,2,4,223000.0,flat,sale,147.0,3,3,calle Cristino Mallo,Madrid,Parla,Fuentebella-San Felix-El Leguario,es,40.2275347,-3.7758089,False,https://www.idealista.com/inmueble/108433974/,"Oportunidad de inversión: inmueble alquilado. Renta actual: 500 €/mes. Fecha de fin de contrato: Vencido.  Gran oferta de Piso en PARLA. Situado en CALLE CRISTINO MALLO, dispone de una superficie de 98 m2, 3 habitaciones.  Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble.",False,good,False,1517.0,False,False,False,False,[],False,False,223000.0,€,flat,"Fuentebella-San Felix-El Leguario, Parla",Piso en calle Cristino Mallo,,,,,,
107751939,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/0f/32/1322267531.webp,,3,6,128500.0,flat,sale,79.0,3,1,Barrio Parque Ondarreta - Urtinsa,Madrid,Alcorcón,Parque Ondarreta - Urtinsa,es,40.3364567,-3.8118302,False,https://www.idealista.com/inmueble/107751939/,"LAS FOTOS DEL INMUEBLE SE ENVIARÁN POR PRIVADO ¡Fantástica INVERSIÓN! Se vende la NUDA PROPIEDAD de este fantástico piso en el centro de Alcorcón. El actual propietario, señor de 80 años, conservará el derecho de uso y disfrute de la propiedad de por vida. La propiedad tiene un valor de mercado de 207.000€ y se aplica un 40% de descuento sobre ese valor. ¿Esto qué implica? GASTOS DE FORMALIZACIÓN: Abonados en su totalidad por el comprador. Los gastos generados en la compraventa (Impuesto de Transmisiones Patrimoniales, notario y registro). A excepción del Impuesto de Plusvalía Municipal, que será abonado por el vendedor. GASTOS DE MANTENIMIENTO: Una vez formalizada la operación ante notario, los gastos de la vivienda se distribuirán de la siguiente manera: 1. El Impuesto de Bienes Inmuebles (IBI), las derramas extraordinarias y el seguro de continente serán asumidos POR LA PARTE COMPRADORA. 2. La cuota ordinaria de la comunidad, el seguro de contenido, la tasa de residuos urbanos y los suministros (luz, agua, etc. ); individualizados o no, serán asumidos POR LA PARTE VENDEDORA. Descripción del inmueble:  Presentamos este luminoso piso en sexta planta, con 78 m² construidos, que cuenta con tres habitaciones, salón comedor, cocina y un baño completo. El edificio dispone de ascensor, añadiendo comodidad y accesibilidad para los residentes. Ubicado en pleno centro de Alcorcón, este piso se encuentra a tan solo 3 minutos a pie de la estación de tren y metro, y a 800 metros del Hospital Universitario Fundación Alcorcón. La zona ofrece todos los servicios necesarios a su alrededor: centros de salud, farmacias, escuelas, entidades bancarias, establecimientos comerciales, restaurantes, zonas verdes y áreas infantiles, conformando un entorno muy práctico y completo para la vida cotidiana. En cuanto a transporte público, la zona cuenta con varias líneas de autobuses y está excelentemente comunicada con las principales vías de la ciudad, como la M-30, M-40 y M-506, facilitando el acceso y los desplazamientos tanto hacia el centro como a otras áreas de la región. LOS HONORARIOS PROFESIONALES SON DE 6.000€ MÁS IVA Y NO ESTÁN INCLUIDOS EN EL PRECIO DE VENTA.",False,good,False,1627.0,False,False,False,False,[],False,False,128500.0,€,flat,"Parque Ondarreta - Urtinsa, Alcorcón",Piso,True,Parque Ondarreta - Urtinsa,True,,,
102521055,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/de/08/1158359631.webp,ALI0000139323,3,,369000.0,chalet,sale,251.0,3,3,camino Viejo de Cobeña,Madrid,Paracuellos de Jarama,Zona Industrial,es,40.5239738,-3.5462519,False,https://www.idealista.com/inmueble/102521055/,"Os damos la bienvenida a esta amplia casa ubicada en Paracuellos de Jarama, Madrid. La vivienda se distribuye en salón-comedor, cocina. Localizada en el corazón de Paracuellos de Jarama. En términos de accesibilidad, la propiedad dispone de múltiples conexiones y cuenta con fácil acceso a M-50. En Aliseda Inmobiliaria tenemos la mayor oferta de inmuebles al mejor precio garantizado. Descubre nuestra amplia oferta inmobiliaria y no pierdas la oportunidad de encontrar la casa perfecta para ti.  Oportunidad de inversión: inmueble procedente de ejecución hipotecaria sin posesión. Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. El precio del inmueble ha sido fijado en atención a que el inmueble se adquiera por el comprador en estado de ocupado por lo que no aplicaría dicho precio si en el momento de formalización de la escritura pública el inmueble se encontrara libre de ocupantes. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble.",False,good,False,1470.0,False,False,False,False,[],False,False,369000.0,€,chalet,"Zona Industrial, Paracuellos de Jarama",Chalet pareado en camino Viejo de Cobeña,,,,semidetachedHouse,,
108565005,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/fe/46/1348610814.webp,,5,,398000.0,chalet,sale,180.0,3,3,Zona Centro,Madrid,Moralzarzal,Zona Centro,es,40.6756091,-3.9697252,False,https://www.idealista.com/inmueble/108565005/,"Autopromoción de chalet independiente a tu medida  Diseña tu casa ideal… desde los cimientos, nosotros te lo ponemos muy fácil ¿Y si en vez de buscar una casa ya hecha, la construyes desde cero con los mejores materiales y sistemas del mercado en eficiencia energética? Te ofrecemos la posibilidad de levantar una vivienda unifamiliar diseñada a tu gusto y tus necesidades y con los metros cuadrados que necesites para vivir. Nos adaptamos a cualquier posible diseño. En este caso hemos optado por una vivienda unifamiliar aproximadamente de 180m² en una parcela de 630 m² en Moralzarzal, pero el verdadero valor está en cómo se construye:  Un hogar eficiente, duradero y adaptado a ti, gracias a un sistema de construcción industrializada con tecnología de paneles SIP y acabados de alta calidad. Una construcción que marca la diferencia No todas las casas se construyen igual. La nuestra parte de una estructura eficiente y sólida, que reduce consumos energéticos, mejora el confort interior y minimiza tiempos de obra. ¿Qué hace especial esta construcción?  - Sistema Eco-SIP: Paneles estructurales con aislamiento térmico y acústico integrado.  - Montaje rápido y preciso: Menos residuos, menos errores, más calidad.  - Alta eficiencia energética: Vivienda pasiva, preparada para un consumo casi nulo.  - Durabilidad y confort: Materiales resistentes, confort acústico y temperatura constante. ¿Qué incluye? Todo lo esencial para entrar a vivir, con calidades que garantizan confort y bajo mantenimiento a largo plazo: ✔️ Estructura y cerramientos con paneles Eco-SIP  ✔️ Suelo a elegir: gres cerámico o laminado  ✔️ Ventanas de PVC con triple acristalamiento  ✔️ Acabados interiores en pladur y puertas MDF  ✔️ Cocina de 10 módulos y baño completo  ✔️ Instalación eléctrica y de fontanería  ✔️ Sistema de calefacción por aerotermia y suelo radiante Hazlo bien desde el principio. Construye un hogar que no solo se vea bien, sino que esté preparado para durar y cuidar de ti. Te acompañamos en todo el proceso: desde el diseño, los permisos, hasta la entrega final.  Contáctanos y empieza a construir con criterio. Este precio corresponde al modelo de vivienda elegido para esta parcela. Si deseas modificar el diseño, superficie o calidades, el presupuesto podrá ajustarse en función de los cambios. Consúltanos para estudiar otras opciones a medida.  Este anuncio no es vinculante y puede contener errores. Se muestra con fines informativos y no tiene carácter contractual.",False,good,False,2211.0,False,False,False,False,[],False,False,398000.0,€,chalet,"Zona Centro, Moralzarzal",Casa independiente,,,,independantHouse,,
108611102,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/99/b0/1349899235.webp,STK52215047,2,2,272000.0,flat,sale,101.0,1,1,calle de Cullera,Madrid,Madrid,Latina,es,40.3986888,-3.7451837,False,https://www.idealista.com/inmueble/108611102/,"Gran oferta de Piso en MADRID. Situado en CALLE CULLERA, dispone de una superficie de 101 m2, 1 habitación.  Oportunidad de inversión: inmueble ocupado. Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. El precio del inmueble ha sido fijado en atención a que el inmueble se adquiera por el comprador en estado de ocupado por lo que no aplicaría dicho precio si en el momento de formalización de la escritura pública el inmueble se encontrara libre de ocupantes. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble.",False,good,False,2693.0,False,False,False,False,[],False,False,272000.0,€,flat,"Lucero, Madrid",Piso en calle de Cullera,,Lucero,,,,
108916325,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/76/aa/1358848960.webp,1058-CHVTJ013,1,,310000.0,chalet,sale,161.0,3,2,Talamanca de Jarama,Madrid,Talamanca de Jarama,,es,40.743717,-3.5110865,False,https://www.idealista.com/inmueble/108916325/,"CAOLVES vende, estupendo adosado 161 metros, distribuidos en tres plantas. Planta principal: cocina amueblada, salón comedor con salida a jardín privado con barbacoa, aseo de cortesía. Primera planta 3 dormitorios, un baño completo. segunda planta: buhardilla con ventanas velux que le aportan mucha luminosidad y un baño completo. incluidos en la vivienda una plaza de garaje y trastero. PENDIENTE DE APORTAR ESTUDIO FOTOGRAFICO.",False,good,False,1925.0,False,False,False,False,[],False,False,310000.0,€,chalet,Talamanca de Jarama,Chalet adosado,,,,terracedHouse,True,True
108778182,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/90/fe/1358326979.webp,,1,7,3600000.0,penthouse,sale,200.0,3,3,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,40.4320004,-3.6826688,False,https://www.idealista.com/inmueble/108778182/,"Recoletos-Salamanca: El Eje Dorado de Madrid El barrio de Recoletos, ubicado en el distrito de Salamanca, es sinónimo de elegancia, cultura y alto standing. Limita con el Paseo de la Castellana y alberga iconos como la Biblioteca Nacional, el Museo Arqueológico y el Parque del Retiro. Ofrecemos un ático espectacular con 30 m2 de terraza con unas vistas únicas. Si quieren más información, no dude en contactar con nosotros y le daremos toda la información necesaria. Por motivos de protección no podemos mostrar imágenes del piso.",False,good,False,18000.0,False,False,False,False,[],False,False,3600000.0,€,flat,"Castellana, Madrid",Ático,True,Castellana,True,penthouse,True,True
108130705,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/2c/53/1347391126.webp,IE15RM01,10,2,275000.0,flat,sale,54.0,2,1,Barrio Zona Pueblo,Madrid,Pozuelo de Alarcón,Zona Pueblo,es,40.435765,-3.8134384,False,https://www.idealista.com/inmueble/108130705/,"Inmobiliarias Encuentro presenta EN EXCLUSIVA esta acogedora vivienda situada en una tranquila del centro de Pozuelo, con todos los servicios, comercios y transporte a pocos minutos a pie. Ubicada en una segunda planta, la vivienda cuenta con una superficie de 54 m² muy bien aprovechados. Al acceder, nos recibe un amplio salón comedor con mucha luz natural, que aporta calidez y una agradable sensación de amplitud. El piso dispone de un dormitorio principal, una habitación espaciosa y versátil, y de un segundo dormitorio, igualmente luminoso, perfecto como habitación auxiliar, zona de trabajo o despacho. El baño es completo y funcional, ideal para el día a día. La cocina, independiente y bien aprovechada, ofrece el espacio y la funcionalidad necesaria para el uso diario. La vivienda se climatiza mediante calefacción por gas natural. ¡Financiación a tu medida! Con Finmo tendrás los mejores tipos de interés y hasta el 100% de financiación. ¡Consulta nuestras condiciones! ¡No pierdas la oportunidad de visitar con nosotros este inmueble! También puedes entrar en nuestra web y reservarlo en menos de un minuto. ACTUALMENTE CON INQUILINO.",False,good,False,5093.0,False,False,False,False,[],False,False,275000.0,€,flat,"Zona Pueblo, Pozuelo de Alarcón",Piso,True,Zona Pueblo,False,,,
108800013,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/57/db/c1/1355505249.webp,2009,2,2,1130000.0,flat,sale,100.0,3,1,Barrio Niño Jesús,Madrid,Madrid,Retiro,es,40.4144623,-3.6745279,False,https://www.idealista.com/inmueble/108800013/,"A un paso del Retiro, con todo el encanto clásico de Madrid Imagina salir de casa y estar en el Retiro en pocos minuto. Este piso exterior te ofrece eso y mucho más: techos altos, un encantador balcón, la tranquilidad de una calle residencial y todo el ambiente de barrio que hace única esta zona. Distribución: - 3 dormitorios - 1 baño - Salón-comedor - Balcón - Cocina independiente - Ventanas Climalit Servicios al alcance: Mercado de Ibiza, colegios, hospitales, supermercados y polideportivos Parkings públicos en la misma manzana Por motivos de confidencialidad se mostrarán fotos por privado. Contáctanos sin compromiso!",False,good,False,11300.0,False,False,False,False,[],False,False,1130000.0,€,flat,"Niño Jesús, Madrid",Piso,True,Niño Jesús,True,,,
107786920,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/3c/a0/1323720782.webp,,9,1,191500.0,flat,sale,45.0,2,1,Alcobendas Centro,Madrid,Alcobendas,Alcobendas Centro,es,40.5376308,-3.6319674,False,https://www.idealista.com/inmueble/107786920/,"� ¡GRAN OPORTUNIDAD DE INVERSIÓN! Piso en buen estado junto al Arroyo de la Vega Duran Gestión Inmobiliaria presenta esta fantástica vivienda en buen estado, ideal tanto para vivir como para inversión. � Ubicación inmejorable: Situado junto al Arroyo de la Vega, con todos los servicios al alcance: centros comerciales, transporte público, centros médicos y metro. A pocos minutos de Marqués de la Valdavia y La Moraleja, con excelente conexión. ✨ Características del inmueble: ✔ 40 m² distribuidos en un acogedor salón con cocina, 2 habitaciones y 1 baño. ✔ Primera planta sin ascensor con acceso desde un patio. ✔ Muy luminoso, con aire acondicionado y en buen estado. ✔ Solo 25 €/mes de comunidad, con agua incluida.   � Disponibilidad: Los propietarios podrán entregar la vivienda entre finales de junio y principios de julio. � ¡No dejes pasar esta gran oportunidad de inversión! Llámanos para más información o para concertar una visita. � Duran Gestión Inmobiliaria – Especialistas en tu zona.",False,good,False,4256.0,False,False,False,False,[],False,False,191500.0,€,flat,"Alcobendas Centro, Alcobendas",Piso,True,,False,,,
108592066,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/aa/9b/1349477234.webp,03428,21,,895000.0,chalet,sale,247.0,4,4,Rivas Centro,Madrid,Rivas-Vaciamadrid,Rivas Centro,es,40.363972,-3.5164039,False,https://www.idealista.com/inmueble/108592066/,"ALQUILADO, OPORTUNIDAD DE INVERSION. ACTUALMENTE, NO ES POSIBLE REALIZAR VISITAS AL INTERIOR DE LA VIVIENDA. LAS FOTOGRAFIAS PUEDEN NO REFLEJAR EL ESTADO ACTUAL DE LA PROPIEDAD. FECHA DE FIN DE CONTRATO: 05/2026. Es importante tener en cuenta que esta propiedad se transfiere ""como cuerpo cierto"" y en su estado actual, sin garantías de ningún tipo.  BIBA HOME te presenta en Rivas Vaciamadrid, un chalet aislado, pareado por el garaje. Construido en 2005. Esta impresionante vivienda destaca por su amplitud y comodidad. Con una superficie construida de 247 m2 y ubicado en una generosa parcela de 730 m2, este chalet de una Planta y Buhardilla te ofrece todo el espacio que necesitas para disfrutar en familia. En la planta BAJA, encontrarás un acogedor salón con chimenea que se abre a un encantador porche, perfecto para relajarte y disfrutar del aire libre. Además, la cocina también cuenta con su propio porche, ideal para disfrutar de comidas al aire libre y momentos especiales con tus seres queridos. La distribución interior: en la planta principal, encontrarás 3 dormitorios amplios y luminosos, perfectos para adaptarse a tus necesidades. Además, en la PRIMERA PLANTA/buhardilla, hay un dormitorio de invitados con baño y un hall independiente, brindando privacidad y comodidad a tus invitados. El dormitorio principal es un verdadero oasis de tranquilidad. Con baño en suite y vestidor, podrás relajarte y desconectar. Además, todos los dormitorios cuentan con armarios empotrados, ofreciendo un amplio espacio de almacenamiento para mantener tu hogar ordenado y organizado. La seguridad es una prioridad en esta propiedad, con ventanas equipadas con rejas de seguridad que te brindan tranquilidad. Además, la calefacción y el agua caliente funcionan con gas natural, garantizando un ambiente acogedor durante todo el año. La preinstalación de aire acondicionado en toda la vivienda te permitirá mantener una temperatura ideal en los calurosos días de verano. Para tu comodidad, el chalet cuenta con un garaje para dos coches, para que nunca tengas que preocuparte por encontrar estacionamiento. Y no olvides la parcela totalmente solada, que te brinda un espacio al aire libre de bajo mantenimiento para disfrutar de actividades al aire libre y momentos de ocio. Lo mejor de todo es que esta propiedad se ofrece sin comisión de agencia. Llámanos y solicita información!",False,good,False,3623.0,False,False,False,False,[],False,False,895000.0,€,chalet,"Rivas Centro, Rivas-Vaciamadrid",Casa independiente,,,,independantHouse,True,True
108395479,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/92/96/1342904790.webp,B0225,46,,255000.0,chalet,sale,97.0,4,2,Miraflores de la Sierra,Madrid,Miraflores de la Sierra,,es,40.8087888,-3.7787502,False,https://www.idealista.com/inmueble/108395479/,"Norte inmobiliaria les ofrece este Chalet pareado con encanto, de 97 m² aprox. , en dos plantas. Salón comedor con chimenea casete, cocina con despensa, cuatro habitaciones, un baño, un aseo con ducha. Con muchas posibilidades. Terraza con bonitas vistas. S/Calf. Parcela de 255 m² aprox. llana. Zona tranquila.",False,renew,False,2629.0,False,False,False,False,[],False,False,255000.0,€,chalet,Miraflores de la Sierra,Chalet pareado,,,,semidetachedHouse,,
97417781,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/aa/8a/1348287184.webp,60581600,13,4,220000.0,flat,sale,65.0,3,1,calle de Emilio Martín Encinas,Madrid,Coslada,Coslada Pueblo,es,40.4249727,-3.5660312,False,https://www.idealista.com/inmueble/97417781/,"1. Piso → Piso en Coslada, 65.00 m. de superficie, una habitación doble y 2 habitaciones sencillas, un baño, propiedad Para reformar, carpinteria interior de madera, suelo de gres, carpinteria exterior de aluminio. Extras: ascensor, terraza, autobuses, centros comerciales, centros médicos, colegios, parques, supermercados Gastos de comunidad: 50 Eur.",False,renew,False,3385.0,False,False,False,False,[],False,False,220000.0,€,flat,"Coslada Pueblo, Coslada",Piso en calle de Emilio Martín Encinas,True,,True,,,
108896110,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/92/d0/1358234078.webp,,4,1,280000.0,flat,sale,40.0,1,1,calle del Amparo,Madrid,Madrid,Centro,es,40.4069446,-3.7015862,False,https://www.idealista.com/inmueble/108896110/,Vendemos piso en 1 planta exterior reformado Se esta reformando por eso no tenemos fotos. Para mas información llamar por telefono.,False,good,False,7000.0,False,False,False,False,[],False,False,280000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle del Amparo,True,Lavapiés-Embajadores,False,,,
108476369,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/be/e8/1346081126.webp,EM-750,4,6,2690000.0,penthouse,sale,155.0,2,3,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,40.4391107,-3.6872815,False,https://www.idealista.com/inmueble/108476369/,"En una de las zonas más codiciadas de Madrid, presentamos esta exclusiva propiedad ubicada en una finca señorial con ascensor y portero físico. Se trata de un ático exterior completamente reformado con calidades de primer nivel, pensado para quienes buscan diseño, confort y una ubicación privilegiada. La vivienda, de 155 m² construidos, ha sido concebida con una distribución elegante y funcional. Al acceder nos recibe un amplio recibidor que da paso a un impresionante salón-comedor con acceso directo a una terraza privada, donde la luz natural baña cada rincón durante todo el día. Un espacio ideal para relajarse o disfrutar de reuniones al aire libre con vistas despejadas. La cocina, integrada pero sutilmente delimitada, cuenta con muebles de diseño a medida, encimeras de piedra natural y electrodomésticos de alta gama completamente panelados. El resultado: un espacio sofisticado y práctico al mismo tiempo. La zona de noche está compuesta por dos dormitorios con baño en suite, con armarios empotrados y acabados de lujo. El dormitorio principal destaca por su amplitud y tranquilidad, con baño revestido en piedra natural y una cuidada iluminación ambiental. Además, dispone de un aseo de cortesía para visitas. Entre sus acabados destacan: Techos altos con molduras clásicas Suelo de madera natural de gran formato Carpintería interior lacada en blanco Climatización por conductos frío/calor Ventanas de doble acristalamiento con rotura de puente térmico La finca ha sido rehabilitada y mantiene el encanto clásico de las construcciones nobles del barrio, combinando la esencia de la arquitectura tradicional con el confort contemporáneo. Un hogar ideal tanto para vivir como para invertir en una de las zonas más exclusivas de Madrid, rodeado de boutiques, restaurantes de autor y con excelentes comunicaciones ya sea mediante vehículo privado o colectivo.",False,good,False,17355.0,False,False,False,False,[],False,False,2690000.0,€,flat,"Castellana, Madrid",Ático,True,Castellana,True,penthouse,,
