propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,newDevelopmentFinished
108337806,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/d0/3a/1348942619.webp,[[137]] e17b,18,7,485000.0,flat,sale,96.0,True,3,2,"Cerro del Campo, 31",Madrid,Madrid,Vicálvaro,es,El Cañaveral,40.4055926,-3.550309,True,https://www.idealista.com/obra-nueva/108337806/,"Limea Suites: Tu hogar, donde la calidad se siente Limea Suites es una exclusiva promoción de 94 viviendas distribuidas en dos torres, con una amplia zona común que invita al disfrute y la convivencia. Ofrece viviendas de 2 y 3 dormitorios, incluyendo viviendas en plantas baja con grandes terrazas y espectaculares áticos con solárium y con pérgola para disfrutar del sol, pensadas para adaptarse a tu estilo de vida.  En Limea Suites, cada detalle del equipamiento interior ha sido cuidadosamente seleccionado para ofrecer una experiencia de vida superior. La selección de materiales de alta gama y el diseño funcional de los espacios hacen de cada rincón un lugar acogedor y elegante, pensado para disfrutar desde el primer momento.  Los acabados destacan por su calidad: carpintería de PVC con triple vidrio y doble cámara de aire para un excelente aislamiento térmico y acústico, suelos laminados de gran resistencia que combinan estética y durabilidad, y cocinas completamente equipadas con electrodomésticos de última generación que facilitan el día a día. Además, las viviendas cuentan con conexiones para telecomunicaciones, garantizando comodidad y conectividad.  Estos elementos aseguran un alto nivel de eficiencia energética y aislamiento acústico todo ello, bajo la certificación Passivhaus. El Cañaveral, un barrio que es sinónimo de bienestar El Cañaveral es uno de los barrios más prometedores de Madrid, en pleno crecimiento urbanístico y con modernas promociones que garantizan bienestar y calidad de vida.  La zona cuenta con con varias líneas de autobús (159, E5, 290 y N6) que lo conectan con Metro, Cercanías y el centro de Madrid, y dispone además de una excelente comunicación por carretera gracias a su proximidad a la M-45 y el acceso directo a la R-3, lo que facilita los desplazamientos tanto hacia el centro como hacia el corredor del Henares.  Además, hay previsto un nuevo Parque Central que se va a ejecutar en El Cañaveral, conforme a la modificación de la almendra central, así como de las comunicaciones y accesos de El Cañaveral y la línea prevista del Bus de Tránsito Rápido (BTR) o BuP.  El Cañaveral ofrece una ubicación privilegiada y todos los servicios necesarios para una vida cómoda, con comercios, colegios, zonas verdes y centros de salud. Viviendas Passivhaus en El Cañaveral Sus amplias zonas comunes están diseñadas para el disfrute de toda la familia, con zonas verdes perfectamente integradas que invitan al relax y la recreación. Los más pequeños podrán disfrutar de áreas de juegos infantiles seguras y divertidas, mientras que los adultos se relajan junto a la moderna piscina de cloración salina, que ofrece un agua más saludable y respetuosa con el medio ambiente.  El espacio comunitario polivalente está diseñado para adaptarse a tus momentos más especiales. Contará con una exclusiva zona gourmet, perfecta para celebraciones y reuniones con amigos o familiares, y un gimnasio para que puedas mantenerte en forma sin salir de casa. Todo ello en un ambiente moderno y funcional que fomenta la convivencia y el bienestar. También habrá un aparcamiento para bicis y buzones tipo ""Smart locker"". Además, los núcleos de comunicación del edificio se han ejecutado mediante soluciones industrializadas, lo que garantiza una mayor calidad, eficiencia y confort en el día a día. Disfruta del confort de una vivienda Passivhaus con autoconsumo colectivo por placas solares. El autoconsumo eléctrico que incorporamos reduce la dependencia de fuentes de energía no renovables, que emiten grandes cantidades de CO2 y son perjudiciales para la salud de las personas.",True,,True,True,5052.0,True,False,False,False,[],False,False,485000.0,€,,,,flat,,"El Cañaveral, Madrid","Piso en Cerro del Campo, 31",True,True,False
108573647,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/68/27/1348932979.webp,[[137]] E15C,18,5,470000.0,flat,sale,105.0,True,3,2,"Cerro del Campo, 31",Madrid,Madrid,Vicálvaro,es,El Cañaveral,40.4055926,-3.550309,True,https://www.idealista.com/obra-nueva/108573647/,"Limea Suites: Tu hogar, donde la calidad se siente Limea Suites es una exclusiva promoción de 94 viviendas distribuidas en dos torres, con una amplia zona común que invita al disfrute y la convivencia. Ofrece viviendas de 2 y 3 dormitorios, incluyendo viviendas en plantas baja con grandes terrazas y espectaculares áticos con solárium y con pérgola para disfrutar del sol, pensadas para adaptarse a tu estilo de vida.  En Limea Suites, cada detalle del equipamiento interior ha sido cuidadosamente seleccionado para ofrecer una experiencia de vida superior. La selección de materiales de alta gama y el diseño funcional de los espacios hacen de cada rincón un lugar acogedor y elegante, pensado para disfrutar desde el primer momento.  Los acabados destacan por su calidad: carpintería de PVC con triple vidrio y doble cámara de aire para un excelente aislamiento térmico y acústico, suelos laminados de gran resistencia que combinan estética y durabilidad, y cocinas completamente equipadas con electrodomésticos de última generación que facilitan el día a día. Además, las viviendas cuentan con conexiones para telecomunicaciones, garantizando comodidad y conectividad.  Estos elementos aseguran un alto nivel de eficiencia energética y aislamiento acústico todo ello, bajo la certificación Passivhaus. El Cañaveral, un barrio que es sinónimo de bienestar El Cañaveral es uno de los barrios más prometedores de Madrid, en pleno crecimiento urbanístico y con modernas promociones que garantizan bienestar y calidad de vida.  La zona cuenta con con varias líneas de autobús (159, E5, 290 y N6) que lo conectan con Metro, Cercanías y el centro de Madrid, y dispone además de una excelente comunicación por carretera gracias a su proximidad a la M-45 y el acceso directo a la R-3, lo que facilita los desplazamientos tanto hacia el centro como hacia el corredor del Henares.  Además, hay previsto un nuevo Parque Central que se va a ejecutar en El Cañaveral, conforme a la modificación de la almendra central, así como de las comunicaciones y accesos de El Cañaveral y la línea prevista del Bus de Tránsito Rápido (BTR) o BuP.  El Cañaveral ofrece una ubicación privilegiada y todos los servicios necesarios para una vida cómoda, con comercios, colegios, zonas verdes y centros de salud. Viviendas Passivhaus en El Cañaveral Sus amplias zonas comunes están diseñadas para el disfrute de toda la familia, con zonas verdes perfectamente integradas que invitan al relax y la recreación. Los más pequeños podrán disfrutar de áreas de juegos infantiles seguras y divertidas, mientras que los adultos se relajan junto a la moderna piscina de cloración salina, que ofrece un agua más saludable y respetuosa con el medio ambiente.  El espacio comunitario polivalente está diseñado para adaptarse a tus momentos más especiales. Contará con una exclusiva zona gourmet, perfecta para celebraciones y reuniones con amigos o familiares, y un gimnasio para que puedas mantenerte en forma sin salir de casa. Todo ello en un ambiente moderno y funcional que fomenta la convivencia y el bienestar. También habrá un aparcamiento para bicis y buzones tipo ""Smart locker"". Además, los núcleos de comunicación del edificio se han ejecutado mediante soluciones industrializadas, lo que garantiza una mayor calidad, eficiencia y confort en el día a día. Disfruta del confort de una vivienda Passivhaus con autoconsumo colectivo por placas solares. El autoconsumo eléctrico que incorporamos reduce la dependencia de fuentes de energía no renovables, que emiten grandes cantidades de CO2 y son perjudiciales para la salud de las personas.",True,newdevelopment,True,True,4476.0,True,False,False,False,[],False,False,470000.0,€,,,,flat,,"El Cañaveral, Madrid","Piso en Cerro del Campo, 31",True,True,False
108083062,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/2c/7a/1333298973.webp,157V631,16,3,430000.0,flat,sale,49.0,True,1,1,calle del Espíritu Santo,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4253423,-3.705741,False,https://www.idealista.com/inmueble/108083062/,"BARRIO DE MALASAÑA. Si quieres ser de los primeros en conocer nuestros pisos en alquiler o venta antes que se publiquen en los portales, síguen en Instagram: @servifincasmadrid. Aparatmento con aire acondicionado de 49 m2 distribuidos en un salón-comedor, una habitación doble, un baño (completo con bañera), cocina independiente y amueblada, suelo de parquet. Armarios empotrados, calefacción y trastero. Situado en una buena finca de 1976, con 2 ascensores y portero físico, en uno de los barrios más céntricos de Madrid. Cerca del meto Noviciado y Tribunal y a pocos minutos de andando de la Puerta del Sol y la Gran Via. ¿Quieres conocerlo? ¡Llámanos hoy!",False,good,False,True,8776.0,True,False,True,False,[],False,False,430000.0,€,,,,flat,,"Malasaña-Universidad, Madrid",Piso en calle del Espíritu Santo,,,
107394657,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/aa/55/1351460393.webp,IEM-SPNR.ENMA,38,3,151000.0,flat,sale,115.0,True,4,2,Barrio Vista Alegre,Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3849199,-3.7448293,False,https://www.idealista.com/inmueble/107394657/,"VENTA DE LA NUDA PROPIEDAD SOLO INVERSIONISTAS Desde la Inmobiliaria Eduardo Molet, presentamos una excelente oportunidad para inversores con la venta de la nuda propiedad de este amplio y luminoso piso exterior, en el distrito de Carabanchel, Madrid. Los actuales propietarios, de 70 y 68 años, conservarán el usufructo vitalicio, lo que permite adquirir la vivienda a un precio reducido. Con una superficie catastral de 115 m², el piso se distribuye en 106 m² de vivienda y 9 m² de elementos comunes. Desde el hall de entrada, accedemos a un amplio salón-comedor con gran luminosidad, gracias a su orientación oeste, y salida directa a una terraza ideal para disfrutar del aire libre. La cocina independiente proporciona un espacio funcional y bien distribuido. La vivienda cuenta con cuatro dormitorios, el principal con acceso a otra terraza, lo que añade un plus de comodidad y luminosidad. Dispone además de dos baños completos. Entre sus características destacan los armarios empotrados, el suelo de parquet, las ventanas de aluminio, así como el sistema de calefacción y agua caliente por caldera de gas, garantizando confort en todas las estaciones del año. Construida en 1975, la finca presenta una sólida fachada de ladrillo y se encuentra en excelente estado de conservación. Los gastos de mantenimiento son reducidos, con una comunidad de 62 euros al mes y un IBI anual de 405 euros. El piso está situado en Carabanchel, uno de los barrios más consolidados de Madrid, con una gran oferta de servicios, comercios y zonas verdes. Se encuentra en un entorno tranquilo, pero con acceso a todo lo necesario para una vida cómoda y funcional. En cuanto a transporte público, la zona cuenta con excelentes conexiones. Se encuentra a pocos minutos de la estación de metro Carabanchel (Línea 5), que permite un acceso rápido al centro de Madrid. Además, dispone de varias líneas de autobuses y fácil acceso a la M-40 y A-42, facilitando la movilidad por toda la ciudad. Si buscas una inversión segura y rentable, esta es una gran oportunidad en una de las mejores zonas de Carabanchel. Para más información o para concertar una visita, contacta con Eduardo Molet Inmobiliaria. ¡Llámanos hoy mismo! En el precio de la vivienda no están incluidos los siguientes gastos:   Impuesto de transmisiones patrimoniales ( 6%)  Notaria ( entre 0,2 y 0,5%)  Registro de la propiedad ( entre 0,1% y 0,3%) Estos costes se pagan aparte y deben tener en cuenta al calcular el gasto total de la compra.",False,good,False,True,1313.0,True,False,True,False,[],False,False,151000.0,€,,,,flat,,"Vista Alegre, Madrid",Piso,,,
108112532,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/67/95/1334206532.webp,ARTISTAS ,32,5,624900.0,flat,sale,80.0,False,3,2,calle de los Artistas,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4466131,-3.6994212,False,https://www.idealista.com/inmueble/108112532/,"¡VIVO ESTUDIO INMOBILIARIA VENDE EN EXCLUSIVA PISO CON GARAJE, INCLUIDO EN EL PRECIO! EDIFICIO EFICIENTE ENERGETICAMENTE. Magnífico inmueble en la zona de Cuatro Caminos, con 3 dormitorios, 1 baño, 1 aseo, ascensor y plaza de garaje incluida en el precio. Te presentamos esta fantástica vivienda con plaza de garaje incluida, ubicada en una de las zonas más consolidadas y con mejor proyección de Madrid. Con una superficie total de 90 m², este inmueble construido en 1965 combina a la perfección comodidad, luminosidad y excelente ubicación. La comunidad dispone de portero físico, también calefacción central el la cual está incluida el agua caliente en la misma creando un ahorro importante a las familias, por tan solo 150€. Una cosa muy importante, es que dispone de elevador en la escalera de entrada para personas con movilidad reducida haciendo que sea muy fácil el acceso a la vivienda. Además ya esta aprobada una subvención por parte de la comunidad de Madrid para la consolidación de la fachada y la posterior instalación del sistema SATE (Sistema de Aislamiento Térmico por el Exterior), orientado a mejorar el confort térmico y la eficiencia energética del edificio y por ultimo se procederá al aislamiento e impermeabilización de la cubierta del edificio. Las obras empezaran este mismo verano y solo hay una derrama de 12 meses de 44,10 para el pago inicial de la licencia de obra todo lo demás esta subvencionado. La vivienda dispone de tres amplios dormitorios y dos baños completos, ofreciendo un espacio funcional y acogedor, ideal para quienes buscan tranquilidad sin renunciar a estar en el corazón de una de las ciudades más vibrantes de Europa. Desde el momento en que accedes, te recibe una atmósfera cálida y luminosa que invita al bienestar. La distribución está diseñada para aprovechar al máximo cada metro cuadrado, creando una sensación de amplitud y confort. Además, cuenta con una terraza de 6 m² con salida desde el salón, perfecta para relajarte al aire libre con vistas a un patio abierto que aporta un extra de paz y privacidad. Ubicación inmejorable: La zona cuenta con una excelente infraestructura y conexiones de transporte. La estación de metro de Nuevos Ministerios se encuentra a tan solo 10 minutos a pie, conectando con las líneas 6, 8 y 10, lo que permite llegar al aeropuerto en menos de 20 minutos y al centro de Madrid en apenas 15 minutos. A ello se suma el fácil acceso por carretera a través del Paseo de la Castellana, a escasos minutos del inmueble. Entorno y estilo de vida: Cuatro Caminos ofrece una variada oferta cultural, comercial y de ocio. Desde galerías de arte contemporáneo hasta tiendas exclusivas, la zona se ha convertido en un punto de encuentro para quienes buscan un estilo de vida sofisticado. Muy cerca encontrarás el Museo de Arte Público y el estadio Santiago Bernabéu, referentes culturales y deportivos a nivel nacional. La oferta gastronómica es otro de sus grandes atractivos, con una selección de restaurantes gourmet y cafés de autor que hacen las delicias de los paladares más exigentes.",True,renew,False,True,7811.0,True,False,True,False,[],False,False,624900.0,€,,,,flat,,"Cuatro Caminos, Madrid",Piso en calle de los Artistas,True,True,
107329079,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/f8/9b/1309731790.webp,,26,2,2500000.0,flat,sale,201.0,True,4,4,"Avenida de Luis García Cereceda, 9",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.4056432,-3.7981778,True,https://www.idealista.com/obra-nueva/107329079/,"•SEGUNDA PLANTA 4 DORMITORIOS SUPERFICIES 201 m2 +63 m2 de terrazas PRECIO: 2.500. 000 € Vivienda de 4 dormitorios ubicada en la planta segunda.  Cuenta con el disfrute exclusivo de las terrazas situadas en fachada norte y sur, perfectas para estar en cualquier estación del año. ZONA DE DÍA Y DE NOCHE: Se accede a la vivienda a través del recibidor, en donde encontramos un aseo de cortesía y un cuarto de ropa, que a su vez, se comunica con el tendedero. Damos paso a un amplio salón-comedor orientado a sur, con salida a la terraza, en donde también se encuentra la cocina abierta al comedor. La zona de noche se compone por cuatro dormitorios, a los cuales se accede a través del distribuidor. El dormitorio principal, con terraza privada, cuenta con vestidor y un cómodo cuarto de baño con ducha, doble lavabo. Los dos dormitorios individuales comparten baño en suite. El otro dormitorio secundario cuenta con baño privado. Todos disponen de terraza en norte. La vivienda cuenta con 3 plazas de garaje y trastero.",False,newdevelopment,True,True,12438.0,True,False,False,False,[],False,False,2500000.0,€,,,,flat,,"La Finca, Pozuelo de Alarcón","Piso en Avenida de Luis García Cereceda, 9",True,True,False
107329050,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/0f/e5/1309731369.webp,,26,1,1675000.0,flat,sale,158.0,True,3,3,"Avenida de Luis García Cereceda, 9",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.4056432,-3.7981778,True,https://www.idealista.com/obra-nueva/107329050/,"•PRIMERA PLANTA 3 DORMITORIOS SUPERFICIES 158 m2 +45 m2 de jardín/terrazas PRECIO: 1.675. 000 € Vivienda de 3 dormitorios en planta primera. Cuenta con el disfrute exclusivo de las terrazas situadas en fachada norte y sur, perfectas para estar en cualquier estación del año. ZONA DE DÍA Y DE NOCHE: Se accede a la vivienda a través del recibidor, en donde encontramos un aseo de cortesía y un cuarto de ropa, que a su vez, se comunica con el tendedero. Damos paso a un amplio salón-comedor orientado a sur, en donde también se encuentra la cocina, abierta al comedor, y con salida a la terraza. La zona de noche se compone por tres dormitorios, a los cuales se accede a través del distribuidor. El dormitorio principal, con terraza privada, cuenta con vestidor y un cómodo cuarto de baño con ducha, doble lavabo. Los dos dormitorios secundarios tienen cuarto de baño compartido y terraza privada en norte. La vivienda cuenta con 2 plazas de garaje y trastero.",False,newdevelopment,True,True,10601.0,True,False,False,False,[],False,False,1675000.0,€,,,,flat,,"La Finca, Pozuelo de Alarcón","Piso en Avenida de Luis García Cereceda, 9",True,True,False
107669097,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/a5/34/1345124962.webp,IEM-CNTBR.ROCIO,32,3,181000.0,flat,sale,90.0,True,2,1,Barrio Alameda de Osuna,Madrid,Madrid,Barajas,es,Alameda de Osuna,40.4573845,-3.5875995,False,https://www.idealista.com/inmueble/107669097/,"Inmobiliaria EDUARDO MOLET pone a la venta, EN EXCLUSIVA, la NUDA PROPIEDAD de esta fantástica vivienda en la Zona de la Alameda de Osuna  Se ofrece en venta la NUDA PROPIEDAD de una excelente vivienda en la codiciada zona de la Alameda de Osuna,  Los actuales propietarios de 67 y 69 años, conservarán el USUFRUCTO VITALICIO de la misma. El comprador de la NUDA PROPIEDAD obtendrá el pleno domino a la extinción del usufructo  La vivienda cuenta con una superficie construida de 70 m². según escritura. 90m2 contruidos y 84 de vivienda según datos de catastro   Esta propiedad, se reformó completamente con las mejoeres calides y actualmente se distribuye de la siguiente manera:  - Amplio salón comedor con acceso a un balcón exterior, ideal para disfrutar de vistas y luz natural.  - Dos grandes dormitorios que ofrecen espacio y confort.  - Baño completo con muy buenos acabados   - Cocina independiente de gran tamaño, ideal para cocinar con total comodidad. La vivienda se encuentra en una ubicación excelente, con acceso a todos los servicios y una excelente conexión con el transporte público. Rodeado de zonas verdes. Zona residencial y tranquila  Ideal para inversión, la venta de la NUDA PROPIEDAD permite aprovechar una gran oportunidad de tener una vivienda de calidad a un precio atractivo. Los gastos se repartirán de la siguiente manera   - EL NUDO PROPIETARIO: Ibi anual, derramas extraordinarias si se producen y parte del seguro de la viviena que se refiere a el continente   - EL USUFRUCTUARIO: Comunidad, consumos, tasa de basuras y parte del seguro de la vivienda que se refiere a el contenido  Si buscas una propiedad en una zona tranquila, bien comunicada y con una excelente distribución, esta es la opción perfecta. ¡No dudes en contactarnos para más información! En el precio de la vivienda no están incluidos los siguientes gastos:   Impuesto de transmisiones patrimoniales ( 6%)  Notaria ( entre 0,2 y 0,5%)  Registro de la propiedad ( entre 0,1% y 0,3%) Estos costes se pagan aparte y deben tener en cuenta al calcular el gasto total de la compra.",False,good,False,True,2011.0,True,False,True,False,[],False,False,181000.0,€,,,,flat,,"Alameda de Osuna, Madrid",Piso,,,
107329000,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/da/57/1309728135.webp,,28,bj,1450000.0,flat,sale,126.0,True,2,3,"Avenida de Luis García Cereceda, 9",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.4056432,-3.7981778,True,https://www.idealista.com/obra-nueva/107329000/,"•PLANTA BAJA 2 DORMITORIOS SUPERFICIES 126 m2 +133 m2 de jardín/terrazas PRECIO: 1.450. 000 € Vivienda de 2 dormitorios ubicada en la planta baja.  Cuenta con zona de día y de noche con un gran jardín privado y amplias terrazas, perfectas para disfrutar en cualquier estación del año. ZONA DE DÍA Y DE NOCHE: En esta vivienda la zona de día está rodeada de una terraza-jardín de 133m², con zonas de estar norte y sur. Cuenta con un amplio salón orientado a sur con vistas al jardín. El comedor, con vistas a la terraza norte, se comunica con la cocina, la cual cuenta con una isla y zona de tendedero. Damos paso a los dormitorios a través del distribuidor, donde encontramos un aseo de cortesía. El dormitorio principal, con acceso directo al jardín, cuenta con un cómodo cuarto de baño con ducha, doble lavabo. El dormitorio secundario también cuenta con cuarto de baño en suite. La vivienda cuenta con 2 plazas de garaje y trastero.",False,newdevelopment,True,True,11508.0,True,False,False,False,[],False,False,1450000.0,€,,,,flat,,"La Finca, Pozuelo de Alarcón","Piso en Avenida de Luis García Cereceda, 9",True,True,False
106551317,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/a6/e1/1286522111.webp,AS-5387,44,,370000.0,chalet,sale,250.0,,3,2,Manzanares el Real,Madrid,Manzanares el Real,,es,,40.7319265,-3.8641575,False,https://www.idealista.com/inmueble/106551317/,"A. S. GESTIÓN INMOBILIARIA vende vivienda independiente de 150 m2, en parcela de 315 m2, de 3 dormitorios y 2 baños. La vivienda, construida en una sola planta, se encuentra en buen estado de conservación y es ideal como primera residencia por su excelente ubicación, muy cerca del centro. ! Para entrar a vivir ¡ DISTRIBUCIÓN. -  PLANTA BAJA (VIVIENDA). - Recibidor, amplio salón comedor con chimenea y terraza, con excelente orientación Sur, muy luminosa, impresionante cocina amueblada con zona de office de 25 m2, tres dormitorios con armarios empotrados y dos cuartos de baño, uno de ellos dentro del dormitorio principal. PLANTA SEMISÓTANO. - Amplia habitación multiusos de 50 m2 aprox. , (Ideal como bodega, despacho, gimnasio o cualquier otro uso), cuarto de caldera y depósito de calefacción. PARCELA. - La parcela de 315 m2, se encuentra distribuida en tres alturas y solada en su mayoría. En la parte de abajo, con excelente orientación sur, hay espacio para poner un huerto y tener gallinas. Cuenta con barbacoa de obra situada junto a la ventana de la cocina. CALIDADES. - Carpintería exterior en aluminio, carpintería interior en madera de sapelli, solado en plaqueta cerámica de gres, calefacción y agua caliente por gasoil, con depósito de 1000 litros. ¡ En A. S. GESTIÓN INMOBILIARIA no cobramos honorarios al comprador!",False,good,False,,1480.0,True,False,True,True,[],False,False,370000.0,€,,,,chalet,independantHouse,Manzanares el Real,Casa independiente,,,
106598304,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/58/96/1288229997.webp,V2547MA,33,1,1350000.0,flat,sale,239.0,True,3,2,Barrio Nuevos Ministerios-Ríos Rosas,Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.4460066,-3.7000667,False,https://www.idealista.com/inmueble/106598304/,"Piso situado en la primera planta de un edificio de 1986 que necesita reforma en Ríos Rosas. Al ocupar la esquina del edificio, disfruta de las dos mejores orientaciones: Sur y Este lo que le confiere una excelente luz natural. El uso actual es de oficina pero se podría reformar para hacer una bonita vivienda aprovechando su planta cuadrada de 210 m2 privativos. Se vende con una plaza de garaje en el mismo edificio Dispone de calefacción individual y portero.",False,renew,False,True,5649.0,True,False,True,True,[],False,False,1350000.0,€,,,,flat,,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso,True,True,
