propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,exterior,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,neighborhood
107375615,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/3a/c8/1313828828.webp,,42,6,498000.0,penthouse,sale,96.0,1,2,avenida de la Albufera,Madrid,Madrid,Puente de Vallecas,es,40.3939277,-3.65874,False,https://www.idealista.com/inmueble/107375615/,"BELLO ATICO EN MADRID Vistas a 360 grados sobre la urbe para quien quiere disfrutar de la ciudad y de su belleza. Puestas del sol 365 días al año.  La vivienda es situada en la sexta planta de un edificio bien cuidado.  Presenta 96 m2 construidos así organizados: La zona de entrada presenta un vestíbulo amplio con zona de estar estar y amplios armarios. Un baño con ducha y aseo.  La habitación principal con baño-ducha y dos ventanas con vistas panorámicas.  La estructura en hormigón armado del edificio permite jugar con la planta de la vivienda y según las necesidades ofrece posibilidad para una segunda habitación.  A través de un pasillo se accede a un open space con comedor cocina y sala de estar orientada al sur con salidas directas a la terraza.  Por la altura del edificio este espacio externo está protegido de la vista indiscreta de vecinos. La terraza misma en primavera y verano es el alma de la casa con sus plantas exóticas y su ducha panorámica.  Al ático es situado en la Avenida de la Albufera, en una posición estratégica, con la línea 1 del metro a lado del portal, a 2,8 km de la estación de Atocha, (20 minutos andando) y conectada con los anillos circulares M30 y M40 para moverse cómodamente y velozmente por toda la región y el país. El barrio es muy creativo y animado, lleno de comercios, actividades culturales y enérgicamente frecuentado durante los partidos del Rayo Vallecano que ofrecen una atmosfera briosa y joven.  El mirador de las 7 Tetas, muy amados por los madrileños y los turistas internacionales es un atractivo más al contexto.",True,good,False,True,5188.0,False,False,False,False,[],False,False,498000.0,€,,,,flat,"Numancia, Madrid",Ático en avenida de la Albufera,Destacado,True,,,penthouse,Numancia
106824472,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/4e/d8/1295329030.webp,,42,,3300000.0,chalet,sale,790.0,7,6,Barrio Monteclaro,Madrid,Pozuelo de Alarcón,Urbanizaciones,es,40.4413283,-3.8560889,False,https://www.idealista.com/inmueble/106824472/,"***EUROPRADO VENDE ESTE UNICO Y EXCLUSIVO CHALET SIN COMPETENCIA*** PARA GENTE MUY EXIGENTE *** SEÑORIAL modelo ENCINAR en Monteclaro en una de las parcelas de más tamaño. 4138m2 de  parcela. Este exclusivo chalet de 790m2 construidos ( según catastro) de 2 plantas, se encuentra en la prestigiosa urbanizacíon de MONTECLARO.  360m2 de origen, con ampliaciones de obra; todo exterior y con la siguiente distribución: En la planta principal encontramos un amplísimo recibidor de entrada con acceso directo a un gran salón comedor con 3 zonas claramente diferenciadas y un porche frontal y otro porche trasero. Una planta muy grande con zonas claramente diferenciadas y donde poder disfrutar de ambientes y reuniones únicos. En esta planta se encuentra el dormitorio principla en suite con vestidor y baño incorporado con un gra ventanal con vistas al jardín.  La cocina de gran tamaño y con la zona de servicio incluyendo habitacion con un baño incorporado y otrtos dos baños. En la panta superior encontramos 7 habitaciones y 4 baños. Cabe destacar el buen mantenimiento y renovacion con reformas constantes de la casa de diversa índole. Baños nuevos, paredes lisas, garaje aereo para 3 coches de más de 50 m2 ( con enchufe electrico ) aerotermia alimentada por placas fotovoltaicas así como aislamiento exterior de todo el chalet por sistema SATE. Hay que destacar la exclusiva parcela en la que está ubicado el chalet. 4.138m2 con piscina de 110m2 14 x 7 calentada en invierno con placas termicas, pista de tenis homologada, un gran cenador de 43m2 ( cercano a la cocina ) iluminacion led en todo el jardín y arbolado variado ( olivos, magnolios, begonias, rolaleda. ) y caseta de jardinero. La casa cuenta en su exterior con cesped natural y artificial, amplios paseos y jabre.  La parcela es espectacular y su ubicación dentro de MONTECLARO es privilegiada. Ven a visitarlo. Te enamorará.!",False,good,False,,4177.0,False,False,False,False,[],False,False,3300000.0,€,,,,chalet,"Monteclaro, Pozuelo de Alarcón",Casa independiente,Destacado,,True,True,independantHouse,Monteclaro
108624568,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/46/ae/1356462592.webp,REF_34489,37,,550000.0,chalet,sale,143.0,5,3,Collado Mediano,Madrid,Collado Mediano,,es,40.6924462,-4.0131237,False,https://www.idealista.com/inmueble/108624568/,"EXCLUSIVA PROPIEDAD CON 2 VIVIENDAS INDEPENDIENTES Y GRANDES TERRAZAS CON BONITAS VISTAS EN COLLADO MEDIANO  TIENE UNA SEGUNDA VIVIENDA INDEPENDIENTE EN PLANTA BAJA. PARCELA CON VALLADO PARA HUERTO  Sin honorarios al comprador, en el privilegiado entorno natural de Collado Mediano, en el corazón de la Sierra de Madrid, Safti les presenta esta propiedad: un chalet pareado que acoge en su interior 2 viviendas completamente diferenciadas, ideal tanto para familias como para quienes buscan una inversión segura y versátil. La vivienda principal ofrece: 4 dormitorios bien distribuidos, con abundante luz natural. 3 cuartos de baño, (2 completos + 1 aseo) Un acogedor salón a dos alturas, con chimenea y gran ventanal. Cocina independiente totalmente equipada, con espacio de gran despensa y acceso a una gran terraza. Jardín con barbacoa, algunos metros de parcela vallados para huerto. Terrazas con magníficas vistas despejadas a la sierra, un auténtico privilegio visual. Garaje techado y trastero. Apartamento independiente: Una segunda unidad de uso totalmente privado, con acceso separado, perfecta para alojar familiares o invitados con total independencia o generar ingresos a través de alquiler tradicional o vacacional. Cuenta con: Un dormitorio doble. Salón con cocina integrada y baño completo. Aire acondicionado, jardín y barbacoa. Entrada independiente. Entorno y parcela: Ubicada en una urbanización privada con piscina, pista de tenis y parque infantil, esta propiedad se asienta sobre una parcela de 410 m² con excelente orientación solar y privacidad. ¡Agenda una visita!",True,renew,False,,3846.0,False,False,True,False,[],False,False,550000.0,€,,,,chalet,Collado Mediano,Chalet pareado,Destacado,,True,True,semidetachedHouse,
108479260,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/1e/a4/1346162795.webp,RP1572025138853,25,4,209500.0,flat,sale,78.0,3,1,Reyes Católicos,Madrid,Alcalá de Henares,Reyes Católicos,es,40.4755806,-3.3807176,False,https://www.idealista.com/inmueble/108479260/,"Destacado: se vende piso con todas las calidades en alcalá de henares- madrid. Muy cerca del casco histórico, la zona cuenta con todos los servicios: comercios, transporte público, centro salud. Vivienda moderna, totalmente reformada, se distribuye en: hall entrada, salon amplio con aire acondicionado, terraza grande, abierta; cocina completa, equipada con vitro, terraza cerrada; 3 dormitorios con armarios empotrados, baño de tres cuerpos equipado con bañera y ventana. * ventanas climalit, suelos de tarima, calefacción central, persianas, toldo, aire acondicionado* finca construida en 1978. ¡visita sin compromiso! * asesoramiento gratuito con nuestro departamento financiero dcredit*.",True,good,False,True,2686.0,False,False,False,False,[],False,False,209500.0,€,,,,flat,"Reyes Católicos, Alcalá de Henares",Piso,Destacado,True,,,,
108561821,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/2d/19/1348514479.webp,,56,3,359000.0,flat,sale,43.0,1,1,Barcelona,Madrid,Madrid,Centro,es,40.4173251,-3.7024195,False,https://www.idealista.com/inmueble/108561821/,"Piso moderno y listo para entrar a vivir – junto a Sol, Gran Vía y más Ubicación estrella: Ubicado en la prestigiosa calle Barcelona, este piso está a tan solo 1 minuto caminando de la Puerta del Sol, con acceso directo a: � Teatro Español – a 3 min. � Teatro Real y Ópera – a 6 min. � Gran Vía – a 5 min. caminando: zona de moda, shopping y vida nocturna. � Plaza Mayor – a 2 min. � Mercado de San Miguel – a 4 min. , ¡para comerte Madrid a bocados! � Barrio de Las Letras – cruzando la calle, bohemio, literario y lleno de cafés con encanto. � Plaza de Santa Ana – a 3 min. , uno de los epicentros gastronómicos y culturales de la ciudad. � La Latina – a 6 min. , para tus domingos de cañas y tapeo. � Museo del Prado, Reina Sofía y Thyssen – todos a menos de 10 min. en paseo sabroso. Conexiones inmejorables: Metro Sol (Líneas 1, 2 y 3) Cercanías Renfe (C-3, C-4) A 4 minutos de Tirso de Molina (Línea 1) A 7 minutos de La Latina (Línea 5) Autobuses cercanos: 002, 3, 17, 18, 23, 31, 50, 65, N16, N26, ¡y más! Sobre el piso:  3ª planta exterior con ascensor Reforma moderna y funcional Cocina americana equipada Espacio abierto. Baño con plato de ducha Ventanas de doble acristalamiento Finca rehabilitada en 2003 � Ideal para inversión o primera vivienda. Con altísima demanda de alquiler por su ubicación estratégica y su excelente estado. Agenda una visita enviando un WhatsApp con la palabra ""BARCELONA"" al 6 *** 5 *** 1 *** 7 *** 6 *** 6 *** 6 *** 8 *** 7 ***.",True,good,False,True,8349.0,False,False,False,False,[],False,False,359000.0,€,,,,flat,"Sol, Madrid",Piso en Barcelona,Destacado,True,,,,Sol
108563921,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b9/a1/60/1348739600.webp,,19,2,180000.0,penthouse,sale,82.0,2,1,CL ARENAL,Madrid,Campo Real,,es,40.3383968,-3.3851562,False,https://www.idealista.com/inmueble/108563921/,"L&R Bienes Raíces presenta estupenda vivienda ático de 82 m2 construidos, ideal para familias o como inversión en Campo Real. Su distribución se compone de: cocina con acceso a terraza de 6 metros, amplio salón con acceso a la terraza principal de 10 m2, dos habitaciones dobles de buen tamaño y un baño completo. Características: - Baño completamente reformado. - Suelo de tarima. - Calefacción individual gas natural. - Paredes en liso. - Cocina completamente reformada con acceso a terraza de 6 m2. - Armarios empotrados. - Salón amplio con acceso a terraza principal de 10 m2. A tan sólo 400 metros está la parada de autobuses que van directamente tanto a arganda como a conde casal en Madrid capital, el ambulatorio con urgencias está justo detrás del edificio, así como el Ahorramas, por lo que está muy bien situado dentro del pueblo. ¡No pierda la oportunidad de venir a verlo, estaremos encantados de ayudarle!",False,good,False,False,2195.0,False,False,False,False,[],False,False,180000.0,€,,,,flat,Campo Real,Ático en Cl Arenal,Destacado,True,,,penthouse,
107813398,https://img4.idealista.com/blur/480_360_mq/180/id.pro.es.image.master/27/95/66/1324577897.webp,,27,1,232000.0,duplex,sale,95.0,2,2,calle del Olivar,Madrid,Cobeña,,es,40.5680677,-3.5015367,False,https://www.idealista.com/inmueble/107813398/,"**Dúplex en Venta en el Corazón de Cobeña** ¡Descubre este espectacular dúplex de esquina totalmente reformado en el centro de Cobeña! Con 95 m² construidos, este inmueble ofrece un diseño moderno y funcional, ideal para disfrutar de la vida urbana sin renunciar a la comodidad. En la primera planta, te recibe un acogedor distribuidor que da paso a un luminoso salón comedor, perfecto para compartir momentos inolvidables. La cocina, equipada con encimera de silestone, es un sueño para los amantes de la gastronomía. Además, cuenta con un baño completo y un dormitorio que ofrece tranquilidad y confort. Subiendo por una amplia escalera de mármol, se encuentra el segundo dormitorio, también con baño completo, lo que garantiza privacidad y comodidad para todos. Las ventanas oscilobatientes con rotura de puente térmico aseguran un excelente aislamiento, mientras que el aire acondicionado y la calefacción a gas natural mantienen el hogar a la temperatura ideal durante todo el año.  La joya de este dúplex es su balcón con vista a la fuente del parque, un espacio perfecto para relajarse y disfrutar del entorno. Con armarios empotrados y una pintura lisa que aporta elegancia, este hogar está listo para entrar a vivir sin gastos adicionales. No dejes pasar la oportunidad de vivir en un lugar que combina modernidad y ubicación privilegiada. ¡Ven a verlo y enamórate!",False,good,False,False,2442.0,False,False,False,False,[],False,False,232000.0,€,,,,flat,Cobeña,Dúplex en calle del Olivar,Destacado,True,,,duplex,
108472276,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/ab/43/1346697531.webp,VCB178225,57,,2190000.0,chalet,sale,507.0,6,7,Ciudalcampo,Madrid,Ciudalcampo,,es,40.6307103,-3.6038,False,https://www.idealista.com/inmueble/108472276/,"THE AVENUE Select Real Estate tiene el placer de presentar este espléndido chalet independiente de 507 m² construidos, recientemente reformado, sobre una imponente parcela de casi 3.000 m², con espectaculares vistas y un jardín de autor diseñado por un reconocido paisajista. La propiedad se ubica en una zona tranquila dentro de la exclusiva urbanización de Ciudalcampo, muy cerca de la entrada principal, lo que aporta comodidad sin renunciar a la privacidad. Esta vivienda destaca por su luminosidad natural, la amplitud de todos sus espacios y las impresionantes vistas que se disfrutan desde prácticamente cualquier rincón. La reforma ha sabido conjugar elegancia, funcionalidad y diseño, creando un hogar acogedor, moderno y sofisticado. La planta principal ofrece un amplio y elegante hall de entrada que da paso a un gran salón distribuido en varios ambientes, con chimenea y acceso directo al espectacular comedor. Ambos espacios se abren a una fabulosa terraza desde la que se puede disfrutar de las vistas panorámicas al entorno natural. La cocina, también de generosas dimensiones, presenta un diseño actual, con una gran zona de office y salida a un acogedor porche cerrado, ideal para disfrutar todo el año. En esta planta se encuentra también un dormitorio con baño, ideal como zona de servicio o para invitados. La planta inferior alberga tres dormitorios que comparten dos baños completos, además de un segundo salón o sala de estar con acceso directo a la zona exterior de piscina. Aquí también se encuentra una segunda cocina, zona de lavandería, despensa y un dormitorio adicional con baño en suite. En el extremo opuesto de esta planta se sitúa la magnífica suite principal: un espacio único que incluye un gran dormitorio con chimenea, vestidor, baño completo con sauna, despacho y salida directa al jardín y al porche, creando un rincón de auténtico bienestar. Sobre el jardín encontramos una bonita piscina privada. La vivienda dispone también de un gran solarium con preciosas vistas. Completan esta propiedad dos plazas de garaje techadas, zona de aparcamiento adicional y trastero exterior. En cuanto a equipamiento, cuenta con sistema de aerotermia, placas fotovoltaicas y aire acondicionado, lo que garantiza eficiencia energética y confort durante todo el año. Ubicada en el kilómetro 28 de la A1, la urbanización Ciudalcampo es una de las más exclusivas de Madrid. Ofrece seguridad privada 24 horas, zonas verdes protegidas, y unas completas instalaciones deportivas y sociales, destacando el club RACE con campo de golf de 18 hoyos, hípica, piscina, pistas de tenis y pádel, gimnasio, campos de fútbol y áreas sociales para adultos y niños. En cuanto a oferta educativa, dentro de la propia urbanización se encuentra el colegio privado y bilingüe SEK, y en la urbanización vecina de Santo Domingo, un colegio público bilingüe. A escasos minutos también se ubica el Trinity College, centro concertado bilingüe. Ciudalcampo dispone de autobuses directos a Plaza de Castilla, con paradas intermedias en el metro de San Sebastián de los Reyes y junto al Hospital público Infanta Sofía, situado a tan solo 10 minutos en coche. La urbanización también cuenta con un servicio interno de minibuses que conecta todas sus zonas residenciales. En definitiva, se trata de una propiedad única, que combina privacidad, diseño, confort, naturaleza y ubicación privilegiada. Un hogar exclusivo en uno de los entornos residenciales más seguros y cotizados del norte de Madrid.",True,good,False,,4320.0,False,False,False,False,[],False,False,2190000.0,€,,,,chalet,Ciudalcampo,Casa independiente,Destacado,,True,True,independantHouse,
108856908,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/4a/14/1357150322.webp,RP722025140293,8,5,560000.0,flat,sale,110.0,4,2,Barrio Peñagrande,Madrid,Madrid,Fuencarral,es,40.4845024,-3.7254623,False,https://www.idealista.com/inmueble/108856908/,"Redpiso vende inmueble de 110 m2 construidos según catastro en urbanización “TELEFONICA” de Ramón Gómez de la Serna.  Vivienda de 4 dormitorios, 2 baños (1 en suite), salón de paso con acceso a terraza abierta y cocina con terraza tendedero.  PARA REFORMAR.  El inmueble cuenta con trastero de acceso directo desde el ascensor en planta superior. POSIBILIDAD DE PLAZA DE GARAJE por 16.000€ (sin acceso directo)  Acceso para personas con movilidad reducida (2 ascensores).  ITE favorable 2015 La urbanización “TELEFONICA” cuenta con una de las zonas verdes más extensas de todo el distrito, en la que encontramos amplios jardines, parques infantiles, piscina para adultos y niños, servicio de limpieza y jardinería.  Comunicaciones: Metro línea 7 (LACOMA) // AUTOBUSES (49 33,602, 815, N20). Rápido acceso a M-30, M-40, M-607 y A. 1  El precio de la vivienda no comprende los gastos de compraventa, impuestos, ni los honorarios de intermediación inmobiliaria y/o financiera.   Para más información no dude en ponerse en contacto con nosotros.  Visite nuestra página web  DCredit Servicios Financieros, consulte condiciones de FINANCIACIÓN para esta vivienda.",False,renew,False,True,5091.0,True,False,False,False,[],False,False,560000.0,€,,,,flat,"Peñagrande, Madrid",Piso,Destacado,False,,,,Peñagrande
108332093,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/2f/d1/1351249431.webp,AYA0113,39,1,415000.0,flat,sale,56.0,2,1,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,40.4261152,-3.6696073,False,https://www.idealista.com/inmueble/108332093/,"Actualmente en rentabilidad. En pleno barrio de Goya, a un paso de Manuel Becerra y con todos los servicios del distrito de Salamanca al alcance, se encuentra este encantador piso de aproximadamente 55 m², ubicado en una primera planta de una finca cuidada con ascensor. La vivienda cuenta con dos dormitorios, un salón de paso acogedor, una cocina independiente y un cuarto de baño con plato de ducha. Se vende semi amueblado, lo que facilita una entrada inmediata o una pequeña personalización según gustos. Los suelos de parquet aportan calidez a las estancias. La distribución es cómoda y funcional, perfecta tanto para quienes buscan su primera vivienda como para inversores que deseen rentabilidad en una zona de alta demanda. La ubicación es, sin duda, uno de sus grandes atractivos: excelente comunicación por transporte público, rodeado de comercios, supermercados, centros educativos y espacios verdes como el Parque Eva Duarte. Una zona viva, bien conectada y con todo lo necesario para disfrutar de la ciudad. Una oportunidad para vivir en uno de los barrios más consolidados y cotizados de Madrid. Ven a visitarlo y descubre su potencial. [IW].",True,good,False,True,7411.0,False,True,False,False,[],False,False,415000.0,€,,,,flat,"Goya, Madrid",Piso,Destacado,False,,,,Goya
107638964,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/24/e0/1351108378.webp,psdeli,20,6,225000.0,flat,sale,22.0,1,1,Barrio Delicias,Madrid,Madrid,Arganzuela,es,40.3986766,-3.6933656,False,https://www.idealista.com/inmueble/107638964/,"Si buscas un hogar acogedor en una de las zonas más vibrantes de Madrid o una inversión rentable con alta demanda, esta joya en el Paseo de las Delicias es para ti. Ubicada en el distrito de Arganzuela, esta vivienda ofrece un estilo de vida cómodo y auténtico, con una distribución optimizada que aprovecha cada metro cuadrado al máximo. Un espacio moderno y funcional, perfecto para disfrutar de la ciudad sin renunciar al confort. � Diseño inteligente y ambiente acogedor Situada en una sexta planta, esta vivienda ha sido reformada completamente hace menos de un año, asegurando que cada rincón combine calidad, estilo y eficiencia. ✔️ Salón-comedor luminoso, diseñado para el relax y la convivencia. Su distribución abierta crea una sensación de amplitud, realzada por la orientación este-oeste, que garantiza luz natural durante todo el día. ✔️ Cocina americana moderna, equipada con electrodomésticos nuevos y pensada para ofrecerte funcionalidad sin sacrificar espacio. ✔️ Dormitorio independiente, un refugio acogedor con armario empotrado de doble puerta, ideal para maximizar el almacenamiento sin perder armonía visual. ✔️ Baño de diseño contemporáneo, con acabados de calidad que combinan comodidad y estilo. ✔️ Edificio con historia: construido en 1925, mantiene su encanto clásico con un toque moderno. Además, la próxima Inspección Técnica de Edificios (ITE) está programada para 2031, garantizando seguridad y buen estado del inmueble. ✔️ Ascensor en trámite de aprobación, lo que aumentará aún más el valor y la comodidad de esta propiedad en el futuro. � Ubicación estratégica: Todo lo que necesitas a tu alcance Vivir en el Paseo de las Delicias es sinónimo de comodidad y conexión con lo mejor de Madrid. La zona ofrece una amplia variedad de servicios, comercios y opciones gastronómicas, desde supermercados hasta restaurantes con encanto. � Metro Delicias (L3) en la puerta del edificio, con conexiones rápidas a cualquier punto de la ciudad. � Varias líneas de autobús disponibles para moverte con facilidad. � A pocos minutos de la estación de Atocha, ideal para viajes dentro y fuera de Madrid. � Cercano a zonas verdes y espacios culturales, para disfrutar del equilibrio perfecto entre ciudad y naturaleza. � Una inversión con alto potencial Si buscas una oportunidad de inversión, este inmueble cuenta con todas las características clave para una alta rentabilidad: � Ubicación en una zona de creciente demanda. � Reformado y listo para habitar o alquilar de inmediato. � Próxima instalación de ascensor, lo que revalorizará la propiedad. ❤️ Haz de esta vivienda tu próximo hogar o inversión Oportunidades como esta no duran mucho en el mercado. Contáctanos hoy mismo y agenda una visita con Kason Asesores. Estamos aquí para ayudarte a encontrar la propiedad ideal y asesorarte en cada paso del proceso, incluyendo la financiación. � ¡No dejes pasar esta oportunidad! Llámanos y ven a descubrir por qué este piso puede ser la inversión o el hogar que estabas esperando. [IW].",True,good,False,True,10227.0,False,True,False,False,[],False,False,225000.0,€,,,,flat,"Delicias, Madrid",Piso,Destacado,False,,,,Delicias
108901851,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/cd/cc/1358404624.webp,,8,2,190000.0,flat,sale,71.0,3,1,Centro,Madrid,Móstoles,Centro,es,40.3273638,-3.8621403,False,https://www.idealista.com/inmueble/108901851/,"**Piso en Venta en Móstoles - ¡Tu oportunidad de personalizar tu hogar! ** Descubre este amplio piso de 71 m², ideal para quienes buscan un espacio luminoso y acogedor. Con tres dormitorios bien iluminados, este hogar ofrece la posibilidad de adaptarlo a tu estilo y necesidades. La terraza abierta es perfecta para disfrutar del aire libre y relajarte después de un largo día.  Ubicado en una vibrante zona comercial, tendrás a tu alcance una gran variedad de tiendas, restaurantes y cafeterías que harán de tu día a día una experiencia única. Además, la proximidad al transporte público de Móstoles Central garantiza una excelente conexión con el resto de la ciudad, facilitando tus desplazamientos.  Este piso de segunda mano está listo para que lo transformes en el hogar de tus sueños. Aunque necesita algunas reformas, es una oportunidad perfecta para personalizar cada rincón a tu gusto. Con ascensor, disfrutarás de comodidad y accesibilidad. ¡No dejes pasar esta oportunidad y ven a visitarlo! Necesitas financiación? Consúltanos y conseguimos para tí la mejor hipoteca del mercado, ya que contamos con departamento financiero propio.",False,renew,False,True,2676.0,False,False,False,False,[],False,False,190000.0,€,,,,flat,"Centro, Móstoles",Piso,Destacado,True,,,,
108795256,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/bc/47/1355349218.webp,1019,2,bj,137000.0,flat,sale,51.0,1,1,calle de Lozano,Madrid,Madrid,Puente de Vallecas,es,40.3942467,-3.6688973,False,https://www.idealista.com/inmueble/108795256/,"Descubre este encantador Bajo en el corazón de Puente de Vallecas, en el distrito de Vallecas. Con una superficie de 51 metros cuadrados, esta vivienda de 1919 ofrece un espacio luminoso y exterior, ideal para quienes buscan un hogar con potencial para reformar a su gusto. Cuenta con un dormitorio y un baño, además de armarios empotrados que optimizan el almacenamiento. La cocina, completamente amueblada y equipada, facilita la preparación de tus comidas diarias. La propiedad dispone de características como conserje, portero, estructura de hormigón, ventanas climalit, suelo de gres, pintura lisa y orientación sur que garantiza una excelente luminosidad. Las escaleras y la estructura sólida aportan seguridad y durabilidad. Una oportunidad perfecta para crear un hogar a tu medida en una zona bien comunicada y con todos los servicios a tu alcance. Cuando el detalle realmente importa.",False,renew,False,False,2686.0,False,False,False,False,[],False,False,137000.0,€,,,,flat,"San Diego, Madrid",Piso en calle de Lozano,Destacado,True,,,,San Diego
108745000,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/1a/e8/1353860244.webp,L12 DES021,19,bj,209500.0,flat,sale,66.0,2,1,Barrio Descubridores-Escritores,Madrid,Leganés,Centro,es,40.3243614,-3.7657231,False,https://www.idealista.com/inmueble/108745000/,"LÍNEA 12 PROYECTOS INMOBILIARIOS VENDE:  Piso en planta baja en el barrio Descubridores-Escritores de Leganés, sin barreras arquitectónicas, perfecto para movilidad reducida. Cómodo inmueble que cuenta con 2 habitaciones amplias, una de ellas con terraza, un luminoso salón-comedor, cocina y un baño reformado.  Vivienda con zonas verdes y servicios cercanos. Muy cerca del Hospital Severo Ochoa de Leganés, del centro de salud Santa Isabel y fácil acceso a carreteras.  A escasos metros de Renfe Leganés Central y metro sur con acceso a la Línea 12 de metro. Autobuses con todas las líneas.  Contamos con departamento financiero propio L12 con flexibilidad financiera.  Llámanos para visitarlo.",True,good,False,True,3174.0,False,False,False,False,[],False,False,209500.0,€,,,,flat,"Descubridores-Escritores, Leganés",Piso,Destacado,True,,,,Descubridores-Escritores
108773841,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/3c/d1/1354713604.webp,A-179,14,1,850000.0,flat,sale,107.0,3,2,Barrio Vallehermoso,Madrid,Madrid,Chamberí,es,40.442666,-3.7039662,False,https://www.idealista.com/inmueble/108773841/,"Se vende magnifica vivienda exterior distribuida en salón-comedor, amplia cocina independiente con tendedero, 3 dormitorios y 2 cuartos de baño, el piso con gran luminosidad dada su orientación, calefacción gas natural, suelos en tarima, la vivienda está para reformar y se admiten modificaciones en la distribución, no hay muros de carga, edificio señorial con portero, excelente ubicación en el Barrio de Rio Rosas y a escasos minutos del Parque de Santander con numerosas líneas de autobuses y a 5 minutos de la estación de metro.",False,renew,False,True,7944.0,False,False,False,False,[],False,False,850000.0,€,,,,flat,"Vallehermoso, Madrid",Piso,Destacado,True,,,,Vallehermoso
