propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108246260,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/ae/be/1338325856.webp,,22,346000.0,flat,sale,86.0,2,2,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4101065,-3.7097048,False,https://www.idealista.com/inmueble/108246260/,"Se pone a la venta una finca que cuenta con DOS APARTAMENTOS independientes, con posibilidad de adquirirlo en ALQUILER CON OPCIÓN A COMPRA. El primer es un apartamento de 50 m², compuesto por un dormitorio doble con armario empotrado, un baño con plato de ducha, una cocina totalmente equipada con lavavajillas y puertas correderas que optimizan el espacio. También cuenta con climatización por conducto para asegurar una temperatura agradable en todo momento. El segundo es un estudio de 26 m², que dispone de una cocina integrada, baño con plato de ducha y climatización por conducto, garantizando confort en cualquier época del año. Esta finca es una excelente opción para quienes buscan invertir en un alojamiento turístico de calidad y con alta rentabilidad. Rentabilidad demostrable por actual propietario del 9%. Si quieres más información o concertar una visita, no dudes en ponerte en contacto. ¡No dejes pasar esta oportunidad! Síguenos en redes sociales para más oportunidades inmobiliarias: @jadein_ferrero.",True,good,False,4023.0,False,False,False,False,[],False,False,346000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso,bj,True,False,,,
106218398,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/c0/55/1276196988.webp,GTRE-01107,3,134000.0,flat,sale,83.0,3,2,calle Río Duero,Madrid,Parla,Villayuventus-Renfe,es,,40.2421778,-3.7687397,False,https://www.idealista.com/inmueble/106218398/,"NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR INMUEBLE EN RENTABILIDAD ¡Tenemos en exclusiva un piso para ti! Disponemos de un piso en edificio residencial que puedes adquirir en propiedad, muy bien distribuido y con distintas dependencias, ofreciendo todo lo que necesitas para una vida cómoda y moderna. Desde el momento en que cruces la puerta de entrada, te sentirás acogido por su ambiente cálido, ubicado en la localidad de Parla, provincia de Madrid.  Este piso es ideal para quienes buscan un hogar confortable en un entorno natural y acogedor. Este espacioso piso cuenta con un luminoso salón-comedor, perfecto para disfrutar de momentos en familia y reuniones con amigos.  A poca distancia, encontrarás supermercados, colegios, centros de salud y una variada oferta de tiendas y restaurantes.  Además, la excelente conexión con las principales vías de acceso te permitirá llegar rápidamente a otras áreas de interés en Madrid y sus alrededores. Hipoges es una plataforma inmobiliaria donde podrás acceder a miles de activos inmobiliarios de diferentes tipos como viviendas, locales comerciales, terrenos, nueva obra, tanto a nivel particular como para inversores. Hipoges cuenta con una amplia cartera de activos inmuebles tanto en España como en Portugal y Grecia.  Esta propiedad se encuentra alquilada. No se puede visitar. No apta para compradores que requieran financiación hipotecaria. El comprador se subrogará a las condiciones indicadas en el contrato de alquiler vigente. La información proporcionada referente a la distribución y estructura puede no ajustarse a la realidad, ya que su verificación no ha sido posible. La distribución indicada se ha tomado en referencia a la distribución de activos de la zona. ¿Necesitas financiación? Te ofrecemos la posibilidad de financiaciones de hasta el 100% para la compra de este inmueble. Entra en Finanwin. com, haz tu simulación y obtén la mejor oferta para tu Hipoteca de la manera más ágil y sencilla.",False,good,False,1614.0,False,False,False,False,[],False,False,134000.0,€,,,flat,,"Villayuventus-Renfe, Parla",Piso en calle Río Duero,,,False,,,
108854126,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/a6/03/1357063097.webp,5277,3,1330000.0,flat,sale,152.0,3,3,calle de la Fuente del Berro,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.424952,-3.6726827,False,https://www.idealista.com/inmueble/108854126/,"Homely One pone a la venta vivienda en 2º planta reformada.  La vivienda ha sido reformada de manera integral, donde las calidades elegidas minuciosamente, suelo de madera, ventanas con alto aislamiento térmico acústico, Aire Acondicionado por conductos así como un sofisticado sistema de iluminación indirecta.  Tiene unas dimensiones de 140m2, los cuales se distribuyen en estancias amplias y confortables. La zona social se encuentra  semi integrada una preciosa cocina de diseño moderno con electrodomésticos totalmente panelados. Aseo de Cortesía para invitados totalmente revestido en papel pintado de diseño contemporáneo.  La zona de descanso se compone de 3 dormitorios, siendo 3 de ellos en Suite siendo los otros dos dormitorios dobles para cama de matrimonio. La vivienda se encentra en el prestigioso barrio de Salamanca, siendo una de las zonas mas demandadas y túristicas. No dejes escapar la oportunidad, si estas interesado solicita información. NOTA: La vivienda se encuentra en finalización de reforma para el mes de septiembre.",False,good,False,8750.0,False,False,False,False,[],False,False,1330000.0,€,,,flat,,"Goya, Madrid",Piso en calle de la Fuente del Berro,,False,False,,,
103882408,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/f6/99/1251060531.webp,FHOG-2222,2,164000.0,flat,sale,66.0,3,1,avenida de Carabanchel Alto,Madrid,Madrid,Carabanchel,es,Buena Vista,40.3650575,-3.7520776,False,https://www.idealista.com/inmueble/103882408/,"***SOLO INVERSORES*** Oportunidad de inversión: Inmueble ALQUILADO! ***SIN COMISIÓN DE AGENCIA*** Renta actual: 628,61 €/mes Fecha de fin de contrato: 04/2026 Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble. Piso en Madrid, idóneo para familias. El inmueble cuenta con una superficie de 66 m² construidos distribuidos en tres habitaciones, salón-comedor, cocina y un aseo. Cuenta con todos los servicios necesarios a su alrededor, como la Escuela Infantil Luna Lunera, supermercados, bancos, bibliotecas, farmacias, centros deportivos y la estación de metro La Peseta. Cuenta con fácil acceso a M-40. Soluciones a su medida.",False,good,False,2485.0,False,False,False,False,[],False,False,164000.0,€,,,flat,,"Buena Vista, Madrid",Piso en avenida de Carabanchel Alto,bj,False,False,,,
108687938,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7f/dd/d9/1352174715.webp,,39,530000.0,chalet,sale,225.0,4,3,calle Puerto de Navacerrada s/n,Madrid,Valdemorillo,Cerro Alarcón,es,,40.4618623,-4.0747995,True,https://www.idealista.com/inmueble/108687938/,"Planta baja: 1 salon ( que era el antiguo garaje y 1 trastero: planta 1: 1 salon grande de 40m2, 1 habitacion, 1 baño y 1 cocina buhardilla: 3 habitaciones y 2 baños (1 dentro de la habitación principal con vestidor y 1 terraza) y otra terraza mas en la habitación de al lado.",False,good,False,2356.0,False,False,False,False,[],False,False,530000.0,€,,,chalet,independantHouse,"Cerro Alarcón, Valdemorillo",Casa independiente en calle Puerto de Navacerrada s/n,,,,,,
108649417,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/f6/63/1354665391.webp,,16,2200000.0,flat,sale,165.0,3,3,calle de Jorge Juan,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4218904,-3.6758928,False,https://www.idealista.com/inmueble/108649417/,"Ubicado en una con encanto y terraza, este espectacular piso totalmente reformado ofrece la combinación perfecta entre carácter arquitectónico y comodidades modernas. Situado en una planta alta, el inmueble disfruta de una excepcional entrada de luz natural durante todo el día, lo que realza sus acabados de calidad y su diseño contemporáneo. La zona social, de concepto abierto, está compuesta por un amplio salón-comedor con cocina americana integrada, ideal para disfrutar de momentos en familia o con amigos. La agradable terraza aporta un valor añadido, brindando espacios exteriores donde relajarse o disfrutar del entorno urbano. La zona de descanso se distribuye en tres dormitorios dobles, bien proporcionados y tres baños completos, todos con acabados modernos y pensados para el confort diario. Además, cuenta con una práctica zona de lavandería independiente, que aporta funcionalidad sin renunciar al estilo. Un piso a estrenar, listo para entrar a vivir, que ofrece luz, amplitud y una distribución perfecta en una finca con carácter. Ideal para quienes buscan un hogar elegante y funcional en una ubicación privilegiada.",False,good,False,13333.0,False,False,False,False,[],False,False,2200000.0,€,,,flat,,"Goya, Madrid",Piso en calle de Jorge Juan,4,True,True,2250000.0,50000.0,2.0
108791004,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/2a/96/1355217311.webp,COM1512,6,200000.0,flat,sale,53.0,1,1,Barrio Vista Alegre,Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3882391,-3.742925,False,https://www.idealista.com/inmueble/108791004/,"GLOBALPISO CARABANCHEL VISTA ALEGRE vende piso de obra nueva a estrenar en planta baja de 56 m2 distribuidos en salon, cocina amueblada y equipada, baño con plato de ducha y un dormitorio amplio.  Excelente zona con todos los servicios, metro carabanchel y metro vista alegre a pocos minutos. Proxima entrega 31 de octubre de 2025 Para poder ver todos nuestros inmuebles puede visitar nuestra página web o si lo desea puede descargarse nuestra APP Globalpiso totalmente gratuita. Tu hogar, nuestra prioridad.. . *Globalpiso nunca solicita documentación, ni dinero sin visitar la vivienda* *Financiación 100% a través del departamento financiero de Global Piso (h2b Hipotecas). *La obtención de la financiación está sujeta a las condiciones de la entidad financiera y tendrá en cuenta el perfil y solvencia del cliente. PARA MAS INFORMACION COMUNIQUESE AL.",False,good,False,3774.0,False,False,False,False,[],False,False,200000.0,€,,,flat,,"Vista Alegre, Madrid",Piso,bj,True,True,,,
106379303,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/73/38/1281078544.webp,SIRE-1343,3,78094.0,flat,sale,91.0,3,1,calle de Godella,Madrid,Madrid,Villaverde,es,San Cristóbal,40.3415963,-3.6881575,False,https://www.idealista.com/inmueble/106379303/,"Inmueble sin posesión y sin acceso al interior. Las fotografías del interior y las características del activo, pueden no ajustarse al estado actual.  NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR Disponemos de un piso en edificio residencial que puedes adquirir en propiedad, muy bien distribuido y con distintas dependencias, ofreciendo todo lo que necesitas para una vida cómoda y moderna. Desde el momento en que cruces la puerta de entrada, te sentirás acogido por su ambiente cálido, ubicado en la localidad de Madrid.  Este espacioso piso cuenta con un luminoso salón-comedor, perfecto para disfrutar de momentos en familia y reuniones con amigos. Decorado con gusto y con materiales de alta calidad, este piso ofrece una experiencia de vida inmejorable. Situado en una zona residencial tranquila, este piso disfruta de una ubicación estratégica. A poca distancia, encontrarás supermercados, colegios, centros de salud y una variada oferta de tiendas y restaurantes. Además, la excelente conexión con las principales vías de acceso te permitirá llegar rápidamente a otras áreas de interés en Madrid y sus alrededores. Hipoges es una plataforma inmobiliaria donde podrás acceder a miles de activos inmobiliarios de diferentes tipos como viviendas, locales comerciales, terrenos, nueva obra, tanto a nivel particular como para inversores. Hipoges cuenta con una amplia cartera de activos inmuebles tanto en España como en Portugal y Grecia.  Esta propiedad está ocupada por terceros. No se puede visitar. No apta para compradores que requieran financiación hipotecaria. El comprador será responsable de los trámites y gastos relacionados con la desocupación del inmueble. La información proporcionada referente a la distribución y estructura puede no ajustarse a la realidad, ya que su verificación no ha sido posible. La distribución indicada se ha tomado en referencia a la distribución de activos de la zona. ¿Necesitas financiación? Te ofrecemos la posibilidad de financiaciones de hasta el 100% para la compra de este inmueble. Entra en Finanwin. com, haz tu simulación y obtén la mejor oferta para tu Hipoteca de la manera más ágil y sencilla.",False,good,False,858.0,False,False,False,False,[],False,False,78094.0,€,,,flat,,"San Cristóbal, Madrid",Piso en calle de Godella,1,,False,,,
108260949,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/4d/a1/1338804806.webp,OKPMADRID315,2,345000.0,chalet,sale,228.0,4,2,calle Caballero de Gracia,Madrid,Loeches,,es,,40.3816567,-3.4087607,False,https://www.idealista.com/inmueble/108260949/,"Oportunidad de inversión: inmueble sin posesión. Imposibilidad de visita interior, no se puede financiar la compra de este inmueble. Advertimos que la información contenida puede no estar actualizada, solicita más información sobre el activo sin compromiso. Investment opportunity: property without possession. Impossibility of visiting the interior, the purchase of this property cannot be financed. We warn that the information contained may not be updated, request more information about the asset without obligation. [IW].",False,good,False,1513.0,False,False,False,False,[],False,False,345000.0,€,,,chalet,independantHouse,Loeches,Casa independiente en calle Caballero de Gracia,,,,,,
108409884,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/fc/81/1344089975.webp,IE11-MDC,61,1090000.0,chalet,sale,327.0,5,5,El Pastel,Madrid,Boadilla del Monte,El Pastel,es,,40.4195522,-3.9160443,False,https://www.idealista.com/inmueble/108409884/,"Inmobiliarias Encuentro te presenta en exclusiva este magnífico chalet de reciente construcción en la prestigiosa zona de El Pastel.  Descubre esta exclusiva vivienda unifamiliar ideal para familias que buscan espacio, comodidad y calidad de vida. Se trata de un amplio chalet de 230m2, distribuido en varias plantas: la planta intermedia cuenta con un salón-comedor espacioso y acogedor con salida directa al jardín, ideal para disfrutar con la familia o con amigos, cocina independiente totalmente equipada, también con acceso directo al jardín y un aseo funcional, en ella también se ubica el garaje propio con acceso directo a la vivienda. En la planta más baja se encuentra un segundo salón con gran amplitud y con acceso a un precioso patio inglés con iluminación natural, una habitación con baño completo en suite y zona de lavandería. La planta superior cuenta con cuatro amplios dormitorios, dos de ellos con cuarto de baño completo en suite, además, tiene otro cuarto de baño completo que da servicio a los otros dos dormitorios, así mismo, en esta planta está ubicado el acceso a una amplia buhardilla.  Las calidades de la vivienda son inmejorables. Cuenta con suelos de tarima, ventanas climalit y aire acondicionado por conducto en toda la vivienda, además, dicho sistema dispone de bomba de calor. Puerta de acceso a la vivienda blindada. También cuenta con una instalación de dieciséis placas solares que proporcionan un gran ahorro energético. La urbanización cuenta con amplias zonas comunes ajardinadas, una piscina comunitaria rodeada de una amplia zona de tumbonas y otras comodidades para relajarse y una pista de pádel en perfecto estado para practicar deporte a escasos metros de tu vivienda. Su ubicación es inmejorable, en la demandada zona de El Pastel, una zona tranquila rodeada de naturaleza, con una excelente comunicación a servicios, colegios, comercios y con acceso directo a la carretera M-513. Si necesita vender su inmueble para adquirir este u otro inmueble publicado, contacte con nosotros, disponemos del servicio: // “CAMBIA Y DESCANSA” //. La solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble.  ¡Financiación a tu medida! Con finmoo tendrás los mejores tipos de  interés y hasta el 100% de financiación. ¡Consulta nuestras condiciones!",True,good,False,3333.0,False,False,False,False,[],False,False,1090000.0,€,True,True,chalet,terracedHouse,"El Pastel, Boadilla del Monte",Chalet adosado,,,,,,
108772389,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/fe/ee/1354678241.webp, CAD2025AS,18,210000.0,chalet,sale,134.0,4,3,Cadalso de los Vidrios,Madrid,Cadalso de los Vidrios,,es,,40.3010372,-4.4327245,False,https://www.idealista.com/inmueble/108772389/,"Chalet pareado de 134m2 en una de las mejores zonas de Cadalso de los Vidrios.  La vivienda se distribuye de la siguiente forma: Cocina independiente con todos los servicios, 3 habitaciones amplias con armarios empotrados, la habitación principal dispone de un baño en suite con bañera de hidromasaje y salida a una terraza, salón independiente muy luminoso con salida al patio, un baño completo con plato de ducha.  En la planta baja encontramos un dormitorio con armario empotrado, un aseo y un salón.  Dispone de chimenea y aire acondicionado.  Ubicado en Cadalso de los Vidrios a 80 km de Madrid por la M-501 y a 10 minutos de San Martin de Valdeiglesias, esta localidad cuenta con todos los servicios, como supermercados (Abiertos domingos incluidos), farmacias, restaurantes.. . Destacar que Pelayos de la Presa y San Martin de Valdeiglesias dispone de pantano y playa con posibilidad de realizar todo tipo de actividades outdoor. Puede visitarnos en nuestra oficina en la Corredera Baja Nº20 de San Martin de Valdeiglesias (Madrid) le informaremos de todas las viviendas de las que disponemos. ¡Beneficiase de nuestro método de trabajo! Gestionamos la venta de su vivienda, encadenamos todos los plazos, contratos, documentación para escritura pública, tramitación hipoteca. Consúltenos sin compromiso. HIPOTECAS 100% EURIBOR DESDE 0.70 ESTUDIO DE FINANCIACIÓN GRATUITO CONSÚLTENOS Y CONCIERTE SU VISITA.",False,good,False,1567.0,False,False,False,False,[],False,False,210000.0,€,,,chalet,semidetachedHouse,Cadalso de los Vidrios,Chalet pareado,,,,219900.0,9900.0,5.0
108912450,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/76/2e/3c/1358731970.webp,g784,12,175000.0,flat,sale,70.0,2,1,Moraleja de Enmedio,Madrid,Moraleja de Enmedio,,es,,40.25787,-3.8556328,False,https://www.idealista.com/inmueble/108912450/,"¡Tu nuevo hogar te espera en Moraleja de Enmedio! Ven a descubrir este encantador piso de 2 dormitorios y 1 baño, ideal para quienes buscan comodidad y tranquilidad. Este inmueble cuenta con las mejores características para que disfrutes al máximo de tu espacio: Suelos de gres en toda la vivienda, fáciles de mantener y con una estética moderna. Carpintería de aluminio blanca que garantiza aislamiento y máxima luminosidad. Armario empotrado, aprovechando al máximo el espacio. Puerta blindada resto de puertas interior en roble. Despensa en el tendedero, perfecta para almacenar lo que necesites sin ocupar espacio adicional en el resto de la casa.  Orientación este, lo que permite disfrutar de luz natural durante todo el día. ¡No pierdas la oportunidad de vivir en un lugar tranquilo, bien comunicado y con todos los servicios cerca! Llama para más información o para agendar una visita.",False,good,False,2500.0,False,False,False,False,[],False,False,175000.0,€,,,flat,,Moraleja de Enmedio,Piso,bj,True,True,,,
108792197,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/d1/f8/1355253568.webp,,14,195000.0,flat,sale,76.0,3,1,calle de la Corte de Faraón,Madrid,Madrid,Villaverde,es,Los Ángeles,40.3623356,-3.6968852,False,https://www.idealista.com/inmueble/108792197/,"**Piso en Venta en Villaverde, Ciudad de los Ángeles** Descubre este encantador piso en la primera planta, ubicado en la mejor zona de Villaverde, Ciudad de los Ángeles. Con una superficie de 76 metros cuadrados, este hogar ofrece tres amplias habitaciones, perfectas para disfrutar de la comodidad y el espacio que necesitas. La cocina está completamente equipada, lista para que prepares tus platos favoritos, mientras que el salón se convierte en el lugar ideal para compartir momentos inolvidables con familia y amigos. Además, cuenta con una terraza que incluye un armario para almacenamiento, ideal para mantener todo en orden. La calefacción de gas natural individual garantiza un ambiente cálido y acogedor durante los meses más fríos. El estado óptimo de la vivienda, con pintura gotelex y puertas de madera, te permitirá mudarte sin preocupaciones. Las ventanas climalit aseguran un excelente aislamiento, manteniendo el ruido exterior a raya. Rodeado de áreas ajardinadas, este piso se encuentra cerca de prestigiosos colegios y una variada oferta comercial, lo que lo convierte en una opción perfecta para familias. La estación de metro de la línea 3 y varias paradas de autobús están a pocos pasos, facilitando tu movilidad por la ciudad. Los gastos de comunidad son muy asequibles, solo 70 euros al mes, y el IBI anual es de aproximadamente 250 euros. No dejes pasar la oportunidad de vivir en este maravilloso piso que combina confort, ubicación y calidad de vida. ¡Contáctanos y ven a verlo!",False,good,False,2566.0,False,False,False,False,[],False,False,195000.0,€,,,flat,,"Los Ángeles, Madrid",Piso en calle de la Corte de Faraón,1,True,False,,,
108702498,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/7e/5a/1352594010.webp,,4,2990000.0,chalet,sale,990.0,7,7,Barrio Club de Golf,Madrid,Las Rozas de Madrid,Club de Golf,es,Club de Golf,40.5339303,-3.9283228,False,https://www.idealista.com/inmueble/108702498/,"VILLA ESPECIAL. UBICADA CON UNAS PRIVILEGIADAS VISTAS EN UNA ESPLENDIDA PARCELA. Por solicitud expresa de la propiedad no se pueden publicar fotos. Disponemos de dossier confidencial para interesados. Destaca su privacidad absoluta y la alta seguridad de la urbanización El Golf, una de mejores valoradas del entorno por la orografía del paisaje y por su alta seguridad con vigilancia privada 24h. La villa está construida con altas calidades, distribuida en tres plantas pero pudiéndose hacer vida prácticamente en una única planta. Todas sus estancias son amplias. En la planta principal dispone de un gran salón, con grandes ventanales, cocina con isla, y tres habitaciones amplias.  La planta inferior está hecha para zona de ocio, despacho. Zona de garaje.  También dispone de zona de servicio independiente. En la planta superior se encuentra el resto de zona de noche todas las habitaciones en suite. La gama de su materiales son altos, con carpintería de madera y carpintería de aluminio de alta gama, sus techos altos y sus espacios amplios le hacen ser una villa de lujo con altas comodidades y una buena ejecución en la construcción y distribución de la vivienda. Su bonita piscina y gran jardín podrá disfrutar todos los días como si estuviera de vacaciones cada día. No dude en solicitarnos más información. Somos especialistas en la urbanización y zona noroeste de Madrid. Disponemos de más viviendas off market. No cobramos honorarios al comprador. Disponemos de asesoramiento personal a nuestros clientes, comercial, jurídico, técnico y financiero.",False,good,False,3020.0,True,False,False,False,[],False,False,2990000.0,€,True,True,chalet,independantHouse,"Club de Golf, Las Rozas de Madrid",Casa independiente,,,,,,
108562597,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/da/f5/1348531177.webp,LIRE-03118,3,215000.0,flat,sale,81.0,4,1,calle de la Encomienda de Palacios,Madrid,Madrid,Moratalaz,es,Fontarrón,40.3994265,-3.6445034,False,https://www.idealista.com/inmueble/108562597/,"Inmueble sin posesión y sin acceso al interior. Las fotografías del interior y las características del activo, pueden no ajustarse al estado actual.  NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR  No desaproveches esta excelente oportunidad de adquirir en propiedad este inmueble ubicado en la localidad de Madrid. Dispone de buenos accesos y está perfectamente comunicado.  Cuenta distribuciones de manera eficiente para garantizar un máximo aprovechamiento del espacio. Su diseño versátil y funcional la hace ideal. Situado en una zona residencial tranquila, disfruta de una ubicación estratégica. A poca distancia, encontrarás todo lo necesario para tu día a día; supermercados, colegios, centros de salud, farmacias y una variada oferta de tiendas y restaurantes. Además, la excelente conexión con las principales vías de acceso te permitirá llegar rápidamente a otras áreas de interés y sus alrededores. ¡No dudes informarte y no pierdas esta oportunidad! Estaremos encantados de poder ayudarte a hacer tus sueños realidad. ¿Quieres más información sobre este inmueble? ¡Contáctanos! Visita sin compromiso, sin comisiones de intermediación. Más información rellenando el formulario de contacto o por teléfono. Estaremos encantados de atenderte. Hipoges es una plataforma inmobiliaria donde podrás acceder a miles de activos inmobiliarios de diferentes tipos como viviendas, locales comerciales, terrenos, nueva obra, tanto a nivel particular como para inversores. Hipoges cuenta con una amplia cartera de activos inmuebles tanto en España como en Portugal y Grecia. ¿Necesitas financiación? Te ofrecemos la posibilidad de financiaciones de hasta el 100% para la compra de este inmueble. Entra en Finanwin. com, haz tu simulación y obtén la mejor oferta para tu Hipoteca de la manera más ágil y sencilla.",False,good,False,2654.0,False,False,False,False,[],False,False,215000.0,€,,,flat,,"Fontarrón, Madrid",Piso en calle de la Encomienda de Palacios,bj,,False,,,
108518502,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/ff/5a/1347303059.webp,DRV20,22,560000.0,flat,sale,85.0,2,2,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4221259,-3.708343,False,https://www.idealista.com/inmueble/108518502/,"DOMUM REALTY Vende: ¡Precioso piso completamente reformado, en pleno centro de Madrid!    ***EXCELENTE OPORTUNIDAD PARA INVERSORES***   ¡Para más información o para concertar su visita, no dude en contactar con nosotros en cualquier momento, llamando o enviando un mensaje al seis tres tres cero nueve nueve nueve diez! El piso está completamente reformado, la puerta principal es de seguridad, tiene ventanas mixtas de climalit de PVC con doble acristalamiento y ventanas de hierro con contraventanas originales, puertas interiores de madera lacadas en blanco, suelos de tarima, y dispone de aire-acondicionado de frío y calor en toda la vivienda. Está distribuido en un salón comedor muy amplio y acogedor con tres ventanas a la calle, cuenta con un sofá cama doble de tres plazas con chaise longue y espacio inferior para almacenaje, mesa de comedor extensible, Smart TV, y un mueble aparador. La cocina es independiente y tiene acceso directo al salón-comedor, está amueblada con armarios altos y bajos, lacados en color blanco, y equipada con todos los electrodomésticos, tales como lavavajillas de doce servicios, lavadora, vitrocerámica con cuatro puntos de cocción, horno, microondas, campana extractora, y frigorífico combi.  Dispone de dos dormitorios dobles. El primer dormitorio cuenta con un amplio armario empotrado de seis puertas, con varios compartimentos y maletero superior, cama de matrimonio de 140cmx200cm con base de canapé para almacenaje, y es exterior a la calle. El segundo dormitorio tiene cama de matrimonio de 140cmx200cm con base de canapé para almacenaje, baño en suite y vestidor. En la zona común se encuentra el segundo cuarto de baño, con plato de ducha y mampara de cristal, un lavabo con mueble inferior para almacenaje, y espejo con foco superior.  El edificio se encuentra en pleno centro de Madrid, a escasos minutos andando hasta la Plaza del Callao y Plaza de España, y no dispone de ascensor. Está muy bien comunicado con transporte público entre las paradas de metro de Callao, Santo Domingo y Plaza de España, aparte de diversas líneas de autobuses. Situado en una zona con varios supermercados, mercados, tiendas, bancos, farmacias, y una infinidad de bares y restaurantes.",False,good,False,6588.0,False,False,False,False,[],False,False,560000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso,4,,,,,
108923954,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/af/d3/1359090344.webp,,15,288000.0,flat,sale,78.0,3,1,Barrio Puerta Bonita,Madrid,Madrid,Carabanchel,es,Puerta Bonita,40.3876128,-3.7306871,False,https://www.idealista.com/inmueble/108923954/,"**Piso Reformado en Venta - Ideal para Familias o Inversores** ¡Descubre este encantador piso reformado de 78 m², perfecto para quienes buscan comodidad y tranquilidad! Ubicado en la primera planta de un edificio sin ascensor, este hogar cuenta con una distribución funcional que maximiza el espacio. Con tres acogedores dormitorios y un salón independiente, es el lugar ideal para disfrutar en familia o como inversión para alquiler. El piso se entrega completamente amueblado, a excepción de la cama del dormitorio principal, lo que te permite personalizarlo a tu gusto. Además, cuenta con tres aparatos de aire acondicionado y armarios empotrados que optimizan el almacenamiento. La ubicación es inmejorable: en una zona residencial tranquila, bien comunicada y rodeada de servicios como transporte público, comercios, centros educativos y zonas verdes. No dejes pasar esta oportunidad única de adquirir un hogar que combina confort y funcionalidad. ¡Contáctanos para más información y ven a visitarlo!",False,good,False,3692.0,False,False,False,False,[],False,False,288000.0,€,,,flat,,"Puerta Bonita, Madrid",Piso,1,False,False,,,
