propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,externalReference,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
98693423,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/c8/6a/1351439434.webp,8,bj,140000.0,studio,sale,19.0,False,0,1,"calle del Amparo, 50",Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4087942,-3.7025137,True,https://www.idealista.com/inmueble/98693423/,"SERVIFINCAS Arganzuela te ofrece oportunidad única en rentabilidad! Este encantador estudio en venta te ofrece una inversión segura y rentable, ubicado a solo unos pasos de la vibrante Plaza de Lavapiés. Desde 2021, cuenta con un inquilino solvente y buen pagador, garantizando ingresos estables desde el primer día. Imagina vivir o invertir en un espacio compacto y funcional, que combina comodidad y estilo: un salón dormitorio con cocina americana, perfecto para aprovechar cada metro cuadrado, y un baño con ducha para tu confort. Además, el agua caliente se suministra mediante un termo eléctrico, asegurando eficiencia y ahorro. Situado en un edificio de 5 alturas con solo 7 vecinos por planta, este estudio te ofrece tranquilidad y privacidad en una de las zonas más dinámicas de Madrid. ¡No dejes pasar esta oportunidad de inversión o de vivir en un barrio con mucho carácter y vida!",False,good,False,False,7368.0,False,False,False,False,[],False,False,140000.0,€,,,,flat,"Lavapiés-Embajadores, Madrid","Estudio en calle del Amparo, 50",studio,243v1183,,,
108875704,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/5f/b6/1357653069.webp,30,,450000.0,chalet,sale,117.0,,3,1,Parque de la Coruña - Las Suertes,Madrid,Collado Villalba,Parque de la Coruña - Las Suertes,es,,40.614972,-4.0070704,False,https://www.idealista.com/inmueble/108875704/,"CAVALIER VENDE. Magnífica parcela de 2.639m2 con chalet de 117m2 construido en una planta con piscina independiente en Colonia San Antonio, una de las mejores zonas entre Collado Villalba y Galapagar. Con la posibilidad de segregar la parcela de 2.639m2 en dos parcelas independientes para dos chalets unifamiliares. Ideal para inversores y promotores, una gran oportunidad para proyectos de desarrollo inmobiliario.  La parcela de 2.639m2 tiene una soleada orientación sur, es completamente llana, disfruta de una gran piscina y no tiene apenas arbolado. Dispone de dos accesos independientes, puerta para vehículos y acceso peatonal. El chalet construido en 1970 ha estado okupado recientemente, y se encuentra en su estado original, por lo que requiere reforma integral y completa de todas sus instalaciones y replanteo de la distribución.  La vivienda tiene 117m2 construidos y distribuidos en una planta, dispone de salón comedor con chimenea, tres dormitorios, un baño completo, un aseo, cocina con acceso independiente a una amplia terraza y al jardín.",False,renew,False,,3846.0,False,False,False,False,[],False,False,450000.0,€,True,True,,chalet,"Parque de la Coruña - Las Suertes, Collado Villalba",Casa independiente,independantHouse,1165,,,
108706427,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/27/39/1352713411.webp,12,2,169000.0,studio,sale,34.0,False,0,1,calle del Sombrerete,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4098641,-3.7010433,False,https://www.idealista.com/inmueble/108706427/,"Inmobiliarias Encuentro vende en exclusiva fabuloso Estudio con altillo en el corazón de Lavapiés, a pocos pasos del Mercado de San Fernando y La Casa Encendida.  Una oportunidad única para vivir o invertir en una de las zonas más auténticas y con mayor proyección de Madrid. Situado en una segunda planta de una finca tranquila y en buen estado de conservación, este estudio de 34 m² destaca por su distribución funcional y su aprovechamiento del espacio.  Se compone de un ambiente diáfano que integra salón comedor con cocina americana, iluminado por ventanas que permiten la entrada de luz natural. Gracias a sus techos altos, se ha creado una cómoda zona de descanso en altillo, lo que permite liberar el espacio principal y mejorar la funcionalidad del inmueble. Además, cuenta con un vestidor independiente y un cuarto de baño completo con plato de ducha. La vivienda se encuentra en buen estado, con suelos de cerámica y lista para entrar a vivir.  Es una excelente opción tanto como primera vivienda como para quienes buscan una inversión rentable en una zona con alta demanda. Lavapiés ofrece una experiencia de vida única: ambiente multicultural, oferta gastronómica variada, espacios culturales, y una excelente comunicación con el resto de la ciudad, gracias a su proximidad a las estaciones de metro de Lavapiés y Embajadores (L3), además de cercanías y líneas de autobús. No dudes en solicitarnos más información y reservar una hora de visita para poder verlo en primera persona. ¡Entra en iEncuentro. es y reserva este piso desde tu casa con iReserva en menos de un minuto para que nadie te lo quite! ¡Financiación a tu medida! Con FINMOO tendrás los mejores tipos de interés y hasta el 100% de financiación. ¡Consulta nuestras condiciones! En iEncuentro. es intentamos mejorar cada día, simplificando los trámites relacionados con la compra de tu nueva vivienda. Ya puedes reservar cualquiera de nuestros inmuebles a través de la web, de una manera rápida y sencilla, mediante un proceso totalmente seguro y transparente.",False,good,False,False,4971.0,False,False,False,False,[],False,False,169000.0,€,,,,flat,"Lavapiés-Embajadores, Madrid",Estudio en calle del Sombrerete,studio,IE02-CALSOMB,,,
108039415,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/b9/6f/1331991388.webp,17,2,259900.0,flat,sale,93.0,True,3,1,Montserrat - Parque Empresarial,Madrid,San Fernando de Henares,Montserrat - Parque Empresarial,es,,40.4278588,-3.5288752,False,https://www.idealista.com/inmueble/108039415/,"''Agencia Inmobiliaria de San Fernando de Henares vende espectacular vivienda en zona de MONTSERRAT'' Se encuentra en una de las zonas más privilegiadas y tranquilas de la ciudad. Ideal para familias, el barrio ofrece seguridad y cercanía a servicios esenciales como colegios, farmacias, restaurantes y hospitales. Además, cuenta con excelente comunicación a través de las principales vías como la M-50, M-21 y A-2. El inmueble cuenta con una superficie de 93 m² construidos distribuidos en un hall de entrada que nos divide la vivienda en una estupenda cocina, avanzando por el pasillo de la entrada llegamos a un luminoso salón con muy buena distribución y aire acondicionado de frio y calor, tiene la terraza cerrada y acristalada. A continuación otro pasillo nos distribuye la vivienda para dar paso a los 3 dormitorios y el baño. Las habitaciones cuentan con ventanas climalit con puente térmico, a parte de contar con armarios empotrados. No pierdas la oportunidad de financiar el 100% de tu nuevo hogar con nuestro departamento financiero Kíron. ¡Ven a conocerlo y enamórate!",False,good,False,True,2795.0,False,False,False,False,[],False,False,259900.0,€,,,,flat,"Montserrat - Parque Empresarial, San Fernando de Henares",Piso,,,,,
108563314,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/b7/1b/1348552663.webp,7,1,899000.0,flat,sale,111.0,False,2,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4239606,-3.6724818,False,https://www.idealista.com/inmueble/108563314/,"Piso totalmente reformado de 2 dormitorios en calle Hermosilla – Barrio de Salamanca Se vende magnífico piso de 111 m² en una primera planta, ubicado en la prestigiosa calle Hermosilla, junto a la plaza de Manuel Becerra. Vivienda totalmente reformada con altas calidades y una distribución muy funcional. La propiedad cuenta con un amplio salón-comedor con cocina integrada, de diseño moderno. Dispone de dos dormitorios, siendo el principal en suite, con baño completo, vestidor y armarios empotrados. Ambos baños están completamente equipados con acabados de primera calidad. Suelos de porcelánico, carpintería interior lacada en blanco y ventanas con acristalamiento tipo Climalit, que garantizan un excelente aislamiento térmico y acústico. Calefacción central, aire acondicionado por Split y excelentes calidades en todos los detalles. La finca dispone de ascensor, portero físico y acceso para personas con movilidad reducida. Ubicación inmejorable, perfectamente comunicada por transporte público: metro Manuel Becerra (líneas 2 y 6) y numerosas líneas de autobús (2, 12, 21, 38, 43, 48, 51, 53, 106, 146 y N5). Ideal como vivienda habitual o inversión en una de las mejores zonas de Madrid. En Grupo Mejocasa, nos especializamos en ofrecer el mejor servicio inmobiliario en toda la Comunidad de Madrid. Con cuatro oficinas estratégicamente ubicadas en Chamberí-Centro, Ciudad Lineal-Salamanca, Hortaleza-Las Tablas y Canillejas-Vicálvaro, tenemos un amplio conocimiento del mercado y un alcance inigualable en la ciudad. Gracias a nuestro método de trabajo, brindamos un servicio integral que cubre todos los aspectos del proceso inmobiliario, garantizando que nuestros clientes tomen decisiones informadas y seguras. Confía en nosotros para encontrar la vivienda ideal o vender tu propiedad con las mejores condiciones.",False,good,False,True,8099.0,False,False,False,False,[],False,False,899000.0,€,,,,flat,"Goya, Madrid",Piso,,FHS,910000.0,11000.0,1.0
107338904,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/b8/a5/1310044083.webp,28,,449000.0,chalet,sale,180.0,,5,4,Ensanche,Madrid,Alcalá de Henares,Ensanche,es,,40.498485,-3.3687842,False,https://www.idealista.com/inmueble/107338904/,"AGENCIA INMOBILIARIA DE ALCALÁ DE HENARES, OFICINA DE TECNOCASA ZONA ENSANCHE-NOGALES VENDE IMPECABLE CHALET PAREADO EN EL ENSANCHE. La vivienda se encuentra en un INMEJORABLE ESTADO DE CONSERVACIÓN y está distribuida en cuatro plantas, se compone de: Planta Baja: amplio salón independiente, aire acondicionado y acceso a un patio privado de esquina solado, con barbacoa y césped artifical, cocina totalmente amueblada, un aseo de cortesía y acceso a las escaleras para acceder a la planta primera. Primera planta: Recibidor con tres amplios dormitorios y dos baños completos, y armarios empotrados. Segunda planta: Buhardilla totalmente reformada y confortable con dos dormitorios y cuarto de baño completo, cuenta también con zona de lavandería.  Suelos de parqué y grés de gran calidad, carpintería interior de roble, carpintería exterior de aluminio climalit. La finca dispone de zonas comunes con PISCINA COMUNITARIA Y ZONAS VERDES. La zona destaca por su cómoda accesibilidad desde la Nacional A-2, además cuenta con numerosas paradas de autobús urbano e interurbano, y la estación de Alcalá de Henares a sólo 15 minutos andando. Además la zona cuenta con una gran variedad de servicios como: Colegios ( Pablo Neruda, Alborada, Mozart.. . ) Institutos ( IES Pedro Gumiel, IES Doctor Marañón, IES Alborada. ) centro de especialidades Francisco Díaz, además de bancos, farmacias, bares y todo tipo de comercios. No lo dude y venga a visitarlo sin compromiso, le va a sorprender su inmejorable estado. Y NO OLVIDE QUE PODEMOS CONSEGUIR HASTA EL 100% DE FINANCIACIÓN GRACIAS A NUESTRO DEPARTAMENTO DE INTERMEDIACIÓN FINANCIERA KIRON. ESTUDIOS DE VIABILIDAD GRATUITOS.",False,good,False,,2494.0,False,False,False,False,[],False,False,449000.0,€,True,True,,chalet,"Ensanche, Alcalá de Henares",Chalet pareado,semidetachedHouse,,,,
108364026,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/6d/c4/1341895611.webp,21,1,900000.0,flat,sale,75.0,True,2,2,calle de Francisco Silvela,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4375333,-3.6760886,False,https://www.idealista.com/inmueble/108364026/,,False,good,False,True,12000.0,True,False,False,False,[],False,False,900000.0,€,,,,flat,"Lista, Madrid",Piso en calle de Francisco Silvela,,1001,,,
105373236,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/12/f7/1313755009.webp,2,2,85000.0,flat,sale,65.0,True,3,1,"calle de Benimamet, 105",Madrid,Madrid,Villaverde,es,San Cristóbal,40.3437249,-3.6850744,True,https://www.idealista.com/inmueble/105373236/,"***SE VENDE PISO OCUPADO ILEGALMENTE. NO HAY CONTRATO EN VIGOR. (antiguos inquilinos) TE VENDEMOS LA PROPIEDAD Y EL COMPRADOR TIENE QUE CONSEGUIR LA POSESION (LLAVES) PACÍFICAMENTE O POR EL JUZGADO, LO QUE CORRESPONDA.  NO HAY COMISION DE AGENCIA/ NO SE PUEDE VISITAR NI PEDIR HIPOTECA inmueble se encuentra ocupado ilegalmente por terceros. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros. El Adquirente asumirá (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble. La Propiedad no responderá de/l (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) la responsabilidad en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior. Si a fecha de venta, la Propiedad hubiese demandado judicialmente la ocupación, podría el adquirente subrogarse en dicha demanda, no pudiendo reclamar importe alguno a la Propiedad como consecuencia de ello, salvo por los honorarios de abogados y procuradores que hasta la fecha de la transmisión se hubiesen devengado que, en cualquier caso, serán por cuenta de éste. Si en la fecha de venta, la Propiedad hubiese interpuesto una denuncia penal, que se encontrase en curso, se comunicará al Juzgado la venta, apartándose la Propiedad del procedimiento como acusación particular. Precio. [IW].",False,renew,False,False,1308.0,False,False,False,False,[],False,False,85000.0,€,,,,flat,"San Cristóbal, Madrid","Piso en calle de Benimamet, 105",,ALQ BENIMAMET 105 ARG,,,
108706752,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/02/75/1352731810.webp,5,2,129000.0,flat,sale,78.0,True,3,1,calle de Uceda,Madrid,Madrid,Puente de Vallecas,es,Palomeras Bajas,40.3915343,-3.6656362,False,https://www.idealista.com/inmueble/108706752/,"VIVIENDA OCUPADA.  No se puede visitar el interior del inmueble. OPERACIÓN NO HIPOTECABLE.  Compra al contado, no se puede financiar. Desocupación incluida en el precio. LA AGENCIA DEL BARRIO vende estupendo piso de 78m2 construidos en Palomeras Bajas, Puente de Vallecas, Madrid. La vivienda se distribuye en vestíbulo, tres dormitorios, comedor, cocina y baño.  Tiene balcón terraza a cada calle. Zona residencial consolidada, con todas las comodidades de los comercios para hacer la compra (supermercados, panadería, tiendas de alimentación, frutería y verdulería, etc. ), entidades bancarias, centro educación (infantil, primaria, instituto de secundaria, academia de idiomas, biblioteca). Salud (farmacias, centro de salud, clínica dental, veterinaria etc. ). Paradas de autobuses, Metro.. . Gasolineras, etc. Llámenos e infórmese de cómo adquirir esta estupenda propiedad ¡LE ESPERAMOS! HORARIO DE 10 A 14 Y DE 17 A 20H. DE LUNES A VIERNES. GRACIAS.",False,renew,False,False,1654.0,False,False,False,False,[],False,False,129000.0,€,,,,flat,"Palomeras Bajas, Madrid",Piso en calle de Uceda,,UCEDATRU-Y,,,
108646269,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/39/4a/8f/1350930370.webp,32,1,195000.0,flat,sale,54.0,False,2,1,calle Jabirú,Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3872021,-3.7421901,False,https://www.idealista.com/inmueble/108646269/,"Inmobiliaria en Carabanchel - Oca - Tecnocasa Consulting Espada Sl, vende vivienda ubicada en la Calle Jabirú, compuesta de 2 dormitorios, salón, cocina y baño. La vivienda se encuentra en calle Jabirú, junto a calle Oca, una de las calles con mayor actividad del distrito, a escasos metros de la parada de metro de Vista Alegre. La finca se ubica, además, muy próxima a la calle General Ricardos, arteria principal de Carabanchel y con todo tipo de servicios y transporte público. Cabe destacar la consolidación a nivel asistencial (Centro de Salud de la c/ General Ricardos), escolar (Colegios: Clarisas, Renacimiento, Perú, etc.) y escuelas de idiomas, el buen ambiente y tranquilidad que tiene el barrio y sobre todo, la comunicación de la zona debido a que nos podemos encontrar con las distintas líneas de la EMT que recorren el barrio (34, 35, 108, 118 y 119) y autobuses interurbanos (481, 484 y 485), además de encontrar, a un minuto de la vivienda, la parada de Vista Alegre (línea 5). Existe la posibilidad de conseguir el 100 % de financiación sobre la compra, se realiza estudio financiero gratuito por el departamento financiero Kiron del Grupo Tecnocasa. AVISO LEGAL: Recordamos a nuestros Señores clientes que la información facilitada no constituye una auténtica oferta vinculante ni contractual. Este anuncio publicitario es provisional, y las fotografías y datos en él incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de la propiedad. La información aquí contenida procura reflejar una orientación sobre los inmuebles a la fecha de su publicación. La totalidad del contenido que aparece tiene carácter meramente informativo y aproximado, no teniendo, en modo alguno, carácter contractual. Tanto los datos, como las imágenes y planos pueden estar sujetos a cambios, por lo que le invitamos a que, si precisa una información más exacta y detallada, contacte con nosotros y le atenderemos a la mayor brevedad posible. Los contenidos tienen únicamente finalidad informativa y en ninguna circunstancia deben usarse ni considerarse como oferta de venta o financiación, solicitud de una oferta de compra o financiación, ni recomendación para realizar cualquier otra transacción, salvo que así se indique expresamente. La información y documentación a ofrecer de acuerdo con lo dispuesto en el Real Decreto 515/1989 (de 21 de abril, relativa a la protección de los consumidores en cuanto a la información a suministrar en la compraventa y arrendamiento de viviendas), será puesta a disposición de los potenciales compradores en las respectivas delegaciones territoriales gestoras del inmueble.",True,good,False,False,3611.0,False,False,False,False,[],False,False,195000.0,€,,,,flat,"Vista Alegre, Madrid",Piso en calle Jabirú,,,,,
102562325,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/ed/50/1264539888.webp,16,,745000.0,chalet,sale,454.0,,3,2,calle Veracruz,Madrid,Torrelodones,El Gasco,es,,40.5709536,-3.949906,False,https://www.idealista.com/inmueble/102562325/,"Os presentamos esta espaciosa casa ubicada en Torrelodones, Madrid. El inmueble se distribuye en salón-comedor, cocina. Está situada en el corazón de Torrelodones. En sus alrededores encontramos escuelas. En términos de accesibilidad, la propiedad dispone de múltiples conexiones y cuenta con fácil acceso a M-519. En Aliseda Inmobiliaria tenemos la mayor oferta de inmuebles al mejor precio garantizado. Descubre nuestra amplia oferta inmobiliaria y no pierdas la oportunidad de encontrar la casa perfecta para ti. (*) Algunas fotografías han sido mejoradas digitalmente o son recreaciones virtuales. La vivienda se vende sin amueblar.  Oportunidad de inversión: inmueble procedente de ejecución hipotecaria sin posesión. Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. El precio del inmueble ha sido fijado en atención a que el inmueble se adquiera por el comprador en estado de ocupado por lo que no aplicaría dicho precio si en el momento de formalización de la escritura pública el inmueble se encontrara libre de ocupantes. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble.",False,good,False,,1641.0,True,False,False,False,[],False,False,745000.0,€,,,,chalet,"El Gasco, Torrelodones",Chalet en calle Veracruz,,ALI0000154871,,,
108878371,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/13/69/1357721450.webp,6,1,719000.0,flat,sale,65.0,False,2,1,"avenida de Menéndez Pelayo, 51",Madrid,Madrid,Retiro,es,Ibiza,40.4165094,-3.6777019,True,https://www.idealista.com/inmueble/108878371/,"Exclusiva urbanización en el Retiro, vivienda amueblada y equipada, dos dormitorios. Muy luminosa a amplio patio.",False,good,False,True,11062.0,False,False,False,False,[],False,False,719000.0,€,,,,flat,"Ibiza, Madrid","Piso en avenida de Menéndez Pelayo, 51",,,,,
107176583,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/82/4e/1356582226.webp,31,1,195000.0,flat,sale,100.0,,3,1,calle del Tesoro,Madrid,Algete,,es,,40.5949741,-3.4980941,False,https://www.idealista.com/inmueble/107176583/,"piso de liquidación bancaria, sin comisiones, directo de banco con financiación hasta el 90% de compra Amplia vivienda con gran potencial en Algete, Madrid Descubre esta espaciosa vivienda situada en el encantador municipio de Algete. Cuenta con tres amplios dormitorios, un acogedor salón, cocina y baño. ¡No dejes pasar esta oportunidad! Contáctanos hoy mismo y agenda tu visita.",True,renew,False,,1950.0,True,False,False,False,[],False,False,195000.0,€,,,,flat,Algete,Piso en calle del Tesoro,,10358,,,
108840575,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/20/d0/1356661376.webp,25,,790000.0,flat,sale,80.0,False,2,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4271564,-3.6783997,False,https://www.idealista.com/inmueble/108840575/,"PISO REFORMADO EN GOYA Ubicado en el prestigioso Barrio de Salamanca, ubicado a dos calles de las principales de la zona de Goya, cercano a la Plaza de Felipe II, Conde de Peñalver y a pocos metros caminando del Retiro, se encuentra este piso. Bajo, con una excelente reforma que da amplitud a los 80 m² construidos. Distribuidos en una zona de día integrada por un amplio SALÓN comedor con COCINA americana abierta de diseño y equipada con todos los electrodomésticos.  La zona de noche está formada por dos DORMITORIOS dobles y dos BAÑOS completos, con mampara en ambos. La vivienda cuenta con armarios empotrados en todas las habitaciones.  Calefacción individual. Aire acondicionado por conducto frío calor. Paredes lisas, suelos de tarima, acabados de buen gusto y colores neutros. El inmueble donde se ubica la vivienda es una finca con cuidadas zonas comunes, ascensor y portero.  Se trata de una magnífica oportunidad tanto para inversores que buscan una alta rentabilidad como para aquellos que quieran como habitual una vivienda reformada, tranquila y con una excelente ubicación y conexión con las principales líneas de metro y de autobuses.  Este distinguido barrio residencial se ha convertido en una de las más importantes zonas comerciales de la ciudad y uno de los barrios de mayor nivel de vida de Europa con la mayor zona de compras de lujo de Madrid. Muy cerca de todo, a metros de Supermercados, Centro Deportivos, Excelente propuesta para estar en Madrid, para vivir Madrid!",False,good,False,True,9875.0,False,False,False,False,[],False,False,790000.0,€,,,,flat,"Goya, Madrid",Piso,,SAP-4500,,,
108573103,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/d9/1e/1355407133.webp,18,2,314999.0,flat,sale,39.0,False,2,1,calle de Narciso Serra,Madrid,Madrid,Retiro,es,Pacífico,40.4025193,-3.6789251,False,https://www.idealista.com/inmueble/108573103/,"Alay Real Estate presenta esta fantástica vivienda totalmente reformada, situada en pleno barrio de Pacífico, una de las zonas más cotizadas y con mejor comunicación de Madrid. Ideal como vivienda habitual o inversión segura en zona prime, a pocos pasos del Parque del Retiro y con conexión directa a Metro y M-30. - Distribución y Características Principales: Dormitorio: 2 habitaciones independientes con armario empotrado. Baño: 1 baño completo, con diseño moderno y funcional. Cocina: Independiente, totalmente equipada con electrodomésticos. Salón: Espacio cómodo, ideal para relajarse. Climatización: Aire acondicionado con bomba de calor y frío + calefacción por radiadores. Ventanas: Doble acristalamiento (climalit), aislamiento térmico y acústico. Altura: 2ª planta con ascensor. Estado: Reformado integralmente en 2022, listo para entrar a vivir. - Ubicación Estratégica: Ubicado en el distrito de Retiro – zona residencial consolidada con todos los servicios a menos de 5 minutos: supermercados, farmacias, centros de salud, colegios, restaurantes y zonas verdes.  Zona en constante revalorización - Pacífico y Retiro siguen siendo zonas con alta demanda, lo que garantiza una plusvalía sostenida en el tiempo. A media calle del Metro Méndez Pelayo (L1) y a 3 minutos del Metro Pacífico (L1 y L6) y Conde de Casal (L6) Acceso inmediato a la M-30 y Atocha Renfe A 8 minutos andando del Parque del Retiro Zona con alta demanda y excelente rentabilidad en alquiler - Oportunidad de Inversión: Vivienda perfecta para inversores por su ubicación estratégica y alta demanda en alquiler tanto de larga como de media estancia. - Oportunidad para vivir: Vivienda reformada y lista para entrar - El piso ha sido completamente renovado con materiales modernos y eficientes. Ofrece confort inmediato, sin necesidad de reformas ni inversión adicional. Ideal para singles, o parejas - Su distribución optimizada lo hace perfecto para vivir cómodamente. Entorno con todos los servicios - Supermercados, centros médicos, colegios, restaurantes, zonas verdes. Todo a pocos pasos, para una vida práctica y agradable. No dejes pasar esta oportunidad única en una de las zonas más exclusivas de Madrid. Agenda tu visita hoy mismo. Para más información, contacta con nosotros en Alay Real Estate.",True,good,False,True,8077.0,False,False,False,False,[],False,False,314999.0,€,,,,flat,"Pacífico, Madrid",Piso en calle de Narciso Serra,,,,,
108288377,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/87/78/1339622776.webp,16,4,240000.0,flat,sale,70.0,True,3,2,calle de la Encomienda de Palacios,Madrid,Madrid,Moratalaz,es,Fontarrón,40.4023107,-3.6437292,False,https://www.idealista.com/inmueble/108288377/,"Vivienda en altura, situada en una inmejorable ubicación, estando muy cerca de zonas de Madrid inmejorables, situado en la zona de Arroyo de Fontarrón, barrio de Moratalaz. y zona de Vinateros. Vivienda en altura, con tres dormitorios, algunos con armarios empotrados, salón muy luminoso, exterior, zona de cocina con pequeño tendedero,  y baño completo con ducha y aseo. Las ventanas son grandes y la vivienda tiene mucha luz, además de una distribución muy cómoda para poder reformar y abrir espacios. Tienen aprobado la instalación de ascensor, y actualmente se están reparando todos los sistemas de bajantes y desagües del edificio, por ello mantiene una cuota elevada en el coste de la comunidad de propietarios. Zona amplia y cómoda, con acceso a transportes públicos a escasos metros, y facilidad de aparcamiento. Vivienda para reformar, en un cómodo barrio, y con muchas posibilidades de reforma. Sistema de calefacción y agua caliente mantenido por caldera individual, cambiada recientemente. Rogamos contactar idealista chat.",False,renew,False,False,3429.0,False,False,False,False,[],False,False,240000.0,€,,,,flat,"Fontarrón, Madrid",Piso en calle de la Encomienda de Palacios,,encomienda,,,
106158286,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/4f/eb/1313757772.webp,2,1,91000.0,flat,sale,78.0,True,3,1,"calle Nuestra Señora del Pilar, 2",Madrid,Alcalá de Henares,Reyes Católicos,es,,40.4736401,-3.3781826,True,https://www.idealista.com/inmueble/106158286/,"rebajado. SOLO PARA INVERSORES, SE VENDE LA PROPIEDAD PERO NO LA POSESION, EL COMPRADOR TIENE QUE RECUPERAR LA LLAVES POR SU CUENTA. no se puede pedir hipoteca, se paga al contado. no se puede visitar. La vivienda vale uos 150.000 euros si estuviera libre. El inmueble ha sido adquirido a través de un procedimiento judicial (concursal o hipotecario) por el vendedor, el cual no ha tomado todavía posesión del mismo. El Inmueble se transmite sin conocerse por parte del Vendedor el estado de conservación actual, ni su situación ocupacional, arrendaticia, de servicios y de suministros. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros. El Adquirente asumirá: (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble. La Propiedad no responderá de/l: (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) responsabilidad alguna en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y. [IW].",False,renew,False,True,1167.0,False,False,False,False,[],False,False,91000.0,€,,,,flat,"Reyes Católicos, Alcalá de Henares","Piso en calle Nuestra Señora del Pilar, 2",,SP SV N.S.PILAR,,,
