propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
106751540,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/63/96/1292920274.webp,CM-10393,104,,9000000.0,chalet,sale,1674.0,,9,13,calle EIBAR,Madrid,Madrid,Moncloa,es,El Plantío,40.4725322,-3.81176,False,https://www.idealista.com/inmueble/106751540/,"Descubre una joya arquitectónica en una de las zonas más prestigiosas de Madrid. Este espectacular chalet independiente de 1.674 m², ubicado en una parcela de 2.869 m² dentro de una urbanización privada con seguridad 24 horas, combina lujo, confort y unas vistas privilegiadas al Monte del Pardo, Palacio de la Zarzuela y la Sierra de Madrid. Espacios diseñados para la excelencia La vivienda, distribuida en 4 plantas conectadas por una escalera de diseño impactante, cuenta con: •9 dormitorios y 13 baños, ideales para garantizar la privacidad de cada miembro de la familia e invitados. •Amplio hall de entrada que da acceso a una zona social excepcional, con salón principal, comedor de gran tamaño, despacho luminoso y sala de estar. •Cocina moderna completamente equipada y un dormitorio de invitados con baño en suite. Cada estancia en la planta baja se conecta con el exterior, permitiendo acceso directo al jardín perfectamente cuidado. Dormitorios y áreas privadas En la primera planta, los cinco dormitorios en suite ofrecen comodidad y diseño impecable. La joya de este nivel es el dormitorio principal, con una terraza privada de casi 90 m² que brinda vistas inigualables. La segunda planta es un espacio único, diseñado para el entretenimiento y la relajación, con sala de juegos, biblioteca y terrazas panorámicas. Sótano y áreas recreativas El nivel inferior alberga las áreas de servicio y lavandería, además de espacios pensados para el bienestar: •Gimnasio equipado. •Piscina interior climatizada con vestuarios y jacuzzi. •Garaje con capacidad para seis vehículos. •Sala de vinos con cocina para eventos, con acceso directo a la zona de barbacoa y pista de pádel reglamentaria. Detalles que marcan la diferencia •Materiales de alta gama: carpintería de madera lacada, cristal blindado y suelos radiantes. •Eficiencia energética: sistema de aerotermia, placas solares y alarma de última generación. Ubicación privilegiada La Florida, en el distrito de Moncloa-Aravaca, ofrece una vida tranquila y exclusiva, con acceso a colegios internacionales como el British Council School, centros comerciales y restaurantes de primer nivel. Las conexiones de transporte son excelentes, con acceso cercano a líneas de metro (6 y 7), cercanías (C7 y C10) y varias rutas de autobús que conectan rápidamente con el centro de Madrid.",True,good,False,,5376.0,True,False,True,False,[],False,False,9000000.0,€,True,True,chalet,"El Plantío, Madrid",Casa independiente en calle Eibar,independantHouse,,,,
108413965,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/c1/a0/1344192252.webp,2043V,35,,252000.0,chalet,sale,148.0,,3,2,calle Ancha,Madrid,Torres de la Alameda,,es,,40.4058944,-3.361388,False,https://www.idealista.com/inmueble/108413965/,"**Casa Adosada en Torres de la Alameda ** Descubre esta encantadora casa adosada en la tranquila localidad de Torres de la Alameda, ideal para quienes buscan un refugio alejado del bullicio de la ciudad. Con una superficie construida de 148 m², esta vivienda cuenta con 3 amplios dormitorios y 3 baños, uno de ellos en suite, perfectos para disfrutar de la comodidad y privacidad que mereces.  Podrás disfrutar una amplia zona de patio con barbacoa con total intimidad. La cocina está equipada con modernos electrodomésticos y ofrece acceso a una amplia zona de lavado, facilitando las tareas del hogar. Ubicada a solo 10 minutos en coche de Alcalá de Henares y Torrejón de Ardoz, y a 25 minutos de Madrid, esta casa combina la tranquilidad del entorno con la cercanía a los servicios urbanos. Su orientación suroeste permite que la luz natural inunde cada rincón, creando un ambiente luminoso y acogedor. Además, cuenta con armarios empotrados que optimizan el espacio y calefacción eléctrica para garantizar tu confort durante todo el año. En perfecto estado y lista para entrar a vivir, esta propiedad es una excelente oportunidad para aquellos que buscan un hogar funcional y acogedor. ¡No dejes pasar la oportunidad de visitarla y enamorarte de todo lo que tiene para ofrecer!",True,good,False,,1703.0,True,False,True,False,[],False,False,252000.0,€,,,chalet,Torres de la Alameda,Chalet adosado en calle Ancha,terracedHouse,,,,
107245809,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/8e/54/1307267522.webp,ACP1776,55,2,1740000.0,duplex,sale,252.0,True,6,5,calle de Amado Nervo,Madrid,Madrid,Retiro,es,Niño Jesús,40.4114153,-3.6761503,False,https://www.idealista.com/inmueble/107245809/,"“JOWNER VENDE DÚPLEX ÚNICO EN PLENO CORAZÓN DE NIÑO JESÚS” Presentamos esta espectacular vivienda muy cerca del Parque del Retiro. Este inmueble está dividido en dos plantas que corresponden a dos fincas registrales independientes de 126 m2 cada una de ellas, y que conjuntamente suman un total de 252 m2. La vivienda dispone de un total de 6 dormitorios y 5 baños, 3 de los cuales están en suite. El dúplex está en un excelente estado de conservación, con muy buenas calidades y distribuido en dos plantas. En la planta superior se encuentra el salón, la cocina y el dormitorio principal y dos baños adicionales, mientras que en la planta inferior encontramos el resto de los dormitorios, un hall de distribución y 3 baños adicionales.  Hay varias características que hacen única a esta vivienda, tales como su cercanía con el Parque del Retiro, su calidez y los espacios interiores, su distribución y acabados y la infinidad de posibilidades al ser dos fincas registrales independientes. El inmueble adicionalmente cuenta con dos trasteros de buen tamaño y una plaza de garaje en el par de residentes de la Plaza del Niño Jesús y la finca cuenta con todos los servicios centrales de calefacción y agua y portero físico. Características de la vivienda:   6 dormitorios 5 baños Dúplex Salón de gran tamaño Cocina independiente Estupendas calidades Aire acondicionado Calefacción y agua central  2 trasteros Plaza de garaje Zona tranquila y muy bien comunicada Descripción del entorno: Esta vivienda se encuentra en el barrio de Retiro, un barrio histórico y residencial de Madrid, donde resulta imprescindible pasear entre sus calles y por el Parque del Buen Retiro. Esta zona goza de mucha tranquilidad, servicios y al mismo tiempo de mucha vida, tanto a nivel comercial como gastronómico, además de contar con todos los servicios esenciales. Este área ofrece una muy buena comunicación de transporte público, ya que a escasos metros se encuentra la parada de metro Ibiza (Línea 9) y Conde de Casal (Línea 6), además de múltiples líneas de autobuses que te comunicarán con toda la capital. ¡Contacta ya con nosotros para coordinar una visita! JOWNER es una plataforma digital que te ofrece todos los servicios necesarios para que puedas alquilar y vender tu inmueble en el menor tiempo posible, con nuestro método maximizamos tu tiempo y tu rentabilidad/ ""Más info en jowner. com o en el "".",True,good,False,True,6905.0,True,False,True,False,[],False,False,1740000.0,€,True,True,flat,"Niño Jesús, Madrid",Dúplex en calle de Amado Nervo,duplex,,,,
108157749,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/95/7a/1335587674.webp,cvv sta maria de la cabeza,28,1,475000.0,flat,sale,90.0,False,3,1,paseo de Santa María de la Cabeza,Madrid,Madrid,Arganzuela,es,Acacias,40.4001144,-3.7026539,False,https://www.idealista.com/inmueble/108157749/,"¡Descubre tu nuevo hogar en el corazón del barrio de Acacias, Arganzuela! Este encantador piso en venta, ubicado en el Paseo de Santa María de la Cabeza, ofrece una combinación perfecta de tranquilidad y comodidad. Situado en la primera planta, disfrutarás de un ambiente silencioso y privado, ideal para desconectar del bullicio de la ciudad. Con 90 m² construidos, el espacio cuenta con tres dormitorios amplios y un salón que se abre a una acogedora terraza orientada al suroeste, perfecta para disfrutar del sol y las vistas a un gran patio de manzana. El amplio recibidor te da la bienvenida a un hogar lleno de posibilidades. La cocina independiente es funcional y ofrece el espacio necesario para dar rienda suelta a tus dotes culinarias. Además, el baño completo y los armarios empotrados brindan comodidad y organización. Con techos altos que aportan amplitud y una calefacción central que garantiza confort durante los meses más fríos, este piso es una oportunidad única para personalizarlo a tu gusto. La ubicación es inmejorable: bien comunicada y con todos los servicios a mano, desde supermercados hasta transporte público. Este inmueble de segunda mano, construido en 1957, presenta excelentes posibilidades de reforma para convertirlo en el hogar de tus sueños. No dejes pasar la oportunidad de vivir en un lugar donde la privacidad y el estilo se encuentran. ¡Ven a visitarlo y empieza a imaginar tu nueva vida aquí!",False,renew,False,True,5278.0,True,False,True,False,[],False,False,475000.0,€,,,flat,"Acacias, Madrid",Piso en paseo de Santa María de la Cabeza,,,,,
108318105,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/2b/fe/1340698993.webp,,49,3,245000.0,flat,sale,80.0,True,3,1,avenida de los Canteros,Madrid,Cerceda,,es,,40.6994424,-3.9306313,False,https://www.idealista.com/inmueble/108318105/,"NO SE REPERCUTEN HONORARIOS AL COMPRADOR. Descubre tu nuevo hogar en esta maravillosa vivienda con las mejores vistas de la sierra madrileña. Totalmente reformada con aprox. de 80 m² útiles, dispone de tres luminosos y amplios dormitorios, siendo el espacio perfecto para familias que deseen residir de forma permantente o aquellas que prefieran un lugar cómodo y acogedor donde relajarse los fines de semana. El salón independiente invita a disfrutar de momentos de relax, mientras que las dos terrazas ofrecen vistas impresionantes a la sierra de Madrid, ideales para disfrutar del aire libre. Ubicado en una comunidad con piscina y zona de juegos para niños, este piso es perfecto para disfrutar de la vida en familia. Además, cuenta con armarios empotrados que optimizan el espacio, sistema de calefacción por gas natural y aire acondicionado que aseguran el confort durante todo el año.  NO DISPONE DE ASCENSOR. La cercanía a todas las comodidades de la zona, como supermercados, transporte público y parques, hace que este piso sea aún más atractivo. ¡No dejes pasar la oportunidad de visitarlo y enamorarte de tu nuevo hogar!",False,good,False,False,3063.0,True,False,True,False,[],False,False,245000.0,€,,,flat,Cerceda,Piso en avenida de los Canteros,,,,,
108329766,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/22/13/1340846150.webp,,28,3,260000.0,flat,sale,116.0,True,2,1,paseo de Emilio García Grediaga,Madrid,Aranjuez,Foso-Moreras,es,,40.034622,-3.5827513,False,https://www.idealista.com/inmueble/108329766/,"**Piso en Venta en Urbanización Privada - Ideal para Tu Nuevo Hogar** Descubre esta magnífica vivienda ubicada en una exclusiva urbanización privada, perfecta para quienes buscan confort y estilo. Con 116 m² construidos y 64 m² útiles, este piso ofrece un hall de  acceso que te da la bienvenida a un amplio y luminoso salón comedor, ideal para disfrutar de momentos en familia o con amigos. La cocina, totalmente amueblada y equipada, cuenta con salida a una terraza tendedero, perfecta para tus tareas diarias. El piso dispone de dos acogedores dormitorios y un cuarto de baño completo. Desde el dormitorio principal podemos acceder a una funcional terraza. La vivienda se vende amueblada, lo que facilita tu mudanza. Además, destaca por sus paredes lisas, suelos de tarima y carpintería interior lacada en blanco, creando un ambiente moderno y acogedor. La propiedad está equipada con ventanas climali y domótica, asegurando un hogar eficiente y cómodo. También cuenta con calefacción mediante gas natural y bomba de frio/ calor. La vivienda está adaptada para personas con movilidad reducida. Ubicado en la tercera planta con orientación este y ascensor, este piso garantiza luminosidad durante todo el día. Certificacion energetica en tramite. Incluye una plaza de garaje y trastero en el precio, brindando comodidad adicional. No pierdas la oportunidad de vivir en este espectacular piso en un entorno tranquilo y seguro. ¡Contáctanos para más información y ven a visitarlo!",False,good,False,True,2241.0,True,False,True,False,[],False,False,260000.0,€,True,True,flat,"Foso-Moreras, Aranjuez",Piso en paseo de Emilio García Grediaga,,,265000.0,5000.0,2.0
108663323,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/db/97/1351476288.webp,,22,st,849000.0,flat,sale,129.0,True,3,1,calle de Mallorca,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4080249,-3.6971408,False,https://www.idealista.com/inmueble/108663323/,"OPORTUNIDAD UNICA! ¡ATENCIÓN INVERSORES Y AMANTES DE LAS OPORTUNIDADES! LOCALIA presenta una auténtica joya en el corazón de la ciudad: Espectacular local con uso residencial. Ubicado en un edificio con historia de 1918, este inmueble combina a la perfección el encanto clásico con todas las comodidades modernas. Cuenta con 129 m² construidos, distribuidos en 4 amplias estancias, una cocina equipada, un baño completo y da a 3 patios interiores, donde solo el acceso lo tienes tu, aportando ese plus de tranquilidad que todos buscamos. Tiene 2 accesos independientes, puerta calle y por dentro del portal! Gracias a sus grandes ventanales exteriores, el espacio es muy luminoso y acogedor. Además, se encuentra en excelente estado de conservación: aire acondicionado y calefacción por bomba frío/calor, armarios empotrados, suelos modernos, pintura lisa y ventanas de aluminio con buen aislamiento. Situado a pie de calle, con acceso directo y por el portal! En una zona con alta demanda, es perfecto tanto para quienes buscan un hogar diferente, como para quienes desean una inversión rentable y segura. Oferta cultural y comercial vibrante: teatros, museos, mercados y espacios verdes muy próximos, junto con un ambiente multicultural. Teatro Circo Price: emblemático espacio cultural a solo 120m, ideal para teatro y conciertos. Mercado Municipal de Antón Martín y Santa María de la Cabeza: a menos de 500m, perfectos para comprar productos frescos. Museo Reina Sofía y CaixaForum: a solo unos minutos a pie, dentro del eje del Paseo del Arte. Comunicación excelente: Metro: Estación Embajadores (línea 3) a 1min caminando. Estación del Arte (línea 1) a unos 4min a pie, ideal para conexión con el centro cultural. Cercanías: Tren C5 en Embajadores, conecta con grandes nodos como Atocha y Méndez Álvaro. Autobuses: múltiples líneas pasan muy cerca (27, 34, 36, 41, 119, C2, NC2... ), con paradas próximas como Teatro Circo Price y Embajadores – Ronda Valencia idealista. com � No dejes escapar esta oportunidad única. ¡Ven a visitarlo y comprueba por qué es el chollo que estabas buscando!",True,renew,False,True,6581.0,True,False,True,False,[],False,False,849000.0,€,,,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de Mallorca,,,,,
108738076,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/23/48/1353964222.webp,IE02-CALFE,25,1,286000.0,flat,sale,39.0,True,2,1,calle de la Fe,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4106451,-3.7007628,False,https://www.idealista.com/inmueble/108738076/,"Inmobiliarias Encuentro vende en exclusiva esta luminosa vivienda exterior con balcón, situada en el dinámico y multicultural barrio de  Lavapiés–Embajadores, en pleno centro de Madrid. Una oportunidad única para vivir con estilo o invertir en una de las zonas con más personalidad y proyección de Madrid. Ubicada en una primera planta, esta propiedad cuenta con 39 m² excelentemente distribuidos, ofreciendo un espacio acogedor, funcional y con carácter.  Desde el salón comedor se accede a un encantador balcón francés con vistas al exterior, perfecto para disfrutar de la luz natural.  La cocina independiente, completamente amueblada, cuenta con una ventana orientada al patio interior de la finca, aportando ventilación y privacidad. La zona de descanso se compone de dos dormitorios: el principal, de tamaño doble/matrimonial, dispone de ventana exterior que proporciona una agradable entrada de luz natural. El segundo dormitorio, de carácter polivalente, es ideal como sala de lectura, espacio de trabajo o habitación de invitados, adaptándose con elegancia a diferentes estilos de vida.  El baño, completo, cuenta con plato de ducha moderno y funcional. Entre sus calidades destacan los suelos de tarima, aire acondicionado en el salón comedor, termo eléctrico y una excelente iluminación natural en las estancias principales. La finca se encuentra en buen estado de conservación y su ubicación es inmejorable: a pocos pasos del Museo Reina Sofía, La Casa Encendida y la Calle Atocha, rodeado de espacios culturales, gastronómicos y con una excelente comunicación mediante transporte público. ¡Entra en iEncuentro. es y reserva este piso desde tu casa con iReserva en menos de un minuto para que nadie te lo quite! ¿Buscas comprar una vivienda y personalizarla a tu gusto? Descubre REFORTECA. Te ofrecemos un servicio único para la localización y compra de la vivienda que deseas, la personalización de la reforma y la obtención de una hipoteca; o si solo necesitas reformar, te conseguimos la financiación hipotecaria necesaria y te proporcionamos los profesionales para llevarla a cabo. ¡Sin complicaciones, sin esperas! ¡Financiación a tu medida! Con FINMOO tendrás los mejores tipos de interés y hasta el 100% de financiación.  ¡Consulta nuestras condiciones!",True,good,False,False,7333.0,True,False,True,False,[],False,False,286000.0,€,,,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de la Fe,,,,,
107034067,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/52/04/1303691166.webp,,33,8,1260000.0,penthouse,sale,145.0,True,2,2,calle de Maldonado,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4325636,-3.6776487,False,https://www.idealista.com/inmueble/107034067/,"En la mejor zona del Barrio de Salamanca, a 5 minutos del Hospital La Princesa, rodeada de los mejores comercios de Madrid, en edificio con portero y urbanización con piscina y una serie de amenidades que disfrutarás. Te ofrecemos este estupendo ático de 2 amplios dormitorios, salón de 40m2, cocina con desayunador, 2 baños. Al ser un piso con altura te ofrece una gran luminosidad en el salón. No lo pienses más.  Llama para concertar una visita.",False,good,False,True,8690.0,True,False,True,False,[],False,False,1260000.0,€,True,True,flat,"Lista, Madrid",Ático en calle de Maldonado,penthouse,,,,
108926985,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/54/24/1359196861.webp,562455,38,bj,920000.0,flat,sale,120.0,True,3,2,calle del General Arrando,Madrid,Madrid,Chamberí,es,Almagro,40.4332121,-3.69554,False,https://www.idealista.com/inmueble/108926985/,"¡Oportunidad única en el corazón de Almagro! Don Chamberí Inmobiliaria te presenta este encantador piso en alquiler, ubicado en la prestigiosa calle del General Arrando, en el deseado barrio de Almagro. Características del inmueble: Amplio y luminoso: Este bajo exterior está amueblado y destaca por sus techos altos, que aportan una sensación de amplitud y elegancia. Distribución ideal: Consta de 3 habitaciones bien distribuidas, un salón acogedor, dos baños completos, y una cocina independiente con acceso a un patio privado, perfecto para disfrutar de momentos de tranquilidad. Condiciones del alquiler: Disponible por un período de 11 meses, ideal para quienes buscan una estancia temporal en una ubicación inmejorable. Ubicación privilegiada: Barrio Almagro (Chamberí): Situado en una de las zonas más codiciadas de Madrid, a pocos pasos de la calle Santa Engracia, la plaza de Chamberí y la Castellana. Servicios y comodidades: Rode ado de una gran variedad de comercios, restaurantes, supermercados, y con una excelente conexión de transporte público. A poca distancia de las estaciones de metro Iglesia y Alonso Martínez, que te conectarán con el resto de la ciudad en minutos. ¡No dejes pasar esta oportunidad! Contacta con nosotros hoy mismo para organizar una visita y descubrir todo lo que este piso tiene para ofrecerte.",False,good,False,True,7667.0,True,False,False,False,[],False,False,920000.0,€,,,flat,"Almagro, Madrid",Piso en calle del General Arrando,,,,,
108662000,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/21/d7/1351435089.webp,VJ-1811,53,,670000.0,chalet,sale,190.0,,3,3,calle de Monte Verde s/n,Madrid,Las Rozas de Madrid,Club de Golf,es,Club de Golf,40.5563222,-3.9016417,True,https://www.idealista.com/inmueble/108662000/,"Sánchez Rubio vende en exclusiva cómodo y luminoso chalet adosado recién reformado integralmente dentro de urbanización cerrada en Las Rozas de Madrid, con una superficie de 190m2 sobre un terreno de 105m2, todo ello distribuido en 4 cómodas plantas. La planta principal consta de hall-recibidor, gran salón-comedor con salida directa a la terraza muy agradable, cocina equipada americana integrada en el salón y aseo de cortesía. La 1ª planta consta de distribuidor, 3 dormitorios cada uno de ellos con armarios empotrados y vistas al jardín y a la urbanización, la suite principal con cuarto de baño incorporado y vestidor. La 2ª planta corresponde a la buhardilla de gran tamaño, polivalente con velux, estanterías de obra y armario con almacenaje. La planta sótano consta despacho, de zona de lavandería, garaje para 1 coche con puerta automática y trastero. El chalet cuenta con placas solares. La vivienda se encuentra en una urbanización preciosa, perfecta para familias gracias a la seguridad y las zonas comunes como 2 piscinas, pista de pádel, zonas verdes y servicios de transporte y comerciales en la puerta.",True,good,False,,3526.0,False,False,True,True,[],False,False,670000.0,€,True,True,chalet,"Club de Golf, Las Rozas de Madrid",Chalet adosado en calle de Monte Verde s/n,terracedHouse,,,,
108283403,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/00/96/1339474157.webp,,28,2,550000.0,flat,sale,108.0,True,3,1,"calle de López de Hoyos, 93",Madrid,Madrid,Chamartín,es,Ciudad Jardín,40.4450921,-3.6731479,True,https://www.idealista.com/inmueble/108283403/,"**Piso en Venta en la Calle López de Hoyos - Oportunidad Única** Descubre este encantador piso de 108 m² construidos, situado en una ubicación privilegiada de la ciudad. Con 3 dormitorios y un baño, este hogar ofrece un espacio ideal para disfrutar de la vida urbana. Los 3 balcones te brindan vistas a la animada calle López de Hoyos, donde podrás relajarte y disfrutar del ambiente. El edificio, construido en 1940, conserva su encanto original y cuenta con una corrala interior que añade un toque especial. La segunda planta es apta para personas con movilidad reducida ya que aunque el edificio no tiene ascensor, sí dispone de rampa elevadora. La orientación sur garantiza que el sol ilumine tu hogar durante gran parte del día, creando un ambiente cálido y acogedor. La propiedad está equipada con calefacción eléctrica y aire acondicionado, asegurando tu confort en cualquier época del año. Además, cuenta con excelentes comunicaciones, con una estación de metro de la línea 4 a solo un minuto, numerosas líneas de autobús y servicios cercanos como grandes superficies, centros de salud y parques. Esta es una oportunidad única para personalizar el espacio a tu gusto. No dejes pasar la oportunidad de transformar este lugar en el hogar de tus sueños. ¡Ven a visitarlo y déjate enamorar!",True,renew,False,False,5093.0,True,False,True,False,[],False,False,550000.0,€,,,flat,"Ciudad Jardín, Madrid","Piso en calle de López de Hoyos, 93",,,,,
108552658,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/c1/6f/1350601489.webp,2019442,46,1,420000.0,flat,sale,143.0,True,4,2,AV FUENLABRADA,Madrid,Leganés,Centro,es,Casco Antiguo,40.3311784,-3.7620032,False,https://www.idealista.com/inmueble/108552658/,"Vivienda estupenda con grandes espacios, exterior, luminosa, reformada y en un estado impecable en una de las zonas más consolidadas de Leganés, en la Avenida de Fuenlabrada, una vía con excelentes comunicaciones, todos los servicios a pie de calle y un ambiente residencial tranquilo. Es importante destacar la buena y amplia distribución que tienen la vivienda y cuenta además con muchas zonas de almacenamiento. Se han realizado varias mejoras en la vivienda y cuenta con la siguiente distribución: - Vestíbulo de entrada - Cocina con zona de comedor - Salón con terraza cerrada  - 4 habitaciones - 2 baños completos El edificio se encuentra en buena finca, con portal cuidado y acceso cómodo La zona cuenta con colegios, supermercados, transporte público (metro y autobuses), parques y todo tipo de comercios, a solo unos minutos caminando Cuenta con una excelente red viaria, ideal tanto para quienes trabajan en Madrid como para moverse fácilmente por el sur metropolitano. Perfecta combinación de movilidad urbana e interurbana, conexión directa con la M-50, M-45, M-406, M-409 y A-42 . Paradas de autobus cercanas:  Av. Doctor Martín Vegue – San Mateo (70 m) Av. Fuenlabrada – Travesía del Cid (100 m) Av. Dr. Martín Vegue – Av. de la Mancha (100 m) Av. Fuenlabrada – Constitución (120 m) Av. Fuenlabrada – Pza. España (260 m)  Más paradas e intercambios a unos pocos minutos a pie. Las principales líneas interurbanas que conectan esta zona de Leganés con Madrid, Fuenlabrada, Getafe y otros municipios incluyen: 432, 4 97, además de líneas nocturnas N803 y N804  Metro y Cercanías: MetroSur (Línea 12) – Estación más cercana: Hospital Severo Ochoa, a unos 12 minutos andando (850 m)  Cercanías Madrid (Línea C‑5) – Estación Leganés Central, a unos 6–10 minutos a pie (800 m) Educación Escuela Infantil Privada El Sol C/San Vicente (0,35 km) — infantil, con instalaciones modernas  Centro Privado El Salvador (infantil, primaria y secundaria) C/San Vicente (0,35 km) — formación integral Colegio Jacinto Benavente (CEIP) C/Adolfo Marsillach (0,39 km) — público, educativo  Colegio Juan de Austria (CEIP) C/Madrid (0,41 km) — público, cercano  Instituto Julio Verne (IES) C/Ingeniería (0,45 km) — secundaria  Colegio Joan Miró (CEIP) C/Ingeniería (0,49 km) — público Academia Triunfo II C/San Jorge (0,37 km) — refuerzo académico  Universidad Carlos III (campus Leganés) Av. Universidad (0,40 km) — formación superior  Comercios y servicios: Supermercados (todos a menos de 400 m): Lidl (0,08 km) Dia Market (0,10 km)  Ahorramás (0,24 km)  Hiper Leganés (0,37 km)  Carrefour (0,38 km) Fruterías y panaderías: Frutería Azahara, Av. Fuenlabrada 17  La Tahona (panadería)  Papelerías y material de oficina: Carlin, Av. Universidad (0,12 km)  Prink papelerías, Av. Fuenlabrada 18  Farmacias y salud: Varias farmacias a menos de 200 m  moviles.com Otros servicios: Óptica Leganés (0,07 km) cafeterias, restaurantes etc.",True,good,False,True,2937.0,True,False,True,False,[],False,False,420000.0,€,True,True,flat,"Casco Antiguo, Leganés",Piso en Av Fuenlabrada,,,,,
108658380,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/bc/18/1353138013.webp,,47,,395000.0,chalet,sale,200.0,,3,3,calle Alfonso X el Sabio,Madrid,Parla,Reyes,es,,40.2327892,-3.7672069,False,https://www.idealista.com/inmueble/108658380/,"STAR´S HOUSE VENDE EN EXCLUSIVA CHALET ADOSADO ZONA LAS AMÉRICAS. CHALET EN 3 PLANTAS CON 20 METRSO CUADRADOS DE CASA + 50 METROS DE PARCELA LIBRE. Planta principal: Salón independiente con chimenea, cocina independiente totalmente reformada con encimera de granito, 1 aseo, porche acristalado de 40 metros, 2 habitaciones acristaladas 1 como cuarto de lavado y parcela solada de 50 metros, garaje para 1 coche. Planta 1º: 3 dormitorios amplios antes 4 el principal con vestidor doble y baño completo reformado en suite, 1 baño completo en distribuidor reformado. Planta 2º: buhardilla de 60 metros con tomas de agua y desagüe para hacer un baño. Memoria de calidades: Puerta blindada, puertas lacadas blancas nuevas, suelos de gres rústico y tarima, ventanas de climalit con cuadro inglés, mallorquinas, mosquiteras, pintura lisa, aire acondicionado frío y calor en buhardilla y salón, calefacción individual de gasoil. Preciosa parcela solada donde quedaría perfecta una piscina. con porche acristalado para verano e invierno. Zona inmejorable. , al lado del hospital, colegios, bus. , supermercados, zona deportiva, salida a la carretera a la carretera a A4 2 minutos! VENGA A VISITARLO LE ENCANTARÁ!",False,good,False,,1975.0,True,False,True,False,[],False,False,395000.0,€,True,True,chalet,"Reyes, Parla",Chalet adosado en calle Alfonso x el Sabio,terracedHouse,,,,
