propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,hasLift
107290530,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/22/df/1308610576.webp,CHA0034,19,450000.0,chalet,sale,125.0,5,2,calle Vaqueras,Madrid,Alcalá de Henares,Casco Histórico,es,,40.4793944,-3.3722712,False,https://www.idealista.com/inmueble/107290530/,"Descubre una joya en el corazón del casco histórico de Alcalá de Henares Imagina ser el propietario de un espacio que combina la rica historia de una de las ciudades más emblemáticas de España con el potencial de crear tu hogar ideal. Esta propiedad, que ha tenido como último uso restaurante, ofrece una oportunidad única para transformar su uso y convertirla en una encantadora vivienda. Con una ubicación privilegiada, rodeada de calles empedradas y edificios históricos, esta propiedad te invita a disfrutar de la esencia de Alcalá. Desde sus ventanas, podrás contemplar la majestuosa Iglesia Magistral, un símbolo de la ciudad que añade un toque especial a tu nuevo hogar. Su diseño acogedor y su ambiente vibrante han sido el escenario de innumerables momentos memorables, y ahora, tú puedes escribir el próximo capítulo. El local se distribuye en dos plantas, lo que te brinda amplios espacios que pueden ser adaptados a tus necesidades. Desde un luminoso salón que podría convertirse en un acogedor salón de estar, hasta una cocina que, con un poco de imaginación, se transformará en el corazón de tu hogar. Las grandes ventanas permiten que la luz natural inunde cada rincón, creando un ambiente cálido y acogedor. Además, la propiedad cuenta con un encantador patio de 70 m², un oasis privado donde podrás disfrutar de momentos al aire libre, organizar reuniones con amigos o simplemente relajarte bajo el sol. También incluye una zona que puede ser destinada a dormitorios, donde podrás descansar y relajarte después de un día explorando la rica cultura y gastronomía de la ciudad. Imagina despertar cada mañana en un lugar que combina la historia con la modernidad, con la posibilidad de disfrutar de tu propio jardín o terraza. El cambio de uso de este espacio te brinda la oportunidad de crear un hogar que refleje tu estilo de vida, en un entorno lleno de encanto y tradición. No dejes pasar la oportunidad de adquirir esta propiedad única en el casco histórico de Alcalá de Henares, donde cada rincón cuenta una historia y cada día es una nueva aventura. ¡Contáctanos para más información y ven a descubrir el potencial de tu futuro hogar! [IW].",False,good,False,3600.0,False,False,False,False,[],False,False,450000.0,€,,,chalet,independantHouse,"Casco Histórico, Alcalá de Henares",Casa independiente en calle Vaqueras,Destacado,,,
108131155,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/0c/ed/1338889703.webp,LIRE-02671,18,440000.0,chalet,sale,184.0,3,2,Cotos de Monterrey,Madrid,Cotos de Monterrey,,es,,40.7990534,-3.6089015,False,https://www.idealista.com/inmueble/108131155/,"DP2020 VENDE CHALET INDEPENDIENTE EN VENTURADA. ¡Oportunidad única! Chalet independiente en Venturada, uno de los municipios más tranquilos y codiciados de la Sierra Norte de Madrid. Ideal para quienes buscan calidad de vida, rodeados de naturaleza, pero bien comunicados con la capital. El inmueble se distribuye en amplio salón comedor muy luminoso, perfecto para reuniones familiares o con amigos, cocina independiente, tres dormitorios confortables, dos baños completos y una buhardilla en la planta superior, ideal como zona de ocio, despacho o dormitorio adicional. Dispone de amplia terraza con vistas espectaculares a la sierra y entorno natural. Venturada es una localidad que combina tranquilidad, naturaleza y servicios básicos como: Centro de salud, farmacia, colegio público y supermercado. Zonas verdes, senderos y espacios al aire libre para los amantes del deporte y la vida saludable. Restaurantes, bares y comercios locales que conservan el encanto del pueblo. Dispone de una excelente conexión por carretera a través de la A-1, a tan solo 35-40 minutos de Madrid capital. Transporte público con líneas de autobús interurbanas (como la línea 191), que conectan Venturada con Plaza de Castilla y otras localidades cercanas. Infórmate y visita sin compromiso! DP2020 la inmobiliaria de las familias exigentes, tu inmobiliaria de confianza!",False,renew,False,2391.0,False,False,False,False,[],False,False,440000.0,€,,,chalet,independantHouse,Cotos de Monterrey,Casa independiente,Destacado,,,
108529095,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/ab/4c/1347598309.webp,1159,34,185000.0,flat,sale,73.0,3,1,Barrio San Fermín,Madrid,Madrid,Usera,es,San Fermín,40.3729581,-3.6907865,False,https://www.idealista.com/inmueble/108529095/,"¡Inversores, atención! Vivienda de tres dormitorios en venta con inquilino solvente y contrato en vigor. Te presentamos una excelente oportunidad de inversión: piso actualmente alquilado con un contrato legal en vigor hasta el año 2029, generando una renta mensual de 1.000 € demostrables, lo que se traduce en una rentabilidad aproximada del 7%. La propiedad se encuentra en perfecto estado y puede ser visitada sin ningún problema, siempre respetando la convivencia con el inquilino. La relación con el arrendatario es totalmente transparente y legal, sin conflictos ni ocupaciones irregulares. Todo en regla y con la documentación al día. Esta es una opción ideal para quien busca una inversión segura, con rentabilidad inmediata y sin preocuparse por buscar inquilino: ya está alquilada a una persona seria y cumplidora. La vivienda está disponible para su venta desde ya, y puedes concertar una visita cuando lo desees. Te acompañamos en todo el proceso para que lo tengas claro y sencillo desde el primer momento. Características de la vivienda: Completamente exterior, dos orientaciones (este, oeste), adaptado para personas de movilidad reducida. - 3 dormitorios - baño reformado con plato de ducha - cocina independiente con lavadero - preinstalación de aire acondicionado por conducto  ¿Buscas una inversión rentable y sin complicaciones? No dejes pasar esta oportunidad. Contáctanos hoy mismo y agenda tu visita sin compromiso.",False,good,False,2534.0,False,False,False,False,[],False,False,185000.0,€,,,flat,,"San Fermín, Madrid",Piso,Destacado,bj,True,False
108555375,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/a0/0c/1348340863.webp,md0625,13,185000.0,flat,sale,51.0,1,1,Ibiza - San Pedro,Madrid,Villanueva del Pardillo,Ibiza - San Pedro,es,,40.4866672,-3.9606769,False,https://www.idealista.com/inmueble/108555375/,"TECNOCASA Villanueva del Pardillo ofrece, en exclusiva esta propiedad para que usted compre con seguridad y tranquilidad, sin más agencias y otros compradores. Confíe en la inmobiliaria líder en España. Gestionamos cambios de vivienda, valoración inmobiliaria gratuita. Financiación hasta el 70% en esta propiedad. Consúltenos condiciones. DESPACHO PROFESIONAL de 1 dormitorio, con jardín de 35 mts, piscina y plaza de garaje. Te presentamos este precioso despacho ubicado en una urbanización privada con piscina y plaza de garaje en Villanueva del Pardillo. El despacho destaca por su gran jardín. Dispone de un dormitorio con armario empotrado, salón cocina con caldera cambiada, baño con bañera y plaza de garaje. Ubicada en una de las zonas más demandadas del municipio. TECNOCASA inmobiliaria líder en España con más de 950 puntos de venta, más de 30 años de experiencia en territorio nacional. Agencia Inmobiliaria Tecnocasa Villanueva del Pardillo, Natura, Villafranca del castillo, Las Vegas, Santa María.",False,good,False,3627.0,False,False,False,False,[],False,False,185000.0,€,True,True,flat,,"Ibiza - San Pedro, Villanueva del Pardillo",Piso,Destacado,bj,False,False
108283192,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/c0/f3/1342145998.webp,ATC0024,10,3975000.0,flat,sale,280.0,3,3,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4263036,-3.6859339,False,https://www.idealista.com/inmueble/108283192/,"Exclusivo piso totalmente reformado en el corazón del Barrio de Salamanca FOTOS INFORMATIVAS, no corresponden con el estado actual ya que la propiedad se encuentra en plena reforma. Vivienda en primera planta situada en una de las zonas más codiciadas de Madrid: el Barrio de Salamanca. Con 245m2 útiles, este piso combina amplitud, luz natural y una ubicación inmejorable. Actualmente está distribuido en tres amplios dormitorios, tres baños completos, cocina independiente y un gran salón con zona de comedor, ideal para disfrutar tanto en el día a día como en ocasiones especiales. Incluye en el precio una plaza de garaje, un valor añadido imprescindible en la zona. La vivienda se encuentra en una finca señorial con portero físico, ubicada en una calle tranquila y elegante, paralela a la exclusiva calle Serrano. Reformada recientemente con materiales de primeras calidades, una oportunidad única para vivir o invertir en una de las zonas más emblemáticas y sofisticadas de Madrid. [IW].",False,good,False,14196.0,True,False,False,False,[],False,False,3975000.0,€,True,True,flat,,"Recoletos, Madrid",Piso,Destacado,1,True,True
107573220,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/8f/b2/1316603531.webp,4013,12,211000.0,flat,sale,95.0,3,1,Ciudad 70,Madrid,Coslada,Ciudad 70,es,,40.41866,-3.543834,False,https://www.idealista.com/inmueble/107573220/,"HmInmobiliaria TieNe …TU* Nueva CaSa! Piso en Coslada, IDEAL como INVERSION o como PRIMERA VIVIENDA!  Magnifica situación si trabajas en el aeropuerto de Adolfo Suarez, a solo unos 15min.  Buen comunicado con transporte PÚBLICO y por carretera.  Todos los servicios de comercios, colegios, institutos,.. . muy cerca!  4013 - 3 dormitorios, baño, salón-comedor, amplia cocina, para entrar a vivir desde el mismo día de la firma de escrituras! Cada cliente es ÚNICO, cada Compra es ÚNICA, cada Vivienda es ÚNICA.  Nuestros comerciales te atenderán, te informarán, te asesoran, te mostrarán todas las viviendas que necesites ver hasta encontrar la ÚNICA para ti, porque TÚ eres ÚNICO. Ven a verlo SIN compromiso! Te encantará!  Si necesitas financiación, te ayudamos. Consúltanos! HmInmobiliaria convirtiendo desde 1.989 los SueÑoS en HoGaReS! Consulta FINANCIACIÓN!",False,good,False,2221.0,False,False,False,False,[],False,False,211000.0,€,,,flat,,"Ciudad 70, Coslada",Piso,Destacado,3,True,True
108579329,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/57/b4/1349010653.webp,RP1462025139350,23,420000.0,chalet,sale,162.0,3,4,Restón i - Restón Ii,Madrid,Valdemoro,Restón i - Restón Ii,es,,40.1748831,-3.6916574,False,https://www.idealista.com/inmueble/108579329/,"REDPISO VALDEMORO RESTON vende espectacular chalet adosado en una de las mejores zonas de Valdemoro. La vivienda tiene 162 m2 y 130 m2 utiles, la planta baja esta compuesta por amplio salon, cocina equipada, aseo y una terraza de 40 m2. La primera planta esta compuesta de 3 habitaciones, una de ellas con baño en suite y un baño individual y en la segunda planta nos encontramos con la buhardilla, amplia y con salida a una terraza de 12m2. La vivienda contiene plaza de garaje en la planta baja de la vivienda, piscina comunitaria con un gasto de comunidad de 60€ al mes y la vivienda esta en perfecto estado para entrar a vivir, no dudes en consultar y realizar una visita por la vivienda. Consulta gratuita con nuestro departamento financiero Dcredit, financiación hasta el 100% (BAJO ESTUDIO FINANCIERO). *El precio no incluye los siguientes gastos: I. T. P (impuesto de transmisiones patrimoniales), honorarios del comprador por la intermediación inmobiliaria, gastos notariales y o registrales (según caso)*. Consulte y visite sin ningún compromiso. REDPISO VALDEMORO.",False,good,False,2593.0,False,False,False,False,[],False,False,420000.0,€,True,True,chalet,terracedHouse,"Restón i - Restón Ii, Valdemoro",Chalet adosado,Destacado,,,
106912964,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/dc/6d/1299136815.webp,CV885,18,135000.0,chalet,sale,115.0,4,1,Carabaña,Madrid,Carabaña,,es,,40.2569123,-3.2374951,False,https://www.idealista.com/inmueble/106912964/,"¡ ESTE INMUEBLE NO SE PUEDE HIPOTECAR! ¡Oportunidad única en Carabaña, Madrid! Te presentamos esta encantadora casa distribuida en tres plantas, perfecta para quienes buscan un hogar con potencial y comodidad. En la planta baja, encontrarás una entrada acogedora y un amplio garaje con capacidad para dos coches. ¡Imagina las posibilidades! Este espacio también tiene la opción de convertirse en un apartamento, gracias a su luminosidad y ventanales que permiten la entrada de luz natural. La primera planta cuenta con un salón, cocina, baño y dos dormitorios, ofreciendo un ambiente ideal para disfrutar en familia. La segunda planta se encuentra en bruto, lo que te brinda la oportunidad de personalizarla a tu gusto, actualmente tiene tabicados dos dormitorios, salón-comedor, baño y una pequeña cocina. Además, la casa cuenta con una azotea que ofrece impresionantes vistas a la vega, un lugar perfecto para relajarte y disfrutar del aire libre. Ubicada en un pueblo con buena comunicación por carretera y transporte público, tendrás acceso a todos los servicios de primera necesidad a tu alcance. ¡No dejes pasar esta oportunidad de hacer de esta casa tu nuevo hogar! Infórmate y visita sin compromiso! DP2020 la inmobiliaria de las familias exigentes, tu inmobiliaria de confianza!",False,renew,False,1174.0,False,False,False,False,[],False,False,135000.0,€,True,True,chalet,independantHouse,Carabaña,Casa independiente,Destacado,,,
108576168,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/63/a8/1348914916.webp,COLMENAR VIEJO,19,265000.0,chalet,sale,178.0,5,2,Centro,Madrid,Colmenar Viejo,Centro,es,,40.663433,-3.7713014,False,https://www.idealista.com/inmueble/108576168/,"JJS HOMES vende EXCLUSIVO este inmueble de 178 m², totalmente a reformar. La vivienda se distribuye actualmente en: - SALÓN  - COCINA independiente - CINCO habitaciones - DOS baños - JARDÍN El solar cuenta con una parcela de 178 m² y una edificabilidad de hasta 348 m², distribuida en dos plantas, con una altura máxima de 7 metros: planta baja, primera planta y bajo cubierta. No requiere retranqueo y permite una ocupación completa de la parcela. Existe la posibilidad de desarrollar una promoción de 5 o 6 viviendas, con superficies aproximadas de entre 50 y 60 m² cada una. Ubicado en una zona céntrica de Colmenar Viejo, el inmueble se encuentra a escasos metros de un centro comercial, farmacias, bancos, restaurantes y paradas de autobús. Todos los servicios necesarios están a menos de 5 minutos a pie. Además, se sitúa a solo 5 minutos en coche de la estación de Renfe de Colmenar Viejo y a 20 minutos de Madrid.",False,renew,False,1489.0,False,False,False,False,[],False,False,265000.0,€,,,chalet,semidetachedHouse,"Centro, Colmenar Viejo",Chalet pareado,Destacado,,,
107232491,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/dc/7d/1306908668.webp,ALRE-06169,19,140000.0,chalet,sale,245.0,5,1,Orusco,Madrid,Orusco,,es,,40.2884624,-3.2003435,False,https://www.idealista.com/inmueble/107232491/,"DP2020 vende maravillosa finca rustica en la localidad de Orusco de Tajuña, Madrid. La vivienda se encuentra distribuida en dos plantas, planta baja con terraza acristalada, hall recibidor, salón-comedor, cocina abierta, dos dormitorios y baño. Plata superior con tres dormitorios. La finca cuenta con zona ajardinada, piscina propia y garaje.  Esta vivienda forma parte del municipio de Orusco de Tajuña, en la comarca de Las Vegas, con una población de tan solo 1415 habitantes. Es la opción perfecta para quienes buscan tranquilidad sin renunciar a la accesibilidad.  Infórmate y visita sin compromiso! DP2020 la inmobiliaria de las familias exigentes, tu inmobiliaria de confianza!",False,renew,False,571.0,False,False,False,False,[],False,False,140000.0,€,True,True,chalet,independantHouse,Orusco,Casa independiente,Destacado,,,
108813526,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/38/da/1355875914.webp,,13,210000.0,flat,sale,70.0,2,1,Barrio Casco Antiguo,Madrid,Alcorcón,Centro,es,Casco Antiguo,40.3459162,-3.8258124,False,https://www.idealista.com/inmueble/108813526/,"**Piso en Venta - Oportunidad Única en Zona Privilegiada** ¡Descubre tu nuevo hogar! Este espectacular piso exterior a estrenar se encuentra en planta baja y cuenta con una superficie de 70 m², ideal para disfrutar de cada rincón. Su ambiente luminoso, gracias a amplias ventanas, te brinda la calidez y confort que mereces. La cocina americana integrada es perfecta para aquellos que aman cocinar y compartir momentos especiales. El dormitorio principal destaca por sus armarios empotrados y ventanas exteriores, ofreciendo un espacio acogedor y práctico. Además, el cuarto de baño moderno con diseño contemporáneo añade un toque de elegancia a tu día a día. Pero eso no es todo, el altillo versátil te permite crear un área de relax o incluso una habitación adicional, adaptándose a tus necesidades. Rehabilitado con materiales de alta gama, este piso también cuenta con aire acondicionado por bomba de frío/calor, garantizando tu comodidad en cualquier época del año. Con un precio de venta de 210.000€, puedes acceder a este maravilloso hogar con una entrada de solo 21.000€, descontada del precio final. Las mensualidades son de 1.000€, con el 90% de las rentas descontadas del precio de venta. Ubicado en una zona privilegiada que combina calidad de vida, comodidad y accesibilidad, este piso es la opción perfecta para quienes buscan un nuevo comienzo. ¡No dejes pasar esta oportunidad y ven a visitarlo! Necesitas financiación? Consúltanos y conseguimos para tí la mejor hipoteca del mercado, ya que contamos con departamento financiero propio.",False,good,False,3000.0,False,False,False,False,[],False,False,210000.0,€,,,flat,,"Casco Antiguo, Alcorcón",Piso,Destacado,bj,True,True
108662808,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/3f/d4/1351459009.webp,TC10409,13,297000.0,flat,sale,65.0,1,1,Primera Fase - Nuevo Tres Cantos,Madrid,Tres Cantos,Primera Fase - Nuevo Tres Cantos,es,,40.6079444,-3.7116167,False,https://www.idealista.com/inmueble/108662808/,"ATANCE vende en exclusiva, vivienda en rentabilidad en la primera fase de Tres Cantos. Apartamento con una superficie de 51 m2 + 12, 30 m2 de terraza y tendedero, cocina amueblada con electrodomésticos independiente, amplio salón, un cuarto de baño reformado y un dormitorio. Cuenta además con una plaza de garaje incluida en el precio. La vivienda actualmente se encuentra alquilada desde Agosto de 2024 con una gran rentabilidad. Si interesa la vivienda se puede coordinar una visita.",False,good,False,4569.0,False,False,False,False,[],False,False,297000.0,€,,,flat,,"Primera Fase - Nuevo Tres Cantos, Tres Cantos",Piso,Destacado,,True,
108881156,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b4/af/77/1357808404.webp,RP202025140361,2,199900.0,flat,sale,48.0,1,1,Barrio Ensanche de Vallecas - La Gavia,Madrid,Madrid,Villa de Vallecas,es,Ensanche de Vallecas - La Gavia,40.3647099,-3.6193884,False,https://www.idealista.com/inmueble/108881156/,"Redpiso Congosto pone a su disposición magnífico piso en venta en la zona del Ensanche de Vallecas junto al parque de La Gavia- CONSTRUCCIÓN PRYCOMPSA- Finca con zonas comunes, piscina y gimnasio. Obra seminueva. Piso CON ASCENSOR Y EN PERFECTO ESTADO de 1 dormitorio, 1 baño, salón, cocina equipada y tendedero. MUY LUMINOSO. Piso ubicado en zona tranquila con muy buena comunicación, tanto por metro (línea 1, parada La Gavia) como por autobús (línea 114). Aire acondicionado por conductos en todas las instancias de la vivienda. La vivienda incluye trastero, garaje con plaza amplia, piscina y gimnasio. Zona rodeada de múltiples comercios, centros educativos, deportivos, de salud y zonas verdes. Venga a visitarlo sin compromiso ¡100 % financiación!",False,good,False,4165.0,False,False,False,False,[],False,False,199900.0,€,True,True,flat,,"Ensanche de Vallecas - La Gavia, Madrid",Piso,Destacado,2,True,True
108531297,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/58/a1/39/1348723822.webp,RP3062025139079,24,469900.0,chalet,sale,423.0,5,3,Centro,Madrid,Navalcarnero,Centro,es,,40.2843179,-4.0150079,False,https://www.idealista.com/inmueble/108531297/,"Redpiso Navalcarnero vende magnifico chalet independiente en el casco antiguo de Navalcarnero.  Ubicado en el mismo centro de la Real Villa, cuenta con todos los servicios cerca, comercios, farmacias, colegios, guarderías, restaurantes, ambulatorio y a tan solo 4 minutos de la plaza de Segovia La vivienda cuenta con 450 m2 distribuidos en 3 plantas. La planta baja dispone de un amplio garaje para 4 vehículos, un trastero un cuarto para la caldera de gasoil, un baño, un dormitorio y un salón comedor con cocina americana y bodega.  La primera planta, séria la planta principal, tiene acceso tanto en interior como por exterior, está distribuida en un amplio recibidor, un gran salón comedor, cocina tipo office con despensa y salida al patio trasero. También cuenta con 3 dormitorios de gran tamaño y un baño para estas estancias y por último, el dormitorio principal con terraza y baño en suite completo.  Por último encontramos una acogedora buhardilla con baño primado y unas vistas impresionantes de la Villa. La vivienda cuenta con muy buenas calidades, suelos en gres marmolado, ventanas climalit, puertas de roble, aire acondicionado, armarios empotrados y cocinas completamente equipada.  Disfruta de esta maravillosa vivienda con piscina en el centro de Navalcarnero.",False,good,False,1111.0,False,False,False,False,[],False,False,469900.0,€,True,True,chalet,independantHouse,"Centro, Navalcarnero",Casa independiente,Destacado,,,
108814527,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/a9/3d/1355911160.webp,,8,130000.0,duplex,sale,50.0,0,1,Centro,Madrid,Móstoles,Centro,es,,40.3206737,-3.87401,False,https://www.idealista.com/inmueble/108814527/,"**Dúplex encantador en venta - Ideal para disfrutar de la modernidad y la naturaleza** Descubre este atractivo dúplex de 50 m², perfectamente distribuido en dos alturas que te brindan comodidad y estilo. En la planta baja, encontrarás una cocina pequeña y práctica, ideal para preparar tus platos favoritos, junto a un baño moderno y coqueto que refleja un diseño contemporáneo. La segunda planta, con una altura aproximada de 1.80 metros, alberga un amplio armario empotrado de pared a pared, ofreciendo un espacio de almacenamiento excepcional. Este dúplex ha sido reformado con materiales de alta calidad, garantizando un ambiente acogedor y elegante. Ubicado en la planta baja de un edificio con ascensor, disfrutarás de la comodidad de un acceso fácil y sin complicaciones. Además, el jardín que rodea la propiedad es el espacio verde perfecto para relajarte y desconectar del bullicio diario. Aquí, la modernidad se combina con la naturaleza, creando un hogar ideal para quienes buscan un refugio urbano sin renunciar al aire libre. ¡No pierdas la oportunidad de visitarlo! Necesitas financiación? Consúltanos y conseguimos para tí la mejor hipoteca del mercado, ya que contamos con departamento financiero propio.",False,good,False,2600.0,False,False,False,False,[],False,False,130000.0,€,,,flat,duplex,"Centro, Móstoles",Dúplex,Destacado,bj,True,True
108632999,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/b7/f0/1350533570.webp,RP842025139519,27,283900.0,flat,sale,108.0,4,2,Fuenlabrada II - El Molino,Madrid,Fuenlabrada,Fuenlabrada II - El Molino,es,,40.286476,-3.8081578,False,https://www.idealista.com/inmueble/108632999/,"¡Redpiso Las Provincias! te presenta esta impresionante vivienda de 108 m2 construidos en una de las mejores zonas de Fuenlabrada. La vivienda esta distribuida de la siguiente manera: -4 amplios dormitorios.  -Salón comedor muy luminoso de 21 m2 con acceso a terraza acristalada -2 cuartos de baño con plato de ducha, uno de ellos con ventana -Amplia cocina amueblada Suelos de gres, carpintería exterior de PVC con acristalamiento en climalit, carpintería interior de madera, calefacción individual de gas natural, armarios empotrados en dos dormitorios y hall, aire acondicionado en salón, pasillo y dormitorio principal, puerta blindada. Situado en zona bien comunicada, dotada de todos los servicios de ocio y primera necesidad. Centros educativos, Supermercados, Farmacias. Transporte público a pocos minutos de la vivienda, encontramos la Estación de Renfe central Fuenlabrada, Metro sur y Paradas de autobuses.  Además, cuenta con muy buena comunicación con carreteras de acceso y salida del municipio. No dude en ponerse en contacto y visitar el inmueble sin compromiso.",False,good,False,2629.0,False,False,False,False,[],False,False,283900.0,€,,,flat,,"Fuenlabrada II - El Molino, Fuenlabrada",Piso,Destacado,2,True,True
108111139,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/07/e3/1334161650.webp,MADV428,10,145000.0,studio,sale,20.0,0,1,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4089361,-3.7000344,False,https://www.idealista.com/inmueble/108111139/,"URBAMAR vende en exclusiva estudio en el corazón de Madrid – Lavapiés Estudio acogedor en una de las zonas más dinámicas y con mayor proyección de Madrid. Ubicado en pleno centro, este inmueble está listo para entrar a vivir: cuenta con cocina amueblada y baño con ducha. Ideal tanto para inversores que buscan alta rentabilidad como para quienes desean adquirir su primera vivienda en una ubicación estratégica. Lavapiés ofrece una excelente conexión con el transporte público, además de una amplia oferta de comercios, restaurantes, arte y vida cultural. ¡No dejes pasar esta oportunidad de vivir o invertir en una de las zonas más auténticas y vibrantes de Madrid!",False,good,False,7250.0,False,False,False,False,[],False,False,145000.0,€,,,flat,studio,"Lavapiés-Embajadores, Madrid",Estudio,Destacado,bj,False,False
108490559,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/58/08/9b/1346466403.webp,RP842025138884,17,228000.0,flat,sale,97.0,3,1,La Serna,Madrid,Fuenlabrada,La Serna,es,,40.2931136,-3.8006822,False,https://www.idealista.com/inmueble/108490559/,"REDPISO LAS PROVINCIAS presenta esta magnífica vivienda en Fuenlabrada. Cuenta con una superficie de 97 m² construidos y 78 m² útiles, distribuidos de manera funcional y cómoda. La vivienda dispone de 3 dormitorios, un baño completamente reformado con plato de ducha y ventana, lo que aporta luz natural y ventilación. El salón es amplio y luminoso, con aire acondicionado para mayor confort en los meses de calor. La vivienda también cuenta con calefacción individual de gas natural y suelo de parquet, que aporta calidez y elegancia a las estancias. La cocina ha sido reformada y se entrega totalmente equipada, lista para entrar a vivir. Ubicada en una zona consolidada con todos los servicios a mano: colegios, transporte público, zonas verdes y comercios.",False,good,False,2351.0,False,False,False,False,[],False,False,228000.0,€,,,flat,,"La Serna, Fuenlabrada",Piso,Destacado,2,True,False
108856170,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/4d/e9/1357125562.webp,VCV427325,1,7500000.0,chalet,sale,1706.0,8,11,Las Lomas,Madrid,Boadilla del Monte,Las Lomas,es,,40.4258012,-3.8999323,False,https://www.idealista.com/inmueble/108856170/,"THE AVENUE Select Real Estate, se enorgullece de poder presentar en exclusiva  CASA ELINOR.  Casa Elinor, es una de las exclusivas viviendas de la nueva Colección Alea, una  colección numerada de viviendas exclusivas protagonizadas por el diseño de  vanguardia, el cuidado en cada detalle y una elección de acabados de altísima  calidad.  Ubicada en Boadilla del Monte, un municipio que se ha convertido en los últimos  años en uno de los más deseados para quienes quieren vivir en un entorno más  natural y tranquilo, sin perder las comodidades y la cercanía a la capital. La zona  está experimentando un gran dinamismo, convirtiéndose rápidamente en una de  las localidades con mayor crecimiento y revalorización de la Comunidad de  Madrid, situándose durante muchos años consecutivos en lo alto del ranking de  localidades más seguras de toda España.  Cada espacio, en Casa Elinor, invita a una experiencia única por su composición,  acabados e iluminación.  El estilo contemporáneo y vanguardista, comparte con el minimalismo las líneas  puras y rectas y los espacios amplios, limpios y diáfanos, sumándoles un  ambiente acogedor y cálido que lo aleja de la frialdad y el impersonalismo,  dominando los espacios sofisticados y vivibles, llenos de luz, con una gran  continuidad interior y un elegante sentido del lujo.  La vivienda se organiza en una gran planta principal, con la excepción de un  espacio a mayor altura desde donde contemplar la imponente riqueza natural del  jardín y de una amplia y luminosa zona inferior diseñada para el ocio y bienestar, a  la que se accede cómodamente a través de su propio ascensor.  Los grandes ventanales permiten disfrutar del exterior desde cualquier estancia de  la vivienda favoreciendo un estilo de vida en constante conexión con la naturaleza.  La inteligente disposición de las estancias principales de la vivienda, en la misma  planta, facilita una vida más funcional y cómoda, optimizando la superficie útil y  aportando más ligereza a los espacios, lo que garantiza lo más importante en una  casa: la calidad de vida.  Casa Elinor cuenta con numerosas estancias para el ocio y el recreo, y dormitorios  ensuite; todo ello con la excelencia en las calidades utilizadas para su  construcción.  En el exterior, podemos disfrutar de una cómoda parcela, con agradable piscina  infinity. Además, cuenta con una zona de recreo y ocio compuesta de un área de  barbacoa, donde podrá disfrutar en la mejor compañía.  Porque la exclusividad no sólo se encuentra en la riqueza. Lo encontramos en lo  extraordinario, en lo que no abunda, en lo que va más allá de la excelencia.  Disfrute de una vivienda única por sus calidades y por su entorno. Todo esto es  CASA ELINOR. Fecha prevista de entrega verano 2026.",False,good,False,4396.0,False,False,False,False,[],False,False,7500000.0,€,,,chalet,independantHouse,"Las Lomas, Boadilla del Monte",Casa independiente,Destacado,,,
