propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,floor,exterior,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108363903,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/ec/ce/1341892099.webp,I.F. VENTA DULCINEA 4,11,425000.0,flat,sale,75.0,1,1,calle de Dulcinea,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4513114,-3.6990367,False,https://www.idealista.com/inmueble/108363903/,"¡ MUY IMPORTANTE VER EL VIDEO! POR FAVOR SE RUEGA LLAMAR AL SEIS CERO CINCO NUEVE TRES SIETE SEIS TRES SIETE, YA QUE DEBIDO AL GRAN VOLUMEN DE TRABAJO ESTAMOS POCO TIEMPO EN LA OFICINA Y ASI PODREMOS ATENDERLES MEJOR. GRACIAS. INICIATIVAS FUTURO les presenta una vivienda Ubicada en la zona de AZCA -CUATRO CAMINOS, junto a las paradas de metro de la línea 1, Alvarado y línea 2 y 6 de Cuatro caminos y a escasos minutos de la parada de metro de Nuevos Ministerios. Junto al mercado de las Maravillas ( uno de los mercados más emblemáticos de Madrid) y a tan solo 15 minutos andando de Guzmán el Bueno y Ciudad Universitaria, así como del Corte Inglés de la Calle Orense y del Paseo de la Castellana. Se trata de una FINCA SEMI-NUEVA con zonas comunes, con ascensor y portero físico. El piso se distribuye en salón-comedor, cocina completa, baño completo y dormitorio con armarios empotrados. El piso tiene MUCHA LUZ En ""iniciativas futuro "" gestionamos su hipoteca con financiaciones de hasta el 90% del valor de compraventa, con las mejores condiciones de mercado. Consúltenos sin compromiso. Se informa al cliente que los gastos notariales, registrales, i. T. P. , gastos financieros y otros gastos inherentes a la compraventa, no están incluidos en el precio. HORARIO DE OFICINA: DE L-V 10:00 a 14:00 y de 17:00 a 20:00 y S: a concretar.",True,good,False,True,5667.0,False,False,False,False,[],False,False,425000.0,€,flat,"Cuatro Caminos, Madrid",Piso en calle de Dulcinea,,,,2,True,,,,
108482543,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/24/cf/1346256528.webp,,33,249900.0,flat,sale,60.0,4,1,Barrio Portazgo,Madrid,Madrid,Puente de Vallecas,es,Portazgo,40.3843034,-3.6480376,False,https://www.idealista.com/inmueble/108482543/,"Agencia Inmobiliaria TECNOCASA VALLECAS ZONA PORTAZGO, VENDE piso de 60 m2 construidos fuente catastro en PLANTA BAJA sin ascensor. Compuesto por entrada, cocina, salón, 3 dormitorios, 1 baño con plato de ducha. Año 1970. VIVIENDA PARA ENTRAR A VIVIR RECIÉN REFORMADA. VENTANAS CLIMALIT Calefacción eléctrica. Posibilidad de Inversión adaptado a vivienda de 4 habitaciones, o uso residencial con 3 dormitorios La vivienda está situada en una zona ya consolidada con multitud de servicios alrededor como farmacias, colegios, supermercados y bien comunicada por la red de transportes del municipio como paradas de autobús, RENFE, línea 1 de metro (Miguel Hernández-Alto del Arenal y Buenos Aires) y bien comunicada con la carretera A-3 Y M-40. No dude en llamarnos para concertar su cita para visitar el inmueble en la que además recibirá el asesoramiento gratuito de nuestro departamento financiero KÌRON. FINANCIACIÓN 100%.",False,good,False,False,4165.0,False,False,False,False,[],False,False,249900.0,€,flat,"Portazgo, Madrid",Piso,,,,bj,True,,285000.0,35100.0,12.0
108694377,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/8f/bd/1352369899.webp,,11,445000.0,flat,sale,65.0,2,1,calle de Cavanilles,Madrid,Madrid,Retiro,es,Pacífico,40.4074839,-3.678619,False,https://www.idealista.com/inmueble/108694377/,"Piso reformado a medida en finca en buen estado con ascensor. Consta de 2 dormitorios, baño y cocina. En nuestras reformas se cambian todas las instalaciones y tabiquerías interiores, incidiendo en la eficiencia energética y el aprovechamiento del espacio. La instalación eléctrica se compone de cuadro elevado y cambio de acometida para que esté libre de halógenos obteniendo un nuevo boletín eléctrico. La instalación de fontanería y gas se renueva totalmente, con caldera de Saunier Duval Thelia Condens y nueva instalación de gas con nuevo boletín y contador. La tabiquería interior se renueva utilizando doble tabiquería de pladur con fibra de vidrio para asegurar el nuevo aislamiento tanto térmico como acústico. En muchos casos, se mejora también el aislamiento de fachadas y medianeras y suelos y techos por petición, con materiales de especiales cualidades que ocupan el menor espacio posible. Nuestras reformas han sido cuidadosamente diseñadas realizando viviendas totalmente equipadas con gamas medias altas pensadas para una primera vivienda. También ayudamos a gestionar la financiación más competitiva para cada perfil.",False,good,False,True,6846.0,False,False,False,False,[],False,False,445000.0,€,flat,"Pacífico, Madrid",Piso en calle de Cavanilles,,,,2,True,,,,
107775582,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/b3/69/1310882539.webp,,9,530000.0,flat,sale,61.0,1,1,calle de Echegaray,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4157048,-3.7007145,False,https://www.idealista.com/inmueble/107775582/,"VOLPINI REAL ESTATE pone a su disposición, este espectacular piso de 60 metros cuadrados construidos, ubicado en pleno corazón de la ciudad, junto a la emblemática Puerta del Sol y la Plaza Santa Ana. Este apartamento, situado en la cuarta planta de un edificio con ascensor construido en 2001, ofrece un ambiente acogedor y moderno. Con 56 metros cuadrados útiles, cuenta con un amplio salón comedor que se integra perfectamente con la cocina abierta, ideal para disfrutar de momentos inolvidables con amigos y familiares. El dormitorio es espacioso y dispone de armarios empotrados, proporcionando un excelente espacio de almacenamiento. El baño, amplio y bien equipado, completa esta vivienda que destaca por sus muy buenas calidades. La calefacción eléctrica y el aire acondicionado garantizan el confort durante todo el año. Además, el piso está amueblado con muebles de calidad, asegurando una estancia cómoda y elegante. No pierdas la oportunidad de vivir en una de las zonas más vibrantes y céntricas de la ciudad. ¡Ven a visitarlo! Financiación 100% a través de nuestro departamento financiero H2b HIPOTECAS. -La obtención de la financiación está sujeta a las condiciones de la entidad financiera y tendrá en cuenta el perfil y solvencia del cliente. - *A tenor del Art. 6 del RD 515/1989, de 21 de abril, se informa al cliente que los gastos notariales, registrales, I. T. P. o equivalente, gastos financieros y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda.",False,good,False,True,8689.0,False,False,False,False,[],False,False,530000.0,€,flat,"Huertas-Cortes, Madrid",Piso en calle de Echegaray,,,,4,True,,,,
108795536,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/41/de/1355367109.webp,,13,290000.0,flat,sale,70.0,2,1,calle de Camarena,Madrid,Madrid,Latina,es,Aluche,40.3903652,-3.7578141,False,https://www.idealista.com/inmueble/108795536/,"Piso en finca en buen estado reformado a medida. Consta de dos dormitorios, baño y cocina. En nuestras reformas se cambian todas las instalaciones y tabiquerías interiores, incidiendo en la eficiencia energética y el aprovechamiento del espacio. La instalación eléctrica se compone de cuadro elevado y cambio de acometida para que esté libre de halógenos obteniendo un nuevo boletín eléctrico. La instalación de fontanería y gas se renueva totalmente, con caldera de Saunier Duval Thelia Condens y nueva instalación de gas con nuevo boletín y contador. La tabiquería interior se renueva utilizando doble tabiquería de pladur con fibra de vidrio para asegurar el nuevo aislamiento tanto térmico como acústico. En muchos casos, se mejora también el aislamiento de fachadas y medianeras y suelos y techos por petición, con materiales de especiales cualidades que ocupan el menor espacio posible. Nuestras reformas han sido cuidadosamente diseñadas realizando viviendas totalmente equipadas con gamas medias altas pensadas para una primera vivienda. También ayudamos a gestionar la financiación más competitiva para cada perfil.",False,good,False,True,4143.0,False,False,False,False,[],False,False,290000.0,€,flat,"Aluche, Madrid",Piso en calle de Camarena,,,,2,True,,,,
107411925,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/a0/51/1316278137.webp,,15,220000.0,flat,sale,152.0,3,2,"constitución, 7",Madrid,Mejorada del Campo,,es,,40.396654,-3.4877129,True,https://www.idealista.com/inmueble/107411925/,"Agencia inmobiliaria de Mejorada Del Campo | zona Mejorada Del Campo | Tecnocasa Estudio Mejorada Del Campo S. L ¿Le gustaría vivir en la zona centro de Mejorada? Oficina de TECNOCASA vende: Vivienda de 76 metros en primera planta con posibilidad de hacer una planta mas, y en la planta baja dispone de un local comercial de otros 76 metros ubicado en la C/ Constitución, cerca de plaza España. Zona residencial, rodeada de pequeños comercios, asegurando buena visibilidad para clientes potenciales. Ubicado en la zona céntrica peatonal, este amplio inmueble de 152 metros cuadrados ofrece una combinación ideal de ubicación, funcionalidad y posibilidades: Espacios bien distribuidos: Diferentes estancias adaptables a múltiples usos. Además existe la posibilidad de cambio de uso a vivienda para adaptar el local a tus necesidades. La primera planta te dará la oportunidad de tener tu hogar y tu zona de trabajo mas cerca que nunca. El local, ubicado en la planta baja y a pie de calle, cuenta con una amplia zona principal con barra, una zona independiente y una zona de aseos. Para mayor información pueden contactar con Tecnocasa-Mejorada. Características: - Puertas de madera. - Suelo de tarima. - Pintura: gotelé. - Salida de humos. -Fachada amplia con ventanas. -Escalera interior que conecta las plantas. Se encuentra en un barrio con todos los servicios necesarios para tu día a día y no lo olvide, le podemos ayudar con nuestro departamento financiero KIRON consiguiendo hasta el 100% de financiación. INFORMESE DE LAS CONDICIONES EN NUESTRA OFICINA SITUADA EN MEJORADA DEL CAMPO, C/ ENRIQUE TIERNO GALVAN Nº7, LOCAL 2. ¡NO DUDES EN LLAMAR!",False,good,False,False,1447.0,False,False,False,False,[],False,False,220000.0,€,flat,Mejorada del Campo,"Piso en constitución, 7",,,,bj,True,,,,
107594391,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/3f/e9/1317073099.webp,C6-05956-0001,20,188400.0,chalet,sale,190.0,3,2,calle Barcelona,Madrid,Rozas de Puerto Real,,es,,40.314592,-4.4704181,False,https://www.idealista.com/inmueble/107594391/,"Chalet independiente ubicado en Rozas de Puerto Real, Barcelona. Tiene una superficie construida de 190 m² en los que cuenta con 3 dormitorios y 2 baños. Situado en zona residencial teniendo buenos accesos por carretera. Con nuestros servicios podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - Inscripción en el Registro de la Propiedad en trámite. La anterior situación del activo puede suponer dificultad/imposibilidad en la obtención de financiación hipotecaria por el comprador. Consultar su situación actual, así como, las condiciones de su transmisión. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra. El inmueble se encuentra gravado con una o varias cargas, la/s cual/es se encuentra/n pendiente/s de su cancelación. Se debe consultar su situación actual, así como sus posibles limitaciones y la asunción de su cancelación. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra.",False,good,False,,992.0,False,False,False,False,[],False,False,188400.0,€,chalet,Rozas de Puerto Real,Casa independiente en calle Barcelona,,,independantHouse,,,,194200.0,5800.0,3.0
108928145,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/ca/db/1359212025.webp,,6,105000.0,studio,sale,30.0,0,1,"calle del Progreso, 2",Madrid,Madrid,Carabanchel,es,Buena Vista,40.3682518,-3.7544797,True,https://www.idealista.com/inmueble/108928145/,"Estupendo estudio en Getafe  Actualmente es una oficina que se adapta a vivienda y en el mismo edificio hay gente viviendo. Altura de 4 metros, con lo cual puedes hacer una división en altura y tener dos ambientes Baño completo  Aire acondicionado  Plaza de parking incluida  Portero fisico.",False,good,False,True,3500.0,False,False,False,False,[],False,False,105000.0,€,flat,"Buena Vista, Madrid","Estudio en calle del Progreso, 2",True,True,studio,1,False,,,,
108651905,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/73/a0/ae/1351425170.webp,,2,289000.0,flat,sale,50.0,2,1,"CL CARDENAL CISNEROS, 54",Madrid,Madrid,Chamberí,es,Trafalgar,40.4334681,-3.702489,True,https://www.idealista.com/inmueble/108651905/,Vivienda ocupada imposibilidad de visita interior. Precio negociable.,False,good,False,False,5780.0,False,False,False,False,[],False,False,289000.0,€,flat,"Trafalgar, Madrid","Piso en Cl Cardenal Cisneros, 54",,,,bj,True,,,,
108384905,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/f2/cc/1342528300.webp,,44,243000.0,flat,sale,67.0,3,1,Noroeste,Madrid,Torrejón de Ardoz,Noroeste,es,,40.4562982,-3.4806429,False,https://www.idealista.com/inmueble/108384905/,"HOGAR FAMILIAR INMOBILIARIA vende piso TOTALMENTE REFORMADO HACE 2 AÑOS en el centro de Torrejón de Ardoz. Vivienda en una Tercera planta, con ascensor, 65m2. Consta de salon amplio junto a cocina americana REFORMADA y salida a la terraza, pasillo, TRES dormitorios luminosos perfecto para familias o para quienes necesitan espacio adicional y 1 baño con plato de ducha y ventana REFORMADA CON TODO TIPO DE DETALLES. Descubre esta acogedora vivienda con una ubicación inmejorable a pocos minutos de la estación de renfe de TORREJON DE ARDOZ. La vivienda se encuentra al lado de la Avenida de la Constitucion. Ideal para quienes buscan un hogar cómodo y bien ubicado. Cuenta con ASCENSOR. La calefacción ELÉCTRICA y el agua por TERMO. Este hogar combina el encanto de su época con las comodidades modernas. La distribución del piso permite aprovechar al máximo cada metro cuadrado, ofreciendo un ambiente cálido y acogedor. Su ubicación en Torrejón de Ardoz proporciona fácil acceso a servicios, transporte público y áreas comerciales, haciendo de esta propiedad una opción práctica para el día a día. No pierdas la oportunidad de visitar este piso y descubrir todo lo que tiene para ofrecer. Contáctanos para más información y para agendar una visita. ¡No dejes pasar esta oportunidad de tener tu propio hogar en una ubicación privilegiada!",False,good,False,True,3627.0,False,False,False,False,[],False,False,243000.0,€,flat,"Noroeste, Torrejón de Ardoz",Piso,,,,3,True,,254000.0,11000.0,4.0
108565058,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/cb/4d/1348609044.webp,V1101,41,310000.0,flat,sale,49.0,2,2,Barrio Fuente del Berro,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4241555,-3.669674,False,https://www.idealista.com/inmueble/108565058/,"ViancSa inmobiliaria ofrecexa sus clientes Piso reformado a estrenarse construidos en 2 apartamentos independientes con acceso de entrada ideal para división o alquiler dual.  Calle Jorge Juan. Listo para entrar a vivir  Ubicación en la milla de oro de fuente del Berro, privilegiada en uno de los barrios más cotizados de Madrid: Fuente del Berro, Barrio de Salamanca. 2 Dormitorios 2 Baños completos 2 Cocinas totalmente equipadas Terraza privada 2 accesos independientes al inmueble Oportunidad perfecta para rentabilidad inmediata: ya adaptado para doble ocupación, ideal para alquiler turístico o de larga estancia. Ibi 220€ Anual Gastos de comunidad 62€ mensuales Reforma integral de alta calidad, lista para entrar. Sin necesidad de inversión adicional. Contáctanos para más información y concertar una visita.",False,good,False,True,6327.0,False,False,False,False,[],False,False,310000.0,€,flat,"Fuente del Berro, Madrid",Piso,,,,bj,True,,330000.0,20000.0,6.0
108483168,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/d7/0a/1348364433.webp,LCSALP534,59,770000.0,chalet,sale,353.0,4,4,Alpedrete,Madrid,Alpedrete,,es,,40.6645112,-4.0339155,False,https://www.idealista.com/inmueble/108483168/,"Inmobiliaria los Castros XXI vende Espectacular Chalet Independiente con Amplias Zonas Verdes y Piscina en una de las mejores urbanizaciones. Descubre este magnífico chalet independiente de 300 m² construidos en una generosa parcela de 1.361 m², ideal para disfrutar de la tranquilidad y el aire libre. La propiedad se distribuye en tres cómodas plantas, ofreciendo espacios versátiles y luminosos. Distribución Ideal para la Vida Familiar En la planta semisótano (105 m²), encontrarás un espacioso garaje con acceso directo a la vivienda, perfecto para tu comodidad. Además, cuenta con un práctico trastero/bodega, dos amplias zonas adicionales, actualmente dedicadas a sala de juegos y cuarto de lavado así como un aseo. La planta baja (101 m²) se destina a la vida diaria. Disfruta de el porche de 5 m², ofreciendo un espacio adicional para relajarse, amplio salón con chimenea y vistas directas al jardín, un aseo y un comedor independiente que se conecta fluidamente con una gran cocina con península. La cocina, equipada con una acogedora zona office y estufa de leña con horno, tiene acceso directo al jardín, ideal para tus reuniones al aire libre. En la primera planta (93 m²), la zona de descanso te espera el dormitorio principal con su terraza privada y baño en suite, un verdadero santuario para el relax. Tres luminosos dormitorios con armarios empotrados y cuarto de baño. Un Jardín Excepcional para Disfrutar El exterior es un verdadero oasis: la edificación ocupa 101 m² de la parcela, dejando el resto de los 1.361 m² para una espectacular piscina de 49 m², amplios pasos y un exuberante jardín. Un lugar perfecto para desconectar y crear momentos inolvidables. No pierdas la oportunidad de visitar este chalet que combina a la perfección la comodidad, el espacio y la conexión con la naturaleza. ¡Contáctanos para más información! Encuentra más en:.",False,good,False,,2181.0,False,False,False,False,[],False,False,770000.0,€,chalet,Alpedrete,Casa independiente,True,True,independantHouse,,,,790000.0,20000.0,3.0
108643953,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/39/86/1350860421.webp,,16,380000.0,flat,sale,80.0,3,2,calle de la Paz,Madrid,Alcobendas,Alcobendas Centro,es,,40.5397152,-3.6330844,False,https://www.idealista.com/inmueble/108643953/,"VOhome Propiedades Zona Alcobendas / San Sebastián de los Reyes presenta este magnífico piso en venta en el barrio de Alcobendas Centro, Madrid. Una oportunidad de entrar a vivir en una vivienda reformada hace aproximadamente unos tres años, con calidades excepcionales y ubicada en el corazón de Alcobendas. Se trata de una vivienda muy luminosa reformada hace aproximadamente tres años que cuenta con tres dormitorios el principal con salida a terraza y dos baños completos con sus respectivos platos de ducha, amplio y acogedor salón comedor con aire acondicionado y salida a una agradable terraza, cocina tipo americana amueblada y equipada. Las calidades de esta vivienda destacan a simple vista: suelos de tarima, ventanas con cristal de rotura térmica (climalit) y una reforma que combina estilo moderno y confort. Ubicada dentro del centro de Alcobendas que ofrece una muy buena comunicación La localización es otro de sus grandes atractivos. Metro: Estación Reyes Católicos de la línea M‑10, a solo 1 minuto caminando, Cercanías: La estación Alcobendas – San Sebastián de los Reyes (línea C4A) está a unos 13 minutos andando que garantizan una movilidad excelente hacia diferentes puntos de la ciudad. En las inmediaciones, el barrio cuenta con todo tipo de servicios: colegios, centros de salud, supermercados, restaurantes, comercios de proximidad y grandes centros comerciales. También dispone de amplias zonas verdes, perfectas para pasear, hacer deporte o disfrutar en familia. Este piso representa una magnífica oportunidad para quienes buscan un hogar cómodo, moderno, bien ubicado y con todos los servicios en una de las zonas más demandadas del este de Madrid. En VOhome Propiedades nos comprometemos a ayudarte a encontrar la casa que siempre has soñado. Oficina Central / Calle Serrano 114, Madrid. *En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales / Notaría-Gestoría / Registro / intermediación inmobiliaria y/o Financiera).",False,good,False,True,4750.0,False,False,False,False,[],False,False,380000.0,€,flat,"Alcobendas Centro, Alcobendas",Piso en calle de la Paz,,,,3,True,,,,
108283423,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/65/6b/1358432051.webp,IE22ARGANPER1,28,350000.0,flat,sale,102.0,3,2,Perlita,Madrid,Arganda,Perlita,es,,40.2954307,-3.4495023,False,https://www.idealista.com/inmueble/108283423/,"Inmobiliarias Encuentro vende en exclusiva magnífico piso exterior, en la moderna y tranquila zona del Barrio de La Perlita en Arganda de Rey. El inmueble, de 102 m², cuenta con un hall de entrada además de un amplio salón muy luminoso. Cocina independiente, actual, totalmente amueblada con encimera de granito además de tendedero-lavadero. La vivienda dispone de tres dormitorios con ventanales que aportan una excelente luz natural. Dos cuartos de baños, uno de ellos con bañera y videt y el otro reformado hace muy poco y adaptado a persona con movilidad reducida con gran plato de ducha. Las calidades de la vivienda son inmejorables. Amplias ventanas que garantizan aislamiento térmico y acústico, y aire acondicionado con dos split y bomba de calor. Puertas de vivienda de roble, armarios empotrados en todas habitaciones y pasillo, pintura lisa en toda la casa. Amplias ventanas que garantizan aislamiento térmico y acústico, cambiadas de rotura y oscilobatientes y mosquiteras. La vivienda cuenta con aire acondicionado con bomba de calor en habitación principal y salón, toldos eléctricos en salón. La urbanización cuenta con piscina comunitaria, parque infantil y zonas comunes. La vivienda dispone de ascensor. Se encuentra en la zona de la Perlita en Arganda del Rey. Una de las más consolidadas y con más servicios. Rodeado de una amplia oferta comercial, de ocio, gastronómica y servicios esenciales para el día a día. El hospital a 15 minutos y los supermercados a 20 minutos andando, en coche a 5 minutos. Perfectamente comunicado con las principales redes de transporte público, lo que asegura una conexión rápida y accesible tanto dentro como fuera de la zona. Si necesita vender su inmueble para adquirir este u otro inmueble publicado, contacte con nosotros. Disponemos del servicio: ""CAMBIA Y DESCANSA"". La solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble. ¡Financiación a tu medida! Con Finmoo tendrás los mejores tipos de interés y hasta el 100% de financiación. ¡Consulta nuestras condiciones! Entra en nuestra web y reserva este piso en tan sólo dos minutos con nuestro servicio iReserva.",True,good,False,True,3431.0,False,False,False,False,[],False,False,350000.0,€,flat,"Perlita, Arganda",Piso,True,True,,1,True,,,,
108895501,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/d0/7b/1358216272.webp,,15,395000.0,flat,sale,70.0,2,1,calle de Manresa,Madrid,Madrid,Fuencarral,es,Tres Olivos - Valverde,40.4921744,-3.6948999,False,https://www.idealista.com/inmueble/108895501/,"Piso exterior reformado a medida. Consta de 2 dormitorios, baño y cocina. En nuestras reformas se cambian todas las instalaciones y tabiquerías interiores, incidiendo en la eficiencia energética y el aprovechamiento del espacio. La tabiquería interior se renueva utilizando doble tabiquería de pladur con fibra mineral para asegurar el nuevo aislamiento tanto térmico como acústico. En muchos casos, se mejora también el aislamiento de fachadas, medianeras, suelos y techos por petición con materiales de especiales cualidades que ocupan el menor espacio posible. Nuestras reformas han sido cuidadosamente diseñadas realizando viviendas totalmente equipadas con gamas medias altas pensadas para una primera vivienda. También ayudamos a gestionar la financiación más competitiva para cada perfil.",False,good,False,True,5643.0,False,False,False,False,[],False,False,395000.0,€,flat,"Tres Olivos - Valverde, Madrid",Piso en calle de Manresa,,,,2,True,,,,
108590147,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/bc/e1/1352493638.webp,,14,2829000.0,flat,sale,201.0,3,3,"CL NUÑEZ DE BALBOA, 125",Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4373815,-3.6820485,True,https://www.idealista.com/inmueble/108590147/,TOTALMENTE REFORMADA Y AMUEBLADA. Preciosa casa en pleno Barrio Salamanca. 201 m2 catastrales distribuidos en 3 dormitorios con sus 3 cuartos de baños. Calidades TOP. 6 planta.,False,good,False,True,14075.0,True,False,False,False,[],False,False,2829000.0,€,flat,"Castellana, Madrid","Piso en Cl Nuñez De Balboa, 125",,,,6,True,,,,
105194126,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/f2/da/1244705240.webp,,14,275000.0,chalet,sale,211.0,4,2,calle de San Nicolás,Madrid,Aranjuez,Nuevo Aranjuez-Ciudad de las Artes,es,,40.0313692,-3.592481,False,https://www.idealista.com/inmueble/105194126/,"Distrito 17 pone a su disposición una magnifica vivienda situada en el centro de la población rodeada de todo tipo de servicios. La vivienda consta de una única planta y dispone de salón comedor totalmente independiente, cuatro dormitorios, dos baños y una espaciosa y luminosa cocina. Dispone de garaje para vehículos y un gran patio en dos alturas. No deje pasar la oportunidad de visitar este inmueble único en la zona y lleno de posibilidades. Certificado energetico en tramite. Posibilidad de financiación de hasta el 100% dependiendo del perfil.  único lleno de posib.",False,renew,False,,1303.0,False,False,False,False,[],False,False,275000.0,€,chalet,"Nuevo Aranjuez-Ciudad de las Artes, Aranjuez",Chalet pareado en calle de San Nicolás,True,True,semidetachedHouse,,,,,,
108176550,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/13/99/1336139700.webp,ISALCO,38,194000.0,flat,sale,59.0,2,1,Alcobendas Centro,Madrid,Alcobendas,Alcobendas Centro,es,,40.5455935,-3.6292233,False,https://www.idealista.com/inmueble/108176550/,"¡Precioso y acogedor piso en venta en Alcobendas! Ideal para inversores Riman House Gestiones Inmobiliarias vende estupendo piso ubicado en una de las mejores zonas de Alcobendas, sobre la Avenida de España, con todos los servicios al alcance de la mano. � Ubicación inmejorable: A solo 2 minutos del Centro Médico Reyes Católicos A 7 minutos andando de las estaciones de tren de San Sebastián de los Reyes y Alcobendas Próximo al Centro Comercial La Viña, colegios, supermercados, parques y transporte público �️ Características de la vivienda: Primera planta Ideal para inversores, ya que actualmente se encuentra alquilada, generando rentabilidad 2 dormitorios, uno de ellos con armario empotrado Baño completo con plato de ducha Acogedor salón Cocina independiente Amplio y luminoso patio con acceso directo desde el salón y la cocina � Extras: Puerta de entrada blindada Puertas interiores de roble Suelos de cerámica � ¿Necesitas financiación? Te ayudamos a conseguir las mejores condiciones del mercado. Realizamos un estudio financiero gratuito y sin compromiso. � ¡Contáctanos y agenda tu visita! Esta puede ser la vivienda que estabas buscando para ti o como inversión.",False,good,False,False,3288.0,False,False,False,False,[],False,False,194000.0,€,flat,"Alcobendas Centro, Alcobendas",Piso,,,,1,False,,,,
108090111,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/35/17/1300294592.webp,,12,675000.0,duplex,sale,65.0,2,1,calle de Velázquez,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.424444,-3.6834159,False,https://www.idealista.com/inmueble/108090111/,"Situado en la emblemática intersección de la calle Jorge Juan con Velázquez, este inmueble recién reformado y decorado es una verdadera joya. Con 65 m² construidos y 50 m² útiles, ofrece un espacio acogedor y lleno de luz natural gracias a su orientación sur y su ubicación en la novena planta de una finca señorial con portero físico. El dúplex cuenta con dos habitaciones abuhardilladas, perfectas para disfrutar de un ambiente íntimo y acogedor. Además, dispone de un baño moderno y armarios empotrados que optimizan el espacio. La calefacción por bomba de frío/calor y el aire acondicionado garantizan el máximo confort durante todo el año. Aunque la cocina está vacía y la casa sin amueblar, esto te brinda la oportunidad de personalizar cada rincón a tu gusto. No pierdas la oportunidad de vivir en una de las zonas más exclusivas de Madrid, rodeado de elegancia y comodidad. Este dúplex es ideal para quienes buscan un hogar luminoso, moderno y bien ubicado. ¡Ven a visitarlo y enamórate de tu próximo hogar!",True,good,False,True,10385.0,False,False,False,False,[],False,False,675000.0,€,flat,"Recoletos, Madrid",Dúplex en calle de Velázquez,,,duplex,9,True,,,,
