propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,district,hasLift,neighborhood,parkingSpace.parkingSpacePrice
99823935,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/c5/0d/1055924134.webp,,27,800000.0,chalet,sale,500.0,8,4,camino VIEJO DEL CASAR,Madrid,Fuente el Saz de Jarama,es,40.6376903,-3.5046818,False,https://www.idealista.com/inmueble/99823935/,"PRIMER NIVEL INMOBILIARIA VENDE esta magnífica casa ubicada en terreno rústico de 4.000 metros cuadrados en el término municipal de Fuente el Saz, a 5 minutos del núcleo urbano y 20-30 minutos de Madrid. La vivienda está construida con las más altas calidades, paredes lisas, bloques de termo-arcilla, suelo radiante, ventanas de madera con cristal climalit, suelos de barro cocido a mano, etc. Está distribuida en 2 plantas, la principal se compone de 4 dormitorios, salón, cocina y 2 baños; la primera planta consta de 4 dormitorios y 2 baños. El gran tamaño de la parcela permite tener diversas zonas de jardín, árboles frutales, viñedos, césped, etc. La parcela está totalmente vallada con malla metálica y plantaciones en todo el perímetro. Es una oportunidad ideal para personas que quieran vivir en una zona de tranquilidad en plena naturaleza y muy cerca de Madrid. Existen líneas de autobuses a pocos metros de la vivienda para comunicar con el centro urbano y con Madrid. POSIBILIDAD DE INFORMACIÓN EN INGLÉS, ARABE, RUSO Y UCRANIANO.",True,good,False,1600.0,False,False,False,False,[],False,False,800000.0,€,,,,True,True,chalet,independantHouse,Fuente el Saz de Jarama,Casa independiente en camino Viejo Del Casar,Destacado,,,,,,
108255093,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/c3/56/1338614323.webp,5077,58,425000.0,chalet,sale,262.0,4,3,calle Esquivias,Madrid,Valdemoro,es,40.1886645,-3.679769,False,https://www.idealista.com/inmueble/108255093/,"¿QUIERES VIVIR EN UN CHALET INDEPENDIENTE CON 4 DORMITORIOS, SALON, COCINA, COMEDOR, 3 BAÑOS Y DOS PLAZAS DE GARAJE? Vivalta inmobiliaria vende en EXCLUSIVA este magnifico Chalet junto al centro y el Reston de Valdemoro. La vivienda cuenta con 3 plantas y se distribuye de la siguiente manera:  - Planta sótano distribuida en un almacén trastero, un comedor campero con chimenea, despensa, espacio multiuso de unos 70 m², donde se encuentra la caldera y el depósito de gasoil, una zona de ducha y el acceso por la puerta del garaje con espacio para dos coches. Subiendo las escaleras accedemos a  - Planta baja, nos encontramos el hall principal de la vivienda que nos da paso a varias estancias, entre ellas el dormitorio principal con un baño en suite, el aseo, la cocina independiente de la vivienda completamente equipada, con un acceso a un comedor de la vivienda y a su propia terraza, por ultimo pero no menos importante el gran salón de la vivienda, con muchísima luz y con un espacio suficiente para disfrutar de un buen día en familia.  Subiendo por unas magnificas escaleras con claraboya en el techo llegamos a  - Primera planta, nada mas subir las escaleras nos encontramos con un distribuidor que da paso al baño principal de la vivienda con bañera, una de las terrazas de la vivienda con unas vistas increíbles y los 3 dormitorios de esta planta, todos exteriores, con armarios empotrados y con un espacio mas que suficiente para camas de matrimonio y escritorios.  El acceso al inmueble por una puerta que da directamente a la parcela de la casa. En ella se encuentran dos terrazas y además un espacio de unos 100 m² donde perfectamente construir una piscina, o simplemente disfrutar de un bonito jardín o de una barbacoa entre amigos Valdemoro es un municipio en expansión que ofrece una amplia gama de servicios, incluyendo centros educativos, centros de salud, hospital, zonas comerciales y espacios recreativos. La zona en particular destaca por su ambiente familiar y su proximidad a áreas verdes y parques, ideales para el esparcimiento y actividades al aire libre. Este chalet independiente se encuentra en una zona tranquila y residencial de Valdemoro, una localidad que combina la serenidad de un entorno suburbano con una excelente conectividad tanto por transporte público como privado. Cercanías Renfe (Línea C-3): La estación de Valdemoro, situada a 5 minutos, conecta directamente con Madrid (Atocha, Sol, Chamartín),Autobuses Urbanos: Varias líneas de autobús urbano pasan cerca de la propiedad, incluyendo las líneas 1, 2, 3, 4, 5 y 7, que conectan diferentes puntos del municipio y la estación de tren y en transporte privado Valdemoro cuenta con un acceso directo a la Autovía A-4 (Madrid-Córdoba-Sevilla), situada a tan solo unos minutos en coche, lo que permite una conexión rápida y eficiente con Madrid y otras ciudades del sur de España. Además, la M-404 y la M-506 ofrecen alternativas para desplazamientos hacia localidades cercanas y zonas industriales. AVISO LEGAL: Según Real Decreto 515/1989 (de 21 de abril, relativa a la protección de los consumidores en cuanto a la información a suministrar en la compraventa y arrendamiento de viviendas), será puesta a disposición de los potenciales clientes en nuestras oficinas sin compromiso ninguno. Los honorarios a percibir por la agencia son del 3% (Tres por ciento) + 21% I. V. A. a cargo del COMPRADOR.",True,good,False,1622.0,True,False,True,False,[],False,False,425000.0,€,,,,True,True,chalet,independantHouse,"Hispanoamérica - Comunidades, Valdemoro",Casa independiente en calle Esquivias,Destacado,,,Hispanoamérica - Comunidades,,,
108580794,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/46/c3/1349051313.webp,UNI2627,27,465000.0,flat,sale,75.0,3,1,calle del Tesoro,Madrid,Madrid,es,40.4262247,-3.7053118,False,https://www.idealista.com/inmueble/108580794/,"GLOBALPISO MALASAÑA VENDE – EXCLUSIVA VIVIENDA EXTERIOR A 10 MINUTOS DE GRAN VÍA. Descubre esta fantástica vivienda exterior en el corazón de Malasaña, con 3 balcones a la calle. Ubicada en una segunda planta, esta propiedad de 75 m² construidos ofrece luminosidad y una distribución ideal para disfrutar del centro de Madrid. Distribución y características: Salón luminoso y cómodo con dos balcones exteriores. Cocina independiente con ventana al patio interior, equipada con electrodomésticos (cocina de gas, campana extractora, horno, lavadora y lavavajillas). Dos dormitorios uno de ellos con balcón a la calle y un despacho, con diferentes posibilidades de uso. Un baño completo. Trastero de 8m². Calefacción y agua caliente por Gas Natural. Aire acondicionado en salón. Suelos de terrazo y ventanas de climalit, que aportan calidez y encanto. Actualmente los gastos de comunidad son de 64€ mensuales y 393€ anuales de IBI. Ubicada en una de las zonas más vibrantes de Madrid, rodeada de comercios, restaurantes, transporte público y todos los servicios necesarios. No dude en consultarnos! Para poder ver todos nuestros inmuebles puede visitar nuestra página web o si lo desea puede descargarse nuestra APP Globalpiso totalmente gratuita. *Globalpiso nunca solicita documentación, ni dinero sin visitar la vivienda* *Financiación 100% a través del departamento financiero de Global Piso (h2b Hipotecas). -La obtención de la financiación está sujeta a las condiciones de la entidad financiera y tendrá en cuenta el perfil y solvencia del cliente. *De acuerdo al Art. 6 del RD 515/1989, de 21 de abril, se informa al cliente que los gastos notariales, registrales, I. T. P. o equivalente, gastos financieros y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda. Tu hogar, nuestra prioridad...",False,renew,False,6200.0,False,False,False,False,[],False,False,465000.0,€,,,,,,flat,,"Malasaña-Universidad, Madrid",Piso en calle del Tesoro,Destacado,2,True,Centro,False,Malasaña-Universidad,
108192850,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/8f/9e/1347784053.webp,12084,20,171900.0,flat,sale,59.0,2,1,ronda del Olivar,Madrid,Arganda,es,40.3013498,-3.4375268,False,https://www.idealista.com/inmueble/108192850/,"¡Tu nuevo hogar te espera! Luminoso piso con garaje doble Te presentamos este encantador piso exterior de 2 habitaciones, ideal para quienes buscan confort, funcionalidad y una excelente ubicación. Ubicado en un primer piso sin ascensor. Características destacadas: Salón amplio y luminoso, equipado con split de aire acondicionado (aire / calor). - Cocina funcional y bien distribuida, con suelos de gres para mayor durabilidad y limpieza (el suelo necesitará una actualización). - Baño completo, moderno y en buen estado. - Habitación principal acogedora. - Habitación individual equipada con radiador eléctrico, ideal para niños, teletrabajo o invitados. - Suelos de tarima en las estancias principales, aportando calidez y estilo. - Doble ventana en toda la casa, para un excelente aislamiento térmico y acústico. ¡Y lo mejor de todo: un garaje increíble! Muy amplio, con 27m2 construidos uso adicional como trastero, con una altura de 2.20m y una puerta de acceso de 3.70m de ancho. ¡Una auténtica joya difícil de encontrar! Muy amplio, con espacio para dos coches y uso adicional como trastero. ¡Una auténtica joya difícil de encontrar! La vivienda cuenta además con muebles a medida de calidad, pensados para aprovechar al máximo cada espacio y facilitar tu día a día. Disponible financiación al 100% (sin necesidad de ahorros) para esta vivienda. Preguntar a asesor.",True,good,False,2914.0,True,False,False,False,[],False,False,171900.0,€,179000.0,7100.0,4.0,True,True,flat,,"Centro, Arganda",Piso en ronda del Olivar,Destacado,1,True,Centro,False,,
106909226,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/b3/bd/1327316082.webp,W-02U2MY,21,585000.0,chalet,sale,400.0,6,6,Cerro Alarcón,Madrid,Valdemorillo,es,40.4736328,-4.0923497,False,https://www.idealista.com/inmueble/106909226/,"Magnifico Chalet en Cerro de Alarcón Engel&Volkers presenta este magnífico chalet, que destaca por la amplitud de todas sus estancias y sobre todo por tener 6 cuartos de baños totalmente equipados, con bañera y el principal con bañera de hidromasaje. La casa tiene forma de castillo, con una bonita puerta de entrada de madera, que nos lleva a un amplísimo salón con varias ventanas, el suelo es de azulejo. Tenemos una cocina a la derecha y la habitación principal en la misma planta con un baño en suite equipado con bañera de hidromasaje. Para subir a la planta de arriba nos encontramos con una escalera con balaustrada de forja blanca y unos cómodos peldaños que destacan por lo amplios que son. En la planta de arriba encontramos 3 habitaciones, de gran capacidad, con baño en suite todas ellas y con bañera, disponen de ventana lo cual da mucha luminosidad a cada estancia. En la planta sótano encontramos una zona que podría ser como un apartamento con cocina y 2 habitaciones con 2 baños, que en estos momentos los propietarios lo han dejado como un gran dormitorio, pero inicialmente eran 2. En esta planta encontramos una chimenea que da mucha vida a esta zona, resultando muy confortable. Dispone de salida directa al jardín. Dispone también de una habitación que puede ser cuarto de plancha, trastero o lo que se necesite. No dispone de piscina, pero ya tienen organizado parte del hueco para hacerla y metido sistema de tuberías. Este Chalet se encuentra en el término municipal de Valdemorillo y muy cerca de El Escorial, a media hora de Madrid y rodeada de la belleza espectacular de la sierra de Madrid. Se encuentra en Cerro de Alarcón, lo cual le da más comodidades ya que hay restaurante, supermercado y autobuses muy próximos. La vivienda está situada muy cerca del centro comercial, cuenta con autobuses que llevan directamente a Moncloa, el 641, 642. Se trata de una urbanización muy bien cuidada, con grandes vistas, en la que se respira tranquilidad y relajación. La urbanización dispone de un pequeño supermercado al cual se puede llegar dando un paseo, lo cual es de gran comodidad. Está muy próximo a Villafranca del Castillo, donde se encuentra el prestigioso colegio del SEK. A tan solo 20 minutos de Majadahonda y a 35 minutos de Moncloa. Un entorno inigualable a muy pocos minutos de Madrid.",False,good,False,1463.0,False,False,False,False,[],False,False,585000.0,€,,,,True,True,chalet,independantHouse,"Cerro Alarcón, Valdemorillo",Casa independiente,Destacado,,,Cerro Alarcón,,,
108334735,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/a2/9a/1341039245.webp,GU12,21,1715000.0,flat,sale,205.0,4,4,"calle del Doctor Gómez Ulla, 12",Madrid,Madrid,es,40.4296537,-3.6677032,True,https://www.idealista.com/inmueble/108334735/,"Directamente de la propiedad, vendemos vivienda ubicada en una elegante finca de 1958, con un portal señorial, ascensor principal, montacargas y portero físico. Disfrutarás de la tranquilidad y seguridad que solo un edificio clásico puede ofrecer. Su privilegiada orientación oeste garantiza luminosidad durante todo el día, creando un ambiente cálido y acogedor en cada estancia. La vivienda, situada en una primera planta exterior, destaca por su amplitud y distribución funcional: cuatro dormitorios espaciosos, tres baños completos (dos en suite), un aseo de cortesía y un espectacular salón-comedor con vistas al parque. La cocina, de diseño contemporáneo y totalmente equipada, está pensada para aprovechar al máximo el espacio y facilitar tu día a día. Vivir aquí significa tenerlo todo a tu alcance: comercios, restaurantes, colegios, centros deportivos y una excelente comunicación con toda la ciudad gracias a su proximidad a la calle Alcalá y la estación de metro Manuel Becerra. Ya sea para tu familia o para trabajar desde casa con comodidad, este piso es la opción perfecta para quienes no se conforman con menos. No dejes pasar esta oportunidad única de estrenar hogar en la mejor zona de Madrid. Contacta ahora y descubre tu nueva vida en el Barrio de Salamanca.",True,good,False,8366.0,True,False,False,False,[],False,False,1715000.0,€,,,,,,flat,,"Guindalera, Madrid","Piso en calle del Doctor Gómez Ulla, 12",Destacado,1,True,Barrio de Salamanca,True,Guindalera,
108372120,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/49/4e/1342138779.webp,VO040625,46,359900.0,chalet,sale,175.0,3,2,calle Guadalcampo,Madrid,Guadalix de la Sierra,es,40.7825219,-3.7055547,False,https://www.idealista.com/inmueble/108372120/,"VOhome propiedades vende en exclusiva este espectacular chalet independiente con parcela de 524m2 ubicado en Guadalix de la Sierra y en una de las urbanizaciones más tranquilas, Guadalcampo. Compuesto por 3 amplios dormitorios con armarios empotrados, 2 baños completos, uno de ellos con bañera y el otro baño con plato de ducha, además de un gran salón y comedor independiente, cocina amplia independiente, despensa, zona de lavandería, amplio trastero, cochera, piscina y jardines con vistas a la urbanización y la sierra de Madrid. La parcela de terreno cuenta con una superficie según nota simple de 524 m² y de construcción de 175 m². Según nuestras mediciones, podemos confirmar que el chalet dispone de 137 m² construidos sin incluir las zonas deportivas y además de 116 m² útiles. Respecto a los materiales, el inmueble cuenta con suelos de gres en toda la casa, puertas interiores lacadas en blanco, paredes en gotelé, además cuenta con cerramientos exteriores con ventanas Climalit, rejas en hierro en todas las ventanas y puerta principal blindada. Cuenta con portón para acceso de vehículos en lamina de hierro y muros en piedra.  Respecto al almacenaje, cuenta con armarios empotrados en todos los dormitorios, y además de una despensa en el garaje. La parcela cuenta con amplias zonas de jardín y zonas verdes para disfrute de los propietarios, con múltiples posibilidades de ampliación y mejora. La vivienda dispone de calefacción con caldera de gasoil.  Esta vivienda es ideal para familias que buscan espacio, tranquilidad y privacidad. No pierdas esta oportunidad y contacta con nosotros para concertar una visita. El valor de recogida de basuras son 114€ al año, y 513,42€ de I.B.I.  Con muy buena comunicación con la M-608 y A-1 y respecto a transporte publico dispone de autobuses como Alsa 197C, y 726 entre otros. Podemos señalar su proximidad a varios colegios, y escuelas infantiles, centro de salud, bancos: Caixabank, Santander, entre otros, y supermercados como el día, y gran variedad de restaurantes, bares, cafeterías, peluquerías... Informamos que algunas de las imágenes del reportaje fotográfico se han realizado mediante un medio digital, pudiendo diferir del estado actual de la vivienda. ""Te financiamos hasta el 100% del valor de compraventa. "" Tipo de interés fijo: desde 1.80 % Tipo de interés variable: desde Er+0.50 % Para más información, llamar al teléfono gratuito"" Infórmese sin compromiso comunicándose con nuestro asesor Matías Barreto – *En el precio de venta no están incluidos los gastos de compra (Impuestos de trasmisiones patrimoniales/Notaría-Gestoría/Registro/Intermediación inmobiliaria y/o financiera)*.",True,good,False,2057.0,True,False,True,False,[],False,False,359900.0,€,,,,True,True,chalet,independantHouse,Guadalix de la Sierra,Casa independiente en calle Guadalcampo,Destacado,,,,,,
108529906,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/f5/53/1347621779.webp,,46,1250000.0,flat,sale,126.0,3,3,"plaza de la Paja, 3",Madrid,Madrid,es,40.4128683,-3.7113257,True,https://www.idealista.com/inmueble/108529906/,"¡Descubre el lujo y la comodidad en el corazón histórico de Madrid! URBAN DESIGN HUB VENDE este espectacular piso de diseño, en la Plaza de la Paja. Se encuentra en el corazón del barrio de Palacio, centro cultural, de diseño y ocio de Madrid. Exterior, totalmente reformado a estrenar para ofrecer una experiencia de vida única en una de las mejores espacios urbanos de la ciudad. Este inmueble es una opción perfecta para quienes buscan un hogar en una ubicación privilegiada. Ubicado en la primera planta cuenta con ascensor apto para personas con movilidad reducida.  Desde el ingreso ya se vislumbra la luz que ingresa generosa desde el exterior. Un amplio salón con comedor y cocina americana articulados con un despacho o tercer dormitorio y baño, se abren a la Plaza de la Paja a través de 3 ventanas, dos de ellas con balcón. La cocina dispone de todos los electrodomésticos Bosch panelados, horno y fuegos de 90 cm, nevera y congelador de 1,80 m de alto cada uno, lavadora y secadora independiente.  Adicionalmente al despacho o tercer dormitorio, el piso dispone de 2 master suites con amplios baños y vestidores integrados, además de armarios vestidos y a medida que aprovechan al máximo el espacio. Las puertas interiores y originales han sido restauradas, y las ventanas de madera maciza exteriores se han reemplazado por nuevas, de alta tecnología, con doble cristal Silent que garantizan un ambiente tranquilo y silencioso en todo momento.  El piso cuenta con caldera a gas natural para agua caliente y calefacción por radiadores de diseño, y aire acondicionado frío-calor por conductos regulable en cada ambiente, que asegura el máximo confort durante todo el año.  Plaza de garaje opcional € 45.000 -. IBI 2024 626 euros.  Seis cinco ocho ocho ocho cero ocho cero dos Seis tres cinco nueve tres seis tres ocho cuatro  No pierdas la oportunidad de vivir en este exclusivo piso que combina historia, diseño y funcionalidad en pleno centro de Madrid.  /SIN COMISIONES DE VENTA/.",True,good,False,9921.0,True,False,False,False,[],False,False,1250000.0,€,,,,True,False,flat,,"Palacio, Madrid","Piso en plaza de la Paja, 3",Destacado,1,True,Centro,True,Palacio,45000.0
108434097,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/e2/ef/1358762948.webp,DUPLEXATICO101,54,438000.0,duplex,sale,224.0,3,3,Hospital,Madrid,Valdemoro,es,40.2009118,-3.6847218,False,https://www.idealista.com/inmueble/108434097/,"Apitramit le presenta exclusivo y único ático-dúplex situado en la zona del Hospital. FINANCIACION AL CIEN POR CIEN CONSULTENOS! Sus 224 metros cuadrados, hacen de él una vivienda completa, para aquellos que busquen amplitud, luz natural, vistas maravillosas e intimidad, para el mayor de los disfrutes. Situado en urbanización privada, de amplias zonas verdes y espaciosa piscina comunitaria, también dispone de portero físico para mayor seguridad para sus vecinos. El inmueble al ser dúplex, disfruta de lo que la mayoría de los áticos en planta no tienen, espacio en sus estancias... , si busca una vivienda que sea la última planta, que disponga de una maravillosa terraza dando a tres calles, gozando de intimidad en ella, ya que sólo conlinda escasamente con un vecino para mayor disfrute de la misma, que tenga todas las estancias de la misma grandes, baños con luz natural, hermoso recibidor de entrada, enormes armario empotrados en todos los dormitorios más en la entrada, grandes ventanales, una espaciosa cocina, con terraza tendedero, enorme salón y aseo en la parte baja. A destacar en la parte superior, es la salida a la terraza a través del pasillo distribuidor, aportando así intimidad a los dormitorios aunque si es deseo del propietario, todos ellos tiene acceso a la terraza.  Los tres dormitorios, muy cuadrados y dobles, siendo el principal el mayor, destacando por su amplitud, y baño dentro tipo suite, con 4 armarios empotrados. Todo ello acompañado de buenas calidades en los materiales de la construcción, solados en parquet de espiga, pintura en liso, escalera en mármol, al igual que el baño principal. Garaje y trastero MARAVILLOSO! PARA LOS QUE LO BUSCAN TODO, COMODIDAD, AMPLITUD, LUZ, VISTAS, PISCINA. SOLICITA SU VISITA LE GESTIONAMOS SU HIPOTECA Y LE AYUDAMOS EN TODO EL PROCESO. Honorarios al comprador! Contactenos.",True,good,False,1955.0,True,False,True,False,[],False,False,438000.0,€,447000.0,9000.0,2.0,True,True,flat,duplex,"Hospital, Valdemoro",Dúplex,Destacado,5,True,Hospital,True,,
108706749,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/c4/4e/1352732744.webp,001/250717,58,252000.0,flat,sale,81.0,3,1,avenida de Abrantes,Madrid,Madrid,es,40.3818706,-3.7282641,False,https://www.idealista.com/inmueble/108706749/,"¡Oportunidad para reformar a tu gusto en la Avenida de Abrantes! ¡Precio no negociable. Contactar solo si se está dispuesto a asumir la cifra establecida! Alvaria te presenta esta luminosa vivienda de 81 m² construidos, ubicada en una de las zonas más consolidadas y bien comunicadas de Carabanchel. Situada en Avenida de Abrantes, esta propiedad ofrece un enorme potencial para quienes buscan personalizar su hogar desde cero o invertir en una zona con alta demanda. Características principales: 3 dormitorios amplios y luminosos 1 baño completo Terraza con agradable orientación sureste, ideal para disfrutar del sol de mañana Calefacción central  Parking privado, comodidad asegurada en plena ciudad ¡A reformar! Dale tu estilo y convierte esta vivienda en el hogar de tus sueños o en una excelente oportunidad de inversión. Ubicación inmejorable y todos los servicios a tu alcance: Supermercados como Mercadona y Ahorra Más Colegios, guarderías, centro de salud y polideportivo Pequeño comercio local y todo lo necesario para el día a día Excelente comunicación: Metro: líneas 6 y 11 (estaciones Opañel, Abrantes y Oporto) Autobuses: líneas 47, 484 y E1, con paradas en la misma calle No dejes pasar esta oportunidad. ¡Ven a visitarlo y descubre todo lo que esta vivienda puede ofrecerte!",False,renew,False,3111.0,True,False,False,False,[],False,False,252000.0,€,,,,,,flat,,"Abrantes, Madrid",Piso en avenida de Abrantes,Destacado,3,True,Carabanchel,True,Abrantes,
108897437,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/e3/a4/1358271574.webp,2048,30,329900.0,duplex,sale,113.0,3,2,La Serna,Madrid,Fuenlabrada,es,40.2922,-3.8063559,False,https://www.idealista.com/inmueble/108897437/,"¡MB GESTIÓN INMOBILIARIA TE OFRECE ESTE ESTUPENDO DUPLEX EN ZONA NARANJO - LA SERNA DE FUENLABRADA! Espectacular dúplex de 113m2 distribuidos del siguiente modo: PLANTA BAJA: Amplio hall recibidor de entrada con armario empotrado, cocina amueblada y equipada con horno, vitrocerámica y campana, estupendo salón comedor independiente con salida a una maravillosa terraza abierta de 7m2 con toldo y un aseo de cortesía. PLANTA PRIMERA: 2 espaciosos dormitorios con armarios empotrados y un cuarto de baño con plato de ducha. PLANTA - BUHARDILLA: Totalmente diáfana para adecuar a cualquier utilidad. La vivienda cuenta con excelentes calidades en sus acabados entre ellos encontraremos suelos cerámicos en salón, cocina, baños y suelos de parquet de espiga de roble en la planta primera y buhardilla, carpintería interior lacada en blanco en habitaciones y cerezo en primera planta, carpintería exterior de aluminio climalit y velux en buhardilla, calefacción individual de gas natural, aire acondicionado situado en salón comedor y en buhardilla, video portero y puerta principal acorazada. La finca dispone de acceso adaptado a personas con movilidad reducida. La vivienda cuenta con todos los servicios a sus alrededores como Farmacias, Centro de saludo del Naranjo, Parque de la Paz, Teatro Joseph Carreras, Gimnasios, Centro comercial Las Provincias y el Nuevo Centro Comercial Nexum, CEIP Pablo Neruda, IES Melchor Gaspar de Jovellanos, Centro Municipal de recursos educativos Julio Verne, Escuela Oficial de idiomas de Fuenlabrada, buena comunicación con carreteras como M-506, R-5, A-5, A-42.. . Precio: 329.900 Euros   MB GESTIÓN INMOBILIARIA ""Su satisfacción, nuestro compromiso"" Tu inmobiliaria de referencia en la Zona Sur de Madrid.",False,good,False,2919.0,False,False,False,False,[],False,False,329900.0,€,,,,,,flat,duplex,"La Serna, Fuenlabrada",Dúplex,Destacado,5,True,La Serna,True,,
108243017,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/eb/55/1338238957.webp,,26,750000.0,penthouse,sale,136.0,2,1,calle de Frómista,Madrid,Madrid,es,40.5122728,-3.6741179,False,https://www.idealista.com/inmueble/108243017/,"Hay áticos y luego está este. Ubicado en una de las zonas más agradables y completas de Madrid, Las Tablas, este ático es de esos lugares que impresionan desde el primer momento sin necesidad de exagerar. Dos habitaciones, un baño, y una terraza de aproximadamente 100 m² que regala una de las mejores vistas que se pueden tener de Madrid. De verdad: es difícil mirar ese horizonte y no quedarse un rato en silencio. Todo el piso es exterior, así que la luz natural está garantizada durante todo el día. Además, cuenta con aire acondicionado, calefacción, plaza de garaje y trastero incluidos en el precio —comodidades que marcan la diferencia en el día a día. El edificio forma parte de una comunidad muy cuidada, con piscina, zonas verdes, vigilancia 24 horas y ascensores. Está pensado para vivir tranquilo, cómodo y con calidad de vida. Y luego está el barrio. Las Tablas no para de crecer, pero sin perder ese ambiente de barrio tranquilo. Bien comunicado, con todos los servicios, zonas peatonales, parques, colegios y una comunidad vecinal activa y familiar. No todos los días aparece un ático así. Y cuando lo visitas, lo entiendes.",True,good,False,5515.0,True,False,False,False,[],False,False,750000.0,€,,,,True,True,flat,penthouse,"Las Tablas, Madrid",Ático en calle de Frómista,Destacado,7,True,Fuencarral,True,Las Tablas,
108761814,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/97/23/1354382474.webp,,17,170000.0,flat,sale,40.0,2,1,calle del Amparo,Madrid,Madrid,es,40.4095204,-3.7018144,False,https://www.idealista.com/inmueble/108761814/,"Agencia inmobiliaria de Madrid zona Lavapies – Embajadores – Tirso De Molina Tecnocasa ESTUDIO REAL DE LAVAPIES SL VENDE Piso en venta en Madrid, en la zona de Lavapiés - Embajadores - Tirso De Molina. Este acogedor inmueble de 38 m² construidos cuenta con una distribución ideal, compuesta por un salón con cocina independiente, 2 DORMITORIOS y 1 baño. Se encuentra en la tercera planta de un edificio estilo corrala. Además, este piso está ubicado en una zona privilegiada, cercano a las estaciones de metro L5 La Latina, L1- Tirso de Molina y Embajadores-L3-L5, lo que garantiza una excelente comunicación. También cuenta con buena conexión de autobuses y se encuentra a solo 5 minutos de la estación de Renfe Embajadores. Este inmueble ofrece condiciones de financiación disponibles y, si necesitas asesoramiento financiero, el equipo de Kiron estará encantado de ayudarte. No pierdas la oportunidad de adquirir este piso en una de las zonas más buscadas de Madrid. ¡Contacta con nosotros para más información!",True,renew,False,4250.0,False,False,False,False,[],False,False,170000.0,€,,,,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle del Amparo,Destacado,4,False,Centro,False,Lavapiés-Embajadores,
