propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,district,neighborhood,newDevelopmentFinished
108464938,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/d7/23/1347480643.webp,W-030FOH,24,225000.0,penthouse,sale,41.0,1,1,calle de Miguel Yuste,Madrid,Madrid,es,40.4372557,-3.6253635,False,https://www.idealista.com/inmueble/108464938/,"PRECIOSO ATICO LOFT CERCA DE ALCALA Descripción de la propiedad Precios Loft, ático de 42m con terraza de 10m. Cocina completa abierta al salón con muebles a medida, en perfecto estado, para entrar a vivir, buenas calidades. La finca tiene portero en horario diurno, ascensor, buenas vistas, baño completo Los muebles se quedan. Buena vivienda para vivir o como inversión y alquilar Este piso está magníficamente ubicado en un céntrico barrio de Madrid, el barrio de Ciudad Lineal. A escasos metros de la popular Calle Alcalá cuenta con un sinfín de servicios comerciales a la puerta, tales como zonas comerciales y de ocio (el C. C. Alcalá Norte, C. C. Arturo Soria Plaza), bares y cafeterías, supermercados, zonas ajardinadas como el gran Parque El Calero, el Parque la Quinta Los Molinos, áreas deportivas como el Polideportivo Municipal de La Concepción. Servicios de salud como el Centro de Salud Estrecho de Corea o el Hospital Viamed Fuensanta, así como el Hospital Universitario Alfonso X El Sabio. También cuenta con centros educativos como el Colegio Jesús María, Obispo Perelló o el Corazón de María. En relación al transporte público no podría estar mejor comunicado, con salidas de metro en la puerta (Pueblo Nuevo, Ciudad Lineal) y multitud de líneas de autobúses. Y para quienes prefieran moverse en coche, tienen la salida a la A2 (Zaragoza) y está a sólo 15 minutos en coche del aeropuerto Adolfo Suárez.",False,good,False,5488.0,False,False,True,False,[],False,False,225000.0,€,flat,penthouse,"Simancas, Madrid",Ático en calle de Miguel Yuste,,True,True,,,,,,San Blas,Simancas,
105074868,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/8c/08/1323990361.webp,TIPO 3a - 3b,23,424500.0,chalet,sale,140.0,3,3, Los Almendros s/n,Madrid,Cubas de la Sagra,es,40.1956438,-3.8481286,True,https://www.idealista.com/obra-nueva/105074868/,"Una exclusiva promoción de 24 viviendas unifamiliares pareadas en amplias parcelas independientes, en la calle Los Almendros de Cubas de la Sagra. Tu verdadero hogar, disfruta de la amplitud y la comodidad, con distribuciones útiles y funcionales, y un diseño innovador y atractivo.  Un hogar moderno y sostenible, con calificación energética “A”, respetuoso con el medio ambiente y energéticamente eficiente. Con la posibilidad de personalizar tu vivienda y adaptarla a tus necesidades específicas, para hacer realidad tu hogar ideal, único y exclusivo, con acabados de primera calidad a elegir.  En un entorno privilegiado, en una zona residencial tranquila, con todo lo que necesitas a tu alcance, y a tan solo 30 minutos de Madrid.",False,,True,3032.0,True,False,False,False,[],False,False,424500.0,€,chalet,semidetachedHouse,Cubas de la Sagra,Chalet pareado en  Los Almendros s/n,,,,,,,True,True,,,False
104319154,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/dd/64/1216600431.webp,PP 12,26,167200.0,flat,sale,50.0,1,1,"calle Fresno, 28",Madrid,Camarma de Esteruelas,es,40.5499196,-3.3790876,True,https://www.idealista.com/obra-nueva/104319154/,"Alcala inmobiliaria presenta esta magnifica obra nueva en Camarma: Residencial Fresno en Camarma de Esteruelas se encuentran en un edificio de obra nueva que consta de 27 viviendas en total, ubicado en el centro de la localidad. Cada vivienda cuenta con garaje, trastero y acceso a una piscina comunitaria. Las opciones de vivienda incluyen de 3, 2 y 1 dormitorio, el edificio consta planta baja y primera planta.  ¡Ven a descubrir tu nuevo hogar en Residencial Fresno!",False,,True,3344.0,False,False,False,False,[],False,False,167200.0,€,flat,,Camarma de Esteruelas,"Piso en calle Fresno, 28",1,True,True,,,,True,True,,,False
108554489,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/cf/36/1348307266.webp,W-030BFW,10,829000.0,flat,sale,76.0,2,2,Barrio Recoletos,Madrid,Madrid,es,40.4260261,-3.6804184,False,https://www.idealista.com/inmueble/108554489/,"Exclusivo Piso con Reforma de Lujo Presentamos este espectacular piso de 80 metros cuadrados, completamente reformado con acabados de lujo, ubicado en una de las zonas más cotizadas y deseadas de Madrid. Esta propiedad ofrece una combinación perfecta de elegancia, confort y modernidad, haciendo de ella una oportunidad única para quienes buscan vivir en un entorno de alto standing. Al ingresar al piso, nos encontramos con un espacioso y luminoso salón que se destaca por su diseño contemporáneo y sofisticado. Los materiales de primera calidad utilizados en la reforma, junto con una paleta de colores neutros y elegantes, crean un ambiente acogedor y estilizado, ideal para disfrutar de momentos de relajación o para recibir invitados. La cocina, completamente equipada con electrodomésticos de última generación y acabados de alta gama, se integra de manera armoniosa con el salón, gracias a un concepto abierto que maximiza el uso del espacio y permite una gran fluidez entre las áreas comunes. Este diseño funcional y moderno facilita la vida diaria y se adapta perfectamente a un estilo de vida cosmopolita. El piso cuenta con dos amplias habitaciones, cada una diseñada con un gusto exquisito y atención al detalle. La habitación principal dispone de un baño en suite, proporcionando un nivel extra de privacidad y confort. Ambos baños han sido equipados con elementos de diseño exclusivo, duchas de efecto lluvia y materiales de la más alta calidad, garantizando una experiencia de lujo y bienestar. El distrito de Salamanca es uno de los 21 distritos que forman el municipio de Madrid. Mandado a construir por el malagueño José de Salamanca y Mayol, Marqués de Salamanca, a finales del siglo XIX, se trata de un exclusivo barrio en el que conviven las firmas más lujosas del país con impresionantes palacetes, edificios de ensueño, embajadas y todo tipo de servicios destinados tradicionalmente a hacer las delicias de la aristocracia y personalidades más destacadas de todos los rincones del mundo. Sus calles albergan las últimas tendencias de moda de más alto nivel en impresionantes boutiques en las que se dan cita las firmas más exclusivas: Loewe, Prada, Valentino, Miu Miu y Cartier, entre otras, se encuentran ubicadas en las cuidadas avenidas de la denominada Milla de Oro. Esta exclusiva pasarela de moda es también un lugar idóneo para el disfrute de los paladares más exquisitos. Aquí encontramos los locales más destacados de la ciudad, en los que se brinda la posibilidad de degustar las recetas de los chefs más destacados de nuestro país. El lujo y el glamour de la restauración llevado a su extremo más puro conviven en esta zona con locales de comida tradicional, lugares en los que poder disfrutar de las más exquisitas tapas de Madrid. Destaca también los comercios de alimentación en los que contemplar y adquirir todo tipo de productos de categoría extra, es el caso del Mercado de la Paz o la exclusiva frutería Vázquez de la calle Ayala. Un lujo para todos los sentidos.",False,good,False,10908.0,True,False,False,False,[],False,False,829000.0,€,flat,,"Recoletos, Madrid",Piso,,True,True,,,,,,Barrio de Salamanca,Recoletos,
108798219,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/c3/08/1355443468.webp,T6-BAJA,6,196728.0,flat,sale,57.0,2,2,"calle Eras Altas, 2",Madrid,El Álamo,es,40.2300164,-3.993096,True,https://www.idealista.com/obra-nueva/108798219/,"Residencial El Álamo, pisos de 2 y 3 dormitorios, en Comercialización en El Álamo - ¡Tu nuevo hogar te espera!  Descubre esta obra nueva en el corazón de El Álamo, a solo 30 minutos de Madrid. Estas viviendas cuenta con 2 y 3 luminosos dormitorios y 2 baños completos equipados con sanitarios de alta gama. La distribución es perfecta para disfrutar de cada rincón, con armarios empotrados que ofrecen un amplio espacio de almacenamiento.  El piso incluye una plaza de garaje y acceso a zonas comunes que cuentan con una refrescante piscina, ideal para relajarte en los días soleados. La climatización por aerotermia garantiza un ambiente confortable durante todo el año. Además, la carpintería exterior de PVC y el sistema de aislamiento térmico aseguran un hogar eficiente y acogedor. Ubicado en una excelente zona, este inmueble ofrece la posibilidad de personalización para que puedas adaptarlo a tu estilo. Las zonas comunes están diseñadas para el disfrute familiar, rodeadas de vegetación y espacios abiertos. No pierdas la oportunidad de vivir en un entorno natural, ideal para familias. ¡Contáctanos y agenda tu visita!",False,,True,3451.0,False,False,False,False,[],False,False,196728.0,€,flat,,El Álamo,"Piso en calle Eras Altas, 2",bj,True,True,,,,True,True,,,False
101022053,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/fe/3c/1133473510.webp,W-02QO32,25,495000.0,flat,sale,105.0,2,1,Barrio Imperial,Madrid,Madrid,es,40.4088206,-3.7179651,False,https://www.idealista.com/inmueble/101022053/,"Magnifica oportunidad de inversión en Palacio Engel & Völkers comercializa esta excelente propiedad, situada en una de las zonas más emblemáticas del Madrid de los Austrias. Se trata de un singular dúplex exterior reformado de 105m2 construidos. Se ubica en una esquina de un edificio histórico exento de IBI típico de la zona de Palacio. Cuenta con tres orientaciones, norte, sur y este. Está distribuido en dos ambientes, en la primera planta, nos encontramos con un salón comedor y una bonita cocina completamente equipada con todos los electrodomésticos. De esta zona destaca su gran ventanal y la pared vista de piedra característico de la Muralla Árabe.  En la segunda planta encontramos una sala de estar, un baño y el dormitorio principal con balcón exterior. Destacan las vigas de madera vistas, los dos grandes ventanales y el suelo de cristal de la zona de estar que aportan mucha amplitud y luminosidad. Su excelente ubicación, rentabilidad y la singularidad de sus espacios, convierten esta propiedad en una ocasión única de compra, ideal para inversores o residentes por temporadas. La propiedad se encuentra en calle Segovia y a pocos pasos de Plaza la Paja; Plaza Mayor y Palacio Real. Su ubicación es fantástica y se aprovechan todas las ventajas culturales, de ocio y compras que puede haber en el centro de una gran ciudad como es Madrid. La zona dispone de la más variada oferta de comercios tradicionales y cosmopolitas de Madrid. Al salir de casa y sin necesidad de utilizar el transporte público o privado, encontramos toda la riqueza gastronómica representada por los mejores restaurantes y bares tradicionales, así́ como una gran oferta cultural de la ciudad. Su proximidad a Puerta del Sol nos permite, en un paseo, llegar a la zona comercial más importante del país.  Las comunicaciones son buenas Varias paradas de metro, líneas de tren (Cercanías), autobuses y parada de taxis muy cerca.  Paradas de metro cercanas: Latina (Línea 5) y Sol (Líneas 1, 2 y 3) Autobuses 31, 50 y 65.",False,good,False,4714.0,False,False,False,True,[],False,False,495000.0,€,flat,,"Imperial, Madrid",Piso,bj,True,False,,,,,,Arganzuela,Imperial,
108799171,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/90/5b/1355481527.webp,N10-CHM-00016,85,900000.0,chalet,sale,305.0,4,2,calle Jovellanos,Madrid,Rivas-Vaciamadrid,es,40.3608038,-3.5192716,False,https://www.idealista.com/inmueble/108799171/,"Magnífico chalet independiente de 300 m² construidos (275 m² útiles) sobre una parcela de 500 m², ubicado en una de las zonas más tranquilas y bien comunicadas de Rivas Vaciamadrid. Toda la vivienda se encuentra distribuida en una sola planta, lo que aporta comodidad y funcionalidad en el día a día, sin barreras arquitectónicas. Casa independiente, adosada únicamente por el garaje, lo que permite disfrutar de la privacidad de un chalet aislado sin perder el contacto con un entorno vecinal. Además, no pertenece a una comunidad de propietarios, por lo que no conlleva gastos de comunidad. 4 dormitorios más buhardilla, con armarios empotrados todo en planta baja está excelentemente distribuida y cuenta con: •Un acogedor porche de entrada •Amplio vestíbulo de acceso •Aseo de cortesía •Cocina independiente con zona de tendedero •Luminoso salón-comedor con acceso directo a una agradable terraza con porche. •Pasillo distribuidor •Cuatro amplios dormitorios con armarios empotrados •Dos cuartos de baño completos, uno de ellos en suite dentro del dormitorio principal •Garaje con acceso directo a la vivienda En el exterior, la vivienda ofrece una preciosa zona ajardinada ideal para disfrutar en familia, además de una piscina privada perfecta para los meses de verano. La ubicación es inmejorable: en una zona de amplias avenidas, muy bien comunicada y con todos los servicios a tu alcance (colegios, supermercados, centros de salud, zonas verdes). La estación de metro más cercana se encuentra a tan solo 15 minutos caminando. Una oportunidad única para quienes buscan espacio, tranquilidad y calidad de vida sin renunciar a la cercanía con Madrid. ¡Ven a visitarlo sin compromiso!",False,good,False,2951.0,True,False,False,False,[],False,False,900000.0,€,chalet,independantHouse,"Rivas Centro, Rivas-Vaciamadrid",Casa independiente en calle Jovellanos,,,,,,,True,True,Rivas Centro,,
101968595,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/c4/75/1139746861.webp,4º C,11,245000.0,flat,sale,47.0,1,1,calle Virgen de Loreto s/n,Madrid,Alcalá de Henares,es,40.5027892,-3.3484395,True,https://www.idealista.com/obra-nueva/101968595/,"La promoción Residencial Loreto, es un proyecto de urbanización privada con viviendas luminosas de 1, 2 y 3 dormitorios, pensadas para vivir cómodamente. Todas ellas con terraza, bajos con jardín y áticos con grandes terrazas. Cuenta además con garaje, piscina en zona verde, área infantil y gimnasio y un plus de sostenibilidad al disponer de amplias ventanas, suelo radiante refrescante, aerotermia y calificación energética A en proceso. Fantásticamente situada en Ciudad del Aire, Alcalá, zona consolidada con todos los servicios donde disfrutar de la tranquilidad del entorno. Muy próxima al Centro Comercial de La Dehesa, la Universidad, Centro Deportivo Wanda-Alcalá, el Real Jardín botánico y el Hospital universitario, y con salida directa a la Autovía A2 que te permite llegar a Madrid en muy poco tiempo.",False,,True,5213.0,True,False,False,False,[],False,False,245000.0,€,flat,,"El Pilar - Bripac, Alcalá de Henares",Piso en calle Virgen de Loreto s/n,4,True,True,,,,True,True,El Pilar - Bripac,,False
108018442,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/82/3c/1344194223.webp,Condesa,21,194000.0,flat,sale,66.0,3,1,calle de la Condesa de la Vega del Pozo,Madrid,Madrid,es,40.4045004,-3.604333,False,https://www.idealista.com/inmueble/108018442/,"Se vende alquilado y al corriente de pago. Contrato de alquiler hasta enero de 2028. Piso en Vicalvaro. Dispone de una superficie de 66 m² distribuidos en 3 habitaciones, un luminoso salón-comedor, cocina grande amueblada y 1 baño completo con bañera. Cuenta con suelos de tarima.  Cerca de comercios, restaurantes, supermercados, centros educativos, centros sanitarios, zonas verdes y paradas de autobús. Con fácil acceso al metro San Cipriano y la M-40. Actualmente, no es posible realizar visitas al interior del inmueble. Las fotografías pueden no reflejar el estado actual de la propiedad.",True,good,False,2939.0,True,False,False,False,[],False,False,194000.0,€,flat,,"Casco Histórico de Vicálvaro, Madrid",Piso en calle de la Condesa de la Vega del Pozo,3,True,False,202500.0,8500.0,4.0,,,Vicálvaro,Casco Histórico de Vicálvaro,
108081526,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/d9/2b/1333276783.webp,IL-05190,46,725000.0,flat,sale,104.0,3,1,"calle de San Leopoldo, 5",Madrid,Madrid,es,40.4691635,-3.6896673,True,https://www.idealista.com/inmueble/108081526/,"Lookandfind te ofrece esta vivienda, ubicada en una urbanización del Paseo de la Castellana, uno de los mejores sitios de Madrid, zona financiera con futuro de grandes proyectos aprobados para ampliar y mejorar sus infraestructuras. Piso para reformar de 104 m2 construidos con tres habitaciones y posibilidad de hacer cuatro. Piso para reformar para hacerlo a tu gusto y a medida. ¡Con tu parque privado a tu alcance ¡ Al entrar, nos encontramos un recibidor el salón y una sala de estar con posibilidad de hacer un dormitorio más. Aquí hay una terraza con vistas espectaculares a las torres y a un lateral del Paseo de la Castellana. La vivienda tiene tres habitaciones y un baño con ducha. La cocina es muy amplia y está completamente equipada.  Esta urbanización, tiene una zona privada impresionante de ocio con un jardín en la que se puede disfrutar a cualquier edad, con los columpios para los más pequeños, en un recinto totalmente seguro para ellos, para otras edades tiene mesas de ajedrez y mesa de pin pon y para los mayores, este precioso espacio, es un buen lugar para poder descansar y desconectar pasando un rato agradable. Hay un jardinero/conserje que está dentro de dichas instalaciones. La urbanización se compone de cuatro bloques, tiene tres entradas. Esta vivienda dispone de plaza de cochera amplia y también tiene un trastero de aproximadamente 2m2. Comunidad de vecinos de bloque tranquilo, solo con dieciocho vecinos. El edificio, se reformo y actualizo realizando considerables mejoras en la comunidad, como bajantes de tuberías por el patio, portal adaptado con salva escaleras. El sistema de calefacción que tiene, es bomba de calor/ frio en el salón. Tiene la acometida del gas que se encuentra en la ventana de la cocina. La fachada es de monocapa para no tener prácticamente mantenimiento y es un excelente aislante de los agentes atmosféricos. Esta vivienda, se encuentra a 10 minutos andando de la estación de Chamartín. Esta enfrente de la terminal de autobuses de Plaza Castilla. Tiene colegios como, los Salesianos de Nuestra Señora Del Pilar, que se encuentra cruzando la calle. A cinco minutos, colegio Padre Piquer. El hospital la paz esta a 10 minutos andando. Supermercados a escasos minutos como DIA, Mercadona. Zona con restaurantes, tiendas y el conocido Mercado de San Leopoldo con su famosa gastronomía. Otra zona de ocio de los alrededores de esta vivienda es la de las famosas cinco torres que alberga una serie de tiendas como, Bimba y Lola, Robert Verino, Mango, Silbón, y muchas más. Sus variados restaurantes y sus cines de las salas premium.",False,renew,False,6971.0,True,False,False,False,[],False,False,725000.0,€,flat,,"Ventilla-Almenara, Madrid","Piso en calle de San Leopoldo, 5",5,True,True,,,,True,True,Tetuán,Ventilla-Almenara,
108912411,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/a4/b9/1358729868.webp,PIS0077,16,280000.0,flat,sale,75.0,3,1,calle del Camino Viejo de Leganés,Madrid,Madrid,es,40.3859591,-3.727767,False,https://www.idealista.com/inmueble/108912411/,"¡Oportunidad única en Leganés! Se vende precioso piso exterior e interior en la calle Camino Viejo de Leganés, en una 3ra planta sin ascensor. La vivienda cuenta con: - 3 amplias habitaciones,  - 1 baño completo, -Salón independiente, -Cocina con suelo radiante. El inmueble ha sido totalmente reformado en el 2014, por lo que se encuentra en buenas condiciones. Dispone de aire acondicionado en todas las estancias, calefacción y agua caliente por gas natural individual.  El inmueble cuenta con una excelente comunicación de transportes públicos a tan solo minutos andando como metro OPORTO (L5-L6), en frente tenemos los autobuses 55, 108, 81 y N17; y una comunicación vial salida directa a la carretera a la M30 y a la A42.  En caso de querer adquirir una vivienda con Broker Hogar, puedes contactar con nosotros y concretar un estudio financiero gratuito y con la ayuda de nuestro equipo financiero gracias a su amplia experiencia te ayudarán a encontrar la solución hipotecaria que mejor se adapte a tus preferencias. AVISO LEGAL: Recordamos a nuestros señores clientes que la información facilitada no constituye una autentica oferta vinculante no contractual. Este anuncio publicitario es provisional, y las fotografías y datos en el incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de los propietarios. [IW].",False,good,False,3733.0,False,False,False,False,[],False,False,280000.0,€,flat,,"Opañel, Madrid",Piso en calle del Camino Viejo de Leganés,3,True,False,,,,,,Carabanchel,Opañel,
108903022,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/2a/2a/1358444022.webp,SATURNO 1,49,459990.0,flat,sale,135.0,4,3,"CL PLANETA SATURNO, 1",Madrid,Parla,es,40.226111,-3.7588661,True,https://www.idealista.com/inmueble/108903022/,"Room house inmobiliaria vende: exclusiva vivienda de renta libre en parla este de ciento cuarenta metros construidos según catastro. La vivienda cuenta con una distribución de cuatro dormitorios, un aseo, dos cuartos de baño completos con plato de ducha y bañera de hidromasaje, curto de lavanderia, salon comedor independiente con doble acceso a la cocina, amplia cocina con acceso a patio trasero de doscientos metros, una plaza de garaje, trastero, zonas comunes con piscina, parque infantil, padel y conserje 24 horas. El inmueble cuenta con materiales de primera calidad como suelos de tarima, puerta de acceso de seguridad, pintura en acabado liso, aire acondicionado por conductos, pérgola en patio exterior, calefacción de gas natural, armarios empotrados, etc.. . L vivienda se encuentra en una zona completamente desarrollada donde podemos encontrar todo tipo de servicios como paradas de tranvia, restaurantes, colegios, gurderias, comercios, supermercados, zonas ajardinadas, amplias avenidas, parques infantiles, farmacias, centro de salud, hospital, etc.. . Solicita informacion sin compromiso, estamos en calle getafe nº17 local 38 de parla (madrid).",False,good,False,3407.0,False,False,False,False,[],False,False,459990.0,€,flat,,"Parla Este, Parla","Piso en Cl Planeta Saturno, 1",bj,True,True,478500.0,18510.0,4.0,True,True,Parla Este,,
108160190,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/db/26/1344500495.webp,07524,29,550000.0,flat,sale,110.0,2,2,Barrio Palacio,Madrid,Madrid,es,40.4090214,-3.7110722,False,https://www.idealista.com/inmueble/108160190/,"Único y espectacular loft tipo dúplex totalmente reformado de 110m2 construidos en planta baja y con LICENCIA TURÍSTICA en Calle de la Sierpe. Barrio de Palacio. Exterior. Dos dormitorios, salón comedor con cocina americana de 30m2, dos baños, cocina equipada. Calefacción y agua caliente eléctrica.  ESTA PROPIEDAD ES ESPECIAL PORQUE Este amplio loft tipo dúplex es único y se puede utilizar como un solo piso o como dos apartamentos con 1 dormitorio cada uno y baño, con puerta de seguridad con entrada independiente para cada uno, ideal para vivir en uno y alquilar el otro, o utilizar todo si así se desea. Tiene un encanto especial, se ha reformado y transformado totalmente. Cuenta con licencia de piso turístico. Con orientación Sur es luminoso y tranquilo, ideal para vivir y trabajar en el centro desde casa, ya que incorpora estancias separadas que permiten una total independencia. Cuenta con plaza de aparcamiento para minusválidos en la puerta y el portal tiene puerta automática y está adaptado, por lo que es ideal para personas con necesidades. Ubicado a escasos metros de la Puerta de Toledo, Plaza y jardines de San Francisco, Metro Latina, Mercado de la Cebada y con todos los servicios necesarios y ocio que ofrece el centro de la capital. ENTORNO A pocos metros caminando de Palacio Real, Calle y Plaza Mayor, Sol, Puerta de Toledo, Catedral, Rastro, Metro y autobuses y con todos los servicios necesarios.  DISTRIBUCIÓN Distribuidor desde donde podemos acceder a todas las estancias, que pueden, si se desea utilizar como dos apartamentos independientes o como uno solo. En la planta superior de entrada encontramos el salón comedor de 30m2 con cocina americana y baño completo. Dormitorio de 8m2 en zona interior con ventana al patio interior y portál, y baño. Accedemos por escalera a la planta baja donde encontramos un dormitorio principal de 18m2. con armarios empotrados con gran capacidad de almacenamiento. Suelo cerámico en toda la vivienda, paredes lisas. EXTERIOR El piso con orientación Sur, es muy luminoso durante todo el día, en las horas de calor no da el sol. ES IMPORTANTE SABER La propiedad está en buen estado y cuenta con ventanas de aluminio con climalit oscilobatientes. Edificio de ladrillo visto único en la zona, muy bien ubicado con colegios públicos, escuelas infantiles y centros educativos a pocos metros caminando. Ideal como inversión para alquiler turístico. SERVICIOS Todos los servicios a pocos minutos caminando. Puerta de Toledo, Metro Latina, Museo de San Isidro, Teatro La Latina, Mercado de la Cebada, Palacio Real, Calle y Plaza Mayor, Sol, Campo del Moro, Catedral, Jardines de San Francisco, etc. TRANSPORTE Autobús: 001, 133, 147, 2, 74 Tren: C4A Metro:  M-10, M-2, M-3, M-5, M-R.",False,good,False,5000.0,True,False,False,False,[],False,False,550000.0,€,flat,,"Palacio, Madrid",Piso,bj,True,True,580000.0,30000.0,5.0,,,Centro,Palacio,
108888680,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/1c/8c/1358015139.webp,014/25,71,1975000.0,flat,sale,256.0,4,3,"calle del Padre Damián, 29",Madrid,Madrid,es,40.4525798,-3.678415,True,https://www.idealista.com/inmueble/108888680/,"INMOTORRE VENDE ESPECTACULAR PISO EN LA MEJOR ZONA DE MADRID. LA COMISIÓN DE AGENCIA SERÁ A CARGO ÚNICAMENTE DEL COMPRADOR (3% SOBRE PRECIO DE VENTA). Descubra este impresionante piso de 256 m² construidos que le ofrece una distribución cómoda y funcional. Al entrar, será recibido por un amplio hall que da paso a un espectacular salón comedor, donde varias zonas de estar invitan a disfrutar de momentos inolvidables. Desde aquí, se accede a una terraza, ideal para relajarse al aire libre. La gran cocina con office y tendedero cubierto es perfecta para los amantes de la gastronomía, y cuenta con un dormitorio de servicio que puede ser utilizado como cuarto de plancha. baño completo y despensa. Este piso cuenta con un dormitorio principal que incluye un vestidor y un baño completo, brindando privacidad y confort. Además, hay dos dormitorios adicionales que comparten un baño y tienen acceso a una terraza corrida acristalada. Cabe destacar la luminosidad de la vivienda y la amplitud de todas sus estancias.   Las comodidades no terminan aquí: el edificio cuenta con un recibidor inmenso y un gran patio, creando un ambiente acogedor desde el primer momento. También cuenta con un conserje en el edificio y otro en el garaje. La propiedad incluye una plaza de garaje y un trastero, lo que añade valor y comodidad a tu día a día. La ubicación es inmejorable, con fácil acceso a la línea de autobús 150 en la puerta y cercanía a comercios, colegios, iglesias.. . etc.",True,good,False,7715.0,True,False,False,False,[],False,False,1975000.0,€,flat,,"Bernabéu-Hispanoamérica, Madrid","Piso en calle del Padre Damián, 29",3,True,True,,,,True,True,Chamartín,Bernabéu-Hispanoamérica,
108902000,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/ee/81/1358755346.webp,XBMAD00028C,28,189500.0,flat,sale,60.0,2,1,CL RECESVINTO,Madrid,Madrid,es,40.3944715,-3.7326458,False,https://www.idealista.com/inmueble/108902000/,"Agencia Inmobiliaria Madrid-Carabanchel-San Isidro – XANADU INMOBILIARIA BY JESÚS HEREDIA  VENDE: Piso exterior en zona San Isidro – Carabanchel (Madrid). Vivienda de 2 dormitorios ubicada en una finca tranquila y bien comunicada. Ideal tanto como primera vivienda como para inversores. Distribución: 2 dormitorios 1 baño completo Salón-comedor Cocina independiente Recibidor-hall Trastero de 12 m² en la cubierta Características del inmueble: Vivienda exterior con orientación norte Estado: Para entrar a vivir Suelos de gres Ventanas de aluminio blanco con doble acristalamiento Puerta de entrada blindada Puertas interiores de madera en color sapeli Paredes con pintura gotelé Instalaciones: Instalación eléctrica y fontanería con unos 25 años Agua caliente mediante calentador de gas butano Preinstalación de gas natural en la finca Calefacción por acumuladores eléctricos (tarifa nocturna) Extras: Trastero de gran tamaño (12 m²) Muy luminoso Zona consolidada con todos los servicios cerca: transporte público, comercios, colegios, zonas verdes… � Para más información, no dude en ponerse en contacto con nosotros. Un grupo de profesionales estará a su servicio y tenemos un amplio horario comercial.",False,good,False,3158.0,True,False,False,False,[],False,False,189500.0,€,flat,,"San Isidro, Madrid",Piso en Cl Recesvinto,1,True,False,,,,,,Carabanchel,San Isidro,
108809724,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/9c/21/1355783458.webp,N02-JNT-14424,39,690000.0,penthouse,sale,70.0,1,2,calle de Raimundo Fernández Villaverde,Madrid,Madrid,es,40.4477717,-3.7023004,False,https://www.idealista.com/inmueble/108809724/,"NOOW espacio distrito pone a su disposición este espectacular ático en el corazón de Madrid. Una oportunidad única para poder vivir en uno de los barrios más consolidados y demandados de la capital. Nos encontramos en la calle Raimundo Fernández Villaverde, frente a una finca clásica recién rehabilitada de 1925 y cuenta con portero y ascensor. Sus vistas despejadas frente a la glorieta de Cuatro Caminos te van a sorprender. El piso de 62m2 útiles y 17m2 de terraza está distribuido en 1 habitación, 1 baño completo, 1 aseo, cocina equipada y comedor exterior, muy luminoso, con 2 balcones con terraza, algo singular y único en Madrid. Podrás disfrutar de su excelente comunicación en transporte público y rodeada de todos los servicios necesarios para hacer tu día a día más cómodo. Contáctanos sin compromiso para más información o para realizar una visita.",True,good,False,9857.0,True,False,False,False,[],False,False,690000.0,€,flat,penthouse,"Cuatro Caminos, Madrid",Ático en calle de Raimundo Fernández Villaverde,6,True,True,,,,,,Tetuán,Cuatro Caminos,
