propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,district,neighborhood,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108760413,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/8a/80/1354342053.webp,,16,2,240000.0,flat,sale,70.0,True,3,1,calle Recesvinto,Madrid,Madrid,es,40.3976647,-3.7315965,False,https://www.idealista.com/inmueble/108760413/,"¡Oportunidad única junto al Parque de San Isidro!  Donpiso pone a la venta una luminosa y acogedora vivienda en Madrid capital, ubicada en una zona tranquila y bien comunicada, a escasos metros del Parque de San Isidro. El piso cuenta con 3 dormitorios amplios, baño completo y una gran plaza de garaje incluida en el precio. La vivienda destaca por su buena distribución, luz natural y excelente ubicación en un barrio consolidado con todos los servicios: colegios, transporte público, supermercados, zonas verdes y comercios de proximidad. Ideal tanto para familias que buscan calidad de vida como para inversores que desean alta rentabilidad.   No dejes pasar esta oportunidad y contacta con nosotros para más información o concertar una visita.",False,good,False,False,3429.0,False,False,False,False,[],False,False,240000.0,€,flat,"San Isidro, Madrid",Piso en calle Recesvinto,Carabanchel,San Isidro,,True,True,,,
106808086,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/34/d8/1294635505.webp,REMO-01282,3,,93500.0,flat,sale,107.0,,4,3,calle de las Monjas,Madrid,Tielmes,es,40.2458551,-3.3158068,False,https://www.idealista.com/inmueble/106808086/,"Inmueble sin posesión y sin acceso al interior. Las fotografías del interior y las características del activo, pueden no ajustarse al estado actual. NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR.  Disponemos de un piso en edificio residencial, muy bien distribuido y con distintas dependencias, ubicado en la localidad de Tielmes, provincia de Madrid.  Situado en una zona residencial tranquila. A poca distancia, encontrarás supermercados, colegios, centros de salud y una variada oferta de tiendas y restaurantes. Además, la excelente conexión con las principales vías de acceso te permitirá llegar rápidamente a otras áreas de interés. Tielmes es un municipio con una rica historia, rodeado de naturaleza, ideal para los amantes del senderismo y las actividades al aire libre. La zona ofrece una vida relajada, con pequeños comercios, restaurantes locales, y una comunidad amigable, lo que la convierte en un lugar ideal para familias, parejas o jubilados que busquen calidad de vida. Hipoges es una plataforma inmobiliaria donde podrás acceder a miles de activos inmobiliarios de diferentes tipos como viviendas, locales comerciales, terrenos, nueva obra, tanto a nivel particular como para inversores. Hipoges cuenta con una amplia cartera de activos inmuebles tanto en España como en Portugal y Grecia.  Esta propiedad está ocupada por terceros. No se puede visitar. No apta para compradores que requieran financiación hipotecaria. El comprador será responsable de los trámites y gastos relacionados con la desocupación del inmueble. La información proporcionada referente a la distribución y estructura puede no ajustarse a la realidad, ya que su verificación no ha sido posible. La distribución indicada se ha tomado en referencia a la distribución de activos de la zona. ¿Necesitas financiación? Te ofrecemos la posibilidad de financiaciones de hasta el 100% para la compra de este inmueble. Entra en Finanwin. com, haz tu simulación y obtén la mejor oferta para tu Hipoteca de la manera más ágil y sencilla.",False,good,False,False,874.0,False,False,False,False,[],False,False,93500.0,€,flat,Tielmes,Piso en calle de las Monjas,,,,,,,,
108025840,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/74/14/1341638074.webp,V2025172,39,,395000.0,chalet,sale,188.0,,3,4,El Molar,Madrid,El Molar,es,40.7377389,-3.5882953,False,https://www.idealista.com/inmueble/108025840/,"� PAREADO EN EL MOLAR – URBANIZACIÓN PEÑA DE LA PALA 188 m² construidos | 3 dormitorios | 3 baños | Jardín City Corner Properties te presenta en exclusiva este fantástico chalet pareado de 188 m², ubicado en la reconocida urbanización Peña de la Pala, en El Molar, a tan solo 30 minutos de Plaza de Castilla. Una oportunidad única para quienes buscan espacio, tranquilidad y buena comunicación. � Distribución: Planta principal: Amplio y luminoso salón-comedor de 40 m² con chimenea, ideal para disfrutar en familia, y con salida directa a porche. Cocina totalmente amueblada y equipada, además de un aseo de cortesía. Primera planta: Dormitorio principal con baño en suite. Dos dormitorios adicionales que comparten baño completo. Todas las habitaciones son exteriores y los dormitorios cuentan con armarios empotrados. Buhardilla: Espacio diáfano y versátil con muchísimas posibilidades: zona de juegos, estudio, despacho, dormitorio adicional.. . � Exteriores: Jardín privado, ideal para disfrutar del aire libre. Aparcamiento exterior techado para tu comodidad. Alarma. � Ubicación y entorno: Urbanización tranquila de 32 vecinos con amplias zonas verdes y piscina comunitaria. Situado en una zona residencial tranquila y bien comunicada, con rápido acceso a la A1. A solo 7 minutos caminando encontrarás una parada de autobús con conexión directa a Plaza de Castilla, lo que facilita tus desplazamientos diarios. � Sobre El Molar: El Molar es una localidad de la zona norte de Madrid, muy apreciada por su entorno natural, calidad de vida y cercanía a la capital. Rodeado de parajes naturales y rutas de senderismo, combina la esencia de un pueblo con todos los servicios necesarios: colegios ( Arco De La Sierra, Ntra. Sra. Del Remolino e IES Cortes De Cadiz) centros deportivos, comercios, restauración y una oferta gastronómica conocida, especialmente por sus famosas cuevas-restaurante. Es ideal tanto como residencia habitual como para quienes buscan un refugio de fin de semana. � No dejes pasar esta oportunidad de vivir en un entorno natural sin renunciar a la comodidad de estar a solo media hora del corazón de Madrid. Contáctanos y agenda tu visita hoy mismo. � City Corner Properties | Atención personalizada 7/24 | Tu hogar, nuestro compromiso. [IW].",False,good,False,,2101.0,False,False,False,False,[],False,False,395000.0,€,chalet,El Molar,Chalet pareado,,,semidetachedHouse,,,,,
107855780,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/76/d7/1326349225.webp,FAR-TERRIENTE,9,2,130000.0,flat,sale,44.0,True,2,1,calle Terriente,Madrid,Madrid,es,40.3451387,-3.7122385,False,https://www.idealista.com/inmueble/107855780/,"Estudio Inmofar vende acogedor piso en Villaverde Alto. Se trata de una vivienda exterior situada en en una segunda planta sin ascensor. Cuenta con salón, cocina amueblada, 2 habitaciones y baño con plato de ducha. Dispone de suelos de tarima, paredes lisas, ventanas de aluminio blanco, calefacción de Gas natural y aire acondicionado en el salón. Excelente ubicación con la estación Renfe y Villaverde Alto a escasos 5 minutos, así como proximidad de líneas de autobuses. Muy buena comunicación vial con rápido y fácil acceso a la A-42, A-4, M-40, M-45 y M-50. Excelente situación con todo tipo de servicios a su alcance. Disponemos de asesoramiento financiero para conseguirte las mejores condiciones de hipoteca. ¡ No pierdas esta oportunidad!",False,good,False,False,2955.0,False,False,False,False,[],False,False,130000.0,€,flat,"Villaverde Alto, Madrid",Piso en calle Terriente,Villaverde,Villaverde Alto,,,,,,
108712033,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/6d/3c/1352883040.webp,,12,1,310000.0,flat,sale,55.0,True,2,1,Barrio Pilar,Madrid,Madrid,es,40.4783264,-3.7050047,False,https://www.idealista.com/inmueble/108712033/,"'INMOBILIARIA TECNOCASA BARRIO DEL PILAR-LA VAGUADA VENDE': Excelente vivienda en Barrio del Pilar, muy luminosa, situada frente a CC La Vaguada, y junto al metro Barrio del Pilar, compuesta de 2 dormitorios, salón, cocina, 1 cuarto de baño. Trastero incluido -No dejes escapar esta oportunidad- -2 DORMITORIOS -1 BAÑO -ASCENSOR -TRASTERO INCLUIDO Con todos los servicios. Colegios, supermercados, bancos, farmacias, centro de salud, CC. La Vaguada. Rodeado de zonas verdes a muy pocos metros. Muy bien ubicado, se accede a a6 y m30 en 2minutos. Moncloa, autobuses 42,132, 137,147 que comunican la zona con toda la capital. Línea 9 de metro (Barrio del Pilar). Oportunidad con KÍRON, nuestro servicio de intermediación financiera, podrás encontrar la hipoteca que mejor se adapte a tus necesidades de financiación, valorando todas las ofertas que ofrecen las entidades bancarias de nuestro país con la posibilidad de financiación hasta el 100x100. Realízate un estudio financiero gratuito y sin compromiso. MAS DE 30 AÑOS DE EXPERIENCIA NOS AVALAN!",False,good,False,True,5636.0,False,False,False,False,[],False,False,310000.0,€,flat,"Pilar, Madrid",Piso,Fuencarral,Pilar,,,,,,
107383217,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/ef/cf/1340774856.webp,,49,5,950000.0,flat,sale,142.0,True,4,2,avenida del Mediterráneo,Madrid,Madrid,es,40.4079597,-3.6742153,False,https://www.idealista.com/inmueble/107383217/,"RETIRO/PACÍFICO. A escasos metros de la Plaza Mariano de Cavia, con acceso al Retiro. Fabuloso piso de 142m2, exterior, salón comedor, 4 dormitorios, 2 baños, calefacción y agua caliente individual, trastero, plaza de garaje incluida en el precio, portero físico. Luminoso. Excelente zona con todas las comunicaciones y servicios.",True,renew,False,True,6690.0,False,False,False,False,[],False,False,950000.0,€,flat,"Pacífico, Madrid",Piso en avenida del Mediterráneo,Retiro,Pacífico,,True,True,,,
108377747,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/6b/2b/1344449974.webp,,16,2,238000.0,duplex,sale,81.0,True,1,1,calle de Juan de Herrera,Madrid,San Sebastián de los Reyes,es,40.5404362,-3.6208197,False,https://www.idealista.com/inmueble/108377747/,"Rogel Propiedades Vende! estupendo LOFT - Duplex de excelente ubicación, zona con todos los servicios, bien comunicada al transporte público Ubicado en urbanización privada con conserje, piscina, gimnasio y sauna. De 81 m2 distribuidos en amplio y luminoso salón, cocina americana amueblada y equipada con electrodomésticos. Para mas información contactar con el anunciante.",True,good,False,True,2938.0,False,False,False,False,[],False,False,238000.0,€,flat,"Vega de la Moraleja, San Sebastián de los Reyes",Dúplex en calle de Juan de Herrera,Vega de la Moraleja,,duplex,True,True,,,
108015188,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/43/bc/1336719089.webp,4949,6,4,1100000.0,penthouse,sale,98.0,True,2,2,calle de Morejón,Madrid,Madrid,es,40.4376361,-3.7008019,False,https://www.idealista.com/inmueble/108015188/,"Homely One pone a la venta Ático en el lujoso y señorial Barrio de Almagro! La Finca se encuentra ubicada en el señorial y lujoso Barrio de Almagro, muy bien comunicado por Transporte y probablemente en uno de los Distritos mas importantes de Madrid.   Finca Moderna de Obra Nueva con Piscina, posibilidad de Plaza Garaje, portal señorial y Portero Físico. Consta de 98,00 m2 Salón-Comedor con Grandes Ventanales con mucha luz Natural que nos permite una optima entrada de Luz y Ventilación en todas las estancias de la Vivienda. Armarios empotrados y Vestidos. Cocina con acceso directo a Idílica Terraza Social la cual nos permite disfrutar en las estaciones cálidas del año de Momentos únicos y de calidad con nuestros Familiares y Amistades.  Zona de Descanso se compone de 2 Dormitorios, principal con buena amplitud, Ventanas con doble cortina y Baño en Suite. Segundo Dormitorio con cama doble y persianas motorizadas. Armarios Empotrados y Vestidos. Plano de proyecto sujeto a cambio.  Se entrega amueblado, decorado, con Domótica y acabados de calidad. Aire Acondicionado Split que es un sistema de climatización que se caracteriza por disponer de una unidad exterior y una unidad interior controlado por Bluetooth. Suelo Laminado y acabado en madera. Iluminación por domótica y Google Home sistema que permite configurar, gestionar y controlar tus dispositivos domésticos inteligentes desde una sola aplicación. Terraza con toldo practico y suelo en porcelánico. Actualmente en Ejecución de obra, Renders Orientativos y sujeto a cambio.   Le invitamos a Visitar con Nosotros esta magnífica propuesta que solo Homely One le puede ofrecer. Le encantará! suelo laminado acabado madera .",True,good,False,True,11224.0,False,False,False,False,[],False,False,1100000.0,€,flat,"Almagro, Madrid",Ático en calle de Morejón,Chamberí,Almagro,penthouse,,,,,
107391102,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/61/2e/1311517059.webp,,48,4,790000.0,flat,sale,120.0,True,2,2,Barrio Sol,Madrid,Madrid,es,40.4160341,-3.7084718,False,https://www.idealista.com/inmueble/107391102/,"¡Oportunidad única para inversores y particulares! Este espectacular inmueble ofrece rentabilidad garantizada del 6% y flexibilidad gracias a su contrato temporal. Ubicado en una cuarta planta con ascensor, combina una reforma integral reciente con diseño moderno y funcionalidad. Una inversión ideal o un hogar cómodo y elegante. Detalles clave del inmueble: •Superficie: 116 m² útiles. •Distribución: Dos apartamentos independientes con acceso a luz natural desde 3 grandes balcones exteriores y 2 ventanales interiores. •Estado: Reformado con acabados contemporáneos. Distribución de los apartamentos: 1. Apartamento 1: •Cocina americana completamente equipada. •Habitación con baño en suite. •Armarios empotrados y espacio para lavandería y almacenaje. 2. Apartamento 2: •Cocina americana completamente equipada. •Habitación con baño exterior. •Armarios empotrados y espacio para lavandería y almacenaje. Ambos cuentan con un acogedor salón y están completamente amueblados con mobiliario de alta calidad. Extras destacados: •Listo para entrar a vivir o seguir generando ingresos. •Ubicación privilegiada en un entorno atractivo y bien comunicado. ¿Por qué elegir este inmueble? •Rentabilidad inmediata con una inversión segura. •Flexibilidad para uso propio o alquiler futuro. •Espacios modernos y funcionales que ofrecen confort y calidad de vida. ¡No pierdas esta oportunidad!",False,good,False,True,6583.0,False,False,False,False,[],False,False,790000.0,€,flat,"Sol, Madrid",Piso,Centro,Sol,,,,,,
108842122,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/d8/5d/1356709164.webp,A-2072,23,,479000.0,chalet,sale,172.0,,5,3,Soto del Real,Madrid,Soto del Real,es,40.7564325,-3.7875178,False,https://www.idealista.com/inmueble/108842122/,"¡Rayan Consulting Inmobiliario VENDE! Bonito chalet pareado, moderno, con patio solado, 5 dormitorios, placas solares y excelente ubicación. Construido en el año 2000, este pareado de 177 m² construidos sobre una parcela de 253 m² destaca por su excelente calidad constructiva, distribución funcional y ubicación privilegiada en pleno casco urbano, a solo pasos del Colegio del Pilar y rodeado de todos los comercios y servicios. Además, no tiene gastos de comunidad, lo que lo convierte en una opción aún más atractiva. Orientación norte, sur y este, lo que garantiza luz natural durante todo el día. *Planta baja: Acogedor porche cubierto con pilares de ladrillo visto y suelo de gres. Amplio y luminoso salón-comedor con grandes ventanales y acceso directo al exterior. Cocina totalmente equipada con muebles de madera, encimeras de granito y zona de comedor. Excelente entrada de luz natural. Pequeña habitación individual. Baño completo con plato de ducha. *Planta superior Cuatro dormitorios, tres de ellos comparten un baño completo. El dormitorio principal cuenta con baño en suite, ofreciendo privacidad y confort. *Exterior Espacioso patio completamente solado con diseño de piedra decorativa con árboles y vegetación. *Extras y equipamiento Calefacción y agua caliente por gas canalizado. Placas solares para mayor eficiencia energética. Vivienda en perfecto estado de conservación, lista para entrar a vivir. Excelente calidad constructiva. Sin gastos de comunidad. Una oportunidad única para vivir con comodidad, eficiencia y estilo en una de las zonas más prácticas y demandadas del municipio. Para más información contactar con su asesor inmobiliario David Rayan.",False,good,False,,2785.0,False,False,False,False,[],False,False,479000.0,€,chalet,Soto del Real,Chalet pareado,,,semidetachedHouse,,,,,
108333663,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/01/ec/1341002388.webp,,15,bj,145000.0,flat,sale,50.0,True,2,1,"Calleja de la Oliva, 5",Madrid,Collado Mediano,es,40.6939275,-4.025955,True,https://www.idealista.com/inmueble/108333663/,"Es una acogedora casa de 50 metros cuadrados que aprovecha muy bien su espacio, distribuyéndose en dos niveles.  En la planta baja, puedes encontrar una sala cómoda, una pequeña cocina con patio interior y una habitación  La segunda planta, o altillo, puede ser utilizada como dormitorio o espacio adicional para descansar o trabajar en esta planta también esta incluido el baño completo.  Es ideal para quienes buscan un hogar compacto, funcional y con un diseño que maximiza cada metro cuadrado. ¡Perfecta para quienes valoran la sencillez y la practicidad!",False,good,False,False,2900.0,False,False,False,False,[],False,False,145000.0,€,flat,Collado Mediano,"Piso en Calleja de la Oliva, 5",,,,,,,,
108335563,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/4b/35/1356377979.webp,IE15E01,16,,1180000.0,chalet,sale,360.0,,7,3,Barrio Zona Avenida Europa,Madrid,Pozuelo de Alarcón,es,40.4293609,-3.8098292,False,https://www.idealista.com/inmueble/108335563/,"Inmobiliarias Encuentro presenta EN EXCLUSIVA este magnífico chalet de 359m², con 166 m² de planta, en una parcela de 509 m². Situado en zona Avda de de Europa, una de las más cotizadas de Pozuelo de Alarcón, a pocos pasos de comercios, colegios y todos los servicios necesarios para el día a día. En la planta principal, encontramos un recibidor que da paso a un gran salón, 5 amplios dormitorios de los cuales el principal tiene el baño en suite, una amplia y luminosa cocina y un segundo baño que da servicio al resto de habitaciones. Cuenta también con salida directa al jardín, que aporta comodidad y conexión con el exterior, perfecto para disfrutar del amplio jardín y la piscina privada. El sótano tiene una superficie de 156 m², está completamente reformado y amplía las posibilidades de la vivienda: Dispone de una segunda cocina, dos habitaciones, un salón de gran tamaño, un baño completo y un garaje con acceso directo. Ideal como zona independiente para invitados, familiares o incluso como vivienda auxiliar. Destaca por su amplitud y el entorno que la rodea. El jardín privado envuelve la casa por tres de sus lados, creando un entorno verde, espacioso y muy acogedor, donde destaca la piscina privada, ideal para los días de verano. Una casa que lo tiene todo: Metros, jardín, privacidad, versatilidad y una ubicación inmejorable. SI TIENES QUE VENDER TU CASA, CON NUESTRO SERVICIO “Cambia y Descansa”, GESTIONAMOS SIMULTANEAMENTE LA COMPRA Y VENTA  ¡Entra en nuestra web y reserva este piso desde tu casa con iReserva en menos de un minuto para que nadie te lo quite!",False,good,False,,3278.0,True,False,False,False,[],False,False,1180000.0,€,chalet,"Zona Avenida Europa, Pozuelo de Alarcón",Chalet pareado,Zona Avenida Europa,Zona Avenida Europa,semidetachedHouse,True,True,,,
106814495,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/11/56/1346931490.webp,MAD3022,79,9,880000.0,flat,sale,179.0,True,4,3,Barrio Costillares,Madrid,Madrid,es,40.4806377,-3.6646368,False,https://www.idealista.com/inmueble/106814495/,"**ELEV Real Estate presenta Magnífico piso en Urbanización Privada con Piscina ** Descubre este espectacular piso en una estupenda urbanización en la calle de Arturo Soria, ideal para disfrutar de la vida urbana con todas las comodidades. La vivienda cuenta con una superficie construida según catastro de 179 m². El piso dispone de un elegante recibidor que conduce a las distintas zonas de la vivienda. La luminosa cocina, equipada con muebles en color wengué y un práctico office de diario, es perfecta para preparar tus platos favoritos mientras disfrutas de la luz natural que inunda el espacio. Ubicado en la penúltima planta, el amplio salón comedor ofrece vistas despejadas que te permitirán relajarte. Con cuatro dormitorios independientes, incluyendo una suite principal, y tres cuartos de baño completos, este piso es perfecto para familias que buscan confort y privacidad. La tarima flotante se encuentra en excelente estado, y la calefacción de gas natural garantiza un ambiente cálido y acogedor durante todo el año. La urbanización cuenta con una magnífica piscina, un parque infantil y dos gimnasios completos, tanto para hombres como para mujeres, que incluyen sauna. Además, tendrás la tranquilidad de un servicio de vigilancia 24 horas. La ubicación es inmejorable, cerca de Plaza de Castilla y del centro de Madrid, lo que te permitirá disfrutar de una oferta cultural y deportiva excepcional, así como de interesantes zonas de ocio y comercio. Este piso cuenta con una plaza de garaje incluida en el precio. Con excelentes conexiones de transporte público y fácil acceso en coche, no pierdas la oportunidad de vivir en una zona residencial preferida por su ubicación y servicios. Es una zona residencial bastante atractiva para familias, siendo interesante para vivir por su oferta cultural y deportiva, cuenta además con interesantes zonas de ocio y comercio.",True,good,False,True,4916.0,False,False,False,False,[],False,False,880000.0,€,flat,"Costillares, Madrid",Piso,Ciudad Lineal,Costillares,,True,True,,,
108739580,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/48/e6/1353729087.webp,DJ1201S,4,bj,149990.0,flat,sale,64.0,True,1,2,Barrio Entrevías,Madrid,Madrid,es,40.3851724,-3.6707002,False,https://www.idealista.com/inmueble/108739580/,"¡oportunidad solo para inversores, venta con POSESION. Condiciones especiales de compra: Puede que los metros no sean exactos. En este tipo de adquisiciones se requieren una serie de requisitos detallados a continuación: 1º. - no permite hipoteca sobre el inmueble, los bancos no financian estas operaciones. 2º. -en caso de interés por la propiedad, se le pedirán una serie de datos y se le pasará la información necesaria, de acuerdo a la protección de datos y su tratamiento. 3. No se escucharan ofertas por debajo del precio. El precio de venta está sujeto a la aprobación definitiva por parte de la entidad. Contáctenos para más información.",False,good,False,False,2344.0,False,False,False,False,[],False,False,149990.0,€,flat,"Entrevías, Madrid",Piso,Puente de Vallecas,Entrevías,,,,154990.0,5000.0,3.0
108522289,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/1d/8b/1347409759.webp,,17,bj,185000.0,studio,sale,58.0,True,0,1,Barrio Portazgo,Madrid,Madrid,es,40.382819,-3.6485511,False,https://www.idealista.com/inmueble/108522289/,"Agencia inmobiliaria de MADRID VALLECAS - Zona PALOMERAS SURESTE - Oficina TECNOCASA Vende local hecho VIVIENDA, con licencia de uso en trámite. TECNOCASA → PALOMERAS SURESTE - PORTAZGO. Totalmente reformado, luminoso y exterior. Salón-comedor amplio con cocina americana, un cuarto de baño y dormitorio habilitado en el altillo. Ventanas climalit oscilobatientes, suelo gres imitación a tarima, lo que aporta calidez al inmueble. Cocina amueblada y equipada. La vivienda se encuentra en una zona con muy buena comunicación, a escasos metros de la Avda. Pablo Neruda. Fácil y rápido acceso a las principales vías de entrada y salida de Madrid. Conexión M-30, M-40 y A-3. Excelente comunicación por autobuses, metro y Renfe. Con todos los servicios como centros de salud, farmacias, colegios, institutos, bancos, supermercado, polideportivos… Si se ajusta a sus criterios y busca una buena oportunidad esta vivienda puede ser la suya, venga a verla, y si necesita financiación quedan a su disposición nuestros compañeros del departamento financiero Kíron para ofrecerle la mejor opción de financiación. ¡No dude en venir a verlo! Muchas gracias por su confianza.",False,good,False,True,3190.0,False,False,False,False,[],False,False,185000.0,€,flat,"Portazgo, Madrid",Estudio,Puente de Vallecas,Portazgo,studio,,,,,
108319058,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/53/31/1340560028.webp,LIRE-02313,14,1,275000.0,flat,sale,65.0,True,2,1,calle de Plus Ultra,Madrid,Madrid,es,40.4702951,-3.5848504,False,https://www.idealista.com/inmueble/108319058/,"SIF vende piso en 1ª planta sin ascensor en la calle Plus Ultra. La vivienda cuenta con una superficie construida de 65m2 distribuidos en 2 dormitorios, cocina, salón y 1 cuarto de baño reformado con plato de ducha. Además cuenta con: -Puerta principal blindada -Puertas de roble -Suelo de tarima -Ventanas aluminio -Pintura gota Se encuentra en la zona de barajas, una zona rodeada de todo tipo de servicios y comercios. Infórmese sin compromiso. No cobramos comisión de agencia.",False,good,False,False,4231.0,False,False,False,False,[],False,False,275000.0,€,flat,"Timón, Madrid",Piso en calle de Plus Ultra,Barajas,Timón,,,,,,
108103577,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/03/cd/1333925395.webp,1241,33,,698000.0,chalet,sale,300.0,,4,3,Guadarrama,Madrid,Guadarrama,es,40.6516031,-4.0455471,False,https://www.idealista.com/inmueble/108103577/,"INMOSEGUR vende precioso chalet independiente CON PISCINA, EXCELENTE EFICIENCIA ENERGÉTICA y en zona MUY TRANQUILA Y BIEN COMUNICADA. Vivienda de 300m2 en parcela de 1050m2, la cual se distribuye de la siguiente manera: PLANTA BAJA: - Gran salón a dos alturas (sólo un escalón) con zona de estar y zona de comedor. Cuenta con bonita chimenea forrada en piedra y acceso directo al porche y jardín mediante grandes ventanales correderos. - Amplia y cómoda cocina con zona de office, despensa y acceso directo al jardín. - 1 gran dormitorio de unos 21m2 (sin armario empotrado). - Baño completo con bañera y ventana. - Sala de trabajo (actualmente se utiliza como taller). - Gran garaje con puerta automática para varios vehículos. PLANTA PRIMERA: - 3 grandes dormitorios dobles, todos ellos con armario empotrado (principal con terraza, vestidor y gran baño en suite). - 2 baños completos (uno de ellos con ducha y el principal en suite con bañera circular y ducha) JARDÍN: - Piscina con cloración salina, con una antigüedad de 3 años. - Gran porche - Zona de barbacoa y horno de leña OTRAS CARACTERÍSTICAS: - Aerotermia - Placas fotovoltaicas - Cargador para coche eléctrico - Suelos de tarima - Ventana PVC con climalit.",True,good,False,,2327.0,False,False,False,False,[],False,False,698000.0,€,chalet,Guadarrama,Casa independiente,,,independantHouse,True,True,,,
106808037,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/b9/01/1294635309.webp,FRRE-00347,3,,117500.0,flat,sale,55.0,,2,1,calle de Sáhara,Madrid,Madrid,es,40.3545305,-3.6903324,False,https://www.idealista.com/inmueble/106808037/,"Inmueble sin posesión y sin acceso al interior. Las fotografías del interior y las características del activo, pueden no ajustarse al estado actual.  NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR ¡Tenemos en exclusiva un piso para ti! Disponemos de un piso en edificio residencial que puedes adquirir en propiedad, con una superficie de 55m² muy bien distribuido y con distintas dependencias, ofreciendo todo lo que necesitas para una vida cómoda y moderna. Desde el momento en que cruces la puerta de entrada, te sentirás acogido por su ambiente cálido, ubicado en la localidad de Madrid.  Este piso es ideal para quienes buscan un hogar confortable en un entorno natural y acogedor. Este espacioso piso cuenta con un luminoso salón-comedor, perfecto para disfrutar de momentos en familia y reuniones con amigos. Decorado con gusto y con materiales de alta calidad, este piso ofrece una experiencia de vida inmejorable. Situado en una zona residencial tranquila, este piso disfruta de una ubicación estratégica. A poca distancia, encontrarás supermercados, colegios, centros de salud y una variada oferta de tiendas y restaurantes. Además, la excelente conexión con las principales vías de acceso te permitirá llegar rápidamente a otras áreas de interés en Madrid y sus alrededores.  Hipoges es una plataforma inmobiliaria donde podrás acceder a miles de activos inmobiliarios de diferentes tipos como viviendas, locales comerciales, terrenos, nueva obra, tanto a nivel particular como para inversores. Hipoges cuenta con una amplia cartera de activos inmuebles tanto en España como en Portugal y Grecia.  Esta propiedad está ocupada por terceros. No se puede visitar. No apta para compradores que requieran financiación hipotecaria. El comprador será responsable de los trámites y gastos relacionados con la desocupación del inmueble. La información proporcionada referente a la distribución y estructura puede no ajustarse a la realidad, ya que su verificación no ha sido posible. La distribución indicada se ha tomado en referencia a la distribución de activos de la zona. ¿Necesitas financiación? Te ofrecemos la posibilidad de financiaciones de hasta el 100% para la compra de este inmueble. Entra en Finanwin. com, haz tu simulación y obtén la mejor oferta para tu Hipoteca de la manera más ágil y sencilla.",False,good,False,False,2136.0,False,False,False,False,[],False,False,117500.0,€,flat,"Los Rosales, Madrid",Piso en calle de Sáhara,Villaverde,Los Rosales,,,,,,
