propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,hasLift,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
101539610,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/af/20/1125433966.webp,26,250400.0,flat,sale,130.0,3,2,De la Paz,Madrid,Daganzo de Arriba,,es,40.5449094,-3.4557091,False,https://www.idealista.com/inmueble/101539610/,"PRODUCTO PARA INVERSORES. VIVIENDA ALQUILADA. Inquilino con solvencia demostrada, con contrato vigente hasta 26/01/2029  (cobro garantizado con seguro de impago). ALTA RENTABILIDAD Vivienda en segunda planta, amplia y luminosa de 130 m2, que consta de 3 dormitorios, 2 baños, uno de ellos en suite, amplio salón y cocina independiente amueblada. El precio incluye garaje. Planta segunda con ascensor. UBICACIÓN Y ENTORNO: La vivienda se encuentra en una urbanización pequeña y tranquila de la localidad de Daganzo, situado cerca del extremo nororiental del área metropolitana de Madrid. (A unos 30km de la capital) Situada en un punto clave del municipio, ya que goza en su entorno tanto de zonas verdes, como cercanía al casco antiguo. Donde se encuentran tiendas, colegios, biblioteca, bares, piscina y campo deportivo municipal. Buena comunicación ya que, a escasos metros de la vivienda, se encuentra una de las paradas de autobús de la localidad con hasta 5 líneas conectadas, entre otras localidades, con Torrejón, Alcala de Henares, Alcobendas o Madrid. A 20 minutos del aeropuerto de Barajas.",False,good,False,1926.0,False,False,False,False,[],False,False,250400.0,€,flat,,Daganzo de Arriba,Piso en De la Paz,2,True,,True,8029-VI-000-000-002-00E,True,True,,,
108794772,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/d3/4e/1355882405.webp,25,609000.0,chalet,sale,240.0,4,3,Cerro Alarcón,Madrid,Valdemorillo,Cerro Alarcón,es,40.4674997,-4.0884331,False,https://www.idealista.com/inmueble/108794772/,"Inmobiliaria Gopard ofrece este magnífico chalet Independiente reformado en Valdemorillo. ¡Un Hogar con Encanto! Te presentamos este chalet independiente de 239 m² construidos sobre una generosa parcela de 934 m², ideal para disfrutar de la tranquilidad, el espacio y la comodidad en un entorno natural sin renunciar a los servicios.  Distribuido en una sola planta principal, perfecta para una vida funcional y sin barreras: Acogedor salón-comedor con chimenea, Inmobiliaria Gopard presenta este magnífico chalet independiente reformado en Valdemorillo, un hogar con encanto que te enamorará desde el primer momento. Con 239 m² construidos sobre una amplia parcela de 934 m², esta vivienda ofrece el equilibrio perfecto entre naturaleza, confort y proximidad a todos los servicios. La casa se distribuye principalmente en una sola planta, lo que la hace muy cómoda y funcional para el día a día. Al entrar, encontramos un acogedor salón-comedor con chimenea, ideal para compartir momentos en familia o con amigos. La cocina es independiente y de diseño moderno, pensada para disfrutar cocinando con espacio y estilo. Dispone de tres habitaciones con armarios empotrados, todas ellas luminosas y con buenos acabados, y dos baños completos, uno de ellos en suite. Los suelos de tarima y las puertas y armarios lacados en blanco aportan un toque elegante y actual a toda la vivienda. Además, cuenta con dos terrazas equipadas con toldos motorizados, perfectas para relajarse al aire libre. En la planta semisótano, a la que se accede de forma independiente, encontramos un espacio muy versátil que ofrece múltiples posibilidades. Incluye un garaje cerrado con puerta motorizada para un coche, una segunda entrada también con puerta automática, un salón adicional, cocina tipo office, baño completo y una sala de instalaciones. La amplia parcela de 934 m² permite soñar en grande: desde un jardín exuberante hasta una zona de juegos, una piscina o cualquier proyecto que imagines para disfrutar del exterior. Ubicada en una zona residencial muy tranquila, esta propiedad se encuentra a tan solo cinco minutos del centro de Valdemorillo, con transporte público, supermercado y restaurante muy cerca. Una vivienda única, con detalles que cautivan. No dejes pasar la oportunidad de conocerla. Llámanos para más información o para concertar una visita. ¡Te esperamos!",False,good,False,2538.0,False,False,False,False,[],False,False,609000.0,€,chalet,independantHouse,"Cerro Alarcón, Valdemorillo",Casa independiente,,,,,C889,True,True,630000.0,21000.0,3.0
107996995,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/36/d7/1218632510.webp,28,400000.0,flat,sale,96.0,3,2,calle de Atapuerca,Madrid,Madrid,Carabanchel,es,40.3609458,-3.7597798,False,https://www.idealista.com/inmueble/107996995/,"VOLPINI REAL ESTATE le ofrece magnífico piso en Carabanchel, situado en el sector sur de la ciudad. Este luminoso inmueble cuenta con 3 habitaciones, 2 baños completos, un amplio salón y una cocina equipada. Los suelos de madera le dan un toque de elegancia y el aire acondicionado proporciona confort en cualquier época del año. Además, se ofrece la opción de alquilar una plaza de garaje por tan solo 50€ adicionales. Ideal para estudiantes, este piso se encuentra cerca de la línea 11 de metro La Peseta y está rodeado de los barrios de Comillas, Opañel, San Isidro, Vista Alegre, Puerta Bonita, Buenavista y Abrantes. Limita con importantes vías de comunicación como las autopistas M-30, M-40, A-42 y la Vía Carpetana. También limita con el río Manzanares y el distrito de Arganzuela al norte, la localidad de Leganés al sur, el distrito de Usera al este y el distrito de Latina al oeste. Con una superficie construida de 96 m² y 86 m² útiles, este piso cuenta con armarios empotrados en los dormitorios y calefacción de bomba de frío/calor a gas natural. Se encuentra en la cuarta planta de un edificio con ascensor y la cocina se entrega completamente amueblada, al igual que la casa totalmente amueblada. Además, cuenta con aire acondicionado y tiene una clasificación energética E tanto en consumo de energía como en emisiones de CO2. No pierdas la oportunidad de vivir en este maravilloso piso, ¡contáctanos ahora!",False,good,False,4167.0,False,False,False,False,[],False,False,400000.0,€,flat,,"Pau de Carabanchel, Madrid",Piso en calle de Atapuerca,4,True,Pau de Carabanchel,True,,True,True,,,
108652074,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/8a/29/1351120211.webp,20,191000.0,flat,sale,77.0,3,1,CL GONDOLA,Madrid,Alcalá de Henares,Venecia - Nueva Alcalá,es,40.4769712,-3.3636717,False,https://www.idealista.com/inmueble/108652074/,"""INMOBILIARIA EN BARRIO VENECIA ALCALÁ DE HENARES-TECNOCASA ESTUIO ALCALA BARRIO VENECIA, SLU"" vende,   este encantador piso en el corazón de Alcalá de Henares, a un paso del casco histórico. Con 77 m², esta propiedad ofrece un ambiente acogedor y funcional. Cuenta con tres dormitorios, uno de ellos ampliado gracias a una reforma en la cocina, que ha sido semireformada para ofrecer mayor espacio y comodidad. El baño, equipado con un moderno plato de ducha, garantiza confort y practicidad. A pesar de ser un piso interior, la luminosidad es una de sus características destacadas, creando un ambiente cálido y agradable. La fontanería ha sido completamente renovada, asegurando tranquilidad y eficiencia. Además, dispone de aire acondicionado para disfrutar de una temperatura ideal durante todo el año. La terraza es el lugar perfecto para relajarse y disfrutar de momentos al aire libre. Construido en 1977, este piso señorial combina historia y modernidad en una ubicación inmejorable. Ideal para quienes buscan calidad de vida en un entorno histórico. 'VENGA A VISITARLO SIN COMPROMISO, Y RECUERDE QUE LE PODEMOS CONSEGUIR HASTA EL 100% DE FINANCIACIÓN CON NUESTRO DEPARTAMENTO FINANCIERO KIRON. '.",False,renew,False,2481.0,False,False,False,False,[],False,False,191000.0,€,flat,,"Venecia - Nueva Alcalá, Alcalá de Henares",Piso en Cl Gondola,3,False,,True,GONDOLA INTERIOR,,,,,
107756470,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/c8/ef/1322402234.webp,41,1200000.0,chalet,sale,259.0,3,3,Barrio El Plantío,Madrid,Madrid,Moncloa,es,40.4707305,-3.8247423,False,https://www.idealista.com/inmueble/107756470/,"Descubre esta impresionante propiedad ubicada en la tranquila y cotizada zona de El Plantío. Con una parcela que incluye una hermosa piscina y una amplia terraza, es el lugar perfecto para disfrutar del sol y relajarte en familia. La casa se distribuye en dos plantas, con un semisótano que puede ser utilizado como un acogedor salón o habitación adicional. En la planta principal, te recibe un luminoso hall que conecta a la habitación de servicio y un baño completo. La cocina, recientemente reformada, es ideal para los amantes de la gastronomía. El amplio salón-comedor, con chimenea, ofrece un espacio perfecto para reuniones familiares y momentos de calidez en los días más fríos. La zona de descanso cuenta con tres habitaciones, una de ellas en suite con baño privado, además de otro baño que da servicio a las otras dos habitaciones. Este es el momento perfecto para actualizar esta propiedad y transformarla en la casa de tus sueños en un entorno maravilloso. Además, existe una segunda vivienda a la venta en la parcela contigua, lo que brinda la oportunidad de adquirir ambas propiedades y crear un espacio aún más amplio y versátil. El Plantío no solo ofrece tranquilidad y naturaleza, sino que también cuenta con excelentes servicios y una comunicación inmejorable con el centro de Madrid, facilitando tu día a día. ¡No pierdas la oportunidad de visitar esta magnífica propiedad y empezar a crear recuerdos inolvidables!",False,renew,False,4633.0,False,False,False,True,[],False,False,1200000.0,€,chalet,independantHouse,"El Plantío, Madrid",Casa independiente,,,El Plantío,,REAL-0115,True,True,,,
108640010,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fb/e6/e6/1350738619.webp,23,225000.0,flat,sale,89.0,2,1,CL CASARABONELA,Madrid,Madrid,Usera,es,40.3701712,-3.6908713,False,https://www.idealista.com/inmueble/108640010/,"**Piso en planta baja ideal para tu nuevo hogar** Descubre este magnífico piso en planta baja que combina comodidad y estilo. Con 89 m² construidos, este espacio cuenta con 2 dormitorios, con la posibilidad de reconvertirlo en 3 según tus necesidades. Todas las estancias son exteriores, lo que garantiza una luminosidad excepcional durante todo el día. La cocina, equipada con un tendedero cubierto, es perfecta para los amantes de la gastronomía. El salón se abre a una terraza cubierta, ideal para disfrutar de momentos al aire libre. Además, el baño está diseñado con un práctico plato de ducha y el pasillo ofrece acceso a 4 armarios empotrados, brindando un amplio espacio de almacenamiento. La calefacción por gas natural y la fontanería reformada aseguran un hogar cálido y funcional. Ubicado en una comunidad tranquila, con un IBI de solo 275 € anuales y una cuota de comunidad de 70 €, este piso es perfecto para entrar a vivir o adecuar a tu gusto. Con suelos de gres de calidad en perfecto estado y radiadores actuales, este inmueble es una oportunidad que no querrás dejar pasar.  ¡Ven a verlo y empieza a imaginar tu nueva vida aquí!",True,renew,False,2528.0,False,False,False,False,[],False,False,225000.0,€,flat,,"San Fermín, Madrid",Piso en Cl Casarabonela,bj,True,San Fermín,False,C2BB,,,,,
108628026,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/ae/60/1350386105.webp,26,1390000.0,flat,sale,117.0,2,2,calle de O'Donnell,Madrid,Madrid,Barrio de Salamanca,es,40.4208316,-3.6775253,False,https://www.idealista.com/inmueble/108628026/,"Exclusivo piso con terraza en calle O´Donnell. ¡Vive en una de las zonas más cotizadas de Madrid! Se vende espectacular piso en el prestigioso barrio de Salamanca, a escasos metros del parque del retiro y en una de las zonas mas demandadas de la capital. Características principales: Superficie construida: 117 m² Salón con cocina americana con reforma de diseño. Dormitorios: 2 amplios y luminosos, uno en suite. Baños: 2 completos. Terraza privada con zona chill out y comedor exterior. Estado impecable y listo para entrar a vivir. Plaza de garaje en la finca incluida. Destaca por su maravillosa terraza de más de 25 m², perfecta para disfrutar del aire libre en pleno centro de la ciudad. El interior combina diseño moderno, materiales de calidad y una distribución funcional.  Ideal tanto para vivir como para inversión, en una finca representativa con excelente ubicación y buena comunicación. Más información: Estudio Inmobiliario Goya (Tecnocasa) Calle Narváez, 21 Local Dcha, 28009 Madrid Teléfono: Móvil:  Correo:.",False,good,False,11880.0,False,False,False,False,[],False,False,1390000.0,€,flat,,"Goya, Madrid",Piso en calle de O'Donnell,3,True,Goya,True,,True,True,,,
108555882,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/22/08/1348354857.webp,21,694000.0,flat,sale,84.0,2,1,calle de Cartagena,Madrid,Madrid,Barrio de Salamanca,es,40.4336786,-3.6712068,False,https://www.idealista.com/inmueble/108555882/,"MUNDHOGAR GUINDALERA te ofrece esta magnífica vivienda de 84 m² construidos, ubicada en el exclusivo barrio de Guindalera, en el distrito de Salamanca en Madrid.  La vivienda consta de un salón amplio y muy luminoso, cocina independiente con zona de lavado, dos dormitorios y un baño. Situado en un edificio moderno con dos ascensores, portero y garaje opcional.  Esta finca cuenta con el privilegio de tener una PISCINA en la azotea, donde poder disfrutar de un buen baño y de momentos ideales para relajarte y compartir con familiares y amigos.  El barrio de Guindalera es conocido por su ambiente tranquilo y residencial, está rodeado de todos los servicios como restaurantes, tiendas, supermercados, centros de salud y hospitales. A pocos metros se encuentra la plaza de San Cayetano y su tradicional mercado de productos frescos.  Además, cuenta con una excelente conexión de transporte público, junto Diego de León y Avenida de América. ¡Estamos seguros de que es tu lugar en el mundo! ¡Ven a verlo! Estás a un paso de que se convierta en tu nuevo hogar. Mundhogar Guindalera. Tu lugar en el mundo.",False,good,False,8262.0,False,False,False,False,[],False,False,694000.0,€,flat,,"Guindalera, Madrid",Piso en calle de Cartagena,3,True,Guindalera,True,PISOCARTAGENA,,,,,
107968740,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/43/02/1329774988.webp,37,950000.0,duplex,sale,130.0,3,3,calle de Barbieri,Madrid,Madrid,Centro,es,40.4221749,-3.699505,False,https://www.idealista.com/inmueble/107968740/,"¡Descubre el encanto de vivir en un espectacular tríplex en pleno corazón del vibrante barrio de Chueca! Esta joya arquitectónica, aunque interior, te sorprenderá con su luminosidad y diseño funcional. Con 130 m² distribuidos en tres plantas, ofrece un espacio ideal para disfrutar de la vida urbana sin renunciar al confort. La planta principal cuenta con un amplio salón perfecto para recibir a tus invitados, un aseo de cortesía y una cocina independiente con un gran ventanal que inunda el espacio de luz natural. En la primera planta encontrarás el dormitorio principal en suite, equipado con armarios empotrados que maximizan el espacio y aportan un toque de elegancia. La segunda planta alberga dos habitaciones adicionales y un baño completo, ofreciendo privacidad y comodidad para toda la familia. Los suelos de tarima añaden calidez a cada estancia, mientras que las escaleras en ambos lados de la casa facilitan el acceso a cada nivel. Además, este tríplex incluye una amplia plaza de garaje en el precio y en el mismo edificio, una verdadera ventaja en esta zona tan codiciada. Equipado con calefacción por gas natural y aire acondicionado, garantiza tu bienestar durante todo el año. Situado en la tercera planta de un edificio con ascensor y orientación este, este inmueble de segunda mano se encuentra en buen estado, listo para convertirse en tu nuevo hogar. No pierdas la oportunidad de vivir en uno de los barrios más emblemáticos de Madrid. ¡Ven a visitarlo! IBI: 617,05€ IBI GARAJE: 47,45€ COMUNIDAD: 227,16€.",False,good,False,7308.0,False,False,False,False,[],False,False,950000.0,€,flat,duplex,"Chueca-Justicia, Madrid",Dúplex en calle de Barbieri,3,False,Chueca-Justicia,True,V27,True,True,,,
104768972,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/d5/7b/1231029451.webp,16,673835.0,flat,sale,109.0,2,3,"calle del Desengaño, 16",Madrid,Madrid,Centro,es,40.42111,-3.7033996,True,https://www.idealista.com/inmueble/104768972/,"Bienvenidos a esta excepcional oportunidad de obra nueva en Gran Vía. Este piso en venta cuenta con una superficie de 109 m2 distribuidos en 2 habitaciones y 3 baños (2 en suite). Además, podrás disfrutar de una maravillosa terraza exterior y armarios empotrados en todas las habitaciones para mayor capacidad de almacenaje y comodidad.  El salón comedor integrado con la cocina americana te permitirá disfrutar de una amplia zona de estar y de comidas en un mismo espacio. Los electrodomésticos están incluidos para que no tengas que preocuparte por nada.  Los suelos de gres porcelánico y la iluminación LED perimetral le dan a la vivienda un toque moderno y elegante. Las ventanas y puertas abatibles con rotura de puente térmico te garantizan un aislamiento térmico y acústico óptimo.  La calefacción por gas natural con caldera de condensación te permitirá disfrutar de una temperatura agradable y eficiente. Además, al ser obra nueva, tendrás la tranquilidad de saber que todo está en perfecto estado.  La memoria de calidades y el plano de la vivienda están disponibles para que puedas conocer todos los detalles. Este piso se encuentra en la planta primera con ascensor, lo que te garantiza una mayor comodidad. No pierdas la oportunidad de vivir en pleno Gran Vía.",False,good,False,6182.0,False,False,False,False,[],False,False,673835.0,€,flat,,"Malasaña-Universidad, Madrid","Piso en calle del Desengaño, 16",1,True,Malasaña-Universidad,True,,,,,,
108854507,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/9b/22/1357078286.webp,36,360000.0,duplex,sale,207.0,5,3,Jardín de los Reyes - Parque Real,Madrid,El Escorial,Jardín de los Reyes - Parque Real,es,40.5883305,-4.1330169,False,https://www.idealista.com/inmueble/108854507/,"NOVOCASA10 Vende dúplex de 207 m² en El Escorial, una oportunidad única para vivir en el corazón de la localidad. Ubicado justo al lado de la estación de tren, te ofrece comodidad y conectividad en un entorno privilegiado. Este amplio hogar cuenta con 5 dormitorios y 3 baños, ideal para familias que buscan espacio y confort. El salón, muy luminoso, dispone de una chimenea que crea un ambiente cálido y agradable para tus momentos de relax. Además, incluye una plaza de garaje y la opción de una segunda plaza adicional, para mayor comodidad. Disfruta del verano en la piscina y el jardín comunitario, perfectos para compartir con amigos y seres queridos. El edificio cuenta con varios ascensores y portero físico, garantizando seguridad y accesibilidad en tu día a día. Su ubicación céntrica te pone a solo 50 metros del ambulatorio y cerca de todos los servicios que necesitas. No dejes pasar esta oportunidad de vivir en un lugar privilegiado.  Para ver más inmuebles visite la oficina virtual o nuestra página web.",True,renew,False,1739.0,False,False,False,False,[],False,False,360000.0,€,flat,duplex,"Jardín de los Reyes - Parque Real, El Escorial",Dúplex,4,True,,True,901,True,True,,,
108840545,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/bd/fc/1356659976.webp,14,254900.0,flat,sale,48.0,1,1,Barrio Pau de Carabanchel,Madrid,Madrid,Carabanchel,es,40.3612921,-3.7552483,False,https://www.idealista.com/inmueble/108840545/,"MAYA Consulting vende esta maravilla de vivienda urbana en el deseado barrio del PAU DE CARABANCHEL! ¡Te presentamos este espectacular piso en el corazón del PAU que simplemente les robará el aliento. Con un total de casi 50 metros cuadrados distribuidos de forma inmejorable, esta joya de la arquitectura urbana ofrece el equilibrio perfecto entre comodidad y estilo contemporáneo. Este excepcional inmueble se compone de 1 acogedora habitación y 1 moderno baño, diseñados con la máxima atención al detalle para satisfacer las necesidades más exigentes de sus futuros residentes, cocina americana donde tendrás to lo necesario y un amplio y cómodo salón donde obtener el descanso que te mereces después de una largo día!. Además, cuenta con la ventaja adicional de un garaje privado, garantizando la seguridad y practicidad que todos buscamos en nuestro día a día. ¿Buscas espacio adicional para almacenamiento? ¡No te preocupes! Este piso también incluye un generoso trastero de 8.55 metros cuadrados, ideal para guardar tus pertenencias de forma ordenada y sin sacrificar el espacio vital de tu hogar. La luminosidad invade cada rincón de esta propiedad, creando un ambiente cálido y acogedor que te invita a relajarte y disfrutar de momentos inolvidables en la comodidad de tu nuevo hogar. ¿Quieres disfrutar de las comodidades de un estilo de vida moderno y exclusivo? ¡Este piso es la opción ideal para ti! Con ascensor, piscina, gimnasio, pista de pádel y mucho más, ven a conocer el hogar perfecto donde disfrutaras tanto dentro como en las zonas comunes del edificio. Pero eso no es todo, porque este maravilloso piso también cuenta con calefacción eléctrica y preinstalación por conductos para aire acondicionado, garantizando tu confort en todas las estaciones del año. ¡Imagina llegar a casa y sentirte abrazado por la temperatura perfecta en todo momento! Esta vivienda está ubicada en la mejor zona del PAU con la parada de metro de ""LA PESETA"", literalmente debajo de casa, con todos servicios a mano como colegios, supermercados, centro de salud, autobuses y todos los servicios que puedas necesitar, además tendrás fácil y cercano acceso a M40, M45 y A42. En resumen, esta propiedad es mucho más que un simple piso, es el lugar donde tus sueños se hacen realidad y donde cada detalle ha sido cuidadosamente pensado para brindarte el hogar que siempre has deseado. No pierdas la oportunidad de convertir este piso en el hogar de tus sueños. ¡Contáctanos ya y descubre la magia de vivir en el PAU DE CARABANCHEL! ¡Te garantizamos que no te arrepentirás! MAYA Consulting, creando hogares desde el año 2000!",False,good,False,5310.0,True,False,False,False,[],False,False,254900.0,€,flat,,"Pau de Carabanchel, Madrid",Piso,4,True,Pau de Carabanchel,True,29244M,True,True,,,
108592372,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/92/98/1349388385.webp,16,500000.0,flat,sale,40.0,1,1,CL VILLANUEVA,Madrid,Madrid,Barrio de Salamanca,es,40.4221506,-3.688915,False,https://www.idealista.com/inmueble/108592372/,"VOLPINI REAL ESTATE pone a su disposición, ¡Oportunidad única para inversores en el corazón de Madrid! Este encantador apartamento-estudio, situado en un edificio de uso hotelero, ofrece una superficie de 40 m² según catastro y 30 m² útiles aproximadamente, ideal para quienes buscan rentabilidad en el sector turístico. Con un dormitorio y un baño individual, este espacio ha sido completamente renovado y cuenta con armarios empotrados, asegurando comodidad y funcionalidad. Ubicado junto a la emblemática calle Recoletos, disfrutarás de una ubicación privilegiada en uno de los barrios más deseados de la ciudad. La recepción disponible y el ascensor facilitan el acceso a este luminoso apartamento en la tercera planta. Además, la calefacción eléctrica y el aire acondicionado garantizan un ambiente agradable durante todo el año. Este inmueble es perfecto para quienes desean aprovechar el uso turístico permitido, lo que lo convierte en una opción atractiva para alquilar a corto plazo. No dejes pasar esta oportunidad de inversión en una de las zonas más vibrantes de Madrid. ¡Contáctanos para más información y ven a descubrir tu próximo proyecto inmobiliario!",False,good,False,12500.0,False,False,False,False,[],False,False,500000.0,€,flat,,"Recoletos, Madrid",Piso en Cl Villanueva,3,True,Recoletos,True,,,,550000.0,50000.0,9.0
108750415,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/9f/5a/1354053478.webp,12,1500000.0,flat,sale,190.0,4,3,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,40.4235441,-3.7061463,False,https://www.idealista.com/inmueble/108750415/,"Ubicada en la última planta de una finca señorial esta espectacular vivienda ha sido completamente reformada con calidades premium, combinando elegancia contemporánea con elementos originales del edificio. Gracias a su orientación en esquina y sus ocho balcones exteriores, la luz natural es protagonista absoluta en cada rincón. Se entrega totalmente amueblada y equipada. 4 dormitorios exteriores, amplios y luminosos 3 baños completos con acabados de diseño Gran salón-comedor en espacio abierto con múltiples ambientes y acceso a balcones Cocina integrada de alta gama con isla central, acabados en mármol y mobiliario a medida Techos altos con vigas vistas, suelos de madera natural, climatización por splits y calefacción individual Situada en una última planta, la vivienda goza de privacidad, luz y silencio, en pleno corazón de Madrid. Su ubicación estratégica entre Malasaña, Conde Duque y Gran Vía permite disfrutar de la mejor oferta cultural, gastronómica y comercial de la ciudad, además de excelentes conexiones de transporte.",False,good,False,7895.0,False,False,False,False,[],False,False,1500000.0,€,flat,,"Malasaña-Universidad, Madrid",Piso,5,True,Malasaña-Universidad,True,,,,,,
108822247,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/8b/05/1356140771.webp,93,399000.0,chalet,sale,300.0,3,3,ronda Hispanoamericana,Madrid,Eurovillas,,es,40.3520068,-3.2608547,False,https://www.idealista.com/inmueble/108822247/,"CHALET INDIPENDIENTE en eurovillas CONSTRUIDO EN 2021 ESTILO AMERICANO CANADIENSE  si estas buscando tranquilidad, espacio y calidad de vida.. . Este chalet independiente SITUADO en EUROVILLAS( Nuevo Baztán) es tu lugar ideal, aprovecha para hacer tu hogar. En un entorno natural privilegiado, a tan solo 46 KM del centro de Madrid, pensado para quienes valoran el confort, la privacidad y la amplitud, hecho con materiales de primerisima calidad. Parcela de 1.000 m², donde actualmente hay una barbacoa, piscina desmontable, y arboles, con espacio más que suficiente para hacer una huerta, jardin, y todo lo que desees. SUEÑA Y HAZLO REALIDAD. DIPONE DE AEROTERMIA EN TODA LA CASA Y PLACAS SOLARES (10), con lo que el gasto es minimo y el confort maximo. Dispone de enchufe PARA COCHE ELECTRICO Todos los suelos son de ceramica. VENTANAS lacadas en blanco OSCILOBATIENTES. Vivienda de 280 m² distribuidos en: la primera planta 1 dormitorio con armario empotrado y baño, gran cocina donde puedes poner una isla, salón, una gran despensa y un cuarto de aseo. planta segunda 2 dormitorios dobles cada uno de ellos con un gran baño dentro y ambos dormitorios tienen armarios empotrados son muy luminosos. La escalera de subida a la segunda planta tiene luz natural y los escalones son de altura suave. Calidades destacadas: Suelos porcelánicos y con aerotermia en toda la vivienda apoyada con placas solares ( puestas en 2022) Paredes lisas y con aislamiento térmico. Ventanas de doble acristalamiento Climalit con rotura de puente térmico, persianas automáticas con mando a distancia. Doble aislamiento en toda la vivienda. gastos de comunidad 45€ y de IBI 790€ Transporte y comunicación: Línea de autobús directa a Madrid (línea 261 – Conde de Casal), acceso rápido a la A-3 (a menos de 10 minutos en coche). A 45 minutos del centro de Madrid. Una vivienda ideal para quienes desean vivir rodeados de naturaleza sin renunciar a las comodidades. ¡Ven a visitarla sin compromiso llamanos te coordinamos una visita Contacta con nosotros para más información o concertar una visita. on.",False,good,False,1330.0,False,False,False,False,[],False,False,399000.0,€,chalet,independantHouse,Eurovillas,Casa independiente en ronda Hispanoamericana,,,,,,,,,,
108573975,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/35/b9/1348854714.webp,29,278000.0,flat,sale,72.0,2,1,calle de Tristana,Madrid,Madrid,Puente de Vallecas,es,40.3801379,-3.6524895,False,https://www.idealista.com/inmueble/108573975/,"RCl INMOBILIARIA,  Vende piso con plaza de garaje en la misma finca. Zona Avenida Buenos Aires-Portazgo. Consta de 72 metros construidos, distribuidos en 2 dormitorios, ambos con armarios empotrados, un cuarto de baño con plato de ducha, cocina con tendedero y amplio salón independiente. Los suelos son de parqué, las ventanas de Climalit blanco, la calefacción es individual de gas natural y cuenta con aire acondicionado. La vivienda se encuentra en una urbanización con zona infantil y pista de pádel. La vivienda tiene una plaza de garaje en el sótano incluida en el precio. La zona esta consolidada con todos los servicios alrededor, cercanías Renfe, Metro, Autobuses, Parques y todos los Servicios. Quieres verlo. no dudes en consultarnos y un Asesor lo Acompañara. Necesitas Hipoteca, consúltenos y le Buscamos las Mejores Condiciones del Mercado. PRECIO: 278.000 Euros.",False,renew,False,3861.0,False,False,False,False,[],False,False,278000.0,€,flat,,"Palomeras Bajas, Madrid",Piso en calle de Tristana,3,True,Palomeras Bajas,True,,True,True,,,
