propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished,detailedType.subTypology
106086071,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/5f/a9/1272081218.webp,DS-P22676,65,6,3400000.0,flat,sale,303.0,True,3,4,calle de O'Donnell,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4222494,-3.6752886,False,https://www.idealista.com/inmueble/106086071/,"DIZA consultores les presenta piso de lujo en la emblemática calle O'Donnell,  La propiedad es completamente exterior y reformado desde cero por un renombrado arquitecto y decorador, que ha creado un proyecto único con las más altas calidades. Con una superficie de 300 metros cuadrados, este impresionante inmueble, ubicado en una luminosa sexta planta, destaca por su elegante diseño y una distribución perfecta para garantizar el máximo confort. La vivienda cuenta con 3 amplias habitaciones, todas con acabados de lujo, 3 baños completos y un aseo de cortesía. El dormitorio principal dispone de su propia terraza privada, ideal para disfrutar de momentos de tranquilidad al aire libre. Asimismo, el salón, espacioso y luminoso, también tiene acceso a una segunda terraza, perfecta para relajarse y aprovechar al máximo la luz natural gracias a su orientación este y sur. La cocina, independiente y diseñada con un estilo moderno y funcional, ofrece gran capacidad de almacenamiento y detalles de alta gama. Además, el inmueble incluye una cómoda plaza de garaje. Este exclusivo piso, con abundante luz natural y situado en una de las zonas más demandadas de Madrid, es la elección ideal para quienes buscan un hogar sofisticado, funcional y perfectamente ubicado. Convertimos Sueños en Hogares.",False,good,False,True,11221.0,False,False,False,True,[],False,True,3400000.0,€,flat,"Goya, Madrid",Piso en calle de O'Donnell,Top+,True,True,,,,,
108219254,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/09/71/1337477983.webp,BFP-V1402,39,bj,680000.0,flat,sale,95.0,True,3,2,paseo del Rey,Madrid,Madrid,Moncloa,es,Argüelles,40.4216749,-3.7178379,False,https://www.idealista.com/inmueble/108219254/,"CONTACTAR CON EXTENSIÓN Nº3 VENTA DE 1 PISO Y 1 APARTAMENTO INDEPENDIENTES CON INSCRIPCIÓN EN EL REGISTRO DE LA PROPIEDAD PARA ALQUILERES DE CORTA DURACIÓN. Se encuentran en el mismísimo PASEO DEL REY, siendo una sola finca registral. 95 metros cuadrados completamente reformados GRAN RENTABILIDAD PISO: 2 dormitorios con armarios empotrados, salón con cocina americana, baño. APARTAMENTO: Dormitorio con armario empotrado, salón con cocina americana. Los inmuebles tienen un acceso común desde el portal Por la zona en que se encuentran la rentabilidad de alquileres está garantizada, en el barrio de Argüelles, al lado de la estación de Príncipe Pio y el Centro Comercial (METRO LÍNEA 6, 10, RAMAL. CERCANÍAS RENFE, INTERCAMBIADOR DE AUTOBUSES) y a 5 minutos a pie de Plaza DE España y el eje comercial, cultural y de ocio de GRAN VÍA - PRINCESA Para los amantes del aire libre, el deporte y el contacto con la naturaleza es ideal, pues está a 3 minutos de MADRID RIO y la CASA DE CAMPO, los JARDINES DEL MORO, PARQUE DEL OESTE 西亚房产为您服务‼️ 想买房 想贷款 想投资 或者想卖房的朋友们 欢迎大家联系我们讲叙您的需求 我们为您量身打造一个方案帮您实现✔ 添加我们微信号: Bafre2004 关注更多房源  ¿VENDE SU INMUEBLE?  Con oficinas en Madrid y Pekín, BAFRE cuenta con una importante cartera de clientes e inversores internacionales, sobre todo asiáticos. Coordinamos viajes constantes de clientes chinos a Madrid. Más de veinte años de experiencia en el sector. Valoramos gratuitamente su inmueble y ofrecemos servicios de asesoramiento jurídico y fiscal, además de disponer de un departamento postventa.  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,True,7158.0,True,True,False,False,[],False,True,680000.0,€,flat,"Argüelles, Madrid",Piso en paseo del Rey,Top+,,,,,,,
108128380,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/b9/9c/1335178890.webp,BFO-V1386,29,2,1490000.0,flat,sale,211.0,True,3,2,paseo del Rey,Madrid,Madrid,Moncloa,es,Argüelles,40.4233425,-3.7175821,False,https://www.idealista.com/inmueble/108128380/,"CONTACTAR CON EXTENSIÓN Nº2 Exclusiva propiedad de 211 m² reformada con terrazas privadas y vistas privilegiadas en Paseo del Rey Situada en una de las avenidas más emblemáticas y cotizadas de Madrid, presentamos esta impresionante vivienda de lujo de 211 metros cuadrados construidos, completamente reformada con los más altos estándares de calidad y diseño. Ubicada en una segunda planta, con ascensor y portero físico, la propiedad se distingue por sus generosos espacios, acabados de lujo y un estilo contemporáneo que la convierte en una joya inmobiliaria en el corazón de la ciudad. Diseño de vanguardia en dos zonas diferenciadas e independientes La propiedad se distribuye en dos zonas completamente independientes: una principal y otra secundaria, cada una con su propio salón, cocina amueblada y baño, y con puerta de entrada individual, lo que permite un uso versátil tanto para vivienda familiar como para alojar invitados o destinar una parte a alquiler independiente. Zona principal: — Un salón amplísimo de concepto abierto, que conecta con la zona de comedor y la cocina tipo office. Bañado en luz natural gracias a sus amplias ventanas, ofrece acceso directo a una de las terrazas privadas con vistas al Paseo del Rey, ideal para relajarse o disfrutar del aire libre. — Cocina de diseño moderno, equipada con electrodomésticos integrados de última generación. — Suelo de microcemento en color claro en toda la vivienda, aportando un toque contemporáneo y luminoso. — Dormitorio en concepto abierto, separado sutilmente del salón, con acabados de lujo que refuerzan la sensación de amplitud y elegancia. — Aseo de cortesía y baño completo con materiales premium. — Aire acondicionado y persianas automáticas para máximo confort y eficiencia energética. Zona secundaria: — Segundo salón, también muy luminoso, con cocina abierta integrada en el espacio. — Dos dormitorios distribuidos con funcionalidad, que comparten un baño completo de excelente terminación. — Acceso a una segunda terraza privada con toldo, perfecta como zona de descanso o para pequeños encuentros al aire libre. Detalles que marcan la diferencia — Reforma integral con materiales exclusivos y acabados de alta gama. — Suelo de microcemento color claro, elegante y de fácil mantenimiento. — Persianas automáticas en todas las ventanas. — Dos terrazas privadas con toldos, ideales para disfrutar del clima madrileño en cualquier época del año. — Trastero en el sótano, que sirve como espacio extra de almacenamiento. — Aire acondicionado centralizado y calefacción individual. — Edificio con portero físico y ascensor. Ubicación privilegiada en el corazón de Madrid La propiedad está situada en una zona inmejorable, a escasos minutos del Templo de Debod y de la estación de Príncipe Pío. Perfectamente conectada con toda la ciudad y rodeada de zonas verdes, comercios, oferta cultural y todos los servicios necesarios.  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual.)  Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,True,7062.0,True,True,False,False,[],False,True,1490000.0,€,flat,"Argüelles, Madrid",Piso en paseo del Rey,Top+,,,,,,,
101675288,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/29/3a/1344376194.webp,7ºA,11,7,2550000.0,penthouse,sale,172.0,True,2,3,"San Bernardo, 126",Madrid,Madrid,Chamberí,es,Trafalgar,40.4324338,-3.7045255,True,https://www.idealista.com/obra-nueva/101675288/,"Descubre SAN BERNARDO 126, un proyecto residencial que combina la elegancia del pasado con las comodidades del presente. Situado en un edificio modernista del siglo XX, esta joya arquitectónica está siendo completamente rehabilitada y transformada en un espacio de vida incomparable. Con un total de 19 viviendas de 2 y 3 dormitorios, cada una de ellas ofrece una experiencia única en términos de diseño, confort y luminosidad. Grandes ventanales de suelo a techo permiten que la luz natural inunde cada rincón de las estancias principales, creando un ambiente cálido y acogedor. Además, los dormitorios principales están diseñados para ofrecer un espacio amplio y funcional, con vestidores integrados y baños en suite que proporcionan el máximo confort y privacidad. La cocina, protagonista indiscutible de cada hogar, ha sido concebida como un espacio multifuncional y acogedor. Equipada con electrodomésticos de alta calidad y con un diseño moderno y elegante, se convierte en el lugar perfecto. Los residentes de SAN BERNARDO 126 podrán disfrutar de una gran variedad de servicios y comodidades. Con un parking privado, un gimnasio totalmente equipado y una zona wellness para relajarse. Y para aquellos que buscan momentos de relax y contemplación, el impresionante rooftop ofrece una piscina de ensueño, un solárium para disfrutar del sol madrileño y una gastroteca excepcional donde deleitarse con las vistas panorámicas de la ciudad.",False,newdevelopment,True,True,14826.0,True,False,False,False,[],False,True,2550000.0,€,flat,"Trafalgar, Madrid","Ático en San Bernardo, 126",Top+,True,True,,,,False,penthouse
108789842,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/09/c0/1355220265.webp,DS-P04020,44,6,3600000.0,flat,sale,292.0,True,4,5,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4342308,-3.6903555,False,https://www.idealista.com/inmueble/108789842/,"DIZA Consultores presenta elegante piso recién reformado en el distinguido barrio de Almagro, en Chamberí. El salón, amplio y muy luminoso, tiene acceso directo a una agradable terraza orientada al este, lo que permite disfrutar de luz natural durante gran parte del día. La cocina, completamente equipada, ha sido diseñada con materiales de primer nivel y presta especial atención al detalle y la funcionalidad. La distribución ofrece tres dormitorios en suite con muy buen tamaño. El principal destaca por ser exterior y tener un amplio vestidor.  Además, el piso cuenta con un dormitorio de servicio, zona de lavandería y un aseo. La finca dispone de servicio de conserjería y la propiedad incluye una plaza de garaje en el mismo edificio, lo que añade un importante valor añadido. El inmueble ha sido reformado con calidades extraordinarias, ofreciendo un ambiente elegante, cómodo y acogedor. Esta exclusiva vivienda representa una oportunidad única para quienes buscan vivir con todo el confort en una de las zonas más prestigiosas de Madrid, rodeado de edificios señoriales, excelentes servicios y perfectas conexiones con el resto de la ciudad. Convertimos Sueños en Hogares.",True,good,False,True,12329.0,True,False,False,False,[],False,True,3600000.0,€,flat,"Almagro, Madrid",Piso,Top+,True,True,,,,,
108577143,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/73/57/1348943888.webp,10008553,48,5,1265000.0,flat,sale,176.0,False,4,2,avenida de la Ciudad de Barcelona,Madrid,Madrid,Retiro,es,Pacífico,40.4033725,-3.6796314,False,https://www.idealista.com/inmueble/108577143/,"VIVIENDA2 VENDE EN EXCLUSIVA MAGNÍFICO PISO EN AVENIDA CIUDAD DE BARCELONA RETIRO, MADRID Vivienda2 tiene el placer de presentar en exclusiva una propiedad única, con enorme potencial, ubicada en una de las arterias más codiciadas de Madrid: la Avenida Ciudad de Barcelona, a pocos pasos del Parque del Retiro, Atocha y Conde de Casal. Se trata de una amplia vivienda interior de 176 m² construidos, situada en una quinta planta de un edificio señorial con presencia y carácter. Gracias a su orientación hacia un gran patio de manzana, la vivienda disfruta de una tranquilidad absoluta y una excelente luminosidad, muy poco habitual en pisos interiores. Vivienda a reformar con infinidad de posibilidades Actualmente distribuida en: Un amplio salón comedor Cocina independiente con zona de servicio Cuatro dormitorios de buen tamaño Dos cuartos de baño Gracias a su superficie generosa y la forma rectangular de la planta, la vivienda permite una redistribución flexible para adaptarse a diferentes necesidades, ya sea una familia que busca amplitud, un despacho profesional, o un inversor que quiera maximizar la rentabilidad mediante una reforma integral. Edificio representativo y cuidado al detalle Ubicado en una finca clásica y señorial, probablemente la mejor de la zona, con: Servicio de portería Ascensor Acceso adaptado Zonas comunes impecables Incluye plaza de garaje con acceso directo desde el ascensor, un valor añadido indispensable en esta ubicación tan céntrica. Además, cuenta con un trastero incluido en el precio, ideal para almacenamiento adicional. Ubicación privilegiada A un paso de: Parque del Retiro, uno de los pulmones verdes de Madrid Estación de Atocha y Ave Hospital Gregorio Marañón Zonas comerciales, supermercados, colegios, y una excelente oferta gastronómica Conexiones excepcionales: metro (L1 Menéndez Pelayo), autobuses, cercanías Una propiedad que destaca por su potencial, ubicación y exclusividad. Perfecta para quien busca crear un hogar a medida o una inversión de futuro con alto valor patrimonial. Contáctanos para más información o para agendar una visita. No dejes pasar esta oportunidad única de adquirir un piso con garaje y trastero en una de las zonas con mayor proyección y calidad de vida de Madrid.",True,renew,False,True,7188.0,True,False,True,False,[],False,True,1265000.0,€,flat,"Pacífico, Madrid",Piso en avenida de la Ciudad de Barcelona,Top+,True,True,1309000.0,44000.0,3.0,,
104426468,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/b8/dc/1222514785.webp,BFP-V1256,31,,949000.0,flat,sale,226.0,True,8,3,calle de Atocha,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4116304,-3.6964686,False,https://www.idealista.com/inmueble/104426468/,"CONTACTAR CON LA EXTENSIÓN Nº 3 Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables. PISO COMPLETAMENTE REFORMADO EN 2018 EN EDIFICIO DE OFICINAS, por lo que se puede solicitar un cambio de actividad USO ALQUILER DE HABITACIONES CON CONTRATO DE EXPLOTACIÓN EL PISO ESTÁ COMPLETAMENTE REFORMADO EN EL AÑO 2018, CON ACABADOS DE PRIMERA CALIDAD 8 habitaciones cómodas, espaciosas y soleadas, 6 de ellas con terraza Cuarto de estar, comedor Cocina: Independiente AMPLIA y TOTALMENTE equipada con todos los electrodomésticos duplicados (2 frigoríficos, 2 microondas, 2 vitrocerámicas y más), además de un gran menaje de cocina completo (vasos, platos, sartenes, copas, cubiertos), mesa para comer de 2 o 4 puestos y GRANDES armarios de cocina. Lavandería: Zona independiente de lavandería, con 2 lavadoras y secadora. 3 AMPLIOS baños para compartir, con platos de ducha. Hall de entrada. Sobre zona y transporte: Embajadores es uno de los barrios que componen el distrito Centro de Madrid. Sus límites son, por el norte, la calle de Concepción Jerónima; por el noreste, la calle de Atocha; por el sur, la ronda de Atocha, la ronda de Valencia y la ronda de Toledo; y, por el oeste, la calle de Toledo. Cerca de la plaza Mayor, en la calle de Toledo, se encuentra la colegiata de San Isidro. El barrio también alberga el Museo Nacional Reina Sofía, especializado en arte moderno. Los domingos por la mañana, en la parte occidental del barrio, se monta el famoso Rastro, un mercadillo que atrae a madrileños y visitantes por sus artículos a buen precio e imposibles de encontrar en otros lugares. La zona también cuenta con multitud de bares y restaurantes madrileños típicos, como los situados en las zonas de Lavapiés y Tirso de Molina. La comunicación de transportes es muy buena, tanto por autobuses como metro (Embajadores, Puerta de Toledo, La Latina, Tirso de Molina, Antón Martín, Lavapiés y Atocha) y cercanías (Embajadores y Atocha). >  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ).",False,good,False,True,4199.0,True,False,False,False,[],False,True,949000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de Atocha,Top+,,,,,,,
108311041,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/b3/50/1346562866.webp,VM2505109,49,2,3350000.0,flat,sale,284.0,True,3,1,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4370373,-3.6888528,False,https://www.idealista.com/inmueble/108311041/,"Espectacular piso exterior reformado con amplias estancias. Destaca por su privilegiada ubicación en una calle con excelente oferta gastronómica y servicios, a escasos pasos del museo Làzaro Gaudiano. La finca señorial de 1924 cuenta con un vestíbulo perfectamente conservado, servicio de portería, doble ascensor  y dos pisos por planta. Se trata de un piso de 284 m2 en un segundo piso exterior.   La vivienda esta reformada de diseño  con espacios amplios en cada una de sus estancias. Al entrar te recibe un gran hall que además funge de circulación entre el  área social al exterior y el área privada al interior. El piso cuenta con tres habitaciones en suite, área de lavado, cocina abierta con barra y  TV room en la misma área, comedor y gran salón con balcón a la calle.    Todo el piso cuenta con sistema de domótica, electrodomésticos de alta gama, y puertas integradas al diseño para separar o incorporar las estancias. El barrio de Castellana en Madrid es la zona más cotizada por aquellos que buscan lujo y exclusividad en un entorno lleno de arte, cultura, gastronomía arquitectura y vida de barrio. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,True,11796.0,True,False,False,False,[],False,True,3350000.0,€,flat,"Castellana, Madrid",Piso,Top+,,,,,,,
106386781,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/22/fb/1349020565.webp,VM2409101,48,,2600000.0,chalet,sale,297.0,,5,6,Barrio Fuente del Berro,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4207344,-3.6641805,False,https://www.idealista.com/inmueble/106386781/,"CASA A ESTRENAR DE OBRA NUEVA CON ASCENSOR Maravillosa casa moderna en la colonia de Fuente del Berro, a solo dos minutos del Parque. Esta impresionante vivienda de 297 m² se encuentra situada en una de las colonias más de moda en la actualidad. Una casa de lujo, llena de luz, en un entorno idílico y acogedor. Distribuida en cuatro plantas, consta de cinco habitaciones en suite y un aseo de cortesía. La opción planteada ofrece una distribución cómoda y funcional; Planta sótano: sorprende con una sala polivalente que puede adaptarse como sala de juegos o habitación de invitados, con una gran iluminación natural con patios ingleses, habitación en suite con vestidor, trastero, laundry, sala de estar/zona bar y aseo. En la planta baja, salón comedor, cocina completamente equipada con una gran despensa dando al patio delantero.  Desde el salón, se accede a un agradable jardín en la parte trasera. En la primera planta, dos habitaciones en suite con un magnífico vestidor. En la planta más alta/buhardilla, dos habitaciones superluminosas con dos cuartos de baño completos.   La vivienda cuenta con aire acondicionado, caldera de gas, sistema de aerotermia y otro gran añadido, ascensor. Los acabados son de una alta calidad y garantizan un máximo confort. Una fantástica oportunidad para vivir en un entorno único en una de las colonias más de moda del momento. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,,8754.0,True,False,False,False,[],False,True,2600000.0,€,chalet,"Fuente del Berro, Madrid",Chalet pareado,Top+,,,,,,,semidetachedHouse
103478338,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/96/7e/1358667817.webp,,46,,4500000.0,chalet,sale,730.0,,5,6,calle Peguerinos,Madrid,Madrid,Moncloa,es,Ciudad Universitaria,40.4693584,-3.7343634,False,https://www.idealista.com/inmueble/103478338/,"Colonia de Puerta de Hierro, chalet independiente, salón con techos de doble altura, grandes ventanales con gran entrada de luz distribuida de la siguiente manera: Planta de acceso: Salón comedor con techos altos, despacho junto a la entrada, sala multiusos (Playing Room), Cocina con office y electrodomésticos Miele y Siemens. 1º Planta: Suite principal con 2 baños, 2 vestidores y terraza. 3 dormitorios con sus 3 baños y terrazas. 2º Planta: 2 salas multiusos. Sótano: 2 dormitorios de servicio, cuarto de plancha, despensa, 1 baño completo, 2 salas multiusos, cocina tipo kitchenette. 1 mes de fianza + 6 meses de garantía.  Cobramos una mensualidad+iva, al inquilino.",True,good,False,,6164.0,False,False,False,False,[],False,True,4500000.0,€,chalet,"Ciudad Universitaria, Madrid",Casa independiente en calle Peguerinos,Top+,True,True,,,,,independantHouse
108390266,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/15/09/1342691034.webp,rec744VD,26,2,2200000.0,flat,sale,120.0,True,3,3,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4267146,-3.6836145,False,https://www.idealista.com/inmueble/108390266/,"Exclusivo piso totalmente reformado y amueblado en edificio clasico. En una segunda planta, contamos con este piso muy de 120 m2 con dos balcones exteriores  y 3 dormitorios. Salon muy amplio y acogedor, con un estilo muy apacible que invita a disfrutar del espacio, con dos amplios balcones y muy luminoso. Comedor a continuacion, con mesa para 6 personas, que nos lleva a la cocina. La cocina, es muy completa, con lavavajillas, placa, horno, microondas, y cuenta con puertas correderas en caso de querer independizarla. Ya en la zona de dormitorios, tenemos 3 dormitorios dobles con 3 baños y armarios de suelo a techo. Los dormitorios todos con camas dobles, con amplios armarios y persianas electricas. El dormitorio, con muchisima luz y baño tambien muy luminoso. AA y calefaccion individual a gas. Se destacan las calidades en cuanto a acabados y el diseño. El piso cuenta con trastero. Recoletos, dentro del barrio de Salamanca, se destaca por su paseo de compras, y de ocio, como el Mercado  de la Paz, sus destacados restaurantes, como La Trainera, muy proximo, y paseo cultural, como el Museo Arqueologico, un paseo imperdible de la zona. [IW].",True,good,False,True,18333.0,True,False,False,False,[],False,True,2200000.0,€,flat,"Recoletos, Madrid",Piso,Top+,,,,,,,
107313193,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/9e/7e/1309245826.webp,DS-P04001,32,bj,1450000.0,flat,sale,139.0,False,2,2,Barrio Jerónimos,Madrid,Madrid,Retiro,es,Jerónimos,40.4194646,-3.6903029,False,https://www.idealista.com/inmueble/107313193/,"DIZA Consultores les presenta esta vivienda con reforma de lujo en edificio representativo en Jerónimos. En la entreplanta de un edificio con fachada muy representativa construido a principios del siglo XX, encontramos este magnífico piso de techos altos de 139 metros cuadrados. Al acceder, destaca una obra de arte donde el agua es el elemento protagonista. Desde ésta, se accede al amplio salón comedor, con una gran zona de estar con sofá en U y comedor para 12 personas. La cocina, completamente equipada con electrodomésticos de alta gama, está semi integrada en la zona social.  La zona de descanso se compone de dos dormitorios, el principal con baño en suite y vestidor. Además, cuenta con un altillo sobre el cuarto de baño que sirve como maletero. El segundo dormitorio se divide en dos niveles; el principal con cama individual y armarios a ambos lados y subiendo las escaleras, en el segundo nivel, se encuentra una cama de matrimonio y más espacio de almacenaje. Se trata de una vivienda muy exclusiva y poco habitual en el mercado. La finca cuenta con portero físico, calefacción individual y aire acondicionado por conductos. El barrio de los Jerónimos se trata del más elegante y señorial de Madrid, siendo algunos de sus atractivos la tranquilidad que se respira en la zona y la cercanía al Parque del Retiro, al Museo del Prado o al Jardín Botánico. Estaremos encantados de atenderle. DIZA Consultores Inmobiliarios Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",True,good,False,True,10432.0,True,False,False,False,[],False,True,1450000.0,€,flat,"Jerónimos, Madrid",Piso,Top+,,,,,,,
105311773,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/59/4c/43/1251602200.webp,ch-426136,34,,1825000.0,chalet,sale,238.0,,4,3,Barrio Bernabéu-Hispanoamérica,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4521974,-3.669333,False,https://www.idealista.com/inmueble/105311773/,"ÚNICA Inmobiliaria Chamartín les invita a conocer este chalet pareado en la zona residencial, una propiedad perfecta para todos aquellos que quieran crear un hogar.  Se trata de un inmueble, que gracias a su estructura sobre pilares, permite distintos replanteamientos de estancias y espacios.  238 m² distribuidos en tres plantas, sobre una parcela de 206 m² con la distribución actual que describimos a continuación: Planta baja con salón, dos dormitorios, un baño y una gran sala que actualmente se usa como zona de trabajo.  Planta primera con sala de estar (podrían ser dos dormitorios), un dormitorio y cocina. Planta segunda con tres dormitorios (uno con baño en suite) y un baño completo más.  Cuenta con dos terrazas de 20 y 40 m² aproximadamente en primera planta y una terraza solárium, incluso con aseo en la cubierta. También hay que destacar la piscina cubierta, y el espacio de aparcamiento suficiente para dos vehículos.  La ubicación es extraordinaria, tranquila pero con todo a un paso (Parque Berlín, Auditorio Nacional, fácil salida a la M-30) En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,renew,False,,7668.0,True,False,False,False,[],False,True,1825000.0,€,chalet,"Bernabéu-Hispanoamérica, Madrid",Chalet pareado,Top+,,,,,,,semidetachedHouse
106019399,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/58/1f/2b/1337189741.webp,DS-P77606,58,2,1950000.0,flat,sale,390.0,True,6,5,Barrio El Viso,Madrid,Madrid,Chamartín,es,El Viso,40.4536778,-3.6880584,False,https://www.idealista.com/inmueble/106019399/,"DIZA Consultores les presenta este piso familar a un paso del Santiago Bernabéu, en un singular edificio con una espectacular piscina en la azotea. En la segunda planta de este edificio, encontramos este luminoso piso de 390 metros cuadrados construidos muy familiar y espacioso. La vivienda tiene 314 metros útiles.  La zona de estar se compone por tres amplios salones, comedor con grandes ventanales que aportan luz y una mayor sensación de espacio.  La vivienda tiene cinco dormitorios de muy buen tamaño, el principal exterior con una terraza, y cuarto de baño en suite. Además hay otros tres cuartos de baño para los dormitorios secundarios. La cocina es amplia y está completamente equipada y amueblada. Junto a la cocina se encuentra la zona de servicio con otro dormitorio y otro cuarto de baño. Así como una zona de lavandería. El distrito de Chamartín se ubica cerca de los mejores restaurantes, tiendas, colegios y universidades de la ciudad, es uno de los mejores barrios para vivir en la capital. Estaremos encantados de atenderle. Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",True,good,False,True,5000.0,True,False,False,False,[],False,True,1950000.0,€,flat,"El Viso, Madrid",Piso,Top+,,,,,,,
106979854,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/8a/d2/1311097305.webp,jer137IT,33,2,4170000.0,flat,sale,355.0,True,4,5,Barrio Jerónimos,Madrid,Madrid,Retiro,es,Jerónimos,40.4153319,-3.6885688,False,https://www.idealista.com/inmueble/106979854/,"Olisson Club presents this spectacular, brand new renovated home with a large terrace and views of the Retiro Park in the Jerónimos neighbourhood. Located on the second floor and with 355 m2, this property with high quality finishes has a simple layout that goes as follows: upon entering we find a small hall that leads to a spacious open-plan living room, where there are two very well differentiated rooms. One area is for the living room and the other is for the dining room. From the living room, there is access to a wonderful 115 m2 terrace, fully furnished with tropical wood and plants, from where you can enjoy impressive views of the Retiro Park, also providing a fabulous natural light to the entire apartment. In the living-dining room, we find a wonderful kitchen with a marble island with space for three diners and high-end appliances. In the same area, we also have a guest toilet for the convenience of our guests. Moving into the more private area of the house, we find four spacious en-suite bedrooms, three of which have direct access to the terrace. Each bedroom has floor-to-ceiling and wall-to-wall built-in wardrobes, with plenty of storage space. This exclusive property is completed by a garage space in the same building, a spacious storage room and a porter service, providing even more value and comfort. A property that stands out not only for its premium finishes and exceptional design, but also for its location. Located in the prestigious neighbourhood of Los Jerónimos, just a four-minute walk from the renowned Prado Museum and the majestic Monastery of San Jerónimo el Real, the Botanical Garden, Puerta de Alcalá and others. Surrounded by the most elegant cafés and restaurants in the area, this unique opportunity offers you the chance to acquire a residence in a privileged location, in one of the most sought-after neighbourhoods in Madrid, where your investment is sure to increase in value over time. [IW].",True,good,False,True,11746.0,True,False,False,False,[],False,True,4170000.0,€,flat,"Jerónimos, Madrid",Piso,Top+,True,True,,,,,
