propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift
107653767,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/db/f8/1355181710.webp,,16,157000.0,flat,sale,45.0,1,1,"calle de La Alcarria, 19",Madrid,Leganés,Zarzaquemada,es,Zarzaquemada,40.3296938,-3.7557591,True,https://www.idealista.com/inmueble/107653767/,"Agencia inmobiliaria de LEGANÉS zona ZARZAQUEMADA - AVENIDA REY JUAN CARLOS I Oficina Tecnocasa Comercializamos en exclusiva la venta de vivienda compuesta por salón-cocina, cuarto de baño completo y 1 dormitorio (157.000€) El local ha sido adaptado para cumplir con todas las normas de habitabilidad como vivienda. Se esta realizando una adecuación completa en instalaciones eléctricas, fontanería y climatización para garantizar el confort y seguridad de los futuros propietarios. Consulte con nosotros cualquier cuestión relativa a la memoria de calidades e instalaciones. Barrio ideal para familias con todo tipo de servicios en la zona, comercios de barrio y colegios. Servicios de transporte público: línea de metro Julián Besteiro y Casa del Reloj. Lineas de autobuses. No dude en ponerse en contacto y visitar el inmueble sin compromiso, y si lo precisa, le ofrecemos asesoramiento financiero gratuito con unas inmejorables condiciones hipotecarias. Si esta pensando en un cambio de vivienda también le ofrecemos el servicio de VALORACIÓN GRATUITO.",False,good,False,3489.0,True,False,False,False,[],False,False,157000.0,€,,,,,,flat,,"Zarzaquemada, Leganés","Piso en calle de La Alcarria, 19",bj,True,False
103511941,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/13/28/1191812676.webp,2693,22,719000.0,flat,sale,73.0,2,2,calle de Lope de Rueda,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4222095,-3.6788515,False,https://www.idealista.com/inmueble/103511941/,"Magnífica vivienda en Salamanca-Goya. A escasos metros del Parque del Retiro. 2ª Planta. Reforma de diseño con materiales de primeras marcas. Dormitorio Principal en Suite. Finca Clásica y Buen Portal. Posibilidad de Plaza de Garaje en Finca. Muy bien comunicada. Junto a los principales comercios de la zona. Ref-2693.  Piso en venta en la exclusiva zona de Salamanca-Goya, con una ubicación privilegiada cerca del Parque del Retiro. Este inmueble se encuentra en la 2ª planta de una finca clásica con un buen portal y la posibilidad de adquirir una plaza de garaje.  El piso ha sido completamente reformado con un diseño moderno y cuenta con materiales de primeras marcas, lo que le otorga un estilo único y sofisticado. Dispone de un dormitorio principal en suite, brindando privacidad y comodidad. ¡No pierdas la oportunidad de adquirir este exclusivo piso en una de las mejores ubicaciones de Salamanca-Goya! ""AP de Propiedades, somos un grupo inmobiliario que opera en todos los campos del sector desde hace más de 20 años. Nuestra actividad se ha centrado fundamentalmente en Madrid capital, en donde hemos desarrollado diferentes promociones de obra nueva y de rehabilitación de edificios singulares, sin olvidar la prestación del servicio de intermediación inmobiliaria tanto en la compra como en la venta de inmuebles, con el único fin de ofrecer a nuestros clientes todo lo necesario para su completa satisfacción que también ha sido y será la nuestra. Nuestras oficinas se encuentran en la calle Castelló, 23 - 3ºIzq. Madrid”.",False,good,False,9849.0,True,False,False,False,[],False,False,719000.0,€,,,,,,flat,,"Goya, Madrid",Piso en calle de Lope de Rueda,2,False,True
108493659,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/7f/8a/1348494991.webp,WGI00936,55,337000.0,chalet,sale,227.0,3,2,travesía Horcajo,Madrid,Miraflores de la Sierra,,es,,40.8142949,-3.765104,False,https://www.idealista.com/inmueble/108493659/,"WGI INMOBILIARIA vende CHALET DE ESQUINA con VISTAS INMEJORABLES en una ubicación privilegiada de Miraflores de la Sierra.  DESTACAMOS las maravillosas vistas que tiene desde LAS TERRAZAS la propiedad con una gran SUPERFICIE CONSTRUIDA de 227m2 contando con 3 HABITACIONES, antes 4 HABITACIONES y 2 BAÑOS, 2 SALONES y zonas de despensa o bodega.  El CHALET se distribuye en TRES PLANTAS, de la siguiente manera: En la planta de acceso al inmueble encontramos un AMPLIO SALÓN que te acoge según entras pues la puerta de la vivienda, contando con una chimenea mantenida y con el tiro operativo. El salón da acceso a una BODEGA, y a la COCINA, de origen muy bien mantenida, la cual nos da paso a un BAÑO COMPLETO con PLATO DE DUCHA y una DESPENSA con mucha utilidad y gran capacidad de almacenaje.  Las dos plantas principales se comunican con unas EMPLIAS ESCALERAS con los TECHOS ALTOS de MADERA.  La primera planta esta dotada con 3 HABITACIONES con armarios empotrados, 1 BAÑO COMPLETO CON BÑERA, y un GRAN SALON.  LA HABITACION PRINCIPAL es muy amplia y tiene salida a una TERRAZA envidiable la cual tiene unas vistas despejadas al VALLE DE GUADALIX y al PICO DE SAN PEDRO. El salón o la zona de ocio que encontramos en esta planta es muy atractivo y amplio y cuenta tambien con una TERRAZA con orientación al SUR, por lo que por el día no nos va a faltar iluminación en toda la vivienda y tiene las mismas vistas excepcionales que la habitación principal.  Desde este segundo salón se accede a la tercera y ultima planta, una zona ABUHARDILLADA con camas e ideal para utilizarlo como zona de almacenamiento con mucho encanto e ideal para que los pequeños de la familia dejen su imaginación volar. Se puede utilizar perfectamente como trastero o zona para almacenaje, incluso poner armarios y tener ahí la ropa de temporada de verano o invierno.  Los SUELOS de la vivienda son CERÁMICOS. Las PAREDES LISAS por toda la vivienda y las ventanas y puertas de madera. Las instalaciones han sido reformadas, y tiene un tanque de Gasoil de 500L.  Conexiones y transporte La vivienda goza de una ubicación estratégica, siendo una de las mejores, mas tranquilas y con mejores vistas del municipio. A escasos minutos andando del CENTRO DEL PUEBLO, donde encontramos FARMACIAS, EL CENTRO DE SALUD y de INSTITUTOS Y COLEGIOS. Entorno natural y estilo de vida Uno de los grandes atractivos de este chalet es su entorno. El inmueble se encuentra a un solo paso de la naturaleza, teniendo acceso a los PUERTOS de CANENCIA Y MORCUERA, así como al PICO DE LA PALA y a la FUENTE DEL CURA, donde tenemos merenderos, zonas fresquitas en VERANO, con chiringuitos ideales para estar tambien con las mascotas y un agradable paseo hasta la PRESA de la localidad, un entorno único y envidiable.  Exclusividad y tranquilidad. CANTAGALLOS es una de las zonas más selectas de Miraflores de la Sierra. Sus calles son tranquilas, con construcciones de alta calidad y vecinos que valoran la privacidad y el entorno cuidado. VIVIENDA PARA DESCUBRIR EN UNA VISITA. Si estas interesado en ver esta vivienda contacta con nosotros y pondremos a tu disposición nuestro equipo de especialistas en el sector inmobiliario, así como nuestro DEPARTAMENTO FINANCIERO para obtener la hipoteca y te daremos asesoría legal y fiscal en la operación.",False,good,False,1485.0,True,False,False,False,[],False,False,337000.0,€,,,,,,chalet,independantHouse,Miraflores de la Sierra,Casa independiente en travesía Horcajo,,,
105154488,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/1e/14/1243909602.webp,,42,2600000.0,chalet,sale,474.0,3,3,"calle de Pérez Cidón, 7",Madrid,Madrid,Ciudad Lineal,es,Concepción,40.4435146,-3.6408424,True,https://www.idealista.com/inmueble/105154488/,"APG pone a disposición de sus clientes, SIN COMISIÓN AL COMPRADOR, magnifico inmueble en parcela de 400 metros cuadrados, dividido en tres plantas. Edificio con ascensor con parada en todas las plantas. Son tres pisos físicamente independientes, con excelentes calidades, todos con amplio salón muy luminoso, cocina, cuarto de baño y amplio dormitorio en cada piso con armarios empotrados tanto en los dormitorios como en los amplios halls de entrada. La zona de jardín tiene piscina de 13 x 3 mts, cuatro plazas de coche en superficie y cocina y cuarto de baño que dan servicio al jardín. La planta sótano consta de dos cuartos trasteros y otros dos cuartos de cuarenta metros cada uno, actualmente utilizados como gimnasio y zona de trabajo. Los pisos pueden dividirse en dos apartamentos cada uno, por lo que tendríamos seis apartamentos en una de las mejores zonas de Madrid, lo que supone un producto muy atractivo también como inversión. Disponemos de planos. La casa está ubicada a cincuenta metros de la calle Arturo Soria, una zona residencial muy tranquila y cotizada, con muy buenas comunicaciones tanto por la A2 Carretera de Barcelona como M30 y M40.",False,good,False,5485.0,True,False,False,False,[],False,False,2600000.0,€,,,,True,True,chalet,independantHouse,"Concepción, Madrid","Casa independiente en calle de Pérez Cidón, 7",,,
108746816,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/db/e1/1353914855.webp,,39,1495000.0,chalet,sale,314.0,6,6,Barrio Zona Pueblo,Madrid,Pozuelo de Alarcón,Zona Pueblo,es,Zona Pueblo,40.4405588,-3.8095562,False,https://www.idealista.com/inmueble/108746816/,"Este chalet es una excelente oportunidad para quienes desean vivir en una de las zonas más demanda y que destaca por su amplitud, diseño contemporáneo, eficiencia energética y excelentes calidades, perfecta para familias que buscan estrenar una casa con espaciosa y cómoda. Características principales: Con una superficie construida de 314 m² y útiles de 295 m², ofrece un amplio salón, amplia cocina, seis dormitorios y cinco baños, además de un aseo, distribuidos en cuatro plantas que aprovechan cada metro de manera funcional. En la planta baja, de 90 m², se dispone una zona de entrada, aseo de cortesía, salón-comedor de 64 m² y cocina independiente de 21 m² con comedor de diario, salida directa al jardín privado. El espacio exterior cuenta con dos jardines (de 102 m² el posterior y 51 m² el anterior) y una piscina exterior perfecta para disfrutar en los meses de verano. La primera planta alberga el dormitorio principal, con baño incorporado y terraza, además de dos dormitorios adicionales y otro baño, sumando un total de 90 m² en esta planta. En la buhardilla, se encuentra un espacioso dormitorio-salón con baño y una terraza de 44 m², ideal como zona de ocio, despacho o sala de invitados.  El sótano ofrece múltiples posibilidades con 90 m² dedicados a distribuidor, salón o dormitorio con baño, otro dormitorio con baño, cuarto de lavandería/cuarto de máquinas, brindando funcionalidad y espacio extra para distintos usos familiares o de almacenaje. Calidades y equipamientos: La vivienda ha sido totalmente reformada en 2025, con acabados modernos y de alta calidad. Destaca la carpintería exterior de aluminio Climalit, la carpintería interior de madera lacada y suelos de porcelánico en salón, cocina, dormitorios y baños, lo que garantiza durabilidad y fácil mantenimiento. Además, cuenta con sistema de climatización mediante aerotermia, proporcionando calefacción y agua caliente eficiente y sostenible. Dispone también de aire acondicionado por suelo radiante y refrigerante, placas solares, Ethernet en todas las estancias y sistema de alarma para mayor seguridad. La orientación noreste asegura luminosidad constante, siendo una vivienda muy luminosa y agradable. Entorno y ubicación: Ubicado en una de las zonas más consolidadas y mejor comunicadas de Pozuelo de Alarcón, con todos los servicios a mano: comercios, colegios, transporte público y espacios verdes, lo que convierte este chalet en una opción ideal para familias que buscan calidad de vida cerca de Madrid. Si quieres saber más sobre Pozuelo de Alarcón, puedes visitar este artículo en Wikipedia.",True,good,False,4761.0,True,False,False,False,[],False,False,1495000.0,€,1525000.0,30000.0,2.0,True,True,chalet,terracedHouse,"Zona Pueblo, Pozuelo de Alarcón",Chalet adosado,,,
107234327,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/05/75/1335050868.webp,,43,445000.0,flat,sale,89.0,3,2,calle del Panizo,Madrid,Madrid,Tetuán,es,Berruguete,40.461003,-3.7066733,False,https://www.idealista.com/inmueble/107234327/,"**Piso en venta en una ubicación inmejorable** Descubre este encantador piso de 89 m², ideal para quienes buscan comodidad y funcionalidad.  Con tres amplios dormitorios, este hogar es perfecto para familias o para aquellos que deseen tener un espacio extra para trabajar o recibir visitas. El salón comedor, luminoso y acogedor, invita a disfrutar de momentos inolvidables en compañía de seres queridos. La cocina con office ofrece un espacio práctico para cocinar y compartir, mientras que la terraza de 15 m² es el lugar ideal para relajarse al aire libre. ¿Lo mejor de todo? SIN COMISIÓN NI HONORARIOS Comunidad: 65€ (agua y calefacción se pasa el recibo junto con la comunidad). Construido en 1985, este piso se encuentra en un estado excelente y cuenta con calefacción de gas natural, asegurando calidez en los días más fríos. La preinstalación de aire acondicionado por conductos te permitirá disfrutar de un ambiente fresco durante el verano.  Ubicado a tan solo 8 minutos a pie de las estaciones de metro Francos Rodríguez y Estrecho, y con paradas de autobús a escasos minutos, el transporte público es muy accesible. Además, la zona ofrece una amplia gama de servicios, incluyendo colegios, centros de salud, instalaciones deportivas y supermercados como Mercadona y Carrefour Express. La cercanía al Parque Agustín Rodríguez Sahagún añade un toque especial, perfecto para paseos y actividades al aire libre. No pierdas la oportunidad de vivir en este maravilloso piso que combina confort, ubicación y calidad de vida. ¡Ven a verlo y enamórate de tu nuevo hogar! Nuestro horario de visitas es de lunes a jueves de 9:00 a 19:00h y viernes de 9:00 a 15:00h.",True,good,False,5000.0,True,False,False,False,[],False,False,445000.0,€,450000.0,5000.0,1.0,,,flat,,"Berruguete, Madrid",Piso en calle del Panizo,1,True,True
107702465,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/98/57/1320289330.webp,1257,20,723000.0,flat,sale,123.0,5,3,plaza de Lavapiés,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4080463,-3.6995763,False,https://www.idealista.com/inmueble/107702465/,"1917 – ""La Delicadeza de Jeanne Lanvin en Madrid"" ""Este piso de 1917 refleja la elegancia romántica de Jeanne Lanvin, quien en plena guerra mundial ofrecía moda como refugio estético con bordados refinados y líneas etéreas. Sus espacios armoniosos y detalles artesanales evocan la sensibilidad y el refinamiento de sus creaciones, creando un hogar donde la belleza prevalece incluso en tiempos inciertos. En 1917, Jeanne Lanvin revolucionó la moda al lanzar su icónica línea de moda madre-hija, algo inédito hasta entonces, uniendo ternura, elegancia y sofisticación en diseños coordinados. Además, apostó por la alta artesanía en bordados y tejidos, elevando la moda femenina en un contexto marcado por la guerra y la escasez. "" DAMEZ les presenta esta espectacular propiedad exterior, una oportunidad única para quienes buscan espacio, luz y carácter en una vivienda que combina a la perfección el encanto de lo clásico con la comodidad de lo moderno. Con una distribución generosa y funcional, la propiedad cuenta con cinco habitaciones llenas de luz natural, ideales tanto para familias como para quienes necesitan estancias adicionales para despacho, estudio o sala de juegos. Dispone de tres baños completos, garantizando comodidad para todos los miembros del hogar. La cocina, totalmente equipada, está pensada para el día a día, con espacio suficiente para disfrutar del placer de cocinar con practicidad. También incluye un tendedero independiente, aportando funcionalidad al conjunto. Tres balcones exteriores aportan encanto y luz, además de vistas agradables y ventilación cruzada. La vivienda cuenta con aire acondicionado, carpintería interior de madera y exterior de climalit/aluminio, lo que garantiza eficiencia térmica y un ambiente cálido y confortable. Pensando en la seguridad, dispone de puerta blindada y sistema de alarma instalado. Su orientación oeste proporciona una excelente iluminación natural por las tardes, bañando cada rincón con una luz acogedora. Ubicada en un entorno tranquilo y bien comunicado, esta propiedad se encuentra cerca de colegios, supermercados y transporte público, lo que la convierte en una opción ideal tanto para vivir como para invertir. El portal del edificio, de estilo clásico, aporta ese toque de distinción que solo los inmuebles con historia pueden ofrecer. � Si buscas una vivienda con alma, amplitud y proyección, contáctanos. Esta propiedad está lista para convertirse en tu próximo hogar o inversión.",False,good,False,5878.0,True,False,False,False,[],False,False,723000.0,€,750000.0,27000.0,4.0,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en plaza de Lavapiés,2,True,False
103410027,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/ed/11/1231754136.webp,2666,28,1129000.0,flat,sale,98.0,3,3,calle de Alberto Bosch,Madrid,Madrid,Retiro,es,Jerónimos,40.4145118,-3.6905674,False,https://www.idealista.com/inmueble/103410027/,"Estupendo piso en venta en la codiciada zona de Los Jerónimos, a solo unos pasos del majestuoso Parque del Retiro. Este inmueble se encuentra en la 2ª planta de una finca clásica con un portal señorial, y cuenta con 3 dormitorios, dos de ellos en suite, perfectos para una familia o para aquellos que buscan una cómoda vivienda. Ref-2666. El piso se entrega completamente reformado con un diseño moderno y a estrenar, lo que lo convierte en una oportunidad única para aquellos que buscan un hogar con estilo. Además, el inmueble viene amueblado, lo que facilitará la mudanza.  A pesar de estar situado en una zona tranquila, el piso está muy bien comunicado, con comercios cercanos y una excelente conexión de transporte público. ¡No pierdas la oportunidad de vivir en una de las zonas más exclusivas de Madrid!  ""AP de Propiedades, somos un grupo inmobiliario que opera en todos los campos del sector desde hace más de 20 años. Nuestra actividad se ha centrado fundamentalmente en Madrid capital, en donde hemos desarrollado diferentes promociones de obra nueva y de rehabilitación de edificios singulares, sin olvidar la prestación del servicio de intermediación inmobiliaria tanto en la compra como en la venta de inmuebles, con el único fin de ofrecer a nuestros clientes todo lo necesario para su completa satisfacción que también ha sido y será la nuestra. Nuestras oficinas se encuentran en la calle Castelló, 23 - 3ºIzq. Madrid”.",False,good,False,11520.0,True,False,False,False,[],False,False,1129000.0,€,,,,,,flat,,"Jerónimos, Madrid",Piso en calle de Alberto Bosch,2,False,True
108420851,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/66/fa/1344371092.webp,,32,395000.0,flat,sale,73.0,3,1,avenida de Juan Andrés,Madrid,Madrid,Moncloa,es,Valdezarza,40.4707606,-3.7243879,False,https://www.idealista.com/inmueble/108420851/,"¡Descubre tu nuevo hogar en el corazón de Saconia-Dehesa de la Villa! Ubicado en la reconocida Avenida Juan Andrés. Royal Home le ofrece esta EXCLUSIVA vivienda en SÉPTIMA Y ÚLTIMA PLANTA, con increíbles VISTAS A LA SIERRA DE MADRID, ideal para comenzar una nueva etapa en tu vida.  La vivienda actualmente se encuentra distribuida en hall de entrada que da acceso a un salón a dos ambientes (ya que se le incorporó dos dormitorios al mismo), cocina, baño completo con bañera y habitación, siendo muy sencillo retomar la distribución original de 3 habitaciones.  Entre las características de la vivienda caben destacar; calefacción central, agua caliente a través de termo eléctrico, suelos de tarima, aire acondicionado en el salón, así como portero físico para la mancomunidad de vecinos. Ubicado en una zona rodeada de servicios, este piso es ideal para quienes buscan comodidad y accesibilidad, a solo 5 minutos del parque Dehesa de la Villa y con fácil acceso a la M-30 y M-40 y a tan solo 5 minutos andado del Metro de Antonio Machado Línea 7. No te pierdas esta oportunidad de vivir cerca de todo lo que necesitas, incluyendo supermercados, colegios y transporte público. ¡RESERVE SU VISITA! Con MÁS DE 20 AÑOS DE EXPERIENCIA en el sector inmobiliario, te ofrecemos asesoramiento personalizado para que esta vivienda se convierta en tu nuevo hogar. ¡No pierdas esta oportunidad y contáctanos para más información!",False,good,False,5411.0,True,False,False,False,[],False,False,395000.0,€,,,,,,flat,,"Valdezarza, Madrid",Piso en avenida de Juan Andrés,7,True,True
108711033,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/35/05/1352850763.webp,,24,263000.0,flat,sale,79.0,2,1,AV OPORTO,Madrid,Madrid,Carabanchel,es,Abrantes,40.3874073,-3.7239084,False,https://www.idealista.com/inmueble/108711033/,"SE VENDE PISO REFORMADO. Vivienda muy luminoso, exterior de 79m2; Piso distribuidos en 2dormitorios antes 3, salón-comedor de mas de 25mts, cocina americana y equipada con vitrocerámica, horno, campana, microondas, lavadora y caldera.  Baño completo con plato de ducha y mampara, suelos de porcelánicos, ventanas de aluminio blanco, puertas lacadas en blanco, armarios empotrados, electricidad y fontanería cambiada, el piso es muy luminoso, ascensor en puerta. El portal se encuentra en excelentes condiciones con ITE favorable Excelente comunicación; se encuentra en la Avd de Oporto a sólo 70 mts andando del metro Opañel (líneas 6), autobuses a distintas zonas de Madrid (Lineas 55, 47 84, N16 y N17. Dispone de todo tipo de servicios en la zona: colegios Julian Besteiro, supermercados LIDL, Mercadona, ambulatorios. ¡LO MEJOR ES QUE NOS LLAMES Y LO VEAS! Consulte con nuestros asesores para visitas y financiación.",False,good,False,3329.0,False,False,False,False,[],False,False,263000.0,€,269000.0,6000.0,2.0,,,flat,,"Abrantes, Madrid",Piso en Av Oporto,bj,True,True
108466169,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/7c/4a/1346038019.webp,DÚP_770,55,599000.0,duplex,sale,100.0,2,2,"calle del Laúd, 1 -7",Madrid,Madrid,Ciudad Lineal,es,Costillares,40.4825146,-3.6637097,True,https://www.idealista.com/inmueble/108466169/,"Descubre este espectacular dúplex de 100m² ubicado en una de las zonas residenciales más deseadas del norte de Madrid. Una vivienda en un moderno edificio de 2011, que combina amplitud, comodidad y estilo, en el entorno perfecto para disfrutar de una vida tranquila, con servicios exclusivos y excelentes comunicaciones con el centro de la ciudad. La vivienda se distribuye en dos plantas con una disposición muy funcional. En la planta baja, un elegante recibidor da paso a un amplio salón-comedor con cocina abierta, un espacio moderno y luminoso perfecto para el día a día o para disfrutar con invitados. En esta misma planta se encuentra un aseo de cortesía. Subiendo a la planta superior, encontramos un cuarto de baño completo y dos dormitorios muy espaciosos con posibilidad de hacer un tercero si se desea. Cuenta con aire acondicionado en ambas plantas individualizadas y calefacción central, lo que garantiza el confort durante todo el año. Además, incluye una amplia plaza de garaje con capacidad para coche y moto, y un trastero de 6m², ideal para almacenaje. Pero sin duda, lo que hace única a esta propiedad son sus extraordinarias zonas comunes. La urbanización ofrece una espectacular piscina cubierta climatizada con apertura total para los meses de verano, zona de relax con jacuzzi, sauna, solárium con ducha, gimnasio con vestuario, parque infantil y amplias zonas verdes con césped artificial, bancos de obra y una fuente central que aporta frescor y belleza. Todo ello cuidado al detalle y con portero físico en horario de mañana y tarde, además de montacargas, ascensores y cuarto de basuras operativo. La ubicación es inmejorable en una de las zonas más cotizadas de la capital. Esta vivienda goza de una excelente conexión con el centro y con toda la ciudad. Además, está junto a un centro de salud y muy cerca de colegios, supermercados, zonas verdes y todos los servicios esenciales. Por último, cuenta en la misma entrada de la urbanización con fácil acceso a los autobuses, estación de Cercanías Fuente de la Mora o de la parada de Metro de Pinar de Chamartín a tan solo 400 mts, línea N1, centro de salud, colegios y acceso inmediato a las carreteras M-11, M-40, M-30 y aeropuerto, facilitando una movilidad rápida y cómoda tanto dentro como fuera de Madrid.  Una oportunidad única para quienes buscan un hogar completo, cómodo y elegante en una urbanización con prestaciones de alto nivel. No dejes pasar esta vivienda: lo tiene todo. Además desde Allegro Inmobiliaria, NO COBRAMOS COMISIÓN ALGUNA AL COMPRADOR.  ¡Contáctanos para más información o agendar tu visita!  ref:DÚP_770.",False,good,False,5990.0,False,False,False,False,[],False,False,599000.0,€,615000.0,16000.0,3.0,True,True,flat,duplex,"Costillares, Madrid","Dúplex en calle del Laúd, 1 -7",6,True,True
