propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,newDevelopmentFinished,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
107762901,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/9a/ef/1323061227.webp,BFCA-V211,42,24,1890000.0,penthouse,sale,200.0,True,3,2,"paseo de la Dirección, 161",Madrid,Madrid,Tetuán,es,Valdeacederas,40.4679358,-3.7086742,True,https://www.idealista.com/inmueble/107762901/,"Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables. CONTACTAR CON LA EXTENSIÓN Nº 4 Bafre Inmobiliaria presenta el mejor Ático de Madrid ¡ Complejo Skyline!  Construcción de obra nueva, único en la ciudad.  Con una ubicación excelente. Frente al inmenso parque con más de 18 hectáreas Agustín Rodríguez Sahagún,  a tan sólo 4 minutos de Plaza de Castilla - Torres Kio, 6 minutos a complejo 4 Torres, 10 minutos a ciudad financiera de Azca, 8 minutos campo de golf de Puerta de Hierro, 10 minutos campo de golf RFGE.  Y perfectamente comunicado: 16 minutos al Aeropuerto, 4 minutos estación de tren de Chamartín y salida a carretera M-30 que bordea toda la ciudad, en definitiva, en sólo unos minutos tenemos la posibilidad de estar viajando, como de disfrutar tanto de un partido de golf, footing, pádel, tenis, gimnasio, relajarnos en la sauna o disfrutar de un agradable baño en una de las piscinas del complejo, después de un largo y duro día de trabajo. Esta urbanización de lujo se compone de 2 torres gemelas de 100mt de altura, cada una con recepción y seguridad 24h, espacio coworking, sala gastroteca para reuniones informales, gimnasio, sauna, 8 ascensores, huerto urbano, piscina en planta ático con vistas panorámicas y piscina en planta baja rodeada de césped natural. Esta vivienda es un alojamiento exclusivo y especial, ya que reune características únicas en Madrid.  Tendrás la oportunidad de vivir en un rascacielos, estar situado en una planta 24 con 2 terrazas a 100 mt de altura y con todos los lujos de una obra nueva a estrenar con excelentes materiales Este Ático se compone de un hall de entrada desde el cual acceder a un amplio salón comedor con cocina incorporada y salida a una de las terrazas con vistas 180 grados hacia el sur de Madrid.  En la zona de descanso nos encontramos con 3 dormitorios con armarios empotrados. El dormitorio principal tiene salida a la segunda terraza, regalandote la mejor panorámica del skyline de Madrid.  2 cuartos de baños ( 1 en suite en dormitorio principal ) con muebles elevados, lavabos de doble seno y alicatado de marmol.  Con la vivienda se incluyen 2 plazas de garaje y 1 trastero Aire acondicionado por conductos, calefacción mediante suelo radiante, puertas lisas lacadas en blanco y carpintería exterior con cristales con tratamiento uv.  No pierdas la oportunidad de visitar esta joya única en Madrid.  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual.)  CONTACTAR CON LA EXTENSION 4.  OFICINA BAFRE CASTELLANA.",False,good,False,True,9450.0,True,True,False,False,[],False,False,1890000.0,€,True,True,flat,"Valdeacederas, Madrid","Ático en paseo de la Dirección, 161",Top,,penthouse,,,,
107714584,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/62/fa/1320627705.webp,a14f9e09-5fd7-444a-aa5a-829722037be2,20,7,1250000.0,penthouse,sale,90.0,True,1,1,calle de Alburquerque,Madrid,Madrid,Chamberí,es,Trafalgar,40.4322014,-3.7015429,False,https://www.idealista.com/inmueble/107714584/,"Huspy presenta en exclusiva este ático de lujo, en proceso de reforma.  Su ubicación privilegiada, a escasos metros de la Plaza de Olavide y su configuración y concepto, convierten a esta vivienda en una propiedad perfecta para quienes buscan una vida dinámica y funcional, sin renunciar al lujo de tener un ático con terraza en el centro de la capital.  Situada en una 7ª planta exterior, con orientación oeste-sur y vista despejada, esta propiedad destaca por su luz y por la calidad del diseño y los materiales empleados.  El ático se entrega íntegramente reformado y amueblado por el prestigioso estudio de arquitectura Negrete Design. * La infografía adjunta, representa fielmente lo que será el resultado final del proyecto, con fecha prevista de entrega para finales de mayo de 2025. La configuración es la siguiente: - Gran cocina “open concept” con un espectacular tragaluz, encimeras de mármol, cerramiento en aluminio lacado, vidrios con control climático y electrodomésticos de alta gama. - Amplio salón con chimenea y encimeras de piedra natural verde Paraná, molduras decorativas de yeso, en techo y de madera, en pared. - Baño completo en porcelánico gran formato efecto piedra, gran plato de ducha y lavabo de obra con seno corrido en piedra natural y doble grifería monomando. - Dormitorio con amplia zona de vestidor y acceso a la terraza.  - Terraza de 19m2, con zona de relax diferenciada y zona de comedor, dos puertas de acceso en herrería de vidrio estelado con control solar e iluminación indirecta de diseño. La finca, de 1964, con conserje, dos ascensores, trastero y acceso para personas de movilidad reducida, presenta un excelente estado de conservación.  Situado en el corazón de Chamberí, Trafalgar, es actualmente una de las zonas más vibrantes y con una mejor calidad de vida del centro de Madrid.  Esta es tu oportunidad de vivir en una ubicación privilegiada con todas las comodidades modernas.",False,renew,False,True,13889.0,True,False,False,False,[],False,False,1250000.0,€,,,flat,"Trafalgar, Madrid",Ático en calle de Alburquerque,Top,,penthouse,,,,
108826063,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/fa/3f/1356248067.webp,W-030DHT,36,2,1090000.0,flat,sale,149.0,True,3,2,Barrio Pacífico,Madrid,Madrid,Retiro,es,Pacífico,40.406264,-3.6796762,False,https://www.idealista.com/inmueble/108826063/,"Excepcional piso reformado junto al Retiro Descubra esta magnífica oportunidad de adquirir un apartamento único, ubicado a escasos metros del emblemático Parque del Retiro, en una de las zonas más cotizadas de Madrid.  Ubicado en una calle tranquila que garantiza descanso y privacidad, este piso ha sido totalmente reformado con materiales de calidad y un diseño moderno y elegante; con orientación sur que llena cada estancia de luz natural, ofrece un equilibrio perfecto entre confort, luminosidad y ubicación, y está listo para entrar a vivir, convirtiéndose en un hogar acogedor y exclusivo. Este apartamento es una verdadera joya para quienes buscan calidad de vida, en una zona verde y exclusiva, con todos los servicios y conexiones a pocos minutos. Ideal tanto para familias como para profesionales que valoran la tranquilidad sin renunciar al corazón de la ciudad. Vivir a pasos del Retiro en un piso totalmente reformado y luminoso es un privilegio reservado para unos pocos. Le invitamos a visitarlo y dejarse cautivar por su encanto, su entorno y el confort que ofrece. Contáctenos hoy mismo para concertar una visita. Este puede ser el hogar que siempre ha buscado. Ubicado en el prestigioso distrito de Retiro, el barrio de Pacífico se ha consolidado como una de las zonas más atractivas y codiciadas para vivir en Madrid. Su excelente equilibrio entre vida urbana y espacios verdes lo convierte en un lugar ideal tanto para familias como para profesionales. A tan solo unos pasos del emblemático Parque del Retiro, Pacífico ofrece un respiro natural en plena ciudad. Es el lugar perfecto para salir a correr, pasear en familia o disfrutar de un rato de desconexión bajo los árboles, lejos del bullicio, pero sin salir del centro. La proximidad a la estación de Atocha no solo asegura una conexión directa con el resto de Madrid, sino también con destinos nacionales e internacionales. El barrio está perfectamente comunicado por varias líneas de metro, autobuses y acceso directo a las principales arterias de la capital, lo que facilita una movilidad cómoda y rápida. Pacífico dispone de una completa red de servicios: supermercados, mercados tradicionales, colegios, centros de salud, farmacias y una variada oferta gastronómica con cafeterías con encanto y restaurantes para todos los gustos. Vivir aquí es tener todo lo que necesitas y más. Rodeado de algunos de los grandes iconos culturales de la ciudad —como el Museo del Prado, el Reina Sofía o el CaixaForum—, Pacífico es ideal para quienes valoran el arte, la historia y la vida cultural activa sin renunciar a la tranquilidad residencial. Con calles arboladas, arquitectura clásica y una comunidad acogedora, Pacífico combina la esencia del Madrid tradicional con la comodidad moderna. Es un barrio lleno de vida, pero sereno, donde cada día puede empezar con un café al sol y terminar con un paseo relajante por el Retiro. Pacífico no es solo un lugar para vivir, es un lugar para disfrutar.",True,good,False,True,7315.0,True,False,True,False,[],False,False,1090000.0,€,,,flat,"Pacífico, Madrid",Piso,Top,,,,,,
108807475,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/73/23/1355729451.webp,10008580,26,6,599900.0,flat,sale,66.0,True,2,1,calle de Walia,Madrid,Madrid,Retiro,es,Niño Jesús,40.4073968,-3.672597,False,https://www.idealista.com/inmueble/108807475/,"Vivienda2 tiene el placer de presentar en exclusiva esta magnífica vivienda reformada en el corazón del barrio del Niño Jesús, una de las zonas más tranquilas, residenciales y mejor comunicadas de Madrid. Ubicada en una finca cuidada, con portero físico y sin barreras arquitectónicas, esta propiedad ha sido completamente renovada con materiales de alta calidad y está lista para entrar a vivir. Se trata de un ático muy luminoso y tranquilo, ideal para quienes buscan confort, estilo y una ubicación privilegiada cerca del Parque del Retiro. La vivienda cuenta con 66.5 m² distribuidos inteligentemente, ofreciendo espacios amplios y funcionales: Dos dormitorios dobles con armarios empotrados. Un gran salón-comedor a doble altura, que aporta amplitud y una estética moderna. Una cocina independiente completamente equipada, perfecta tanto para el día a día como para quienes disfrutan cocinando. Un baño completo, amplio y bien ventilado. Las calidades incluyen suelos de tarima, carpintería interior lacada en blanco, ventanas de aluminio con rotura de puente térmico, calefacción individual por gas natural y aire acondicionado, garantizando el máximo confort durante todo el año. El edificio dispone de ascensor y zonas comunes muy bien mantenidas. Entorno y servicios: La ubicación de esta vivienda es inmejorable. A tan solo unos minutos andando del Parque del Retiro, rodeada de zonas verdes, colegios de prestigio, guarderías, centros de salud, supermercados, farmacias y una gran variedad de tiendas de proximidad, cafeterías y restaurantes. Además, la zona cuenta con una amplísima oferta educativa y cultural, lo que la convierte en una opción ideal tanto para familias como para profesionales que buscan calidad de vida en Madrid. Conectividad: El barrio del Niño Jesús cuenta con excelentes conexiones de transporte público: múltiples líneas de autobús, acceso rápido a la M-30 y proximidad a estaciones de Metro (Conde de Casal, Sainz de Baranda) y Cercanías (Atocha). Esta comunicación fluida te permite desplazarte cómodamente a cualquier punto de la ciudad. Un hogar perfecto tanto como vivienda habitual como para inversión. La alta demanda de la zona y sus excelentes características lo convierten en una opción muy atractiva para quienes buscan rentabilidad sin renunciar a una ubicación privilegiada. No pierdas esta oportunidad de vivir en un ático reformado, luminoso y con carácter, en una de las mejores zonas residenciales de Madrid. Te esperamos en Vivienda2.",True,good,False,True,9089.0,True,False,True,False,[],False,False,599900.0,€,,,flat,"Niño Jesús, Madrid",Piso en calle de Walia,Top,,,622000.0,22100.0,4.0,
107852627,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/c6/46/1228963554.webp,,20,,2200000.0,chalet,sale,580.0,,5,6,"calle Traviata, 66",Madrid,Majadahonda,Los Satélites - Roza Martín,es,,40.4549803,-3.8941675,True,https://www.idealista.com/obra-nueva/107852627/,"Viviendas unifamiliares independientes con más de 580m² construidos sobre parcelas de 1.000m². Ubicadas en Roza Martín (Majadahonda), una de las zonas más exclusivas del noroeste de Madrid. Rodeadas de naturaleza, cuentan a su alrededor con gran cantidad de servicios comerciales, deportivos, sanitarios y escolares. Apertura de las zonas de estar al interior de la parcela, aumentando la privacidad y la continuidad de todos los espacios interiores con el exterior.",True,newdevelopment,True,,3793.0,False,False,False,False,[],False,False,2200000.0,€,True,True,chalet,"Los Satélites - Roza Martín, Majadahonda","Casa independiente en calle Traviata, 66",Top,True,independantHouse,,,,
108777652,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/42/a1/1354832342.webp,W-030RU7,26,3,855000.0,flat,sale,153.0,True,3,2,Barrio Pacífico,Madrid,Madrid,Retiro,es,Pacífico,40.4074173,-3.6799021,False,https://www.idealista.com/inmueble/108777652/,"Excelente oportunidad a pasos del Retiro Bienvenido a un excelente apartamento a reformar en el barrio de Retiro. Este espacioso hogar, construido en 1970, cuenta con tres habitaciones y dos baños, proporcionando un lienzo perfecto para aquellos que buscan crear un refugio de lujo en una de las zonas mas priviligiedas de Madrid. Aunque el apartamento requiere rehabilitación, su estructura sólida y distribución generosa ofrecen una oportunidad única para diseñar un espacio que refleje su estilo personal y necesidades. La presencia de portero fisico y ascensores garantizan comodidad y seguridad. Este apartamento cuenta con salon comedor, tres dormitorios y dos baños. La terraza se ha incorporado a la vivienda para crear un salon mas amplio y funcional, ideal para disfrutar de durante el día.  La ubicación privilegiada en Madrid ofrece acceso inmediato a una rica oferta cultural, gastronómica y de entretenimiento, convirtiendo cada día en una nueva aventura.  En resumen, este apartamento es una oportunidad excepcional para aquellos que desean invertir en una de las capitales más dinámicas del mundo.  Convierta este lugar en su hogar y experimente el lujo de vivir en el corazón de Madrid, donde cada detalle puede ser personalizado para satisfacer sus más altos estándares de vida. Ubicado en el prestigioso distrito de Retiro, el barrio de Pacífico se ha consolidado como una de las zonas más atractivas y codiciadas para vivir en Madrid. Su excelente equilibrio entre vida urbana y espacios verdes lo convierte en un lugar ideal tanto para familias como para profesionales. A tan solo unos pasos del emblemático Parque del Retiro, Pacífico ofrece un respiro natural en plena ciudad. Es el lugar perfecto para salir a correr, pasear en familia o disfrutar de un rato de desconexión bajo los árboles, lejos del bullicio pero sin salir del centro. La proximidad a la estación de Atocha no solo asegura una conexión directa con el resto de Madrid, sino también con destinos nacionales e internacionales. El barrio está perfectamente comunicado por varias líneas de metro, autobuses y acceso directo a las principales arterias de la capital, lo que facilita una movilidad cómoda y rápida. Pacífico dispone de una completa red de servicios: supermercados, mercados tradicionales, colegios, centros de salud, farmacias y una variada oferta gastronómica con cafeterías con encanto y restaurantes para todos los gustos. Vivir aquí es tener todo lo que necesitas... y más. Rodeado de algunos de los grandes iconos culturales de la ciudad —como el Museo del Prado, el Reina Sofía o el CaixaForum—, Pacífico es ideal para quienes valoran el arte, la historia y la vida cultural activa sin renunciar a la tranquilidad residencial. Con calles arboladas, arquitectura clásica y una comunidad acogedora, Pacífico combina la esencia del Madrid tradicional con la comodidad moderna. Es un barrio lleno de vida, pero sereno, donde cada día puede empezar con un café al sol y terminar con un paseo relajante por el Retiro. Pacífico no es solo un lugar para vivir, es un lugar para disfrutar.",True,renew,False,True,5588.0,True,False,True,False,[],False,False,855000.0,€,,,flat,"Pacífico, Madrid",Piso,Top,,,,,,
108494665,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/fa/de/1346588719.webp,W-02WFYM,26,3,615000.0,penthouse,sale,146.0,True,2,1,calle de Juan del Risco,Madrid,Madrid,Tetuán,es,Berruguete,40.4566511,-3.7030066,False,https://www.idealista.com/inmueble/108494665/,"Fantástico Ático reformado en Tetuán Engel & Völkers comercializa este fantástico ático, completamente renovado en 2019, donde ofrece una oportunidad única de disfrutar de un estilo de vida cómodo y relajado en una ubicación privilegiada. Con una superficie total de 143.85 metros cuadrados, este espacio incluye una encantadora terraza de 50 metros cuadrados, perfecta para disfrutar de momentos al aire libre y vistas preciosas de la sierra de Madrid. Con 2 habitaciones luminosas, se garantiza el máximo confort y privacidad para los residentes. El baño amplio, luminoso y con muy buena ventilación al exterior. La orientación noroeste de la propiedad asegura una luminosidad incomparable durante todo el día, mientras que la calefacción a gas mantiene el ambiente cálido y acogedor durante los meses de invierno. El salón cuenta con aire acondicionado asegurando un clima perfecto durante todo el año. La cocina tipo americana integrada en el salón está diseñada para el disfrute y la practicidad de todo el día, creando un espacio central para la vida y el entretenimiento. Con luz natural inundando todas las habitaciones, esta propiedad ofrece espacios llenos de vida y energía positiva, invitando a los residentes a disfrutar de una experiencia de vida excepcional. Un piso estratégicamente ubicado en el céntrico y acogedor barrio de Berruguete, Distrito de Tetuán, situado al noroeste de Madrid. La zona ofrece una excelente oferta de supermercados, restaurantes, comercios variados, colegios, así como hospitales, centros comerciales, parques e instalaciones deportivas en sus alrededores inmediatos. Un barrio que combina arquitectura clásica con modernos servicios y en el que la gente joven ha ido llegando en los últimos años a convivir con los vecinos de siempre. Todo esto dentro del perímetro del proyecto urbanístico Madrid Norte. A pocos pasos tiene dos estaciones de metro de la Línea 1, Tetuán y Estrecho y en la línea 7, la estación Francos Rodríguez. Además, tiene gran cobertura con diferentes líneas de autobús (L. 11, 44, 66, 126, 177). Por su ubicación clave y sus características esta propiedad es una excelente opción para vivir y disfrutar, o como inversión para alquiler con un excelente rendimiento.",False,good,False,False,4212.0,True,False,False,False,[],False,False,615000.0,€,,,flat,"Berruguete, Madrid",Ático en calle de Juan del Risco,Top,,penthouse,,,,
108238213,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/50/ea/1350414839.webp,26066,50,4,549000.0,flat,sale,136.0,True,3,2,calle de Aquitania,Madrid,Madrid,San Blas,es,Arcos,40.4193778,-3.6131198,False,https://www.idealista.com/inmueble/108238213/,"¡Descubre tu nuevo hogar con TengoTuCasa! Te presentamos esta fabulosa vivienda en venta de 136 m² con plaza de garaje y trastero incluidos en el precio, situada en una excelente zona con todos los servicios a tu alcance. La vivienda ha sido recientemente reformada y destaca por su amplitud, luminosidad y distribución funcional. Dispone de un gran salón comedor independiente, muy luminoso, perfecto para disfrutar en familia o con amigos. La cocina, también independiente, es de gran tamaño, está totalmente equipada y tiene acceso directo a una práctica terraza cerrada. Actualmente cuenta con dos amplios dormitorios con armarios empotrados, aunque originalmente eran tres, por lo que es muy fácil volver a la distribución inicial si se desea. El dormitorio principal en suite sorprende por su tamaño y confort. Todas las estancias principales son exteriores, lo que permite disfrutar de una excelente ventilación cruzada y gran luminosidad natural. Dispone de dos baños completos, ambos con plato de ducha y mamparas de cristal. Además, ofrece un excelente espacio de almacenaje gracias a los armarios empotrados en el distribuidor. El confort está garantizado todo el año con ventanas climalit, calefacción de gas natural y aire acondicionado. Los m2 útiles de la vivienda son 92. La finca cuenta con ascensor, rampa de acceso para personas con movilidad reducida y un amplio patio comunitario ideal para el disfrute familiar. La vivienda está ubicada en el barrio de Las Rosas, en el distrito de San Blas-Canillejas, una zona residencial y familiar de Madrid que destaca por su tranquilidad, seguridad y calidad de vida. Dispone de todo tipo de comercios, centros educativos públicos y concertados, centros culturales, parques y zonas verdes. A pocos minutos a pie se encuentra el Centro Comercial Las Rosas, con una variada oferta comercial y de ocio. También está muy próximo el Estadio Metropolitano y, a unos 15 minutos en coche, se puede acceder tanto al Centro Comercial Plenilunio como al Aeropuerto de Madrid-Barajas. La comunicación con el resto de la ciudad es excelente, gracias a la línea 2 de metro, varias líneas de autobuses de la EMT y una rápida conexión con las principales vías de circunvalación como la M-40 y la M-30. Además, el barrio se encuentra en expansión, con nuevos equipamientos deportivos y urbanísticos proyectados, lo que lo convierte en una zona con gran proyección de futuro. Pide tu cita sin compromiso en TengoTuCasa, La Inmobiliaria de las 3.000 reseñas.",True,good,False,True,4037.0,True,False,False,False,[],False,False,549000.0,€,True,True,flat,"Arcos, Madrid",Piso en calle de Aquitania,Top,,,,,,
108142678,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/22/21/1335119265.webp,W-02ZEWJ,32,2,3350000.0,flat,sale,284.0,True,3,4,calle de López de Hoyos,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4351892,-3.6886248,False,https://www.idealista.com/inmueble/108142678/,"Piso reformado de lujo junto a Hermanos Becker Engel & Völkers presenta este magnífico piso de 284 m2 junto a Hermanos Becker, en finca clásica, elegante y representativa, muy próximo a la Castellana y Serrano, en la mejor zona del Barrio de Castellana - Salamanca. Piso reformado en 2023 de alta calidad y amueblado de lujo, prácticamente a estrenar, planta segunda, orientación sur, con grandes ventanales de suelo a techo. El piso se distribuye en amplia zona de recibo, que da paso a un elegante salón-comedor con ambientes diferenciados. Cocina de diseño y de alta gama con isla, equipada con electrodomésticos de primeras marcas junto a un family room, un espacio multifuncional para disfrutar en total comodidad. 3 amplios dormitorios con vestidor. 3 baños en suite + 1 aseo de cortesía con materiales y acabados de primera calidad. Zona de lavandería independiente con lavadora y secadora.  Aislamiento térmico y acústico, con ventanas oscilobatientes y rotura de puente térmico. Domótica con control inteligente de iluminación regulable y persianas automatizadas. Suelos de madera de roble y climatización con aire acondicionado por conductos. Calefacción central y agua caliente eléctrica. Opcionalmente se podrían comprar 2 plazas de garaje en el edificio de enfrente, además el piso cuenta con 1 plaza adicional a pocos metros, en el parking de residentes de Hermanos Becker. El edificio cuenta con portero. Esta propiedad combina una base clásica y actual con detalles contemporáneos y vanguardistas que impulsan el valor del lujo. Reconocida por su gran vida social, esta zona de la capital española tiene todo lo necesario para disfrutar de una increíble calidad de vida.  Además de contar con estupendas viviendas, cuenta con algunos de los mejores restaurantes de Madrid. También destaca por ser la zona elegida por los mejores diseñadores nacionales e internacionales para establecerse en España.  Embajadas, colegios como Nuestra Señora de Loreto o el Pilar, consulados y reconocidos museos, como el Lázaro Galdiano, han encontrado en este distrito un lugar idóneo para quedarse, lo que hace que la zona sea una de las más exclusivas y seguras. En suma, el distrito de Castellana es una zona dónde encontramos viviendas exclusivas, los mejores restaurantes, los diseñadores más aclamados y una intensa vida cultural, a la par que un lugar dónde vivir tranquilamente en familia.  Esta zona de la capital madrileña es una de las más demandadas, tanto por inversores nacionales e internacionales como familias.",False,good,False,True,11796.0,True,True,False,False,[],False,False,3350000.0,€,,,flat,"Castellana, Madrid",Piso en calle de López de Hoyos,Top,,,,,,
108911917,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/05/e0/1358713667.webp,AMR - RO1120,15,4,159900.0,flat,sale,85.0,True,3,1,calle de las Ciudades,Madrid,Parla,Villayuventus-Renfe,es,,40.2405026,-3.765941,False,https://www.idealista.com/inmueble/108911917/,"OPORTUNIDAD AMR INMOBILIARIA vende piso con ascensor aprobado en junta cerca de RENFE en Parla. TIPOLOGÍA INMUEBLE: PISO con TERRAZA. DESCRIPCIÓN DEL INMUEBLE: Dispone de 3 dormitorios, baño, salón comedor con terraza, y cocina independiente con tendedero. CALIDADES: Vivienda MUY LUMINOSA, pintura LISA, aire acondicionado, calefacción gas natural, ventanas de aluminio, y suelos de gres. APROBADO EN JUNTA ASCENSOR, se paga derrama de 30. -€ Comunidad de 50. -€ incluido el agua. UBICACIÓN-ORIENTACIÓN: Orientación SUR, se encuentra en una zona privilegiada, con todos los servicios a su alcance, supermercados, parques, gimnasio, centro de salud, hospital, zonas de ocio, a escasos metros del centro, a escasos metros de RENFE y TRANVIA. SOLICITE INFORMACIÓN SIN COMPROMISO. Atendemos también WhatsApp, comercial encargado Rosa:  SERVICIOS AL COMPRADOR: - Estudio de financiación GRATUITO. - Nos ocupamos de tú financiación, a través de financieros con titulación cualificada y con la colaboración de distintas entidades bancarias y centros hipotecarios. - Nosotros nos ocupamos de todo lo relacionado con la compra de tu vivienda, desde la primera visita, hasta la entrega de llaves. AMR PROFESIONALES INMOBILIARIOS CON MÁS DE 18 AÑOS DE EXPERIENCIA. Gestionamos todo tipo de inmuebles: herencias, inversiones, segunda mano y obra nueva.",False,renew,False,True,1881.0,False,False,False,False,[],False,False,159900.0,€,,,flat,"Villayuventus-Renfe, Parla",Piso en calle de las Ciudades,Top,,,,,,
108429047,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/22/16/1344604339.webp,RP1332025138671,27,2,509000.0,flat,sale,54.0,False,1,1,calle de Fuencarral,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4281965,-3.6998421,False,https://www.idealista.com/inmueble/108429047/,"Elegante apartamento reformado en finca clásica de Calle Fuencarral, Madrid Ubicado en una de las calles más emblemáticas de Madrid, este luminoso apartamento combina el encanto de los elementos originales con una reforma moderna y funcional. La vivienda cuenta con un acogedor comedor integrado con una elegante cocina americana, perfecta para disfrutar de un espacio abierto y práctico. El dormitorio independiente dispone de amplios armarios empotrados, proporcionando una excelente capacidad de almacenamiento. Además, el cuarto de baño en suite añade un toque de privacidad y confort. Este apartamento destaca por sus altos techos, que aportan una sensación de amplitud y elegancia, así como por su suelo de pino melis, que conserva el carácter original de la vivienda. Elementos de mármol añaden un toque sofisticado, realzando su estilo clásico. Ubicado en una finca de estilo clásico, el edificio cuenta con ascensor, garantizando comodidad y accesibilidad. Su ubicación privilegiada en Calle Fuencarral te permitirá disfrutar de una vibrante oferta comercial, gastronómica y cultural, con excelentes conexiones de transporte público. ¡Una oportunidad única para vivir en el corazón de Madrid con el encanto de la arquitectura clásica! Para más información, puede contactar con nosotros en el teléfono a través de WhatsApp, o bien visitarnos en nuestras oficinas ubicadas en Calle Hortaleza 59, 28004 Madrid.",False,good,False,False,9426.0,False,False,True,False,[],False,False,509000.0,€,,,flat,"Chueca-Justicia, Madrid",Piso en calle de Fuencarral,Top,,,,,,
108103144,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/b6/42/1353338586.webp,W-02ZMST,20,3,1150000.0,flat,sale,87.0,True,2,2,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4248667,-3.6819298,False,https://www.idealista.com/inmueble/108103144/,"Excelente oportunidad en Recoletos Engel & Völkers presenta esta exclusiva propiedad, completamente reformada y amueblada, ubicada en el corazón de Recoletos, una de las zonas más prestigiosas y demandadas de Madrid. Esta vivienda combina a la perfección sofisticación, funcionalidad y confort. Con una superficie cercana a los 90 m², ofrece una distribución moderna y cuidadosamente diseñada para aprovechar al máximo cada rincón. La cocina de estilo isla, totalmente equipada, se integra armoniosamente con el salón, generando un espacio abierto, luminoso y acogedor. La propiedad dispone de dos dormitorios dobles y dos cuartos de baño, uno de ellos en suite. Cada detalle, desde los acabados hasta la distribución, ha sido concebido para ofrecer una experiencia de vida cómoda, práctica y con estilo. Es el hogar ideal para quienes buscan una residencia de diseño, lista para entrar a vivir, en una de las localizaciones más exclusivas. No dude en ponerse en contacto con nosotros para concertar una visita. El barrio de Salamanca es una de las zonas más relevantes de Madrid tanto por su peculiar distribución como por los vecinos que tradicionalmente han habitado sus emblemáticas calles. Su construcción data de la segunda mitad del siglo XIX y corresponde a la ampliación urbanística llevada a cabo durante el reinado de Isabel II. El precursor al que debe su nombre fue el malagueño José de Salamanca y Mayol, Marqués de Salamanca, quien concibió un nuevo emplazamiento con una cuidada edificación que albergara a las clases aristocráticas y burguesas de Madrid. De estilo decimonónico, se caracteriza por su especial distribución regular en forma de damero con calles perpendiculares. Sus edificios gozan de especial interés gracias a su calidad arquitectónica y la belleza de sus fachadas. Tradicionalmente, Salamanca fue una zona de uso residencial, especialmente habitada por las élites políticas y económicas del país. En los últimos cincuenta años este carácter residencial convive con otras actividades como la empresarial, la diplomática y especialmente la comercial ya que es una de las áreas de moda de lujo más importantes de la capital. El Parque del Buen Retiro es el auténtico protagonista de este barrio de Madrid que tiene sus flancos en las Calles de Alcalá y O'Donnell en el extremo norte, la Calle Doctor Esquerdo en el este, la Avenida del Mediterráneo y el Paseo de Reina Cristina en el Sur y la Calle Alfonso XII en el extremo occidental.",True,good,False,True,13218.0,True,False,False,False,[],False,False,1150000.0,€,,,flat,"Recoletos, Madrid",Piso,Top,,,,,,
