propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108815620,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/75/71/1356143989.webp,Angelica,6,bj,260000.0,flat,sale,85.0,True,2,1,avenida de Isabel la Católica,Madrid,Pinto,Centro - Ayuntamiento,es,,40.2453002,-3.6978937,False,https://www.idealista.com/inmueble/108815620/,"Inmobiliaria DREAM HOME MADRID  OFRECE:  Piso  85m2 construidos 2 habitaciones 1 baño Orientación Sur  Segunda mano.  Construido 2025 Calefacción individual Bomba frio/ calor acceso para personas con movilidad reducida  Exterior  Aire Acondicionado  tiene un pequeño patio de uso exclusivo de la vivienda El piso esta totalmente Nuevo. con armarios empotrados todos vestidos. la habitación principal es con vestidor y baño en suite  Paredes lisas blancas  Ventanas Oscilobatiente  con doble cristal y rotura de puente térmico  Suelo de tarima cocina americana  PRECIO 260.000€ incluidos honorarios � DREAM HOME MADRID� No solo vendemos propiedades: transformamos proyectos de vida en realidades. Somos una empresa Inmobiliaria de alto nivel, con sede en Madrid, Latinoamerica, Chile y Miami, especializados en conectar a nuestros clientes INTERNACIONALES, con oportunidades únicas, tanto residenciales como de inversión. Tenemos la misión de ofrecer un servicio personalizado, transparente y sofisticado, brindado Soluciones Inmobiliarias, DREAM HOME ES TU SOLUCION.",False,good,False,False,3059.0,False,False,False,False,[],False,False,260000.0,€,flat,,"Centro - Ayuntamiento, Pinto",Piso en avenida de Isabel la Católica,,,,,
104919503,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/59/4a/1274017111.webp,Av.Dehesa81,4,,590000.0,chalet,sale,300.0,,4,3,"avenida de la Dehesa, 81",Madrid,Torrelodones,Los Ángeles - Jarandilla,es,,40.5816241,-3.9331604,True,https://www.idealista.com/inmueble/104919503/,"¡CHALET OKUPADO A LA VENTA! ¡EXCELENTE OPORTUNIDAD PARA INVERSORES! NO SE PUEDE VISITAR. Inmueble sin posesión, OKUPADO por personas sin justo título, se encuentra pendiente de lanzamiento judicial. Fantástico y moderno inmueble con una ubicación idónea dentro de Torrelodones, vistas al campo y tranquilo vecindario.  El inmueble está distribuida en 3 plantas: -Planta buhardilla ""nivel tres"", por donde tiene su acceso la vivienda debido al desnivel del terreno, con una superficie construida aproximada de 80 m2 y útil de 50, distribuida en garaje, vestíbulo, dormitorio, cuarto de baño y aseo. -Planta principal “nivel 2”, con una superficie construida aproximada de 125 metros y útil de 117, distribuida en vestíbulo, salón, aseo, cocina y cuarto de instalaciones. Cuenta además con un tendedero y una terraza. -Y planta inferior “nivel 1”, con una superficie construida de 98 m2 y útil de 73, distribuida en vestíbulo, 4 dormitorios, 2 cuartos de baño y un aseo. Las plantas se comunican entre sí por medio de una escalera interior La vivienda está situada en una parcela de 500 metros cuadrados, ubicada en una zona residencial próxima al centro de Torrelodones.  Se encuentra a escasos 300m del Centro de Salud, a unos 600m del Polideportivo municipal y de varios colegios e institutos. Está muy bien comunicada a 4 minutos de la A6 y 600m hasta la parada de la línea 611/612 y a 150 m de la parada de la línea 1 de Torrelodones.  El inmueble no se puede visitar en la actualidad, para más información llámanos! Venta directa de la propiedad, sin comisión de agencia!",False,renew,False,,1967.0,False,False,False,False,[],False,False,590000.0,€,chalet,terracedHouse,"Los Ángeles - Jarandilla, Torrelodones","Chalet adosado en avenida de la Dehesa, 81",True,True,,,
105665557,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/92/c6/b1/1348154841.webp,,86,,565000.0,chalet,sale,331.0,,3,3,Becerril de la Sierra,Madrid,Becerril de la Sierra,,es,,40.7091059,-3.9703607,False,https://www.idealista.com/inmueble/105665557/,"InMountain les ofrece esta exclusivo y representativo chalet situado en la prestigiosa ""Urbanización MONTELLANO"" de Becerril de la Sierra (Madrid). Esta urbanización está enclavada en plena Sierra del Guadarrama en su vertiente madrileña. El amplísimo chalet independiente acorde con las espectaculares características y calidades de construcción de la constructora Levitt, consta de dos plantas y está situado en una zona muy tranquila y en una calle de acceso exclusivo para las viviendas ubicadas en la misma. En la planta baja se ubican un porche/garaje, plaza de garaje cerrada, trastero y cuarto de instalaciones. La puerta de acceso a la zona de garaje es automática. La entrada principa, bajo porche, da acceso al amplísimo recibidor; salón de considerables dimensiones, con chimenea cerrada y salida al jardín; cocina tipo americana con comedor, cuarto de lavado y despensa; sala de juegos/recreo (con mesa de billar); un aseo y una magnífica sala de relax con un espectacular jacuzzi. En la primera planta se sitúan el dormitorio principal con baño en suitte y con la terraza cerrada y añadida al mismo; dos amplios dormitorios con armarios empotrados al que dan servicio un baño completo, recientemente reformado, con plato de ducha; finalmente contamos, además, con una estancia abuhardillada provista de dos amplias ventanas Velux con apertura y cierre eléctrico por mando a distancia. El solado de la vivienda es en madera española de 18 mm. en la planta baja y moqueta; moqueta en las escaleras y habitaciones de la planta primera. Los baños, buhardilla y cocina, en gres cerámico. Todas las ventanas, recientemente renovadas, de la vivienda son en imitación madera y PVC Kommerling, con doble puente térmico, con mosquiteras y contraventanas de aluminio, también en imitación madera. El chalet dispone de aire acondicionado y calefacción (split) por bomba de calor. A destacar el valor añadido que aporta el estar ubicado en una urbanización cerrada y con vigilancia 24horas, club social, restaurante, piscina, pistas de tenis, padel y todo ello a no más de 1,5 km. del centro del casco urbano. Interesados, concertar visita.",True,good,False,,1707.0,False,False,False,False,[],False,False,565000.0,€,chalet,independantHouse,Becerril de la Sierra,Casa independiente,True,True,,,
107601275,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/a7/11/1317271105.webp,,18,5,899000.0,penthouse,sale,90.0,True,2,1,Barrio Las Tablas,Madrid,Madrid,Fuencarral,es,Las Tablas,40.5087897,-3.6655287,False,https://www.idealista.com/inmueble/107601275/,"Tejaverde les ofrece este exclusivo ático en Las Tablas Descubre este espectacular ático en la prestigiosa urbanización Montesauce, una de las mejores de Las Tablas. Con 90 m² de vivienda y una terraza de 120 m², este hogar combina diseño, comodidad y una ubicación inmejorable. ✨ Características destacadas:  Urbanización con 2 piscinas (verano e invierno), 2 pistas de pádel, gimnasio, sala comunitaria, zonas ajardinadas, área infantil y seguridad 24/7.  Reforma integral reciente con acabados de alta calidad. Cocina de diseño abierta al salón, con chimenea y acceso directo a la terraza.  Terraza de 120 m² con cenador acristalado Lumon, techo retráctil y barbacoa de obra.  2 dormitorios amplios y baño recién reformado.  Suelo de alta gama, ventanas Climalit osciloparalelas, pintura lisa y climatización Daikin en salón y habitaciones.  Incluye 2 plazas de garaje y trastero. � Ubicación excelente: a 1 minuto andando del metro Las Tablas y con acceso rápido a M30, M40 y A1. Si buscas una vivienda única en Las Tablas, ¡contáctanos en TejaVerde y agenda tu visita!.",False,good,False,True,9989.0,False,False,False,False,[],False,False,899000.0,€,flat,penthouse,"Las Tablas, Madrid",Ático,True,True,,,
107325597,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/57/05/1309612847.webp,,22,bj,300000.0,studio,sale,36.0,True,0,1,calle de Hermosilla,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4233196,-3.6654686,False,https://www.idealista.com/inmueble/107325597/,"ALQUILADO HASTA AGOSTO! Precioso estudio totalmente reformado.  Entrada directa desde la calle.  Consta de amplio espacio de estar con salón, cocina con una gran isla. La zona de dormir está elevada sobre el baño que es totalmente independiente y espacioso.",False,good,False,True,8333.0,False,False,False,False,[],False,False,300000.0,€,flat,studio,"Fuente del Berro, Madrid",Estudio en calle de Hermosilla,,,,,
108652734,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/58/ca/1351147860.webp,,11,,130000.0,chalet,sale,126.0,,3,2,"calle del Olivo, 33",Madrid,Ambite,,es,,40.3319047,-3.1810549,True,https://www.idealista.com/inmueble/108652734/,Inmobiliaria Bernabéu vende en exclusiva esta parcela con vivienda de 266m2 con las mejores vistas de la comarca. Chalet independiente en zona elevada con maravillosas vistas a la Vía Verde de Tajuña. Vivienda para reformar o para remodelar en el terreno más valorado de la zona. Ideal para reformar toda la parte superior y ampliar con una construcción con vistas al valle.  125 m² construidos  266 m² de parcela  3 habitaciones  2 baños  Jardín Garaje exterior con entrada por el lateral de la finca. Datos de catastro en la última foto.,True,renew,False,,1032.0,False,False,False,False,[],False,False,130000.0,€,chalet,independantHouse,Ambite,"Casa independiente en calle del Olivo, 33",True,True,,,
86984755,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/04/4c/1307069612.webp,1398-4963/01587,5,,5000000.0,chalet,sale,990.0,,6,8,Barrio Conde Orgaz-Piovera,Madrid,Madrid,Hortaleza,es,Conde Orgaz-Piovera,40.4556055,-3.6391694,False,https://www.idealista.com/inmueble/86984755/,"CONYCOR ofrece este chalet exclusivo en el Parque Conde de Orgaz. Es una propiedad de lujo con amplios espacios y materiales nobles. Está ubicada en una zona privilegiada, rodeada de parques públicos y a diez minutos del centro de Madrid. La casa dispone de todo tipo de comodidades, como ascensor, cuatro suites, ocho baños, dos salones, un gran gimnasio, bodega, baño turco, vestuario y baño de piscina, barbacoa de obra y área de servicio con entrada independiente. La casa, construida en 2002, tiene casi 1.000 m² sobre una parcela de más de 1.000 m² con 70 metros de fachada. Su estructura se basa sobre una sólida cimentación por pilotes y sustentación perimetral, que permite plantas diáfanas y adaptables a las necesidades de sus habitantes, sin pilares ni columnas interiores. El jardín, diseñado por un estudio de paisajismo, incluye un estanque con cascada, piscina con agua depurada por sistema de iones (Cu), diferentes especies arbóreas, setos y praderas de césped natural. En la planta principal, con una altura de 3,30 metros, se encuentra el porche solado de pizarra natural y techo de madera que conecta con un amplio salón diáfano de más de 90 m² en varios ambientes sin columnas ni pilares. También están el comedor y el salón-recibidor semicircular, con luz cenital proveniente de un lucernario en la cubierta. Completa esta planta un aseo de cortesía y una cocina semicircular equipada con office, despensa y cuarto de útiles de limpieza. En la primera planta, accesible mediante una cómoda escalera o por ascensor, se encuentran las tres grandes suites equipadas con baños revestidos en mármol envejecido. La suite principal cuenta con una sala de baño semicircular con bañera y ducha independientes, vestidor, armarios, empotrados y vestidos. En la planta segunda se encuentra un amplio salón con decoración de estilo inglés, una salita de juegos de mesa, un despacho semicircular, armarios y un aseo de cortesía.  Las anteriores tres plantas y la escalera están soladas con tarima maciza de caoba sucupira. La planta sótano incluye una zona de servicio, un gran gimnasio, una bodega semicircular, un baño turco, vestuario y baño de piscina, un cuarto con armarios, gran almacén/trastero, un aljibe de pluviales y un garaje para 4/5 automóviles. Toda la edificación está climatizada con aire acondicionado frío y calor por conductos. Las ventanas son oscilobatientes de madera lacada por el interior y aluminio lacado por el exterior, con persianas metálicas de seguridad y motorizadas. Las puertas están hechas a medida en madera maciza lacada al horno. Además, la casa tiene alarma sectorizada por plantas. El Parque Conde de Orgaz es una zona residencial prime del Nordeste de Madrid, con excelentes instalaciones y servicios, como clínicas y centros de salud, centros comerciales, instalaciones deportivas públicas y privadas, colegios reconocidos, guarderías bilingües, salas de cine, restaurantes y bancos.  La ubicación del chalet permite un fácil acceso a la A-2, M-40, M-30, recintos feriales de IFEMA y aeropuerto. Es la zona más idónea para las familias que desean tranquilidad, exclusividad y buenas comunicaciones.",False,good,False,,5051.0,True,False,False,False,[],False,False,5000000.0,€,chalet,independantHouse,"Conde Orgaz-Piovera, Madrid",Casa independiente,True,True,,,
108285897,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/4a/bf/1339555726.webp,,50,bj,330500.0,flat,sale,110.0,True,3,2,Barrio Puerta Bonita,Madrid,Madrid,Carabanchel,es,Puerta Bonita,40.3778634,-3.7395073,False,https://www.idealista.com/inmueble/108285897/,"¡Descubre tu nuevo hogar! Este impresionante piso en venta ha sido reformado con altas calidades, ofreciendo un espacio moderno y acogedor. Al entrar, te recibe un hall muy amplio que da la bienvenida a un salón comedor coqueto, ideal para disfrutar de momentos en familia o con amigos. La cocina, equipada con electrodomésticos de alta gama, es un sueño para los amantes de la gastronomía. El piso cuenta con tres dormitorios amplios, uno de los cuales se ha transformado en un vestidor moderno, perfecto para organizar tu ropa y accesorios. Además, disfrutarás de un baño completo precioso y un aseo moderno que añaden un toque de elegancia y funcionalidad. Ubicado en una zona rodeada de áreas verdes, este hogar ofrece tranquilidad y bienestar. Todos los servicios están a tu disposición, y la línea de metro se encuentra a solo 4 minutos, facilitando tus desplazamientos. También hay autobuses que conectan con diferentes zonas de la ciudad. Con 110 m² construidos y 100 m² útiles, este piso es perfecto para quienes buscan espacio y confort. No dejes pasar la oportunidad de vivir en este encantador hogar que combina estilo y comodidad. ¡Ven a verlo y enamórate!",False,good,False,True,3005.0,False,False,False,False,[],False,False,330500.0,€,flat,,"Puerta Bonita, Madrid",Piso,,,,,
107146159,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/46/3e/1304384717.webp,,4,bj,110000.0,flat,sale,25.0,False,1,1,calle del Hachero,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3894832,-3.668814,False,https://www.idealista.com/inmueble/107146159/,"Oportunidad de inversión en Vallecas: Vivienda reformada con inquilinos hasta Octubre 2028 Presentamos esta excelente oportunidad de inversión en el corazón de Vallecas. Se trata de un acogedor apartamento de planta baja interior, completamente reformado, que cuenta con un dormitorio, salón con cocina americana, y un baño moderno. La propiedad, ubicada en un barrio con gran demanda y excelente conectividad, se ofrece con inquilinos hasta octubre de 2028, lo que garantiza una renta estable y segura durante los próximos años. El espacio ha sido cuidadosamente renovado para ofrecer comodidad y funcionalidad, convirtiéndolo en una opción ideal para inversores que busquen una propiedad con rentabilidad asegurada. El barrio de Vallecas, conocido por su ambiente auténtico y su creciente dinamismo, sigue siendo una zona de gran potencial de revalorización. No dejes pasar esta oportunidad de adquirir un inmueble con un flujo de ingresos estable y en una ubicación prometedora. ¡Contáctanos para más información!",False,good,False,True,4400.0,False,False,False,False,[],False,False,110000.0,€,flat,,"San Diego, Madrid",Piso en calle del Hachero,,,,,
108141598,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/06/1c/1335382981.webp,1203,25,2,349000.0,duplex,sale,125.0,True,4,3,Centro,Madrid,San Fernando de Henares,Centro,es,,40.4246605,-3.5327323,False,https://www.idealista.com/inmueble/108141598/,"� Dúplex en venta en San Fernando de Henares – Zona Fuencasa- Fábrica de Paños. Si buscas una vivienda amplia, luminosa y lista para entrar a vivir, este dúplex en San Fernando de Henares, zona Fuencasa, es perfecto para ti. ✨ Características principales: Superficie: 125 m² aprox. construidos Dormitorios: 4 habitaciones, todas con buena iluminación Baños: 2 baños completos (uno con bañera) + 1 aseo Salón: Independiente, ideal para disfrutar en familia Cocina: Amueblada y equipada Trastero: 5º (1) de 5 m² aprox. Garaje: Acceso directo, 1 plaza incluida Calefacción: Individual, Gas Natural Climatización: Aire acondicionado por bombas frío/calor (2) Ventanas: Climalit Suelos: Mármol y parquet en dormitorios Amueblado: Semiamueblado (cocina y baños) Antigüedad: Año 2005 Comunidad: 123 € Eficiencia Energética: Letra E � Ubicación y entorno: Situado en una zona tranquila de San Fernando de Henares, cerca de servicios como supermercados, colegios y transporte público. Perfecto para familias que buscan espacio y comodidad. � Precio: 345.000 € ✨ Una oportunidad única para disfrutar de un hogar espacioso y bien ubicado. ¡No dejes pasar esta ocasión!",False,good,False,True,2792.0,False,False,False,False,[],False,False,349000.0,€,flat,duplex,"Centro, San Fernando de Henares",Dúplex,True,True,,,
103428558,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/56/af/52/1189219240.webp,,39,,1790000.0,chalet,sale,450.0,,4,5,Barrio Las Matas- Peñascales,Madrid,Las Rozas de Madrid,Las Matas- Peñascales,es,Las Matas- Peñascales,40.5514115,-3.8978876,False,https://www.idealista.com/inmueble/103428558/,"Espectacular Villa de Diseño vistas impresionantes con calidades de lujo terminada en 2023 *No se cobra comisión de agencia. Este exclusivo villa de 4 dormitorios y 5 baños La villa destaca por su amplitud y diseño moderno. La integración del salón, comedor y cocina crea un espacio diáfano que facilita la comunicación entre las diferentes áreas, ideal para un estilo de vida social. En su interior, la vivienda ofrece un espacio moderno y luminoso con unos grandes ventanales, con una paleta de tonos neutros junto con materiales funcionales, que brindan una sensación de tranquilidad y amplitud, con una gran terraza se integra armoniosamente, flanqueada por árboles que añaden un toque de naturaleza al entorno. la casa dispone de aerotermia frío y calor por suelo.",False,good,False,,3978.0,False,False,False,False,[],False,False,1790000.0,€,chalet,independantHouse,"Las Matas- Peñascales, Las Rozas de Madrid",Casa independiente,True,True,,,
104064756,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/fd/b2/1222447784.webp,DS003682240,24,bj,331000.0,flat,sale,60.0,True,1,2,calle de Talamanca,Madrid,Alcalá de Henares,San Isidro - Los Almendros,es,,40.4873456,-3.3679606,False,https://www.idealista.com/inmueble/104064756/,Ultimos pisos!  solo 2 dúplex de 3 habitaciones!  desde 331.0000€    llamanos para concretar visitas. No pierdas esta oportunidad.,False,good,False,True,5517.0,False,False,False,False,[],False,False,331000.0,€,flat,,"San Isidro - Los Almendros, Alcalá de Henares",Piso en calle de Talamanca,,,,,
108738069,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/3c/45/1353686947.webp,VI-000-038-778-969,28,1,189000.0,flat,sale,64.0,,3,1,Barrio San Fermín,Madrid,Madrid,Usera,es,San Fermín,40.3724563,-3.6878004,False,https://www.idealista.com/inmueble/108738069/,"Piso en Madrid, ideal para parejas. El inmueble consta de 64 m² construidos distribuidos en salón-comedor, cocina. Cuenta con todos los servicios necesarios a su alrededor, como el 12 de Octubre University Hospital, la Escuela Infantil San Fermín, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos y la estación de metro Hospital 12 de Octubre. Cuenta con fácil acceso a Autovía del Sur.",True,good,False,,2953.0,True,False,True,False,[],False,False,189000.0,€,flat,,"San Fermín, Madrid",Piso,,,,,
108513982,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/1b/f0/1347158351.webp,ES-Abastos2,20,2,130000.0,flat,sale,44.0,True,1,1,Centro,Madrid,Aranjuez,Centro,es,,40.0322401,-3.5983794,False,https://www.idealista.com/inmueble/108513982/,"Piso en Centro, con 44 m² construidos, 42 m² útiles, 1 dormitorios, 1 baños, 1 garaje/s, buen estado, exterior, planta 2, 1 armarios, cocina amueblada, trastero, ascensor, 3 plantas del edificio, calefacción individual, combustible eléctrico, aire acondicionado frío/calor, agua caliente individual, energía agua eléctrica, acceso adaptado movilidad reducida, suelo de tarima. Vivienda en el centro de Aranjuez que incluye garaje y trastero. Piso de 44m con 1 dormitorio, 1 baño, cocina americana amueblada con horno, campana y vitroceramica. Situado en calle Abastos, junto al centro medico, comercios, parada de bus.. . Sin comisiones de agencia. No dude en solicitar más información y visitarlo. Fotografias correspondientes a vivienda tipo.",False,good,False,True,2955.0,False,False,False,False,[],False,False,130000.0,€,flat,,"Centro, Aranjuez",Piso,True,True,,,
107299766,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/9b/19/1345159993.webp,3823,14,bj,165000.0,flat,sale,66.0,True,2,1,Centro,Madrid,Aranjuez,Centro,es,,40.0300407,-3.6021944,False,https://www.idealista.com/inmueble/107299766/,"Al Andalus Properties vende piso exterior en planta baja reformado de 70 m2, en el centro de Aranjuez. El piso, reformado integralmente con materiales y acabados  de primera calidad, con un diseño moderno y actual, tiene orientación Sur, y consta de  Salón Comedor, Cocina abierta al salón, 1 Baño, y 2 Dormitorio con armario empotrado. Además, la vivienda tiene acceso a jardín comunitario y dispone de trastero de 5 m2. Extras: Acceso a patio trasero comunitario. Trastero. Suelo de Tarima H5, Cocina equipada con electrodomésticos de Primera Calidad. Baño alicatado con material porcelánico. Calefacción y Agua Caliente con gas Natural, Ventanas de climalit. Preinstalación de Aire Acondicionado y Calefacción de Gas Natural. Ubicación: Centro de Aranjuez, cerca de Universidad Juan Carlos I, Plaza de Toros, Jardines de Aranjuez, Palacio Real de Aranjuez, Cafeterías y Restaurantes, Comercios y Servicios. Accesos y Transporte: Excelentes conexiones de transporte público y acceso rápido a carreteras principales.  ¡Ven a visitarlo! Concierta una visita, y te ayudamos a adquirir esta magnífica vivienda para ti y tu familia. * El Plano y las Imagenes no son contractuales. ** Se informa a los Sres. consumidores que en los precios indicados no están incluidos los gastos derivados de la compra de inmuebles según las leyes vigentes, (ITP, gastos notariales, honorarios profesionales... ) FINANCIACION A MEDIDA. LLÁMANOS. No esperes más. ___________________________ Esta agencia ha sido contratada para gestionar la venta de la vivienda a través de agencia inmobiliaria, garantizando un servicio de calidad, sin interferencias de terceros. Por este motivo, se ruega no molestar a los propietarios, a los ocupantes del inmueble o a los vecinos. Muchas gracias por tu comprensión.",False,good,False,False,2500.0,True,False,False,False,[],False,False,165000.0,€,flat,,"Centro, Aranjuez",Piso,,,,,
108296603,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/c5/ce/1339882780.webp,241V1380,4,1,1615000.0,flat,sale,232.0,True,4,2,calle de Rodríguez San Pedro,Madrid,Madrid,Chamberí,es,Arapiles,40.4331087,-3.706362,False,https://www.idealista.com/inmueble/108296603/,"SERVIFINCAS Arganzuela pone a su disposición esta exclusiva vivienda de 232 metros cuadrados según catastro en Calle Rodriguez San Pedro, a tan solo unos pasos de la histórica Calle Alberto Aguilera y de la Glorieta de Ruiz Giménez. ¡Bienvenidos al corazón de Madrid! . Esta propiedadad cuenta con 2 baños, 3 habitaciones dobles y una habitación de servicio, todas equipadas con armarios empotrados, lo que asegura un espacio ordenado y práctico. Además, dispondrá de una amplia plaza de garaje en el sótano 2, asegurando su comodidad y seguridad. En su amplia cocina podrás dar rienda suelta a tu creatividad culinaria. Este es mucho más que un lugar para vivir: es un estilo de vida único. ¡No deje pasar la oportunidad de hacer suyo este extraordinario espacio! ***Imagenes no publicadas por privacidad del propietario***.",False,renew,False,True,6961.0,False,False,False,False,[],False,False,1615000.0,€,flat,,"Arapiles, Madrid",Piso en calle de Rodríguez San Pedro,True,True,,,
108878722,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/9f/87/1357732826.webp,,14,3,375000.0,flat,sale,130.0,True,4,2,Barrio Batallas,Madrid,Leganés,Centro,es,Batallas,40.3360513,-3.7632554,False,https://www.idealista.com/inmueble/108878722/,"� PISAZO DE 130 m² | 4 DORMITORIOS | 2 BAÑOS | GARAJE Y TRASTERO INCLUIDOS ¿Buscas espacio, luz y ubicación? ¡Este piso lo tiene TODO!   130 m² de pura comodidad en una de las mejores zonas de Leganés  4 dormitorios amplios con armarios empotrados (¡sí, en todos! ) 2 baños completos, perfectos para familias  Cocina enorme, ideal para disfrutar en familia o con amigos  Salón independiente con salida directa a una terraza privada  Calefacción individual para que controles tu confort � Ventanas climalit oscilobatientes + puertas lacadas en blanco: diseño, eficiencia y elegancia  ¡Y por si fuera poco! Incluye plaza de garaje y trastero en el precio  � Ubicación inmejorable: todos los servicios al alcance (colegios, supermercados, metro, autobuses, zonas verdes... ). ¡Una zona con vida y todo a mano! � No dejes escapar este piso increíble. ¡Llama y ven a verlo antes de que vuele!",False,good,False,True,2885.0,False,False,False,False,[],False,False,375000.0,€,flat,,"Batallas, Leganés",Piso,True,True,,,
108614554,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/27/71/a2/1349994141.webp,144,38,3,350000.0,flat,sale,99.0,True,4,2,Barrio Apóstol Santiago,Madrid,Madrid,Hortaleza,es,Apóstol Santiago,40.4798466,-3.6589652,False,https://www.idealista.com/inmueble/108614554/,"PIS PAS Inmobiliaria se complace en presentar este excepcional piso situado en la codiciada área de Apóstol Santiago, Madrid. Esta propiedad cuenta con un total de cuatro amplios dormitorios con armarios empotrados que ofrecen versatilidad y comodidad para toda la familia. Además, dispone de un baño completo y un aseo adicional que facilitan el día a día. Dispone de dos terrazas y cuenta también con un amplio sótano de unos 15 metros cuadrados aproximadamente esencial para este tipo de vivienda.  El entorno es inmejorable; está a solo unos pasos del parque de Hortaleza y del encantador parque dedicado a los abuelos, lo que brinda espacios ideales para disfrutar al aire libre. La conexión al transporte público es excelente gracias a la cercanía con el metro Manoteras (línea 4) así como varias paradas de autobús accesibles desde el mismo vecindario. Para mayor conveniencia diaria, encontrará cerca centros médicos como la clínica Jazmín además de múltiples panaderías y supermercados locales tales como Día y Carrefour Market que satisfacen todas sus necesidades comerciales cotidianas. No pierda esta oportunidad única. PIS-PAS-Inmobiliaria está inscrita bajo N. º 000941/24 en Registro Agentes Inmobiliarios (RAIN), Comunidad Madrid.",False,good,False,False,3535.0,False,False,False,False,[],False,False,350000.0,€,flat,,"Apóstol Santiago, Madrid",Piso,,,,,
104885161,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/ea/8b/1234892562.webp,04125,28,1,290000.0,flat,sale,135.0,True,3,2,Este,Madrid,Móstoles,Este,es,,40.3268369,-3.8596423,False,https://www.idealista.com/inmueble/104885161/,"Si buscas un inmueble amplio en el centro de Móstoles esta es tu vivienda, de esquina y soleada.  Consta de 135 m2. de superficie, 3 habitaciones, 2 baños, cocina amueblada, salón independiene cn acceso a una gran terraza acristalada. Carpinteria interior de sapeli, suelo de gres y parquet, carpinteria exterior de aluminio, aire acondicionado, armarios empotrados (2), calefacción central, puerta blindada, videoportero,  Zona inmejorable autobuses, céntrico, centros médicos, colegios, Metro-Renfe, parques, supermercados, zona de paso.",False,good,False,True,2148.0,False,False,False,False,[],False,False,290000.0,€,flat,,"Este, Móstoles",Piso,,,,,
