propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
106199641,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/50/55/1275686035.webp,FA09,5,3690000.0,flat,sale,251.0,3,4,calle de Jorge Juan,Madrid,Madrid,Barrio de Salamanca,es,40.4238193,-3.689635,False,https://www.idealista.com/inmueble/106199641/,"Belton Real Estate ofrece en exclusiva esta maravillosa vivienda en una de las calles más emblemáticos de Recoletos. Situada en una de las fincas mas prestigiosas del Barrio Salamanca nos encontramos con esta maravillosa vivienda reformada que goza de gran luminosidad y vistas privilegiadas. Sus 251 metros cuadrados se distribuyen en: - Zona de día: hall amplio, salón con amplios ventanales a la calle con vistas inmejorables, lo que le da al piso una extraordinaria luminosidad, comedor, cocina independiente totalmente equipada con electrodomésticos de alta gama y un aseo de cortesía. - Zona de noche: cuenta con 3 amplios dormitorios en suite bien equipados de armarios. El principal tiene un amplio vestidor con un bonito diseño. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando. Sin duda, el distrito selecto por excelencia de Madrid. Pasear por las calles del barrio de Salamanca es contemplar los edificios más elegantes y codiciados de la capital: construcciones históricas de portales señoriales e interiores amplios y altos. Concebido en las últimas décadas del siglo XIX por D. José de Salamanca y Mayol, Marqués de Salamanca, este ensanche de la ciudad conserva intacto su aire aristocrático, que podemos ver en palacetes como el de la Embajada de Italia, por ejemplo.",False,good,False,14701.0,False,False,False,False,[],False,False,3690000.0,€,True,False,flat,,"Recoletos, Madrid",Piso en calle de Jorge Juan,5,True,Recoletos,True,,,,55000.0
106992280,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/ed/bf/1299781649.webp,14227,12,1459000.0,flat,sale,84.0,2,2,calle del General Pardiñas,Madrid,Madrid,Barrio de Salamanca,es,40.4242184,-3.679848,False,https://www.idealista.com/inmueble/106992280/,"SALAMANCA/LISTA Ubicado en la Calle General Pardiñas, en pleno corazón del Barrio de Salamanca - Lista, este espectacular piso de 2 habitaciones y 2 baños ofrece un estilo de vida exclusivo y cómodo.  Esta vivienda está diseñada para quienes buscan luminosidad, espacio y elegancia.  Además, se vende amueblado, listo para entrar a vivir sin necesidad de preocuparte por nada más.  Vivir en el Barrio de Salamanca es disfrutar de una de las zonas más selectas de Madrid, rodeado de las mejores tiendas, restaurantes y servicios de la ciudad.  La zona de Lista combina tranquilidad y sofisticación, con excelentes conexiones de transporte y proximidad a lugares icónicos como el Parque del Retiro.  Este es el lugar perfecto para aquellos que valoran la calidad de vida en un entorno exclusivo. Climaticacion frio y calor por aerotermia En el precio están excluidos el Impuesto de transmisiones patrimoniales y los gastos de Notaría y Registro de la Propiedad.",False,good,False,17369.0,True,False,False,False,[],False,False,1459000.0,€,,,flat,,"Goya, Madrid",Piso en calle del General Pardiñas,5,True,Goya,True,,,,
108593481,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e6/0f/28/1349412384.webp,1330,5,5100000.0,flat,sale,295.0,3,4,calle del Conde de Aranda,Madrid,Madrid,Barrio de Salamanca,es,40.4230678,-3.6880367,False,https://www.idealista.com/inmueble/108593481/,"Ubicado en la prestigiosa calle Conde de Aranda, en pleno corazón de Recoletos, HOMECOLLECTION presenta este elegante piso para reformar representando así una oportunidad única para quienes desean diseñar a medida una vivienda en una de las zonas más codiciadas del Barrio de Salamanca. Situado en una finca señorial y con una orientación privilegiada, el inmueble combina el encanto clásico con una propuesta de diseño contemporáneo. La propiedad, de distribución funcional y pensada al detalle, se puede distribuir con tres amplios dormitorios, todos con baño en suite, además de un aseo de cortesía. El salón-comedor, luminoso y bien proporcionado, se abre a unas impresionantes vistas que aportan amplitud y calidez al espacio. La cocina, contaría con gran amplitud y máxima luz, siendo un punto focal tanto por su diseño como por su funcionalidad. Esta vivienda es ideal para un cliente que valore la exclusividad, la comodidad y un entorno vibrante. Rodeado de boutiques de lujo, restaurantes de referencia y excelentes servicios, este piso ofrece lo mejor de la vida urbana madrileña con el máximo confort y estilo. Para más información y concertar una visita, no dude en contactar con HOMECOLLECTION.",False,good,False,17288.0,True,False,False,False,[],False,False,5100000.0,€,True,True,flat,,"Recoletos, Madrid",Piso en calle del Conde de Aranda,3,True,Recoletos,True,5300000.0,200000.0,4.0,
108807993,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/76/12/1355743713.webp,,51,305000.0,duplex,sale,120.0,3,2,Juan de Austria,Madrid,Alcalá de Henares,Juan de Austria,es,40.4844285,-3.3591747,False,https://www.idealista.com/inmueble/108807993/,"****oportunidad duplex en pleno centro de alcala**** edificio seminuevo en muy buen estado, consta de 2 plantas: en baja tiene un amplio salon con varias balconeras y mirador muy luminoso, una cocina amueblada, 1 dormitorio con balcon a la calle y amplio armario empotrado, baño amplio con ventana y 1 pequeño trastero.  en planta alta consta de 2 dormitorios abuhardillados uno de ellos con terraza independiente y con armario empotrado. Baño secundario. Se puede visitar. Finca con ascensor.",False,good,False,2542.0,True,False,False,False,[],False,False,305000.0,€,,,flat,duplex,"Juan de Austria, Alcalá de Henares",Dúplex,2,True,,True,,,,
107851029,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/05/b2/1326211264.webp,castellana2950,44,2950000.0,flat,sale,335.0,4,5,Barrio Bernabéu-Hispanoamérica,Madrid,Madrid,Chamartín,es,40.4550977,-3.6902104,False,https://www.idealista.com/inmueble/107851029/,"En un edificio representativo se encuentra este piso de autor, listo para entrar a vivir. Una casa donde la decoración invita a disfrutar de todos sus rincones, cada elección ha sido pensada cuidando al máximo el detalle.  Sus propietarios actuales han llevado a cabo un proyecto impecable de arquitectura y diseño, de la mano de uno de los más prestigiosos arquitectos: Borja Puras.  Perfecta ejecución de un trabajo que ha conseguido sacar el máximo partido a toda la casa, y poner en valor todos sus inigualables atributos en uno de los formatos más deseados: gran zona de recibo de más de 80 m² con gran hall de entrada y baño de cortesía, tres dormitorios principales muy grandes con cuarto de baño en suite, gran cocina con comedor de diario, terraza-lavandería, y zona de servicio de nuevo en suite. La calefacción es central con contadores individuales y el aire acondicionado va por conductos regulables Muy buen finca ubicada en un chaflán con historia de una de las calles icónicas de Madrid, donde querrás quedarte a vivir para siempre. Incluye una plaza de garaje en el edificio disponible años alternos, y otra plaza en parking de residentes. Existe la posibilidad de alquilar plaza en el edificio los años alternos. Como ocurre con muchos otros barrios de Madrid, Hispanoamérica, en su origen, era una zona rural de los alrededores de la almendra central de la capital. Con la expansión de la ciudad, este lugar también pasó a urbanizarse. En sus primeros años, formaba parte del municipio de Chamartín de la Rosa (actuales Chamartín, Tetuán y la parte norte de Ciudad Lineal), hasta 1948, cuando dicho municipio desapareció. Así, con el paso de los años, Hispanoamérica se convirtió en un barrio de clase media-alta. De hecho, según un estudio publico en La Razón el distrito de Chamartín es el que cuenta con el nivel socioeconómico más alto de toda la capital. Además, como curiosidad, cabe destacar que, a pesar de su nombre, es el barrio de todo el distrito de Chamartín que menos vecinos inmigrantes tiene, tan solo un 8,1 % de su población son extranjeros.",False,good,False,8806.0,True,False,False,False,[],False,False,2950000.0,€,True,True,flat,,"Bernabéu-Hispanoamérica, Madrid",Piso,2,True,Bernabéu-Hispanoamérica,True,,,,
108307767,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/09/79/1340222535.webp,,23,299900.0,flat,sale,80.0,3,1,Barrio Berruguete,Madrid,Madrid,Tetuán,es,40.4588464,-3.707074,False,https://www.idealista.com/inmueble/108307767/,"Agencia inmobiliaria de MADRID zona BERRUGUETE - FRANCOS RODRÍGUEZ NUMANCIA ESTRECHO PABLO IGLESIAS vende piso exterior y muy soleado, dentro del distrito de Tetuán, Madrid. Este piso ofrece un espacio funcional y bien distribuido, ideal para quienes buscan comodidad y practicidad. La propiedad cuenta con tres dormitorios, salón, cocina, baño y dos terrazas. Es perfecto para familias o para quienes necesitan espacio adicional para una oficina en casa. Las terrazas son un lugar encantador para disfrutar de momentos al aire libre, ya sea para relajarse o compartir con amigos. La ubicación es estratégica, con acceso a servicios, comercios y transporte público, facilitando la vida diaria. Esta es una oportunidad para vivir en una zona con personalidad y encanto, en el corazón de Madrid. El inmueble se encuentra parcialmente reformado y la finca no cuenta con ascensor. Muchas posibilidades.",False,renew,False,3749.0,True,False,False,False,[],False,False,299900.0,€,,,flat,,"Berruguete, Madrid",Piso,4,True,Berruguete,False,,,,
108667338,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/37/7c/1351598415.webp,FC TETUAN,28,360000.0,flat,sale,63.0,2,1,Barrio Cuzco-Castillejos,Madrid,Madrid,Tetuán,es,40.463503,-3.6935464,False,https://www.idealista.com/inmueble/108667338/,"VIDEO COMPLETO DEL INMUEBLE DISPONIBLE En Templo Consulting ponemos a la venta en exclusiva un acogedor piso de 63m2 a 10 minutos de Plaza Castilla, en Tetuán. Se trata de una 1era planta interior, muy tranquila y luminosa, que se distribuye de la siguiente forma: salón comedor, cocina independiente, 2 dormitorios (el principal con armario empotrado) y 1 baño completo con plato de ducha y ventilación natural. El inmueble tiene una orientación suroeste y se encuentra en perfectas condiciones para entrar a vivir. Es totalmente interior con vistas a un patio interno. Los suelos son de tarima, las paredes de gotelé fino, y las ventanas de climalit. La calefacción es individual a gas natural. La finca NO tiene ascensor, los gastos de Comunidad son 70€/mes y el IBI anual es de 151€. Así mismo, la ITE del edificio es favorable. Este piso tiene una excelente comunicación en transporte público: a solo 2 minutos andando de la estación de metro Valdeacederas (L1) y con parada de autobús de las líneas 49, 66, 124, N22 y N23, muy próximas a la vivienda. Asimismo, el acceso en vehículo privado es a través de la carretera M30. Respecto a los servicios del entorno, podemos destacar la cercanía del intercambiador de Plaza Castilla, del Centro de Salud José Marva o del Hospital La Paz, al igual que colegios y IES. También hay farmacias, entidades bancarias, cadenas de supermercados como Mercadona y Día, instalaciones deportivas y gimnasios. ¡Hay una foto generada con IA! (Esta foto se señala en la parte inferior derecha de la misma). Con nuestro sistema de Virtual Home Staging, mejoramos la puesta en escena de la vivienda. Cambiamos muebles, cortinas y ciertos elementos de la decoración para ayudarte a tener una mejor idea de cómo quedaría el inmueble con un estilo diferente. Si necesitas financiación, y no sabes si tu banco te ofrece las mejores condiciones, en nuestra agencia inmobiliaria ofrecemos un servicio de intermediación gratuita, con respuesta en 48 horas. Consulta nuestra página web (temploconsulting. com), para agendar una visita al inmueble. Por otro lado, ¿Te interesa este piso y estás pensando en vender tu propiedad? ¡Estamos aquí para ayudarte! Nos encargamos de toda la gestión de venta por 2.950€ + IVA.",True,good,False,5714.0,True,False,False,False,[],False,False,360000.0,€,,,flat,,"Cuzco-Castillejos, Madrid",Piso,1,False,Cuzco-Castillejos,False,,,,
108201394,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/d0/11/1338816585.webp,VJ134,42,650000.0,penthouse,sale,102.0,2,1,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,40.4252607,-3.7043704,False,https://www.idealista.com/inmueble/108201394/,"ENCANTADOR, CONFORTABLE Y MUY AGRADABLE Ático Exterior. Muy Luminoso, ideal para los Amantes del Barrio, la Luz y del Silencio, en Pleno Corazón de Malasaña y CENTRO DE MADRID. DISTRIBUCIÓN: Original, Confortable y Amplio, Exterior (Cocina y 1 dormitorio dan a 1 patio interior muy luminoso donde también se ve el cielo abierto). El piso tiene amplio espacio, mucha luz, muy tranquilo y luminoso, 102 m2 construidos y 86m2 útiles, salón, cocina independiente equipada, 2 Dormitorios, 1 Baño. Espacio Amplio. Techos altos ¡MEJOR VER1 CARACTERISTICAS: Piso Reformado, Armarios Empotrados, Calefacción bomba de frio/calor, Ventanas de Doble Cristal, Suelo de Parquet, Aire Acondicionado, Baño a Estrenar, Amplio Trastero en Altillo. Ascensor. Edificio con Muros anchos de 1900, ESTRUCTURALMENTE REFORMADO 1.999. ITE pasada favorablemente, próxima fecha de IEE 31.12.2031. COMUNICACIONES Y TRANSPORTES: muy bien comunicado por metro (líneas 1, 2, 3, 4, 5 y 10); autobuses (líneas 002, 001, 1, 2, 3, 44, 46, 74, 147); y salida a m-30 todas direcciones. Bien comunicado con las estaciones de Renfe de (Sol y Recoletos) OTRAS OBSERVACIONES: En pleno centro del Madrid histórico, muy cerca de la Plaza del 2 de Mayo, Gran Vía, Puerta del Sol, Plaza Mayor, Teatro de la Opera, Palacio Real, Plaza de España, Jardines de Sabatini, Templo de Debod, todo tipo de infraestructuras, colegios, centros de salud, tiendas, restaurantes, cafeterías etc. Para más información y visitas, por favor envíe su solicitud desde este anuncio dejando su nombre y número de teléfono. Nos pondremos en contacto con usted a la mayor brevedad posible. Opportunity: Spacious exterior penthouse, ideal for lovers of the neighborhood, the light, and the silence in the heart of Malasaña and the center of Madrid. LAYOUT: Original, exterior (kitchen and one bedroom open onto a very bright interior patio where you can also see the open sky). The apartment has ample space, lots of light, and is very quiet and bright. 102 m2 built and 86 m2 usable area, including a living room, an independent equipped kitchen, two bedrooms, and one bathroom. Spacious. High ceilings. BEST TO SEE! FEATURES: Renovated apartment, built-in wardrobes, hot/cold heating, double-glazed windows, parquet floors, air conditioning, brand new bathroom, large storage room in the loft. Elevator. Building with wide walls from 1900, STRUCTURALLY RENOVATED in 1999. ITE passed successfully, next IEE date is 31.12.2031. COMMUNICATIONS AND TRANSPORTATION: Very well connected by metro (lines 1, 2, 3, 4, 5, and 10); buses (lines 002, 001, 1, 2, 3, 44, 46, 74, and 147); and exit to the M-30 in all directions. Well connected to the Renfe stations (Sol and Recoletos). OTHER NOTES: In the heart of historic Madrid, very close to Plaza del 2 de Mayo, Gran Vía, Puerta del Sol, Plaza Mayor, the Opera House, the Royal Palace, Plaza de España, Sabatini Gardens, the Temple of Debod, all types of infrastructure, schools, health centers, shops, restaurants, coffees, etc. For more information and visits, please submit your request from this announcement, leaving your name and phone number. We will contact you as soon as possible.",True,good,False,6373.0,True,False,True,False,[],False,False,650000.0,€,,,flat,penthouse,"Malasaña-Universidad, Madrid",Ático,4,True,Malasaña-Universidad,True,660000.0,10000.0,2.0,
101748135,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/fb/b3/1132454737.webp,rec94,8,2590000.0,penthouse,sale,200.0,3,3,calle de Recoletos,Madrid,Madrid,Barrio de Salamanca,es,40.4230208,-3.6898254,False,https://www.idealista.com/inmueble/101748135/,"Belton Real Estate ofrece maravilloso ático en la calle Recoletos, junto al parque del Retiro situado en una finca impresionante de principios de siglo. La orientación sur de la propiedad asegura que se recibe una gran cantidad de luz natural a lo largo del día, lo que crea un ambiente cálido y acogedor. El ático cuenta con dos dormitorios principales, cada uno con su propio baño en suite. Además, hay una habitación de buen tamaño con su propio baño separado, lo que brinda comodidad y privacidad para cualquier invitado o para el personal de servicio. Todas las habitaciones de la propiedad son amplias y están bien diseñadas. El salón principal es uno de los puntos destacados de la propiedad con vistas impresionantes de la ciudad. El espacio es lo suficientemente grande como para acomodar una amplia sala de estar, una zona de comedor separada y una cocina moderna y totalmente equipada. El diseño de concepto abierto crea una sensación de amplitud en toda la propiedad. La finca también cuenta con un portero que vive en la propia finca, lo que brinda una mayor sensación de seguridad y comodidad. Con todo esto, el ático es una propiedad ideal para alguien que busca una casa moderna y lujosa en una ubicación privilegiada en la ciudad. En resumen, este ático con terraza en venta en el barrio de Salamanca es una oportunidad única para aquellos que buscan un hogar exclusivo, moderno y sofisticado en una de las mejores zonas de Madrid. Con una ubicación inmejorable, acabados de lujo y una terraza impresionante, este ático ofrece una experiencia de vida inigualable en la ciudad. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,renew,False,12950.0,False,False,False,False,[],False,False,2590000.0,€,,,flat,penthouse,"Recoletos, Madrid",Ático en calle de Recoletos,7,True,Recoletos,True,,,,
108642490,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/f4/fb/1350810381.webp,MH-VILLA-V,29,895000.0,chalet,sale,300.0,5,3,Castillo - Campodón,Madrid,Villaviciosa de Odón,Castillo - Campodón,es,40.3600109,-3.8807247,False,https://www.idealista.com/inmueble/108642490/,"Chalet independiente con piscina y gran parcela en ubicación privilegiada! Si estás buscando espacio, comodidad y una ubicación práctica para el día a día, este chalet independiente lo tiene todo. Con 300 m² construidos y una gran parcela de 725 m², esta vivienda ofrece amplitud en cada rincón, tanto por dentro como por fuera. La casa se distribuye en tres plantas. En el sótano encontrarás una zona de lavado y planchado, garaje cerrado con capacidad para cuatro coches, perfecto para familias con varios vehículos o para quienes necesitan espacio extra de almacenamiento. En la planta principal, la distribución es muy cómoda: cocina independiente con salida al exterior de la vivienda, amplio salón con chimenea y con salida directa al exterior, un dormitorio con armario empotrado, un baño completo y una estancia ideal como despacho, sala de juegos o habitación adicional. La planta superior cuenta con cuatro dormitorios. La habitación principal incluye baño en suite y terraza cerrada, creando un espacio íntimo y luminoso. Otra de las habitaciones también dispone de terraza cerrada, y las dos restantes comparten un baño completo. Todas las habitaciones tienen armarios empotrados. El exterior es uno de los puntos fuertes de esta propiedad: un gran porche ideal para comidas en familia, una espectacular piscina de sal con cerramiento térmico para alargar la temporada de baño, caseta de depuradora, un baño exterior y una barbacoa de obra que convierte cada reunión en un planazo. En cuanto a la ubicación, es difícil encontrar algo más cómodo: justo al lado del colegio Villalkor, con supermercados, gasolinera y acceso rápido a la A5, M50 y M506. Una zona tranquila, bien comunicada y perfecta para vivir con calidad de vida.",False,good,False,2983.0,False,False,False,False,[],False,False,895000.0,€,True,True,chalet,independantHouse,"Castillo - Campodón, Villaviciosa de Odón",Casa independiente,,,,,950000.0,55000.0,6.0,
108433591,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/a9/74/1344732073.webp,FHOG-3052,5,163400.0,chalet,sale,244.0,3,1,avenida Estrasburgo I,Madrid,Eurovillas,,es,40.3604284,-3.2592745,False,https://www.idealista.com/inmueble/108433591/,"INMUEBLE OCUPADO - SIN POSIBILIDAD DE VISITA El inmueble ha sido adquirido a través de un procedimiento judicial (concursal o hipotecario) por el vendedor, el cual no ha tomado todavía posesión del mismo. El Inmueble se transmite sin conocerse por parte del Vendedor el estado de conservación actual, ni su situación ocupacional, arrendaticia, de servicios y de suministros.  El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros. El Adquirente asumirá: (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble.  La Propiedad no responderá de/l: (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) responsabilidad alguna en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior. El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado, en consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética.  El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser expresamente aceptadas por el adquirente en la formalización de la transmisión del Inmueble. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra. Soluciones a su medida.",True,good,False,670.0,True,False,False,False,[],False,False,163400.0,€,,,chalet,independantHouse,Eurovillas,Casa independiente en avenida Estrasburgo i,,,,,,,,
106385494,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/db/d5/1285124788.webp,VEGA,19,314500.0,chalet,sale,192.0,4,3,El Álamo,Madrid,El Álamo,,es,40.228771,-3.9940441,False,https://www.idealista.com/inmueble/106385494/,"GARSIERRA. Descubre esta amplia casa adosada de segunda mano, perfecta para familias, situada en el encantador municipio de El Álamo, Madrid. Con un total de 192 m² construidos, esta propiedad ofrece un generoso espacio distribuido en cuatro habitaciones, un cómodo salón-comedor, una cocina funcional y tres baños completos. Ubicada en el corazón de El Álamo, esta casa se encuentra rodeada de todas las comodidades necesarias para el día a día. A pocos pasos, encontrarás el Colegio Los Nogales Madrid El Álamo, varios supermercados, bancos, bibliotecas, farmacias y oficinas de correos. Además, la zona cuenta con excelente acceso a la carretera M-404, facilitando la movilidad y conexión con otras áreas. Madrid, la comunidad autónoma en la que se encuentra esta propiedad, es conocida por su rica historia, su vibrante vida cultural y su excelente calidad de vida. Vivir en El Álamo te permitirá disfrutar de la tranquilidad de un entorno residencial sin renunciar a las ventajas de estar cerca de la capital. El Álamo es un lugar atractivo para vivir gracias a su ambiente acogedor y la proximidad a servicios esenciales. Es ideal para quienes buscan un equilibrio entre la vida urbana y la serenidad de un entorno más tranquilo. Para aquellos interesados en conocer más a fondo esta propiedad, hay disponible un tour virtual que permite explorar cada rincón de la casa desde la comodidad de tu hogar. La vivienda cuenta con una certificación energética de categoría F, lo cual es un aspecto a considerar. No pierdas la oportunidad de visitar esta casa que podría ser el hogar perfecto para ti y tu familia.",False,good,False,1638.0,True,False,False,False,[],False,False,314500.0,€,True,True,chalet,semidetachedHouse,El Álamo,Chalet pareado,,,,,,,,
108568355,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/6a/33/1348698002.webp,,29,440000.0,flat,sale,56.0,2,1,calle del Porvenir,Madrid,Madrid,Barrio de Salamanca,es,40.4263718,-3.6646743,False,https://www.idealista.com/inmueble/108568355/,"Agencia inmobiliaria de MADRID - zona SALAMANCA - FUENTE DEL BERRO - GUINDALERA - VENDE piso en Calle Porvenir. Vivienda recién reformada con materiales de alta calidad, compuesta de dos dormitorios con armarios empotrados, salón comedor, cocina americana totalmente equipada, zona de lavandería y cuarto de baño con plato de ducha. Dispone de aparatos de aire acondicionado frio/calor en todas las estancias, ventanas de PVC con rotura de puente térmico, luces indirectas y directas LED, calefacción individual y chimenea. Se vende completamente amueblada. Finca con ascensor.   Ubicado entre el parque de la fuente del berro, la glorieta de O´donnell y la plaza de Manuel Becerra, dispone de todo tipo de servicios en los alrededores, como, colegios, hospitales, farmacias, supermercados, parques y una gran red de transporte público. Tecnocasa dispone de un servicio financiero de consulta gratuita para nuestros clientes. Para mas información acerca de la propiedad y el arrendamiento no dude en consultarnos.",False,good,False,7857.0,False,False,False,False,[],False,False,440000.0,€,,,flat,,"Fuente del Berro, Madrid",Piso en calle del Porvenir,1,False,Fuente del Berro,True,470000.0,30000.0,6.0,
108744579,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/b0/b2/1353846615.webp,,18,1390000.0,chalet,sale,280.0,6,4,"CL ROBLE, 24",Madrid,Madrid,Tetuán,es,40.4619158,-3.6969289,True,https://www.idealista.com/inmueble/108744579/,"Fantástico Chalet adosado de 280m, integrado una comunidad privada de 6 viviendas, con jardín privativo de 55 m en una de las zonas más consolidadas de Tetuán. A pocos metros de Sor Angela de la Cruz, una de las arterias principales de la capital. Muy luminoso, tranquilo, con amplias habitaciones y estancias, ofrece una distribución muy funcional de los espacios. Se encuentra en un muy buen estado de conservación y cuenta además con 2 plazas de agarre en superficie.",False,good,False,4964.0,True,False,False,False,[],False,False,1390000.0,€,True,True,chalet,terracedHouse,"Cuzco-Castillejos, Madrid","Chalet adosado en Cl Roble, 24",,,Cuzco-Castillejos,,,,,
108499254,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/10/4b/1352199220.webp,leg65816846,33,940000.0,flat,sale,90.0,2,2,calle de Santa Engracia,Madrid,Madrid,Chamberí,es,40.4353508,-3.6977964,False,https://www.idealista.com/inmueble/108499254/,"¡Descubre este espectacular piso en venta que redefine el concepto de confort y modernidad! Con una reforma integral que ha transformado cada rincón, este hogar cuenta con dos amplios dormitorios y dos baños completos, ideales para disfrutar de la privacidad y la comodidad. La cocina de diseño, integrada en el salón, se convierte en el corazón del hogar, perfecta para compartir momentos inolvidables. La propiedad destaca por su sistema de aerotermia con suelo radiante y refrigeración, garantizando un ambiente agradable durante todo el año. Además, los tres balcones que dan a Santa Engracia permiten disfrutar de vistas inmejorables y una excelente iluminación natural. Las ventanas con aislamiento acústico y térmico aseguran un descanso pleno en un entorno urbano vibrante. La domótica integrada permite controlar la temperatura, las persianas y la iluminación desde cualquier dispositivo, haciendo la vida diaria más cómoda y eficiente. El vestidor independiente y la zona de lavado añaden funcionalidad a este hogar que combina estilo y practicidad. Con puertas hasta el techo y herrajes ocultos, cada detalle ha sido pensado para ofrecer un acabado elegante y moderno. Ubicado en una tercera planta exterior con ascensor, este piso también cuenta con un portal y zonas comunes recién rehabilitadas. La clase energética A asegura un consumo eficiente, lo que se traduce en un ahorro significativo en las facturas. ¡No dejes pasar la oportunidad de vivir en este magnífico espacio donde el diseño y la tecnología se encuentran!",True,good,False,10444.0,False,False,False,False,[],False,False,940000.0,€,,,flat,,"Trafalgar, Madrid",Piso en calle de Santa Engracia,3,True,Trafalgar,True,,,,
98786878,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/a9/28/1023801361.webp,11619,8,4340000.0,flat,sale,300.0,4,5,calle de Hermosilla,Madrid,Madrid,Barrio de Salamanca,es,40.4268055,-3.6820002,False,https://www.idealista.com/inmueble/98786878/,"Esta formidable y muy luminosa vivienda de 300 metros construidos, se encuentra enclavada en un edificio clásico del año 1.928 con ascensor de jaula y fachada representativa, ubicado en pleno Barrio de Salamanca.  La vivienda se entrega totalmente a estrenar con las mejores calidades constructivas del mercado. Se distribuye en amplio hall de entrada que da acceso al impresionante salón, separado en dos ambientes para zona de comedor o despacho según sus necesidades, cocina de diseño en isla, totalmente equipada, que destaca por ser muy acogedora a la vez que elegante y luminosa. A continuación, se ubica amplio vestidor para guardar abrigos, baño de cortesía, zona de lavandería, una sala de estar de Tv, un despacho amplio y tres grandes dormitorios todos en suite, el principal orientado a un gran patio de manzana. Cabe destacar la gran luminosidad de toda la vivienda ya que la parte interior da a amplio patio de manzana y también debido a su altura.  El piso ha sido reformado integralmente por estudio de arquitectos dónde se han cuidado todos los detalles y empleado materiales de primera calidad.",False,good,False,14467.0,False,False,False,False,[],False,False,4340000.0,€,,,flat,,"Recoletos, Madrid",Piso en calle de Hermosilla,3,True,Recoletos,True,,,,
