propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,newDevelopmentFinished,externalReference,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,parkingSpace.parkingSpacePrice
108766627,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/26/84/ae/1358092551.webp,7,bj,213700.0,flat,sale,77.0,True,2,2,El Molar,Madrid,El Molar,,es,,40.7347225,-3.5801315,False,https://www.idealista.com/obra-nueva/108766627/,"Homie El Pinar ¿Te imaginas vivir rodeado de naturaleza, con todas las comodidades y a tan solo 40 minutos de Madrid? Descubre el nuevo proyecto de “Homie”. En El Molar, a punto de comenzar una nueva cooperativa de viviendas, una oportunidad única para acceder a tu nuevo hogar con el mejor precio de la zona. El Molar es un municipio que combina la tranquilidad de un entorno natural privilegiado, con una excelente calidad de vida. Está perfectamente comunicado con Madrid gracias a la M-606 y cuenta con ocho líneas de autobús interurbano, seis de ellas con conexión directa con la capital. Aquí encontrarás todos los servicios a un paso de casa: centros educativos de todos los niveles (algunos bilingües), centro de salud, servicio de urgencias, instalaciones deportivas, comercios locales y una amplia oferta de hostelería. Las viviendas de 1, 2 y 3 dormitorios, con grandes ventanales que maximizan la entrada de luz natural, viviendas en planta baja con patio privativo, dúplex en planta primera con un diseño moderno y funcional que ofrece amplitud y luminosidad en cada estancia. Disfrutarás de zonas comunes con piscina y acabados de alta calidad que garantizan confort, diseño y un excelente ahorro energético. Cada vivienda lleva garaje y trastero incluido en el precio. Contacta con nosotros y te informaremos de todo para que puedas formar parte de esta exclusiva cooperativa de viviendas.  ¡Si estás buscando un lugar donde empezar una nueva etapa con calidad de vida, esta es tu oportunidad!",False,,True,True,2775.0,True,False,False,False,[],False,False,213700.0,€,True,True,flat,El Molar,Piso,False,,,,,,
108697248,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/94/61/30/1352917473.webp,23,bj,259900.0,flat,sale,80.0,True,2,2,Barrio Canillejas,Madrid,Madrid,San Blas,es,Canillejas,40.4481489,-3.6096923,False,https://www.idealista.com/inmueble/108697248/,"Descubre este magnífico piso duplex en el barrio de Canillejas, un refugio perfecto para aquellos que buscan comodidad. Este piso cuenta con una superficie de 80 m², ofreciendo un diseño funcional que maximiza la luz natural y el espacio. Al entrar, te recibe un acogedor salón con grandes ventanales que ofrecen luz natural, creando un ambiente cálido y acogedor donde disfrutar de momentos inolvidables. La cocina, moderna y equipada con tendedero cerrado y acceso a terraza abierta.  Con un patio de uso y disfrute de 20 metros, lo cual es un lujo en Madrid, en el cual vas a poder disfrutar tanto en verano como en invierno. El inmueble dispone de dos amplias habitaciones, idealmente distribuidas para garantizar la privacidad y el descanso. La habitación principal cuenta con un vestidor, lo que proporciona un gran espacio para almacenar y mantener todo ordenado. Además cuenta con 2 cuartos de baño. Toda la vivienda se encuentra en un estado impecable, listo para entrar a vivir, con suelos de parquet que añaden un toque de elegancia y calidez. Otro aspecto destacable del inmueble son sus zonas comunes: no tiene barreras arquitectónicas, el edificio cuenta con ascensor y una cuidada entrada que asegura la tranquilidad y seguridad de sus residentes. La comunidad es muy amigable, proporcionando un sentido de pertenencia que hace que cada día se sienta especial.  Ubicación privilegiada: Conectividad: A solo 5 minutos a pie del metro Canillejas y del intercambiador de autobuses que conectan directamente con el Aeropuerto, Avenida América y otros lugares claves de Madrid y alrededores. con acceso directo a la M40 ya la A2, la Calle Alcalá en sólo 3 minutos, la conectividad es inmejorable. Con un entorno Tranquilo y con Servicios: Ubicado en una zona muy comercial gracias a la Calle Alcalá y la Calle Boltaña pero sin embargo se encuentra en una calle tranquila y alejada de ruidos.   ( El PVP indicado no incluye impuestos ni gastos de Escritura ).  PARA PROPIETARIOS:  ¿Necesitas vender para comprar? te ayudamos coordinándolo todo y con hipoteca cambio de casa. ¿Tienes prisa en vender? te ofrecemos una venta rápida con todas las garantías. ¿Necesitas una hipoteca? en donpiso la encuentras y en condiciones preferentes. ¿Herencias? , ¿Divorcios? , te ayudamos y coordinamos todo. Infórmate:.",False,good,False,True,3249.0,False,False,False,False,[],False,False,259900.0,€,,,flat,"Canillejas, Madrid",Piso,,295211,,,,,
107314841,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/0d/ae/1309284411.webp,1,st,175000.0,flat,sale,108.0,,4,1,calle Santa Infancia s/n,Madrid,Madrid,Latina,es,Puerta del Ángel,40.4085754,-3.7382177,True,https://www.idealista.com/inmueble/107314841/,"PISO DE ALQUILER NO ADMITE VISITAS IDEAL PARA INVERSORES Piso de 104 m², según Catastro, a la venta en el distrito de Latina, Madrid. Sobre la vivienda existe un contrato de alquiler, con renta contractual de 250€ de fecha 25/06/2014-30/06/2017. No admite visitas. Es una planta sótano en un bloque con ascensor. Buenas comunicaciones por carretera (A-5) y transporte público. A pocos minutos de la parada de Metro Puerta del Ángel. Próximo a todo tipo de servicios e infraestructuras como centres educativos (Escuela Infantil Dina Dos), comercios, supermercados, farmacias, zonas verdes... SIN COMISIÓN.",False,good,False,False,1620.0,False,False,False,False,[],False,False,175000.0,€,,,flat,"Puerta del Ángel, Madrid",Piso en calle Santa Infancia s/n,,14388-2025,184000.0,9000.0,5.0,,
107450733,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/59/ac/1340444726.webp,1,1,79000.0,flat,sale,62.0,True,2,1,avenida de Belén s/n,Madrid,Ciempozuelos,San Benito - Soledad - Hispanidad,es,,40.1630135,-3.6272433,True,https://www.idealista.com/inmueble/107450733/,"PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESLA LOCALIZACIÓN DEL INMUEBLE ES APROXIMADAVivienda de 55 m², según Catastro, y 7 m² de elementos comunes a la venta en el municipio de Ciempozuelos, Madrid. Es una 1ª Planta en un bloque sin ascensor. Muy bien comunicado por carretera (M-307) y transporte público. Muy cerca de la parada de autobús de las líneas 1, 425 y 426, así como de la estación de tren de Cercanías Renfe de Ciempozuelos. Próximo a todo tipo de servicios e infraestructuras como centros educativos (CEIP Ventura Rodríguez), comercios, supermercados, farmacias, zonas verdes... SIN COMISIÓN.",False,good,False,False,1274.0,False,False,False,False,[],False,False,79000.0,€,,,flat,"San Benito - Soledad - Hispanidad, Ciempozuelos",Piso en avenida de Belén s/n,,15399-2025,84000.0,5000.0,6.0,,
105304851,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/1b/1f/1292327276.webp,14,1,1349000.0,flat,sale,120.0,False,2,3,calle de Goya,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4269341,-3.6877345,False,https://www.idealista.com/inmueble/105304851/,"DÚPLEX INTERIOR REFORMADO A ESTRENAR EN RECOLETOS En la calle Goya, junto a Serrano, en una finca clásica y señorial con amplia entrada y un precioso patio interior, encontramos una vivienda exclusiva en dos alturas. Un dúplex singular, bien pensado, con un diseño funcional y un interiorismo elegante, distribuido en una planta baja con un amplio salón y aseo de cortesía, y una planta alta con cocina y comedor, y dos dormitorios dobles en suite, el principal con vestidor y una acogedora terraza. Una vivienda singular, tranquila, luminosa, en el barrio más demandado, a escasos minutos del Parque del Retiro, rodeada de las mejores firmas de moda y restauración de la capital. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,True,11242.0,False,False,False,False,[],False,False,1349000.0,€,,,flat,"Recoletos, Madrid",Piso en calle de Goya,,VM2406080,,,,,
108440396,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/76/4f/1344936204.webp,6,,1640000.0,chalet,sale,400.0,,5,5,"calle Rigoletto, 26",Madrid,Majadahonda,Los Satélites - Roza Martín,es,,40.4511017,-3.887266,True,https://www.idealista.com/obra-nueva/108440396/,"E&V presenta 'Los Altos de Roza Martín', promoción de obra nueva consistente en dos chalets pareados de 400 m2 construidos en parcelas de 640 m2 con piscina. Se trata de dos viviendas pareadas con arquitectura vanguardista, diseño y calidades de lujo en la prestigiosa urbanización Roza-Martín. Un concepto de vivienda donde prima la sostenibilidad y la eficiencia energética, donde el paisaje forma parte del interior a través de enormes ventanales y vistas desde las estancias y donde se complementan la tranquilidad y el carácter residencial con la cercanía al comercio y los servicios que ofrece Roza Martín. Las viviendas se distribuyen en dos plantas y sótano contando cada una de las estancias con grandes espacios. La primera planta consiste en gran salón con vistas al jardín y cocina integrada resultando un espacio de más de 70 m2. Encontramos también un aseo para el área social y dormitorio con baño completo. La segunda planta cuenta con cuatro amplios dormitorios y tres baños, dos de los cuales son en suite. El principal con más de 34 m2 cuenta con vestidor y baño completo. Un segundo dormitorio de 20 m2 con baño en suite. Un tercer baño da servicio a las otras dos habitaciones. La ubicación de la parcela permite unas preciosas vistas despejadas desde cada estancia y mucha tranquilidad. La planta sótano se compone de gran sala, aseo, zona de lavandería, trastero y garaje para 2-3 coches. Climatización de vivienda mediante sistema de aerotermia, calefacción por suelo radiante y aire acondicionado, domótica, placas fotovoltaicas, piscina privada, las mejores calidades y materiales de construcción en una vivienda que está pensada al detalle. La urbanización Roza-Martín está compuesta por modernas viviendas pareadas e independientes con piscina privada. En el mismo área se encuentra el Colegio Thames, centro médico, supermercados, restaurantes, comercio, agradables zonas verdes de paseo y salida inmediata a la M50. Cercanía a la zona carrefour, centro comercial Equinoccio, Hospital Puerta de Hierro, centros deportivos y el campo de golf de Majadahonda.",False,newdevelopment,True,,4100.0,False,False,False,False,[],False,False,1640000.0,€,True,True,chalet,"Los Satélites - Roza Martín, Majadahonda","Chalet pareado en calle Rigoletto, 26",False,W-02Z6X4,,,,semidetachedHouse,
107450693,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/17/bd/1312980885.webp,1,1,169000.0,flat,sale,119.0,False,3,2,calle del Nuncio s/n,Madrid,Alcorcón,Centro,es,Casco Antiguo,40.3470765,-3.8292527,True,https://www.idealista.com/inmueble/107450693/,"PISO OCUPADO POR PERSONA SIN JUSTO TÍTULO (Antiguo Deudor Hipotecario)ESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESLA LOCALIZACIÓN DEL INMUEBLE ES APROXIMADAVivienda de 106 m², según Catastro, y 13 m² de elementos comunes a la venta en el municipio de Alcorcón, Madrid. La vivienda está distribuida en diferentes estancias y tiene como anejo un cuarto tendedero. (La distribución de la vivienda es orientativa y no ha podido ser comprobada). Es una 1ª Planta en un bloque de reciente construcción con ascensor. Excelente ubicación en el centro de Alcorcón. Buenas comunicaciones por carretera y transporte público. Muy próximo a la estación de Cercanías Renfe 'Alcorcón Central' y a la estación de Metro-Sur. Próximo a todo tipo de servicios e infraestructuras como centros educativos (CEIP Jesús Varela), comercios, supermercados, farmacias, zonas verdes... SIN COMISIÓN.",False,good,False,True,1420.0,False,False,False,False,[],False,False,169000.0,€,,,flat,"Casco Antiguo, Alcorcón",Piso en calle del Nuncio s/n,,15436-2025,182000.0,13000.0,7.0,,
108026915,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b4/74/a9/1334892612.webp,28,2,187000.0,duplex,sale,67.0,True,2,2,calle de San Javier,Madrid,El Molar,,es,,40.7349956,-3.5830649,False,https://www.idealista.com/inmueble/108026915/,"WGI VENDE este FANTÁSTICO PISO DUPLEX con muy buena ILUMINACION Y ORIENTACIÓN. El inmueble consta de 70m2 construidos, y se distribuye de la siguiente manera: - PRIMERA PLANTA; en la entrada de la vivienda encontramos una acogedora entrada que nos lleva al salón de la vivienda con muy buena iluminación y grandes ventanales. En esta planta encontramos tambien una cocina independiente, equipada y lista para hacer vida en ella, asi como un aseo de cortesía en la planta baja.  - SEGUNDA PLANTA nos encontramos dos dormitorios una de ellas con armarios empotrados que la dotan de muy buena capacidad de almacenaje, asi como un baño completo con bañera.  El inmueble cuenta con buenas calidades; un BONITO suelo CERÁMICO muy bien conservado, ventanas de PVC que hacen que la vivienda tenga muy buen aislamiento térmico, puertas de madera y paredes con un gotelé fino. La vivienda se encuentra en una zona INMEJORABLE con acceso directo a la A1, teniendo comercios, supermercados, farmacias, centros médicos y escolares a los cuales podemos acceder dando un paseo acogedor y tenerlo todo cerca de casa.  Ven a ver este precioso inmueble y pondremos a tu disposición nuestro equipo de expertos inmobiliarios, así como asesoramiento fiscal y legal en la operación. CONSEGUIMOS HASTA EL 100% DE FINANCIACIÓN.",True,good,False,False,2791.0,True,False,False,False,[],False,False,187000.0,€,,,flat,El Molar,Dúplex en calle de San Javier,,WGI00911,195000.0,8000.0,4.0,duplex,
108893588,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/14/30/1358164937.webp,7,2,930000.0,flat,sale,135.0,True,2,2,La Moraleja urbanización,Madrid,La Moraleja,La Moraleja urbanización,es,,40.5175119,-3.639973,False,https://www.idealista.com/inmueble/108893588/,"Ubicado en el corazón de La Moraleja Madrid, CANDO Senior Living redefine el concepto de vida residencial para personas sinior, combinando la elegancia de una vivienda de alto standing con los servicios exclusivos de un hotel cinco estrellas y el bienestar integral de un entorno médico y socialmente activo. El complejo ofrece 76 apartamentos de 1, 2 y 3 dormitorios, cuidadosamente diseñados para maximizar confort, luz natural y funcionalidad. Cada unidad dispone de terraza o balcón privado, acabados de alta gama, domótica y climatización sostenible mediante aerotermia y suelo radiante/refrescante. El diseño interior ha sido desarrollado en colaboración con estudios de referencia (como Gunni & Trentino y Life3A), con la posibilidad de personalización completa, ya sea amueblado o sin amueblar. Ubicado en una parcela de más de 20.000 m², el complejo cuenta con jardines ajardinados, zonas verdes de paseo y amplias áreas comunes que garantizan privacidad, tranquilidad y contacto con la naturaleza sin renunciar a la cercanía urbana. CANDO está pensado para quienes desean vivir esta nueva etapa con independencia, comodidad y una profunda conexión con la comunidad. El estilo de vida que propone combina: Bienestar físico y mental: gimnasio, piscina interior, spa, actividades dirigidas, senderismo guiado, talleres de arte y música. Cultura y gastronomía: restaurante de autor con cocina mediterránea ecológica, biblioteca, cine, eventos sociales, espacios de coworking y cultura. Salud 24/7. CANDO está pensado para un público nacional e internacional que valora la calidad de vida, la autonomía personal y un entorno estimulante. La Moraleja, con su excelente conectividad y reputación, es el enclave perfecto para este nuevo modelo de residencia sénior de alto nivel.",False,good,False,True,6889.0,False,False,False,False,[],False,False,930000.0,€,True,False,flat,"La Moraleja urbanización, La Moraleja",Piso,,318160,,,,,15000.0
108892452,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/0c/23/1358764247.webp,44,2,1700000.0,flat,sale,215.0,True,3,3,avenida del Comandante Franco,Madrid,Madrid,Chamartín,es,Nueva España,40.4678554,-3.6744845,False,https://www.idealista.com/inmueble/108892452/,"PROMORA Inmobiliaria vende magnífica vivienda con terraza y todas las estancias exteriores en excelente urbanización privada con bonitos jardines y piscina, plaza de garaje de acceso directo para coche grande y moto, trastero, ubicada en la zona de Nueva España, distrito de Chamartín, uno de los barrios más exclusivos y tranquilos de Madrid. La propiedad de 215 m² se presenta como una oportunidad única para aquellos que buscan una vivienda espaciosa, con gran potencial de reforma y múltiples posibilidades de redistribución. Con un gran hall de entrada, cuenta por un lado de un gran salón-comedor de generosas dimensiones con ambientes bien diferenciados con acceso a una bonita terraza de aproximadamente 16 m² con vistas a la piscina y jardines; por otro a una amplia cocina independiente con dormitorio de servicio, aseo de invitados y en la zona de descanso, que cuenta con tres amplios dormitorios (el principal en suite con su propio cuarto de baño) y un cuarto de baño grande, para dar servicio al resto de las estancias. La vivienda destaca por su luminosidad natural, gracias a sus grandes ventanales que permiten que la luz inunde cada rincón. Además, la vivienda disfruta de una amplia terraza privada, un lujo en plena ciudad, que ofrece el espacio perfecto para crear un rincón al aire libre, ideal para el descanso, las reuniones o disfrutar de momentos de ocio. La propiedad, que necesita reforma, es perfecta para personalizar a tu gusto y adaptarla a las tendencias y necesidades actuales, desde un moderno espacio abierto hasta una distribución más tradicional, aprovechando al máximo toda su distribución. Con 3 habitaciones de gran tamaño, cada una con suficiente espacio para crear ambientes cómodos y funcionales, la vivienda se ofrece como el lienzo perfecto para diseñar tu hogar ideal.  La propiedad cuenta con una fantástica plaza de garaje para coche grande y moto, incluida en la finca de acceso directo, y con un trastero privado que te permitirá disponer de espacio adicional para almacenamiento. Además, el edificio dispone de calefacción central, ascensor y portero físico, lo que garantiza comodidad y seguridad en el día a día. La finca, bien mantenida y cuidada, cuenta con piscina comunitaria, lo que es un verdadero lujo en una zona tan céntrica como Chamartín, brindando un espacio perfecto para disfrutar durante los meses de calor sin salir de casa. La ubicación es inmejorable. Chamartín es uno de los barrios más demandados de Madrid por su excelente infraestructura, tranquilidad y proximidad a todos los servicios necesarios para el día a día así como comercios, colegios, instalaciones deportivas, hoteles, restauración, hospitales y clínicas y un amplio sistema de transporte público; alberga el Estadio Santiago Bernabéu, varias Embajadas, Administraciones Públicas y la sede de varias de las empresas más importantes de España. Sus límites son al sur la avenida de Alberto Alcocer y la calle de Costa Rica, al Norte con las calles Mateo Inurria y Caídos de la División Azul; al oeste con el paseo de la Castellana y al este con la avenida de la Paz (M-30). El extremo noroccidental de este barrio toca con la plaza de Castilla, que pertenece al barrio vecino de Castilla. Esta vivienda es una oportunidad única para aquellos que deseen crear su propio hogar en una de las mejores zonas de la capital. Con una reforma adecuada, se puede convertir en una vivienda moderna, elegante y funcional, perfecta para disfrutar de una vida cómoda en una de las áreas más cotizadas y tranquilas de Madrid. No dudes en ponerte en contacto con Promora para obtener más detalles o agendar una visita para ver en persona el enorme potencial que ofrece esta propiedad. Puedes ver más inmuebles en nuestra página web. “El distrito de Chamartín se encuentra situado en la zona noreste de Madrid. Distrito muy dinámico que discurre a lo largo del Paseo de la Castellana, eje central y centro neur.",False,renew,False,True,7907.0,False,False,False,False,[],False,False,1700000.0,€,True,True,flat,"Nueva España, Madrid",Piso en avenida del Comandante Franco,,MV5875I,,,,,
105751050,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/8e/f5/1342656080.webp,76,,1040000.0,chalet,sale,383.0,,6,4,Zaburdón - Monte Escorial,Madrid,San Lorenzo de El Escorial,Zaburdón - Monte Escorial,es,,40.60868,-4.1291077,False,https://www.idealista.com/inmueble/105751050/,"Este hogar, en San Lorenzo de El Escorial, es el refugio soñado para aquellas familias que buscan un equilibrio perfecto entre naturaleza, el confort y la comodidad. Calidad de vida ESTA PROPIEDAD ES ESPECIAL Se encuentra en la urbanización Monte de El Escorial, única en la zona, lo tiene todo: piscina, pistas de tenis, ping-pong, baloncesto, fútbol, restaurantes, etc. Su ubicación es excepcional, ya que además podrás disfrutar de la vibrante vida de San Lorenzo de El Escorial Se trata de un chalet totalmente independiente de 383 m2 y una parcela de 989 m2. Una vivienda confortable, de 3 plantas, con mucha privacidad, luminoso y vistas al impresionante Monte Abantos  Las estancias, todas muy amplias, con grandes ventanales. Las calidades excepcionales; suelos y baños de porcelanosa, puertas de madera maciza, armarios empotrados de diseño y a medida DISTRIBUCIÓN Perfecta par disfrutar de la vida familiar, y de la privacidad de cada miembro P. Principal: Porche cubierto con terraza Hall y distribuidor Salón/comedor de unos 40 m2 con salida a una gran terraza con vistas al jardín, al Monte Abantos y horizonte Cocina/comedor completamente equipada, muebles a medida y acceso directo al jardín Dormitorio principal con baño en suite Despacho y Aseo P. 1ª 3 holgadas habitaciones, dos de ellas con armarios empotrados Pasillo distribuidor con armarios empotrados y 1 baño completo  P. Baja Cuenta con un amplio espacio, puede ser una sala de juegos, un 2º salón, o un estudio/apartamento, ya que tiene su propio baño completo privado, armario empotrado y entrada totalmente independiente desde el exterior de la vivienda, cuenta con una gran terraza, de unos 40 m² Jardín Cuenta con varios ambientes, zona de barbacoa, un gran cenador de madera maciza, para disfrutar de los mejores momentos. zona arbolada, leñera y espacio diáfano donde puedes poner tu propia zona deportiva/piscina ES IMPORTANTE SABER QUE Vivienda situada en una de las áreas más valoradas de Madrid, San Lorenzo de El Escorial, conocido por su atractivo valor turístico y cultural, hogar del majestuoso Monasterio y Real Sitio de San Lorenzo de El Escorial SERVICIOS supermercados, centros deportivos, culturales, parques, restaurantes, hospital, centro de salud, etc COLEGIOS Guarderías, colegios públicos y privados, centros de enseñanzas musicales y Universidad COMUNICACION A 40 minutos de Madrid capital, desde la A-6. M-505 une con El Escorial, Galapagar, Las Rozas, etc. 14 líneas de autobús, 4 urbanas y 10 interurbanas Tren Cercanías a 15 minutos a pie Ideal para quieres quieren disfrutar la vida en contacto con la naturaleza y quieres sienten que cada momento es un regalo Sin honorarios al comprador.",True,good,False,,2715.0,True,False,False,False,[],False,False,1040000.0,€,True,True,chalet,"Zaburdón - Monte Escorial, San Lorenzo de El Escorial",Casa independiente,,06369,,,,independantHouse,
106203509,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/2b/13/1290508179.webp,23,,230000.0,chalet,sale,50.0,,1,1,carril de la Perdiz,Madrid,Sevilla la Nueva,,es,,40.3484327,-4.0605903,False,https://www.idealista.com/inmueble/106203509/,"RE/MAX TERMES VENDE esta espectacular parcela con casita de madera y con proyecto de chalé en Sevilla la Nueva. No te pierdas la oportunidad de vivir en un entorno idílico, rodeado de naturaleza y tranquilidad sin perder la cercanía al pueblo de Sevilla la Nueva, estando ubicados en la prestigiosa Urbanización de ""Los Cortijos"". Esta casita de madera de 50 metros cuadrados construidos y prácticamente 100% útiles, ya que no tiene ninguna barrera arquitectónica, teniendo distribuido el salón comedor, baño completo con ducha de obra y la cocina con península, todo unido en la misma estancia. Sólo lo separa visualmente la escalera de subida a una increíble y acogedora habitación doble, con armario.  Esta, al estar diseñada en altillo, goza del calor que sube de la estufa de leña y de las vistas directas al salón, y si te asomas por la ventana mirador, podrás divisar la parcela entera. La parcela cuenta con 2.562 metros cuadrados en los que tiene un huerto donde podrás ver crecer tu propia cosecha de verduras de temporada, una terraza trasera con acceso directo a la cocina, perfecta para protegerte del sol en verano dado a su ubicación y poder hacer deliciosas barbacoas con toda la familia.  Y no sólo se queda así, si no que tiene un porche delantero, allanado con hormigón impreso, donde podrás tener tu espacio chillout por la tarde y disfrutar de las puestas de sol. La casa cuenta con puesto de carga eléctrica para poder cargar tu coche eléctrico! En la misma parcela tiene construido un espacio diáfano de 400 m2, en el cual dispone de un proyecto pagado para realizar una espectacular casa con diseño moderno y único.  ADJUNTAMOS PLANO. ¡NO TE PIERDAS LA OCASIÓN DE VISITAR ESTA PARCELA CON CASA Y PROYECTO DE CHALE CON GRANDISIMAS POSIBILIDADES DE FUTURO!",True,good,False,,4600.0,True,False,False,False,[],False,False,230000.0,€,,,chalet,Sevilla la Nueva,Casa independiente en carril de la Perdiz,,3486-05519,,,,independantHouse,
104480557,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/d1/0d/1221948756.webp,24,1,1129000.0,flat,sale,117.0,True,2,1,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4277872,-3.6731139,False,https://www.idealista.com/inmueble/104480557/,"UNICA Inmobiliaria comercializa este inmueble en el prestigioso barrio de Goya, a escasos minutos del parque del Retiro.  Se ubica en un edificio moderno del año 2006.  La vivienda de 117 m², está distribuida en hall de entrada, amplio salón con una bonita cocina integrada, dos dormitorios dobles, uno de ellos con baño en suite, y otro baño completo.  La reforma se ha realizado por el estudio de arquitectura ARCTEMPUS. La vivienda se entrega amueblada. En esta vivienda, de espacios luminosos, se han cuidado todos los detalles, desde la ubicación de las luces para crear distintos ambientes, hasta el equipamiento total de la cocina con todo tipo de electrodomésticos. En los alrededores se encuentran pequeños comercios de todo tipo y servicios. Gimnasios, restaurantes, y el reconocido centro comercial El Corte Inglés. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,good,False,True,9650.0,False,False,False,False,[],False,False,1129000.0,€,,,flat,"Goya, Madrid",Piso,,425985,,,,,
106372497,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/5c/89/1280850598.webp,42,bj,225000.0,countryHouse,sale,133.0,,6,2,calle Real,Madrid,Lozoyuela-Navas-Sieteiglesias,,es,,40.9152597,-3.5890337,False,https://www.idealista.com/inmueble/106372497/,"BREM GLOBAL INMOBILIARIA PRESENTA SINGULAR RESIDENCIAL DE USO PROPIO. Finca rústica con la casa construida en 1970 y otra prefabricada. En el término municipal de Sieteiglesias ambas en una sola planta, con una parcela de 3.503 m². La parcela totalmente plana con buen acceso para vehículos, calificada como suelo rústico agrario, no tiene ni alcantarillado, ni agua del canal. Cualquiera de los dos suministros, pasan por la puerta de acceso y sería sencillo conectarlos. Los ha sustituido un pozo porque nunca les ha faltado agua y el alcantarillado, por una fosa séptica por y todo ello da servicio a las dos casas ambas en una sola planta, de 38 m² y 95 m². La primera propiedad con fachada de piedra, consta de un salón con cocina americana, tres habitaciones con dos camas cada una y un baño con ducha con mampara y un hall acristalado con acceso. La carpintería exterior de PVC lacado en blanco climalit, persianas de aluminio a juego, mosquiteras y rejas, el suelo tarima madera de roble. También tenemos una casa prefabricada, en una sola planta con tres habitaciones dobles, salón comedor con cocina americana y un baño con ducha a la que se accede a través de un porche techado. Con estufa de pellet y ventanas de madera climalit. Es llamativo el buen estado en que se encuentran las casas y el esmero con el que se han diseñado los interiores. Encontramos también una construcción adicional de 20 m2 como cuarto de aperos, un contenedor marino, una cocina de exterior y un aseo. La parcela con 84 m de fachada, ajardinada, solada y adoquinada, iluminada, totalmente vallada, adornada con formaciones graníticas de gran tamaño, en una de ellas se ha encastrado la barbacoa. Piños, olivos, abetos y algún frutal etc. Una pérgola de cenador y otros complementos ornamentales.  La distancia a la A -1, a minuto y medio, lo suficiente para que no se oiga ningún ruido, muy cerca del transporte público. La vista a todo su entorno es un paisaje de montaña muy agradable. Si lo que buscas es un refugio para descansar del bullicio y la vida ajetreada del resto de la semana aquí lo has encontrado, no lo dudes y …¡ VEN A VISITARNOS!",True,good,False,,1692.0,True,False,True,False,[],False,False,225000.0,€,True,True,countryHouse,Lozoyuela-Navas-Sieteiglesias,Finca rústica en calle Real,,251020242,245000.0,20000.0,8.0,countryHouse,
