propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,floor,exterior,hasLift,parkingSpace.parkingSpacePrice,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108337354,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/59/a5/1341121180.webp,E000174,21,249000.0,flat,sale,78.0,3,1,Barrio Zona Centro Joven,Madrid,Alcorcón,Centro,es,40.3476531,-3.8273079,False,https://www.idealista.com/inmueble/108337354/,"BANCASA INMOBILIARIA, vende PISO en ALCORCON, en excelente UBICACION. Piso 78 metros en 5º PLANTA con ASCENSOR. DISTRIBUIDOS en 3 DORMITORIOS, BAÑO, COCINA Y SALON Vivienda MUY LUMINOSA con ASCENSOR para ENTRAR A VIVIR. Cocina totalmente equipada, muebles altos y bajos. DORMITORIO PRINCIPAL de 11 METROS. DORMITORIO SECUNDARIO de 10 METROS. Baño con suelo de gres, con PLATO de DUCHA, totalmente equipado. Suelos de la vivienda son de PARQUET. Carpintería interior son puerta de ROBLE TEÑIDO. Carpintería exterior son ventanas aluminio corredera. Calefacción Central. Puerta blindada. Portero automático. Metro Parque Lisboa a 6 minutos andando. Metro Alcorcón Central a 8 minutos andando. Cercanías Linea C5 Alcorcón Central a 8 minutos andando. Autobuses de línea a un minuto. Ambulatorio y centro de salud cercano. Colegios e Institutos cercano. Todo tipo servicios y supermercados y farmacia a un minuto andando Financiación hasta 90% con nuestro propio departamento financiero. Hipoteca fija 30 años desde 2.20% Hipoteca variable 30 años desde euribor + 0.70% Consulta condiciones en bancasa. Es.",True,good,False,3192.0,True,False,True,True,[],False,False,249000.0,€,,,flat,,"Zona Centro Joven, Alcorcón",Piso,Destacado,Zona Centro Joven,5,True,True,,,,,
108797287,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/fc/80/1352014347.webp,3C,19,870000.0,flat,sale,97.0,2,2,"José Silva, 17",Madrid,Madrid,Ciudad Lineal,es,40.4541006,-3.6590158,True,https://www.idealista.com/obra-nueva/108797287/,"A SOLO 5 MINUTOS DEL SANTIAGO BERNABÉU EN UN DE LAS ZONAS RESIDENCIALES MAS TRADICIONALES Y EMBLEMATICAS DE MADRID. Arquitectura de vanguardia pensada para ser vivida y disfrutada. Viviendas que se apropian de las tendencias actuales de distribución de los espacios interiores, materiales e iluminación para un estilo de vida actual y desenfadado. La perfecta armonía de la luz y los espacios, crean una espectacular sensación de amplitud y calidez en todos los rincones. Sus terrazas, que salpican la fachada dándole personalidad, se reparten en todas las viviendas, permitiendo el cotidiano disfrute del cielo y el sol, convirtiendo cada vivienda en un hogar deseado. Áreas comunes para la relajación y el disfrute entre el azul del cielo, la transparencia del agua y los verdes jardines. Con su piscina y jardines, en José Silva podrás sentir cualquier día, como un día extraordinario. ¡La ubicación de José Silva 17 es insuperable! Cuenta con una innumerable oferta de colegios tanto privados como concertados, está a 10 minutos, andando cerca del Polideportivo San Juan Bautista que tiene pistas de tenis y piscina, muy cerca un campo de Fútbol 11, diferentes clínicas y el Hospital Nuestra Señora de América, también Iglesias y el Parque Feliz Rodríguez de la Fuente a 7 minutos. Las más importantes cadenas de supermercados están a menos de 5 minutos en coche. En relación con la conectividad, José Silva está a 4 minutos andando, de la estación de metro Avenida de La Paz y en el entorno inmediato tiene líneas de autobús que lo conectan con todas las diferentes zonas de la ciudad. Igualmente cuenta con importantes arterias viales a poca distancia que permiten llegar a cualquier punto de Madrid con facilidad y rapidez, así como salir de madrid, con mucha facilidad. Y si lo que quieres es una interesante oferta de ocio y restauración, José Silva 17 está a 10 minutos en coche del recién estrenado Estadio Santiago Bernabéu, lo que lo sitúa muy cerca de la amplia oferta que, cada vez con más fuerza y variedad, se posiciona en su entorno. Un proyecto del prestigioso estudio OLALQUIAGA ARQUITECTOS. Y una promoción de ORINOQUIA PROMOCIONES. Toda la experiencia y trayectoria de GRAN ROQUE PROMOCIONES, en una nueva marca. Hemos ejecutado más de 25 proyectos inmobiliarios en Madrid y todas nuestras promociones se han convertido en referentes del mercado inmobiliario.",True,,True,8969.0,True,False,False,False,[],False,False,870000.0,€,True,True,flat,,"San Juan Bautista, Madrid","Piso en José Silva, 17",Destacado,San Juan Bautista,3,True,True,,False,,,
108370000,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/c5/09/1342076233.webp,1356,28,550000.0,flat,sale,90.0,2,1,avenida de Alfonso XIII,Madrid,Madrid,Chamartín,es,40.4557385,-3.6672315,False,https://www.idealista.com/inmueble/108370000/,"Se ofrece en venta, en exclusiva, una excelente oportunidad de inversión en la Avenida Alfonso XIII, en el prestigioso barrio de Nueva España. Se trata de una vivienda de 90 m² ubicada en una segunda planta, ideal para una reforma integral que permita diseñar un hogar a medida. Muy luminosa y con una magnífica orientación sur en el salón, la vivienda cuenta con tres terrazas, lo que proporciona una agradable sensación de amplitud y conexión con el exterior. Actualmente se distribuye en hall de entrada, dos dormitorios (uno de ellos con acceso directo a una terraza con vistas a un jardín), un estudio, un baño completo, salón con salida a una terraza acristalada y cocina independiente con tendedero. El edificio dispone de ascensor, doble acceso al portal y servicio de portería tanto por la mañana como por la tarde. Se incluye un amplio trastero con ventana ubicado en la última planta del edificio. La vivienda se sitúa en una zona rodeada de jardines, parques, colegios, supermercados, zonas comerciales, hospitales y farmacias, con excelente conexión con la M-30 y muy bien comunicada mediante transporte público: varias paradas de autobús cercanas, a solo 10 minutos andando del metro Colombia y a 12 minutos del metro Pío XII.",False,renew,False,6111.0,True,False,True,False,[],False,False,550000.0,€,,,flat,,"Bernabéu-Hispanoamérica, Madrid",Piso en avenida de Alfonso Xiii,Destacado,Bernabéu-Hispanoamérica,2,True,True,,,,,
108630688,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/3f/e7/1026472866.webp,Leñeros,59,679000.0,duplex,sale,150.0,2,2,"calle de Leñeros, 28",Madrid,Madrid,Tetuán,es,40.4540062,-3.7090647,True,https://www.idealista.com/inmueble/108630688/,"NO COBRAMOS COMISIÓN En Iceberg: Te asesoramos en todo el proceso de compra, con servicio de asesoramiento legal propio. Para que la compra de tu vivienda sea una experiencia única y maravillosa que recordarás siempre. Vamos a ir de tu mano en todo momento y vamos a hacerte fácil toda la experiencia. Tu nuevo hogar en Madrid, moderno, luminoso y con gran patio privado Descubre este exclusivo dúplex de obra nueva con solo 4 años de antigüedad, ubicado en una zona residencial tranquila y perfectamente comunicada: Calle Leñeros 28, a tan solo 3 minutos del metro Francos Rodríguez y rodeado de zonas verdes como la Dehesa de la Villa. Una ubicación ideal para quienes buscan comodidad, accesos rápidos al centro de Madrid y calidad de vida. Con una superficie construida de 110,93 m² distribuidos en dos plantas, esta vivienda destaca por su diseño moderno, calidades premium y un espectacular patio de uso privativo de más de 33 m², ideal para disfrutar al aire libre con total privacidad. Dispone de 2 dormitorios dobles con armarios empotrados y 2 baños completos con platos de ducha, uno de ellos en suite. En la planta baja encontrarás un acogedor salón-comedor con cocina abierta totalmente equipada con electrodomésticos de primeras marcas, grandes ventanales que llenan el espacio de luz natural y acceso directo al patio. La planta superior alberga las dos habitaciones y un segundo baño completo, además de un armario adicional en el distribuidor. La vivienda cuenta con suelo radiante en planta baja, aire acondicionado por conductos, carpintería de aluminio con rotura de puente térmico y sistema de cierre automatizado, puertas de madera maciza lacadas en blanco y acabados de alta gama. Incluye plaza de garaje y trastero. Con una comunidad de solo 130 €/mes e IBI anual de 800 €, este piso es perfecto para quienes buscan una vivienda lista para entrar a vivir, sin complicaciones y con estilo. Precio: 679.000 € No dejes pasar esta oportunidad de vivir en una casa única en Madrid. Llámanos para concertar una visita.",False,good,False,4527.0,True,False,True,False,[],False,False,679000.0,€,True,True,flat,duplex,"Bellas Vistas, Madrid","Dúplex en calle de Leñeros, 28",Destacado,Bellas Vistas,bj,True,True,,,,,
107890973,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/7c/36/1327929458.webp,ANTMAD0827,35,220000.0,flat,sale,80.0,2,1,calle del Espinar,Madrid,Madrid,Carabanchel,es,40.3824878,-3.7429492,False,https://www.idealista.com/inmueble/107890973/,"¡URGE VENTA! MAGNÍFICA VIVIENDA EN PLANTA BAJA CON PATIO EN VISTA ALEGRE! Antilla Grupo Inmobiliario presenta esta estupenda oportunidad de vivir o invertir en una de las zonas más demandadas de Carabanchel, en el barrio de Vista Alegre. La vivienda, con cambio de uso a vivienda ya realizado y legalizado, cuenta con 68 m² construidos distribuidos en dos amplios dormitorios en dos alturas, un baño completo con plato de ducha, salón luminoso, y cocina independiente con salida a un agradable patio, ideal para disfrutar al aire libre. En cuanto a calidades, la vivienda dispone de suelos de tarima, paredes lisas y ventanas de aluminio con rotura de puente térmico y apertura oscilobatiente, lo que garantiza un excelente aislamiento térmico y acústico. Gracias a la altura interior de la vivienda, se ha aprovechado el espacio creando un práctico trastero en la parte superior, además de contar con un armario empotrado en pasillo que aporta un extra de almacenamiento.  El inmueble se encuentra en buen estado, listo para entrar a vivir, y dispone de calefacción eléctrica y bomba de frío/calor, lo que garantiza confort en todas las épocas del año. ITE FAVORABLE. Excelente ubicación a escasos metros del pleno eje comercial de C/ Oca, C/ Laguna, C/ General Ricardos, Avd. Ntra. Sra. De Fátima, a menos de 5 minutos a pie de las estaciones de metro de Carabanchel y Vista Alegre (línea 5), así como de las líneas de autobús 35, 34, 17 y N17. Además, se encuentra cerca de los accesos a las autopistas M-30 y M-40. También podrás disfrutar de zonas ajardinadas, el Palacio de Vistalegre y el remodelado parque Finca de Vista Alegre. ¡NO PIERDAS ESTA OPORTUNIDAD DE VISITARLO! El PVP no incluye impuestos, gastos notariales, gastos de registro, etc. ¿QUIERES VENDER O ALQUILAR TU PROPIEDAD? CONTACTA CON ANTILLA GRUPO INMOBILIARIO Y TE ASESORAMOS PARA CONSEGUIR EL MEJOR RESULTADO.",False,good,False,2750.0,True,False,True,False,[],False,False,220000.0,€,,,flat,,"Vista Alegre, Madrid",Piso en calle del Espinar,Destacado,Vista Alegre,bj,True,True,,,,,
107176242,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/0e/3e/1305254996.webp,1354,30,950000.0,flat,sale,139.0,3,3,calle de Barbieri,Madrid,Madrid,Centro,es,40.4224418,-3.6993337,False,https://www.idealista.com/inmueble/107176242/,"Se vende espectacular ático tríplex de 130 m² construidos, con orientación sur/este, ubicado en el corazón del barrio de Chueca, a escasos metros del mercado de San Antón. La vivienda, distribuida en tres plantas, ofrece amplitud, independencia y luminosidad, a pesar de ser interior, gracias a su ubicación en la última planta del edificio. Distribución: •Planta principal: Amplio salón con aseo de cortesía y cocina independiente con gran ventanal, que aporta luz natural. •Primera planta: Dormitorio principal en suite con armarios empotrados. •Segunda planta: Dos habitaciones con un baño completo. Existe la posibilidad de ampliar a un cuarto dormitorio. Este tríplex destaca por la independencia entre sus espacios, ya que cuenta con dos escaleras que permiten el acceso por diferentes zonas de la vivienda. El edificio dispone de ascensor con acceso directo a la planta principal de entrada. Además, el precio incluye una amplia plaza de garaje de fácil acceso en el mismo edificio, un valor añadido en esta codiciada zona. Ubicado en uno de los barrios más vibrantes y atractivos de Madrid, este ático ofrece una oportunidad única para quienes desean vivir en el centro, rodeados de una variada oferta de ocio diurno y nocturno, y con una excelente conexión de transporte público, a pocos minutos de varias estaciones de metro y de la Plaza de Chueca. Una vivienda exclusiva para disfrutar de la esencia de Madrid con comodidad y estilo.",False,good,False,6835.0,True,False,True,False,[],False,False,950000.0,€,True,True,flat,,"Chueca-Justicia, Madrid",Piso en calle de Barbieri,Destacado,Chueca-Justicia,3,False,True,,,,,
108271807,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/78/53/1347629904.webp,,30,625000.0,flat,sale,100.0,3,2,calle del Pintor Antonio Saura,Madrid,Madrid,Hortaleza,es,40.4828664,-3.6523075,False,https://www.idealista.com/inmueble/108271807/,"**Piso en Venta en Sanchinarro, Madrid** Descubre este encantador piso bajo en el corazón del barrio de Sanchinarro, una de las zonas más tranquilas y completas de la zona norte de Madrid. Con una superficie útil de 85 m², este hogar cuenta con tres dormitorios y dos baños, uno de ellos en suite, ideal para disfrutar de la comodidad y privacidad que buscas. La luminosidad del salón-comedor se complementa con  acceso directo a un acogedor patio-jardín, perfecto para relajarte al aire libre o disfrutar de momentos en familia. La cocina, completamente amueblada y equipada con electrodomésticos, incluye un práctico tendedero, lo que la convierte en un espacio funcional y acogedor. Además, el piso cuenta con calefacción y agua caliente individual por gas natural, así como aire acondicionado por split para garantizar tu confort durante todo el año. Los armarios empotrados ofrecen un excelente almacenamiento, manteniendo el espacio ordenado y acogedor. Ubicado en una zona residencial con todos los servicios necesarios a tu alcance: restauraciòn, colegios, centros sanitarios, comerciales, ocio etc. La gran red de infraestructuras viales y de transporte público, metro, bus y tren, hace que moverte por la ciudad sea muy sencillo. Este piso también incluye una plaza de garaje y un trastero, además de disfrutar de zonas comunes que incluyen piscina y jardines. Con un año de construcción del 2004 y en buen estado, es la oportunidad perfecta para adquirir un hogar donde cada detalle ha sido pensado para tu bienestar. ¡No dejes pasar esta oportunidad y ven a visitarlo!",False,good,False,6250.0,True,False,True,False,[],False,False,625000.0,€,True,True,flat,,"Sanchinarro, Madrid",Piso en calle del Pintor Antonio Saura,Destacado,Sanchinarro,bj,False,True,,,,,
108911291,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/e4/3b/1358692071.webp,Z3404,23,202375.0,flat,sale,87.0,3,1,calle de Castrillo de Aza,Madrid,Madrid,Villa de Vallecas,es,40.3847207,-3.6098357,False,https://www.idealista.com/inmueble/108911291/,"IDEAL PARA INVERSORES: VENTA DE NUDA PROPIEDAD. NUDA PROPIEDAD. Grupo Retiro gestiona la venta de la nuda propiedad de una vivienda valorada en 275.000 euros a cambio de un anticipo de 30.000 y una renta temporal de 762 € durante 10 años o hasta el fallecimiento de la rentista (si éste se produjera antes del plazo de 10 años). El usufructuario, hombre de 65 años, continuará utilizando el inmueble hasta su fallecimiento. DESCRIPCIÓN DEL INMUEBLE: VIVIENDA EXTERIOR que consta de vestíbulo que da acceso al salón, tres dormitorios, cocina y baño. VIVIENDA: • Estado de conservación: Bueno • Calefacción: Central (gasóleo). • Agua caliente: Central (gasóleo). • Aire Acondicionado: Si • VPO: NO. Vivienda libre. EDIFICIO: • Tiene 10 plantas. • Zona común: jardines • Portero: Si • Condiciones de accesibilidad: Ascensor: SÍ (2) por escalera ( hay 3 escaleras). Acceso al portal: nivel de calle con rampa de acceso. • La última IEE se realizo en 2023 siendo favorable. La ITE se realizo en 2019 siendo favorable. La próxima ITE/IEE se realizara en el año 2033. TIPO DE RENTA: COMPRAVENTA DE NUDA PROPIEDAD A CAMBIO DE PAGO ÚNICO DE CAPITAL La Persona Mayor transmite la nuda propiedad de la vivienda a cambio de un anticipo de capital más una renta temporal mensual y constante durante el plazo de 10 años o hasta el fallecimiento del Rentista, si este hecho se produjera con anterioridad a cumplirse el plazo establecido. El Rentista se reserva el usufructo vitalicio de la vivienda hasta su fallecimiento o hasta su renuncia al mismo (en cuyo caso el importe de la renta mensual se incrementaría en un 50%), momento en el cual el comprador pasará a ser pleno propietario del inmueble. Se garantizará en Escritura el pago de las 84 primeras mensualidades, abonándose a los herederos la diferencia en caso de fallecimiento del Rentista antes de que transcurran los 7 primeros años desde la firma de la Escritura. Los Honorarios Profesionales de Mediación de GRUPO RETIRO y los impuestos asociados a esta operación no están incluidos. Puede ver otras oportunidades pinchando en nuestro LOGO.",False,good,False,2326.0,False,False,False,False,[],False,False,202375.0,€,,,flat,,"Santa Eugenia, Madrid",Piso en calle de Castrillo de Aza,Destacado,Santa Eugenia,5,True,True,,,,,
108518447,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/31/90/1347305657.webp,25-041,30,163500.0,flat,sale,74.0,1,1,ronda de la Constitución,Madrid,Algete,,es,40.5981454,-3.4979761,False,https://www.idealista.com/inmueble/108518447/,"PRIMER NIVEL INMOBILIARIA pone en venta exclusivo loft en Algete. Ideal como inversión o primera vivienda. Presentamos esta atractiva propiedad ubicada en una de las zonas más consolidadas y tranquilas de Algete. Se trata de un loft residencial. La naturaleza de la finca y de todo el edificio donde se emplaza es URBANA: Oficina. Situado en una primera planta con altura de bajo a nivel de calle, lo que lo convierte en una excelente opción tanto para quienes buscan una vivienda cómoda, como para inversores que desean una propiedad lista para rentabilizar. Características principales: Superficie construida vivienda: 62 m² Superficie total incluyendo zonas comunes y garaje: 112 m² Dispone de un amplio dormitorio abierto, con ventanal de gran tamaño que proporciona abundante luz natural durante todo el día. Salón-comedor de concepto abierto, integrado con cocina moderna. Baño completo Plaza de garaje incluida en el precio, situada en el mismo edificio Armarios empotrados, optimizando el espacio de almacenaje sin restar amplitud Ventanas climalit, que garantizan aislamiento térmico y acústico Climatización por conductos, con aire acondicionado frío/calor y calefacción eléctrica eficiente Agua caliente eléctrica Ascensor en el edificio, de acceso directo desde el garaje Zonas comunes cuidadas y acceso adaptado Estado del inmueble: La vivienda se encuentra en excelente estado de conservación, prácticamente seminueva, y no requiere ningún tipo de reforma. Se ha mantenido con esmero y una distribución moderna y práctica, ideal para personas solteras, parejas o como segunda residencia. Entorno y comunicaciones: Ubicada en un entorno tranquilo y bien comunicado, a pocos pasos de todos los servicios: supermercados, comercios, centros educativos, zonas verdes y espacios de ocio. Además, cuenta con una línea directa de autobuses a Madrid cada 20 minutos, lo que facilita el acceso a la capital sin necesidad de vehículo propio. Oportunidad única para vivir o invertir en Algete con todas las comodidades. Ideal también como producto de inversión para alquiler. Para más información o concertar una visita, no dudes en contactarnos.",False,good,False,2209.0,False,False,True,False,[],False,False,163500.0,€,True,True,flat,,Algete,Piso en ronda de la Constitución,Destacado,,1,True,True,,,174000.0,10500.0,6.0
108106328,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2e/9b/0e/1334014151.webp,15421,18,189000.0,flat,sale,60.0,2,1,paseo de Alberto Palacios,Madrid,Madrid,Villaverde,es,40.3450367,-3.7167624,False,https://www.idealista.com/inmueble/108106328/,"¡Tu nuevo hogar en Villaverde te espera! Este acogedor piso de 60 m² construidos y 57 m² útiles, ubicado en la tercera planta de un edificio sin ascensor, es la oportunidad perfecta para quienes buscan comodidad, luminosidad y una excelente ubicación en Madrid. Desde que entres, notarás que la vivienda recibe luz natural prácticamente todo el día gracias a su orientación sur y sus ventanas de climalit que aseguran un buen aislamiento. La distribución actual cuenta con una habitación, pero originalmente eran dos, ofreciendo la posibilidad de volver a tener dos dormitorios si lo deseas. La vivienda presenta un diseño funcional con puertas de roble y suelos de tarima flotante que aportan calidez y modernidad. Al acceder, te encontrarás con un espacio abierto que combina la zona de estar y la cocina. La cocina, de origen, dispone de un tendedero en la misma, para aprovechar al máximo el espacio. El baño, equipado con plato de ducha y paredes lisas, es práctico y fácil de mantener. La vivienda también cuenta con una terraza abierta de aproximadamente 8 m ² que da a una calle principal, perfecta para disfrutar del aire libre y las vistas. Vivir en Villaverde significa estar en una zona bien comunicada, con fácil acceso a transporte público, comercios, parques y todos los servicios que necesitas para tu día a día. La calle principal ofrece un ambiente dinámico y cercano, ideal para quienes valoran la comodidad y la vida urbana. ¡No dejes pasar esta oportunidad! Ven a visitarlo y descubre todo lo que este piso puede ofrecerte para convertirlo en tu nuevo hogar. *Certificación Energética: ""G"" *Impuestos y gastos NO INCLUIDOS: ITP o IVA, notaría, registro, gestoría, tasación, etc.",False,good,False,3150.0,True,False,True,False,[],False,False,189000.0,€,,,flat,,"Villaverde Alto, Madrid",Piso en paseo de Alberto Palacios,Destacado,Villaverde Alto,3,True,False,,,,,
106510848,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/5c/04/1285048474.webp,,44,649000.0,chalet,sale,334.0,5,5,avenida de la Paloma,Madrid,Hoyo de Manzanares,,es,40.6227996,-3.9125717,False,https://www.idealista.com/inmueble/106510848/,"HOGARES TORRELODONES. Agencia inmobiliaria de Torrelodones - Hoyo de Manzanares; Pone a su disposición chalet pareado en VENTA en la hermosa localidad de Hoyo de Manzanares. Con una parcela de 409 m² y una construcción de 344 m² distribuidos en 3 alturas, esta propiedad te ofrece un ESTILO DE VIDA DE LUJO. Cuenta con 5 habitaciones y 5 baños, brindando amplio espacio para toda la familia. Los suelos de parquet y mármol añaden un toque de ELEGANCIA Y DISTINCIÓN a cada rincón. La propiedad es extremadamente LUMINOSA, gracias a sus amplios ventanales que permiten la entrada de luz natural durante todo el día. Disfruta de impresionantes VISTAS a EL PICAZO y a MADRID desde la comodidad de tu hogar. Además, podrás relajarte y disfrutar del aire libre en la amplia terraza y en el jardín privado, perfecto para momentos de tranquilidad. El gran salón y la cocina son espacios ideales para recibir a familiares y amigos, brindando un AMBIENTE ACOGEDOR y CÁLIDO para compartir momentos especiales. Además, podrás aprovechar las comodidades de la urbanización, que incluye una PISCINA donde podrás refrescarte y disfrutar de los días soleados. En cuanto a comunicación, cuenta con todos los servicios próximos, se encuentran: el polideportivo, una guardería, el colegio y un instituto de educación secundaria, red de transporte, supermercados, restaurantes o comercios de primera necesidad, así como el ayuntamiento o el centro de cultura entre otros.  -Hoyo de Manzanares-  Se remonta a la Edad Media, cuando se integró en el Real de Manzanares, un territorio cedido por Alfonso X a la familia Mendoza. La zona fue utilizada como coto de caza por los reyes y también como fuente de materias primas, como piedra para la construcción de Madrid.  El municipio experimentó un crecimiento demográfico significativo a mediados del siglo XX, especialmente con la llegada de la Academia de Ingenieros del Ejército y el aumento de veraneantes.  Hoyo de Manzanares y La Berzosa comparten un pasado ligado a la historia de la Sierra de Guadarrama, con Hoyo destacando por su relevancia como coto de caza, cantera, y centro administrativo, mientras que La Berzosa se desarrolló como una zona residencial de gran importancia en el municipio.  No dejes pasar esta oportunidad de adquirir un chalet pareado en una UBICACIÓN PRIVILEGIADA y con todas las comodidades que mereces. Contáctanos para obtener más información y concertar una visita. ¡Ven y descubre tu nuevo hogar en Hoyo de Manzanares! En HOGARES TORRELODONES queremos facilitarte la compra de tu nuevo hogar, por eso ofrecemos ""FINANCIACIÓN 100%"". No dudes en CONSULTARNOS SIN COMPROMISO, estaremos encantados de brindarte toda la información que necesites.",False,good,False,1943.0,True,False,True,False,[],False,False,649000.0,€,True,True,chalet,semidetachedHouse,Hoyo de Manzanares,Chalet pareado en avenida de la Paloma,Destacado,,,,,,,,,
108600707,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/06/58/1349634510.webp,,42,749000.0,flat,sale,124.0,4,2,CL MAURICIO LEGENDRE,Madrid,Madrid,Chamartín,es,40.4709903,-3.6862574,False,https://www.idealista.com/inmueble/108600707/,"BLUE FUTURE REAL ESTATE pone en venta en EXCLUSIVA esta amplia vivienda de mas de 100 metros cuadrados en zona PRIME de Madrid.  Vivienda en cuarta planta de edificio con dos ascensores compuesta de hall recibidor, amplio salón, cocina con office, TRES habitaciones, DOS baños y TRES TERRAZAS! Entre sus calidades encontramos: - Suelos de parquet. - Ventanas de aluminio. - Calefacción central. - Aire acondicionado en salón. - Armarios empotrados en hall, pasillo y habitaciones. - Termo eléctrico de gran capacidad para el agua caliente sanitaria. - TRES TERRAZAS, una de acceso desde la cocina y las otras dos desde dos de sus habitaciones. Vivienda enormemente atractiva por su infinidad de posibilidades y versatilidad. IDEAL para ser utilizada como vivienda habitual o como INVERSIÓN. Cercana a pequeños comercios de barrio, grandes superficies, zonas verdes, colegios, centros de salud, bancos y administraciones. Paradas de metro mas cercanas Renfe/Chamartín, Duque de Pastrana y Ventilla y múltiples líneas de bus en la misma calle. Extraordinarias conexiones con M-30. POSIBILIDADES DE FINANCIACIÓN A TU MEDIDA A TRAVÉS DE NUESTRO DEPARTAMENT O FINANCIERO.",False,good,False,6040.0,True,False,True,False,[],False,False,749000.0,€,,,flat,,"Castilla, Madrid",Piso en Cl Mauricio Legendre,Destacado,Castilla,4,True,True,,,,,
108797185,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/d1/59/1352015795.webp,6-B,19,995000.0,flat,sale,116.0,2,2,"José Silva, 17",Madrid,Madrid,Ciudad Lineal,es,40.4541006,-3.6590158,True,https://www.idealista.com/obra-nueva/108797185/,"EN LA ÚLTIMA PLANTA DEL EDIFICIO - LUMINOSA VIVIENDA DE 2 HABITACIONES CON TERRAZA, VISTAS INCREIBLES Y ORIENTACIÓN SUR.  Arquitectura de vanguardia pensada para ser vivida y disfrutada. Viviendas que se apropian de las tendencias actuales de distribución de los espacios interiores, materiales e iluminación para un estilo de vida actual y desenfadado. La perfecta armonía de la luz y los espacios, crean una espectacular sensación de amplitud y calidez en todos los rincones. Sus terrazas, que salpican la fachada dándole personalidad, se reparten en todas las viviendas, permitiendo el cotidiano disfrute del cielo y el sol, convirtiendo cada vivienda en un hogar deseado. Áreas comunes para la relajación y el disfrute entre el azul del cielo, la transparencia del agua y los verdes jardines. Con su piscina y jardines, en José Silva podrás sentir cualquier día, como un día extraordinario. ¡La ubicación de José Silva 17 es insuperable! Cuenta con una innumerable oferta de colegios tanto privados como concertados, está a 10 minutos, andando cerca del Polideportivo San Juan Bautista que tiene pistas de tenis y piscina, muy cerca un campo de Fútbol 11, diferentes clínicas y el Hospital Nuestra Señora de América, también Iglesias y el Parque Feliz Rodríguez de la Fuente a 7 minutos. Las más importantes cadenas de supermercados están a menos de 5 minutos en coche. En relación con la conectividad, José Silva está a 4 minutos andando, de la estación de metro Avenida de La Paz y en el entorno inmediato tiene líneas de autobús que lo conectan con todas las diferentes zonas de la ciudad. Igualmente cuenta con importantes arterias viales a poca distancia que permiten llegar a cualquier punto de Madrid con facilidad y rapidez, así como salir de madrid, con mucha facilidad. Y si lo que quieres es una interesante oferta de ocio y restauración, José Silva 17 está a 10 minutos en coche del recién estrenado Estadio Santiago Bernabéu, lo que lo sitúa muy cerca de la amplia oferta que, cada vez con más fuerza y variedad, se posiciona en su entorno. Un proyecto del prestigioso estudio OLALQUIAGA ARQUITECTOS. Y una promoción de ORINOQUIA PROMOCIONES. Toda la experiencia y trayectoria de GRAN ROQUE PROMOCIONES, en una nueva marca. Hemos ejecutado más de 25 proyectos inmobiliarios en Madrid y todas nuestras promociones se han convertido en referentes del mercado inmobiliario.",True,,True,8578.0,True,False,False,False,[],False,False,995000.0,€,True,True,flat,,"San Juan Bautista, Madrid","Piso en José Silva, 17",Destacado,San Juan Bautista,6,True,True,,False,,,
