propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice
107900044,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/7d/05/1327761038.webp,,17,3,305000.0,flat,sale,68.0,True,2,1,Barrio Comillas,Madrid,Madrid,Carabanchel,es,Comillas,40.3873056,-3.7146385,False,https://www.idealista.com/inmueble/107900044/,"Encantador piso reformado con gusto y mimo, ofreciendo un ambiente acogedor y moderno. Al entrar, te sorprenderá el amplio salón con un gran ventanal y terraza que inunda de luz natural cada rincón. Actualmente 2 dormitorios (antes 3). El dormitorio principal es de buen tamaño, con armario empotrado, ideal para descansar plácidamente, mientras que el dormitorio auxiliar ofrece versatilidad para adaptarse a tus necesidades, ya sea como oficina, habitación de invitados o espacio de ocio. Cuenta con 1 baño con un gran espejo empotrado y una ducha amplia, cocina independiente con electrodomésticos bosh, salón-comedor independiente con una estupenda terraza, 3 toldos tanto en terraza como en dos ventanas, todas las ventanas de climalix. Situado en una ubicación privilegiada, Comillas-Plaza Elíptica, este piso se encuentra a un paso de una parada de metro y cerca de varias calles principales, lo que garantiza excelentes comunicaciones y acceso a un vibrante comercio local. Bien comunicado con la estación de Metro Marqués de Vadillo y Plaza Elíptica, línea 55,116 y 60 de autobús y cómodo acceso a M30, A42 y A4. Además, cuenta con armarios de buen tamaño, calefacción de gas natural y aire acondicionado para tu máximo confort. En la planta 3 de un edificio sin ascensor, este inmueble combina comodidad y funcionalidad. El precio competitivo en el mercado y la posibilidad de financiación fácil hacen de esta propiedad una oportunidad única que no puedes dejar escapar. Ven a visitarlo y enamórate de tu futuro hogar. ¡No esperes más para vivir en el lugar que siempre soñaste!.",False,good,False,False,4485.0,False,False,False,False,[],False,False,305000.0,€,flat,,"Comillas, Madrid",Piso,,
93220497,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/57/42/859091380.webp,324-TOMILLAR,29,,980000.0,chalet,sale,500.0,,7,4,Casa Amarilla,Madrid,Galapagar,Casa Amarilla,es,,40.5721228,-3.9848993,False,https://www.idealista.com/inmueble/93220497/,"Chalet en LOS HUERTOS - PUERTO GALAPAGAR, con 500 m² construidos, 460 m² útiles, 4056 m² metros de parcela, 7 dormitorios, 4 baños, 2 garaje/s, buen estado, exterior, 7 armarios, 2 terraza(s), 80 m² de terraza, cocina independiente, trastero, patio, orientación suroeste, 2000, zonas verdes, 2 plantas del edificio, calefacción individual, combustible gas natural, agua caliente individual, energía agua gas natural, suelo de porcelánico, futbol, cuota ibi: 2800€. En Santo Mauro, les ofrecemos algo único, un pequeño oasis de grandes dimensiones en la zona con mas encanto de la Sierra Madrileña en Galapagar. Sobre un terreno urbano de mas de 4000 M2 tenemos una increíble edificación de 500 m2 en dos plantas. La planta principal nos brinda un fantástico ambiente de paz con un salón con tres zonas de disfrute en mas de 90 m2. Salón con salida a la terraza principal y la terraza de la zona oeste. La cocina se comunica con la zona de servicio con dormitorio grande, baño completo, baño para los invitados, despensa, armarios y salida a un patio de grandes dimensiones. Vamos a por la planta de descanso: Un amplio recibidor de 35 m2 nos lleva a las estancias de descanso con vistas únicas a la sierra y prados. Cuatro grandes habitaciones con dos baños muy amplios, armarios empotrados, ventanas de PVC con climalit y despacho nos recorre la planta alta de la casa. La planta se comunica con el ala sur del edificio donde tenemos una vivienda para los invitados, para poder decorarla a nuestro antojo. El ala sur(posible casa invitados) se comunica con otra gran terraza con vistas únicas y con entrada exterior independiente. Espero que le haya gustado y que pronto venga avistarla con nosotros. Garaje para dos coches, un trastero de 70 m2, jardines, son unas de las cosas que esta Villa única nos ofrece... Gracias y os esperamos.",True,good,False,,1960.0,False,False,False,False,[],False,False,980000.0,€,chalet,independantHouse,"Casa Amarilla, Galapagar",Casa independiente,True,True
106856257,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/ac/d5/1296007274.webp,VL00011,3,,650000.0,chalet,sale,351.0,,4,4,Villalbilla,Madrid,Villalbilla,,es,,40.4469532,-3.3670889,False,https://www.idealista.com/inmueble/106856257/,"Chalet independiente, ubicado en El Viso de Villalbilla. Calidad y diseño moderno, acabados exteriores de fachada en ladrillo, cuidadosos detalles en el interior como en sus elegantes azulejos, puertas, armarios, suelos de los mejores materiales, aerotermia, etc. Vivienda de tres plantas, con amplio jardín. Planta semisótano con garaje de 98,34 m2 con solado de hormigón. Planta baja con una amplia cocina y una despensa, salón-comedor, aseo, dormitorio con baño completo en suite y un porche para disfrutar. Planta primera: dormitorio de matrimonio amplio, con armarios empotrados y forrados; dos dormitorios dobles con armarios empotrados y forrados, con baños completos con bañera, lavabo y wc en suite y una terraza de 39,20 m Suelo radiante y refrescante.  Suelo porcelánico de precioso diseño y calidad, baños con azulejos de estilo y ventanas de toda la casa kommerling de triple cristal, con rotura de puente térmico y oscilobatientes. Iluminación por focos led en toda la casa. Entrega en 2025. Posibilidad de hacer piscina de obra, y muchos más extras. pregúntanos!",False,good,False,,1852.0,True,False,False,False,[],False,False,650000.0,€,chalet,independantHouse,Villalbilla,Casa independiente,,
108199626,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e6/06/f9/1336902737.webp,,20,3,4100000.0,flat,sale,229.0,True,4,4,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.429463,-3.6934597,False,https://www.idealista.com/inmueble/108199626/,"Más viviendas en nuestro Instagram @inmocorner ESPECTACULAR PISO REFORMADO A ESTRENAR EN ALMAGRO Con sus balcones orientados al norte, en una finca clásica de reciente rehabilitación y en una de las mejores calles del barrio de Almagro, este piso totalmente rehabilitado te cautivará con su belleza, su luz y su fantástica distribución.  Tres balcones, todos con clásicas barandas negras de hierro con elegante forjado, proporcionarán luz y elegancia a la amplia área social de esta casa que cuenta con un amplio salón con dos ambientes, una cocina semiabierta a los salones y un comedor con capacidad para 8 puestos. También incluye un cuarto de lavado y un aseo de invitados. En la zona de descanso encontramos la habitación principal con un amplio vestidor y un baño en suite. Además, 2 habitaciones secundarias, ambas con baño en suite, y un espacio destinado a estar familiar.  El piso cuenta con trastero, spa y gimnasio en la finca.",False,good,False,True,17904.0,False,False,False,False,[],False,False,4100000.0,€,flat,,"Almagro, Madrid",Piso,,
108767815,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2e/59/f4/1354555731.webp,REF. 25016,18,3,259900.0,flat,sale,101.0,True,3,1,Venecia - Nueva Alcalá,Madrid,Alcalá de Henares,Venecia - Nueva Alcalá,es,,40.4723439,-3.3657023,False,https://www.idealista.com/inmueble/108767815/,"BALTAKO les ofrece esta insuperable y exclusiva oportunidad. Espectacular piso, con una superficie de 101 m2, y muy luminoso. Distribuido en vestíbulo de entrada, cocina completamente amueblada, salón / comedor con salida a su fantástica terraza, 3 habitaciones con armarios empotrados y un baño completo con plato de ducha y mampara.  Puerta principal blindada, puertas de interior en roble, suelos de gres en baño y cocina en el resto de la vivienda suelo sintético, y ventanas lacadas en blanco. Calefacción individual por gas natural. Cabe destacar que cuenta con ascensor. Excepcional situación en Alcalá de Henares, a un paso de Madrid, con todos los servicios y excelentes comunicaciones. Ponemos a su disposición nuestro asesoramiento financiero, totalmente gratuito, donde te ayudaremos a conseguir tu hipoteca con las mejores condiciones. No busque mas el mejor servicio con las mejores ofertas las encontrará en BALTAKO, compruébelo, nadie la ofrecerá tanto por tan poco. No lo dude, VENGA A VISITARLO O HÁGANOS SU OFERTA! Le tenemos RESERVADO su próximo HOGAR.",False,good,False,True,2573.0,False,False,False,False,[],False,False,259900.0,€,flat,,"Venecia - Nueva Alcalá, Alcalá de Henares",Piso,,
108441890,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/da/53/1346672314.webp,,73,,493000.0,chalet,sale,247.0,,4,3,El Pilar - Bripac,Madrid,Alcalá de Henares,El Pilar - Bripac,es,,40.5144228,-3.3503901,False,https://www.idealista.com/inmueble/108441890/,"LCI Inmobiliaria vende chalet adosado en perfecto estado. Cuatro plantas distribuidas. - Planta 00. - Hall de entrada, cocina muy luminosa con office, baño completo, armario empotrado, salón comedor independiente con aire acondicionado da salida a terraza con acceso a parcela de 50m² aproximadamente. Planta 1ª. - Cuatro amplias habitaciones, dos de ellos con balcón y vistas al patio, 2 baños completos uno de ellos en suite, aire acondicionado en dos dormitorios, armarios empotrados en cada uno. Planta Buhardilla toda diáfano, con ventanas Velux.  Planta Sótano: cuarto almacenaje, 77m² de aparcamiento. Ventanas climalit, puerta blindada calefacción por gas natural.",False,good,False,,1996.0,False,False,False,False,[],False,False,493000.0,€,chalet,terracedHouse,"El Pilar - Bripac, Alcalá de Henares",Chalet adosado,True,True
108856935,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/26/6c/1357151884.webp,Griñon,14,2,225000.0,duplex,sale,86.0,True,2,1,calle Villalobos,Madrid,Griñón,,es,,40.2115458,-3.8489318,False,https://www.idealista.com/inmueble/108856935/,"Bonito dúplex de 86 m2 construidos, en el centro de Griñón. Planta baja: Amplio hall con armario empotrado, cocina independiente con electrodomésticos, lavadero exterior y Gran salón con balcón. Planta 1ª: Consta de 2 dormitorios con armarios empotrados, un vestidor y baño completo con bañera. La vivienda consta de piscina comunitaria y plaza de garaje en el mismo edificio. Los suelos de la vivienda son de tarima, menos en las zonas húmedas que hay gres. La carpintería es de aluminio con doble cristal. En los dormitorios y el baño tienen Velux eléctricos y manuales. Aire acondicionado con bomba de calor en salón y dormitorio. Escalera de maciza de cerezo. Rodeada de todos los servicios, colegios, farmacias, centros de salud, restaurantes, oficinas bancarias, zonas verdes, transporte público, etc….",False,good,False,True,2616.0,False,False,False,False,[],False,False,225000.0,€,flat,duplex,Griñón,Dúplex en calle Villalobos,True,True
104456430,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/46/d9/1313895369.webp,10833,6,3,1399000.0,flat,sale,151.0,True,3,3,calle del Cardenal Cisneros,Madrid,Madrid,Chamberí,es,Trafalgar,40.4325977,-3.7008542,False,https://www.idealista.com/inmueble/104456430/,"¡HOMLI presenta apartamento de tus sueños en Madrid! Esta magnífica joya de 151 metros cuadrados, ubicada en el tercer piso de un edificio histórico de 1919, ofrece una combinación perfecta de comodidades modernas y encanto clásico. Con calefacción autónoma de gas, acceso al ascensor y aire acondicionado, el confort está garantizado durante todo el año. El espacio recientemente renovado y completamente amueblado cuenta con una excelente disposición ideal para una pareja joven, una familia o un inversor inteligente. Ubicada en un vecindario tranquilo con escuelas, instalaciones deportivas y hospitales cercanos, ¡esta ubicación privilegiada es realmente un hallazgo poco común! HOMLI, código de propiedad 10833.",False,good,False,True,9265.0,False,False,False,False,[],False,False,1399000.0,€,flat,,"Trafalgar, Madrid",Piso en calle del Cardenal Cisneros,,
108528910,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/f4/9b/1347831506.webp,,33,2,815000.0,duplex,sale,140.0,True,3,3,Barrio Zona Avenida Europa,Madrid,Pozuelo de Alarcón,Zona Avenida Europa,es,Zona Avenida Europa,40.4309791,-3.8093145,False,https://www.idealista.com/inmueble/108528910/,"Dúplex familiar en la mejor zona de Pozuelo – Avenida de Europa Vivienda ideal para familias en una exclusiva urbanización con jardines y piscina. Este luminoso dúplex se distribuye en la segunda y tercera planta del edificio. En la planta principal encontrarás una amplia zona social con recibidor, salón-comedor de gran tamaño, aseo de cortesía y una espaciosa cocina independiente con tendedero. La planta superior alberga tres dormitorios con armarios empotrados. Dos habitaciones comparten un baño completo y la principal cuenta con baño en suite. La urbanización destaca por sus extensas zonas verdes, piscina y un ambiente tranquilo y familiar. Además, la vivienda incluye una plaza de aparcamiento doble en línea y trastero. Una oportunidad única para vivir rodeado de naturaleza y comodidad, a un paso de todos los servicios.",False,good,False,True,5821.0,False,False,False,False,[],False,False,815000.0,€,flat,duplex,"Zona Avenida Europa, Pozuelo de Alarcón",Dúplex,True,True
108851618,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/e0/f6/1356988374.webp,,2,bj,180000.0,flat,sale,47.0,True,1,1,Ibiza - San Pedro,Madrid,Villanueva del Pardillo,Ibiza - San Pedro,es,,40.4888551,-3.960778,False,https://www.idealista.com/inmueble/108851618/,"¡EXCLUSIVO DESPACHO PROFESIONAL A ESTRENAR – ENTREGA A PARTIR DE SEPTIEMBRE 2025 Se vende despacho profesional totalmente reformado, con un diseño moderno, elegante y funcional. Este espacio ha sido pensado para ofrecer máximo confort y versatilidad, permitiendo adaptaciones personalizadas según las necesidades del comprador. Superficie: 47 m² Distribución: 1 dormitorio con vestidor y 1 baño completo con ducha, optimizando el espacio para mayor comodidad. Incluye plaza de garaje, asegurando facilidad de acceso y aparcamiento. Características destacadas: Reforma integral con acabados de alta calidad y detalles contemporáneos. Espacio luminoso con una distribución eficiente. Diseño sofisticado y acogedor, ideal para oficinas, consultas o cualquier actividad profesional. Posibilidad de modificaciones para personalizar el despacho a tu medida. Plaza de garaje incluida, una ventaja clave en la zona. Ubicación estratégica en una zona bien comunicada, con servicios y transporte cercanos. Fecha de entrega estimada: septiembre de 2025. Ideal para profesionales, emprendedores o inversores que buscan un espacio exclusivo y funcional. ¡Contáctanos hoy mismo! No pierdas la oportunidad de reservar tu despacho profesional. ¡Te asesoramos en cada paso del proceso!",False,good,False,True,3830.0,True,False,False,False,[],False,False,180000.0,€,flat,,"Ibiza - San Pedro, Villanueva del Pardillo",Piso,True,True
107752306,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/da/f5/1323548499.webp,01-00747,78,4,700000.0,duplex,sale,190.0,True,3,4,Barrio V Centenario,Madrid,Leganés,San Nicasio - Campo de Tiro - Solagua,es,V Centenario,40.3389792,-3.766749,False,https://www.idealista.com/inmueble/107752306/,"GUERRA Y MÉNDEZ, Propiedades ofrece en exclusiva magnifico ático dúplex con dos terrazas. En la planta principal encontramos un hall desde el que se accede al salón comedor y a continuación una terraza cerrada con vistas despejadas, un espacio ideal para disfrutar de luz natural todo el año. También encontramos una amplia cocina reformada, tres amplios dormitorios dos cuartos de baño completos, uno de ellos en suite y un pequeño aseo de cortesía. En la planta superior dispone de una amplia zona abuhardillada con un ventanal y un coqueto aseo, este espacio es ideal para el estudio y la relajación, desde la buhardilla se accede a una amplia terraza que se compone de una zona semicubierta donde disfrutar de un espacio para reuniones familiares y otra amplia zona para el esparcimiento con unas vistas maravillosas. La vivienda se encuentra en una bonita urbanización cerrada con amplias zonas verdes, varios jardines infantiles, piscina, gimnasio, sauna y vestuarios, además de dos salones sociales.  Conserje y vigilancia. Ubicada en una zona muy consolidada con todo tipo de servicios a su alrededor, centros comerciales, todo tipo de comercios de proximidad, colegios e institutos, centros médicos y deportivos.  Muy buena comunicación y fácil acceso a las principales vías de la zona sur. Llámenos y coordinaremos una visita sin compromiso. Sabemos de las múltiples opciones que hay, gracias por elegirnos.",False,good,False,True,3684.0,False,False,False,False,[],False,False,700000.0,€,flat,duplex,"V Centenario, Leganés",Dúplex,True,True
107490139,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/39/27/1314180036.webp,668417,20,bj,380000.0,flat,sale,106.0,True,6,3,Barrio Puerta del Ángel,Madrid,Madrid,Latina,es,Puerta del Ángel,40.4041138,-3.7400066,False,https://www.idealista.com/inmueble/107490139/,"REAL-ViV VENDE LOFT EN MADRID a 5 minutos andando de la estación de metro Lucero y con excelentes comunicaciones de transporte público a la capital y a la M-30. El entorno, de calles tranquilas, goza del servicio de supermercados, de ambulatorios, centros médicos, el hospital militar Gómez Ulla y de amplias zonas verdes que sirven de pulmón a la zona, rodeada por la Casa de Campo y dos parques, el de la Cuña Verde de Latina y el parque de San Isidro. LOFT REFORMADO Con 6 habitaciones, amplio salón, 2 cocinas y 3 baños completos y varias estancias abiertas aprovechables. *Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual*.",False,good,False,False,3585.0,False,False,False,False,[],False,False,380000.0,€,flat,,"Puerta del Ángel, Madrid",Piso,,
108296809,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/e3/5d/1339887830.webp,,32,,655000.0,chalet,sale,290.0,,4,4,Miramadrid,Madrid,Paracuellos de Jarama,Miramadrid,es,,40.4980011,-3.5234288,False,https://www.idealista.com/inmueble/108296809/,"Agencia inmobiliaria de Paracuellos de Jarama zona PARACUELLOS DE JARAMA - MIRAMADRID - ALTOS DE JARAMA Oficina Tecnocasa situada en C/ Callejón de la Iglesia 3 (PARACUELLOS DE JARAMA ): EN VENTA: ESPECTACULAR CHALET PAREADO DE 290M2 EN MIRAMADRID. Rodeado de todo tipo de servicios a su alrededor como supermercado, transporte público, bancos, pequeños comercios, colegio, farmacia, centro de salud, zonas verdes, parking, etc. La vivienda está situada en una de las mejores ubicaciones de Paracuellos de Jarama. ¡Descubre el hogar de tus sueños en Paracuellos de Jarama! Este impresionante chalet pareado te ofrece la oportunidad única de vivir en una de las mejores zonas. La propiedad se extiende a lo largo de 289 m², distribuidos en 4 plantas que garantizan tranquilidad y confort. Dicha vivienda se encuentra en un terreno de 450 m2 y contienen placas solares para el máximo ahorro en suministros última factura de 3€ algo increible paraser un chalet. La Planta de abajo es la del garaje con espacio para dos coches, tenemos acceso a las demás plantas de la vivienda a través del garaje, la segunda planta encontraremos la cocina, el salón, un cuarto de baño completo y salida a una hermosa terraza que conecta con las escaleras de acceso a la vivienda, en la tercera planta nos encontramos las tres habitaciones y dos cuartos de baño y en la ultima planta nos encontraremos la buhardilla con salida una magnifica terraza que es muy luminosa y tranquila debida a su altura. El salón comedor, amplio y luminoso, es el corazón del hogar, ideal para reuniones familiares o momentos de relax con acceso al patio trasero. Además la vivienda cuenta con una piscina privada, asegurando comodidad y seguridad. La parcela de 450 m² es un oasis privado donde podras disfrutar con toda la familia. La vivienda principal cuenta con cuatro dormitorios y 4 baños, No pierdas la oportunidad de vivir en este paraíso con financiación 100% disponible. ¡Ven a visitarlo y enamórate de tu nuevo hogar!",False,good,False,,2259.0,False,False,False,False,[],False,False,655000.0,€,chalet,semidetachedHouse,"Miramadrid, Paracuellos de Jarama",Chalet pareado,True,True
107601591,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/73/6e/0e/1317280979.webp,668425,19,1,319000.0,flat,sale,127.0,True,3,2,Colmenarejo,Madrid,Colmenarejo,,es,,40.5629829,-4.0197395,False,https://www.idealista.com/inmueble/107601591/,"REAL-ViV VENDE EN COLMENAREJO, bonito y amplio dúplex de tres dormitorios con armarios empotrados en cada uno de ellos, salón con ventanal muy luminoso, baño completo, aseo y cocina con terraza-tendedero. Calefacción individual de gas natural de suelo radiante y caldera seminueva Saunier Duval. Excelentes calidades, la vivienda se encuentra en un magnífico estado de conservación. Ubicado cerca de todos los servicios, paradas de autobús y fácil acceso a la carretera de El Escorial. *Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual*.",False,good,False,True,2512.0,False,False,False,False,[],False,False,319000.0,€,flat,,Colmenarejo,Piso,,
108497619,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/af/35/1346675274.webp,MR MARTÍN VARGAS,32,bj,650000.0,duplex,sale,143.0,True,3,2,Barrio Acacias,Madrid,Madrid,Arganzuela,es,Acacias,40.4005778,-3.7014762,False,https://www.idealista.com/inmueble/108497619/,"VIDEO COMPLETO DEL INMUEBLE DISPONIBLE En Templo Consulting ponemos a la venta magnifico dúplex de 143 m2, que se distribuye de la siguiente forma: en planta baja: hall de entrada, salón comedor, cocina independiente con acceso a terraza muy disfrutable de 17,28m, un amplio dormitorio con armarios empotrados y un baño completo con plato de ducha. Planta superior: Dos dormitorios, uno de ellos con baño en suite, con plato de ducha. El inmueble tiene una orientación  oeste y se encuentra reformado. Es exterior, los suelos son de tarima, las paredes son lisas y las ventanas de climalit. La calefacción es individual eléctrica, y con bomba de frío/calor. La finca tiene su entrada independiente. Los gastos de Comunidad son 60/mes, (cuando cobran el agua es 90€) y el IBI anual es de 700€. Excelente ubicación:  a solo 7 minutos andando de la estación de metro Embajadores (L3) y cercanías RENFE y con parada de autobús muy próximas a la vivienda. Respecto a los servicios del entorno, podemos destacar la estupenda oferta educativa con colegios privados y públicos, la diversidad de tiendas y comercios. También hay farmacias, entidades bancarias  y las mejores zonas verdes como Madrid Río.  ¡Hay dos fotos generadas con IA! (Estas fotos se señalan en la parte inferior derecha de las mismas). Con nuestro sistema de Virtual Home Staging, mejoramos la puesta en escena de la vivienda. Cambiamos muebles, cortinas y ciertos elementos de la decoración para ayudarte a tener una mejor idea de cómo quedaría el inmueble con un estilo diferente. Si necesitas financiación, y no sabes si tu banco te ofrece las mejores condiciones, en nuestra agencia inmobiliaria ofrecemos un servicio de intermediación gratuita, con respuesta en 48 horas. Consulta nuestra página web (temploconsulting. com), para agendar una visita al inmueble. Por otro lado, ¿Te interesa este piso y estás pensando en vender tu propiedad? ¡Estamos aquí para ayudarte! Nos encargamos de toda la gestión de venta por 2.950€ + IVA.",True,good,False,True,4545.0,False,False,False,False,[],False,False,650000.0,€,flat,duplex,"Acacias, Madrid",Dúplex,,
108471788,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/76/27/1345920607.webp,,18,10,295000.0,penthouse,sale,65.0,True,1,1,calle de Castrillo de Aza,Madrid,Madrid,Villa de Vallecas,es,Santa Eugenia,40.3844245,-3.6052751,False,https://www.idealista.com/inmueble/108471788/,"Fabuloso ático en la calle Castrillo de Aza, junto a la estación del metro Renfe, 1 dormitorio, cocina abierta al salón, 1 cuarto de baño muy amplio. Amueblado y reformado nuevo, calefacción individual, terraza, 2 ascensores, Planta décima totalmente exterior. Oportunidad.",False,good,False,True,4538.0,False,False,False,False,[],False,False,295000.0,€,flat,penthouse,"Santa Eugenia, Madrid",Ático en calle de Castrillo de Aza,,
106655644,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/2c/22/1290132967.webp,Pacifico/Retiro. Venta en Nuda Propiedad,48,4,390000.0,flat,sale,141.0,True,4,2,Barrio Pacífico,Madrid,Madrid,Retiro,es,Pacífico,40.404581,-3.677328,False,https://www.idealista.com/inmueble/106655644/,"EXCLUSIVAS HOMES & PROPERTIES REAL ESTATE, SL. Ponemos a su disposición en venta (nuda Propiedad. Edad de los propietarios 85 años y 75 años).   ******Precioso piso de 141 metros más un trastero de 8 metros.  4 Dormitorios, 2 Terrazas, 2 Baños, salón muy amplio. Cocina y baños Reformados. ******* ****En este momento los pisos exteriores de 141 metros, cuatro dormitorios, dos baños, dos terrazas, Planta alta, en esta zona están de precio por encima de 785.000 euros. ****  Situado en el corazón de Pacifico/ Retiro. Metro Pacifico y Menéndez Pelayo. Planta alta ( No última). Exterior con Terraza y Orientación Este y medio dia. Portal señorial con Conserje.  Dispone de cuatro amplios dormitorios y un Gran Salón comedor, Cocina recien reformada y dos cuartos de baño también recien reformados. Oportunidad.",False,good,False,True,2766.0,False,False,False,False,[],False,False,390000.0,€,flat,,"Pacífico, Madrid",Piso,,
108303769,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/a1/44/1358316694.webp,SIRE-1343,3,1,78094.0,flat,sale,91.0,True,3,2,Barrio San Cristóbal,Madrid,Madrid,Villaverde,es,San Cristóbal,40.3433735,-3.6853997,False,https://www.idealista.com/inmueble/108303769/,"¿Buscas vivienda en Madrid?  Century 21 Now IV Te ofrece la opción de adquirir en propiedad éste piso en Villaverde.  OPORTUNIDAD PARA INVERSORES! o para vecinos que conozcan el inmueble: Vivienda en situación especial, VENTA SIN POSESIÓN.  No se puede realizar visita interior al inmueble. Se transmite como cuerpo cierto, en el estado físico, jurídico y situación ocupacional en que se encuentra. La información sobre éste inmueble puede no estar actualizada, solicite más información sin compromiso. Piso en edificio residencial con una superficie de 91m² muy bien distribuido, ideal para quienes buscan un hogar confortable en un entorno natural y acogedor.  Situado en una zona residencial tranquila, este piso disfruta de una ubicación estratégica. A poca distancia, encontrarás supermercados, colegios, centros de salud y una variada oferta de tiendas y restaurantes. Además, la excelente conexión con las principales vías de acceso te permitirá llegar rápidamente a otras áreas de interés en Madrid y sus alrededores. Necesitas más información? Llámanos y nuestro especialista en la zona te solventará cualquier duda.  Al llamar danos la referencia C0127-SIRE-1343 NO COBRAMOS HONORARIOS AL COMPRADOR CENTURY 21 Now IV ""Lo mejor de las personas al servicio de las personas"".",False,renew,False,False,858.0,False,False,False,False,[],False,False,78094.0,€,flat,,"San Cristóbal, Madrid",Piso,,
108878722,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/9f/87/1357732826.webp,,14,3,375000.0,flat,sale,130.0,True,4,2,Barrio Batallas,Madrid,Leganés,Centro,es,Batallas,40.3360513,-3.7632554,False,https://www.idealista.com/inmueble/108878722/,"� PISAZO DE 130 m² | 4 DORMITORIOS | 2 BAÑOS | GARAJE Y TRASTERO INCLUIDOS ¿Buscas espacio, luz y ubicación? ¡Este piso lo tiene TODO!   130 m² de pura comodidad en una de las mejores zonas de Leganés  4 dormitorios amplios con armarios empotrados (¡sí, en todos! ) 2 baños completos, perfectos para familias  Cocina enorme, ideal para disfrutar en familia o con amigos  Salón independiente con salida directa a una terraza privada  Calefacción individual para que controles tu confort � Ventanas climalit oscilobatientes + puertas lacadas en blanco: diseño, eficiencia y elegancia  ¡Y por si fuera poco! Incluye plaza de garaje y trastero en el precio  � Ubicación inmejorable: todos los servicios al alcance (colegios, supermercados, metro, autobuses, zonas verdes... ). ¡Una zona con vida y todo a mano! � No dejes escapar este piso increíble. ¡Llama y ven a verlo antes de que vuele!",False,good,False,True,2885.0,False,False,False,False,[],False,False,375000.0,€,flat,,"Batallas, Leganés",Piso,True,True
105115734,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/65/3e/1242174394.webp,CASA-HU11,9,,215000.0,chalet,sale,111.0,,4,1,calle del Prado,Madrid,Humanes de Madrid,,es,,40.2500343,-3.8274868,False,https://www.idealista.com/inmueble/105115734/,"¡Oportunidad única en el corazón del pueblo!  Esta encantadora casa baja independiente ofrece una ubicación inmejorable para quienes buscan tranquilidad sin renunciar a la comodidad. Con un solar de 145 m², esta propiedad de 100 m² construidos, aunque necesita reforma integral, es el lienzo perfecto para crear tu hogar ideal. Dispone de 4 dormitorios y un baño completo, todo distribuido en una sola planta, lo que la hace accesible para personas con movilidad reducida. La vivienda cuenta con una cochera y un trastero, añadiendo valor y funcionalidad. Construida en 1960, mantiene el encanto de las casas tradicionales, con la ventaja de poder adaptarla a tus necesidades modernas. La orientación sur-este garantiza luz natural durante todo el día, creando un ambiente cálido y acogedor.  Con un precio competitivo de 215.000 euros, esta casa es una joya esperando ser descubierta y transformada en el hogar de tus sueños.  No dejes pasar esta oportunidad de vivir en un entorno privilegiado y personalizar cada rincón a tu gusto. ¡Ven a visitarla y enamórate de su potencial!",False,renew,False,,1937.0,False,False,False,False,[],False,False,215000.0,€,chalet,independantHouse,Humanes de Madrid,Casa independiente en calle del Prado,,
