propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,district,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
91955752,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/57/57/b5/1341487471.webp,1201V302,28,3,445000.0,duplex,sale,125.0,True,3,2,calle de Arroyo de Fontarrón,Madrid,Madrid,es,40.3997336,-3.6463573,False,https://www.idealista.com/inmueble/91955752/,"¡Síguenos en nuestras redes sociales y sé el primero en conocer nuestras novedades en alquiler y venta! Instagram: @servifincasmadrid Te presentamos un hermoso dúplex, recientemente reformado, que destaca por su luminosidad y funcionalidad, además de contar con un práctico trastero. Este encantador dúplex tiene modernidad y calidez desde el momento en que pones un pie en él. Sus 101 metros cuadrados se distribuyen de la siguiente manera: Planta Baja: Aquí te da la bienvenida un amplio salón comedor de 28 metros cuadrados, equipado con aire acondicionado y amueblado. Los ventanales que enmarcan este espacio permiten la entrada de abundante luz natural. La cocina moderna, de 9 metros cuadrados, está completamente amueblada y equipada. Además, encontrarás un aseo y una hermosa pared/pasamanos de escalera de cristal de 1.5 cm de espesor. No podemos pasar por alto el maletero en la parte superior de la escalera, un espacio de almacenamiento adicional que siempre es bienvenido. Planta Alta: En esta planta, un pasillo distribuidor te guiará a diferentes ambientes. El dormitorio principal, de 15 metros cuadrados, cuenta con aire acondicionado, mobiliario completo y un armario empotrado que abarca toda una pared, brindando un ambiente acogedor y dos ventanas que aportan luminosidad. Además, un dormitorio doble, completamente amueblado, con un amplio armario empotrado de tres cuerpos que ofrece mucho espacio de almacenamiento. Este espacio versátil puede adaptarse a tus necesidades, ya sea para niños o como una bonita habitación de invitados. Completa esta planta una habitación individual, amueblada y con un armario de un solo cuerpo, que puede conservarse como está o transformarse en un espacio de juegos o estudio. Por último, un baño con doble lavabo y un elegante plato de ducha encastrado. Esta vivienda brinda un fácil acceso a la carretera A3 y al centro de Madrid, lo que te permite disfrutar de la tranquilidad de tu hogar y, al mismo tiempo, estar cerca del corazón de la ciudad para aprovechar su cultura y oferta recreativa. Los suelos de tarima, las puertas y armarios lacados en blanco, las ventanas de PVC con rotura de puente térmico oscilobatientes, el aire acondicionado, los armarios empotrados y la calefacción central son solo algunos de los elementos que hacen de esta vivienda un lugar de confort y calidad. La finca cuenta con dos ascensores por planta y un portero físico para mayor comodidad. ¿Por qué elegir SERVIFINCAS? Con más de 18 años de experiencia en el mercado inmobiliario de Madrid, ofrecemos un servicio de asesoría integral para acompañarte en cada paso del proceso de adquisición. Si nos proporcionas tu número de teléfono, te contactaremos rápidamente para brindarte una atención personalizada y eficiente.",False,good,False,True,3560.0,True,False,False,False,[],False,False,445000.0,€,flat,"Fontarrón, Madrid",Dúplex en calle de Arroyo de Fontarrón,Moratalaz,Fontarrón,,,,duplex,,,
108590018,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/31/c2/1349314692.webp,IJINMO3133,38,,935000.0,chalet,sale,270.0,,5,3,calle Luxemburgo,Madrid,Villaviciosa de Odón,es,40.3647941,-3.9086428,False,https://www.idealista.com/inmueble/108590018/,"IJ INMOBILIARIA, vende precioso chalet pareado en Villaviciosa de Odon. Esta distribuido en tres plantas de la siguiente forma. Planta primera: Recibidor, habitación con armario empotrado, cocina-oficce con acceso directo a la zona de lavado y jardín y salón comedor con acceso directo al porche con Jacuzzi y jardín. Planta segunda: Distribuidor, amplia suite con baño completo y vestidor (antes una habitación independiente, según plano), dos dormitorios y un baño completo. Planta semi-sótano: Gran garaje con capacidad para tres coches y otros vehículos y trastero. , que dispone de todas las preinstalaciones y además todas las estancias cuentan con ventanas. Soleado y luminoso. Ubicado en una de las mejores áreas residenciales de Villaviciosa de Odón, destaca por su tranquilidad y proximidad a todos los servicios necesarios: centros de educación (desde colegios a universidades), centros de salud (atención primaria y especialidades), comercio, restauración, zonas verdes, etc. Su emplazamiento es perfecto; por su acceso directo a la M-501 se encuentra a escasos minutos de la Ciudad Financiera del Santander y frente a la Universidad Europea de Madrid, lo que lo convierte a su vez en un buen activo para inversores. Mejor ver. INFORMATE SIN COMPROMISO.",False,good,False,,3463.0,True,False,False,False,[],False,False,935000.0,€,chalet,"Centro, Villaviciosa de Odón",Chalet pareado en calle Luxemburgo,Centro,,True,True,,semidetachedHouse,,,
107055439,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/3b/b3/1301637427.webp,607,55,1,1160000.0,flat,sale,143.0,True,4,3,"calle de O'Donnell, 46",Madrid,Madrid,es,40.4211941,-3.6732492,True,https://www.idealista.com/inmueble/107055439/,"Piso exterior en inmejorable ubicación, en el Barrio de Retiro, muy cercano a Hospital Materno Infantil Gregorio Marañón, calle O'Donnell. A pocas manzanas del Parque de El Retiro.  Primera planta con altura de 2ª. La vivienda se encuentra distribuida en:  Zona principal con un amplio hall entrada que da paso a la zona de estar y distribuidor con chimenea (decorativa), amplio salón comedor con acceso a terraza cerrada, y tres dormitorios, el principal con cuarto de baño incorporado (reformado, con ducha), y otro cuarto de baño con bañera. La zona de servicio que dispone de amplia cocina reformada, una habitación con cuarto de baño incorporado (con ducha) y acceso exclusivo a patio comunitario. Las zonas principal y de servicio cuentan con dos accesos independientes. El agua caliente y la calefacción son centrales, teniendo instalados contadores divisionarios y repartidores de costes.  La carpintería exterior e interior es de madera. Todos los dormitorios cuentan con armarios empotrados. Suelos de tarima, parquet y gres. Edificio representativo, con amplio portal accesible (rampa). El edificio cuenta con conserje, tres ascensores (uno de acceso directo a garaje) y montacargas.  Antigüedad de la finca 1969.  El edificio se encuentra actualizado en sistemas energéticos, habiéndose instalado en año 2023 Aerotermia y fotovoltaica (placas solares), que garantizan un consumo progresivamente inferior de agua caliente y calefacción. La plaza de garaje se encuentra incluida en el precio y está en el propio edificio. Buen acceso a garaje. Gastos: Plusvalía municipal de cuenta de los vendedores, Impuesto de transmisiones y gastos de Registro y notaría de cuenta del comprador.  El contenido de este anuncio debe considerarse a titulo informativo, no tiene carácter vinculante.",True,good,False,True,8112.0,True,False,False,False,[],False,False,1160000.0,€,flat,"Ibiza, Madrid","Piso en calle de O'Donnell, 46",Retiro,Ibiza,True,True,,,,,
108916953,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/2c/7d/1358868410.webp,,8,1,300000.0,flat,sale,84.0,True,3,2,Valleaguado - La Cañada,Madrid,Coslada,es,40.4267671,-3.5408606,False,https://www.idealista.com/inmueble/108916953/,"Fantástica vivienda en urbanización privada con piscina! Dispone de 84m2 construidos, 69m2 útiles, distribuidos en tres dormitorios con armarios empotrados, salón-comedor con terraza añadida, 2 baños, cocina amueblada con terraza tendedero.  Paredes con pintura lisa, calefacción individual de gas natural con caldera nueva. Con múltiples posibilidades de reformar a su gusto. La ubicación es estratégica, encontrarás todos los servicios esenciales cerca: zonas comerciales y ocio, colegios, centros de salud, centros deportivos, parques infantiles. Transporte público (autobuses, metro). Fácil acceso rápido a A-2, M-21, M-40 y M-45.",False,renew,False,True,3571.0,False,False,False,False,[],False,False,300000.0,€,flat,"Valleaguado - La Cañada, Coslada",Piso,Valleaguado - La Cañada,,True,True,,,,,
107967663,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/a5/92/1342609437.webp,3486-05635,52,,415000.0,chalet,sale,232.0,,4,2,Cerro Alarcón,Madrid,Valdemorillo,es,40.4687722,-4.0687842,False,https://www.idealista.com/inmueble/107967663/,"RE/MAX TERMES vende chalet individual en Valdemorillo. La vivienda está situada en una zona privilegiada de Cerro Alarcón, con unas magnificas vistas al cerro. Consta de salón comedor en dos ambientes, con chimenea, cocina amueblada con posibilidad de unir al salón y con salida a la parte trasera del jardín donde podrás hacer tus futuras barbacoas disfrutando de la sombra de los árboles ya consolidados y de un espacio perfecto para construir tu propia piscina. En la misma planta dispone de 3 dormitorios dobles con armarios empotrados y 1 cuarto de baño completo. Además dispone de una planta sótano con una impresionante bodega con dos estancias, una habitación de invitados y un aseo para realizar miles de eventos en familia o con amigos sin tener que molestar a la planta superior, ya que el tiro de escalera de acceso la tiene ubicada separada. Este alegre chalet se encuentra ubicado en el municipio de Valdemorillo situado en la zona oeste de la comunidad de Madrid, zona natural de singular relevancia donde se encuentra el embalse que linda con la urbanización Cerro Alarcón y en el que se haya el Club de Esquí Náutico de Madrid, que celebra habitualmente competiciones e imparte cursos de formación. Existe servicio de autobús en la propia urbanización que llega a Madrid capital en 40 minutos. Una casa familiar para disfrutar de toda la familia y los amigos en un entorno natural. Llámanos y concertamos una visita.!",True,good,False,,1789.0,True,False,True,False,[],False,False,415000.0,€,chalet,"Cerro Alarcón, Valdemorillo",Casa independiente,Cerro Alarcón,,True,True,,independantHouse,,,
108625245,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/e0/88/1350307892.webp,,17,3,209500.0,flat,sale,80.0,True,2,1,calle de la Ilustración s/n,Madrid,Getafe,es,40.3143393,-3.729448,True,https://www.idealista.com/inmueble/108625245/,"BONEO DREAM HOMES - VENDEMOS ESTE ESPECTACULAR INMUEBLE EN LA ZONA DE GETAFE CENTRO.  Piso en venta en el centro de Getafe (Madrid) La ubicación es inmejorable, con todos los servicios a tu alcance: transporte público, comercios y colegios. No dejes pasar la oportunidad de vivir en una zona con tanta calidad de vida. La vivienda se encuentra en una tercera planta sin ascensor y cuenta con una distribución funcional: Con 80 m² construidos, el piso dispone de dos dormitorios bien distribuidos que reciben abundante luz natural, además de un baño completo que garantiza la comodidad de todos los residentes. La propiedad también cuenta con armarios empotrados, lo que maximiza el espacio de almacenamiento. El inmueble destaca por su excelente ubicación, perfecto tanto para residencia habitual como para inversión. ¡Una oportunidad única de vivir en el corazón de Getafe!",False,good,False,False,2619.0,True,False,False,False,[],False,False,209500.0,€,flat,"Universidad, Getafe",Piso en calle de la Ilustración s/n,Universidad,,,,,,221000.0,11500.0,5.0
108844000,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/92/ba/1356763316.webp,O 11484-V,17,bj,147000.0,flat,sale,37.0,True,1,1,calle Carlos Aurioles,Madrid,Madrid,es,40.3828541,-3.6683015,False,https://www.idealista.com/inmueble/108844000/,"HOUSE AND CREDIT - VENDE - ENTREVIAS - Calle Carlos Aurioles. Apartamento de 35 m2 en planta baja a dos alturas junto a Estación de Cercanías de Entrevías. Vivienda de 2005 que cuenta con salón con cocina integrada, dormitorio y baño. Suelos de tarima, ventanas climalit, calefacción y ACS por caldera individual de gas natural, aire acondicionado con bomba de calor por conductos y armario empotrado en dormitorio.  Gastos de comunidad de 47 euros mensuales y de IBI de 150 euros anuales. Ideal como inversión o como primera vivienda por su precio de compra y gastos de mantenimiento.  Excelentes comunicaciones de Cercanías de Renfe y rápido acceso a M30 y estación de autobuses de Méndez Álvaro.",False,good,False,True,3973.0,True,False,False,False,[],False,False,147000.0,€,flat,"San Diego, Madrid",Piso en calle Carlos Aurioles,Puente de Vallecas,San Diego,,,,,,,
108689022,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/7b/41/1353083666.webp,,27,2,399000.0,flat,sale,61.0,True,2,1,calle del Salitre,Madrid,Madrid,es,40.4106485,-3.6972616,False,https://www.idealista.com/inmueble/108689022/,"Agencia inmobiliaria de MADRID zona ANTÓN MARTÍN - LAVAPIÉS - LAS CORTES - REINA SOFÍA Oficina Tecnocasa ¡VENDE! ENCANTADOR piso en la calle SALITRE junto a la estación de Atocha y el Museo Reina Sofía. La vivienda se encuentra reformada y lista para entrar a vivir, con abundante LUZ NATURAL gracias a sus grandes ventanales y su doble orientación. Dispone de un amplio salón con aire acondicionado, dos dormitorios, un baño completo con mucho encanto y una cocina equipada con electrodomésticos nuevos de alta gama. La finca ha sido restaurada íntegramente (tejado, estructura, portal, ascensor.. . ), conservando su esencia original. Entre sus detalles destacan los suelos de parquet, puertas de madera maciza, techos altos, calefacción individual por gas natural con contadores nuevos y ventanas exteriores en todas las estancias, incluyendo el baño y la cocina. Una joya difícil de encontrar en el centro de Madrid: tranquila pero perfectamente conectada, ideal tanto como residencia habitual como inversión. ¡No dejes pasar esta oportunidad! ¡Excelente zona! Antón Martín es sin dudas uno de los barrios más alternativos de Madrid. En él conviven comercios tradicionales con locales modernos de ambiente cosmopolita y pequeñas tiendas donde encontrar moda y objetos curiosos. Punto de encuentro de gente diferente de todas las edades que tienen en común el gusto por descubrir el encanto de los barrios peculiares. Centros culturales, teatros y museos, así como mercados, restaurantes y bares, ofrecen a visitantes y locales una variada propuesta cultural, de ocio y gastronómica. Gracias por confiar en nosotros! Nos avalan 20 años de experiencia en la zona, formando parte de esta gran empresa, líder en España y Europa en el sector de la intermediación inmobiliaria. ¿Quiere conocer el valor real de su inmueble? Ofrecemos a nuestros vecinos VALORACIONES GRATUITAS y sin ningún compromiso de viviendas, locales y plazas de garaje. Asesoramiento y gestión en: COMPRAVENTA, ARRENDAMIENTO, CAMBIO de VIVIENDA, HERENCIA, VENTA DE NUDA PROPIEDAD, VENTA DE PROINDIVISO, CAMBIO de USO, CERTIFICADO ENERGÉTICO. Nuestro departamento KIRON, expertos en intermediación financiera, le ayudarán a encontrar la solución hipotecaria que mejor se adapte a sus necesidades. Estamos a su disposición para cualquier consulta.",False,good,False,True,6541.0,True,False,False,False,[],False,False,399000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle del Salitre,Centro,Lavapiés-Embajadores,,,,,,,
108857635,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/46/1a/1357172050.webp,,22,2,278900.0,flat,sale,69.0,True,2,1,calle de Elisa,Madrid,Madrid,es,40.3851623,-3.7093321,False,https://www.idealista.com/inmueble/108857635/,"Agencia inmobiliaria de MADRID - zona USERA - MOSCARDO - PLAZA ELÍPTICA Vende vivienda para entrar a vivir en la calle Elisa compuesta de 2 Dormitorios, Salón, Cocina y Baño. Tiene varios puntos a destacar: - Finca residencial. - Vivienda en buen estado. - Vivienda luminosa. - La cercanía a metro de Usera a 2 minutos. - La cercanía a Plaza Elíptica a 8 minutos. Zona perfecta para las familias con zonas verdes en el entorno, bloque muy tranquilo A 15 MINUTOS A PIE DE MADRID RÍO. Fácil acceso a A42, M40, M30 Calle de Antonio López, Avenida de Andalucía, Hospital 12 de octubre, a 10 minutos del metro almendrales línea 3 (Villaverde - Moncloa), autobuses (47, 247 y 60 y búho Nº12 ). Zona con todos los servicios, supermercado próximo. PROXIMAMENTE TOUR VIRTUAL. AVISO LEGAL: Recordamos a nuestros Señores clientes que la información facilitada no constituye una auténtica oferta vinculante ni contractual. Este anuncio publicitario es provisional, y las fotografías y datos en él incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de la propiedad. La información aquí contenida procura reflejar una orientación sobre los inmuebles a la fecha de su publicación. La totalidad del contenido que aparece tiene carácter meramente informativo y aproximado, no teniendo, en modo alguno, carácter contractual. Tanto los datos, como las imágenes y planos pueden estar sujetos a cambios, por lo que le invitamos a que, si precisa una información más exacta y detallada, contacte con nosotros y le atenderemos a la mayor brevedad posible. Los contenidos tienen únicamente finalidad informativa y bajo ninguna circunstancia deben usarse ni considerarse como oferta de venta o financiación, solicitud de una oferta de compra o financiación, ni recomendación para realizar cualquier otra transacción, salvo que así se indique expresamente. La información y documentación a ofrecer de acuerdo con lo dispuesto en el Real Decreto 515/1989 (de 21 de abril, relativa a la protección de los consumidores en cuanto a la información a suministrar en la compraventa y arrendamiento de viviendas), será puesta a disposición de los potenciales compradores en las respectivas delegaciones territoriales gestoras del inmueble.",False,good,False,False,4042.0,True,False,False,False,[],False,False,278900.0,€,flat,"Moscardó, Madrid",Piso en calle de Elisa,Usera,Moscardó,,,,,,,
108598830,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/d2/8c/1349581537.webp,00199MR01,35,st,410000.0,flat,sale,47.0,False,1,1,calle de Fuencarral,Madrid,Madrid,es,40.425814,-3.7030661,False,https://www.idealista.com/inmueble/108598830/,"A-House les ofrece este piso REFORMADO CON LICENCIA TURISTICA y EXCELENTE UBICACIÓN EN CHUECA La propiedad está distribuida en salón, cocina office, una habitación doble y un baño completo. La vivienda ha sido REFORMADA recientemente en el año 2022  El inmueble dispone de ventanas PVC-climalit, suelos de tarima y aire acondicionado. Finca regia del año 1910 con ASCENSOR Las estaciones de metro de Madrid con parada en el barrio de Justicia son Banco de España (línea 2), Gran Vía (líneas 1 y 5), Bilbao (líneas 1 y 4), Tribunal (líneas 1 y 10), Alonso Martínez (líneas 4, 5 y 10), Colón (línea 4) y Chueca (línea 5). Además, aquí se encuentra la estación de cercanías de Recoletos, por la que pasan las líneas C-1, C-2, C-7, C-8 y C-10. Algunos de los autobuses que tienen parada en este barrio son: 1, 2, 3, 5 7, 9, 10, 14, 15, 20, 21, 27, 34, 37, 40, 45, 46, 51, 52, 53, 49, 150, 001, 002, C03, N1, N2, N3, N4, N5, N6, N7, N8, N9, N10, N11, N12, N13, N14, N15, N16, N17, N18, N19, N20, N21, N22, N23, N24, N25, N26, Exprés Aeropuerto y M1. En la década de los 70, el barrio de Justicia comenzó a adquirir una identidad propia y a convertirse en un referente cultural y social en la ciudad de Madrid. En esta época, la comunidad LGBTIQ+ empezó a ocupar espacios en el barrio, especialmente en torno a la plaza de Chueca. Esto le dio un carácter abierto y tolerante, convirtiéndose en un lugar de encuentro y visibilidad para dicha comunidad, tanto a nivel local como internacional. Por otro lado, si decide vivir en el barrio de Justicia, estará a tan solo unos pasos de puntos importantes de la ciudad, como la Gran Vía, Sol, el paseo de la Castellana, el distrito de Chamberí y, consecuentemente, de todo lo que aquí se encuentra: museos reconocidos internacionalmente, restaurantes de todo tipo, tiendas de ropa para todos los gustos e, incluso, el famoso parque del Retiro, que se sitúa a unas pocas calles del límite este del barrio. Aproveche esta oportunidad.",True,good,False,True,8723.0,True,False,True,False,[],False,False,410000.0,€,flat,"Chueca-Justicia, Madrid",Piso en calle de Fuencarral,Centro,Chueca-Justicia,,,,,420000.0,10000.0,2.0
108705279,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/de/9e/1352678105.webp,,30,1,787000.0,flat,sale,98.0,True,2,2,calle de las Conchas,Madrid,Madrid,es,40.418822,-3.7087992,False,https://www.idealista.com/inmueble/108705279/,"LEODOMUS REALTORS VENDE ESTE FANTÁSTICO PISO EN EL CENTRO DE MADRID. Situado junto a la Plaza Santo Domingo, Callao, la Gran Vía, cuenta con una ubicación inmejorable para los que quieran vivir en pleno centro de la capital. Este piso nuevo cuenta con máximas calidades constructivas y con la tecnología más actual lo que lo convierte en un inmueble eficiente con unos gastos de suministros mínimos. Cuenta con sistema de aerotermia, placas solares, ventanas de PVC que aíslan acústicamente y térmicamente para que nada del exterior pueda molestarte mientras disfrutas de la casa. El edificio cuenta con ascensor y cuarto de basuras. Si quieres vivir en el centro estrenando casa, no dudes en llamarnos.",True,good,False,True,8031.0,True,False,False,False,[],False,False,787000.0,€,flat,"Sol, Madrid",Piso en calle de las Conchas,Centro,Sol,,,,,,,
108303033,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/eb/92/1345497312.webp,ALRE-06169,43,,140000.0,chalet,sale,225.0,,3,2,Orusco,Madrid,Orusco,es,40.291391,-3.1993333,False,https://www.idealista.com/inmueble/108303033/,"¿Buscas vivienda en la Provincia de Madrid?  Century 21 Now IV Te ofrece una oportunidad para adquirir en propiedad este chalet en la localidad de Orusco de Tajuña. Cuenta con una superficie de 217 m², bien distribuidos en dos plantas sobre rasante destinadas a vivienda con garaje.  Consta de salón-comedor con cocina incluida y salida a jardín con piscina, 3 habitaciones y 2 baños. Aunque la propiedad necesita una reforma integral, tiene una estructura sólida y una distribución que permite diferentes opciones para modernizarla y aprovechar al máximo cada rincón.  Es ideal para aquellos que buscan un proyecto de renovación con un alto retorno de inversión.  Uno de los puntos más destacados de la propiedad es su jardín con piscina, un espacio perfecto para disfrutar del aire libre, organizar reuniones familiares o simplemente relajarte en tu propio hogar.  Orusco de Tajuña es una localidad tranquila pero bien conectada, ubicada a tan solo 45 minutos de Madrid capital. La proximidad con el Parque Natural del Alto Tajo garantiza un entorno de gran belleza natural, perfecto para quienes buscan paz, privacidad y contacto con la naturaleza, sin perder la comodidad de las comunicaciones a la ciudad.  Esta propiedad te ofrece la posibilidad de crear un espacio único, adaptado a tus gustos y necesidades. Necesitas más información? Llámanos y nuestro especialista en la zona te solventará cualquier duda.  Al llamar danos la referencia C0127-ALRE-06169 NO COBRAMOS HONORARIOS AL COMPRADOR CENTURY 21 Now IV ""Lo mejor de las personas al servicio de las personas"".",False,renew,False,,622.0,True,False,False,False,[],False,False,140000.0,€,chalet,Orusco,Casa independiente,,,True,True,,independantHouse,,,
108902787,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/7e/a4/1358438321.webp,,32,4,185000.0,flat,sale,70.0,True,3,2,calle de Azcoitia,Madrid,Madrid,es,40.3719292,-3.7532543,False,https://www.idealista.com/inmueble/108902787/,"¡Oportunidad en Buenavista – Carabanchel! Se vende piso de 70m² en excelente estado, listo para entrar a vivir. La vivienda cuenta con tres dormitorios, salón, cocina independiente, baño completo, aseo y trastero. Muy luminoso y con calefacción individual por gas natural. Ubicado en una zona tranquila del barrio de Buenavista (Carabanchel), con todos los servicios cercanos y buena comunicación con el resto de la ciudad. Ideal para quienes buscan comodidad, tranquilidad y buena distribución en una de las zonas más demandadas del distrito. ¡No pierdas esta oportunidad y ven a visitarlo!",False,good,False,False,2643.0,False,False,False,False,[],False,False,185000.0,€,flat,"Buena Vista, Madrid",Piso en calle de Azcoitia,Carabanchel,Buena Vista,,,,,,,
108734995,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/44/ba/1353595424.webp,11743,6,1,790000.0,flat,sale,110.0,True,2,2,calle de Canarias,Madrid,Madrid,es,40.4031675,-3.6911837,False,https://www.idealista.com/inmueble/108734995/,"Se trata de un bajo interior de 110 m2 construidos. Distribuidos en: Salón - comedor, Cocina tipo americana, 2 Dormitorios, 2 baños con Plato de ducha. DISPONE DE: - Aire acondicionado - calefacción individual  - WiFi Ubicado en Calle Canarias, Palos de la Frontera. Cerca de la Estación de Atocha, el Parque del Retiro y el museo de Reina Sofía. Zona residencial con bares, gimnasios y bancos a solo unos pasos.   Comunidad: 90€  IBI: 400€.  *Si necesita ampliar información puede ponerse en contacto con nosotros y con gusto le atenderemos*. "" ¿Quieres saber más de nosotros?           ¿Quieres saber más de nosotros?",False,good,False,False,7182.0,False,False,False,False,[],False,False,790000.0,€,flat,"Palos de la Frontera, Madrid",Piso en calle de Canarias,Arganzuela,Palos de la Frontera,,,,,800000.0,10000.0,1.0
107841586,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/f4/c2/1325954950.webp,PERALES DEL RÍO - 132,68,,425000.0,chalet,sale,222.0,,3,4,plaza de Campo Real,Madrid,Getafe,es,40.3201693,-3.6400877,False,https://www.idealista.com/inmueble/107841586/,"Agencia inmobiliaria Tecnocasa de Getafe - zona Norte - vende CHALET EN EXCELENTE ESTADO en PERALES DEL RÍO con PISCINA COMUNITARIA. La vivienda se distribuye en cuatro plantas. Una planta sótano con garaje para TRES vehículos, almacén y lavandería. En la planta baja se encuentra un aseo en la entrada, amplio salón independiente con aire acondicionado, cocina en buen estado de origen con comedor, el cual da acceso a el patio exterior. En la primera planta tenemos tres dormitorios, en el principal con aire acondicionado, en dos de ellos con armarios empotrados, dos cuartos de baño completos con plato de ducha, uno de ellos en suite. Por último, la vivienda cuenta con una buhardilla de 45m2 con aire acondicionado, con armarios empotrados a ambos lados y un aseo. Ventanas de aluminio con cristal climalit correderas con rejas, suelos en tarima y parquet. Cuenta con calefacción por gas natural con la caldera cambiada. En la zona encontrarás todo tipo de servicios, colegios, transporte público (líneas de autobuses), centro comercial, supermercado y fácil acceso a carreteras M-45 y M-50.",False,good,False,,1914.0,True,False,True,False,[],False,False,425000.0,€,chalet,"Perales del Rio, Getafe",Chalet pareado en plaza de Campo Real,Perales del Rio,,True,True,,semidetachedHouse,435000.0,10000.0,2.0
107012335,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/63/f9/1300365322.webp,,42,,330000.0,chalet,sale,213.0,,4,2,calle de la Soledad,Madrid,Valdetorres de Jarama,es,40.6939691,-3.507464,False,https://www.idealista.com/inmueble/107012335/,"Zenhause ofrece este magnífico Chalet independiente en Valdetorres de Jarama Comunidad de Madrid. Muy luminoso, totalmente exterior se distribuye en dos plantas y con una amplio jardín que disfrutar. . - Primera Planta: Acogedor recibidor, pasillo con armario empotrado vestido y forrado. Se aprovecha el hueco de la escalera como lugar de almacenaje. Cocina office a través de la que se puede acceder también al porche que da al jardín.  Amplio dormitorio con gran armario empotrado con maletero. baño completo con plato de ducha y toallero calefactor. Segundo dormitorio dispuesto a modo de cuarto de estar y que da acceso a un dormitorio más. - Segunda Planta: Espacioso dormitorio, segundo baño completo con bañera y armario con gran capacidad de almacenaje. Gran salón abierto a dos alturas en esta planta compuesto de varios ambientes, chimenea sin estrenar y en perfecto estado. Desde este espacio se accede a una amplia terraza abierta. La Vivienda está muy bien conservada, pudiendo realizarse en ella cambios en la distribución para acondicionar los espacios según lo que se necesite. En el exterior de la vivienda podemos contemplar un porche cubierto, otro porche cerrado, zona de caldera y el garaje con cabida para dos coches.    Esta propiedad construida en 1984, es una excelente opción para quienes valoran la tranquilidad y los beneficios de un entorno natural.   Valdetorres de Jarama está rodeado de un hermoso paisaje rural, ideal para quienes buscan un ambiente tranquilo. Puedes disfrutar de paseos al aire libre y actividades como senderismo. Al ser un pueblo pequeño, ofrece un ambiente más relajado y menos agitado que las grandes ciudades. Cuenta con un patrimonio histórico interesante, incluyendo arquitectura tradicional y festividades locales que reflejan la cultura de la región. Ofrece servicios básicos como tiendas, escuelas y centros de salud. Además de esto, se encuentra a una distancia razonable de Madrid, lo que permite disfrutar de la tranquilidad del pueblo mientras se tiene acceso a las oportunidades y servicios de la capital. Posibilidad de financiación al 100%. ¡llámanos y concertamos una visita.!",False,good,False,,1549.0,True,False,True,False,[],False,False,330000.0,€,chalet,Valdetorres de Jarama,Casa independiente en calle de la Soledad,,,True,True,,independantHouse,,,
107679069,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/b0/c9/1319566303.webp,VPIS_4101,22,3,820000.0,flat,sale,78.0,True,4,1,Barrio Vallehermoso,Madrid,Madrid,es,40.4405883,-3.7103769,False,https://www.idealista.com/inmueble/107679069/,"Home Select vende vivienda en el Barrio de Chamberí - Vallehermoso. Situado a escasos metros de la calle Alberto Aguilera, ubicación ideal para vivir ya que cuenta con muchos comercios cerca como restaurantes, supermercados o el Corte Ingles, también podemos desplazarnos a pie a diferentes puntos de la ciudad o podemos elegir diferentes opciones de transporte publico. La vivienda actualmente se encuentra distribuida en 78m2 donde la zona de día está compuesta por salón- comedor y cocina independiente de esta estancia. La zona de noche se distribuye en 4 dormitorios y un baño.  ref: VPIS_4101.",False,good,False,True,10513.0,True,False,False,False,[],False,False,820000.0,€,flat,"Vallehermoso, Madrid",Piso,Chamberí,Vallehermoso,,,,,,,
