propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,newDevelopmentFinished
108900304,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/97/2b/1358358383.webp,,62,975000.0,flat,sale,115.0,3,3,"calle del Reloj, 16",Madrid,Madrid,Centro,es,40.4218629,-3.7114849,True,https://www.idealista.com/inmueble/108900304/,"Soñar Contigo presenta, en exclusiva, un apartamento único en pleno barrio de los Austrias. Situado frente a la calle Bailén, junto a los Jardines de Sabatini y el Palacio Real, la vivienda esta ubicada en una finca histórica construida en 1905, junto al Senado, lo que hace de la zona extremadamente tranquila y segura gracias a la presencia policial 24h al día. El inmueble esta completamente reformado, y distribuido en tres apartamentos independientes, cada uno de ellos amueblados, con las mejores calidades y con un cuidado diseño de interiores. Tras la puerta de entrada, encontramos un hall distribuidor que da acceso a cada uno de los apartamentos, totalmente independientes. Cada apartamento esta distribuido de la siguiente manera: Un salón, con un cómodo sofá/cama y SmartTV. Dos de los apartamentos tienen un coqueto balcón con vistas a la calle del Reloj, y el tercero tiene ventanales a un tranquilo patio interior. Las cocinas son americanas y a medida. Están completamente equipadas con campana, vitrocerámica, microondas, nevera, lavadora/secadora, lavavajillas y horno. Cada apartamento dispone de un acogedor dormitorio con cabecero forrado y luces de lectura. Cuentan también con un armario empotrado totalmente vestido cada uno de ellos. Los baños tienen ducha con mampara de vidrio y sanitarios de primera categoría. Los suelos de la vivienda son de madera de máxima calidad y en cuanto a climatización, las viviendas tiene aire acondicionado y bomba de calor. Cada apartamento se entrega exactamente como se muestra en las imágenes. Un capricho de inmueble, que une diseño, comfort y tecnología, en el corazón del que es, sin duda, el barrio arquitectónicamente mas monumental y hermoso de la capital, con toda la oferta cultural, de ocio y comercial del centro de Madrid a distancia de paseo. Cada uno de los tres apartamentos se encuentran actualmente alquilados en 1500€ al mes, ofreciendo un total de 4.500€ al mes a su propietario, haciendo de este inmueble una excelente oportunidad de inversión en una de las zonas mas estratégicas, seguras y lujosas del centro de Madrid.",True,good,False,8478.0,False,False,False,False,[],False,False,975000.0,€,flat,,"Palacio, Madrid","Piso en calle del Reloj, 16",3,True,Palacio,False,,,,,,
108437814,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/4f/47/1344863386.webp,,34,1200000.0,flat,sale,269.0,5,4,calle Solano,Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,40.4125914,-3.793038,False,https://www.idealista.com/inmueble/108437814/,"Piso orientación SUR situado en urbanización privada, con vigilancia 24 horas, de Prado de Somosaguas, Pozuelo de Alarcón. Distribución: -Hall de entrada con armario gabanero -Amplio salón-comedor, con acceso a la terraza (orientada a la urbanización).  -Gran cocina independiente con zona de office y tendedero cubierto. -Master suite -Tres dormitorios dobles  -Baño independiente -Aseo -Dormitorio de servicio -Baño de servicio Incluye dos amplias plazas de garaje y un trastero La urbanización, de 27.000m2 cuenta con portero 24h y conserje. Las zonas comunes destacan por su gran extensión e incluyen tres pistas de tenis, una pista deportiva multiusos, una piscina y amplias áreas ajardinadas. Se encuentra muy próxima al Centro Comercial Somosaguas, que ofrece variedad de comercios, servicios y opciones de restauración. Prado de Somosaguas, en Pozuelo de Alarcón, es una de las zonas residenciales más exclusivas de Madrid, conocida por su entorno tranquilo, amplias zonas verdes y urbanizaciones de alto nivel con seguridad privada. Ofrece una excelente conexión con la M-40 y la A-6, además de proximidad a colegios internacionales y servicios de primer nivel. A pocos minutos se encuentra el nuevo centro comercial de La Finca, que amplía la oferta de ocio y restauración en la zona.",False,renew,False,4461.0,True,False,False,False,[],False,False,1200000.0,€,flat,,"Prado de Somosaguas, Pozuelo de Alarcón",Piso en calle Solano,1,True,Prado de Somosaguas,True,,,,True,True,
108815508,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/7d/55/1252144661.webp,PR-C-644@TipoM ,36,621000.0,flat,sale,104.0,2,2,"calle Adolfo Pérez Esquivel, 2",Madrid,Las Rozas de Madrid,Parque Empresarial,es,40.5265329,-3.8938796,True,https://www.idealista.com/obra-nueva/108815508/,"Urbanización situada en la calle Adolfo Pérez Esquivel, junto a la calle Camilo José Cela en el Parque Empresarial de Las Rozas de Madrid. Perfectamente comunicado por su privilegiado acceso a la A6 y M-50. Zona residencial completamente consolidada rodeada de tan importantes espacios como Heron City, Las Rozas Village o la Ciudad del Fútbol de Las Rozas y cerca de centros sanitarios, deportivos y de ocio. Viviendas con vistas al magnífico enclave natural de El Encinar de Las Rozas, pero a minutos de la estación de Cercanías Pinar de Las Rozas. Las viviendas tienen acabados y soluciones constructivas de primera calidad, destacando las terrazas amplias, que son las auténticas protagonistas del Residencial Amaranta, convirtiéndose en el elemento de enlace entre el confort interior y el insuperable entorno natural de El Encinar de Las Rozas. Aprovecha el relax de una urbanización diseñada para disfrutar de un espacio privado y familiar que cubre todos los deseos de pequeños y mayores. Da un salto cualitativo en la eficiencia y confort que te proporcionará tu hogar, disfrutando de un sistema de producción de energía mediante bomba de aerotermia, para agua caliente sanitaria y calefacción y refrigeración mediante suelo radiante-refrescante. Además, la vivienda dispondrá de sistema domótico, haciéndote la vida más fácil y poniendo a tu alcance una tecnología inmejorable para tu hogar. Lo tendrás todo cerca: Ciudad del Fútbol de la RFEF, Encinar de Las Rozas, Real club de Golf Las Rozas, Las Rozas Village, Heron City, Style Outlet, Parque Empresarial.",False,newdevelopment,True,5971.0,True,False,False,False,[],False,False,621000.0,€,flat,,"Parque Empresarial, Las Rozas de Madrid","Piso en calle Adolfo Pérez Esquivel, 2",1,True,Parque Empresarial,True,,,,,,False
107443523,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/01/76/1312786090.webp,,32,1725000.0,flat,sale,135.0,3,2,calle Velázquez,Madrid,Madrid,Barrio de Salamanca,es,40.4362967,-3.6839555,False,https://www.idealista.com/inmueble/107443523/,"Piso en edificio en la calle Diego de León esquina Velázquez, apartamento de 135 m² en el primer piso. Con 3 dormitorios y 2 baños, este hogar cuenta con armarios empotrados, aire acondicionado, balcón y ascensor. Disfruta de la buena condición de la propiedad y su luminosidad gracias a su ubicación exterior. Recientemente actualizado, este espacio ofrece un ambiente acogedor y funcional. Ubicado en una zona privilegiada, cerca de servicios y transporte público. No pierdas la oportunidad de adquirir esta propiedad. ¡Haz de este lugar tu nuevo hogar!",True,good,False,12778.0,False,False,True,False,[],False,False,1725000.0,€,flat,,"Castellana, Madrid",Piso en calle Velázquez,1,True,Castellana,True,,,,,,
107681327,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/a0/d1/1319628482.webp,CL-02034-0001,36,220000.0,flat,sale,46.0,1,1,calle de Samaniego,Madrid,Madrid,San Blas,es,40.4456133,-3.5827234,False,https://www.idealista.com/inmueble/107681327/,"Excelente apartamento de un dormitorio y un baño. Se encuentra en la planta quinta de un edificio residencial de seis plantas sobre rasante. Dispone ascensor. Situado en el Madrid. La vivienda se distribuye en un dormitorio con armario empotrado, amplio salón-comedor, cocina y un baño. La superficie construida de la vivienda es de 46,12 m², aproximadamente. Dispone de garaje, piscina comunitaria y aire acondicionado. Cuenta con cocina semi-equipada con muebles altos y bajos, vitrocerámica y campana extractora. Dispone de suelos de tarima en las estancias y gres en cocina y baño. Se encuentra Madrid en el Distrito de San Blas-Canillejas, barrio de Rejas. Muy próximo al MV7 Aeropuerto de Madrid-Barajas, Limita al norte con el distrito de Barajas a través de la carretera A-2. Al sureste, con el término municipal de Coslada. Por el sur limita también con este último municipio y con el barrio de Rosas, perteneciente al mismo distrito, con el que limita también por el suroeste. En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, tales como, sanitarios, educativos, restaurantes, supermercados, comercios, amplias zonas verdes, etc. Además el municipio dispone de todo tipo de transporte público como autobuses, metro, cercanías, estación de tren, aeropuerto, etc. Dispone de buenas conexiones con todo tipo de carreteras, nacional, comarcal, local, autovías y autopista. - El inmueble se encuentra ocupado ilegalmente por terceros y sin los suministros debidamente contratados. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros. El Adquirente asumirá (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble. La Propiedad no responderá de/l (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) la responsabilidad en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior. Si a fecha de venta, la Propiedad hubiese demandado judicialmente la ocupación, podría el adquirente subrogarse en dicha demanda, no pudiendo reclamar importe alguno a la Propiedad como consecuencia de ello, salvo por los honorarios de abogados y procuradores que hasta la fecha de la transmisión se hubiesen devengado que, en cualquier caso, serán por cuenta de éste. Si en la fecha de venta, la Propiedad hubiese interpuesto una denuncia penal, que se encontrase en curso, se comunicará al Juzgado la venta, apartándose la Propiedad del procedimiento como acusación particular. El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado, en consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de l.",False,good,False,4783.0,True,False,False,False,[],False,False,220000.0,€,flat,,"Rejas, Madrid",Piso en calle de Samaniego,,,Rejas,True,,,,,,
106970506,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/4f/c0/1268203459.webp,,20,455000.0,flat,sale,75.0,3,2,calle de los Tres Peces,Madrid,Madrid,Centro,es,40.4097268,-3.699761,False,https://www.idealista.com/inmueble/106970506/,"INMOBILIARIA EMMANUEL Bonito piso de tres dormitorios y dos baños con ducha, salon y cocina integrados.  Los tres dormitorios están equipados con camas en altura dejando bajo el la as mucho espacio con un escritorio. Dos de ellas son 1,40x200 y la otra de 1,40x 1,90,  La viviendas es interior pero super luminosa.  Completamente amueblado y equipado con menaje y ropa de cama y baño, aire condicionado frio y calor. Calefacción por radiadores de calos azul. Ubicado junto a la estacion de metro Antón Martín, en el Barrio de las Letras, en pleno centro de madrid.",True,good,False,6067.0,False,False,False,False,[],False,False,455000.0,€,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle de los Tres Peces,3,False,Lavapiés-Embajadores,True,465000.0,10000.0,2.0,,,
108917996,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/13/aa/1358896563.webp,hermosilla,17,465000.0,flat,sale,55.0,2,1,calle de Hermosilla,Madrid,Madrid,Barrio de Salamanca,es,40.4264362,-3.6812777,False,https://www.idealista.com/inmueble/108917996/,"Excelente piso para reformar con patio de uso y disfrute situado en una buena finca, en la mejor calle de la zona del distrito Goya, Barrio de Salamanca incluye plaza de garaje en el precio. Para visitarlo, contacte con nosotros, estaremos encantados de atenderle, en Hermosilla nº 72, tlf  Trabajamos los sábados. Exclusive World Home by inmomar es una empresa joven y con experiencia, caracterizada principalmente por su transparencia, respeto, por un servicio personalizado, atento y exclusivo, con la finalidad de que nuestros clientes, compradores y vendedores, tengan un punto de encuentro donde puedan ver realizadas sus aspiraciones con las máximas garantías. EWH, es una inmobiliaria especializada principalmente en los distritos del Barrio de Salamanca, Retiro, Chamberí y Chamartín, con un objetivo claro, seguir mejorando en la calidad de nuestros servicios.",False,renew,False,8455.0,False,False,False,False,[],False,False,465000.0,€,flat,,"Goya, Madrid",Piso en calle de Hermosilla,bj,False,Goya,True,,,,True,True,
108509952,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/7f/e9/1347043989.webp,005238-7,49,1800000.0,flat,sale,249.0,4,4,Barrio Nueva España,Madrid,Madrid,Chamartín,es,40.4586014,-3.6902168,False,https://www.idealista.com/inmueble/108509952/,"Teresa Rico de GV | NUEVA ESPAÑA comercializa el siguiente inmueble: Magnífico piso totalmente exterior, de 249 metros cuadrados construidos, situado en una muy buena finca a escasos metros del Paseo de la Castellana. Se trata de un octavo piso muy luminoso, con orientación Este y una excelente distribución del espacio. Destacar su amplísimo espacio de recibo con vistas despejadas gracias a sus grandes ventanales que dan acceso a una agradable terraza con mucho encanto. El piso ha sido reformado recientemente con las mejores calidades. También cuenta con: Finca con servicio de portería. Una plaza de garaje con acceso directo, incluida en el precio. Un trastero. Excelente ubicación rodeada de servicios y comodidades a su alrededor. Distribución: -Salón de entrada abierto con armario gabanero y aseo de visitas. - Amplio salón organizado en tres ambientes con fantástica chimenea y salida a estupenda terraza. -El pasillo de acceso a los dormitorios incluye cantidad de armarios. - Cocina espectacular totalmente equipada - El dormitorio principal es muy amplio y tiene un cuarto de baño en suite. Está comunicado con la habitación contigua que se usa como despacho y vestidor. (originalmente eran 4 dormitorios) - Dos dormitorios más de buen tamaño que comparten un segundo cuarto de baño muy grande con doble lavabo y bañera con hidromasaje. - Cuarto de servicio con cuarto de baño en suite. Totalmente reformado con muy buenas calidades y aire acondicionado por conductos en todas las estancias. Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para mas información sobre más propiedades en esta zona entre en nuestra página web.",False,good,False,7229.0,True,False,False,False,[],False,False,1800000.0,€,flat,,"Nueva España, Madrid",Piso,8,True,Nueva España,True,1990000.0,190000.0,10.0,True,True,
108921650,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/0f/83/1358996063.webp,,15,259000.0,flat,sale,80.0,2,1,calle Federico García Lorca s/n,Madrid,Collado Villalba,Villalba Estación,es,40.6269483,-4.0058446,True,https://www.idealista.com/inmueble/108921650/,"Este hogar tiene encanto, no solo por su ubicación, a pasos de Renfe, calle Real, zona de comercios, colegios sino por su distribución. Sus vistas son increíbles, grandes ventanales que incorporan como una postal el exterior. ESTA REFORMADO! , salón unido a una preciosa y moderna cocina que unifica el lugar de encuentros y potencia su espacio. Cuenta con dos dormitorios con armarios empotrados, el dormitorio principal tiene zona de vestidor con varios armarios empotrados adicionales.  Además.. . …. armario adicional en el pasillo. Su baño, dispone de calienta toalla, mueble en el lavabo y plato de ducha con mampara. Sus suelos son de tarima, su carpintería de madera, paredes lisas, climalit y GRANDES ventanales que potencian su luz y maravillosas vistas. Caldera nueva, cocina con todos los electrodomésticos Aire acondicionado. Esta es una gran oportunidad para inversores, la vivienda es del 2002 con excelente distribución, calidades, a pasos de Renfe, sus inquilinos llevan 2 años (quedan 3 de contrato), excelentes pagadores (demostrable) alquiler actual (950€). Ven a verlo, no pierdas esta oportunidad!",False,good,False,3238.0,False,False,False,False,[],False,False,259000.0,€,flat,,"Villalba Estación, Collado Villalba",Piso en calle Federico García Lorca s/n,2,True,,True,,,,,,
108799467,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/be/6a/1356725186.webp,ceeb227c-1ce0-49cc-824c-741dcc390716,59,595000.0,chalet,sale,257.0,4,3,calle Vicente Aleixandre,Madrid,Moralzarzal,Zona Colegios,es,40.6765537,-3.9753627,False,https://www.idealista.com/inmueble/108799467/,"Exclusivo chalet pareado en esquina con jardín y piscina privada – listo para entrar a vivir Se vende precioso chalet pareado de esquina, ubicado en una tranquila y demandada zona residencial, ideal para familias que buscan confort, amplitud y cercanía a todos los servicios. La vivienda, muy luminosa y en excelente estado de conservación, destaca por su bonito porche de entrada, un práctico garaje cubierto con gran capacidad de almacenaje, y un amplio jardín trasero con piscina privada y porche cubierto, perfecto para disfrutar todo el año. En la planta principal encontramos una cocina totalmente reformada, con un diseño moderno y funcional. El salón-comedor es amplio, acogedor y conecta directamente con el jardín, lo que crea un ambiente perfecto tanto para el día a día como para reuniones familiares o con amigos. Además, cuenta con un aseo de cortesía en esta misma planta. La primera planta alberga cuatro dormitorios muy espaciosos, todos con armarios empotrados y excelente luz natural. El dormitorio principal incluye vestidor y baño en suite. También hay un segundo baño completo que da servicio al resto de habitaciones. En la planta superior se encuentra una amplia estancia con chimenea y preinstalación para un cuarto de baño, iluminada por cuatro ventanas Velux, ideal como zona de ocio, despacho o sala de estar adicional. La ubicación es inmejorable: rodeado de comercios, colegios, zonas verdes y con excelente comunicación gracias al transporte público (líneas de autobús frecuentes a Moncloa y Plaza Castilla) y fácil acceso a la A-6. A tan solo 15 minutos del Hospital Universitario de Collado Villalba. Una vivienda pensada para quienes valoran el espacio, la privacidad y el entorno, sin renunciar a la comodidad de tener todo a mano. Ideal como residencia principal o como segunda vivienda para desconectar del ritmo de la ciudad.",True,good,False,2315.0,True,True,False,False,[],False,False,595000.0,€,chalet,semidetachedHouse,"Zona Colegios, Moralzarzal",Chalet pareado en calle Vicente Aleixandre,,,,,,,,True,True,
108134484,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/e8/e1/1334896584.webp,,60,2450000.0,chalet,sale,620.0,6,7,calle de la Generalitat Valenciana,Madrid,Boadilla del Monte,Valdecabañas,es,40.4388132,-3.8789508,False,https://www.idealista.com/inmueble/108134484/,"Agencia inmobiliaria en Boadilla del Monte INMOBILIARIA HOGARES BOADILLA DEL MONTE PRESENTA ESTE MODERNO Y ESPECTACULAR CHALET INDEPENDIENTE, EN LA URBANIZACIÓN DE VALDECABAÑAS. Espectacular vivienda independiente moderna y minimalista que destaca por sus espacios abiertos e integrados, con acabados de lujo y edificada por uno de los estudios de arquitectos más importantes del momento. Esta villa moderna destaca también por su imponente fachada de hormigón y acero corten, con líneas limpias y detalles minimalistas. La vivienda se distribuye de la siguiente forma: En la planta baja y entrando por su acceso principal, nos recibe un amplio vestíbulo con techos a doble altura y grandes ventanales que se ocultan totalmente en el interior de las paredes y que hacen que en época estival tanto el salón como la zona de jardín y piscina se integren en un mismo espacio. En esta planta encontramos espacio amplios y muy luminosos, cuenta con chimenea de gas y cocina americana que cuenta con placa eléctrica y tepanyaki. En esta misma planta, encontraremos también un aseo de cortesía, un fantástico dormitorio con baño en suite y otro dormitorio con grandes ventanales que actualmente se usa como cuarto de estudios. En la primera planta a la que se accede por una impresionante escalera metálica y acristalada, llegamos a la planta de descanso donde nos recibe un precioso espacio abierto desde donde podemos observar todo el salón de la planta principal. En esta planta nos encontramos con tres amplios dormitorios, todos ellos con baño en suite y vestidor, aportando calidez pero a la vez modernidad en su concepto. El dormitorio principal cuenta con un vestidor de más de 20m² y la zona de descanso y baño con más de 30m². La última planta o planta bajo rasante tiene una vitalidad y un concepto que sorprende por su luz natural y sus espacios abiertos. Al bajar las escaleras tenemos una zona destinada a lavandería y un dormitorio con baño en suite pensada para el servicio y con todas las comodidades. Destaca su patio inglés que aporta calidez y luminosidad a todo el espacio. En esta planta también encontramos un garaje de casi 100m² con capacidad para al menos cuatro vehículos. Al otro lado de esta misma planta encontramos una zona más privada y pensada para el ocio y disfrute de toda la familia y amigos, un salón con bar instalado donde encontramos grifo de cerveza, lavaplatos, fregadero, etc. y una espectacular sala de cine con proyector e insonorización que nos trasladará a las mejores salas de cine. Esta impresionante vivienda destaca por su maravilloso exterior, un jardín que nos ofrece unas dimensiones impresionantes y que a su vez nos aporta privacidad y confort. Encontramos una piscina de más de 15 metros de larga, con climatización que permite alargar la temporada de verano. La villa se ha dotado de las últimas tecnologías de climatización, como suelo radiante y refrigerante y con una gran eficiencia energética gracias a la geotermia (2 pozos) y placas solares. También dispone de domótica para controlar la iluminación, estores y acceso a la vivienda, zona de videovigilancia en las principales estancias y en el exterior con cámaras HD con visión nocturna y sensores de movimiento. Adicionalmente la vivienda dispone de una red de sonido Bosé en todas las estancias (interiores y exteriores). Además, la vivienda cuenta con techos muy altos de más de 3 metros y carpintería interior moderna que va de suelo a techo y luces led de ambiente tanto interiores como exteriores. Esta lujosa villa es única en Boadilla y se encuentra en una de las mejores zonas cercana a zonas comerciales, centros educativos de primer nivel y dispone de excelentes comunicaciones viarias y transporte público y centros sanitarios. ¡NO PIERDA LA OPORTUNIDAD DE VISITAR ESTE MARAVILLOSO INMUEBLE!",False,good,False,3952.0,True,False,False,False,[],False,False,2450000.0,€,chalet,independantHouse,"Valdecabañas, Boadilla del Monte",Casa independiente en calle de la Generalitat Valenciana,,,,,,,,True,True,
108784777,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/92/3d/1356943262.webp,206f8efc-94b6-4114-aebf-b09c391e9ea7,56,540000.0,flat,sale,90.0,1,1,calle del Amparo,Madrid,Madrid,Centro,es,40.4059005,-3.701386,False,https://www.idealista.com/inmueble/108784777/,"Te presentamos este encantador piso de 90 m² en el vibrante barrio de Lavapiés–Embajadores, una de las zonas con más carácter y vida cultural de Madrid. Perfecto para quienes buscan comodidad, diseño moderno y buena ubicación, esta propiedad combina estilo contemporáneo con funcionalidad. El piso cuenta con suelos de parqué de roble (C5), encimera de Silestone y griferías y sanitario de Roca. Posibilidad de entregar el piso totalmente amueblado y equipado (llave en mano), los muebles tienen menos de 2 años. Sistema de termostato inteligente Google Nest para una optimización de la calefacción inmejorable, y sistema de luces inteligentes con Philips Hue (para controlar la casa desde el móvil, mandos regulables e incluso poder encender y apagar las luces no estando en casa). La vivienda cuenta con un dormitorio amplio, un baño completo, cocina totalmente equipada y un acogedor salón con acceso directo a un balcón, ideal para disfrutar del aire libre o relajarte al final del día. Está equipada con aire acondicionado, bomba de calor y calefacción de gas, además de prácticos armarios empotrados que optimizan el espacio. Ubicada en un edificio con ascensor y acceso adaptado para personas con movilidad reducida, esta propiedad ofrece una excelente accesibilidad. El certificado energético E asegura una buena eficiencia dentro del confort urbano. Una opción ideal para vivir o invertir en una zona céntrica, conectada y llena de vida. Contáctanos y agenda tu visita. ¡Tu próximo hogar te está esperando!",False,good,False,6000.0,True,False,False,False,[],False,False,540000.0,€,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle del Amparo,2,True,Lavapiés-Embajadores,True,,,,,,
107491788,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/df/50/1314231918.webp,ONM2411005,23,2500000.0,penthouse,sale,213.0,3,3,Barrio Fuente del Berro,Madrid,Madrid,Barrio de Salamanca,es,40.4239652,-3.6643265,False,https://www.idealista.com/obra-nueva/107491788/,"El exclusivo bloque de 10 viviendas de lujo en Jorge Juan 171, en pleno centro de Madrid. Este proyecto ofrece 2 áticos con impresionantes vistas y amplias terrazas, 2 bajos con jardín privado y 6 elegantes apartamentos con balcones. - Viviendas con Calefaccion y refrigeracion por Geotermia - Cocinas completamente equipadas con electrodomésticos y muebles de alta gama. - Planta superior con piscina y solárium como parte de sus zonas comunes. - Cada vivienda tiene incluido en el precio 2 plazas de Garaje y un Trastero. Vive la excelencia en un entorno privilegiado, rodeado de todas las comodidades y con acabados de vivienda de primera calidad. ¿Te imaginas vivir aquí? Fuente del Berro es muy similar a la Urbanización “La Finca”, aunque con una ubicación más céntrica en pleno corazón de Madrid. Su ubicación no puede ser más perfecta, se encuentra en plena Barrio de Salamanca, entre la Calle Goya y la Calle de Doctor Esquerdo y es la zona elegida como residencia de muchos políticos y artistas. Es un barrio residencial, tranquilo y seguro, con zonas ajardinadas ideales para familias con niños.",False,newdevelopment,True,11737.0,True,False,False,False,[],False,False,2500000.0,€,flat,penthouse,"Fuente del Berro, Madrid",Ático,,True,Fuente del Berro,True,,,,True,True,False
108790424,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/4d/5f/1355200439.webp,1b1d96bc-9c70-432d-b79a-d7868cd123aa,21,1259000.0,flat,sale,120.0,3,3,calle de Lombía,Madrid,Madrid,Barrio de Salamanca,es,40.4244585,-3.6724399,False,https://www.idealista.com/inmueble/108790424/,"¡Descubre tu próximo hogar en el vibrante barrio de Goya! Este piso en venta, actualmente en reforma, ofrece 120 m² de espacio bien distribuido.  Consta de 3 dormitorios y 3 baños, perfecto para familias o quienes buscan un espacio adicional. La propiedad está siendo reformada con las mejores calidades del mercado y será entregado completamente amueblado y equipado, listo para estrenar. Disfruta de las vistas exteriores desde tu propio balcón, ideal para momentos de relax. El confort está garantizado con aire acondicionado y calefacción a gas, asegurando una temperatura perfecta durante todo el año. Situado en una ubicación privilegiada, tendrás fácil acceso a todas las comodidades que ofrece la ciudad. No pierdas la oportunidad de personalizar este espacio a tu gusto y crear el hogar de tus sueños. Contáctame, Ricardo, para más información y para programar una visita. ¡Este piso es la combinación perfecta de ubicación, espacio y potencial!",False,renew,False,10492.0,True,False,False,False,[],False,False,1259000.0,€,flat,,"Goya, Madrid",Piso en calle de Lombía,bj,True,Goya,False,,,,,,
108656367,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/bc/aa/1353313035.webp,e80d3d41-ff3c-4354-9703-95a9146448d9,37,195000.0,duplex,sale,71.0,2,2,calle del Lucero,Madrid,Madrid,Latina,es,40.4015974,-3.7474621,False,https://www.idealista.com/inmueble/108656367/,"Características de la propiedad Con una superficie de 71 m², esta vivienda tipo dúplex ofrece una excelente oportunidad para personalizar cada detalle y transformarla en el hogar ideal. Su distribución actual incluye dos dormitorios amplios y dos baños, con espacios versátiles que pueden adaptarse fácilmente a distintos estilos de vida y necesidades. Aunque requiere reforma integral, presenta un gran potencial gracias a su amplitud y disposición interior. Es perfecta para quienes desean diseñar su espacio desde cero, combinando funcionalidad con personalidad. Extras y equipamiento Una de las ventajas de esta propiedad es su capacidad para mantener un ambiente cálido en invierno y fresco durante los meses más calurosos, gracias a su estructura y orientación. Esto permite crear un hogar confortable en cualquier época del año. Características exteriores y zonas comunes Situada en un edificio con carácter en buen estado, la vivienda disfruta de acceso a zonas comunes bien conservadas. Su configuración dúplex aporta un valor añadido, ofreciendo separación entre zonas de descanso y áreas sociales. Ubicación Ubicada en el vibrante barrio de La Latina, en pleno corazón de Madrid, esta propiedad goza de una localización privilegiada. A pocos pasos se encuentran estaciones de metro y autobús, así como una amplia oferta de parques, comercios, restaurantes y servicios esenciales. La zona destaca por su ambiente cultural, su vida de barrio y su excelente conexión con el resto de la ciudad.",True,renew,False,2746.0,True,True,False,False,[],False,False,195000.0,€,flat,duplex,"Lucero, Madrid",Dúplex en calle del Lucero,bj,True,Lucero,False,,,,,,
