propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,neighborhood,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108145083,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/85/a1/1335198707.webp,64,,709900.0,chalet,sale,357.0,,6,4,calle José Zorrilla,Madrid,Arroyomolinos,La Cárcaba - El Encinar - Montemolinos,es,40.2618501,-3.9139974,False,https://www.idealista.com/inmueble/108145083/,"INMOBILIARIA CAPITAL HOME ARROYOMOLINOS VENDE EN EXCLUSIVA ESPECTACULAR CHALET INDEPENDIENTE EN UNA DE LAS MEJORES ZONAS DE ARROYOMOLINOS. Este inmueble cuenta con una ubicación privilegiada, cerca de colegios, comercios, parques y polideportivos, ideal para disfrutar de una vida cómoda y activa. Además, ofrece una rápida salida tanto a la N-V como a la R-5, facilitando los desplazamientos. El chalet está distribuido en cuatro plantas y cuenta con todas las comodidades necesarias. En la planta noble encontramos un amplio hall-recibidor con armario empotrado que distribuye en doble altura un salón-comedor en forma de L muy luminoso, amplio, con chimenea y salida directa al patio; maravillosa cocina totalmente equipada con office y un aseo de cortesía con posibilidad de instalar plato de ducha. El patio en hormigón impreso dispone de un porche de obra; ducha solar; una fantástica piscina de 7x5 metros con cascada hacia la zona de barbacoa ubicada en una altura inferior que hacen del jardín un espacio privado muy agradable. En la planta primera contamos con tres dormitorios secundarios, todos de gran tamaño con armarios empotrados y uno de ellos con terraza privada. Encontramos un baño secundario para dar servicio a estos dormitorios con plato de ducha. El dormitorio principal de gran tamaño cuenta con un enorme armario empotrado, baño en suite con plato de ducha y terraza privada con vistas a la piscina En la segunda planta disponemos de una buhardilla diáfana con un fantástico tragaluz que aporta luminosidad a toda la casa. En la planta sótano tenemos el garaje con capacidad para 1 coche, puertas automáticas. Cuenta además con dos dormitorios, un baño completo con plato de ducha, lavandería y cuarto de calderas. Por último, un salón-bodega que además conecta de manera directa con la zona de barbacoa. - SUELO RADIANTE MEDIANTE SISTEMA DE AEROTERMIA (FRÍO/CALOR). - Puertas motorizadas. - Patio privado. - Ventanas climalit. - Rejas. - Buhardilla. - Piscina. No pierdas la oportunidad de visitar este maravilloso chalet independiente y descubrir todas las ventajas que ofrece. ¡Contacta con nosotros para concertar una visita! ¡100% Financiación!",True,good,False,,1989.0,True,False,True,False,[],False,False,709900.0,€,True,True,chalet,"La Cárcaba - El Encinar - Montemolinos, Arroyomolinos",Casa independiente en calle José Zorrilla,Destacado,,,independantHouse,,,
107780950,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/49/22/1323585368.webp,54,,549900.0,chalet,sale,277.0,,4,2,calle de la Jara,Madrid,Alpedrete,,es,40.6606998,-4.0420483,False,https://www.idealista.com/inmueble/107780950/,"CAPITAL HOME ALPEDRETE VENDE MAGNÍFICO CHALET INDEPENDIENTE EN LA URBANIZACIÓN MATAESPESA. CON ORIENTACIÓN SUR-OESTE Y UNA DISTRIBUCIÓN FUNCIONAL PARA EL DÍA A DÍA, ADEMÁS DE UNA PARCELA SIMÉTRICA Y LLANA.  Nos encontramos ante un chalet independiente, de 277m2 construidos, edificado sobre una parcela de 1299m2, ésta última muy bien dispuesta, con distintos espacios de ocio, vegetación consolidada, orientación sur y mucha intimidad.  En primer lugar, accedemos a la vivienda y ubicamos el hall recibidor, amplio y cómodo, que da pie a la estancia principal, el salón-comedor, repleto de ventanales con orientación sur-oeste, con forma de L, y dos áreas diferenciadas, la de descanso en torno a la chimenea y un espacio de comedor, con acceso directo a la cocina y una puerta con salida al jardín.  Seguidamente, ubicamos la cocina, con espacio para poder disponer de un comedor de diario, ideal para la familia y con acceso directo al jardín. Además, tiene posibilidad de redistribuir éstas estancias y generar un espacio diáfano completamente abierto. Por otro lado, en la misma planta, encontramos dos dormitorios, con armarios empotrados y un baño completo.  Accediendo a la planta superior, se encuentra el área de descanso principal, compuesta por una habitación con armario empotrado, y un dormitorio doble con mucho almacenaje y salida directa a una terraza.  Por último, desde el hall recibidor, podemos acceder a la planta de la bodega, donde ubicamos un espacio de ocio o salón de verano con más de 60m2, un cuarto de calderas y el garaje-trastero con acceso también desde el jardín, ideal como taller, trastero o garaje de vehículos.  En cuanto a características de la vivienda; Disponemos de varias actualizaciones a lo largo de su vida útil, aunque habría que sustituir sistema eléctrico, saneamiento de PVC, calefacción de gasoil, chimenea, suelos porcelánicos, carpintería exterior de aluminio, carpintería interior de madera de pino, orientación sur-oeste, vegetación consolidada y mucha intimidad.  Por último, se encuentra en una zona residencial excelente, con salida directa al casco urbano del municipio de Alpedrete y A6, servicios de transporte como el Cercanías Renfe Linea C8, autobuses como el 681,680 y 682 los fines de semana, servicios de educación como el Colegio Monteverdi Concertado, Colegio Claracampoamor, Colegio El Peralejo o IES Alpedrete, servicios para el día a día como Farmacias, comercios locales de todo tipo, próximo al Mercadona de Collado Villalba y Carrefour Los Valles.",True,good,False,,1985.0,True,False,True,False,[],False,False,549900.0,€,True,True,chalet,Alpedrete,Casa independiente en calle de la Jara,Destacado,,,independantHouse,,,
108515721,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/47/85/1347214763.webp,19,1,189000.0,flat,sale,71.0,True,2,1,"calle Las Fraguas, 110",Madrid,Guadarrama,,es,40.6745045,-4.0886653,True,https://www.idealista.com/inmueble/108515721/,"Agencia inmobiliaria de GUADARRAMA zona GUADARRAMA Oficina HOGARES GUADARRAMA: EN VENTA: ESPECTACULAR PISO EN EL CENTRO DEL PUEBLO, cercano a zonas verdes, colegios, parada de autobús, etc… Se vende excelente piso en primera planta, ubicado en el casco urbano de Guadarrama, a un paso de todos los servicios y junto al parking municipal donde se instala el conocido mercadillo semanal. La vivienda fue totalmente reformada hace 3 años y se encuentra en perfecto estado, lista para entrar a vivir. Distribución: 2 dormitorios con armarios empotrados 1 baño completo Cocina amplia y muy cómoda Salón comedor amplio y muy luminoso  Reforma integral reciente: suelos, cocina, baño e instalaciones actualizadas. Ubicación inmejorable: céntrica, con fácil aparcamiento y todos los servicios al alcance. Orientación luminosa y entorno tranquilo. Ideal como vivienda habitual o inversión, con alta demanda de alquiler en la zona. La vivienda cuenta con TRASTERO incluido en el precio. Nuestra trayectoria en el sector nos hace ser LIDERES en el municipio de Guadarrama, por lo que anticípese y no pierda esta oportunidad, no durara mucho a la venta! No duden en ponerse en contacto con nosotros para poder ver la vivienda. No se quedes sin ella! ""JUNTOS HACEMOS HORAGES"" Posdata: NO se olvide de consultar por nuestras condiciones de FINANCIACIÓN hasta el 100%, por nuestro departamento FinanHogar! déjese asesorar por los profesionales. Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual.",True,good,False,False,2662.0,True,False,True,False,[],False,False,189000.0,€,,,flat,Guadarrama,"Piso en calle Las Fraguas, 110",Destacado,,,,,,
107742136,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/02/34/1321942470.webp,18,3,209900.0,flat,sale,70.0,True,2,1,"calle Marqués de Santillana, 56",Madrid,Guadarrama,,es,40.6755577,-4.0830042,True,https://www.idealista.com/inmueble/107742136/,"Agencia inmobiliaria de GUADARRAMA zona GUADARRAMA Oficina HOGARES: Ubicado en pleno centro de Guadarrama, este magnífico ático de última planta es una oportunidad única para quienes buscan comodidad, exclusividad y unas vistas privilegiadas. Su situación inmejorable te permitirá disfrutar de todos los servicios a pie, desde supermercados y restaurantes hasta colegios y transporte público, sin renunciar a la tranquilidad de un hogar acogedor. La vivienda, lista para entrar a vivir, se distribuye en dos habitaciones amplias con armarios empotrados, un baño completo y un luminoso salón-comedor, diseñado para maximizar el espacio y la entrada de luz natural. La cocina, completamente equipada, ofrece un espacio funcional y práctico para el día a día. Uno de los grandes atractivos de este ático son sus dos terrazas, que lo convierten en un auténtico mirador privado. La terraza principal, con orientación Este, es perfecta para disfrutar de espectaculares amaneceres mientras tomas el desayuno con vistas despejadas. La segunda terraza complementa este espacio exterior, brindando la posibilidad de crear una zona de relax o un rincón verde en plena ciudad. Además de su excelente ubicación, la vivienda destaca por sus impresionantes vistas panorámicas a la Sierra de Guadarrama, un auténtico lujo para los amantes de la naturaleza y la tranquilidad. Desde la comodidad de tu hogar, podrás contemplar el paisaje montañoso que cambia con cada estación del año, ofreciendo un entorno único e inspirador. Existe la posibilidad de acceder a la piscina comunitaria previa adquisición de las participaciones de la comunidad.  Si buscas un hogar especial, con una ubicación privilegiada y unas vistas de ensueño, este ático es la opción ideal. ¡No pierdas la oportunidad de visitarlo y enamorarte de sus encantos! CONSULTE TAMBIEN LAS CONDICIONES de FINANCIACIÓN 100%. No dudes en ponerte en contacto con nosotros para poder visitar la vivienda, sin compromiso adaptándonos a sus necesidades ""JUNTOS HACEMOS HOGARES"". Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual.",True,good,False,False,2999.0,True,False,True,False,[],False,False,209900.0,€,,,flat,Guadarrama,"Piso en calle Marqués de Santillana, 56",Destacado,,,,,,
108662833,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/c4/39/1355008612.webp,30,1,320000.0,flat,sale,48.0,False,2,1,calle de la Paloma,Madrid,Madrid,Centro,es,40.407403,-3.711741,False,https://www.idealista.com/inmueble/108662833/,"¿Buscas un piso en una de las mejores zonas de Madrid? ¡Este puede ser tu hogar! Se vende un hermoso piso de 50 m² en la Calle de la Paloma, en pleno corazón del Madrid de los Austrias, a solo unos metros de la emblemática Puerta de Toledo.  Este piso interior, pero muy luminoso, ha sido completamente reformado y combina estilo y comodidad. Cuenta con 2 dormitorios y salón comedor con ventiladores de techo, cocina y cuarto de baño todas las estancias con ventanas oscilobatientes con persiana y doble acristalamiento (climalit), que garantizan tranquilidad y buen aislamiento. Los techos altos y la pintura lisa moderna aportan un toque de elegancia y amplitud. La cálida tarima de madera en toda la vivienda crea un ambiente acogedor.  La cocina reformada está equipada y lista para usar, perfecta para preparar tus platos favoritos. El baño también ha sido renovado, con un diseño actual y funcional. Además, el sistema de calefacción de gas te asegura mantenerte cómodo durante todo el año.  Este edificio típico del Madrid de los Austrias tiene mucho carácter y encanto histórico, ideal para quienes valoran la historia y el estilo en su hogar.  La ubicación es inmejorable: a solo 3 minutos andando de la parada de metro Puerta de Toledo, cerca del Mercado de la Cebada, La Latina y La Cava Baja, zonas llenas de vida, tapas y cultura. Además, en los alrededores encontrarás el Colegio de La Salle La Paloma (justo en la puerta) y la Universidad de Carlos III de Madrid a escasos 5 minutos a pie, perfectos para estudiantes o familias. ¿Te gustaría más información o programar una visita? ¡Contáctanos y te ayudaremos a descubrir tu próximo hogar en el corazón de Madrid!",True,good,False,True,6667.0,True,False,True,False,[],False,False,320000.0,€,,,flat,"Palacio, Madrid",Piso en calle de la Paloma,Destacado,3303-03176,Palacio,,,,
107074403,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/b5/09/1317390504.webp,38,,489000.0,chalet,sale,222.0,,6,4,camino de Valdemorillo,Madrid,Quijorna,,es,40.4325045,-4.0537697,False,https://www.idealista.com/inmueble/107074403/,"Inmobiliaria Nueva Expansion Te presenta esta vivienda unifamiliar situada en una de las zonas más tranquilas y exclusivas de Quijorna, con una ubicación privilegiada que combina serenidad y proximidad al casco urbano. La propiedad se encuentra en una parcela de más de 1.000 metros cuadrados, con un jardín consolidado, ideal para disfrutar al aire libre. Su distribución en tres plantas permite la convivencia independiente de dos familias o la opción de destinar un espacio a invitados. Planta Baja: Vivienda independiente Diseñada como una vivienda autónoma, esta planta baja es perfecta para familias numerosas, visitas prolongadas o incluso como inversión. Incluye:  Tres habitaciones, cómodas y luminosas.  Baño completo con acabados funcionales.  Cocina independiente, equipada y práctica.  Salón-comedor amplio, ideal para momentos familiares, con acceso independiente desde el exterior. Primera Planta: Zona principal de la vivienda La planta principal de la vivienda ofrece un ambiente cálido y reformado, con espacios pensados para disfrutar:  Salón acogedor con chimenea y salida a una terraza que inunda el espacio de luz natural.  Cocina reformada, moderna y funcional.  Habitación doble, amplia y luminosa.  Baño reformado, con diseño actual. Segunda Planta: Zona de descanso Desde la primera planta se accede a la planta superior, donde se encuentra la zona más privada de la vivienda:  Dos habitaciones, perfectas como dormitorios principales o secundarios.  Pequeño despacho, ideal como espacio de trabajo o estudio.  Baño completo, funcional y bien ubicado.  Terraza amplia, con vistas al espectacular jardín, perfecta para relajarse o disfrutar del aire libre. Exterior: Un oasis privado El extenso jardín de más de 1.000 metros cuadrados está diseñado para el disfrute de toda la familia:  Piscina rodeada de una zona de porche, ideal para días soleados.  Baño completo para mayor comodidad en el exterior.  Zona de barbacoa equipada con fregadero, perfecta para reuniones y celebraciones.  Garaje cerrado, proporcionando seguridad y practicidad. Esta vivienda es una oportunidad única en Quijorna gracias a su exclusiva ubicación, su amplio jardín consolidado y la posibilidad de disfrutar de dos viviendas en una, ofreciendo comodidad, privacidad y versatilidad. ¡Ideal para familias que buscan calidad de vida! [IW].",True,good,False,,2203.0,True,False,True,False,[],False,False,489000.0,€,True,True,chalet,Quijorna,Casa independiente en camino de Valdemorillo,Destacado,CHA0027,,independantHouse,,,
108179903,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/2e/3c/1336259716.webp,32,6,1360000.0,duplex,sale,268.0,True,3,5,avenida de Valladolid,Madrid,Madrid,Moncloa,es,40.4289413,-3.7321841,False,https://www.idealista.com/inmueble/108179903/,"Valladolid, zona Moncloa - Aravaca, Madrid, un impresionante piso DUPLEX en venta para actualizar. Situado en plantas 6ª y 7ª (ático), comunicadas por escalera interior. De unos 268m2 según registro.  Se accede a la vivienda desde la planta 6ª que está distribuida en espacioso hall de entrada con aseo de cortesía, cocina amueblada también con aseo, despensa y terraza; gran salón-comedor con terraza orientada al Este sobre la Avenida de Valladolid, y otra terraza orientada al Oeste con vistas al conjunto residencial y a la Casa de Campo. La planta 7ª dispone de un distribuidor con aseo, y tres amplias habitaciones, todas ellas con armarios empotrados, y dos de ellas con baño incorporado. Todas las habitaciones en esta planta disponen de agradables terrazas con orientación Este (con vistas al parque de la Bombilla, Palacio Real y Catedral de la Almudena) o al Oeste (vista a la urbanización y Casa de Campo). Por su amplitud, configuración y orientación esta vivienda dispone de magnificas vista y luminosidad.  La vivienda dispone de DOS PLAZAS DE GARAJE en el mismo edificio a las que se accede directamente desde uno de los ascensores de la finca.  La vivienda está localizada en el Conjunto Residencial Los Rosales, urbanización privada con servicio de conserjería. En un entorno muy agradable con espacios verdes y ajardinados, incluyendo piscina, pista deportiva y espacio para estacionamiento en superficie. Frente al edifico se sitúa el Parque de la Bombilla, o algo más distante el entorno de la Ermita de San Antonio de la Florida. Excelente comunicación por diferentes líneas de autobús Algo más distante el centro comercial e intercambiador de Príncipe Pío (con estación de cercanías y metro). Entorno medioambiental privilegiado, próximo a la incorporación a la M-30, a la carretera de Castilla o a la Cuesta de San Vicente y al Madrid Río. Próximo también a centros de salud y hospitalarios, centros educativos, deportivos, colegios universitarios, residencia para mayores, mercados y supermercados. En el precio de venta indicado no se incluye impuestos, ni gastos de escrituración. Consúltenos a este respecto. EXCLUSIVAS ARAGÓN NO COBRA COMISIÓN AL COMPRADOR.",True,good,False,True,5075.0,True,False,True,False,[],False,False,1360000.0,€,True,True,flat,"Casa de Campo, Madrid",Dúplex en avenida de Valladolid,Destacado,,Casa de Campo,duplex,,,
108567453,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/d7/dd/1348672665.webp,31,,560000.0,chalet,sale,172.0,,3,2,CL MAYOR,Madrid,Galapagar,El Guijo - Colonia España - Colonia San Antonio,es,40.6221004,-4.0269125,False,https://www.idealista.com/inmueble/108567453/,"Chalet independiente en una sola planta con gran parcela, garaje y calefacción Se vende precioso chalet independiente en una sola planta, con 160 m² construidos sobre una amplia parcela muy plana y rectangular de 1.400 m². La vivienda es muy luminosa y cuenta con tres dormitorios con armarios empotrados, un baño completo equipado con bañera de hidromasaje y plato de ducha, además de un aseo de cortesía y un armario gabanero en la entrada. El amplio salón con chimenea y salida directa al jardín ofrece un espacio acogedor y lleno de luz natural, ideal para el día a día y reuniones en familia. Está equipada con ventanas de PVC con persianas de alta calidad con mosquiteras, contavenatanas, puertas interiores de madera y calefacción por gasoil con radiadores en todas las estancias, lo que garantiza confort todo el año. En el exterior, el jardín cuenta con árboles consolidados y ofrece la posibilidad de instalar una piscina, gracias a su excelente distribución y nivelación. Además, la propiedad incluye un gran garaje con capacidad para varios vehículos. Una vivienda funcional, cálida y rodeada de naturaleza, perfecta tanto como residencia habitual como para disfrutar de fines de semana y vacaciones en un entorno tranquilo.",True,good,False,,3256.0,True,False,True,False,[],False,False,560000.0,€,True,True,chalet,"El Guijo - Colonia España - Colonia San Antonio, Galapagar",Casa independiente en Cl Mayor,Destacado,3303-03171,,independantHouse,,,
108026715,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/19/44/1347244125.webp,23,,625000.0,chalet,sale,206.0,,3,3,calle Océano Índico,Madrid,Paracuellos de Jarama,Miramadrid,es,40.5033663,-3.5190637,False,https://www.idealista.com/inmueble/108026715/,"¿Quieres vivir en un chalet en Miramadrid con espacios amplios y cómodos para vivir en una zona tranquila? ¡Hemos encontrado lo que buscabas! Te presentamos este precioso chalet adosado de esquina de 206 m² construidos, en perfecto estado. Con 3 plantas distribuido de la siguiente manera: Planta principal: desde el porche cubierto se accede al recibidor y se distribuye en un amplio salón comedor con acceso al jardín, aseo, cocina y acceso al garaje cubierto para 1 coche con puerta de seguridad. Planta primera: con 3 dormitorios (el principal con vestidor y amplio baño en suite con plato de ducha) y otro baño que da servicio al resto de dormitorios. Buhardilla: aislada del hueco de la escalera, diáfana y completamente terminada con 64 m². Con amplios ventanales, terraza y trastero. Planta alta: amplia buhardilla diáfana totalmente acondicionada. Hay que destacar que la propiedad dispone de piscina, placas fotovoltaicas, aire acondicionado por split en salón, habitaciones y buhardilla. La cancela de la entrada al garaje ha sido modificada para poder aparcar dos coches más en superficie. La ubicación es ideal, en frente de zonas verdes y parques con zonas verdes y de paseo, a tan sólo unos minutos a pie del centro comercial Miramadrid, con unas comunicaciones excelentes. En transporte privado también posee diferentes posibilidades (M-40, M-11, A-2, M-50, A-1) y una conexión directa a Barajas. ¡No pierdas la oportunidad de visitarlo! En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",True,good,False,,3034.0,True,False,True,False,[],False,False,625000.0,€,True,True,chalet,"Miramadrid, Paracuellos de Jarama",Chalet adosado en calle Océano Índico,Destacado,EP2258,,terracedHouse,,,
107690304,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/b7/7a/1319894277.webp,19,1,120000.0,flat,sale,70.0,True,2,1,calle de Antonio Pérez Lorente,Madrid,Pelayos de la Presa,,es,40.3637442,-4.3326135,False,https://www.idealista.com/inmueble/107690304/,"Encantador piso reformado te ofrece la oportunidad de vivir rodeado de naturaleza, a solo una hora de Madrid. Ubicado en el Pantano de San Juan, es el lugar perfecto para los amantes del senderismo y los deportes acuáticos. Con 70 m² construidos, el piso cuenta con un salón comedor, dos dormitorios con armarios empotrados, cocina equipada, baño completo y una amplia terraza para disfrutar del aire libre. Las ventanas eléctricas de climalit oscilobatientes con rotura de puente térmico garantizan un ambiente acogedor y eficiente. El suelo cerámico, la puerta blindada y el sistema de alarma proporcionan seguridad y comodidad. Situado en una primera planta exterior sin ascensor, este piso orientado al sur, este y oeste es ideal tanto para inversión como para vivir. Pelayos de la Presa ofrece todos los servicios necesarios y una excelente comunicación, convirtiéndolo en un lugar privilegiado para disfrutar del entorno natural sin renunciar a las comodidades urbanas. ¡No pierdas la oportunidad de hacer de este piso tu nuevo hogar!",True,good,False,False,1714.0,True,False,True,False,[],False,False,120000.0,€,,,flat,Pelayos de la Presa,Piso en calle de Antonio Pérez Lorente,Destacado,06512,,,,,
108567609,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/51/50/1348675492.webp,44,,650000.0,chalet,sale,183.0,,4,2,CR GALAPAGAR DE,Madrid,Galapagar,El Guijo - Colonia España - Colonia San Antonio,es,40.6197005,-4.0259318,False,https://www.idealista.com/inmueble/108567609/,"Amplia casa en parcela de 762 m² – Comodidad, espacio y tranquilidad Se vende excelente vivienda unifamiliar ubicada en una amplia parcela de 762 m², ideal para quienes buscan privacidad, amplitud y calidad de vida. La casa cuenta con una superficie construida de 183 m², distribuidos en dos plantas, ofreciendo una distribución cómoda y funcional para toda la familia. Características principales: •Superficie construida: 183 m² (según Catastro) •Parcela: 762 m² •Distribución en dos plantas •Amplio jardín con múltiples posibilidades (zona de ocio, piscina, huerto, etc. ) •Espacios luminosos y bien ventilados •Zona tranquila y con buena conexión a servicios Distribución y características principales: •4 dormitorios amplios y luminosos •2 baños completos •Salón con chimenea, ideal para crear un ambiente acogedor •Cocina independiente •Amplio garaje con espacio de almacenamiento adicional •Jardín de gran tamaño, perfecto para zona de juegos, barbacoa o futura piscina •Ubicación inmejorable: A escasos 100 metros de parada de autobús urbano e interurbano, con conexión directa al centro y al intercambiador de Collado Villalba. Muy próxima al polígono P-29, con acceso rápido a comercios, servicios, restauración y zonas empresariales. •Una propiedad con gran potencial, ideal para quienes buscan amplitud, independencia y excelente conexión en una de las zonas más cotizadas de la sierra de Madrid. •¡No dejes pasar esta oportunidad! Contáctanos para más información o concertar una visita.",True,good,False,,3552.0,True,False,True,False,[],False,False,650000.0,€,True,True,chalet,"El Guijo - Colonia España - Colonia San Antonio, Galapagar",Casa independiente en Cr Galapagar De,Destacado,3303-03172,,independantHouse,,,
86238778,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/58/f8/687257749.webp,15,6,181000.0,flat,sale,70.0,True,3,1,plaza MENINAS,Madrid,Madrid,Carabanchel,es,40.3781577,-3.7286185,False,https://www.idealista.com/inmueble/86238778/,"** ALQUILADO actualmente, NO es posible realizar visitas al interior del inmueble. Las fotografías pueden no reflejar el estado actual de la propiedad. Fecha de fin de contrato: 03/2028   Se vende 6ª planta con ascensor, compuesta por hall, tres dormitorios, salón comedor, cocina, baño.",False,good,False,True,2586.0,False,True,False,False,[],False,False,181000.0,€,,,flat,"Abrantes, Madrid",Piso en plaza Meninas,Destacado,MENINAS,Abrantes,,,,
107883320,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/7a/c9/1327184115.webp,18,1,199900.0,flat,sale,65.0,True,3,1,avenida España,Madrid,Getafe,Juan de la Cierva,es,40.3099335,-3.7231438,False,https://www.idealista.com/inmueble/107883320/,"C. R. HOMES INMOBILIARIA vende acogedor PISO DE 65m2 con3 DORMITORIOS, y BAÑO en AVENIDA DE ESPAÑA en GETAFE.  Vivienda LUMINOSA de 65m2 compuesta de 3 DORMITORIOS completos, SALÓN-COMEDOR, COCINA AMUEBLADA y 1 BAÑO completamente equipado con PLATO DE DUCHA. La vivienda dispone de calefacción eléctrica, SISTEMA DE ALARMA, CÁMARA DE SEGURIDAD, ventanas de aluminio, AIRE ACONDICIONADO, suelos de gres, pintura en gotelé, puertas macizas de roble. Se encuentra ubicada cerca de la universidad Carlos III y colegio Doctor Severo Ochoa, del centro de salud Los Ángeles y Sánchez Mórate próximo a farmacias, supermercados, paradas de autobuses y a 1 minuto andando del Metro de Juan de la Cierva (Línea 12) con conexión a una parada de metro de la estación de Getafe Central, donde se encuentra la estación de Renfe. Gestionamos su compra de vivienda y su financiación, le ofreceremos un abanico de posibilidades de financiación de entre las cuales podrá elegir la que mejor se adapte a sus necesidades. No tendrá que preocuparse de nada, nos encargamos de toda la tramitación. ¡PIDA INFORMACIÓN SIN COMPROMISO! También podemos atenderle presencialmente en nuestras oficinas: C. R. HOMES en GETAFE en Avenida de España 13 TLF  ESTAREMOS ENCANTADOS DE ATENDERLE.",True,good,False,False,3075.0,True,False,True,False,[],False,False,199900.0,€,,,flat,"Juan de la Cierva, Getafe",Piso en avenida España,Destacado,7063BS,,,,,
107649342,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/5c/08/1318700573.webp,31,1,570000.0,duplex,sale,90.0,True,2,2,Barrio Conde Orgaz-Piovera,Madrid,Madrid,Hortaleza,es,40.4583801,-3.6540329,False,https://www.idealista.com/inmueble/107649342/,"Magnifico dúplex muy luminoso en 1ªy 2ª pianta, situado en la confluencia de calle Asura esquina con Ulises, frente a la estación de metro Arturo Soria y muy próxima al Parque de Conde Orgaz.  Construcción de 1990 - PLAN 18000, urbanización privada 52 vecinos, patio central ajardinado, zonas infantiles, con video-portero y servicio de conserjería Con 90m² construidos / 75m² útiles en dos plantas y muy buen estado de conservación:  1ªPLANTA: Vestíbulo de entrada con armario empotrado, cocina independiente equipada con todos los electrodomésticos y salida a terraza / office de lavado, amplío y luminoso salón / comedor de aprox. 20m² de orientación Noreste y escalera de acceso a planta superior. 2ª PLANTA: 2 amplios dormitorios exteriores, armarios empotrados y 2 cuartos de baño completos. Reformada en 2021, mejorado todo el sistema de calefacción, con nueva caldera de Gas Natural,  con tarima de alta calidad y radiadores de ultima generación, que consiguen muy alto rendimiento.  Zona muy consolidada con todos los servicios necesarios próximos: colegios públicos y privados, San José del Parque - maristas, Ramon y Cajal, Liceo francés, parques y jardines, centros médicos VITHAS Nuestra Señora América, Clínica Belén, ANDERSSON, y centros comerciales Arturo Soria Plaza, Gran Vía Hortaleza, Mercadona y Carrefour Express a 5mn. Frente a la estación de Metro Arturo Soria y numerosas paradas de autobuses urbanos, muy rápidos accesos a M30, M40 y no mas de15mn del Aeropuerto Internacional Adolfo Suarez Madrid Barajas.  En definitiva una magnifica inversión en calidad de vida.",True,good,False,True,6333.0,True,False,True,False,[],False,False,570000.0,€,,,flat,"Conde Orgaz-Piovera, Madrid",Dúplex,Destacado,PR99559247,Conde Orgaz-Piovera,duplex,,,
108596961,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/c2/8f/1349523309.webp,23,5,295000.0,flat,sale,103.0,True,3,2,calle de Extremadura,Madrid,Fuenlabrada,Centro,es,40.279134,-3.7992693,False,https://www.idealista.com/inmueble/108596961/,"PISO SEMIREFORMADO Y CON FINANCIACIÓN HASTA EL 100%! La agencia inmobiliaria HOGARES FUENLABRADA VENDE EN EXCLUSIVA piso EXTERIOR de 103m compuesto por 3 amplios dormitorios, 2 baños completos con plato de ducha y bañera, salón independiente muy luminoso con balcón y cocina muy amplia de doble comunicación con tendedero cerrado y garaje en el mismo edificio.  La vivienda dispone de suelo de gres, ventanas de aluminio con contraventanas, puertas de roble, cocina totalmente equipada, 1 aire acondicionado en salón, y 1 armario empotrado ubicado en habitación y calefacción INDIVIDUAL DE GAS NATURAL.  ¡VIVIENDA EN BUEN estado de conservación! ; próximo a todos los servicios: colegios, supermercados, zonas verdes y deportivas, centro de salud, a menos de 10 minutos de Renfe y Metro Fuenlabrada Central.  VISÍTALO SIN COMPROMISO, TE CONSEGUIMOS HASTA EL 100% DE FINANCIACIÓN CON LAS MEJORES CONDICIONES!",True,good,False,True,2864.0,True,False,True,False,[],False,False,295000.0,€,True,True,flat,"Centro, Fuenlabrada",Piso en calle de Extremadura,Destacado,ARRO-22,,,,,
