propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,district,newDevelopmentFinished,neighborhood,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108212964,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/1a/98/1337290479.webp,CLC BAJO A,3,285000.0,flat,sale,85.0,2,2,"calle de Los Curas, 9",Madrid,Torrejón de Ardoz,es,40.4603754,-3.4792608,True,https://www.idealista.com/obra-nueva/108212964/,"Obra nueva en Calle de Los Curas, 9 Torrejón de Ardoz (Madrid). Edificio de 11 viviendas en el centro de Torrejón de Ardoz. Excelentes calidades.",False,,True,3353.0,True,False,False,False,[],False,False,285000.0,€,,,flat,,"Noroeste, Torrejón de Ardoz","Piso en calle de Los Curas, 9",bj,True,True,Noroeste,False,,,,,
98727967,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/35/93/1088148603.webp,MIRADORDELSUR,39,1599000.0,countryHouse,sale,1038.0,3,2,M-530 s/n,Madrid,Villamanta,es,40.2984344,-4.1180642,True,https://www.idealista.com/inmueble/98727967/,"El precio podrá ser tratado o valorar la opción de restar de la totalidad una propiedad si se dan las condiciones.  Es una finca de 7,5HA que abarca la mayor parte de una colina. Cuenta con una vivienda principal lista para entrar a vivir de 260 m2 y una nave industrial de 700m2 que puede dedicarse a múltiples usos como pueden ser cuadras, corrales, almacén o cualquier actividad permitida. Además, de un refugio para caballos en la zona inferior de la finca.   La propiedad tiene agua de pozo propio y es autónoma energéticamente a través de una instalación de energía solar fotovoltaica con acumuladores, así como de un molino eólico que abastecen a la vivienda y caldera tanto de leña como de gasóleo.    La finca está situada en una zona completamente accesible y a sólo 2 minutos en coche del centro urbano de Villamanta, el acceso a ella se encuentra a pie de carretera con un camino perfectamente adaptado de pocos metros.    La vivienda principal cuenta con 256m2 construidos en una sola planta, distribuidos en un enorme hall de entrada que da acceso a las habitaciones, baños, cocina y salón.    La cocina es de diseño rústico, con espacios muy abiertos juntándose con un comedor al estilo americano. Contiguo a ésta, nos encontramos con un salón de enormes dimensiones con salida a la parcela, donde tenemos un cenador a modo chillout con las mejores vistas 360º de todo el municipio.     Al otro lado de la vivienda nos encontramos con las tres habitaciones. Dos de ellas son las secundarias, las cuales poseen unas dimensiones muy extensas asistidas por un baño completo con plato de ducha. La habitación restante es la de matrimonio, destacable por su tamaño y por su peculiar baño en suite.    La vivienda cuenta con una zona de recreo con porche o patio y con piscina de diseño.    Toda la vivienda está edificada con excelentes calidades y es de estilo rústico moderno.    En cuanto a la nave industrial, es de reciente construcción y actualmente se utiliza como un taller, y cuenta también con vivienda propia de 70m2 y además existe un apartamento de invitados de 45m2. Excelente opción de inversión, para después alquilar distintas naves, inmueble o terreno.    Villamanta es un encantador municipio de 2800 habitantes al suroeste de la Comunidad de Madrid ubicado en un entorno rural de vega y dehesa que hace de éste una de las mayores delicias naturales y medioambientales de la Comunidad de Madrid y sobre todo para los amantes de las actividades y deportes al aire libre.    El municipio cuenta con los servicios esenciales básicos como sucursales bancarias, consultorio médico, supermercados así como colegio público o zonas polideportivas.    Está muy bien comunicado por carretera, a tan solo 10 minutos del acceso a la A5 y R5, el centro comercial Intu Xanadú se encuentra a unos 20 minutos, el Hospital y la Universidad Rey Juan Carlos están a una distancia de 25 minutos. y a unos escasos 35 minutos de Madrid capital. Móstoles, Alcorcón y Fuenlabrada están a unos 20 minutos en coche.    Varias líneas de autobús interurbano tienen parada en varios puntos de la localidad y en el cercano municipio de Navalcarnero. La estación de tren más cercana se encuentra en Móstoles, con conexiones a Atocha-Renfe cada 10 minutos.    No dude en contactarnos.",True,good,False,1540.0,True,False,True,False,[],False,False,1599000.0,€,,,countryHouse,countryHouse,Villamanta,Finca rústica en M-530 s/n,bj,,,,,,,,,
108094044,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/92/18/89/1333626928.webp,1º B,11,285000.0,flat,sale,102.0,3,2,"calle Pinto, 56",Madrid,Parla,es,40.2394493,-3.7642648,True,https://www.idealista.com/obra-nueva/108094044/,"Parla Central es un proyecto residencial de la nueva generación de edificios en el centro de la ciudad.  Una promoción de obra nueva con viviendas de 1.2 y 3 dormitorios, moderna selección de materiales y calificación energética A.  A 5 minutos andando de la calle Real, Parla Central es la mejor opción de aquellos que desean vivir en el centro de la ciudad.",False,,True,2794.0,True,False,False,False,[],False,False,285000.0,€,,,flat,,"Calle Pinto-San Roque, Parla","Piso en calle Pinto, 56",1,True,True,Calle Pinto-San Roque,False,,,,,
108776828,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/1c/60/1354808762.webp,,34,340000.0,flat,sale,54.0,1,1,"calle de Santiago de Compostela, 90",Madrid,Madrid,es,40.4784605,-3.7184704,True,https://www.idealista.com/inmueble/108776828/,"SOMOS PROPIETARIOS. SIN COMISIONES NI HONORARIOS DE AGENCIA. ¡Oportunidad en el Barrio del Pilar! Precioso piso extra luminoso con PISCINA y garaje en una de las zonas más consolidadas de Madrid. Situado en la calle Santiago de Compostela 90, en pleno eje de la Avenida de la Ilustración, este elegante y luminoso piso te ofrece confort, funcionalidad y bienestar en un entorno residencial, tranquilo y familiar. Características principales: Urbanización cerrada con piscina comunitaria, zonas ajardinadas y entrada independiente. Garaje incluido para mayor comodidad. Amplio salón comedor con grandes ventanales que inundan la vivienda de luz natural. Techos de aproximadamente 3.20 m de altura, que aportan sensación de amplitud y un toque vanguardista. Cocina americana totalmente equipada con electrodomésticos y encimera de porcelánico. Habitación amplia y, aunque en las fotos actuales no se muestra con puerta queremos destacar que se instalará una puerta para dejarla independiente y cerrada, lo que proporcionará un espacio privado y acogedor. Dispone de un cuarto de baño completo. Sistema de climatización con bomba de aire frío/calor asegura un ambiente confortable durante todo el año. Edificio bien conservado y mantenido, con portero físico 24/7, incluso en festivos, añade un extra de seguridad y tranquilidad. Ubicación privilegiada: a solo 10 minutos caminando del metro, muy cerca de la M-30, con una completa oferta de servicios, comercios (como La Vaguada), zonas verdes y centros comerciales. Este piso es una excelente oportunidad tanto para residencia habitual como para inversión, en un enclave privilegiado de Madrid, con un ambiente residencial, tranquilo y con todas las comodidades a tu alcance.",False,good,False,6296.0,True,False,False,False,[],False,False,340000.0,€,True,True,flat,,"Peñagrande, Madrid","Piso en calle de Santiago de Compostela, 90",bj,True,True,Fuencarral,,Peñagrande,,,,
107556337,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/43/a9/1316048933.webp,1-3-C,17,344500.0,flat,sale,143.0,3,2,Agustina de Aragón s/n,Madrid,Valdemoro,es,40.205105,-3.6923611,True,https://www.idealista.com/obra-nueva/107556337/,"VIVIENDA 1-3-C bajo estudio de compra.  RESIDENCIAL AGUSTINA DE ARAGÓN – OBRA YA INICIADA Y ENTREGA EN FEBRERO DE 2026. Si estabas esperando el momento perfecto para conseguir tu vivienda en Valdemoro, ¡es ahora o nunca! Residencial Agustina de Aragón, la exclusiva promoción de Grupo Inmobiliario Roca, se acerca a su finalización y solo queda 1 vivienda libre. Ubicada en una urbanización privada con piscinas, gimnasio, pista multideportiva y zonas infantiles, esta promoción ha sido diseñada para ofrecer la máxima calidad de vida. Viviendas con certificado de eficiencia energética A, suelo radiante y refrescante por geotermia, amplias terrazas y espacios de hasta 239,38 m², incluyendo garaje y trastero. Desde 344.500 € + IVA, vive en un entorno con todos los servicios a tu alcance: colegios, parques, zonas de ocio y excelente conexión con transporte público. ¡No pierdas esta última oportunidad! Contacta ahora con Grupo Inmobiliario Roca y asegura tu vivienda antes de que se agoten. *Precios y condiciones sujetos a disponibilidad. Infografías y datos orientativos. Residencial Agustina de Aragón se ubica en un barrio de nueva construcción con una amplia oferta de servicios públicos, colegios, parques, zonas de ocio, y una excelente conectividad con la línea C3 de Cercanías, 9 líneas de autobuses interurbanos, y el Hospital Universitario Infanta Elena a menos de un kilómetro. Consulta todos los detalles de esta extraordinaria promoción en la web de Grupo Inmobiliario Roca o contáctanos por teléfono o email. No dejes pasar la oportunidad de vivir el lujo a diario. *Precios, infografías y datos válidos salvo error tipográfico. Las superficies de las estancias y zonas exteriores son metros cuadrados útiles y son aproximadas. La promotora se reserva el derecho a modificar los planos por razones técnicas, jurídicas y/o comerciales.",False,newdevelopment,True,2409.0,False,False,False,False,[],False,False,344500.0,€,True,True,flat,,"Hospital, Valdemoro",Piso en Agustina de Aragón s/n,3,True,True,Hospital,False,,,,,
107437615,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/d8/e6/1320635251.webp,7aa6e65e-9331-4a27-b312-1ee0681fbb4b,15,1790000.0,flat,sale,195.0,3,3,calle de Antonio Acuña,Madrid,Madrid,es,40.4215152,-3.6772902,False,https://www.idealista.com/inmueble/107437615/,"Inversión única e irrepetible en el Barrio de Salamanca ¡Oportunidad exclusiva! Adquiere un piso con alta rentabilidad a escasos pasos del emblemático Parque de El Retiro. Invierte ahora y disfruta de una rentabilidad superior al 4 %, con ingresos mensuales garantizados durante 5 años renovables según acuerdo. Se trata de un espectacular piso de 195 m², con posibilidad de diseñar 3 dormitorios en suite, ubicado en una finca señorial y elegante, en la mejor zona del prestigioso Barrio de Salamanca. Una propiedad ideal tanto para inversores como para quienes buscan un hogar de alto nivel en una de las zonas más cotizadas de Madrid. Invierte en el patrimonio de los tuyos AHORA.",False,good,False,9179.0,False,False,False,False,[],False,False,1790000.0,€,,,flat,,"Ibiza, Madrid",Piso en calle de Antonio Acuña,1,True,True,Retiro,,Ibiza,,,,
108339125,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/a1/ee/1341180099.webp,MC21-25,25,585000.0,flat,sale,163.0,4,2,calle Manuel de Falla,Madrid,Majadahonda,es,40.4492456,-3.8675028,False,https://www.idealista.com/inmueble/108339125/,"HOGARES MAJADAHONDA VENDE EN EXCLUSIVA MAGNÍFICO PISO DE CUATRO DORMITORIOS EN UNA DE LAS ZONAS RESIDENCIALES MAS PRIVILEGIADAS DE MAJADAHONDA La vivienda se encuentra a escasos minutos del Hospital Puerta de Hierro, a un minuto del Colegio San Jaime y a 300 metros del Centro Comercial Centro Oeste. Dispone de todos los servicios al alcance de la mano; tales como farmacia, centro de salud, guarderia, gimnasios, gasolinera, tiendas, restaurantes y varios supermercados. Además posee excelentes comunicaciones a la M-503, M-40 y M-50, y una amplia oferta de transporte público. La urbanización en recinto cerrado nos ofrece todos los servicios, tales como piscina, zonas verdes, parque infantil y pistas de pádel y tenis. Entrando a la vivienda nos encontramos con un gran salón-comedor, perfecto para disfrutar de los momentos de relax y descanso. La terraza exterior al salón nos proporciona un agradable espacio con vistas al parque. La cocina independiente está totalmente equipada y dispone de gran capacidad de almacenaje con muebles altos y bajos, además de una zona extra para lavandería.  En la zona de descanso disponemos de dormitorio principal con armarios empotrados y baño completo en suite. También nos encontramos con tres habitaciones más y otro baño completo reformado con plato de ducha que da servicio al resto de las estancias de la casa.  La vivienda cuenta también con trastero y una amplia plaza de garaje en la que estacionar cómodamente nuestro vehículo. ¡Benefíciese de nuestro método de trabajo! Gestionamos la venta de su vivienda, encadenamos todos los plazos, contratos, documentación para la escritura pública, tramitación de hipoteca. Consúltenos sin ningún compromiso.",False,good,False,3589.0,True,False,False,False,[],False,False,585000.0,€,True,True,flat,,"Golf - El Carralero, Majadahonda",Piso en calle Manuel de Falla,1,True,True,Golf - El Carralero,,,,,,
108333234,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/9c/94/1340989470.webp,W-0308NM,30,620000.0,flat,sale,332.0,3,3,Barrio Simancas,Madrid,Madrid,es,40.4402634,-3.6268721,False,https://www.idealista.com/inmueble/108333234/,"MAGNIFICO LOFT DE 300 METROS ENGEL&VOLKERS pone a su disposición este magnifico LOFT de 300 metros, muy luminoso, reformado y totalmente exterior. Edificio de suelo industrial en el que te puedes empadronar. Ideal para familias y también en la que se puede compartir espacio de oficina. Posibilidad de hacer más dormitorios pues los metros lo permiten. En este momento hay 3 dormitorios y 3 baños completos, además de espacio para trabajar, con muy buenos acabados, aire acondicionado, cocina completa y elementos de diseño. Muy cercano a la calle Alcalá y bien comunicado a transporte público, así como a colegios, centros de salud y también a servicios Este piso está magníficamente ubicado en un céntrico barrio de Madrid, el barrio de Ciudad Lineal. A escasos metros de la popular Calle Alcalá cuenta con un sinfín de servicios comerciales a la puerta, tales como zonas comerciales y de ocio (el C. C. Alcalá Norte, C. C. Arturo Soria Plaza), bares y cafeterías, supermercados, zonas ajardinadas como el gran Parque El Calero, el Parque la Quinta Los Molinos, áreas deportivas como el Polideportivo Municipal de La Concepción. Servicios de salud como el Centro de Salud Estrecho de Corea o el Hospital Viamed Fuensanta, así como el Hospital Universitario Alfonso X El Sabio. También cuenta con centros educativos como el Colegio Jesús María, Obispo Perelló o el Corazón de María. En relación al transporte público no podría estar mejor comunicado, con salidas de metro en la puerta (Pueblo Nuevo, Ciudad Lineal) y multitud de líneas de autobúses. Y para quienes prefieran moverse en coche, tienen la salida a la A2 (Zaragoza) y está a sólo 15 minutos en coche del aeropuerto Adolfo Suárez.",False,good,False,1867.0,False,False,True,False,[],False,False,620000.0,€,,,flat,,"Simancas, Madrid",Piso,,True,False,San Blas,,Simancas,,,,
108213029,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/1a/98/1337290479.webp,CLC 1ºA,3,294000.0,flat,sale,85.0,2,2,"calle de Los Curas, 9",Madrid,Torrejón de Ardoz,es,40.4603754,-3.4792608,True,https://www.idealista.com/obra-nueva/108213029/,"Obra nueva en Calle de Los Curas, 9 Torrejón de Ardoz (Madrid). Edificio de 11 viviendas en el centro de Torrejón de Ardoz. Excelentes calidades.",False,,True,3459.0,True,False,False,False,[],False,False,294000.0,€,,,flat,,"Noroeste, Torrejón de Ardoz","Piso en calle de Los Curas, 9",1,True,True,Noroeste,False,,,,,
107743126,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/ce/ef/1321972089.webp,,16,7250000.0,penthouse,sale,485.0,5,5,paseo de Eduardo Dato,Madrid,Madrid,es,40.4342791,-3.6929808,False,https://www.idealista.com/inmueble/107743126/,"¡Descubre el ático de tus sueños en el prestigioso barrio de Almagro-Chamberí! Este impresionante ático, ubicado en la octava planta de un edificio emblemático diseñado por el renombrado arquitecto Gutiérrez Soto, ofrece 485 m² de puro lujo y confort. Con una espectacular terraza de 40 metros orientada al sureste, disfrutarás de vistas únicas y una luminosidad  Inigualable gracias a sus 11 ventanales exteriores y techos de más de tres metros de altura. El interior del ático es un verdadero refugio de elegancia y sofisticación. Comienza tu recorrido en el gran hall de distribución que te lleva a dos salones con chimeneas y una biblioteca, ambos con acceso directo a la terraza. El comedor independiente, diseñado por Jacob Jensen, es perfecto para ocasiones especiales. La habitación principal, con 50 metros, incluye un vestidor y un baño reformado, mientras que las tres habitaciones en suite ofrecen comodidad y privacidad. La cocina-office está equipada con despensa y un comedor de diario, ideal para el día a día. Además, cuenta con una habitación de servicio, zona de plancha y lavandería. El edificio dispone de tres ascensores, calefacción central y aire acondicionado independiente para tu máximo confort.  Dos amplias plazas de garajes y un trastero están incluidos en el precio, así como una zona de descanso para choferes. Las fotos son ejemplo renders una vez finalizada la reforma Ubicado en una de las mejores calles de Madrid, según The New York Times, este ático está rodeado de edificios singulares, embajadas y galerías de arte. Con completas infraestructuras de transporte y cercanía al barrio de Salamanca, este es el hogar perfecto para quienes buscan lo mejor en la capital. ¡No pierdas la oportunidad de vivir en uno de los barrios más elegantes de Madrid! Precio: 7.250. 000 €.",False,renew,False,14948.0,True,False,False,False,[],False,False,7250000.0,€,True,True,flat,penthouse,"Almagro, Madrid",Ático en paseo de Eduardo Dato,8,True,True,Chamberí,,Almagro,,,,
102184313,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/05/f8/167877871.webp,Ref. 341-B,8,517824.0,flat,sale,138.0,4,3,calle Toledo s/n,Madrid,Getafe,es,40.3022106,-3.7332137,True,https://www.idealista.com/obra-nueva/102184313/,"Un auténtico lujo en pleno centro de la ciudad. Se ha realizado una plaza ajardinada delantera para dar espacio y visibilidad a la edificación. Se trata de un edificio de Viviendas libres, de nueva construcción, en el mismo centro de Getafe, a un paso del Ayuntamiento, en la zona más comercial de la ciudad, con 86 viviendas de 2, 3 y 4 dormitorios y piscina, una dotación inigualable en el casco antiguo de Getafe, que se adaptará perfectamente a sus necesidades. El edificio tiene un diseño moderno y atractivo y las viviendas cuentan con acabados de calidad. Es un edificio con tres plantas de sótano, y seis plantas sobre rasante (Baja más cinco). La promoción consta de 5 portales y seis núcleos de escalera y ascensor para acceder a las viviendas. La zona está muy bien comunicada, en el mismo centro de Getafe con fáciles accesos y cuenta con estación de Metro a 500 metros y líneas de autobús. Consultar disponibilidad de trasteros y plazas de garaje.",False,newdevelopment,True,3752.0,True,False,False,False,[],False,False,517824.0,€,,,flat,,"San Isidro, Getafe",Piso en calle Toledo s/n,1,True,True,San Isidro,True,,,,,
103876115,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/03/ff/1202924760.webp,3428,27,2400000.0,duplex,sale,170.0,3,3,calle de Lagasca,Madrid,Madrid,es,40.4283205,-3.6862119,False,https://www.idealista.com/inmueble/103876115/,"Increíble piso dúplex ubicado en la zona de Recoletos, la más exclusiva del Barrio de Salamanca. Junto al Mercado de La Paz, muy cerca de las calles de Serrano y Jorge Juan, y próximo del Parque de El Retiro y la Puerta de Alcalá. Se encuentra en la cuarta planta de una finca de 1950, con bonita fachada clásica. Es muy luminoso gracias a sus dos balcones a la calle, con orientación principal Este. La vivienda cuenta con 170m2 distribuidos en dos plantas. La primera se compone de un luminoso salón con los balcones mencionados, comedor, cocina amueblada con isla, aseo de cortesía para visitas, zona de lavado independiente y dos dormitorios, ambos con baño en suite. La planta superior, se trata de una buhardilla actualmente diáfana, con la posibilidad de transformarla en un tercer dormitorio con baño propio. El apartamento ha sido completamente reformado y se entrega amueblado, listo para entrar a vivir y disfrutar en una ubicación inmejorable.  .",False,good,False,14118.0,True,False,False,False,[],False,False,2400000.0,€,,,flat,duplex,"Recoletos, Madrid",Dúplex en calle de Lagasca,4,True,True,Barrio de Salamanca,,Recoletos,,,,
108678892,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/a0/ce/1351891883.webp,3433-02850,71,480000.0,countryHouse,sale,544.0,9,5,calle de Eusebio Guadalix,Madrid,Miraflores de la Sierra,es,40.8119697,-3.7661759,False,https://www.idealista.com/inmueble/108678892/,"“INVERSIÓN SEGURA: EDIFICIO CON MÚLTIPLES UNIDADES Y PATIO PRIVADO A 1 HORA DE MADRID” ¡Atención inversores y familias que buscan tranquilidad sin renunciar a la rentabilidad! El edificio se vende en su totalidad, no parcialmente. “Tres viviendas independientes en un solo edificio: más rentabilidad, menos complicaciones.” Situación actual Edificio ubicado en pleno casco urbano de Miraflores de la Sierra, con acceso desde dos calles y distribuido en distintas unidades: PARTE 1 — Vivienda principal (2 plantas) •Acceso individual a través de un fantástico patio privado, con plantas y flores que aportan sombra, privacidad y espacio para 2 coches. “Patio privado: tu oasis a solo 58 km de Madrid.” •Gran hall distribuidor, salón espacioso con varios ambientes y ventana al patio. •Amplia cocina con chimenea, perfecta para reuniones familiares en invierno. •Dormitorio principal con antesala y baño con luz y ventilación natural. •En la planta superior: 3 dormitorios, el principal muy luminoso y con vistas al patio, baño completo y pequeña sala. PARTE 2 — Dos viviendas independientes •Vivienda 1: 3 dormitorios, baño con luz natural, cocina con aseo y despensa, salón con vistas al verde del patio. •Vivienda 2: 1 dormitorio, baño, cocina y salón con vistas a la calle de acceso. “Alta demanda de alquiler todo el año: rentabiliza desde el primer día.” Bajo Cubierta — Buhardilla con encanto •Espaciosa buhardilla con estructura de madera, actualmente usada como atelier y zona de almacenaje. •Posibilidad de dividirla y conectar con las viviendas inferiores para crear dúplex únicos.  “Reforma parcial o derribo total: tú decides cómo maximizar tu inversión.”  Local Comercial •67 m² aprox., entrada independiente (se podría conectar al portal). •Ideal para un nuevo piso adicional o garaje para 2 coches.  “Saca partido a cada rincón: local, vivienda o garaje, tú eliges.” Valores destacados de esta inversión  Ubicación privilegiada: Centro de Miraflores de la Sierra, parte del Parque Nacional de la Sierra de Guadarrama, con todos los servicios: educación, sanidad, restauración, ocio.   Alta demanda de alquiler: A solo 58 km de Madrid, con excelentes conexiones (M-607, M-30, A-1).  Potencial de desarrollo: Grado 3B de protección: puedes redistribuir interiormente y construir un nuevo volumen en parte del patio. Hasta 5 viviendas y 1-2 locales posibles.   Flexibilidad total: Vive una parte y alquila el resto o transforma todo en un negocio de alquiler.  “Una inversión, múltiples posibilidades de ingresos.” Disfruta la Sierra, sin renunciar a la ciudad Si buscas cambiar de vida y mudarte lejos del bullicio de la capital, aquí tendrás tu hogar rodeado de naturaleza y un activo generando ingresos todo el año.  “Miraflores de la Sierra: tranquilidad, naturaleza y todos los servicios a un paso.” ________________________________________ � NO PIERDAS ESTA OPORTUNIDAD Contáctanos hoy mismo y descubre todo el potencial de este edificio. ¡Inversión con presente y futuro!",True,renew,False,882.0,True,True,False,False,[],False,False,480000.0,€,,,countryHouse,casaDePueblo,Miraflores de la Sierra,Casa de pueblo en calle de Eusebio Guadalix,,,,,,,,,,
107715508,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/d3/0d/1320658035.webp,,33,3200000.0,flat,sale,330.0,5,6,"avenida de Luis García Cereceda, 7",Madrid,Pozuelo de Alarcón,es,40.4062857,-3.8008773,True,https://www.idealista.com/inmueble/107715508/,"SKY VILLA de 330 m2 en planta baja con piscina privada en jardín. Esta vivienda cuenta con zona de día rodeada de terraza-jardín con piscina, ubicada en planta baja, y zona de noche en planta primera. Quedan unidas entre sí por una espectacular escalera y por un ascensor-elevador privado. La innovadora y exclusiva configuración arquitectónica del edificio en su conjunto consigue dotar a esta vivienda de total privacidad y garantiza la tranquilidad de no ser visto desde arriba. Zona de día: En planta baja, la zona de día está rodeada de una terraza-jardín de 145 m2, con zonas de estar norte y sur, que incluye piscina privada. Se accede a través de un espacio en doble altura abierto a la escalera y vistas al sur. Cuenta con un salón-comedor orientado a sur de 56 m2, amplia cocina de 23 m2 abierta al comedor y zona de servicio (despensa, lavadero, tendedero, dormitorio servicio, baño servicio, aseo de cortesía). Zona de noche: En planta primera, el distribuidor en doble altura da paso a los dormitorios. La superficie destinada al dormitorio principal, que incluye amplio vestidor y cuarto de baño con ducha y bañera, tocador y wc, es de 48 m2 y cuenta con terraza propia de 7 m2 y magníficas vistas a sur. Los tres dormitorios secundarios cuentan con baño propio. La vivienda cuenta con 5 plazas de garaje y trastero. Las Sky Villas funden los conceptos de vivienda unifamiliar y vivienda en comunidad. Ya no es necesario renunciar al jardín para tener privacidad o a las vistas para disfrutar de una piscina, ni privarse de las ventajas de vivir en comunidad. Con las Sky Villas las viviendas se benefician de las ventajas de una y otra tipología de edificio, evitando los inconvenientes de ambas. Las Sky Villas de LAFINCA disponen de enormes ventanales que se abren al sol y a las vistas hacia los jardines y el campo de golf. En una magistral comunicación del interior y el exterior, el paisaje pasa a formar parte de la vivienda. UBICACIÓN ESTRATÉGICA El conjunto residencial se encuentra próximo a los mejores colegios internacionales (Colegio Británico), prestigiosos hospitales (Hospital Universitario Quirón) y clínicas privadas (La Zarzuela). También tendrá a su alcance instalaciones deportivas de gran nivel como el Reebok Sport Place y cercanía a otros centros comerciales como El Zielo, El Corte Inglés de Pozuelo y el complejo de ocio Kinépolis. COMUNICACIONES El conjunto residencial ofrece excelentes comunicaciones a través de la M-40, M-50, M511, A5 y A6. Autobuses interurbanos conectados con el centro de la capital y metro ligero. EL ENTORNO Naturaleza y arquitectura se entrelazan dando lugar a un conjunto residencial que se percibe como un gran jardín, donde el agua y la vegetación, junto con el sol, son protagonistas indiscutibles. Más de 40.000 m2 de jardines comunitarios, sin viario que los interrumpa, se suman a los jardines privados de cada una de nuestras SKY VILLAS. Las SKY VILLAS cuentan con espectaculares vistas al nuevo campo LaFinca Golf cuidadosamente concebido como un espacio de respeto al medio ambiente e integración paisajística con el terreno original. El conjunto residencial LaFinca LGC está concebido para que los residentes en nuestras SKY VILLAS disfruten de la mejor calidad de vida. A escasos 200 metros, en la Avenida Luis García Cereceda se ubicará LAFINCA GRAND CAFÉ el que está llamado a convertirse en referente de la restauración premium en España. Calidad, seguridad y diseño se unen para conseguir un ambiente único y una experiencia de compra y restauración excepcional.",False,good,False,9697.0,True,False,False,False,[],False,False,3200000.0,€,True,True,flat,,"La Finca, Pozuelo de Alarcón","Piso en avenida de Luis García Cereceda, 7",bj,True,True,Zona Prado de Somosaguas - La Finca,,La Finca,Destacado,,,
107533578,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/c6/6b/1338511491.webp,leg-26262522,36,1050000.0,flat,sale,110.0,3,2,"calle del General Oráa, 56",Madrid,Madrid,es,40.4358239,-3.6797664,True,https://www.idealista.com/inmueble/107533578/,"Ubicada en el corazón del Barrio Salamanca. Esta vivienda situada en una tercera planta destaca por su luminosidad, amplitud y una tranquilidad inigualable. Está orientado hacia un patio de manzana, lo que ofrece un entorno sereno, libre de ruidos de coches y bulliciosas terrazas de restaurantes.  La vivienda posee una distribución amplia y funcional. Actualmente cuenta con 3 dormitorios, 2 baños, un salón espacioso, terraza y una amplia cocina. Además, dispone de espacios de almacenaje. ¡Y techos de 3 metros de altura! La ausencia de muros de carga permite la posibilidad de una redistribución total según tus necesidades y gustos, ideal para personalizar al máximo tu nuevo hogar. Se pondrá nuestro estudio de arquitectura a su disposición y un arquitecto en cada visita al inmueble, sin ningún tipo de coste añadido, para cualquier duda sobre reformas.  La finca cuenta con conserje. Coste de comunidad: 300 €/mes. Gracias a las empresas del GRUPO LEGEND, aportamos Asesoramiento Fiscal, Financiero y un Arquitecto a su disposición para cualquier consulta o servicio que necesite, además de presupuestos gratuitos de reforma a medida para cada cliente. Nos adaptamos a las necesidades y horarios de nuestros clientes. Contacta con nosotros para más información y organizar una visita. La información que se detalla en este anuncio, se muestra a título informativo, no es contractual ni vinculante.",True,renew,False,9545.0,True,False,False,False,[],False,False,1050000.0,€,,,flat,,"Castellana, Madrid","Piso en calle del General Oráa, 56",3,False,True,Barrio de Salamanca,,Castellana,,,,
108692827,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/85/f3/1352313856.webp,1652,17,2309000.0,flat,sale,123.0,3,3,calle de Goya,Madrid,Madrid,es,40.4233266,-3.681884,False,https://www.idealista.com/inmueble/108692827/,"Exclusivo piso en una de las zonas más demandadas de Madrid: Goya 30. Ubicado en una primera planta exterior, esta vivienda combina comodidad, estilo y una distribución muy funcional. El inmueble cuenta con tres amplios dormitorios y tres baños completos, lo que garantiza privacidad y confort para todos los ocupantes. La propiedad destaca por su diseño elegante y acabados de calidad, ofreciendo un ambiente sofisticado y acogedor. La cocina está completamente equipada y el piso se entrega amueblado, listo para entrar a vivir. Además, dispone de aire acondicionado, ideal para el clima madrileño, y trastero, que aporta un valioso espacio de almacenamiento extra.",False,good,False,18772.0,True,False,False,False,[],False,False,2309000.0,€,,,flat,,"Recoletos, Madrid",Piso en calle de Goya,1,True,False,Barrio de Salamanca,,Recoletos,,,,
