propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,newDevelopmentFinished,parkingSpace.parkingSpacePrice
108252883,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/c3/af/1338547460.webp,25,3,660000.0,flat,sale,87.0,True,3,2,calle de Santa Ana,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4088717,-3.7091784,False,https://www.idealista.com/inmueble/108252883/,"Descubre el auténtico lujo y confort en el corazón de Madrid, en el emblemático barrio de La Latina. Este exclusivo piso exterior, completamente reformado, se encuentra en una finca con ascensor y portero físico, ofreciendo una experiencia de vida sofisticada y llena de comodidades. Con una superficie construida de 87 m², esta vivienda cuenta con 3 dormitorios, 2 baños completos, una distribución abierta y luminosa, y acabados de alta calidad, como suelos de tarima y orientación que garantiza una excelente luminosidad durante todo el día. La propiedad, situada en un edificio construido en 1970, combina el encanto de la arquitectura clásica con las comodidades modernas. La reforma integral ha incluido aire acondicionado y una puerta blindada, asegurando tanto confort como seguridad. Todo ello en un enclave privilegiado, a escasos pasos de La Latina, uno de los barrios más vibrantes y culturales de Madrid. La Latina es conocida por su atmósfera bohemia, calles adoquinadas, plazas llenas de vida y una oferta gastronómica que combina lo tradicional con lo innovador. Aquí podrás disfrutar de mercadillos, como el famoso Rastro de Madrid, y de una amplia variedad de bares de tapas y restaurantes. Además, su ubicación estratégica permite acceder fácilmente a las principales arterias de la ciudad. En cuanto a servicios, este inmueble se encuentra a pocos metro del prestigioso Colegio La Salle La Paloma - Fundación Lara, ideal para familias que buscan lo mejor en educación. A pocos minutos, tienes el Centro Comercial Plaza Río 2, perfecto para tus compras y ocio. En términos de transporte, las líneas de metro más cercanas son la 5 (La Latina) y la 1 (Tirso de Molina), mientras que las líneas de cercanías más próximas están en Embajadores. También cuentas con una amplia red de autobuses urbanos que conectan con toda la ciudad, como las líneas 60, 3 y 148. Este inmueble, con un precio de 666.000 €, se presenta como una oportunidad única para vivir en uno de los barrios más deseados de Madrid, con todas las comodidades y servicios al alcance de tu mano. Desde 1983, en GILMAR nos hemos dedicado a cumplir los sueños de nuestros clientes, ayudándoles a encontrar su hogar ideal. Con más de 40 años de experiencia, somos líderes en el sector inmobiliario, ofreciendo un servicio integral, personalizado y de máxima calidad. Para más información sobre este inmueble, por favor, indícanos la referencia 209927. Puedes contactar con nuestro equipo en la oficina de Embajadores, ubicada en C/ Embajadores, 80. Llámanos al o escríbenos a. ¡Estaremos encantados de ayudarte!",False,good,False,True,7586.0,False,False,False,False,[],False,False,660000.0,€,,,,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de Santa Ana,Destacado,AR209927 ,,,,,
102940269,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/ff/87/1280296022.webp,21,5,1100000.0,penthouse,sale,78.0,True,2,2,Barrio Sol,Madrid,Madrid,Centro,es,Sol,40.415267,-3.7023876,False,https://www.idealista.com/inmueble/102940269/,"Olisson pone a su disposición, acogedor Ático reformado listo para entrar a vivir, en edificio clásico de la zona de Sol. Ubicado en una quinta planta exterior y con sus 78 m2, este encantador piso totalmente amoblado, presenta una distribución sencilla que va de la siguiente manera: ingresando a la vivienda, se visualiza un salón cómodo y diáfano con dos estancias bien diferenciadas y semi divididas por dos columnas: por un lado la zona del salón, con muebles cómodos y Tv. En otra estancia, un amplio comedor con capacidad para seis comensales.  Desde la zona del comedor, se tiene acceso a una fabulosa terraza a través de unas grandes puertas de cristal con buenos cerramientos a doble cámara, con muebles tipo recibidor y mesa de centro amplia, ideal para compartir con amigos y familia. Más adelante en el recorrido, se visualiza la zona de la cocina, amplia, con buena capacidad de almacenamiento y todos los electrodomésticos empotrados, de marca balay: Frigorífico, horno, microondas, cocina de inducción y más. Destacan dos grandes columnas decorativas, forradas en madera, que dan un toque de elegancia a la zona. Ingresando a la zona más intima de la casa, se visualizan dos dormitorios dobles: uno de menor tamaño, con armarios empotrados y baño completo cercano a la habitación. Finalmente, se tiene el dormitorio en suite, con armarios empotrados y baño completo integrado a la habitación con todo lo necesario: ducha, doble lavabo, mueble de almacenamiento y más. Ubicado en una finca clásica, rehabilitada en el año 2.003, con portal amplio en excelente estado, apto para personas con movilidad reducida, portero en horario comercial y ascensor. Situado en una calle reconocida de Sol, muy comercial, rodeada de variedad de restaurantes, cafés, tiendas y excelente comunicación con diferentes medios de transporte como: líneas de metro, autobús y taxis. Este piso se presenta como una excelente oportunidad de inversión para generar rentabilidad, sobretodo en alquiler turístico, por su ubicación y por ser una vivienda completa, preparada tanto para vivir, como para vacacionar. [IW].",False,good,False,True,14103.0,True,False,False,False,[],False,False,1100000.0,€,,,,flat,"Sol, Madrid",Ático,Destacado,sol069GM,penthouse,,,,
108356121,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/e3/46/1344389072.webp,53,4,895000.0,flat,sale,140.0,True,4,2,paseo de la Virgen del Puerto,Madrid,Madrid,Arganzuela,es,Imperial,40.4086988,-3.7218844,False,https://www.idealista.com/inmueble/108356121/,"^**^FANTÁSTICO PISO REFORMADO DE 140 M² CON 4 DORMITORIOS Y 2 BAÑOS EN ARGANZUELA^**^ Presentamos esta espectacular vivienda de 140 m² situada en una finca con ascensor en una de las zonas más demandadas del distrito de Arganzuela, ideal tanto para familias como para quienes buscan amplitud, comodidad y una ubicación privilegiada en Madrid. La vivienda ha sido completamente reformada con materiales de alta calidad y está lista para entrar a vivir. Cuenta con cuatro amplios dormitorios y dos baños completos, equipados con sanitarios de la reconocida marca Roca. El salón, la cocina y el comedor se integran en un único espacio abierto de gran tamaño, de esquina y muy luminoso gracias a su excelente orientación y a sus grandes ventanales de alta eficiencia Kommerling, que aportan aislamiento térmico y acústico. La cocina está diseñada con un estilo moderno y funcional, equipada con encimeras de piedra natural y electrodomésticos Siemens de alta gama, pensada para el uso diario y para disfrutar en familia o con invitados. El suelo porcelánico de toda la vivienda garantiza durabilidad, elegancia y fácil mantenimiento. Dispone de aire acondicionado por conductos en todas las estancias, además de calefacción central, lo que asegura el máximo confort durante todo el año. La vivienda cuenta con un certificado de eficiencia energética tipo B, lo que garantiza un menor consumo y una mayor sostenibilidad. Además, existe la posibilidad de alquilar una plaza de garaje en la calle de al lado por tan solo 120 euros al mes, lo que añade un plus de comodidad para los residentes. Ubicación inmejorable en Arganzuela El piso se encuentra en el distrito de Arganzuela, una de las zonas residenciales más consolidadas, tranquilas y bien comunicadas de Madrid. A un paso del centro histórico, Arganzuela combina la cercanía a los puntos neurálgicos de la ciudad con un entorno residencial lleno de vida. Muy próxima a zonas emblemáticas como el Parque Madrid Río, Matadero Madrid o el Paseo de las Delicias, la zona cuenta con una excelente oferta de servicios: supermercados, centros de salud, colegios, guarderías, centros culturales, instalaciones deportivas y una gran variedad de comercios de proximidad. Las conexiones de transporte son excepcionales, con varias líneas de metro, autobuses y cercanías que permiten moverse cómodamente por toda la ciudad. Además, su cercanía a Atocha y el fácil acceso a la M-30 y otras vías principales hacen de esta ubicación un enclave estratégico tanto para vivir como para invertir. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual. NO COBRAMOS COMISIÓN AL COMPRADOR.",True,good,False,True,6393.0,True,False,True,False,[],False,False,895000.0,€,,,,flat,"Imperial, Madrid",Piso en paseo de la Virgen del Puerto,Destacado,PR99559395,,True,False,,120.0
106971263,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/ee/74/1335122124.webp,42,,1150000.0,chalet,sale,310.0,,5,5,avenida de las Rozuelas,Madrid,Torrelodones,Casco Antiguo,es,,40.5736177,-3.9165615,False,https://www.idealista.com/inmueble/106971263/,"Descubre esta magnífica oportunidad de adquirir un chalet pareado de obra nueva en Torrelodones. Ubicado en una tranquila área residencial pero a escasos minutos del centro y con excelentes conexiones de transporte, este inmueble combina perfectamente privacidad, comodidad y cercanía a todos los servicios. La vivienda, construida sobre una parcela de 400 m², cuenta con una superficie construida de 310 m² distribuidos de forma funcional para adaptarse a las necesidades de cualquier familia: -Planta baja: Amplio salón comedor con grandes ventanales que aportan abundante luz natural y acceso directo al jardín. Moderna cocina americana abierta al salón, ideal para diseñar a medida, también con salida al exterior. Completa esta planta un dormitorio/despacho y un baño completo. -Primera planta: Cuatro dormitorios, dos de ellos en suite. El dormitorio principal dispone de vestidor y acceso a una acogedora terraza privada. Además, incluye un tercer baño completo para dar servicio al resto de las habitaciones. -Planta semisótano: Dos estancias con luz natural gracias a patios ingleses, ideales como dormitorios, zona de juegos o estudio. También encontramos un cuarto de baño, cuarto de lavandería, sala de calderas y una amplia zona de almacenamiento. Este chalet se entrega con acabados de primera calidad, incluyendo: Ventanas con acristalamiento Climalit Suelo radiante porcelánico Persianas motorizadas Sistema de climatización por aerotermia Instalación de paneles solares fotovoltaicos según normativa CTE El exterior ofrece un jardín privado con piscina individual, perfecto para disfrutar del aire libre y del excelente clima de la sierra madrileña. Además, no tendrás que preocuparte por gastos de comunidad. Ubicación privilegiada: Cercano a colegios de prestigio, zonas verdes, comercios, restaurantes, y con fácil acceso a líneas de autobús y la estación de tren de Torrelodones. No dejes pasar esta oportunidad única de vivir en una vivienda de obra nueva que combina diseño contemporáneo, eficiencia energética y una excelente localización. Gilmar te ofrece este exclusivo inmueble con la garantía de una empresa con más de 40 años de experiencia en el sector inmobiliario. Visítanos en nuestra oficina de Villalba: C/ Rincón de las Heras 3 (Centro Comercial Los Valles) Llámanos para más información y no olvides facilitarnos la referencia del inmueble para una atención más ágil y personalizada. Estaremos encantados de ayudarte a encontrar la casa de tus sueños.",False,good,False,,3710.0,True,False,False,False,[],False,False,1150000.0,€,,,,chalet,"Casco Antiguo, Torrelodones",Chalet pareado en avenida de las Rozuelas,Destacado,LF204734,semidetachedHouse,True,True,,
107675593,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/28/8d/1344392429.webp,64,,975000.0,chalet,sale,340.0,,5,4,calle Ramón y Cajal,Madrid,Las Rozas de Madrid,Parque Empresarial,es,Parque Empresarial,40.5202219,-3.9007214,False,https://www.idealista.com/inmueble/107675593/,"^**^EXCLUSIVO CHALET PAREADO CON PISCINA Y VISTAS A LA SIERRA EN LAS ROZAS DE MADRID^**^ Este impresionante chalet pareado de esquina se encuentra en una de las zonas más privilegiadas de Las Rozas, ofreciendo unas vistas espectaculares a la sierra de Guadarrama y al atardecer. Con una superficie de 340 m² distribuidos en cuatro plantas, esta vivienda destaca por su amplitud, luminosidad y excelente distribución. Al acceder a la propiedad, un gran recibidor cubierto y acristalado da paso a un amplio y elegante salón principal, equipado con chimenea y varias salidas exteriores al jardín, lo que permite una gran entrada de luz natural.  La cocina es independiente, está completamente amueblada y equipada, y cuenta con una despensa y acceso directo al exterior. Adicionalmente, dispone de zona de tendedero. En esta misma planta se encuentra un aseo de cortesía. La planta de descanso dispone de cuatro dormitorios dobles, todos ellos muy luminosos y con armarios empotrados. El dormitorio principal es en suite, con su propio baño completo, vestidor y acceso a dos terrazas privadas. Los otros tres dormitorios comparten un baño completo, ofreciendo un espacio cómodo y funcional para toda la familia. En la planta ático, la vivienda ofrece un amplio salón, ideal como espacio de ocio o zona de trabajo, acompañado de una habitación y baño completo con jacuzzi. Desde aquí se accede a un espectacular solárium-mirador con una sala de trastero, un rincón único para relajarse y disfrutar de las inmejorables vistas.  El sótano cuenta con varias estancias que pueden utilizarse como almacén o adaptarse a diferentes usos según las necesidades. En esta planta se encuentra también el garaje, con acceso tanto interior como exterior, puerta automática y capacidad para dos coches. La parcela de 300 m² alberga una piscina privada y jardín con riego automático, un espacio perfecto para el disfrute en cualquier época del año.  Toda la vivienda ha sido construida con materiales de alta calidad y destaca por sus techos altos, su diseño elegante y su excelente distribución. Dispone de calefacción por gas natural con radiadores, aire acondicionado por conductos y videoportero. Ubicada en una exclusiva urbanización con piscina comunitaria, zonas deportivas y de recreo, y vigilancia las 24 horas, la casa se encuentra a pocos metros de colegios, la Ciudad Deportiva de Las Rozas, Las Rozas Village y el Heron City. Además, cuenta con una excelente conectividad mediante transporte público y acceso rápido a todos los servicios de primera necesidad. En definitiva, esta es una oportunidad única para conseguir una propiedad que lo tiene todo. ^**^Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual^**^ ***NO COBRAMOS COMISIÓN AL COMPRADOR.",True,good,False,,2868.0,True,False,True,False,[],False,False,975000.0,€,,,,chalet,"Parque Empresarial, Las Rozas de Madrid",Chalet pareado en calle Ramón y Cajal,Destacado,PR99559258,semidetachedHouse,True,True,,
108856297,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/e8/9e/1357712588.webp,31,,3500000.0,chalet,sale,847.0,,9,8,Barrio Conde Orgaz-Piovera,Madrid,Madrid,Hortaleza,es,Conde Orgaz-Piovera,40.4525439,-3.6359233,False,https://www.idealista.com/inmueble/108856297/,"Olisson Club presenta este exclusivo chalet independiente ubicado en la urbanización Parque Conde de Orgaz. Se encuentra en una de las zonas más prestigiosas de Madrid, este impresionante chalet ofrece múltiples posibilidades de reforma. Con 849 m² construidos sobre una parcela de 1.552 m², la propiedad fue construida en los años 70 con materiales de primera calidad, combinando elegancia, diseño contemporáneo y confort. Actualmente se encuentra en muy buen estado de conservación. La vivienda destaca por su luminosidad y amplios espacios distribuidos en tres plantas.  PLANTA BAJA - Salón-comedor amplio y luminoso - Despacho ideal para teletrabajo o estudio - Cocina con zona de servicio integrada, que incluye dormitorio y baño - Aseo de invitados - Sala de estar acogedora para momentos de relax - Tres dormitorios secundarios y dos baños completos - Dormitorio principal en suite con baño incorporado PLANTA INFERIOR: - Amplia zona de ocio ideal para sala de juegos, cine en casa o gimnasio - Garaje con capacidad para dos vehículos - Varias zonas de almacenaje - Sala de calderas - Zona Vestuarios piscina con aseo incorporado  - Vivienda independiente para guardeses o personal de servicio, que incluye cocina, dormitorio y baño PLANTA SUPERIOR - Tres dormitorios, ideales para familia o invitados - Dos baños completos, uno de ellos integrado en uno de los dormitorios tipo suite. - Amplia zona de juegos o estar, perfecta como área recreativa o de descanso adicional Situado a pocos metros del Club Deportivo de la urbanización y del Liceo Francés y en un entorno residencial tranquilo, este chalet goza de excelentes comunicaciones: rápido acceso a la M-30 y M-40, a solo 10 minutos del centro de Madrid y del aeropuerto. La zona ofrece una amplia gama de servicios de alta gama: colegios internacionales, centros comerciales, instalaciones deportivas, parques y el recinto ferial IFEMA. Una propiedad excepcional que combina privacidad, espacio y calidad de vida, ideal para familias que buscan vivir en una de las mejores zonas de la capital. [IW].",False,good,False,,4132.0,False,False,False,False,[],False,False,3500000.0,€,,,,chalet,"Conde Orgaz-Piovera, Madrid",Casa independiente,Destacado,pio084IT,independantHouse,True,True,,
85762268,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/36/fc/1180401131.webp,32,bj,350000.0,countryHouse,sale,292.0,,2,2,calle Buenavista,Madrid,Patones,,es,,40.8667032,-3.4944581,False,https://www.idealista.com/inmueble/85762268/,"Presentamos este maravilloso inmueble situado en Patones de Arriba, una de las pocas poblaciones de Madrid consideradas a día de hoy “Villa”. A tan sólo 60 km de la Puerta del Sol, en un entorno de paz y calma, una Villa de calles empedradas y casas construidas en pizarra, acoge a nuestra protagonista. Edificada desde los cimientos en 1998, cuidando cada detalle pero sin faltar al estilo arquitectónico de la zona, los 292 metros cuadrados construidos rebosan estilo y belleza ya que, si bien por fuera es una preciosa casa rústica, en el interior vemos el esfuerzo por albergar una moderna vivienda de dos plantas, de espacios abiertos y detalles únicos, como son los suelos de gres, paredes pintadas en liso, ventanas climalit con rotura de puente térmico y oscilobatientes, maderas de IPE y tantas otras características que harán de este inmueble un espacio único para vivir la realidad de un sueño. Está dotada de tres entradas: una por la calle Despeñadero y las otras dos por la calle Buenavista. Accediendo por la calle Despeñadero, lo primero que podemos encontrar es un luminoso recibidor, que sirviendo de antesala, da paso al majestuoso salón. Destaca en él, la magnífica estufa noruega que, con sus tres modos de utilización, calienta la casa con un comedido consumo energético. El salón sirve de distribuidor para acceder al resto de la vivienda: la habitación de invitados; la cocina, a través de la cual se llega al aseo y a la terraza y la escalera que lleva a la segunda planta. Accedemos a una cocina tan amplia, que alberga una mesa de comedor, junto a un hogar que además de ofrecer calidez en invierno, puede usarse a modo de asador o parrilla, dándole a la comida el sabor que ofrece el fuego de leña. Al fondo, un aseo y a la izquierda la salida a la maravillosa terraza, con mesa, sillas y bancos de madera de teca, donde disfrutar de un eterno desayuno, en una primaveral mañana y poder observar el paisaje de media montaña que puede ofrecer un pueblo tan singular como Patones de Arriba. También es uno de los accesos desde la calle. Nuevamente en el salón, al otro lado de la estufa, se abre la habitación de invitados, con patio propio y salida a la calle para una total privacidad de los huéspedes. Volvemos al salón para subir la señorial escalera de madera de IPE, un material conocido por su dureza y su resistencia al paso del tiempo (conocida popularmente como madera de acero o “Iron Wood”). Ya en la planta superior, lo primero que vemos es un dormitorio abierto, protegido por la balconada que asoma al salón. A su lado, la biblioteca de gran luminosidad, en dónde pasar las tardes disfrutando de uno de los mayores placeres de la vida y un espacioso vestidor a su espalda.  Al otro lado, frente al dormitorio, descubrimos un baño completo, de gran tamaño, con bañera y con dos ventanas que aportan luz natural. Y, finalmente, el despacho de la casa, con terraza-solarium propia, donde hacer un “break” en el teletrabajo adquiere un nuevo significado.",False,good,False,,1199.0,True,False,False,False,[],False,False,350000.0,€,,,,countryHouse,Patones,Finca rústica en calle Buenavista,Destacado,3373-4326,countryHouse,,,,
104622764,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/c9/16/1280299978.webp,24,7,1350000.0,flat,sale,138.0,True,2,3,Barrio Trafalgar,Madrid,Madrid,Chamberí,es,Trafalgar,40.433618,-3.6985189,False,https://www.idealista.com/inmueble/104622764/,"Olisson Club pone a su disposición esta vivienda segregada con una reforma de lujo; perfecta para generar rentabilidad La vivienda de 138m2 ha sido dividida en dos propiedades exteriores con un dormitorio doble y un baño completo en ambos casos. La reforma ha sido elaborada por el estudio de arquitectura e interiorismo Hanghar.  Asimismo, ambas cocinas se encuentran totalmente equipadas y abiertas a las zonas sociales; la cuales disponen de muchisima luz natural gracias a sus grandes ventanales. Las vistas son magnificas. Ambas propiedades disponen de calefacción central y aire acondicionado por conductos en todas las estancias. La finca cuenta con portero físico, que vive en la finca, y dos ascensor. Trafalgar cuenta con una inmejorable ubicación dentro de Chamberí, un barrio castizo en el corazón de Madrid con la herencia arquitectónica de la aristocracia de los siglos XIX y XX, distrito con extraordinaria abundancia de edificios modernistas y neo-góticos, poblado por embajadas y galerías de arte. Muchos de los palacetes y los edificios más representativos aún mantienen su aspecto señorial y aristocrático. También destaca el espacio conocido como Triángulo de Oro, delimitado por las calles Almagro, Miguel Ángel, Génova y el Paseo de la Castellana, uno de los más exclusivos de la capital. [IW].",False,good,False,True,9783.0,True,False,False,False,[],False,False,1350000.0,€,,,,flat,"Trafalgar, Madrid",Piso,Destacado,tra219VG,,,,,
102611146,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/4c/39/1348315647.webp,21,,415000.0,flat,sale,58.0,True,1,1,calle de Joaquín Lorenzo,Madrid,Madrid,Fuencarral,es,Peñagrande,40.4752443,-3.7279509,False,https://www.idealista.com/obra-nueva/102611146/,"VIVIENDAS EXCLUSIVAS JUNTO A PUERTA DE HIERRO. EN CONSTRUCCIÓN.  Neinor Panoramic Homes, es conjunto residencial de arquitectura icónica y singular, formado por dos torres de 16 plantas de altura que albergan 240 exclusivas viviendas de obra nueva de 1, 2 y 3 dormitorios con amplias terrazas y estudios. En una urbanización cerrada con zonas comunes y una ubicación privilegiada, en el noreste de Madrid, en Peñagrande - Junto a puerta de Hierro. Viviendas de obra nueva de 1,2 y 3 dormitorios. La arquitectura elegante e innovadora de este proyecto firmado por el prestigioso estudio Cano y Escario, así como la cuidada selección de materiales, hacen de Neinor Panoramic Homes un proyecto distinguido, orientado a clientes exigentes que buscan calidad para disfrutar del máximo nivel de confort en su vida diaria. Las viviendas cuentan con un diseño interior práctico y funcional, amplios ventanales permiten aprovechar la luz natural en cada momento del día y extienden sus luminosos salones hacía las terrazas, donde disfrutar de las vistas de Madrid. Para los amantes del aire libre, en planta baja disponen de viviendas con con jardín privado, así como áticos con terrazas de hasta 60m2. El residencial se enmarca en una urbanicación privada con piscina y solarium, zona de juegos infantil y sala gourmet. Las viviendas disponen de garaje y trastero incluidos en el precio, algunas de 2 y 3 dormitorios incluyen dos garajes.",False,newdevelopment,True,True,7155.0,True,False,False,False,[],False,False,415000.0,€,,,,flat,"Peñagrande, Madrid",Piso en calle de Joaquín Lorenzo,Destacado,302574,,,,False,
99743569,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b9/a7/22/1053103027.webp,68,,3500000.0,countryHouse,sale,2478.0,,14,13,calle de los Escoriales,Madrid,Guadarrama,,es,,40.6685422,-4.0898091,False,https://www.idealista.com/inmueble/99743569/,"^***^LA MEJOR FINCA DE LA SIERRA DE MADRID. UNA AUTÉNTICA OPORTUNIDAD A TAN SOLO 30 MINUTOS DE MADRID^***^ Como bien ya anunciamos, en Team Javier Villalba es posible hacerse con la mejor finca de Guadarrama, Madrid. Más de 90.000 metros de terreno con vistas 360 grados y perfectamente conservada. La finca cuenta con más de 2.000 metros construidos ( 2.478 metros en catastro), y cuenta con la posibilidad de construir hasta 3.500 mts. Sus edificaciones son un Palacete principal, gran casa secundaria, casa de guardeses, todo perfectamente para entrar a disfrutar de esta fantástica finca. El palacete, cuenta con 6 dormitorios, 4 baños, amplio salón comedor de estilo señorial con chimenea, gran porche acristalado con calefacción y cerramientos aislantes, cocina doble, y buhardilla con zona de trastero y lavandería… La casa secundaria, un oasis alpino, cuenta con 5 dormitorios, 4 baños, salón principal a doble altura con chimenea, cocina junto al cuarto de servicio en suite, cuarto de lavado y sótano practicable. Casa de guardeses, totalmente rehabilitada, cuenta con 2 dormitorios, salón, cocina y baño completo. También tiene una zona de invernadero y sótano. La finca cuenta con una edificación en la que tenemos varios garajes cerrados, zona de oficinas, vestuarios y cuarto para almacenar maquinaria. Predominan grandes extensiones planas de praderas verdes, zonas de bosque, piscina climatizada de cloración salina con cerramiento de cristal, pista de frontón, zonas de juegos para los más peques, pozos de riego con sistema automático, estanques, etc… Desde el punto más alto, podemos disfrutar de las vistas 360º. Una finca exclusiva y única, mejor ver para creer…  Les esperamos!    ^**^Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual^**^ ***NO COBRAMOS COMISIÓN AL COMPRADOR.",True,good,False,,1412.0,True,False,False,False,[],False,False,3500000.0,€,,,,countryHouse,Guadarrama,Finca rústica en calle de los Escoriales,Destacado,,countryHouse,True,True,,
103282743,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/82/48/1274186455.webp,45,1,1911000.0,flat,sale,200.0,True,3,3,"calle Ana Teresa, 1",Madrid,Madrid,Moncloa,es,Aravaca,40.460485,-3.7804196,True,https://www.idealista.com/obra-nueva/103282743/,"Inicio de obra en febrero de 2024 y fin de obra prevista en otoño de 2026. Próximo proyecto de Single Home, segunda fase, El Bosque de Aravaca II, ubicado en la calle Ana Teresa, número 1, Aravaca. Madrid. Promoción de 45 viviendas distribuidas en 8 bloques, de diferentes tipologías: apartamentos de 1 habitación con una superficie cerrada de desde 83m2, viviendas de 2 habitaciones +1 de servicio desde 138m2, 3+1 desde 180m2 y 4+1 desde 210m2. Disponemos de un bloque de viviendas de un 3+1 especial desde 295m2. Bajos con porches y jardín, primeros con porche y terraza y segundos con terrazas en planta y además una terraza diáfana superior con pérgola en ático. Parcela cerrada y vallada, con vigilancia de 24 h. con jardines y piscina privada, garajes y trasteros ubicada en frente del parque del Paseo de la Ermita de Aravaca. Está ubicada en el centro de una zona residencial del distrito Aravaca, salida 10 de la A-6. Accesible por la A-6, la M-40 y la estación de tren ""El Barrial-Centro Comercial Pozuelo”. Solicite una cita previa por teléfono o correo electrónico para visitar nuestra oficina de ventas de Madrid ubicada en la calle Pléyades, 6, Aravaca. Madrid.",False,,True,True,9555.0,False,False,False,False,[],False,False,1911000.0,€,,,,flat,"Aravaca, Madrid","Piso en calle Ana Teresa, 1",Destacado,Bloque  6 1º A,,True,True,False,
108402114,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/4f/c8/1357842524.webp,30,8,395000.0,flat,sale,117.0,True,4,2,calle de Yugoslavia,Madrid,Leganés,El Carrascal,es,El Carrascal,40.3350873,-3.7375429,False,https://www.idealista.com/inmueble/108402114/,"*** PISO EN 8º PLANTA CON ASCENSOR DE 4 HABITACIONES Y 2 BAÑOS. PLAZA DE GARAJE ***   SIN HONORARIOS PARA LA PARTE COMPRADORA  Vivienda exterior en buen estado situada en el Barrio de El Carrascal en Leganés de 108m2 construidos. Se sitúa en la 8ª planta de un edificio con ascensor, por lo que por su altura y orientación suroeste, tiene mucha luz natural además de unas bonitas vistas despejadas. Gran salón comedor muy amplio, es una estancia muy luminosa gracias a sus grandes ventanales y su orientación. Amplia cocina independiente. Cuenta con cuatro habitaciones y dos baños, uno de ellos en suite en la habitación principal.  Se le hizo una reforma hace 6 años, entre las mejoras realizadas en la vivienda destacamos: renovación de instalación eléctrica y tuberías, aire acondicionado con bomba de calor en salón y 3 de las habitaciones, persianas mecanizadas en salón y cocina, toldos mecanizados en todas las ventanas, tarima de gran resistencia AC5, puertas en roble, ventanas con mosquiteras, oscilobatientes con rotura de puente térmico en salón y doble ventana en el resto de la casa. La calefacción es central y el suministro de agua caliente es mediante termo eléctrico de 100 litros. El portal es accesible con rampas y tiene 2 ascensores. Plaza de garaje por 15.000€ adicionales. Inmejorable situación, bien comunicado por varias líneas de autobuses y a 2 minutos andando del metro L12 El Carrascal. En coche muy próximo a la A-42 y M-45. Con todos los servicios: supermercados, parques, gimnasios, colegios y amplia oferta comercial con el Parquesur a 5 minutos a pie.",True,good,False,True,3376.0,True,True,True,False,[],False,False,395000.0,€,,,,flat,"El Carrascal, Leganés",Piso en calle de Yugoslavia,Destacado,PR99559401,,True,False,,15000.0
