propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,highlight.groupDescription,newDevelopmentFinished
107528708,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/79/f1/1289468221.webp,VT30-P3-1º-D,6,1,210442.0,flat,sale,88.0,True,2,2,Barrio Valdecarros,Madrid,Madrid,Villa de Vallecas,es,Valdecarros,40.3495684,-3.6121561,False,https://www.idealista.com/obra-nueva/107528708/,"Sólo disponibles viviendas destinadas a personas con movilidad reducida NUEVO ÁMBITO DEL SURESTE MADRID Próximo proyecto de vivienda protegida en Valdecarros (VPPB), Residencial Bosón, viviendas en régimen de cooperativa de 2 y 3 dormitorios a un precio muy asequible. Ubicación y accesibilidad Destacamos la excelente ubicación de este nuevo desarrollo urbanístico gracias a la proximidad y rápidos accesos a las grandes autovías, como la M-45, la M-31 y la M-50. El barrio contará con un sistema de autobuses de tránsito rápido de alta capacidad que agilizará el transporte público y facilitará la movilidad. Valdecarros delimita al este por el Ensanche de Vallecas, al oeste por el Parque lineal del Manzanares, al norte por Mercamadrid y el polígono de Atalayuela y al sur por la autopista de circunvalación M-50. Sostenibilidad El nuevo ámbito contará desde el primer momento con 127 kilómetros de carriles ciclistas específicos, impulsando de esta manera una movilidad sostenible y ecológica. Además, Valdecarros dispone de grandes espacios destinados a zonas verdes para el uso y disfrute de los ciudadanos. Servicios y comodidades Valdecarros ofrecerá todos los servicios necesarios, colegios, guarderías, centros de salud, instalaciones deportivas, hospitales y parques. Un barrio nuevo, verde, sostenible donde se desarrollaron 51.656 viviendas de las cuales el 55% tendrán algún tipo de protección. Viviendas El residencial contará con todos los ingredientes característicos de los proyectos de Grupo Ibosa, arquitectura singular, viviendas con distribuciones bien pensadas donde se potencia la luminosidad de las estancias, terrazas que unen interior con exterior y para los momentos de ocio, podrás disfrutar sin salir de casa con las fantásticas zonas comunes con piscina, zonas verdes y área infantil. Viviendas diseñadas para ofrecer confort y sostenibilidad, ya que se tomarán las medidas necesarias para obtener una alta calificación energética y poder reducir el consumo de energía. Grupo Ibosa tiene una dilatada experiencia en la comercialización y gestión de vivienda protegida, contando en la actualidad, con numerosos proyectos. Si quieres formar parte de este ilusionante y nuevo proyecto de vivienda protegida, ¡déjanos tus datos y nos pondremos en contacto contigo para mantenerte informado!",False,newdevelopment,True,True,2391.0,True,False,False,False,[],False,False,210442.0,€,,,,True,True,flat,"Valdecarros, Madrid",Piso,,,False
106615709,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/24/a7/1288807489.webp,50247,57,4,4350000.0,flat,sale,389.0,True,5,6,calle de Hermosilla,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4256022,-3.6893145,False,https://www.idealista.com/inmueble/106615709/,"Álvora Capital Properties, consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, les ofrece en venta, está señorial vivienda, ubica en el corazón del Barrio de Salamanca. El conjunto de la vivienda, cuenta con dos fincas registrales diferentes, que en la actualidad se unieron, formando una excelente propiedad de 389m² construidos con una reforma de alta calidad. Su distribución es la siguiente: amplio hall de entrada con aseo de visitas, tres salones unidos orientados a la calle con salida a una terracita, despacho pegado al hall de entrada, cocina con office y cinco dormitorios, el principal de gran tamaño orientado a la calle, con vestidor y baño en suite con bañera hidromasaje, ducha y dos lavamanos, tres dormitorios de familia, dos con el baño en suite y el otro con cuarto de baño fuera con posibilidad de hacer uno de ellos, el de servicio con entrada independiente. Dispone de dos trasteros (actualmente unidos), una plaza de garaje en parking de residentes y un parking dónde se pueden alquilar plazas en la finca de al lado.",False,good,False,True,11183.0,False,False,False,True,[],False,False,4350000.0,€,,,,True,False,flat,"Recoletos, Madrid",Piso en calle de Hermosilla,,,
108242202,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/20/97/1338215801.webp,1066,24,bj,169900.0,flat,sale,49.0,True,2,1,calle Galiana,Madrid,Madrid,Latina,es,Puerta del Ángel,40.4088789,-3.7309588,False,https://www.idealista.com/inmueble/108242202/,"Ari Home Inmobiliaria te presenta en exclusiva esta fantástica oportunidad en Puerta del Ángel, uno de los barrios más demandados del sur de Madrid. Su privilegiada ubicación, muy cercana a Madrid Río y Casa de Campo —dos de los principales pulmones verdes de la ciudad— lo convierte en una zona ideal para quienes buscan combinar naturaleza, ocio y deporte en su día a día.  El entorno cuenta con todo tipo de comercios y servicios, además de una excelente conexión mediante transporte público. Además, se prevé una futura revalorización del barrio con la finalización de las obras del Paseo de Extremadura, lo que lo convierte en una inversión aún más interesante.  La vivienda necesita reforma, lo que abre un abanico de posibilidades para diseñar y personalizar el hogar de tus sueños.  Distribución del piso:  -Amplio salón-comedor con cocina americana.  -Dos dormitorios dobles, muy espaciosos y con abundante luz natural.  -Baño completo con plato de ducha.  En toda gran ciudad existen barrios con alma, que, sin estar en pleno centro, se transforman en referentes por su autenticidad, encanto y excelente ubicación. Puerta del Ángel es uno de esos lugares: un barrio que conserva la esencia de la vida tradicional, pero con la ventaja de tener el centro de Madrid a tan solo unos minutos.  Si deseas organizar una visita personalizada o necesitas más información, no dudes en contactarnos. ¡Estaremos encantados de ayudarte!",False,renew,False,False,3467.0,True,False,False,True,[],False,False,169900.0,€,179000.0,9100.0,5.0,,,flat,"Puerta del Ángel, Madrid",Piso en calle Galiana,,,
107436106,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/92/1f/1312600807.webp,Solu220,36,3,615000.0,flat,sale,97.0,False,2,1,calle de López de Hoyos,Madrid,Madrid,Chamartín,es,Ciudad Jardín,40.4471172,-3.6706545,False,https://www.idealista.com/inmueble/107436106/,"SOLUIN ofrece en venta en Ciudad Jardín, Madrid, formidable, amplio y elegante piso en estado impecable. Los 97 m2 construidos (catastro) de vivienda albergan cómodamente distribuidos 2 grandes dormitorios (en origen eran 3) uno con armarios empotrados y el otro con vestidor, baño completo con bañera, cocina con gran capacidad de almacenaje, muebles altos y bajos en tres paredes (forma de “U”), y un amplio salón de 24 m2 con ventanal de pared a pared al fondo que cuenta con columnas ornamentales, hornacinas y estantes de cristal y de obra para almacenaje que le dan un toque singular. Adquiriendo este piso podrá disfrutar de comodidades y detalles que harán su vida más cómoda y sencilla, como, por ejemplo, la calefacción central con contador individual y radiadores, aire acondicionado con tres equipos independientes en salón y dormitorios, suelos de madera y gres, y paredes lisas.  La vivienda se encuentra en barrio consolidado de Madrid, Ciudad Jardín, muy bien ubicado, con buena comunicación tanto por transporte privado, cercano a M-30, como por transporte público con paradas de autobús a la puerta y estaciones de Metro Prosperidad y Alfonso XIII, ambas a un paseo de 5 minutos. Todos los servicios del tipo colegios, guarderías, escuelas infantiles, institutos, supermercados, mercado, comercios, farmacias, hospital, centros médicos, deportivos y de ocio, restaurantes, etc. , muy próximos. ¡Visitar este inmueble no te dejará indiferente!",True,good,False,True,6340.0,True,False,False,True,[],False,False,615000.0,€,,,,,,flat,"Ciudad Jardín, Madrid",Piso en calle de López de Hoyos,,,
106683864,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/71/f7/1290866242.webp,14833-2025,1,3,203000.0,flat,sale,107.0,True,3,2,calle del Rio s/n,Madrid,Torrejón de Ardoz,Suroeste,es,,40.4515824,-3.4731815,True,https://www.idealista.com/inmueble/106683864/,"PISO OCUPADO POR PERSONA SIN JUSTO TÍTULO (Antiguo Deudor Hipotecario)ESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESVivienda de 94 m², según Catastro, y 13 m² de elementos comunes a la venta en Torrejón de Ardoz, Madrid. Se comercializa con plaza de garaje. Es una 3ª Planta en un bloque en buen estado de conservación. Muy bien comunicado por carretera (M-206) y transporte público. Próximo a la estación de Cercanías Renfe de Torrejón de Ardoz y junto a varias paradas de autobús en avenida de la Constitución. Próximo a todo tipo de servicios e infraestructuras como centros educativos (Colegio SJE), comercios, supermercados, farmacias, zonas verdes... SIN COMISIÓN.",False,good,False,True,1897.0,False,False,False,False,[],False,False,203000.0,€,209000.0,6000.0,3.0,,,flat,"Suroeste, Torrejón de Ardoz",Piso en calle del Rio s/n,,,
103241452,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/d0/94/1183020249.webp,425813,21,3,929000.0,flat,sale,85.0,True,3,3,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4301028,-3.6697231,False,https://www.idealista.com/inmueble/103241452/,"En el prestigioso barrio de Goya, ÚNICA Inmobiliaria ofrece esta vivienda recientemente reformada y totalmente amueblada.  Se trata de un piso de 85 m², ubicado en un edificio de fachada clásica y protegida. Tiene dos bonitos balcones de forja que dan a la calle principal.  Está distribuido en salón con dos ambientes, cocina incorporada, tres dormitorios, dos de ellos en suite, y otro tercer baño para el tercer dormitorio.  Entramos al hall y nos encontramos con armarios empotrados de gran capacidad para almacenaje.  Al fondo, el salón, donde la luz natural lo convierte en una agradable estancia. La cocina, incorporada, cuenta con todo el equipamiento de electrodomésticos de calidad.  En esta vivienda encontramos diferenciado el área de descanso de la zona social, lo que aporta silencio y privacidad con el resto de la vivienda.  Zona con todo tipo de servicios, pequeños comercios, centros médicos, colegios, gimnasios, y una buena oferta de restauración. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,good,False,True,10929.0,False,False,False,False,[],False,False,929000.0,€,,,,,,flat,"Lista, Madrid",Piso,,,
108716421,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/2d/0d/1353203427.webp,,20,3,430000.0,flat,sale,57.0,True,2,1,CL ARGUMOSA,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4098765,-3.6989767,False,https://www.idealista.com/inmueble/108716421/,"CUATRO LLAVES INMOBILIARIA VENDE EN EXCLUSIVA! Piso exterior en la emblematica calle Argumosa reformado recientemente, cuenta con habitacion al balcon exterior, salon-comedor, cocina totalmente equipada con ventana al patio interior y baño completo. El barrio de Lavapiés en Madrid es conocido por su diversidad cultural y su ambiente bohemio y multicultural. Situado en el centro de la ciudad y el corazón de Madrid. Lavapiés es un barrio tradicionalmente obrero que ha experimentado una transformación en los últimos años, convirtiéndose en un lugar de moda y altamente llamativo por su estilo alternativo para los jóvenes, artistas, turistas y gente con un espíritu vibrante.",False,good,False,False,7544.0,True,False,False,False,[],False,False,430000.0,€,440000.0,10000.0,2.0,,,flat,"Lavapiés-Embajadores, Madrid",Piso en Cl Argumosa,,,
105304851,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/1b/1f/1292327276.webp,VM2406080,14,1,1349000.0,flat,sale,120.0,False,2,3,calle de Goya,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4269341,-3.6877345,False,https://www.idealista.com/inmueble/105304851/,"DÚPLEX INTERIOR REFORMADO A ESTRENAR EN RECOLETOS En la calle Goya, junto a Serrano, en una finca clásica y señorial con amplia entrada y un precioso patio interior, encontramos una vivienda exclusiva en dos alturas. Un dúplex singular, bien pensado, con un diseño funcional y un interiorismo elegante, distribuido en una planta baja con un amplio salón y aseo de cortesía, y una planta alta con cocina y comedor, y dos dormitorios dobles en suite, el principal con vestidor y una acogedora terraza. Una vivienda singular, tranquila, luminosa, en el barrio más demandado, a escasos minutos del Parque del Retiro, rodeada de las mejores firmas de moda y restauración de la capital. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,True,11242.0,False,False,False,False,[],False,False,1349000.0,€,,,,,,flat,"Recoletos, Madrid",Piso en calle de Goya,,,
107450751,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/5e/e7/1312980999.webp,15429-2025,1,2,110000.0,flat,sale,56.0,,2,1,travesía del Nuncio s/n,Madrid,Alcorcón,Centro,es,Casco Antiguo,40.3470143,-3.8294741,True,https://www.idealista.com/inmueble/107450751/,"PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESLA LOCALIZACIÓN DEL INMUEBLE ES APROXIMADAVivienda de 44 m², según Catastro, y 12 m² de elementos comunes a la venta en el municipio de Alcorcón, Madrid. La vivienda está distribuida en diferentes estancias y tiene como anejo un cuarto tendedero. (La distribución de la vivienda es orientativa y no ha podido ser comprobada). Es una 2ª Planta en un bloque de reciente construcción con ascensor. Excelente ubicación en el centro de Alcorcón. Buenas comunicaciones por carretera y transporte público. Muy próximo a la estación de Cercanías Renfe 'Alcorcón Central' y a la estación de Metro-Sur. Próximo a todo tipo de servicios e infraestructuras como centros educativos (CEIP Jesús Varela), comercios, supermercados, farmacias, zonas verdes... SIN COMISIÓN.",False,good,False,True,1964.0,False,False,False,False,[],False,False,110000.0,€,117000.0,7000.0,6.0,,,flat,"Casco Antiguo, Alcorcón",Piso en travesía del Nuncio s/n,,,
108774593,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/16/17/1354737471.webp,,30,en,420000.0,flat,sale,86.0,True,2,1,calle Algeciras,Madrid,Madrid,Centro,es,Palacio,40.4097776,-3.7180431,False,https://www.idealista.com/inmueble/108774593/,"***MARCELI VENDE PISO MUY LUMINOSO Y TRANQUILO JUNTO A RONDA DE SEGOVIA** La cocina, independiente amueblada en dos frentes con amplia ventana da paso a un salón comedor con gran ventanal que aportan mucha luz natural y vistas al exterior, cuenta con cuarto de baño completo y aseo. La vivienda tiene altura de entreplanta pero registralmente figura como 1º. La finca dispone de ascensor, calefacción central e incluye un amplio trastero. Se encuentra en un entorno muy agradable, rodeado de zonas verdes, comercios y todos los servicios necesarios para el día a día. En muy buen estado general, ideal tanto para quienes buscan una primera vivienda como para quienes desean invertir en una de las zonas con más demanda del centro de Madrid. **ITE FAVORABLE EN 2021*** ****SIN COMISION DE AGENCIA****.",True,good,False,True,4884.0,True,False,False,False,[],False,False,420000.0,€,,,,,,flat,"Palacio, Madrid",Piso en calle Algeciras,,,
107427846,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/47/86/937496562.webp,VT3.5.1_3.5.2 ,16,,206400.0,flat,sale,117.0,True,3,2,avenida San Isidro s/n,Madrid,Navalcarnero,La Dehesa - El Pinar,es,,40.295346,-3.9944543,True,https://www.idealista.com/obra-nueva/107427846/,"¡Viviendas adaptadas disponibles! (*Para cumplir con este requisito, es necesario tener un 33% de discapacidad reconocida) ¡Comenzamos con las obras de Fase III! Diverso Navalcarnero, es una promoción en régimen de cooperativa VPPB y está pensado para ti, por eso tenemos viviendas con terrazas para los días de sol, áticos con increíbles espacios abiertos para que los conviertas en lo que quieras o bajos con patio para esas cenas de verano que se alargan. Viviendas de 2 y 3 dormitorios con plaza de garaje y trastero incluido, para que tu nueva vida sea sobre todo cómoda. Además, para que puedas disfrutar de tu tiempo de ocio en casa, tendrás zonas comunes ajardinadas y área infantil. En Diverso Navalcarnero, tendrás zonas comunes ajardinadas, área infantil para disfrutar con los más pequeños y piscina comunitaria. Tu vivienda, llevara incorporada aerotermia con suelo radiante y refrescante. Si no conoces la zona te encantará, porque es un área en expansión, pero con todos los servicios para el día a día muy cercanos. Además, el acceso a la A5 es muy fácil. Xanadú está a 10min en coche y a escasos minutos andando tendrás un gran pinar donde pasear. De esta forma, tienes al alcance de tu mano la posibilidad de disfrutar del campo y su tranquilidad o del ritmo activo y cosmopolita de la ciudad. ¡Te invitamos a que descubras que puedes tener la casa que siempre has querido al precio que necesitas! Llámanos para más información o para pedirnos una cita y así poder darte todos los detalles acerca de la promoción.",True,newdevelopment,True,True,1764.0,True,False,False,False,[],False,False,206400.0,€,,,,True,True,flat,"La Dehesa - El Pinar, Navalcarnero",Piso en avenida San Isidro s/n,,,False
108889260,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/12/6b/1358031694.webp,2201/22010039/265,32,3,260000.0,flat,sale,66.0,True,3,1,Barrio Puerta del Ángel,Madrid,Madrid,Latina,es,Puerta del Ángel,40.4069881,-3.7339325,False,https://www.idealista.com/inmueble/108889260/,"¡ALTA DE SUMINISTROS GRATIS! Excelente vivienda de tres dormitorios y un baño. Se encuentra en la 3ª planta de un edificio residencial. No dispone de ascensor. Situado en PUERTA DEL ANGEL en el distrito de Latina. La vivienda se distribuye en tres dormitorios y, salón-comedor con acceso a terraza, cocina independiente y un baño. Cuenta con cocina amueblada y equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora.  Se encuentra ubicado en Puerta del Angel, Latina. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Lucero y se encuentra a menos de 20 minutos andando. La parada de autobús más cercana es Paseo de los Jesuitas - Mercado y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 20 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 660 metros, el hospital más cercano se encuentra a 560 metros, existen 5 farmacias a menos de 300 metros, el colegio más cercano se encuentra a 270 metros. Además, a menos de 500 metros también puedes encontrar 3 supermercados.  La zona cuenta con una amplia oferta de entretenimiento con 12 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Autovia del Suroeste, Paseo de Extremadura y la Calle de la Huerta de Castaneda.    Requisitos:  - 1 mes de fianza  - Seguro del hogar a la firma del contrato.  - Antigüedad laboral ininterrumpida superior a un año.  - No aparecer en ningún fichero de morosidad.  - Disponer de una ratio de solvencia* de entre un 30% y 35% dependiendo de la zona. *Solo se tendrán en cuenta ingresos demostrables para acreditar el ratio.",True,good,False,False,3939.0,True,False,True,False,[],False,False,260000.0,€,,,,,,flat,"Puerta del Ángel, Madrid",Piso,,,
108599392,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/bb/c8/788349477.webp,03764,16,3,670000.0,flat,sale,95.0,True,2,2,Barrio Bernabéu-Hispanoamérica,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4510754,-3.6672615,False,https://www.idealista.com/inmueble/108599392/,"La Inmobiliaria Internacional CPM gestiona este estupendo y luminoso piso reformado y sin amueblar, de 95 m2, 2 dormitorios y terraza, cercano al metro de Alfonso XIII, que consta de los siguientes elementos: Hall de entrada. Una cocina con office totalmente equipada, con todos los electrodomésticos incluidos. Un gran salón comedor, muy luminoso, con amplios ventanales, que dan salida a una terraza con estupendas vistas de la zona. 2 habitaciones, la principal en suite con un aseo incorporado; todas ellas con armarios empotrados hasta el techo. Un baño completo.    El piso totalmente reformado y sin amueblar, dispone de suelo de tarima de madera natural, puerta blindada, ventanas Climalit, aire acondicionado, agua caliete y calefacción por caldera individual de gas natural.  Sobre la ubicación del piso, es privilegiada, ya que se encuentra próximo al metro de Alfonso XIII. El Acceso a la M-30 Y M-40 es muy rápido. Alrededor del piso se encuentran varios centros comerciales (Palacio de hielo, CC Arturo Soria Plaza y el Corte Inglés, del Campo de las Naciones), hospital (Hospital San Rafael) colegios (IES Clara del Rey, colegio Padre Poveda), parque (Parque Berlín) guarderías, farmacias, restaurantes, zonas de ocio e instalaciones deportivas.",True,good,False,True,7053.0,True,False,False,False,[],False,False,670000.0,€,,,,,,flat,"Bernabéu-Hispanoamérica, Madrid",Piso,,Destacado,
108277574,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/46/83/7b/1353136551.webp,318062,6,6,4200000.0,flat,sale,328.0,True,4,4,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4325409,-3.6812403,False,https://www.idealista.com/inmueble/108277574/,"Ubicado en la prestigiosa Calle Velázquez, cerca de Jose Ortega y Gasset, este piso de 320 m² disfruta de una posición privilegiada. Se trata de piso con mucha altura totalmente exterior que, gracias a su orientación hacia un extenso patio de manzana, es sumamente luminoso y ofrece unas vistas amplias y despejadas. El edificio, construido en 1956, destaca en la Calle Velázquez por su arquitectura emblemática y reconocida, ofreciendo una distribución excepcional de los espacios. El inmueble consta de 9 plantas y únicamente 2 viviendas por planta. La sexta planta se abre a un elegante hall que separa el acceso a las dos propiedades de este nivel. En cuanto a la distribución actual, cuenta con dos amplios salones exteriores muy luminosos, ambos con grandes ventanales orientados hacia la Calle Velázquez y un gran patio de manzana. Junto a los salones, se encuentra un espacioso comedor independiente.  La zona de noche incluye 3 dormitorios, cada uno con su propio baño. Además, en la zona de la cocina, hay un dormitorio de servicio con su baño. El portal del edificio ha sido recientemente renovado y presenta acabados en mármol y madera. Dispone de dos ascensores principales y una entrada de servicio independiente. Incluye trastero.  Cuenta también con dos plazas de garaje en el mismo edificio, con acceso directo a la vivienda.  Además, la comunidad dispone de una extensa zona exterior destinada a área de recreo infantil. Este piso ofrece una distribución excepcional y posee un enorme potencial para ser reformado.",False,renew,False,True,12805.0,True,False,False,False,[],False,False,4200000.0,€,,,,True,True,flat,"Castellana, Madrid",Piso,,,
104620663,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/90/f0/d2/1226312936.webp,426033,19,1,1649000.0,flat,sale,162.0,True,3,3,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4371841,-3.684991,False,https://www.idealista.com/inmueble/104620663/,"ÚNICA Inmobiliaria ofrece esta fantástica vivienda reformada situada en la emblemática calle Velázquez. Se encuentra en un edificio clásico con dos balcones a la calle.  AUTORIZADO EL ALQUILER DE USO TURISTICO.  Tiene 165 m² distribuidos en salón comedor, cocina integrada, tres dormitorios dobles, tres baños, aseo de cortesía y zona de lavado.  Es una primera planta de orientación este, con sol de mañana.  Tanto en la decoración, como en la reforma, se han utilizado materiales de alta calidad que crean un ambiente elegante y funcional.  Residir en este exclusivo espacio y a escasos metros del parque del Retiro es todo un privilegio, disfrutar de una magnífica ubicación en el emblemático barrio de Salamanca, zona que conserva intacto el aire aristocrático en sus grandes aceras, elegantes edificios y construcciones históricas, a un paso de las tiendas más exclusivas y prestigiosas.  La tranquilidad, la magnífica arquitectura y la variedad de servicios convierten esta zona en una de las más selectas y prestigiosas de la capital. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,good,False,True,10179.0,False,False,False,False,[],False,False,1649000.0,€,,,,,,flat,"Castellana, Madrid",Piso,,,
107444401,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/94/56/6b/1312810484.webp,,4,2,206000.0,flat,sale,72.0,True,2,1,"calle Don Andrés Martínez, 27",Madrid,Aranjuez,Centro,es,,40.026744,-3.599719,True,https://www.idealista.com/obra-nueva/107444401/,"Nueva promoción de exclusivas viviendas, ubicadas en la calle Andrés Martinez, con calle del Sol y calle Valencia, donde podrás disfrutar junto a tu familia de la tranquilidad a un paso del centro de Aranjuez. Lujosas viviendas de última generación con la máxima eficiencia energética, fachada exterior en SATE, climatización por suelo radiante y refrescante (aerotermia)independiente en cada vivienda. Cuenta con acabados de altísima calidad y un diseño singular y moderno que imprime un carácter personal e individual a cada uno de los espacios que la componen. Las estancias son amplias y están impregnadas de luz natural, gracias a los grandes balcones que rodean cada vivienda. CARACTERÍSTICAS BASICAS: Climatización por suelo radiante y refrescante (aerotermia), salón y dormitorio principal con persianas enrollables de aluminio térmicas motorizadas, video portero, apagado general de toda la iluminación del circuito eléctrico de alumbrado de la vivienda, grifería termostática en baño principal, amplias terrazas en la mayoría de las viviendas, pintura lisa, trastero incluido en precio. OBSERVACIONES: Garaje opcional.",False,newdevelopment,True,True,2861.0,True,False,False,False,[],False,False,206000.0,€,,,,,,flat,"Centro, Aranjuez","Piso en calle Don Andrés Martínez, 27",,,False
108002770,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/50/aa/966468459.webp,VT3.2.2,13,,431000.0,flat,sale,103.0,True,3,2,calle Parcela C6 Los Molinos s/n,Madrid,Getafe,Los Molinos,es,,40.3179911,-3.700932,True,https://www.idealista.com/obra-nueva/108002770/,"¡LAS OBRAS ESTAN EMPEZADAS! Te presentamos un proyecto, en régimen de cooperativa de renta libre. Un edificio de 5 alturas en urbanización privada con locales comerciales y viviendas de 2 y 3 dormitorios con 1 o 2 plazas de garaje con trastero incluido. Hemos pensado en las nuevas necesidades que puedes tener, por eso todas las viviendas cuentan con terraza para que siempre tengas un espacio dentro de casa para estar al aire libre. El sistema de calefacción es por suelo radiante y refrescante consiguiendo así un mayor confort y elegancia en las estancias. La cocina está amueblada y equipada con placa de inducción y horno para que solo tengas que entrar a vivir. Diverso Getafe cuenta con zonas comunes que se han proyectado para que grandes y pequeños puedas disfrutarlas por eso incluyen zonas ajardinadas, área infantil y piscina exterior de adultos y niños. Y por supuesto, pensando en el futuro y tu economía, Diverso Getafe cuenta con etiqueta energética A. ¿Conoces Los Molinos? Nos gusta porque es un barrio nuevo residencial, pero con todos los servicios necesarios cerca para que tu día a día sea tranquilo y a la vez cómodo. Encontrarás al alcance de la mano, supermercados, colegios, parques… Además, los accesos por carretera son rápidos y muy cerca está la parada de RENFE El Casar. Reserva tu cita en nuestra página y ven a conocer tu nueva casa. *Al tratarse de viviendas en régimen de cooperativa, los precios publicados son orientativos y pueden variar.",False,,True,True,4184.0,True,False,False,False,[],False,False,431000.0,€,,,,True,True,flat,"Los Molinos, Getafe",Piso en calle Parcela C6 Los Molinos s/n,,,False
108164274,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/d1/19/1335772852.webp,16633-2045,1,bj,100000.0,flat,sale,111.0,,1,1,calle de la Parra s/n,Madrid,Bustarviejo,,es,,40.8585445,-3.7110262,True,https://www.idealista.com/inmueble/108164274/,"PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESLA LOCALIZACIÓN DEL INMUEBLE ES APROXIMADAVivienda de 70 m², según Catastro, y 27 m² de elementos comunes a la venta en el municipio de Bustarviejo, Madrid. La vivienda está distribuida en salón-comedor, dormitorio, cocina, cuarto de baño y recibidor. Además la vivienda se comercializa con garaje y trastero anejos. (La distribución de la vivienda es orientativa y no ha podido ser comprobada). Es una planta baja en un bloque residencial con ascensor. Muy bien comunicado por carretera (M-610) y transporte público. A menos de cinco minutos andando de la parada de autobús de la calle de la Cañada. Próximo a todo tipo de servicios e infraestructuras como centros educativos (Antiguas Escuelas Bustarviejo), comercios, supermercados, farmacias, zonas verdes (Pinar de Bustarviejo)... SIN COMISIÓN.",False,good,False,True,901.0,False,False,False,False,[],False,False,100000.0,€,107000.0,7000.0,7.0,,,flat,Bustarviejo,Piso en calle de la Parra s/n,,,
