propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,neighborhood,hasLift,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,newDevelopmentFinished
108906608,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/00/40/1358561245.webp,,69,560000.0,flat,sale,103.0,2,2,CL AVE MARIA,Madrid,Madrid,es,40.4124995,-3.7005651,False,https://www.idealista.com/inmueble/108906608/,"AVC INMOBILIARIO VENDE: Magnífico piso en el centro de Madrid, entre los barrios de Huertas y Lavapiés con REFORMA INTEGRAL A ESTRENAR de altas calidades. La reforma se ha realizado manteniendo las vigas de madera maestras cuidando el detalle, incluyendo paredes de ladrillo antiguo visto, y pilares de madera. DOS DORMITORIOS dobles amplios TOTALMENTE EXTERIOR CON ALTOS TECHOS Y TRES BALCONES a la calle Ave María, siendo una calle amplia y arbolada. Muy luminoso con luz natural durante todo el día. A pocos metros de la estación de Metro Antón Martin (L-1) y Lavapiés (L-3). Este magnífico piso consta de: - DOS dormitorios (antes DE LA REFORMA eran TRES): uno de ellos doble con baño en SUITE y el otro es muy amplio con cama de matrimonio. Ambos con armarios de gran capacidad de almacenaje sobre estructura fija de hormigón abierto con detalle de cortinas. Dos balcones, uno en cada uno de los dormitorios. - Estupendo vestidor de 3 metros de altura - Amplio salón muy luminoso con vigas vistas y salida a balcón - Cocina independiente totalmente equipada con vitrocerámica, horno campana extractora de humos, nevera de diseño vintage con congelador y lavadora - Sala de estar antes de cocina equipada con sofá de estructura completamente equipo. - DOS BAÑOS, uno de ellos en suite con bañera exenta de patas y diseño vintage y el otro con estupendo plato de ducha con mampara de cristal, contando con mobiliario PREMIUM de madera maciza. Está decorado con un estilo muy marcado VINTAGE, la cerámica en suelo de toda la vivienda es hidráulica auténtica dándole un carácter, con vigas de madera a la vista que te sumergirá en un ambiente de ensueño. La CALEFACCION es de GAS NATURAL con radiadores en todas las estancias. Asimismo, ventiladores de madera con luz regulable se encuentran en el salón, en las dos habitaciones y en el cuarto de estar. Un maravilloso pasillo de ladrillo visto comunica las diferentes estancias. Los balcones de madera son de altísima calidad, y les acompañan contraventanas también de madera, contando con un sistema que aísla completamente del frio/calor y del ruido. Asimismo, tanto la cocina como el cuarto de estar tienen grandes ventanas de madera con el mismo aislamiento término y acústico. Ideal para quienes quieren aprovechar todo lo que su ubicación privilegiada puede ofrecer, en un acogedor y tranquilo refugio en el centro de Madrid Rodeado restaurantes modernos y teatros, se encuentra en una de las zonas mejor comunicadas de Madrid y con mayor oferta cultural y gastronómica de la capital. A escasos 300 metros del Museo Nacional Centro de Arte Reina Sofia, La Biblioteca de las Escuelas Pías, el Mercado de Antón Martín, la Filmoteca Española, el cine-bar Sala Equis. Muy próximo a los barrios de La Latina, donde los domingos se hace el famoso Rastro de Madrid y a la Puerta del Sol, centro neurálgico de la capital, su ubicación privilegiada nos facilita la comunicación con cualquier punto de la ciudad y alrededores. *honorarios de cuanta de la parte compradora.",False,good,False,5437.0,False,False,False,False,[],False,False,560000.0,€,,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en Cl Ave Maria,3,True,Centro,Lavapiés-Embajadores,True,,,
107229964,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/b4/12/1306834329.webp,2201/22010039/36,29,340000.0,studio,sale,53.0,0,1,Barrio Legazpi,Madrid,Madrid,es,40.3923824,-3.6922321,False,https://www.idealista.com/inmueble/107229964/,"""ESTUPENDA VIVIENDA EN VENTA Excelente estudio con un baño. Se encuentra en la 5ª planta de un edificio residencial. y cuenta con trastero. Dispone de ascensor. Situado en Legazpi en el distrito de Arganzuela. La vivienda se distribuye en salón-comedor con acceso a jardín, cocina independiente y un baño. Cuenta con cocina amueblada y equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de calefacción. Dispone de piscina. Se encuentra ubicado en Legazpi, Arganzuela (Sureste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público.  La parada de metro más cercana es Legazpi y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Plaza de Italia y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 20 minutos andando.  En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, existen varias farmacias a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 3 supermercados, 4 bancos, una comisaría de policía.  La zona cuenta con una amplia oferta de entretenimiento con un cine, 2 gimnasios, varios parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, 3 parkings públicos y aparcamiento en la calle.  La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Calle 30, Plaza Italia y la Calle de Embajadores. Estado de la vivienda: vacante"".",True,good,False,6415.0,True,False,True,False,[],False,False,340000.0,€,,,,flat,studio,"Legazpi, Madrid",Estudio,5,True,Arganzuela,Legazpi,True,,,
108880198,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/41/bb/1357776446.webp,,1,200000.0,flat,sale,61.0,1,1,calle de Llanos de Escudero,Madrid,Madrid,es,40.4249977,-3.6397371,False,https://www.idealista.com/inmueble/108880198/,"CLICKHAUS Pueblo Nuevo presenta en exclusiva estupendo piso bajo exterior en Llanos de Escudero, situado en el demandado barrio de Pueblo Nuevo. Características destacadas: -Piso bajo exterior, ideal para quienes buscan comodidad y accesibilidad. -Actualmente alquilado, perfecto para inversores que desean rentabilidad desde el primer día. -Buena distribución y excelente luminosidad. -Entorno tranquilo y bien comunicado: a pocos minutos del metro, comercios y servicios. Ideal para inversores o como primera vivienda con proyección de futuro. Contacta con CLICKHAUS para más información y concertar una visita. ! No dejes pasar esta oportunidad! . FOTOS Y TOUR VIRTUAL DISPONIBLE PRÓXIMAMENTE Asesor: Jose: 6. 7. 1. 0. 4. 8. 7. 2. 4.",False,good,False,3279.0,True,False,False,False,[],False,False,200000.0,€,,,,flat,,"Pueblo Nuevo, Madrid",Piso en calle de Llanos de Escudero,bj,True,Ciudad Lineal,Pueblo Nuevo,False,,,
105243487,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/33/a3/1290511673.webp,3486-05479,49,550000.0,chalet,sale,615.0,6,3,avenida de la Reina Sofia,Madrid,Villa del Prado,es,40.2784504,-4.3053747,False,https://www.idealista.com/inmueble/105243487/,"¡Descubre la joya del siglo XIX en el corazón de Villa del Prado!  Esta magnífica casa independiente, ubicada en la emblemática Plaza Mayor, te ofrece una experiencia única con vistas inigualables a la Iglesia gótica del siglo XV. Con 615 m² construidos y 513 m² útiles, esta propiedad es perfecta tanto para vivir como para uso hotelero. La casa cuenta con seis dormitorios, tres baños completos y tres salones que ofrecen vistas espectaculares a la plaza. La amplia cocina y el despacho proporcionan un espacio cómodo y funcional. Además, dispone de garaje, bodega con barra, dos terrazas y un encantador patio con pozo y barbacoa, ideal para reuniones familiares o eventos. Reformada cuidadosamente para mantener su esencia del siglo XIX, la propiedad conserva las escaleras, suelos de madera, puertas y ventanas originales. Cada rincón de esta casa refleja el encanto y la historia de una época pasada, combinada con las comodidades modernas como calefacción por gasoil, aire acondicionado con bomba de frío/calor y armarios empotrados. Ubicada a solo 60 km de Madrid, conocida como ""La huerta de Madrid"", Villa del Prado ofrece todos los servicios necesarios: colegios, instituto, polideportivo, mercados y farmacias. La zona es famosa por su actividad agrícola predominante, especialmente en el cultivo de vid, olivar y huertas, así como por su industria vinícola desarrollada. No pierdas la oportunidad de adquirir esta propiedad única.  ¡Ven a conocer la casa de tus sueños en Villa del Prado y déjate enamorar por su historia y encanto!",True,good,False,894.0,False,False,False,False,[],False,False,550000.0,€,,,,chalet,independantHouse,Villa del Prado,Casa independiente en avenida de la Reina Sofia,,,,,,,,
105867644,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/96/b6/1359023981.webp,3610-00612,39,1150000.0,chalet,sale,470.0,7,6,La Berzosilla,Madrid,Torrelodones,es,40.5861804,-3.9502025,False,https://www.idealista.com/inmueble/105867644/,"Espectacular chalet en Torrelodones!  Este impresionante chalet de dos plantas con 470 m2 construidos, con una planta principal de 330 m2, y la planta semi-sótano de 140 m2 en 3837m2 de parcela es el hogar ideal para quienes buscan amplitud, comodidad y un entorno exclusivo. Al entrar en la primera planta, te sorprenderás con su generosa distribución. Cuenta con dos amplios salones-comedor, perfectos para crear ambientes diferenciados, y una acogedora zona de estar. Esta planta alberga 7 dormitorios, diseñados para garantizar privacidad y confort, y 5 baños completos, de los cuales dos son en suite, brindando un toque de lujo adicional. La cocina principal destaca su amplia zona office además de contar con un área de almacenamiento y despensa, mientras que la segunda cocina ofrece un espacio funcional y práctico para cualquier ocasión. El semi-sótano de la vivienda no se queda atrás en cuanto a comodidades. Con un garaje de 67 metros cuadrados, Además, cuenta con un trastero ideal para almacenamiento adicional, una versátil zona multiusos de aproximadamente 30 metros cuadrados, y un apartamento independiente con baño completo, perfecto para visitas o para utilizar como espacio privado. El exterior de la casa es simplemente espectacular. Disfruta de una amplia terraza, perfecta para relajarte al aire libre, y un extenso terreno que incluye una piscina privada para refrescarte en los días calurosos y una zona de barbacoa, ideal para reuniones familiares y con amigos, además de una pista de tenis. ¡No dejes pasar la oportunidad de hacer de este chalet en Torrelodones tu hogar ideal! **La información que se detalla en este anuncio, se muestra a título informativo, no es contractual ni vinculante y puede contener errores**.",False,good,False,2447.0,True,False,True,False,[],False,False,1150000.0,€,,,,chalet,independantHouse,"La Berzosilla, Torrelodones",Casa independiente,,,La Berzosilla,,,True,True,
106842585,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/4a/af/1295602471.webp,PALACIOS ALGETE ,49,565000.0,chalet,sale,254.0,3,3,calle Libertad,Madrid,Algete,es,40.6127894,-3.5358494,False,https://www.idealista.com/inmueble/106842585/,"Dentro de la zona de Prado Norte, en la urbanización Soto del Duque, chalet de 252 mt. 2. en buen estado de conservación.  Consta de tres plantas + planta garaje. Al entrar por el jardín y puerta principal percibimos sensación de hogar, gran salón con chimenea, grandes ventanales y una puerta que da acceso al maravilloso y cuidado jardín, en esa misma planta principal encontramos una fabulosa cocina con zona para comer un mirador y terraza tendedero con la caldera, además de un baño de cortesía con ventana. Subiendo las escaleras de piedra encontramos un hall distribuidor con acceso a dos amplios dormitorios con armarios empotrados, un baño completo con bañera y ventana y el amplio dormitorio principal con cuatro armarios empotrados, y con baño completo en suite con armario empotrado y con ventana.  En la planta bajo cubierta encontramos una buhardilla diáfana con suficiente altura y grandes ventanales. Preinstalación para poder instalar cuarto de baño.  En la planta sótano encontramos garaje para dos coches, moto, bicicletas, leñera etc. , espacio muy amplio y diáfano y con ventana al jardín. Las ventanas de la vivienda son de aluminio blanco con cristal climalit. Toldos camuflados en todas las ventanas.  Los suelos de madera y cerámica.  Tiene la instalación de alarma. Pre instalación de aire acondicionado. Por fuera el cuidado jardín recorre el frente, lateral y parte trasera de la casa con muro de piedra perimetral dando a la vivienda una amplitud y sensación de libertad magnificas. El agua de riego y exterior es de pozos propios con lo que no hay que pagar ese uso de agua. La urbanización consta de piscina olímpica y de niños, de agua salada, zonas comunes de juegos infantiles, pistas pádel, pista multiuso, carril bicis, y áreas de recreo para toda la familia.  Los accesos a M40 y M50 están a escasos minutos de la vivienda, a menos de 15 minutos de San Sebastián de los Reyes dónde encontramos metro y cercanías, y el Hospital Infanta Leonor, varias líneas de autobuses que nos acercan a la Plaza Castilla y cerca de las localidades de Fuente El Saz, Algete y la carretera N1. Servicios varios muy cerca de la vivienda, colegios públicos y privados, que tiene rutas de bus escolar en la zona. Institutos, centros médicos públicos y privados. Muy bien conectada con el centro de la ciudad, pero con las ventajas de vivir en un oasis de paz rodeados de naturaleza. Un lugar ideal para vivir  CONTACTO DIRECTO ESPERANZA MEJIAS.",False,good,False,2224.0,True,False,False,False,[],False,False,565000.0,€,,,,chalet,semidetachedHouse,Algete,Chalet pareado en calle Libertad,,,,,,True,True,
107827441,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/12/e4/1326154553.webp,IMV - 0071,39,2600000.0,flat,sale,306.0,4,4,calle de Joaquín Costa,Madrid,Madrid,es,40.4445219,-3.6829337,False,https://www.idealista.com/inmueble/107827441/,"* ESQUINA CON CALLE VELÁZQUEZ * * ORIENTACIÓN SUROESTE * * TRASTERO Y PLAZA DE GARAJE INCLUIDOS * * CONSERJE LOS 7 DÍAS DE LA SEMANA * Vivienda en El Viso - Chamartín, junto a la calle Velázquez, quinta planta de un edificio que lleva la firma del arquitecto Gutiérrez Soto, con vistas magníficas. Vivienda en buen estado, necesitada de reforma, sustentada en columnas y vigas (sin muros de carga), por lo que admite reforma con muchas posibilidades de redistribución para adaptarla a sus necesidades. Calefacción central con radiadores en todas las estancias. Puerta blindada. Puertas de madera, suelo de parquet tradicional en salones y dormitorios, resto de suelos cerámicos y cerramientos de aluminio lacado en blanco. La vivienda está situada en la quinta planta de un total de ocho, dos vecinos por planta, orientación principal suroeste, muy luminosa y soleada. Dos accesos a la vivienda: entrada principal y entrada de servicio. Ascensor y montacargas. Se distribuye en 3 salones contiguos (con terraza y grandes ventanales), 4 habitaciones, 4 cuartos de baño y una amplia cocina. Plaza de garaje en la propia finca, acceso directo escaleras y ascensor. Tamaño amplio 3m x 4,80m. En la actualidad coche grande y moto. Zona muy consolidada con todos los servicios y comercios de proximidad, restaurantes, tiendas y supermercados, centros médicos y hospitales, farmacias, centros educativos, etc. Excelentemente situado y comunicado. Para hacer visitas contactar con los asesores inmobiliarios. - Martín Vargas Ramos: 6-9-7-6-5-6-0-6-1. - Antonio Salmerón: 6-6-0-4-2-0-6-9-6. *Financiación 100% a través de la empresa financiera colaboradora de InmoMartin. -La obtención de la financiación está sujeta a las condiciones de la entidad financiera y tendrá en cuenta el perfil y solvencia del cliente. *De acuerdo al Art. 6 del RD 515/1989, de 21 de abril, se informa al cliente que los gastos notariales, registrales, I. T. P. o equivalente, gastos financieros y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda. No dude en visitarlo. ( trabajamos de lunes a domingo ) ""La información aquí incluida no forma parte de ninguna oferta o contrato y puede estar sujeta a errores, omisiones, cambio de precio o cualquier otra modificación sin previo aviso.",True,renew,False,8497.0,True,False,False,False,[],False,False,2600000.0,€,,,,flat,,"El Viso, Madrid",Piso en calle de Joaquín Costa,5,True,Chamartín,El Viso,True,True,True,
107973940,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/86/cf/966468892.webp,VT2.4.8,13,369000.0,flat,sale,88.0,2,2,calle Parcela C6 Los Molinos s/n,Madrid,Getafe,es,40.3179911,-3.700932,True,https://www.idealista.com/obra-nueva/107973940/,"¡LAS OBRAS ESTAN EMPEZADAS! Te presentamos un proyecto, en régimen de cooperativa de renta libre. Un edificio de 5 alturas en urbanización privada con locales comerciales y viviendas de 2 y 3 dormitorios con 1 o 2 plazas de garaje con trastero incluido. Hemos pensado en las nuevas necesidades que puedes tener, por eso todas las viviendas cuentan con terraza para que siempre tengas un espacio dentro de casa para estar al aire libre. El sistema de calefacción es por suelo radiante y refrescante consiguiendo así un mayor confort y elegancia en las estancias. La cocina está amueblada y equipada con placa de inducción y horno para que solo tengas que entrar a vivir. Diverso Getafe cuenta con zonas comunes que se han proyectado para que grandes y pequeños puedas disfrutarlas por eso incluyen zonas ajardinadas, área infantil y piscina exterior de adultos y niños. Y por supuesto, pensando en el futuro y tu economía, Diverso Getafe cuenta con etiqueta energética A. ¿Conoces Los Molinos? Nos gusta porque es un barrio nuevo residencial, pero con todos los servicios necesarios cerca para que tu día a día sea tranquilo y a la vez cómodo. Encontrarás al alcance de la mano, supermercados, colegios, parques… Además, los accesos por carretera son rápidos y muy cerca está la parada de RENFE El Casar. Reserva tu cita en nuestra página y ven a conocer tu nueva casa. *Al tratarse de viviendas en régimen de cooperativa, los precios publicados son orientativos y pueden variar.",False,,True,4193.0,False,False,False,False,[],False,False,369000.0,€,,,,flat,,"Los Molinos, Getafe",Piso en calle Parcela C6 Los Molinos s/n,,True,Los Molinos,,True,True,True,False
98872535,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/3c/74/1026416502.webp,,19,325000.0,flat,sale,78.0,4,2,calle dolores,Madrid,Madrid,es,40.460385,-3.7025282,False,https://www.idealista.com/inmueble/98872535/,"MAY PLACE VENDE MÁGNIFICO PISO EN LA ZONA TETUAN. Se trata de un piso, excelente producto para inversores con una alta rentabilidad. El piso se distribuye en cuatro habitaciones, dos baños, salón, cocina. La vivienda consta de 72 m2: 4 Dormitorios 2 Baños Cocina Salón Calefacción  El inmueble se encuentra situado en el barrio del Valdeacederas, Tetuán es uno de los barrios más demandados y con mayor proyección de futuro de la capital. Situado a solo unos minutos andando del metro de Tetuan. Muy próximo a plaza Castilla y a la zona de las Cuatro Torres y de la Quinta (actualmente en ejecución), la cual estará compuesta por un gran centro comercial, zonas de aparcamiento y ajardinadas, muy cercano al Parque de los Pinos, centro de salud, hospital, bancos, supermercado. Excelentes comunicaciones al paseo de la Castellana, plaza Castilla, acceso a M-30; además de múltiples líneas de metro y autobús.",False,good,False,4167.0,False,False,False,False,[],False,False,325000.0,€,360000.0,35000.0,10.0,flat,,"Berruguete, Madrid",Piso en calle dolores,3,True,Tetuán,Berruguete,False,,,
108403748,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/15/18/1343421679.webp,9635001261,59,458000.0,chalet,sale,216.0,5,4,Chapineria,Madrid,Chapineria,es,40.3764256,-4.2160055,False,https://www.idealista.com/inmueble/108403748/,"Exclusivo chalet independiente con piscina en Chapinería, vivienda de alta calidad para disfrutar del entorno natural de la Sierra Oeste Presentamos esta magnífica vivienda unifamiliar independiente, ubicada en Chapinería, un encantador municipio de la Comunidad de Madrid que combina tranquilidad, naturaleza y todos los servicios necesarios, con una excelente comunicación a Madrid capital a través de la carretera M-501. La propiedad se asienta sobre una parcela de 550 m² y tiene una superficie construida de 216 m², distribuidos en tres cómodas plantas, pensadas para satisfacer las necesidades de familias que valoran el espacio, la eficiencia energética y un entorno saludable. �️ Distribución y espacios: 5 dormitorios, uno de ellos en la planta principal, ideal para personas con movilidad reducida o para disponer de despacho. 3 baños completos y un aseo, incluyendo un baño en suite en el dormitorio principal. Dormitorio principal con vestidor privado. Amplia cocina con zona office que se puede conectar o aislar del salón a través de unas cristaleras correderas, muy práctico para el día a día de la familia. Salón luminoso con grandes ventanales, con chimenea de casstte y salida directa a una terraza amplia y soleada. ✨ Calidades y equipamiento: Suelo de madera natural, puertas lacadas y pintura lisa en toda la vivienda. Ventanas de PVC con rotura de puente térmico, que garantizan confort térmico y acústico. Armarios empotrados en los dormitorios. Bomba de frío y calor en salón y dormitorios. Calefacción individual de gasoil. Placas solares con acumulador de energía y cargador para vehículo eléctrico, apostando por la eficiencia y sostenibilidad. Vivienda lista para entrar a vivir, con todas las instalaciones actualizadas y en excelente estado de conservación. � Zona exterior para disfrutar en todas las estaciones: Piscina privada rodeada de jardín. Cenador con pérgola, perfecto para celebraciones y cenas al aire libre. Barbacoa de obra y horno de leña, ideales para los amantes de la cocina tradicional. Trastero y garaje cerrado para dos vehículos. � Entorno y servicios: Chapinería ofrece un estilo de vida tranquilo en plena naturaleza, con centros escolares, centro de salud, comercios, transporte público y servicios esenciales. Su ubicación estratégica permite disfrutar de la vida en un entorno natural, sin renunciar a la cercanía y conexión con Madrid. � Una propiedad única para quienes buscan calidad de vida, eficiencia y confort en un entorno privilegiado. � Solicita más información o concierta una visita. ¡Te ayudamos a encontrar tu próximo hogar!",True,good,False,2120.0,True,False,True,False,[],False,False,458000.0,€,,,,chalet,independantHouse,Chapineria,Casa independiente,,,,,,True,True,
108598819,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/fa/2d/1349582292.webp,2001/20010016/8,23,220000.0,flat,sale,50.0,2,1,Centro Urbano,Madrid,San Sebastián de los Reyes,es,40.5486552,-3.6263441,False,https://www.idealista.com/inmueble/108598819/,"""ESTUPENDA VIVIENDA EN VENTA Excelente vivienda de dos dormitorios y un baño. Se encuentra en la 2ª planta de un edificio residencial. No dispone de ascensor. Situado en CENTRO URBANO en el distrito de San Sebastian De Los Reyes Ciudad. La vivienda se distribuye en dos dormitorios, armarios empotrados, salón-comedor, cocina independiente y un baño. Cuenta con cocina amueblada y equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de gres en cocina y baño y tarima en el resto de estancias. Dispone de calefacción. Se encuentra ubicado en San Sebastian De Los Reyes Ciudad, Noreste de San Sebastian de los Reyes. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Reyes Catolicos y se encuentra a menos de 5 minutos andando. La parada de autobús más cercana se encuentra a menos de 5 minutos andando.  En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 730 metros. Además, a menos de 500 metros también puedes encontrar 2 supermercados, 3 bancos, una comisaría de policía. La zona cuenta con una amplia oferta de entretenimiento con un teatro, múltiples parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Autovia del Norte, Avenida de Europa y la Avenida Reyes Catolicos.  Estado de la vivienda: vacante"".",True,good,False,4400.0,True,False,True,False,[],False,False,220000.0,€,,,,flat,,"Centro Urbano, San Sebastián de los Reyes",Piso,2,True,Centro Urbano,,False,,,
108619141,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/51/f5/1359018540.webp,3160-00853,40,899000.0,chalet,sale,251.0,4,4,El Pastel,Madrid,Boadilla del Monte,es,40.4200239,-3.9169121,False,https://www.idealista.com/inmueble/108619141/,"Chalet pareado con jardín y zonas comunes en Boadilla del Monte (El Pastel) Te presentamos esta fantástica vivienda pareada ubicada en una de las zonas más tranquilas y exclusivas de Boadilla del Monte, dentro de una urbanización privada con piscina y zonas verdes de uso compartido. La entrada principal da paso a un coqueto patio delantero. Por la parte trasera, un agradable jardín privado invita a disfrutar de comidas al aire libre o reuniones en familia. En la planta principal encontramos un salón-comedor muy luminoso con chimenea acristalada de diseño, salida directa al jardín y una cocina moderna, completamente equipada con electrodomésticos de alta gama y zona de office. Además, en esta misma planta hay un despacho ideal para teletrabajo y un baño de cortesía. En la primera planta se ubican tres dormitorios y dos baños. La habitación principal dispone de baño en suite con bañera de hidromasaje y un cómodo vestidor. Dos de los dormitorios tienen salida a balcones con vistas despejadas al entorno natural. En la planta semisótano hay espacio para dos coches en garaje cerrado, además de una sala multiusos con zona de lavandería y un gimnasio totalmente equipado, junto a un baño completo. Entre otras comodidades, esta vivienda incluye: aire acondicionado en el salón y dormitorio principal (con preinstalación en el resto), armarios empotrados vestidos y toldos automático El jardín trasero tiene acceso directo a las zonas comunes de la urbanización, que cuenta únicamente con 19 viviendas, lo que asegura un ambiente tranquilo y exclusivo. Situado en la zona de El Pastel, a los pies del Parque Regional del Río Guadarrama, este chalet combina la paz del entorno natural con la cercanía de todos los servicios urbanos necesarios para el día a día. Si quieres vivir rodeado de naturaleza sin renunciar a la comodidad, esta casa puede ser tu próximo hogar. Contáctanos para organizar una visita.",False,good,False,3582.0,True,False,True,False,[],False,False,899000.0,€,,,,chalet,semidetachedHouse,"El Pastel, Boadilla del Monte",Chalet pareado,,,El Pastel,,,True,True,
108688412,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/15/2c/93/1352196835.webp,,29,475000.0,studio,sale,50.0,0,1,calle de Narváez,Madrid,Madrid,es,40.4164111,-3.6763182,False,https://www.idealista.com/inmueble/108688412/,"Estudio ideal de 50 m2. Está recién reformado con mucho gusto. Situado en el barrio de Salamanca. Es una oportunidad estupenda. Para entrar ya. Se trata de una cuarta planta. Portal en buen estado. Portero todo el día. Edifico de 1996. Se distribuye cómodamente en: salón- comedor, cocina abierta ( con electrodomésticos grandes) de 27 m2, además una habitación abierta, dormitorio con amplios armarios que se podría aislar y un cuarto de baño en suite con ducha. La lavadora y termo situados en hueco aislado. Cuenta con mucha luz ya que a pesar de ser interior tiene altura y da a un patio grande, luminoso y acogedor con jardín. Se entrega amueblado con muy buen gusto.  Gastos de comunidad 97 €/mes (Incluye calefacción) Aire acondicionado y Calefacción central. La Finca tiene garaje propio con 100 Plazas, donde se podría comprar o alquilar. Y también otro hay otro parking en las proximidades. Muy bien situado cercano a comercios, restaurantes, etc.",True,good,False,9500.0,True,False,False,False,[],False,False,475000.0,€,,,,flat,studio,"Ibiza, Madrid",Estudio en calle de Narváez,4,False,Retiro,Ibiza,True,,,
108385502,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/80/62/1342541616.webp,Los Arroyos - Sanse     Sergio,31,329000.0,flat,sale,88.0,2,2,avenida de la Coruña,Madrid,San Sebastián de los Reyes,es,40.5626583,-3.6268556,False,https://www.idealista.com/inmueble/108385502/,"� Encantadora planta baja en Los Arroyos – San Sebastián de los Reyes Madrid al Norte Inmobiliaria comercializa en exclusiva esta acogedora planta baja ubicada en la tranquila y consolidada zona de Los Arroyos, a escasos metros del polideportivo Dehesa Boyal y rodeada de amplias zonas verdes, ideales para el ocio en familia y el deporte al aire libre. � Edificio moderno de 2006, con excelente conservación y diseño funcional. La vivienda destaca por su luz natural, distribución práctica y ambiente cálido. ✨ Distribución y estancias: 2 dormitorios dobles, uno de ellos en suite con baño completo. 1 baño completo + 1 aseo de cortesía. Salón comedor independiente, amplio y orientado al sur, muy luminoso durante toda la mañana. Cocina equipada con acceso directo a un patio privado, ideal para relajarse o comer al aire libre. �️ Calidades destacadas: Suelos cerámicos en perfecto estado 4 armarios empotrados Puertas de madera maciza Ventanas con doble acristalamiento Calefacción individual por gas natural � Incluye en el precio: Plaza de garaje amplia y de cómodo acceso en el mismo edificio Trastero independiente, perfecto para almacenamiento adicional �️ Ubicación privilegiada y entorno: Vivirás en una de las mejores zonas residenciales de San Sebastián de los Reyes, con todo a tu alcance: Comercios, restaurantes, supermercados, farmacias, centros de salud Transporte público: metro Infanta Sofía y varias líneas de autobús A pocos minutos del centro comercial The Style Outlets Alegra y del Hospital Infanta Sofía Zona en plena expansión con excelentes conexiones y rodeada de naturaleza, perfecta para quienes buscan tranquilidad sin renunciar a los servicios urbanos. � Consulta con nuestro equipo financiero: te ayudamos a conseguir hasta el 100% de financiación. � Este piso está listo para entrar a vivir. No dejes pasar la oportunidad de visitar un hogar que reúne comodidad, estilo y una ubicación inmejorable. � Los datos aquí recogidos tienen carácter informativo y no contractual. El precio no incluye impuestos ni gastos de compraventa.",False,good,False,3739.0,True,False,False,False,[],False,False,329000.0,€,,,,flat,,"Los Arroyos, San Sebastián de los Reyes",Piso en avenida de la Coruña,bj,True,Los Arroyos,,True,True,True,
