propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,detailedType.subTypology
108652279,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/70/37/1351130322.webp,866,19,3,255000.0,duplex,sale,101.0,True,3,2,Centro,Madrid,Valdemoro,Centro,es,,40.1927096,-3.6814378,False,https://www.idealista.com/inmueble/108652279/,"Le presentamos esta exclusiva vivienda tipo dúplex, situada en una zona tranquila pero perfectamente comunicada, rodeada de servicios, colegios, transporte, espacios verdes y toda la infraestructura urbana que pueda necesitar en el día a día. Este inmueble destaca tanto por su amplitud como por su luminosidad, gracias a sus numerosas ventanas y espacios abiertos. La vivienda, en perfecto estado de conservación, ofrece una distribución muy cómoda y versátil, ideal tanto para familias como para quienes busquen una casa con varias habitaciones y espacios multifunción. - DISTRIBUCIÓN DE LA VIVIENDA - PLANTA PRINCIPAL - Al entrar en la vivienda, nos recibe un amplio hall distribuidor que proporciona acceso a las distintas estancias. - A la derecha están ubicadas dos habitaciones espaciosas, ambas con grandes ventanales que generan una agradable luminosidad en toda la vivienda. - De frente encontramos un baño completo con bañera, equipado además con extractor de aire para una adecuada ventilación. - Junto a él están tanto la cocina como el salón, en un concepto abierto pero diferenciado, gracias a una barra que proporciona una transición natural entre ambas zonas. - La cocina, de generosas proporciones, se entrega totalmente equipada, con muebles y electrodomésticos encastrados. Además, cuenta con una cómoda zona de tendedero, donde están ubicadas tanto la caldera —de tan solo 2 años de uso— como espacios destinados al lavado o al almacenaje. - Por otro lado, el salón, amplio y luminoso, ofrece dos ambientes diferenciados, perfectos para crear una cómoda sala de estar y un comedor independiente. Además, dispone de aire acondicionado, aumentando así el confort de toda la estancia. PLANTA SUPERIOR - Accediendo al piso de arriba, encontramos una habitación de gran amplitud. -También cuenta con un espacio perfecto como trastero o vestidor - Además, en esta planta contamos con un baño amplio con bañera. Metros totales de la vivienda + trastero: 101m² Este dúplex es sin duda una vivienda versátil, luminosa y muy confortable, adecuada tanto para familias como para quienes necesitan espacios adicionales destinados al teletrabajo, al ocio o al almacenaje.",True,good,False,True,2525.0,True,False,False,False,[],False,False,255000.0,€,,,,flat,"Centro, Valdemoro",Dúplex,Destacado,,,,duplex
108705701,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/d3/04/1352694724.webp,286,32,bj,240000.0,flat,sale,64.0,,2,1,"calle los Haces, 9",Madrid,Sevilla la Nueva,,es,,40.3491073,-4.0312852,True,https://www.idealista.com/inmueble/108705701/,"EXCLUSIVA INMOFLOOR! Bajo reformado con garaje, trastero y excelentes zonas comunes en Sevilla la Nueva Inmofloor les presenta en exclusiva este encantador bajo reformado ubicado en una de las urbanizaciones más bonitas y cuidadas de Sevilla la Nueva. Una vivienda ideal para quienes buscan comodidad, privacidad y un entorno tranquilo rodeado de naturaleza. La vivienda cuenta con: ? €? Hall de entrada con un amplio armario empotrado? €? Luminoso salón-comedor con amplios ventanales.? €? Cocina independiente con zona de tendedero.? €? Habitación principal con espacio para armario.? €? Habitación secundaria ideal como despacho o dormitorio.? €? Baño completo con bañera. Este bajo ha sido reformado y se encuentra sobre elevado sobre rasante, lo que garantiza una mayor privacidad e intimidad respecto a otras viviendas de su categoría. Incluye en el precio una plaza de garaje y trastero, lo que añade un plus de comodidad y espacio de almacenamiento. La urbanización destaca por su excelente mantenimiento, ofrece unas completas zonas comunes con: ? €? Piscina comunitaria con amplia zona de solárium.? €? Pista de tenis.? €? Espacios ajardinados ideales para pasear o relajarse. No pierda la oportunidad de vivir en una zona tranquila, bien comunicada y con todos los servicios cerca. Solicite su visita sin compromiso. ¡Le encantará!",False,good,False,,3750.0,True,False,False,False,[],False,False,240000.0,€,,,,flat,Sevilla la Nueva,"Piso en calle los Haces, 9",Destacado,,,,
108622758,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e3/a2/02/1350232865.webp,MONTCAR/MONTESCLAROS,23,4,450000.0,flat,sale,54.0,True,1,1,"CL MONASTERIO MONTESCLAROS, 4",Madrid,Madrid,Fuencarral,es,Montecarmelo,40.5024091,-3.7022169,True,https://www.idealista.com/inmueble/108622758/,"Distrito 44 VENDE exclusiva vivienda de 1 Dormitorio, Salón-Comedor, Cocina Americana, Baño completo con plato de ducha recientemente reformado, Trastero, Garaje muy amplioen Urbanización Privada con Coserje y vigilancia 24h/7d, Zonas comunes con instalaciones deportivas en una de las mejores zonas de Montecarmelo. La vivienda se distribuye en Hall de entrada, Cocina con ventanal abierto a Salón_comedor donde se diferencia bien la zona de estar de la zona de comedor, Baño completo con plato de ducha, dormitorio con armario empotrado de gran capacidad, también cuenta con un espacioso trastero, y una amplia plaza de garaje para coche grande, Zonas deportivas con Pádel, Piscina, Parque infantil. Las calidades son excelentes, Suelos de madera, Aire Acondicionado por conductos bomba de Frio/Calor, Ventanas de climalit térmico y acústico, Exterior, Cocina totalmente equipada, Videoportero, Puerta de seguridad, Pintura lisa, Puerta lacadas. La ubicación es inmejorable cerca de todo tipo de comercios y servicios, Centros educativos, Transportes, Centro de Salud, Restaurantes, Zonas infantiles, Etc.. . Esta puede ser la casa que tanto buscaba, no lo dude y venga a visitarla sin compromiso! Si necesita financiación podemos ayudarle 100%!",False,good,False,True,8333.0,True,False,False,False,[],False,False,450000.0,€,470000.0,20000.0,4.0,flat,"Montecarmelo, Madrid","Piso en Cl Monasterio Montesclaros, 4",Destacado,True,True,,
107678683,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/4a/c8/1319556194.webp,,4,,65000.0,chalet,sale,211.0,,5,1,travesía de Bravo Murillo,Madrid,Torrelaguna,,es,,40.8238867,-3.5387275,False,https://www.idealista.com/inmueble/107678683/,"VIVIENDA OKUPADA POR PERSONAS SIN JUSTO TITULO POR ESTE MOTIVO SOLO SE TRAMITAN OFERTAS AL CONTADO EN VENTA: MAGNÍFICA VIVIENDA EN EL CORAZON DE TORRELAGUNA GRAN OPORTUNIDAD Se pone a la venta un fantástica propiedad, con una distribución cómoda y funcional.  La vivienda se compone de cinco dormitorios y un cuarto de baño, es una vivienda de muy buenas dimensiones con un gran patio en el centro y un gran garaje, la vivienda se encuentra en buenas condiciones y tiene un sin fin de posibilidades, se trata de una oportunidad unica para adquirir un inmueble en Torrelaguna a un precio bastante menor de mercado! En definitiva se trata de una magnifica vivienda, muy actualizada y con muchas posibilidades. ¡OPORTUNIDAD! TANTO PARA INVERTIR COMO VIVIENDA HABITUAL ¡No dudes en venir a verlo porque puede ser lo que estás buscando! INFÓRMATE SIN NINGÚN TIPO DE COMPROMISO EN NUESTRA OFICINA, LLÁMANOS AL TELÉFONO QUE APARECE EN EL ANUNCIO.",False,good,False,,308.0,False,False,False,False,[],False,False,65000.0,€,,,,chalet,Torrelaguna,Chalet adosado en travesía de Bravo Murillo,Destacado,True,True,,terracedHouse
108680599,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/ae/75/1351945234.webp,,45,,1245000.0,chalet,sale,310.0,,5,4,calle San Javier,Madrid,Pozuelo de Alarcón,Zona norte,es,Zona norte,40.4481185,-3.8117634,False,https://www.idealista.com/inmueble/108680599/,"Chalet Adosado Reformado con Piscina Privada en Pozuelo Norte – Calle San Javier Te presentamos este impresionante chalet adosado en Pozuelo Norte, ubicado en la tranquila y residencial calle San Javier. Con 310 m² construidos y una reforma integral reciente, esta vivienda destaca por su amplitud, funcionalidad y altas calidades, perfecta para familias que buscan comodidad y privacidad en una de las mejores zonas de Pozuelo. Espacios Amplios y Bien Distribuidos: - 2 Salones ideales para dividir zonas de ocio y descanso. - 4 Baños Completos (3 con termo eléctrico y 1 con caldera). - 1 Aseo de cortesía en planta baja. - Cocina Moderna. - Dormitorio Principal de 35 m2 en planta independiente y con aire acondicionado. - Terraza Privada de 15 m² para disfrutar al aire libre. Comodidades y Detalles de Calidad: - Piscina Privada perfecta para relajarse en casa. - Barbacoa de Obra incluida, ideal para reuniones familiares y con amigos. - Ventanas Climalit y carpintería de madera, que garantizan aislamiento y elegancia. - Armarios Empotrados a Medida en dormitorios y pasillos. - Sin Gastos de Comunidad, lo que permite mayor autonomía y ahorro. Entorno Familiar y Conectado: La vivienda se sitúa en una zona privilegiada de Pozuelo Norte, rodeada de tranquilidad pero a la vez muy bien conectada con el centro. Cuenta con 3 colegios a escasos metros, lo que la convierte en una opción ideal para familias con niños. Accesos rápidos a transporte público, zonas verdes, comercios y servicios. Una Vivienda para Disfrutar Todo el Año: Este chalet reformado en Pozuelo es perfecto para quienes buscan espacio, privacidad y calidad de vida, sin renunciar a una excelente ubicación. Contáctanos para más información o para concertar una visita. ¡No dejes pasar esta magnífica oportunidad!",True,good,False,,4016.0,True,True,False,False,[],False,False,1245000.0,€,1295000.0,50000.0,4.0,chalet,"Zona norte, Pozuelo de Alarcón",Chalet adosado en calle San Javier,Destacado,True,True,,terracedHouse
108391714,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/36/65/1342735095.webp,00004,100,,609000.0,chalet,sale,286.0,,6,5,avenida Río Duero,Madrid,Cobeña,,es,,40.5631614,-3.5135298,False,https://www.idealista.com/inmueble/108391714/,"La casa donde empezar tu nueva vida – Chalet pareado reformado con piscina en Cobeña Hay casas que simplemente te acogen desde el primer momento. Esta es una de ellas. Un chalet pareado donde cada rincón ha sido pensado para disfrutar, para compartir, para vivir. Totalmente reformado, con materiales de calidad y detalles que marcan la diferencia, solo tendrás que traer tus maletas: está listo para entrar a vivir. Ubicada en una tranquila zona residencial de Cobeña, a tan solo 100 metros del supermercado y la gasolinera, y con excelente conexión a las principales vías, esta vivienda ofrece privacidad, comodidad y un entorno familiar. � Jardín trasero y patio delantero para desconectar o disfrutar al aire libre �♂️ Piscina cubierta privada para aprovecharla durante todo el año � Bodega con cocina y sala de cine: tu propio espacio para celebrar o relajarte � Aerotermia y placas solares: eficiencia, sostenibilidad y ahorro desde el primer día �️ 6 habitaciones, 4 baños y 1 aseo – amplitud para toda la familia, sin renuncias � Garaje con capacidad para 2 coches y una moto � Toldos eléctricos, suelos de tarima, cocina totalmente renovada, distribución cuidada y espacios luminosos Aquí todo ha sido pensado para que vivas con tranquilidad, confort y estilo. Sin reformas, sin esperas. Solo tienes que cruzar la puerta y empezar a disfrutar. � Una casa para quedarse. En Cobeña. Tu nuevo hogar te está esperando.",False,good,False,,2129.0,True,False,True,False,[],False,False,609000.0,€,619000.0,10000.0,2.0,chalet,Cobeña,Chalet pareado en avenida Río Duero,Destacado,True,True,,semidetachedHouse
108554462,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/87/2c/1348307757.webp,657-ZURITAREF,36,1,209000.0,flat,sale,36.0,False,1,1,calle de Zurita,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4086636,-3.700724,False,https://www.idealista.com/inmueble/108554462/,"ZONA MADRID REAL ESTATE vende en EXCLUSIVA elegante apartamento reformado en finca histórica en Lavapiés (ITE FAVORABLE 2021). Presentamos esta exclusiva vivienda ubicada en uno de los barrios con más identidad y riqueza cultural de Madrid: Lavapiés. El inmueble se encuentra en una finca representativa de principios del siglo XX, perfectamente conservada y con ITE favorable aprobada en 2021, lo que garantiza su buen estado estructural y la ausencia de derramas pendientes. � Características generales: •Superficie construida: 36 m² •Distribución: 1 dormitorio, salón con cocina integrada y baño completo •Altura de techos: Casi 4 metros, lo que proporciona una inusual sensación de amplitud y luminosidad •Reforma integral: Realizada por estudio de arquitectura en 2013, con mejoras posteriores •Estado de conservación: Excelente, listo para entrar a vivir sin necesidad de reformas La propiedad destaca por su cuidada reforma que conjuga materiales de alta calidad con un diseño contemporáneo, respetando a su vez los elementos arquitectónicos originales del edificio. Las ventanas de aluminio Climalit oscilobatientes, el sistema de aire acondicionado con bomba de calor y los electrodomésticos integrados (horno, microondas, lavadora y frigorífico) garantizan una vivienda cómoda, eficiente y funcional. � Ubicación inmejorable: Situado en una zona privilegiada del centro de Madrid, a solo: •2 minutos a pie del metro Lavapiés •5 minutos de la estación de Antón Martín •Muy cerca del Museo Reina Sofía, el Circo Price, el Teatro Valle-Inclán y numerosos espacios de arte y gastronomía Su cercanía a las principales universidades de la capital lo convierte en una opción perfecta tanto para residencia habitual como para alquiler a estudiantes o jóvenes profesionales. La zona ofrece una alta demanda de alquiler y una excelente rentabilidad, lo que refuerza el atractivo de esta inversión. � Ideal para: •Quienes buscan una vivienda con carácter en el corazón de Madrid •Inversores interesados en activos con alta rotación y rentabilidad estable •Profesionales y estudiantes que desean vivir en un entorno céntrico, bien comunicado y con vida cultural activa Esta es una oportunidad única para adquirir un inmueble en una de las zonas más vibrantes y con mayor potencial de crecimiento de Madrid. No pierda la ocasión de transformar este espacio en su hogar ideal o en una inversión rentable. Te ofrecemos la posibilidad de FINANCIACIÓN. Estudiamos tus necesidades financieras, las hacemos nuestras y buscamos soluciones. No pierdas esta oportunidad y cierra una visita llamando a José Luis Hurtado al 6-5-7-4-4-5-4-3-6. Nos puedes encontrar en: •CENTRO DE MADRID (calle Santa Isabel 17, junto al museo Reina Sofía) •BARRIO SALAMANCA (Paseo Marqués de Zafra 36) •VALLECAS (Avenida de la Albufera 77 y calle Carlos Martín Álvarez 47) •TETUAN (Calle Palencia 3, al lado del Mercado Maravillas) ¡NO SOMOS FRANQUICIA! El trato TRANSPARENTE con nuestros clientes nos identifica. Te ofrecemos tranquilidad y todo tipo de garantías.",True,good,False,False,5806.0,True,True,False,False,[],False,False,209000.0,€,222000.0,13000.0,6.0,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de Zurita,Destacado,,,,
108471768,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/75/ab/1345918094.webp,N07-S1-00055,49,,497000.0,chalet,sale,224.0,,5,3,"calle Pico Aneto, 303",Madrid,Cotos de Monterrey,,es,,40.797975,-3.6074901,True,https://www.idealista.com/inmueble/108471768/,"Descubre esta fantástica vivienda unifamiliar aislada, ubicada en la tranquila y cotizada urbanización Cotos de Monterrey, sobre una amplia parcela de 959 m² (según catastro). Rodeada de naturaleza y equipada para disfrutar del confort durante todo el año, es ideal para quienes buscan calidad de vida, amplitud y privacidad. ✨ Características Principales:  Superficie construida: 224 m²  Superficie útil: 180 m² + 15 m² de porche cerrado con espectaculares vistas  Parcela de gran tamaño con zonas ajardinadas, piscina, y espacios exteriores únicos  Distribución en dos plantas, perfecta para familias o para combinar vivienda habitual con alojamiento independiente � Planta Baja:  Garaje privado  Apartamento independiente con:  Salón-comedor  Dormitorio  Baño completo  Ideal para invitados, alquiler vacacional o zona de trabajo � Planta Principal:  Porche cerrado acristalado con vistas despejadas, ideal como sala de estar o comedor de invierno  Amplio hall de entrada  Salón comedor con chimenea, muy acogedor  Cocina independiente con salida directa al jardín  Dormitorio principal en suite  Tres dormitorios adicionales  Baño completo adicional � Espacios Exteriores:  Piscina con cubierta retráctil, diseñada para mantener la temperatura y prolongar su uso durante más meses del año  Zona de barbacoa, ideal para reuniones y celebraciones  Cuarto de aperos/trastero, funcional y práctico para almacenamiento de jardín o herramientas � Estado y Equipamiento:  Vivienda en muy buen estado de conservación, lista para entrar a vivir  Excelente orientación y distribución, luminosa y cómoda  Ubicada en una de las zonas más demandadas de la sierra madrileña � Ubicación privilegiada: Urbanización consolidada con vigilancia, zonas deportivas, club social, supermercados y rápido acceso a la A1. A menos de una hora de Madrid capital. � ¡Una oportunidad única! Calidad de vida, espacio y naturaleza en un solo lugar. Contáctanos para agendar tu visita. ¡Esta casa lo tiene todo, ven a comprobarlo por ti mismo!",True,good,False,,2219.0,True,False,False,False,[],False,False,497000.0,€,,,,chalet,Cotos de Monterrey,"Casa independiente en calle Pico Aneto, 303",Destacado,True,True,,independantHouse
94554915,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/a2/67/1344260685.webp,VEN7459,35,1,449000.0,flat,sale,100.0,True,2,2,paseo de la Dirección,Madrid,Madrid,Tetuán,es,Berruguete,40.4579524,-3.7094675,False,https://www.idealista.com/inmueble/94554915/,"OPORTUNIDAD DE COMPRAR MUY BUEN PISO 90m² CON REFORMA INTEGRA reciente. 2 dormitorios, 2 baños. Este acogedor piso de 100m² apróx. se ubica en 1ª planta. Se distribuye en entrada a amplia zona con acceso directo a salón-estar y la cocina integrada a dicho espacio con cierta independencia con una original Isla. La cocina con mucha luz y totalmente equipada con electrodomésticos, dando acceso a una estupenda terraza-patio de unos 17m² apróx. con toldo.  2 dormitorios y 2 baños, ambos con ducha. Aire accionado canalizado en toda la vivienda con bomba de frío/calor. Calefacción individual gas por radiadores. Pintura lisa, todos los armarios totalmente vestidos, puertas lacadas en blanco, ventanas oscilo batientes. Se ha creado un piso muy acogedor con una reforma íntegra con gran gusto, tal y como se puede apreciar en las fotografías. La vivienda se encuentra actualmente alquilada.  EL CLIENTE COMPRADOR NO paga honorarios a Urbenorte Inmobiliaria.",False,good,False,False,4490.0,True,False,False,True,[],False,False,449000.0,€,,,,flat,"Berruguete, Madrid",Piso en paseo de la Dirección,Destacado,,,,
108338200,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/d7/58/1341146447.webp,goy534AAV,22,3,1350000.0,flat,sale,141.0,True,3,4,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4290454,-3.6745381,False,https://www.idealista.com/inmueble/108338200/,"Olisson Club ofrece esta vivienda reformada recientemente en el barrio de Goya, una de las zonas más exclusivas de Madrid. La propiedad se encuentra en una 3ª planta exterior, con una excelente orientación que permite que la luz natural inunde todas sus estancias. La vivienda se distribuye de la siguiente forma: al entrar, un hall de entrada da acceso a un amplio y luminoso salón, desde el cual se accede a una terraza de 4 m². La cocina, de tamaño generoso, está completamente equipada y cuenta con un ventanal que da al patio interior, proporcionando una atmósfera luminosa y funcional. La zona de descanso cuenta con tres dormitorios, dos de ellos dobles y el principal con baño en suite. El tercer dormitorio tiene un aseo con la opción de instalar una bañera, añadiendo flexibilidad al espacio.  Además, la propiedad incluye un trastero, proporcionando un valor añadido de comodidad y almacenamiento. La reforma ha sido llevada a cabo con materiales de calidad, creando un hogar cómodo y práctico.  La finca, en buen estado, dispone de ascensor y acceso adaptado. En cuanto a la ubicación, es inmejorable en uno de los barrios más demandados de la ciudad, ofreciendo una gran proximidad a comercios, restaurantes y diversos servicios, además de estar perfectamente comunicada con el resto de la ciudad. [IW].",True,good,False,True,9574.0,False,False,False,False,[],False,False,1350000.0,€,,,,flat,"Lista, Madrid",Piso,Destacado,True,True,,
107169460,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/f0/8d/1305054528.webp,goy526IV,17,6,2359000.0,flat,sale,207.0,True,3,4,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4234246,-3.6754652,False,https://www.idealista.com/inmueble/107169460/,"Olisson Club ofrece magnífica vivienda reformada en el elegante edificio situado en el emblemático barrio De Goya, a un paso del parque de Buen Retiro. La vivienda se encuentra en una 6ª planta exterior y su buena orientación hace que la luz sea el elemento dominante en todas las estancias. Con sus 207 m2 se distribuye de la siguiente manera: el hall de entrada se abre a un amplio salón comedor con acceso a la agradable terraza. Junto se encuentra una espaciosa cocina semi integrada, equipada con electrodomésticos de alta gama y una isla, convirtiéndola en un lugar ideal para el día a día en familia. Además cuenta con un aseo de invitado junto al hall de entrada y zona de lavandería independiente. La zona de noche se compone de tres amplios dormitorios, todos ellos con baño en suite y armarios empotrados. El dormitorio principal exterior con tarraza privada cuenta con amplio vestidor con armarios empotrados que van de suelo a techo y su baño en suite con doble ducha. La reforma y el interiorismo de la vivienda se han cuidado hasta el último detalle. El suelo de madera en el salón y dormitorios, los materiales empleados en cocina y baños, el sistema de calefacción por radiadores y el aire acondicionado por conductos, la carpintería exterior e interior, o todo el sistema de iluminación con luces directas e indirectas, son detalles pensados y cuidados por el arquitecto para que la vivienda cuente con todos los lujos y comodidades. La finca, construida en la segunda mitad del siglo XX, se encuentra en perfecto estado, cuenta con servicio de conserjería y ascensor. En el precio de la vivienda esta incluida una plaza de garaje en la misma finca. Inmejorable ubicación a escasos minutos andando de la calle Goya, y de los espacios culturales, comerciales y de ocio más exclusivos de la capital.  La vivienda se ubica en el barrio de Salamanca, una de las zonas más privilegiadas de Madrid, a un paso de los restaurantes únicos de la calle Jorge Juan. Esta ubicación tan céntrica, facilita la conexión con el resto de la ciudad y el poder disfrutar de los museos y diversas zonas de moda. Además, está a solo 20 minutos del aeropuerto. Es una zona residencial, con varias terrazas y ofertas de restauración, supermercados y tiendas, e inmejorable comunicación tanto con la exclusiva milla de oro de la calle Serrano y la zona de embajadas, con inmediato acceso al parque del Retiro y la zona de museos con el Prado y el jardín Botánico como idílicos enclaves, así como con la estación de Atocha y vías de circunvalación. [IW].",False,good,False,True,11396.0,False,False,False,False,[],False,False,2359000.0,€,,,,flat,"Goya, Madrid",Piso,Destacado,True,True,,
108414420,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/e5/96/1344210023.webp,,120,2,290000.0,flat,sale,135.0,True,2,2,"calle las Fraguas, 7",Madrid,Torrejón de Ardoz,Noroeste,es,,40.4596261,-3.4807241,True,https://www.idealista.com/inmueble/108414420/,"¡ SEÑALIZADO! ""INMOTORREJON A. DE PASCUAL"" VENDE EN EXCLUSIVA VIVIENDA TOTALMENTE REFORMADA Y EN PERFECTO ESTADO EN LA ZONA CENTRO DE TORREJON DE ARDOZ. El inmueble se distribuye en: 2 amplios y luminosos dormitorios, 2 baños completos ( 1 de ellos en suite con el dormitorio de matrimonio), amplio salón independiente y cocina con terraza ventilada. Además posee una plaza de garaje (incluida en el precio). La vivienda es un 2º CON ASCENSOR. Está TOTALMENTE REFORMADA y PARA ENTRAR A VIVIR. Como características más reseñables del inmueble cabe destacar: - Puerta de entrada blindada. - Puertas interiores de madera maciza. - Ventanas correderas de aluminio con cristal CLIMALIT (rotura de puente térmico y acústico). - Paredes lisas en toda la vivienda. - Aire acondicionado con bomba de calor en salón y en la habitación de la planta baja. - Terraza en cocina ventilada. - Agua caliente y calefacción de gas natural. - Suelos de tarima en toda la vivienda, excepto en cocina y baños que es de plaqueta. - 2 baños completos ( 1 de ellos con bañera y en suite con el dormitorio de matrimonio, y 1 baño en planta baja con plato de ducha). - Armarios empotrados en todas las habitaciones y en pasillo. - Baños totalmente reformados. - Instalación eléctrica en perfecto estado y con todos los consumos individualizados. - Toma de TV en todas las habitaciones. - Fontanería en perfecto estado y totalmente reformada. - Vivienda totalmente reformada y muy luminosa, totalmente exterior con orientación sur y norte, sol tanto de mañana como de tarde. - 1 plaza de garaje para coche grande (incluida en el precio). Como ya he mencionado anteriormente, la vivienda se encuentra en la zona centro de Torrejón de Ardoz, a escasos 50 metros de la Plaza Mayor (Ayuntamiento) y a tan sólo 100 metros de la Calle De Enmedio. La zona centro de Torrejón de Ardoz que es donde se encuentra este inmueble, es una zona que tiene todos los servicios necesarios a su alrededor, como por ejemplo: RENFE a tan sólo 2 minutos de la vivienda, paradas de autobús a 2 minutos tanto para cualquier zona de Torrejón como para Madrid capital, 2 farmacias en 150 metros a la redonda, colegios, institutos, todas la entidades bancarias, bares, restaurantes, centro de salud a 500 metros, todos tipo de pequeño comercio a pie de calle, fácil entrada y salida con la nacional A2. Si necesita financiación, en INMOTORREJON tenemos a FINANSAL SOLUCIONES HIPOTECARIAS, nuestro propio departamento de intermediación financiera que concede hasta el 100% de hipoteca. Venga a visitar esta estupenda vivienda e infórmese sin ningún tipo de compromiso por su parte. Le haremos un estudio financiero personalizado en el cual estudiaremos su perfil socio económico y le informaremos de cual es la hipoteca que mejor se adapta a sus necesidades para la compraventa de vivienda. Solicite una visita al inmueble o venga a nuestra oficina, estamos ubicados en CALLE DE ENMEDIO 14 - TORREJON DE ARDOZ (MADRID) Gracias por la atención que me ha prestado.",False,good,False,True,2148.0,True,False,False,False,[],False,False,290000.0,€,,,,flat,"Noroeste, Torrejón de Ardoz","Piso en calle las Fraguas, 7",Destacado,True,True,,
108729108,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/c9/4a/1353403374.webp,,27,1,640000.0,flat,sale,123.0,True,4,2,plaza de Lavapiés,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4098082,-3.700136,False,https://www.idealista.com/inmueble/108729108/,"Piso Amplio y Luminoso en Venta en la Plaza de Lavapiés – Ubicación Inmejorable en el Corazón de Madrid Te presentamos este magnífico piso de 123 m² situado en la emblemática Plaza de Lavapiés, una de las zonas más dinámicas y culturales de Madrid. Una oportunidad única para quienes desean vivir en el auténtico centro de la ciudad, rodeados de historia, arte, gastronomía y una excelente conexión con toda la capital. Espacios Amplios y Llenos de Luz: - 4 Dormitorios espaciosos, ideales para familias o quienes necesitan ambientes versátiles. - 2 Baños Completos con excelente distribución. - Salón-Comedor muy luminoso, perfecto para el día a día o para recibir invitados. - Cocina Independiente que permite aprovechar al máximo el espacio. - 2 Balcones con vistas abiertas, aportando ventilación y luz natural en todas las estancias. Detalles de Calidad: - Suelo de Parquet que aporta calidez y elegancia al ambiente. - Carpintería Interior de Madera, clásica y acogedora. - Ventanas Climalit de Aluminio para un buen aislamiento térmico y acústico. - Calefacción y Agua Caliente por Gas Natural, eficiente y confortable. - Trastero Incluido, un valor añadido para almacenamiento adicional. Vive en el Centro con Todo a Tu Alcance: La Plaza de Lavapiés es sinónimo de vida, cultura y diversidad. Vivir aquí significa tener a pocos pasos teatros, centros culturales, restaurantes de todo el mundo, mercados tradicionales y excelentes conexiones de transporte. Una zona ideal tanto para residencia habitual como para inversión. Contáctanos para más información o para concertar una visita. ¡Un piso con alma madrileña que te enamorará!",True,good,False,False,5203.0,True,True,False,False,[],False,False,640000.0,€,650000.0,10000.0,2.0,flat,"Lavapiés-Embajadores, Madrid",Piso en plaza de Lavapiés,Destacado,,,,
