propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology
100917641,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fb/a1/f4/1220016106.webp,Finca 3,32,,1295000.0,chalet,sale,449.0,,4,5,"calle Vicente Téllez, 9",Madrid,Torrelodones,Colonia,es,,40.5741552,-3.9515968,True,https://www.idealista.com/obra-nueva/100917641/,"Promoción de obra nueva de 5 chalets independientes en la colonia de Torrelodones Piscina incluida en el precio. Vivienda 1: 1.265. 000. Vivienda 2: reservada. Vivienda 3: 1.295. 000. Vivienda 4: reservada. Vivienda 5: 1.295. 000. 5 Viviendas unifamiliares independientes de 4 dormitorios desde 1.265. 000 € Superficie: De 449 m² construidos en parcelas de 800 m² Constructora: Rico Construcciones SA Obra financiada: Por Banco Caminos En la promoción de viviendas La Quinta de Torrelodones te ofrecemos: Viviendas de 4 dormitorios, 4 baños, aseo, jardín privado en parcela de 800 m² y piscina. Exclusivo diseño con excelentes calidades y primeras marcas: carpintería de aluminio Cortizo Cor-70, cocina Santos, electrodomésticos Siemens, grifería Hansgrohe, etc. Etiqueta energética A, mediante aerotermia de la marca Daikin con suelo radiante refrescante. Cocina totalmente equipada de la marca Santos con electrodomésticos Siemens Magnífica ubicación en La Colonia de Torrelodones a 5 minutos caminando de la estación de cercanías y de la zona comercial, con excelentes comunicaciones y rápido acceso a la A6, rodeada de árboles y naturaleza. Numerosas posibilidades de personalización, incluyendo diversos opcionales (según fase avance de obras). En La Quinta de Torrelodones encontrarás todo lo que buscas para vivir con independencia, en plena naturaleza y a pocos minutos del centro de Madrid.",True,newdevelopment,True,,2884.0,True,False,False,False,[],False,False,1295000.0,€,chalet,"Colonia, Torrelodones","Casa independiente en calle Vicente Téllez, 9",True,True,True,independantHouse
108925509,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/58/a3/1359131679.webp,Urbanizacion,21,bj,350000.0,flat,sale,65.0,True,1,1,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4085889,-3.7018557,False,https://www.idealista.com/inmueble/108925509/,"Descubre esta excepcional planta baja ubicada en pleno centro de Madrid, ideal para quienes buscan la combinación perfecta entre confort y estilo urbano. Con una superficie construida de 65 m², este semireformado espacio cuenta con una habitación doble que ofrece un refugio tranquilo en medio del bullicioso entorno madrileño. Desde el salón, la cocina y el dormitorio se sale a la terraza. La propiedad se caracteriza por ser totalmente exterior, garantizando luz natural durante todo el día. Su ubicación privilegiada te sitúa cerca de las principales atracciones culturales y gastronómicas que solo Madrid puede ofrecerte; sin duda alguna es una oportunidad única tanto si deseas vivir aquí como si buscas invertir.",False,good,False,True,5385.0,False,False,False,False,[],False,False,350000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso,,True,True,
106166865,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/a0/2f/1274533040.webp,1º C,29,1,750000.0,flat,sale,122.0,True,3,2,"pasaje del Sur, 2",Madrid,Pozuelo de Alarcón,Zona Pueblo,es,Zona Pueblo,40.4426398,-3.8131022,True,https://www.idealista.com/obra-nueva/106166865/,"OBRAS INICIADAS. Obra nueva Residencial Pasaje del Sur, pisos de 3 habitaciones, amplios jardines y terrazas, piscina comunitaria. Residencial Pasaje del Sur es un exclusivo edificio de obra nueva que consta de 9 viviendas, con varias tipologías: - Bajos de 3 habitaciones, 2 baños y amplios jardines de uso privativo desde 85 hasta 120 metros cuadrados. - Primeros de 3 habitaciones, 2 baños y amplias terrazas. - Segundo de 3 habitaciones, 2 baños y una terraza de grandes dimensiones. - Áticos (dúplex, en planta segunda y ático) de 3 habitaciones, 2 baños, aseo de cortesía y terrazas con vistas panorámicas. Cada una de las viviendas incluye una plaza de garaje y un trastero, con posibilidad de adquirir una segunda plaza. Las zonas comunes incluyen una sala comunitaria y una piscina exterior. La promoción tiene un cuidado diseño que combina estética, alta calidad de materiales y funcionalidad con domótica integrada, y un sistema constructivo que posibilita un aprovechamiento óptimo del espacio en todas las estancias. La climatización de las viviendas será mediante sistema de aerotermia frío-calor que se distribuye por suelo radiante. Las viviendas cuentan con la máxima certificación energética, siendo “A” en proyecto. El proyecto contempla la ampliación de Pasaje del Sur, que pasará a comunicar la calle Guía con la calle Fuente de la Salud, según prevé el PGOU de Pozuelo de Alarcón. La promoción tiene una localización privilegiada, se ubica en una calle muy tranquila en un entorno totalmente consolidado, a escasos 2 minutos andando del Parque Fuente de la Salud y de Camino de las Huertas. Cuenta con gran oferta de servicios a los que acceder andando, como centros educativos (Kensington School, Liceo Sorolla, Escuelas Pías San Fernando, San José de Cluny), supermercados, tiendas, restaurantes, zonas verdes, centro comercial El Torreón, etc. Las viviendas están muy bien comunicadas, con fácil acceso a la A-6, M-40, M-515 y M-503.",False,newdevelopment,True,True,6148.0,True,False,False,False,[],False,False,750000.0,€,flat,"Zona Pueblo, Pozuelo de Alarcón","Piso en pasaje del Sur, 2",False,True,True,
108849109,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/a5/cf/1333206701.webp,,12,1,296215.0,flat,sale,117.0,True,3,2,"Poligono UZP0202 los Cerros, 354",Madrid,Madrid,Vicálvaro,es,Los Cerros,40.40373,-3.53962,True,https://www.idealista.com/obra-nueva/108849109/,"¡Ha llegado tu momento! NUEVO PROYECTO DE VIVIENDA PROTEGIDA EN LOS CERROS.  Residencial ARA, viviendas protegidas de precio limitado (VPPL) en régimen de cooperativa de 2, 3 y 4 dormitorios a un precio muy asequible. RESIDENCIAL ARA S.COOP.MAD. TIENE SUSCRITO CONTRATO PRIVADO SOBRE EL SUELO OBJETO DE INTERÉS  Ubicación y accesibilidad Este nuevo ámbito está situado en la parte norte de estos desarrollos, junto a El Cañaveral y los municipios de Coslada y San Fernando. Los Cerros es uno de los cinco barrios que componen los nuevos desarrollos del sureste de Madrid. Es una zona muy bien comunicada por la M-50, R-3 y M-45. Además, está planteado el desdoblamiento de la Línea 7 de Metro a partir de la estación de Ascao y con un ramal hacia Los Cerros-Ensanche de San Fernando y la ejecución de intercambiador modal. Sostenibilidad Será EL BARRIO MÁS VERDE DE MADRID que formará parte del Bosque Metropolitano, ese gran cinturón verde que el ayuntamiento de la capital planea construir bordeando la ciudad. La principal diferencia con otro desarrollo urbanístico es que tiene una menor ocupación del suelo para las edificaciones, sólo el 12%, lo que lo convierte en un PROYECTO SOSTENIBLE Y VOLCADO HACIA LA NATURALEZA. Se van a tomar todas las medidas necesarias para poder optar a una alta calificación energética. Viviendas ARA ofrece viviendas de 2, 3 y 4 dormitorio con plaza de garaje y trastero diseñadas para ofrecer confort y sostenibilidad, ya que se tomarán las medidas necesarias para obtener una alta calificación energética y poder reducir el consumo de energía. Además, sin salir de casa, podrás disfrutar de completas zonas comunes que incluyen piscina, áreas ajardinadas y espacios infantiles, pensadas para el ocio y el bienestar de toda la familia. Residencial ARA contará con todos los ingredientes característicos de los proyectos de Grupo Ibosa, arquitectura singular, viviendas con distribuciones bien pensadas donde se potencia la luminosidad de las estancias, terrazas que unen interior con exterior.  Grupo Ibosa tiene una dilatada experiencia en la comercialización y gestión de vivienda protegida, contando en la actualidad, con numerosos proyectos en Los Berrocales, Los Cerros y Valdecarros.  Si quieres formar parte de este ilusionante y nuevo proyecto de vivienda protegida, ¡déjanos tus datos y nos pondremos en contacto contigo para mantenerte informado! Nota: Este proyecto se gestiona en régimen de Cooperativa. Residencial ARA S. Coop. Mad., ya está constituida. Durante el desarrollo del proyecto, la Dirección Facultativa se reserva el derecho de efectuar modificaciones que viniesen motivadas por exigencias de orden técnico o jurídico por parte de las Administraciones competentes, así como aquellas que pudieran suponer cambios del proyecto o en la memoria de calidades que en ningún caso supondrán minoración de las calidades previstas. Los precios aquí indicados serán actualizados con el incremento de IPC anual hasta que se obtenga la calificación provisional. Importante señalar que, los precios que aparecen tienen pendiente de aplicar el IPC 2025. La cuantía que represente aplicar el incremento del IPC se llevará a la cantidad pendiente de pago en la entrega de llaves.",False,newdevelopment,True,True,2532.0,True,False,False,False,[],False,False,296215.0,€,flat,"Los Cerros, Madrid","Piso en Poligono Uzp0202 los Cerros, 354",False,True,True,
108920982,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/a4/de/1358973228.webp,60734189,14,3,145000.0,flat,sale,78.0,,3,2,"calle de las Panaderas, 7",Madrid,Fuenlabrada,El Arroyo - La Fuente,es,,40.2788977,-3.7982973,True,https://www.idealista.com/inmueble/108920982/,"Ubicado en el casco urbano de Fuenlabrada, Madrid. Municipio que dispone de todos los servicios básicos a su alcance, con oferta comercial (superficies de grandes dimensiones y tiendas de barrio necesarias) y educativa, variedad de servicios de restauración y zonas verdes valoradas en las que poder realizar actividades al aire libre. Vivienda para quienes quieran vivir en una zona tranquila muy bien comunicada como para aquellos que busquen invertir para arrendamiento con una muy buena rentabilidad. Todo ello, además, con excelentes comunicaciones por transporte público (autobús) y carreteras.   Solicite más información sin ningún tipo de compromiso. Del 31/07/2025 al 14/08/2025 este es un producto incluido en ""WOW! Ventas especiales"". El precio indicado es precio de salida. Descúbrelo e infórmate en\nInmueble en comercialización mediante el sistema de subasta al mejor postor. Estos inmuebles admiten pujas hasta la finalización del plazo indicado al efecto en cada una de las fichas de los inmuebles publicados en nuestra página web (hora peninsular española). El precio de salida es el que se indica en la ficha del inmueble. Servihabitat escogerá la puja más alta para la venta del inmueble. Se deja expresa constancia que se deberá realizar un depósito previo de 1500 o 3000¿ en función del precio de salida. Dicho depósito será devuelto automáticamente sin coste alguno en caso de no ser el pujador elegido.",False,good,False,,1859.0,False,False,False,False,[],False,False,145000.0,€,flat,"El Arroyo - La Fuente, Fuenlabrada","Piso en calle de las Panaderas, 7",,,,
108621208,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/ae/b7/984458192.webp,P21-B3A,25,3,1442000.0,flat,sale,165.0,True,4,4,"calle Cam. de los Jardines, 7",Madrid,La Moraleja,La Moraleja urbanización,es,,40.5072605,-3.6088823,True,https://www.idealista.com/obra-nueva/108621208/,"The Garden se situa en la Moraleja, una urbanización residencial en el Norte de Madrid, de 950 hectáreas que había sido patrimonio real, situado en el término Municipal de Alcobendas. La promoción se compone de 188 viviendas integradas en edificios que a su vez se organizan en torno a dos grandes jardines, potenciando la sensación de conexión con la naturaleza.  Los bloques son de baja densidad, insertados en jardines con abundante vegetación, creando así un ambiente sereno y relajado. Cada bloque cuenta con viviendas de doble y triple orientación en cuatro alturas: plantas bajas, dos plantas intermedias y terceras plantas - áticos. El proyecto se ha diseñado mediante un nuevo concepto de vivienda plurifamiliar de una elegante atemporalidad, dotada de los espacios exteriores con las ventajas de modernos equipamientos comunes. El proyecto incluye tipologías versátiles de 3, 4 y 5 dormitorios más habitación de servicio ubicadas en planta baja, viviendas en plantas intermedia y áticos, con doble o triple orientación y amplias terrazas. Las plantas bajas cuentan amplios jardines de hasta 315 m2 que se convierten en una extensión de las zonas verdes comunes, mientras que las plantas superiores cuentan con grandes terrazas de hasta 70 m2 y tipologías con distribuciones cuidadas de áticos con excepcionales terrazas privadas de hasta 160 m2.",False,newdevelopment,True,True,8739.0,True,False,False,False,[],False,False,1442000.0,€,flat,"La Moraleja urbanización, La Moraleja","Piso en calle Cam. de los Jardines, 7",False,True,True,
108879343,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/d0/61/1206403117.webp,BLOQUE 4 PORTAL 8 1º,12,1,417000.0,flat,sale,108.0,True,3,2,calle Ajalvir s/n,Madrid,Cobeña,,es,,40.5647184,-3.5026015,True,https://www.idealista.com/obra-nueva/108879343/,"¡En construcción! Conjunto residencial de tres alturas, en urbanización cerrada con 136 viviendas de 2, 3 y 4 dormitorios, todas ellas con amplias terrazas exteriores. Bajos con jardín y áticos dúplex con terrazas y vistas a la sierra de Madrid. En esta promoción destacan las magníficas zonas comunes, con piscinas comunitarias, local comunitario con gastroteca, gimnasio equipado y zona infantil exterior, grandes espacios ajardinados entre los que destaca un Pinar protegido, así como un huerto urbano para disfrutar con los más pequeños. Además, las viviendas contarán con garaje y trastero. La zona norte de Madrid Cobeña es un municipio que conjuga todas las comodidades, rodeado de naturaleza y tranquilidad, que además dispone de unas excelentes comunicaciones. En un lugar tranquilo y distinguido de la zona norte de Madrid, rodeado de espacios verdes y con todos los servicios. AEDAS Homes te ofrece viviendas de obra nueva en Cobeña que se adaptan a tus necesidades y gustos. Podrás elegir opciones de 2, 3 y 4 dormitorios con terraza, garaje y trastero, todas con unas calidades excepcionales. Además, tendrás la posibilidad de disfrutar de unas zonas comunes con piscinas, parque infantil, huerto urbano, taquillas Citybox, gimnasio y gastroteca/coworking, ideales para relajarte y compartir buenos momentos con tu familia y amigos.   Estas viviendas de obra nueva en Cobeña son muy eficientes gracias a su doble etiqueta A y a sus sistemas de aislamiento, climatización, energía y drenaje. Varias líneas de autobuses – 1 63 y la N103 - conectan con el de Intercambiador de Plaza de Castilla y Barajas, así como con los municipios cercanos de Paracuellos, Daganzo o Algete. Por carretera, la M-100 te conectará rápidamente con la A1 y la M-108 con la A2. La M-103 y M-111 tienen conexión inmediata con la M-50 y la R-2, permitiendo incorporarte a ambas en menos de 5 minutos. El centro comercial Plaza Norte y el Hospital Infanta Sofía, quedarán a un instante de tu casa.",False,,True,True,3861.0,True,False,False,False,[],False,False,417000.0,€,flat,Cobeña,Piso en calle Ajalvir s/n,False,True,True,
106738225,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/7e/46/1292491076.webp,VM2412010,18,6,1309000.0,flat,sale,78.0,True,2,2,calle de Hermosilla,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4267589,-3.6709698,False,https://www.idealista.com/inmueble/106738225/,"PISO EXTERIOR REFORMADO A ESTRENAR CON TERRAZA EN GOYA Ubicada en el comercial barrio de Goya, en la calle Hermosilla, la vivienda, reformada y moderna, se encuentra en la 6ª planta de un edificio clásico. Sus 76 metros se distribuyen en 2 habitaciones dobles y 2 baños, uno de ellos en suite, ofreciendo un espacio cómodo y elegante para quienes buscan un estilo de vida sofisticado en el corazón de Madrid. Sus 16 m² de balcón y terraza privada, la hacen única, ideales para disfrutar de momentos al aire libre y vistas a la ciudad. Está completamente amueblada y equipada, lista para entrar a vivir. Cuenta con calefacción comunitaria y aire acondicionado central que garantizan el máximo confort todo el año. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,good,False,True,16782.0,True,False,False,False,[],False,False,1309000.0,€,flat,"Goya, Madrid",Piso en calle de Hermosilla,,,,
108515037,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/fa/ba/1347192878.webp,P08PBH,19,bj,245000.0,flat,sale,63.0,True,2,1,"de lo Cortao, 14",Madrid,San Sebastián de los Reyes,Pol. Industrial sur,es,,40.5534366,-3.6105128,True,https://www.idealista.com/obra-nueva/108515037/,"¡Visita loft piloto!  ¿Qué te parecería tener un extraordinario loft de diseño, con estancias modernas, luminosas, funcionales, diáfanas y polivalentes donde poder elegir cómo pasar cada minuto? O quizás, ¿buscas invertir obteniendo una alta rentabilidad? Conoce Kings Lofts, un proyecto único en la zona, ubicado en una de las zonas del norte de Madrid más prósperas, San Sebastián de los Reyes y a tan solo 3 minutos de la A1. Allí encontrarás un proyecto tan versátil como interesante, que se adapta a los nuevo ritmo de vida. Kings son 363 lofts de 1 y 2 estancias con amplias zonas comunes, rodeado de jardines, dos piscinas, gimnasio, pista de pádel, parque infantil y una gran sala co-working donde poder trabajar flexiblemente. Un proyecto que llega para cubrir las necesidades según los hábitos de vida típicos de la sociedad actual, unificando espacios con el fin de ofrecer el mayor confort posible. Esta nueva tendencia de construcción se caracteriza por sus escasas divisiones entre las estancias. Las paredes y puertas se convierten en elementos flexibles para aprovechar al máximo los metros cuadrados disponibles. Las habitaciones se unen haciendo más fácil y cómoda la distribución a tus necesidades. Las cocinas contemporáneas se han abierto al corazón del hogar para que el espacio fluya libremente a través también de su gran ventanal que aporta luz natural permitiendo un ahorro de energía eléctrica, a la vez que da mayor sensación de amplitud. Los lofts de este innovador proyecto cuentan con su propia terraza privada. Espaciosas y con espléndidas vistas, están concebidas como un espacio para compartir con amigos y familia o para desconectar del trabajo. *Los precios no incluyen IVA.",False,,True,True,3889.0,True,False,False,False,[],False,False,245000.0,€,flat,"Pol. Industrial sur, San Sebastián de los Reyes","Piso en de lo Cortao, 14",False,True,True,
108651844,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/5e/c2/1351105309.webp,1º B,10,1,351945.0,flat,sale,98.0,True,2,2,"Calle Lacedón, 7",Madrid,Villaviciosa de Odón,Centro,es,,40.3583625,-3.9046283,True,https://www.idealista.com/obra-nueva/108651844/,"Viviendas de Renta Libre en Régimen de Cooperativa Calle Lacedón 7-9, Villaviciosa de Odón (Madrid) Fecha estimada de entrega: SEGUNDO TRIMESTRE DE 2028 Nos complace presentarle una exclusiva promoción de 16 viviendas en régimen de cooperativa, ubicadas en el corazón de Villaviciosa de Odón, uno de los municipios más valorados de la Comunidad de Madrid por su excelente calidad de vida, servicios y cercanía a la capital. Características de la Promoción: Viviendas de 1 y 2 dormitorios Plaza de garaje incluida Viviendas en planta baja con amplios patios y otras con terraza Ubicación privilegiada en el centro urbano Ideales como primera vivienda, inversión o para quienes desean mejorar su calidad de vida en un entorno cómodo, accesible y tranquilo. Entorno y Servicios: Ubicadas en una zona consolidada y tranquila, con todos los servicios a pocos pasos: •Supermercados •Restaurantes y cafeterías •Bancos •Paradas de autobús y taxi •Comercios y centros educativos Calidades Destacadas: •Calificación Energética A •Fachada moderna, respetuosa con la estética tradicional del municipio •Sistema de aerotermia para calefacción, refrigeración y agua caliente sanitaria (ACS) •Altos estándares de confort y eficiencia energética ¡Llámenos y venga a conocer esta magnífica promoción! Estaremos encantados de informarle y mostrarle todos los detalles que hacen de esta oportunidad una excelente elección de vivienda.",False,newdevelopment,True,True,3591.0,True,False,False,False,[],False,False,351945.0,€,flat,"Centro, Villaviciosa de Odón","Piso en Calle Lacedón, 7",False,True,True,
108849103,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/66/aa/1333207091.webp,,12,1,296273.0,flat,sale,117.0,True,3,2,"Poligono UZP0202 los Cerros, 354",Madrid,Madrid,Vicálvaro,es,Los Cerros,40.40373,-3.53962,True,https://www.idealista.com/obra-nueva/108849103/,"¡Ha llegado tu momento! NUEVO PROYECTO DE VIVIENDA PROTEGIDA EN LOS CERROS.  Residencial ARA, viviendas protegidas de precio limitado (VPPL) en régimen de cooperativa de 2, 3 y 4 dormitorios a un precio muy asequible. RESIDENCIAL ARA S.COOP.MAD. TIENE SUSCRITO CONTRATO PRIVADO SOBRE EL SUELO OBJETO DE INTERÉS  Ubicación y accesibilidad Este nuevo ámbito está situado en la parte norte de estos desarrollos, junto a El Cañaveral y los municipios de Coslada y San Fernando. Los Cerros es uno de los cinco barrios que componen los nuevos desarrollos del sureste de Madrid. Es una zona muy bien comunicada por la M-50, R-3 y M-45. Además, está planteado el desdoblamiento de la Línea 7 de Metro a partir de la estación de Ascao y con un ramal hacia Los Cerros-Ensanche de San Fernando y la ejecución de intercambiador modal. Sostenibilidad Será EL BARRIO MÁS VERDE DE MADRID que formará parte del Bosque Metropolitano, ese gran cinturón verde que el ayuntamiento de la capital planea construir bordeando la ciudad. La principal diferencia con otro desarrollo urbanístico es que tiene una menor ocupación del suelo para las edificaciones, sólo el 12%, lo que lo convierte en un PROYECTO SOSTENIBLE Y VOLCADO HACIA LA NATURALEZA. Se van a tomar todas las medidas necesarias para poder optar a una alta calificación energética. Viviendas ARA ofrece viviendas de 2, 3 y 4 dormitorio con plaza de garaje y trastero diseñadas para ofrecer confort y sostenibilidad, ya que se tomarán las medidas necesarias para obtener una alta calificación energética y poder reducir el consumo de energía. Además, sin salir de casa, podrás disfrutar de completas zonas comunes que incluyen piscina, áreas ajardinadas y espacios infantiles, pensadas para el ocio y el bienestar de toda la familia. Residencial ARA contará con todos los ingredientes característicos de los proyectos de Grupo Ibosa, arquitectura singular, viviendas con distribuciones bien pensadas donde se potencia la luminosidad de las estancias, terrazas que unen interior con exterior.  Grupo Ibosa tiene una dilatada experiencia en la comercialización y gestión de vivienda protegida, contando en la actualidad, con numerosos proyectos en Los Berrocales, Los Cerros y Valdecarros.  Si quieres formar parte de este ilusionante y nuevo proyecto de vivienda protegida, ¡déjanos tus datos y nos pondremos en contacto contigo para mantenerte informado! Nota: Este proyecto se gestiona en régimen de Cooperativa. Residencial ARA S. Coop. Mad., ya está constituida. Durante el desarrollo del proyecto, la Dirección Facultativa se reserva el derecho de efectuar modificaciones que viniesen motivadas por exigencias de orden técnico o jurídico por parte de las Administraciones competentes, así como aquellas que pudieran suponer cambios del proyecto o en la memoria de calidades que en ningún caso supondrán minoración de las calidades previstas. Los precios aquí indicados serán actualizados con el incremento de IPC anual hasta que se obtenga la calificación provisional. Importante señalar que, los precios que aparecen tienen pendiente de aplicar el IPC 2025. La cuantía que represente aplicar el incremento del IPC se llevará a la cantidad pendiente de pago en la entrega de llaves.",False,newdevelopment,True,True,2532.0,True,False,False,False,[],False,False,296273.0,€,flat,"Los Cerros, Madrid","Piso en Poligono Uzp0202 los Cerros, 354",False,True,True,
108849126,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/66/aa/1333207091.webp,,12,1,285895.0,flat,sale,112.0,True,3,2,"Poligono UZP0202 los Cerros, 354",Madrid,Madrid,Vicálvaro,es,Los Cerros,40.40373,-3.53962,True,https://www.idealista.com/obra-nueva/108849126/,"¡Ha llegado tu momento! NUEVO PROYECTO DE VIVIENDA PROTEGIDA EN LOS CERROS.  Residencial ARA, viviendas protegidas de precio limitado (VPPL) en régimen de cooperativa de 2, 3 y 4 dormitorios a un precio muy asequible. RESIDENCIAL ARA S.COOP.MAD. TIENE SUSCRITO CONTRATO PRIVADO SOBRE EL SUELO OBJETO DE INTERÉS  Ubicación y accesibilidad Este nuevo ámbito está situado en la parte norte de estos desarrollos, junto a El Cañaveral y los municipios de Coslada y San Fernando. Los Cerros es uno de los cinco barrios que componen los nuevos desarrollos del sureste de Madrid. Es una zona muy bien comunicada por la M-50, R-3 y M-45. Además, está planteado el desdoblamiento de la Línea 7 de Metro a partir de la estación de Ascao y con un ramal hacia Los Cerros-Ensanche de San Fernando y la ejecución de intercambiador modal. Sostenibilidad Será EL BARRIO MÁS VERDE DE MADRID que formará parte del Bosque Metropolitano, ese gran cinturón verde que el ayuntamiento de la capital planea construir bordeando la ciudad. La principal diferencia con otro desarrollo urbanístico es que tiene una menor ocupación del suelo para las edificaciones, sólo el 12%, lo que lo convierte en un PROYECTO SOSTENIBLE Y VOLCADO HACIA LA NATURALEZA. Se van a tomar todas las medidas necesarias para poder optar a una alta calificación energética. Viviendas ARA ofrece viviendas de 2, 3 y 4 dormitorio con plaza de garaje y trastero diseñadas para ofrecer confort y sostenibilidad, ya que se tomarán las medidas necesarias para obtener una alta calificación energética y poder reducir el consumo de energía. Además, sin salir de casa, podrás disfrutar de completas zonas comunes que incluyen piscina, áreas ajardinadas y espacios infantiles, pensadas para el ocio y el bienestar de toda la familia. Residencial ARA contará con todos los ingredientes característicos de los proyectos de Grupo Ibosa, arquitectura singular, viviendas con distribuciones bien pensadas donde se potencia la luminosidad de las estancias, terrazas que unen interior con exterior.  Grupo Ibosa tiene una dilatada experiencia en la comercialización y gestión de vivienda protegida, contando en la actualidad, con numerosos proyectos en Los Berrocales, Los Cerros y Valdecarros.  Si quieres formar parte de este ilusionante y nuevo proyecto de vivienda protegida, ¡déjanos tus datos y nos pondremos en contacto contigo para mantenerte informado! Nota: Este proyecto se gestiona en régimen de Cooperativa. Residencial ARA S. Coop. Mad., ya está constituida. Durante el desarrollo del proyecto, la Dirección Facultativa se reserva el derecho de efectuar modificaciones que viniesen motivadas por exigencias de orden técnico o jurídico por parte de las Administraciones competentes, así como aquellas que pudieran suponer cambios del proyecto o en la memoria de calidades que en ningún caso supondrán minoración de las calidades previstas. Los precios aquí indicados serán actualizados con el incremento de IPC anual hasta que se obtenga la calificación provisional. Importante señalar que, los precios que aparecen tienen pendiente de aplicar el IPC 2025. La cuantía que represente aplicar el incremento del IPC se llevará a la cantidad pendiente de pago en la entrega de llaves.",False,newdevelopment,True,True,2553.0,True,False,False,False,[],False,False,285895.0,€,flat,"Los Cerros, Madrid","Piso en Poligono Uzp0202 los Cerros, 354",False,True,True,
107668650,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/e1/f6/1319258042.webp,V15  Tipo C,26,,473800.0,chalet,sale,139.0,,4,3,"Cañada de los Toros, 92",Madrid,Manzanares el Real,,es,,40.728874,-3.8725001,True,https://www.idealista.com/obra-nueva/107668650/,"LINCENCIA Y PRÉSTAMO PROMOTOR PRECONCEDIDOS Vivienda 15 - Bloque 8 – Tipo C  15 viviendas, quedan 4. 2 Plazas de garaje subterráneo incluidas en el precio  Superficie útil: 110 m²  Superficie construida: 139 m²  Superficie de la parcela: 248 m²  Plantas: 2  Dormitorios: 4 (uno en planta baja)  Baños: 3  Plazas de garaje: 2 incluidas en el precio  Cocina equipada y baños totalmente amueblados.  Proceso de adquisición de tu vivienda:  Reserva de la vivienda: 3.500 €  Al inicio de obra 20% del valor de adjudicación + IVA (menos la reserva)  Entrega de llaves (2027): 80% restante + IVA  Además, el proyecto cuenta con licencia y préstamo promotor preconcedido para mayor facilidad en la compra.  ¡No dejes pasar esta oportunidad de vivir en un entorno único con el máximo confort y eficiencia!  Residencial Villa Bárbara es un exclusivo conjunto residencial de lujo y una oportunidad única en Manzanares El Real.  Se trata del único proyecto de obra nueva en la zona, diseñado para ofrecer viviendas que se adapten a tu futuro.  La urbanización privada alberga 15 chalets pareados de obra nueva, con parcelas privadas que van desde 189 m² hasta 404 m².  Dentro de tu amplia parcela, podrás diseñar tu vivienda personalizada a tu gusto, por ejemplo, con 4 dormitorios (uno de ellos en la planta baja) o con la distribución que prefieras.",False,newdevelopment,True,,3409.0,True,False,False,False,[],False,False,473800.0,€,chalet,Manzanares el Real,"Chalet pareado en Cañada de los Toros, 92",False,True,True,semidetachedHouse
