propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,detailedType.subTypology,neighborhood,parkingSpace.parkingSpacePrice,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108621405,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/83/0a/1353587322.webp,48,,3750000.0,chalet,sale,500.0,,5,5,Barrio Ciudad Jardín,Madrid,Madrid,Chamartín,es,40.4506618,-3.6687923,False,https://www.idealista.com/inmueble/108621405/,"Exclusivo Palacete Histórico de Lujo en Madrid Capital – Único en su Clase Presentamos una propiedad excepcional y absolutamente única en el corazón de Madrid: un palacete independiente de 1920, totalmente reformado con los más altos estándares de calidad, que combina el encanto de la arquitectura clásica con el confort y la tecnología del siglo XXI. Ubicado en la prestigiosa Colonia Ciudad Jardín, dentro de un recinto privado con sistema de videovigilancia perimetral, este enclave es uno de los más codiciados por su seguridad, privacidad y cercanía al centro. No es casualidad que varias embajadas lo hayan elegido como sede: discreción, distinción y ubicación privilegiada lo definen. Distribuido en cuatro plantas con ascensor de seis plazas, este palacete cuenta con una superficie equilibrada y funcional para vivir con el máximo confort: •Planta sótano: cocina auxiliar, despensa, dormitorio, baño, salón independiente y garaje con capacidad para dos vehículos. •Planta principal: acceso señorial con puerta de madera noble con vidrieras y cerradura acorazada cortafuegos, cocina equipada, dormitorio en suite y un impresionante salón de 50 m² con suelos de mármol. •Primera planta: dormitorio principal con vestidor, caja fuerte empotrada y baño en suite con bañera de hidromasaje y ducha, un dormitorio adicional con baño privado y una elegante sala de estar o despacho. •Segunda planta: despacho/sala polivalente, aseo y una terraza privada de 15 m² ideal para desconectar en un entorno tranquilo. •Exterior: zona ajardinada con posibilidad de piscina, trastero, sala de calderas con apoyo de placas solares, tres plazas de aparcamiento exteriores y varias zonas de terraza. Sistema de climatización por conductos, salvo en la planta superior (split), calefacción por gas natural, instalación eléctrica trifásica y materiales de alta gama en toda la propiedad. Con accesos inmediatos a la M-30 y excelentes comunicaciones mediante transporte público, esta joya arquitectónica representa una oportunidad irrepetible para quienes buscan un hogar con carácter, exclusividad y ubicación estratégica en el corazón de Madrid.",False,good,False,,7500.0,False,False,False,False,[],False,False,3750000.0,€,True,True,chalet,"Ciudad Jardín, Madrid",Casa independiente,REAL-0146,independantHouse,Ciudad Jardín,,,,,
106000900,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/7e/96/1269503491.webp,30,1,497500.0,studio,sale,75.0,True,0,1,calle de Ruiz,Madrid,Madrid,Centro,es,40.4261339,-3.7037651,False,https://www.idealista.com/inmueble/106000900/,"Consulting Inmobiliario vende céntrico piso como para inversores. La vivienda tiene 60 m2 útiles, distribuidos en salón/comedor, cocina independiente, habitación doble con vestidor y amplio baño completo con ducha y bañera de hierro fundido. La vivienda esta totalmente reformada con las mejores calidades, cocina totalmente amueblada y equipada con encimera de silestone, suelos de tarima, paredes lisas, exceptuando una del salón de ladrillo visto muy original, ventanas con rotura de puente térmico mas contraventana interior madera, calefacción eléctrica, aire acondicionado. Dispone de dos balcones en el salón que aporta mucha luz natural, con ascensor, año de construcción 1900, la vivienda se encuentra en una zona inmejorable cerca de transportes y todo tipo de servicios. Certificado energético en trámite. En la actualidad se encuentra alquilada por 1.155 €/mes hasta enero de 2027. Gastos de comunidad 93 €/mes IBI 456 €.",False,good,False,True,6633.0,False,False,False,False,[],False,False,497500.0,€,,,flat,"Malasaña-Universidad, Madrid",Estudio en calle de Ruiz,04287,studio,Malasaña-Universidad,,,,,
103846533,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/58/1d/1202032223.webp,3,4,975000.0,flat,sale,175.0,True,4,2,Barrio Huertas-Cortes,Madrid,Madrid,Centro,es,40.4126137,-3.6984488,False,https://www.idealista.com/inmueble/103846533/,"Belton Real Estate ofrece oportunidad de inversión en Huertas-Cortes con infinidad de posibilidades ubicado en una finca representativa de principios de siglo,  El inmueble se distribuye en un gran hall recibidor de entrada, salón dividido en dos estancias y una gran cocina con zona de servicio. Actualmente dispone de 4 habitaciones y dos baños. El piso dispone de suelo de parqué de madera natural, vídeo portero, puerta blindada, agua y calefacción central. La zona es inmejorable, ubicación privilegiada por contar con numerosos comercios, tiendas restaurantes así como de diferentes opciones de transporte publico y muy cercano al museo del Prado. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,renew,False,True,5571.0,False,False,False,False,[],False,False,975000.0,€,,,flat,"Huertas-Cortes, Madrid",Piso,HCR,,Huertas-Cortes,,,,,
108591815,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/4c/57/1349371193.webp,30,,550000.0,chalet,sale,140.0,,3,1,Villalbilla,Madrid,Villalbilla,,es,40.4310333,-3.2992232,False,https://www.idealista.com/inmueble/108591815/,"Exclusivas Alcalá presenta SUELO: 18 viviendas y entorno a 1.450 m2 edificables, en Villalbilla. En estos momentos, se encuentra estupenda vivienda, cuenta con tres luminosos dormitorios, un baño de gran tamaño con plato de ducha, cocina con zona de comedor, acogedor salón y un comedor independiente, fácilmente convertible en un cuarto dormitorio o en el espacio que necesites. En la parte trasera, disfruta de una amplia parcela perfecta para tus momentos de ocio al aire libre: ideal para montar una barbacoa, zona chill out, cenador y mucho más. Ubicada en una zona tranquila, la propiedad está rodeada de todos los servicios esenciales: supermercados, transporte público, bares, parques infantiles y mucho más. EXCLUSIVAS ALCALA, con una dilatada experiencia de más de 30 años, le acompañará en todo el proceso de la Compraventa. Disponemos de Departamento Jurídico y Financiero. Somos API (Agentes de la Propiedad Inmobiliaria). Este anuncio no es vinculante y puede contener errores. Se muestra a titulo informativo y no es contractual. En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",False,renew,False,,3929.0,False,False,False,False,[],False,False,550000.0,€,,,chalet,Villalbilla,Casa independiente,EX04141,independantHouse,,,,,,
108167588,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/37/26/79658126.webp,25,1,615000.0,flat,sale,115.0,True,2,2,calle Aguarón,Madrid,Madrid,Moncloa,es,40.4667683,-3.7923206,False,https://www.idealista.com/inmueble/108167588/,"¡Mízar ofrece exclusiva vivienda de 100 m. en urbanización privada, en Valdemarín! La vivienda consta de amplísimo salón, terraza, 2 dormitorios (principal con baño en suite), 2 cuartos de baño revestidos en mármol (principal con bañera de hidromasaje), cocina con office totalmente amueblada y equipada con electrodomésticos de alta gama y vestíbulo.  Excelentes calidades, suelos de tarima, carpintería interior lacada, exterior Climalit, calefacción individual, aire acondicionado canalizado.  Dispone de garaje privado y trastero. Urbanización privada con piscina, pádel, zona infantil y deportiva.  Servicio de portería.  Excelente estado.",False,good,False,True,5348.0,False,False,False,False,[],False,False,615000.0,€,True,True,flat,"Valdemarín, Madrid",Piso en calle Aguarón,,,Valdemarín,,,,,
108467906,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/b9/de/1345808985.webp,10,,229900.0,flat,sale,55.0,True,1,1,Barrio Puerta Bonita,Madrid,Madrid,Carabanchel,es,40.3767971,-3.7436844,False,https://www.idealista.com/inmueble/108467906/,"MAYA Consulting vende: ¡Atención, amantes de la vivienda urbana y contemporánea en Madrid! ¿Estás buscando un oasis de confort y modernidad en una de las zonas más vibrantes de la capital? ¡No busques más, porque acabas de encontrar tu próximo hogar en el corazón de Carabanchel! ¡Te presentamos este luminoso y encantador piso que redefinirá tu concepto de comodidad! Disfruta de una acogedora habitación inundada de luz natural, donde cada rincón respira armonía y buen gusto. Este piso, con sus 55 m² meticulosamente distribuidos, amplio y cómodo salón y cocina americana abierta al salón, todo ello ofrece el espacio perfecto para crear tu propio refugio personal, adaptado a tus necesidades y gustos. Además, cuenta con un baño diseñado con detalle, garantizando que cada momento de relajación sea una experiencia única. Pero eso no es todo. ¿Te imaginas disfrutando de los cálidos rayos del sol en su patio de más de 12 m², ideal para tus momentos de paz y desconexión? En este espacio exterior podrás cultivar tus plantas favoritas, organizar acogedoras reuniones con amigos o simplemente disfrutar de un buen libro con una copa de vino. ¡Las posibilidades son infinitas! Y para aquellos que valoran el orden y la eficiencia, este piso cuenta con un trastero de 6 m², perfecto para almacenar tus pertenencias de forma organizada y tener todo en su lugar. Además, olvídate de las preocupaciones y las incomodidades, ya que este hogar está equipado con ascensor, calefacción y aire acondicionado, asegurando tu confort en todas las estaciones del año. Junto al parque de Carabanchel, a pocos minutos de la estación de METRO de SAN FRANCISCO, con todos los servicios necesarios en la puerta de casa! ¿Te sientes atraído por la idea de vivir en un espacio que combina la modernidad con la calidez del hogar? ¿Deseas experimentar la vida urbana de Madrid desde una perspectiva única y exclusiva? Entonces no pierdas la oportunidad de convertir este piso en tu santuario personal, donde cada día se convierte en una nueva aventura llena de confort y estilo. ¡Contáctanos ahora y descubre por qué esta propiedad es el sueño hecho realidad que estabas esperando! ¡Bienvenido a tu nueva vida en Carabanchel! MAYA Consulting, creando hogares desde el año 2000!",False,good,False,True,4180.0,True,False,False,False,[],False,False,229900.0,€,,,flat,"Puerta Bonita, Madrid",Piso,29231M,,Puerta Bonita,,,,,
108667373,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/5c/3d/1351600686.webp,27,2,264900.0,flat,sale,80.0,True,4,2,calle de Cervantes,Madrid,Torrejón de Ardoz,Noroeste,es,40.4562405,-3.4763708,False,https://www.idealista.com/inmueble/108667373/,"KasaDirect Servicios Inmobiliarios VENDE PISO en el centro de Torrejón de Ardoz.  Se trata de un piso exterior de 80m2 que se encuentra en una Segunda Planta CON ASCENSOR y que dispone de: - 4 Dormitorios, el principal con Aire Acondicionado y baño completo. - Salón Comedor con Aire Acondicionado. - Amplia cocina amueblada. - Baño completo para invitados. - Trastero. Ademas dispone de: - Calefacción Gas Natural Individual. - Puerta Blindada. - Suelos de Parquét. - Luz Natural. - Patio comunitario. La ZONA CENTRO de Torrejón de Ardoz cuenta con todos los servicios (Bancos, Centros de Salud, Colegios e Institutos, Supermercados, Transporte Publico,. ) Se encuentra a 2 minutos de la plaza mayor, a 3min de la Estación de Renfe y cuenta con un excelente enlace a la NII.  Llámanos para obtener mas información. Realiza tu oferta y la estudiaremos. KasaDirect Servicios Inmobiliarios realiza ESTUDIOS FINANCIEROS GRATUITOS.",False,good,False,True,3311.0,False,False,False,False,[],False,False,264900.0,€,,,flat,"Noroeste, Torrejón de Ardoz",Piso en calle de Cervantes,CERTOR25,,,,,,,
108789103,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/15/01/1355163559.webp,16,4,780000.0,flat,sale,96.0,True,1,1,Barrio Ibiza,Madrid,Madrid,Retiro,es,40.4179476,-3.6759531,False,https://www.idealista.com/inmueble/108789103/,"Exclusiva vivienda con vistas al Parque del Retiro Descubre esta joya única en el corazón de Madrid, una oportunidad excepcional para quienes sueñan con crear un hogar a medida frente al pulmón verde más emblemático de la ciudad. Situado en una cuarta planta exterior, este fantástico piso con altos techos y gran personalidad es un verdadero lienzo en blanco, ideal para diseñar un espacio completamente a tu gusto. Actualmente cuenta con un dormitorio con un amplio vestidor, pero anteriormente albergaba más estancias, lo que ofrece múltiples posibilidades de redistribución. El salón, amplio y bañado por luz natural durante todo el día, se abre a través de grandes ventanales hacia el Parque del Retiro y una calle despejada, brindando unas vistas incomparables y una atmósfera de tranquilidad difícil de encontrar en plena ciudad. La vivienda dispone además de una cocina independiente, un baño completo, calefacción central, portero físico y ascensor en el edificio. Ubicada en una de las zonas más codiciadas de Madrid, a tan solo un minuto del Retiro, y rodeada de excelentes conexiones de metro, restaurantes con terrazas encantadoras, hospitales y todos los servicios que puedas necesitar. Una propiedad con alma, en una localización inmejorable, lista para convertirse en la casa de tus sueños. POR MOTIVOS DE PRIVACIDAD, NO SE MUESTRAN O ENVIARÁN IMÁGENES. Contacta con nosotros para organizar una visita personalizada y descubrir todo el potencial de esta vivienda única.",False,renew,False,True,8125.0,False,False,False,False,[],False,False,780000.0,€,,,flat,"Ibiza, Madrid",Piso,MPA133,,Ibiza,,,,,
108614142,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/ff/d1/1352062621.webp,21,1,330000.0,flat,sale,86.0,True,3,1,calle de San Emilio,Madrid,Madrid,Ciudad Lineal,es,40.4279238,-3.6545097,False,https://www.idealista.com/inmueble/108614142/,"MAURE INMOBILIARIA vende en EXCLUSIVA FANTASTICA VIVIENDA, zona VENTAS/EL CARMEN EXTERIOR mucha luz tiene 85 metros construidos y 76 útiles, consta de tres dormitorios, tiene una terraza incorporada al salón (TOTAL METROS DE SALÓN, 25 METROS CUADRADOS), cocina de buen tamaño, baño completo, el piso esta para actualizar, centros comerciales proximos, centro medico Avda. Daroca, todos los servicios a la mano, transporte publico metro lineas (2-5) Bus lineas 210,110, 28,15. Mejor verlo.",False,good,False,False,3837.0,False,False,False,False,[],False,False,330000.0,€,,,flat,"Ventas, Madrid",Piso en calle de San Emilio,Ref 3883,,Ventas,,,,,
108836343,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/28/d6/1356556696.webp,44,,518000.0,chalet,sale,300.0,,5,2,El Guijo - Colonia España - Colonia San Antonio,Madrid,Galapagar,El Guijo - Colonia España - Colonia San Antonio,es,40.6247593,-4.0289533,False,https://www.idealista.com/inmueble/108836343/,"Chalet con encanto y grandes posibilidades en Galapagar Urbanización Colonia España1.700 m² de parcela | Excelente ubicación | Uso residencial o de hosteleríaEn la prestigiosa urbanización Colonia España, en Galapagar, se ofrece este chalet independiente con uso actual de restaurante, ideal para quienes buscan una propiedad con carácter y múltiples opciones. Con una magnífica parcela de 1.700 m², esta finca es perfecta para transformarla en una acogedora vivienda familiar, un restaurante con encanto o incluso un proyecto híbrido.  Características principales  Situado en una zona tranquila pero bien comunicada, con fácil acceso desde el centro de Galapagar y las principales carreteras.  Chalet en una sola planta.  Posibilidad de reforma para adaptarlo a tu proyecto: chalet residencial, restaurante, casa rural o espacio multifuncional.  Árboles antiguos y maduros, con un encanto natural inigualable.  Parcela amplia de 1.700 m², perfecta para jardín, piscina o terrazas.  No dejes pasar esta oportunidad. Si sueñas con vivir o invertir en un entorno natural, con buena ubicación y un toque especial, esta es tu ocasión.  Entorno natural: Rodeado de vegetación, con árboles centenarios que confieren privacidad y belleza al conjunto.  Versatilidad: Perfecto para quienes buscan una vivienda única con gran parcela, o para inversores y hosteleros que quieran reabrir un local con historia.  Ubicación privilegiada: En una de las mejores zonas de Galapagar, ideal tanto para vivir como para emprender un negocio.     El inmueble necesita reforma integral, lo que te permite adaptarlo completamente a tus gustos y necesidades. Una excelente oportunidad para quienes buscan un proyecto con potencial y carácter.  Contacta para más información y concertar una visita. Oh! key servicios inmobiliarios       .",True,renew,False,,1727.0,False,False,True,False,[],False,False,518000.0,€,,,chalet,"El Guijo - Colonia España - Colonia San Antonio, Galapagar",Chalet,7332,,,,,,,
106621619,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/ff/99/1288988618.webp,5,5,1590000.0,flat,sale,166.0,True,4,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,40.423558,-3.6734778,False,https://www.idealista.com/inmueble/106621619/,"Magnífica vivienda en la mejor zona de Salamanca. 5ª Planta. Exterior. 2 Terrazas. Vistas Despejadas. Muy luminosa. Amplia zona de recibo. Grandes posibilidades de reforma. Buena Finca y Buen Portal. Plaza de Garaje en finca de acceso directo. Muy bien comunicada. Junto a los principales comercios de la zona. Ref-3013. ¡Descubre tu nuevo hogar en la mejor zona de Salamanca! Este magnífico piso exterior en la quinta planta te ofrece una experiencia de vida inigualable con sus 166 m² construidos. Con 4 dormitorios y 2 baños, es perfecto para familias que buscan espacio y comodidad. Disfruta de sus dos terrazas con vistas despejadas que llenan de luz cada rincón del hogar. La amplia zona de recibo es ideal para reuniones y ofrece grandes posibilidades de reforma para personalizarlo a tu gusto. La finca cuenta con un portal elegante y una plaza de garaje con acceso directo, lo que añade un plus de comodidad a tu día a día. Su excelente ubicación te garantiza estar cerca de los principales comercios de la zona y disfrutar de una comunicación inmejorable. Además, el edificio está adaptado para personas con movilidad reducida, asegurando accesibilidad para todos. Con calefacción central y orientación, sur, norte y oeste, este piso es una joya que no puedes dejar escapar.  ""AP de Propiedades, somos un grupo inmobiliario que opera en todos los campos del sector desde hace más de 20 años. Nuestra actividad se ha centrado fundamentalmente en Madrid capital, en donde hemos desarrollado diferentes promociones de obra nueva y de rehabilitación de edificios singulares, sin olvidar la prestación del servicio de intermediación inmobiliaria tanto en la compra como en la venta de inmuebles, con el único fin de ofrecer a nuestros clientes todo lo necesario para su completa satisfacción que también ha sido y será la nuestra. Nuestras oficinas se encuentran en la calle Castelló, 23 - 3ºIzq. Madrid”.",False,good,False,True,9578.0,True,False,False,False,[],False,False,1590000.0,€,True,True,flat,"Goya, Madrid",Piso,3013,,Goya,,,,,
108176326,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/67/39/1336133760.webp,31,bj,440000.0,flat,sale,50.0,False,1,1,calle de Arrieta,Madrid,Madrid,Centro,es,40.4168233,-3.7096085,False,https://www.idealista.com/inmueble/108176326/,"EXTRAORDINARIA Vivienda en Finca Emblemática junto al TEATRO REAL, metro OPERA, Palacio de Oriente, cerca de SOL, todos los SERVICIOS, Parking Palacio de Oriente, excelente e inmejorable UBICACIÓN,.. . Amplio SALÓN con Cocina Americana equipada con todos los electrodomésticos, Gran ALTURA de techos, Baño completo con plato de ducha, PATIO INTERIOR de uso privativo, ventilación cruzada, paredes lisas, suelos de Tarima flotante, Aire Acondicionado,.. . es una VIVIENDA ÚNICA en la mejor zona de MADRID CAPITAL.",True,good,False,True,8800.0,False,False,False,False,[],False,False,440000.0,€,,,flat,"Palacio, Madrid",Piso en calle de Arrieta,MADRID CALIDAD 10,,Palacio,,,,,
108000958,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/2f/f9/1330770733.webp,4,bj,185000.0,flat,sale,38.0,True,1,1,calle Navas de Tolosa,Madrid,San Sebastián de los Reyes,Centro Urbano,es,40.54973,-3.6324213,False,https://www.idealista.com/inmueble/108000958/,"¡Invierte en tu futuro hogar hoy!  Te presentamos una oportunidad única: piso de obra nueva sobre plano en San Sebastián de los Reyes (Madrid), en una ubicación inmejorable a pocos minutos de los Centros Comerciales Plaza Norte 2 y Alegra. La vivienda, actualmente en proceso de construcción, estará finalizada en septiembre de 2026, lo que te permite planificar tu compra con tiempo y comodidad. Situado en planta baja, este moderno piso contará con un diseño funcional y actual, ideal para parejas, solteros o como inversión rentable. Distribución prevista: 1 dormitorio 1 baño completo con acabados modernos Salón-cocina de concepto abierto Cocina equipada con vitrocerámica y campana extractora Ubicación privilegiada:  A un paso de todos los servicios: supermercados, transporte público, zonas verdes, centros comerciales y con excelentes conexiones a la A-1 y M-50. Un entorno tranquilo, pero con toda la vida urbana a tu alcance. No pierdas la oportunidad de estrenar tu nuevo hogar o hacer una inversión inteligente. Contáctanos para más información. ***ACLARACIÓN*** Las fotos que aparecen en el anuncio tienen un carácter meramente orientativo.",False,good,False,False,4868.0,True,False,False,False,[],False,False,185000.0,€,,,flat,"Centro Urbano, San Sebastián de los Reyes",Piso en calle Navas de Tolosa,,,,,,,,
108186640,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/e4/60/1221365637.webp,30,3,595000.0,flat,sale,71.0,False,2,2,calle de Lope de Rueda,Madrid,Madrid,Retiro,es,40.4213731,-3.676788,False,https://www.idealista.com/inmueble/108186640/,"**Piso en el Corazón de Madrid en rentabilidad **  ¡Descubre tu nuevo hogar en una de las zonas más privilegiadas de la ciudad!  Este amplio piso de 71 m², situado a escasos metros del emblemático parque del Retiro, te ofrece un estilo de vida inigualable. Con un luminoso salón ideal para relajarse y disfrutar, este espacio está diseñado para brindar comodidad y calidez. La propiedad cuenta con dos habitaciones, siendo la principal en suite, perfecta para tu privacidad, y un segundo baño que da servicio a la otra habitación. La cocina con office está totalmente equipada con electrodomésticos de alta calidad, lista para que prepares deliciosas comidas. Además, el piso se alquila completamente amueblado y está en perfecto estado, lo que significa que solo necesitas traer tus maletas y empezar a disfrutar. La orientación sur garantiza luz natural durante todo el día, creando un ambiente acogedor y  agradable. La ubicación es inmejorable, rodeada de una gran oferta gastronómica, supermercados, comercios y teatros. El Palacio de los Deportes está a un paso. Además, contarás con excelente transporte público, con múltiples opciones de metro y autobuses que facilitan tus desplazamientos. El acceso a la M30 y carreteras nacionales es rápido y sencillo.",False,good,False,True,8380.0,False,False,False,False,[],False,False,595000.0,€,,,flat,"Ibiza, Madrid",Piso en calle de Lope de Rueda,,,Ibiza,,,,,
106518844,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/6e/33/1285278797.webp,93,,659000.0,chalet,sale,576.0,,5,4,Eurovillas,Madrid,Eurovillas,,es,40.3480122,-3.2489331,False,https://www.idealista.com/inmueble/106518844/,"Presentamos este exclusivo chalet de lujo, una propiedad única que reúne elegancia, comodidad y un sinfín de detalles pensados para tu bienestar. Situado en una ubicación privilegiada, este chalet es el hogar ideal para quienes buscan una vida de alto nivel, rodeados de espacios verdes. El jardín es un gran atractivo de esta propiedad. Una parcela de 2004 m2 perfectamente preparada para disfrutar de momentos al aire libre, ya sea para relajarte contemplando los magníficos ejemplares de arboles y arbustos o bien organizando eventos con tus amigos.  Disfrutareis de una piscina cubierta moderna y elegante, rodeada de cristales que permiten disfrutar de las vistas exteriores mientras se mantiene la temperatura ideal casi todo el año. Junto a ella, un aseo exterior y el cenador con barbacoa, perfecta para comer en el exterior.  Cuenta con zona de juegos para niños, para que los más pequeños puedan disfrutar de un entorno seguro y divertido y para los amantes del deporte, la propiedad dispone de una pista deportiva privada. Ya sea para jugar al futbol, tenis o baloncesto.  La vivienda, construida en 2006, cuenta con amplios espacios y acabados de alta gama. Al ingresar, te recibirá un ambiente lleno de luz natural, con grandes ventanales. El diseño interior es moderno y funcional.  El salón comedor principal es amplio y luminoso, con techos altos que amplifican la sensación de espacio. La chimenea abierta a dos lados, de diseño elegante, actúa como punto central y separador de ambientes, permitiendo que el fuego sea visible desde varias áreas. La cocina cuenta con mucho almacenaje. Dispone de un comedor luminoso con grandes ventanas que dan una abundante luz natural. Anexo al comedor, encontramos la confortable sala de estar, con techos altos y abuhardillados y con acceso a un porche exterior con vistas al jardín. Junto a la cocina, hay un lavadero y una despensa para una optima organización.  Cuenta con 5 habitaciones amplias y luminosas, con armarios empotrados forrados y con gran capacidad. El dormitorio principal es una espaciosa suitte, con uno de los 4 baños de la casa, un vestidor y una terraza con increíbles vistas.  En la planta superior se encuentra la buhardilla. Un espacio multifuncional abierto pero que diferencia tres ambientes: El salón principal que es un área abierto al salón de la planta baja y cuenta con chimenea de hierro, otra zona destinada a despacho y un tercer espacio pensado para descanso.  En la planta baja se encuentra el semisótano. Ideal para las reuniones familiares en los meses mas fríos, ya que ofrece una barra de bar para preparar y servir bebidas, mientras que el horno y la barbacoa permiten cocinar y disfrutar de comidas en interiores en tus reuniones mas informales.  Justo a ella encontramos una amplia estancia a modo de trastero o taller con acceso directo al exterior de la casa.   Esta increíble propiedad ofrece una combinación única de elegancia, confort y funcionalidad. Un chalet que es mucho más que una casa, es un estilo de vida, donde cada detalle ha sido pensado para vivir con la máxima calidad de vida para ti y tu familia. Contáctanos para mas información. NO COBRAMOS HONORARIOS AL COMPRADOR Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual. En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",False,good,False,,1144.0,False,False,False,False,[],False,False,659000.0,€,True,True,chalet,Eurovillas,Casa independiente,01123,independantHouse,,,,,,
106631013,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/13/a0/1289276228.webp,26,1,410000.0,flat,sale,210.0,True,4,2,avenida de los Derechos Humanos,Madrid,Alcorcón,Parque Lisboa - La Paz,es,40.3513918,-3.8184891,False,https://www.idealista.com/inmueble/106631013/,"¡Descubre tu nuevo hogar en el corazón de Alcorcón! Este impresionante piso de 155 m² te ofrece todo lo que necesitas para vivir con comodidad y estilo.  Ubicado en una de las zonas más demandadas, estarás rodeado de colegios, parques, jardines, farmacias, estancos y supermercados, Renfe y además de contar con fácil acceso a la nacional 5.  La vivienda dispone de cuatro amplios dormitorios, dos de ellos dobles con armarios empotrados, y dos baños completos que garantizan espacio para toda la familia. La cocina es ENORME y funcional, con un office perfecto para disfrutar de tus desayunos. El salón independiente cuenta con aire acondicionado, ideal para mantenerte fresco en verano. Pero lo que realmente te enamorará es la ESPECTACULAR terraza de más de 70 m², con una parte cerrada para los meses fríos y otra abierta para disfrutar del sol. Además, la vivienda está adaptada para personas con movilidad reducida, tiene calefacción y se encuentra en la planta 1 de un edificio con ascensor con portero físico. Con orientación sur y este, esta propiedad garantiza luz natural durante todo el día. No pierdas la oportunidad de vivir en un piso de segunda mano en buen estado, y todos los servicios a tu alcance. ¡Ven a visitarlo y déjate sorprender! LLAMA Y CONCERTA UNA VISITA.",False,good,False,True,1952.0,False,False,False,False,[],False,False,410000.0,€,,,flat,"Parque Lisboa - La Paz, Alcorcón",Piso en avenida de los Derechos Humanos,p-der,,Parque Lisboa - La Paz,,,,,
