propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,district,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108830705,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/12/43/1356392488.webp,5,,6500000.0,chalet,sale,1087.0,,6,5,calle de Torreadrada s/n,Madrid,Madrid,es,40.4718393,-3.7738981,True,https://www.idealista.com/inmueble/108830705/,"Chalet de Ensueño en Valdemarín  Descubre este impresionante chalet independiente en Valdemarín, una joya arquitectónica que combina lujo y comodidad. Con una superficie construida de 1.100 m² y una parcela de 2.250 m², este hogar es perfecto para quienes buscan un espacio amplio y elegante. La propiedad cuenta con una espectacular piscina interior equipada con un sistema de nado contracorriente, ideal para disfrutar todo el año. Además, en la planta sótano encontrarás un relajante jacuzzi y sauna, perfectos para desconectar después de un largo día. La planta principal destaca por su escalera de madera de diseño escultórico y un salón con techos a doble altura que aporta una sensación de amplitud y luminosidad. La cocina, amplia y moderna, incluye una vinoteca y una acogedora zona de desayuno. Cada uno de los cuatro dormitorios en la planta superior cuenta con baño privado y acceso a terrazas, brindando privacidad y confort. El dormitorio principal es un verdadero oasis, con dos vestidores y un baño de gran tamaño. Disfruta de la terraza exterior, donde diferentes ambientes invitan a relajarte mientras contemplas el hermoso jardín. Los patios ingleses permiten que la luz natural inunde los interiores, creando un ambiente cálido y acogedor. Este chalet también ofrece un garaje con capacidad para cinco vehículos, bodega y trasteros, así como accesibilidad adaptada para personas con movilidad reducida. No pierdas la oportunidad de vivir en este exclusivo hogar que combina elegancia y funcionalidad en cada rincón. ¡Ven a visitarlo y enamórate!",False,good,False,,5980.0,False,False,False,False,[],False,False,6500000.0,€,chalet,"Valdemarín, Madrid",Casa independiente en calle de Torreadrada s/n,,Moncloa,Valdemarín,True,True,independantHouse,,,,
105926106,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/84/52/1267205575.webp,20,bj,420000.0,flat,sale,99.0,True,4,2,calle de Oviedo,Madrid,Madrid,es,40.4476153,-3.7006045,False,https://www.idealista.com/inmueble/105926106/,"Vivienda distribuida en 4 dormitorios, cocina tipo americana y cuarto de baño. La vivienda se encuentra totalmente reformada y se encuentra en una muy buena rentabilidad. Con una orientación Norte-Sur, el piso es luminoso, además de que cuenta con ventanas en todas las habitaciones del piso. Cerca tiene todos los servicios como la parada de metro, restaurantes y farmacias. El inmueble se localiza en la zona de Cuatro caminos, a cuatro minutos caminando de la estación de metro mas cercana y con muy buenas comunicaciones tales como paradas de Autobús (Líneas 149, C1, C2.3, 37,45, N23) y parada de metro (Línea 1, 2, 6 y Nuevos ministerios). Excelente oportunidad de inversión! Financiación de hasta el 100% con nuestro departamento financiero, Kiron. Asesoramiento gratuito y sin compromiso, no dude en consultarnos. 30 años en Madrid, ¡Gracias por la confianza!.",False,good,False,False,4242.0,False,False,False,False,[],False,False,420000.0,€,flat,"Cuatro Caminos, Madrid",Piso en calle de Oviedo,,Tetuán,Cuatro Caminos,,,,,,,
107860764,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/ac/9c/1326496874.webp,15,1,220000.0,flat,sale,50.0,True,3,1,Barrio Casco Antiguo,Madrid,Leganés,es,40.3333439,-3.7597684,False,https://www.idealista.com/inmueble/107860764/,"TECNOCASA SANTOS Y BATALLAS OFRECE! ¡Descubre tu nuevo hogar en Leganés! Este encantador piso en venta, ubicado en una primera planta exterior con ascensor, ofrece una luminosidad excepcional y vistas despejadas que te enamorarán desde el primer momento. Con 50 m² construidos, cuenta con un amplio salón que se conecta a una terraza cerrada, perfecta para disfrutar de momentos de tranquilidad.  El inmueble, en perfectas condiciones y listo para entrar a vivir, dispone de tres acogedores dormitorios y una cocina funcional, ideal para aquellos que disfrutan de la gastronomía. El cuarto de baño está en excelente estado, garantizando comodidad y practicidad.  La ubicación es inmejorable: a pocos pasos de dos grandes avenidas y con fácil acceso a la red de transporte público. La estación de Cercanías línea C-5 está a solo 18 minutos de Atocha, mientras que la parada de metro sur Casa del Reloj se encuentra a menos de 500 metros. Además, la conexión con autobuses interurbanos te llevará directamente a Aluche y Oporto. Rodeado de zonas verdes y colegios tanto de primaria como secundaria, este piso es perfecto para familias. También está cerca del Centro de Salud y la Universidad Carlos III, lo que lo convierte en una opción ideal para estudiantes y profesionales. No pierdas la oportunidad de visitar este magnífico hogar que combina comodidad, ubicación y calidad de vida. ¡Tu nuevo comienzo te espera!",True,good,False,True,4400.0,True,False,False,False,[],False,False,220000.0,€,flat,"Casco Antiguo, Leganés",Piso,,Centro,Casco Antiguo,,,,,,,
108746095,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/68/01/1353892426.webp,13,bj,240000.0,flat,sale,41.0,False,2,1,"calle de Tenerife, 15",Madrid,Madrid,es,40.4503178,-3.7063689,True,https://www.idealista.com/inmueble/108746095/,"Precioso piso en planta baja en la Calle Tenerife, a escasos metros de Bravo Murillo y de la Plaza de Cuatro Caminos. Muy cerca del Metro y de varias líneas de autobuses. La vivienda se encuentra actualmente arrendadada con inquilinos serios y pagadores con seguro de alquiler. La vivienda se distribuye en salón comedor con cocina integrada, dos dormitorios y un baño. Comunidad muy tranquila. Se conciertan visitas en función de la disponibilidad horaria de los actuales inquilinos.",False,good,False,False,5854.0,False,False,False,False,[],False,False,240000.0,€,flat,"Bellas Vistas, Madrid","Piso en calle de Tenerife, 15",Ten15,Tetuán,Bellas Vistas,,,,,,,
108645918,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/94/f9/cb/1350924852.webp,15,4,249000.0,flat,sale,40.0,False,1,1,paseo del Quince de Mayo,Madrid,Madrid,es,40.3980424,-3.7226935,False,https://www.idealista.com/inmueble/108645918/,"¡Descubre este encantador piso en Marqués de Vadillo, Madrid! Con una superficie de 40 m², este acogedor apartamento cuenta con un dormitorio ideal para disfrutar de la tranquilidad y el confort. El salón, luminoso y bien distribuido, es perfecto para relajarse después de un largo día. La cocina, totalmente amueblada y equipada, hará las delicias de los amantes de la gastronomía. El baño ha sido reformado y cuenta con un práctico plato de ducha, ideal para esos momentos de relax. Además, el suelo de tarima aporta calidez al ambiente. La calefacción eléctrica y el aire acondicionado independiente garantizan el máximo confort durante todo el año. Ubicado en una cuarta planta interior, este piso se beneficia de una excelente luminosidad gracias a su orientación. A solo 3 minutos de la boca de metro y con múltiples líneas de autobús cercanas, la comunicación es inmejorable. La zona ofrece una amplia variedad de servicios, como supermercados, restaurantes y parques, lo que lo convierte en un lugar ideal para vivir. ¡No pierdas la oportunidad de visitarlo!",True,good,False,True,6225.0,False,False,False,False,[],False,False,249000.0,€,flat,"San Isidro, Madrid",Piso en paseo del Quince de Mayo,Jorge Martín ,Carabanchel,San Isidro,,,,,,,
88806335,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/f6/dc/755829057.webp,23,2,520000.0,flat,sale,80.0,True,1,1,calle de Mauricio Legendre,Madrid,Madrid,es,40.4708827,-3.6852517,False,https://www.idealista.com/inmueble/88806335/,"Precioso apartamento de 68 m2, tiene licencia de vivienda y de oficina. Exterior con grandes ventanales. A cinco minutos de plaza de Castilla y tres minutos de la estación de Chamartín. Consta de Un salón comedor, un dormitorio doble, cocina y baño completo. El edificio consta de portería 24 h, zonas comunes, jardín piscina, cafetería, restaurante, etc. La comunidad tiene incluida el aire acondicionado y el agua. Luz industrial que es mas barata.",False,good,False,True,6500.0,False,False,False,False,[],False,False,520000.0,€,flat,"Castilla, Madrid",Piso en calle de Mauricio Legendre,,Chamartín,Castilla,,,,,,,
106553530,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/76/6a/1286593720.webp,8,,124000.0,flat,sale,72.0,False,3,1,camino de Valderribas,Madrid,Madrid,es,40.3981295,-3.6638829,False,https://www.idealista.com/inmueble/106553530/,"� INVERSORES: OPORTUNIDAD EN RENTABILIDAD – PISO ALQUILADO EN MADRID � Superficie construida: 73 m² � 3 habitaciones | � 1 baño � Sin ascensor | ❄️ Sin calefacción � Construido en 1970 � Inquilino con contrato vigente hasta el 10/05/2028 � Renta mensual actual: 260,10 € � Piso en buen estado, ideal para inversión sin complicaciones No se permite el acceso al interior, ya que la vivienda está alquilada. Inversión con rentabilidad inmediata desde el primer día. � Ubicación privilegiada en zona céntrica de Madrid Rodeado de todos los servicios esenciales: � Supermercados | � Farmacias | � Centros de salud | � Colegios Excelente conexión con las principales vías de acceso a la ciudad y alrededores. � Haga su oferta Disponemos de una amplia cartera de inmuebles alquilados y locales en rentabilidad. � Para más información, no dude en contactarnos. � NO cobramos comisión de intermediación inmobiliaria.",False,good,False,False,1722.0,False,False,False,False,[],False,False,124000.0,€,flat,"Numancia, Madrid",Piso en camino de Valderribas,2467,Puente de Vallecas,Numancia,,,,,,,
108076067,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/08/7a/b8/1333077656.webp,39,2,389900.0,flat,sale,146.0,True,4,2,calle de Petra Sánchez,Madrid,Coslada,es,40.4244164,-3.565038,False,https://www.idealista.com/inmueble/108076067/,"Mejora tu espacio inmobiliaria, pone en venta, lo que será tu nuevo hogar, este inmueble único, es perfecto para crear recuerdos inolvidables. Se encuentra en una zona privilegiada de Coslada pueblo, con fácil acceso a todos los servicios y comodidades.  Para entrar a vivir sin tener que gastarte dinero en reformas obligatorias, ya que la reformar es a estrenar, perfectamente situado, siendo exterior, y muy luminoso.  Entramos a esta maravillosa vivienda de 146 metros construidos, donde nos encontramos con un amplio y ancho vestíbulo que nos distribuye a: - Un gran salón-comedor, con doble estancia, con amplios ventanales aportando a la estancia gran luminosidad y vistas a una terraza amplia.  - Cocina totalmente equipada, recién reformada, con amplios armarios a medida de enormes dimensiones. Con zona tendedero.  2 baños amplios con plato de ducha.  - 4 amplios dormitorios con armarios empotrados y muy luminosos, su estancia acogedora, donde tus descansos serán fascinantes.  Sin duda será el inmueble con el que siempre soñasteis, donde junto con tu familia y amigos pasareis grandes momentos. La calefacción central de gas natural, caldera nueva, aire acondicionado en todas las estancias de la casa. Sueñas con vivir en Coslada, esta es tu oportunidad.  Ubicado en una zona privilegiada, este piso está en la planta 2 de un edificio, con ascensor, garantizando comodidad para todos, incluyendo una rampa para personas con movilidad reducida.  Además, el centro comercial ""La Rambla"" se encuentra a poca distancia, donde podrás encontrar una amplia variedad de tiendas, restaurantes y cines para disfrutar de tu tiempo libre. Su proximidad a Madrid hace que se encuadre en el área de influencia de la capital. Coslada siempre se ha configurado como una ciudad independiente, con todos los servicios de una pequeña Ciudad. Una oportunidad ideal para quienes buscan una vivienda luminosa, bien distribuida y ubicada en una zona tranquila y bien comunicada dentro de Coslada. OBRA A ESTRENAR!  En cuanto a transporte, la zona cuenta con múltiples opciones. Las líneas de autobús 286, 287, 290 y N203 conectan Coslada con Madrid y otras localidades cercanas. Además Renfe y Metro, las líneas C2 y C7 de Cercanías y la línea 7 de Metro facilitan el acceso al centro de Madrid en aproximadamente 15.  Te ofrecemos la posibilidad de que puedas asesorarte sin ningún compromiso con nuestro departamento financiero. Reserve su cita para venir a verlo dentro de nuestro amplio horario, incluidos fines de semana. Si necesitas ampliar información estaremos encantados de atenderle.",True,good,False,True,2671.0,False,False,False,False,[],False,False,389900.0,€,flat,"Coslada Pueblo, Coslada",Piso en calle de Petra Sánchez,Verónica,Coslada Pueblo,,,,,,,,
107829703,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/c4/d0/1354277234.webp,14,,890000.0,flat,sale,544.0,,6,5,"calle de las Ciencias, 24",Madrid,Brunete,es,40.4129995,-4.0008355,True,https://www.idealista.com/inmueble/107829703/,"Se dispone de una espectacular vivienda de 544 metros cuadrados construidos, en una parcela de 321 metros cuadrados.  La vivienda cuenta con 6 dormitorios, 2 de ellos con baño en suite, cuenta con 5 baños completos y un aseo, distribuidos en 3 plantas más sótano.  Dispone de garaje para dos coches. Cocina totalmente equipada con isla. Sistema de ventanas con doble acristalamiento, aspiración centralizada, persianas de seguridad, domótica en toda la vivienda.  La vivienda cuenta con las más altas calidades de materiales, grandes espacios en todas las estancias de la casa, instalación fotovoltaica de 12 placas solares. Colabora en la comercialización: SERVIHABITAT SERVICIOS INMOBILIARIOS, S. L. U. , (CIF B66082629). La información contenida en la presente descripción ha sido facilitada por el propietario y proviene de sus fuentes, por lo que Servihabitat queda eximida de cualquier responsabilidad que se derive de la inexactitud de dichos contenidos.",False,good,False,,1636.0,False,False,False,False,[],False,False,890000.0,€,flat,Brunete,"Piso en calle de las Ciencias, 24",60784657,,,True,True,,,940000.0,50000.0,5.0
108774554,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/aa/a5/2e/1354738046.webp,18,2,119900.0,flat,sale,88.0,True,3,1,Pelayos de la Presa,Madrid,Pelayos de la Presa,es,40.353792,-4.345641,False,https://www.idealista.com/inmueble/108774554/,"Piso en segunda planta sin ascensor de 88m2 en una de las mejores urbanizaciones más próximas al centro del pueblo.  Esta urbanizacion son Las Cumbres, con zona privada que tiene pista de tenis, pádel, fútbol, zona infantil, zona de barbacoas y piscina comunitaria. El piso cuenta con 3 dormitorios, cocina reformada, ventanas de madera con cristal doble, baño completo con bañera, terraza con patio interior, terraza exterior con muy buenas vistas  y un salón independiente.  Ubicado en Pelayos de la Presa que está a 60 km de Madrid por la M-501, esta localidad cuenta con todos los servicios, como supermercados (Abiertos domingos incluidos), farmacias, restaurantes.. . Destacar que San Martin de Valdeiglesias dispone de pantano y playa con posibilidad de realizar todo tipo de actividades outdoor. Puede visitarnos en nuestra oficina en la Corredera Baja Nº20 de San Martin de Valdeiglesias (Madrid) le informaremos de todas las viviendas de las que disponemos. ¡Beneficiase de nuestro método de trabajo! Gestionamos la venta de su vivienda, encadenamos todos los plazos, contratos, documentación para escritura pública, tramitación hipoteca. Consúltenos sin compromiso. HIPOTECAS 100% EURIBOR DESDE 0.70 ESTUDIO DE FINANCIACIÓN GRATUITO CONSÚLTENOS Y CONCIERTE SU VISITA.",False,good,False,False,1363.0,False,False,False,False,[],False,False,119900.0,€,flat,Pelayos de la Presa,Piso,PEL2025CNT,,,,,,,,,
103139087,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/a1/45/1345093723.webp,41,,1500000.0,chalet,sale,520.0,,6,5,Villafranca del Castillo,Madrid,Villanueva de la Cañada,es,40.4720194,-3.9441895,False,https://www.idealista.com/inmueble/103139087/,"¡SIN COMISIÓN DE AGENCIA PARA EL COMPRADOR! RECIEN REFORMADO! SISTEMA DE CLIMATIZACIÓN NUEVO (calefacción y aire acondicionado) POR AEROTERMIA MEDIANTE SUELO RADIANTE. Cocina y baños y suelos nuevos!  Finalizada en 1996 consiste en 520 m2 construidos sobre una parcela de 1.740 m2 con una distribución cómoda y lógica sin espacios poco prácticos.  Tiene en la primera planta: un gran salón (40 m2), comedor separado (25 m2), sala de estar e con chimenea (30m2) total 95m2, todo ello comunicado mediante puertas correderas, una cocina espectacular (35m2), un aseo y habitación de servicio con baño completo.  En la segunda planta tiene una habitación máster muy grande más habitación adicional con baño completo y cuarto vestidor, más otros tres dormitorios con 2 baños, y un despacho. En total son 5 dormitorios, más un despacho y 5 baños.  En planta sótano garaje para dos o tres coches. En el jardín, hay una piscina espectacular, de 11 x 5 metros.  Casa de capricho prácticamente sin espacios perdidos con una distribución muy lógica. ¡Los que conocen la urbanización dicen que es “el secreto mejor guardado de Madrid”! Situada cerca de Las Rozas y Majadahonda, a unos 20 Km. de Madrid/Moncloa, está muy bien comunicada por autobuses. (De hecho, hay una parada a tan solo 100 metros de la casa. ) También a unos cuantos metros, se encuentra la Pradera”, una preciosa zona verde de 2 Km. de largo y casi 100 m. de ancho, donde los residentes de la urbanización pasean y practican todo tipo de deportes. Al otro lado de la Pradera desde la casa está el Club S. E. K. , ofreciendo piscina cubierta, tenis, paddle, hípica interior y exterior, y club social además del Colegio S. E. K. y la Universidad Camilo José Cela. A tan solo ½ Km. de casa, hay un pequeño centro comercial, con varios restaurantes, tiendas y un supermercado, así como oficina de correos.",False,good,False,,2885.0,False,False,False,False,[],False,False,1500000.0,€,chalet,"Villafranca del Castillo, Villanueva de la Cañada",Casa independiente,,Villafranca del Castillo,,True,True,independantHouse,,1599000.0,99000.0,6.0
108590854,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/ff/70/1349339250.webp,64,,1192000.0,chalet,sale,523.0,,5,3,Las Vegas - Santa María,Madrid,Villanueva del Pardillo,es,40.4891285,-3.9455939,False,https://www.idealista.com/inmueble/108590854/,"QUIERES VIVIR EN UN CHALET MIENTRAS SE VA PAGANDO SOLO?  Se presenta una magnífica oportunidad de adquirir una casa independiente en la urbanización de Santa María, en Villanueva del Pardillo. Esta propiedad se distribuye en 4 plantas con una calidad de vida excepcional, combinando comodidad, espacio, ahorro y un diseño atractivo.  La vivienda ha sido diseñada para alquilar 3 plantas con 3 viviendas, independientes de la planta a pie de calle que es la ocupada por los propietarios. Las viviendas alquiladas se componen de 1 vivienda completa de 2 dormitorios con solárium, 1 vivienda completa con 1 dormitorio y 1 una vivienda completa loft, todas con acceso independiente al chalet, sin uso de las zonas comunes y con una excelente rentabilidad. La vivienda se puede adquirir también sin los inquilinos y completamente vacía.   En la planta a pie de calle esta el acceso a la vivienda con entrada particular y telefonillo con video, rodeada de arboles frutales y consta de un recibidor exterior. Una vez entras a la vivienda encontramos un hall que da acceso a todas las zonas de la casa, salón comedor, cocina totalmente reformada, 5 dormitorios y 2 baños, el principal muy amplio con casi 35m2, en suite y con vestidor.  La vivienda se extiende sobre una generosa superficie de 523 metros cuadrados construidos en una parcela de 1.013m2, destacándose por su arquitectura moderna y funcional, perfecta para el estilo de vida contemporáneo. Esta casa fue construida en 2004 y ha sido mantenida en excelente estado, siendo reformada hace casi 4 años.  La parcela cuenta con arboles frutales, zonas verdes y piscina con pequeño salón exterior cubierto, lavadero y baño, que obtienen el agua de un pozo comunitario, que tiene muy poco valor anual, además, dispone de un trastero-cuarto de herramientas, ideal para almacenar objetos de manera ordenada y sin complicaciones, aumentando considerablemente la funcionalidad del hogar.  Para aquellos que disfrutan de conectar con la naturaleza, la propiedad no decepciona. Rodeada de una cuidada zona ajardinada, es el lugar perfecto para pasar tiempo al aire libre, relajarse en medio de la naturaleza o incluso practicar jardinería. Este espacio es ideal para reuniones familiares, barbacoas gracias a las dos pérgolas de madera que tienen en su terraza exterior.  Ubicada en una zona con excelentes conexiones, la propiedad cuenta con una parada de autobús cercana, facilitando los desplazamientos dentro y fuera de la localidad. Esta accesibilidad convierte a la casa en una opción práctica para aquellos que desean disfrutar de la tranquilidad de Villanueva del Pardillo sin renunciar a la conectividad con otras zonas.  Cada rincón de esta propiedad ha sido pensado para ofrecer el máximo confort y funcionalidad. La distribución del inmueble combina espacios abiertos con áreas privadas, asegurando que cada miembro de la familia encuentre su lugar ideal.   Todas estas características hacen de esta casa una joya en el mercado inmobiliario, reuniendo las mejores cualidades de una propiedad de ensueño. Invitamos a los interesados a visitar la vivienda y descubrir personalmente el encanto de este hogar excepcional en Villanueva del Pardillo   .",True,good,False,,2279.0,False,False,True,False,[],False,False,1192000.0,€,chalet,"Las Vegas - Santa María, Villanueva del Pardillo",Casa independiente,7312,Las Vegas - Santa María,,True,True,independantHouse,,,,
108891601,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/94/51/1358105623.webp,16,ss,340000.0,duplex,sale,70.0,False,3,2,calle del Ferrocarril,Madrid,Madrid,es,40.4009505,-3.6984087,False,https://www.idealista.com/inmueble/108891601/,"Dúplex reformado en calle del Ferrocarril – 70 m² Tipo: Dúplex Superficie útil: 70 m² Distribución y calidades: Gran salón exterior muy luminoso con zona de comedor Cocina americana equipada con electrodomésticos 3 dormitorios 2 baños completos Aire acondicionado Recién reformado con acabados de máxima calidad Precioso dúplex exterior de 70 m² en calle del Ferrocarril, primera planta con ascensor. Dispone de salón amplio y luminoso con comedor, cocina americana moderna, tres dormitorios y dos baños completos. Aire acondicionado y reforma integral con materiales de alta gama. Vivienda exterior con excelente luminosidad y orientación. Ubicado en el dinámico distrito de Arganzuela, cerca del centro y bien comunicado. Entorno y servicios cercanos Situado en el barrio de Delicias / Palos de Moguer (distrito Arganzuela), sobre el histórico trazado del antiguo ferrocarril de cintura de Madrid  Transporte público Cercanías: estación Delicias, a pocos metros ofrece conexión con la línea C‑10 (sin correspondencia directa con Metro, pero acceso a pie desde la calle)  Metro y bus: parada Palos de la Frontera, múltiples líneas de EMT (Ferrocarril, Delicias) y conexión rápida al centro  Comercios y alimentación Muy cerca del Mercado Municipal de Santa María de la Cabeza (200 m) y del Guillermo de Osma (700 m)  Supermercados, panaderías, fruterías y tiendas de barrio junto a la vivienda, como Aldi y DIA en calle Ferrocarril  Salud, colegios y servicios Centro de salud Embajadores (a pocos metros), varias farmacias sobre la calle, clínicas dentales y centros educativos cercanos como Cambridge House o CEPA Arganzuela  Ocio y zonas verdes Próximo a Madrid Río, con amplias zonas peatonales, parques y carriles bici. El histórico Museo del Ferrocarril (en la antigua estación de Delicias) está a menos de 1 km  Cafeterías, bares con terraza y oferta gastronómica local, siendo esta calle muy valorada por su ambiente y vida urbana  Resumen de ventajas Vivienda tipo dúplex de 3 dormitorios, 2 baños y acabados de alta calidad Reformado, luminoso y exterior con ascensor Zona consolidada con excelente conectividad por metro, autobuses y Cercanías Cercanía a mercados tradicionales, servicios, restauración y espacios verdes.",True,good,False,True,4857.0,False,False,False,False,[],False,False,340000.0,€,flat,"Delicias, Madrid",Dúplex en calle del Ferrocarril,,Arganzuela,Delicias,,,duplex,,,,
108864991,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/53/c4/1357398713.webp,3,3,209000.0,flat,sale,69.0,True,2,1,calle Núñez de Balboa s/n,Madrid,Getafe,es,40.3121604,-3.7300531,True,https://www.idealista.com/inmueble/108864991/,"✨ Ideal para vivir o invertir | Piso con terraza en Núñez de Balboa, Getafe ¿Buscas un hogar listo para entrar a vivir, luminoso y con terraza? ¡Este piso en Núñez de Balboa (Getafe) te va a encantar! � Ubicación: Calle Núñez de Balboa, nº 10 � 2 dormitorios | � 1 baño completo | � Terraza | � Lavadero independiente � 69 m² construidos | � 3ª planta sin ascensor Reformado hace unos 10 años, este piso ofrece espacios funcionales y confortables. Disfruta de un salón amplio y luminoso, cocina independiente, y una terraza perfecta para desconectar o tomar el café al sol. � Equipado con aire acondicionado en el salón y en el dormitorio principal, para tu comodidad durante todo el año. � Precio: 220.000 € ✔️ Ideal para parejas, familias jóvenes o inversores. ✔️ Buena comunicación con transporte público, colegios, zonas verdes y todos los servicios cerca. ✔️ Zona tranquila y residencial, pero con todo a mano.",False,good,False,False,3029.0,False,False,False,False,[],False,False,209000.0,€,flat,"Getafe Centro, Getafe",Piso en calle Núñez de Balboa s/n,,Getafe Centro,,,,,,220000.0,11000.0,5.0
108283713,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/48/58/1339486253.webp,49,,410000.0,chalet,sale,181.0,,4,3,calle José Saramago,Madrid,Casarrubuelos,es,40.1733144,-3.8208492,False,https://www.idealista.com/inmueble/108283713/,"***ESTUPENDO CHALET EN CASARRUBUELOS***BRAULIO BLANCO, Asesor de la AGENCIA IMAS, te presenta, esta estupenda OPORTUNIDAD, una residencia de 4 habitaciones con piscina y 3 baños en una de las mejores urbanizaciones de Casarrubuelos. Espacio, Confort y Calidad para Toda la Familia ¿Buscas un hogar amplio, luminoso y en una ubicación tranquila? Este chalet de dos plantas en Casarrubuelos es la opción perfecta para quienes valoran la comodidad, el espacio y una excelente calidad de vida. Características principales: Con 181 m² construidos sobre una parcela de 202 m², esta vivienda ofrece un equilibrio ideal entre espacio interior y exterior, pensado para disfrutar en familia y con amigos. Planta baja: Al entrar, te recibe un amplio salón de 30 m² con chimenea, un espacio cálido y acogedor donde podrás crear momentos inolvidables. La cocina independiente, de 11 m², está completamente amueblada y cuenta con una práctica despensa, perfecta para mantener todo organizado. Además, en esta planta encontrarás un baño con plato de ducha y un garaje cerrado con espacio para un coche, que aporta comodidad y seguridad. Planta alta: En la planta superior se distribuyen cuatro amplias habitaciones, tres de ellas con armarios empotrados, que ofrecen un gran espacio de almacenamiento y un ambiente ordenado. Los dos baños completos añaden funcionalidad: uno en suite con bañera en la habitación principal, ideal para relajarte después de un día largo, y otro con plato de ducha en el vestíbulo, para mayor comodidad de toda la familia. Acabados y detalles de calidad: La vivienda cuenta con suelos de gres, que combinan durabilidad y fácil mantenimiento. La carpintería interior en madera de roble aporta un toque elegante y cálido a cada estancia. Las ventanas de aluminio blanco con sistema Climalit garantizan un excelente aislamiento térmico y acústico, manteniendo el hogar confortable todo el año. La pintura en gotelé completa un acabado tradicional y cuidado. Espacios exteriores: Disfruta de un patio delantero de 26 m², ideal para recibir visitas o para que jueguen los niños. El patio trasero, de 65 m², cuenta con un porche acristalado de 6,5 m², un espacio versátil para disfrutar del aire libre en cualquier estación, ya sea para desayunos soleados, cenas al fresco o momentos de relax. Ubicación inmejorable: Situado en una zona tranquila y familiar de Casarrubuelos, este chalet está cerca de todos los servicios esenciales: ambulatorio, parques, piscina municipal y colegios, facilitando la vida diaria y el bienestar de toda la familia. Además, la buena comunicación con las principales vías de acceso hace que desplazarse sea cómodo y rápido. ________________________________________ ¿Por qué elegir este chalet? •Espacios amplios y bien distribuidos para adaptarse a tu estilo de vida. •Acabados de calidad que garantizan confort y durabilidad. •Jardines y porches para disfrutar del exterior sin salir de casa. •Ubicación estratégica en una zona tranquila pero bien conectada. •Ideal para familias que buscan un entorno seguro y con servicios cercanos. ________________________________________ No dejes escapar esta oportunidad única! Contacta con nosotros para más información o para concertar una visita. Ven a conocer tu futuro hogar en Casarrubuelos y enamórate de cada detalle. ¡No pierdas la oportunidad de hacer de esta casa tu nuevo hogar! A que esperas, para concertar una visita. Si estás en busca de financiación, analizamos tu hipoteca para ofrecerte la mejor solución. En el caso de que decidas vender tu casa, te brindamos un servicio de marketing exclusivo. Llevamos a cabo una difusión simultánea en los principales portales inmobiliarios, con fotografía profesional inmobiliaria. En Imas Inmobiliaria, entendemos que la venta de una propiedad es una decisión importante que implica diversos trámites. Estamos comprometidos a acompañarte durante todo el proceso, ofreciéndote asisten.",True,good,False,,2265.0,False,False,False,False,[],False,False,410000.0,€,chalet,Casarrubuelos,Chalet adosado en calle José Saramago,41,,,True,True,terracedHouse,,,,
