propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,neighborhood
108331167,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/92/2f/1340920175.webp,19,4,340000.0,flat,sale,125.0,True,3,2,"calle Fuente Nueva, 3",Madrid,Parla,El Nido-Las Fuentes,es,40.239343,-3.7771541,True,https://www.idealista.com/inmueble/108331167/,"Piso grande y cómodo con terraza, garaje y piscina en calle Fuentenueva Características principales: 196 m² construidos 3 dormitorios + 1 despacho 2 baños completos (ducha y bañera) Salón exterior con salida a terraza Cocina independiente equipada Amplia terraza con acceso desde varias estancias Plaza de garaje de 20 m² incluida Trastero de 10 m² incluido Piscina comunitaria Año de construcción: 2005 Ascensor Amplio y luminoso piso situado en la calle Fuentenueva, en una zona residencial consolidada y muy bien comunicada, con todos los servicios necesarios a pocos pasos: supermercados, colegios, institutos, centros médicos, transporte público y variedad de comercios. La vivienda destaca por su gran superficie (196 m²) y una distribución pensada para la comodidad del día a día. Dispone de tres dormitorios con salida directa a la terraza, un despacho independiente ideal como zona de trabajo o estudio, y dos baños completos, uno con bañera y otro con ducha. El salón es exterior y muy luminoso, con acceso directo a una agradable terraza. La cocina está equipada y cuenta con espacio para comedor diario. Incluye una plaza de garaje de gran tamaño (20 m²) y trastero (10 m²) en el mismo edificio. Además, la comunidad dispone de piscina, perfecta para disfrutar del verano sin salir de casa. Zona tranquila y bien comunicada, rodeada de todos los servicios esenciales. A pocos minutos de paradas de autobús, centros educativos, tiendas, farmacias y zonas verdes. Ideal tanto para familias como para quienes buscan espacio y calidad de vida. Este piso te va a sorprender por su espacio, su luz y su potencial. Llama ahora para concertar una visita. ¡No dejes pasar esta oportunidad!",True,good,False,True,2720.0,False,False,False,False,[],False,False,340000.0,€,,,,True,True,flat,,"El Nido-Las Fuentes, Parla","Piso en calle Fuente Nueva, 3",,
108613310,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/ab/c9/1349959845.webp,12,2,315000.0,flat,sale,93.0,True,3,2,"CL ORIENTE, 7",Madrid,Majadahonda,Casco Antiguo,es,40.4729745,-3.8750888,True,https://www.idealista.com/inmueble/108613310/,"SIN HONORARIOS DE AGENCIA¡  Descubre este amplio piso de 93 m² en una segunda planta, ideal para quienes buscan un hogar con potencial. Con 3 dormitorios, un luminoso salón comedor y una cocina independiente, este espacio ofrece la oportunidad perfecta para personalizarlo a tu gusto. Aunque necesita reforma, su distribución es excelente y permite múltiples posibilidades de diseño. Ubicado en una zona consolidada, tendrás a tu alcance todos los servicios necesarios: comercios, bancos, farmacias, guarderías y colegios, además de un centro de salud cercano. Para los amantes de la naturaleza, el Parque Cerro del Aire está a pocos pasos, con amplios jardines y zonas verdes donde disfrutar de momentos al aire libre. Buena comunicación con transporte público, con autobús en la puerta y situado a escasos metros de la gran Vía de Majadahonda dispondrás de todos los servicios y el ocio. No dejes pasar esta oportunidad de adquirir un piso con tanto potencial en una ubicación inmejorable. ¡Ven a verlo y empieza a imaginar tu nuevo hogar!",True,renew,False,False,3387.0,False,False,False,False,[],False,False,315000.0,€,,,,,,flat,,"Casco Antiguo, Majadahonda","Piso en Cl Oriente, 7", 1755070,
107996341,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/1d/f9/1330605990.webp,24,2,440000.0,duplex,sale,220.0,True,5,3,calle Manolo Viola,Madrid,San Lorenzo de El Escorial,Zaburdón - Monte Escorial,es,40.5999128,-4.1385951,False,https://www.idealista.com/inmueble/107996341/,"""*** GARSIERRA. DUPLEX. Construidos: 220 m. Salón de 25 m. con mirador y terraza, cocina amueblada con tendedero, 5 dormitorios (3 abajo), 3 baños completos, trastero de 18 m 2 plazas de garaje. Ascensor. Excelente ubicación. Al lado del bus. Tarima. Urbanización con grandes zonas comunes: piscina, padel...",False,good,False,True,2000.0,False,False,False,False,[],False,False,440000.0,€,,,,True,True,flat,duplex,"Zaburdón - Monte Escorial, San Lorenzo de El Escorial",Dúplex en calle Manolo Viola,MANOLO VIOLA,
108214428,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/ff/37/1337331886.webp,17,,158000.0,flat,sale,48.0,True,1,1,Centro - Casco Histórico,Madrid,San Lorenzo de El Escorial,Centro - Casco Histórico,es,40.5931621,-4.1472708,False,https://www.idealista.com/inmueble/108214428/,"No cobramos comisión al comprador. ¡Tu nuevo hogar o tu lugar de vacaciones te espera en plena sierra de Guadarrama!   Vivienda Dúplex de 48,57 m2 en centro histórico de El Escorial, reformada en 2003, distribuida en:   - Planta baja:   - Luminoso salón de 25 m², perfecto para relajarte o recibir a los tuyos.   - Dormitorio amplio con armario empotrado y una encantadora terracita acristalada que invita a disfrutar de la luz todo el año.   - Cocina independiente, amueblada y equipada con horno, placa, campana y termo eléctrico.   - Baño con ducha y ventana, lo que aporta luz y ventilación natural.   - Buhardilla:   - Espaciosa estancia bajo-cubierta diáfana, de 45 m² -metros no computables con múltiples posibilidades.     Ubicación privilegiada:   Estás en el centro histórico de El Escorial. Una zona donde el ritmo se calma, la historia se respira y el entorno natural está siempre a un paso.   A tan solo 5 minutos andando del Real Monasterio, y a 2 minutos de la animada calle del Rey, con tiendas, bares, bancos y todo lo que puedas necesitar en el día a día.   En el entorno cercano encontrarás supermercados, panaderías, comercios de alimentación, restaurantes con sabor local y el tradicional mercadillo de los miércoles.   También tienes cerca ambulatorio, farmacia, colegio, instituto, escuela infantil y el Teatro-Auditorio. Todo, sin salir del entorno más próximo.     Y si lo tuyo es respirar aire puro, estás de suerte:   Disfrutarás de un sinfín de rutas entre montes, bosques y jardines históricos. El Monte Abantos, el Bosque de La Herrería o los parques de la Casita del Príncipe te esperan.     Excelentes conexiones:   - Acceso fácil y rápido a las carreteras M-600 y M-505, que te conectan en minutos con la A-6.   - Estación de autobuses a solo 2 minutos a pie, con salidas frecuentes a Madrid y pueblos cercanos.   - A 5 minutos en coche de la estación de tren de El Escorial. Línea directa con Madrid (Cercanías C3 y C8).     ¿Te imaginas.",False,good,False,False,3292.0,False,False,False,False,[],False,False,158000.0,€,,,,,,flat,,"Centro - Casco Histórico, San Lorenzo de El Escorial",Piso,1181840-1,
108392566,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/b1/3f/33/1356736648.webp,26,2,585000.0,flat,sale,60.0,True,2,1,calle del Doctor Castelo s/n,Madrid,Madrid,Retiro,es,40.420304,-3.6744648,True,https://www.idealista.com/inmueble/108392566/,"Piso exterior reformado con balcón en una de las calles más cotizadas del barrio de Ibiza En la exclusiva calle Doctor Castelo, a un paso del Parque del Retiro, se encuentra esta luminosa vivienda de 60 m², ubicada en una segunda planta exterior de finca clásica. Reformada íntegramente con calidades actuales, esta propiedad está lista para entrar a vivir. La vivienda cuenta con dos balcones a la calle, que aportan encanto y una agradable luz natural durante todo el día. Se distribuye en un acogedor salón-comedor, cocina totalmente equipada con electrodomésticos integrados, un dormitorio doble y un cuarto de baño moderno con plato de ducha. La finca se encuentra en excelente estado de conservación y goza de una ubicación inmejorable, rodeada de todos los servicios, comercios, restaurantes y perfectamente comunicada por transporte público. Una opción ideal tanto para vivir como para invertir en una de las zonas más demandadas de Madrid. Precio: 585.000 €.",False,good,False,False,9750.0,False,False,False,False,[],False,False,585000.0,€,,,,,,flat,,"Ibiza, Madrid",Piso en calle del Doctor Castelo s/n,,Ibiza
108503112,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/4e/69/1346826149.webp,23,5,306000.0,flat,sale,120.0,True,4,2,"AV PABLO NERUDA, 98",Madrid,Madrid,Puente de Vallecas,es,40.3846367,-3.6476876,True,https://www.idealista.com/inmueble/108503112/,"METROPOLI VENDE EN EXCLUSIVA! ¡Descubre tu nuevo hogar en esta espectacular urbanización cerrada ajardinada! Este amplio piso de 120 m² construidos, ubicado en una zona tranquila y bien comunicada, es perfecto para disfrutar de la vida en familia. Con 4 dormitorios generosos, cada uno equipado con armarios empotrados, tendrás espacio de sobra para almacenar todo lo que necesites.  Los 2 baños completos, uno con bañera y otro con una amplia ducha, ofrecen comodidad y funcionalidad. El salón grande, con doble comunicación, se convierte en el corazón del hogar, ideal para reuniones y momentos especiales. Además, la terraza cerrada te permitirá disfrutar de las vistas y del aire fresco en cualquier época del año. La cocina con office es perfecta para los amantes de la gastronomía, y el ascensor facilita el acceso a la planta 5. Este piso, construido en 1987 y en buen estado, es apto para personas con movilidad reducida, lo que lo convierte en una opción accesible para todos. Con calefacción individual por gas natural y aire acondicionado, el confort está garantizado durante todo el año. ¡No dejes pasar la oportunidad de vivir en este maravilloso lugar!",True,good,False,True,2550.0,False,False,False,False,[],False,False,306000.0,€,,,,,,flat,,"Portazgo, Madrid","Piso en Av Pablo Neruda, 98",12,Portazgo
108538900,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7f/10/17/1347886940.webp,37,1,199900.0,flat,sale,103.0,True,4,1,San Martín de la Vega,Madrid,San Martín de la Vega,,es,40.2162075,-3.5842419,False,https://www.idealista.com/inmueble/108538900/,"PISO EN VENTA EN SAN MARTIN DE LA VEGA  REAL BAIRES presenta a la venta este piso en primera planta sin ascensor y con excelentes vistas en San Martín de la Vega. Esta vivienda construida en 1977 de 103 m², se distribuye con un pasillo recibidor, una cocina independiente amueblada con tendedero, un salón-comedor de casi 20 m² con aire acondicionado con bomba de calor, una terraza acristalada y una segunda terraza al aire libre ideal para relajarse y disfrutar de sus vistas. Además cuatro habitaciones, dos de ellas dobles, todas con aire acondicionado y armarios empotrados y finalmente un baño con plato de ducha. Posee suelos de tarima, calefacción con acumuladores de calor, cinco aires acondicionados (todos con bomba de calor), y cocina de gas con bombona.  Esta urbanización dispone de un pequeño campo de fútbol y una piscina comunitaria de excelentes dimensiones. Se encuentra a un minuto andando de parada de autobús y Colegio Público. Puede que sea este piso el que estabas buscando. Lo visitamos juntos. ? Esperamos tu llamado para coordinar una visita a esta que podría ser tu próxima vivienda.!",True,good,False,False,1941.0,True,False,False,False,[],False,False,199900.0,€,,,,,,flat,,San Martín de la Vega,Piso,1025,
108890734,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/36/b4/5f/1358078777.webp,26,,320000.0,flat,sale,87.0,,3,1,calle de la Barca,Madrid,Madrid,Vicálvaro,es,40.3995755,-3.5928585,False,https://www.idealista.com/inmueble/108890734/,"Piso de 87 m² para reformar a la venta en el barrio de Vicálvaro, Madrid. La vivienda está distribuida en salón-comedor, tres dormitorios, cocina, cuarto de baño, terraza y vestíbulo. Además, se encuentra en una urbanización con piscina comunitaria. Cuenta con suelos de parquet, ventanas de aluminio, puertas de paso interiores de madera de sapelly, armarios empotrados.. . Precisa reforma integral para entrar a vivir, pero ofrece muchas posibilidades. Es una planta baja en un bloque residencial sin ascensor. Buenas comunicaciones por carretera (M-45) y transporte público, a menos de cinco minutos andando de la estación de tren de Vicálvaro. Próximo a todo tipo de servicios e infraestructuras como centros educativos (IES Villablanca), comercios, supermercados, farmacias, zonas verdes.. . SIN COMISIÓN.",False,renew,False,False,3678.0,False,False,False,False,[],False,False,320000.0,€,,,,,,flat,,"Los Berrocales, Madrid",Piso en calle de la Barca,TRCOK25489,Los Berrocales
107075564,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/1c/56/1302225416.webp,32,ss,300000.0,flat,sale,68.0,False,2,1,"plaza de Carlos Cambronero, 5",Madrid,Madrid,Centro,es,40.423108,-3.7038507,True,https://www.idealista.com/inmueble/107075564/,"¡INMOBYM VENDE! Para mas información y visitas llamar a Marcello Múgica Bravo 643_353_114, también atiende por WhatsApp. Ubicado en zona muy competitiva en barrio de Malasaña-Universidad ubicado en pleno centro de Madrid, por lo tanto perfectamente comunicada por varias líneas de autobuses, metro Noviciado y Callao que dispone de varias conexiones. Muy cerca de galerías comerciales de todo tipo, a muy pocos minutos del centro de salud y inmejorable zona. Mejor ver!",True,good,False,False,4412.0,False,False,False,False,[],False,False,300000.0,€,,,,,,flat,,"Malasaña-Universidad, Madrid","Piso en plaza de Carlos Cambronero, 5",VENT MARC,Malasaña-Universidad
108669977,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/b9/85/1351682798.webp,38,4,2950000.0,flat,sale,438.0,True,6,4,Barrio Sol,Madrid,Madrid,Centro,es,40.4154505,-3.7078082,False,https://www.idealista.com/inmueble/108669977/,"VIVIENDA DE ARTE HISTORICA DE LUJO EN EL CORAZON DE MADRID - CALLE MAYOR En pleno centro histórico de Madrid, en uno de los edificios más emblemáticos de la capital, se encuentra esta residencia única que conjuga elegancia, historia y carácter arquitectónico. Situada en la cuarta planta del histórico edificio modernista de La Colonial, esta propiedad representa una oportunidad irrepetible de vivir o invertir en una joya del patrimonio madrileño. Diseñado en 1909 por los arquitectos Miguel Mathet y Coloma y su hijo Pedro Mathet y Rodríguez, el edificio es un testimonio del modernismo madrileño de principios del siglo XX. La fachada, perfectamente conservada, es solo el preludio de los exquisitos detalles arquitectónicos que se encuentran en su interior: zócalos y suelos de mármol, vidrieras florales de la prestigiosa casa Maumejean, una majestuosa escalera de mármol con barandilla forjada y un ascensor de época, diseñado por el ingeniero Jacobo Schneider, uno de los más antiguos y singulares de Madrid. La vivienda ofrece una superficie construida de 438 m² (380 m² útiles), con una distribución equilibrada y representativa. Todos los espacios han sido conservados con fidelidad absoluta a su diseño original, sin alteraciones estructurales ni estéticas. Cada rincón conserva el alma de su tiempo, desde las molduras hasta las chimeneas, pasando por su icónica galería acristalada interior. La propiedad se articula en torno a un amplio patio interior, que garantiza luz natural, ventilación cruzada y privacidad, y se recorre mediante una galería acristalada que conecta con fluidez la zona noble con la de servicio. Características destacadas: •Altura de techos originales  •Detalles arquitectónicos de época en perfecto estado •Calefacción central •Inspección Técnica de Edificios (ITE/IEE) favorable hasta 2030 •Ascensor histórico en funcionamiento   UNA OBRA DE ARTE. ________________________________________ Entorno y servicios La Calle Mayor es una de las arterias más antiguas y señoriales de Madrid, situada a escasos metros de la Puerta del Sol, la Plaza Mayor y el Palacio Real. Esta ubicación ofrece no solo un entorno cargado de historia, sino también la máxima comodidad urbana. En un radio de pocos minutos caminando, encontrará: •Estaciones de metro y cercanías (Sol, Ópera, Tirso de Molina) •Restaurantes galardonados, cafeterías históricas y terrazas gourmet •Teatros, museos y espacios culturales de referencia •Comercios tradicionales y boutiques exclusivas •Colegios internacionales y centros educativos de prestigio •Servicios de salud, farmacias y clínicas privadas •Parques y zonas verdes como los Jardines de Sabatini y Campo del Moro La zona está perfectamente conectada con el resto de la ciudad y el aeropuerto internacional Adolfo Suárez Madrid-Barajas, mediante transporte público o vehículo privado. ________________________________________ Una vivienda para quienes buscan algo más que una propiedad: una herencia arquitectónica. Esta es una vivienda pensada para quienes valoran la autenticidad, el legado arquitectónico y la excelencia en ubicación. Más que un piso, se trata de una pieza de historia cuidadosamente preservada, que ofrece un estilo de vida inigualable en el centro de una de las capitales más vibrantes de Europa. Para más información o concertar una visita privada, no dude en ponerse en contacto. Estaremos encantados de atenderle con la confidencialidad y profesionalidad que merece una propiedad de estas características.",False,good,False,True,6735.0,False,False,False,False,[],False,False,2950000.0,€,,,,,,flat,,"Sol, Madrid",Piso,005587,Sol
108889250,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/18/7e/1358368486.webp,28,8,415000.0,flat,sale,118.0,True,3,2,Barrio Hellín,Madrid,Madrid,San Blas,es,40.4313776,-3.6114653,False,https://www.idealista.com/inmueble/108889250/,"""Asesores Inmobiliarios Las Rosas"" pone en venta maravillosa vivienda en Hellín de 118 m2 con 3 dormitorios y dos baños. Reformado en su totalidad con acabados de alta calidad, lista para entrar a vivir. la vivienda se queda semi amueblada y con electrodomésticos. Esta Situada junto al Polideportivo de San Blas y a solo 2 km del Estadio Metropolitano, este piso ofrece comodidad y una ubicación estratégica. La vivienda cuenta con una zona de estar amplia y muy luminosa que da paso a los dormitorios de gran tamaño, ya los balos, uno de ellos en suite, la Cocina es independiente a estrenar, la Calefacción es por gas natural bajo suelo y radiadores, Aire acondicionado por Split con bomba de frío/calor, Comunicación y transporte: Metro líneas 2 y 7, Autobuses en la avenida: 106, 287, 4 y E3, Autobuses cercanos: 106 (Plaza de Manuel Becerra – Vicálvaro), 159 (Alsacia – El Cañaveral), N7. Zona tranquila con todos los servicios necesarios, amplias zonas deportivas y excelente conectividad con el resto de la ciudad. "" Lo importante no es saber, sino confiar en quien sabe "".",False,good,False,True,3517.0,False,False,False,False,[],False,False,415000.0,€,,,,,,flat,,"Hellín, Madrid",Piso,1275,Hellín
108157566,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/d4/cd/1335590132.webp,7,bj,325000.0,flat,sale,72.0,True,1,1,"avenida de la Coruña, 68",Madrid,Las Rozas de Madrid,Rozas Centro,es,40.490747,-3.8672431,True,https://www.idealista.com/inmueble/108157566/,"VICTRAIN Gestión de Inversiones le ofrece este fantástico apartamento de 72 m2 construidos, situado en la planta baja de una urbanización con piscina interior comunitaria.  Dispone de salón/comedor, dormitorio con armario empotrado, baño completo y cocina americana.  Se entrega con una plaza de garaje.  En el sótano hay disponibles 26 trasteros a la venta, cuyos precios varían según el tamaño: . - Hasta 5 m2. Precio: 8.000€ por unidad. - Entre 5 m2 y 7m2: Precio: 10.000€ por unidad. - Más de 7 m2. Precio: 12.000€ (una unidad disponible) La vivienda se encuentra situada en la zona centro de Las Rozas, rodeada de todo tipo de servicios (restaurantes, farmacia, transporte público, colegios, escuelas infantiles, ayuntamiento, etc…. ). Con excelente acceso a zonas verdes y a la carretera A6.  Las Rozas ha experimentado un notable incremento poblacional en las últimas décadas, pasando de 13.405 habitantes en 1981 a 98.086 en 2022. En 2021 se registraron 35.404 viviendas en el municipio, de las cuales el casi el 70% son en propiedad. Este crecimiento refleja una demanda sostenida de viviendas y servicios en la zona.  El 93,3% de la población trabaja en el sector servicios. El crecimiento del valor de la vivienda de los últimos 7 años, es del 8,8% anual en la zona Centro.",False,good,False,True,4514.0,True,False,False,False,[],False,False,325000.0,€,,,,True,True,flat,,"Alto de la Jabonería, Las Rozas de Madrid","Piso en avenida de la Coruña, 68",AC68,Alto de la Jabonería
108489526,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/c2/c1/1346430833.webp,24,4,299000.0,flat,sale,140.0,True,4,2,calle del Pozo de las Nieves,Madrid,Torrejón de Ardoz,Sureste,es,40.4460354,-3.4630456,False,https://www.idealista.com/inmueble/108489526/,"TECNOCASA VENDE PISO EN PARQUE CATALUÑA-PARQUE EUROPA. ¡Descubre tu nuevo hogar en Torrejón de Ardoz! En la zona del PARQUE CATALUÑA-PARQUE EUROPA. Este espectacular piso de 140 m² construidos es la opción perfecta para quienes buscan espacio y comodidad. Con cuatro amplios dormitorios y dos baños completos, esta vivienda se adapta a las necesidades de cualquier familia. Su distribución ideal permite disfrutar de un ambiente acogedor y funcional, mientras que la luminosidad del espacio crea un ambiente cálido y agradable. Ubicado en una de las zonas más demandadas, el entorno del Parque Cataluña ofrece un sinfín de posibilidades para disfrutar de la naturaleza y el aire libre. La terraza de esquina es el lugar perfecto para relajarse o compartir momentos inolvidables con amigos y familiares. Además, cuenta con una terraza-tendedero cerrada que proporciona un espacio adicional para el lavado o almacenamiento. La cocina independiente está diseñada para los amantes de la gastronomía, y los amplios espacios comunes del edificio garantizan comodidad y accesibilidad. Con ascensor y acceso adaptado para personas con movilidad reducida, este piso es ideal para todos. Su excelente estado permite entrar a vivir sin necesidad de reformas, y su cercanía a colegios, parques y comercios asegura una vida práctica y cómoda. No dejes pasar la oportunidad de visitar este magnífico piso en Torrejón de Ardoz. ¡Tu nuevo hogar te está esperando! ¿Quieres comprar y necesitas financiación? Consulte con nuestro departamento financiero KIRON, y vea las posibilidades reales que tiene de financiar. Conseguimos la financiación hasta el 100% de la compraventa. Infórmese en nuestra oficina o llamando al teléfono indicado.",False,good,False,True,2136.0,False,False,False,False,[],False,False,299000.0,€,309000.0,10000.0,3.0,,,flat,,"Sureste, Torrejón de Ardoz",Piso en calle del Pozo de las Nieves,,
107896396,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/94/51/2f/1327622405.webp,38,,130000.0,chalet,sale,136.0,,2,1,"Juan Sebastian el Cano, 11",Madrid,Santa María de la Alameda,,es,40.5963264,-4.2596149,True,https://www.idealista.com/inmueble/107896396/,"¡Descubre tu nuevo hogar en Santa María de la Alameda Estación! Esta encantadora casa independiente, situada en una ubicación privilegiada, ofrece la combinación perfecta de tranquilidad y comodidad. Con un amplio jardín de aproximadamente 200 metros cuadrados, podrás disfrutar de vistas impresionantes a la montaña y del aire puro de la naturaleza. La planta baja cuenta con dos acogedores dormitorios, un baño completo, un luminoso salón y una cocina funcional, ideal para compartir momentos inolvidables con familia y amigos. La planta superior es un lienzo en blanco, perfecta para personalizar a tu gusto, con la posibilidad de construir hasta tres dormitorios y dos baños adicionales. Además, el tejado es nuevo, lo que garantiza una inversión segura. Imagina instalar una chimenea en el salón para crear un ambiente cálido y acogedor durante los meses más fríos. La casa también cuenta con acceso adaptado para personas con movilidad reducida, lo que la hace aún más accesible. Ubicada cerca de todos los servicios del pueblo, tendrás todo lo que necesitas al alcance de tu mano. También existe la opción de adquirir un terreno urbanizable con pozo a solo 15 metros de la casa, por 38.000 €, lo que añade un gran potencial a esta propiedad. No pierdas la oportunidad de hacer de este lugar tu nuevo hogar. ¡Contáctanos para más información y ven a visitarla!",True,renew,False,,956.0,False,False,False,False,[],False,False,130000.0,€,,,,,,chalet,independantHouse,Santa María de la Alameda,"Casa independiente en Juan Sebastian el Cano, 11",,
107903148,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/e6/b5/1327873468.webp,15,4,153500.0,flat,sale,57.0,True,3,1,calle Ebanistería s/n,Madrid,Madrid,San Blas,es,40.4251252,-3.6220207,True,https://www.idealista.com/inmueble/107903148/,"Piso en venta con inquilinos – ¡Ideal para inversores! Se vende piso actualmente alquilado, lo que lo convierte en una excelente opción para quienes buscan una inversión con rentabilidad inmediata. La vivienda cuenta con un distribuidor que da paso a un salón-comedor amplio y luminoso, con salida a una terraza exterior ideal para disfrutar del aire libre. La cocina es independiente y está equipada, ofreciendo buena capacidad de almacenaje. Dispone de tres dormitorios de buen tamaño, un aseo completo y una distribución funcional que aprovecha muy bien el espacio. El estado general del inmueble es bueno y está listo para seguir generando ingresos desde el primer día. Perfecto para inversores que buscan una propiedad ya arrendada y con buen potencial.",False,good,False,False,2693.0,False,False,False,False,[],False,False,153500.0,€,,,,,,flat,,"Amposta, Madrid",Piso en calle Ebanistería s/n,P-25-018,Amposta
108541454,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/fd/33/1347963195.webp,30,bj,89000.0,flat,sale,85.0,True,3,1,CL PRINCIPE ESPAÑA,Madrid,Villamanrique de Tajo,,es,40.0680551,-3.2366471,False,https://www.idealista.com/inmueble/108541454/,"¡Sin COMISIÓN de AGENCIA! ¡Conseguimos tu FINANCIACIÓN!  (Vivienda DISPONIBLE a partir del 1 de JUNIO del 2026) JC SOLUCIONES INMOBILIARIAS vende fantástico bajo de 3 habitaciones ubicado en el tranquilo municipio de Villamanrique de Tajo (Madrid). La vivienda, reformada parcialmente, está lista para entrar a vivir. Dispone de 85m² distribuidos en hall de entrada, un amplio salón de 19m², cocina amueblada y equipada, tres estupendas habitaciones (la principal con armarios empotrados), baño completo con plato de ducha y dos prácticos patios de luces con acceso desde la cocina y una de las habitaciones.  La vivienda se entrega amueblada y dispone de las siguientes calidades: Suelos recientes de tarima flotante, ventanas de aluminio CLIMALIT con mosquiteras en toda la casa, calefacción por radiadores eléctricos de bajo consumo en todas las estancias, agua caliente por caldera de gas, puerta de acceso blindada, armarios empotrados en habitación principal, rejas en todas las ventanas, comunidad de sólo 20€ al mes.. .  ¿Te gustaría vivir cerca del campo y respirar aire puro? Villamanrique de Tajo es un tranquilo municipio ubicado en la Comarca de las Vegas en Madrid, junto al curso del río Tajo y a escasos 40 minutos de Madrid Capital por la A-3. Dispone de transporte público (autobuses líneas 350C y 353 con destinos a Madrid, Arganda del Rey, Santa Cruz, Belmonte…). Cuenta con guardería y colegio público, consultorio médico, farmacia, bares, tiendas de alimentación, pistas de pádel… El municipio cuenta con la amplia área recreativa denominada “La Isla”; un lugar donde la naturaleza, el ocio y el deporte se conjugan en un espacio único (campo de fútbol sala, 2 pistas de mini-baloncesto, pista de tenis, parque infantil, zonas deportivas, senderos, merenderos junto al río, ruta verde por el Tajo…).  ¿A qué estás esperando para iniciar tu nueva vida? Ponte en contacto para ampliar información o realizar una visita. Disponemos de facilidades para la FINANCIACIÓN de tu nueva propiedad. JC Soluciones Inmobiliarias. Cumplimos tus deseos. Hacemos realidad tus sueños.",True,good,False,False,1047.0,False,False,False,False,[],False,False,89000.0,€,,,,,,flat,,Villamanrique de Tajo,Piso en Cl Principe España,JC146 - Príncipe España,
99922916,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/ba/50/1060710103.webp,8,,72000.0,chalet,sale,107.0,,1,0,calle del Abeto,Madrid,Gargantilla del Lozoya,,es,40.9656621,-3.7188554,False,https://www.idealista.com/inmueble/99922916/,"SE VENDE en GARGANTILLA DEL LOZOYA, Pajar para rehabilitar con amplia parcela delantera, en casco urbano.  Parcela de 266 m2 con 273 m2 libres En este momento hay 107 m2 construidos y se pueden hacer dos plantas + bajo cubierta. en total 250 m2.  Tiene Luz, Agua del canal de Isabel II y Alcantarillado porque es Casco Urbano.   Gargantilla del Lozoya, pueblo con mucho encanto situado en el valle del Lozoya. Cuenta con todos los servicios necesarios para la vida cotidiana y una red de autobuses interurbanos la cual en pocos minutos llega a los pueblos mas importantes como Lozoyuela y Buitrago del Lozoya. El pueblo cuenta con Pisicina municipal, pistas de padel, parques y jardines, un buen supermercado, Farmacia y bares y restaurantes. Ven a verlo y querrás quedarte a disfrutar de los encantos de esta sierra norte de Madrid. a tan solo 40 minutos del centro de la capital. Totalmente disponible. SN 2010 - ""Un cambio de vida"" NO COBRAMOS HONORARIOS AL COMPRADOR.",False,renew,False,,673.0,False,False,False,False,[],False,False,72000.0,€,76000.0,4000.0,5.0,,,chalet,,Gargantilla del Lozoya,Chalet en calle del Abeto,GARGANTILLA_PAJAR,
