propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108070894,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/a8/70/1332929897.webp,COOP-832@VT3-1ªPL.,16,1,235139.0,flat,sale,105.0,True,3,2," Estrella Polar, 601",Madrid,Parla,Parla Este,es,,40.2303799,-3.74966,True,https://www.idealista.com/obra-nueva/108070894/,"LAS TERRAZAS DE PARLA. Viviendas con Protección Pública de Precio Limitado (VPPL) en COOPERATIVA (promueve: ALAMEDA PLAZA, S. COOP. ), en Parla Este (Madrid). - 162 viviendas de 2 y 3 dormitorios, CON TERRAZA, trastero y plaza de garaje. - Urbanización privada con piscina, jardines, sala comunitaria y locales comerciales. - Situación: SUELO EN PROPIEDAD - Parla Este (Madrid). Parcela O-6, delimitada por la Calle Constelación Andrómeda, Calle Osa Mayor, Calle Estrella Polar y Paseo República Dominicana. - Próxima Licencia de Obra. Calificación Provisional concedida. - Financiación prevista: hasta el 80% - Financia BBVA - Entrega estimada: 2027 (dependiendo del inicio de la obra). - Personalización de Espacios con Elección de Acabados. NOTA: a los costes indicados hay que añadir el 10% de IVA.",False,newdevelopment,True,True,False,2239.0,True,False,False,False,[],False,False,235139.0,€,True,True,,flat,"Parla Este, Parla","Piso en  Estrella Polar, 601",,,,
107231048,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/19/50/1324569823.webp,W-02YAGX,27,5,625000.0,flat,sale,73.0,False,3,1,Barrio Ibiza,Madrid,Madrid,Retiro,es,Ibiza,40.4202464,-3.6778993,False,https://www.idealista.com/inmueble/107231048/,"Propiedad para reformar en Menéndez Pelayo Presentamos este fantástico piso tanto por su ubicación frente al Parque del Retiro como por su altura en la quinta planta de un edificio de fachada clásica con portero y ascensor, ubicada en el barrio de Ibiza.  El inmueble se distribuye en hall de entrada con cocina independiente, pasillo distribuidor, baño completo y amplio, tres dormitorios - de los cuales dos son dobles, el tercero individual - y por último salón comedor. Todas las estancias incluido el baño, poseen ventilación natural.  La propiedad con 73 metros cuadrados construidos, ofrece un gran potencial de reforma, permitiendo crear un hogar cómodo y confortable en una de las zonas más cotizadas de la capital. Ibiza es un barrio residencial en el distrito de Retiro muy tranquilo para vivir. Con una situación privilegiada, destaca por su proximidad a la zona comercial de Goya, La Puerta de Alcalá y el Museo del Prado. El barrio combina edificios residenciales muchos de ellos con fachadas clásicas con zonas verdes, destacando El Parque del Retiro, considerado el pulmón de Madrid donde poder practicar deportes al aire libre.  Su rica y variada oferta en restauración han posicionado al barrio de Ibiza como la milla de oro gastronómica de la Capital, además de contar con una amplia dotación de comercios, supermercados, colegios, instalaciones deportivas y centros de salud, destacando Los Hospitales Gregorio Marañón y El Niño Jesús. Las comunicaciones son otro de los grandes aspectos a tener en cuenta en este barrio, desde el acceso directo a la M-30, pasando por las estaciones de metro de Ibiza, Retiro o Sainz de Baranda, así como varias líneas de autobuses. Todas estas características hacen de Ibiza un lugar ideal tanto para inversores que deseen una propiedad en una de las zonas más exclusivas de la ciudad, como para familias que busquen una zona más residencial, pero con todos los servicios a su alcance, así como para amantes del deporte, con instalaciones tanto privadas como públicas donde practicar diferentes actividades.",True,renew,False,True,,8562.0,True,False,True,False,[],False,False,625000.0,€,,,,flat,"Ibiza, Madrid",Piso,,,,
108911421,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/11/23/1358697909.webp,,14,3,145000.0,flat,sale,82.0,True,3,1,"CL PANADERAS, 7",Madrid,Fuenlabrada,El Arroyo - La Fuente,es,,40.278891,-3.7982995,True,https://www.idealista.com/inmueble/108911421/,"INMUEBLE PROCEDETE DE FONDO DE INVERSION EN PERIODO DE PUJA AL ALZA, HASTA EL DIA 14/08, GANARÁ LA PUJA MAS ALTA.  Descubre este encantador piso ubicado en la tercera planta de un edificio con ascensor, perfecto para quienes buscan un hogar que puedan personalizar a su gusto. Con 82 m² construidos, este espacio cuenta con tres amplios dormitorios, ideales para familias. El salón, luminoso y con acceso a una terraza, invita a disfrutar de momentos de relax y socialización. La cocina independiente ofrece la oportunidad de diseñarla a tu medida, convirtiéndola en el corazón del hogar. La propiedad, de segunda mano y construida en 1982, cuenta con armarios empotrados que optimizan el espacio y ofrecen almacenamiento adicional. Ubicado en una zona tranquila, este piso garantiza una buena calidad de vida, con fácil acceso a colegios, comercios y un centro de salud cercano. La comunicación es excelente, lo que facilita los desplazamientos diarios. No pierdas la oportunidad de visitar este inmueble y empezar a imaginar cómo sería tu nuevo hogar. ¡Contáctanos para más información!",True,renew,False,True,,1768.0,False,False,False,False,[],False,False,145000.0,€,,,,flat,"El Arroyo - La Fuente, Fuenlabrada","Piso en Cl Panaderas, 7",,,,
106185262,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/4b/e4/1275110939.webp,T12,12,4,2750000.0,penthouse,sale,174.0,True,3,3,"Antonio Pérez, 24",Madrid,Madrid,Chamartín,es,El Viso,40.4425886,-3.6815998,True,https://www.idealista.com/obra-nueva/106185262/,"Alrededor de un fantástico jardín central con piscina privada, las 50 residencias incluyen apartamentos y áticos con opciones de 1 a 4 dormitorios, todos con espacio exterior privado. Todas las viviendas están diseñadas con las mejores calidades y equipadas con un sistema de domótica y videoportero, para mayor seguridad y comodidad. Como zonas comunes adicionales ofrece un gimnasio totalmente equipado con vistas a los jardines para el disfrute de sus residentes, conserjería, trasteros y aparcamiento subterráneo con carga de vehículos eléctricos para cada plaza. El Viso Residences el primer proyecto en la capital diseñado según los estándares BREEAM EXCELLENT NEW CONSTRUCTION, con el fin de lograr la máxima eficiencia energética tanto para el medioambiente como para los residentes, elevando así los niveles de lujo y sostenibilidad de la ciudad. Todos los aspectos de la vida moderna sostenible han sido considerados: desde un sistema de energía geotérmica hasta un sistema de captación fotovoltaica, la gestión eficiente del agua, iluminación inteligente, un sistema depurador de doble ventilación y la carga de vehículos eléctricos, permitiendo un control continuo, eficiencia y ahorro tanto para el medioambiente como para los propietarios. Elegidos por su amplia experiencia y su conocimiento específico, Touza Arquitectos han creado una obra maestra del diseño en Madrid, tanto por dentro como por fuera. El elegante barrio de El Viso ofrece lo mejor en cultura, gastronomía, comercio y ocio; desde boutiques independientes hasta marcas internacionales. Madrid combina a la perfección el bullicio de una metrópolis moderna con el encanto de una capital histórica, hogar de hermosos bulevares y arquitectura clásica, vibrante cultura y encanto latino. El Viso Residences te invita a establecer tu hogar en esta ubicación privilegiada, entre lo mejor de Madrid y del mundo.",False,,True,True,False,15805.0,True,False,False,False,[],False,False,2750000.0,€,True,True,,flat,"El Viso, Madrid","Ático en Antonio Pérez, 24",penthouse,,,
108764441,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/61/6c/1354458082.webp,3º2ª,11,3,960000.0,penthouse,sale,127.0,True,2,2,"calle Luis Carlos Vázquez, 8",Madrid,Madrid,Ciudad Lineal,es,San Juan Bautista,40.4550745,-3.6547948,True,https://www.idealista.com/obra-nueva/108764441/,"Estimado cliente,  Le agradecemos el interés en nuestra promoción Arturo Soria Hills situada en pleno distrito de Arturo Soria en Madrid. Calle Luis Carlos Vazquez num. 8.  Nuestra promoción esta ubicada en una de las zonas mas exclusivas de la capital. En un entorno privilegiado que combina la serenidad de vivir en una zona residencial con la practicidad de tener a pie todo lo necesario para la vida cotidiana.  A escasos metros de Arturo Soria Hills se encuentra la estación de metro ""Arturo Soria"", multitud de supermercados y centros comerciales así como zonas de ocio, deportivas, infantiles y centros de salud.  La promocion consta de 7 viviendas de dos habitaciones, todas con zonas exteriores, una planta baja con zonas exteriores de mas de 150 m2, aticos con zonas exteriores duplex. Zonas comunitarias muy amplias, con piscina y jardin.  Las plazas de parking y trasteros están a disposición de todas las viviendas. Todas las viviendas tienen un sistema de aerotermia instalado y grandes ventanales para dar prioridad a la luz natural.  Entrega Prevista: Cuarto trimestre de 2026 aproximadamente. IMPORTES, PLAZOS Y PAGOS La parte compradora, a cuenta del precio de la compra, realizará los siguientes pagos en los momentos que se indican a continuación: 1. 5000euros en concepto de reserva. 2. 10% (+IVA), en concepto de arras penitenciales (incluida la reserva) 3. 10% (+IVA), en concepto de ampliación de arras penitenciales, 3-4 meses después de haberse firmado las arras penitenciales expuestas en el punto 2. 4. 80% (+IVA), en la firma de la escritura pública de compraventa, momento en el que se entregará la vivienda. Se garantizan con aval bancario todas las cantidades entregadas a cuenta.  Nuestro equipo queda a su disposición para cualquier consulta.  Adar Real Estate.",False,,True,True,False,7559.0,True,False,False,False,[],False,False,960000.0,€,True,True,,flat,"San Juan Bautista, Madrid","Ático en calle Luis Carlos Vázquez, 8",penthouse,,,
108499554,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/ec/35/1346729803.webp,ANDALUCIA 2,27,5,257900.0,flat,sale,115.0,True,3,2,Centro,Madrid,Valdemoro,Centro,es,,40.1917599,-3.6755607,False,https://www.idealista.com/inmueble/108499554/,"Agencia inmobiliaria de Valdemoro, Tecnocasa Estudio Las Tres Erres SL. VENDE PISO en Valdemoro en zona centro, formado por salón-comedor que da acceso a una terraza, cocina totalmente equipada y espaciosa con salida a tendedero, cuarto de despensa, tres dormitorios que cuentan con un balcón que aprovecha al máximo la luminosidad de la vivienda y dos baños completos con ducha y el principal cuenta con bañera. La vivienda además cuenta con suelos de tarima, aire acondicionado en el salón y la habitación principal y armarios empotrados en todos los dormitorios Trastero incluido en el precio. La urbanización cuenta con piscina y zonas verdes. La vivienda está en la zona centro con acceso a multitud de servicios, como la facilidad de entrada y salida a la población a través de la autovía, así como bien comunicada por la red de transportes del municipio y con zonas verdes alrededor. No dude en llamarnos para concertar su cita para visitar el inmueble en la que además recibirá el asesoramiento gratuito de nuestro departamento financiero KÌRON.",False,good,False,True,,2243.0,False,False,True,False,[],False,False,257900.0,€,,,,flat,"Centro, Valdemoro",Piso,,,,
106372101,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/5e/21/1280838000.webp,ARROYO,30,,839900.0,chalet,sale,284.0,,3,2,calle Arroyo s/n,Madrid,Villaviciosa de Odón,Centro,es,,40.3602022,-3.9012737,True,https://www.idealista.com/inmueble/106372101/,"Agencia inmobiliaria en Villaviciosa de Odón. HOGARES VILLAVICIOSA DE ODÓN te ofrece en EXCLUSIVA este espectacular chalet pareado en el CENTRO DE VILLAVICIOSA DE ODÓN.  Con una ubicación privilegiada y una urbanización exclusiva, se encuentra cerca de todo tipo de comercios, colegios, paradas de autobús, zonas de ocio y deportivas. En la planta principal encontramos un amplio y acogedor hall de entrada que nos da paso a un Luminoso salón comedor y con salida directa a una gran terraza, moderna y cómoda cocina con office y aseo de cortesía. Posibilidad de hacer una amplia habitación en planta. En la segunda planta, se encuentran tres amplios dormitorios, el principal con vestidor independiente, baño en suite y terraza, además cuenta otro cuarto de baño completo que le da servicio a las otras dos habitaciones. Amplia y luminosa buhardilla con ventana velux y bomba de frio y calor. En la planTa sótano encontramos un gran garaje y zona de lavandería y despensa. Urbanización privada con conserjería, piscina comunitaria, pista de pádel y zonas ajardinadas.",True,good,False,,,2957.0,False,False,False,False,[],False,False,839900.0,€,True,True,,chalet,"Centro, Villaviciosa de Odón",Chalet pareado en calle Arroyo s/n,semidetachedHouse,,,
108764460,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/a9/89/1354458070.webp,1º2ª,11,1,758000.0,flat,sale,107.0,True,2,2,"calle Luis Carlos Vázquez, 8",Madrid,Madrid,Ciudad Lineal,es,San Juan Bautista,40.4550745,-3.6547948,True,https://www.idealista.com/obra-nueva/108764460/,"Estimado cliente,  Le agradecemos el interés en nuestra promoción Arturo Soria Hills situada en pleno distrito de Arturo Soria en Madrid. Calle Luis Carlos Vazquez num. 8.  Nuestra promoción esta ubicada en una de las zonas mas exclusivas de la capital. En un entorno privilegiado que combina la serenidad de vivir en una zona residencial con la practicidad de tener a pie todo lo necesario para la vida cotidiana.  A escasos metros de Arturo Soria Hills se encuentra la estación de metro ""Arturo Soria"", multitud de supermercados y centros comerciales así como zonas de ocio, deportivas, infantiles y centros de salud.  La promocion consta de 7 viviendas de dos habitaciones, todas con zonas exteriores, una planta baja con zonas exteriores de mas de 150 m2, aticos con zonas exteriores duplex. Zonas comunitarias muy amplias, con piscina y jardin.  Las plazas de parking y trasteros están a disposición de todas las viviendas. Todas las viviendas tienen un sistema de aerotermia instalado y grandes ventanales para dar prioridad a la luz natural.  Entrega Prevista: Cuarto trimestre de 2026 aproximadamente. IMPORTES, PLAZOS Y PAGOS La parte compradora, a cuenta del precio de la compra, realizará los siguientes pagos en los momentos que se indican a continuación: 1. 5000euros en concepto de reserva. 2. 10% (+IVA), en concepto de arras penitenciales (incluida la reserva) 3. 10% (+IVA), en concepto de ampliación de arras penitenciales, 3-4 meses después de haberse firmado las arras penitenciales expuestas en el punto 2. 4. 80% (+IVA), en la firma de la escritura pública de compraventa, momento en el que se entregará la vivienda. Se garantizan con aval bancario todas las cantidades entregadas a cuenta.  Nuestro equipo queda a su disposición para cualquier consulta.  Adar Real Estate.",False,,True,True,False,7084.0,True,False,False,False,[],False,False,758000.0,€,True,True,,flat,"San Juan Bautista, Madrid","Piso en calle Luis Carlos Vázquez, 8",,,,
104027456,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e3/d4/1e/1319899118.webp,W-02UIAZ,25,5,1280000.0,flat,sale,188.0,True,3,3,Barrio Huertas-Cortes,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4133689,-3.6987145,False,https://www.idealista.com/inmueble/104027456/,"Fántastico piso reformado en el Barrio de las Letras Engel & Völkers presenta este fantástico apartamento situado en el Barrio de las Letras de Madrid, cerca del paseo del Prado, el museo Thyssen o la estación de Atocha, al lado del Real Jardín Botánico, y muy bien comunicado con metro y autobús. Esta acogedora vivienda exterior de unos 188m², se encuentra situada en la quinta planta de una finca clásica, con orientación sur, lo que la hace muy luminosa y estupenda para vivir. La finca dispone de ascensor y cuenta con un amplio portal.  La vivienda ha sido reformada íntegramente con unas calidades exquisitas. En cuanto a la distribución, cabe destacar su amplio salón, muy luminoso gracias a sus dos ventanales, además de una cocina de diseño en estancia separada y totalmente equipada con zona de comedor y cuarto de lavandería. La zona de noche se divide en tres dormitorios con armarios empotrados, dos de ellos con baño en suite además de un aseo para invitados, haciendo un total de 3 baños. Todas las estancias tienen ventilación y luz natural, calefacción y aire acondicionado por suelo radiante (frío y calor), aerotermia. Cabe la posibilidad de continuar con el alquiler de una plaza de garaje en una finca cercana. Este fantástico apartamento es una oportunidad única en el centro histórico de Madrid, interesante tanto para inversiones como para particulares. Adentrarse en el Barrio de las Letras es sumergirse en la historia viva del Siglo de Oro Español. Muy cerca de las pinacotecas más importantes del mundo, el llamado Triángulo Del Arte, la zona de Las Cortes, famosa por la intensa actividad literaria que se desarrolló en los siglos XVI y XVII, ofrece una amplia oferta cultural, una completa gama de comercios y una exquisita gastronomía nacional e internacional.  Es el barrio simbólico donde se funde tradición y vanguardia, teniendo una ubicación privilegiada, a escasos minutos del nuevo complejo de lujo Canalejas, cerca del Paseo del Prado, la plaza de Neptuno y el Real Jardín Botánico. El inmueble está rodeado de galerías de arte, filmotecas, anticuarios y una diversa oferta de cafeterías y restaurantes, que hacen de ""El Barrio de Las Letras"" sin duda uno de los barrios más especiales del centro de Madrid.",True,good,False,True,,6809.0,True,False,True,False,[],False,False,1280000.0,€,,,,flat,"Huertas-Cortes, Madrid",Piso,,,,
108910452,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/a6/d3/1358663961.webp,,49,4,165000.0,flat,sale,51.0,True,2,1,CL CARLOS MARTIN ALVAREZ,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.388104,-3.6637229,False,https://www.idealista.com/inmueble/108910452/,"¡Oportunidad para reformar a tu gusto en una de las calles más comerciales y demandadas de Vallecas! Ponemos a la venta este piso exterior de 51 m² situado en la calle Carlos Martín Álvarez, una zona muy solicitada del barrio de San Diego, rodeada de comercios, servicios y perfectamente comunicada. La vivienda se encuentra actualmente para reformar íntegramente, lo que la convierte en una excelente opción tanto para inversión como para crear un hogar totalmente personalizado. Dispone de dos habitaciones, un baño, y una gran terraza que aporta amplitud y muchas posibilidades. Además, destaca por su excelente iluminación natural, especialmente en una de las estancias principales, gracias a una gran ventana que permite la entrada de luz durante todo el día. Ideal para quienes buscan una propiedad con potencial en una de las mejores zonas de Vallecas.",False,renew,False,False,,3235.0,False,False,False,False,[],False,False,165000.0,€,,,,flat,"San Diego, Madrid",Piso en Cl Carlos Martin Alvarez,,,,
108428578,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/95/b5/1344591533.webp,16,15,,635000.0,chalet,sale,220.0,,4,3,"calle Luís Cancela, 45",Madrid,Colmenar Viejo,San Crispín - La Estación Consorcio,es,,40.6496494,-3.7777505,True,https://www.idealista.com/obra-nueva/108428578/,"Nueva promoción Residencial La Encina, una nueva forma de vida, con viviendas acordes a las últimas tendencias en diseño, calidades ""prime"" y elementos sostenibles. 18 chalets de 4 dormitorios.  Un proyecto singular y único en Colmenar dirigido por el prestigioso estudio de arquitectura Cano y Escario. Única promoción de obra nueva en la zona de La Estación y en una zona totalmente consolidada.    El entorno natural de Colmenar es perfecto para los amantes de deportes al aire libre y cuenta con carril bici que rodea Colmenar. Esta población cuenta con todos los servicios, comercios, colegios, centros de salud y a tan solo 25 minutos de Madrid. En la mejor zona de Colmenar, muy próxima a transporte público, a 10 minutos a pie de la estación de cercanías de Colmenar Viejo y de parada de autobús que comunica Colmenar con Plaza Castilla (Línea 722).  La urbanización se integra en un completo residencial. Urbanización cerrada con piscina comunitaria. Viviendas amplias en las que se potencia la luminosidad. Con doble orientación que garantiza la ventilación cruzada, esta, nos ayuda a mantener espacios confortables y saludables. Viviendas únicas con amplios jardines y porches en los que disfrutar del confort del hogar. Plazas de garaje en acceso a viviendas. Cada persona que busca vivienda tiene diferentes preferencias, por ello contamos con modelos con Impresionante salón con cocina integrada y otros con cocina independiente. Dormitorio en planta baja. Excelentes calidades, con suelo radiante y refrescante por sistema de Aerotermia. Cocinas amuebladas y equipadas.  Opciones de personalización de acabados. Residencial la Encina, ¡Viviendas únicas para soñar! Ginkgo Gestión es una compañía dedicada a la gestión y promoción inmobiliaria que tiene como objetivo principal ofrecer un producto exclusivo y que, tras muchos años de experiencia, sigue cuidando cada aspecto del proceso.",False,newdevelopment,True,,False,2886.0,True,False,False,False,[],False,False,635000.0,€,True,True,,chalet,"San Crispín - La Estación Consorcio, Colmenar Viejo","Chalet adosado en calle Luís Cancela, 45",terracedHouse,,,
108105390,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/17/5a/1275108355.webp,Duplex T01,13,2,2600000.0,duplex,sale,194.0,True,3,3,"Antonio Pérez, 24",Madrid,Madrid,Chamartín,es,El Viso,40.4425886,-3.6815998,True,https://www.idealista.com/obra-nueva/108105390/,"Alrededor de un fantástico jardín central con piscina privada, las 50 residencias incluyen apartamentos y áticos con opciones de 1 a 4 dormitorios, todos con espacio exterior privado. Todas las viviendas están diseñadas con las mejores calidades y equipadas con un sistema de domótica y videoportero, para mayor seguridad y comodidad. Como zonas comunes adicionales ofrece un gimnasio totalmente equipado con vistas a los jardines para el disfrute de sus residentes, conserjería, trasteros y aparcamiento subterráneo con carga de vehículos eléctricos para cada plaza. El Viso Residences el primer proyecto en la capital diseñado según los estándares BREEAM EXCELLENT NEW CONSTRUCTION, con el fin de lograr la máxima eficiencia energética tanto para el medioambiente como para los residentes, elevando así los niveles de lujo y sostenibilidad de la ciudad. Todos los aspectos de la vida moderna sostenible han sido considerados: desde un sistema de energía geotérmica hasta un sistema de captación fotovoltaica, la gestión eficiente del agua, iluminación inteligente, un sistema depurador de doble ventilación y la carga de vehículos eléctricos, permitiendo un control continuo, eficiencia y ahorro tanto para el medioambiente como para los propietarios. Elegidos por su amplia experiencia y su conocimiento específico, Touza Arquitectos han creado una obra maestra del diseño en Madrid, tanto por dentro como por fuera. El elegante barrio de El Viso ofrece lo mejor en cultura, gastronomía, comercio y ocio; desde boutiques independientes hasta marcas internacionales. Madrid combina a la perfección el bullicio de una metrópolis moderna con el encanto de una capital histórica, hogar de hermosos bulevares y arquitectura clásica, vibrante cultura y encanto latino. El Viso Residences te invita a establecer tu hogar en esta ubicación privilegiada, entre lo mejor de Madrid y del mundo.",False,,True,True,False,13402.0,True,False,False,False,[],False,False,2600000.0,€,True,True,,flat,"El Viso, Madrid","Dúplex en Antonio Pérez, 24",duplex,,,
108840386,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/a3/6b/1356653672.webp,Nº12,11,,360000.0,chalet,sale,140.0,,4,3,"calle Monfragüe 8,10, 12",Madrid,Villalbilla,,es,,40.433812,-3.2880394,True,https://www.idealista.com/obra-nueva/108840386/,"Esencia: Aquello que constituye la naturaleza de las cosas, lo permanente e invariable de ellas” (Diccionario RAE) “Mirador Esenzia” es un proyecto inmobiliario de construcción industrializada de hormigón, compuesto de tres viviendas unifamiliares pareadas en régimen libre, de 4 dormitorios, con 140 m2 construidos, distribuidos en dos plantas, ubicadas en amplias parcelas privativas de aproximadamente 263 m2 de superficie.  La promoción se sitúa en la localidad de Villalbilla, en la zona de expansión de “El Mirador”, muy próxima al casco urbano, rodeada de naturaleza y magníficas vistas, con todos los servicios necesarios, incluyendo equipamientos educativos, zonas deportivas, dotaciones comerciales, etc. , y con transporte público que conecta con la cercana Alcalá de Henares. Las viviendas cuentan con un diseño moderno, con amplias estancias, cálidas y confortables, y con excelentes calidades, aparcamiento en superficie con punto de recarga para vehículo eléctrico, suelo radiante-refrescante mediante aerotermia y calificación energética tipo A.  Su envolvente se compone de paneles prefabricados de hormigón, que al mismo tiempo constituyen el sistema portante de las viviendas. El sistema de construcción industrializada en hormigón aporta solidez, sostenibilidad y eficiencia, ofreciendo altos niveles de aislamiento térmico y acústico, lo que se traduce en un menor consumo de energía y por tanto en ahorro económico. No debemos confundir el sistema de construcción industrializada de hormigón con las viviendas prefabricadas. La construcción industrializada combina las virtudes de la construcción tradicional con los exigentes niveles de calidad de los procesos industriales, reduciendo la generación de residuos y acortando los plazos de ejecución, a la vez que se adapta al Proyecto específico diseñado. El resultado es una vivienda moderna, eficiente y duradera. En resumen, el hormigón es un material noble, sobrio, de alta resistencia y escaso mantenimiento, que representa lo esencial de un hogar, su solidez y durabilidad. Es lo que queremos representar con nuestra promoción: viviendas para toda la vida, rodeadas de naturaleza, con espacios propios y con un entorno con todas las dotaciones, donde lo que cuenta es lo esencial. Bienvenidos a Mirador Esenzia.",False,newdevelopment,True,,False,2571.0,True,False,False,False,[],False,False,360000.0,€,True,True,,chalet,Villalbilla,"Chalet pareado en calle Monfragüe 8,10, 12",semidetachedHouse,,,
108102461,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/42/3f/1328250869.webp,T.04 bj B,13,bj,334000.0,flat,sale,76.0,True,2,2,"calle Ferrocarril del Tajuña, 5",Madrid,Arganda,Centro,es,,40.3053924,-3.4485625,True,https://www.idealista.com/obra-nueva/108102461/,"A114+ es una promoción de nueva construcción VIVIENDA LIBRE localizada en Arganda del Rey, uno de los municipios históricos y con mayor expansión de la Comunidad de Madrid, y está situada en el Area de Centralidad de Arganda del Rey.  Arganda es un municipio muy bien comunicado tanto por carretera como por Metro, estando la estación del metro a escasos 2 minutos de la promoción.  A114+ consta de 114 viviendas de 1, 2, 3 y 4 dormitorios, todas ellas con al menos 1 plaza de garaje y un trastero incluidos. La urbanización dispone de amplias zonas comunes ajardinadas, piscina y cuarto bicicletas. Las viviendas destacan por sus soluciones arquitectónicas y calidades, así como por sus terrazas y/o jardines, así como por la calidad contrastada del promotor delegado Constructora Los Álamos empresa con más de 50 años de experiencia en la construcción de viviendas.  La promoción está situada en la calle Ferrocarril del Tajuña 5 de Arganda del Rey. Dotado zonas verdes y amplia oferta de servicios: comercio, centros deportivos (Ciudad deportiva Principe Felipe), restaurantes, supermercados, centros educativos y sanitarios etc. NOTA: El IVA de aplicación actualmente es el 10% de IVA que es el tipo vigente actualmente en Enero del 2025 (o el que está vigente en su momento en caso de cambio), que habrá que añadir al precio de venta.",False,,True,True,False,4395.0,True,False,False,False,[],False,False,334000.0,€,True,True,,flat,"Centro, Arganda","Piso en calle Ferrocarril del Tajuña, 5",,,,
106144679,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/41/db/1273841180.webp,EVR T16,12,5,4225000.0,penthouse,sale,266.0,True,3,3,"Antonio Pérez, 24",Madrid,Madrid,Chamartín,es,El Viso,40.4425886,-3.6815998,True,https://www.idealista.com/obra-nueva/106144679/,"Alrededor de un fantástico jardín central con piscina privada, las 50 residencias incluyen apartamentos y áticos con opciones de 1 a 4 dormitorios, todos con espacio exterior privado. Todas las viviendas están diseñadas con las mejores calidades y equipadas con un sistema de domótica y videoportero, para mayor seguridad y comodidad. Como zonas comunes adicionales ofrece un gimnasio totalmente equipado con vistas a los jardines para el disfrute de sus residentes, conserjería, trasteros y aparcamiento subterráneo con carga de vehículos eléctricos para cada plaza. El Viso Residences el primer proyecto en la capital diseñado según los estándares BREEAM EXCELLENT NEW CONSTRUCTION, con el fin de lograr la máxima eficiencia energética tanto para el medioambiente como para los residentes, elevando así los niveles de lujo y sostenibilidad de la ciudad. Todos los aspectos de la vida moderna sostenible han sido considerados: desde un sistema de energía geotérmica hasta un sistema de captación fotovoltaica, la gestión eficiente del agua, iluminación inteligente, un sistema depurador de doble ventilación y la carga de vehículos eléctricos, permitiendo un control continuo, eficiencia y ahorro tanto para el medioambiente como para los propietarios. Elegidos por su amplia experiencia y su conocimiento específico, Touza Arquitectos han creado una obra maestra del diseño en Madrid, tanto por dentro como por fuera. El elegante barrio de El Viso ofrece lo mejor en cultura, gastronomía, comercio y ocio; desde boutiques independientes hasta marcas internacionales. Madrid combina a la perfección el bullicio de una metrópolis moderna con el encanto de una capital histórica, hogar de hermosos bulevares y arquitectura clásica, vibrante cultura y encanto latino. El Viso Residences te invita a establecer tu hogar en esta ubicación privilegiada, entre lo mejor de Madrid y del mundo.",False,,True,True,False,15883.0,True,False,False,False,[],False,False,4225000.0,€,True,True,,flat,"El Viso, Madrid","Ático en Antonio Pérez, 24",penthouse,,,
