propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108713477,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/94/c7/50/1352911286.webp,,12,1,680000.0,flat,sale,76.0,True,1,1,"calle de Abtao, 48",Madrid,Madrid,Retiro,es,Pacífico,40.4067048,-3.6739555,True,https://www.idealista.com/inmueble/108713477/,"¡Descubre tu nuevo hogar en este espectacular piso a estrenar! Tras una reforma total, este encantador inmueble ofrece un diseño moderno y de alta calidad que te hará sentir cómodo desde el primer momento. Con un acceso independiente desde la calle a través de su propio portal, la privacidad y la tranquilidad están garantizadas. Situado en la primera planta, este piso exterior cuenta con un dormitorio luminoso y un baño elegante, ideal para disfrutar de momentos de relax. La propiedad, construida en 1970 y en excelente estado, ha sido cuidadosamente renovada para ofrecer armarios empotrados y calefacción eléctrica, además de aire acondicionado para esos días calurosos. Su orientación oeste permite que la luz natural inunde el espacio, creando un ambiente acogedor. La comunidad tiene una normativa que no permite el alquiler turístico, lo que asegura un entorno residencial tranquilo y estable. ¡No dejes pasar la oportunidad de vivir en este maravilloso piso!",False,good,False,False,8947.0,False,False,False,False,[],False,False,680000.0,€,,,flat,,"Pacífico, Madrid","Piso en calle de Abtao, 48",,,,
108472328,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/a8/86/1345937272.webp,3961,11,2,230000.0,flat,sale,40.0,True,1,1,calle de Valderribas,Madrid,Madrid,Retiro,es,Adelfas,40.4000472,-3.6687922,False,https://www.idealista.com/inmueble/108472328/,"-ADELFAS/ RETIRO- IDEAL INVERSORES CONTRATO DE ARRENDAMIENTO EN VIGOR HASTA ABRIL DE 2029 Vivienda de 40 m² construidos y 38 m² útiles, exterior, amueblada, reformada y lista para entrar a vivir. La vivienda consta de salón, un dormitorio y un cuarto de baño completo con plato de ducha. Cocina independiente amueblada y equipada con frigorífico, lavadora, vitrocerámica y microondas. Pintura Lisa y Suelo de tarima. Calefacción eléctrica y Agua caliente individual gas. La vivienda dispone de aire acondicionado. La finca no dispone de ascensor. Transporte público más próximo estación de Metro de Puente Vallecas o Pacifico. La vivienda se encuentra rodeada de todo tipo de servicios, comercios y zonas de ocio.",False,good,False,False,5750.0,False,False,False,False,[],False,False,230000.0,€,,,flat,,"Adelfas, Madrid",Piso en calle de Valderribas,,,,
108510345,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/9f/df/1347056141.webp,VEN7561,43,,350000.0,chalet,sale,190.0,,4,2,Rascafría,Madrid,Rascafría,,es,,40.903079,-3.879003,False,https://www.idealista.com/inmueble/108510345/,"URBENORTE Inmobiliaria le ofrece EN VENTA, ESPECTACULAR CASA RURAL en Rascafría con un total de 190m² aprox. de superficie, vivienda en la que se ha realizado una obra con exquisito gusto y extraordinarias calidades. Ideal para disfrutar la vivienda como residencial principal o bien para pasar unos maravillosos fines de semana, si bien, según se encuentra en la actualidad también se puede destinar para funcionar como alojamiento rural.  EN LA PLANTA PRINCIPAL. - acceso a la vivienda a través de una terraza exterior con un gran toldo, barbacoa a fin de poder disfrutar. Entrada a un gran espacio donde se ha creado un ambiente cálido y acogedor; cocina incorporada a un salón-comedor manteniendo a la vez funcionalidad y con cierta independencia. Este salón dispone de una estufa de pellet que da calefacción a todas las estancias de la vivienda. En esta misma planta hay una habitación y un baño completo. También un almacén donde se encuentras dos termos de agua caliente y un espacio amplio de almacenaje de leña y pellet.  Desde esta planta sube una preciosa escalera a la PLANTA PRIMERA. - donde se encuentran otras dos habitaciones. Estas habitaciones hacen uso de un amplio baño principal de doble seno. Desde esta planta se puede disfrutar de unas excepcionales vistas a la sierra. Continúa la escalera hasta la PLANTA SUPERIOR. - buhardilla con altos techos con ventas velux con espacio donde se ha creado en la actualidad un espacio abierto con distintos usos, sala de cine, estar de juegos, despacho, dormitorio. MUY IMPORTANTE VISITAR para valorar realmente la proyección de esta operación. Le acompañamos a visitar encantados sin compromiso. NO se cobran honorarios al cliente comprador y le acompañamos en todo el proceso de la gestión de compra-venta hasta el día de la escritura en Notaría.",False,good,False,,1842.0,False,False,False,False,[],False,False,350000.0,€,,,chalet,semidetachedHouse,Rascafría,Chalet pareado,,,,
107546319,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/ea/3f/1315677659.webp,berenice,12,1,515000.0,flat,sale,80.0,True,1,1,"calle de Cabellera de Berenice, 65",Madrid,Madrid,Moncloa,es,Valdemarín,40.4676614,-3.7934376,True,https://www.idealista.com/inmueble/107546319/,"¡Descubre el hogar de tus sueños en el exclusivo barrio de Valdemarín! Este encantador piso de 80 m² construidos y 56 m² útiles te ofrece una experiencia de vida inigualable. Con un dormitorio acogedor y un baño moderno, esta vivienda destaca por sus excelentes calidades de construcción. La cocina y el salón se integran perfectamente, creando un espacio ideal para relajarse o recibir visitas. Además, la terraza que rodea toda la vivienda te permitirá disfrutar del aire libre con total privacidad. Construido en 2006, este piso cuenta con calefacción individual por gas y aire acondicionado, garantizando tu confort durante todo el año. El trastero anejo ofrece un espacio adicional para almacenamiento, mientras que la plaza de garaje opcional por 15.000 € asegura la comodidad de aparcar sin complicaciones. La urbanización dispone de piscina, zonas ajardinadas, pista de pádel y servicio de portería, brindando un entorno seguro y agradable. Ubicado en una zona tranquila, a solo 5 minutos de áreas comerciales y de ocio, este inmueble es una oportunidad única para inversores interesados en la Golden Visa o para quienes buscan una vivienda en una prestigiosa zona de Madrid. No dejes pasar esta oportunidad de adquirir un piso en perfecto estado, con todas las comodidades y en una ubicación privilegiada. ¡Ven a verlo y enamórate de tu nuevo hogar!",False,good,False,True,6438.0,False,False,False,False,[],False,False,515000.0,€,True,False,flat,,"Valdemarín, Madrid","Piso en calle de Cabellera de Berenice, 65",15000.0,,,
103996510,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/64/40/1347693865.webp,FHOG-2308,6,3,109600.0,flat,sale,71.0,True,3,1,calle de Zaida,Madrid,Madrid,Carabanchel,es,San Isidro,40.3977095,-3.7354084,False,https://www.idealista.com/inmueble/103996510/,"***INMUEBLE OKUPADO*** ***SOLO PARA INVERSORES*** ***SIN COMISIONES DE AGENCIA INMOBILIARIA*** Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble. El precio del inmueble ha sido fijado en atención a que el inmueble se adquiera por el comprador en estado de ocupado por lo que no aplicaría dicho precio si en el momento de formalización de la escritura pública el inmueble se encontrara libre de ocupantes. El precio del inmueble ha sido fijado en atención a que el inmueble se adquiera por el comprador en estado de ocupado por lo que no aplicaría dicho precio si en el momento de formalización de la escritura pública el inmueble se encontrara libre de ocupantes. Este piso se encuentra en Calle de Zaida, 28019, Madrid, Madrid, en la planta 3. Es un piso, construido en el año 1968, que tiene 71 m2 de los cuales 57 m2 son útiles y dispone de 3 habitaciones y 1 baño. Se encuentra en el centro de Madrid, muy cerca de Autopista de Circunvalación M-30 en el barrio de San Isidro. En sus alrededores encontramos escuelas, supermercados, bancos, farmacias, centros deportivos, la estación de metro Carpetana y la estación de tren Laguna. Soluciones a su medida.",False,renew,False,False,1544.0,False,False,False,False,[],False,False,109600.0,€,,,flat,,"San Isidro, Madrid",Piso en calle de Zaida,,,,
108628316,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/19/f2/1350395198.webp,NORTE JC 465,23,1,235000.0,flat,sale,97.0,True,3,1,El Naranjo,Madrid,Fuenlabrada,El Naranjo,es,,40.2987842,-3.809894,False,https://www.idealista.com/inmueble/108628316/,"TECNOCASA VENDE EN EXCLUSIVA. Fabuloso piso de 97M2 en una de las mejores zonas de Fuenlabrada con opción a piscina, rodeado de zonas verdes, colegios, supermercados y zonas deportivas. Cerca de linea de autobuses L1, L2, L3 Y 491, ACCESO M50, M407, M506, R5, M409 piso para entrar a vivir. Cocina equipada, salon de paso con ventanas de climalit y suelos de tarima flotante, Baño completo, 3 habitaciones dobles dos de ellas con armario empotrado de pared a pared y Fachada rehabilitada. ¡nuestro departamento financiero kiron consigue la mejor hipoteca del mercado hasta el 100% de financiación. No pierda la oportunidad, asesórese sin compromiso.",False,good,False,True,2423.0,False,False,False,False,[],False,False,235000.0,€,,,flat,,"El Naranjo, Fuenlabrada",Piso,,,,
101747265,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/e8/40/1218874126.webp,VI-000-020-716-277,13,6,202500.0,flat,sale,79.0,,3,1,Suroeste,Madrid,Móstoles,Suroeste,es,,40.3159651,-3.8666183,False,https://www.idealista.com/inmueble/101747265/,"Oportunidad de inversión: inmueble alquilado. Fecha de fin de contrato: 04/2027.  Piso en Móstoles, Madrid. Dispone de una superficie de 79 m² distribuidos en 3 habitaciones con armarios empotrados, un luminoso salón-comedor, cocina amueblada y 1 baño completo con bañera. Situado en el centro de la localidad, cerca de comercios, restaurantes, supermercados, centros educativos, centros de salud, zonas verdes y paradas de autobús. Con acceso a la pradillo y la M-506.  Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble.",False,good,False,True,2563.0,True,False,True,False,[],False,False,202500.0,€,,,flat,,"Suroeste, Móstoles",Piso,,212000.0,9500.0,4.0
108568388,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/f8/a1/1348696888.webp,bg29-004,17,bj,420000.0,duplex,sale,55.0,True,2,1,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4111204,-3.6972408,False,https://www.idealista.com/inmueble/108568388/,"¡Descubre tu nuevo hogar en el corazón de Madrid! Este espectacular piso totalmente reformado se encuentra a solo dos minutos de la emblemática Puerta del Sol, ideal para disfrutar de la vibrante vida de la ciudad. Con instalaciones y muebles a estrenar, este inmueble ofrece un ambiente moderno y acogedor.  Ubicado en planta baja, cuenta con un encantador patio de uso y disfrute, perfecto para relajarse al aire libre. El piso dispone de 55 m² bien distribuidos, con 2 dormitorios equipados con armarios empotrados, un salón-cocina luminoso y un baño completo. Además, el edificio ha sido completamente rehabilitado y se encuentra en excelente estado, sin derramas pendientes y con una baja cuota de comunidad. La ubicación es inmejorable, a pasos de la Plaza Santa Ana y del Museo Reina Sofía, así como frente al Mercado Antón Martín. No dejes pasar esta oportunidad única de vivir en una de las zonas más emblemáticas de la capital. ¡Ven a verlo y enamórate de tu nuevo hogar! ¡Llama al 607_498_298 (tambien whatsapp.",False,good,False,True,7636.0,False,False,False,False,[],False,False,420000.0,€,,,flat,duplex,"Lavapiés-Embajadores, Madrid",Dúplex,,,,
108074706,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/9b/9c/1333034364.webp,general ricardos..,5,4,182000.0,flat,sale,52.0,True,2,1,calle del General Ricardos,Madrid,Madrid,Carabanchel,es,San Isidro,40.3969845,-3.7186337,False,https://www.idealista.com/inmueble/108074706/,"** INMUEBLE ALQUILADO CON RENTA ANTIGUA** NO ES POSIBLE REALIZAR VISITAS AL INTERIOR DEL INMUEBLE**  Fecha de fin de contrato: 12/2070 ** FINCAS PRIMER HOGAR SL. **  Piso de 52 m², distribuidos en salón-comedor, dormitorios, cocina y baño.  Cuenta con todos los servicios necesarios a su alrededor, como el Colegio La Milagrosa, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos.",False,renew,False,True,3500.0,False,False,False,False,[],False,False,182000.0,€,,,flat,,"San Isidro, Madrid",Piso en calle del General Ricardos,,187500.0,5500.0,3.0
108764024,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/46/69/1354447706.webp,,13,2,438500.0,duplex,sale,120.0,True,3,2,Barrio Casco Antiguo,Madrid,Las Rozas de Madrid,Rozas Centro,es,Casco Antiguo,40.4915622,-3.8747287,False,https://www.idealista.com/inmueble/108764024/,"LAS ROZAS, CENTRO. DUPLEX SEMI NUEVO de 120 m² construidos. ¿Buscas vivir en el centro de Las Rozas con todas las comodidades? Este precioso dúplex es justo lo que necesitas. 3 dormitorios amplios y luminosos, 2 baños completos Salón espacioso con gran entrada de luz natural, Cocina equipada, Aire acondicionado para mayor confort todo el año Plaza de garaje incluida en el precio, Edificio con ascensor Ubicado en una zona inmejorable, con todos los servicios a mano: supermercados, colegios, transporte público, zonas verdes y acceso rápido a la A6.",False,good,False,True,3654.0,False,False,False,False,[],False,False,438500.0,€,,,flat,duplex,"Casco Antiguo, Las Rozas de Madrid",Dúplex,,,,
108747377,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/92/43/1359037940.webp,dpav29,55,,499000.0,chalet,sale,167.0,,4,2,Cotos de Monterrey,Madrid,Cotos de Monterrey,,es,,40.7944566,-3.5974539,False,https://www.idealista.com/inmueble/108747377/,"FM Gestiona presenta esta exclusiva vivienda unifamiliar en una de las mejores zonas de la urbanización Cotos de Monterrey, en el municipio de Venturada. Construida sobre una parcela de 1.100m², esta propiedad destaca por su distribución cómoda en una sola planta, sus amplios espacios y su privilegiado entorno natural. La vivienda dispone de 167m² construidos y se organiza en una amplia entrada con armario empotrado, cocina independiente con zona office, salón comedor con chimenea y un porche en la entrada principal de 19m², ideal para disfrutar del exterior en cualquier época del año. Cuenta con cuatro dormitorios, todos ellos con armarios empotrados, y dos cuartos de baño completos, uno de ellos en suite en el dormitorio principal. En la zona exterior, la propiedad ofrece un entorno natural muy cuidado, con una amplia variedad de árboles frutales y ornamentales que le otorgan un carácter casi botánico al jardín. A nivel funcional, la vivienda dispone de dos espacios auxiliares muy prácticos: Una amplia leñera/almacén ubicada bajo la zona de la cocina, con entrada independiente desde el exterior, perfecta como zona de almacenaje adicional. Un cuarto de herramientas bien organizado y funcional, que alberga también la caldera y el depósito de gasoil, ubicado junto a la zona de dormitorios. Además, la finca cuenta con espacio exterior suficiente para aparcar cómodamente dos vehículos, con la posibilidad de instalar en el futuro una pérgola o cubierta. Sobre la urbanización Cotos de Monterrey Situada a tan solo 40 minutos del centro de Madrid y con acceso directo por la A1, Cotos de Monterrey ofrece un entorno tranquilo y seguro, con vigilancia 24 horas, barreras de control de acceso y zonas comunitarias muy bien cuidadas. La urbanización dispone de tres piscinas comunitarias, zonas deportivas, amplios espacios verdes, áreas infantiles y servicio de transporte mediante líneas de autobús con conexión directa a Plaza de Castilla y municipios del norte de Madrid. Una opción perfecta tanto para residencia habitual como para segunda vivienda. INFORMACIÓN AL COMPRADOR ? En el precio publicado no están incluidos los gastos habituales de compraventa: impuestos (ITP), notaría, registro, etc.? Tampoco están incluidos nuestros honorarios de intermediación, que en este caso ascienden a 3.000 + IVA (3.630 IVA incluido). Estos honorarios incluyen, Gestión completa del proceso de compraventa, acompañamiento profesional desde la primera visita hasta la firma en notaría y tramitación hipotecaria si se requiere. ¿VAS A VENDER TU CASA? Así trabajamos:  Comisiones claras y justas: desde 3.000 + IVA hasta 100.000 (Aumenta solo 1.000 más por cada 100.000 adicionales).  Fotografía profesional y Tour Virtual 360º  Publicidad destacada en portales y redes  Cartera activa de compradores e inversores  Gestión de herencias y cambios de vivienda  Comerciales expertos en tu zona, con trato directo y transparente ? Si comparas nos eliges.",False,good,False,,2988.0,False,False,False,False,[],False,False,499000.0,€,,,chalet,independantHouse,Cotos de Monterrey,Casa independiente,,,,
108784113,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/a4/39/1355015404.webp,,22,2,290000.0,flat,sale,41.0,False,1,1,"calle de Raimundo Lulio, 22",Madrid,Madrid,Chamberí,es,Trafalgar,40.4328241,-3.6982757,True,https://www.idealista.com/inmueble/108784113/,"Agencia inmobiliaria de Madrid Tecnocasa zona Chamberi-Trafalgar Vende Apartamento luminoso, distribuido en Hall, Salon, Cocina, 1 Dormitorio y Baño. Bomba frio-calor. junto a plaza de Olavide. Metro Iglesia.",False,renew,False,False,7073.0,False,False,False,False,[],False,False,290000.0,€,,,flat,,"Trafalgar, Madrid","Piso en calle de Raimundo Lulio, 22",,,,
108325716,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/01/33/1340757006.webp,,35,1,355000.0,flat,sale,117.0,True,3,2,Barrio Hellín,Madrid,Madrid,San Blas,es,Hellín,40.4308651,-3.6116989,False,https://www.idealista.com/inmueble/108325716/,"Vende fácil ofrece en venta preciso piso de 116 m² Distribucion:  Amplio salón con acceso a una magnífica terraza, 3 dormitorios (anteriormente 4 dormitorios) con armarios empotrados, dos amplios baños completos y una amplia cocina totalmente equipada.  La finca dispone de dos ascensores, y se encuentra en una ubicación privilegiada, rodeada de todo tipo de servicios, comercios y colegios. Ofrece buena comunicación con transporte público con las líneas de metro 2 y 7, autobuses y dispone de fácil acceso a la M-30 y M-40, A solo 5 minutos a pie del estadio Metropolitano y a 7 minutos del metro de Las Musas. S encuentra a solo 10 minutos del estadio Wanda Metropolitano. No pierda la oportunidad de invertir en un barrio en constante desarrollo y crecimiento, a solo 5 minutos de la futura sede de las Olimpiadas 2030. Esta propiedad representa una inversión segura y con gran potencial de revalorización.  Nuestras valoraciones informativas y gratuitas están disponibles tanto para la venta como para el alquiler de inmuebles. Los gastos notariales, registrales, impuesto de transmisiones (ITP), honorarios de intermediación, gastos financieros y otros gastos no están incluidos en el precio. ¡Contáctanos hoy mismo para más información y agenda tu visita!",True,good,False,True,3034.0,False,False,False,False,[],False,False,355000.0,€,,,flat,,"Hellín, Madrid",Piso,,360000.0,5000.0,1.0
108457818,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/6f/6b/1345496114.webp,294468,15,8,870000.0,flat,sale,105.0,True,3,2,calle de Ibiza,Madrid,Madrid,Retiro,es,Ibiza,40.4168289,-3.675343,False,https://www.idealista.com/inmueble/108457818/,"donpiso Retiro VENDE fantástica propiedad en pleno barrio de Ibiza! POR FAVOR LEER BIEN: Actualmente, la propiedad está alquilada bajo un contrato de larga duración que comenzó el 21 de julio de 2022, con finalización el 21 de julio de 2027. El inquilino abona una renta mensual de 2.050 euros. ¿Quieres vivir en pleno Barrio de Ibiza? A 5 min andando de las estaciones de metro de Ibiza y Sainz de Baranda. Rodeado de exclusivas y agradables terrazas y todo tipo de tiendas y servicios. Este espectacular piso, situado en el reconocido distrito Retiro, combina a la perfección un estilo moderno con ese aire clásico que tanto gusta.  A un paso de los jardines históricos de El Retiro, esta vivienda recién reformada ofrece 105 m² construidos y 90 m² útiles, distribuidos en tres dormitorios y dos baños con ventilación natural. El salón destaca por su amplitud y luminosidad, gracias a sus grandes ventanales que dan a un amplio patio interior.  La cocina abierta está equipada con electrodomésticos de última generación.  Además, el piso cuenta con aire acondicionado en todas las habitaciones y calefacción central comunitaria.  Los suelos combinan parquet en espiga y gres porcelánico esmaltado en los baños, aportando un toque elegante.  Las puertas lacadas en blanco y las ventanas climalit garantizan un aislamiento térmico y acústico de calidad. Para que tengas espacio suficiente, incluye tres armarios empotrados totalmente vestidos y organizados. Ubicado en una finca clásica con portero físico y ascensor, este octavo piso recibe una luz natural fantástica. No dejes pasar esta oportunidad de vivir en un barrio exclusivo con todas las comodidades que necesitas. ¡Ven a verlo y prepárate para enamorarte! TU NUEVO HOGAR TE ESTÁ ESPERANDO. ( El PVP indicado no incluye impuestos ni gastos de Escritura ).  PARA PROPIETARIOS:  ¿Necesitas vender para comprar? te ayudamos coordinándolo todo y con hipoteca cambio de casa. ¿Tienes prisa en vender? te ofrecemos una venta rápida con todas las garantías. ¿Necesitas una hipoteca? en donpiso la encuentras y en condiciones preferentes. ¿Herencias? , ¿Divorcios? , te ayudamos y coordinamos todo. Infórmate:.",False,good,False,True,8286.0,False,False,False,False,[],False,False,870000.0,€,,,flat,,"Ibiza, Madrid",Piso en calle de Ibiza,,,,
107681187,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/2d/2c/1319625283.webp,FHOG-2978,6,2,169000.0,flat,sale,66.0,True,2,1,calle de Dolores Barranco,Madrid,Madrid,Usera,es,Almendrales,40.3841733,-3.7041409,False,https://www.idealista.com/inmueble/107681187/,">>> Inmueble alquilado y sin acceso al interior. Las fotografías del interior pueden no ajustarse al estado actual. NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR ¡Tenemos en exclusiva un piso para ti! Disponemos de un piso en edificio residencial que puedes adquirir en propiedad, muy bien distribuido y con distintas dependencias, ofreciendo todo lo que necesitas para una vida cómoda y moderna. Desde el momento en que cruces la puerta de entrada, te sentirás acogido por su ambiente cálido, ubicado en la localidad de Madrid. Este piso es ideal para quienes buscan un hogar confortable en un entorno natural y acogedor. Este espacioso piso cuenta con un luminoso salón-comedor, perfecto para disfrutar de momentos en familia y reuniones con amigos. A poca distancia, encontrarás supermercados, colegios, centros de salud y una variada oferta de tiendas y restaurantes. Además, la excelente conexión con las principales vías de acceso te permitirá llegar rápidamente a otras áreas de interés en Madrid y sus alrededores. Esta propiedad se encuentra alquilada. No se puede visitar. No apta para compradores que requieran financiación hipotecaria. El comprador se subrogará a las condiciones indicadas en el contrato de alquiler vigente. La información proporcionada referente a la distribución y estructura puede no ajustarse a la realidad, ya que su verificación no ha sido posible. La distribución indicada se ha tomado en referencia a la distribución de activos de la zona. ¿Necesitas financiación? Te ofrecemos la posibilidad de financiaciones de hasta el 100% para la compra de este inmueble. Entra en Finanwin. com, haz tu simulación y obtén la mejor oferta para tu Hipoteca de la manera más ágil y sencilla. Soluciones a su medida.",True,good,False,False,2561.0,False,False,False,False,[],False,False,169000.0,€,,,flat,,"Almendrales, Madrid",Piso en calle de Dolores Barranco,,,,
108792498,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/a4/a3/1355263242.webp,centro venta,25,bj,500000.0,flat,sale,153.0,True,4,2,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4211901,-3.7035696,False,https://www.idealista.com/inmueble/108792498/,"**Piso en Venta en el Corazón de Madrid - Oportunidad Única** Descubre este espectacular piso de 152 m², situado en pleno centro de Madrid, ideal para quienes buscan un hogar o una inversión. Recién reformado y totalmente insonorizado, este inmueble se distribuye en dos plantas, ofreciendo un amplio espacio diáfano en la planta calle que se adapta a múltiples usos. La planta inferior cuenta con un almacén y aseo, además de acceso a un acogedor patio. Con la posibilidad de cambiar el uso a vivienda, este espacio es perfecto para emprendedores o familias que desean vivir en una ubicación privilegiada. Ubicado entre las estaciones de metro Ópera y Sol, este piso garantiza una excelente comunicación con el resto de la ciudad y una alta afluencia de público. Equipado con aire acondicionado y calefacción por conducto, cada rincón se disfruta en cualquier época del año. El escaparate de 4 metros lineales asegura visibilidad y atractivo para cualquier negocio. La comunidad es muy económica, con solo 44 euros al mes, y el IBI anual se sitúa en 1.169 euros, con un coste aproximado de basuras de 100 euros. No dejes pasar esta oportunidad única de adquirir un inmueble en una de las zonas más vibrantes de Madrid. ¡Contáctanos para más información y ven a verlo!",False,good,False,False,3268.0,False,False,False,False,[],False,False,500000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso,,,,
108336215,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/2e/d6/1347733641.webp,FHOG-3043,6,bj,144000.0,flat,sale,50.0,True,2,1,calle del Corregidor Señor de la Elipa,Madrid,Madrid,Moratalaz,es,Marroquina,40.4123709,-3.6504774,False,https://www.idealista.com/inmueble/108336215/,"Activo adjudicado en subasta sin posesión Actualmente, no es posible realizar visitas al interior del inmueble. Las fotografías pueden no reflejar el estado actual de la propiedad. El precio del inmueble ha sido fijado en atención a que el inmueble se adquiera por el comprador en estado de ocupado por lo que no aplicaría dicho precio si en el momento de formalización de la escritura pública el inmueble se encontrara libre de ocupantes. Descripción Cómodo piso en Madrid, perfecto para parejas. El inmueble dispone de una superficie de 50 m² construidos distribuidos en dos habitaciones, salón-comedor, cocina y un aseo. Se encuentra en el centro de Madrid, muy cerca de C. de Alcalá en el barrio de Sol, a escasos minutos de Plaza Mayor, Mercado de San Miguel y Royal Palace of Madrid. En sus alrededores encontramos la Universidad Oberta de Catalunya, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos, varias paradas de autobús y la estación de metro Sol. Soluciones a su medida.",True,good,False,False,2880.0,False,False,False,False,[],False,False,144000.0,€,,,flat,,"Marroquina, Madrid",Piso en calle del Corregidor Señor de la Elipa,,,,
108533076,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/94/34/1347711498.webp,C0026-GTRE-00951,7,bj,161000.0,flat,sale,64.0,True,2,1,calle de las Escuelas Pías,Madrid,Alcalá de Henares,San Isidro - Los Almendros,es,,40.4895425,-3.366685,False,https://www.idealista.com/inmueble/108533076/,"NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR INMUEBLE EN RENTABILIDAD Les ofrecemos en exclusiva este piso en edificio residencial, ubicado en la localidad de Alcalá de Henares, provincia de Madrid. Se trata de una oportunidad de inversión, ya que el inmueble se encuentra en rentabilidad. El piso está bien distribuido y cuenta con varias estancias. Su localización es excelente, con proximidad a supermercados, centros educativos, centros de salud y una amplia oferta de comercios y restauración. Además, dispone de buenas conexiones con las principales vías de acceso, lo que facilita los desplazamientos hacia otras zonas de Madrid y alrededores.",False,renew,False,False,2516.0,False,False,False,False,[],False,False,161000.0,€,,,flat,,"San Isidro - Los Almendros, Alcalá de Henares",Piso en calle de las Escuelas Pías,,,,
107043791,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/36/22/7a/1359699209.webp,1076,23,bj,225000.0,flat,sale,99.0,True,3,2,Los Molinos,Madrid,Los Molinos,,es,,40.7134341,-4.0740331,False,https://www.idealista.com/inmueble/107043791/,"CAVALIER VENDE. Piso de 90m2 para reformar en planta baja con 3 dormitorios, 2 baños y 3 patios en pleno centro urbano de Los Molinos.  Ideal para personas con movilidad reducida al ser planta baja con amplia terraza, patio delantero y patio trasero. La vivienda esta distribuida en agradable terraza delantera, amplio salón comedor con gran chimenea, cocina con cómodo y útil patio de luces, utilizado como prolongación de la cocina, almacén o trastero, 2 baños completos y tres dormitorios con armarios empotrados. Uno de los dormitorios disfruta de un luminoso y soleado patio.",False,renew,False,False,2273.0,False,False,False,False,[],False,False,225000.0,€,,,flat,,Los Molinos,Piso,,,,
