propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108540337,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/26/bd/1347929786.webp,LIRE-04886,10,bj,160000.0,flat,sale,83.0,True,3,1,travesía Carrera del Poniente,Madrid,Morata de Tajuña,,es,40.2312369,-3.43844,False,https://www.idealista.com/inmueble/108540337/,"Piso en venta en Morata de Tajuña (Madrid) Disponemos de una excelente oportunidad de vivienda en un edificio residencial ubicado en la localidad de Morata de Tajuña, en la provincia de Madrid. El piso cuenta con una superficie construida de 82 m², perfectamente distribuida en un luminoso salón-comedor, cocina independiente, patio interior, tres dormitorios con armarios empotrados y un baño completo. Ideal tanto como primera vivienda como para inversión, gracias a su ubicación en una zona tranquila y bien comunicada, con todos los servicios cercanos. ¡No dejes pasar esta oportunidad y contacta con nosotros para más información o concertar una visita!",False,good,False,False,1928.0,False,False,False,False,[],False,False,160000.0,€,flat,Morata de Tajuña,Piso en travesía Carrera del Poniente,,,,,,,,
108396535,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/10/69/1342959398.webp,,38,bj,219900.0,flat,sale,123.0,False,2,1,Torres de la Alameda,Madrid,Torres de la Alameda,,es,40.4103029,-3.3663319,False,https://www.idealista.com/inmueble/108396535/,"Agencia inmobiliaria 'Tecnocasa Loeches-Torres de la Alameda vende: “FABULOSO BAJO RECIÉN REFORMADO CON PATIO” en Torres de la Alameda de 123m2 construidos compuestos por: Un amplio y luminoso salón, dos fantásticas habitaciones con armarios empotrados, cocina equipada con salida al patio y baño completo con ducha. El diseño interior permite aprovechar al máximo cada rincón, creando un ambiente cálido y confortable, ya que el piso cuenta con pintura plástica, tarima sintética en toda la vivienda, ventanas de aluminio climalit con doble ventana y mosquiteras, puertas lacadas en color blanco con cierre magnético y entrada blindada. ¡FINCA CON PATIO, TRASTERO Y GARAJE! Además, incluye una plaza de aparcamiento y un trastero de dos plantas, brindando la comodidad de tener tu vehículo y un espacio de almacenamiento siempre a mano. Tanto el garaje como el trastero cuentan con acceso directo desde el patio, sin necesidad de salir de la vivienda. El inmueble está situado en una zona ya consolidada, con multitud de servicios alrededor y bien comunicada por la red de transportes del municipio. Parques y zonas infantiles cercanas. No dude en llamarnos para concertar su cita para visitar el inmueble, en la que además recibirá el asesoramiento gratuito de nuestro departamento financiero KÌRON. ¡FINANCIACIÓN 100%!",False,good,False,False,1788.0,False,False,False,False,[],False,False,219900.0,€,flat,Torres de la Alameda,Piso,,,True,True,,,,
106837620,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fb/59/8c/1295451934.webp,FRRE-01436,4,,424500.0,chalet,sale,208.0,,4,3,calle Valle de la Orotava,Madrid,Guadarrama,,es,40.6595797,-4.0493974,False,https://www.idealista.com/inmueble/106837620/,"Inmueble sin posesión y sin acceso al interior. Las fotografías del interior y las características del activo, pueden no ajustarse al estado actual. NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR Les ofrecemos en exclusiva este piso en edificio residencial que puedes adquirir en propiedad, con una superficie de 208m² muy bien distribuido y con distintas dependencias, ofreciendo todo lo que necesitas para una vida cómoda y moderna. Desde el momento en que cruces la puerta de entrada, te sentirás acogido por su ambiente cálido, ubicado en la localidad de Guadarrama, provincia de Madrid.  Este piso es ideal para quienes buscan un hogar confortable en un entorno natural y acogedor. Situado en una zona residencial tranquila, este piso disfruta de una ubicación estratégica. A poca distancia, encontrarás supermercados, colegios, centros de salud y una variada oferta de tiendas y restaurantes. Además, la excelente conexión con las principales vías de acceso te permitirá llegar rápidamente a otras áreas de interés en Madrid y sus alrededores.  Hipoges es una plataforma inmobiliaria donde podrás acceder a miles de activos inmobiliarios de diferentes tipos como viviendas, locales comerciales, terrenos, nueva obra, tanto a nivel particular como para inversores. Hipoges cuenta con una amplia cartera de activos inmuebles tanto en España como en Portugal y Grecia.  Esta propiedad está ocupada por terceros. No se puede visitar. No apta para compradores que requieran financiación hipotecaria. El comprador será responsable de los trámites y gastos relacionados con la desocupación del inmueble. La información proporcionada referente a la distribución y estructura puede no ajustarse a la realidad, ya que su verificación no ha sido posible. La distribución indicada se ha tomado en referencia a la distribución de activos de la zona. ¿Necesitas financiación? Te ofrecemos la posibilidad de financiaciones de hasta el 100% para la compra de este inmueble. Entra en Finanwin. com, haz tu simulación y obtén la mejor oferta para tu Hipoteca de la manera más ágil y sencilla.",False,good,False,,2041.0,False,False,False,False,[],False,False,424500.0,€,chalet,Guadarrama,Chalet adosado en calle Valle de la Orotava,terracedHouse,,,,,,,
108319979,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/fe/c6/1340590853.webp,FHOG-3035,6,3,136000.0,flat,sale,68.0,True,2,1,calle Azagra,Madrid,Madrid,Hortaleza,es,40.4762397,-3.647154,False,https://www.idealista.com/inmueble/108319979/,"INMUEBLE OCUPADO - SIN POSIBILIDAD DE VISITA El inmueble ha sido adquirido a través de un procedimiento judicial (concursal o hipotecario) por el vendedor, el cual no ha tomado todavía posesión del mismo.  Se trata de una Vivienda situada en un edificio de cinco alturas sobre rasante, ubicado en la calle Azagra, en la ciudad de Madrid. El edificio dispone de una cierta antigüedad, por lo que carece de ascensor. La vivienda tiene la siguiente distribución un hall de entrada, que da acceso a una cocina independiente, y un pasillo que distribuye a un salón comedor, varias estancias que se considerarían dormitorios, y un cuarto de baño completo con bañera. Se localiza en una zona consolidada con carácter urbano y residencial, situado a pocos minutos del centro de la población, rodeado por fincas de similares características. Dispone de equipamientos suficientes en el entorno como: médico-sanitario, docente, religioso, comercial, restaurantes. Cuenta con buenas comunicaciones con el resto de la localidad. Buen acceso a través de carreteras principales que rodea al municipio y lo comunican con el resto de la provincia - El Inmueble se transmite sin conocerse por parte del Vendedor el estado de conservación actual, ni su situación ocupacional, arrendaticia, de servicios y de suministros. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros. El Adquirente asumirá: (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble. La Propiedad no responderá de/l: (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) responsabilidad alguna en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior. El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado, en consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética. El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser expresamente aceptadas por el adquirente en la formalización de la transmisión del Inmueble. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra.",True,good,False,False,2000.0,False,False,False,False,[],False,False,136000.0,€,flat,"Pinar del Rey, Madrid",Piso en calle Azagra,,Pinar del Rey,,,,,,
107141143,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/c6/a1/1308190127.webp,1530/2663,28,1,255000.0,duplex,sale,145.0,True,4,3,Torrelaguna,Madrid,Torrelaguna,,es,40.8295429,-3.5390751,False,https://www.idealista.com/inmueble/107141143/,"SERVICIOS INMOBILIARIOS ALFA 3C PRESENTA.. . Descubre este espectacular dúplex ubicado en el corazón de Torrelaguna, un hogar perfecto para quienes buscan espacio, confort y calidad de vida. En la planta baja, te recibe un acogedor recibidor que da paso a un amplio salón-comedor, equipado con estufa de pellet, ideal para mantener un ambiente cálido en los meses más fríos. Desde aquí, accedes directamente a una terraza abalconada privada, perfecta para disfrutar del aire libre. Además, encontrarás un baño completo, una gran cocina totalmente equipada con salida a una terraza acristalada, que a su vez conecta con un patio exterior, un espacio ideal para reuniones con amigos o momentos de relajación. La cocina también cuenta con un lavadero independiente. En la planta superior, la vivienda ofrece una espaciosa suite principal con baño privado, dos dormitorios adicionales con armarios empotrados y un baño completo con bañera. Además, dispone de un estudio independiente, perfecto para teletrabajar o adaptar según tus necesidades. Este dúplex cuenta con calefacción por estufa de pellet y gas natural, lo que garantiza un ambiente acogedor durante todo el año. Su ubicación es inmejorable, cerca de todos los servicios esenciales de Torrelaguna, como supermercados, colegios y transporte. Para mayor comodidad, incluye trastero y plaza de garaje. ¡No dejes pasar esta oportunidad y ven a conocerla! Te facilitamos financiamos hasta el 100% con nuestro departamento financiero ""Beta Gestión Hipotecaria "" por lo que si estás buscando una vivienda de este tipo no lo dudes y contacta con nosotros. ¡ MUCHOS DE NUESTROS INMUEBLES NO APARECEN EN IDEALISTA, CONSULTA NUESTRA PÁGINA WEB PARA VER MÁS PROPIEDADES EXCLUSIVAS!",False,good,False,False,1759.0,False,False,False,False,[],False,False,255000.0,€,flat,Torrelaguna,Dúplex,duplex,,True,True,,,,
108767692,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/8c/34/1354552000.webp,MT00056,1,2,175000.0,flat,sale,64.0,True,3,1,calle Emilio Raboso,Madrid,Madrid,Puente de Vallecas,es,40.3920958,-3.671508,False,https://www.idealista.com/inmueble/108767692/,"¡ATENCIÓN INVERSORES! Piso con potencial para reformar en una de las mejores calles de Vallecas Se vende piso de 64 m² para reformar, ubicado en Calle Emilio Raboso, una zona tranquila y valorada de Vallecas. Una oportunidad perfecta para quienes buscan rentabilidad o su vivienda ideal desde cero. La vivienda es toda exterior, con muchísima luz natural durante todo el día. Cuenta con 3 habitaciones, 1 baño, salón y cocina independiente. Su distribución ofrece múltiples opciones de reforma, desde un diseño moderno abierto hasta la posibilidad de reconfigurar espacios para ganar amplitud. Situado en una segunda planta sin ascensor, lo que permite mantener unos gastos de comunidad muy bajos. Este detalle, junto a su precio y ubicación, lo convierte en una opción ideal para alquilar o vender tras reformar.  Ubicación: Situado en Vallecas, con todos los servicios a mano, buena comunicación por transporte público y en una zona de alta demanda de compra o alquiler.  Una vivienda con alma que espera a alguien con visión. ¿Te atreves a imaginar su próxima vida? ¡Ven a verla! Solicita más información sin compromiso. (Pendiente de fotografías que actualizaremos a la mayor brevedad posible).",False,renew,False,False,2734.0,False,False,False,False,[],False,False,175000.0,€,flat,"San Diego, Madrid",Piso en calle Emilio Raboso,,San Diego,,,,,,
108134596,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/36/5d/d1/1334901772.webp,CER1236,42,,410000.0,chalet,sale,172.0,,3,2,Cercedilla,Madrid,Cercedilla,,es,40.7278639,-4.0724363,False,https://www.idealista.com/inmueble/108134596/,"CARMEN 5 VENDE ¡Descubre esta increíble oportunidad! Esta casa distribuida en dos plantas, ofrece un espacio perfecto para disfrutar de la vida en familia. En la planta primera, encontrarás un piso totalmente reformado que cuenta con tres amplios dormitorios, una cocina moderna y un acogedor salón comedor ideal para compartir momentos inolvidables. Además, dispone de un baño completo y calefacción de gasoil, garantizando confort durante todo el año. La planta baja cuenta con un local ( su última actividad fue un bar) que ofrece múltiples posibilidades de reforma. Imagina transformar este espacio en un estudio, un gimnasio o incluso una zona de ocio. Con un total de 86 m² construidos, hay espacio suficiente para dar rienda suelta a tu creatividad.  La parcela de 170 m²aprox. brinda la oportunidad de disfrutar del aire libre, ya sea creando un jardín personal o habilitando una zona de barbacoa para disfrutar con amigos y familiares. Este chalet es perfecto para quienes buscan un hogar con potencial ¡No dejes pasar esta oportunidad y ven a visitarlo! . NO COBRAMOS COMISIÓN AL COMPRADOR.",False,good,False,,2384.0,False,False,False,False,[],False,False,410000.0,€,chalet,Cercedilla,Chalet pareado,semidetachedHouse,,,,,,,
108533076,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/94/34/1347711498.webp,C0026-GTRE-00951,7,bj,161000.0,flat,sale,64.0,True,2,1,calle de las Escuelas Pías,Madrid,Alcalá de Henares,San Isidro - Los Almendros,es,40.4895425,-3.366685,False,https://www.idealista.com/inmueble/108533076/,"NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR INMUEBLE EN RENTABILIDAD Les ofrecemos en exclusiva este piso en edificio residencial, ubicado en la localidad de Alcalá de Henares, provincia de Madrid. Se trata de una oportunidad de inversión, ya que el inmueble se encuentra en rentabilidad. El piso está bien distribuido y cuenta con varias estancias. Su localización es excelente, con proximidad a supermercados, centros educativos, centros de salud y una amplia oferta de comercios y restauración. Además, dispone de buenas conexiones con las principales vías de acceso, lo que facilita los desplazamientos hacia otras zonas de Madrid y alrededores.",False,renew,False,False,2516.0,False,False,False,False,[],False,False,161000.0,€,flat,"San Isidro - Los Almendros, Alcalá de Henares",Piso en calle de las Escuelas Pías,,,,,,,,
107147270,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/7a/ea/1313873856.webp,,17,,29500.0,countryHouse,sale,45.0,,2,1,ASOCIACIÓN DEPORTIVA Y CULTURAL,Madrid,Daganzo de Arriba,,es,40.5467381,-3.4567847,False,https://www.idealista.com/inmueble/107147270/,"Se vende parcela de participación en la ASOCIACIÓN DEPORTIVA CULTURAL de Daganzo de Arriba. Parcela de 70 mt. con una construcción de 40 mt. Ideal para familias con niños que les gusten la naturaleza, donde pueden disfrutar de todas las actividades que ofrece un camping al aire libre.  Sala con cocina integrada. Dos dormitorios con armarios y camas de matrimonio. Aire acondicionado. Suelos de tarima. Puerta a la vivienda blindada. Parcela completamente vallada con entrada de carruaje y amueblada. ¡AMUEBLADO! Urbanización con zona deportiva: piscina, campo de fútbol, Tenis, etec.",False,good,False,,656.0,False,False,False,False,[],False,False,29500.0,€,countryHouse,Daganzo de Arriba,Casa rural en Asociación Deportiva y Cultural,casale,,,,32000.0,2500.0,8.0,
108896288,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/5f/76/1358244330.webp,,20,1,246000.0,flat,sale,82.0,True,3,1,Fuenlabrada II - El Molino,Madrid,Fuenlabrada,Fuenlabrada II - El Molino,es,40.2939871,-3.8076147,False,https://www.idealista.com/inmueble/108896288/,"FUTURHOUSE SERVICIOS INMOBILIARIOS vende vivienda BARRIO ARCO IRIS, Fuenlabrada. Inmueble de 82 m² construidos según catastro, con acceso y uso de zonas comunes, piscina de adultos y piscina infantil, bar-restaurante, 2 pistas de tenis, zona de baloncesto y espacios infantiles. El piso consta de 3 amplios dormitorios con armarios empotrados revestidos con cajoneras y frentes espejo con perfilería en aluminio, salón-comedor con acceso a terraza abierta con toldo, cocina con tendedero cerrado y amplio baño completo con plato de ducha y mampara. Suelos de tarima tipo roble en salón y dormitorios y Gress en cocina y baño al igual que las puertas macizas, ventanas en aluminio y pintura en liso. Dispone de aire acondicionado en salón-comedor así como en el pasillo distribuidor para dar frescor y calidez a las habitaciones ya que también disponen de bomba de calor. La vivienda cuenta con la instalación de calefacción individual de gas natural (radiadores aluminio) que aunque no operativa (dispone de termo eléctrico de 50 litros) se podría instalar la caldera y el contador de gas natural ya que dispone de todas las tomas pertinentes.  Zona tranquila, rodeado de comercios, zonas de ocio, supermercados, restaurantes, colegios, institutos, polideportivos y centro de salud. Cercano al Centro Comercial Fuenlabrada 2, Parque de la Solidaridad y Hospital de Fuenlabrada. Llámanos para concertar visita Disponemos de departamento financiero, si necesitas financiación nosotros te gestionamos tu hipoteca dándote las mejores condiciones y haciéndote un estudio financiero acorde a tus posibilidades. ¡No dejes pasar la oportunidad de visitarlo y enamorarte de tu nuevo hogar! Si buscas una vivienda con buena ubicación y distribución ¡ésta es tu oportunidad!",False,good,False,False,3000.0,False,False,False,False,[],False,False,246000.0,€,flat,"Fuenlabrada II - El Molino, Fuenlabrada",Piso,,,,,,,,
107455870,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/e8/87/1313126897.webp,FHOG-2946,6,4,117500.0,flat,sale,58.0,True,3,1,calle de Sáhara,Madrid,Madrid,Villaverde,es,40.353512,-3.6909985,False,https://www.idealista.com/inmueble/107455870/,"INMUEBLE OKUPADO Inmueble sin posesión y sin acceso al interior. Las fotografías del interior y las características del activo, pueden no ajustarse al estado actual. NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR ¡Tenemos en exclusiva un piso para ti! Disponemos de un piso en edificio residencial que puedes adquirir en propiedad, con una superficie de 55m² muy bien distribuido y con distintas dependencias, ofreciendo todo lo que necesitas para una vida cómoda y moderna. Desde el momento en que cruces la puerta de entrada, te sentirás acogido por su ambiente cálido, ubicado en la localidad de Madrid. Este piso es ideal para quienes buscan un hogar confortable en un entorno natural y acogedor. Este espacioso piso cuenta con un luminoso salón-comedor, perfecto para disfrutar de momentos en familia y reuniones con amigos. Decorado con gusto y con materiales de alta calidad, este piso ofrece una experiencia de vida inmejorable. Situado en una zona residencial tranquila, este piso disfruta de una ubicación estratégica. A poca distancia, encontrarás supermercados, colegios, centros de salud y una variada oferta de tiendas y restaurantes. Además, la excelente conexión con las principales vías de acceso te permitirá llegar rápidamente a otras áreas de interés en Madrid y sus alrededores. Esta propiedad está ocupada por terceros. No se puede visitar. No apta para compradores que requieran financiación hipotecaria. El comprador será responsable de los trámites y gastos relacionados con la desocupación del inmueble. La información proporcionada referente a la distribución y estructura puede no ajustarse a la realidad, ya que su verificación no ha sido posible. La distribución indicada se ha tomado en referencia a la distribución de activos de la zona. ¿Necesitas financiación? Te ofrecemos la posibilidad de financiaciones de hasta el 100% para la compra de este inmueble. Entra en Finanwin. com, haz tu simulación y obtén la mejor oferta para tu Hipoteca de la manera más ágil y sencilla.  Soluciones a su medida.",True,good,False,False,2026.0,False,False,False,False,[],False,False,117500.0,€,flat,"Los Rosales, Madrid",Piso en calle de Sáhara,,Los Rosales,,,,,,
108712006,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/cc/64/1352878421.webp,R832,24,1,295000.0,duplex,sale,110.0,True,3,2,Brunete,Madrid,Brunete,,es,40.4063672,-4.0023959,False,https://www.idealista.com/inmueble/108712006/,"Vivienda de 110 metros cuadrados en dos plantas. Planta principal con hall, salón independiente con balcón, cocina independiente amplia con tendedero, un dormitorio, un baño completo con bañera y despensa bajo escalera. Planta superior abuhardillada con distribuidor, dos dormitorios (el principal tiene un pequeño vestidor) y un baño con bañera. La vivienda se vende con una plaza de garaje. El piso tiene ventanas de PVC climalit oscilobatientes, aire acondicionado en el salón y dormtiorio superior, calefacción individual (actualmente con gas butano, pero se puede cambiar fácilmente a gas natural porque tiene la instalación hasta el tendedero), suelos de gres, muebles de cocina y caldera con 4 años de antiguedad.. . Facilidades para la financiación: hipotecas a tipo fijo desde el 2%, tipo variable y también hipotecas de +80%. Vivienda y financiación muy interesantes.",False,good,False,False,2682.0,False,False,False,False,[],False,False,295000.0,€,flat,Brunete,Dúplex,duplex,,True,True,,,,
108919049,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/fc/73/1358921227.webp,,11,5,338000.0,duplex,sale,95.0,True,2,2,Barrio Parque oeste - Fuente Cisneros,Madrid,Alcorcón,Parque oeste - Fuente Cisneros,es,40.3387764,-3.854739,False,https://www.idealista.com/inmueble/108919049/,"Precioso! DUPLEX de Urbanización en FUENTE CISNEROS - Parque Oeste Con Terraza y Muy LUMINOSO! DUPLEX en Urbanización Privada con Piscina, Garaje, Trastero, Zona para Niños y Servicio de Portería/Vigilancia 24 hs 5º Planta Exterior Ascensor El Piso tiene dos Plantas: Cocina independiente que está Amueblada y Equipada Completamente con TENDEDERO Salón con Acristalamiento de ventanas con climalit al igual que todo el piso Luego en la Planta Superior encontramos la Zona de Descanso Con dos cómodos Dormitorios y dos Baños Armarios Empotrados El Dormitorio Principal presenta Terraza y Baño en Suite Puerta de Entrada es de Seguridad Blindada La Urbanización se encuentra bien cercana al Transporte Público a Escasos 3 minutos en coche de la Parada del AUTOBÚS, METRO (L/12 Parque Oeste) y La RENFE de Retamas También el Acceso a la A-5 es Directo Está Rodeado de Zonas Verdes y Colegios de Excelente Calidad etc. MEJOR Ven a CONOCERLO!",False,good,False,True,3558.0,False,False,False,False,[],False,False,338000.0,€,flat,"Parque oeste - Fuente Cisneros, Alcorcón",Dúplex,duplex,Parque oeste - Fuente Cisneros,True,True,,,,
108820954,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/51/53/1356107651.webp,,23,,599000.0,chalet,sale,268.0,,4,2,Griñón,Madrid,Griñón,,es,40.2171535,-3.8595433,False,https://www.idealista.com/inmueble/108820954/,"TECNOCASA calle VILLALOBOS 3. Tlf Agencia inmobiliaria de ESTUDIO INMOBILIARIO GRIÑON SUR vende CHALET INDEPENDIENTE ¡Descubre el hogar de tus sueños en esta impresionante casa independiente de una sola planta! Con una superficie construida de 226 m² y una parcela de 700 m², esta propiedad está situada en una de las mejores zonas del municipio, ofreciendo la tranquilidad y comodidad que siempre has deseado. La casa cuenta con cuatro amplios dormitorios, todos equipados con armarios empotrados, ideales para aprovechar al máximo el espacio. Disfruta de la luz natural en los dos baños completos, ambos con ventanas exteriores, relájate en el baño en suite que incluye una lujosa bañera de hidromasaje. La cocina y el salón son perfectos para compartir momentos inolvidables con familia y amigos. Además, el aire acondicionado con bomba de calor garantiza un ambiente agradable durante todo el año. El amplio garaje tiene capacidad para tres coches, lo que proporciona comodidad y seguridad. El jardín es un oasis privado donde podrás disfrutar del aire libre, y la piscina recién reformada, realizada hace menos de un año, será el lugar perfecto para refrescarte en los días calurosos. Esta casa es una oportunidad única que no querrás dejar pasar. ¡Ven a visitarla y enamórate de tu nuevo hogar!",True,good,False,,2235.0,False,False,False,False,[],False,False,599000.0,€,chalet,Griñón,Casa independiente,independantHouse,,True,True,,,,
108197559,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/46/d8/1336835550.webp,1830,23,4,255000.0,flat,sale,84.0,True,3,1,Centro,Madrid,Fuenlabrada,Centro,es,40.2835518,-3.7887418,False,https://www.idealista.com/inmueble/108197559/,"¡Descubre tu nuevo hogar en pleno corazón de la ciudad! Este luminoso y acogedor piso cuenta con 84 m² que se distribuyen en 3 amplios dormitorios y un baño completo, ideal para familias. Su calefacción central garantiza un ambiente cálido y confortable durante todo el año. Ubicado en una tranquila calle, disfrutarás de la cercanía a tiendas, colegios y zonas de ocio, permitiendo un estilo de vida cómodo y práctico. La amplia sala de estar se convierte en el lugar perfecto para compartir momentos inolvidables con seres queridos.  No dejes pasar la oportunidad de adquirir este inmueble en el que podrás personalizar cada rincón a tu gusto. El certificado energético está en trámite, lo que te permitirá conocer el consumo y emisiones una vez finalizado. ¡Ven a visitarlo y descubre el potencial de tu nuevo hogar! [IW].",False,good,False,True,3036.0,False,False,False,False,[],False,False,255000.0,€,flat,"Centro, Fuenlabrada",Piso,,,,,,,,
108195592,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/a3/8e/1336765745.webp,3ALQSPARLAA0-60146-0001SEGOVIA,5,4,128000.0,flat,sale,79.0,True,3,1,calle Segovia,Madrid,Parla,Villayuventus-Renfe,es,40.2403463,-3.7668878,False,https://www.idealista.com/inmueble/108195592/,"Especial Inversores. Se vende ALQUILADO A TERCEROS con incidencia. No podemos dar acceso a la vivienda para visitarla. En consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación. Piso de 79 m² en venta situado en la localidad de Parla, provincia de Madrid. Construido en 1979, este piso cuenta con una superficie de 79 m² y se distribuye en salón-comedor, cocina, 3 dormitorios y 1 baño. La vivienda está bien comunicada, a unos metros de la estación de tren, con paradas de autobús próximas y por carretera, a través de los accesos viarios M-408 y A-42. La zona está dotada de equipamiento variado, universidad, restaurantes, supermercado, centro de salud, oficina bancaria, etc. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra.",False,good,False,False,1620.0,False,False,False,False,[],False,False,128000.0,€,flat,"Villayuventus-Renfe, Parla",Piso en calle Segovia,,,,,,,,
108625008,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/cd/e3/1350298269.webp,5alcorcon,39,5,229000.0,flat,sale,73.0,True,2,1,Barrio Zona Renfe,Madrid,Alcorcón,Centro,es,40.3497678,-3.8292787,False,https://www.idealista.com/inmueble/108625008/,"¡Descubre el piso de lujo perfecto en el corazón vibrante de Alcorcón, Madrid! Este elegante apartamento de 73 m² Cuenta con dos amplios dormitorios (Antes 3) de matrimonio y perfecto para recibir visitas. El salón, acogedor y moderno, con salida directa a la terraza, donde entra una mesa y dos sillas de jardín. La cocina es un sueño para cualquier amante de la gastronomía: amplia, luminosa y completamente equipada, con una mesa alta que invita a disfrutar de cada comida. La luz natural inunda cada rincón del piso gracias a su orientación este y oeste, garantizando un ambiente cálido y acogedor durante todo el día. Además, podrás disfrutar del aire fresco en la terraza exterior, equipada con mesa y sillas. Ubicado en la cuarta planta de un edificio con ascensor, este piso ofrece armarios empotrados y un baño completo, asegurando que cada espacio esté optimizado para tu comodidad. Su ubicación inmejorable lo hace ideal tanto para trabajar como para estudiar o explorar la ciudad. No pierdas la oportunidad de vivir en un espacio que combina lujo y funcionalidad en una de las zonas más deseadas de Madrid. ¡Ven a verlo y enamórate! El Precio podria ser NEGOCIABLE, según condiciones de compra.",False,good,False,True,3137.0,False,False,False,False,[],False,False,229000.0,€,flat,"Zona Renfe, Alcorcón",Piso,,Zona Renfe,,,,,,
95205862,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/7e/83/912064371.webp,CER1214,29,,500000.0,chalet,sale,110.0,,5,2,Cercedilla,Madrid,Cercedilla,,es,40.7269047,-4.0724904,False,https://www.idealista.com/inmueble/95205862/,"""CARMEN 5 VENDE, Este Magnifico chalet ubicado sobre una parcela de 2.073m2 aprox. con posibilidad de segregación. La vivienda en una única planta, se distribuye en: - Salón con chimenea, amplio comedor, cocina con salida al jardín, 5 dormitorios con armarios empotrados y dos baños completos. - La parcela se puede dividir lo que la dota de muchas posibilidades. - La propiedad esta ubicada en una calle muy tranquila y bien comunicada próxima a la parada del autobús. "". NO COBRAMOS COMISIÓN AL COMPRADOR.",False,good,False,,4545.0,False,False,False,False,[],False,False,500000.0,€,chalet,Cercedilla,Casa independiente,independantHouse,,,,,,,
