propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,highlight.groupDescription,newDevelopmentFinished
108497748,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/fb/15/1346677737.webp,93104,22,3,750000.0,flat,sale,79.0,True,2,1,calle de Galileo,Madrid,Madrid,Chamberí,es,Arapiles,40.4345091,-3.7110447,False,https://www.idealista.com/inmueble/108497748/,"Piso reformado con calidades premium en el corazón de Chamberí Ubicado en una de las calles más representativas del barrio de Chamberí, este elegante piso ofrece una combinación perfecta de diseño, funcionalidad y confort. Situado en una tercera planta de un edificio señorial con portero residente, dispone de dos ascensores y zonas comunes recientemente renovadas que aportan valor y representatividad al conjunto. La vivienda ha sido objeto de una reforma integral hace apenas tres años, utilizando materiales de alta calidad y una cuidada distribución que maximiza la luz y el espacio. Se compone de dos dormitorios, ambos con armarios empotrados, un baño completo de diseño contemporáneo, y un amplio salón-comedor con cocina integrada. Esta última está equipada con electrodomésticos de alta gama e incluye un práctico armario técnico oculto con lavadora-secadora. Entre sus calidades destacan la carpintería exterior de alta eficiencia energética, el aire acondicionado y una selección de acabados pensada para ofrecer estilo y confort en el día a día. La zona en la que se encuentra cuenta con todos los servicios: supermercados, comercios, restaurantes, colegios, centros culturales y zonas verdes a muy pocos pasos. Es una excelente opción tanto como vivienda habitual como para inversión. En cuanto a comunicaciones, la conexión con el resto de Madrid es excelente. A escasos metros se encuentran las estaciones de metro Quevedo (línea 2) y Islas Filipinas (línea 7), así como varias líneas de autobús como la 2, 16, 61 y N23. Para el acceso en coche, la cercanía con las calles Cea Bermúdez, Bravo Murillo y José Abascal facilita los desplazamientos hacia el centro y las principales salidas de la ciudad. Una vivienda de diseño lista para entrar a vivir en una de las ubicaciones más consolidadas y valoradas de Madrid. Grupo Mejocasa, somos un equipo dedicado a ofrecer el mejor servicio inmobiliario en toda la Comunidad de Madrid. Contamos con cuatro oficinas estratégicamente ubicadas en los barrios de Chamberí-centro, Ciudad Lineal-Salamanca, Hortaleza-Las Tablas y Canillejas-Metropolitano, lo que nos permite tener un amplio alcance y conocimiento del mercado en todas las zonas de la ciudad. Nos enorgullece ofrecer un servicio integral, gracias a nuestro Método de trabajo que abarca todos los aspectos necesarios para una experiencia inmobiliaria satisfactoria. No solo nos especializamos en la compra y venta de propiedades, sino que también brindamos asesoramiento completo para que nuestros clientes tomen decisiones informadas y seguras.",True,good,False,True,9494.0,True,False,True,False,[],False,False,750000.0,€,,,,flat,"Arapiles, Madrid",Piso en calle de Galileo,,,,,
108637821,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/f2/e2/1350820173.webp,107497,38,2,3975000.0,flat,sale,358.0,True,4,4,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.423525,-3.6863132,False,https://www.idealista.com/inmueble/108637821/,"PISO ÚNICO, EN EL BARRIO DE SALAMANCA En el corazón de Madrid, en el Barrio de Salamanca, se ubica, este piso exterior, con orientación sur y mucha luz en todas las estancias del inmueble. El piso es único y singular, cuenta con elementos arquitectónicos, que le hacen destacar del resto de pisos de la zona. Si busca vivir en un piso especial, este es el inmueble. El edificio es de 1900, y cuenta con portero en la finca, ascensor y un amplio portal con escalera de servicio. El piso se sitúa en una planta intermedia, con cuatro dormitorios con baño, y posibilidad de hacer un 5 dormitorio con facilidad. Entramos a la vivienda por el hall de entrada que es generoso, con aseo de cortesía y armario, a la derecha, se sitúa salón de estar y dormitorio principal con baño. A la izquierda, nos encontramos con pasillo y dos dormitorios en suite, al fondo del hall de entrada, se ubica el Salón, zona de estar y comedor, todas las estancias de grandes dimensiones, que conecta por pasillo, con la cocina, zona de lavandería, y dormitorio de servicio y baño. El piso, tiene 358 metros, altura de techos y está muy bien diseñados, trastero en planta baja, de generoso tamaño. Se sitúa en una de las calles más conocidas de Madrid, con el metro en la puerta y rodeado de tiendas, restaurantes y todos los servicios. A muy pocos metros de la calle Serrano y de la Plaza de Colón. Es señorial y acogedor. Con suelos de madera y mucho encanto. Llámenos para más información BG Viviendas exclusivas, le ofrece a compradores y vendedores de inmuebles, un servicio integral especializado preventa, localizando, presentando y desarrollando opciones de compra y postventa, midiendo la satisfacción de los clientes, con un claro objetivo, mejorando cada día la calidad de nuestros servicios. El acompañamiento al cliente, es constante, con un equipo comercial con experiencia y empatía, para identificar las necesidades y gustos del cliente, y ofrecerles inmuebles, con un alto grado de satisfacción por parte de los compradores, sin pérdidas de tiempo ni dinero. BG Viviendas Exclusivas, cuenta con equipos multidisciplinares, que gestionan la compraventa de forma integral, reformas, decoración, contratos, préstamos, certificados, todo lo que usted pueda necesitar, para crear un entorno de calidad. Con 15 años de presencia en la zona Noroeste de Madrid, en las más prestigiosas urbanizaciones de la Capital, se cuentan los cientos los hogares que hemos ayudado a crear. BG Viviendas Exclusivas es una empresa de confianza, que ha ayudado y seguirá ayudando a crear hogares e inversiones. Confíe en nosotros y estará en buenas manos.",True,good,False,True,11103.0,True,False,True,False,[],False,False,3975000.0,€,,,,flat,"Recoletos, Madrid",Piso,,,,,
107726516,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/d7/79/1351458639.webp,UNI3577,21,1,320000.0,flat,sale,46.0,False,1,1,calle de Fuencarral,Madrid,Madrid,Centro,es,Chueca-Justicia,40.426854,-3.7025636,False,https://www.idealista.com/inmueble/107726516/,"GLOBALPISO MALASAÑA VENDE – Fantástico piso en una de las calles más emblemáticas de Madrid: FUENCARRAL. Este acogedor piso se encuentra en una primera planta y tiene una superficie de 46 m². La distribución incluye un salón comedor, con un espacio acristalado de 2 m² de terraza, perfecto para utilizar como despensa, zona de relax o rincón de lectura. La cocina americana, equipada con electrodomésticos, se integra perfectamente en el espacio. Además, dispone de un dormitorio independiente y un baño con plato de ducha. La vivienda cuenta con calefacción y agua caliente a través de termo eléctrico, y las ventanas son de aluminio. La cuota de comunidad es de 29€ mensuales, mientras que el IBI anual es de 276€. Ubicación inmejorable: Situado en el corazón de Madrid, en el barrio de Chueca-Justicia, esta zona destila una elegancia bohemia y sofisticada. Sus calles empedradas albergan boutiques de diseño, galerías de arte vanguardista y una vibrante oferta gastronómica con restaurantes de alta cocina y terrazas con encanto. Un lugar único donde lo clásico y lo moderno se fusionan, creando un ambiente cosmopolita lleno de vida y estilo. Conectividad: La propiedad está bien comunicada con las estaciones de metro más cercanas: Tribunal (líneas 1 y 10), Bilbao (líneas 1 y 4) y Alonso Martínez (líneas 4, 5 y 10), facilitando el acceso a todo Madrid. Además, la zona cuenta con una gran variedad de comercios, restaurantes, bibliotecas, cafeterías y tiendas de todo tipo. ¡No dude en consultarnos! Para conocer más sobre este inmueble y otros disponibles, puede visitar nuestra página web en o descargar nuestra app Globalpiso, completamente gratuita. Condiciones adicionales: *Globalpiso nunca solicitará documentación ni dinero sin haber realizado antes una visita a la vivienda. *Ofrecemos financiación del 100% a través de nuestro departamento financiero, H2b Hipotecas. La aprobación de la financiación está sujeta a las condiciones de la entidad financiera y se evaluará el perfil y solvencia del cliente. *De conformidad con el Artículo 6 del RD 515/1989, de 21 de abril, informamos a los clientes que los gastos notariales, registrales, Impuesto de Transmisiones Patrimoniales (I. T. P. ) gastos financieros e intermediación inmobiliaria y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda. ""Se cumplen todos los requisitos y derechos referidos en la Ley 12/2023 por el Derecho a la Vivienda"" Tu hogar, nuestra prioridad!",True,good,False,False,6957.0,True,False,True,False,[],False,False,320000.0,€,,,,flat,"Chueca-Justicia, Madrid",Piso en calle de Fuencarral,,,,,
107042659,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/b7/a4/1301245588.webp,,53,,184990.0,chalet,sale,165.0,,4,3,calle de Dulcinea,Madrid,Carabaña,,es,,40.2584097,-3.2421232,False,https://www.idealista.com/inmueble/107042659/,"Distrito 17 Vende en exclusiva un magnífico chalet pareado en un entorno tranquilo. La vivienda compuesta por tres plantas, en planta baja encontramos acceso a la vivienda, garaje con puerta automatizada y una habitación con ventana al exterior siendo su uso actual de trastero aunque se le podría dar cualquier otro uso como despacho o habitación. En la primera planta encontramos un dormitorio con armario empotrado, cocina totalmente amueblada con salida a patio un aseo y gran salón comedor independiente con una estupenda estufa de pellet, desde el salón podremos también acceder a un magnifico patio. En la segunda planta encontramos tres dormitorios y dos baños uno de ellos en el dormitorio principal con bañera de hidromasaje. Este dormitorio dispone de una zona de vestidor. Entre las calidades de la vivienda cabe destacar ventanas Climalit, calefacción eléctrica, bombas de frio/calor en segunda planta etc.. . Certificado energetico en tramite No lo dude y programe una cita para poder visitar el inmueble estaremos encantados de atenderles. Posibilidad de Financiación de hasta el 100% dependiendo del Perfil Previo Estudio Gratuito.",True,good,False,,1121.0,True,False,True,True,[],False,False,184990.0,€,,,,chalet,Carabaña,Chalet pareado en calle de Dulcinea,True,True,semidetachedHouse,,
108519930,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/a7/3a/1351819764.webp,,12,5,765000.0,flat,sale,85.0,True,4,2,"calle de Andrés Mellado, 41",Madrid,Madrid,Chamberí,es,Gaztambide,40.4348178,-3.7146133,True,https://www.idealista.com/inmueble/108519930/,"¡Oportunidad única en Gaztambide, Chamberí! Solicita vídeo por privado. Este luminoso piso en la quinta planta exterior es ideal tanto para inversores como para quienes buscan un nuevo hogar. Con 85 m² construidos, cuenta con cuatro amplios dormitorios y dos baños, perfectos para disfrutar de la comodidad y el espacio. La distribución incluye un acogedor salón-cocina que invita a compartir momentos inolvidables. La ubicación es inmejorable, rodeada de tiendas, restaurantes y teatros que hacen de esta zona un lugar vibrante y lleno de vida. Además, el edificio cuenta con portero físico y acceso adaptado para personas con movilidad reducida, garantizando comodidad para todos. La calefacción es de gas natural, y la vivienda se encuentra en buen estado, lista para entrar a vivir. Las visitas comenzarán a partir del 1 de julio con cita previa. No dejes pasar esta oportunidad de adquirir un inmueble en una de las zonas más cotizadas de Madrid. ¡Contáctanos y descubre tu nuevo hogar!",True,good,False,True,9000.0,True,False,True,False,[],False,False,765000.0,€,,,,flat,"Gaztambide, Madrid","Piso en calle de Andrés Mellado, 41",,,,,
108778961,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/35/90/1354872412.webp,W-030KVC,46,,2100000.0,chalet,sale,395.0,,6,5,Barrio Ciudad Universitaria,Madrid,Madrid,Moncloa,es,Ciudad Universitaria,40.4682747,-3.72576,False,https://www.idealista.com/inmueble/108778961/,"Moderno chalet adosado de obra nueva en Puerta de Hierro Engel & Völkers Mirasierra - Puerta de Hierro ( ) presenta espacioso chalet adosado de obra nueva en Puerta de Hierro, una de las zonas residenciales más exclusivas del norte de Madrid. Con 395m² construidos sobre una parcela de 270m², esta vivienda destaca por su diseño contemporáneo, amplitud y eficiencia energética, gracias a la Aerotermia, aire acondicionado y paneles solares. La casa se distribuye en cuatro plantas con ascensor y ofrece 6 habitaciones, 4 baños, un aseo, jardín privado, piscina, varias terrazas y garaje cerrado para tres vehículos. En la planta principal encontramos un amplio salón-comedor con grandes ventanales y salida al jardín, cocina independiente con pre instalación para isla y aseo de cortesía. En las plantas superiores se ubican los dormitorios principales, muchos con baño en suite, vestidor y terrazas privadas, incluyendo un espectacular solárium en la suite principal. La planta inferior cuenta con una habitación adicional con baño, zona de lavandería y acceso al garaje. El exterior ofrece una agradable zona ajardinada, piscina con depuradora, espacio para solárium y posibilidad de instalar una barbacoa. Ubicada en un entorno tranquilo pero bien conectado, la propiedad está cerca de transporte público, colegios, supermercados y todos los servicios necesarios. Una excelente oportunidad para vivir o invertir en una de las mejores zonas de Madrid. Puerta de Hierro está situada en el noroeste de Madrid, a tan sólo 10 minutos en autobús de Moncloa y Cuatro Caminos y en menos de media hora de la Puerta del Sol. Zona exclusiva de casas espectaculares rodeadas de vegetación y amplia seguridad. Puerta de Hierro está rodeada de numerosas zonas verdes como es el entorno natural del parque La Dehesa de la Villa, uno de los mayores de Madrid con una extensión de 700.000 m2 que alberga más de 6.000 árboles. En definitiva, un espacio natural transformado e incorporado a la ciudad, que constituye un lugar privilegiado del que directamente se benefician unos 124.600 madrileños. Por otro lado, la urbanización se encuentra próxima al Centro Comercial La Vaguada y al Club Social Puerta de Hierro, el Real Club de Golf Puerta de Hierro y otros equipamientos comerciales y educacionales.",True,good,False,,5316.0,True,False,True,False,[],False,False,2100000.0,€,,,,chalet,"Ciudad Universitaria, Madrid",Chalet adosado,True,True,terracedHouse,,
108659871,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/7e/93/1354520235.webp,W-030DFB,33,,1550000.0,chalet,sale,274.0,,5,4,Barrio Mirasierra,Madrid,Madrid,Fuencarral,es,Mirasierra,40.4835952,-3.7127721,False,https://www.idealista.com/inmueble/108659871/,"Chalet en Mirasierra Engel & Völkers Mirasierra y Puerta de Hierro ( ) les presenta esta opción de chalet con grandes posibilidades y situado muy cerca de metros, colegios y comercios de la zona. El chalet es una vivienda compuesta por tres plantas que componen una distribución funcional y amplia. En la planta principal se ubica el salón comedor que conecta directamente con el jardín de la vivienda con grandes espacios, barbacoa de obra y la opción de construir una piscina privada, la cocina y el aseo de cortesía y alberga también un dormitorio adicional. La segunda planta está compuesta por dos amplios dormitorios, un baño completo y el dormitorio principal con un gran vestidor y baño en suite que además, dispone de una terraza orientada al jardín. Para finalizar, en la planta inferior hay un salón de eventos con acceso directo al jardín, un dormitorio, baño completo y garaje para dos coches. La colonia Mirasierra es una de las zonas exclusivas pioneras en la ciudad de Madrid. Comenzó a construirse a finales de los años 50 como lugar de veraneo para las altas clases de la capital. Décadas después e integrada dentro de la ciudad de Madrid, Mirasierra ha pasado a ser un barrio residencial de referencia por su cercanía al centro, por su tranquilidad, seguridad y estar dotada de todos los servicios disponibles. Formada en su mayoría por chalets unifamiliares, adosados y pareados, es una de las zonas mas verdes de la capital, creando una atmosfera de relax y paz para poder olvidarse del ruido de la ciudad. Dispone de servicios comerciales, de hospitales como Ruber Internacional y la Clinica Cemtro, clubs deportivos, colegios privados y fáciles conexiones de transporte. Sin duda Mirasierra sigue siendo una zona exclusiva integrada en Madrid capital.",True,good,False,,5657.0,True,False,True,False,[],False,False,1550000.0,€,,,,chalet,"Mirasierra, Madrid",Chalet adosado,True,True,terracedHouse,,
107491369,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/be/79/1350856520.webp,N04-JIB-00011,119,,2900000.0,chalet,sale,997.0,,7,10,Las Lomas,Madrid,Boadilla del Monte,Las Lomas,es,,40.4408038,-3.909051,False,https://www.idealista.com/inmueble/107491369/,"¿Por qué destaca esta maravillosa casa para tí? Por su comodidad, sus vistas (a la sierra de Madrid) su privacidad, su luminosidad, su calidad, sus amplios ventanales, su jardín lleno de detalles, su contacto con la naturaleza, etc. Este espectacular inmueble se desarrolla en tres amplios niveles: Planta de acceso: accedemos a la entrada de la vivienda desde el jardín a un amplio hall. A la derecha del mismo se encuentra una zona amplia de armarios y almacenamiento y un aseo de cortesía. En esta planta se encuentra la cocina equipada con muebles de calidad y un elegante comedor con amplios ventanales y con salida al jardín a través de unas puertas correderas de cristal. El salón se encuentra alrededor de un patio interior que da mas luminosidad: el salón esta dividido en dos partes comunicadas, cada uno de ellos con chimenea (una de ellas de ónix y la otra de mármol blanco portugués) zona de biblioteca y de relax donde hay un piano y otra zona de comedor. Los suelos de calidad son de mármol travertino beige. Dormitorio A: con terraza cerrada y con una orientación cálida en los días de invierno, que da al jardín, zona de vestidor, con armarios empotrados y cuarto de baño con ducha de hidromasaje y vapor y encimeras de Silestone. Dormitorio B: con sala de estar, armarios empotrados y baño con ducha de hidromasaje y vapor, encimeras de Silestone. Dormitorio C: con armarios empotrados y baño con ducha. La escalera, de madera de Jatoba con una barandilla de hierro forjado a mano, nos sube a la planta de arriba Planta alta: con VISTAS, dormitorio principal D: se accede a través de un amplio vestidor. Dos cuartos de baño, uno de ellos con ducha de hidromasaje y vapor y el otro con plato de ducha y bañera con jacuzzi. Consta esta parte de un Salón con zona de lectura y zona de descanso, con instalación para una zona de cocina americana. Todo el dormitorio está rodeado por una amplia terraza. Pequeña zona de guardería. Dormitorio E: zona de vestidor y salita. Dormitorio doble con salida a terraza. Baño con ducha de hidromasaje y vapor. Este dormitorio cuenta con un estudio que tiene salida una amplia terraza. Dormitorio F: con salida a terraza privada. Vestidor y armarios. Baño con bañera y 2 lavabos. Todos los dormitorios de la planta alta tienen VISTAS a las Sierra de Madrid o a los alrededores. En la parte de atrás o entresuelo: nos encontramos un Apartamento independiente que puede ser para Zona de Servicio o para una visita, también con dormitorio, salón comedor, cocina, vestidor y cuarto de baño. Planta sótano: zona de garaje con capacidad para cinco o seis coches dependiendo del tamaño, con apertura automática Agradable zona de lavandería y plancha. Tendedero exterior. Zona de billar. Zona de discoteca, Zona de trastero y almacenamiento. Podría incluso ponerse un gimnasio. Cuarto de baño con dos aseos. La climatización es con gasoil por suelo radiante, además cuenta con aire acondicionado en todas las zonas. La finca tiene 1.000m2 aprox.de construcción según catastro y una parcela de 3.303 m2, además tiene una piscina maravillosa y zonas de jardines paisajísticos, barbacoa, terraza jardín, porche exterior etc. La vivienda se encuentra en una de las mejores zonas y mas seguras de la Comunidad de Madrid, en el término municipal de Boadilla del Monte, a solo 20 minutos en coche de Madrid Capital, acceso rápido a M-40 y M-50. Además la Línea de bus 573 de bus que va directo a Moncloa se encuentra a 8 minutos andando de la casa. Centro comercial Las Lomas, club social parque Boadilla, colegio St. Michael’s en la zona La Urbanización de Las Lomas cuenta con una excelente seguridad con coches patrullando las 24 horas del día. La propiedad tiene instalados dos sistemas de alarma, uno periférico, alrededor de toda la parcela y otro en el interior de la casa. Si necesita financiación en NOOW tenemos un Servicio FINANCIERO muy eficaz, además somos especialistas en CAMBIOS DE CASA.",True,good,False,,2909.0,True,False,True,False,[],False,False,2900000.0,€,,,,chalet,"Las Lomas, Boadilla del Monte",Casa independiente,True,True,independantHouse,,
107556073,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/e7/18/1316040780.webp,EAW43.7,43,bj,1315000.0,flat,sale,170.0,True,2,3,camino Viejo del Cura,Madrid,La Moraleja,Encinar de los Reyes,es,,40.5030041,-3.6230165,False,https://www.idealista.com/inmueble/107556073/,"MO Inmobiliaria presenta este preciso bajo con jardín de 108 metros cuadrados, situado dentro de una urbanización privada en el Encinar de los Reyes, con amplias zonas comunes con jardín, piscina y pista de padel. La vivienda está distribuida a lo largo de 170 metros cuadrados más el jardín privado, y cuenta con cocina totalmente equipada, salón comedor amplio con acceso a un jardín privado, y dos dormitorios con dos baños en suite. Rodeada por amplias zonas verdes, La Moraleja cuenta con la mayor oferta de colegios privados e internacionales del país, junto con una magnífica oferta gastronómica y de ocio, entre los que destacan clubes de tenis y campos de golf. Además de centros médicos y comerciales. La seguridad en la zona es su prioridad, por ello cuenta con sistemas de vigilancia 24h, con una amplia instalación de cámaras, garantizando así un alto nivel de seguridad. Muchas de nuestras propiedades no aparecen en Idealista por expreso deseo de los propietarios por lo que puede consultar nuestra página web para ver todas las viviendas disponibles.",True,good,False,True,7735.0,True,False,True,False,[],False,False,1315000.0,€,,,,flat,"Encinar de los Reyes, La Moraleja",Piso en camino Viejo del Cura,True,True,,,
107825300,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/99/47/1325109072.webp,BS101629,40,3,1600000.0,flat,sale,203.0,True,3,3,Barrio Cuzco-Castillejos,Madrid,Madrid,Tetuán,es,Cuzco-Castillejos,40.4587554,-3.6929543,False,https://www.idealista.com/inmueble/107825300/,"BOSS INMOBILIARIA vende en exclusiva, espacioso piso en el mismo Paseo de la Castellana muy cerca de la Plaza de Cuzco. Totalmente exterior y reformado hace 6 años, tiene una distribución muy cómoda y práctica, con salón comedor, pequeña terraza, 3 dormitorios principales con dos baños, habitación de servicio con baño y cocina. Desde el Hall se entra a un amplio salón de unos 50 m2 con grandes ventanales hasta el suelo, lo que proporcionan a toda la estancia una gran luminosidad con sol directo. Posee una pequeña terraza exterior. Desde el pasillo se accede a las tres habitaciones principales con dos baños completos. Las habitaciones son muy amplias con armarios empotrados; y la habitación principal, que es muy grande de unos 20 m2, tiene el baño incorporado en suite. La cocina, muy amplia con zona de office para comedor de diario. Tiene acceso a la habitación de servicio con baño. Estas estancias son las únicas que dan a patio, el resto de la vivienda es totalmente exterior.  Portal representativo con acceso para minusválidos y carritos de niños. Portero todos los días de la semana incluidos fines de semana. Cámaras de seguridad conectadas 24 horas Calefacción central con contadores individuales. 250 €/mes de gastos de comunidad. Aire acondicionado en salón y habitación principal y preinstalación en el resto de habitaciones. Doble ventana en el salón. Cortinas Bandalux en todas las estancias. Persianas nuevas y eléctrica en la habitación principal.",True,good,False,True,7882.0,True,False,True,False,[],False,False,1600000.0,€,,,,flat,"Cuzco-Castillejos, Madrid",Piso,,,,,
108097592,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/a3/32/1333731421.webp,1515,30,,1596000.0,chalet,sale,401.0,,5,4,Fuente del Fresno,Madrid,Fuente del Fresno,,es,,40.5913347,-3.5855815,False,https://www.idealista.com/inmueble/108097592/,"Factor Norte servicios inmobiliarios ofrece venta en exclusiva esta espectacular vivienda independiente en la prestigiosa urbanización Fresno Norte, una lujosa urbanización en la zona norte de Madrid. Esta magnífica vivienda independiente dispone de 401 m2 construidos sobre una parcela de 550 m2 y se sitúa en un enclave excepcional dentro de la urbanización, una zona muy tranquila y próxima a la salida a zonas verdes. Las características de la vivienda, tanto de su construcción con materiales de primer orden, su interior como su emplazamiento hacen que sea una vivienda cómoda en dos plantas más semisótano, situándose la zona principal de la vivienda en su planta baja, disponiendo de un gran hall a doble altura, desde el cual se distribuye esta planta a las siguiente estancias: Cocina con office, salón comedor muy luminoso con salida directa al porche, jardín y piscina, despacho, despensa, lavandería y baño de cortesía, lo que hace de esta una vivienda muy cómoda y con espacios amplios, con excelentes calidades.  La vivienda disfruta de la gran luz natural y diferentes espacios exteriores. Su planta primera consta de un gran dormitorio principal en suite con vestidor incorporado, otras dos habitaciones, un cuarto de baño completo que da servicio a esta y una terraza. La planta semisótano con patio inglés y iluminación natural consta de sala de máquinas, cuarto de baño, dormitorio, trastero y un amplio espacio polivalente. La vivienda dispone de calefacción por suelo radiante y refrigerante en verano por aerotermia y bomba calor, así mismo dispone en su cubierta de 17 placas solares que proporcionan 435 W de potencia y una autoproducción de mas de 7Kw de potencia con calificación energética A. Consta de aparcamiento exterior cubierto para cuatro vehículos, siendo la puerta principal pivotante de gran tamaño Iroko. Se trata de un magnífico chalet, desde su detallada fachada en piedra caliza Capri a su diseño señorial con grandes ventanales, su porche con vistas a la piscina y su entrada principal.",True,good,False,,3980.0,True,False,True,False,[],False,False,1596000.0,€,,,,chalet,Fuente del Fresno,Casa independiente,,,independantHouse,,
107807968,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/e6/6b/1344193629.webp,N02-CG1-14362,138,,1198000.0,chalet,sale,342.0,,5,4,Zona Monte el Pilar,Madrid,Majadahonda,Zona Monte el Pilar,es,,40.4668152,-3.8659987,False,https://www.idealista.com/inmueble/107807968/,".CHALET 4 PLANTAS CON ASCENSOR Y ESTUDIO DE MUSICA PROFESIONAL. Esta encantadora casa cuenta con amplios espacios interiores llenos de luz natural, creando una atmósfera cálida y acogedora para toda la familia. El diseño interior de la casa combina elementos modernos y funcionales, ofreciendo un ambiente contemporáneo y confortable para disfrutar en el día a día. Accedemos a la casa por un pequeño jardín delantero totalmente cuidado y consolidado. Nos recibe un amplio hall, con un par de armarios gabaneros, que conduce a la cocina que ha sido recientemente reformada y actualizada, moderna, con detalles que le aportan calidez y que además cuenta con suficiente espacio de almacenamiento, ideal para preparar deliciosas comidas y reunirse con seres queridos. El salón- comedor ofrece tres estancias para disfrute de los tuyos. Un espacio de estar familiar; otro espacio más íntimo para disfrutar de la lectura al lado de una chimenea y un tercer espacio donde compartir deliciosas comidas frente a un amplio ventanal del que podemos ir a la parte posterior de la vivienda.  Subimos en ascensor a la segunda! En la segunda planta tenemos la zona de descanso, con 4 dormitorios, 1 de ellos en suite y otro con una agradable terraza, diseñados para brindar confort y tranquilidad, con suficiente espacio para descansar y almacenamiento adecuado para organizar todas tus pertenencias. Los baños están elegantemente decorados y equipados con accesorios modernos, ofreciendo un oasis de relajación y comodidad para mimarte después de un largo día. Subimos en ascensor a la tercera! La tercera planta abuhardillada alberga una zona de trabajo, ocio y disfrute con una amplia terraza que ofrece unas bonitas vistas.  Bajamos en ascensor al apartamento! La planta sótano que era el garaje, se ha habiltado con un apartamento que consta de salón, cocina, baño y dormitorio además de un estudio de música profesional ideal como espacio independiente para algún miembro de la familia, incluso puede ser una fuente de ingresos extra si se alquila.  A la vivienda se le han practicado ampliaciones respecto a las medidas originales. Se ganó espacio en los porches principal y posterior de esta manera se amplió el hall, cocina y salón. Asímismo en la buhardilla se abrió un espacio ciego que había y en la adaptación del garaje a apartamento también se amplió su tamaño. De esta manera pasamos a tener de los 204m2 escriturados destinados a vivienda a tener 285,57 y a esto hay que añadir jardín y entrada: Total superficie privativa: 342,58m2 comprobados.  Por último poner en valor la tranquilidad de la zona a la par de lo bien cominicada que está. Con paradas de autobuses a Madrid, Renfe, a escasos 100 metros. Acceso a A6 y bus VAO en 3km, y la importancia de tener colegios e institutos en la zona además de Centro Comercial y farmacia.  No dejes pasar la oportunidad de tener una casa de y en altura, sin los inconvenientes de las escaleras, el ascensor te hará el día a día cómodo y una casa accesible siempre.",True,good,False,,3503.0,True,False,True,False,[],False,False,1198000.0,€,,,,chalet,"Zona Monte el Pilar, Majadahonda",Chalet adosado,,,terracedHouse,,
