propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,floor,exterior,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
106577022,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/d0/79/1329469675.webp,13,900000.0,flat,sale,156.0,5,2,calle de Atocha,Madrid,Madrid,Centro,es,40.4117134,-3.6966083,False,https://www.idealista.com/inmueble/106577022/,"""Agencia inmobiliaria de MADRID zona ANTÓN MARTÍN - LAVAPIÉS - LAS CORTES - REINA SOFÍA Oficina Tecnocasa VENDE ¡Excepcional piso en calle ATOCHA! Posibilidad de SEGREGAR para obtener dos viviendas según se presenta en proyecto adjunto. Primera planta con ASCENSOR. Tres BALCONES a la calle. La distribución actual de la vivienda consta de: gran salón-comedor, cocina independiente con acceso a gran terraza, cinco dormitorios y dos baños completos. ¡NO PIERDAS LA OPORTUNIDAD de verlo sin compromiso, AGENDA TU VISITA! Muy bien comunicado: Metro Antón Martín y Atocha-Renfe a 3 minutos. ¡Excelente zona! Antón Martín es sin dudas uno de los barrios más alternativos de Madrid. En él conviven comercios tradicionales con locales modernos de ambiente cosmopolita y pequeñas tiendas donde encontrar moda y objetos curiosos. Punto de encuentro de gente diferente de todas las edades que tienen en común el gusto por descubrir el encanto de los barrios peculiares. Centros culturales, teatros y museos, así como mercados, restaurantes y bares, ofrecen a visitantes y locales una variada propuesta cultural, de ocio y gastronómica. Gracias por confiar en nosotros! Nos avalan 20 años de experiencia en la zona, formando parte de esta gran empresa, líder en España y Europa en el sector de la intermediación inmobiliaria. ¿Quiere conocer el valor real de su inmueble? Ofrecemos a nuestros vecinos VALORACIONES GRATUITAS y sin ningún compromiso de viviendas, locales y plazas de garaje. Asesoramiento y gestión en: COMPRAVENTA, ARRENDAMIENTO, CAMBIO de VIVIENDA, HERENCIA, VENTA DE NUDA PROPIEDAD, VENTA DE PROINDIVISO, CAMBIO de USO, CERTIFICADO ENERGÉTICO. Nuestro departamento KIRON, expertos en intermediación financiera, le ayudarán a encontrar la solución hipotecaria que mejor se adapte a sus necesidades. Estamos a su disposición para cualquier consulta"".",False,renew,False,5769.0,True,False,False,False,[],False,False,900000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle de Atocha,,1,True,Lavapiés-Embajadores,True,,,,
108803613,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/72/f4/1356047819.webp,40,650000.0,penthouse,sale,102.0,2,2,"calle Clara Campoamor, 10",Madrid,Las Rozas de Madrid,Montecillo,es,40.5080486,-3.8798786,True,https://www.idealista.com/inmueble/108803613/,"Ático de capricho con vistas a la sierra de Madrid, donde poder disfrutar de puestas de sol y atardeceres únicos! Se trata de una vivienda excepcional e irrepetible, un LUJO de casa para disfrutar cada día. En esta ocasión te presentamos un piso muy ESPECIAL que no te va a dejar indiferente, en una exclusiva y cuidada urbanización de las Rozas ""El Montecillo I de Ikasa"", con acceso directo a la A6 se encuentra este FANTÁSTICO PISO, de 2 dormitorios, 2 baños el principal con el baño en suite, cocina independiente, salón con acceso directo a la terraza, igual que la habitación principal. Un auténtico privilegio para vivir muy cómodamente, cerca de todo y con unas vistas excepcionales a la Dehesa de Navalcarbón y la Sierra de Guadarrama.  Preferimos no contarte mucho más de la casa, porque es en la visita cuando vas a entender porque es ÚNICA: la independencia que tienen los áticos, sumada a la tranquilidad del entorno, unas vistas excepcionales y una terraza de más de 20 m2 para aprovechar al máximo cualquier época del año. Calidades y diseño actual y en perfecto estado de conservación, está prácticamente para estrenar, con aislamiento térmico y acústico de última generación que ofrecen privacidad y bienestar, cuidada y mimada al detalle.  Cuenta además con una cómoda plaza de garaje y un cuarto trastero en el mismo portal con acceso directo.  Urbanización premium, cerrada con vigilancia 24H, conserje, piscina, pista de padel, gimnasio y unos jardines con una estética y paisajismo muy cuidado, con arbolado consolidado y zonas de juegos infantil.  Las Rozas es un extenso municipio en el eje de la A6 zona noroeste de Madrid, con una renta per capita elevada, dentro del ranking de los 10 municipios de España de más renta per capita, cuenta con un gran parque empresarial, gran oferta comercial y de ocio, y es además un municipio con un marcado carácter residencial alternando urbanizaciones de chalets y con extensas zonas de urbanizaciones de vivienda en altura, completa su atractivo con una oferta educativa de primerísimo nivel, que atrae a familias con un alto grado de demanda tanto nacionales como extranjeras.  Puede ampliar cualquier detalle que precise contactando con nosotros directamente y estaremos encantados de resolver sus consultas y coordinar una visita al inmueble.",False,good,False,6373.0,False,False,False,False,[],False,False,650000.0,€,True,True,flat,penthouse,"Montecillo, Las Rozas de Madrid","Ático en calle Clara Campoamor, 10",,3,True,Montecillo,True,,,,
108474116,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/cb/7c/1345997396.webp,32,798000.0,chalet,sale,290.0,5,5,calle Navia,Madrid,Villaviciosa de Odón,El Bosque,es,40.3962265,-3.9158102,False,https://www.idealista.com/inmueble/108474116/,"Precioso chalet pareado, completamente reformado. La vivienda cuenta con 290m2 sobre parcela totalmente ajardinada, arbolada y muy cuidada de 330m2. la casa se distribuye en planta principal: amplio recibidor, cocina, reformada, totalmente equipada y con acceso directo al jardín lateral, aseo de cortesía, y salón con grandes ventanales, muy amplio y luminoso con acceso a un precioso porche cubierto con unas bonitas vistas. Primera planta, dos dormitorios que comparten un baño y espectacular dormitorio principal con baño en suite con bañera y ducha y una gran terraza con vistas al jardín. La buhardilla se convierte en un espacio versátil para estudio o reuniones familiares, con una habitación en suite con baño. Gran sótano: garaje par dos coches, baño completo, gimnasio, zona de lavado y plancha, habitación-despensa. Urbanización de 6000m2 zonas ajardinadas, piscina, dos pistas de pádel y zona de juegos. Preciosa vivienda para entrar a vivir, muy cuidada y acogedora.",False,good,False,2752.0,False,False,False,False,[],False,False,798000.0,€,True,True,chalet,semidetachedHouse,"El Bosque, Villaviciosa de Odón",Chalet pareado en calle Navia,2593,,,,,,,,
108577097,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/35/92/1348943301.webp,42,272300.0,flat,sale,87.0,3,2,calle Puerto de Canencia,Madrid,Madrid,Puente de Vallecas,es,40.3995337,-3.659705,False,https://www.idealista.com/inmueble/108577097/,"Spacio Barceló, expertos en consultoría inmobiliaria, le presenta esta estupenda vivienda. Ubicada en la Calle Puerto de Canencia, en el barrio de Numancia del distrito Puente de Vallecas, muy próxima al parque del Cerro del Tío Pío, parque conocido por ser uno de los mejores miradores de la ciudad, ofreciendo una de las mejores vistas panorámicas de Madrid. La vivienda está distribuida en hall de entrada, salón comedor, 3 dormitorios, 1 baño en suite, 1 aseo y cocina. Se integra en Urbanización privada con zonas verdes. Zona completamente consolidada que cuenta con todo tipo de servicios, y bien comunicada tanto por transporte privado como público con varias líneas de autobuses a pocos metros. El barrio dispone de una surtida oferta de opciones de ocio.  Dispone de ascensor, y plaza de garaje Vivienda que requiere de actualización. Excelente oportunidad para todos aquellos que quieran vivir en una zona residencial tranquila y consolidada, ideal como vivienda habitual o inversión con óptima rentabilidad. ""ACTIVO EN VENTA FLASH"" Inmueble en periodo de pujas, se adjudicará a la puja más alta. PRECIO DE SALIDA, EL PUBLICADO. Llame ahora y solicite visita para conocer esta estupenda oportunidad. Gracias por elegirnos.",False,good,False,3130.0,False,False,False,False,[],False,False,272300.0,€,True,True,flat,,"Numancia, Madrid",Piso en calle Puerto de Canencia,Numancia/Pto Canencia,1,True,Numancia,True,,,,
104041202,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/9d/06/1249648316.webp,86,1697000.0,chalet,sale,410.0,6,4,calle Herrador,Madrid,Torrelodones,Colonia,es,40.5730009,-3.9519518,False,https://www.idealista.com/inmueble/104041202/,"Chalet en venta en Torrelodones. La vivienda se distribuye en:  Entrada a un amplio hall recibidor. Amplio, acogedor y muy luminoso salón con chimenea, zona de comedor y sala de estar. Espectacular cocina con dos ambientes.  Dos habitaciones muy amplias con sus respectivos baños y vestidores.  Otra habitación para despacho.  En la planta alta podemos disfrutar de otro luminoso salón y otros tres dormitorios con sus amplios baños y vestidores. Gran porche cubierto para disfrutar de la tranquilidad del entorno. En el jardín cuenta con un bonito pozo totalmente funcional y una gran puerta automática para la entrada de carruajes. En la parte de atrás de la vivienda esta la sala de calderas y un amplio trastero. En la misma parcela hay otra vivienda totalmente equipada con dos dormitorios, dos baños, salón con chimenea-bomba calor/frio y una acogedora cocina con salida al jardín. También hay otra construcción destinada a despacho, totalmente independiente de las otras dos viviendas. La ubicación de es perfecta, muy cerca del centro urbano, de la estación de tren, autobús y salida a la A6. GRUPO CASA 10.",False,good,False,4139.0,False,False,False,False,[],False,False,1697000.0,€,,,chalet,independantHouse,"Colonia, Torrelodones",Casa independiente en calle Herrador,160325,,,,,,,,
108693050,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/9b/75/1352369495.webp,19,220000.0,flat,sale,85.0,3,2,Centro,Madrid,Fuenlabrada,Centro,es,40.2837383,-3.7978647,False,https://www.idealista.com/inmueble/108693050/,"i-House vende piso nuevo a estrenar con entrada desde portal. Esta espectacular vivienda cuenta con 3 amplios dormitorios y 2 baños uno de ellos suite. Ventanas obscilobatentes de pvc con rotura de puente térmico, suelos de gres imitación a tarima, armarios empotrados en todas las habitaciones, puertas lacadas en blanco, Salón con 2 ambientes uno con comedor además de tener amplio salón cuarto de estar. Calefacción y aire acondicionado con split en todas las estancias. Solicite una visita sin compromiso.",False,good,False,2588.0,False,False,False,False,[],False,False,220000.0,€,,,flat,,"Centro, Fuenlabrada",Piso,ant2,bj,True,,True,230000.0,10000.0,4.0,
107339899,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/a1/dd/1310070558.webp,59,805000.0,chalet,sale,243.0,5,3,calle Cijara,Madrid,Rivas-Vaciamadrid,Rivas Urbanizaciones,es,40.3735643,-3.52953,False,https://www.idealista.com/inmueble/107339899/,"¡Descubre tu nuevo hogar en Rivas gracias a RAINHOUSE INMOBILIARIA!  Este impresionante chalet independiente te ofrece una experiencia de vida inigualable gracias a su gran luminosidad y diseño funcional.  Con 243 m² construidos, esta vivienda de dos plantas cuenta con cinco dormitorios y tres baños, ideal para familias que buscan espacio y comodidad.  La planta baja te recibe con un salón increíble con chimenea, perfecto para las noches de invierno, y una cocina completamente equipada que se abre a un comedor con un gran ventanal, proporcionando vistas espectaculares al exterior.  El salón además cuenta con salida al porche exterior a través de un ventanal de pared a pared, donde podemos encontrar la zona de barbacoa con mesa y sillas de forja y la piscina propia de gran tamaño. Además cuenta con 2 habitaciones y dos baños. Una gran habitación con armario empotrado. La otra habitación de matrimonio con baño en suite y salida a través de puerta hacia la zona exterior. El armario empotrado en esta habitación ocupa todo lo largo de la habitación.  En cuanto a los baños, uno de ellos en suite con bañera y otro completo y cuenta con plato de ducha y ventana.  En la planta superior, encontrarás tres habitaciones adicionales y un baño completo con bañera. Los armarios empotrados en todas las habitaciones y en el hall de entrada ofrecen amplio espacio de almacenamiento. La zona exterior es un auténtico oasis de relax, con una piscina privada, porche y zona de barbacoa, ideal para disfrutar de los días soleados.  Las ventanas de aluminio europeo con puente térmico aseguran eficiencia energética, mientras que la carpintería interior y los suelos de madera añaden un toque de elegancia.  Además, todas las estancias están equipadas con aire acondicionado para tu confort durante todo el año. Completa este magnífico chalet un garaje exterior en la parte delantera y un trastero, asegurando que cada necesidad esté cubierta.  Construido en 2001 y en muy buen estado, este chalet es una oportunidad única para vivir en un entorno privilegiado con todo tipo de servicios al alcance de tu mano; el centro comercial de Covibar II, autobuses, todos los servicios, farmacia, tiendas, bares. ¡No dejes pasar esta oportunidad!",True,good,False,3313.0,False,False,False,False,[],False,False,805000.0,€,True,True,chalet,independantHouse,"Rivas Urbanizaciones, Rivas-Vaciamadrid",Casa independiente en calle Cijara,,,,,,,,,
108669555,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/27/7d/b5/1351672719.webp,38,1099000.0,chalet,sale,282.0,6,3,Barrio Valdebebas - Valdefuentes,Madrid,Madrid,Hortaleza,es,40.4756917,-3.6295888,False,https://www.idealista.com/inmueble/108669555/,"✨ Propiedad y diseño Imagina despertar cada mañana en un elegante chalet independiente, ubicado en esquina y envuelto en un idílico jardín privado. Con más de cuatro niveles de espacios inteligentes y luminosos, esta vivienda es el refugio ideal para familias que buscan estilo, funcionalidad y confort en el corazón de Madrid. ________________________________________ � Distribución por plantas Sótano – Espacio inteligente: •Amplio garaje con capacidad para varios vehículos (2–3 coches, motos…) •Cuarto de caldera optimizado para eficiencia energética •Despensa / bodega con excelente capacidad de almacenaje Planta calle – Corazón del hogar: •Cocina office con gran ventanal luminoso, completamente equipada y con gran capacidad de almacenaje •Salón comedor diáfano con chimenea, ideal para disfrutar en familia •Dormitorio versátil (escritorio, despacho o dormitorio de invitados) •Baño completo de cortesía •Terraza cerrada, perfecta para desayunos al sol o reuniones privadas en cualquier época del año Primera planta – Zona íntima: •4 dormitorios con armarios empotrados: diseñados para ofrecer privacidad y orden •2 baños completos, con posibilidad de incluir uno en suite con excelentes acabados Buhardilla – Vistas y versatilidad: •Espaciosa zona diáfana destacada por su luz natural, apta para salón, biblioteca, sala de juegos o un estudio para la independencia de los hijos o teletrabajo. •Dormitorio adicional •Área de estudio/despacho •Despensa auxiliar, con múltiples opciones de uso ________________________________________ � Jardín & exteriores Este chalet es una auténtica fortaleza verde: •Parcela en esquina que garantiza vistas amplias, privacidad y gran luminosidad •Espacio consolidado con variedad de plantas, espacio barbacoa, área lúdica y piscina desmontable. •Viales de acceso y espacio suficiente para jardín frontal y trasero sin perder amplitud ________________________________________ � Ubicación privilegiada •Dirección: Barrio de Valdebebas – Valdefuentes. Distrito Hortaleza, en una zona residencial tranquila y consolidada •Cercanía a transporte público (líneas de autobús y acceso rápido a vías principales), que conectan con el centro en pocos minutos •Servicios a pie de calle: supermercados, colegios, centros deportivos, zonas verdes y centros médicos •Entorno con gran proyección: mercado de alquiler y venta con alta demanda y gran potencial de revalorización ________________________________________ � Ventajas competitivas •Chalet individual: máxima privacidad, sin muros comunes ni zonas compartidas •Amplia capacidad de aparcamiento y zonas de almacenamiento: ideal para familias con vehículos, hobbies o necesidad de espacio extra •Anterioridad en diseño: más de 4 niveles de confort, distribuidos para facilitar la vida diaria y el ocio •Gran jardín exterior completamente aprovechable, con posible espacio zonas recreativas •Ubicación estratégica en Madrid: entorno seguro, bien conectado y altamente valorado en el mercado inmobiliario.",False,good,False,3897.0,True,False,False,False,[],False,False,1099000.0,€,True,True,chalet,independantHouse,"Valdebebas - Valdefuentes, Madrid",Casa independiente,3403-02768,,,Valdebebas - Valdefuentes,,,,,
108590655,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/36/fa/ea/1349356830.webp,19,345000.0,chalet,sale,211.0,4,2,"paseo del Arenero, 2",Madrid,Mejorada del Campo,,es,40.3946452,-3.4908276,True,https://www.idealista.com/inmueble/108590655/,"EN VENTA – CHALET DE 211 m² EN MEJORADA DEL CAMPO (ZONA PASEO DEL ARENERO) Tecnocasa Mejorada del Campo presenta en exclusiva este magnífico chalet adosado de 211 m² construidos, ubicado en una de las zonas más tranquilas y valoradas del municipio: Paseo del Arenero. La vivienda se distribuye en 4 plantas, ofreciendo una excelente combinación de amplitud, comodidad y buena distribución. Ideal para familias que buscan un hogar funcional con espacios exteriores y todas las comodidades. � Distribución y características principales:  4 dormitorios amplios y luminosos, todos con armarios empotrados.  Buhardilla   2 baños completos y 1 aseo, bien distribuidos en la vivienda.  Amplia cocina independiente, muy luminosa, ideal para familias.  Gran patio trasero privado, perfecto para reuniones, zona chill-out o juegos infantiles.  Porche delantero con acceso desde la calle, ideal como zona de descanso o decoración.  Garaje privado con capacidad para 3 vehículos y trastero independiente. � Situado en una zona residencial consolidada, tranquila y bien comunicada, con fácil acceso a colegios, supermercados, parques, transporte público y vías principales. Una excelente oportunidad para adquirir una vivienda amplia, cómoda y bien ubicada en Mejorada del Campo. � Contacta con tu agencia Tecnocasa Mejorada del Campo y solicita más información o una visita sin compromiso.",False,renew,False,1635.0,False,False,False,False,[],False,False,345000.0,€,True,True,chalet,terracedHouse,Mejorada del Campo,"Chalet adosado en paseo del Arenero, 2",,,,,,370000.0,25000.0,7.0,
108655187,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/99/2b/1357112131.webp,7,470000.0,flat,sale,153.0,3,2,calle Antonio Muñoz Molina,Madrid,Rivas-Vaciamadrid,Rivas Futura,es,40.345734,-3.5198159,False,https://www.idealista.com/inmueble/108655187/,"VISITAS A PARTIR DE MEDIADOS DE AGOSTO! Gran oportunidad en Rivas Futura. Vivienda de 3 dormitorios muy amplios con armarios empotrados, 2 baños (uno de ellos en suite con bañera de hidromasaje), salón, cocina con terraza tendedero, y recibidor con otro armario empotrado. Se entrega vacía de muebles y cocina con electrodomésticos. Preinstalación de aire acondicionado por conductos. Calefacción de gas natural individual. PLAZA DE GARAJE Y TRASTERO INLCUIDOS EN EL PRECIO, situados en el sótano del mismo edificio. Gastos de Comunidad/mes= 166 € IBI = 880 €/año TRU= 60 €/año Ubicado en una urbanización cerrada con cámaras de vigilancia y conserje de Lunes a Domingo.  Cuenta con zonas comunes como piscina comunitaria, zona de Juegos-Infantil, jardín, sala multiusos y pista de paddle. En la zona hay todo tipo de servicios, zonas verdes, escuelas infantiles, centros educativos, supermercados, restaurantes, etc.  Se encuentra a 5 minutos en coche del Hospital HM Rivas, del CC H2O y parque comercial (Leroy Merlin, Decathlon,... ) Comunicado por transporte público, como autobús prácticamente en la puerta, y Metro Rivas Futura (Línea 9) a 10 minutos caminando.  Mejor ver! No dude en contactar con nosotros para más información y visitas (a partir de mediados de Agosto). Disponemos de DEPARTAMENTO FINANCIERO que le puede asesorar en caso de necesitarlo, y así poder buscar las mejores condiciones del mercado financiero.",False,good,False,3072.0,True,False,False,False,[],False,False,470000.0,€,True,True,flat,,"Rivas Futura, Rivas-Vaciamadrid",Piso en calle Antonio Muñoz Molina,DS005022240,2,True,,True,,,,
108759803,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/72/45/1354311846.webp,12,249000.0,flat,sale,106.0,3,2,UR GALAPARK,Madrid,Galapagar,Casco Antiguo,es,40.5799495,-4.0105756,False,https://www.idealista.com/inmueble/108759803/,"¡Descubre tu nuevo hogar en el corazón de Galapagar! Este espectacular piso de 106 m² está situado en una de las urbanizaciones más cotizadas de la zona, ofreciendo un estilo de vida inigualable. Con 3 amplios dormitorios y 2 baños completos, este espacio es perfecto para familias que buscan comodidad y funcionalidad. La cocina, completamente amueblada y equipada con electrodomésticos, es ideal para preparar deliciosas comidas. Imagina disfrutar de tus mañanas en una gran terraza con vistas al interior de la urbanización, rodeado de zonas verdes que invitan a la relajación. Además, podrás refrescarte en la piscina comunitaria o socializar en el club social, todo a pocos pasos de tu puerta. Este piso cuenta con suelos de gres, armarios empotrados y calefacción por gas natural, asegurando confort durante todo el año. La ubicación es inmejorable, con todos los servicios a tu alcance: supermercados, colegios y transporte público. No te pierdas la oportunidad de vivir en un entorno tranquilo y acogedor, con plaza de garaje incluida en el precio. ¡Ven a visitarlo y enamórate de tu nuevo hogar!",False,good,False,2349.0,False,False,False,False,[],False,False,249000.0,€,True,True,flat,,"Casco Antiguo, Galapagar",Piso en Ur Galapark,3454-07170,3,True,,False,,,,
108254407,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/d1/28/1338591259.webp,27,270000.0,flat,sale,104.0,3,2,calle de Ramón Pérez de Ayala,Madrid,Madrid,Puente de Vallecas,es,40.3991963,-3.6527559,False,https://www.idealista.com/inmueble/108254407/,"¿Buscas una vivienda con posibilidad de financiación total? ¡Esta es tu ocasión! Te presentamos este piso de 3 habitaciones situado en la calle Ramón Pérez de Ayala. ✨ Características principales: 3 dormitorios amplios y luminosos Salón muy espacioso, perfecto para reuniones familiares o momentos de relax Cocina  Baño  Excelente distribución y buena orientación � Financiación 100% disponible, ¡consúltanos sin compromiso! Ideal para familias, primera vivienda o inversión. � Ubicación inmejorable, con todos los servicios cerca: transporte, comercios, colegios y zonas verdes. No dejes pasar esta oportunidad. � Contáctanos ahora y agenda tu visita.",False,good,False,2596.0,False,False,True,False,[],False,False,270000.0,€,,,flat,,"Numancia, Madrid",Piso en calle de Ramón Pérez de Ayala,23174,1,True,Numancia,True,,,,
108023641,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/eb/e8/1331506364.webp,33,670000.0,flat,sale,110.0,4,2,calle de Bravo Murillo,Madrid,Madrid,Chamberí,es,40.4376126,-3.7033994,False,https://www.idealista.com/inmueble/108023641/,"SP SERVICIOS INMOBILIARIOS pone a la venta esta exclusiva vivienda ubicada en pleno corazón de Madrid, a escaso metros de la estación de metro de CANAL, en pleno BRAVO MURILLO. El inmueble esta ubicado en la planta baja del edificio. Consta de 110 metros cuadrados construidos, distribuidos en cuatro dormitorios, dos baños REFORMADOS, cocina REFORMADA, hall de entrada y un amplio salón con dos estancias y CHIMENEA.  En la carpintería exterior encontradas ventanas de PVC oscilobatientes, dotando de máxima eficiencia energética al inmueble. La interior destaca por suelos cerámicos y puertas de roble lacadas en blanco. La finca se encuentra en una urbanización semi privada, que le permite ubicarse en una situación inmejorable, pero con la posibilidad de tener la privacidad y seguridad que deseas. Además el recinto cuenta con diversos establecientes, colegio, iglesia, vigilancia 24h, PISCINA y GIMNASIO MUNICIPALES, etc.  En cuanto a comunicaciones, no podría ser mejor, ya que dispone de líneas urbanas e interurbanas, 37 y 149 a menos de 50m, comunicación con red de metro de Madrid Líneas 2 y 7, estación de canal a escasos metros.  En la propia urbanización tendremos la posibilidad de tener plaza de GARAJE, pero se tendrá que consultar disponibilidad. No dudes en visitarlo, te esperamos.",False,good,False,6091.0,True,False,False,False,[],False,False,670000.0,€,,,flat,,"Arapiles, Madrid",Piso en calle de Bravo Murillo,,bj,True,Arapiles,True,,,,
108228642,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/72/48/1337793162.webp,63,1949000.0,chalet,sale,541.0,9,5,calle Río Guadalquivir,Madrid,Boadilla del Monte,Parque Boadilla,es,40.4354971,-3.9211202,False,https://www.idealista.com/inmueble/108228642/,"Lassira Living Inmobiliaria presenta este excepcional chalet independiente, situado en la magnífica población de Boadilla del Monte y ubicado en una de las parcelas más exclusivas de la prestigiosa zona residencial de Parque de Boadilla. Con 541 m² construidos y una parcela de 3.847 m², esta propiedad combina amplitud, luminosidad y una ubicación privilegiada e inmejorable. Edificada en 1989, combina la privacidad de una residencia exclusiva con la proximidad a todos los servicios esenciales. Características principales: •Distribución en 3 plantas con 9 habitaciones y 5 baños completos. •Planta calle: Amplio y diáfano salón-comedor con chimenea, cocina totalmente equipada con office, 2 amplios dormitorios (uno con baño en suite) y otro baño completo. •Planta sótano: 3 dormitorios, una segunda cocina, 1 baño completo y garaje espacioso para varios vehículos. •Segunda planta: 4 dormitorios (2 con terraza con vistas espectaculares al monte) y dos baños completos (Uno de ellos en suite). •Orientación sureste y calefacción de gasóleo.  Ubicación inmejorable en una de las zonas más exclusivas de Boadilla del Monte, rodeada de naturaleza y tranquilidad Esta propiedad, como parte de Parque de Boadilla, ofrece acceso privilegiado al club social de la urbanización, equipado con completas instalaciones deportivas y de ocio: piscina, pistas de tenis y pádel, área de vóley playa, pista multideportiva…. ¡No pierda la oportunidad de visitar esta propiedad única! Contacte con Lassira Living Inmobiliaria para más información y visitas.",False,renew,False,3603.0,False,False,False,False,[],False,False,1949000.0,€,True,True,chalet,independantHouse,"Parque Boadilla, Boadilla del Monte",Casa independiente en calle Río Guadalquivir,,,,,,,,,
108760704,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/9d/92/1354350206.webp,27,355000.0,duplex,sale,77.0,2,2,calle Carolinas,Madrid,Madrid,Tetuán,es,40.4502383,-3.7030413,False,https://www.idealista.com/inmueble/108760704/,"GPHOME VENDE MAGNIFICO BAJO DÚPLEX EN LA CALLE CAROLINAS DE 2 DORMITORIOS Y 2 BAÑOS COMPLETOS. La vivienda es un bajo dúplex sin ascensor. El piso dispone de una buena distribución tanto en la planta principal como en la planta primera. En la entrada a la vivienda disponemos de un amplio hall de entrada con una zona de almacenaje muy amplia. Siguiendo en la planta principal disponemos de un amplio salón; cocina equipada y amplia y baño completo con plato de ducha. En la planta primera, la cual se accede mediante escalera, disponemos de 2 amplios dormitorios doble y 1 baño completo en el dormitorio principal, el cual también dispone de un amplio vestidor. Todos los dormitorios disponen de armarios y todas las estancias de la vivienda disponen de aire acondicionado. Toda la vivienda es completamente exterior y cuenta con doble orientación. La vivienda cuenta con calefacción eléctrica individual. La vivienda dispone de una magnifica localización y comunicación. Se sitúa a tan sólo 5 minutos andando del metro de Alvarado y de las líneas de autobuses 3, 64, 66, 124 y 128. A tan sólo 8 minutos de Cuatro Caminos, líneas de metro 1, 2 y 6. Autobuses circular 1 y 2, 149, F, 44, 45, 37, 27 y N 23.",False,good,False,4610.0,False,False,False,False,[],False,False,355000.0,€,,,flat,duplex,"Bellas Vistas, Madrid",Dúplex en calle Carolinas,Carolinas,bj,True,Bellas Vistas,False,,,,
108896558,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/e1/44/1358251232.webp,26,227000.0,flat,sale,85.0,3,2,venus,Madrid,Parla,Parla Este,es,40.2243966,-3.7529532,False,https://www.idealista.com/inmueble/108896558/,"Agencia inmobiliaria de PARLA. Piso a la venta en Parla, zona de Parla Este. La vivienda esta alquilada hasta julio de 2027, con la opción de subrogación al contrato de arrendamiento para el futuro comprador, con una renta mensual de 770€. Situada en el centro de Parla Este, Junto al parque del universo, Próximo a comercios y servicios de la zona, Parada de tranvía y bus. Vivienda de esquina de 3 dormitorios, Salón independiente, Cocina amueblada con tendedero cerrado, 2 Baños completos y 2 Plazas de garaje.  TECNOCASA, red inmobiliaria líder en el sector con más de 30 años de experiencia, presente con mas 900 oficinas a nivel nacional y 7 oficinas en Parla. Realizamos valoraciones de su hogar totalmente gratuitas; gestionamos el proceso de post-venta (tanto para comprador como para el vendedor); además, les daremos toda la información que necesiten sobre hipotecas, les ayudaremos a tramitar herencias, certificados, cambios de titularidad, plusvalías, informes de venta VPP, descalificaciones etc.",False,good,False,2671.0,False,False,False,False,[],False,False,227000.0,€,True,True,flat,,"Parla Este, Parla",Piso en venus,venus,8,True,,True,,,,
