propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,newDevelopmentFinished,detailedType.subTypology,parkingSpace.parkingSpacePrice,highlight.groupDescription
108681976,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/97/f4/1355308282.webp,W-0309HS,37,4,595000.0,penthouse,sale,76.0,True,2,1,Barrio Adelfas,Madrid,Madrid,Retiro,es,Adelfas,40.4025842,-3.667434,False,https://www.idealista.com/inmueble/108681976/,"Ático de dos habitaciones con garaje en Adelfas Engel&Völkers presenta en exclusiva este luminoso ático en Adelfas Retiro. Con una superficie total de 75 metros cuadrados, distribuidos en dos habitaciones, terraza, salón amplio, cocina equipada, un baño, trastero y una plaza de garaje incluida al precio. Tiene aire acondicionado por split y calefacción individual por gás. Un refugio cuidadosamente mantenido en excelentes condiciones desde su construcción en 1990. La finca tiene ascensor y zonas comunes con una pista de tenis y otra de baloncesto. Al ingresar, encontraras un recibidor y cada rincón ha sido diseñado para maximizar el espacio y la luz natural. La distribución abierta conecta los espacios de manera fluida, ofreciendo una atmósfera de serenidad y sofisticación que invita al descanso y la relajación.  Ático completo que proporciona un espacio adicional para la creación de un área personalizada. Esta característica única, junto con la ubicación privilegiada en una de las ciudades más vibrantes de Europa, hace de esta propiedad una oferta realmente especial. Descubra la esencia de la vida moderna en Madrid con este encantador apartamento que combina practicidad y estilo. Es una oportunidad única para disfrutar de una vida cosmopolita sin renunciar al confort y la exclusividad. No deje pasar la ocasión de convertir este espacio en su nuevo hogar. Ubicada en el prestigioso barrio de Adelfas, en el distrito de Retiro de Madrid, la propiedad en calle de Valderribas, se encuentra en una de las zonas más codiciadas. Este enclave es conocido por su tranquilidad, ofreciendo una perfecta combinación de vida urbana sofisticada. A tan solo 15 minutos a pie del icónico Parque del Retiro, los residentes pueden disfrutar de uno de los pulmones verdes más importantes de la ciudad, ideal para paseos relajantes o actividades al aire libre. La infraestructura de la zona es impecable, con excelentes conexiones de transporte. La estación de metro más cercana, Pacífico, se encuentra a solo 5 minutos a pie, brindando fácil acceso al resto de la ciudad. Además, la Estación de Atocha, el principal nudo ferroviario de Madrid, está a menos de 10 minutos, facilitando viajes nacionales e internacionales. La oferta de ocio y cultura es amplia y variada, con museos de renombre como el Museo del Prado y el Museo Reina Sofía a escasa distancia. Además, la proximidad a la animada zona de Retiro ofrece una diversidad de restaurantes gourmet, boutiques exclusivas y cafés elegantes que enriquecen la experiencia de vida. Este rincón de Madrid se distingue por su equilibrio entre modernidad y tradición, ofreciendo a sus residentes un estilo de vida sofisticado y cosmopolita. Adquirir una propiedad aquí es no solo una inversión en lujo y confort, sino también en una calidad de vida inigualable.",True,good,False,True,7829.0,True,False,True,False,[],False,False,595000.0,€,True,True,flat,"Adelfas, Madrid",Ático,,penthouse,,
108721747,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/2c/a7/1353162398.webp,19  3,7,,226243.0,flat,sale,57.0,True,1,2,"Calle de Venancio Martín 16 y y Asención Bielsa, 17",Madrid,Madrid,Puente de Vallecas,es,Numancia,40.3978176,-3.6615762,True,https://www.idealista.com/obra-nueva/108721747/,"Numancia Suites – Viviendas de obra nueva con diseño y rentabilidad en Madrid Descubre Numancia Suites, una exclusiva promoción de obra nueva compuesta por 22 viviendas modernas, funcionales y luminosas. Diseñadas para ofrecer confort, eficiencia y estilo, cada unidad cuenta con una distribución optimizada, cocina completamente equipada, baños terminados, armarios empotrados y estores a medida que garantizan privacidad y comodidad desde el primer día. Los acabados contemporáneos y los materiales cuidadosamente seleccionados aportan un alto nivel de calidad y bienestar. Ubicadas en una zona con alta demanda y escasa oferta de obra nueva, estas viviendas representan una excelente oportunidad de inversión, en un entorno en plena transformación, con gran potencial de revalorización a corto y medio plazo. No dejes pasar esta oportunidad de adquirir una propiedad con todo lo que buscas: diseño, confort y proyección.",False,newdevelopment,True,False,3969.0,True,False,False,False,[],False,False,226243.0,€,,,flat,"Numancia, Madrid","Piso en Calle de Venancio Martín 16 y y Asención Bielsa, 17",False,,,
108721737,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/ab/a2/1353162416.webp,15  3 ,7,,224202.0,flat,sale,57.0,True,1,2,"Calle de Venancio Martín 16 y y Asención Bielsa, 17",Madrid,Madrid,Puente de Vallecas,es,Numancia,40.3978176,-3.6615762,True,https://www.idealista.com/obra-nueva/108721737/,"Numancia Suites – Viviendas de obra nueva con diseño y rentabilidad en Madrid Descubre Numancia Suites, una exclusiva promoción de obra nueva compuesta por 22 viviendas modernas, funcionales y luminosas. Diseñadas para ofrecer confort, eficiencia y estilo, cada unidad cuenta con una distribución optimizada, cocina completamente equipada, baños terminados, armarios empotrados y estores a medida que garantizan privacidad y comodidad desde el primer día. Los acabados contemporáneos y los materiales cuidadosamente seleccionados aportan un alto nivel de calidad y bienestar. Ubicadas en una zona con alta demanda y escasa oferta de obra nueva, estas viviendas representan una excelente oportunidad de inversión, en un entorno en plena transformación, con gran potencial de revalorización a corto y medio plazo. No dejes pasar esta oportunidad de adquirir una propiedad con todo lo que buscas: diseño, confort y proyección.",False,newdevelopment,True,False,3933.0,True,False,False,False,[],False,False,224202.0,€,,,flat,"Numancia, Madrid","Piso en Calle de Venancio Martín 16 y y Asención Bielsa, 17",False,,,
107194757,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/ac/3e/1305825038.webp,GTRE-02006,3,3,214000.0,flat,sale,82.0,,3,1,calle de Madrid,Madrid,Leganés,Centro,es,Casco Antiguo,40.3299016,-3.7631688,False,https://www.idealista.com/inmueble/107194757/,"Inmueble alquilado y sin acceso al interior. Las fotografías del interior pueden no ajustarse al estado actual.  NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR INMUEBLE EN RENTABILIDAD ¡Tenemos en exclusiva un piso para ti! Disponemos de un piso en edificio residencial que puedes adquirir en propiedad, muy bien distribuido y con distintas dependencias, ofreciendo todo lo que necesitas para una vida cómoda y moderna. Desde el momento en que cruces la puerta de entrada, te sentirás acogido por su ambiente cálido, ubicado en la localidad de Leganés, provincia de Madrid. Este piso es ideal para quienes buscan un hogar confortable en un entorno natural y acogedor. Este espacioso piso cuenta con un luminoso salón-comedor, perfecto para disfrutar de momentos en familia y reuniones con amigos. A poca distancia, encontrarás supermercados, colegios, centros de salud y una variada oferta de tiendas y restaurantes. Además, la excelente conexión con las principales vías de acceso te permitirá llegar rápidamente a otras áreas de interés en Barcelona y sus alrededores. Hipoges es una plataforma inmobiliaria donde podrás acceder a miles de activos inmobiliarios de diferentes tipos como viviendas, locales comerciales, terrenos, nueva obra, tanto a nivel particular como para inversores. Hipoges cuenta con una amplia cartera de activos inmuebles tanto en España como en Portugal y Grecia.  Esta propiedad se encuentra alquilada. No se puede visitar. No apta para compradores que requieran financiación hipotecaria. El comprador se subrogará a las condiciones indicadas en el contrato de alquiler vigente. La información proporcionada referente a la distribución y estructura puede no ajustarse a la realidad, ya que su verificación no ha sido posible. La distribución indicada se ha tomado en referencia a la distribución de activos de la zona. ¿Necesitas financiación? Te ofrecemos la posibilidad de financiaciones de hasta el 100% para la compra de este inmueble. Entra en Finanwin. com, haz tu simulación y obtén la mejor oferta para tu Hipoteca de la manera más ágil y sencilla.",False,good,False,False,2610.0,False,False,False,False,[],False,False,214000.0,€,,,flat,"Casco Antiguo, Leganés",Piso en calle de Madrid,,,,
108910196,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/7e/58/1358652462.webp,P-2235,31,5,365000.0,penthouse,sale,142.0,True,3,2,calle de Beasain,Madrid,Madrid,Usera,es,Orcasitas,40.36761,-3.7165463,False,https://www.idealista.com/inmueble/108910196/,"� Exclusivo Dúplex con Terraza en Orcasitas – Madrid Vivienda amplia, luminosa y con excelentes zonas comunes. Presentamos esta fantástica vivienda tipo dúplex ubicada en el barrio de Orcasitas, una zona en constante renovación al sur de Madrid, bien comunicada y con todos los servicios necesarios para una vida cómoda, tranquila y conectada con el centro de la ciudad. Ideal para familias que buscan espacio, luz natural y zonas comunes que eleven la calidad de vida. � Características Generales: Superficie construida: 142 m² Distribución en dos plantas + terraza en planta ático 3 dormitorios | 2 baños completos Garaje y trastero incluidos Piscina comunitaria � Distribución Interior: Planta Principal: Salón-comedor muy amplio y luminoso, con acceso directo a una gran terraza privada, perfecta para disfrutar del exterior en cualquier época del año. Cocina independiente amueblada, funcional y con buena capacidad de almacenaje. 1 baño completo en esta planta, ideal para uso diario o de cortesía. Planta Superior (Ático): 3 dormitorios exteriores con armarios empotrados, todos con excelente luz natural. 1 baño completo adicional en esta planta. Acceso a una segunda terraza privada en planta ático, ideal como zona chill-out, solárium o espacio de juegos. � Extras y Equipamiento: Calefacción individual por gas natural Ventanas con doble acristalamiento Plaza de garaje amplia incluida en el precio Trastero de gran capacidad Piscina comunitaria, ideal para disfrutar en familia durante los meses más cálidos � Ubicación: Orcasitas – Conectividad y Servicios Situado en uno de los barrios más demandados del sur de Madrid, con excelente conexión tanto por transporte público (Renfe Cercanías, autobuses y acceso rápido a la M-40 y A-42) como por servicios esenciales: supermercados, centros educativos, centros de salud, zonas deportivas y amplias áreas verdes. Un entorno que combina tranquilidad residencial con la comodidad de vivir en Madrid capital.  Una oportunidad única para vivir con espacio, luz y confort en Madrid Este dúplex representa una opción excelente tanto para residir como para invertir, gracias a su distribución versátil, su ubicación privilegiada y las comodidades que ofrece. Solicita una visita sin compromiso y descubre tu nuevo hogar. Te sorprenderá todo lo que esta vivienda puede ofrecerte.",False,good,False,True,2570.0,False,False,False,False,[],False,False,365000.0,€,True,True,flat,"Orcasitas, Madrid",Ático en calle de Beasain,,penthouse,,
108926398,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/33/5b/1359159291.webp,IE23-TERE,18,1,470000.0,flat,sale,83.0,True,3,1,Ensanche,Madrid,Alcobendas,Ensanche,es,,40.5493384,-3.6456747,False,https://www.idealista.com/inmueble/108926398/,"VIVIENDA DE ENSUEÑO EN EL CORAZÓN DEL ENSANCHE DE ALCOBENDAS Presentamos una propiedad excepcional, una oportunidad única para quienes buscan confort, estilo y calidad de vida en una de las zonas más consolidadas y cotizadas del norte de Madrid. � Un hogar que enamora desde el primer instante Esta espléndida vivienda se distribuye en: �️ Tres dormitorios amplios y luminosos, perfectos para crear espacios íntimos y acogedores. �️ Un gran salón que invita a la vida en familia y al descanso, con salida directa a una terraza privada donde disfrutar de tus momentos de desconexión. �️ Cocina completamente reformada y amueblada, con acabados modernos y funcionalidad impecable. � Baño completo con bañera de hidromasaje tipo jacuzzi, para regalarte un oasis de relax sin salir de casa. � Calidades superiores que marcan la diferencia ✔️ Suelos de tarima AC7, elegancia y resistencia al máximo nivel ✔️ Puertas de roble francés macizo, lacadas en blanco, que aportan distinción y luminosidad ✔️ Puerta principal acorazada, para tu máxima seguridad y tranquilidad ✔️ Ventanas de aluminio con rotura de puente térmico, que aseguran aislamiento y eficiencia energética ✔️ Radiadores de aluminio de alta calidad ✔️ Calefacción central incluida en el precio de la comunidad � Comodidades adicionales: Incluye plaza de garaje en superficie dentro de la finca y un amplio trastero, ideales para tu día a día. � Ubicación estratégica con todos los servicios a tu alcance A un paso del Ayuntamiento de Alcobendas, rodeado de comercio de cercanía, centro médico, farmacias y el centro comercial Gran Manzana. � ¿Tienes que vender tu vivienda para comprar esta joya? Con nuestro servicio exclusivo ""Cambia y Descansa"", nos encargamos de todo el proceso para que solo te preocupes de estrenar tu nuevo hogar. � ¿Necesitas financiación? Gracias a Finmoo, nuestro servicio financiero, podemos ayudarte a conseguir hasta el 100% de la hipoteca, con las mejores condiciones del mercado. � No dejes pasar esta oportunidad irrepetible. Llámanos hoy mismo y descubre tu próxima vivienda con Inmobiliarias Encuentro.",False,good,False,True,5663.0,False,False,False,False,[],False,False,470000.0,€,True,True,flat,"Ensanche, Alcobendas",Piso,,,,
108918391,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/24/3d/1358906090.webp,6781,39,,412000.0,chalet,sale,261.0,,4,1,El Molar,Madrid,El Molar,,es,,40.7220951,-3.5355185,False,https://www.idealista.com/inmueble/108918391/,"Este encantador chalet en El Molar es una excelente oportunidad para disfrutar de la tranquilidad de vivir en plena naturaleza y a la vez cerca del municipio y de todos los servicios. Con una superficie construida de 261 m² y situada en una parcela de 3000 m² a unos 4 km del casco urbano, esta chalet unifamiliar cuenta amplio salón con chimenea, cocina amueblada, 4 habitaciones dobles, baño, armarios empotrados, calefacción de gasoil y garaje para un coche. La carpintería exterior es de aluminio y la interior de pino. La cocina viene amueblada y el estado de conservación es excelente, con suelos de gres y un amplio porche y una gran terraza perfectos para disfrutar del aire libre. Además, la propiedad cuenta con jardín propio, piscina privada, pozo con profundidad de 18 metros, luz de Ibredrola y escrituras. No dejes pasar esta oportunidad de adquirir esta maravillosa villa en El Molar.",False,good,False,,1579.0,False,False,False,False,[],False,False,412000.0,€,True,True,chalet,El Molar,Chalet,,,,
108918133,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/32/36/1358900750.webp,,27,3,280000.0,flat,sale,78.0,True,3,2,avenida de Abrantes,Madrid,Madrid,Carabanchel,es,Abrantes,40.3806074,-3.7275778,False,https://www.idealista.com/inmueble/108918133/,"Agencia inmobiliaria de MADRID zona ABRANTES - PAN BENDITO oficina Tecnocasa vende piso a escasos metros de Vía Lusitana y avenida de los poblados. Cabe destacar la tranquilidad, la consolidación, el buen ambiente que tiene el barrio y la comunicación de la zona a nivel de comercios y de los distintos medios de transporte que hay en la zona. El metro de Abrantes (línea 11) lo tenemos a 5 minutos y a solo unos pasos, de la línea de la EMT (118 - 47). Ubicado en la Avenida de Abrantes, a pocos pasos de la estación de metro (Línea 11) y con numerosas paradas de autobús en los alrededores, este piso ofrece una excelente comunicación y una zona con todos los servicios al alcance. La vivienda cuenta con tres dormitorios, uno de ellos con baño en suite, además de un amplio salón, cocina independiente y otro baño completo. Dispone también de una espaciosa terraza con vistas a la avenida principal, perfecta para disfrutar del exterior. El piso ha sido reformado recientemente y se encuentra en muy buen estado. El edificio dispone de servicio de conserjería, calefacción central y acceso directo a las plazas de garaje del inmueble (aunque este piso no incluye garaje en la venta). La zona está rodeada de numerosos comercios, supermercados, farmacias, y todo tipo de servicios, lo que lo convierte en una opción ideal para familias o quienes buscan comodidad y buena ubicación.",False,good,False,True,3590.0,False,False,False,False,[],False,False,280000.0,€,,,flat,"Abrantes, Madrid",Piso en avenida de Abrantes,,,,
108585819,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/46/92/2f/1349196444.webp,W-030I4G,30,bj,795000.0,duplex,sale,120.0,True,2,2,calle de Juan de la Hoz,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4381087,-3.6752538,False,https://www.idealista.com/inmueble/108585819/,"Singular dúplex estilo loft en Guindalera Engel & Volkers le presenta este único dúplex de dos dormitorios, dos baños, gimnasio, garaje y un gran patio interno, en el barrio de Guindalera, Salamanca. En un particular edificio de estilo industrial con una bonita fachada, este piso de diseño de autor y toques neoyorquinos, ofrece la posibilidad de vivir en el corazón de la capital Española. Suelo de hormigón pulido, ventanas de vidrio U-glass que permiten una iluminación constante, unido a la máxima privacidad. Vigas y estructura de hormigón armado visto, cocina de acero inoxidable, techos de más de tres metros abovedados y suelo de madera en la habitación principal.  La iluminación es magnífica durante todo el día, debido a sus cristaleras. Cuenta con cámara de aire para mayor aislamiento, así como pequeñas rendijas entre cristales para una buena ventilación.  Luces en el perímetro del techo así como diferentes puntos de luz para una perfecta y agradable iluminación en cada rincón.  Gimnasio, amplia plaza de garaje en finca y gran patio exterior donde se han rodado escenas cinematográficas y realizado catas de vino. Un lugar pintoresco y magnífico para disfrutar de días soleados, tardes de verano y naturaleza en casa.  Aire acondicionado, calefacción individual y placas solares para un mayor ahorro energético.  La habitación principal tiene una altura de dos metros, aunque apenas se aprecia en las fotografías. Excelente ubicación en el distrito Salamanca, junto a Parque de las Avenidas, Cartagena y avenida de América, rodeado de calles anchas, zonas ajardinadas y de esparcimiento con abundante arbolado y unas modernas instalaciones deportivas. La zona posee varios parques, para su disfrute en familia o práctica de diferentes deportes. El grado de comunicación con el resto de la ciudad es muy completo con red de metro a un paso (línea 7) y autobuses línea 74. La avenida principal es avenida de Camilo José Cela. En la avenida de Bruselas con Camilo José Cela, nos encontramos con las líneas 43, 48 y N3. Supermercado debajo del mismo edificio, se encuentra Alcampo. El aeropuerto, el AVE y el Ifema se alcanzan en apenas 15 minutos, y se tiene acceso directo a la M-30, NII (A-2) y las diferentes arterias de la ciudad.",True,good,False,True,6625.0,True,False,True,False,[],False,False,795000.0,€,True,False,flat,"Guindalera, Madrid",Dúplex en calle de Juan de la Hoz,,duplex,35000.0,
108584678,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/d1/b1/1349602436.webp,W-030KHI,55,bj,544500.0,flat,sale,123.0,True,3,3,paseo de la Dirección,Madrid,Madrid,Tetuán,es,Berruguete,40.4578953,-3.7106454,False,https://www.idealista.com/inmueble/108584678/,"Impresionante loft de diseño moderno Engel & Völkers presenta este moderno loft en el codiciado barrio de Tetuán, específicamente en la encantadora zona de Berruguete. Esta propiedad representa la perfecta combinación entre diseño contemporáneo y comodidad, ofreciendo una experiencia de vida única en el corazón de Madrid. El loft ha sido meticulosamente diseñado para ofrecer un espacio de vida amplio y funcional, cuenta con salón, cocina y aseo/lavadero en planta baja y tres dormitorios más dos baños en la palnata alta. Encontrarás un ambiente luminoso y acogedor gracias a los amplios ventanales que permiten la entrada de luz natural durante todo el día. Con sus altas calidades, acabados de primera calidad y ubicación privilegiada, ofrece una oportunidad única para aquellos que buscan lo mejor en términos de comodidad, estilo y conveniencia en el corazón de Madrid. Berruguete es un barrio del Distrito de Tetuán, situado en la zona noroeste de la ciudad de Madrid. Sus límites son al norte la calle Marqués de Viana y el Paseo de la Dirección, al sur la calle Francos Rodríguez, al este con la calle y Bravo Murillo y al oeste con la calle Ofelia Nieto. Posee dos estaciones de metro en la línea 1, Tetuán y Estrecho y en la línea 7, la estación Francos Rodríguez. Además, tiene gran cobertura con diferentes líneas de autobús (L. 11, 44,66, 126, 177). Berruguete es un barrio tradicional, con comercios y tiendas clásicas, que combinan con arquitecturas y servicios más modernos y en el que convive la gente joven, que ha ido llegado en los últimos años, con los vecinos de siempre. Un barrio céntrico y acogedor.",True,good,False,False,4427.0,True,False,True,False,[],False,False,544500.0,€,,,flat,"Berruguete, Madrid",Piso en paseo de la Dirección,,,,
107993387,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/14/59/1330528966.webp,426498-E,27,7,1800000.0,penthouse,sale,226.0,True,5,4,Barrio Fuente del Berro,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4293981,-3.6675664,False,https://www.idealista.com/inmueble/107993387/,"UNICA Inmobiliaria ofrece fantástico ÁTICO CON VISTAS DESPEJADAS y espectaculares, de orientación suroeste y terraza de más de 40 m².   La vivienda tiene 226 m², distribuidos en dos salones con distintos ambientes, cocina independiente, cinco dormitorios, cuatro baños completos y zona de lavado.  La terraza en la actualidad tiene 20 m², pero los propietarios cerraron parte de la terraza y hay más de 20 m² cubiertos.    La vivienda está muy bien conservada y con aspecto muy elegante. Tanto la carpintería como el solado está impecables. Lo más destacable de esta vivienda son las vistas, que gracias a no tener ningún edificio delante nos dan la oportunidad de disfrutar de maravillosas puestas de sol.  Muy próximo al edificio, la vivienda cuenta con un garaje del PAR, que se podría ceder previo precio que se acuerde, acorde con los años que restan de la cesión.  En este inmueble. hay muchas cualidades a resaltar, pero sin duda las vistas, la privacidad de la terraza, la calidad de los materiales, y el magnífico edifico en el que se enclava, hacen de este inmueble una gran oportunidad de compra, tanto para residir como para inversión.  Te animamos a que lo visites. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,good,False,True,7965.0,True,False,False,True,[],False,False,1800000.0,€,,,flat,"Fuente del Berro, Madrid",Ático,,penthouse,,
108392184,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/d4/e9/1342750147.webp,3 2º C,18,2,539000.0,flat,sale,52.0,True,1,1,"de San Enrique, 3",Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4563269,-3.7010997,True,https://www.idealista.com/obra-nueva/108392184/,"Un lugar que te cambiará la vida.   Magnífico conjunto residencial de Darya Homes en una de las zonas con más proyección de Madrid.    Serentia Gardens es un proyecto de 1 dormitorio con impresionantes zonas comunes, firmado por los arquitectos Cano y Escario, y certificación de sostenibilidad BREEAM.   Una ubicación imbatible, entre Cuzco y Azca, a 10 minutos del Bernabéu.   Zonas comunes:   - Jardín con piscina  - Piscina en azotea con sauna  - Coworking  - Gimnasio  - Sala de cine  - Huertos urbanos  - Garaje Viviendas con amplios ventanales, completamente equipadas con materiales y electrodomésticos de primer nivel.",False,newdevelopment,True,True,10365.0,True,False,False,False,[],False,False,539000.0,€,,,flat,"Cuatro Caminos, Madrid","Piso en de San Enrique, 3",False,,,
106854060,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5c/0d/40/1295934740.webp,4 0ºA,22,bj,975700.0,flat,sale,157.0,True,3,2,"Miguel Ángel Cantero Oliva, 3",Madrid,Boadilla del Monte,Viñas Viejas,es,,40.41527,-3.89518,True,https://www.idealista.com/obra-nueva/106854060/,"¡Descubre tu nuevo hogar en Monteviña! Este magnífico bajo combina diseño, amplitud y diseño. Con 157 m² construidos, esta vivienda destaca por su cuidada distribución, su doble orientación suroeste y sus amplios espacios al aire libre. La zona de noche consta de cuatro dormitorios, organizados en torno a un práctico distribuidor que favorece la intimidad y el orden. Todas las estancias disponen de armarios empotrados y grandes ventanales, en favor de la luz natural y la optimización de cada estancia.  El salón comedor, amplio y muy luminoso, se abre directamente a una terraza de 43 m², con zona cubierta y descubierta, orientada al este, un espacio perfecto para desayunar al sol o disfrutar de reuniones familiares al aire libre. Todo ello en Monteviña, una promoción que es sinónimo de bienestar familiar. Ubicada en un entorno tranquilo y rodeada de zonas ajardinadas, esta exclusiva urbanización se articula a través de una planta baja sin barreras arquitectónicas que acoge variadas zonas comunes, diseñadas para el disfrute de cada miembro de la familia: una piscina salina, un área de juegos infantiles, jardines con diferentes ambientes y una sala polivalente que se adapta a múltiples usos. Cada vivienda, con certificación energética A, combina eficiencia, confort y diseño contemporáneo para quienes valoran la calidad de vida sin renunciar a nada. Y para tu total comodidad, incluye dos plazas de garaje en el precio, facilitando el día a día desde el primer momento. ¿Te imaginas ya viviendo aquí? No dejes pasar esta oportunidad única.",False,newdevelopment,True,True,6215.0,True,False,False,False,[],False,False,975700.0,€,True,True,flat,"Viñas Viejas, Boadilla del Monte","Piso en Miguel Ángel Cantero Oliva, 3",False,,,
106353771,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/4c/74/1280284576.webp,V06,15,,525000.0,chalet,sale,247.0,,3,3,calle Benito Pérez Galdós s/n,Madrid,Móstoles,El Soto - Coveta,es,,40.3246111,-3.879796,True,https://www.idealista.com/obra-nueva/106353771/,"CASA GEOSOLAR PERSONALIZABLE EN MÓSTOLES   Grupo INDEX pone a tu alcance un nuevo tipo de viviendas de vanguardia no sólo por su diseño totalmente personalizable, sino también por sus sistemas de producción y ahorro energético. Te presentamos el Residencial ATLANTIS ubicado en Móstoles (Madrid), en las calles Benito Pérez Galdós, María Moliner y Camino de Carrasquillas.  Compuesto por 15 viviendas GEOSOLARES PERSONALIZABLES, todas ellas superan los 246 m2 construidos y están situadas en parcelas que oscilan desde los 155m2 hasta los 295m2.   TODAS LAS VIVIENDAS INCLUYEN EN EL PRECIO: •Garaje con elevador para aparcar 2 vehículos o más. •Sótano ampliable. •Cocina amueblada con electrodomésticos. •Caldera de Geotermia, placas fotovoltaicas y suelo radiante. •Amplio catálogo de cambios sin coste.   El interior de la vivienda es personalizable por completo según tus gustos y necesidades. Elige el número de habitaciones, ubicación de la cocina, si quieres garaje para tres coches o más sótano con cuarto de juegos, suelos, puertas, alicatados, pintura, sanitarios, griferías… También tu decoración, porque en el mismo precio incluye el asesoramiento de un interiorista. ¡Tu nueva Casa Geosolar será única y la más ahorradora!   ¿TE INTERESA? Solicita una cita con nosotros y podrás ver nuestras viviendas ya construidas. Llámanos y nos veremos en nuestra oficina comercial. Vas a comprar la vivienda del mañana hoy.   ¡RESERVA YA LA TUYA!",True,newdevelopment,True,,2126.0,True,False,False,False,[],False,False,525000.0,€,True,True,chalet,"El Soto - Coveta, Móstoles",Chalet adosado en calle Benito Pérez Galdós s/n,False,terracedHouse,,
108801301,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/09/f4/1356777261.webp,Navalengua 53,17,,349300.0,chalet,sale,128.0,,3,3,"avenida Navalengua, 49",Madrid,Bustarviejo,,es,,40.8558612,-3.6879564,True,https://www.idealista.com/obra-nueva/108801301/,"Tras muchos años trabajando en Bustarviejo y analizando el mercado inmobiliario de la zona, y la escasez de vivienda accesible en Madrid, Promociones MonteMilano acepta con ilusión el reto de lanzar la comercialización de viviendas unifamiliares, aisladas, en parcelas de más de 400 m2 con un diseño moderno, y unas calidades con estándares muy elevados, capaces de competir con promociones que nos duplican en precio de venta. Nuestra apuesta, se basa en un precio del suelo de bajo impacto en el precio final, una elevada experiencia en la puesta en práctica de procesos constructivos ágiles y unas calidades contrastadas por nuestra experiencia en proyectos similares como promotores y constructores. La zona donde se va a llevar a cabo el desarrollo es exclusiva, en un entorno privilegiado, no existe nada igual para los amantes de la naturaleza, y destaca por su cercanía, a tan solo 60 km de Madrid. Nuestra oferta está dirigida a cualquier tipo de familia, desde aquellos que la ven como una oportunidad para trabajar a distancia en una vivienda unifamiliar con precios a la mitad de cualquiera área de Madrid, para matrimonios jóvenes que están pensando en formar una familia o familias consolidadas que buscan una segunda residencia en un entorno idílico para disfrutar de momentos de descanso. Además, el precio tan competitivo creemos que deja la puerta abierta para explorar nuestra oferta de personalizaciones por cliente, que permite entre otros, dotar a la vivienda de un espacio abierto en salón y cocina, la instalación de Aerotermia bajo demanda, una chimenea en el salón o elementos  complementarios en las amplias parcelas como pueden ser o la Pérgola ligera de madera o una piscina.",False,newdevelopment,True,,2729.0,True,False,False,False,[],False,False,349300.0,€,,,chalet,Bustarviejo,"Casa independiente en avenida Navalengua, 49",False,independantHouse,,
