propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,parkingSpace.parkingSpacePrice
107806335,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/ce/0a/1326543196.webp,MM208031,31,5,595000.0,flat,sale,121.0,True,2,2,calle de Carlos IV,Madrid,Madrid,San Blas,es,Simancas,40.4375457,-3.6177443,False,https://www.idealista.com/inmueble/107806335/,"Descubra una joya inmobiliaria en el corazón de Canillejas, Madrid. Este exclusivo piso de 121 m² de superficie redefine el confort y la elegancia en una de las zonas más deseadas de la capital. Con una orientación noreste que maximiza la luz natural, esta vivienda en altura cuenta con 2 dormitorios y 2 baños, ofreciendo espacios amplios y bien distribuidos para un estilo de vida lujoso y sofisticado. La cocina independiente y totalmente equipada se complementa con una terraza de 13 m², ideal para disfrutar de momentos de relax al aire libre. El salón, amplio y luminoso, con salida a la terraza, es perfecto para recibir visitas y disfrutar de la vida en familia. Además, la vivienda incluye una plaza de garaje y trastero, aparte una segunda plaza no incluida en el precio, garantizando comodidad y seguridad. Entre las características destacadas de esta propiedad se encuentran la calefacción por suelo radiante y el aire acondicionado, asegurando una temperatura perfecta durante todo el año. La urbanización cuenta con mas de 22.000 m2 de zonas ajardinadas, 3 piscina, 2 pistas de pádel, pista de futbol sala y baloncesto, gimnasio, sauna, 2 zonas infantiles, sala de reuniones, sala para clases de pilates yoga... ofreciendo un estilo de vida activo y saludable. La seguridad está garantizada con un servicio de portero físico las 24 horas. Canillejas es un barrio vibrante y bien comunicado, ideal para familias y profesionales. Para tus compras y entretenimiento, el Centro Comercial Plenilunio está a pocos minutos en coche, ofreciendo una amplia variedad de tiendas, restaurantes y ocio. En cuanto a transporte público, la estación de metro más cercana es Canillejas (Línea 5), que conecta rápidamente con el centro de Madrid. Las líneas de autobús 77, 101, 105 y N5 también pasan cerca, facilitando el acceso a diferentes puntos de la ciudad. La estación de cercanías de Coslada se encuentra a poca distancia, ampliando aún más las opciones de movilidad. GILMAR, con más de 40 años de experiencia en el sector inmobiliario, se dedica a encontrar la casa de tus sueños. Desde 1983, hemos ayudado a miles de clientes a hacer realidad sus proyectos inmobiliarios con un enfoque personalizado y profesional. Para más información sobre este inmueble, no dude en contactar con nuestro equipo en la oficina de Orgaz-Naciones, ubicada en Avda. Machupichu, 35. Llámenos al o envíenos un correo electrónico a  Indíquenos la referencia del inmueble número 208031 y estaremos encantados de asistirle.  Discover a real estate gem in the heart of Canillejas, Madrid. This exclusive 121 m² flat redefines comfort and elegance in one of the most desirable areas of the capital. With a northeast orientation that maximises natural light, this high-rise flat has 2 bedrooms and 2 bathrooms, offering spacious and well-distributed spaces for a luxurious and sophisticated lifestyle. The independent and fully equipped kitchen is complemented by an 11 m² terrace, ideal for relaxing moments outdoors. The bright and spacious living room, with access to the terrace, is perfect for entertaining and enjoying family life. In addition, the property includes a garage space, guaranteeing comfort and security. Among the outstanding features of this property are underfloor heating and air conditioning, ensuring a perfect temperature all year round. The building has a lift, garden, swimming pool and paddle tennis courts, offering an active and healthy lifestyle. Security is guaranteed with a 24-hour doorman service. Canillejas is a vibrant and well-connected neighbourhood, ideal for families and professionals. For your shopping and entertainment, the Plenilunio shopping centre is just a short drive away, offering a wide variety of shops, restaurants and entertainment.",True,good,False,True,4917.0,True,True,False,False,[],False,False,595000.0,€,flat,"Simancas, Madrid",Piso en calle de Carlos Iv,True,True,,,,,
107191884,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/7f/9b/1305736888.webp,M11595V ,63,2,1595000.0,flat,sale,150.0,True,3,3,calle de la Fuente del Berro,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4240229,-3.6708905,False,https://www.idealista.com/inmueble/107191884/,"Descubre esta espectacular vivienda exterior de 150 m², diseñada para ofrecer el máximo confort y luminosidad gracias a su orientación este. Su distribución fluida y moderna incluye un elegante salón con cocina integrada, tres amplios dormitorios con baño en suite, aseo de cortesía y una práctica zona de lavado. Su diseño contemporáneo y los muebles incluidos permiten disfrutar de esta residencia desde el primer día. Cada estancia ha sido cuidadosamente diseñada para ofrecer una experiencia de vida sofisticada. El salón-comedor, amplio y diáfano, se abre a dos encantadoras terrazas ideales para momentos de relax al aire libre. La cocina, completamente equipada, destaca por su estética armoniosa y su perfecta integración con el espacio. Los dormitorios en suite, todos con terraza privada, garantizan privacidad y comodidad. Además, la vivienda cuenta con aire acondicionado por conductos y calefacción central. Ubicada en una zona tranquila del prestigioso barrio de Goya, esta propiedad goza de un entorno exclusivo rodeado de servicios de primer nivel. Vivir aquí significa tener acceso a boutiques de lujo, reconocidos restaurantes, zonas verdes y excelentes conexiones de transporte, en el corazón del distinguido barrio de Salamanca. Invertir en esta propiedad es asegurar calidad de vida y una apuesta segura en el mercado inmobiliario.  En Walter Haus, te ofrecemos la oportunidad de disfrutar de un hogar único, diseñado para quienes buscan exclusividad y confort en una de las mejores zonas de Madrid.  Contáctanos y agenda tu visita. Walter Haus Real Estate es un grupo inmobiliario con sede en las principales capitales de España, en las principales ubicaciones de Madrid, Barcelona y Costa Brava. Contamos con una experiencia de más de 20 años, con un dinámico equipo de profesionales con experiencia en el asesoramiento personal en constante formación y con una especialización muy concreta en cada zona de actuación lo que nos permite encontrar soluciones a las necesidades de cada cliente.",True,good,False,True,10633.0,True,True,False,False,[],False,False,1595000.0,€,flat,"Goya, Madrid",Piso en calle de la Fuente del Berro,,,,,,,
108344245,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/8c/ec/1342740881.webp,JG210031,32,bj,265000.0,flat,sale,43.0,False,1,1,calle de Carlos Arniches,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4087392,-3.7072967,False,https://www.idealista.com/inmueble/108344245/,"Gilmar tiene el placer de presentar esta magnífica vivienda en exclusiva en la zona de Lavapiés Se trata de un encantador piso reformado de 38 m², ubicado en la calle Carlos Arniches, en una de las zonas más auténticas y con mayor proyección del centro de Madrid. La vivienda dispone de 1 dormitorio, un baño completo con plato de ducha, mampara y ventana, lo que permite una excelente ventilación natural. La cocina, pequeña pero muy funcional, está totalmente amueblada y equipada, lista para su uso diario. A pesar de ser una planta baja, el piso destaca por su luminosidad, gracias a las ventanas oscilobatientes que permiten la entrada de luz natural. Uno de sus grandes atractivos es el patio de uso privativo, perfecto como espacio de desahogo, para disfrutar en familia al aire libre. El interior presenta acabados de calidad: paredes, techos en pintura lisa y suelo de tarima flotante, que aportan calidez y estilo a la vivienda. Ubicado en una calle tranquila y con encanto, a escasos pasos de La Latina y la Plaza de Cascorro, muy cerca del famoso Rastro. Una zona vibrante, bien comunicada mediante transporte público, y rodeada de una amplia oferta cultural, gastronómica y comercial. Una oportunidad ideal como primera vivienda, segunda residencia o inversión rentable para alquiler.",True,good,False,True,6163.0,True,True,False,False,[],False,False,265000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de Carlos Arniches,,,,,,,
108352120,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/2e/c8/1341545811.webp,M20818V,35,3,820000.0,flat,sale,83.0,True,4,1,calle Islas Filipinas,Madrid,Madrid,Chamberí,es,Vallehermoso,40.4402156,-3.7142516,False,https://www.idealista.com/inmueble/108352120/,"Este luminoso piso a reformar de 83 metros cuadrados, ubicado en el demandado barrio de Vallehermoso, Madrid, ofrece una excelente oportunidad para quienes buscan una vivienda funcional y bien situada. La propiedad cuenta con cuatro dormitorios, lo que la convierte en una opción ideal para familias o para aquellos que necesitan espacio adicional para invitados o trabajo en casa. Su condición de exterior garantiza una buena entrada de luz natural, creando un ambiente agradable y acogedor. El piso dispone de un baño completo. La distribución de la vivienda aprovecha al máximo el espacio disponible, ofreciendo estancias prácticas y cómodas. Aunque requiere actualización, el inmueble presenta un gran potencial para ser adaptado a las necesidades y gustos personales de cada propietario. Su estructura sólida y su ubicación privilegiada son dos de sus principales atractivos. Vallehermoso, perteneciente al distrito de Chamberí, es una de las zonas más valoradas de Madrid. Este barrio destaca por su ambiente residencial tranquilo, su amplia oferta de servicios y su excelente comunicación. En sus alrededores, encontrará una gran variedad de comercios, restaurantes, colegios y centros de salud, así como parques y zonas verdes para el ocio y el deporte. La proximidad a importantes vías de comunicación y a diversas estaciones de metro y autobús facilita el desplazamiento a cualquier punto de la ciudad. Adquirir esta propiedad en Vallehermoso representa una inversión segura y una oportunidad de disfrutar de una alta calidad de vida en una de las mejores zonas de Madrid. Su ubicación, su potencial de reforma y su precio competitivo la convierten en una opción muy interesante. En Walter Haus, estamos a su disposición para ofrecerle un asesoramiento personalizado y acompañarle en todo el proceso de compra. No dude en contactarnos para más información o para concertar una visita. reformar.",True,good,False,True,9880.0,True,True,False,False,[],False,False,820000.0,€,flat,"Vallehermoso, Madrid",Piso en calle Islas Filipinas,,,,,,,
108307077,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/de/e3/1342029996.webp,RF205914,31,bj,325000.0,flat,sale,74.0,True,1,1,calle de las Orquídeas,Madrid,Madrid,Tetuán,es,Valdeacederas,40.4629593,-3.7010963,False,https://www.idealista.com/inmueble/108307077/,"Gilmar Castellana-Orense presenta este fantástico piso con un agradable patio donde disfrutar del buen tiempo. Próximo a colegios, zonas comerciales y de ocio. Presentamos un piso de un dormitorio, salón con salida al patio, cocina independiente, habitación y baño. Se accede a un recibidor que es a la vez distribuidor y da paso a todas las estancias. Tanto la cocina como el dormitorio tienen orientación este y agradable luz de mañana y el salón y el patio orientación oeste. El dormitorio tiene un gran armario empotrado. Toda la vivienda goza de gran cantidad de luz natural.  Situación estratégica en una calle muy tranquila pero a un paseo de zonas comerciales y de ocio. Excelentes comunicaciones bien hacia el exterior de Madrid por carretera, como para la movilidad interna vía Metro o Bus con paradas casi en la puerta. En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde 1984. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir.. . Disponemos de más de 30 equipos especializados en distintas zonas al servicio de más de 90.000 clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal. Visita nuestra web y encontraras 4.000 oportunidades más. Gilmar dispone de excelentes oportunidades de inversión en rentabilidad. Consúltanos.",True,good,False,True,4392.0,True,True,False,False,[],False,False,325000.0,€,flat,"Valdeacederas, Madrid",Piso en calle de las Orquídeas,,,,,,,
107626297,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/bb/a9/1294227214.webp,M20782V,48,2,840000.0,flat,sale,140.0,True,4,2,calle de la Luna,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4224945,-3.704382,False,https://www.idealista.com/inmueble/107626297/,"Este exclusivo apartamento destaca por su amplitud y funcionalidad. Con una superficie generosa, cuenta con cuatro habitaciones dobles, todas ellas con balcones que aportan luminosidad y un agradable contacto con el exterior. La vivienda dispone de dos baños completos, una sala-comedor espaciosa con balcón y una cocina completamente equipada con electrodomésticos de alta calidad, pensada para facilitar el día a día. Cada rincón de este apartamento ha sido diseñado para maximizar la comodidad y ofrecer un entorno elegante y acogedor. La distribución de los espacios y los acabados de calidad lo convierten en una elección excepcional tanto para una residencia familiar como para quienes buscan un hogar urbano con amplias posibilidades. Ubicado a tan solo un minuto de la Gran Vía, en una de las zonas más exclusivas de la ciudad, el apartamento combina tranquilidad y acceso inmediato a los mejores servicios, transporte público, tiendas de lujo y opciones culturales. Disponible a partir del 01/01/2025, esta propiedad es una oportunidad única. En Walter Haus estamos a su disposición para brindarle más información o programar una visita. ¡Contáctenos! Walter Haus Real Estate es un grupo inmobiliario con sede en las principales capitales de España, en las principales ubicaciones de Madrid, Barcelona y Costa Brava. Contamos con una experiencia de más de 20 años, con un dinámico equipo de profesionales con experiencia en el asesoramiento personal en constante formación y con una especialización muy concreta en cada zona de actuación lo que nos permite encontrar soluciones a las necesidades de cada cliente.",True,good,False,False,6000.0,True,True,False,False,[],False,False,840000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en calle de la Luna,,,,,,,
105420010,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/46/14/1342113913.webp,426147,26,4,2825000.0,flat,sale,214.0,True,7,3,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4370618,-3.6830618,False,https://www.idealista.com/inmueble/105420010/,"ÚNICA Inmobiliaria les presenta una magnifica vivienda en exclusiva, situada en la emblemática calle Velázquez, en la zona de Castellana. Propiedad para reforma Integral, cuenta con una superficie de 214 m².  Actualmente tiene 6 dormitorios dobles, 2 de ellos corresponderían al salón y el otro al comedor. Comedor es exterior con orientación oeste y con salida a una terraza exterior.  Cocina es independiente con acceso a una zona amplia de almacenaje y al dormitorio de servicio.  Con plaza de garaje de acceso directo y trastero. Elegante y singular finca con fácil acceso para personas con movilidad reducida y portero físico.  El barrio de Castellana es, un barrio residencial constituido a finales del siglo XIX, de porte señorial y llamativa arte arquitectónica, se caracteriza por la belleza de sus fachadas, sus galerías de arte y tiendas creadas para satisfacer los gustos más exquisitos. Este barrio puede ser, o quizá aspirar a ser, con mucha razón, uno de los mejores barrios de la capital, un sitio cómodo, con servicios de todo tipo.  En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,renew,False,True,13201.0,True,True,False,True,[],False,False,2825000.0,€,flat,"Castellana, Madrid",Piso,True,True,,,,,
107321171,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/4b/18/1309473074.webp,a3eb267b-3c96-4782-8bd4-4bcc7a09c03d,42,,1480000.0,chalet,sale,455.0,,7,4,calle de Epidauro,Madrid,Las Rozas de Madrid,Monte Rozas,es,Monte Rozas,40.5224495,-3.9078391,False,https://www.idealista.com/inmueble/107321171/,"Esta espectacular vivienda independiente de 455 m² ha sido recientemente renovada para ofrecer el máximo confort y modernidad. Con 7 amplios dormitorios y 4 baños, es la opción ideal para familias numerosas o aquellos que buscan un hogar espacioso y funcional. Parcela de 751 metros muy cuidada, consolidada, piscina climatizada y salina, barbacoa, placas solares.. . La distribución de la casa permite disfrutar de luz natural en cada rincón gracias a su orientación exterior, creando un ambiente cálido y acogedor. La reforma integral ha sido diseñada con atención a cada detalle, garantizando acabados de alta calidad y un diseño elegante. Ubicada en una zona tranquila y residencial, la casa ofrece un entorno de privacidad sin renunciar a la accesibilidad, con excelentes conexiones y servicios cercanos. Su amplitud y diseño hacen de esta propiedad una oportunidad única para quienes buscan comodidad y exclusividad en Las Rozas. Las Rozas de Madrid es una de las localidades más exclusivas y demandadas de la Comunidad de Madrid, situada a solo 20 km de la capital. Destaca por su excelente calidad de vida, amplias zonas residenciales y una gran oferta de servicios, comercios y centros educativos de prestigio. Su entorno natural, con parques y espacios verdes, la convierte en un lugar ideal para quienes buscan tranquilidad sin renunciar a la comodidad. Además, cuenta con excelentes conexiones a través de la A-6, Cercanías Renfe y múltiples líneas de autobús. Su oferta de ocio y restauración, junto con centros comerciales como Las Rozas Village y Heron City, la hacen aún más atractiva. Es una opción perfecta tanto para familias como para inversores por su constante revalorización inmobiliaria. ¡No pierdas la oportunidad de conocer tu futuro hogar! Contáctanos para más información o para concertar una visita.",True,good,False,,3253.0,True,True,False,False,[],False,False,1480000.0,€,chalet,"Monte Rozas, Las Rozas de Madrid",Casa independiente en calle de Epidauro,True,True,,,,independantHouse,
102787971,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/f1/ea/1344119877.webp,d5d6f318-066a-4a51-aa9f-da1f5169928d,41,,995000.0,penthouse,sale,250.0,True,2,2,avenida de Europa,Madrid,Madrid,Moncloa,es,Aravaca,40.444814,-3.7873582,False,https://www.idealista.com/inmueble/102787971/,"Huspy te da la bienvenida a la vida de lujo en el corazón de la ciudad. Este exclusivo ático, ubicado en la prestigiosa Av. de Europa, ofrece una experiencia residencial excepcional. Con un precio de 995. 000 €, esta exclusiva propiedad con 125 metros cuadrados de vivienda más 125 metros cuadrados de terraza.  Los amplios espacios abiertos y las altas ventanas permiten que la luz natural baña cada rincón de esta espectacular residencia. La decoración moderna y los acabados de alta calidad crean un ambiente lujoso y acogedor. La cocina, equipada con electrodomésticos de última generación, es un paraíso para los amantes de la gastronomía. Impresionantes vistas panorámicas de la ciudad y de la Sierra.  En el área de descanso 2 habitaciones una de ellas con baño en suite y otro con el baño afuera. Además, la propiedad cuenta con aire acondicionado para mantener una temperatura perfecta en cualquier época del año. Amplio salón-comedor con ventanales y salida a una expectacular terraza. La terraza con 125 metros cuadrados dispone de un porche de 45 metros cuadrados, zona de jacuzzi y jardín artificial. Además de pequeño cenador con suelo de Teka.  La vivienda se encuentra dentro de una urba con vigilancia 24 horas, amplias zonas ajardinadas, piscina común con piscina de niños y área de juego.  Muy bien comunicada a través de transporte público mediante autobuses, cercanías y rodeada de todos los servicios necesarios como supermercados, restaurantes, centros comerciales, colegios y universidades.  No pierda la oportunidad de vivir en este lujoso penthouse en el corazón de la ciudad. ¡Llámenos hoy mismo para programar una visita y descubrir su nuevo hogar!",True,good,False,False,3980.0,True,True,False,False,[],False,False,995000.0,€,flat,"Aravaca, Madrid",Ático en avenida de Europa,True,True,,,,penthouse,
107557748,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/fb/b8/1348460116.webp,W-02YCVC,26,3,945000.0,flat,sale,108.0,True,3,2,calle de los Peñascales,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4227238,-3.6660511,False,https://www.idealista.com/inmueble/107557748/,"Luminoso piso reformado en Fuente del Berro Engel & Völkers, inmobiliaria de lujo, tiene el placer de presentar este luminoso piso en el distrito de Fuente del Berro y a 200 metros de la calle Goya. Se trata de una elegante vivienda exterior con orientación este y sur, por lo que podrá disfrutar del sol la mayor parte del día. Esta propiedad, totalmente reformada y amueblada, cuenta con tres amplios dormitorios y dos baños. El salón es exterior y se comunica con una gran zona de comedor y una cocina integrada, aunque fácilmente independizable y con electrodomésticos integrados, donde compartir grandes momentos con familia y amigos. Junto a la cocina se encuentra un práctico laundry equipado con lavadora y secadora. El área de descanso está separada de la zona social. Allí se sitúan los tres dormitorios, uno de ellos con un elegante baño en suite y otro baño que da servicio a las otras dos habitaciones. Luz, alegría y elegancia son la clave de esta propiedad junto a una fantástica ubicación muy cerca de la calle Goya y Felipe II. La vivienda ha sido reformada con materiales de alta calidad y amueblada con un gusto exquisito, cuidando hasta el último detalle. Esta vivienda se encuentra en una finca con ascensor, portero y accesibilidad. ¡No lo dude y venga a visitarlo! El barrio de Salamanca es una de las zonas más relevantes de Madrid, tanto por la distribución regular de sus edificios y la arquitectura de los mismos, como por los vecinos que habitan en sus emblemáticas calles. En concreto, en el distrito Goya, encontramos edificios de altura media por lo que es una zona bastante poblada con viviendas de gran tamaño y señoriales. Esta zona posee una gran red de transporte público (metro, autobuses urbanos, paradas de taxi) y acceso muy cercano a la M30.  En las distintas calles podemos encontrar una amplia gama de servicios: comercios, farmacias, colegios, escuelas infantiles, iglesias, buenos bares y restaurantes. Se encuentra muy cerca del WiZink Center, de la Real Casa de la Moneda, de la Plaza de Toros de las Ventas y del Parque del Retiro. Por otro lado, a pocos minutos andando encontramos la calle Goya en la que se ubican los mejores comercios de lujo. Hablamos de un barrio que ofrece absolutamente todo lo necesario para una máxima calidad de vida.",True,good,False,True,8750.0,True,True,False,False,[],False,False,945000.0,€,flat,"Fuente del Berro, Madrid",Piso en calle de los Peñascales,,,,,,,
107210407,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/c3/92/1306552697.webp,426459,32,3,1800000.0,flat,sale,185.0,True,4,3,calle de Alcalá,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4243246,-3.6753773,False,https://www.idealista.com/inmueble/107210407/,"UNICA Inmobiliaria ofrece este inmueble en uno de los barrios más cotizados de Madrid, en el céntrico barrio de Goya. La vivienda está ubicada en un edificio con un portal protegido y con fachada clásica de la época del año 1929.  Reformada recientemente, con un estudiado diseño donde todos los espacios han conseguido hacer sentir la vivienda como un verdadero hogar. Por su orientación este, recibe una preciosa luz de mañana. Los 185 m² están distribuidos en amplio salón con cocina incorporada y ventanales a una tranquila calle del barrio de Goya. Cocina incorporada al salón, cuatro dormitorios y tres baños Entramos por el hall, y a la izquierda encontramos el primer dormitorio, con un estupendo vestidos y baño en suite.  A través de la galería encontramos los otros dos dormitorios que comparten baño, en la zona de descanso.  El área social, al final del pasillo, es espaciosa y gracias a los ventanales es muy luminosa. Se completa éste área con un espacio multifuncional, ideal para biblioteca, o dormitorio de invitados. En esta vivienda hay muchos puntos a resaltar, el más importante es la localización, en pleno barrio de Goya, y en una de las calles más cotizadas. A escasos 5 minutos del parque del Retiro y de la zona comercial por excelencia.  La reforma, de altas calidades, y los elementos decorativos de refinado diseño, convierten a este inmueble en una oportunidad única para residir en el prestigioso barrio de Salamanca. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,True,9730.0,True,True,False,False,[],False,False,1800000.0,€,flat,"Goya, Madrid",Piso en calle de Alcalá,,,,,,,
108565052,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/73/c1/60/1348607461.webp,,45,,2890000.0,chalet,sale,604.0,,6,5,Barrio Ciudad Universitaria,Madrid,Madrid,Moncloa,es,Ciudad Universitaria,40.4735182,-3.7348015,False,https://www.idealista.com/inmueble/108565052/,"Puerta de Hierro - Fuentalarreina: Colonia de chalets muy cerca del Monte de El Pardo. Propiedad de estilo clásico, en parcela de 1.050m2, con un bonito jardín en parcela plana. Además de este jardín, este conjunto de 7 chalets adosados goza de una explanada cerrada a modo de zonas comunes para que los niños jueguen en un entorno de seguridad. Con una alta eficiencia energética, debido a las placas solares y la climatización por aerotermia hacen que los gastos de consumo y mantenimiento sean bajos. La distribución es la siguiente: Planta de acceso: Buena zona de recibo Amplio salón con chimenea en 2 grandes ambientes y acceso al jardín. Comedor con acceso al jardín (ideal para disfrutar de las vistas) Aseo de cortesía 1º Planta: Amplio Dormitorio principal con vestidor y baño completo con jacuzzi y acceso a un despacho. Dormitorio con baño completo en suite 2 dormitorios que comparten un baño en suite Gran sala multiusos con chimenea, con unas agradables vistas sobre el jardín. Sótano: Cuarto de lavandería (Laundry), Garaje para 4 coches, 1 dormitorio de servicio con baño completo, Gimnasio con salida al jardín. Y zona de vinos.",True,good,False,,4785.0,True,True,False,False,[],False,False,2890000.0,€,chalet,"Ciudad Universitaria, Madrid",Casa independiente,True,True,2999000.0,109000.0,4.0,independantHouse,
108586386,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/a5/d8/1349211913.webp,11269,42,,2160000.0,chalet,sale,680.0,,5,7,Ciudalcampo,Madrid,Ciudalcampo,,es,,40.6218746,-3.6201432,False,https://www.idealista.com/inmueble/108586386/,"Cristina Torras de GV | CIUDALCAMPO comercializa el siguiente inmueble: Ubicada en una de las zonas más tranquilas y privilegiadas de la urbanización Ciudalcampo, esta magnífica vivienda independiente ofrece una combinación perfecta de funcionalidad, estilo y confort.  Su arquitectura sobria y elegante se integra con naturalidad en una espectacular parcela de 2.693 m² completamente ajardinada, con árboles consolidados, una gran pradera, piscina privada y varias zonas de porche y descanso pensadas para el uso familiar y social durante todo el año.Distribución funcional y pensada al detalle:Calidades y equipamiento. Suelos de madera natural, carpintería interior lacada en blanco, calefacción individual por gas natural, aire acondicionado, persianas motorizadas, amplios ventanales, paredes lisas y excelente aislamiento térmico y acústico. Cada estancia ha sido diseñada cuidando la proporción, la luz y la conexión con el entorno. Entorno y servicios: Ciudalcampo es una de las urbanizaciones más exclusivas y seguras de Madrid, con vigilancia 24h, cámaras de control perimetral y accesos controlados. Ubicada en pleno Parque Regional de la Cuenca Alta del Manzanares, cuenta con el prestigioso Club RACE (golf, hípica, tenis, padel, gimnasio, piscinas y zonas infantiles), así como con el colegio privado bilingüe SEK en su interior. En sus inmediatas se encuentran también el Trinity College y un colegio público bilingüe. La urbanización dispone de línea de autobús directa a Plaza de Castilla y servicio interno de minibuses. Un bronceado solo a 10 minutos está el Hospital Infanta Sofía ya 15 minutos el aeropuerto de Madrid. Distribución: Planta principal Un elegante salón da paso a la zona social, compuesto por varios salones comunicados con grandes ventanales y acceso directo al porche cubierto, al jardín y a la piscina. La biblioteca con chimenea y la sala de televisión ofrecen espacios acogedores y versátiles. La cocina, amplia y luminosa, dispone de zona de office, despensa independiente, cuarto de lavado y aseo de cortesía. Primera planta La zona privada cuenta con cuatro dormitorios, todos ellos con baño en suite y vestidor. La suite principal destaca por sus vistas abiertas a la sierra, su doble vestidor y un baño de diseño con bañera exenta y ducha independiente. Planta semisótano Una gran sala polivalente hace las veces de sala de cine, juegos o gimnasio. En esta planta también se encuentra el dormitorio de servicio con baño completo, aseo adicional, zona de almacenaje, cuarto de instalaciones y un garaje cerrado con capacidad para cuatro vehículos. Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",True,good,False,,3176.0,True,True,False,False,[],False,False,2160000.0,€,chalet,Ciudalcampo,Casa independiente,True,True,,,,independantHouse,
