propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,neighborhood,hasLift,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108852942,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/84/b5/1357035841.webp,,14,4500000.0,chalet,sale,380.0,5,6,calle del Sil,Madrid,Madrid,es,40.4499146,-3.6803001,False,https://www.idealista.com/inmueble/108852942/,"Consulting Inmobiliario Esquivel presenta esta exclusiva vivienda unifamiliar en venta, con jardín y piscina privada, ubicada en una de las zonas residenciales más tranquilas y demandadas de Madrid. Con una superficie construida de 380 m² + 270m² de jardín distribuidos en cuatro plantas, esta propiedad ofrece amplitud, luz natural y una excelente distribución, perfecta para familias que valoran el confort y el espacio exterior. La casa fue completamente reformada hace 7 años, combinando diseño contemporáneo con materiales de alta calidad. El jardín, con orientación norte y sur, cuenta con una superficie de 270 m² e incluye una atractiva piscina, ideal para disfrutar durante todo el año. Un detalle especialmente interesante es el acceso directo al jardín tanto desde la planta principal del salón como desde el semisótano, que destaca por su luminosidad natural. En el interior, los espacios ofrecen funcionalidad y calidez en cada planta. Además, la propiedad dispone de garaje privado con capacidad para dos coches. Una vivienda excepcional, lista para entrar a vivir, que combina privacidad, luz y una excelente ubicación con zonas verdes y todos los servicios a pocos minutos. No dude en contactarnos para más información. Disponemos de una cuidada selección de inmuebles exclusivos, muchos de ellos no publicados.",False,good,False,11842.0,False,False,False,False,[],False,False,4500000.0,€,chalet,terracedHouse,"El Viso, Madrid",Chalet adosado en calle del Sil,,,Chamartín,El Viso,,True,True,,,
107822294,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/95/8a/1324977318.webp,,11,299000.0,flat,sale,118.0,4,2,calle de Peña de la Atalaya,Madrid,Madrid,es,40.383411,-3.667585,False,https://www.idealista.com/inmueble/107822294/,"RETOMAREMOS LA GESTION DE VISITAS EL 25/08/2025. DISCULPEN LAS MOLESTIAS. Mercedes Vargas Inmobiliaria presenta. Con o Sin inquilinos.  En la actualidad se reciben 1800€ de alquiler al mes.  Vivienda en planta baja con entrada directa desde la calle ideal tanto para inversores como para quienes buscan un hogar confortable.  Este inmueble de 118 m² construidos, incluye una encantadora terraza de 15 m², listo para entrar a vivir. Ubicación privilegiada: Situado en una zona comercial con excelente conexión de transporte público, incluyendo la estación de Renfe Asamblea de Madrid. Distribución óptima: Cuenta con 4 habitaciones espaciosas, 2 baños completos, cocina americana integrada al salón, suelos de tarima, paredes lisas, techos altos, ventanas con persianas eléctricas, electrodomésticos con poco uso, ideal para la vida moderna.  Listo para entrar a vivir: Gracias a su reciente reforma. *IBI: 220€ año aprox *COMUNIDAD: 85€ mes aprox. Los datos específicos sobre el inmueble publicado pueden ser aproximados, por ello no son vinculantes ni contractuales, se muestran a título informativo. Nota: Los gastos de notaría, registro, Impuestos de transmisiones patrimoniales, comisiones bancarias, tasación, honorarios inmobiliarios y/o cualquier otro que se genere como consecuencia de la compra, no están incluidos en el precio.",False,good,False,2534.0,True,False,False,False,[],False,False,299000.0,€,flat,,"San Diego, Madrid",Piso en calle de Peña de la Atalaya,bj,True,Puente de Vallecas,San Diego,False,,,,,
108591970,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/a2/8c/1349375154.webp,,12,370000.0,duplex,sale,130.0,2,3,calle de Jaén,Madrid,Madrid,es,40.4492596,-3.7029875,False,https://www.idealista.com/inmueble/108591970/,"Vivienda en proceso de reforma en dos estancias con la posibilidad de ser totalmente independientes con alto potencial ideal para inversionistas por su gran rentabilidad. ! LAS FOTOS SON REFERENCIA A LAS CALIDADES QUE SE UTILIZARAN EN LA REFORMA! Como se ve en el plano sería: La primera estancia es un bajo con entre planta y estará distribuida en 1 dormitorio con baño privado, salón-cocina y un aseo.  La segunda estancia será en sotano y tendrá un amplio dormitorio con salón cocina y baño. Está la posibilidad de separar cada estancia con entradas independientes o dejar una sola entrada para las dos.  El inmueble está en proceso de dicha reforma integral y ya se encuentra incluido en el precio ofertado. Cerca tiene todos los servicios como la parada de metro, restaurantes y farmacias etc. El inmueble se localiza en la zona de Cuatro caminos, con muy buenas comunicaciones tales como paradas de Autobús (Líneas 149, C2.3, 37,45, N23) y parada de metro (Línea 1,2, 6 y Nuevos ministerios) Financiación de hasta el 100% con nuestro departamento financiero, Kiron. Asesoramiento gratuito y sin compromiso, no dude en consultarnos. 30 años en Madrid, ¡Gracias por la confianza!.",False,good,False,2846.0,True,False,False,False,[],False,False,370000.0,€,flat,duplex,"Cuatro Caminos, Madrid",Dúplex en calle de Jaén,bj,True,Tetuán,Cuatro Caminos,True,,,,,
108695785,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e6/f4/96/1352419510.webp,Teainm0023,19,205000.0,flat,sale,54.0,1,1,CL LA ESCUELA DE VALLECAS,Madrid,Madrid,es,40.3584511,-3.5890898,False,https://www.idealista.com/inmueble/108695785/,"Estudio en venta en Calle Escuela de Vallecas, Madrid (tercera planta con ascensor) Se vende luminoso estudio en la tercera planta de un edificio con ascensor, ubicado en la Calle Escuela de Vallecas, una zona consolidada con todos los servicios y excelente comunicación con el centro de Madrid. El inmueble está en buen estado y se distribuye en un espacio abierto que incluye: Cocina americana integrada en salón y zona de dormitorio, baño completo con bañera y terraza cubierta. Climatización por bomba de frío/calor (aire acondicionado y calefacción) -Incluye una amplia plaza de garaje en el mismo edificio, cómoda y de fácil acceso, apta para coche grande o SUV. -Cuarto trastero. La finca dispone de zonas comunes con jardín, un entorno agradable y tranquilo. �Ubicación: A 10 minutos de la parada de metro de Valdecarros (Línea 1)  Varias líneas de autobús cercanas Rápido acceso a M-30 y M-40 Entorno con comercios, supermercados, centros de salud, colegios y zonas verdes -Ideal tanto para vivienda habitual como para inversión por su alta demanda en la zona y buena rentabilidad. Contacta para más información o concertar una visita. ¡Listo para entrar a vivir!",False,good,False,3796.0,False,False,False,False,[],False,False,205000.0,€,flat,,"Ensanche de Vallecas - La Gavia, Madrid",Piso en Cl La Escuela De Vallecas,3,True,Villa de Vallecas,Ensanche de Vallecas - La Gavia,True,True,True,,,
108614892,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/84/c5/1353150066.webp,,32,770000.0,flat,sale,82.0,2,2,calle de la Drácena,Madrid,Madrid,es,40.463332,-3.6674529,False,https://www.idealista.com/inmueble/108614892/,"OPORTUNIDAD, Piso Segundo exterior de 82 metros construidos y 70 metros útiles. Vivienda totalmente reformada, electricidad, fontanería, aislada con ventanas climalit oscilobatientes color madera, acorde con el diseño de las ventanas efectuado por el arquitecto Antonio Fernández Alba que recibió el premio final de carrera por el edificio. Anteriormente tres habitaciones ahora dos grandes y un despacho. La habitación principal, dadas sus amplias dimensiones, dispone de zona de estar y despacho a modo de suite junior. Tiene dos baños con ducha y la cocina está separada teniendo de anexo un lavadero y zona de limpieza. La ventilación es cruzada, este oeste y tiene aire acondicionado en toda la casa. La casa es muy confortable y está para entrar a vivir con los armarios empotrados vestidos de madera. Cuenta con agua y calefacción central más una amplia plaza de garaje de acceso directo. El IBI son 534,24 € La calle Dracena esta en el corazón de la zona más residencial de Chamartín, llena de chales grandes y pequeños que en su día fue lugar de veraneo de los madrileños. Tiene metro a diez minutos el autobús 52 en la cabecera de la línea. Además, cuenta con los mejores colegios bilingües de Madrid, tanto públicos como privados y supermercados como Alcampo y Mercadona al lado además de un útil pequeño comercio. Es una oportunidad de vivir dentro de la M30 pero en un oasis de tranquilidad. Ven y compruébalo.",False,good,False,9390.0,False,False,False,False,[],False,False,770000.0,€,flat,,"Nueva España, Madrid",Piso en calle de la Drácena,2,True,Chamartín,Nueva España,True,True,True,,,
106760509,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/bf/fc/1293194074.webp,,11,5540000.0,flat,sale,295.0,4,4,Barrio Recoletos,Madrid,Madrid,es,40.4280724,-3.6796097,False,https://www.idealista.com/inmueble/106760509/,"Álvora Capital Properties, consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, les presenta espectacular ático con terraza en pleno corazón del Barrio de Recoletos, a pocos metros de la calle Velázquez y cerca del Parque Del Retiro. Se encuentra enclavado en un edificio clásico del año 1.901 con ascensor de jaula y fachada de piedra representativa con balcones. Vivienda con gran terraza de 39m2, destaca por su luminosidad en todas las estancias. Techos altos y espacios muy amplios en toda la vivienda.  Se distribuye en salón comedor de grandes dimensiones, cocina abierta, 4 habitaciones en suite, lavanderia, aseo de cortesía. Dispone de trastero en el mismo edificio y posibilidad de plazas de garaje en las proximidades. El barrio de Salamanca es una de las zonas residenciales y comerciales más apreciadas de Madrid, y con mayor nivel de vida de toda Europa. El barrio toma su nombre de José de Salamanca y Mayol, el Marqués de Salamanca, que promovió y dirigió su construcción a mediados del siglo XIX, llevada a cabo durante el reinado de Isabel II. Se forjó para las clases aristocráticas y burguesas, con grandes avenidas en distribución regular en forma de damero con calles perpendiculares, en torno a las que se articulan tiendas y comercios de lujo, y grandiosos palacetes, en uno de los cuales vivió el escritor sevillano Gustavo Adolfo Bécquer. En la actualidad, hablamos de una zona dinámica y segura, de grandes aceras, con una interesante vida, gracias a que es el epicentro de las tiendas lujo de la capital, conocida también por la “Milla de Oro”, donde tienen su sede las firmas más prestigiosas del mundo. También concentra un elevado número de Embajadas en edificios decimonónicos con gran valor arquitectónico. Y encontramos los establecimientos de hostelería más cosmopolitas de la capital. La cercanía al Parque del Retiro, le proporciona la etiqueta, de ser unos de los mejores barrios para vivir de Madrid. Álvora Capital Properties con más de 20 años de experiencia cuenta con un grupo de profesionales altamente cualificados con una amplia vocación de servicio, dedicados a asesorar a nuestros clientes en la gestión de inmuebles situados en las mejores zonas de Madrid. Visite nuestra web corporativa contamos con un gran porcentaje de inmuebles no publicados en los portales inmobiliarios.",False,good,False,18780.0,False,False,False,False,[],False,False,5540000.0,€,flat,,"Recoletos, Madrid",Piso,7,True,Barrio de Salamanca,Recoletos,True,True,True,,,
107168918,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/d1/4f/1305037863.webp,9046-CK-00015-0001,39,59000.0,flat,sale,87.0,2,2,calle de la Ronda del Sur,Madrid,Cenicientos,es,40.2595296,-4.4675637,False,https://www.idealista.com/inmueble/107168918/,"Piso en centro, con 87 m² construidos, 2 dormitorios, 2 baños, para reformar, portero, zonas verdes, acepta animales.  KA VIVIENDA REQUIERE DE REFORMA, NO ESTA PARA ENTRAR A VIVIR DE INMEDIATO Pisos en venta en el municipio de Cenicientos, provincia de Madrid. Se localizan en edificio residencial construido en el año 2008. Tienen superficies desde 75 m² y se componen de salón-comedor, cocina independiente, 2 dormitorios, 2 baños y balcón o patio. Disponen de armarios empotrados, sistema de calefacción mediante radiadores y pavimento estilo tarima en todas las estancias excepto en cuartos húmedos. Se localiza en zona residencial teniendo buenos accesos mediante la carretera M-544 y M-543 que conecta con otros nudos de comunicación. La zona dispone de equipamiento variado tales como colegio, restaurantes, gasolinera, parques y diversos comercios.",False,renew,False,678.0,False,False,False,False,[],False,False,59000.0,€,flat,,Cenicientos,Piso en calle de la Ronda del Sur,bj,True,,,False,,,,,
108833921,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/15/a9/1356485131.webp,091,55,239000.0,duplex,sale,149.0,2,2,calle Doctor Tapia,Madrid,Miraflores de la Sierra,es,40.8153891,-3.7629182,False,https://www.idealista.com/inmueble/108833921/,"Se vende dúplex con 149 m² construidos en una de las mejores zonas de Miraflores de la Sierra, en la tranquila y bien comunicada Avenida Doctor García Tapia. Una vivienda única, luminosa y con vistas espectaculares. Distribución: Planta principal (72 m² útiles): - Hall recibidor - Cocina independiente - 1 dormitorio - 1 baño completo - Amplio salón con comedor y salida a balcón con vistas impresionantes Planta superior (29 m² útiles): - Espacio totalmente diáfano, ideal como segunda habitación, despacho o sala polivalente. - Segundo cuarto de baño completo Comodidades y extras: - Garaje privado de 13 m² con acceso directo desde el portal a la vivienda - Ascensor - Calefacción eléctrica individual - Suelos de tarima Todo ello en una comunidad cuidada, tranquila y rodeada de naturaleza. Perfecto tanto como primera vivienda como para escapadas a la sierra. � Ubicación inmejorable: A solo 50 minutos de Madrid, con todos los servicios a mano (colegios, comercios, centro de salud, rutas de montaña, etc. ) Una oportunidad lista para entrar a vivir. ¡Contáctanos para más información o concertar una visita!",True,good,False,1604.0,False,False,False,False,[],False,False,239000.0,€,flat,duplex,Miraflores de la Sierra,Dúplex en calle Doctor Tapia,2,True,,,True,True,True,,,
108532865,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/46/25/1347706478.webp,HH0718,31,299000.0,chalet,sale,163.0,3,1,calle de Saturno,Madrid,Pezuela de las Torres,es,40.4219266,-3.1823739,False,https://www.idealista.com/inmueble/108532865/,"¡Tu nuevo hogar te espera! Chalet independiente con encanto y amplias zonas exteriores en la Urbanización Santa Ana. Descubre este acogedor chalet independiente de 163 m² construidos, ubicado en una amplia parcela de 700 m² donde disfrutarás de la tranquilidad, el espacio y la privacidad que tú y tu familia merecen. La vivienda, de una sola planta, ofrece una distribución cómoda y funcional: ✔ 3 habitaciones amplias y luminosas ✔ 1 baños completo exterior ✔ Salón acogedor con chimenea ✔ Cocina independiente amueblada Además, este chalet cuenta con todo lo que necesitas para vivir con comodidad: Jardín cuidado ideal para reuniones al aire libre Piscina privada para refrescarte en verano Garaje cerrado y trastero Construido en 1984, con una calidad de construcción sólida y mantenida Una oportunidad única para quienes buscan espacio, naturaleza y bienestar en un entorno residencial tranquilo. Ideal tanto como vivienda habitual como segunda residencia. ¡No dejes pasar esta oportunidad! Contáctanos para más información o para agendar tu visita.",False,renew,False,1834.0,False,False,False,False,[],False,False,299000.0,€,chalet,independantHouse,Pezuela de las Torres,Casa independiente en calle de Saturno,,,,,,True,True,,,
108627553,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/70/8b/1350370935.webp,DUP0008,38,195000.0,duplex,sale,60.0,1,2,Puerto de Navacerrada,Madrid,Cotos de Monterrey,es,40.7951875,-3.6049318,False,https://www.idealista.com/inmueble/108627553/,"B2V InmobiliariA comercializa en EXCLUSIVA 12 LOFTS en Cotos de Monterrey Distribuidos en planta baja y altillo. Hay disponibles 2 tipologias -Planta baja de unos 60m2 útiles con un pequeño patio privado Están distribuidos en 2 alturas Estos disponen de una estancia independiente en planta baja, el resto es diáfano con un aseo de cortesía y zona de almacenaje en el bajo escalera Subiendo la escaleras nos encontramos con una zona de dormitorio, un armario empotrado y un baño completo con plato de ducha -Primera planta: de unos 50m2 útiles con un baño completo en planta superior En la planta baja encontramos una pequeña estancia con instalaciones para poner un baño o lo que se decida Subiendo las escaleras nos encontramos con una zona de dormitorio, un armario empotrado y un baño completo con plato de ducha Disponen de suelo radiante para calentar las estancias Ventanales de climalit Puerta seguridad INCLUYE 2 PLAZAS DE PARKING VENTURADA/COTOS DE MONTERREY Cotos de Monterrey es una Entidad Urbanística sita en la salida 49 de la autovía A1 sentido Burgos. Lugar privilegiado a 20min de Madrid rodeado de vegetación y campo con unas espectaculares vistas a la sierra Norte. Si no deseas mas el ajetreo de la ciudad, buscas tranquilidad y aire limpio pero por trabajo no puedes alejarte del núcleo urbano, entonces este es tu nuevo hogar. Venturada es el municipio más meridional de la comarca de la Sierra de La Cabrera, limitando con Navalafuente y Cabanillas de la Sierra, dentro de la misma comarca, Redueña y El Vellón, pertenecientes a la comarca del Valle del Jarama, y con Guadalix de la Sierra, de la Cuenca Alta del Manzanares. El término municipal de Venturada, uno de los pueblos de Madrid que se asienta entre dos valles, uno al este marcadamente abrupto que se ha formado por la confluencia de los arroyos Sacedón y Cabozo, y al oeste menos accidentado el paisaje está configurado por el Valle del Arroyo Albalá. La vegetación es variada debido a sus diferentes zonas topográficas, bosques de encina y vegetación de ribera en las faldas del valle, y un quejigar que crece sobre yesos que constituye un ejemplo destacado dentro de la botánica de la zona. Una importante red de vías pecuarias cruza el municipio. En transporte público se puede acceder mediante las siguientes líneas de autobús. Seis de ellas inician su recorrido en el intercambiador de Plaza de Castilla (una de ellas es nocturna) y las otras dos conectan el municipio con otros de la zona. PRECIO 195.000 € 3.250 eur/m2 Características básicas 60 m² construidos 1 dormitorio 2 baños Terraza Segunda mano/Buen estado Armarios empotrados Año de construcción: 2007 Plaza de garaje incluida en el precio Certificación energética Consumo: (IPE no indicado) Emisiones: (IPE no indicado) Edificio Bajo, Exterior Con ascensor Equipamiento Número plantas edificio: 2 Terraza: 16m² Calefacción: Individual Combustible calefacción: Gas natural Puerta de seguridad Tipo de suelo: Gres Jardín Ubicación Puerto de Navacerrada 1, Cotos de Monterrey Bajo Urbanización COTOS DE MONTERREY Cotos de Monterrey, Madrid [IW].",False,good,False,3250.0,False,False,False,False,[],False,False,195000.0,€,flat,duplex,Cotos de Monterrey,Dúplex en Puerto de Navacerrada,,True,,,True,True,True,,,
108458000,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/aa/2b/251301480.webp,CR1582,51,299000.0,duplex,sale,97.0,3,2,calle Pintor Picasso,Madrid,Alcalá de Henares,es,40.4847965,-3.3681952,False,https://www.idealista.com/inmueble/108458000/,"¿Estás buscando vivienda cerca del centro? Disponemos de este espectacular dúplex a tan solo 5 minutos de la Plaza de Cervantes. Ubicada muy céntrica, cerca de la estación de Renfe y parada de la Continental, y con todos los servicios a su alrededor. La vivienda está reformada con buenas calidades y diseño moderno.  Consta en planta baja de cocina equipada con encimera de silestone, amplio baño con ducha y ventana, 2 dormitorios 1 de ellos con armario empotrado, 1 armario empotrado en el distribuidor y amplio salón con balcón.  En la primera planta encontramos un dormitorio tipo suite y armario empotrado de 4 cuerpos, gran baño con ventana y bañera de hidromasaje.  No dejes pasar la oportunidad de vivir en este maravilloso duplex, donde cada rincón ha sido diseñado para ofrecerte calidad de vida y bienestar. ¡Contáctanos y ven a verlo! En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",False,good,False,3082.0,False,False,False,False,[],False,False,299000.0,€,flat,duplex,"San Isidro - Los Almendros, Alcalá de Henares",Dúplex en calle Pintor Picasso,2,True,San Isidro - Los Almendros,,False,,,,,
108654873,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/3f/f7/1359941329.webp,PIS_774,16,290000.0,flat,sale,55.0,2,1,Barrio Lavapiés-Embajadores,Madrid,Madrid,es,40.4115664,-3.7035112,False,https://www.idealista.com/inmueble/108654873/,"Te presentamos esta atractiva oportunidad de vivienda o inversión en uno de los barrios más vibrantes y con mayor personalidad de Madrid: Lavapiés. Ubicado a escasos metros del emblemático Teatro Apolo, este piso bajo de 50 m² ofrece una distribución funcional en una finca representativa de la zona. La vivienda, de carácter interior, cuenta con dos dormitorios, un cuarto de baño completo, cocina independiente y un salón. Su distribución aprovecha cada metro disponible, lo que lo convierte en una excelente opción tanto como primera vivienda, como para alquiler a largo plazo o de media estancia. Gracias a su construcción, la vivienda es muy fresca en verano y caliente en invierno. Ubicación privilegiada y entorno con encanto: Lavapiés es uno de los barrios con mayor alma y diversidad cultural de la capital, conocido por su ambiente artístico, su amplia oferta gastronómica, y la cercanía a puntos de interés como el Museo Reina Sofía, el Rastro o el propio centro histórico de Madrid. Pasear por sus calles es descubrir un Madrid auténtico, con locales con historia, pequeñas galerías, librerías independientes y una comunidad dinámica y cosmopolita. Excelentes comunicaciones: La vivienda se encuentra muy bien conectada gracias a la cercanía a la estación de metro Lavapiés (L3) y Embajadores (L3 y Cercanías Renfe), así como diversas líneas de autobús que comunican con Atocha, Gran Vía y otras zonas clave de la ciudad. Además, cuenta con servicios a pocos pasos: supermercados, centros culturales, farmacias, colegios y todo tipo de comercio de proximidad. Una oportunidad única para vivir o invertir en uno de los enclaves con más proyección y autenticidad del centro de Madrid. Llámanos y te informamos!  ref: PIS_774.",True,renew,False,5273.0,False,False,False,False,[],False,False,290000.0,€,flat,,"Lavapiés-Embajadores, Madrid",Piso,,True,Centro,Lavapiés-Embajadores,False,,,315000.0,25000.0,8.0
108312206,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/f6/f5/1340524546.webp,,17,315000.0,flat,sale,110.0,3,2,calle de los Hermanos García Noblejas,Madrid,Madrid,es,40.4208864,-3.6252692,False,https://www.idealista.com/inmueble/108312206/,"¡Se vende piso en calle de los Hermanos García Noblejas! Se vende estupenda vivienda de 100 m² construidos, ubicada en una zona bien comunicada y rodeada de todos los servicios. Ideal para familias que buscan espacio, comodidad y una buena ubicación. La vivienda se distribuye en: -3 habitaciones, todas con armarios empotrados, lo que garantiza gran capacidad de almacenaje. -2 baños completos, uno de ellos en suite en el dormitorio principal. -Cocina independiente con acceso a un tendedero cerrado. -Amplio salón comedor con luz natural. -Vivienda con calefacción de G/N individual. El piso cuenta con una excelente distribución, lo que permite separar claramente la zona de descanso del área social. Perfecto para entrar a vivir. + Ubicación: Situado en Calle Hermanos García Noblejas, una zona con fácil acceso a transporte público (metro y autobuses), supermercados, colegios, centros médicos y zonas verdes. A pocos minutos de importantes vías como M-30 y M-40. Una vivienda muy completa en una zona con gran demanda. ¡Llama para más información y ven a visitarlo sin compromiso!",False,good,False,2864.0,False,False,False,False,[],False,False,315000.0,€,flat,,"Arcos, Madrid",Piso en calle de los Hermanos García Noblejas,bj,True,San Blas,Arcos,True,,,,,
102311210,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/7d/3f/1151468132.webp,V0823,35,1730000.0,chalet,sale,450.0,5,4,rio huebra,Madrid,Boadilla del Monte,es,40.4322641,-3.9148054,False,https://www.idealista.com/inmueble/102311210/,"En venta espectacular y exclusiva vivienda independiente situada en la prestigiosa urbanización Parque Boadilla. Destaca especialmente su arquitectura y diseño ""único"" de autor. Los espacios interiores y exteriores se funden de forma natural entre sí con grandes ventanales abiertos llenos de luz, en esta obra maestra arquitectónica, de estilo super moderno y vanguardista. La vivienda está  diseñada con acabados de altísima calidad en preciosa parcela de 1000 m2, con una construcción de 450m2, teniendo posibilidad de ampliar la edificación. La casa esta situada en una calle muy tranquila ya que está dentro de un fondo de saco.  La vivienda se distribuye en dos plantas.  Planta Baja: Amplio hall de entrada con muchísima luz, aseo de cortesía. Gran salón dos ambientes con grandes ventanales, despacho y comedor integrado en la cocina todo con acceso al porche y al jardín aportando una luz maravillosa, quedando integrado el paisaje del jardín a la casa. Dormitorio principal en suite con un enorme vestidor y cuarto de baño incorporado. Distribuidor con acceso a la escalera que nos dirige a la planta superior. En esta planta dispone también de uno de los garajes de estilo californiano con capacidad para dos coches.  Planta primera: Al subir las escaleras nos adentramos en una galería que nos sitúa en los cuatro dormitorios con dos grandes baños. Esta planta tiene acceso a una gran terraza de unos 140m. A la vez tiene entrada independiente desde fuera de la casa. También está concebida como habitación del pánico ya que se encuentra absolutamente blindada. En la escalinata de entrada al garaje principal, tenemos un apartamento independiente de servicio con la zona de lavado. Este garaje es fabuloso ya que es totalmente diáfano con capacidad para cuatro coches grandes.  Características y calidades: Domótica en toda la casa manipulable desde el móvil. Luces estores que nos ofrecen privacidad y luz natural. Doble sistema de calefacción por placas solares y calefacción por gas. Suelo radiante. El pavimento de la casa tanto interior como exterior es de mármol Macael y mármol negro Marquina. Carpintería Teknal con cristales semi blindados. Alarma perimetral de inteligencia artificial militar con detector facial. Piscina desbordante de 14m de agua salada. Jardín totalmente iluminado con sistema de riego automático con programador Sept. Fachada Trespa ventilada antivandálica. Muebles de cocina de diseño de color negro de madera de ébano. Electrodomésticos de alta gama. La vivienda se construyo en dos fases, la primera tuvo lugar en el 2011 que corresponde a la planta baja y posteriormente se construyo en el 2019 la planta superior.  Localización: Parque Boadilla está situado a 15minutos de Madrid en coche. Muy cerca del reconocido colegio St Michael´s, y de Mirabal Internacional, Eurocolegio Casvi, Trinity College, Virgen de Europa y Highlands School Los Fresnos. Y eminentes aperturas de supermercados, comercios, restaurantes. Zona muy bien comunicada con autobuses, metro ligero y cercanía a la M-50, A-6 y A-5. Carvajal Consulting empresa especializada desde hace 15 años en inmuebles exclusivos, casas de lujo y viviendas singulares. Por eso mismo somos muy conscientes de que este segmento nos exige un tratamiento muy especial de las preferencias de nuestros clientes. Hemos diseñado una metodología de trabajo, muy personalizada, concebida a su medida. Analizamos, en profundidad, sus intereses, tratamos de comprender sus necesidades, sus expectativas y demandas, con el fin de lograr nuestro principal objetivo: la plena satisfacción de las personas que confían en nosotros. Fieles a estos principios, hemos desarrollado nuestra filosofía de empresa. Nuestro principal objetivo: la plena satisfacción de las personas que confían en nosotros.",False,good,False,3844.0,False,False,False,False,[],False,False,1730000.0,€,chalet,independantHouse,"Parque Boadilla, Boadilla del Monte",Casa independiente en rio huebra,,,Parque Boadilla,,,True,True,,,
108895502,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/a3/88/1358217170.webp,,50,350000.0,chalet,sale,330.0,4,4,calle Austria,Madrid,Colmenar de Oreja,es,40.0782775,-3.4482146,False,https://www.idealista.com/inmueble/108895502/,"Chalet independiente en parcela de 1.200 m², situado en una zona residencial tranquila de Colmenar de Oreja (Madrid), rodeado de naturaleza, ideal para desconectar y disfrutar al aire libre. A solo 10 minutos en coche de Chinchón y menos de una hora de Madrid. Acceso rápido a M-404 y servicios básicos cercanos.  Con 300 m² construidos distribuidos en dos plantas, esta vivienda ofrece: 4 dormitorios amplios y 4 baños completos, suelo de tarima y gres. Salón muy luminoso con salida directa a terraza, Cocina independiente, cómoda y funcional, calefacción central por gasoil. Orientación sur: luz natural todo el día. Garaje privado y trastero, con piscina privada de 8,5 x 4,5 metros, rodeada de jardín y excelentes vistas. En el sótano están la bodega, un aseo y el cuarto de la plancha. Estado impecable, lista para entrar a vivir. Una oportunidad perfecta para quienes buscan calidad de vida, privacidad y amplitud. Infórmese sin compromiso y ven a visitarlo.",False,good,False,1061.0,False,False,False,False,[],False,False,350000.0,€,chalet,independantHouse,Colmenar de Oreja,Casa independiente en calle Austria,,,,,,True,True,,,
108554684,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/48/15/1348314595.webp,,18,995000.0,flat,sale,136.0,4,2,calle de Rodríguez San Pedro,Madrid,Madrid,es,40.4297937,-3.7089413,False,https://www.idealista.com/inmueble/108554684/,"ASGA REAL ESTATE, les presenta esta magnífica vivienda en la calle Rodriguez San Pedro, Chamberí. El inmueble tiene una superficie de 136 metros cuadrados catastrales y de 123 metros cuadrados escriturados. Consta de la siguiente distribución, hall, salón comedor, cuarto de estar, 4 dormitorios, baño y aseo. La vivienda necesita reforma. El edificio es del año 1957.  Posibilidad también de visitas los sábados y domingos por la mañana de 10.00 a 13.00 horas.",False,renew,False,7316.0,False,False,False,False,[],False,False,995000.0,€,flat,,"Arapiles, Madrid",Piso en calle de Rodríguez San Pedro,1,True,Chamberí,Arapiles,True,,,,,
