propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice
106226728,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/9f/29/1276481779.webp,ST1909,36,,1295000.0,chalet,sale,553.0,,5,3,calle Alta,Madrid,Santo Domingo,,es,,40.6420876,-3.5754077,False,https://www.idealista.com/inmueble/106226728/,"HOUSE AND HOUSE VENDE.- EN EXCLUSIVA fantástica vivienda con parcela de 1.625m2 y vida en una sola planta, aunque cuenta con dos. Una ubicación inmejorable, en esquina, zona super tranquila. Cuenta con espacios muy amplios, mucha luz y toda la vivienda orientada al jardín.  Se Distribuye: PLANTA PRINCIPAL: Hall recibidor, salón comedor con tres ambientes, chimenea y salida al porche y jardín a través de grandes ventanales, cocina muy amplia con zona de office y despensa y lavandería. Tres amplias habitaciones con dos baños completos. La principal con gran frente de armarios y su baño en suite.  PLANTA BAJA: Gran segundo salón o cuarto de juegos con salida directa al jardín, dos habitaciones completas que comparten un baño, zona de almacenaje y garaje cerrado para dos coches. En el jardín tenemos un bonito porche cerrado ( de uso en invierno y verano) junto a la piscina. Piscina con gran playa de césped totalmente plana. Zona de barbacoa garaje en pérgola para otros tres coches y zona abierta de juegos y/o más aparcamiento. En definitiva una casa muy bien pensada, fácil de vivir y mantener, ideal para cualquier tipo de familia.  HOUSE AND HOUSE.- EMPRESA ESPECIALIZADA EN LAS URBANIZACIONES DE SANTO DOMINGO, CIUDALCAMPO, FUENTE DEL FRESNO Y VALDEALGUA DESDE HACE MÁS DE 16 AÑOS. La vivienda está ubicada dentro de una urbanización, situada en el kilometro 28 de la N-I, con seguridad privada las 24 horas los 365 días del año. Además está controlada con cámaras perimetrales de video-vigilancia. Dispone de una zona comercial que cuenta con todo tipo de servicios; supermercado, farmacia (abierta los 365días del año), zona de restauración, tiendas de regalos, banco, gimnasio, oficina de correos, veterinario, peluquería. Junto a la zona comercial, se encuentra el centro de Salud, con botiquín y asistencia las 24 horas del día. Tiene un Club Social, totalmente reformado, con campo de entrenamiento de Golf, piscina, escuela de Tenis, zona de ocio para niños y adultos. Junto a la Iglesia, hay un colegio-público bilingüe, con primaria y secundaria. En la urbanización de enfrente (Ciudalcampo) está el Colegio privado bilingüe SEK, y a 5 min por la vía de servicio en dirección Madrid se encuentra también el Trinity College colegio concertado bilingüe, ambos colegios con oferta hasta el bachillerato. La urbanización dispone de un autobús privado que recorre la urbanización y con parada final en Plaza de Castilla y paradas intermedias en Alcobendas y San Sebastián de los Reyes.  A 10 min, encontramos el Hospital público de la Seguridad Social Infanta Sofía, construido recientemente y con todas las especialidades.",True,good,False,,2342.0,True,True,False,True,[],False,True,1295000.0,€,,,,chalet,independantHouse,Santo Domingo,Casa independiente en calle Alta,Top+,True,True,
108721036,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/9c/7a/1355035430.webp,W-030PKU,33,5,770000.0,flat,sale,134.0,True,4,2,calle de Valderribas,Madrid,Madrid,Retiro,es,Pacífico,40.404987,-3.6732097,False,https://www.idealista.com/inmueble/108721036/,"Piso exterior en Pacífico, con terraza Engel & Völkers presenta este fantástico piso exterior ubicado en Pacífico, cerca del Parque del Retiro. Con 134 m2 construidos, la propiedad ofrece un gran potencial de reforma, permitiéndote crear el hogar de tus sueños. Ubicado en una 5ª planta, el inmueble cuenta con un amplio salón-comedor, ideal para reuniones familiares o momentos de relajación, y un recibidor que conecta los espacios de manera armoniosa.  La cocina independiente con área de comedor destaca por su funcionalidad y acceso a una zona de lavado que puede convertirse en una terraza privada. Tiene 4 dormitorios, el principal con terraza privada, aporta luminosidad y un espacio exclusivo para relajarse al aire libre. Los dos secundarios son amplios y versátiles, mientras que el cuarto, situado en la zona de servicio, incluye baño en suite y acceso independiente para mayor privacidad.  Todas las habitaciones tienen armarios empotrados, optimizando el espacio disponible. Además, dispone de un segundo baño completo que da servicio al resto de las habitaciones. El piso cuenta con calefacción central, aire acondicionado en salón y habitación principal, se encuentra en un edificio en excelentes condiciones, con hall reformado, dos ascensores, acceso adaptado para personas con movilidad reducida y portería los siete días de la semana. Esta propiedad ofrece un amplio espacio y múltiples posibilidades para adaptarla a tu estilo de vida, situada en una de las zonas más privilegiadas de la ciudad. La propiedad está estratégicamente ubicada en el barrio de Pacífico, combinando la tranquilidad residencial con una vibrante actividad comercial. Se encuentra a pocos minutos del Parque de El Retiro, un lugar clave para el ocio y la relajación gracias a sus amplias zonas verdes. Su proximidad a la estación de Atocha y a la Plaza Mariano de Cavia con múltiples paradas de autobús y metro garantiza una conectividad excepcional en transporte público. La zona ofrece una amplia variedad de opciones gastronómicas, servicios médicos, comercios locales y franquicias reconocidas. También cuenta con acceso a colegios públicos y concertados, lo que aumenta aún más el atractivo del barrio. Sin duda, Pacífico ha experimentado un auge en popularidad en los últimos años. Su alta calidad de vida, junto con una excelente conectividad, lo convierten en una ubicación muy deseable gracias a su accesibilidad, infraestructura moderna y carácter dinámico.",True,good,False,True,5746.0,True,True,False,True,[],False,True,770000.0,€,,,,flat,,"Pacífico, Madrid",Piso en calle de Valderribas,Top+,,,
108635798,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/71/a1/1351485287.webp,JDJ211717,29,2,1249000.0,flat,sale,108.0,True,2,3,calle de Santa Engracia,Madrid,Madrid,Chamberí,es,Trafalgar,40.4339476,-3.6989106,False,https://www.idealista.com/inmueble/108635798/,"En el corazón del prestigioso barrio de Trafalgar, dentro del emblemático distrito de Chamberí, se encuentra esta joya inmobiliaria: un piso exclusivo de 108 m² que combina elegancia, diseño y una ubicación privilegiada. Este inmueble, ubicado en un edificio clásico, destaca por su luminosidad, gracias a su orientación este y a sus tres balcones que ofrecen vistas directas a la calle. Es el lugar perfecto para quienes buscan disfrutar de la vida urbana con estilo y comodidad. La vivienda dispone de un diseño impecable que incluye dos amplios dormitorios, ambos con baño en suite, además de un aseo de cortesía, ideal para visitas. La zona social es simplemente espectacular, con un salón independiente que se presenta como el espacio perfecto para reuniones o momentos de relajación. La cocina, totalmente equipada, está pensada para satisfacer las necesidades de los más exigentes, combinando funcionalidad y estética. Entre sus características adicionales destacan el aire acondicionado frío-calor, calefacción individual para un confort óptimo durante todo el año, armarios empotrados que maximizan el espacio de almacenamiento y un ascensor que facilita el acceso. El estado de conservación es excelente, lo que permite entrar a vivir sin necesidad de realizar reformas.  Trafalgar: Un barrio con carácter y encanto Trafalgar es uno de los barrios más codiciados de Madrid, conocido por su vibrante vida cultural, gastronómica y comercial. Su localización estratégica lo convierte en un lugar ideal para quienes buscan una calidad de vida excepcional. A pocos pasos del inmueble se encuentra el Mercado de Chamberí, un lugar emblemático para los amantes de la gastronomía. Además, la zona cuenta con una amplia oferta de cafeterías, restaurantes y boutiques exclusivas. En cuanto a la comunicación, el barrio está excelentemente conectado. Las estaciones de metro más cercanas son Bilbao (líneas 1 y 4) y Quevedo (línea 2), mientras que las líneas de autobús 3, 37 y 149 aseguran una conexión rápida con el resto de la ciudad. Si prefieres viajar en tren, la estación de cercanías Nuevos Ministerios está a pocos minutos en transporte público. Para las familias, el prestigioso Colegio Nuestra Señora del Pilar se encuentra a menos de 10 kilómetros, ofreciendo una educación de alta calidad. El ocio y las compras también tienen su espacio en esta ubicación privilegiada. El centro comercial ABC Serrano, con su amplia gama de tiendas y restaurantes, está a un corto trayecto. Y si buscas un lugar para desconectar, el Parque de Santander y las instalaciones deportivas del Canal de Isabel II están a pocos minutos, ideales para actividades al aire libre.  Sobre GILMAR Desde 1983, GILMAR ha sido un referente en el sector inmobiliario, ayudando a miles de clientes a encontrar la casa de sus sueños. Con un equipo experto y un servicio personalizado, ofrecemos soluciones a medida para la compra, venta o alquiler de inmuebles. Nuestro compromiso es tu satisfacción, y trabajamos cada día para superar tus expectativas. Si deseas más información sobre este exclusivo inmueble, contacta con nuestro equipo en la oficina de Chamberí-Argüelles, ubicada en C/ Carranza, 20. Llámanos al o escríbenos a, indicando la referencia 211717. ¡Estaremos encantados de atenderte!",True,good,False,True,11565.0,True,True,False,False,[],False,True,1249000.0,€,,,,flat,,"Trafalgar, Madrid",Piso en calle de Santa Engracia,Top+,,,
107346813,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/92/1b/25/1310243316.webp,,149,,9000000.0,chalet,sale,1674.0,,9,10,calle Eibar s/n,Madrid,Madrid,Moncloa,es,El Plantío,40.4710567,-3.8119848,True,https://www.idealista.com/inmueble/107346813/,"La Florida, increíbles VISTAS a EL PARDO. Dentro de calle PRIVADA con garita de seguridad. Gran proyecto de arquitectura con las 1º calidades del mercado.  28 placas solares SPA Paddle Suelo radiante Ascensor Fachada de piedra caliza Madera de Iroco Gran altura de techos La propiedad está distribuida de la siguiente manera: Planta de acceso: Gran hall con gran altura de techos. Gran salón en 2 ambientes con chimenea y salida al jardín. Comedor con doble altura de techos y salida al jardín. Cocina perfectamente equipada, con comedor de diario. Despacho de gran tamaño. 1 Dormitorio de invitados con vestidor y baño completo Aseo de cortesía. El jardín está en esta planta y tiene buenas vistas 1º Planta: Dormitorio principal con gran vestidor, baño completo y salida a una terraza de 80m2 5 dormitorios para cama de matrimonio + mesa de estudio, cada uno con su vestidor y baño completo. Cuarto de estar Cuarto de plancha ó trabajos. Roof Top: En esta planta nos encontramos 2 grandes salas con salida a la terraza de 245m2 desde donde se tienen unas impresionantes vistas Sótano: SPA, con piscina climatizada y nado a contracorriente Sauna GYM Vestuario Salida al jardín Cocina Gran sala de estar Apartamento de servicio con 2 dormitorios cocina y baño. Vivienda de 2º línea con el monte de El Pardo, pero al estar en una cota más alta que la de 1º línea, goza de una vistas muy buenas; vivienda construida en el 2012.",True,good,False,,5376.0,True,True,False,True,[],False,True,9000000.0,€,,,,chalet,independantHouse,"El Plantío, Madrid",Casa independiente en calle Eibar s/n,Top+,True,True,
104923994,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/81/45/1293749895.webp,403-C,70,,1395000.0,chalet,sale,601.0,,6,5,"calle del Oso, 399 -405",Madrid,Ciudalcampo,,es,,40.616055,-3.6135476,True,https://www.idealista.com/inmueble/104923994/,"ABETO COCHES Y CASAS - Magnífica vivienda ubicada en una zona muy tranquila de la urbanización Ciudalcampo y con preciosas vistas. Goza de gran tranquilidad y privacidad. Con bonita parcela completamente ajardinada y piscina privada de orientación sur que le aporta mucha luz natural a toda la casa. Vivienda con climatización por suelo radiante. En planta principal dispone de un amplio hall de entrada, salón comedor de gran tamaño que se abre al bonito porche del jardín de orientación sur, cocina office que también cuenta con salida al porche, aseo de cortesía, sala de estar y dormitorio de servicio con baño. En planta superior cuenta con un total de cinco dormitorios, de los cuales el dormitorio principal de gran tamaño con su baño en suite, y otros cuatro dormitorios que comparten dos baños. En planta baja tenemos el garaje privado para tres coches, trastero, sala de juegos, gimnasio ABETO COCHES Y CASAS - VEN A VERNOS A NUESTRA OFICINA EN EL CENTRO COMERCIAL SANTO DOMINGO -  ref: 403-C.",True,good,False,,2321.0,True,True,False,True,[],False,True,1395000.0,€,,,,chalet,independantHouse,Ciudalcampo,"Casa independiente en calle del Oso, 399 -405",Top+,True,True,
108698077,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/d8/1b/1352473742.webp,,46,3,4800000.0,flat,sale,291.0,True,4,5,calle de Antonio Maura,Madrid,Madrid,Retiro,es,Jerónimos,40.4173053,-3.6886096,False,https://www.idealista.com/inmueble/108698077/,"Jerónimos: A ESTRENAR, con TERRAZA y PLAZA de GARAJE, en edificio representativo de la zona.  Reformado con calidades premium, este piso con grandes estancias está distribuido de la siguiente manera: Buena zona de recibo Cocina con isla y electrodomésticos MIELE. Comedor Aseo de cortesia. Salón en 3 ambientes Terraza con salón exterior 3 dormitorios para cama de matrimonio, en suite, cada uno con su baño completo. Adicionalmente hay otro dormitorio para cama individual con baño completo, que puede ser de servicio ó de invitados. En Jaime Valcarce Consulting Inmobiliario comercializamos esta propiedad en EXCLUSIVA.",True,good,False,True,16495.0,True,True,False,True,[],False,True,4800000.0,€,,,,flat,,"Jerónimos, Madrid",Piso en calle de Antonio Maura,Top+,True,True,
106906461,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/03/6c/1301469754.webp,426406,32,2,1520000.0,flat,sale,141.0,True,3,3,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4238857,-3.6717847,False,https://www.idealista.com/inmueble/106906461/,"UNICA INMOBILIARIA les presenta esta espectacular vivienda situada en una tranquila zona del barrio de Goya, a estrenar y con los muebles incluidos para que la puedas disfrutar desde el primer día. Vivienda, exterior, donde podrás disfrutar de una increíble luz todo el día. Orientación este.  El inmueble de 141 m², está distribuido en salón con cocina incorporada, tres dormitorios con baño en suite, aseo de cortesía y zona de lavado.  Según accedemos a la vivienda nos encontramos con un amplio salón comedor y dos terrazas, con posibilidad de poner unas mesitas para pasar un rato agradable al aire libre. La zona de estar cuenta con un aseo de cortesía. En la cocina, de diseño y totalmente equipada podemos disfrutar de una decoración elegante y acogedora, perfectamente integrada con el comedor y salón. La zona de descanso cuenta con 3 amplios dormitorios en suite, cada uno de ellos con terraza. Aire acondicionado por conductos y calefacción central, son algunas de las ventajas de las que disfrutar en esta vivienda.  Rodeada de todas las comodidades que presenta el barrio de Salamanca donde residir o invertir es siempre garantía de éxito y comodidad.  En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,True,10780.0,True,True,False,True,[],False,True,1520000.0,€,1595000.0,75000.0,5.0,flat,,"Goya, Madrid",Piso,Top+,,,
108448960,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/e7/66/1348400139.webp,192-C,87,,1690000.0,chalet,sale,802.0,,8,7,paseo del Embajador,Madrid,Ciudalcampo,,es,,40.614611,-3.6086492,False,https://www.idealista.com/inmueble/108448960/,"ABETO COCHES & CASAS - Estupendo chalet con magnifica ubicación, muy cercano a la entrada de la urbanización. Vivienda de gran tamaño con amplia parcela completamente ajardinada de orientación Sur.  Cuenta con piscina privada, porches y gran terraza. Junto a la piscina tiene una caseta con aseo y ducha. Zona de barbacoa techada. Garaje cubierto para 3-4 vehículos. Para entrar a vivir.  En la planta principal dispone de una amplia cocina con isla central y zona de office, sala de lavandería, habitación de servicio junto a aseo independiente con baño turco, sala para Home Cinema, comedor independiente, aseo de cortesía y salón con salida directa al porche y la piscina. En la primera planta cuenta con tres amplios dormitorios: dormitorio principal con acceso a terraza y vistas al jardín, con su vestidor y baño en suite incluyendo jacuzzi. Un segundo dormitorio con baño en suite. En esta misma planta una sala de estar ideal como sala de juegos, con acceso a la terraza exterior de orientación sur. En la planta superior, cuatro dormitorios más con dos cuartos de baño completos, y una pequeña buhardilla para almacenamiento. Dispone de aire acondicionado en todas las estancias ABETO COCHES & CASAS - VEN A VERNOS A NUESTRA OFICINA EN EL CENTRO COMERCIAL SANTO DOMINGO.  ref: 192-C.",True,good,False,,2107.0,True,True,False,True,[],False,True,1690000.0,€,,,,chalet,independantHouse,Ciudalcampo,Casa independiente en paseo del Embajador,Top+,True,True,
108708032,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/a6/cb/1352765251.webp,484-C,61,,1180000.0,chalet,sale,518.0,,5,4,paseo del Rebeco,Madrid,Ciudalcampo,,es,,40.6168362,-3.6171909,False,https://www.idealista.com/inmueble/108708032/,"ABETO COCHES Y CASAS - OPORTUNIDAD - Estupenda vivienda para reformar. Con muchas posibilidades, amplios espacios y cómoda distribución. Bonita parcela con mucha privacidad y amplias vistas. Garaje privado, cuarto de herramientas, piscina privada y grandes árboles que aportan mucha privacidad y sombra natural al jardín. En planta principal dispone de un bonito hall de entrada a doble altura, gran salón en concepto abierto con techo a doble altura y salida directa al porche del jardín, comedor independiente, cocina office de gran tamaño y con entrada independiente, aseo de cortesía, cuarto de lavandería, habitación de invitados con su baño en suite, y garaje privado. En planta alta dispone de una gran zona de estar con muchas posibilidades y mucha luz natural, tres grandes dormitorios que comparten un baño, y dormitorio principal con su zona de vestidor y baño. NO DEJE PASAR ESTA OPORTUNIDAD ÚNICA PARA REFORMAR  ABETO COCHES Y CASAS - VEN A VERNOS A NUESTRA OFICINA EN EL CENTRO COMERCIAL SANTO DOMINGO-  ref: 484-C.",True,good,False,,2278.0,True,True,False,True,[],False,True,1180000.0,€,,,,chalet,independantHouse,Ciudalcampo,Casa independiente en paseo del Rebeco,Top+,True,True,
107795847,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/e2/65/1351248887.webp,f8342b76-a6b1-4d31-97ea-c4464e6aca93,51,4,1200000.0,penthouse,sale,218.0,True,3,3,calle de Dulce Chacón,Madrid,Madrid,Hortaleza,es,Virgen del Cortijo - Manoteras,40.4867938,-3.6702268,False,https://www.idealista.com/inmueble/107795847/,"Ático tríplex de lujo con piscina privada HUSPY presenta este exclusivo ático tríplex de 218 m², diseñado para ofrecer el máximo confort, lujo y funcionalidad. Su distribución en tres plantas permite disfrutar de amplios espacios, terrazas y una espectacular piscina privada con vistas panorámicas. En la planta principal, un elegante hall distribuidor da acceso a un luminoso salón-comedor con salida a una de las terrazas, creando un ambiente acogedor y funcional. La cocina, completamente equipada, cuenta con una zona de lavandería independiente. Además, dispone de un aseo de cortesía para mayor comodidad. La planta inferior alberga tres amplios y luminosos dormitorios, acompañados de dos baños completos, uno de ellos en suite. Esta distribución garantiza privacidad y confort para toda la familia. En la planta superior, la joya de la vivienda: una magnífica terraza con piscina privada de generosas dimensiones y vistas espectaculares. Un espacio perfecto para relajarse y disfrutar de momentos inolvidables. Este hogar cuenta con acabados de alta gama, suelos de madera, aire acondicionado central y calefacción a gas por suelo radiante, asegurando bienestar durante todo el año. El edificio ofrece servicios exclusivos como conserjería 24 horas, gimnasio, piscina comunitaria y un jardín impecablemente cuidado. Además, la vivienda incluye dos amplias plazas de garaje con acceso directo y un trastero, proporcionando máxima comodidad a sus residentes. Ubicación privilegiada Este ático se encuentra en la Isla de Chamartín, una de las zonas más codiciadas de Madrid. Su excelente conectividad permite un acceso rápido a la A1 y la M30, además de estar a pocos metros de la estación Fuente de la Mora, facilitando la conexión con puntos estratégicos de la ciudad. Una oportunidad única para vivir en un entorno exclusivo con todas las comodidades de la vida moderna. ¡Ven a verlo y déjate sorprender!",True,good,False,True,5505.0,True,True,False,True,[],False,True,1200000.0,€,1250000.0,50000.0,4.0,flat,penthouse,"Virgen del Cortijo - Manoteras, Madrid",Ático en calle de Dulce Chacón,Top+,True,True,
108315992,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/47/6d/1340466200.webp,W-02ZXYW,36,8,940000.0,flat,sale,116.0,True,3,2,calle del Poeta Joan Maragall,Madrid,Madrid,Tetuán,es,Cuzco-Castillejos,40.4622691,-3.69301,False,https://www.idealista.com/inmueble/108315992/,"Preciosa vivienda reformada Engel & Völkers presenta en venta esta extraordinaria vivienda ubicada en una de las zonas más exclusivas de Madrid, con fácil acceso a las principales vías de comunicación. Se trata de un piso de 116 m², sometido a una reforma de diseño, que cuenta con tres dormitorios, actualmente uno de ellos es utilizado como vestidor, dos baños y terraza. La reforma integral realizada recientemente ha incluido un aislamiento completo en suelo, techo y paredes interiores y exteriores, empleando materiales y marcas de primera calidad. La orientación este permite que todos los espacios se inunden de luz natural. La vivienda dispone de carpintería lacada en blanco, puertas de madera, persianas motorizadas, baños de alto diseño y armarios empotrados completamente vestidos. La distribución se ha organizado en tres amplios espacios: el dormitorio principal, con baño en suite y gran vestidor; un espacio diáfano que integra la cocina abierta, el comedor y el salón; y un segundo dormitorio con baño completo. La cocina americana, de diseño moderno y minimalista, destaca por su perfecta integración con el salón. Se han utilizado materiales de primera calidad tanto en los muebles como en los electrodomésticos, incluyendo una encimera de granito negro y marcas de alta gama como Neff, Liebherr y Bosch. La isla, muy completa, incorpora una práctica zona de comedor y una campana extractora de techo Pando que neutraliza los olores de manera eficiente. La zona del dormitorio principal, completamente independiente, cuenta con baño en suite y vestidor. El baño principal dispone de lavabo de diseño, ducha y una gran bañera semi integrada en el dormitorio. Todos los elementos del baño son de última generación, destacando el inodoro japonés. El segundo dormitorio, equipado con armario empotrado, dispone de un baño completo. Finalmente, la vivienda cuenta con una terraza de aproximadamente 8 m², ideal para disfrutar de momentos inolvidables. La orientación este inunda de luz tanto el salón como el dormitorio principal, creando espacios muy agradables. La reforma ha cuidado numerosos detalles y calidades que convierten esta vivienda en el hogar ideal, entre los que se destacan una minuciosa iluminación que resalta cada estancia, puerta acorazada, suelos de madera natural, azulejos de Porcelanosa, sanitarios Roca, ventanas de PVC con doble acristalamiento (3+3/18/4), persianas motorizadas con domótica y mosquiteras integradas en la estructura, enchufes marca Simon con cargador USB, y toldo motorizado, entre otros. Asimismo, la vivienda cuenta con calefacción central y aire acondicionado por conductos. Se encuentra en un portal señorial con acceso para minusválidos, portero y conserje de fin de semana. El precio incluye una plaza de garaje en un edificio cercano. La propiedad se ubica en el popular barrio de Castillejos, dentro del Distrito de Tetuán, al noroeste de la capital.  Tetuán ofrece una amplia gama de servicios desde grandes almacenes, comercios, farmacias, colegios, iglesias, gimnasios, hoteles, hasta zonas deportivas y una selección muy amplia de bares y restaurantes.  El distrito es especialmente conocido por su centro de negocios AZCA y el Corte Inglés en la calle Raimundo Fernández Villaverde.  En cuanto a las comunicaciones, Castillejos tiene una excelente cobertura de transporte. Esto se debe a la cercanía de este a la estación de Nuevos Ministerios y del intercambiador de Plaza de Castilla. El acceso al centro de la ciudad y a las principales salidas (M-30, A-1) es rápido, ya sea por el Paseo de La Castellana o Plaza Castilla.",True,good,False,True,8103.0,True,True,False,False,[],False,True,940000.0,€,995000.0,55000.0,6.0,flat,,"Cuzco-Castillejos, Madrid",Piso en calle del Poeta Joan Maragall,Top+,True,True,
106674813,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/57/4e/1310957878.webp,W-02X9MB,48,,1295000.0,chalet,sale,392.0,,5,5,calle Manuel Gascón,Madrid,Madrid,Hortaleza,es,Pinar del Rey,40.467587,-3.6525258,False,https://www.idealista.com/inmueble/106674813/,"Majestuoso Chalet de Lujo en Hortaleza: Un Hogar de Ensueño Engel & Völkers presenta este exclusivo chalet de cuatro plantas, diseñado para ofrecer el máximo confort, amplitud y elegancia en un entorno incomparable. Desde el sótano hasta la buhardilla, cada rincón ha sido pensado para brindarte una experiencia de vida excepcional. En el sótano, dispones de un garaje cubierto con capacidad para varios vehículos, garantizando seguridad y espacio. Además, cuenta con un acogedor minibar con chimenea, perfecto para reuniones sociales, dos habitaciones multifuncionales que se adaptan a cualquier necesidad, un amplio trastero y un aseo para mayor comodidad. La primera planta es el centro social del hogar, con un espacioso salón lleno de luz, equipado con aire acondicionado y una chimenea que aporta calidez. Este espacio se abre hacia un gran patio ideal para disfrutar al aire libre. La cocina, conectada a una terraza privada, invita a momentos familiares inolvidables. También hay una habitación que puede funcionar como dormitorio, oficina o sala de estar. En la segunda planta, el dormitorio principal destaca como un verdadero refugio, con baño en suite, jacuzzi y vestidor. Además, hay dos habitaciones adicionales que comparten un baño completo. La tercera planta añade versatilidad con una habitación extra, un baño completo y una luminosa buhardilla, perfecta para usar como despacho, gimnasio o área de entretenimiento personal. Todas las estancias cuentan con aire acondicionado, y la calefacción individual por gas natural asegura confort en invierno. Las ventanas climalit oscilobatientes proporcionan un excelente aislamiento y eficiencia energética. Los acabados de alta calidad, como suelos de roble, baños en microcemento y piedra natural, y carpintería de madera, garantizan lujo y funcionalidad, además de armarios empotrados en cada habitación para un almacenamiento óptimo. Este chalet lo tiene todo: amplitud, lujo y confort en un entorno exclusivo. No dejes pasar la oportunidad de vivir en un espacio donde cada detalle ha sido diseñado para ofrecerte un estilo de vida extraordinario. Agenda tu visita y comienza a disfrutar del hogar que siempre has soñado. Pinar del Rey es un barrio que forma parte del distrito de Hortaleza, en uno de los enclaves más revalorizado de Madrid para quienes quieren disfrutar de la tranquilidad de los barrios periféricos a solo dos paradas de la estación de metro de Nuevos Ministerios. Cuenta con todos los servicios que ofrece una gran ciudad y su cercanía al metro y a diversas líneas de autobús garantizan un rápido acceso a cualquier punto de la capital. La incorporación a las autovías M30, M40, M11 y A2 es inmediata. La proximidad al Aeropuerto Internacional Adolfo Suárez Madrid Barajas y a la Estación de Chamartín es un valor añadido. Los mejores centros educativos nacionales e internacionales, además de públicos y privados como el Colegio Arturo Soria, Liceo Francés, Centro Bilingüe Concertado, entre otros, se encuentran ubicados en la zona. La cobertura hospitalaria está garantizada gracias a varios centros sanitarios como Vithas, la Clínica Universitaria Navarra y el Hospital Ramón y Cajal, entre otros. En cuanto a las áreas verdes en las que practicar deporte, destaca el parque Juan Carlos I y, para sus compras, Mercadona, el Centro Comercial Arturo Soria Plaza y El Palacio de Hielo. Todos los valores añadidos están desde 90 metros a 3 kilómetros de radio aproximados.",True,good,False,,3304.0,True,True,False,True,[],False,True,1295000.0,€,1350000.0,55000.0,4.0,chalet,independantHouse,"Pinar del Rey, Madrid",Casa independiente en calle Manuel Gascón,Top+,True,True,
107720088,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/36/ed/1320801623.webp,DS-P22732,32,5,1990000.0,flat,sale,148.0,True,3,3,calle del Príncipe de Vergara,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4341302,-3.6792455,False,https://www.idealista.com/inmueble/107720088/,"DIZA consultores presenta vivienda reformada que destaca por su diseño elegante, su amplitud y la gran cantidad de luz natural que recibe. Su distribución ha sido cuidadosamente diseñada para ofrecer el máximo confort y funcionalidad. Al acceder a la vivienda, nos encontramos con un espacio diáfano y acogedor que integra la zona social. La cocina, completamente equipada y con una moderna península, se fusiona con el comedor y el salón, creando un ambiente perfecto para el día a día y para el entretenimiento. Además, en la entrada se dispone un aseo de cortesía y un área independiente de lavandería. En la zona de descanso, la propiedad cuenta con tres dormitorios, dos dormitorios que comparten un baño y una espectacular suite principal con vestidor y baño privado. Cabe destacar que toda la vivienda es exterior, salvo uno de los dormitorios, que da a un patio interior. Los acabados de alta calidad incluyen suelos de madera de roble, cocina a medida y baños de Porcelanosa, complementados por una cuidada decoración que aporta calidez y sofisticación a cada rincón. Ubicada en un edificio representativo de los años cuarenta con servicio de portería, esta vivienda se encuentra en un entorno privilegiado que combina la elegancia de sus calles con una variada oferta de servicios premium: exclusivas boutiques, restaurantes de alta gastronomía y prestigiosas galerías de arte. Además, dispone de excelentes conexiones de transporte público, cercanía a espacios verdes y todos los servicios esenciales para disfrutar de una calidad de vida excepcional. Convertimos Sueños en Hogares.",True,good,False,True,13446.0,True,True,False,True,[],False,True,1990000.0,€,,,,flat,,"Castellana, Madrid",Piso en calle del Príncipe de Vergara,Top+,,,
