propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,status,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
104300722,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/3c/68/1216034883.webp,3846,30,7,1700000.0,penthouse,sale,160.0,True,3,3,calle del Ferrocarril,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,40.39933,-3.6979461,False,https://www.idealista.com/inmueble/104300722/,"ALTOR ASESORES presenta este magnífico piso ubicado en una de las zonas más prestigiosas de la ciudad. Este espacioso piso exterior, CUENTA CON DOS EXPECTACULARES TERRAZAS, una de 40 metros cuadrados y otra de 15 metros cuadrados, ofrecen vistas panorámicas tanto al norte como al sur, brinda una experiencia de vida única en un entorno tranquilo y privilegiado. 110 METROS CUADRADOS +50 METROS DE TERRAZAS  Al adentrarse en esta propiedad, se encuentra con un diseño cuidadosamente pensado para proporcionar comodidad y funcionalidad. Con tres habitaciones y tres baños, cada espacio ha sido diseñado para ofrecer la máxima comodidad y privacidad para sus residentes. Los armarios empotrados en cada habitación garantizan un amplio espacio de almacenamiento, manteniendo el ambiente ordenado y organizado. Este moderno piso cuenta con detalles que marcan la diferencia. El aire acondicionado instalado en toda la vivienda asegura un clima óptimo durante todo el año, mientras que la presencia de un conserje proporciona seguridad y atención personalizada a los residentes, añadiendo un toque de exclusividad al edificio. Además, se ofrece la posibilidad de una plaza de garaje, proporcionando un lugar seguro y protegido para su vehículo. La ubicación de este piso es incomparable. Rodeado de una amplia gama de servicios y comodidades, como tiendas, restaurantes, parques y áreas verdes, ofrece un estilo de vida urbano sin sacrificar la tranquilidad y la privacidad. Con excelentes conexiones de transporte público y acceso fácil a las principales vías de la ciudad, esta propiedad es ideal para aquellos que buscan lo mejor en términos de ubicación, calidad y estilo de vida. No pierda la oportunidad de vivir en este exclusivo piso. ¡Contáctenos hoy mismo para programar una visita y descubrir su nuevo hogar!.",True,False,True,,10625.0,True,False,True,False,[],False,False,1700000.0,€,,,flat,"Palos de la Frontera, Madrid",Ático en calle del Ferrocarril,Top,good,penthouse,,,,
108728044,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/d2/53/1353372910.webp,Venta-Sanse2H,30,1,355000.0,flat,sale,72.0,True,2,2,avenida del Puente Cultural,Madrid,San Sebastián de los Reyes,Dehesa Vieja-Puente Cultural,es,,40.570312,-3.6033163,False,https://www.idealista.com/inmueble/108728044/,"Tu nuevo hogar en Dehesa Vieja: comodidad, estilo y proyección Te presentamos este encantador piso de 62 m² ubicado en la prestigiosa Avenida Puente Cultural, nº5, en pleno corazón de Dehesa Vieja, una de las zonas con mayor proyección y calidad de vida de San Sebastián de los Reyes. Una vivienda ideal para quienes buscan funcionalidad, confort y buenas vibraciones. Su distribución es perfecta: dispone de un luminoso salón comedor, cocina independiente, dos dormitorios (el principal con baño en suite), un baño de cortesía y una práctica terraza tipo balcón, con vistas despejadas hacia una futura piscina y pistas de pádel, actualmente en construcción dichas instalaciones pertenecerá a otra promoción, lo que asegura que no habrá ningún edificio frente a esta propiedad y se podrá seguir disfrutando de las vistas. La finca cuenta con ascensor, servicio de conserjería en el acceso principal y zonas comunes en expansión, lo que la convierte en una excelente oportunidad tanto para vivir como para invertir. Zona Dehesa Vieja: entorno tranquilo y bien conectado Vivir en Dehesa Vieja es apostar por la calidad de vida. Esta zona moderna y familiar está diseñada para el disfrute y la tranquilidad, con grandes avenidas, parques y un entorno urbano cuidado. Servicios y ocio cercanos: A pocos minutos del Centro Comercial Alegra y del The Style Outlets, donde encontrarás tiendas, restaurantes y opciones de entretenimiento para toda la familia. Rodeado de zonas verdes, como el Parque de la Dehesa Vieja y espacios deportivos. Gran variedad de colegios, guarderías, centros médicos y supermercados. A pocos pasos del Polideportivo Dehesa Boyal, ideal para los amantes del deporte. Excelente comunicación: Acceso inmediato a la A1 y cercanía con la M-607. Estación de tren Renfe Cercanías (Reyes Católicos) a pocos minutos. Paradas de autobús con conexión directa a Madrid capital. Próxima al futuro desarrollo del entorno urbano, lo que garantiza una revalorización progresiva de la zona. Ideal para quienes buscan una vida tranquila sin renunciar a nada Ya sea como primera vivienda, como inversión o para vivir en pareja o familia, este piso ofrece una combinación equilibrada de funcionalidad, ubicación y potencial de crecimiento. ¿Te imaginas vivir aquí? Ven a visitarlo y déjate conquistar por su entorno y su energía.",True,False,True,,4931.0,True,False,True,False,[],False,False,355000.0,€,True,True,flat,"Dehesa Vieja-Puente Cultural, San Sebastián de los Reyes",Piso en avenida del Puente Cultural,Top,good,,,,,
108857404,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/e0/a6/1358396479.webp,Venta-OrtegayGassetA,29,4,395000.0,flat,sale,95.0,True,2,1,calle José Ortega y Gasset,Madrid,Alcalá de Henares,El Pilar - Bripac,es,,40.5087365,-3.3551995,False,https://www.idealista.com/inmueble/108857404/,"PARA VISITAS CONTACTAR CON EMILIANO CORREA: 602_250_283 (WHATSAPP) Descubre este encantador y luminoso piso en una de las zonas más agradables y bien conectadas de Alcalá de Henares, rodeado de tranquilidad, servicios y zonas verdes, ideal tanto para vivir como para invertir. La vivienda de 82 mt2 se encuentra en un edificio moderno, muy cuidado y con detalles que marcan la diferencia. Al entrar, te recibe un acogedor hall con ropero a medida, iluminación por sensor y mando interno para la luz del descansillo. La cocina independiente, completamente equipada, cuenta con caldera exterior, zona de lavadero y tendedero integrado en el techo, además de dos prácticos armarios a medida que multiplican el espacio de almacenaje. El salón-comedor es amplio y con carácter, con falso techo decorativo, luces LED regulables y zona de halógenos, creando una atmósfera cálida y moderna. Desde aquí se accede al balcón-terraza, que también conecta con la cocina y la habitación principal, ideal para relajarse al aire libre. Además, tanto el balcón como el lavadero cuentan con toldos que protegen toda la extensión. La vivienda dispone de dos habitaciones bien distribuidas y un baño completo, todo en perfecto estado y con paredes lisas. Las luces LED están instaladas estratégicamente en todos los espacios, lo que se traduce en un importante ahorro energético mensual. Incluye plaza de garaje y trastero, lo que aporta comodidad y funcionalidad. * Piscina olímpica con baja afluencia, perfecta para nadar o disfrutar en verano. * Pistas de pádel para mantenerte activo. * Zona infantil para los más pequeños. Una oportunidad excepcional en un entorno familiar, con todos los servicios cerca: colegios, supermercados, transporte, zonas verdes y fácil acceso a las principales vías.",True,False,True,,4158.0,True,False,True,False,[],False,False,395000.0,€,True,True,flat,"El Pilar - Bripac, Alcalá de Henares",Piso en calle José Ortega y Gasset,Top,good,,,,,
108370057,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/11/f8/1342077887.webp,,39,2,650000.0,flat,sale,80.0,True,3,1,calle de Almadén,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4123429,-3.6947615,False,https://www.idealista.com/inmueble/108370057/,"¡Descubre tu nuevo hogar en el corazón de Madrid!  ALTOR ASESORES pone a su disposición encantador piso exterior, ubicado en la prestigiosa zona del Paseo del Prado, te ofrece una luminosidad excepcional gracias a sus dos amplios balcones que inundan cada rincón con luz natural. Las imágenes que se muestran al principio son renders de como quedaría el proyecto.   La distribución óptima de sus tres habitaciones y un baño crea un ambiente acogedor y amplio, perfecto para disfrutar de momentos de tranquilidad y descanso.  La zona de estar es ideal para la relajación y socialización, con una conexión fluida entre los espacios que invita a compartir y disfrutar. Este piso, situado en una finca histórica del año 1890, se encuentra en la segunda planta. Aunque necesita reformas, su potencial es innegable.  La orientación Norte-Este garantiza una excelente ventilación y vistas despejadas desde los balcones abiertos hacia el exterior. Además, su ubicación es inmejorable: a pocos pasos de la Fuente de Neptuno, el Parque del Retiro y el Museo Thyssen-Bornemisza, tendrás a tu alcance lo mejor de la cultura y el ocio madrileño. La zona ofrece fácil acceso a servicios, transporte público y entretenimiento, haciendo de este piso una opción perfecta tanto para familias como para inversores. No pierdas la oportunidad de convertir este espacio en tu hogar soñado. ¡Ven a visitarlo y déjate enamorar por su encanto y ubicación privilegiada!",True,False,False,,8125.0,True,False,True,False,[],False,False,650000.0,€,,,flat,"Huertas-Cortes, Madrid",Piso en calle de Almadén,Top,renew,,,,,
107298292,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/17/ce/1308805830.webp,VM2502028,41,,2500000.0,chalet,sale,233.0,,4,2,Barrio Fuente del Berro,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.426363,-3.6627453,False,https://www.idealista.com/inmueble/107298292/,"CASA PARA REFORMAR CON GARAJE Y VIGILANCIA EN EL BARRIO DE SALAMANCA La casa está ubicada en una de las colonias más demandas y de moda del momento, a tan solo diez minutos del centro, una zona tranquila y única para vivir en familia, muy cerquita del parque de “La quinta de Fuente del Berro” uno de los parques más bonitos de Madrid. Tiene 233 m² construidos y consta de tres plantas distribuidas de la siguiente manera; En la primera planta un salón comedor muy amplio y luminoso que da acceso una agradable terraza. En la misma planta se encuentra la cocina independiente y un aseo de cortesía. En la segunda planta, la planta alta, cuatri dormitorios y un baño. Cada dormitorio dispone de aire acondicionado por conductos. La tercera y última planta, está distribuida por un cuarto, un pequeño trastero para “guardar” y un gran salón o cuarto de estar múltiples funcionalidades. La casa dispone también de un encantador patio que bordea la casa y un garaje de uso propio dentro de la misma.   Es una casa con mucho encanto y con grandes posibilidades de reforma. La colonia cuenta con vigilancia de seguridad 24 horas. Una gran oportunidad para vivir en un entorno único. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,False,,,10730.0,False,False,False,False,[],False,False,2500000.0,€,True,True,chalet,"Fuente del Berro, Madrid",Chalet pareado,Top,good,semidetachedHouse,,,,
107470501,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/2d/3d/1313721892.webp,85672724,22,1,620000.0,flat,sale,78.0,True,2,2,calle de Ilustración,Madrid,Madrid,Moncloa,es,Argüelles,40.4202793,-3.714903,False,https://www.idealista.com/inmueble/107470501/,"BARNES Madrid presenta esta luminosa y elegante vivienda en venta en el corazón de Madrid. Con una superficie de 78 m². Esta propiedad destaca por su diseño funcional, su excelente distribución y su encanto exterior gracias a sus balcones, que ofrecen vistas despejadas. Totalmente amueblado y equipado, este piso está listo para entrar a vivir, combinando comodidad y estilo en un ambiente moderno y acogedor. Dispone de dos amplios dormitorios, ambos diseñados para proporcionar el máximo confort. El salón-comedor es un espacio versátil y luminoso, perfecto tanto para el descanso como para recibir invitados, mientras que la cocina, completamente equipada con electrodomésticos de última generación, ofrece un entorno funcional y atractivo para los amantes de la cocina. El baño ha sido renovado con materiales de primera calidad, asegurando un ambiente moderno y elegante. Ubicado en una de las zonas más dinámicas y bien conectadas de Madrid, esta vivienda permite disfrutar de una amplia oferta de servicios, comercios, restaurantes y espacios culturales. La zona cuenta con excelentes conexiones de transporte público, lo que facilita la movilidad por toda la ciudad. Además, la proximidad a zonas verdes y enclaves históricos hace de esta propiedad una oportunidad única para vivir con todas las comodidades en una de las ciudades más vibrantes de Europa. Desde BARNES Madrid le invitamos a visitar nuestra web para conocer los inmuebles mas exclusivos de la captal.",False,False,True,,7949.0,False,False,False,False,[],False,False,620000.0,€,,,flat,"Argüelles, Madrid",Piso en calle de Ilustración,Top,good,,,,,
108153107,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/ae/26/1335445394.webp,4218,51,7,625000.0,penthouse,sale,160.0,True,3,2,calle del Corindón,Madrid,Madrid,Usera,es,San Fermín,40.3680254,-3.6858536,False,https://www.idealista.com/inmueble/108153107/,"ALTOR ASESORES OFRECE: Oportunidad única! Ático + terraza en la mejor zona de San Fermín, en una de las urbanizaciones más exclusivas del barrio La vivienda se distribuye en 3 amplios dormitorios, 2 baños completos, y un salón muy espacioso y luminoso con salida directa a la terraza, desde la que podrás disfrutar de vistas impresionantes a la Sierra de Madrid y al Parque Madrid Río. Incluye una plaza de garaje muy cómoda y de fácil acceso, además de un trastero amplio para almacenaje adicional. Ubicado en una de las mejores urbanizaciones de San Fermín, con zonas comunes cuidadas, ambiente tranquilo y excelentes conexiones: transporte público cercano, acceso rápido a la M-30 y todos los servicios necesarios a pocos minutos. ¡Una vivienda única por ubicación, espacio y calidad de vida!",True,False,True,,3906.0,True,False,True,False,[],False,False,625000.0,€,True,True,flat,"San Fermín, Madrid",Ático en calle del Corindón,Top,good,penthouse,,,,
108475857,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/47/0d/1346057282.webp,VMO2506012,15,,2850000.0,chalet,sale,700.0,,6,6,Urb. este - Montepríncipe,Madrid,Boadilla del Monte,Urb. este - Montepríncipe,es,,40.398901,-3.8524178,False,https://www.idealista.com/inmueble/108475857/,"CHALET EN ENTORNO NATURAL PROTEGIDO ⸻ AProperties presenta esta fabulosa vivienda de Lujo en Entorno Natural Protegido — monteprincipe, Madrid Exclusiva propiedad de diseño contemporáneo en una reserva natural a solo 20 minutos del centro de Madrid. Vive inmerso en plena naturaleza sin renunciar a las comodidades de la gran ciudad. Esta espectacular vivienda unifamiliar de 700 m² construidos sobre una parcela privada de 3.000 m² ofrece una experiencia de vida única en el corazón del ecosistema protegido de Lensinar, dentro de la prestigiosa urbanización Monteprincipe Características principales:     •    Parcela independiente con cerramientos naturales y máxima privacidad     •    Diseño arquitectónico vanguardista con materiales de la más alta calidad     •    Vivienda en una sola planta elevada sobre pilares, integrándose perfectamente en el entorno natural     •    Cubierta plana con pabellón mirador para disfrutar del encinar protegido     •    Fabuloso patio interior que aporta luz natural y organiza la circulación     •    Piscina privada y zona de porche bajo la vivienda     •    Garaje cubierto para tres coches + trastero en planta baja     •    Ascensor interior     •    Amplios espacios interiores con distribución personalizada y acabados premium Sostenibilidad y confort:     •    Alta eficiencia energética     •    Integración total en el paisaje protegido     •    Vivienda comprometida con la sostenibilidad y el respeto al entorno Urbanización Monteprincipe     •    Seguridad 24 horas y acceso controlado     •    Zonas comunes con pistas deportivas, zona infantil y aparcamiento de cortesía     •    Cercanía a colegios internacionales, hospitales, comercios y zonas de ocio     •    Acceso inmediato a M-40 y M-501 Disfruta de la tranquilidad de un entorno natural sin perder conexión con el ritmo urbano. Una localización única que combina exclusividad, naturaleza y accesibilidad. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,False,,,4071.0,True,False,False,False,[],False,False,2850000.0,€,True,True,chalet,"Urb. este - Montepríncipe, Boadilla del Monte",Casa independiente,Top,good,independantHouse,,,,
104525205,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/73/b2/1337315790.webp,3869,45,3,950000.0,flat,sale,91.0,True,2,2,calle del Arenal,Madrid,Madrid,Centro,es,Sol,40.418954,-3.7055127,False,https://www.idealista.com/inmueble/104525205/,"EL INMUEBLE SE ENCUENTRA EN OBRAS  ALTOR ASESORES ofrece maravilloso piso exterior con GRANDES VENTANALES a la calle en el centro histórico de Madrid a escasos metros de la Puerta del Sol, la Gran Vía y la plaza del Callao. La propiedad consta de un vestíbulo de entrada, un amplio salón con VENTANAS GRANDES, 2 dormitorios, 1 baños 1 aseo. La cocina totalmente equipada patio de uso y disfrute. Gran altura de techos en toda la casa, suelo de madera, calefacción individual por gas natural e instalación eléctrica y fontanería actualizada. ¡Oportunidad única en el centro, mejor verlo! Inmejorable ubicación dentro de uno de los barrios más demandados de la capital, el centro histórico de Madrid, junto al Palacio Real, Los Jardines de Sabatini y El Teatro Real. La zona de Callao - Santo Domingo cuenta con grandes edificios históricos, a escasos pasos de la Puerta del Sol y de la emblemática Gran Vía. Es una de las zonas más agradables para pasear, por la plaza de Oriente, con sus distinguidas terrazas. Cercana a calle Mayor, Arenal y Bailén que cuentan con múltiples tiendas, bares y restaurantes.",True,False,True,,10440.0,True,False,True,False,[],False,False,950000.0,€,,,flat,"Sol, Madrid",Piso en calle del Arenal,Top,good,,,,,
108733309,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/43/7b/1353539778.webp,VM2507041,20,ss,179000.0,flat,sale,17.0,True,1,1,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4242854,-3.7076103,False,https://www.idealista.com/inmueble/108733309/,"PISO REFORMADO CON DORMITORIO INDEPENDIENTE EN EL CORAZON DE MALASAÑA Te presentamos esta encantadora vivienda de 17 m² ubicada en un semisótano exterior, con entrada de luz natural y ventilación directa a la calle, en una de las zonas más carismáticas y demandadas de Madrid: Malasaña. La vivienda ha sido totalmente reformada con mucho gusto y atención al detalle. Con su tamaño compacto, ofrece una distribución inteligente y funcional, que incluye un dormitorio independiente, un baño completo y una cocina equipada integrada en el espacio de comedor. Se entrega amueblada y equipada, lista para entrar a vivir o para empezar a rentabilizarla desde el primer día. Ideal como inversión para alquiler, estudio de trabajo o primera vivienda, este apartamento destaca por su carácter coqueto, moderno y práctico, en una ubicación excepcional dentro de la capital. Ubicado en pleno barrio de Malasaña, conocido por su espíritu creativo y su ambiente joven y dinámico, este apartamento se encuentra rodeado de cafeterías con encanto, tiendas vintage, galerías de arte, espacios culturales y una animada vida nocturna. Perfectamente comunicado con el resto de la ciudad gracias a varias líneas de metro (Tribunal, Noviciado, San Bernardo) y líneas de autobús, lo que lo convierte en una excelente opción tanto para residentes como para visitantes. Si buscas una propiedad bien ubicada, funcional y con estilo propio en el centro de Madrid, esta es tu oportunidad. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,False,True,,10529.0,False,False,False,False,[],False,False,179000.0,€,,,flat,"Malasaña-Universidad, Madrid",Piso,Top,good,,,,,
108291635,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/f5/e4/1339716587.webp,ARRO-18,19,5,225000.0,flat,sale,80.0,True,3,1,calle de Gazaperas,Madrid,Fuenlabrada,El Arroyo - La Fuente,es,,40.2762191,-3.7997955,False,https://www.idealista.com/inmueble/108291635/,"PISO SEMIREFORMADO Y CON FINANCIACIÓN HASTA EL 100%! La agencia inmobiliaria HOGARES FUENLABRADA VENDE EN EXCLUSIVA piso EXTERIOR de 80m compuesto por 3 amplios dormitorios, 1 baño completo con plato de ducha, salón de paso muy luminoso y cocina independiente. La vivienda dispone de suelos de gres y parqué, ventanas de climalit, puertas de roble, cocina totalmente equipada, 1 A/A ubicado en el salón, y 2 A/E y calefacción Individual de gas natural. Ubicado en edificio que dispone de ascensor y FACHADA REHABILITADA. ; próximo a todos los servicios: colegios, supermercados, zonas verdes y deportivas, centro de salud, a menos de 10 minutos de Renfe y Metro Fuenlabrada Central. VISÍTALO SIN COMPROMISO, TE CONSEGUIMOS HASTA EL 100% DE FINANCIACIÓN CON LAS MEJORES CONDICIONES!",True,False,True,,2813.0,True,False,False,False,[],False,False,225000.0,€,,,flat,"El Arroyo - La Fuente, Fuenlabrada",Piso en calle de Gazaperas,Top,good,,,,,
107562649,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/60/03/1316255106.webp,4157,38,6,950000.0,penthouse,sale,90.0,True,2,1,puerta del Sol,Madrid,Madrid,Centro,es,Sol,40.4189836,-3.7032534,False,https://www.idealista.com/inmueble/107562649/,"ALTOR ASESORES OFRECE ¡Oportunidad única! Ático en venta en el corazón de Madrid, zona Sol Ubicado en una de las zonas más emblemáticas y vibrantes de la capital, este exclusivo piso de 90 m² ofrece una experiencia de vida inigualable en pleno centro de Madrid. Situado a pocos pasos de la Puerta del Sol, disfrutarás de un entorno lleno de historia, cultura y una amplia oferta gastronómica y comercial. Con excelente comunicación, tendrás acceso a múltiples líneas de metro, autobuses y cercanías, facilitando la movilidad a cualquier punto de la ciudad. La vivienda, ubicada en un edificio con ascensor, es exterior y destaca por su amplitud y luminosidad. Cuenta con un dormitorio espacioso, con armarios empotrados que optimizan el espacio de almacenamiento. El salón-comedor ofrece un ambiente acogedor y elegante, ideal para el descanso o para recibir visitas. La cocina, con un diseño funcional, está lista para adaptarse a tus necesidades. Además, el piso dispone de un baño completo, moderno y en perfecto estado. Este inmueble es perfecto tanto para quienes buscan un hogar en el centro de Madrid como para inversores interesados en una propiedad con alta demanda en una de las zonas más codiciadas de la ciudad. Ubicación inmejorable 90 m² de confort y exclusividad Exterior y muy luminoso Dormitorio con armarios empotrados Baño moderno y funcional Edificio con ascensor Algunas de las imágenes presentadas son renders digitales, diseñados para ilustrar cómo podría quedar el piso una vez finalizado. No pierdas la oportunidad de vivir en un entorno privilegiado. ¡Contáctanos para más información o para concertar una visita!",True,False,True,,10556.0,True,False,True,False,[],False,False,950000.0,€,,,flat,"Sol, Madrid",Ático en puerta del Sol,Top,renew,penthouse,,,,
108008067,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/01/11/1330995724.webp,VM2504057,16,bj,2900000.0,flat,sale,303.0,False,4,3,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4331965,-3.6941698,False,https://www.idealista.com/inmueble/108008067/,"BAJO LUMINOSO CON TERRAZA EN ALMAGRO Ubicado en la zona de Almagro, muy próxima al Paseo de la Castellana.  Cuenta con una superficie construida de 303 m² distribuidos en una sola planta, Al entrar a la propiedad, se accede a un amplio hall de entrada de aproximadamente 22 m² que ofrece una bienvenida espaciosa y luminosa. Actualmente, está dispuesta como oficina aunque se puede plantear el cambio de uso. Cuenta con una serie de comodidades, incluyendo dos aseos generales, un aseo adaptado para personas con movilidad reducida, y un vestuario. También dispone de un almacén de tamaño adecuado para almacenamiento adicional. En cuanto a las áreas de trabajo, la oficina se divide en varias salas de diferente tamaño, lo que permite adaptarlas a las necesidades de la empresa: una sala/despacho de 36 m², otra sala/despacho de 61 m², otra sala/despacho de 28 m², y una sala principal de 94 m², con acceso a un almacén de 8 m². Además, el inmueble ofrece un pequeño patio de 15 m² y una gran terraza de 112 m², que proporciona un espacio adicional perfecto y aporta muchísima luminosidad al inmueble. Este último se ve acentuado por los grandes ventanales que rodean la oficina, lo que permite que toda la oficina goce de una abundante luz natural durante todo el día, creando un ambiente de trabajo mucho más agradable y dinámico.   Cuenta con dos plazas de garaje en el mismo edificio con acceso directo y portero. Sin duda una ubicación privilegiada que hará la vida mucho más agradable. ¿Te imaginas vivir aqui?    Contacte con nosotros para ver más inmuebles similares.",False,False,True,,9571.0,True,False,False,False,[],False,False,2900000.0,€,True,True,flat,"Almagro, Madrid",Piso,Top,good,,,,,
107661973,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/92/7d/1319063656.webp,4168,57,3,1420000.0,flat,sale,280.0,True,4,3,calle de Donoso Cortés,Madrid,Madrid,Chamberí,es,Gaztambide,40.436187,-3.714954,False,https://www.idealista.com/inmueble/107661973/,"ALTOR ASESORES ofrece en exclusiva este impresionante piso señorial en una de las más exclusivas calles de todo Chamberí Se trata de una vivienda en tercera planta de casi 300 m² construidos con múltiples posibilidades de reforma. En 232 m² útiles Junto a sus cuatro dormitorios posee cuatro estancias con posible uso de salones, de tal modo que de unirlas todas ellas, quedaría un espacio diáfano de más de 60 m². En adición, cuenta con tres baños, una cocina y dos terrazas independientes. Cabe destacar de este piso la insuperable iluminación que le proporcionan sus ventanales, ubicados estratégicamente para bañar la vivienda, orientada al oeste, en luz natural A escasos minutos andando de las estaciones de metro Moncloa e Islas Filipinas.",True,False,True,,5071.0,True,False,True,False,[],False,False,1420000.0,€,,,flat,"Gaztambide, Madrid",Piso en calle de Donoso Cortés,Top,renew,,,,,
108821153,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/d1/4d/1356112800.webp,1301864,34,9,335000.0,flat,sale,89.0,True,3,2,calle de Fuentespina,Madrid,Madrid,Villa de Vallecas,es,Santa Eugenia,40.3793351,-3.6038858,False,https://www.idealista.com/inmueble/108821153/,"Piso en Venta en Fuentespina Inmobiliaria Santa Eugenia VOhome Vende: Vivienda con orientación noroeste de 3 dormitorios con armarios empotrados, salón con acceso a terraza cubierta de gran tamaño, cocina, 2 baños completos. Cuenta con calefacción individual, suelos de tarima, puertas blancas, paredes lisas. Esta vivienda se encuentra Situada en el barrio de Santa Eugenia, el cual fue concebido en sus orígenes como una urbanización privada llamada ciudad residencial Santa Eugenia, de ahí que esté rodeado de infinidad de zonas verdes tanto dentro como en sus alrededores, cuenta con un mínimo de 113 especies de árboles y más de 100 especies de arbustos catalogados, esto ha dado lugar a que se haya aprobado el proyecto JARDÍN BOTÁNICO URBANO. Dotado de guarderías y buenos centros educativos tanto de enseñanza primaria como secundaria y posterior, galerías de alimentación de las de toda la vida, comercios de barrio, centro de salud, etc.. . A escasos 10 minutos en coche encontramos El Centro Comercial ""La Gavia. Allí se pueden encontrar más de 60.000 m2 destinados a comercios y restauración, 10.000 para el supermercado Carrefour, 20.000 para Ikea y más de 5.000 plazas de garaje de aparcamiento gratuito. Por su ubicación tiene una excelente comunicación con paradas de autobuses urbanos: Línea 58 - Puente de Vallecas. Línea 145 - Conde Casal / Ensanche de Vallecas (C. C. La Gavia a 10 min). Línea 63 - Felipe II (Goya). La estación de Renfe Santa Eugenia está situada a 6 minutos caminando de la vivienda (líneas C2, C7 y C8), Atocha y Sol en 15 min y acceso inmediato a la A3. Financiación hasta 100% (según condiciones). Servicio de asesoramiento gratuito. Visítenos sin compromiso. Calle Castrillo de Aza, 14, LOCAL 7, 28031 Madrid Telf. : *En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales / Notaría - Gestoría / Registro / Intermediación inmobiliaria y / o Financiera).",True,False,True,,3764.0,True,False,True,False,[],False,False,335000.0,€,,,flat,"Santa Eugenia, Madrid",Piso en calle de Fuentespina,Top,good,,,,,
