propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,highlight.groupDescription,newDevelopmentFinished
108918553,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/59/56/1358909308.webp,C6-04520-0001,5,,132000.0,flat,sale,40.0,,1,1,calle del Vizconde de Arlessón,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.383955,-3.6666906,False,https://www.idealista.com/inmueble/108918553/,"Piso de 40 m² ubicado en Puente de Vallecas, Madrid. Se trata de un piso de 40 m² distribuidos en salón-comedor, cocina, 1 dormitorio y 1 baño. Este acogedor piso se sitúa en una zona céntrica de Puente de Vallecas, teniendo buenos accesos por la Avenida de la Albufera y la Calle de la Oca. La ubicación ofrece excelentes comunicaciones públicas, con varias líneas de autobús que conectan con el centro de Madrid y la estación de metro más cercana, la de Puente de Vallecas, a solo unos minutos a pie. En la zona podemos encontrar servicios como supermercados, restaurantes, instalaciones deportivas y centros educativos. Además, se encuentra cerca del Parque de las Tres Culturas, un espacio verde ideal para disfrutar de actividades al aire libre. También está a poca distancia del Hospital 12 de Octubre, lo que garantiza un acceso rápido a servicios de salud. Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,False,3300.0,False,False,False,False,[],False,False,132000.0,€,,,,flat,,"San Diego, Madrid",Piso en calle del Vizconde de Arlessón,,,,
107885826,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/00/f7/1349161167.webp,V03,14,,1245000.0,chalet,sale,199.0,,4,4,"calle Cerro de la Curia, 1",Madrid,Las Rozas de Madrid,Rozas Centro,es,El Caño- Maracaibo,40.49644,-3.87685,True,https://www.idealista.com/obra-nueva/107885826/,"Hacienda Las Rozas es un exclusivo proyecto compuesto de 12 chalets pareados localizado en una de las zonas más privilegiadas de Las Rozas, Madrid. Cada vivienda cuenta con jardín, piscina privada, luminosas y amplias estancias para disfrutarlas con la familia y amigos.",False,newdevelopment,True,,6256.0,True,False,False,False,[],False,False,1245000.0,€,,,,chalet,semidetachedHouse,"El Caño- Maracaibo, Las Rozas de Madrid","Chalet pareado en calle Cerro de la Curia, 1",True,True,,False
108133376,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/47/c2/1354639172.webp,KWONE250509,35,bj,299000.0,flat,sale,64.0,False,2,1,calle de Francos Rodríguez,Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4588594,-3.7124723,False,https://www.idealista.com/inmueble/108133376/,"Piso situado en planta baja de finca rehabilitada en 2024. Actualmente se está procediendo a la instalación del ascensor en la finca. Vivienda totalmente reformada, prácticamente a estrenar.  En plena calle de Francos Rodriguez, rodeada de todo tipo de servicios cotidianos al alcance de la mano. Transporte público, comercios, tanto a nivel tradicional como colegios, iglesias, carnicería, frutería, farmacias, Mercadona... Dia... y amplia oferta de restauración. Todo! al alcance de tu mano para hacerte la vida sencilla. La vivienda cuenta con menos de un año de antigüedad desde su construcción y en cuanto a distribución nos ofrece un espacio abierto dedicado a la zona de salón comedor y cocina tipo americana de diseño moderno y con todos los electrodomésticos. Baño completo con plato de ducha y dos dormitorios, teniendo acceso desde el principal a un agradable patio privado.",False,good,False,True,4672.0,True,False,False,False,[],False,False,299000.0,€,325000.0,26000.0,8.0,flat,,"Bellas Vistas, Madrid",Piso en calle de Francos Rodríguez,,,,
108602628,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/13/fa/1349695441.webp,DS-P22757B,22,1,2525000.0,flat,sale,200.0,True,4,5,Barrio Argüelles,Madrid,Madrid,Moncloa,es,Argüelles,40.4245816,-3.7158804,False,https://www.idealista.com/inmueble/108602628/,"DIZA Consultores presenta esta exclusiva vivienda, situada en una primera planta de un edificio con fachada clásica, completamente rehabilitado en 1980 y conservando todo el carácter señorial de su arquitectura original. Con 200 m² construidos, esta propiedad destaca por su diseño sofisticado, su excelente luminosidad natural y unos ventanales con vistas despejadas al Parque del Oeste. La zona social ofrece un amplio y elegante salón con zona de comedor y una cocina de diseño abierta, acabados premium y una integración perfecta entre funcionalidad y estilo. La zona privada se compone de tres dormitorios en suite, que garantizan privacidad y máximo confort. Además, cuenta con una cuarta habitación con baño completo, ideal como dormitorio adicional, despacho o zona de servicio. La reforma ha sido realizada con materiales nobles, carpintería a medida, baños revestidos en piedra natural y grifería de alta gama, ofreciendo un ambiente cálido y atemporal. La vivienda incluye dos plazas de garaje de acceso directo en la propia finca y un trastero de gran capacidad, un privilegio poco frecuente en esta codiciada zona de Madrid. Una propiedad excepcional frente al pulmón verde del centro de Madrid, que combina el encanto de la arquitectura clásica con el confort del diseño contemporáneo. DIZA Consultores Convertimos Sueños en Hogares.",False,good,False,True,12625.0,False,False,False,False,[],False,False,2525000.0,€,,,,flat,,"Argüelles, Madrid",Piso,True,True,,
108829269,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/f3/4d/1339918955.webp,P. 5 Bj C,6,bj,233000.0,flat,sale,71.0,True,2,2,"calle Santón, 12",Madrid,Valdemoro,Centro,es,,40.19257,-3.6773149,True,https://www.idealista.com/obra-nueva/108829269/,"Residencial San Antón. Viviendas de 1, 2 y 3 dormitorios de renta libre, garajes y sala polivalente. 60 % VENDIDO  Suelo radiante por aerotermia.  Cocinas completamente amuebladas incluidos todos los electrodomésticos.  Con el privilegio de vivir en el centro de Valdemoro.",False,,True,True,3282.0,True,False,False,False,[],False,False,233000.0,€,,,,flat,,"Centro, Valdemoro","Piso en calle Santón, 12",True,True,,False
105585163,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/95/24/1256819690.webp,,48,,1500000.0,chalet,sale,288.0,,4,4,calle de Puerto de Santa María,Madrid,Madrid,Hortaleza,es,Conde Orgaz-Piovera,40.4562307,-3.6512608,False,https://www.idealista.com/inmueble/105585163/,"OPORTUNIDAD NEGOCIABLE: Vivienda de lujo para entrar a vivir, situada en una ubicación espectacular, rodeada por la privacidad, tranquilidad, zonas recreativas, centros educativos de muy buen nivel y con vías rápidas para llegar al centro de la ciudad. Es perfecto para las familias que quieran disfrutar de tener un chalet con piscina, estar fuera del bullicio del centro, pero sin alejarse de Madrid. La vivienda, de 288 metros cuadrados distribuidos en tres plantas, destaca por sus amplias dimensiones, la gran cantidad de luz natural que inunda las estancias, la ventilación cruzada y la tranquilidad y privacidad de su ubicación. En esta casa podrás organizar barbacoas, cenas en la terraza, fiestas en la piscina y celebrar todos los cumpleaños de la familia, o invitar a tus amigos a pasar el fin de semana. En planta baja se encuentra el amplio y luminoso salón-comedor con acceso directo y abierto a la cocina, con un diseño funcional cuenta con una enorme península y mesa para 4 personas. En la planta inferior se encuentra un segundo salón para celebraciones con acceso directo al garaje, dos dormitorios con dos cuartos de baño, almacén y cuarto de la colada. En la planta superior se disponen los dormitorios principales con área de vestidor y baño en suite. En la vivienda se han realizado numerosas obras de rehabilitación y mejora en los últimos años, con especial atención al diseño y al uso de materiales de gran calidad: ventanas y contraventanas realizadas a medida en madera de barco, suelos en maderas tropicales de gran resistencia y durabilidad, escaleras de diseño en acero y madera, baños en piedra travertino, piscina de agua salada, toldo motorizado, etc. Todo está en perfectas condiciones. Disfruta de la oportunidad de vivir en una zona residencial tranquila pero muy conectada con el centro de Madrid y el parque Conde de Orgáz. Excelente ubicación, muy bien comunicada mediante la estación de Metro Arturo Soria y líneas 11, 70, 120, 122 y N3 de autobuses EMT. Rápida salida a la M-30 y tiene fácil acceso a las vías M 40 y M 11.  El barrio cuenta con Instituciones como el Colegio Liceo Francés Conde Orgaz, el Colegio Montessori y el Colegio Nuestra Señora de Santa María, todos ellos con un alto nivel educativo, bilingües, guarderías, parques infantiles, instalaciones deportivas, supermercados, etc. en un radio de 300 metros. Llámenos para concertar una visita. No cobramos honorarios a la parte compradora.",False,good,False,,5208.0,True,False,False,False,[],False,False,1500000.0,€,1550000.0,50000.0,3.0,chalet,semidetachedHouse,"Conde Orgaz-Piovera, Madrid",Chalet pareado en calle de Puerto de Santa María,True,True,,
108027144,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/41/2a/1331604001.webp,W-02P53A,50,,699000.0,chalet,sale,489.0,,3,3,La Pizarra,Madrid,San Lorenzo de El Escorial,La Pizarra,es,,40.6212171,-4.1188494,False,https://www.idealista.com/inmueble/108027144/,"Magnifico y amplio adosado en El Escorial Este chalet adosado de tres plantas destaca por su amplitud, luminosidad y comodidad. En la primera planta, se encuentra un espacioso y luminoso salón con acceso a una impresionante terraza de 90 metros cuadrados, con unas vistas infinitas, ideal para disfrutar del aire libre. La cocina, funcional se ubica en la misma planta con un comedor y el dormitorio de servicio con baño completo. En la segunda planta alberga 2 amplios dormitorios con comparten un baño completo, además de un dormitorio principal independiente, que cuenta con un vestidor un un baño privado, y una terraza de unos 60 metros cuadrados proporcionando un espacio exclusivo y confortable. La tercera planta se añadió posteriormente transformándose en un espacio multifuncional y autónomo. En este nivel se ha creado una exclusiva bodega para vinos, junto a un gran salón con chimenea que aporta un ambiente cálido y acogedor. Además, cuenta con una amplia cocina diseñada especialmente para celebraciones y eventos. Adicionalmente, se incorpora un salon diafano de casi 100 metros cuadrado, polivalente. Gracias a su puerta directa a la calle y a la posibilidad de aislarla de las otras dos plantas ofrece la opción de funcionar de manera independiente, proporcionando versatilidad y un potencial extra. Esta vivienda es perfecta para quienes buscan amplitud, privacidad y zonas al aire libre sin renunciar a la comodidad de un diseño funcional La propiedad se encuentra ubicada muy próxima al casco urbano de San Lorenzo de El Escorial, localidad situada en el noroeste de la región, en la vertiente suroriental de la sierra de Guadarrama, al pie del monte Abantos y Las Machotas. Está ubicada muy próxima a todos los servicios necesarios,en una zona tranquila. Muy bien comunicada con la capital por medio de autobuses directos a Moncloa, el servicio de cercanías de RENFE y con salida a la autopista A-6. La localidad de San Lorenzo de El Escorial está situada a 45 Km del norte de Madrid, en un entorno serrano que tradicionalmente ha sido lugar de veraneo y cada vez máscomo localidad de primera residencia, gracias a su buenacomunicación y los servicios de los que dispone: Colegios, supermercados, hospital, farmacias, centros deportivos, centro cultural, teatro... Dentro de su término municipal se encuentran el Monasterio de El Escorial y el Valle de los Caídos. Desde el punto de vista de los enclaves naturales, El Parque Natural del Rio Guadarrama, Parque Natural de Hoyo Manzanares, El Pardo, La Pedriza, Sierra de Guadarrama y Navacerrada destacan en los alrededores del pueblo.",False,good,False,,1429.0,False,False,False,False,[],False,False,699000.0,€,,,,chalet,terracedHouse,"La Pizarra, San Lorenzo de El Escorial",Chalet adosado,True,True,,
106030602,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/90/9f/1341593523.webp,06505,35,,722800.0,chalet,sale,205.0,,5,3,Villalba Pueblo,Madrid,Collado Villalba,Villalba Pueblo,es,,40.6422412,-3.9921458,False,https://www.idealista.com/inmueble/106030602/,"Residencial Puerta de Villalba es una exclusiva promoción de obra nueva, de 10 viviendas unifamiliares pareadas con jardín, zonas comunes y piscina comunitaria. DISTRIBUCIÓN Todas las viviendas están distribuidas en tres plantas, un planteamiento cómodo y racional para todo tipo de familias. En la planta baja se encuentra un dormitorio, baño, zona de lavandería, cocina con salida al jardín, totalmente amueblada y equipada con los electrodomésticos básicos. Un espacioso salón comedor que tienen acceso al porche y al jardín.  En la planta primera se encuentran tres dormitorios con armarios empotrados y el dormitorio principal, que cuenta con vestidor propio, terraza y baño en suite.  En la planta bajo cubierta hay un espacio diáfano polivalente, muy luminoso y amplio.  CALIDADES Todas las estancias cuentan con grandes ventanales con carpintería con rotura de puente térmico. La calefacción de suelo radiante-refrescante con sistema de aerotermia, con apoyo de placas solares, ofreciendo una calificación energética “A. Los acabados son de alta calidad y detalles cuidados al máximo, ”, con el objetivo de alcanzar el mayor confort de las personas. ¡Convierte este bonito chalet, en tu próxima vivienda!  IMPORTANTE SABER QUE la licencia de Obras está concedida y las obras comienzan ya!  UBICACION Se encuentra en un enclave privilegiado, en la zona de Villalba Pueblo, capital de la Sierra Noroeste, que cuenta con todos los servicios a su alcance, transporte público, restaurantes, farmacias, colegios… y a un paso de la sierra con toda la naturaleza y el aire puro a tu alcance. ¡No dejes pasar esta oportunidad única y contáctanos para más información! Tu nuevo hogar te está esperando en Collado Villalba. Las imágenes y planos que aparecen en el anuncio están sujetos a las modificaciones necesarias a requerimientos municipales y exigencias administrativas, legales, jurídicas o técnicas que juzgue conveniente la dirección facultativa.",False,good,False,,3526.0,True,False,False,False,[],False,False,722800.0,€,,,,chalet,semidetachedHouse,"Villalba Pueblo, Collado Villalba",Chalet pareado,True,True,,
106737600,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/03/7a/1336249633.webp,W-02XDA4,52,,370000.0,chalet,sale,145.0,,4,2,Talamanca de Jarama,Madrid,Talamanca de Jarama,,es,,40.7486233,-3.5148554,False,https://www.idealista.com/inmueble/106737600/,"Bonita casa en Talamanca Esta magnífica propiedad de una planta, situada en una tranquila y prestigiosa zona residencial, se caracteriza por su gran luminosidad y excelente distribución. Al acceder a la vivienda, un acogedor recibidor que da paso a un espacioso salón-comedor, con acceso a la cocina, el cual cuenta con una chimenea y dos grandes ventanales que permiten la entrada de abundante luz natural, creando un ambiente cálido y confortable. La casa dispone de 4 dormitorios, uno de ellos con baño en suite, y un segundo baño completo que da servicio al resto de las estancias. Todas las habitaciones cuentan con armarios empotrados, ofreciendo un amplio espacio de almacenamiento. El cerramiento exterior es de aluminio con cristales aislantes, garantizando el máximo confort térmico. En el exterior, la vivienda cuenta con un garaje cerrado con puerta automática, además de un espacio adicional donde se pueden aparcar hasta dos coches más. También dispone de un práctico trastero, ideal para el almacenamiento extra. El terreno que rodea la vivienda es una espléndida parcela ajardinada, donde podrás disfrutar de árboles frutales, una zona de barbacoa perfecta para reuniones al aire libre y un pequeño huerto para los amantes de la jardinería. Dispone de pozo propio así como de riego automático. Esta propiedad combina comodidad, funcionalidad y un entorno natural privilegiado, haciendo de ella el hogar ideal para quienes buscan tranquilidad sin renunciar a la cercanía a los servicios. Talamanca de Jarama es un municipio de la Comunidad de Madrid. Está situado en la parte septentrional de esta comunidad autónoma, en el límite con Castilla-La Mancha. Su término se extiende sobre la comarca natural de la Campiña del Henares y por él discurre el tramo medio del río Jarama. La villa posee un rico patrimonio histórico-artístico y en ella se conservan los vestigios románicos y románico-mudéjares de mayor valor arquitectónico existentes en el nordeste madrileño.",True,good,False,,2552.0,False,False,True,False,[],False,False,370000.0,€,,,,chalet,independantHouse,Talamanca de Jarama,Casa independiente,True,True,,
107885655,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/9d/15/1351117631.webp,V02 ,14,,1255000.0,chalet,sale,199.0,,4,3,"calle Cerro de la Curia, 1",Madrid,Las Rozas de Madrid,Rozas Centro,es,El Caño- Maracaibo,40.49644,-3.87685,True,https://www.idealista.com/obra-nueva/107885655/,"Hacienda Las Rozas es un exclusivo proyecto compuesto de 12 chalets pareados localizado en una de las zonas más privilegiadas de Las Rozas, Madrid. Cada vivienda cuenta con jardín, piscina privada, luminosas y amplias estancias para disfrutarlas con la familia y amigos.",False,newdevelopment,True,,6307.0,True,False,False,False,[],False,False,1255000.0,€,,,,chalet,semidetachedHouse,"El Caño- Maracaibo, Las Rozas de Madrid","Chalet pareado en calle Cerro de la Curia, 1",True,True,,False
108879983,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/9f/1b/1357773641.webp,,38,3,280000.0,flat,sale,113.0,True,3,1,CL CAMINO VIEJO,Madrid,El Escorial,Navalquejigo - Los Arroyos,es,,40.6052145,-4.0572435,False,https://www.idealista.com/inmueble/108879983/,"Descubre esta luminosa y acogedora vivienda situada en la exclusiva urbanización Los Arroyos del Escorial, un enclave natural privilegiado dentro del Parque Regional de la Cuenca Media del Río Guadarrama, a solo unos minutos del embalse de Valmayor. El piso, reformado, se encuentra en una tercera planta y destaca por su extraordinaria luz natural durante todo el día, gracias a su altura y orientación. Distribución: • Tres dormitorios. El principal muy amplio y con ventanal. • Un baño completo. • Salón muy amplio con chimenea, perfecto para disfrutar de tardes acogedoras en invierno. • Terraza, con vistas despejadas. • Cocina independiente con office y mirador. La urbanización Los Arroyos es un lugar muy valorado por quienes buscan calidad de vida, tranquilidad y naturaleza, sin renunciar a los servicios. Cuenta con: • Colegio. • Centro médico, supermercado y comercios de proximidad. • Conexión con transporte público y buen acceso por carretera. Una oportunidad única. Ideal como vivienda habitual o segunda residencia en un entorno natural incomparable.",True,good,False,False,2478.0,True,True,False,False,[],False,False,280000.0,€,,,,flat,,"Navalquejigo - Los Arroyos, El Escorial",Piso en Cl Camino Viejo,,,,
108255636,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/91/95/1338629804.webp,92607,16,en,169000.0,flat,sale,40.0,True,1,1,calle de González Feito,Madrid,Madrid,Usera,es,12 de Octubre-Orcasur,40.379005,-3.6952254,False,https://www.idealista.com/inmueble/108255636/,"Piso de 39 m² construidos para reformar, ideal como inversión o primera vivienda, ubicado en una entreplanta exterior de un edificio moderno construido en 2005, con ascensor y sin barreras arquitectónicas. Se distribuye en espacio diáfano con posibilidades de redistribución (salón con cocina abierta, dormitorio independiente, baño completo, etc. ), ofreciendo un lienzo perfecto para diseñar a tu gusto. El inmueble goza de buena ventilación y luz natural. Orientación Sur. Ubicado en una zona consolidada del distrito de Carabanchel, bien comunicada por transporte público Metro (Almendrales), Autobuses (81, 23, 123), Cercanías (12 de Octubre) y con todos los servicios cercanos: supermercados, Mercadona a la puerta, colegios, centros de salud y zonas verdes. Ideal para quien busca reformar y personalizar su hogar en una finca reciente o para inversores que quieran rentabilidad en una zona con alta demanda. En Grupo Mejocasa, nos especializamos en ofrecer el mejor servicio inmobiliario en toda la Comunidad de Madrid. Con cuatro oficinas estratégicamente ubicadas en Chamberí-Centro, Ciudad Lineal-Salamanca, Hortaleza-Las Tablas y Canillejas-Vicálvaro, tenemos un amplio conocimiento del mercado y un alcance inigualable en la ciudad. Gracias a nuestro método de trabajo, brindamos un servicio integral que cubre todos los aspectos del proceso inmobiliario, garantizando que nuestros clientes tomen decisiones informadas y seguras. Confía en nosotros para encontrar la vivienda ideal o vender tu propiedad con las mejores condiciones.",False,renew,False,True,4225.0,False,False,False,True,[],False,False,169000.0,€,174000.0,5000.0,3.0,flat,,"12 de Octubre-Orcasur, Madrid",Piso en calle de González Feito,,,,
101143729,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/59/b7/49/1111636216.webp,7921,20,6,2300000.0,flat,sale,265.0,True,5,5,calle de Pedro de Valdivia,Madrid,Madrid,Chamartín,es,El Viso,40.4368328,-3.6804708,False,https://www.idealista.com/inmueble/101143729/,"CHAMARTIN - EL VISO Magnifica vivienda en una sexta planta, totalmente exterior orientación sur y norte, todas las habitaciones son exteriores, luminosas y con unas vista estupendas  La vivienda cuenta con 253m² que se distribuyen de la siguiente forma. Accedemos a la misma por un amplio hall recibidor. Desde esta estancia tenemos paso al salón comedor en dos ambientes claramente diferenciados, con salida a la terraza.   Seguimos con 4 amplios dormitorios, dos de ellos con cuarto de baño en suite, además de otro cuarto de baño completo a compartir por los otros dos dormitorios. Todos los dormitorios son amplios, luminosos, y tienen grandes armarios empotrados. Además en el pasillo distribuidor disponemos de un aseo de cortesía. El edificio tiene amplias zonas ajardinadas. La calefacción es central y tiene aire acondicionado en todas las habitaciones. El precio incluye dos plazas de garaje y un trastero. Recientemente se ha renovado la calefacción, la instalación eléctrica, tuberías y fachada del edificio. El distrito de Chamartín se encuentra situado en la zona noreste de Madrid. Distrito muy dinámico que discurre a lo largo del Paseo de la Castellana, eje central y centro neurálgico de la actividad empresarial de la capital madrileña en el que conviven diferentes estilos de vida y en el que destacan sus grandes avenidas, zonas residenciales. En el precio están excluidos el impuesto sobre transmisiones patrimoniales y los gastos sobre notaria y registro de la propiedad.",False,good,False,True,8679.0,True,False,False,True,[],False,False,2300000.0,€,,,,flat,,"El Viso, Madrid",Piso en calle de Pedro de Valdivia,True,True,,
107172640,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/f0/38/1305137345.webp,Solu218,32,bj,173000.0,flat,sale,85.0,True,1,1,Centro,Madrid,Aranjuez,Centro,es,,40.0351071,-3.6079468,False,https://www.idealista.com/inmueble/107172640/,"SOLUIN ofrece en venta estupendo apartamento exterior de 1 dormitorio, en impecable estado, perfecto para entrar a vivir de inmediato, en casco histórico de Aranjuez, Madrid. La vivienda cuenta, cómodamente distribuidos en sus 77 m2 de vivienda (85 m2 totales de catastro), con 1 enorme salón de más de 30 m2 en el centro de la vivienda y alrededor del mismo encontraremos 1 amplio dormitorio con baño en suite (lavabo y ducha) y espacio para colocar vestidor y/o una zona de trabajo o estudio, cocina completamente amueblada y equipada con electrodomésticos y aseo. El inmueble fue construido en el año 2000 y dispone para su uso y disfrute de orientaciones Sur (salón y cocina) y Oeste (dormitorio), carpintería metálica de aluminio, suelos de madera y gres. Todos los servicios muy próximos al encontrarse en barrio consolidado: Colegios, escuelas infantiles y guarderías, institutos, supermercados, mercado, farmacias, todo tipo de comercios, centros médicos, deportivos y de ocio, restaurantes, iglesia, etc. ¡No dejes pasar esta gran oportunidad para vivir donde siempre has querido vivir!",True,good,False,False,2035.0,True,False,False,True,[],False,False,173000.0,€,175000.0,2000.0,1.0,flat,,"Centro, Aranjuez",Piso,,,,
102184309,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/c4/2a/269086481.webp,Ref. 121-C,8,1,467077.0,flat,sale,123.0,True,3,2,calle Toledo s/n,Madrid,Getafe,San Isidro,es,,40.3022106,-3.7332137,True,https://www.idealista.com/obra-nueva/102184309/,"Un auténtico lujo en pleno centro de la ciudad. Se ha realizado una plaza ajardinada delantera para dar espacio y visibilidad a la edificación. Se trata de un edificio de Viviendas libres, de nueva construcción, en el mismo centro de Getafe, a un paso del Ayuntamiento, en la zona más comercial de la ciudad, con 86 viviendas de 2, 3 y 4 dormitorios y piscina, una dotación inigualable en el casco antiguo de Getafe, que se adaptará perfectamente a sus necesidades. El edificio tiene un diseño moderno y atractivo y las viviendas cuentan con acabados de calidad. Es un edificio con tres plantas de sótano, y seis plantas sobre rasante (Baja más cinco). La promoción consta de 5 portales y seis núcleos de escalera y ascensor para acceder a las viviendas. La zona está muy bien comunicada, en el mismo centro de Getafe con fáciles accesos y cuenta con estación de Metro a 500 metros y líneas de autobús. Consultar disponibilidad de trasteros y plazas de garaje.",False,newdevelopment,True,True,3797.0,True,False,False,False,[],False,False,467077.0,€,,,,flat,,"San Isidro, Getafe",Piso en calle Toledo s/n,,,,True
108600391,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/af/89/1349623676.webp,MAYORALAMEDA,30,1,229000.0,duplex,sale,124.0,True,2,2,calle Mayor,Madrid,Torres de la Alameda,,es,,40.4006828,-3.3591384,False,https://www.idealista.com/inmueble/108600391/,"PT INVERSIONES INMOBILIARIAS, Pone en VENTA, este magnífico dúplex DE 124m² totalmente reformado en febrero del 2025, situado en una zona tranquila de Torres de la Alameda, ideal para quienes buscan amplitud, comodidad y calidad en cada detalle. Distribución por estancias:  PLANTA BAJA  Salón-comedor amplio, luminoso, con acceso directo a la cocina y aseo (suelos y paredes porcelánicos), Suelo de dormitorios de tarima flotante en excelente estado y paredes lisas, perfectas para una decoración personalizada. Cocina independiente completamente amueblada y equipada (salvo lavadora, lavavajillas y secadora). Incluye: Vitrocerámica, Horno, Campana extractora, Nevera Samsung A+++, todo en excelente estado.  PLANTA SUPERIOR: Dormitorio principal de gran tamaño, con armario empotrado forrado y vestido, tarima flotante y mucha luz natural. Segundo dormitorio también amplio, ideal como dormitorio juvenil, despacho o sala de ocio. Baño completo, con ducha de resina imitación pizarra de carga minerales de 140x100cm, con columna de ducha termostática, repisa y lluvia XXL, suelos y paredes porcelánicos de alta gama. Cada rincón de la vivienda ha sido cuidado al detalle, con acabados de lujo como el accesorio de baño con cristales Swarovski, que reflejan un toque especial de diseño. Escalera interior de diseño moderno de cristal templado combinados con tarima flotante, que aportan luminosidad y estilo al espacio.  Detalles técnicos y mejoras: Reforma integral en 2011 (instalaciones de luz y agua actualizadas). Calefacción eléctrica y aire acondicionado con bomba de frío/calor. Ventanas con doble aislamiento térmico y acústico, persianas de aluminio y mosquiteras integradas para mayor confort. Puerta de entrada blindada y todas las puertas interiores nuevas. La vivienda incluye plaza de garaje privada, garantizando comodidad. Este dúplex destaca por su luminosidad, materiales de calidad, y la comodidad de contar con todas las reformas recientes. ¡Lista para entrar a vivir!  Ubicado en un entorno tranquilo y bien comunicado, con todos los servicios cercanos disponibles como: supermercados, farmacias, centro de salud y comercios locales etc…  Ubicación y accesos: transporte público Perfectamente comunicado con Madrid y Alcalá de Henares: Línea 261, Línea 232. Acceso por carretera: A tan solo 35 km de Madrid capital (unos 33 min) por la A‑2 y la M‑220. ¿Te interesa? ¡No dudes en contactarnos para más información o agendar tu visita!",False,good,False,False,1847.0,True,False,False,False,[],False,False,229000.0,€,237000.0,8000.0,3.0,flat,duplex,Torres de la Alameda,Dúplex en calle Mayor,True,True,,
102184278,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/05/f8/167877871.webp,Ref. 115-B,8,5,356618.0,flat,sale,88.0,True,2,1,calle Toledo s/n,Madrid,Getafe,San Isidro,es,,40.3022106,-3.7332137,True,https://www.idealista.com/obra-nueva/102184278/,"Un auténtico lujo en pleno centro de la ciudad. Se ha realizado una plaza ajardinada delantera para dar espacio y visibilidad a la edificación. Se trata de un edificio de Viviendas libres, de nueva construcción, en el mismo centro de Getafe, a un paso del Ayuntamiento, en la zona más comercial de la ciudad, con 86 viviendas de 2, 3 y 4 dormitorios y piscina, una dotación inigualable en el casco antiguo de Getafe, que se adaptará perfectamente a sus necesidades. El edificio tiene un diseño moderno y atractivo y las viviendas cuentan con acabados de calidad. Es un edificio con tres plantas de sótano, y seis plantas sobre rasante (Baja más cinco). La promoción consta de 5 portales y seis núcleos de escalera y ascensor para acceder a las viviendas. La zona está muy bien comunicada, en el mismo centro de Getafe con fáciles accesos y cuenta con estación de Metro a 500 metros y líneas de autobús. Consultar disponibilidad de trasteros y plazas de garaje.",False,newdevelopment,True,True,4052.0,True,False,False,False,[],False,False,356618.0,€,,,,flat,,"San Isidro, Getafe",Piso en calle Toledo s/n,,,,True
