propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice
103785896,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/a2/94/1200066345.webp,0100574,37,,150000.0,chalet,sale,160.0,,5,3,Cadalso de los Vidrios,Madrid,Cadalso de los Vidrios,,es,,40.3029983,-4.4452339,False,https://www.idealista.com/inmueble/103785896/,"103-DELEGACIÓN PRINCIPAL. _Vivienda unifamiliar adosada de 151 m2 útiles, desarrollada en tres plantas, distribuida en planta de acceso con vestíbulo y acceso al garaje, salón-comedor, cocina independiente amueblada y un baño planta primera con tres dormitorios con armarios empotrados, dos baños y terraza planta segunda con una amplia terraza de 22,76 m2. A la vivienda le corresponde el uso privativo de la zona de patio/jardín a la que tiene acceso al fondo de la casa.",False,good,False,,938.0,False,False,False,False,[],False,False,150000.0,€,chalet,Cadalso de los Vidrios,Casa independiente,independantHouse,,,,,
108196617,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/6f/3d/1336802539.webp,10MADRID1021097CARRIONCONDES,8,bj,399100.0,flat,sale,102.0,True,4,2,calle de Carrión de los Condes,Madrid,Madrid,Hortaleza,es,Apóstol Santiago,40.4764693,-3.657401,False,https://www.idealista.com/inmueble/108196617/,"Piso en planta baja de 102 m², con ascensor, distribuido en hall de entrada, salón-comedor, cocina independiente con tendedero, cuatro dormitorios y dos baños (uno de ellos en suite).",False,good,False,True,3913.0,True,False,False,False,[],False,False,399100.0,€,flat,"Apóstol Santiago, Madrid",Piso en calle de Carrión de los Condes,,,,,,
108283952,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/34/4d/1339495161.webp,,19,,104000.0,chalet,sale,74.0,,2,1,calle Cuevas,Madrid,Orusco,,es,,40.2861433,-3.2058269,False,https://www.idealista.com/inmueble/108283952/,"Casa de Pueblo en Orusco de Tajuña Ubicada en el pintoresco pueblo de Orusco de Tajuña, esta encantadora casa de pueblo es ideal para quienes buscan tranquilidad y encanto rural, sin renunciar a la comodidad.  La vivienda tiene una superficie de 74 m² distribuidos en tres plantas, salón con cocina americana, 2 dormitorios acogedores y luminosos, 1 baño completo con todas las comodidades y una espaciosa terraza para disfrutar del aire libre y las vistas del pueblo. Ubicación en un entorno tranquilo, perfecto para desconectar, con fácil acceso a la carretera y cerca de todos los servicios del municipio, Ideal para parejas, familias pequeñas o como segunda residencia en entorno rural. ¡No pierdas la oportunidad de vivir en un auténtico pueblo madrileño con todo lo que necesitas a tu alcance! Para más información o para concertar una visita, contáctanos.",False,good,False,,1405.0,False,False,False,False,[],False,False,104000.0,€,chalet,Orusco,Chalet pareado en calle Cuevas,semidetachedHouse,,,,,
103547118,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/62/46/1192942500.webp,VEN6511,62,,1830000.0,chalet,sale,1267.0,,8,11,Barrio Molino de la Hoz,Madrid,Las Rozas de Madrid,Molino de la Hoz,es,Molino de la Hoz,40.5445645,-3.928059,False,https://www.idealista.com/inmueble/103547118/,"Urbenorte vende exclusivo chalet en Molino de la Hoz distribuido en 3 plantas. Es una de las mejores viviendas de Las Rozas de Madrid. Es un chalet muy luminoso distribuido de la siguiente forma: Planta principal: 2 amplios salones, un despacho, dormitorio con baño, 1 aseo de cortesia, una amplia cocina con office y varias salidas al jardín, una de ellas sale directamente a un amplio porche techado con barbacoa y horno. Primera planta: subiendo nos encontramos con 6 dormitorios con 6 baños en suite y un dormitorio principal con despacho, 2 baños unidos y amplios armarios. Planta baja: en esta planta muy luminosa nos encontramos un gran salón con billar, bodega y chimenea, un cine para 10 personas, pista de squash, gimnasio, sauna, dormitorio de servicio con baño y cocina, despensa, zona de lavado y muchos armarios. Garaje para 4 coches. El jardín de 2500 m está muy cuidado, tiene un gran cenador, piscina cubierta, zona infantil con casita de invitados, y 4 plazas de parking techadas adicionales. La urbanización Molino de la Hoz cuenta con club social con restaurante, piscina, pistas de tenis y paddle. Hay también farmacia, cafeterías, peluquería, veterinario, etc. Colegios (Logos y Berriz). Varias líneas de autobús que comunican con Las Rozas y Moncloa, así como con el club social de la urbanización.",False,good,False,,1444.0,False,False,False,False,[],False,False,1830000.0,€,chalet,"Molino de la Hoz, Las Rozas de Madrid",Casa independiente,independantHouse,,,,True,True
108894280,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/1f/cf/1358184451.webp,1680577000370202257,6,8,710000.0,flat,sale,76.0,True,3,2,Barrio Cuzco-Castillejos,Madrid,Madrid,Tetuán,es,Cuzco-Castillejos,40.462704,-3.6923436,False,https://www.idealista.com/inmueble/108894280/,"Descubre este piso ubicado en una de las zonas más demandadas de Madrid: la zona de Castillejos. Rodeado de comercios, servicios, excelentes conexiones de transporte y a pocos minutos del Paseo de la Castellana. La vivienda cuenta con 76m² distribuidos en 3 habitaciones y dos baños, salón-comedor, cocina integrada.  Edificio con ascensor, comodidad asegurada La vivienda actualmente se encuentra en proceso de reforma. Perfecto tanto como vivienda habitual como para inversores que buscan rentabilidad en una zona con alta demanda de alquiler.",False,good,False,True,9342.0,False,False,False,False,[],False,False,710000.0,€,flat,"Cuzco-Castillejos, Madrid",Piso,,720000.0,10000.0,1.0,,
108571729,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/6f/d6/1348784553.webp,41183,12,,750000.0,duplex,sale,144.0,True,4,2,calle de Joaquín Lorenzo,Madrid,Madrid,Fuencarral,es,Peñagrande,40.4745068,-3.7341939,False,https://www.idealista.com/inmueble/108571729/,"BUVE VENDE DUPLEX EN MADRID CON REF 41183 ¡Exclusivo dúplex independiente en una de las zonas más prestigiosas de la ciudad! Magnífico dúplex exterior e independiente en excelente ubicación Presentamos este encantador dúplex de 144 m², totalmente exterior y con acceso independiente, situado en una zona privilegiada con áreas verdes, colegios, comercios. La vivienda se distribuye en una cocina amplia y muy luminosa, gracias a su ventana exterior; un salón espacioso con grandes ventanales; y cuatro dormitorios: tres dobles y uno individual. Uno de los dormitorios dobles dispone de salida directa a una agradable terraza, ideal para disfrutar del aire libre en privacidad. Además, cuenta con dos baños completos. Aunque el inmueble se encuentra en buen estado general, requiere una pequeña reforma de actualización en la cocina, lo que ofrece la oportunidad de personalizar este espacio a tu gusto y necesidades. Por su excelente ubicación, distribución y luminosidad, esta propiedad es ideal tanto para familias como para quienes buscan una vivienda con potencial en una de las mejores zonas.",False,good,False,False,5208.0,False,False,False,False,[],False,False,750000.0,€,flat,"Peñagrande, Madrid",Dúplex en calle de Joaquín Lorenzo,duplex,800000.0,50000.0,6.0,,
108598213,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/5e/dd/1350930839.webp,,34,,810000.0,chalet,sale,344.0,,5,4,Valdecabañas,Madrid,Boadilla del Monte,Valdecabañas,es,,40.4351013,-3.8901271,False,https://www.idealista.com/inmueble/108598213/,"TECNOCASA ofrece en EXCLUSIVA esta CASA INDEPENDIENTE en VALDECABAÑAS, en la prestigiosa urbanización LOS RESIDENCIALES DE VALDECABAÑAS para que usted compre con total seguridad. Confíe en la inmobiliaria líder en España con más de 900 puntos de venta. Agencia Inmobiliaria inscrita en el RAIN de la Comunidad de Madrid. N° 000937/24. Vivienda Independiente para reformar en Valdecabañas – Boadilla del Monte 344 m² construidos | Parcela de 510 m² | 5 dormitorios | 4 baños | 3 plantas | Piscina | Garaje doble Presentamos esta excelente oportunidad en una de las urbanizaciones más demandadas de Boadilla del Monte: Valdecabañas. Se trata de una vivienda unifamiliar independiente de 344 m² construidos, ubicada sobre una parcela de 510 m², con gran potencial para reforma y posibilidad de adaptación a diferentes estilos de vida o proyectos residenciales. Distribución y características principales: Superficie construida: 344 m² distribuidos en 3 plantas Parcela: 510 m² Dormitorios: 5 amplias habitaciones Baños: 3 completos y 1 aseo Garaje privado con capacidad para 2 vehículos Piscina de buenas dimensiones, ideal para el disfrute familiar Estancias luminosas y bien distribuidas Posibilidades de rediseño moderno y personalización total Ubicación privilegiada: Situada en la prestigiosa urbanización Valdecabañas, esta vivienda goza de un entorno tranquilo, familiar y seguro, con excelente comunicación con el centro de Boadilla, colegios de prestigio, transporte público, zonas verdes y servicios esenciales. Estado del inmueble: La propiedad requiere reforma, lo que permite adaptar el espacio a medida y aumentar significativamente su valor de mercado tras la rehabilitación. Ideal para uso propio en una de las zonas residenciales con mayor proyección del noroeste de Madrid. Gestionamos cambios de vivienda, valoración inmobiliaria gratuita. Financiación 100%. Consúltenos condiciones. TECNOCASA inmobiliaria líder en España con más de 900 puntos de venta, más de 30 años de experiencia en territorio nacional.",False,renew,False,,2355.0,False,False,False,False,[],False,False,810000.0,€,chalet,"Valdecabañas, Boadilla del Monte",Casa independiente,independantHouse,,,,True,True
108652962,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/60/50/1358060308.webp,,17,,199900.0,chalet,sale,80.0,,3,2,plaza de la Cultura,Madrid,Velilla de San Antonio,,es,,40.3657667,-3.4892942,False,https://www.idealista.com/inmueble/108652962/,"¡Agencia inmobiliaria TECNOCASA ESTUDIO VELILLA DE SAN ANTONIO - VENDE en EXCLUSIVA CASA BAJA EN EL CORAZÓN DEL PUEBLO!  Esta casa baja de dos plantas construida en 1920. Con un total de 80 m² construidos, la propiedad cuenta con dos apartamentos uno en cada planta, ideales para invertir en alquileres. Aunque la estructura necesita atención y actualización, su ubicación céntrica permite disfrutar de todos los servicios a pie de calle, lo que la convierte en una opción muy atractiva.  Con orientación sur y oeste, podrás disfrutar de luz natural durante todo el día. No dejes pasar la oportunidad de transformar este espacio en el hogar de tus sueños.  No dejes pasar la oportunidad de financiar HASTA 100% con nuestro asesoramiento gratuito ¡CON KÍRON! ¡Contáctanos para más información y ven a visitarlo!",False,renew,False,,2499.0,False,False,False,False,[],False,False,199900.0,€,chalet,Velilla de San Antonio,Casa independiente en plaza de la Cultura,independantHouse,,,,,
108214575,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/60/6a/1337336999.webp,SEMINUEVO 2005,36,2,370000.0,flat,sale,69.0,True,2,1,paseo Perales,Madrid,Madrid,Latina,es,Puerta del Ángel,40.4037374,-3.7380155,False,https://www.idealista.com/inmueble/108214575/,"VIVIENDAXXI vende esta vivienda en finca del año 2005, formado por 2 dormitorios, cocina, salón, hall de entrada, baño completo y lavadero. Armarios empotrados, calefaccion individual gas natural, pre instalacion aire acondicionado por conductos. Suelos de tarima, ventanas climalit, paredes lisas. PLAZA DE GARAJE INCLUIDA EN EL PRECIO. PARA ENTRAR A VIVIR!",False,good,False,True,5362.0,False,False,False,False,[],False,False,370000.0,€,flat,"Puerta del Ángel, Madrid",Piso en paseo Perales,,,,,True,True
108796841,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/f5/e7/1355405899.webp,1210,22,2,209000.0,duplex,sale,76.0,True,2,1,Valleaguado - La Cañada,Madrid,Coslada,Valleaguado - La Cañada,es,,40.4284739,-3.5394129,False,https://www.idealista.com/inmueble/108796841/,"� Dúplex seminuevo en venta en Coslada – Avda. de la Cañada Ubicado en una zona con todos los servicios a mano, este dúplex destaca por su distribución práctica, espacios diferenciados y detalles que aportan calidez y funcionalidad. Ideal para quienes buscan comodidad y un ambiente moderno. ✨ Detalles principales: � Superficie construida: 76 m² aprox. �️ Dormitorios: 2, ambos en planta superior con armarios empotrados � Baño: 1 completo con bañera y mampara �️ Salón: Amplio y luminoso, con gran ventanal � Cocina: Independiente, equipada y amueblada, con acceso a tendedero cerrado en climalit de 3 m² aprox. � Extras: Vestidor de 4 metros en pasillo, revestido en madera y con ventana tipo Velux � Calefacción: Individual de gas natural ❄️ A/A: Sí, en el salón (bomba frío-calor) � Ventanas: Climalit � Puertas: Sapelly �️ Suelos: Gres en planta baja y parquet en la planta superior � Ascensor: No dispone � Comunidad: 65 €/mes aprox. � Precio: 209.000 € � Ubicación: Situado en Avenida de la Cañada, una zona muy bien conectada, con comercios, colegios, supermercados y servicios a pocos metros. Ambiente residencial y consolidado. ✨ Un dúplex moderno y cómodo, perfecto para quienes quieren espacios bien definidos y vivir cerca de todo. ¡Solicita tu visita sin compromiso!",False,good,False,False,2750.0,False,False,False,False,[],False,False,209000.0,€,flat,"Valleaguado - La Cañada, Coslada",Dúplex,duplex,,,,,
108814360,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/20/4a/1355905215.webp,,11,4,250000.0,flat,sale,78.0,True,3,1,ronda del Sur,Madrid,Madrid,Puente de Vallecas,es,Entrevías,40.3830256,-3.6759723,False,https://www.idealista.com/inmueble/108814360/,"Piso Amplio, luminoso y listo para entrar! Piso de 3 dormitorios con terraza y doble ascensor Te presentamos esta estupenda vivienda situada en una cuarta planta real con ascensor, en edificio con doble elevador, ideal para quienes buscan espacio, comodidad y luz natural en una zona tranquila y bien comunicada. Con 78 m² construidos y una distribución funcional, esta propiedad es perfecta tanto como vivienda habitual como inversión rentable. � Características principales: •3 dormitorios espaciosos y luminosos •1 baño completo, reformado y en buen estado •Salón amplio, con acceso directo a una terraza  •Cocina independiente, equipada y con espacio de almacenaje •Calefacción individual por gas natural •Edificio con doble ascensor, acceso cómodo y sin barreras •Cuarta planta, con vistas despejadas y excelente entrada de luz La vivienda está en buen estado general, lista para entrar a vivir o actualizar según tu gusto. La terraza orientada al exterior aporta un extra de confort y funcionalidad.",False,good,False,True,3205.0,False,False,False,False,[],False,False,250000.0,€,flat,"Entrevías, Madrid",Piso en ronda del Sur,,,,,,
108797613,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/41/c0/1355428933.webp,299,27,2,220000.0,flat,sale,84.0,True,3,1,El Cerrillo,Madrid,Colmenar Viejo,El Cerrillo,es,,40.664379,-3.76963,False,https://www.idealista.com/inmueble/108797613/,"Estupendo piso por actualizar. Salón comedor con acceso a terraza, 3 dormitorios, un baño y cocina con tendedero. Está situado al lado de la plaza de toros de Colmenar Viejo, muy cerca de la zona comercial ""El Mirador"", por lo que tiene toda clase de comercios cerca. M2 Construidos: 84 ALTURA: 2º SIN ASCENSOR. AÑO CONSTRUCCIÓN: 1970 CALEFACCIÓN: Gas natural (caldera de condensación). SUELOS: Parquet y gres en cocina y baño. CARPINTERÍA EXTERIOR: Aluminio sencillo. Dobles ventanas. DISTRIBUCIÓN: Según entramos la cocina queda a la derecha y el salón a la izda. Desde el salón se accede a la terraza. Según entramos de frente, el baño a la derecha, un dormitorio a la derecha y 2 a la izquierda. Indras Inmobiliaria Mi casa es tu casa.",False,renew,False,False,2619.0,False,False,False,False,[],False,False,220000.0,€,flat,"El Cerrillo, Colmenar Viejo",Piso,,,,,,
101245238,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/a4/94/1200067335.webp,0100351,37,,150000.0,chalet,sale,160.0,,5,3,Cadalso de los Vidrios,Madrid,Cadalso de los Vidrios,,es,,40.3030167,-4.4451484,False,https://www.idealista.com/inmueble/101245238/,"103-DELEGACIÓN PRINCIPAL. _Vivienda unifamiliar adosada de 151 m2 útiles, desarrollada en tres plantas, distribuida en planta de acceso con vestíbulo y acceso al garaje, salón-comedor, cocina independiente amueblada y un baño planta primera con tres dormitorios con armarios empotrados, dos baños y terraza planta segunda con una amplia terraza de 22,76 m2. A la vivienda le corresponde el uso privativo de la zona de patio/jardín a la que tiene acceso al fondo de la casa.",False,good,False,,938.0,False,False,False,False,[],False,False,150000.0,€,chalet,Cadalso de los Vidrios,Casa independiente,independantHouse,,,,,
108892072,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/3c/35/1358119922.webp,,20,2,265000.0,flat,sale,85.0,True,3,1,El Cerrillo,Madrid,Colmenar Viejo,El Cerrillo,es,,40.6648798,-3.7681921,False,https://www.idealista.com/inmueble/108892072/,"TECNOCASA ESTUDIO COLMENAR NORTE SL  Agencia inmobiliaria de COLMENAR VIEJO - ZONA NORTE vende en exclusiva PISO EN ZONA EL CERRILLO COMPLETAMENTE REFORMADO. Cuenta con hall recibidor, cocina con tendedero cubierto, salón - comedor con acceso a terraza, tres dormitorios muy amplios con armario empotrado y un cuarto de baño completo.  Reformado completamente hace 4 años. Cercano a todos los servicios como paradas de autobús, centro comercial El Mirador y parques.  Contamos con departamento FINANCIERO con posibilidad de HIPOTECAS hasta el 100%. CONSULTE SIN COMPROMISO. Si necesitas vender un inmueble, ponemos a su disposición la VALORACION GRATUITA del inmueble en la que le explicaremos todas las fases de la 'compra y venta' para su mayor tranquilidad y seguridad a la hora de llevar a cabo el cambio de vivienda. Contamos con 2 oficinas en Colmenar Viejo, 350 en la Comunidad de Madrid y más de 870 oficinas en el territorio nacional.",False,good,False,False,3118.0,False,False,False,False,[],False,False,265000.0,€,flat,"El Cerrillo, Colmenar Viejo",Piso,,,,,,
