propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology
96691603,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/3e/b6/1227373151.webp,QK17560,41,en,2090000.0,flat,sale,356.0,True,4,4,calle de Castelló,Madrid,Madrid,Barrio de Salamanca,es,40.433954,-3.6819898,False,https://www.idealista.com/inmueble/96691603/,"QUALITY KEYS INMOBILIARIOS, vende esta exclusiva y espectacular vivienda de 346 metros cuadrados construidos aproximadamente según medición propia incluyendo zonas comunes, terrazas y trastero, siendo los metros catastrales de 319 metros cuadrados construidos según catastro. Unica, espectacular y elegante, en el aristocrático barrio de Salamanca, centro neurálgico de Madrid, sin duda, el distrito por excelencia. La finca cuenta con PORTERO físico que vive en la misma, ascensor principal y montacargas. Portal señorial. Junto a las calles Juan Bravo, Velázquez, Ortega y Gasset y Príncipe de Vergara. Construcción histórica en una zona tranquila, confortable y segura. Las actividades empresariales, diplomáticas y comerciales se integran a la perfección en el orden de sus calles y la belleza de sus fachadas. Inmueble ubicado en una de las calles más elegantes del barrio, a pocos metros de Ortega Y Gasset, en edificio clásico con portal señorial y ascensor de jaula perfectamente cuidado. Servicio de conserjería, el portero vive en la finca. El piso está para REFORMAR con GRANDES POSIBILIDADES. Tiene un TRASTERO en la misma finca y posibilidad de plaza de garaje no incluida en el precio. Altura de entreplanta alta ya que en escritura figura como primero. La entrada a la vivienda es a través de una magnífica y elegante puerta de dos hojas, que da paso a un hall de entrada de dimensiones espectaculares donde convergen dos salones y un comedor, que conforman la zona de día. Un pasillo distribuidor conduce a la zona de descanso y servicio, todo muy bien definido. La zona de descanso, a la que se accede a través de dos amplios distribuidores, se compone de cuatro dormitorios, dos de ellos en suite, con su baño incorporado, vestidor, un baño completo y un aseo. La zona de servicio cuenta con office, amplísima cocina, dormitorio de servicio, baño, tendedero y dispone de puerta independiente de servidumbre: •Gran Hall de entrada. •Dos salones con puertas correderas. •Comedor •Dos pasillos distribuidores. •4 dormitorios. 2 en suite. •Dormitorio de servicio. •4 baños. •1 aseo. •Vestidor. •Cocina con terraza. •Office. •Despensa. •Tendedero. •Dos ascensores. •Servicio de conserjería.  •Trastero. •1 plaza de garaje en parking de residentes, no incluida en el precio. El Barrio de Salamanca es una de las zonas más emblemáticas de Madrid, con un nivel socio económico alto y una actividad dominante múltiple. Sus calles transportan a una época señorial, con las ventajas de una era moderna. Una de las mejores zonas para vivir en Madrid que dispone de todo lo necesario para sentirse cómodo. Excelentes comunicaciones. Muy cercano al Parque del Retiro. Es el paraíso de las compras de lujo, principalmente en las calles Serrano, Ortega y Gasset (la Milla de Oro), Velázquez, Ayala, Lagasca y Claudio Coello, que cuentan con grandes firmas internacionales como Chanel, Loewe o Louis Vuitton, sinónimo de sofisticación y lujo. Joyerías de nivel como Suarez, Búlgari, Cartier, Tiffany… Las calles del Barrio de Salamanca también ofrecen una amplia oferta gastronómica. Restaurantes de calidad, vinotecas, gastrobares, terrazas y locales de moda, principalmente ubicados en las calles Jorge Juan, Serrano, Goya, Ortega y Gasset o Juan Bravo. Oferta educativa de lujo, calidad y prestigio, que cuenta entre otros con los prestigiosos colegios de Nuestra Señora del Pilar, Sagrada Familia y Reina Victoria. En los últimos años, este distrito ha notado un crecimiento exponencial en la recepción de inversores exclusivos, que no dudan en buscar una vivienda de lujo con las mejores calidades y servicios.",True,renew,False,True,5871.0,True,False,True,False,[],False,False,2090000.0,€,,,,flat,"Castellana, Madrid",Piso en calle de Castelló,Destacado,Castellana,,,
108102384,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/d6/76/1356250319.webp,06836,33,6,580000.0,flat,sale,60.0,True,2,1,plaza de San Miguel,Madrid,Madrid,Centro,es,40.4167376,-3.7095843,False,https://www.idealista.com/inmueble/108102384/,"Os presentamos una encantadora vivienda con increibles vistas a los mejores monumentos de los Austrias en Madrid. Un oasis en medio del centro, no se oye un ruido y es muy luminoso por estar situado en una 6ª planta con ascensor. Ubicado en Plaza de San Miguel, en un edificio representativo, a escasos metros de la Plaza Mayor.  El hecho de estar en una de las últimas plantas del edificio, así como su orientación, garantiza luz natural durante todo el día, creando un ambiente cálido y acogedor. Además, cuenta con la instalación de toldos automáticos.  Las vistas a la cúpula de la Almudena y la Plaza de la Villa, Casa de Campo y Sierra son envidiables. Se trata de una finca clásica del barrio de los Austrias, que dispone de ascensor y portero físico.  Cuenta con una superficie de 56,8 m² según escritura y 55 m2 construidos según catastro  Distribuido en salón - comedor con balcón y 2 ventanas más, 2 dormitorios dobles con grandes armarios, cocina independiente y baño con ducha. Todas las estancias tienen ventana.  Bien conservado para entrar a vivir o actualizarlo con distribución más moderna. Tiene techos muy altos, actualmente rebajados. Bien aislada. Suelos de tarima, carpintería exterior de PVC oscilobatiente con climalit, carpintería interior de madera, grandes armarios empotrados. La calefacción es central en la actualidad y han decidido en la comunidad su retirada. Agua caliente mediante termo eléctrico y 3 splits de frío-calor en salón y dormitorios.  IBI: exento por centro histórico.  Gastos de comunidad: 98 €/mes, no tiene derramas.  ITE (IEE) favorable hasta 2031 Las comunicaciones son excelentes tanto en autobús como de metro. Estaciones de Ópera (L2), Sol (L1, L2, L3 y cercanías C3, C4, C4a y C4b). y Tirso de Molina (L1).  ¡No pierdas la oportunidad de visitarlo! Contáctanos para más información.",False,good,False,True,9667.0,True,False,True,False,[],False,False,580000.0,€,590000.0,10000.0,2.0,flat,"Palacio, Madrid",Piso en plaza de San Miguel,Destacado,Palacio,,,
108134598,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/3e/3e/1354911580.webp,P916,30,7,295500.0,flat,sale,84.0,True,3,1,calle de los Yébenes,Madrid,Madrid,Latina,es,40.3920392,-3.7528485,False,https://www.idealista.com/inmueble/108134598/,"� TU FUTURO HOGAR TE ESTÁ ESPERANDO ¡AMPLIO PISO CON TERRAZA EN LAS TORRES DE ILLESCAS! Si buscas espacio, luz natural, comodidad y una ubicación tranquila, esta vivienda en la calle Yébenes lo tiene todo. Situada en una séptima planta dentro de una urbanización cuidada y cerrada, esta casa está lista para convertirse en tu refugio ideal. ✨ ¿QUÉ TE OFRECE ESTE PISO?  Tres dormitorios amplios, llenos de posibilidades: para tu familia, tu oficina en casa o ese vestidor soñado.  Salón acogedor y luminoso, con distribución ideal para crear varios ambientes.  Terraza exterior donde disfrutar del aire libre, leer, tomar el sol o simplemente relajarte.  Cocina independiente con tendedero cerrado, práctica y con mucho potencial.  Baño completo, funcional y con espacio para actualizarlo a tu estilo.  Trastero incluido, ese espacio extra que siempre viene bien.  Plaza de aparcamiento en superficie asignada, una gran ventaja en la zona. � UNA URBANIZACIÓN PARA DISFRUTAR Vivirás dentro de una comunidad tranquila, con zonas de juegos infantiles, portero físico y entorno seguro para toda la familia. � VIVIENDA LUMINOSA Y CONFORTABLE Su orientación noroeste permite que la luz natural bañe cada rincón durante todo el día, creando un ambiente cálido y agradable. Aunque el edificio cuenta con más plantas y vecinos por encima, la vivienda está muy bien aislada, y su altura (séptima planta) le permite disfrutar de vistas abiertas y buena ventilación, sin los ruidos típicos de zonas bajas o muy transitadas. �️ ¡DALE TU TOQUE PERSONAL! La vivienda está en buen estado estructural y equipada con calefacción central y agua caliente por gas natural, aunque admite mejoras estéticas: suelos, ventanas o acabados que puedes personalizar a tu ritmo y gusto. � UBICACIÓN IDEAL Todo lo que necesitas, a solo unos pasos: � Transporte público cercano � Comercios, supermercados y servicios básicos � Colegios, centros médicos y zonas verdes � Buen acceso a Madrid y otras localidades � UNA COMPRA INTELIGENTE Por su distribución práctica y luminosa Por estar en una zona residencial tranquila con servicios completos Porque puedes vivir desde ya o invertir y reformar Porque tiene espacios exteriores y potencial de revalorización � ¡NO DEJES ESCAPAR ESTA OPORTUNIDAD! GESPAIN te lo ofrece en exclusiva. Contacta con nosotros hoy mismo y ven a conocer este piso con alma, listo para convertirse en tu nuevo hogar.",False,renew,False,True,3518.0,True,False,True,False,[],False,False,295500.0,€,304900.0,9400.0,3.0,flat,"Aluche, Madrid",Piso en calle de los Yébenes,Destacado,Aluche,True,True,
108855392,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/26/0a/1357103005.webp,MVGC003,26,bj,206000.0,flat,sale,55.0,True,1,1,Norte - Universidad,Madrid,Móstoles,Norte - Universidad,es,40.3319565,-3.866804,False,https://www.idealista.com/inmueble/108855392/,"Hay algo mágico en lo que brilla por primera vez. Ese momento en el que algo nuevo —nuevo de verdad— se abre camino, listo para ser vivido. Así es este piso: una joyita recién estrenada que te invita a empezar de cero, sin mirar atrás. Si llevas tiempo buscando algo diferente, funcional, bonito y bien ubicado, sigue leyendo… porque esto es para ti. Te presentamos una vivienda que, aunque no tiene pasado, tiene mucho futuro. Ha sido transformada con mimo —antes fue un local comercial— y ahora presume de alma de hogar. Todo está pensado para que entres y simplemente empieces. La cocina semiabierta te saluda nada más entrar, integrada en un salón cómodo, muy bien resuelto, donde todo tiene su sitio. Imagina desayunar con luz natural y vistas al parque… sin prisas, sin ruido. El dormitorio principal es amplio, tranquilo, de esos que invitan a dormir con la ventana entreabierta en primavera. Y el baño, con su plato de ducha moderno y esa hornacina iluminada que da un toque simplemente de otro nivel. ¿Y la ubicación? Frente a un gran parque con zonas verdes que dan vida y despejan la vista. Perfecto si trabajas o estudias cerca de la Universidad Rey Juan Carlos… o si buscas una inversión lista para alquilar desde el primer día, sin reformas ni papeleos: cuenta con licencia de habitabilidad vigente y todas las garantías en regla. Es ideal para quienes empiezan una nueva etapa (solteros, divorciados o soñadores sin etiquetas). O para inversores que saben que las oportunidades buenas se notan a primera vista. Aquí no hay que imaginar cómo podría quedar… porque ya está todo hecho. Y está hecho bien. ¿Te vienes a descubrirlo?",False,good,False,False,3745.0,True,False,True,False,[],False,False,206000.0,€,,,,flat,"Norte - Universidad, Móstoles",Piso,Destacado,,,,
108569164,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/73/16/1348721086.webp,,33,bj,280000.0,flat,sale,71.0,True,2,1,PZ EGABRO,Madrid,Madrid,Latina,es,40.4115265,-3.7263325,False,https://www.idealista.com/inmueble/108569164/,"** PRECIOSO PISO TODO EXTERIOR A ESCASOS MINUTOS DEL METRO PUERTA DEL ANGEL ** MARCELI vende amplio y luminoso piso todo exterior con orientación a dos fachadas ( Este-Oeste y vistas despejadas) situado a escasos minutos andando del Metro de Puerta del Ángel y Parque Madrid Río. La vivienda de 71m2 cuenta con 2 amplios dormitorios, siendo el principal especialmente luminoso y con salida directa a una gran terraza acristalada de 15 m², ideal como zona de estar, despacho o rincón de lectura. El salón comedor, de 20 m², dispone de dos grandes ventanales que proporcionan abundante luz natural durante todo el día. La vivienda se completa con un baño completo y una cocina independiente totalmente amueblada, con acceso a la terraza, perfecta como zona de lavandería o almacenaje. Cuenta con calefacción individual de gas natural. La finca se encuentra toda rehabilitada y con la ITE al día, dispone de ascensor y esta totalmente adaptada sin barreras arquitectónicas  Zona muy tranquila y residencial, bien comunicada con Metro y autobuses en la misma puerta, rodeado de zonas verdes, comerciales, deportivas y con todos los servicios a pie de calle.  *** OPORTUNIDAD *** SIN COMISION DE AGENCIA ***.",True,good,False,True,3944.0,True,False,True,False,[],False,False,280000.0,€,,,,flat,"Puerta del Ángel, Madrid",Piso en Pz Egabro,Destacado,Puerta del Ángel,,,
108645873,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/7b/a2/1350920379.webp,CIUDAD DE BARCELONA,74,3,549000.0,flat,sale,70.0,True,2,2,avenida de la Ciudad de Barcelona,Madrid,Madrid,Retiro,es,40.4035951,-3.6799334,False,https://www.idealista.com/inmueble/108645873/,"La empresa DG Real Estate, VENDE en exclusiva, este MAGNIFICO y MARAVILLOSO PISO en la zona de PACÍFICO, distrito RETIRO. INMUEBLE COMPLETAMENTE REFORMADO A ESTRENAR, CON ALTAS CALIDADES EN LOS MATERIALES Y CON UN DISEÑO MODERNO Y EXCLUSIVO. La vivienda consta de 70 metros cuadrados distribuidos en: Un PRECIOSO SALÓN con un GRAN VENTANAL (balcón) que aporta una gran luminosidad a toda la estancia, dispone de A/A con bomba de calor, un mural realizado a mano en el cual tenemos una CHIMENEA decorativa y que, a la vez, ofrece calor y un ambiente inmejorable a la vivienda. DOS HABITACIONES, la principal incluye un gran armario de tres cuerpos, vestido por dentro y con gran capacidad de almacenamiento, todos los armarios de la vivienda disponen de luz en el interior. En esta habitación tenemos salida al otro balcón del inmueble, igualmente, tenemos una habitación diseñada con luz indirecta que le hace ser muy acogedora. El segundo dormitorio, de menor tamaño, también con armario empotrado y este incorporando BAÑO EN SUIT. Ambas estancias, también disponen de A/A con bomba de calor. Los DOS BAÑOS, de similar tamaño, con plato de ducha antideslizante y mampara de puerta corredera. Ambos con un diseño espectacular, aprovechando al máximo los espacios y con un gusto exquisito. La COCINA, prácticamente abierta, a la cual se accede a través del pasillo de entrada o desde el mismo salón. Decorada y diseñada hasta el más mínimo detalle, COMPLETAMENTE EQUIPADA con todos los electrodomésticos (panelados) de última generación, para conectarlos con wifi, táctiles, etc...además, tenemos encimera en ambos lados, lo que nos aporta mayor espacio y facilidad de trabajo en ella. El piso cuenta con CALEFACCIÓN INDIVIDUAL de GAS NATURAL, con la caldera nueva, además de disponer la bomba de calor en todas las estancias. Detalle de calidades: -Solado de tarima AC5 kronotex Tottal Roble Viena. -Acabado de paramentos verticales en pintura plástica blanca lisa transpirable y lavable. -Techos decorativos con iluminación tipo led. -Solados y alicatados cerámicos en cuartos de baño de Azulejos Peña. -Mobiliario de baños de diseño de la marca Visobath. -Platos de duchas, mamparas y griferías de diseño de la marca Torvisco, Kassandra e Imex. -Instalaciones de fontanería, redes de desagües, calefacción y gas completamente nuevas, con A.C.S. y calefacción individual mediante caldera de gas Saunier Duval. -Climatización por aire acondicionado sistema inverter (frío y calor) marca Toshiba en toda la vivienda. -Instalación eléctrica e iluminación completamente nueva; redes de datos y telecomunicaciones RJ45 Cat6 en toda la vivienda. -Mecanismos de diseño Simon 27 Play con pieza intermedia de grafito. -Puertas de paso macizas de DM lacadas blancas serigrafiadas con herrajes decorativos en negro. -Interiores de armario forrados a medida, acabados en textil modelo captus. -Carpinterías exteriores de la marca Cortizo serie tope de gama A70 con herrajes decorativos en negro. -Doble acristalamiento 4/16/4 mm. -Mueble decorativo en salón, con estanterías y chimenea de diseño eléctrica empotrada. -Cocina de la marca Studio 56 Grupo 2 con encimera de diseño Duropal, con aparatos electrodomésticos AEG y Electrolux. El edificio está en perfectas condiciones con el ASCENSOR INSTALADO de hace poco tiempo. Escaleras internas del edificio de madera, de los inmuebles antiguos de la zona. A 5 minutos andando se encuentra la estación del Metro MENENDEZ PELAYO y PACÍFICO, distrito RETIRO. Además, líneas de Autobuses 24, 37, 54, 57 Y 141 enfrente del portal de la vivienda. Si estás interesado en obtener más información sobre esta propiedad, no dudes en contactarnos. Nuestro equipo de expertos, estarán encantado de ayudarte. La compra de una casa siempre marca un momento especial en la vida de las personas.",True,good,False,True,7843.0,True,False,True,False,[],False,False,549000.0,€,,,,flat,"Pacífico, Madrid",Piso en avenida de la Ciudad de Barcelona,Destacado,Pacífico,,,
106230825,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/52/d4/1276625614.webp,003.6347,29,,243000.0,countryHouse,sale,136.0,,1,2,calle Prim,Madrid,Morata de Tajuña,,es,40.2301048,-3.4375094,False,https://www.idealista.com/inmueble/106230825/,"FERRARI PONE A LA VENTA EXCLUSIVA CASA EN MORATA DE TAJUÑA CON PATIO Y CUEVA Accedemos a la casa a través de un zaguán cubierto que conecta con un patio de unos 15m2 aproximados. Desde éste entramos a la vivienda accediendo directamente a un amplio espacio donde se sitúa una gran cocina-comedor. En esta planta tenemos un baño completo con ducha y una zona de almacenaje. Desde el patio accedemos al espacio más singular de la vivienda, una cueva de unos 12 m2 que se encuentra bajo rasante, ideal para bodega, almacenaje, etc...   En la primera planta, se dispone el salón-comedor en un espacio abierto con ventana y estufa de leña perfecto para hacer un ambiente acogedor. Y desde aquí accedemos a la planta bajo cubierta donde nos espera la zona de descanso con un espacioso dormitorio con ventana.  La casa está perfectamente ventilada e iluminada de manera natural; todas las ventanas con contraventana de madera aportando calidez a la vivienda. Se ha realizado una reforma integral recientemente utilizando materiales de primera calidad. Los anchos muros son de tapial con aislante hacia el interior de poliestireno extruido XPS de 10 cm y en aquellos paramentos donde ha sido necesario para el paso de instalaciones se ha realizado un trasdosado de pladur. Los revestimientos son de yeso. Se han utilizado morteros de cal y arena, materiales naturales. Cubiertas renovadas completamente, se han mantenido las vigas de madera que estaban en buen estado y se han sustituido las deterioradas por unas nuevas. Tratamientos con barnices ignífugos siguiendo la normativa del Código Técnico. Se ha dispuesto una capa de aislante proyectado de 15 cm y tejas nuevas ventiladas que además de cumplir con su función aislante disminuyen en un 15% la radicación solar con la consiguiente mejora en la eficiencia energética. Se han mantenido sobre las nuevas, las tejas originales para efectos estéticos. Los suelos son de cemento autonivelante de excelente calidad con alta resistencia mecánica, lo que permite la instalación de tarima encima si se desea. En cocinas y baños, se ha aplicado pintura plástica lavable de alta calidad. Las ventanas son abatibles y herméticas con climalit. En algunos casos se han conservado las originales. Instalación de gas natural independiente. Patios privado, sin servidumbres de ningún tipo hacia las demás. Una oportunidad única de vivir en una vivienda exclusiva de diseño actual. Si quieres tener más información puedes llamarnos a nuestro número de teléfono o visitar nuestra Web.",True,good,False,,1787.0,True,False,True,False,[],False,False,243000.0,€,,,,countryHouse,Morata de Tajuña,Casa de pueblo en calle Prim,Destacado,,,,casaDePueblo
106016466,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/cf/46/1270119195.webp,0801,54,2,1350000.0,flat,sale,236.0,True,5,3,avenida del Talgo,Madrid,Madrid,Moncloa,es,40.4485881,-3.7795069,False,https://www.idealista.com/inmueble/106016466/,"**Magnífico Piso en Venta en Aravaca** Descubre este espectacular piso ubicado en una de las mejores urbanizaciones de Aravaca. Con 236 m² construidos y 190 m² útiles, año de construcción 2015, esta vivienda ofrece un espacio amplio y luminoso para toda la familia.  Desde el distribuidor nos encontramos con el salón-comedor, con acceso directo a una terraza, te permitirá disfrutar de unas vistas despejadas a la Casa de Campo y todo el Skyline de Madrid. La cocina, completamente equipada con tendedero, un despacho que puede hacer las veces de habitación y un aseo de cortesía. Persianas automáticas con domótica. A continuación, este piso cuenta con 5 dormitorios, de los cuales 2 tienen baño en suite y vestidor, garantizando comodidad y privacidad. En total, dispone de 3 baños completos, un aseo y armarios empotrados en todas las habitaciones. La propiedad se encuentra en excelente estado, construida en 2015 y apta para personas con movilidad reducida. Dispone de calefacción central por gas natural y aire acondicionado DAIKIN por conductos. La urbanización ofrece inmejorables zonas comunes: gimnasio, piscina, columpios, parque infantil y conserje 12h, con cámaras perimetrales. Incluye también DOS plazas de garaje y trastero en el precio. La ubicación es ideal, con colegios, centros comerciales, supermercados y restaurantes a pocos pasos. Excelentes comunicaciones: estación de cercanias Aravaca a 5 minutos, parada de autobús cerca y Madrid ciudad a solo 10 minutos en coche. No pierdas la oportunidad de vivir en un entorno privilegiado con todas las comodidades. Contacta con Inmobiliaria HONDALAR S. L. , con más de 30 años de experiencia en la zona, para más información y visitas. ¡Este es el hogar que estabas buscando!",True,good,False,True,5720.0,True,False,True,False,[],False,False,1350000.0,€,,,,flat,"Aravaca, Madrid",Piso en avenida del Talgo,Destacado,Aravaca,True,True,
108688811,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/1a/87/1352527801.webp,,54,,581900.0,chalet,sale,262.0,,4,3,Parquelagos - Puente Nuevo,Madrid,Galapagar,Parquelagos - Puente Nuevo,es,40.5953013,-3.9598877,False,https://www.idealista.com/inmueble/108688811/,"Grupo Avanza presenta este acogedor chalet adosado, totalmente reformado, listo para entrar a vivir, una propiedad que combina funcionalidad, independencia y una ubicación privilegiada en la mejor zona de Parquelagos. Con una superficie de 265m2 distribuidos en varias plantas, este inmueble ofrece un diseño abierto, cuidadosamente pensado para satisfacer las necesidades de una vida moderna y cómoda. Se distribuye de la siguiente manera: PLANTA PRINCIPAL: cuenta con un diseño de open concept, donde la moderna y espaciosa cocina de diseño queda integrada con el salón y el comedor, y con espacio también para un comedor de diario, lo que hace de esta estancia la comodidad tanto en el día a día, como cuando queremos disfrutar con familiares y amigos. Amplio y luminoso salón comedor con chimenea cerrada tipo casset y con salida directa al jardín privado de la vivienda. Además para nuestra comodidad en esta planta tenemos un bonito aseo de cortesía. SEGUNDA PLANTA: se ubica la zona de descanso con tres dormitorios, el principal muy amplio con baño en suite y con zona de vestidor y vistas al jardín y dos dormitorios más, uno de ellos con salida a una pequeña terraza y un segundo baño que da servicio al resto de habitaciones. BUARDILLA: alberga un espacio diáfano, versátil y muy amplio, podría ser una habitación de invitados, zona de juegos o un inmensa zona de trabajo, con 2 velux que le proporcionan muchísima luz natural. Además cuenta con un gran almacenamiento en los laterales de la estancia.  PLANTA BAJA O SOTANO: con grandes ventanales y muchísima luz, ideal como zona de estar, y con salida a un encantador y cuidado jardín privado, con acceso directo a los jardines y piscina comunitaria de la urbanización. También cuenta con un cuarto, actualmente zona de lavadero. Se puede destinar a trastero o incluso hacer un aseo de cortesía para esta planta. Entre las características destacables de esta vivienda detallamos sus paredes lisas en toda la vivienda, suelos de tarima, puertas lacadas en blanco, chimenea con cassette, calefacción gas natural, ventanas con rotura de puente térmico y oscilobatientes, puerta de entrada de seguridad, moderna cocina, baños reformados, baño principal con amplio plato de ducha, excelente orientación sur con muchísima luz natural todo el día, buena comunicación con la A6, colegio muy cercano y autobuses con conexión a Madrid. La calefacción y agua caliente es por gas natural. La urbanización es muy tranquila, ideal para familias, con fácil acceso a todos los servicios, transporte y zonas verdes. El acceso a la piscina es directo desde el jardín y tan solo para 16 vecinos.  Esta vivienda se encuentra en la exclusiva urbanización Parquelagos, un enclave natural privilegiado que combina tranquilidad, naturaleza y una excelente conexión con Madrid. A tan solo unos minutos de Torrelodones y Galapagar, con rápido acceso a la capital por la autovía A6, además de contar con dos líneas de autobús directas a Moncloa y Torrelodones, y estación de tren de Cercanías a solo 5 minutos, que conecta directamente con Príncipe Pío.  Parquelagos ofrece todos los servicios necesarios para una vida cómoda y familiar: colegios públicos, privados y concertados (incluyendo el colegio ""El Parque"", al que se puede ir andando), centro comercial, instalaciones deportivas, iglesia y un centro social privado (frente a la iglesia). ¡APROVECHA ESTA OPORTUNIDAD! No deje de llamarnos, estaremos encantados de ampliarle más información o concertar una visita.",False,good,False,,2221.0,True,False,True,False,[],False,False,581900.0,€,,,,chalet,"Parquelagos - Puente Nuevo, Galapagar",Chalet adosado,Destacado,,True,True,terracedHouse
107947058,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/3f/ef/1332358146.webp,010030,69,,550000.0,chalet,sale,225.0,,4,4,calle Unicef,Madrid,Getafe,Perales del Rio,es,40.3220559,-3.6649292,False,https://www.idealista.com/inmueble/107947058/,"INMOBILIARIA PROLUCISA VENDE CHALET CON RECINTO CERRADO EN GETAFE PERALES DEL RIO  Este hermoso chalet adosado en venta se encuentra ubicado en un complejo residencial privado de la zona de Perales del Río, perteneciente al municipio de Getafe. Dispone de una superficie total de 225 m² distribuidos en cuatro plantas (sótano, dos plantas y buhardilla). Tiene un ámplio jardín propio de 70 metros, además podrá disfrutar de las zonas comunes privadas con piscina, pistas deportivas, ámplias zonas ajardinadas y sistema de seguridad.  Esta propiedad es ideal para aquellos que buscan la tranquilidad de una urbanizacion privada de chalets y la comodidad de vivir cerca de una gran ciudad como Getafe. La vivienda cuenta con cuatro dormitorios, tres baños completos, un aseo, cocina funcional y muy comoda, primer comedor ámplio y luminoso en la primera planta, segundo comedor de 30 metros en la planta sótano, además de garaje para dos coches y un espacioso patio que dispone de jardín con barbacoa y porche de obra acristalado. Con todas las comodidades necesarias, desde aire acondicionado para frío y calor, calefacción y ACS aerotérmica y una acogedora chimenea en el comedor. Gracias a su orientación este la casa es luminosa y soleada, ofreciendo un ambiente cálido y acogedor. Planta sotano con garaje de 30 metros para dos coches y estancia de 31 metros convertida en salón - comedor. Primera planta con aseo, cocina con lavadero y tendedero muy ámplio, salón - comedor de 32 metros con chimenea. Segunda planta con dos dormitorios de 11 metros, dos baños completos, dormitorio principal de 15 metros con vestidor y baño completo anexo. Buhardilla muy espaciosa con baño completo con plato de ducha. Toda la vivienda se encuentra en estado impecable para entrar a vivir. ¡No deje pasar la oportunidad de convertir este encantador chalet en su nuevo hogar! En Prolucisa estamos convencidos de que la compra de una propiedad conlleva una decisión muy importante, por lo que estaremos acompañándote hasta el momento de escrituración, haremos todo el trayecto contigo. Proporcionamos asistencia, asesoramiento legal y disponemos de financiero que le ayudará a conseguir la mejor hipoteca. Póngase en contacto para concertar una visita hoy mismo. Prolucisa s. l. Teléfono comercial:  e-mail:  Estamos en Moraleja de enmedio, calle las huertas nº 29.",False,good,False,,2444.0,True,False,True,False,[],False,False,550000.0,€,566000.0,16000.0,3.0,chalet,"Perales del Rio, Getafe",Chalet adosado en calle Unicef,Destacado,,True,True,terracedHouse
108819120,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/f0/f3/1356053936.webp,LB0065,38,1,325000.0,flat,sale,130.0,True,4,2,calle de Loeches,Madrid,Alcalá de Henares,Chorrillo,es,40.4949859,-3.3807693,False,https://www.idealista.com/inmueble/108819120/,"LOOK&FIND OFRECE EN EXCLUSIVA PISO EN ALCALÁ DE HENARES ¡Descubre tu nuevo hogar en el chorrillo! Este magnífico piso de 130 m², ubicado en una zona residencial, te ofrece todo lo que necesitas para vivir cómodamente. Disfrutarás de un espacio amplio y cómodo, ideal para toda la familia. Con cuatro dormitorios y dos baño este piso es perfecto para quienes buscan luminosidad y confort. La propiedad dispone de cuatro luminosos dormitorios, perfectos para toda la familia o para convertir uno en oficina o espacio de trabajo. Tiene dos baños completos, diseñados con acabados de calidad y detalles elegantes que aportan confort y practicidad. Cuenta con cocina independiente completamente reformada y equipada que proporciona un extra de confort. Además, podrás disfrutar de una amplia terraza de 20 metros cuadrados, perfecta para relajarte, compartir momentos con amigos o crear un espacio al aire libre para tus plantas y actividades. La reforma reciente garantiza un estado impecable, lista para entrar a vivir y adaptarse a tus necesidades. Sin duda, una oportunidad fantástica para quienes buscan un hogar moderno, espacioso y en excelente estado. La vivienda cuenta con diferentes mejoras, como carpintería exterior PVC climalit, carpintería interior de cerezo, puerta de entrada blindada, suelos de parquet, pintura lisa, baños y cocina reformados, terraza tendedero integrada en la cocina, calefacción central de gas natural.  Los impuestos legales y gastos de escrituración no están incluidos en el precio de venta. ¡No pierdas la oportunidad de visitar esta maravillosa propiedad y hacerla tuya! Contáctanos para más información y para concertar una visita.",True,good,False,True,2500.0,True,False,True,False,[],False,False,325000.0,€,,,,flat,"Chorrillo, Alcalá de Henares",Piso en calle de Loeches,Destacado,,,,
