propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology
108620654,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/5e/41/1350180712.webp,893287,40,2,399000.0,flat,sale,82.0,True,3,1,avenida de Juan Andrés,Madrid,Madrid,Moncloa,es,Valdezarza,40.4670176,-3.721166,False,https://www.idealista.com/inmueble/108620654/,"Housfy vende piso en Moncloa, Madrid. Detalles del inmueble: - 2º planta exterior con ascensor en finca de 1965. - Admirable piso de 82 m2 en Valdezarza. (Los metros cuadrados están verificados con la Dirección General de Catastro) - Cálido salón-comedor con amplio espacio de luz natural, creando un precioso y único espacio. - Con una ventajosa cocina con todo lo necesario. - 3 habitaciones de buen tamaño y un baño completo. - Además dispone de armario empotrado. - Sistema de calefacción y aire acondicionado. - Suelos de parquet. -Buen comunicado con transporte público. Sobre la ubicación, si escoges este barrio para vivir tendrás todos los servicios esenciales que necesitarás para tu nueva vida. A escasos metros encontramos: centros educativos, centros de salud, parques, equipamientos deportivos y supermercados, farmacias, entre otros. No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños. Sobre nosotros Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922 Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy. com.",False,good,False,True,4866.0,True,True,False,False,[],False,False,399000.0,€,flat,"Valdezarza, Madrid",Piso en avenida de Juan Andrés,Destacado,,,,425000.0,26000.0,6.0,
106683861,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/16/bb/1290866245.webp,14829-2025,1,1,176000.0,flat,sale,87.0,True,3,2,calle Lucano s/n,Madrid,Madrid,San Blas,es,Canillejas,40.4377876,-3.6105733,True,https://www.idealista.com/inmueble/106683861/,"PISO OCUPADO POR PERSONA SIN JUSTO TÍTULO (Antiguo Deudor Hipotecario)ESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESVivienda de 80 m², según Catastro, y 7 m² de elementos comunes, a la venta en el distrito de San Blas-Canillejas, Madrid. Es una 1ª Planta en un bloque en buen estado de conservación. Muy bien comunicado por carretera (M-40 y M-201) y transporte público. Junto a la estación de metro 'Torre Arias'. Próximo a todo tipo de servicios e infraestructuras como centros educativos (CEPA Canillejas), comercios, supermercados, farmacias, zonas verdes... SIN COMISIÓN.",False,good,False,True,2023.0,False,False,False,False,[],False,False,176000.0,€,flat,"Canillejas, Madrid",Piso en calle Lucano s/n,Destacado,,,,182000.0,6000.0,3.0,
108561400,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/e7/d7/1352123409.webp,123 CI,32,8,379900.0,flat,sale,126.0,True,4,2,El Carrascal,Madrid,Leganés,El Carrascal,es,El Carrascal,40.3359426,-3.7452053,False,https://www.idealista.com/inmueble/108561400/,"Agencia inmobiliaria de Leganés zona El Carrascal Tecnocasa Estudio Ciudad De Leganes VENDE piso de 126 m2 distribuido en salón independiente, cocina con tendedero, cuatro dormitorios (ahora 3), dos baños, terraza grande en octava planta muy luminosa con orientación oeste y 5 minutos de metro L12 'El Carrascal' y a escasos 5 min. C. C. Parque Sur y Renfe Zarzaquemada. Con amplios dormitorios y hay espacio suficiente para toda la familia. Además, dispone de dos baños tambien amplios y terraza en esquina, ideal para relajarse al final del día. La orientación este garantiza luz natural durante la mañana, creando un ambiente cálido y acogedor. La vivienda es accesible para personas con movilidad reducida, lo que la convierte en una opción ideal para todos. Situada a solo 3 minutos de la estación de metro L12 'El Carrascal' y a 5 minutos del C. C. Parque Sur y Renfe Zarzaquemada, tendrás todo lo que necesitas a tu alcance. No te pierdas esta oportunidad única de vivir en un entorno cómodo y bien comunicado. Con calefacción central, aire acondicionado y armarios empotrados, este piso está listo para convertirse en tu nuevo hogar. ¡Ven a visitarlo y déjate enamorar! Para más información contacta con nosotros al número de teléfono sin ningún tipo de compromiso y concierta una cita en la que además de conocer la vivienda te informará sobre las condiciones de financiación actuales, uno de nuestros asesores financieros de Kiron.",True,good,False,True,3015.0,True,False,False,False,[],False,False,379900.0,€,flat,"El Carrascal, Leganés",Piso en El Carrascal,Destacado,,,,395000.0,15100.0,4.0,
108265599,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/73/bc/d4/1358686285.webp,WGI00927,38,bj,440000.0,flat,sale,163.0,True,4,2,Miramadrid,Madrid,Paracuellos de Jarama,Miramadrid,es,,40.5025755,-3.5108906,False,https://www.idealista.com/inmueble/108265599/,"WeGet Inmobiliaria (WGI) VENDE en exclusiva VIVIENDA de 4 HABITACIONES, en PARACUELLOS DEL JARAMA (MIRAMADRID). Se trata de un BAJO, que se compone de un amplio salón con un GRAN PATIO, cocina con tendedero, cuatro habitaciones y dos baños. Los acabados son de excelente calidad, así como los electrodomésticos instalados. El salón es muy amplio y luminoso, con una gran zona de estar. Además cuenta con salida a el patio delantero, con vistas a la avenida. La cocina se encuentra totalmente amueblada y equipada, y es zona de paso hacia una de las habitaciones, junto con un baño completo. Consta de una habitación doble, con baño en suite y otras tres habitaciones individuales. Además de contar con plaza de GARAJE y TRASTERO. Además el inmueble está en una EXCELENTE UBICACIÓN. Con diferentes posibilidades de transporte, tanto público (autobuses,. ), como privado. Se encuentra a escasos metros de comercios de todo tipo, así como servicios diversos. Ven a ver este precioso inmueble y pondremos a tu disposición nuestro equipo de expertos inmobiliarios, así como asesoramiento fiscal y legal en la operación. CONSEGUIMOS HASTA EL 100% DE FINANCIACIÓN.",True,good,False,True,2699.0,True,False,False,False,[],False,False,440000.0,€,flat,"Miramadrid, Paracuellos de Jarama",Piso,Destacado,True,True,,465000.0,25000.0,5.0,
107616430,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/fd/ee/1317720276.webp,614-SANVICENTEFERRER,35,1,680000.0,flat,sale,98.0,True,3,2,calle de San Vicente Ferrer s/n,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.425912,-3.7051545,True,https://www.idealista.com/inmueble/107616430/,"Zona Madrid Real Estate – Oficina Centro Presenta: Exclusiva Vivienda Reformada en el Corazón de Malasaña Zona Madrid Real Estate le ofrece esta magnífica propiedad situada en el emblemático barrio de Malasaña, una de las zonas más dinámicas, auténticas y con mayor proyección de Madrid. Con una superficie de 91 m², esta vivienda ha sido íntegramente reformada con materiales de alta calidad, combinando diseño contemporáneo, funcionalidad y confort en cada uno de sus espacios. Distribución y características destacadas: •Tres amplios dormitorios con armarios empotrados •Dos baños completos, uno de ellos en suite •Espacioso salón de 30 m², ideal para reuniones y descanso •Cocina independiente totalmente equipada, moderna y funcional •Dos balcones exteriores con vistas despejadas a la calle •Suelo radiante en todas las estancias •Ventanas de climalit oscilobatientes, que garantizan aislamiento térmico y acústico •Puertas de madera maciza •Instalaciones completamente renovadas (electricidad, fontanería, calefacción) La vivienda destaca por su excepcional luminosidad, gracias a sus grandes ventanales que inundan de luz natural cada rincón, creando un ambiente cálido y acogedor. Ubicación privilegiada: Ubicado en una de las zonas con mayor oferta cultural, gastronómica y de ocio de Madrid, rodeado de comercios, restaurantes, espacios creativos, universidades y perfectamente conectado mediante transporte público.  Zona Madrid Real Estate, agencia inmobiliaria especializada en el centro de Madrid, con presencia destacada en Lavapiés, Las Letras, Embajadores, Delicias, Salamanca, Cuatro Caminos y Vallecas. Ofrecemos valoración gratuita de su inmueble, basada en estudios actualizados del mercado y operaciones reales. Le brindamos tranquilidad, transparencia y soluciones financieras personalizadas. Nuestras oficinas: •Santa Isabel 17 (junto al Museo Reina Sofía) •Paseo Marqués de Zafra 36 (Barrio de Salamanca) •Calle Palencia 3 (junto al Mercado Maravillas, Cuatro Caminos) •Avenida de la Albufera 77 y C/ Carlos Martín Álvarez 47 (Vallecas) Confíe en profesionales que conocen su barrio. ¡Contáctenos y venga a conocer su próximo hogar.",True,good,False,True,6939.0,True,True,False,False,[],False,False,680000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en calle de San Vicente Ferrer s/n,Destacado,,,,720000.0,40000.0,6.0,
106385774,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/5b/cc/1281249712.webp,MAR CHICO,36,,306180.0,chalet,sale,231.0,,4,4,mar negro,Madrid,Aranjuez,Centro,es,,40.0304846,-3.6059249,False,https://www.idealista.com/inmueble/106385774/,"GARSIERRA. Os damos la bienvenida a esta espléndida casa de obra nueva situada en Aranjuez, Madrid. La vivienda se distribuye en cuatro habitaciones, salón-comedor, cocina, cuatro baños, una terraza y un balcón. El inmueble tiene suelos de parquet. Está situada en el centro de Aranjuez. En sus alrededores encontramos escuelas, supermercados, bancos, bibliotecas y farmacias. En términos de accesibilidad, la propiedad dispone de múltiples conexiones y cuenta con fácil acceso a Autovía del Sur.",False,good,False,,1325.0,True,False,False,False,[],False,False,306180.0,€,chalet,"Centro, Aranjuez",Chalet pareado en mar negro,Destacado,True,True,,,,,semidetachedHouse
108704223,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/03/61/1353452037.webp,PD21,35,2,749000.0,flat,sale,107.0,True,3,2,calle de Sotomayor,Madrid,Madrid,Chamberí,es,Vallehermoso,40.4472332,-3.7107165,False,https://www.idealista.com/inmueble/108704223/,"Espectacular inmueble con balcones exterior ubicado en una de las zonas más consolidadas de Chamberí, orientación sur, lo que permite disfrutar de una excelente entrada de luz durante todo el día. El inmueble ofrece tres habitaciones, dos baños completos, un salón comedor espacioso y muy luminoso, además de un balcón perfecto para tomar el aire o crear un pequeño rincón verde. La cocina y los baños han sido actualizados recientemente, y la vivienda cuenta con una planta prácticamente cuadrada sin muros de carga, lo que facilita cualquier redistribución futura si se desea personalizar los espacios. Dispone de calefacción individual y agua caliente también individual. El edificio, de carácter señorial, está equipado con ascensor, servicio de portería y acceso adaptado para personas con movilidad reducida. Una oportunidad excepcional para establecer tu hogar en una de las ubicaciones más demandadas de la capital. MUCHOS DE NUESTROS INMUEBLES SOLO ESTÁN EN NUESTRA WEB; VISITANOS PARA VERLOS. Le gestionamos la venta de su casa de principio a fin, nos encargamos de todo para que no se preocupe por nada. Valoración gratuita, gestión de visitas, inversión en el activo para obtener el máximo beneficio, gestión documental y trámites con la notaría para realizar su venta con tranquilidad. INMOMA nace de la consecución de muchos años dedicados al sector inmobiliario, satisfaciendo con éxito las necesidades de nuestros clientes. Enfocados especialmente en la compraventa de inmuebles en las zonas prime de Madrid.",True,good,False,True,7000.0,True,False,False,False,[],False,False,749000.0,€,flat,"Vallehermoso, Madrid",Piso en calle de Sotomayor,Destacado,,,,790000.0,41000.0,5.0,
106469071,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/48/3e/1286087547.webp,432-C,22,,2990000.0,chalet,sale,770.0,,6,6,paseo del Embajador,Madrid,Ciudalcampo,,es,,40.6161048,-3.598345,False,https://www.idealista.com/inmueble/106469071/,"ABETO COCHES Y CASAS - Exclusiva vivienda con inmejorable ubicación, muy cercana al control de seguridad de la entrada de Ciudalcampo y al colegio internacional SEK. De estilo moderno, con amplios espacios, materiales de primera calidad, completamente domotizada, con climatización por suelo radiante y refrescante por aerotermia.  Amplia parcela de 4.000m2 con piscina privada de cloración salina y jacuzzi.  La vivienda destaca por sus amplios espacios, su concepto abierto y luminosidad, gracias a sus grandes ventanales que aportan mucha luz natural a toda la casa. En planta principal cuenta con un salón comedor con chimenea y bonita cocina con isla central en concepto abierto, cuarto de lavandería, despacho, aseo de cortesía, dormitorio de servicio con baño y dormitorio de invitados con su baño. En planta superior la zona de dormitorios, donde tenemos el amplio dormitorio principal con su vestidor privado y baño en suite, así como otros tres dormitorios con dos baños. En planta baja tenemos el garaje privado para varios coches, otro salón ideal como sala de juegos o sala de cine, gimnasio, y bodega. ABETO COCHES Y CASAS - VEN A VERNOS A NUESTRA OFICINA EN EL CENTRO COMERCIAL SANTO DOMINGO -  ref: 432-C.",False,good,False,,3883.0,False,False,False,False,[],False,False,2990000.0,€,chalet,Ciudalcampo,Casa independiente en paseo del Embajador,Destacado,True,True,,,,,independantHouse
108464409,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/02/30/1349025775.webp,2-810,54,bj,895000.0,flat,sale,122.0,False,3,2,calle de Ibiza,Madrid,Madrid,Retiro,es,Ibiza,40.4188214,-3.6724364,False,https://www.idealista.com/inmueble/108464409/,"Hemic Properties presenta en exclusiva esta encantadora vivienda reformada a estrenar, ubicada en plena calle Ibiza, en una de las zonas más cotizadas y con mayor proyección de Madrid capital. Se trata de una propiedad única por su cuidada reforma integral de autor, donde se ha apostado por la fusión entre diseño contemporáneo, funcionalidad y materiales de primerísima calidad. Con una superficie construida de 122 m², esta vivienda se convierte en una oportunidad excepcional tanto para vivir como para invertir, en un entorno vibrante y consolidado junto al Parque del Retiro. ✨ Características destacadas •Amplio salón-comedor con cocina americana integrada, con mobiliario en madera natural, encimeras porcelánicas efecto mármol y electrodomésticos panelados. Un espacio sofisticado y luminoso, ideal para recibir visitas o relajarse en familia. •Tres dormitorios dobles, uno de ellos con baño en suite y zona de armarios empotrados. •Dos baños completos con platos de ducha extrafinos, grifería negra mate, mamparas de cristal templado y revestimientos en tonos piedra natural. •Impresionante patio privado de 21 m², íntimo y silencioso, ideal como chill-out, zona verde, comedor exterior o rincón creativo. •Iluminación LED perimetral, detalles arquitectónicos integrados y una estética contemporánea que transmite calidez y exclusividad. Pese a estar ubicado en una entreplanta, la vivienda disfruta de una luminosidad sorprendente gracias a su orientación, grandes ventanales y cuidada planificación lumínica. � Ubicación privilegiada en Ibiza – Retiro Situada en una de las zonas más deseadas de Madrid, esta vivienda se encuentra a tan solo unos minutos a pie del Parque del Retiro, rodeada de todo tipo de servicios: restaurantes de autor, cafeterías con encanto, mercados gourmet, centros médicos, hospitales, colegios y una excelente comunicación por metro (línea 9) y múltiples líneas de autobús. El barrio de Ibiza es un enclave residencial de alto nivel que aúna la tranquilidad de una zona consolidada con la vida urbana de una ciudad cosmopolita. Un lugar perfecto tanto para vivir como para rentabilizar a corto y largo plazo. � Ideal para: •Quienes buscan una vivienda lista para entrar a vivir, sin necesidad de reformas. •Inversores que desean una alta rentabilidad por alquiler, gracias a la fuerte demanda de la zona por parte de jóvenes profesionales, estudiantes internacionales y perfiles ejecutivos. •Amantes del diseño, el confort y la vida en una de las zonas más vibrantes de Madrid. � Lo que hace única esta propiedad:  Reforma integral con diseño de autor y materiales premium  Patio privado de 21 m², un verdadero lujo en el centro de Madrid  Luz natural abundante pese a su ubicación en entreplanta  Inmejorable conexión con el centro y acceso a todos los servicios � No dejes escapar esta oportunidad. Solicita una visita y descubre una vivienda diferente, elegante y con alma, en el corazón de Ibiza – Madrid.",True,good,False,True,7336.0,True,False,False,False,[],False,False,895000.0,€,flat,"Ibiza, Madrid",Piso en calle de Ibiza,Destacado,,,,933000.0,38000.0,4.0,
108899290,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/f0/8a/1358325529.webp,20728-OFI1112,22,2,250000.0,flat,sale,70.0,True,3,1,Getafe Centro,Madrid,Getafe,Getafe Centro,es,,40.3076779,-3.7249863,False,https://www.idealista.com/inmueble/108899290/,"100% home red inmobiliaria vende piso en getafe, zona centro. Vivienda con salón, cocina, tres habitaciones y un baño. Dispone de terraza, calefacción con gas natural y aire acondicionado. Finca con ascensor. Con una ubicación privilegiada en pleno centro de la ciudad, este inmueble ofrece un acceso inmediato a todo tipo de servicios y comercio.",False,good,False,True,3571.0,False,False,False,False,[],False,False,250000.0,€,flat,"Getafe Centro, Getafe",Piso,Destacado,,,,,,,
108538369,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/30/bc/1347866113.webp,,49,,699900.0,chalet,sale,600.0,,8,5,carretera de Canencia,Madrid,Miraflores de la Sierra,,es,,40.8159967,-3.7648948,False,https://www.idealista.com/inmueble/108538369/,"¡VENDE EN EXCLUSIVA HOGARES EN MIRAFLORES DE LA SIERRA CHALET INDEPENDIENTE! ¡Descubre esta joya arquitectónica en el corazón del casco histórico de Miraflores de la Sierra! Esta casa/chalet independiente, de construcción artesanal, combina a la perfección la elegancia de la piedra, la calidez de la madera y la robustez de la forja. Con una superficie construida de 400 m² distribuidos en dos plantas y un ático abuhardillado, ofrece un espacio ideal para disfrutar de la naturaleza y la tranquilidad, a solo 49 km de Madrid. La planta baja de 200 metros cuenta con un amplio garaje y bodega, cuarto de caldera transformado en salón de juegos, perfecto para compartir momentos inolvidables con amigos y familia. Además, dispone de una bodega, cuartos de caldera y un almacén. La cocina principal, con encimera de obra, se conecta directamente al patio, mientras que la cocina secundaria está equipada con todos los electrodomésticos necesarios. El salón-comedor, adornado con una chimenea de piedra, ofrece acceso al porche y a una magnífica terraza exterior de 450 m², ideal para disfrutar del aire libre. Con un total de ocho habitaciones y cinco baños, esta vivienda es perfecta para familias numerosas o como inversión para un alojamiento turístico, ya que cuenta con licencias de Casa Rural. El ático abuhardillado ofrece vistas impresionantes a la montaña y una sauna para relajarse después de un día explorando la naturaleza circundante. No pierdas la oportunidad de vivir en un entorno único y con todas las comodidades que esta casa tiene para ofrecer. ¡Ven a visitarla y enamórate de tu nuevo hogar! ¡PODEMOS CONSEGUIR FINANCIACIÓN DE HASTA 100%, NO DUDES EN CONSULTAR CONDICIONES!",True,good,False,,1167.0,True,True,False,False,[],False,False,699900.0,€,chalet,Miraflores de la Sierra,Casa independiente en carretera de Canencia,Destacado,True,True,,,,,independantHouse
108890922,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/e3/c0/1358084237.webp,P00428,32,3,460000.0,flat,sale,83.0,True,3,1,calle de Santa Pola,Madrid,Madrid,Moncloa,es,Casa de Campo,40.4328841,-3.7376113,False,https://www.idealista.com/inmueble/108890922/,"Grupo Inmobiliario Narsan les ofrece este estupendo piso en exclusiva en una de las zonas mas cotizadas de la ciudad. La vivienda se encuentra muy bien conservada totalmente exterior con ascensor y recientemente se rehabilito la fachada con paneles de sato de última generación, aislantes térmico acústicos. Dispone de 3 habitaciones, un salón comedor, una cocina a la cual se le dio la terraza y un cuarto de baño.  Además una de las habitaciones tiene un pequeño balcón. En cuanto a su ubicación, tiene la casa de campo a 50 metros, un polideportivo con dos piscinas, pistas de tenis y pádel, gimnasio y pabellón deportivo.  Hay un colegio y un instituto a dos pasos, supermercados, restaurantes y todos los servicios necesarios. También podrán disfrutar de todo el paseo a lo largo del rio Manzanares y las universidades a 5 minutos y por último acceso directo a la m30.  Autobuses directos a príncipe pio en 5 minutos, Callao en 10/15 y también a atocha. En definitiva vivir casi en el centro de Madrid rodeados de todos los servicios y zonas verdes, todo un lujo en Madrid. Para mas información no duden en contactarnos.",True,good,False,True,5542.0,True,False,False,False,[],False,False,460000.0,€,flat,"Casa de Campo, Madrid",Piso en calle de Santa Pola,Destacado,,,,,,,
108516576,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/40/8f/1347241191.webp,,32,,549900.0,chalet,sale,234.0,,5,3,avenida de San Ignacio,Madrid,Manzanares el Real,,es,,40.7196324,-3.9398666,False,https://www.idealista.com/inmueble/108516576/,"¡HOGARES MANZANARES VENDE EN EXCLUSIVA ESPECTACULAR CHALET INDEPENDIENTE EN ""LA PONDEROSA! **Casa / Chalet Independiente en Venta - Ideal para Familias** Descubre este encantador chalet independiente de dos plantas, perfecto para quienes buscan un hogar espacioso y acogedor. Con 234 m² construidos y una parcela de 760 m², esta propiedad cuenta con un gran jardín que invita a disfrutar del aire libre y momentos inolvidables en familia.  En el interior, encontrarás dos amplios salones/comedores ideales para recibir a tus seres queridos. La cocina americana, práctica y funcional, se integra perfectamente en el espacio, haciendo de la cocina un lugar de encuentro. Además, dispone de cinco dormitorios con armarios empotrados, garantizando el confort y la organización que necesitas. La casa cuenta con tres baños, lo que facilita la vida diaria, y un despacho que ofrece un espacio ideal para trabajar desde casa. También incluye una plaza de garaje y un trastero, brindando soluciones de almacenamiento adicionales. La calefacción por bomba de frío/calor asegura un ambiente agradable durante todo el año. Construida en 1985, esta propiedad se encuentra en buen estado y lista para ser habitada. Con muy buena orientación, disfrutarás de luz natural en todas las estancias. No dejes pasar la oportunidad de hacer de este chalet tu nuevo hogar. ¡Contáctanos para más información y ven a verlo! ¡CONSEGUIMOS FINANCIACIÓN DE HASTA 100%, NO DUDES EN CONSULTAR CONDICIONES!",True,good,False,,2350.0,True,True,False,False,[],False,False,549900.0,€,chalet,Manzanares el Real,Casa independiente en avenida de San Ignacio,Destacado,True,True,,,,,independantHouse
108541543,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/b3/50/1347965536.webp,862172,51,4,825000.0,flat,sale,108.0,True,4,2,calle de Tetuán,Madrid,Madrid,Centro,es,Sol,40.4188225,-3.7012616,False,https://www.idealista.com/inmueble/108541543/,"Housfy vende piso en Centro, Madrid, una vivienda luminosa y ubicada en un entorno idóneo para disfrutarlo. Detalles del inmueble: - 4º planta exterior con ascensor en finca de 1900. - Admirable piso de 108 m2 en Sol. (Los metros cuadrados están verificados con la Dirección General de Catastro) - Agradable salón-comedor amplio y luminoso, siendo además, un espacio agradable estupendo para visitas de amigos y familiares. - 2 balcones con vistas a calle Tetuán. - Cocina independiente, con amplias posibilidades de reforma. - 4 habitaciones de buen tamaño y dos baños completos. - Este piso cuenta también con un utilitario trastero. - Además dispone de armarios empotrados. - Muy bien comunicado, con fácil acceso a paradas de transporte público. Con todos los servicios que puedas necesitar para facilitar tus días en todo momento. No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños. El precio de venta no incluye gastos de la compraventa como notaría, registro, impuestos, ni tampoco honorarios agencia. Esta publicación no es vinculante. Consulta siempre la nota simple con Housfy antes de formalizar la compraventa. Sobre nosotros. Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922. Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy. com.",False,good,False,True,7639.0,True,True,False,False,[],False,False,825000.0,€,flat,"Sol, Madrid",Piso en calle de Tetuán,Destacado,,,,850000.0,25000.0,3.0,
108895851,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/ce/2f/1358226366.webp,RP1262025140423,29,1,469000.0,flat,sale,82.0,False,3,1,calle de Martínez Izquierdo,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4373895,-3.6625408,False,https://www.idealista.com/inmueble/108895851/,"REDPISO PARQUE DE LAS AVENIDAS VENDE EN EXCLUSIVA magnífico piso totalmente exterior en la Calle Martinez Izquierdo vivienda en primera planta con altura de segundo piso, orientación suroeste, 70 m² útiles, Hall de entrada, 3 dormitorios, 1 baño, Cocina independiente con tendedero, amplio salón. Existe la posibilidad confirmada de incorporar un segundo baño con ventana, lo que permitiría una distribución de 3 dormitorios y 2 baños. La finca está en perfecto estado, con el portal recientemente reformado, ascensor nuevo y ITE pasada favorablemente. Incluye plaza de garaje rotativa en el precio. Entorno rodeado de zonas verdes y tranquilas. Situado en una zona residencial muy tranquila y con amplia oferta de comercio, ocio, parques y colegios. Desde Redpiso, ofrecemos un servicio integral a nuestros clientes, desde la obtención de su inmueble, facilidades a la hora de buscar financiación para sus operaciones, asesoramientos personalizados para definir bien los parámetros de búsqueda, entrega de documentación del piso y tramitación de la firma. APROVECHA LA OPORTUNIDAD DE COMPRAR UN PISO EN ESQUINAZO CON MUCHÍSIMAS POSIBILIDADES Y VEN A VISITARLO!",False,renew,False,True,5720.0,True,False,False,False,[],False,False,469000.0,€,flat,"Guindalera, Madrid",Piso en calle de Martínez Izquierdo,Destacado,,,,,,,
106683862,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/94/e5/93/1290866246.webp,14830-2025,1,5,183000.0,flat,sale,83.0,True,3,2,calle Tucurinca s/n,Madrid,Madrid,Hortaleza,es,Pinar del Rey,40.4732677,-3.6384626,True,https://www.idealista.com/inmueble/106683862/,"PISO OCUPADO POR PERSONA SIN JUSTO TÍTULO (Antiguo Deudor Hipotecario)ESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESVivienda de 78 m², según Catastro, y 5 m² de elementos comunes, a la venta en el distrito de Hortaleza, Madrid. Es una 5ª Planta en un bloque en buen estado de conservación. Muy bien comunicado por carretera (E-5 y M-11) y transporte público. Junto a la estación de metro 'San Lorenzo'. Próximo a todo tipo de servicios e infraestructuras como centros educativos (CEIP Dionisio Ridruejo), comercios, supermercados, farmacias, zonas verdes... SIN COMISIÓN.",False,good,False,False,2205.0,False,False,False,False,[],False,False,183000.0,€,flat,"Pinar del Rey, Madrid",Piso en calle Tucurinca s/n,Destacado,,,,190000.0,7000.0,4.0,
