propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,floor,exterior,district,hasLift,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,neighborhood
108042057,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5c/6a/1e/1332067833.webp,23,195000.0,studio,sale,41.0,0,1,calle de Vicente Carballal,Madrid,Madrid,es,40.3516369,-3.682775,False,https://www.idealista.com/inmueble/108042057/,"Se vende vivienda en moderna urbanización privada con amplios espacios abiertos al aire libre, piscina con solárium, parque infantil, sauna y Gimnasio. Ubicación inmejorable, frente a la Renfe de Villaverde. Vivienda situada en Villaverde Bajo. Consta de 37m2 construidos incluyendo zonas comunes y trastero de 4 m2. Distribuido en salón-comedor-habitación con armario empotrado, cocina totalmente equipada con electrodomésticos y un baño. Acabado con suelos laminados y calefacción por bomba de aire. Muy próximo a estación de cercanías de Villaverde Bajo y parada de autobús. Trastero incluido en el precio. Ubicada en una zona de gran demanda de alquiler, ideal como oportunidad de inversión.  Actualmente con una rentabilidad bruta de 3,97%. El arrendamiento está cubierto con seguro de impago. ¡No dude en contactarnos para mas información y coordinar visita! Abstenerse agencias.",False,good,False,4756.0,False,False,False,False,[],False,False,195000.0,€,,,,flat,studio,"Butarque, Madrid",Estudio en calle de Vicente Carballal,0017,5,True,Villaverde,True,,,Butarque
108133355,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/02/42/1334866176.webp,58,2975000.0,chalet,sale,818.0,6,7,calle Transversal,Madrid,Pozuelo de Alarcón,es,40.4247022,-3.8437722,False,https://www.idealista.com/inmueble/108133355/,"Inmob Homes presenta esta propiedad digna para apreciar a los entendidos que valoren los detalles de calidad en cada uno de sus rincones.   Situada en una de las calles más tranquilas y privilegiadas de la urbanización Monte Alina, esta propiedad representa la fusión perfecta entre elegancia, privacidad y calidad de vida. A tan solo unos pasos del acceso principal y del colegio internacional Aquinas American School, su ubicación garantiza una conexión inmejorable con todo lo que importa. Con una parcela de 3.600 m² y 818 m² construidos, esta vivienda ha sido diseñada por un prestigioso arquitecto con un claro propósito: crear un hogar que inspire. Espacios amplios, luminosos y funcionales invitan a disfrutar cada rincón, tanto en la vida cotidiana como en celebraciones inolvidables con familia y amigos. Cada línea, cada material, cada vista ha sido pensada para conectar con quien valora lo verdaderamente especial. Un interior que deslumbra desde el primer instante Al ingresar, nos recibe un imponente recibidor a doble altura, dominado por un encantador patio inglés y una ventana Velux que baña el espacio con luz natural. Desde este punto, accedemos al salón principal, que se conecta a la izquierda con un elegante despacho y a la derecha con un comedor formal. Junto a este, una acogedora sala de estar con chimenea se presenta como el refugio ideal para las tardes de invierno, con orientación oeste y vistas despejadas hacia el porche y el jardín, ofreciendo el escenario perfecto para disfrutar de atardeceres memorables.   La cocina, recientemente renovada con mobiliario de alta gama de la firma Santos, ofrece un espacio práctico y acogedor, ideal para el día a día. Cuenta con una amplia zona de comedor informal, gran capacidad de almacenaje, acceso independiente, y está complementada por una funcional zona de lavado, plancha y área de servicio. Además, esta planta incluye un aseo de cortesía y un armario ropero situado estratégicamente junto al recibidor principal.   Planta superior: privacidad y bienestar  La planta alta está dedicada por completo a la zona de descanso, ofreciendo un entorno íntimo y confortable. El dormitorio principal cuenta con un elegante vestidor y baño en suite, acompañado por un segundo dormitorio también con baño privado. Además, dos amplios dormitorios comparten un baño completo, mientras que un quinto dormitorio dispone de su propio baño, ideal para invitados o familia. La planta se completa con una terraza con agradables vistas al jardín, perfecta para desconectar y disfrutar del entorno.    Planta semisótano: espacio versátil para el confort y el disfrute  La planta semisótano ofrece múltiples ambientes pensados para el bienestar y la funcionalidad. Dispone de un amplio salón familiar, ideal como zona de ocio o reuniones, una sauna para relajarse, despensa, cuarto de instalaciones, trastero y un espacio polivalente adaptable a distintos usos como gimnasio, sala de juegos o despacho. Además, cuenta con un garaje con capacidad para tres vehículos grandes. Exterior: naturaleza, amplitud y momentos memorables El entorno exterior de la propiedad ha sido concebido para ofrecer una experiencia de vida exclusiva en contacto con la naturaleza. Un cuidado jardín paisajístico se extiende a lo largo de una amplia explanada verde, acompañado de zonas arboladas que brindan sombra y frescor en los meses más cálidos. La piscina de generosas dimensiones, con vestuarios y aseos independientes, se convierte en el centro de las reuniones estivales, complementada por una elegante barbacoa y un horno de piedra que invitan a disfrutar de inolvidables veladas al aire libre, con familiares y amigos, en un entorno íntimo y refinado.",True,good,False,3637.0,False,False,False,False,[],False,False,2975000.0,€,,,,chalet,independantHouse,"Montealina, Pozuelo de Alarcón",Casa independiente en calle Transversal,1271,,,Urbanizaciones,,True,True,Montealina
108653567,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/4a/b9/1351176081.webp,2,254500.0,flat,sale,44.0,2,1,"calle Juan Salas, 14",Madrid,Madrid,es,40.380541,-3.7068143,True,https://www.idealista.com/inmueble/108653567/,"Apartamentos Alquilados: oportunidad de inversión Actualmente, no es posible realizar visitas al interior del inmueble. Fecha de fin de contratos: 12/2027 Rentas mensuales actuales: 663,13 € mensuales ATENCIÓN: Se venden 2 apartamentos prácticos piso en Madrid, idóneos para parejas. Se venden el 1º IZQ Y 1º DCHA. Cada apartamento dispone de una superficie de 44 m² salón-comedor, cocina. Cuenta con todos los servicios necesarios a su alrededor, como el University Hospital 12 de Octubre, la escuela IES Pradolongo, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos, la estación de metro Usera y la estación de tren Doce de Octubre. Con fácil acceso a Autovía del Sur.",False,good,False,5784.0,False,False,False,False,[],False,False,254500.0,€,,,,flat,,"Pradolongo, Madrid","Piso en calle Juan Salas, 14",07275,1,True,Usera,False,,,Pradolongo
108352856,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/52/dd/1341568251.webp,24,182000.0,studio,sale,35.0,0,1,calle de Vicente Carballal,Madrid,Madrid,es,40.3547503,-3.6805876,False,https://www.idealista.com/inmueble/108352856/,"Se vende vivienda en moderna urbanización privada con amplios espacios abiertos al aire libre, piscina con solárium, parque infantil, sauna y gimnasio. Ubicación inmejorable, frente a la Renfe de Villaverde. Vivienda situada en Villaverde Bajo. Consta de 35m2 construidos incluyendo zonas comunes y trastero de 4 m2. Distribuido en salón-habitación, cocina totalmente equipada con electrodomésticos y un baño. Acabado con suelos laminados y calefacción por bomba de calor. Muy próximo a estación de cercanías de Villaverde Bajo y parada de autobús. Trastero incluido en el precio. Ubicada en una zona de gran demanda de alquiler, ideal como oportunidad de inversión o para vivienda principal.  ¡No dude en contactarnos para mas información y coordinar visita! Abstenerse agencias.",False,good,False,5200.0,False,False,False,False,[],False,False,182000.0,€,,,,flat,studio,"Butarque, Madrid",Estudio en calle de Vicente Carballal,0027,5,True,Villaverde,True,,,Butarque
108853082,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/81/f2/1357034703.webp,37,167000.0,flat,sale,50.0,2,1,CL PEÑA DE LA ATALAYA,Madrid,Madrid,es,40.3886069,-3.6648891,False,https://www.idealista.com/inmueble/108853082/,"Pablos & Co. Real Estate gestiona la venta de esta propiedad en la zona de San Diego, Madrid a un precio inmejorable y difícil de encontrar actualmente en el mercado. Vivienda luminosa reformada con patio privado – Ideal para vivir o invertir Se vende piso exterior de **50 m² construidos + patio de uso y disfrute privado**, muy luminoso, con techos altos y excelente climatización (fresca en verano). Distribución: * Salón * Cocina amueblada y equipada * Baño completo * 2 dormitorios * Patio privado Características destacadas: * Ventanas nuevas de alta calidad climalit y rejas de seguridad. * Suelo de tarima en habitaciones y salón. * Mobiliario IKEA y electrodomésticos incluidos. * Amueblado y listo para entrar a vivir.  Ubicación: * A solo **8 minutos a pie de Cercanías Asamblea de Madrid** (una estación de Atocha) * Conectado con líneas de autobús: 57, 103, 111, 144 y N11. * Salidas directas a M-30 y M-40. * Zona con todos los servicios: bancos, supermercados, colegios, farmacias y parques. ¡CONTÁCTANOS PARA UNA VISITA, NO LO DUDES!",False,good,False,3340.0,False,False,False,False,[],False,False,167000.0,€,,,,flat,,"San Diego, Madrid",Piso en Cl Peña De La Atalaya,,bj,True,Puente de Vallecas,False,,,San Diego
104921938,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/92/70/85/1281468724.webp,30,140000.0,flat,sale,106.0,3,1,"calle de Torrejón, 10",Madrid,Torrejón de Ardoz,es,40.4583502,-3.4849936,True,https://www.idealista.com/inmueble/104921938/,"OPORTUNIDAD INMUEBLE OCUPADO, NO SE PUEDE VISITAR, NO DISPONE DE FINANCIACIÓN.  DISPONEMOS DE UNA AMPLIA CARTERA DE INMUEBLES ALQUILADOS Y LOCALES EN RENTABILIDAD. Madrid es un municipio y una ciudad de España.  La localidad, con categoría histórica de villa, es la capital del Estado y de la Comunidad de Madrid.  En su término municipal, el más poblado de España, se constituye como la segunda ciudad más poblada de la Unión Europea, así como su área metropolitana. Como capital de España, alberga las sedes del Gobierno de la Nación y sus departamentos ministeriales, de las Cortes Generales (Congreso de los Diputados y Senado), del Tribunal Supremo y del Tribunal Constitucional, así como la residencia oficial de los reyes de España y del presidente del Gobierno. Es la 8. ª ciudad del mundo con mayor presencia de multinacionales.",False,good,False,1321.0,False,False,False,False,[],False,False,140000.0,€,,,,flat,,"Noroeste, Torrejón de Ardoz","Piso en calle de Torrejón, 10",GTRE-00482,1,True,Noroeste,False,,,
108205699,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/d9/f3/1354236113.webp,29,180000.0,flat,sale,70.0,2,1,"pozo del Tío Raimundo, 16 -20",Madrid,Madrid,es,40.3727997,-3.6594653,True,https://www.idealista.com/inmueble/108205699/,"Vivienda en planta baja de 70m2 (66 m2 útiles) en El Pozo del tío Raimundo, Madrid. Está reformada y distribuida en 2 dormitorios, salón amplio, cocina independiente, baño y vestíbulo de entrada. El acceso se hace a través del interior del portal. Exterior con ventanas con doble orientación este-oeste en las 2 habitaciones, en el salón y la cocina. El suelo es de tarima y ventanas de pvc. No tiene calefacción y el agua caliente es a través de caldera eléctrica individual. 4 armarios empotrados en la vivienda. El edificio se construyó en 1986 y es de 3 plantas sin ascensor y la vivienda al tener doble orientación permite la ventilación cruzada. Líneas de autobuses próximas y la estación de Cercanías de El Pozo a 10 minutos andando. Magníficas zonas verdes en el Parque Forestal de Entrevías para pasear o hacer deporte. Buen acceso a la M-40 y a Mercamadrid.",False,good,False,2571.0,False,False,False,False,[],False,False,180000.0,€,,,,flat,,"Entrevías, Madrid","Piso en pozo del Tío Raimundo, 16 -20",2302##2302_0355_PE0001,bj,True,Puente de Vallecas,False,,,Entrevías
90869573,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/20/bc/1292797315.webp,24,160000.0,flat,sale,60.0,1,1,"Ofelia Nieto, 19",Madrid,San Sebastián de los Reyes,es,40.5629135,-3.624507,True,https://www.idealista.com/inmueble/90869573/,"¡Oportunidad única para inversores. Ultima Unidad 2: Precio 160.000 € mas ITP (6%), unidad alquilada. Presentamos este moderno piso de 60 m², diseñado para maximizar el confort y la funcionalidad.  Ubicado en una planta baja con orientación sur, este espacio ofrece un ambiente luminoso y acogedor.  La unidad cuenta con un dormitorio separado, baño completo y una cocina totalmente amueblada, ideal para quienes buscan comodidad y estilo. Este inmueble se vende con inquilino actual, generando una rentabilidad segura con un contrato anual de alquiler de 690 € al mes.  Además, dispone de climatización frío/calor y armarios empotrados que optimizan el espacio. La construcción es reciente, del año 2023, y está en perfecto estado, listo para ser parte de tu portafolio de inversión. Para aquellos interesados en mudarse de inmediato, hay otra unidad disponible sin inquilino al mismo precio, aunque la operación debe incluir el IVA al 21%.  Ambas unidades son accesibles para personas con movilidad reducida y cuentan con ascensor. No pierdas la oportunidad de adquirir una propiedad en una ubicación privilegiada y con todas las comodidades modernas.  ¡Contáctanos para más información!",True,good,False,2667.0,False,False,False,False,[],False,False,160000.0,€,,,,flat,,"Dehesa Vieja-Puente Cultural, San Sebastián de los Reyes","Piso en Ofelia Nieto, 19",Loft Dehesa Vieja,bj,True,Dehesa Vieja-Puente Cultural,True,,,
107966714,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/1e/70/1329719137.webp,25,179600.0,flat,sale,49.0,1,1,calle del Águila,Madrid,Leganés,es,40.3243254,-3.7710245,False,https://www.idealista.com/inmueble/107966714/,"PRODUCTO PARA INVERSORES. VIVIENDA ALQUILADA. NO SE PUEDE VISITAR. Inquilino con solvencia demostrada. Renta actual 721 €. /mes. Piso en el centro de Leganés, con 49 m2, 1 dormitorios, 1 baño, salon y cocina americana. Plaza de garaje obligatoria. No incluida en el precio. Precio de la plaza de garaje: 16.500 €. *Fotos correspondientes a vivienda tipo. Suelos de tarima en tonalidad oscura, carpintería interior acabado en pino y ventanas de aluminio lacada en negro.  Integrado en la segunda de un edificio con ascensor, con amplias plazas de garaje con acceso de vehículos por ascensor. Amplios ventanales, todas las viviendas son exteriores. Ubicado en pleno centro de Léganes, a 100m de la Plaza Mayor de esta localidad. Cuenta con todos los servicios, supermercados, colegios, hospitales, restauración. En Leganés, también se encuentra el Parque de Polvoranca. Asi como el Hospital Severo Ochoa y la Universidad Carlos III de Madrid, que instaló allí su Escuela Politécnica. Y en noviembre de 1989 se inauguró el centro comercial Parquesur, una de las superficies comerciales más grandes de la Comunidad de Madrid. 21.",False,good,False,3665.0,False,False,False,False,[],False,False,179600.0,€,,,,flat,,"Vírgenes, Leganés",Piso en calle del Águila,8051-VI-R01-000-002-00D,2,True,Centro,True,,,Vírgenes
106295735,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/1c/cb/1278535189.webp,39,145000.0,flat,sale,145.0,4,1,Ronda,Madrid,Valdilecha,es,40.29316,-3.3006851,False,https://www.idealista.com/inmueble/106295735/,"R House Asesores Inmobiliarios vende piso, en buen estado de conservación y con doble orientación. Primera planta sin ascensor. La vivienda consta de tres amplias habitaciones, cuarto de baño completo con bañera con salida a pequeño patio interior, amplio salón con salida al balcón, patio interior, sala de estar y cocina. Ventanas de aluminio, paredes y techos de gotelé y suelos de plaquetas en toda la vivienda. Para más información o planificar una visita no duden en ponerse en contacto con nosotros. Estaremos encantados de atenderles.",False,good,False,1000.0,False,False,False,False,[],False,False,145000.0,€,,,,flat,,Valdilecha,Piso en Ronda,,1,True,,False,,,
101991129,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/82/50/1141395314.webp,25,850000.0,flat,sale,129.0,3,2,calle de las infantas,Madrid,Madrid,es,40.4189151,-3.6992662,False,https://www.idealista.com/inmueble/101991129/,"ROSE CAPITAL REAL ESTATE PRESENTA ESTA PRECIOSA VIVIENDA EN LA ZONA DE CHUECA FRENTE A LA PLAZA PEDRO ZEROLO.  MUY BUENA RENTABLIDAD COMO ALQUILER VACACIONAL!   En un edificio clásico con vistas a la plaza encontramos esta vivienda de tres dormitorios y 2 cuartos de baño ideal para entrar a vivir.  Tiene el encanto de los pisos con estructura de madera y vigas vistas que le confieren mucho carácter a la vivienda.  La cocina esta semiabierta pero se ubica de manera independiente a la zona del salón. Bonitas vistas con balcón sobre la plaza con mucha luz natural. El edificio está rehabilitado con el ascensor cota cero, sin ningún tipo de barreras arquitectónicas. Calefacción y agua caliente por gas natural. IBI: 739€ Metro Chueca y Metro Gran Vía a 2 minutos caminado de la vivienda. En ROSE CAPITAL REAL ESTATE nuestra gestión está dirigida, desde el primer momento, por el gestor especialista en cada sector. Gestores que están disponibles 24/7 para resolver dudas o actualizar el status de cada operación. El cliente pasa a formar parte del equipo desde el primer momento, aportando la parte cualitativa que sea necesaria. Aplicamos las mejores herramientas de marketing y comunicación adaptadas a cada caso e inmueble, para cerrar las operaciones en las mejores condiciones posibles tanto para la propiedad como para los inquilinos o compradores, y en el más corto plazo posible.",True,good,False,6589.0,False,False,False,False,[],False,False,850000.0,€,,,,flat,,"Chueca-Justicia, Madrid",Piso en calle de las infantas,,1,True,Centro,True,,,Chueca-Justicia
97468260,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/74/b5/980442194.webp,36,2200000.0,chalet,sale,415.0,5,6,"Zacarías Homs, 16",Madrid,Madrid,es,40.4616188,-3.6564225,True,https://www.idealista.com/inmueble/97468260/,"¡Increíble Casa YA ALQUILADA. OPORTUNIDAD INVERSORES / Chalet pareado en Venta en c/Zacarías Homs! Con 400 m² distribuidos en 4 plantas, esta propiedad cuenta con 5 plazas de garaje y está equipada con domótica y sistema de sonido Sonos. Disfruta de una piscina individual, ascensor y un diseño moderno que te sorprenderá.  En su interior, encontrarás 5 dormitorios, 6 baños, terraza, balcón, armarios empotrados y trastero. Construida en 2015 y en buen estado, esta casa es ideal para inversores que buscan una oportunidad única. La orientación sur y la parcela de 100 m² completan esta oferta de ensueño. ¡No pierdas la oportunidad de visitarla y enamorarte de cada detalle!",False,good,False,5301.0,False,False,False,False,[],False,False,2200000.0,€,,,,chalet,semidetachedHouse,"Canillas, Madrid","Chalet pareado en Zacarías Homs, 16",,,,Hortaleza,,True,True,Canillas
107631648,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/7d/10/1318180725.webp,54,1400000.0,chalet,sale,277.0,6,4,Barrio Simancas,Madrid,Madrid,es,40.4404736,-3.6183987,False,https://www.idealista.com/inmueble/107631648/,"Exclusivo Chalet Pareado en Perfecto Estado con Piscina Privada y Garaje Te presentamos este impresionante chalet pareado, una vivienda que destaca por su excelente estado de conservación, sus amplios espacios y su privilegiada ubicación, cercana a Torre Arias, en una zona residencial tranquila y bien comunicada. Distribuido en cuatro plantas, el chalet ofrece una distribución funcional y cómoda. Cuenta con seis habitaciones, incluyendo una elegante suite principal con baño privado, además de otros tres baños completos, diseñados con materiales de calidad. Su amplio salón con chimenea proporciona un ambiente acogedor y sofisticado, ideal para reuniones familiares o momentos de relax. La cocina con office, espaciosa y luminosa, es perfecta para quienes buscan comodidad en el día a día. El exterior de la vivienda es un auténtico oasis, con una piscina privada, una terraza y un porche, ideales para disfrutar del aire libre en cualquier época del año. Además, el chalet dispone de un garaje privado con capacidad para dos coches en paralelo, ofreciendo comodidad y seguridad. Ubicado en una zona exclusiva cercana a Torre Arias, el chalet se encuentra en un entorno residencial bien comunicado, con acceso a transporte público, colegios, comercios y zonas verdes. Una oportunidad única para disfrutar de una vivienda lista para entrar a vivir, con todas las comodidades y en una ubicación inmejorable. ¡Contáctanos para más información!.",False,good,False,5054.0,True,False,False,False,[],False,False,1400000.0,€,,,,chalet,semidetachedHouse,"Simancas, Madrid",Chalet pareado,,,,San Blas,,True,True,Simancas
108645626,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/58/92/1350915082.webp,35,349000.0,penthouse,sale,125.0,3,2,calle Alemania,Madrid,Meco,es,40.5450606,-3.3399362,False,https://www.idealista.com/inmueble/108645626/,"AGENCIA INMOBILIARIA DE TECNOCASA VENDE EXCELENTE ÁTICO DUPLEX. La vivienda se encuentra en una muy buena zona del municipio totalmente residencial. Cuenta con 2 plantas, en la primera planta según entramos nos encontramos con un hall distribuidor que da acceso a la cocina, bastante amplia, con una terraza perfecta para destinar a lavandería.  En la misma planta cuenta con dos habitaciones, todas ellas con armarios empotrados y aire acondicionado, una de ellas con acceso a una de las terrazas. Tenemos un salón comedor con muy buena orientación en el cual también tenemos aire acondicionado y acceso a una espectacular terraza. Contamos también con un baño completo con plato de ducha. En la segunda planta nos encontramos con él acceso a una magnifica terraza con una orientación inmejorable y con la habitación matrimonial que cuenta con armarios empotrados, un vestidor de unos 15m2 y baño en suite totalmente reformado con plato de ducha.  El precio de la vivienda incluye la plaza de garaje. La comunidad cuenta con zonas comunes con una amplia piscina, parque infantil, trastero comunitario y una sala de reuniones comunitaria ideal para realizar celebraciones o eventos. No dudes en agendar una visita, puede ser la vivienda con la que siempre has soñado. Posibilidad de financiación del 100% con nuestro departamento financiero Kiron.",False,good,False,2792.0,False,False,False,False,[],False,False,349000.0,€,,,,flat,penthouse,Meco,Ático en calle Alemania,,1,True,,False,True,True,
106269901,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/da/a1/1313894947.webp,22,2950000.0,flat,sale,200.0,2,2,calle de Viriato,Madrid,Madrid,es,40.4365312,-3.6976194,False,https://www.idealista.com/inmueble/106269901/,"HOMLI presenta atico en el codiciado barrio de Almagro, en el corazón de Madrid, este ático construido en 2023 es una muestra inigualable de sofisticación y exclusividad. Con un diseño contemporáneo que fusiona la modernidad y la elegancia, la vivienda se presenta como un refugio de lujo en un entorno urbano vibrante. Consta de dos habitaciones y dos baños, distribuidos de forma inteligente para aprovechar al máximo cada espacio sin caer en excesos descriptivos, ya que la verdadera belleza reside en la armonía global del inmueble. El ático ofrece una experiencia única al contar con una terraza privada y un balcón que permiten disfrutar de amplias vistas y de la luminosidad natural, creando un ambiente perfecto para el relax y el ocio. Además, la propiedad forma parte de un edificio que ha sido pensado para el confort y el disfrute de sus residentes, disponiendo de una impresionante piscina privada, complementada por una piscina comunitaria, un gimnasio de alto nivel y una terraza común que invita a compartir momentos inolvidables. Con un precio de 3.200. 000€, esta residencia se posiciona como una oportunidad única para quienes desean combinar un estilo de vida lujoso con la comodidad y la innovación que solo una obra reciente puede ofrecer en una de las zonas más prestigiosas de Madrid. HOMLI, código de propiedad 14194.",False,good,False,14750.0,False,False,False,False,[],False,False,2950000.0,€,,,,flat,,"Almagro, Madrid",Piso en calle de Viriato,14194,6,True,Chamberí,True,,,Almagro
103272961,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/65/d3/1184046390.webp,15,168000.0,studio,sale,36.0,0,1,calle Calcio,Madrid,Madrid,es,40.3500402,-3.679947,False,https://www.idealista.com/inmueble/103272961/,"PRODUCTO PARA INVERSORES. VIVIENDA ALQUILADA. Inquilino con solvencia demostrada, (cobro garantizado con seguro de impago). RENTABILIDAD BRUTA DEL 5,24% Vivienda en zona Villaverde Bajo, Madrid. Estudio en planta Baja, exterior, de 36 m2. Distribuidos en un solo ambiente con salón-comedor-cocina totalmente equipada, y 1 baño completo.  Zona comunitaria con piscina y conserje 24h. Incluye plaza de garaje y trastero. UBICACIÓN Y ENTORNO: Zona muy bien comunicada, cuenta con todo tipo de servicios de un barrio consolidado, tales como: a menos de 10 minutos andando cuenta con una gran oferta educativa, centros escolares como el Juan Ramon Jimenez, El Greco, Los Rosales o el Centro Concertado Bilingüe, entre otros. A 8 minutos a pie de Supermercados como el Condis y a 5 minutos del Centro Deportivo Maria de Villota. Tiene el centro de salud a 6 minutos en coche y a 11 el Hospital 12 de Octubre.  Muy buenas conexiones en transporte público, con las líneas de autobuses 85/123/ N12 y a 9 minutos andando de la Estacion Villaverde Bajo con las líneas C3, C4 y Regional. Conexiones directas en coche con la A-4 y la M-40.",False,good,False,4667.0,False,False,False,False,[],False,False,168000.0,€,,,,flat,studio,"Butarque, Madrid",Estudio en calle Calcio,8052-VI-R01-001-000-00C,bj,True,Villaverde,True,True,True,Butarque
108904757,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/59/bf/1359586245.webp,19,249000.0,chalet,sale,218.0,4,2,calle Los Peñotes,Madrid,Lozoyuela-Navas-Sieteiglesias,es,40.90245,-3.6049942,False,https://www.idealista.com/inmueble/108904757/,"En Inmobiliarias Encuentro - Prosperidad te presentamos en exclusiva esta maravillosa oportunidad de adquirir una propiedad en la Urbanización privada Los Peñotes, a 2,5 km del encantador pueblo de Lozoyuela. La vivienda ha sido construida en una Parcela de 1.184 m² y tiene una superficie de 165 m² construidos. Posee 4 habitaciones dobles, perfectas para familia e invitados, cuenta con cocina independiente, un baño completo muy grande, salón - comedor con chimenea a leña lo cual lo hace muy acogedor. Posee un porche amueblado o terraza que permite sentarse a disfrutar de las vistas y del sonido de la naturaleza así como del arroyo que pasa junto a la propiedad.  Cuenta además, con un garaje techado adosado de 53 m² con capacidad para 2 vehículos grandes, un trastero y un aseo, pero dentro de la propiedad pueden estacionarse una gran cantidad de vehículos a la intemperie. La calefacción funciona por gasóleo con tuberías de cobre.  La carpintería interior es de madera, la carpintería exterior es de aluminio y los suelos son de gres.  La vivienda cuenta además, con un hermoso jardín, un huerto, un invernadero, un porche, un horno rustico a leña y un pozo de agua.  La urbanización esta ubicada al lado de la A1, y para llegar a la propiedad hay que conducir 3 minutos por una vía pecuaria, es de tipo urbana tal y como se puede constatar en la documentación, por lo que se puede obtener financiación bancaria fácilmente. Posee servicios de internet de alta velocidad y electricidad, la propiedad cuenta además con pozo de agua potable (legalizado) y varios depósitos (capacidad total de 14.000 litros) así como de sistema de riego automático.   La urbanización cuenta con una fosa séptica comunitaria ubicada fuera de esta propiedad, es importante resaltar que la comunidad de la urbanización cuenta con un fondo para contingencias. Este chalet es perfecto tanto para familias que buscan constituir su hogar principal en un entorno natural lleno de paz y tranquilidad, personas que teletrabajen o desean una segunda vivienda para desconectar los fines de semana o vacaciones disfrutando de la tranquilidad y belleza de la Sierra Norte de Madrid.  Cerca de esta propiedad existen colegios, guarderías, bancos, farmacias, gasolineras, correos, ferreterías, Guardia Civil, bomberos, bares y restaurantes, entre otros servicios. ¿Quieres más información o concertar una visita? No dudes en contactarnos en Inmobiliaria Encuentro Prosperidad. ¡Estaremos encantados de ayudarte a encontrar tu nuevo hogar!",True,good,False,1142.0,False,False,False,False,[],False,False,249000.0,€,,,,chalet,independantHouse,Lozoyuela-Navas-Sieteiglesias,Casa independiente en calle Los Peñotes,IE06VCCAMPOLOZO_01,,,,,True,True,
108789089,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/c5/d5/1355162400.webp,23,265000.0,flat,sale,105.0,3,2,calle de Navacerrada,Madrid,Cerceda,es,40.6981996,-3.9286625,False,https://www.idealista.com/inmueble/108789089/,"Piso de 105 m2 en la estupenda urbanización de Sol y Nieve de Cerceda. Es una vivienda en primera planta sin ascensor, cuenta con salón independiente con chimenea y salida a una amplia terraza de orientación Sur, muy soleada en invierno y sin edificios al frente que le otorgan más privacidad a la casa. Cocina con un tendedero. 3 dormitorios, 2 de ellos con armario empotrado y 2 baños. El dormitorio principal es tipo suite, cuenta con el baño completo con bañera dentro de la habitación y tiene salida directa a la terraza. Caldera de gas natural, doble acristalamiento, suelos en parquet y gres. Tuberías cambiadas. Trastero. Urbanización con amplias zonas ajardinadas, piscina, zonas deportivas.. . en una ubicación excelente. NO SE COBRA GESTIÓN AL COMPRADOR. REF 6662.",False,good,False,2524.0,False,False,False,False,[],False,False,265000.0,€,,,,flat,,Cerceda,Piso en calle de Navacerrada,6662,1,True,,False,,,
