propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,district,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,externalReference,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology
107041996,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/77/ec/1336249340.webp,34,,530000.0,chalet,sale,289.0,,4,3,Centro - Casco Histórico,Madrid,San Lorenzo de El Escorial,es,40.5899282,-4.1428486,False,https://www.idealista.com/inmueble/107041996/,"Versátil propiedad en San Lorenzo del Escorial ¡Oportunidad única en San Lorenzo del Escorial! Presentamos esta versátil propiedad que, aunque ha sido utilizada como restaurante, conserva su esencia como vivienda unifamiliar. Situada en una de las mejores zonas de San Lorenzo, esta casa ofrece un sinfín de posibilidades para inversores y emprendedores. Con una ubicación privilegiada, la propiedad se encuentra cerca de servicios esenciales, transporte público y atractivos turísticos, lo que la convierte en un lugar ideal tanto para residir como para desarrollar un negocio. La estructura cuenta con amplios espacios que pueden ser fácilmente adaptados a diferentes usos, ya sea como un nuevo restaurante, un acogedor bed and breakfast o incluso como una vivienda familiar. La casa dispone de varias estancias luminosas, una cocina amplia y un encantador patio que ofrece un espacio exterior perfecto para disfrutar del clima de la zona. Su diseño original permite una fácil reconfiguración, lo que brinda la oportunidad de personalizar cada rincón según las necesidades del nuevo propietario. No dejes pasar esta oportunidad de inversión en una de las localidades más emblemáticas de la Sierra de Madrid. Con su rica historia y su entorno natural, San Lorenzo del Escorial es un lugar que atrae tanto a residentes como a turistas. ¡Contáctanos para más información y ven a descubrir todo el potencial que esta propiedad tiene para ofrecer! San Lorenzo de El Escorial, situado en el corazón de la Sierra de Guadarrama, es uno de los municipios con mayor interés turístico y cultural de la región. A solo 50 kilómetros de Madrid, se asienta en la ladera del Monte Abantos. Su principal atractivo es el Monasterio y Real Sitio de San Lorenzo de El Escorial, declarado Patrimonio de la Humanidad por la UNESCO en 1984. Este acogedor chalet se encuentra junto al casco urbano, en una zona tranquila y arbolada, con excelente infraestructura: colegios, comercios, hospital, universidad, teatro, sala de exposiciones y restaurantes. Cuenta con estación de tren y autobuses, con amplias conexiones a Madrid y localidades cercanas, todo a 5-15 minutos a pie en este encantador pueblo.",True,good,False,,1834.0,True,False,True,False,[],False,False,530000.0,€,chalet,"Centro - Casco Histórico, San Lorenzo de El Escorial",Casa independiente,Destacado,Centro - Casco Histórico,,,,W-02Y4Y1,,,,,independantHouse
105583045,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/4c/eb/1256753911.webp,94,,436403.0,chalet,sale,260.0,,5,3,Calypo,Madrid,Navalcarnero,es,40.2578635,-4.0501543,False,https://www.idealista.com/inmueble/105583045/,"Alcalá inmobiliaria pone a tu disposición este fantástico chalet independiente en la urbanización Calypo II de Navalcarnero.  Cinco dormitorios, tres baños, dos salones uno de ellos con chimenea, dos cocinas, garaje, y piscina en parcela de 1080 metros (Según Escrituras).  Acompáñame por el recorrido de la casa como si vivieras allí.  La entrada a la parcela tiene puerta peatonal y para coches con apertura automática, en la gran parcela tenemos a la entrada gran zona para aparcar o disfrutarla a tu gusto, a la derecha de la entrada la piscina vallada y a la izquierda tenemos un gran terreno con árboles frutales, manzano, kaki, níspero, paraguayo, nectarina, melocotonero etc... huerto, tomates, pepinos, pimientos, frambuesas, etc. invernadero y una caseta al fondo para aperos donde tenemos un filtro para el agua.  La vivienda es independiente y tiene terreno por los cuatro lados de la casa. entrando por las escaleras tenemos porche delantero con toldo, puerta principal blindada lacada en blanco, gran hall de entrada a la derecha del hall, salón independiente con chimenea con casete y aparato de aire acondicionado con bomba de calor, de frente al hall tenemos una amplia cocina que queda amueblada con muebles altos y bajos más electrodomésticos básicos (campana, vitrocerámica de inducción y horno), la cocina tiene acceso directo al lateral donde tenemos una pérgola con toldo, la barbacoa y un horno de leña donde poder disfrutar de tus celebraciones.   Siguiendo a la izquierda del hall tenemos pasillo distribuidor donde encontramos a la izquierda un primer dormitorio doble, a la derecha un baño completo con plato de ducha con mampara y ventana, en el baño tenemos termo eléctrico para agua caliente. seguimos por el pasillo y tenemos a la derecha después del baño otro dormitorio doble y de frente tenemos el dormitorio principal con baño en suite con bañera y ventana en este baño también disponemos de termo eléctrico para el agua caliente y radiador calienta toallas, en el dormitorio se acaba de poner un gran armario empotrado a medida.  En esta primera planta tenemos suelos de gres rustico, ventanas de aluminio abatibles con rotura de puente térmico y doble climalit en algunas hay mosquiteras, las puertas son de madera y la del salón y la cocina tienen vidriera.  desde la primera planta tenemos acceso directo a la planta baja por escaleras. En la planta de abajo tenemos un gran salón con billar, una enorme cocina que queda amueblada con cocina de gas y campana, una gran despensa en la cocina y tiene acceso directo a la parte delantera de la parcela. desde el salón podemos acceder al garaje donde tenemos otra habitación destinada a la caldera de pellets recién instalada para la calefacción y el agua caliente. Además, en planta baja tenemos dos dormitorios uno de ellos con puerta de acceso a la parte trasera de la parcela y dos cuartos trasteros mas un baño con plato de ducha con mampara.  En esta planta la carpintería exterior es de hierro y las puertas de madera, el suelo de gres rustico.  La vivienda tiene radiadores en todas las dependencias, la calefacción y el agua caliente es por caldera de pellets, aunque tenemos termos eléctricos en los baños de la planta de arriba por si no quisiéramos usar la caldera para el agua caliente.  La urbanización Calypo II esta a tan solo seis kilómetros de la villa de Navalcarnero de fácil acceso por la A5 por autobús directo hasta dicha localidad donde tienes todos los servicios necesarios.  Si quieres vivir en un entorno privilegiado rodeado de naturaleza y tranquilidad esta es tu casa no dudes en venir a visitarla.   No cobramos comisión al comprador.  Nos encargamos de toda la gestión de la compra.  Y además ponemos a tu disposición nuestro departamento de hipotecas totalmente gratuito para buscarte las mejores condiciones del mercado.  ¿Quieres saber cuánto se te quedaría la letra al mes?  ¿Quieres saber qué impuestos conlleva una c.",False,good,False,,1678.0,True,True,False,False,[],False,False,436403.0,€,chalet,"Calypo, Navalcarnero",Chalet,Destacado,Calypo,,True,True,EG6126,,,,,
107098574,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/02/42/1302924014.webp,28,2,7900000.0,flat,sale,473.0,True,4,5,Barrio Castellana,Madrid,Madrid,es,40.4312569,-3.6859682,False,https://www.idealista.com/inmueble/107098574/,"Olisson gestiona la venta de esta maravillosa casa de autor en la mejor zona del barrio de Salamanca, Recoletos. Se trata de un elegante piso con 3 amplias suites, orientación sur y 5 balcones a la calle, por lo que es muy luminoso.  Sus 473 m2 se distribuyen de la siguiente manera: accedemos a la casa por un gran hall para recibir que articula el espacio. Desde aquí podemos acceder a la zona de día, compuesta por un gran espacio con 5 balcones a la calle, donde encontramos un amplio salón conectado a una zona con cocina - bar semiintegrada y una zona de estar independiente. La cocina cuenta con electrodomésticos de alta gama panelados, de forma que quedan totalmente ocultos. El salón, muy amplio, cuenta con zona de estar y zona de comedor, y además tiene un cuarto de estar con home cinema que se puede independizar a través de puertas. Si volvemos al hall, encontramos un gran gabanero, un aseo de cortesía y el acceso a la zona de noche de la casa. Esta área se compone de 3 grandes suites, todas ellas con vestidor y baño con iluminación natural, con ventanas hacia diversos patios. Además, encontramos un spa privado, con baño turco e iluminación natural. Al fondo de la vivienda encontramos la segunda cocina, con vistas al bonito patio ajardinado trasero y un espacio para el servicio conectado a la entrada de servicio, compuesto por zona de lavado, dormitorio y baño privado.  La vivienda destaca por haber sido completamente proyectada, rediseñada y reformada integralmente con altas calidades de materiales por un reconocido equipo de interioristas. Cuenta además con un sistema domótico donde se puede controlar tanto desde la app como desde el móvil todos los parámetros, como iluminación, climatización, sonido, accesos…etc. Esto junto a una ubicación inmejorable en plena Milla de Oro y un cuidado proyecto de interiorismo hacen de ella una vivienda de diseño única. Además, la casa cuenta con una plaza de parking de alquiler en el hotel Villamagna. El edificio es clásico, de principios de siglo y ha sido recientemente restaurado, por lo que su estado es inmejorable. Cuenta una bonita fachada clásica, un gran portal representativo, un jardín privado con un bonito paisajismo y portero físico, por lo que es muy cómodo para la vida diaria. Se encuentra en el barrio de Recoletos, en la zona más prime, muy cercano a las mejores tiendas de Serrano y la Milla de Oro, así como a toda la oferta gastronómica de Jorge Juan, en el epicentro del barrio de Salamanca.  El barrio de Recoletos, perteneciente al distrito de Salamanca, destaca por sus espectaculares fincas con portales y fachadas de arquitectura clásica. Tradicionalmente zona residencial, Salamanca ha ido incorporando otras actividades como la comercial, ya que es una de las zonas más exclusivas de Madrid. Cerca del parque del Retiro y del centro, Recoletos destaca por su variada oferta gastronómica y cultural en una zona con muy buena conexión con el centro de la ciudad y fácil acceso y salida de Madrid. [IW].",False,good,False,True,16702.0,True,False,False,False,[],False,False,7900000.0,€,flat,"Castellana, Madrid",Piso,Destacado,Barrio de Salamanca,,,,rec544VM,Castellana,,,,
108664377,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/40/6f/1351508048.webp,32,5,795000.0,flat,sale,99.0,True,3,2,calle de Atocha,Madrid,Madrid,es,40.411622,-3.6974534,False,https://www.idealista.com/inmueble/108664377/,"***IMPRESIONANTE PISO EN 5º PLANTA EXTERIOR Y REFORMADO EN LA CALLE ATOCHA, CON 99 M2 CONSTRUIDOS, TRANQUILO Y MUY LUMINOSO CON MULTIPLES VENTANALES, ACTUALMENTE CON 2 DORMITORIOS, 1 BAÑO (ORIGINALMENTE 3 DORMITORIOS Y 2 BAÑOS), COCINA INDEPENDIENTE Y AMPLIO SALÓN EXTERIOR CON DOS BALCONES A LA CALLE.** NO COBRAMOS COMISIONES AL COMPRADOR. Ponemos a la venta este piso reformado (2004) en plena calle Atocha (adjunto plano), exterior, con fachada principal orientada al sur/suroeste, destacando su luminosidad, debido también a sus 12 entradas de luz natural entre ventanas y balcones. Con 97 m² construidos (según escrituras), accedemos a la vivienda y encontramos un hall recibidor desde el que a la izquierda encontramos el salón y a la derecha la zona de dormitorios, baño y cocina. Cuenta con 2 amplios dormitorios con ventanales a patios interiores con mucha luz y con armarios empotrados espaciosos, y un baño completo con ducha y bañera. Y contiguo a ellos encontramos la cocina independiente con muebles altos y bajos con encimera de piedra, placa de inducción, horno y campana extractora. El amplio y luminoso salón de más de 35 m2 y reformado, que cuenta con una preciosa chimenea de mármol jaspeado, dos pilares de hierro que forman parte de la estructura metálica que están revestidos por cilindros de escayola, y dos preciosos balcones a la calle Atocha que brindan unas vistas únicas, y que le dan gran luminosidad. LA FINCA construida en el año 1900, es un ejemplo de la arquitectura madrileña, con una fachada de ladrillo rojizo que evoca la esencia del Madrid tradicional. La combinación de elementos antiguos del Madrid de Los Austrias con detalles modernistas crea un aspecto singular y llamativo. Escalera de madera y forja protegida, y puertas de acceso a las viviendas, con 2 hojas y gran altura (Puerta blindada de 2 hojas (238 x 117)) Ascensor, ubicado en uno de los patios interiores y que para en las entreplantas. Fachadas, patios y bajantes del edificio rehabilitados en 2023. Tejado reformado en 2025.  CALIDADES: Carpintería exterior de aluminio lacado blanco con rotura de puente térmico y doble cristal climalit con tratamiento de aislamiento térmico (Y acústico adicional en balcones a la calle). Suelo de tarima flotante de roble. Pintura en liso.  Preinstalación para aires acondicionados. Caldera Saunier Duval de última generación. Instalada 2024 (agua sanitaria y calefacción). Calefacción por radiadores. Ubicado en una de las mejores zonas de Madrid, rodeado de todos los servicios y conexiones de transporte público, Sin olvidar que es una de las zonas de visita obligada a Madrid, en el que encontramos bajo la denominación de Paseo o Triángulo del Arte, los museos del Prado y Thyssen-Bornemisza y en sus inmediaciones el Centro de Arte Reina Sofía, Y también está rodeado de zonas verdes como el Jardín Botánico y el parque del Retiro.  DESTACAMOS un gran centro multifuncional ubicado en calle Fúcar (muy cercano a la vivienda) de próxima apertura. Este complejo ofrece diversas instalaciones y servicios a la comunidad. Escuela infantil, Centro de día para mayores, Centro deportivo con pabellón polideportivo y piscina cubierta. POSIBILIDAD DE REFORMA O ACTUALIZACION, La vivienda fue reformada completamente en 2004, haciéndola mucho más espaciosa y luminosa y manteniendo la carpintería de madera de pino interior e imitando, en aluminio, el estilo de las ventanas. Es susceptible de ser actualizada o reformada y redistribuida. La estructura es de ladrillo y hierro (columnas interiores y vigas). La escalera del edificio es el único elemento en madera. Altura interior: 262 cm hasta techo +12 cm hasta forjado.La distribución original era de 3 habitaciones y 2 baños. Hay distintas posibilidades de redistribución. Existen 2 salidas de humo en la cocina y 3 tiros de chimenea distribuidos por el piso. Si necesitas más información o deseas visitar, no dudes en llamarnos.",True,good,False,True,8030.0,True,False,True,False,[],False,False,795000.0,€,flat,"Huertas-Cortes, Madrid",Piso en calle de Atocha,Destacado,Centro,,,,PR99559467,Huertas-Cortes,,,,
107434151,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/d7/e0/1315412584.webp,57,,760000.0,chalet,sale,385.0,,5,3,Guadarrama,Madrid,Guadarrama,es,40.6878737,-4.0706185,False,https://www.idealista.com/inmueble/107434151/,"Chalet individual en Guadarrama Chalet individual totalmente sostenible y eco-eficiente en Urbanizacion Vallefresnos- Guadarrama. Casa energeticamente eficiente con placas solares y baterias. Precioso chalet independiente orientado al sur distribuido en dos plantas, Cuenta con tres dormitorios en planta baja, una de ellas en suite. Cocina, baño completo y Salon- comedor en la misma planta. El Salón con estufa de leña y amplia cocina con isla central y comedor con salida a porche y jardín. Parte superior otros dos dormitorios con baño completo y grandes cristaleras con una luminosidad increible, bomba de calor/frio en los cuatro dormitorios. Porche 45 m2 delantero y parcela ajardinada de 1150 mt con piscina de sal climatizada e iluminación. Pozo conectado a riego automático, árboles frutales y centenarios, iluminación exterior, zona de barbacoa, bodega y garage. Puerta exterior y puerta garaje automáticas.  Cabaña de madera exterior de 30 mt para zona de almacenamiento. Reforma integral con materiales ecológicos y excelentes calidades: toda la carpintería interior de maderas nobles: nogal, roble y arce canadiense. cerramientos oscilobatientes de madera maciza con cristales Climalit Planitherm 6/12/4 con mosquiteras. Guadarrama es un municipio situado en la Comunidad de Madrid, España, ubicado en plena Sierra de Guadarrama, a unos 48 km al noroeste de la capital. Se caracteriza por su entorno natural privilegiado, con montañas, bosques y rutas de senderismo, lo que lo convierte en un destino ideal para los amantes de la naturaleza y los deportes al aire libre. Su clima es fresco en verano y frío en invierno, con nevadas frecuentes. Históricamente, ha sido un lugar de paso y asentamiento desde la época medieval, contando con monumentos como la Iglesia de San Miguel Arcángel y otros edificios históricos. Su gastronomía destaca por platos tradicionales como el cochinillo, los asados y la sopa castellana. Además, el municipio cuenta con una oferta de ocio variada, incluyendo rutas de montaña, áreas recreativas y actividades como el montañismo, ciclismo y equitación. Su cercanía al Parque Nacional de la Sierra de Guadarrama lo convierte en un punto clave para el turismo de naturaleza en la Comunidad de Madrid.",False,good,False,,1974.0,True,False,False,False,[],False,False,760000.0,€,chalet,Guadarrama,Casa independiente,Destacado,,,True,True,W-02YF6P,,,,,independantHouse
108763741,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/75/74/1354439429.webp,23,3,945000.0,flat,sale,108.0,True,3,2,Barrio Fuente del Berro,Madrid,Madrid,es,40.4249979,-3.6680239,False,https://www.idealista.com/inmueble/108763741/,"Olisson Club ofrece este precioso piso reformado y amueblado en una de las mejores calles del Barrio de Fuente del Berro. Ubicado en una tercera planta este luminoso piso de 108 m2 se distribuye en hall de entrada, amplio salón comunicado con comedor y cocina integrada completamente equipada con todos los electrodomésticos. Junto a la cocina encontramos una zona de lavado equipada con lavadora y secadora. La zona de descanso es totalmente independiente de la zona social y cuenta con tres dormitorios y dos baños completos, uno de ellos en suite y armarios de suelo a techo. El proyecto de reforma de esta vivienda destaca por el buen uso y aprovechamiento de los espacios, así, como el empleo de materiales de primera calidad utilizados. Todas las estancias permiten el paso de una gran cantidad de luz que hace que la vivienda sea muy luminosa.  Cabe destacar que el edificio cuenta con portero y un trastero de 8 metros. La vivienda se ubica en el barrio de Fuente del Berro, una de las zonas más privilegiadas de Madrid, a un paso de los restaurantes únicos del barrio de Salamanca. Esta ubicación tan céntrica, facilita la conexión con el resto de la ciudad y el poder disfrutar de los museos y diversas zonas de moda. Además, está a solo 20 minutos del aeropuerto. Es una zona residencial, con varias terrazas y ofertas de restauración, supermercados y tiendas, e inmejorable comunicación tanto con la exclusiva milla de oro de la calle Serrano y la zona de embajadas, con inmediato acceso al parque del Retiro y la zona de museos con el Prado y el jardín Botánico como idílicos enclaves, así como con la estación de Atocha y vías de circunvalación. [IW].",True,good,False,True,8750.0,True,False,False,False,[],False,False,945000.0,€,flat,"Fuente del Berro, Madrid",Piso,Destacado,Barrio de Salamanca,,,,fbe024MS,Fuente del Berro,,,,
108878079,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/76/8c/1357845062.webp,29,,319900.0,chalet,sale,100.0,,3,2,calle Torote,Madrid,Soto del Real,es,40.7508342,-3.791927,False,https://www.idealista.com/inmueble/108878079/,"¡VENDE EN EXCLUSIVA HOGARES SOTO DEL REAL ESPECTACULAR CHALET PAREADO! Este encantador chalet pareado de 100 m² ofrece una oportunidad única para aquellos que buscan un refugio en un entorno tranquilo y acogedor. Con 3 dormitorios y 2 baños, hay espacio suficiente para toda la familia. La propiedad cuenta con una parcela de 161 m², ideal para crear un jardín a tu medida o disfrutar de momentos al aire libre. La ubicación es inmejorable, rodeada de servicios y a pocos pasos del centro del pueblo. Imagina disfrutar de un balcón donde relajarte al final del día y un trastero para guardar todo. Aunque necesita algunas reformas, este chalet tiene un gran potencial para convertirse en la casa de tus sueños. Además, su orientación sur, este y oeste garantiza luz natural durante todo el día. No dejes pasar esta oportunidad de inversión exclusiva. Con armarios empotrados y una buena distribución este chalet combina comodidad y funcionalidad. ¡Ven a visitarlo y comienza a imaginar la vida que siempre has querido en Soto del Real! ¡CONSEGUIMOS FINANCIACIÓN DE HASTA 100%, NO DUDES EN CONSULTAR CONDICIONES!",True,renew,False,,3199.0,True,True,False,False,[],False,False,319900.0,€,chalet,Soto del Real,Chalet pareado en calle Torote,Destacado,,,,,,,,,,semidetachedHouse
106898837,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/66/17/1338762245.webp,29,9,4000000.0,penthouse,sale,372.0,True,5,5,Barrio Argüelles,Madrid,Madrid,es,40.4280718,-3.7206007,False,https://www.idealista.com/inmueble/106898837/,"Maravilloso ático reformado en Argüelles Engel & Völkers se complace en presentar este maravilloso ático de casi 300 metros cuadrados habitables con amplia terraza y detalles de lujo, un refugio perfecto que combina confort y elegancia en cada rincón.  Nada más entrar encontramos un amplio distribuidor que te guía hacia el generoso salón comedor, un espacio luminoso y acogedor que se abre directamente a una increíble terraza. La cocina, generosa en espacio, cuenta con un elegante office, perfecta para las comidas familiares o el desayuno cotidiano junto a una habitación de servicio con su propio baño en suite que añade funcionalidad al hogar. La master bedroom es un verdadero santuario, con su amplio vestidor, un cómodo baño en suite y acceso directo a la misma terraza que el salón, permitiendo disfrutar de vistas y momentos al aire libre desde la privacidad de la habitación.  Al otro lado de la casa, encontramos otro amplio dormitorio también con baño en suite, asegurando comodidad y privacidad para tus invitados. Complementando esta excepcional distribución, hay un cuarto de baño adicional que da servicio a otros dos dormitorios, así como un elegante aseo de cortesía, pensado para las visitas sin necesidad de acceder al área de descanso y junto a éste, un pequeño despacho, ideal para trabajar desde casa. Con un total de cinco dormitorios y cinco cuartos de baño, de los cuales tres son en suite, esta propiedad ha sido reformada con gusto y está lista para entrar a vivir.  ¡No pierdas la oportunidad de disfrutar de este magnífico espacio lleno de luz, comodidad y estilo! El barrio de Argüelles, nació en el periodo del Ensanche, y es un magnífico exponente del Madrid burgués. Limitado por el Parque de Debod y la calle Princesa, avanza en una estrecha franja desde la Plaza de España y hacia el Parque del Oeste, delimitado por las calles de Pintor Rosales, Irún, Paseo Moret, Ferraz, Princesa, la Plaza de España y la Cuesta de San Vicente. En sus calles se conservan palacios como el de la Infanta Isabel de Borbón y antiguos asilos y conventos, como el del Buen Suceso. Es un lugar ideal para vivir, dada su ubicación bastante céntrica, su entorno verde frente al parque del Oeste y el parque de la Montaña (donde se ubica el templo egipcio de Debod), y la presencia de numerosas tiendas, zonas de ocio, bares y restaurantes con sus atractivas terrazas. En sus calles se concentra el mayor número de cines en versión original de la ciudad, además de haber visto pasar a unos cuantos personajes importantes del celuloide español por su particular Paseo de la Fama. Una de las zonas más singulares de la capital por su variedad y estupenda infraestructura: seis colegios, varias escuelas de educación infantil, un ambulatorio clínico, un centro de especialidades y su gran variedad de Supermercados y Restaurantes. Además, el distrito cuenta con excelentes comunicaciones gracias a su proximidad por un lado a la M-30, a la A-6, a Carretera de Castilla y al Intercambiador de Moncloa: con salida directa a la sierra de Madrid, y por otro lado acceso a la zona Centro de la capital. Una auténtica maravilla.",False,good,False,True,10753.0,True,False,False,False,[],False,False,4000000.0,€,flat,"Argüelles, Madrid",Ático,Destacado,Moncloa,,True,True,W-02X3OK,Argüelles,,,,penthouse
92724442,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/0b/5c/1338749834.webp,39,,1500000.0,chalet,sale,857.0,,5,6,Barrio Molino de la Hoz,Madrid,Las Rozas de Madrid,es,40.5414085,-3.9297684,False,https://www.idealista.com/inmueble/92724442/,"Preciosa vivienda en Molino de la Hoz SIN COBRO DE HONORARIOS AL COMPRADOR  Engel & Völkers les presenta este impresionante chalet diseñado para recibir el máximo confort con todo lujo de detalles. Su amplia recepción exterior nos muestra la magnitud de esta propiedad construida con materiales de primera calidad. En su planta principal el hall de entrada nos invita a diferentes zonas sociales destacando un gran salón con majestuosa chimenea, una amplia zona independiente de estar – tv y un despacho muy luminoso. La zona en donde se ubica la cocina cuenta con cuarto de despensa y zona de lavado. Desde la cocina podemos acceder al jardín a través de un precioso porche acristalado con zona de comedor que cuenta también con chimenea. Un aseo de cortesía con buen tamaño da servicio a esta planta. A través de una amplia escalera accedemos a la planta primera, con un luminoso distribuidor y cinco dormitorios, todos ellos con baño en suite. En la planta inferior, disponemos de un segundo salón con chimenea, cine, bodega y zona de juegos y ocio. Por último un cuarto trastero. En la parcela destaca también una bonita construcción diseñada como cenador, totalmente acondicionada con vistas al jardín y preparado para todo tipo de celebraciones con horno de leña. En el jardín destaca también una enorme barbacoa asturiana. Esta propiedad cuenta con piscina climatizada y gimnasio ambas piezas acristaladas con zona de ducha, sauna y jacuzzi. Por último disponemos de una pequeña zona deportiva, un baño exterior que da servicio a celebraciones en el jardín y una caseta para herramientas y bicicletas. Garaje cerrado con capacidad para dos vehículos y cuarto de calderas. Una lujosa propiedad para poder disfrutar de todas sus estancias en familia y amigos! Molino de la Hoz es una exclusiva urbanización privada en un entorno natural privilegiado, con controles de acceso y vigilancia 24 horas, que cuenta con todo tipo de servicios, línea privada de autobuses, un magnífico Club Social a su entrada en el que se puede disfrutar de piscina olímpica, instalaciones deportivas, pistas de tenis y pádel, restaurante con una gran parcela ajardinada y zona de columpios, biblioteca y otras muchas actividades. Dentro de la urbanización hay dos colegios, ambos bilingües, siendo el Bérriz concertado y el Logos privado, destacamos la zona comercial con supermercado, centro médico, centro veterinario, estética y belleza, peluquería, fisioterapeuta, cafetería, pastelería, gimnasio y otros servicios.  La urbanización cuenta con un bonito lago, hábitat permanente de cormoranes, en una ubicación privilegiada que garantiza privacidad y tranquilidad.",False,good,False,,1750.0,True,False,False,False,[],False,False,1500000.0,€,chalet,"Molino de la Hoz, Las Rozas de Madrid",Casa independiente,Destacado,Molino de la Hoz,,True,True,W-02L2OX,Molino de la Hoz,,,,independantHouse
108735279,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/f3/8f/1353603012.webp,50,,520000.0,chalet,sale,288.0,,8,3,calle de las Cuatro Peñas,Madrid,Manzanares el Real,es,40.7351973,-3.858613,False,https://www.idealista.com/inmueble/108735279/,"BONITO CHALET INDEPENDIENTE EN MANZANARES EL REAL CON PARCELA DE 839 M² Se ofrece este atractivo chalet individual de tres plantas sobre una amplia parcela de 839 m², con una superficie construida de 288 m². La vivienda dispone de 4 dormitorios, 3 baños, 2 plazas de garaje y dos magníficas terrazas con vistas abiertas. En la planta principal, nos recibe un amplio vestíbulo con armario empotrado. Desde aquí accedemos a un acogedor salón comedor con chimenea y salida directa a una encantadora terraza ideal para disfrutar del aire libre. La cocina es espaciosa y muy luminosa, gracias a sus dos ventanas en esquina, lo que permite una excelente ventilación y entrada de luz natural. Además, cuenta con una práctica despensa. En esta planta también se encuentra un aseo de cortesía y un dormitorio en suite con armario empotrado. En la primera planta, la zona de descanso se compone de tres dormitorios, un cuarto de baño completo y acceso desde el pasillo a una terraza con bonitas vistas, perfecta como rincón de lectura o descanso. La planta baja, con acceso exclusivamente desde el exterior, alberga una gran sala polivalente ideal como salón de verano, sala de juegos, gimnasio o espacio de trabajo, así como un amplio garaje cerrado con capacidad para dos coches. El jardín, cuidadosamente diseñado, dispone de distintos ambientes, zonas ajardinadas y pasillos solados que invitan a recorrer y disfrutar del entorno. Situado en Manzanares el Real, uno de los pueblos más emblemáticos de la Sierra de Madrid, junto al Parque Nacional de la Sierra de Guadarrama y con la gran ventaja de encontrarse a pocos minutos del Embalse de Santillana, un entorno natural de gran belleza donde disfrutar de paseos, avistamiento de aves y actividades al aire libre. Esta propiedad ofrece un estilo de vida tranquilo en plena naturaleza, a solo 45 minutos del centro de Madrid. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual. NO COBRAMOS COMISIÓN AL COMPRADOR.",True,good,False,,1806.0,True,False,True,False,[],False,False,520000.0,€,chalet,Manzanares el Real,Casa independiente en calle de las Cuatro Peñas,Destacado,,,True,True,PR99559481,,,,,independantHouse
99075178,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/41/ef/1032710227.webp,24,,499900.0,chalet,sale,232.0,,4,2,avenida de los Llanos,Madrid,Alpedrete,es,40.6451557,-4.0202757,False,https://www.idealista.com/inmueble/99075178/,"CAPITAL HOME ALPEDRETE VENDE CHALET INDEPENDIENTE, CASA DE PIEDRA UBICADO EN ZONA RESIDENCIAL PRÓXIMA A LOS LLANOS.  Vivienda de piedra construida en 1977 de 180 m2 construidos en parcela de 2097 m2. Segregada registralmente en dos parcelas de 1100m2 independientes.  En dicha parcela se ubica la vivienda, zona de aparcamiento, la piscina, unos vestuarios, un pozo de agua potable totalmente funcional y amplias zonas ajardinadas y consolidadas. La vivienda se distribuye de la siguiente forma; En la planta baja encontramos un amplio salón con chimenea, un aseo, la cocina, un dormitorio y un porche. La segunda planta consta de tres dormitorios con armarios empotrados, un baño completo con cabina de ducha y una amplia terraza. Cabe destacar que al contar con una parcela de tales dimensiones, seria posible la segregación en dos parcelas de 800m2 aproximados, haciendo de éste terreno una muy buena oportunidad. Cualquier consulta en relación a un ante proyecto con arquitecto, estudio topográfico con ingeniero tenemos todas las herramientas para resolver cualquier duda; Debido a su excelente ubicación cuenta con una serie de servicios muy próximos: supermercados como Mercadona y La Sirena a menos de 1 km, Planetocio a 900 metros, Estación de cercanías de los Negrales a 700 metros, parada de autobús L- y 685 a menos de 100 metros, colegios y guarderías a 1 km, un paseo al centro del municipio muy agradable y a menos de diez minutos y una excelente comunicación con las carreteras principales M-601, la A-6 o M-619.",True,renew,False,,2155.0,True,True,False,True,[],False,False,499900.0,€,chalet,Alpedrete,Casa independiente en avenida de los Llanos,Destacado,,,True,True,AVENIDA DE LOS LLANOS,,,,,independantHouse
