propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished,detailedType.subTypology
108820784,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/1f/e4/1356102769.webp,,30,2,469000.0,flat,sale,140.0,True,4,3,calle los Ángeles,Madrid,Torrelodones,Los Ángeles - Jarandilla,es,,40.5773785,-3.9306899,False,https://www.idealista.com/inmueble/108820784/,"Hogares Torrelodones - Agencia inmobiliaria de Torrelodones y Hoyo de Manzanares; Pone a su disposición: Piso dúplex equipado con ascensor, trastero y plaza de garaje. Destacar su cómoda distribución, además de su excelente ubicación, junto a la zona centro de Torrelodones, supermercados, centro comercial, colegios, hospital, policía, transportes públicos, espacios naturales y accesibilidad inmediata autovía A-6. El piso se distribuye en dos plantas: -Planta principal: Hall entrada, cocina, luminoso salón-comedor, aseo, 3 dormitorios y baño completo.  -Planta superior: Amplio dormitorio y baño completo con ducha. -Equipamiento: Suelo radiante, cocina equipada, A/Ac y ventanales climalit oscilobatientes. + Realiza la venta de tu vivienda con nuestro equipo y tendrás acceso anticipado a toda nuestra cartera de inmuebles. Si quieres cambiar cómodamente de hogar, ven a conocernos en calle Carlos Picabea Nº6, Torrelodones (Madrid) y te informaremos de todo. + *Aprovecha nuestros servicios FINANCIEROS exclusivos y realiza un estudio personalizado. Gracias a nuestros acuerdos con las principales entidades bancarias, ofrecemos a nuestros clientes, un gran abanico de posibilidades con las mejores soluciones hipotecarias. * Gestión a medida: Compra / Venta / Alquiler / Promoción Obra Nueva. -Torrelodones- Municipio del noroeste de la Comunidad de Madrid (España), situado a 29 kilómetros de Madrid. Por su localización entre la sierra de Guadarrama y el área metropolitana de la capital, está vinculado a dos comarcas madrileñas: la comarca agrícola de Guadarrama y la corona metropolitana de Madrid. Según datos oficiales de población cuenta con una población de 25 316 habitantes (INE 2024), distribuida en siete núcleos de población. Se encuentra a una altitud media de 845 m sobre el nivel del mar. Limita al norte con Hoyo de Manzanares, al este con Madrid a través del monte de El Pardo, al sur con Las Rozas de Madrid y al oeste con Galapagar. Los habitantes de este municipio se encuentran entre los de mayor renta per cápita de la Comunidad de Madrid. Los servicios, la hostelería y la construcción constituyen sus principales actividades económicas. El pueblo posee un interesante patrimonio artístico y natural y forma parte de dos rutas turísticas de la Comunidad de Madrid. Una de ellas es la Ruta Imperial, que sigue parcialmente el camino histórico empleado en el siglo XVI por el rey Felipe II en sus desplazamientos desde la ciudad de Madrid hasta el Real Sitio de El Escorial. La otra es la Ruta por los Castillos, Fortalezas y Atalayas, a la que queda vinculada por la atalaya de Torrelodones, una torre-vigía de origen andalusí. En lo que respecta a sus valores ambientales, buena parte de su territorio está protegido a través del parque regional de la Cuenca Alta del Manzanares y del parque regional del Curso Medio del Río Guadarrama y su Entorno. En su término se encuentra el Casino Gran Madrid, inaugurado en 1981 y primero existente en la Comunidad de Madrid, de gran importancia en la economía local del municipio, al ser la primera gran empresa radicada en el mismo.",True,good,False,True,3350.0,True,False,False,False,[],False,False,469000.0,€,flat,"Los Ángeles - Jarandilla, Torrelodones",Piso en calle los Ángeles,True,True,,,,,,
108889181,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/d8/68/1358029991.webp,IE23-ATIC,30,6,680000.0,duplex,sale,200.0,True,3,3,avenida del Cerro del Águila,Madrid,San Sebastián de los Reyes,Pol. Industrial sur,es,,40.5461547,-3.61768,False,https://www.idealista.com/inmueble/108889181/,"INMOBILIARIAS ENCUENTRO VENDE EN EXCLUSIVA – IMPRESIONANTE ÁTICO DÚPLEX EN SAN SEBASTIÁN DE LOS REYES � Si buscas una vivienda única, en una de las mejores zonas de San Sebastián de los Reyes, con todas las comodidades y calidades que puedas imaginar, este es el hogar que estabas esperando. ✨ CARACTERÍSTICAS EXCLUSIVAS: ✔ Urbanización privada con seguridad 24 horas, piscina y pista de pádel. ✔ Ático dúplex de ensueño, con dos espectaculares terrazas: una de 30m² con acceso desde el salón y otra de 20m² en el dormitorio principal, donde disfrutarás de momentos inolvidables. ✔ Dormitorio principal en suite, con un elegante vestidor y un baño privado que te brindará la máxima comodidad. ✔ Cocina americana de diseño, totalmente equipada y pensada para los amantes del buen gusto y la funcionalidad. ✔ Climatización avanzada, con sistema de aire acondicionado por conductos y termostato independiente en cada estancia. ✔ Ubicación inmejorable, con acceso directo a la A-1 y rodeado de todos los servicios esenciales. � ¿Necesitas financiación? Te ofrecemos hasta el 100% del precio de compra con nuestro departamento financiero Finmoo. � ¿Tienes que vender tu vivienda? Con nuestro servicio exclusivo ""Cambia y Descansa"", nos encargamos de todo para que tú solo disfrutes de tu nuevo hogar. � ¡No dejes pasar esta oportunidad única! Contáctanos y descubre tu futuro hogar. � INMOBILIARIAS ENCUENTRO – Hacemos realidad tus sueños.",False,good,False,True,3400.0,False,False,False,False,[],False,False,680000.0,€,flat,"Pol. Industrial sur, San Sebastián de los Reyes",Dúplex en avenida del Cerro del Águila,True,True,,700000.0,20000.0,3.0,,duplex
108889306,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/0f/56/1358032593.webp,,17,3,268900.0,flat,sale,85.0,False,2,1,avenida de las Vascongadas s/n,Madrid,Getafe,Juan de la Cierva,es,,40.3114006,-3.7143542,True,https://www.idealista.com/inmueble/108889306/,"BONEO DREAM HOMES - VENDEMOS ESTE ESPECTACULAR INMUEBLE EN LA ZONA DE GETAFE. ¡Tu nuevo hogar te espera en Getafe! ¿Buscas un piso listo para entrar a vivir, bien ubicado y con mucha luz? ¡Lo acabas de encontrar! Te presentamos esta preciosa vivienda de 85 m², situada en una zona tranquila y con todos los servicios a mano. Tiene 2 habitaciones, 1 baño completo, un salón muy acogedor con exterior de la urbanizacion ideal para relajarte, y una cocina independiente con tendedero. El piso está reformado, cuidado con mimo, y destaca por su luz natural durante todo el día. ¡Es interior y muy alegre! El edificio cuenta con ascensor y plaza de garaje, el vecindario es tranquilo y familiar. Y lo mejor… ¡estás a solo 10 minutos andando de Casar! Allí tienes MetroSur y Cercanías Renfe, perfectos para moverte cómodamente por toda la zona y conectar con Madrid sin complicaciones. Una casa ideal para empezar una nueva etapa, invertir o simplemente vivir a gusto desde el primer día. ¿Te animas a conocerla? ¡Se puede visitar ya! Contáctanos y ven a verla. ¡Te va a encantar!",True,good,False,True,3164.0,True,False,False,False,[],False,False,268900.0,€,flat,"Juan de la Cierva, Getafe",Piso en avenida de las Vascongadas s/n,True,True,,,,,,
108870553,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/04/19/1357528471.webp,,12,2,289000.0,flat,sale,93.0,True,3,1,calle Adora,Madrid,Madrid,Usera,es,San Fermín,40.3708052,-3.6884701,False,https://www.idealista.com/inmueble/108870553/,"Descubre este impresionante piso exterior reformado de 79 m², ideal para quienes buscan comodidad y estilo. Con tres amplios y luminosos dormitorios, cada uno equipado con armarios empotrados, este hogar ofrece el espacio perfecto para toda la familia. El baño cuenta con una bañera, ideal para relajarse después de un largo día. El salón comedor, también amplio y lleno de luz natural, se conecta a una encantadora terraza donde podrás disfrutar de momentos de descanso. La cocina espaciosa y completamente equipada con estufa de 4 hornillos, horno y lavadora, cuenta con un gran espacio de almacenaje y acceso a otra terraza que incluye un lavadero y la caldera.  Ubicado en una finca bien cuidada con dos ascensores y un amplio interior, este piso es apto para personas con movilidad reducida, lo que lo convierte en una opción accesible para todos. Además, su calefacción por radiadores en todas las estancias garantiza un ambiente cálido y acogedor durante todo el año. No dejes pasar la oportunidad de vivir en este maravilloso hogar, donde cada rincón ha sido diseñado para ofrecerte la máxima comodidad. ¡Ven a visitarlo y enamórate!",False,good,False,True,3108.0,True,False,False,False,[],False,False,289000.0,€,flat,"San Fermín, Madrid",Piso en calle Adora,,,,294000.0,5000.0,2.0,,
108750390,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/57/88/1354025137.webp,MC26-25,35,,1250000.0,chalet,sale,220.0,,4,4,calle de Argos,Madrid,Majadahonda,Zona Monte el Pilar,es,,40.4556245,-3.8562039,False,https://www.idealista.com/inmueble/108750390/,"HOGARES MAJADAHONDA presenta precioso chalet pareado: 220 m², jardín privado, club deportivo y entorno privilegiado En la codiciada urbanización El Pinar del Plantío, en pleno corazón de Majadahonda, te presentamos este chalet pareado de 225 m² de vivienda y 240m² de parcela, distribuidos en dos plantas y un precioso jardín privado, ideal para familias que valoran el confort, la privacidad y una ubicación inmejorable. La planta principal se organiza a partir de un amplio hall recibidor, que distribuye hacia las principales estancias: •Una gran cocina independiente con office, separada por una práctica barra y acompañada de una despensa tipo almacén. •Desde el office se accede a una zona de colada completamente equipada (lavadora, secadora y caldera), y también a una habitación en planta baja con baño en suite y zona de escritorio, perfecta tanto como dormitorio de invitados como para hacer vida en una sola planta. Esta estancia cuenta con ventanas y un velux sobre la cama, lo que le brinda una luminosidad especial y una atmósfera acogedora. •Un aseo de cortesía. •Un salón-comedor de excelente tamaño, con grandes posibilidades para generar distintas zonas de estar o relax según las necesidades. •Las escaleras de acceso a la planta superior. Desde el salón también se accede a un despacho independiente —ideal para teletrabajo— y a un porche cubierto que conecta con el jardín privado y las zonas comunes de la urbanización: amplias áreas verdes y piscina comunitaria. En la planta superior, la zona de descanso ofrece tres dormitorios dobles con armarios empotrados. Dos de ellos comparten un baño completo, mientras que el dormitorio principal dispone de baño en suite con una distribución funcional y cómoda. La vivienda cuenta con calefacción por gas natural, y destaca por su distribución pensada al detalle, amplitud en cada estancia y potencial para adaptar los espacios según tus necesidades. Como parte de la prestigiosa Mancomunidad del Pinar del Plantío, los propietarios disfrutan de acceso privado a un completo club deportivo, con pistas de tenis, pádel y una pista multifunción para baloncesto, fútbol, balónmano y hockey. VIVIR EN EL MONTE DEL PILAR Vivir en esta zona es sinónimo de calidad de vida. Monte del Pilar ofrece un entorno natural privilegiado, perfecto para pasear, hacer deporte al aire libre y desconectar, sin alejarse de los servicios esenciales: colegios, centros de salud, supermercados, zonas comerciales y transporte público están a pocos minutos. La conexión con Madrid y el resto del noroeste es rápida y cómoda, gracias a su proximidad a la M-503 y la M-40, además de contar con Renfe Cercanías y líneas de autobús que facilitan la movilidad diaria. No dejes de visitar el que podría ser tu nuevo hogar, en un entorno de pura tranquilidad con todas las comodidades al alcance. Gestionamos la venta de su vivienda encadenando todos los plazos de su compra y venta, contratos y documentación para la escritura pública. Lo asesoramos en la tramitación de su hipoteca. Consúltenos sin ningún compromiso. POSIBILIDAD DE HIPOTECA DE HASTA EL 100% SUJETO A ESTUDIO DE SOLVENCIA PREVIO.",True,good,False,,5682.0,True,False,False,False,[],False,False,1250000.0,€,chalet,"Zona Monte el Pilar, Majadahonda",Chalet pareado en calle de Argos,,,,,,,,semidetachedHouse
107766857,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/ec/ca/1329486357.webp,,21,en,259900.0,flat,sale,65.0,True,2,1,"avenida de la Unión Europea, 71",Madrid,Arroyomolinos,Zona Europa,es,,40.28681,-3.9182,True,https://www.idealista.com/inmueble/107766857/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA TECNOCASA NUEVO ARROYOMOLINOS VENDE ESPECTACULAR PISO EN UNA DE LAS MEJORES ZONAS DE ARROYOMOLINOS. ¡Descubre tu nuevo hogar en el bulervar de Arroyomolinos! Este encantador piso de 65 m², ubicado en la mejor zona del pueblo, es perfecto para quienes buscan comodidad y calidad de vida. Con 2 dormitorios amplios y un baño moderno, este espacio está diseñado para aprovechar al máximo cada rincón. Los armarios empotrados ofrecen un almacenamiento eficiente, mientras que el trastero añade un extra de practicidad. Imagina disfrutar de días soleados en la piscina comunitaria o en el jardín con parque infantil, ideal para familias. Además, el acceso adaptado a personas con movilidad reducida y el ascensor hacen de este piso una opción accesible para todos. La cercanía a servicios y comercios te permitirá disfrutar de la vida en el centro del pueblo sin renunciar a la tranquilidad. Y como si fuera poco, ¡la plaza de garaje está incluida en el precio! No pierdas la oportunidad de vivir en un lugar donde cada día se siente como unas vacaciones. ¡Ven a visitarlo y déjate enamorar!",False,good,False,True,3998.0,True,False,False,False,[],False,False,259900.0,€,flat,"Zona Europa, Arroyomolinos","Piso en avenida de la Unión Europea, 71",True,True,,,,,,
106074040,https://img4.idealista.com/blur/480_360_mq/180/id.pro.es.image.master/62/35/d7/1024803082.webp,Arg9 01 DA,14,st,790000.0,flat,sale,103.0,True,2,3,"calle Argensola, 9",Madrid,Madrid,Centro,es,Chueca-Justicia,40.425343,-3.6949472,True,https://www.idealista.com/inmueble/106074040/,"Property Plus VENDE Precioso Inmueble REFORMADO TOTALMENTE, con mucho encanto y mucha historia, en pleno Barrio de Justicia.    Se trata de una vivienda recién reformada y equipada totalmente. Consta de preciosa entrada, con amplio salón comedor con cocina equipada en un lado, susceptible de cerrar y dejar separada del salón comedor. Cuenta con Aseo de cortesía. Dormitorio 1: amplio dormitorio con armarios empotrados y precioso baño en suite. Dormitorio 2: amplio dormitorio con armarios empotrados y precios baño en suite. - La vivienda perteneció a Benito Perez Galdós: reformada con mucho gusto y manteniendo alicatados originales en entrada, baños, suelos de salón y dormitorios, unido a detalles de Acero corten, cómo pasos de puertas y cierres de cristal. Una maravilla! Iluminación led en toda la vivienda y multitud de detalles de calidad. Se entrega TOTALMENTE AMIUEBLADA. - La vivienda consta de Aire Acondicionado y Calefacción individual por Gas Natural.  Contacte con nosotros los 7 dias de la semana para poder concretar una visita.",True,good,False,True,7670.0,True,False,False,False,[],False,False,790000.0,€,flat,"Chueca-Justicia, Madrid","Piso en calle Argensola, 9",,,,,,,,
108381447,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/80/29/1353343398.webp,FRRE-20125,32,,344500.0,chalet,sale,184.0,,3,2,calle del Pato,Madrid,Manzanares el Real,,es,,40.7368022,-3.8481726,False,https://www.idealista.com/inmueble/108381447/,"Les ofrecemos en exclusiva este chalet pareado de 184m2 construidos en parcela de 217m2. El chalet diponde de 3 habitaciones y 2 baños con terraza. Se distribuye en tres plantas de la siguiente forma: 1. Planta Baja: 2 dormitorios y un baño completo 2. Planta Primera: Amplio salon muy luminosos con vistas al pantano, 1 baño completo y amplia cocina  3. Buhardilla: Dormitorio y terraza de 12m2. NO SE COBRAN HONORARIOS A LA COMPRA. Ubicado en la localidad de Manzanares el Real, provincia de Madrid. Este Chalet es ideal para quienes buscan un hogar confortable en un entorno natural y acogedor.  Además, la excelente conexión con las principales vías de acceso te permitirá llegar rápidamente a otras áreas de interés en Madrid y sus alrededores.  Referencia del anuncio FRRE-20125 TFNO.",True,good,False,,1872.0,True,False,False,False,[],False,False,344500.0,€,chalet,Manzanares el Real,Chalet adosado en calle del Pato,,,,,,,,terracedHouse
108857763,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/ab/c7/1357176521.webp,C0026-02429,44,2,320000.0,flat,sale,104.0,True,3,2,"avenida de Juan Carlos I, 32",Madrid,Ajalvir,,es,,40.5354881,-3.483833,True,https://www.idealista.com/inmueble/108857763/,"� Piso reformado en Ajalvir con piscina y zonas verdes Se vende estupendo piso de 96 m² totalmente reformado, ubicado en una tranquila y cuidada urbanización de Ajalvir. La vivienda se distribuye en: ✔ 3 habitaciones amplias y luminosas ✔ 2 baños completos, uno de ellos en suite ✔ Salón espacioso con acceso a dos balcones, ideal para disfrutar del aire libre ✔ Cocina equipada y funcional ✔ 1 plaza de garaje incluida en el precio El piso ha sido reformado y está listo para entrar a vivir. La urbanización cuenta con piscina comunitaria, zonas verdes y un entorno perfecto para familias. � Situado en una zona residencial tranquila, con buena comunicación y todos los servicios cerca: colegios, comercios y transporte. � Excelente opción tanto para vivir como para invertir. Por su tamaño, distribución y características, ofrece un alto potencial de rentabilidad por alquiler en la zona. Ideal para quienes buscan una inversión segura y rentable desde el primer día. ✨ ¡Una oportunidad para vivir con comodidad o generar ingresos estables! Contacta con nosotros para más información o para agendar una visita.",True,good,False,False,3077.0,True,True,False,False,[],False,False,320000.0,€,flat,Ajalvir,"Piso en avenida de Juan Carlos I, 32",,,,,,,,
108895937,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/d5/5a/1358228848.webp,,20,bj,250000.0,duplex,sale,46.0,False,1,1,"calle de Ana María, 4",Madrid,Madrid,Tetuán,es,Valdeacederas,40.4628563,-3.7020644,True,https://www.idealista.com/inmueble/108895937/,"OFICINA TETUAN SL - MADRID Oficina Tecnocasa Piso en venta en Calle Ana María  Este magnifico piso situado en una planta baja, cuenta con un dormitorio, salón con altillo a modo de sala de estar y cocina, baño y un patio. Está totalmente reformado. Calefacción eléctrica individual.   El piso está alquilado actualmente (el contrato termina en Diciembre del 2025).  La vivienda se localiza en el barrio de Tetuán, cerca de las calles Bravo Murillo o Marqués de Viana  Con muy buenas comunicaciones, parada de Autobús lineas 66, 124 y N23, metro LINEA 1, Tetuán, a menos de un minuto andando.  25 años en el barrio, ¡Gracias por la confianza!  Agente inmobiliario inscrito en el RAIN N° 000255/18.",False,good,False,False,5435.0,True,False,False,False,[],False,False,250000.0,€,flat,"Valdeacederas, Madrid","Dúplex en calle de Ana María, 4",,,,,,,,duplex
108692137,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/c0/69/1352292352.webp,W-02WQDI,62,,2190000.0,chalet,sale,550.0,,6,5,Barrio Palomas,Madrid,Madrid,Hortaleza,es,Palomas,40.4513917,-3.6160471,False,https://www.idealista.com/inmueble/108692137/,"Chalet pareado en Palomas Engel & Voelkers presenta en exclusiva magnifica propiedad de quinientos cincuenta metros construidos en una parcela de cuatrocientos cuarenta y seis metros cuadrados. La casa se carecteriza por sus grandes estancias y por la gran cantidad de luz natural. La propiedad cuenta con garaje para dos vehiculos y un Apartamento de cincuenta m2 con entrada independiente totalmente equipado y con posiblidad de alquiler  Jardin con intimidad y mucho encanto rodeado de arboles y vegetación y barbacoa de obra. Planta principal, gran salón de cien metros cuadrados con diferentes espacios con dos salidas al jardin lateral de la casa, cocina comedor de gran tamaño totalmente equipada con electrodomesticos de calidad y espacio comedor con salida al jardin trasero, habitación vestidor y aseo. Planta Primera, Dormitorio principal con gran vestidor y baño doble en suite. Dos Dormitorios más completan la planta y comparten gran baño doble. Planta Buhardilla, planta con mucho encanto por su distribución,por su luz natural, y la construció abuardillada en los dormitorios con ventana Velux en toda la planta. El distribuidor alberga una gran libreria, Dormitorio principal de gran tamaño con salida a la terraza superior de unos veinte metros, Dos Dormitorios más y baño completo. Planta Sótano. planta completa de ciento veintiseis metros cuadrados distribuidos en Zona de Ocio, Bar, Zona de Gimnasio y zona de servicio con Dormitorio de servicio, Baño completo y Zona de Lavado totalmente equipada. Esta planta también tiene salida al jardin trasero. Calefación suelo radiante (excepto en la buhardilla mediante radiadores) AC en la planta Buhardilla  Suelos de Marmol y madera. Armarios empotrados, treinta unidades aprox Luz natural en toda la casa. Detalles de diseño y construción. Se encuentra estratégicamente ubicado en una de las principales zonas de expansión/lujo/prime de Madrid capital. Un emplazamiento residencial de excepción, a escasos metros de las emblemáticas áreas de influencia del aeropuerto e IFEMA. La comunicación es inmejorable, en sus proximidades se pueden encontrar, centros comerciales (Corte Inglés, Hipercor, Arturo Soria Plaza, Plenilunio, etc.), parques (Juan Carlos I, Juan Pablo II, Quinta Molinos, Marqués Suanzes, El Capricho, etc.), clubes deportivos (Centro Deportivo los Prunos AQA, Club de Golf Olivar de la Hinojosa, etc.), colegios (Liceo Francés, San José del Parque -Maristas Colegio Bristol, Santa María de la Hispanidad, Alameda de Osuna, Colegio GAUDEM, Montessori, Dallington School, Nuestra Señora santa María, Nursery School, Patrocinio de María, Santa María de la Hispanidad, Escuela Iraquí de Madrid, Instituto saudí de Madrid, Parque Conde de Orgaz, Ecole Maternelle Française Pomme D'api, Colegio Brains María Lombillo, etc.), parques empresariales (Julián Camarillo, Las Mercedes, Campo de las Naciones, IFEMA, Alameda de Osuna, Barajas, etc.), áreas empresariales (la milla de oro tecnológica madrileña, el llamado Silicon Alley de Madrid, un entorno con más de 200 empresas del sector tecnológico, cuajado de centros de datos y kilómetros de fibra óptica), hospitales (Clínica Universitaria de Navarra), sedes empresariales (VODAFONE, Banco Popular, ABC, EL PAÍS, Registros de la Propiedad de Madrid, Banco de España, CSIF, Telefónica, Liberty Seguros, AENA, Juzgados, Jefatura General de Tráfico, etc.), hoteles (Melia, Hilton, Barceló, Confortel, IBIS) y recintos feriales-IFEMA.",False,good,False,,3982.0,False,False,False,False,[],False,False,2190000.0,€,chalet,"Palomas, Madrid",Chalet pareado,True,True,,,,,,semidetachedHouse
96413799,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/95/c1/946476014.webp,2899,39,4,1490000.0,flat,sale,165.0,True,4,3,calle de Hortaleza,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4200089,-3.7005078,False,https://www.idealista.com/inmueble/96413799/,"ALTOR ASESORES pone a su disposición en venta inmueble segregado en dos viviendas reformadas exteriores con balcones a la Calle Hortaleza.  Uno de los pisos cuenta dos dormitorios uno de ellos dormitorio con cuarto de baño en suite, vestidor, salón-comedor y cocina el otro piso consta de dos dormitorio doble, cuarto de baño, salón-comedor y cocina. Todas las estancias cuentan con aire acondicionado. Calefacción individual de gas. Tarima ventanas climalit con la contraventana original Las viviendas se encuentran localizadas en pleno pleno corazón del barrio de Chueca. Los metros más cercanos están situados a menos de dos minutos andando, Chueca (L-5) y Gran Vía (L-1 y 5) además de contar con diversas líneas de autobús que comunican con toda la ciudad.",True,good,False,True,9030.0,True,False,True,False,[],False,False,1490000.0,€,flat,"Chueca-Justicia, Madrid",Piso en calle de Hortaleza,,,,,,,,
108904474,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/00/18/1358482603.webp,manzanares,16,bj,180000.0,flat,sale,40.0,True,1,1,calle del Manzanares s/n,Madrid,Alcobendas,Alcobendas Centro,es,,40.5440116,-3.6382951,True,https://www.idealista.com/inmueble/108904474/,"IMPERIO INMOBILIARIO ofrece POR SEPARADO 2 increíbles lofts en la calle del Manzanares, Alcobendas, donde la comodidad y el estilo se unen en un espacio de 40 m². Cada loft cuenta con un dormitorio acogedor, equipado con armarios empotrados que maximizan el espacio y ofrecen un almacenamiento práctico. La cocina, completamente equipada, es perfecta para los amantes de la gastronomía, mientras que el baño completo, con mamparas y muebles, añade un toque de elegancia. La climatización mediante bomba de frío y calor garantiza un ambiente agradable durante todo el año, y si lo deseas, puedes optar por aerotermia con un suplemento en el precio. La entrega está prevista para marzo de 2026, así que no pierdas la oportunidad de ser el primero en disfrutar de este moderno hogar. Además, el edificio cuenta con orientación oeste, lo que proporciona una excelente iluminación natural. Estos lofts son ideales tanto para inversores como para quienes buscan su primer hogar. ¡No dejes pasar esta oportunidad única en Alcobendas! LAS FOTOS SON ILUSTRATIVAS DE PROYECTOS SIMILARES Y NO SE CORRESPONDEN CON LA REALIDAD, pero te aseguran que la calidad y diseño serán excepcionales. ¡Contáctanos y asegura tu visita hoy mismo, estaremos encantados de atenderte.",False,good,False,False,4500.0,True,False,False,False,[],False,False,180000.0,€,flat,"Alcobendas Centro, Alcobendas",Piso en calle del Manzanares s/n,,,,,,,,
