propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,exterior,newDevelopmentFinished,highlight.groupDescription,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108557885,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/53/26/1213525500.webp,Tipo 2 3D,13,2,255400.0,flat,sale,102.0,3,2,calle Estrella Denébola s/n,Madrid,Parla,Parla Este,es,,40.2275247,-3.7509102,True,https://www.idealista.com/obra-nueva/108557885/,"Aires de Parla. Una promoción de vivienda VPPL de 2 y 3 dormitorios ubicada en Parla, Madrid. La parcela se encuentra ubicada en Esquina C/Estrella Denébola con C/ de la Osa Mayor, una ubicación privilegiada en el municipio, por su proximidad a la parada del tranvía que recorre Parla a menos de 3 minutos. A menos de 5 minutos se encuentra la parada de autobús de la línea 469 a con conexión directa a Madrid. La localización permite alcanzar rápidamente las carreteras y autopistas como la M-408 a 4 minutos que comunican Parla con Madrid y otros municipios. La promoción dispone de 178 viviendas, 7 viviendas adaptadas y más de 4.000 m² de zonas ajardinadas, además de una serie de zonas comunes para disfrutar de grandes momentos en tu propia casa.   Características básicas:  El proyecto consta de plantas bajas con jardín y cuatro alturas donde se distribuyen viviendas de 2 y 3 dormitorios que cuentan con amplias terrazas. El cuidado diseño crea hogares llenos de luz que se integran en un entorno excepcional y establecen un estrecho vínculo con los espacios verdes que rodean los edificios. Una construcción de diseño contemporáneo para la que Amenabar ha contado con la experiencia y el saber hacer del prestigioso estudio F&G Arquitectos, encargados del proyecto arquitectónico. Se trata de un edificio de viviendas diseñado buscando una mayor eficiencia para un bajo consumo energético que favorece el uso racional de la energía, cuidando al mismo tiempo el medio ambiente, la calidad y el confort climático dentro de la vivienda.   Zonas comunes:  Aires de Parla cuenta con un gran jardín de más de 4.000m2 que envuelven los dos volúmenes viviendas con un diseño único en un entorno espectacular y con cuidado emplazamiento con vistas a un entorno natural. La promoción cuenta con una piscina de 90m2 con iluminación nocturna rodeada de un gran solárium, un lugar donde relajarse con familiares y amigos.",False,newdevelopment,True,True,2504.0,True,False,False,False,[],False,False,255400.0,€,True,True,flat,"Parla Este, Parla",Piso en calle Estrella Denébola s/n,True,False,,,,,,
108815867,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/4f/69/1357421283.webp,Ático B,10,,325000.0,penthouse,sale,75.0,1,1,"Calle Juan Francisco, 8",Madrid,Madrid,Carabanchel,es,Puerta Bonita,40.3871522,-3.7325213,True,https://www.idealista.com/obra-nueva/108815867/,,False,newdevelopment,True,True,4333.0,True,False,False,False,[],False,False,325000.0,€,True,False,flat,"Puerta Bonita, Madrid","Ático en Calle Juan Francisco, 8",True,True,,penthouse,,,,30000.0
105046150,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/ca/78/1240065530.webp,,13,,645000.0,chalet,sale,205.0,3,3,calle Amadis de Gaula s/n,Madrid,Getafe,Los Molinos,es,,40.3210562,-3.7008244,True,https://www.idealista.com/obra-nueva/105046150/,"Bienvenido a “IMPULSA LOS MOLINOS” Ultimas viviendas disponibles. Un exclusivo desarrollo residencial de 14 viviendas unifamiliares, diseñadas con amplios espacios abiertos y funcionales interiores, situado en el Barrio de Los Molinos en Getafe. Ubicación Preferente y Servicios Descubre tu próximo hogar en la exclusiva promoción ubicada en las intersecciones de las calles Amadis de Gaula y Pedro de Urdemales, en el barrio de los Molinos en Getafe. Este barrio ofrece todos los servicios necesarios, incluyendo tiendas, restaurante, colegios etc.… Además, cuenta con excelente conexiones de transporte, incluyendo la carretera A-42 y la M-45. En cuanto a transporte público, dispone de varias opciones: la estación de Cercanías El Casar, Metro Sur y líneas de autobuses que facilitan el acceso al centro de Madrid. Y otras áreas metropolitanas. Próximamente, la línea 3 de metro de Madrid llegará a la zona de los Molinos por el Casar. Descripción: Este innovador proyecto ofrece un conjunto de 14 viviendas unifamiliares de diseño avanzado, cada una distribuida en sótano, planta baja y planta primera, rematadas con una práctica cubierta plana accesible, ideal para instalaciones diversas. Cada vivienda tiene desde 205 m2 de superficie construida y se caracteriza por su funcionalidad y estilo. Las viviendas disponen de espacios abiertos y luminosos: Existe la posibilidad de personalizar entre diferentes opciones de distribución, con la opción de poder elegir su vivienda en 3 o 4 dormitorios, en tener una cocina abierta integrada en el salón o que sea independiente, con diversas opciones de de acabados y materiales de alta calidad. Disfruta del aire libre en tu propia terraza y jardín trasero, con la opción de añadir una piscina para crear un oasis personal. Todas las viviendas cuentan con sótano, accesible mediante rampa, ofreciendo un espacio amplio para dos vehículos y almacenaje adicional. Queremos Destacar que todas las viviendas están equipadas con un sistema de aerotermia de alta eficiencia para calefacción, refrigeración y agua caliente sanitaria, y suelo radiante y refrescante para garantizar tu confort en cualquier estación. Enfocadas en la sostenibilidad y la eficiencia, estas viviendas cuentan con la máxima calificación energética A, asegurando un bajo consumo y una reducción significativa en la emisión de CO2, lo que se traduce en ahorros considerables en costos de energía y un impacto ambiental mínimo. No dejes pasar la oportunidad de vivir en un entorno diseñado para el bienestar y la modernidad. Solicite cita previa.",True,newdevelopment,True,,3146.0,True,False,False,False,[],False,False,645000.0,€,True,True,chalet,"Los Molinos, Getafe",Chalet adosado en calle Amadis de Gaula s/n,,False,,terracedHouse,,,,
108595713,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/0c/f1/1349484577.webp,JVS_P3_BjB,12,bj,860000.0,flat,sale,143.0,3,3,avenida del Juncal s/n,Madrid,La Moraleja,Arroyo de la Vega,es,,40.5401981,-3.6239125,True,https://www.idealista.com/obra-nueva/108595713/,"Jardines de Vesta es un exclusivo residencial de 57 amplias viviendas de 2, 3 y 4 dormitorios, todas con grandes terrazas. La promoción también cuenta con bajos con jardín y magníficos áticos. Un edificio con un diseño moderno y elegante en una urbanización privada con piscina, gimnasio, sala comunitaria y zonas comunes ajardinadas, donde disfrutar tranquilamente de sus momentos de ocio. Un residencial con amplias viviendas donde disfrutar del verdadero lujo, el espacio. Que además contarán con amplias opciones de personalización, para que cada vivienda sea única y diferente. Ubicado en una de las mejores zonas residenciales de Alcobendas, junto a Arroyo de la Vega, en un entorno tranquilo y seguro. Jardines de Vesta cuenta en sus alrededores con amplias zonas verdes, diferentes Centros Comerciales (Plaza Norte 2, Moraleja Green, o el Parque Comercial Megapark), centros escolares de prestigio, instalaciones deportivas y culturales, así como hospitales públicos y privados. Perfectamente comunicada y con fácil acceso a la A-1, R-2, M-40 o M-11 y a escasos minutos tanto del aeropuerto Madrid-Barajas como de Plaza Castilla.",False,,True,True,6014.0,True,False,False,False,[],False,False,860000.0,€,True,True,flat,"Arroyo de la Vega, La Moraleja",Piso en avenida del Juncal s/n,True,False,,,,,,
108493105,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/44/92/1346544570.webp,,19,2,1439000.0,flat,sale,120.0,3,2,"calle del General Oráa, 68",Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4357215,-3.6782963,True,https://www.idealista.com/inmueble/108493105/,"¡Descubre tu nuevo hogar en el corazón del Barrio de Salamanca! Este espectacular piso reformado de 120 m² en la calle General Oraá te ofrece todo lo que necesitas para disfrutar de la vida en Madrid. Situado en la segunda planta de un elegante edificio con ascensor, cuenta con 3 amplios dormitorios y 2 baños completos, perfectos para familias o para aquellos que buscan espacio extra. La cocina, totalmente equipada, es un sueño para los amantes de la gastronomía, mientras que el cuarto de lavado añade comodidad a tu día a día. Relájate en el acogedor balcón exterior, donde podrás disfrutar de las vistas y del ambiente vibrante del barrio. Amueblado y listo para entrar a vivir, este piso combina calidades contemporáneas con un estilo acogedor. Además, el aire acondicionado y el servicio de portero garantizan un confort excepcional. Ubicado en un entorno privilegiado, tendrás acceso a una amplia variedad de servicios, comercios, transporte público y una oferta gastronómica inigualable. Esta es una oportunidad única para vivir o invertir en una de las zonas más demandadas de Madrid. ¡No dejes pasar esta ocasión y ven a verlo!",False,good,False,True,11992.0,True,False,False,False,[],False,False,1439000.0,€,,,flat,"Lista, Madrid","Piso en calle del General Oráa, 68",True,,,,,,,
108902000,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/ee/81/1358755346.webp,XBMAD00028C,28,1,189500.0,flat,sale,60.0,2,1,CL RECESVINTO,Madrid,Madrid,Carabanchel,es,San Isidro,40.3944715,-3.7326458,False,https://www.idealista.com/inmueble/108902000/,"Agencia Inmobiliaria Madrid-Carabanchel-San Isidro – XANADU INMOBILIARIA BY JESÚS HEREDIA  VENDE: Piso exterior en zona San Isidro – Carabanchel (Madrid). Vivienda de 2 dormitorios ubicada en una finca tranquila y bien comunicada. Ideal tanto como primera vivienda como para inversores. Distribución: 2 dormitorios 1 baño completo Salón-comedor Cocina independiente Recibidor-hall Trastero de 12 m² en la cubierta Características del inmueble: Vivienda exterior con orientación norte Estado: Para entrar a vivir Suelos de gres Ventanas de aluminio blanco con doble acristalamiento Puerta de entrada blindada Puertas interiores de madera en color sapeli Paredes con pintura gotelé Instalaciones: Instalación eléctrica y fontanería con unos 25 años Agua caliente mediante calentador de gas butano Preinstalación de gas natural en la finca Calefacción por acumuladores eléctricos (tarifa nocturna) Extras: Trastero de gran tamaño (12 m²) Muy luminoso Zona consolidada con todos los servicios cerca: transporte público, comercios, colegios, zonas verdes… � Para más información, no dude en ponerse en contacto con nosotros. Un grupo de profesionales estará a su servicio y tenemos un amplio horario comercial.",False,good,False,False,3158.0,True,False,False,False,[],False,False,189500.0,€,,,flat,"San Isidro, Madrid",Piso en Cl Recesvinto,True,,,,,,,
108798296,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/c3/08/1355443468.webp,T11-BC,6,,265817.0,flat,sale,81.0,3,2,"calle Eras Altas, 2",Madrid,El Álamo,,es,,40.2300164,-3.993096,True,https://www.idealista.com/obra-nueva/108798296/,"Residencial El Álamo, pisos de 2 y 3 dormitorios, en Comercialización en El Álamo - ¡Tu nuevo hogar te espera!  Descubre esta obra nueva en el corazón de El Álamo, a solo 30 minutos de Madrid. Estas viviendas cuenta con 2 y 3 luminosos dormitorios y 2 baños completos equipados con sanitarios de alta gama. La distribución es perfecta para disfrutar de cada rincón, con armarios empotrados que ofrecen un amplio espacio de almacenamiento.  El piso incluye una plaza de garaje y acceso a zonas comunes que cuentan con una refrescante piscina, ideal para relajarte en los días soleados. La climatización por aerotermia garantiza un ambiente confortable durante todo el año. Además, la carpintería exterior de PVC y el sistema de aislamiento térmico aseguran un hogar eficiente y acogedor. Ubicado en una excelente zona, este inmueble ofrece la posibilidad de personalización para que puedas adaptarlo a tu estilo. Las zonas comunes están diseñadas para el disfrute familiar, rodeadas de vegetación y espacios abiertos. No pierdas la oportunidad de vivir en un entorno natural, ideal para familias. ¡Contáctanos y agenda tu visita!",False,newdevelopment,True,True,3282.0,False,False,False,False,[],False,False,265817.0,€,True,True,flat,El Álamo,"Piso en calle Eras Altas, 2",True,False,,,,,,
107167639,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/7f/db/1345776094.webp,,18,5,1709000.0,flat,sale,165.0,3,3,"calle Naciones, 17",Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4267925,-3.6730216,True,https://www.idealista.com/inmueble/107167639/,"Ubicada en el prestigioso barrio de Salamanca - Goya, esta propiedad en obra ofrece un diseño moderno y funcional con una excelente distribución de espacios. Con 165 metros catastrales, destaca por su amplitud y luminosidad. La vivienda cuenta con tres habitaciones, tres baños, terraza y un amplio salón con cocina equipada, proporcionando un entorno cómodo y sofisticado. Además, dispone de calefacción comunitaria y aire acondicionado, asegurando confort en cualquier época del año. La inclusión de un cuarto de lavado añade practicidad al hogar, mientras que su ubicación privilegiada en una de las zonas más demandadas de Madrid la convierte en una excelente oportunidad de inversión.",False,good,False,True,10358.0,True,False,False,False,[],False,False,1709000.0,€,True,True,flat,"Goya, Madrid","Piso en calle Naciones, 17",True,,,,,,,
108595251,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/f5/d8/1349467830.webp,1-16,10,1,169000.0,studio,sale,42.0,0,1,calle Mallorca s/n,Madrid,San Sebastián de los Reyes,Praderón,es,,40.5556929,-3.6264629,True,https://www.idealista.com/obra-nueva/108595251/,"¡TU NUEVO HOGAR EN SAN SEBASTIÁN DE LOS REYES!  Bienvenido a Quality Parque La Marina, una promoción exclusiva de 60 inmuebles en San Sebastián de los Reyes, ubicada frente al emblemático Parque de La Marina, en la confluencia de las calles Cantabria y Mallorca. Aquí encontrarás desde estudios funcionales hasta inmuebles de 3 estancias, con distintas distribuciones —incluidos dúplex, bajos y áticos con terraza — con superficies construidas desde 42 m² hasta más de 115 m², diseñados para ofrecerte amplitud, luz natural y una estética moderna que se adapta a tu estilo de vida. Todos los inmuebles incluyen plaza de garaje en el precio.  UN EDIFICIO EXCLUSIVO Y CON TODOS LOS DETALLES La promoción cuenta con una elegante piscina comunitaria en la azotea con solárium, perfecta para disfrutar del buen tiempo sin salir de casa. EFICIENCIA, CONFORT Y SOSTENIBILIDAD Quality Parque La Marina cuenta con calificación energética A y un sistema de climatización por aerotermia mediante suelo radiante y refrescante, una tecnología limpia y eficiente que permite ahorrar energía y reducir el impacto ambiental, asegurando el máximo confort tanto en invierno como en verano. DISEÑO CONTEMPORÁNEO Y MÁXIMA LUMINOSIDAD Espacios abiertos, cocinas integradas, grandes ventanales y acabados de calidad definen esta promoción pensada para quienes buscan una vivienda moderna, funcional y luminosa. CONEXIÓN PERFECTA Y SERVICIOS A UN PASO Ubicada en una de las zonas con mayor proyección del norte de Madrid, está rodeada de zonas verdes, colegios, centros deportivos y comerciales, y perfectamente conectada con el centro de Madrid a través de Renfe, metro, autobuses y acceso directo por la A1. VENTA SOBRE PLANO - ¡YA EN 2ª FASE DE COMERCIALIZACIÓN! Comercializamos actualmente en plano. El inicio de obra está previsto para primer trimestre de 2026 y la entrega de llaves para mediados de 2027. Aprovecha esta etapa para reservar la unidad que mejor se adapte a ti, con las mejores condiciones. PVP FORMAS DE PAGO FLEXIBLES • Viviendas (IVA 10%): reserva desde 6.500 € + IVA, pagos fraccionados durante la obra y resto a la entrega del inmueble. • Lofts (IVA 21%): reserva desde 5.000 € + IVA, pagos fraccionados durante la obra y resto a la entrega del inmueble. ¡DESCUBRE QUALITY PARQUE LA MARINA! Solicita más información, conócenos con una cita presencial o video llamada personalizada. Vive o invierte en una promoción diseñada para el bienestar, la eficiencia y la calidad de vida.",False,newdevelopment,True,True,4024.0,True,False,False,False,[],False,False,169000.0,€,True,True,flat,"Praderón, San Sebastián de los Reyes",Estudio en calle Mallorca s/n,True,False,,studio,,,,
107944588,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/e2/3d/1329073329.webp,07063,23,1,71000.0,flat,sale,106.0,3,1,calle Charcuelo,Madrid,Cenicientos,,es,,40.2609881,-4.4654641,False,https://www.idealista.com/inmueble/107944588/,"NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR Excelente oportunidad de adquirir en propiedad este piso en planta baja ubicado en la localidad de Cenicientos, provincia de Madrid. Disfruta de este acogedor piso que cuenta con armarios empotrados, suelos de gres, acristalamiento térmico, cocina amueblada y calefacción con radiadores eléctricos en las estancias principales, . En buen estado en general y con grandes posibilidades de adecuación y reforma por si deseas personalizar los acabados de tu nuevo hogar. Olvídate de los problemas de almacenamiento gracias al trastero incluido en el precio. Situado en la localidad Cenicientos, próximo a todos los servicios y equipamientos como supermercados, colegios, centro culturales, etc. y perfectamente comunicado. Cenicientos es limítrofe con las provincias de Toledo y Ávila, se trata del municipio más occidental de la comunidad autónoma. Su situación estratégica te permitirá acceder a varias provincias y a sus múltiples atractivos. Por lo tanto la vivienda disfruta de un entorno tranquilo, pero sin renunciar a todos los servicios, equipamientos y atractivos necesarios para una gran calidad de vida. Sus accesos, comunicaciones y transportes harán que tengas todo a tu alcance. No lo dudes, invertir en el inmueble que te ofrecemos será una apuesta segura.",False,good,False,True,670.0,True,False,False,False,[],False,False,71000.0,€,,,flat,Cenicientos,Piso en calle Charcuelo,True,,,,,,,
107657132,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/6f/51/1324691325.webp,3,17,,1264640.0,chalet,sale,309.0,4,3,calle San Blas,Madrid,Pozuelo de Alarcón,Zona norte,es,Zona norte,40.4472303,-3.8105688,False,https://www.idealista.com/obra-nueva/107657132/,"¡Oportunidad Única! Promoción de 3 Exclusivas Viviendas de Autopromoción Descubre tu nuevo hogar en un entorno privilegiado, donde la comodidad y el diseño moderno se encuentran en perfectas armonías. Te presentamos tres impresionantes viviendas, cada una con más de 300 m² construidos, listas para convertirse en el refugio que siempre has soñado. VIVIENDAS QUE DISEÑAMOS A TU GUSTO PUDIENDO CAMBIAR DISTRIBUCIÓN Y CALIDADES. Las viviendas se dividen en tres plantas (sótano diáfano más dos). Características Destacadas: • Superficie: Desde 300 m² construidos. • Dormitorios: 4 amplios dormitorios, perfectos para familias. • Baños: 3 elegantes cuartos de baño, diseñados con acabados de alta calidad. • Exterior: Piscina privada para disfrutar del verano y relajarte al aire libre. • Energía Sostenible: Equipadas con sistemas de aerotermia y placas fotovoltaicas, asegurando tu bienestar y un consumo energético eficiente. • Entrega: ¡Listas para habitar a principios del 2027! • Llave en mano: Disfruta de la comodidad de un hogar completamente terminado, donde no tendrás que preocuparte por nada. • Diseño contemporáneo: Espacios abiertos y luminosos que maximizan la luz natural. • Ubicación privilegiada: En una zona tranquila y cerca de todos los servicios esenciales. ¡Tu futuro hogar te espera!  No dejes pasar la oportunidad de vivir en una vivienda que combina estilo, confort y sostenibilidad. Contáctanos para obtener más información sobre esta exclusiva promoción y conocer los detalles de cada vivienda.",False,newdevelopment,True,,4093.0,True,False,False,False,[],False,False,1264640.0,€,True,True,chalet,"Zona norte, Pozuelo de Alarcón",Chalet adosado en calle San Blas,,False,,terracedHouse,,,,
104820973,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/65/fe/1232628523.webp,,38,1,1380000.0,flat,sale,235.0,5,4,calle de Luis Martinez Feduchi,Madrid,La Moraleja,Encinar de los Reyes,es,,40.4992998,-3.6420472,False,https://www.idealista.com/inmueble/104820973/,"Propiedades La Moraleja & Pozuelo presenta este magnífico piso de 5 dormitorios con   amplia terraza. Fantástico piso seminuevo orientado al sur en El Encinar de los Reyes.  Distribución: Hall de entrada que da acceso a un gran salón-comedor con terraza con vistas despejadas a zonas verdes. Cocina con office y lavadero tendedero y dormitorio de servicio con baño incorporado.  El dormitorio principal dispone de vestidor y baño en suite. Los otras tres dormitorios uno de ellos con baño en suite y los otros dos comparten un baño, todos ellos cuentan con armarios empotrados vestidos.  La vivienda destaca por sus amplios espacios, gran luminosidad y magníficas calidades. Calefacción individual por gas natural, aire acondicionado por conductos.  Dos plazas de garaje y trastero.  Urbanización privada con vigilancia 24 horas, zonas comunes, parque infantil, piscina, pádel, sala comunitaria, gimnasio y cuarto para bicicletas. Su localización es inmejorable junto a colegios, transporte público, centros comerciales, restaurantes y acceso a vías de comunicación con Madrid y alrededores. El Encinar de los Reyes es una zona residencial de alto standing situada al lado de la Moraleja en la zona norte de Madrid.",False,good,False,True,5872.0,True,False,False,False,[],False,False,1380000.0,€,True,True,flat,"Encinar de los Reyes, La Moraleja",Piso en calle de Luis Martinez Feduchi,True,,,,,,,
108844682,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b4/68/41/1356782154.webp,,19,bj,102000.0,flat,sale,65.0,2,1,CL BELZUNEGUI,Madrid,Madrid,Carabanchel,es,Puerta Bonita,40.3757891,-3.7413749,False,https://www.idealista.com/inmueble/108844682/,"PISO OCUPADO POR PERSONA SIN JUSTO TÍTULO (Antiguo Deudor Hipotecario) ESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITAS IDEAL PARA INVERSORES Vivienda de 62 m², según Catastro, y 3 m² de elementos comunes, a la venta en Carabanchel, Madrid. La vivienda está distribuida en salón-comedor, dos dormitorios, un cuarto de baño, cocina independiente y vestíbulo. (La distribución de la vivienda es orientativa y no ha podido ser comprobada). Es una planta baja en un bloque sin ascensor en buen estado de conservación. Muy bien comunicado por carretera (M-40) y transporte público. A cinco minutos a pie de las estaciones de metro 'San Francisco' y 'Pan Bendito'. Próximo a todo tipo de servicios e infraestructuras como centros educativos (CEIP República de Colombia. Colegio Público de Excelencia Educativa), comercios, supermercados, farmacias, zonas verdes.. . SIN COMISIÓN La localización del activo es aproximada.",False,renew,False,False,1569.0,False,False,False,False,[],False,False,102000.0,€,,,flat,"Puerta Bonita, Madrid",Piso en Cl Belzunegui,True,,,,,,,
108477846,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/57/f4/6b/1346119651.webp,JT0046-5162,33,2,595000.0,flat,sale,103.0,2,2,calle de los Monasterios de Suso y Yuso,Madrid,Madrid,Fuencarral,es,Montecarmelo,40.5035477,-3.7043878,False,https://www.idealista.com/inmueble/108477846/,"Te gustará saber: · Piso en venta en Montecarmelo, Madrid, con 2 habitaciones y parking · Dispone de 2 plazas de parking y un trastero. · Situado en una 2ª planta de un edificio con ascensor, conserje y zona comunitaria con parque infantil. · Tiene orientación sureste. · Se distribuye en salón comedor, cocina independiente totalmente equipada, 2 habitaciones y 2 baños. · Suelo de madera natural. · Calefacción de gas natural y aire acondicionado por splits. Es especial por: · Es una comunidad muy tranquila, cuenta solo con 31 vecinos y tiene una cuota de comunidad muy baja al contar con local comercial alquilado que cubre la mayoría de los gastos. · Montecarmelo es un barrio residencial moderno, tranquilo y familiar, bien conectado con el centro de la ciudad. La zona cuenta con amplias zonas verdes, parques infantiles, supermercados, restaurantes, farmacias y colegios tanto privados como públicos. Bien comunicado mediante transporte público (Metro Montecarmelo), varias líneas de autobuses y facilidades acceso a la M-40 y M-607.",True,good,False,True,5777.0,True,False,True,False,[],False,False,595000.0,€,True,True,flat,"Montecarmelo, Madrid",Piso en calle de los Monasterios de Suso y Yuso,True,,,,629000.0,34000.0,5.0,
108473376,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/56/45/1345973257.webp,W-02Z6U1,6,1,1975000.0,flat,sale,141.0,2,3,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4227982,-3.697492,False,https://www.idealista.com/inmueble/108473376/,"Piso de obra nueva exterior con balcones en Justicia prime Engel & Völkers pone a la venta esta espectacular promoción de obra nueva en una de las zonas más demandadas del centro de Madrid, el barrio de Justicia. Esta elegante y exclusiva propiedad de 154 m2, en una primera planta con ascensor, tiene vistas a una preciosa y coqueta calle del barrio de Justicia y está situada en una preciosa finca clásica totalmente refomada junto a la Plaza de las Salesas. La preciosa y amplia zona social ofrece un luminoso salón exterior con dos balcones, una zona de comedor y una espectacular cocina de diseño equipada con electrodomésticos de las mejores calidades. La zona de descanso está formada por dos dormitorios, dos baños, uno de ellos en suite y aseo de cortesía.  La casa cuenta con aire acondicionado, aerotermia con suelo radiante y refrescante y un avanzado sistema de domótica que permite controlar la iluminación, la climatización y otros aspectos de la casa de manera eficiente y cómoda, proporcionando un alto nivel de confort y ahorro energético. Toda la vivienda se entrega totalmente amueblada con muebles de diseño. Esta propiedad está ubicada en un elegante edificio clásico de 1900, complemente rehabilitado. La finca cuenta con ascensor y servicio de conserjería, y en él disfrutarás de exclusivas zonas comunes diseñadas para el bienestar: piscina, sauna, gimnasio, zona de coworking y trasteros.  La obra está prevista que acabe para finales del 2025. Esta elegante propiedad es ideal tanto para el que quiera vivir en una propiedad de lujo en la mejor zona de Justicia, como para inversión. ¡No dude en contactarnos para visitar esta exclusiva vivienda! Engel & Völkers ofrece esta fantástica propiedad en el céntrico Barrio de Justicia, concretamente en la zona de las Salesas, en una de las zonas más deseadas del centro de la capital. Se trata de una zona con un característico ambiente de lujo, chic y bohemio, a la vez que concentra simultáneamente una exquisita oferta cultural, gastronómica y de moda, fuera de lo corriente. Boutiques con una envidiable oferta en diseño y calidad a precios medio altos, galerías de arte y anticuarios distinguidos, librerías con encanto, restaurantes de renombrada reputación así como gastro-bares de nueva generación, pequeños cafés y comercios de alimentación con cuidada y selecta oferta entre los que se encuentra el conocido mercado de San Antón así como la bellísima oferta arquitectónica de sus edificios, han convertido el barrio de Justicia en uno de los más codiciados de la capital española atrayendo a un público con nivel sociocultural alto. El distrito de Justicia, nombre que le confiere el Tribunal de Justicia ubicado en la Plaza de París en el barrio de las Salesas está magníficamente ubicado entre los nobles y prestigiosos barrios de Recoletos, Salamanca y Almagro en Chamberí que de siempre formaron el cinturón más elegante y aristocrático de la ciudad.  Dotado de muy buenas comunicaciones, ofrece numerosas líneas de autobuses, así como acceso a las estaciones de metro más cercanas de Alonso Martínez y Colón.",False,good,False,True,14007.0,True,False,False,False,[],False,False,1975000.0,€,,,flat,"Chueca-Justicia, Madrid",Piso,True,,,,,,,
108698474,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/84/13/1352488204.webp,4269,19,1,1550000.0,flat,sale,220.0,3,3,calle del Buen Suceso,Madrid,Madrid,Moncloa,es,Argüelles,40.4294037,-3.719277,False,https://www.idealista.com/inmueble/108698474/,"TORALIA CAPITAL presenta, piso a Estrenar con Reforma Integral en Calle del Buen Suceso – Barrio de Argüelles Exclusiva vivienda exterior completamente reformada con materiales de primera calidad, ubicada en un edificio clásico del prestigioso barrio de Argüelles, junto al Parque del Oeste. La propiedad, situada en una primera planta con ascensor, destaca por su luminosidad gracias a su orientación sur y sus amplios ventanales en todas las estancias. Con casi 3 metros de altura de techo, esta elegante vivienda ofrece 4 dormitorios, tres de ellos con baño en suite y ventilación natural, además de un aseo de cortesía. Dispone de trastero, armarios empotrados, calefacción central y aire acondicionado, asegurando el máximo confort durante todo el año. Una oportunidad única para vivir en una de las zonas más demandadas de Madrid, combinando el encanto de un edificio clásico con las comodidades de una reforma contemporánea a estrenar.",True,good,False,True,7045.0,True,False,True,False,[],False,False,1550000.0,€,,,flat,"Argüelles, Madrid",Piso en calle del Buen Suceso,True,,,,,,,
